,Concept_ID,cy,tr
810,bekannt::A,cyfarwydd,bilinen
811,berühmt::A,enwog,ünlü
812,berühmt::A,enwog,meşhur
813,fremd::A,estron,yabancı
814,verschieden::A,gwahanol,ayrı
815,verschieden::A,gwahanol,farklı
816,nah::A,agos,yakın
817,nah::A,agos,bitişik
818,fern::A,pell,uzak
819,linker::A,aswy,sol
820,linker::A,chwith,sol
821,rechter::A,de,sağ
822,rechter::A,deau,sağ
823,anderer::A,arall,diğer
824,erster::A,cyntaf,ilk
825,erster::A,cyntaf,birinci
826,zweiter::A,ail,ikinci
827,dritter::A,trydydd,üçüncü
828,letzter::A,olaf,son
829,letzter::A,olaf,sonuncu
830,allein::ADV,unig,yalnız
831,allein::ADV,unig,tek başına
832,allein::ADV,ar ei ben ei hun,yalnız
833,allein::ADV,ar ei ben ei hun,tek başına
834,auf einmal::ADV,ar yr un pryd,birden
835,zusammen::ADV,ynghyd,beraber
836,zusammen::ADV,ynghyd,birlikte
837,zusammen::ADV,gyda'i gilydd,beraber
838,zusammen::ADV,gyda'i gilydd,birlikte
839,lange::ADV,amser hir,çok
840,lange::ADV,amser hir,uzun
841,plötzlich::ADV,yn sydyn,ansızın
842,plötzlich::ADV,yn sydyn,birdenbire
843,sofort::ADV,ar unwaith,hemen
844,sofort::ADV,ar unwaith,derhal
845,später::ADV,yn ddiweddarach,daha sonra
846,jetzt::ADV,yn awr,şimdi
847,heute::ADV,heddiw,bugün
848,morgen::ADV,yfory,yarın
849,bald::ADV,yn fuan,yakında
850,bald::ADV,gyda hyn,yakında
851,dann::ADV,yna,sonra
852,dann::ADV,y pryd hwnnw,sonra
853,gestern::ADV,ddoe,dün
854,einst::ADV,gynt,eskiden
855,damals::ADV,ar y pryd,o zamanlar
856,damals::ADV,bryd hynny,o zamanlar
857,danach::ADV,wedyn,sonradan
858,danach::ADV,wedyn,ondan sonra
859,vorher::ADV,o'r blaen,önce
860,vorher::ADV,o'r blaen,önceden
861,zuerst::ADV,yn gyntaf,ilk önce
862,einmal::ADV,unwaith,bir defa
863,manchmal::ADV,weithiau,bazan
864,manchmal::ADV,ar brydiau,bazan
865,oft::ADV,yn aml,sık sık
866,oft::ADV,yn aml,çok defa
867,oft::ADV,yn fynych,sık sık
868,oft::ADV,yn fynych,çok defa
869,immer::ADV,bob amser,daima
870,immer::ADV,bob amser,her zaman
871,niemals::ADV,ni ... byth,asla değil
872,niemals::ADV,ni ... byth,hiçbir zaman
873,niemals::ADV,ni ... erioed,asla değil
874,niemals::ADV,ni ... erioed,hiçbir zaman
875,hier::ADV,yma,burada
876,hierhin::ADV,hyd yma,buraya
877,von hier::ADV,oddi yma,buradan
878,dort::ADV,acw,orada
879,dort::ADV,acw,şurada
880,dorthin::ADV,tuag yno,oraya
881,dorthin::ADV,tuag yno,şuraya
882,geradeaus::ADV,syth ymlaen,doğru
883,vorwärts::ADV,ymlaen,ileri
884,rückwärts::ADV,yn ôl,geri
885,zurück::ADV,yn ôl,geriye
886,unten::ADV,isod,aşağıda
887,unten::ADV,oddi tanodd,aşağıda
888,hinab::ADV,i lawr,aşağıya
889,hinab::ADV,i waered,aşağıya
890,oben::ADV,fry,yukarıda
891,hinauf::ADV,i fyny,yukarı
892,hinauf::ADV,i fyny,yukarıya
893,hinauf::ADV,i'r lan,yukarı
894,hinauf::ADV,i'r lan,yukarıya
895,überall::ADV,ym mhobman,her yerde
896,nicht::ADV,ni,-mi-
897,nicht::ADV,ni,değil
898,nicht::ADV,nid,-mi-
899,nicht::ADV,nid,değil
900,ein wenig::ADV,tipyn,biraz
901,ein wenig::ADV,ychydig,biraz
902,kaum::ADV,prin,dar
903,kaum::ADV,prin,hemen hemen değil
904,sehr::ADV,iawn,pek
905,sehr::ADV,iawn,gayet
906,so::ADV,fel,öyle
907,so::ADV,fel,böyle
908,so::ADV,felly,öyle
909,so::ADV,felly,böyle
910,noch::ADV,eto,hâlâ
911,noch::ADV,eto,henüz
912,nur::ADV,yn unig,ancak
913,nur::ADV,yn unig,yalnız
914,schon::ADV,eisoes,çoktan
915,schon::ADV,yn barod,çoktan
916,wieder::ADV,drachefn,tekrar
917,wieder::ADV,drachefn,yeniden
918,vergebens::ADV,yn ofer,boşuna
919,vor::PRP,o flaen,önünde
920,hinter::PRP,ar ôl,arkasında
921,unter::PRP,islaw,altında
922,durch::PRP,trwy,sayesinde
923,durch::PRP,trwy,ortasından
924,neben::PRP,ar bwys,yanında
925,zwischen::PRP,rhwng,arasında
926,zwischen::PRP,cydrhwng,arasında
927,wegen::PRP,o achos,dolayı
928,wegen::PRP,oherwydd,dolayı
929,dies::PRN,hyn,bu
930,das::PRN,hynny,o
931,das::PRN,hynny,şu
932,alles::PRN,popeth,hepsi
933,alles::PRN,popeth,her şey
934,ich::PRN,fi,ben
935,du::PRN,ti,sen
936,er::PRN,fe,o
937,wir::PRN,ni,biz
938,ihr::PRN,chi,siz
939,sie::PRN,hwy,onlar
940,was::FPRN,pa beth,ne
941,wer::FPRN,pwy,kim
942,wo::FADV,ble,nerede
943,wo::FADV,ym mha le,nerede
944,wohin::FADV,i ble,nereye
945,wohin::FADV,i ba le,nereye
946,wie::FADV,sut,nasıl
947,warum::FADV,pam,neden
948,wieviel::FNUM,faint,kaç
949,wieviel::FNUM,faint,ne kadar
950,eins::NUM,un,bir
951,zwei::NUM,dau,iki
952,drei::NUM,tri,üç
953,vier::NUM,pedwar,dört
954,fünf::NUM,pump,beş
955,sechs::NUM,chwech,altı
956,sieben::NUM,saith,yedi
957,acht::NUM,wyth,sekiz
958,neun::NUM,naw,dokuz
959,zehn::NUM,deg,on
960,elf::NUM,un ar ddeg,on bir
961,zwölf::NUM,deuddeg,on iki
962,zwölf::NUM,un deg dau,on iki
963,zwanzig::NUM,ugain,yirmi
964,dreißig::NUM,tri deg,otuz
965,dreißig::NUM,deg ar hugain,otuz
966,vierzig::NUM,deugain,kırk
967,fünfzig::NUM,hanner cant,elli
968,sechzig::NUM,chwe deg,altmış
969,siebzig::NUM,saith deg,yetmiş
970,siebzig::NUM,deg a thrigain,yetmiş
971,achtzig::NUM,wyth deg,seksen
972,achtzig::NUM,pedar ugain,seksen
973,neunzig::NUM,naw deg,doksan
974,neunzig::NUM,deg a phedwar ugain,doksan
975,hundert::NUM,cant,yüz
976,tausend::NUM,mil,bin
977,und::CNJ,a,ve
978,und::CNJ,a,ile
979,oder::CNJ,neu,ya
980,oder::CNJ,neu,yahut
981,stehen::V,sefyll,durmak
982,sitzen::V,eistedd,oturmak
983,liegen::V,gorwedd,yatmak
984,hängen::V,hongian,asılı olmak
985,werden::V,dod yn,olmak
986,werden::V,dod yn,olunmak
987,werden::V,mynd yn,olmak
988,werden::V,mynd yn,olunmak
989,passieren::V,digwydd,olmak
990,beginnen::V,cychwyn,başlamak
991,enden::V,gorffen,bitmek
992,enden::V,gorffen,sona ermek
993,wechseln::V,newid,değişmek
994,aufgehen[Sonne]::V,codi,doğmak
995,untergehen[Sonne]::V,machlud,batmak
996,scheinen[Sonne]::V,tywynnu,parlamak
997,donnern::V,taranu,gök gürlemek
998,wehen::V,chwythu,esmek
999,strömen::V,ffrydio,akmak
1000,fließen::V,llifo,akmak
1001,sich drehen::V,troi,dönmek
1002,sich drehen::V,cylchdroi,dönmek
1003,schwanken::V,siglo,sallanmak
1004,schwingen::V,siglo,titremek
1005,fallen::V,cwympo,düşmek
1006,brennen::V,llosgi,yanmak
1007,rauchen::V,mygu,tütmek
1008,regnen::V,glawio,yağmak
1009,gefrieren::V,rhewi,donmak
1010,tauen::V,toddi,erimek
1011,tauen::V,meirioli,erimek
1012,schmelzen::V,toddi,erimek
1013,trocknen::V,sychu,kurumak
1014,sieden::V,berwi,kaynamak
1015,faulen::V,pydru,çürümek
1016,faulen::V,braenu,çürümek
1017,verfaulen::V,pydru,çürümek
1018,verfaulen::V,dadfeilio,çürümek
1019,reißen::V,clecian,yırtılmak
1020,reißen::V,torri'n glats,yırtılmak
1021,versinken::V,suddo,batmak
1022,vergehen::V,myned heibio,geçmek
1023,vergehen::V,pasio,geçmek
1024,erscheinen::V,ymddangos,görünmek
1025,verschwinden::V,diflannu,kaybolmak
1026,sinken::V,syrthio,inmek
1027,abnehmen::V,lleihau,azalmak
1028,zunehmen::V,cynyddu,artmak
1029,zunehmen::V,cynyddu,çoğalmak
1030,steigen::V,codi,artmak
1031,steigen::V,codi,yükselmek
1032,wachsen::V,tyfu,büyümek
1033,wachsen::V,tyfu,gelişmek
1034,glänzen::V,disgleirio,parlamak
1035,funkeln::V,pefrio,parıldamak
1036,lärmen::V,cadw sŵn,gürültü yapmak
1037,lärmen::V,gwneud twrw,gürültü yapmak
1038,läuten::V,canu,çalmak
1039,klingeln::V,canu,zil çalmak
1040,klingeln::V,seinio,zil çalmak
1041,klirren::V,tincian,şakırdamak
1042,klirren::V,tincian,zangırdamak
1043,brausen::V,rhuo,köpürmek
1044,brausen::V,rhuo,kükremek
1045,rauschen::V,siffrwd,fışırdamak
1046,rauschen::V,chwithrwd,fışırdamak
1047,klingen::V,seinio,tınlamak
1048,bellen::V,cyfarth,havlamak
1049,heulen::V,udo,ulumak
1050,heulen::V,oernadu,ulumak
1051,blasen::V,chwythu,üflemek
1052,pfeifen::V,chwibanu,düdük çalmak
1053,schreien::V,gweiddi,bağırmak
1054,schreien::V,gweiddi,haykırmak
1055,schreien::V,bloeddio,bağırmak
1056,schreien::V,bloeddio,haykırmak
1057,stöhnen::V,griddfan,inlemek
1058,zittern::V,crynu,titremek
1059,leben::V,byw,yaşamak
1060,leben::V,byw,hayatta olmak
1061,geboren werden::V,cael eich geni,doğmak
1062,atmen::V,anadlu,solunmak
1063,atmen::V,anadlu,nefes almak
1064,trinken::V,yfed,içmek
1065,essen::V,bwyta,yemek
1066,schlucken::V,llyncu,yutmak
1067,müde werden::V,blino,yorulmak
1068,einschlafen::V,mynd i gysgu,uykuya dalmak
1069,einschlafen::V,syrthio i gysgu,uykuya dalmak
1070,schlafen::V,huno,uyumak
1071,schlafen::V,cysgu,uyumak
1072,aufwachen::V,dihuno,uyanmak
1073,aufstehen::V,codi,kalkmak
1074,aufstehen::V,codi,yataktan kalkmak
1075,sich erholen::V,ymlacio,dinlenmek
1076,sich erholen::V,dadflino,dinlenmek
1077,krank werden::V,mynd yn sâl,hastalanmak
1078,krank werden::V,mynd yn wael,hastalanmak
1079,krank sein::V,gwaelu,hasta olmak
1080,schmerzen::V,brifo,ağrımak
1081,husten::V,pesychu,öksürmek
1082,genesen::V,gwella,şifa bulmak
1083,genesen::V,cael yn ôl,şifa bulmak
1084,sterben::V,marw,ölmek
1085,sterben::V,marw,vefat etmek
1086,umkommen::V,trengi,ölmek
1087,sich bewegen::V,symud,hareket etmek
1088,sich rühren::V,syflyd,kımıldanmak
1089,sich erheben::V,codi,kalkmak
1090,sich erheben::V,codi,ayağa kalkmak
1091,sich setzen::V,eistedd,oturmak
1092,hinfallen::V,cwympo,yere düşmek
1093,laufen::V,cerdded,yürümek
1094,schreiten::V,camu,yürümek
1095,schreiten::V,camu,adım atmak
1096,spazierengehen::V,mynd am dro,gezmek
1097,spazierengehen::V,mynd am dro,dolaşmak
1098,eilen::V,rhuthro,seğirtmek
1099,sich beeilen::V,brysio,acele etmek
1100,sausen::V,rhuthro,hızla gitmek
1101,rennen::V,rhedeg,koşmak
1102,springen::V,llamu,atlamak
1103,springen::V,llamu,sıçramak
1104,springen::V,neidio,atlamak
1105,springen::V,neidio,sıçramak
1106,klettern::V,dringo,tırmanmak
1107,schaukeln::V,siglo,sallanmak
1108,kriechen::V,cropian,sürünmek
1109,schwimmen::V,nofio,yüzmek
1110,tauchen::V,plymio,dalmak
1111,tauchen::V,ymsuddo,dalmak
1112,rudern::V,rhwyfo,kürek çekmek
1113,fahren::V,gyrru,gitmek
1114,fahren::V,dreifio,gitmek
1115,fliegen::V,hedfan,uçmak
1116,gehen::V,mynd,gitmek
1117,weggehen::V,mynd,gitmek
1118,weggehen::V,ymadael,gitmek
1119,abfahren::V,ymadael,kalkmak
1120,anhalten::V,stopio,durmak
1121,hineingehen::V,mynd i mewn,içeri girmek
1122,eintreten::V,mynd i,girmek
1123,kommen::V,dod,gelmek
1124,ankommen::V,cyrraedd,varmak
1125,zurückkommen::V,dychwelyd,dönmek
1126,bleiben::V,aros,kalmak
1127,bleiben::V,sefyll,kalmak
1128,warten::V,aros,beklemek
1129,warten::V,disgwyl,beklemek
1130,erwarten::V,disgwyl,beklemek
1131,suchen::V,chwilio am,aramak
1132,finden::V,darganfod,bulmak
1133,versuchen::V,profi,denemek
1134,versuchen::V,ceisio,denemek
1135,vorbereiten::V,paratoi,hazırlamak
1136,lieben::V,caru,sevmek
1137,mögen::V,hoffi,beğenmek
1138,lachen::V,chwerthin,gülmek
1139,rühren::V,cynhyrfu,dokunmak
1140,rühren::V,cynhyrfu,duygulandırmak
1141,weinen::V,wylo,ağlamak
1142,weinen::V,llefain,ağlamak
1143,schimpfen::V,grwgnach,küfretmek
1144,sich ärgern::V,gofidio,kızmak
1145,sich fürchten::V,ofni,korkmak
1146,fürchten::V,arswydo,korkmak
1147,fliehen::V,ffoi,kaçmak
1148,flüchten::V,dianc,kaçmak
1149,sehen::V,gweld,görmek
1150,anschauen::V,syllu,seyretmek
1151,anschauen::V,edrych,seyretmek
1152,ansehen::V,gwylio,bakmak
1153,hören::V,clywed,duymak
1154,hören::V,clywed,işitmek
1155,zuhören::V,gwrando,dinlemek
1156,probieren::V,profi,denemek
1157,probieren::V,profi,tadına bakmak
1158,riechen::V,arogli,kokusunu almak
1159,fühlen::V,teimlo,duymak
1160,fühlen::V,teimlo,hissetmek
1161,fühlen::V,clywed,duymak
1162,fühlen::V,clywed,hissetmek
1163,scheinen::V,ymddangos,görünmek
1164,zu sehen sein::V,dod i'r golwg,görünmek
1165,vernehmen::V,clywed sôn am,haber almak
1166,frieren::V,bod yn oer,üşümek
1167,tun::V,gwneud,etmek
1168,tun::V,gwneud,yapmak
1169,können::V,gallu,bilmek
1170,wollen::V,bod mewn angen,istemek
1171,anfangen::V,dechrau,başlamak
1172,beenden::V,darfod,bitirmek
1173,beenden::V,gorffen,bitirmek
1174,aufhören::V,peidio,bitmek
1175,gelingen::V,llwyddo,başarmak
1176,geraten::V,diweddu,düşmek
1177,öffnen::V,agor,açmak
1178,schließen::V,cau,kapamak
1179,stellen::V,gosod,koymak
1180,setzen::V,gosod,koymak
1181,setzen::V,gosod,oturtmak
1182,legen::V,gosod,koymak
1183,legen::V,gosod,yatırmak
1184,berühren::V,cyffwrdd,dokunmak
1185,verbinden::V,cysylltu,bağlamak
1186,verbinden::V,cysylltu,birleştirmek
1187,bedecken::V,gorchuddio,örtmek
1188,bedecken::V,gorchuddio,kaplamak
1189,aufhängen::V,crogi,asmak
1190,aufhängen::V,hongian,asmak
1191,anzünden::V,cynnau,yakmak
1192,anzünden::V,cynnau,ateşlemek
1193,aufheben::V,codi,kaldırmak
1194,zurücklassen::V,gadael,geride bırakmak
1195,verlieren::V,colli,yitirmek
1196,verlieren::V,colli,kaybetmek
1197,fallen lassen::V,gollwng,düşürmek
1198,machen::V,gwneud,yapmak
1199,herstellen::V,cynhyrchu,yapmak
1200,herstellen::V,cynhyrchu,imal etmek
1201,bauen::V,adeiladu,kurmak
1202,bauen::V,adeiladu,inşa etmek
1203,reparieren::V,trwsio,onarmak
1204,reparieren::V,trwsio,tamir etmek
1205,reparieren::V,atgyweirio,onarmak
1206,reparieren::V,atgyweirio,tamir etmek
1207,verbessern::V,diwygio,düzeltmek
1208,ändern::V,altro,değiştirmek
1209,graben::V,palu,kazmak
1210,graben::V,cloddio,kazmak
1211,beugen::V,plygu,eğmek
1212,biegen::V,plygu,bükmek
1213,drehen::V,troelli,çevirmek
1214,drehen::V,troelli,döndürmek
1215,wenden::V,troi,çevirmek
1216,umdrehen::V,troi,çevirmek
1217,heben::V,codi,kaldırmak
1218,hochheben::V,dyrchafu,yukarı kaldırmak
1219,ergreifen::V,gafael,tutmak
1220,ergreifen::V,gafael,yakalamak
1221,halten::V,dal,tutmak
1222,drücken::V,pwyso,sıkmak
1223,drücken::V,gwasgu,sıkmak
1224,schieben::V,gwthio,itmek
1225,schieben::V,gwthio,sürmek
1226,kratzen::V,crafu,kaşımak
1227,lecken::V,llyfu,yalamak
1228,beißen::V,cnoi,ısırmak
1229,beißen::V,brathu,ısırmak
1230,abreißen::V,tynnu ymaith,koparmak
1231,abschneiden::V,torri,keserek ayırmak
1232,binden::V,clymu,bağlamak
1233,stecken::V,plannu,sokmak
1234,brechen::V,torri,kırmak
1235,klopfen::V,taro,çalmak
1236,hauen::V,taro,vurmak
1237,kleben::V,gludio,yapıştırmak
1238,reiben::V,rhwbio,ovmak
1239,reiben::V,rhwbio,sürtmek
1240,streichen::V,taenu,sürmek
1241,schleifen::V,hogi,bilemek
1242,schneiden::V,torri,kesmek
1243,rütteln::V,ysgytio,sallamak
1244,schütteln::V,siglo,sarsmak
1245,schütteln::V,siglo,çalkamak
1246,schütteln::V,ysgwyd,sarsmak
1247,schütteln::V,ysgwyd,çalkamak
1248,schwenken::V,siglo,sallamak
1249,schütten::V,tywallt,dökmek
1250,schütten::V,tywallt,akıtmak
1251,füllen::V,llenwi,doldurmak
1252,einwickeln::V,lapio,sarmak
1253,tragen::V,cludo,taşımak
1254,schleppen::V,llusgo,sürüklemek
1255,ziehen::V,tynnu,çekmek
1256,aufbewahren::V,cadw,saklamak
1257,werfen::V,taflu,atmak
1258,fangen::V,dal,tutmak
1259,fangen::V,dal,yakalamak
1260,packen::V,cipio,tutmak
1261,packen::V,cipio,yakalamak
1262,packen::V,crafangu,tutmak
1263,packen::V,crafangu,yakalamak
1264,verstecken::V,celu,saklamak
1265,verstecken::V,cuddio,saklamak
1266,teilen::V,rhannu,bölmek
1267,teilen::V,rhannu,ayırmak
1268,schicken::V,anfon,yollamak
1269,schicken::V,anfon,göndermek
1270,bringen::V,dod â,getirmek
1271,hinzufügen::V,chwanegu,katmak
1272,hinzufügen::V,chwanegu,eklemek
1273,bekommen::V,cael,almak
1274,bekommen::V,cael,eline geçmek
1275,erhalten::V,derbyn,almak
1276,nehmen::V,cymryd,almak
1277,wählen::V,dewis,seçmek
1278,auswählen::V,dethol,seçmek
1279,auswählen::V,dethol,ayırmak
1280,bewahren::V,cadw,korumak
1281,behindern::V,atal,engellemek
1282,behindern::V,rhwystro,engellemek
1283,verderben::V,difetha,bozmak
1284,beschädigen::V,niweidio,zedelemek
1285,beschädigen::V,niweidio,ziyan vermek
1286,zerbrechen::V,torri,kırmak
1287,zerreißen::V,rhwygo,yırtmak
1288,zerstören::V,dinistrio,yıkmak
1289,zerstören::V,dinistrio,tahrip etmek
1290,verbrennen::V,llosgi,yakmak
1291,geben::V,rhoi,vermek
1292,reichen::V,estyn,uzatmak
1293,schenken::V,rhoddi,hediye etmek
1294,versprechen::V,addo,vaat etmek
1295,wünschen::V,dymuno,kutlamak
1296,loben::V,canmol,övmek
1297,küssen::V,cusanu,öpmek
1298,wiegen::V,siglo,sallamak
1299,zudecken::V,gorchuddio,örtmek
1300,wecken::V,deffro,uyandırmak
1301,zeigen::V,dangos,göstermek
1302,führen::V,arwain,gezdirmek
1303,führen::V,arwain,yol göstermek
1304,lehren::V,dysgu,okutmak
1305,lehren::V,dysgu,öğretmek
1306,unterrichten::V,hyfforddi,öğretmek
1307,aufziehen::V,dod i fyny,yetiştirmek
1308,leiten::V,arwain,yönetmek
1309,leiten::V,arwain,idare etmek
1310,antreiben::V,annog,teşvik etmek
1311,lassen::V,gadael,-tırmak
1312,einladen::V,gwahodd,davet etmek
1313,vereinigen::V,uno,birleştirmek
1314,vereinigen::V,cyfuno,birleştirmek
1315,besuchen::V,ymweld â,uğramak
1316,besuchen::V,ymweld â,ziyaret etmek
1317,besuchen::V,ymweld â,görmeye gitmek
1318,treffen::V,cwrdd,rastlamak
1319,treffen::V,cwrdd,isabet etmek
1320,treffen::V,cyfarfod,rastlamak
1321,treffen::V,cyfarfod,isabet etmek
1322,sich versammeln::V,casglu,toplanmak
1323,sich versammeln::V,cynnull,toplanmak
1324,spielen::V,chwarae,oynamak
1325,singen::V,canu,söylemek
1326,singen::V,canu,şarkı söylemek
1327,tanzen::V,dawnsio,oynamak
1328,tanzen::V,dawnsio,dans etmek
1329,sich trennen::V,ymwahanu,ayrılmak
1330,verlassen::V,gadael,bırakmak
1331,verlassen::V,gadael,terk etmek
1332,retten::V,achub,kurtarmak
1333,bewachen::V,gwarchod,gözetmek
1334,schützen::V,noddi,korumak
1335,verteidigen::V,amddiffyn,savunmak
1336,sich schlagen::V,ffraeo,dövüşmek
1337,sich schlagen::V,terfysgu,dövüşmek
1338,schießen::V,saethu,ateş etmek
1339,siegen::V,ennill,yenmek
1340,ärgern::V,cythruddo,kızdırmak
1341,schlagen::V,curo,dövmek
1342,treten::V,cicio,tepmek
1343,stechen::V,pigo,sokmak
1344,stechen::V,pigo,batırmak
1345,stoßen::V,gwthio,itmek
1346,stehlen::V,dwyn,çalmak
1347,stehlen::V,lladrata,çalmak
1348,stören::V,aflonyddu,bozmak
1349,stören::V,aflonyddu,etkilemek
1350,belästigen::V,trafferthu,rahatsız etmek
1351,verbergen::V,cuddio,saklamak
1352,täuschen::V,twyllo,aldatmak
1353,betrügen::V,hocedu,aldatmak
1354,betrügen::V,hocedu,dolandırmak
1355,töten::V,lladd,öldürmek
1356,wohnen::V,byw,oturmak
1357,arbeiten::V,gweithio,çalışmak
1358,sammeln::V,casglu,toplamak
1359,pflücken::V,casglu,koparmak
1360,jagen::V,hela,avlanmak
1361,fischen::V,pysgota,balık tutmak
1362,fassen::V,dal,tutmak
1363,fassen::V,dal,yakalamak
1364,hüten::V,bugeilio,otlatmak
1365,treiben::V,gyrru,gütmek
1366,anbinden::V,clymu,bağlamak
1367,füttern::V,porthi,beslemek
1368,melken::V,godro,sağmak
1369,hacken::V,torri,yarmak
1370,gießen::V,dyfrhau,sulamak
1371,reifen::V,aeddfedu,olgunlaşmak
1372,zubereiten::V,coginio,hazırlamak
1373,kochen::V,berwi,pişirmek
1374,kochen::V,berwi,kaynatmak
1375,backen::V,pobi,pişirmek
1376,backen::V,pobi,fırında pişirmek
1377,backen::V,crasu,pişirmek
1378,backen::V,crasu,fırında pişirmek
1379,braten::V,ffrio,kızartmak
1380,umrühren::V,cyffroi,karıştırmak
1381,stricken::V,gwau,örmek
1382,nähen::V,gwnïo,dikmek
1383,färben::V,lliwio,boyamak
1384,reinigen::V,glanhau,temizlemek
1385,waschen::V,golchi,yıkamak
1386,abwischen::V,sychu,silmek
1387,spülen::V,streulio,çalkamak
1388,fegen::V,ysgubo,süpürmek
1389,kehren::V,ysgubo,süpürmek
1390,baden::V,cael bath,yıkanmak
1391,baden::V,cael bath,banyo yapmak
1392,sich waschen::V,ymolchi,yıkanmak
1393,ausziehen::V,tynnu,çıkarmak
1394,anziehen::V,gwisgo,giymek
1395,sich anziehen::V,ymwisgo,giyinmek
1396,kämmen::V,cribo,taramak
1397,schmücken::V,harddu,süslemek
1398,schmücken::V,addurno,süslemek
1399,sagen::V,dweud,demek
1400,sagen::V,dweud,söylemek
1401,sprechen::V,llefaru,konuşmak
1402,reden::V,siarad,konuşmak
1403,sich unterhalten::V,sgwrsio,sohbet etmek
1404,fragen::V,gofyn,sormak
1405,bitten::V,gofyn am,dilemek
1406,bitten::V,gofyn am,rica etmek
1407,erzählen::V,dweud,bahsetmek
1408,erzählen::V,dweud,hikâye etmek
1409,mitteilen::V,cyfleu,bildirmek
1410,nennen::V,enwi,adlandırmak
1411,rufen::V,galw,çağırmak
1412,prahlen::V,brolio,övünmek
1413,prahlen::V,ymffrostio,övünmek
1414,übersetzen::V,cyfieithu,çevirmek
1415,übersetzen::V,cyfieithu,tercüme etmek
1416,denken::V,meddwl,düşünmek
1417,glauben::V,credu,inanmak
1418,glauben::V,credu,zannetmek
1419,glauben::V,coelio,inanmak
1420,glauben::V,coelio,zannetmek
1421,bemerken::V,sylwi,farkına varmak
1422,erkennen::V,adnabod,tanımak
1423,begreifen::V,amgyffred,anlamak
1424,begreifen::V,amgyffred,kavramak
1425,verstehen::V,deall,duymak
1426,verstehen::V,deall,anlamak
1427,lernen::V,dysgu,öğrenmek
1428,wissen::V,gwybod,bilmek
1429,sich erinnern an::V,cofio,hatırlamak
1430,vergessen::V,anghofio,unutmak
1431,messen::V,mesur,ölçmek
1432,zählen::V,cyfrif,saymak
1433,rechnen::V,cyfrifo,hesap etmek
1434,lesen::V,darllen,okumak
1435,malen::V,peintio,resmini yapmak
1436,zeichnen::V,tynnu,çizmek
1437,schreiben::V,ysgrifennu,yazmak
1438,besitzen::V,meddu,haiz olmak
1439,besitzen::V,meddu,sahip olmak
1440,kaufen::V,prynu,almak
1441,verkaufen::V,gwerthu,satmak
1442,bezahlen::V,talu am,ödemek
1443,zahlen::V,talu,ödemek
1444,beherrschen::V,rheoli,hâkim olmak
1445,beherrschen::V,llywodraethu,hâkim olmak
1446,ertragen::V,dioddef,dayanmak
1447,ertragen::V,dioddef,katlanmak
