,Concept_ID,ps,mhr
716,dumm::A,احمق,аҥыра́
717,faul::A,لټ,його
718,faul::A,تنبل,його
719,fleißig::A,زحمت کښ,ты́ршыше
720,geizig::A,بخیل,чаҥга́
721,klug::A,عاقل,уша́н
722,klug::A,هوښیار,уша́н
723,geschickt::A,ماهر,уста́
724,lieb::A,عزیز,ала́л
725,lieb::A,محبوب,ала́л
726,lustig::A,خوشحال,весела́
727,sanft::A,پوست,ны́жылге
728,sanft::A,ملایم,ны́жылге
729,hungrig::A,وږی,шу́жышо
730,krank::A,مريض,че́рле
731,krank::A,ناروغ,че́рле
732,nackt::A,لوڅ,чарама́т
733,traurig::A,غمجن,ойга́н
734,lebendig::A,ژوندی,и́лыше
735,gut::A,ښه,сай
736,schlecht::A,بد,уда́
737,schlecht::A,بد,шӱ́кшӧ
738,schlecht::A,خراب,уда́
739,schlecht::A,خراب,шӱ́кшӧ
740,richtig::A,سم,чы́нле
741,richtig::A,صحیح,чы́нле
742,schlimm::A,بد,аля́к
743,schlimm::A,بد,тыра́н
744,schlimm::A,مخوف,аля́к
745,schlimm::A,مخوف,тыра́н
746,wahr::A,واقعي,чы́нле
747,wahr::A,واقعي,настоя́щий
748,alt::A,زوړ,то́што
749,neu::A,نوی,у
750,ehemalig::A,پخوانی,о́нчычсо
751,ehemalig::A,پخوانی,онда́кысе
752,alt[Lebewesen]::A,زوړ,шо́нто
753,jung::A,ځوان,са́мырык
754,arm::A,غریب,нужна́
755,arm::A,بې وزله,нужна́
756,reich::A,شتمن,поя́н
757,reich::A,دولتمند,поя́н
758,bekannt::A,اشنا,па́лыме
759,berühmt::A,مشهور,лӱ́млӧ
760,fremd::A,پردی,йот
761,fremd::A,بېګانه,йот
762,verschieden::A,مختلف,тӱ́рлӧ
763,nah::A,نژدې,ли́шыл
764,fern::A,لیری,тора́
765,fern::A,لیری,мӱ́ндыр
766,linker::A,چپ,шола́
767,linker::A,کیڼ,шола́
768,rechter::A,ښی,пурла́
769,anderer::A,بل,вес
770,anderer::A,بل,мо́ло
771,erster::A,لومړی,и́кымше
772,zweiter::A,دوهم,ко́кымшо
773,dritter::A,درېم,ку́мшо
774,letzter::A,آخرنی,пыта́ртыш
775,letzter::A,وروستی,пыта́ртыш
776,allein::ADV,یوازې,шкет
777,auf einmal::ADV,په یوه وخت کی,икана́ште
778,zusammen::ADV,یو ځای,пырля́
779,lange::ADV,ډېر وخت,кужу́н
780,lange::ADV,ډېره موده,кужу́н
781,plötzlich::ADV,ناببره,кенета́
782,plötzlich::ADV,یوناڅاپه,кенета́
783,sofort::ADV,فوراً,кызыта́к
784,sofort::ADV,سمدلاسه,кызыта́к
785,später::ADV,وروسته,варара́к
786,jetzt::ADV,اوس,ы́нде
787,jetzt::ADV,اوس,кы́зыт
788,heute::ADV,نن,та́че
789,morgen::ADV,سبا,эрла́
790,bald::ADV,ژر,вашке́
791,dann::ADV,پس,вара́
792,dann::ADV,وروسته,вара́
793,gestern::ADV,پرون,теҥге́че
794,einst::ADV,پخوا,икана́
795,damals::ADV,هغه وخت,туна́м
796,danach::ADV,بیا,вара́
797,vorher::ADV,دمخه,о́нчыч
798,zuerst::ADV,لومړی,онда́к
799,einmal::ADV,یو ځل,икана́
800,manchmal::ADV,ګاهی ګاهی,ка́шын
801,manchmal::ADV,ګاهی ګاهی,кокла́н
802,oft::ADV,ډېر ځله,чӱ́чкыдын
803,immer::ADV,تل,эре́
804,immer::ADV,تل,ту́тыш
805,immer::ADV,همېشه,эре́
806,immer::ADV,همېشه,ту́тыш
807,niemals::ADV,هیڅکله نه,ок нигуна́м
808,hier::ADV,دلته,ты́ште
809,hierhin::ADV,دلته,ты́шке
810,hierhin::ADV,دلته,тыш
811,hierhin::ADV,دې ځای ته,ты́шке
812,hierhin::ADV,دې ځای ته,тыш
813,von hier::ADV,د دې ځای نه,тыше́ч
814,von hier::ADV,د دې ځای نه,тыве́ч
815,dort::ADV,هلته,ту́што
816,dorthin::ADV,هلته,туш
817,dorthin::ADV,هلته,ту́шко
818,dorthin::ADV,هغه ځای ته,туш
819,dorthin::ADV,هغه ځای ته,ту́шко
820,geradeaus::ADV,مخامخ,вик
821,vorwärts::ADV,مخ پهٔ وړاندې,о́нчыко
822,rückwärts::ADV,بېرته,шеҥге́к
823,zurück::ADV,بېرته,мӧҥге́ш
824,unten::ADV,لاندي,ӱ́лнӧ
825,unten::ADV,لاندي,йыма́лне
826,hinab::ADV,ښکته,йыма́к
827,oben::ADV,پورته,кӱ́шнӧ
828,oben::ADV,پورته,ӱмба́лне
829,hinauf::ADV,پاس,кӱ́ш
830,hinauf::ADV,پاس,кӱ́шкӧ
831,überall::ADV,هره خوا,чыла́ вере́
832,nicht::ADV,نه,ок
833,nicht::ADV,نه,о́геш
834,ein wenig::ADV,یو څه,изи́ш
835,kaum::ADV,ایله,пыкше́
836,sehr::ADV,ډېر,чот
837,sehr::ADV,زيات,чот
838,so::ADV,داسې,тыге́
839,so::ADV,دومره,тыге́
840,noch::ADV,نور,а́ле
841,nur::ADV,تش,гына́
842,nur::ADV,صرف,гына́
843,schon::ADV,دمخه,ы́нде
844,wieder::ADV,بیا,ада́к
845,vergebens::ADV,عبث,ара́м
846,vor::PRP,دمخه,о́нчыч
847,hinter::PRP,شاته,шеҥге́лне
848,unter::PRP,لاندي,йыма́лне
849,durch::PRP,د مینځ نه,вошт
850,neben::PRP,نژدې,вокте́н
851,zwischen::PRP,ترمینځ,кокла́ште
852,wegen::PRP,د ... له لاسه,верч
853,dies::PRN,دا,ти́де
854,das::PRN,دا,са́де
855,alles::PRN,هرڅهٔ,чыла́
856,ich::PRN,زه,мый
857,du::PRN,ته,тый
858,er::PRN,دی,ту́до
859,wir::PRN,مونږ,ме
860,ihr::PRN,تاسې,те
861,sie::PRN,هغوی,ну́но
862,was::FPRN,څهٔ,мо
863,wer::FPRN,چا,кӧ
864,wer::FPRN,څوک,кӧ
865,wo::FADV,چيری,куша́н
866,wo::FADV,چېرته,куша́н
867,wohin::FADV,چېرته,куш
868,wohin::FADV,چېرته,ку́шко
869,wie::FADV,څنګه,кузе́
870,warum::FADV,ولې,мо
871,warum::FADV,ولې,мола́н
872,wieviel::FNUM,څو,куна́р
873,wieviel::FNUM,څومره,куна́р
874,eins::NUM,یو,ик
875,zwei::NUM,دوه,ко́кыт
876,drei::NUM,درې,кум
877,vier::NUM,څلور,ныл
878,fünf::NUM,پنځه,вич
879,sechs::NUM,شپږ,куд
880,sieben::NUM,اوه,шым
881,acht::NUM,اته,канда́ш
882,neun::NUM,نهه,инде́ш
883,zehn::NUM,لس,лу
884,elf::NUM,یوولس,лати́к
885,zwölf::NUM,دولس,латко́к
886,zwanzig::NUM,شل,ко́ло
887,dreißig::NUM,دېرش,ку́мло
888,vierzig::NUM,څلوېښت,ны́лле
889,fünfzig::NUM,پنځوس,ви́тле
890,sechzig::NUM,شپېته,ку́дло
891,siebzig::NUM,اویا,шы́мле
892,achtzig::NUM,اتیا,канда́шле
893,neunzig::NUM,نوي,инде́шле
894,hundert::NUM,سل,шӱ́дӧ
895,tausend::NUM,زر,тӱже́м
896,und::CNJ,او,да
897,und::CNJ,او,ден
898,oder::CNJ,ېا,я
899,oder::CNJ,ېا,а́ле
900,stehen::V,درېدل,шога́ш
901,sitzen::V,کښېنستل,шинча́ш
902,liegen::V,ملاستل,кия́ш
903,hängen::V,ځړېدل,кеча́ш
904,werden::V,کېدل,лия́ш
905,passieren::V,پېښېدل,лия́ш
906,beginnen::V,شروع کېدل,тӱҥгала́ш
907,enden::V,خلاصدل,пыта́ш
908,enden::V,تمامېدل,пыта́ш
909,wechseln::V,تغییر موندل,вашталта́ш
910,aufgehen[Sonne]::V,ختل,лекта́ш
911,untergehen[Sonne]::V,لوېدل,шинча́ш
912,untergehen[Sonne]::V,پرېوتل,шинча́ш
913,scheinen[Sonne]::V,رڼا کول,волгалта́ш
914,donnern::V,تنېدل,кӱдырта́ш
915,donnern::V,تنېدل,сургалта́ш
916,donnern::V,غړمبېدل,кӱдырта́ш
917,donnern::V,غړمبېدل,сургалта́ш
918,wehen::V,چلېدل,пуа́ш
919,strömen::V,بهېدل,шийалтара́ш
920,fließen::V,بهېدل,йога́ш
921,fließen::V,تویېدل,йога́ш
922,sich drehen::V,ګرځېدل,пӧрда́ш
923,sich drehen::V,چورلېدل,пӧрда́ш
924,schwanken::V,زنګېدل,лӱҥга́ш
925,schwanken::V,زنګېدل,тайныла́ш
926,schwingen::V,زنګېدل,рӱпшалта́ш
927,fallen::V,ولېدل,воза́ш
928,fallen::V,ولېدل,йӧрла́ш
929,brennen::V,سوځېدل,йӱла́ш
930,rauchen::V,لوګی کول,шикша́ш
931,regnen::V,باران اورېدل,йӱра́ш
932,gefrieren::V,کنګل نيول,кылма́ш
933,gefrieren::V,کنګل نيول,ияҥа́ш
934,tauen::V,وېلې کېدل,шула́ш
935,schmelzen::V,وېلې کېدل,лева́ш
936,trocknen::V,وچېدل,кошка́ш
937,sieden::V,اېشېدل,шола́ш
938,faulen::V,خرابېدل,шӱя́ш
939,verfaulen::V,ورستېدل,шӱйы́н шуа́ш
940,reißen::V,شلېدل,кӱрла́ш
941,versinken::V,ډوېېدل,пуре́н кая́ш
942,vergehen::V,تېرېدل,эрте́н кая́ш
943,erscheinen::V,ښکارېدل,толы́н лекта́ш
944,verschwinden::V,ورکېدل,йома́ш
945,sinken::V,ښکته کېدل,пуча́ш
946,abnehmen::V,کمېدل,пуча́ш
947,zunehmen::V,زیاتېدل,шукема́ш
948,steigen::V,جګېدل,нӧлталта́ш
949,steigen::V,پورته کېدل,нӧлталта́ш
950,wachsen::V,وده کول,кушка́ш
951,glänzen::V,ځلېدل,йылгыжа́ш
952,funkeln::V,پړکېدل,чолга́ш
953,lärmen::V,غال و غول کول,рӱшка́ш
954,läuten::V,زنګ وهل,мура́ш
955,klingeln::V,زنګ وهل,йыҥгырта́ш
956,klirren::V,کړنګېدل,чылдыртата́ш
957,brausen::V,تلاطم کول,лӱшка́ш
958,rauschen::V,شڼهار کول,лыжга́ш
959,klingen::V,آواز کول,йоҥга́ш
960,bellen::V,غپېدل,опта́ш
961,heulen::V,انګلل,урмыжа́ш
962,blasen::V,پو کول,пуала́ш
963,pfeifen::V,شپېلک وهل,шӱ́шкаш
964,schreien::V,ناره کول,кычкыра́ш
965,stöhnen::V,زګېروی کول,йыҥыса́ш
966,zittern::V,لړزېدل,чытыра́ш
967,leben::V,ژوند کول,ила́ш
968,geboren werden::V,زېږېدل,шоча́ш
969,atmen::V,ساه کښل,шӱла́ш
970,atmen::V,تنفس کول,шӱла́ш
971,trinken::V,څښل,йӱа́ш
972,essen::V,خوړل,кочка́ш
973,schlucken::V,غړپول,нела́ш
974,müde werden::V,ستړی کېدل,ноя́ш
975,einschlafen::V,ویده کېدل,мале́н колта́ш
976,schlafen::V,خوب کول,мала́ш
977,aufwachen::V,ویښېدل,помыжалта́ш
978,aufstehen::V,پاڅېدل,кынела́ш
979,sich erholen::V,استراحت کول,кана́ш
980,krank werden::V,رنځورېدل,черлане́н воза́ш
981,krank sein::V,ناجوړېدل,черлане́н кия́ш
982,schmerzen::V,خوږېدل,коршта́ш
983,schmerzen::V,درد کول,коршта́ш
984,husten::V,ټوخېدل,кокыра́ш
985,genesen::V,رغېدل,тӱрла́ш
986,genesen::V,رغېدل,тазаҥа́ш
987,sterben::V,مړل,кола́ш
988,umkommen::V,تلفېدل,вуй йома́ш
989,sich bewegen::V,چلېدل,кошта́ш
990,sich bewegen::V,حرکت کول,кошта́ш
991,sich rühren::V,ښورېدل,тарвана́ш
992,sich erheben::V,درېدل,кынела́ш
993,sich setzen::V,کښېنستل,шинча́ш
994,hinfallen::V,لوېدل,йӧрла́ш
995,laufen::V,منډې وهل,кошта́ш
996,schreiten::V,قدم ایښودل,ошкыла́ш
997,spazierengehen::V,چکر وهل,гуля́яш
998,eilen::V,بېړه کول,вашка́ш
999,sich beeilen::V,عجله کول,вашкешта́ш
1000,sausen::V,ځغستل,юлтка́ш
1001,rennen::V,زغلېدل,куржтала́ш
1002,springen::V,ټوپ وهل,тӧршта́ш
1003,klettern::V,ختل,кӱза́ш
1004,schaukeln::V,زنګېدل,лӱҥгалта́ш
1005,kriechen::V,خاپوړی وهل,нушка́ш
1006,schwimmen::V,لامبو وهل,ия́ш
1007,tauchen::V,غوټه وهل,шуҥгалта́ш
1008,rudern::V,پارو وهل,удыра́ш
1009,fahren::V,تلل,кудала́ш
1010,fliegen::V,الوتل,чоҥешта́ш
1011,gehen::V,تلل,кая́ш
1012,weggehen::V,بهر وتل,кораҥа́ш
1013,abfahren::V,تلل,лекта́ш
1014,anhalten::V,ودرېدل,чарна́ш
1015,hineingehen::V,داخلېدل,пура́ш
1016,eintreten::V,ننوتل,пура́ш
1017,kommen::V,راتلل,тола́ш
1018,ankommen::V,رسېدل,шуа́ш
1019,zurückkommen::V,بېرته راتلل,пӧртыла́ш
1020,bleiben::V,پاتې کېدل,кода́ш
1021,warten::V,انتظار وېستل,вуча́ш
1022,erwarten::V,انتظار کول,вуча́ш
1023,suchen::V,لټول,кычала́ш
1024,finden::V,میندل,муа́ш
1025,finden::V,پیدا کول,муа́ш
1026,versuchen::V,هڅه کول,толаша́ш
1027,vorbereiten::V,چمتوکول,ямдыла́ш
1028,lieben::V,مینه لرل,йӧрата́ш
1029,mögen::V,خوښول,йӧрата́ш
1030,mögen::V,علاقه لرل,йӧрата́ш
1031,lachen::V,خندېدل,воштыла́ш
1032,rühren::V,اغېزه کول,ку́мыл тарвата́ш
1033,weinen::V,ژړل,шорта́ш
1034,schimpfen::V,ښکنځا کول,каргаша́ш
1035,sich ärgern::V,قهر راتلل,сыра́ш
1036,sich fürchten::V,ډارېدل,лӱда́ш
1037,fürchten::V,ډارېدل,лӱда́ш
1038,fliehen::V,تښتېدل,куржа́ш
1039,flüchten::V,تښتېدل,куржа́ш
1040,sehen::V,لیدل,ужа́ш
1041,anschauen::V,کتل,онча́ш
1042,ansehen::V,ننداره کول,эскера́ш
1043,hören::V,اورېدل,кола́ш
1044,zuhören::V,غوږ نیول,колышта́ш
1045,probieren::V,څکه کول,тамла́ш
1046,probieren::V,چاشنی کول,тамла́ш
1047,riechen::V,بويول,ӱпшынча́ш
1048,fühlen::V,حسول,шижа́ш
1049,scheinen::V,ښکارېدل,чуча́ш
1050,zu sehen sein::V,ښکارېدل,коя́ш
1051,vernehmen::V,خبرېدل,кола́ш
1052,frieren::V,ساړه کېتل,кылма́ш
1053,tun::V,کول,ышта́ш
1054,können::V,کولای شول,мошта́ш
1055,können::V,د لاسه کېدل,мошта́ш
1056,wollen::V,غوښتل,тӱна́ш
1057,anfangen::V,شروع کول,тӱҥала́ш
1058,beenden::V,ختمول,пытара́ш
1059,beenden::V,پای ته رسول,пытара́ш
1060,aufhören::V,بس کول,чарна́ш
1061,gelingen::V,موفق کېدل,сай лекта́ш
1062,gelingen::V,بریالی کېدل,сай лекта́ш
1063,geraten::V,کېدل,лекта́ш
1064,öffnen::V,خلاصول,поча́ш
1065,öffnen::V,پرانیستل,поча́ш
1066,schließen::V,تړل,петыра́ш
1067,stellen::V,ایښودل,шында́ш
1068,setzen::V,کښېنول,шында́ш
1069,legen::V,ایښودل,опта́ш
1070,legen::V,ایښودل,пышта́ш
1071,berühren::V,لاس وهل,тӱка́ш
1072,verbinden::V,تړل,пида́ш
1073,bedecken::V,پوښول,леведа́ш
1074,aufhängen::V,ځوړندول,сака́ш
1075,anzünden::V,بلول,чӱкта́ш
1076,aufheben::V,پورته کول,нӧлтала́ш
1077,zurücklassen::V,پرېښودل,кода́ш
1078,verlieren::V,ورکول,йомдара́ш
1079,fallen lassen::V,له لاسه لوېدل,воза́ш
1080,machen::V,کول,ышта́ш
1081,herstellen::V,جوړول,ямдыла́ш
1082,herstellen::V,توليدول,ямдыла́ш
1083,bauen::V,جوړول,чоҥа́ш
1084,reparieren::V,ترمیمول,ачала́ш
1085,verbessern::V,اصلاح کول,саемда́ш
1086,ändern::V,تغیر ورکول,весемда́ш
1087,graben::V,کيندل,кӱнча́ш
1088,beugen::V,ټیټول,пӱгырта́ш
1089,biegen::V,کږول,лывырта́ш
1090,drehen::V,ګرځول,пӱтыра́ш
1091,wenden::V,اړول,ирала́ш
1092,umdrehen::V,اړول,савырала́ш
1093,heben::V,جګول,нӧлта́ш
1094,heben::V,پورته کول,нӧлта́ш
1095,hochheben::V,جګول,нӧлта́ш
1096,ergreifen::V,نیول,руалта́ш
1097,halten::V,نیول,куча́ш
1098,drücken::V,کښېکښل,иша́ш
1099,drücken::V,کښېکښل,темда́ш
1100,schieben::V,پوری وهل,шӱкала́ш
1101,kratzen::V,ګرول,удыра́ш
1102,lecken::V,څټل,нула́ш
1103,beißen::V,چیچل,пура́ш
1104,abreißen::V,شکول,кӱрла́ш
1105,abschneiden::V,پرېکول,пӱчка́ш
1106,binden::V,تړل,кылда́ш
1107,stecken::V,ټومبل,шуралта́ш
1108,brechen::V,ماتول,тодышта́ш
1109,klopfen::V,ټکول,кыра́ш
1110,hauen::V,ټکول,тӱя́ш
1111,kleben::V,نښلول,клеитла́ш
1112,kleben::V,سرېښول,клеитла́ш
1113,reiben::V,مږل,йыга́ш
1114,reiben::V,مږل,туржала́ш
1115,streichen::V,مښل,шӱра́ш
1116,schleifen::V,تېره کول,шума́ш
1117,schleifen::V,تېره کول,яна́ш
1118,schneiden::V,غوڅول,пӱчка́ш
1119,schneiden::V,پرېکول,пӱчка́ш
1120,rütteln::V,خوڅول,рӱза́ш
1121,schütteln::V,ښورول,почка́ш
1122,schwenken::V,خوڅول,рӱза́ш
1123,schütten::V,اچول,опта́ш
1124,schütten::V,تویول,опта́ш
1125,füllen::V,ډکول,тема́ш
1126,einwickeln::V,پېچل,вӱдыла́ш
1127,einwickeln::V,نغښتل,вӱдыла́ш
1128,tragen::V,وړل,нумала́ш
1129,schleppen::V,وړل,шӱдыра́ш
1130,ziehen::V,کښل,шупша́ш
1131,aufbewahren::V,ساتل,арала́ш
1132,werfen::V,اچول,шуа́ш
1133,werfen::V,اچول,кышка́ш
1134,werfen::V,غورځول,шуа́ш
1135,werfen::V,غورځول,кышка́ш
1136,fangen::V,نیول,куча́ш
1137,fangen::V,ګیرول,куча́ш
1138,packen::V,نیول,руалта́ш
1139,verstecken::V,پټول,тоя́ш
1140,teilen::V,وېشل,пӧла́ш
1141,teilen::V,تقسیمول,пӧла́ш
1142,schicken::V,لېږل,колта́ш
1143,schicken::V,استول,колта́ш
1144,bringen::V,راوړل,конда́ш
1145,hinzufügen::V,زیاتول,ешара́ш
1146,bekommen::V,حاصلول,нала́ш
1147,erhalten::V,اخیستل,нала́ш
1148,nehmen::V,نیول,нала́ш
1149,nehmen::V,اخيستل,нала́ш
1150,wählen::V,خوښول,сайла́ш
1151,auswählen::V,چنده کول,таҥгла́ш
1152,bewahren::V,ساتل,сакла́ш
1153,behindern::V,مانع کېدل,чаракла́ш
1154,behindern::V,ممانعت کول,чаракла́ш
1155,verderben::V,خرابېدل,пужа́ш
1156,beschädigen::V,ورانول,пужа́ш
1157,zerbrechen::V,ماتول,пудырта́ш
1158,zerreißen::V,څیرې کول,кӱрла́ш
1159,zerstören::V,ړنګول,шалата́ш
1160,zerstören::V,ورانول,шалата́ш
1161,verbrennen::V,سوځول,йӱлата́ш
1162,geben::V,ورکول,пуа́ш
1163,reichen::V,ورکول,пуа́ш
1164,schenken::V,بښل,пӧлекла́ш
1165,versprechen::V,لوز کول,сӧра́ш
1166,wünschen::V,غوښتل,тылана́ш
1167,loben::V,ستایل,мокта́ш
1168,loben::V,تمجید کول,мокта́ш
1169,küssen::V,ښکلول,шупшала́ш
1170,wiegen::V,زنګول,рӱпша́ш
1171,zudecken::V,پوښول,леведа́ш
1172,wecken::V,ويښول,помыжалтара́ш
1173,zeigen::V,ښودل,ончыкта́ш
1174,führen::V,بیول,вӱда́ш
1175,lehren::V,درس ورکول,туныкта́ш
1176,lehren::V,تعلیم ورکول,туныкта́ш
1177,unterrichten::V,درس ورکول,туныкта́ш
1178,aufziehen::V,روزل,орышта́ш
1179,leiten::V,رهبری کول,вӱда́ш
1180,leiten::V,رهبری کول,вуйлата́ш
1181,leiten::V,لارښوونه کول,вӱда́ш
1182,leiten::V,لارښوونه کول,вуйлата́ш
1183,antreiben::V,چټک کول,поктыла́ш
1184,lassen::V,اړکول,-та́ш
1185,einladen::V,بلل,ӱжа́ш
1186,vereinigen::V,متحد کول,иктешла́ш
1187,vereinigen::V,یوځای کول,иктешла́ш
1188,besuchen::V,کتنه کول,то́лын кая́ш
1189,treffen::V,ليدل,вашлия́ш
1190,treffen::V,تلقی کول,вашлия́ш
1191,sich versammeln::V,راغونډېدل,погына́ш
1192,sich versammeln::V,راغونډېدل,чумырга́ш
1193,spielen::V,لوبه کول,мода́ш
1194,singen::V,سندرې وېل,мура́ш
1195,tanzen::V,ګډېدل,кушта́ш
1196,sich trennen::V,بېلېدل,ойырла́ш
1197,verlassen::V,ترک کول,кудалта́ш
1198,retten::V,نجات ورکول,утара́ш
1199,bewachen::V,ساتل,орола́ш
1200,bewachen::V,حفاظت کول,орола́ш
1201,schützen::V,ژغورل,арала́ш
1202,verteidigen::V,دفاع کول,арала́ш
1203,sich schlagen::V,جنګېدل,кредала́ш
1204,schießen::V,ویشتل,лӱя́ш
1205,siegen::V,غالبېدل,сеҥа́ш
1206,ärgern::V,خپه کول,сырыкта́ш
1207,schlagen::V,وهل,пера́ш
1208,treten::V,په لغته وهل,тошка́ш
1209,stechen::V,ټومبل,кера́ш
1210,stoßen::V,ټېل وهل,шӱкала́ш
1211,stoßen::V,پوری وهل,шӱкала́ш
1212,stehlen::V,تښتول,шолышта́ш
1213,stehlen::V,غلا کول,шолышта́ш
1214,stören::V,ماتول,мешая́ш
1215,belästigen::V,ځورول,толаштара́ш
1216,belästigen::V,تکلیف ورکول,толаштара́ш
1217,verbergen::V,پټول,шылта́ш
1218,täuschen::V,تېرایستل,ондала́ш
1219,täuschen::V,خطا ایستل,ондала́ш
1220,betrügen::V,غولول,ондала́ш
1221,töten::V,وژل,пушта́ш
1222,töten::V,مړ کول,пушта́ш
1223,wohnen::V,اوسېدل,ила́ш
1224,arbeiten::V,کار کول,пашалана́ш
1225,arbeiten::V,کار کول,паша́м ышта́ш
1226,sammeln::V,راټولول,пога́ш
1227,sammeln::V,راغونډول,пога́ш
1228,pflücken::V,شکول,кӱра́ш
1229,jagen::V,ښکار کول,сонарла́ш
1230,fischen::V,کب نيول,кол куча́ш
1231,fassen::V,نیول,куча́ш
1232,fassen::V,ګیرول,куча́ш
1233,hüten::V,پوول,кӱта́ш
1234,treiben::V,بیول,покта́ш
1235,anbinden::V,تړل,йолышта́ш
1236,füttern::V,خوراک ورکول,пукша́ш
1237,melken::V,لوشل,лӱшта́ш
1238,hacken::V,پی کول,руа́ш
1239,gießen::V,اوبه کول,шава́ш
1240,reifen::V,رسېدل,кӱа́ш
1241,zubereiten::V,تیارول,ямдыла́ш
1242,kochen::V,پخول,шолта́ш
1243,backen::V,پخول,кӱкташ
1244,braten::V,وريتول,пуштыла́ш
1245,braten::V,وريتول,жаритла́ш
1246,umrühren::V,لړل,луга́ш
1247,stricken::V,اوبدل,пида́ш
1248,nähen::V,ګنډل,урга́ш
1249,färben::V,رنګول,чиялта́ш
1250,reinigen::V,صافول,эрыкта́ш
1251,waschen::V,مینځل,мушка́ш
1252,abwischen::V,وچول,ӱшта́ш
1253,spülen::V,کنګالول,шӱалта́ш
1254,fegen::V,جارو کول,ӱшта́ш
1255,kehren::V,جارو کول,ӱшта́ш
1256,baden::V,لمبېدل,йӱштыла́ш
1257,sich waschen::V,ځان مينځل,мушкылта́ш
1258,ausziehen::V,کښل,кудаша́ш
1259,ausziehen::V,ایستل,кудаша́ш
1260,anziehen::V,اغوستل,чия́ш
1261,sich anziehen::V,کالی اغوستل,чия́ш
1262,kämmen::V,ګمنځول,шера́ш
1263,schmücken::V,ښکلی کول,тӱзата́ш
1264,schmücken::V,ښکلی کول,чеверта́ш
1265,sagen::V,وېل,ойла́ш
1266,sagen::V,وېل,каласа́ш
1267,sprechen::V,وېل,кутыра́ш
1268,sprechen::V,غږېدل,кутыра́ш
1269,reden::V,ګړېدل,мутлана́ш
1270,reden::V,خبرې کول,мутлана́ш
1271,sich unterhalten::V,خبری کول,кутыра́ш
1272,fragen::V,پوښتنه کول,йода́ш
1273,bitten::V,غوښتل,йода́ш
1274,erzählen::V,کيسه کول,ойла́ш
1275,erzählen::V,حکايت کول,ойла́ш
1276,mitteilen::V,خبرول,увертара́ш
1277,mitteilen::V,خبر ورکول,увертара́ш
1278,nennen::V,نوم ايښودل,лӱмда́ш
1279,rufen::V,بلل,ӱжа́ш
1280,prahlen::V,لاپې وهل,моктана́ш
1281,übersetzen::V,ژباړل,кусара́ш
1282,übersetzen::V,ترجمه کول,кусара́ш
1283,denken::V,فکر کول,шона́ш
1284,glauben::V,باور کول,ӱшана́ш
1285,bemerken::V,لیدل,шижа́ш
1286,erkennen::V,پېژندل,пала́ш
1287,begreifen::V,رسېدل,ыҥла́ш
1288,begreifen::V,پوهېدل,ыҥла́ш
1289,verstehen::V,پوهېدل,умыла́ш
1290,lernen::V,زده کول,тунема́ш
1291,lernen::V,درس لوستل,тунема́ш
1292,wissen::V,پوهېدل,шинча́ш
1293,sich erinnern an::V,یادول,шарна́ш
1294,sich erinnern an::V,په یاد راوړل,шарна́ш
1295,vergessen::V,هېرول,монда́ш
1296,messen::V,اندازه کول,виса́ш
1297,zählen::V,شمارل,шотла́ш
1298,rechnen::V,حسابول,шотла́ш
1299,lesen::V,لوستل,луда́ш
1300,malen::V,رسمول,сӱретла́ш
1301,zeichnen::V,رسمول,сӱретла́ш
1302,schreiben::V,لیکل,воза́ш
1303,besitzen::V,لرل,лия́ш
1304,kaufen::V,رانیول,нала́ш
1305,verkaufen::V,خرڅول,ужала́ш
1306,bezahlen::V,تأدیه کول,тӱла́ш
1307,zahlen::V,کسات اخيستل,тӱла́ш
1308,beherrschen::V,تسلط لرل,куча́ш
1309,ertragen::V,زغمل,турка́ш
1310,Barsch::N,,ола́ҥге
1311,Hecht::N,,нуж
1312,Hecht::N,,чорта́н
