,Concept_ID,sq,fr
832,zusammen::ADV,së bashku,ensemble
833,lange::ADV,për një kohë të gjatë,longtemps
834,plötzlich::ADV,befas,tout à coup
835,sofort::ADV,menjëherë,immédiatement
836,sofort::ADV,aty për aty,immédiatement
837,später::ADV,më vonë,plus tard
838,jetzt::ADV,tash,maintenant
839,heute::ADV,sot,aujourd'hui
840,morgen::ADV,nesër,demain
841,bald::ADV,shpejt,bientôt
842,bald::ADV,së shpejti,bientôt
843,dann::ADV,pastaj,puis
844,dann::ADV,pastaj,ensuite
845,gestern::ADV,dje,hier
846,einst::ADV,dikur,jadis
847,einst::ADV,dikur,autrefois
848,damals::ADV,atëherë,alors
849,damals::ADV,atëherë,à l'époque
850,danach::ADV,mandej,après
851,danach::ADV,mandej,ensuite
852,vorher::ADV,më parë,auparavant
853,zuerst::ADV,së pari,d'abord
854,zuerst::ADV,së pari,premièrement
855,einmal::ADV,njëherë,une fois
856,manchmal::ADV,nganjëherë,parfois
857,manchmal::ADV,nganjëherë,quelquefois
858,oft::ADV,shpesh,souvent
859,immer::ADV,përherë,toujours
860,immer::ADV,gjithnjë,toujours
861,niemals::ADV,kurrë,ne ... jamais
862,niemals::ADV,asnjëherë,ne ... jamais
863,hier::ADV,këtu,ici
864,hierhin::ADV,knej,par ici
865,von hier::ADV,që këtej,d'ici
866,von hier::ADV,prej këtej,d'ici
867,dort::ADV,aty,là
868,dort::ADV,aty,là-bas
869,dort::ADV,atje,là
870,dort::ADV,atje,là-bas
871,dorthin::ADV,anej,y
872,dorthin::ADV,anej,par là
873,geradeaus::ADV,drejt,tout droit
874,vorwärts::ADV,mbroth,en avant
875,vorwärts::ADV,përpara,en avant
876,rückwärts::ADV,mbrapsht,en arrière
877,zurück::ADV,prapa,de retour
878,zurück::ADV,mbrapsht,de retour
879,unten::ADV,poshtë,en bas
880,unten::ADV,poshtë,au-dessous
881,hinab::ADV,përposh,en bas
882,hinab::ADV,përposh,vers le bas
883,oben::ADV,lart,dessus
884,oben::ADV,lart,en haut
885,oben::ADV,sipër,dessus
886,oben::ADV,sipër,en haut
887,hinauf::ADV,lart,en haut
888,hinauf::ADV,lart,vers le haut
889,hinauf::ADV,përpjetë,en haut
890,hinauf::ADV,përpjetë,vers le haut
891,überall::ADV,kudo,partout
892,nicht::ADV,s',ne ... pas
893,nicht::ADV,nuk,ne ... pas
894,ein wenig::ADV,një tis,un peu
895,kaum::ADV,mezi,à peine
896,sehr::ADV,fort,très
897,sehr::ADV,shumë,très
898,so::ADV,ashtu,si
899,so::ADV,ashtu,ainsi
900,so::ADV,kështu,si
901,so::ADV,kështu,ainsi
902,noch::ADV,ende,encore
903,noch::ADV,akoma,encore
904,nur::ADV,vetëm,seulement
905,nur::ADV,vetëm,ne ... que
906,schon::ADV,tashmë,déjà
907,wieder::ADV,përsëri,de nouveau
908,vergebens::ADV,kot,en vain
909,vor::PRP,para,devant
910,hinter::PRP,prapa,derrière
911,hinter::PRP,mbrapa,derrière
912,unter::PRP,nën,sous
913,unter::PRP,nën,au-dessous de
914,durch::PRP,nëpër,par
915,durch::PRP,nëpër,à travers
916,neben::PRP,pranë,à côté de
917,neben::PRP,përbri,à côté de
918,zwischen::PRP,midis,entre
919,zwischen::PRP,ndërmjet,entre
920,wegen::PRP,për,à cause de
921,dies::PRN,ky,ceci
922,das::PRN,ky,ce
923,das::PRN,ky,cela
924,alles::PRN,gjithçka,tout
925,ich::PRN,unë,je
926,ich::PRN,unë,moi
927,du::PRN,ti,tu
928,du::PRN,ti,toi
929,er::PRN,ai,il
930,er::PRN,ai,lui
931,wir::PRN,ne,nous
932,ihr::PRN,ju,vous
933,sie::PRN,ata,ils
934,sie::PRN,ata,elles
935,was::FPRN,ç',que
936,was::FPRN,ç',quoi
937,was::FPRN,çfarë,que
938,was::FPRN,çfarë,quoi
939,wer::FPRN,kush,qui
940,wo::FADV,ku,où
941,wohin::FADV,për ku,où
942,wie::FADV,si,comment
943,warum::FADV,pse,pourquoi
944,warum::FADV,përse,pourquoi
945,wieviel::FNUM,sa,combien
946,eins::NUM,një,un
947,zwei::NUM,dy,deux
948,drei::NUM,tre,trois
949,vier::NUM,katër,quatre
950,fünf::NUM,pesë,cinq
951,sechs::NUM,gjashtë,six
952,sieben::NUM,shtatë,sept
953,acht::NUM,tetë,huit
954,neun::NUM,nëntë,neuf
955,zehn::NUM,dhjetë,dix
956,elf::NUM,njëmbëdhjetë,onze
957,zwölf::NUM,dymbëdhjetë,douze
958,zwanzig::NUM,njëzet,vingt
959,dreißig::NUM,tridhjetë,trente
960,vierzig::NUM,dyzet,quarante
961,fünfzig::NUM,pesëdhjetë,cinquante
962,sechzig::NUM,gjashtëdhjetë,soixante
963,siebzig::NUM,shtatëdhjetë,soixante-dix
964,achtzig::NUM,tetëdhjetë,quatre-vingt
965,neunzig::NUM,nëntëdhjetë,quatre-vingt-dix
966,hundert::NUM,qind,cent
967,tausend::NUM,mijë,mille
968,und::CNJ,e,et
969,und::CNJ,dhe,et
970,oder::CNJ,a,ou
971,oder::CNJ,apo,ou
972,stehen::V,rri,être debout
973,sitzen::V,rri,être assis
974,liegen::V,rri shtrirë,être couché
975,hängen::V,varem,pendre
976,werden::V,bëhem,devenir
977,passieren::V,ndodh,se passer
978,beginnen::V,filloj,commencer
979,enden::V,përfundoj,finir
980,enden::V,përfundoj,se terminer
981,wechseln::V,ndërroj,changer
982,wechseln::V,ndërroj,alterner
983,aufgehen[Sonne]::V,hapem,se lever
984,untergehen[Sonne]::V,hyj,se coucher
985,untergehen[Sonne]::V,perëndoj,se coucher
986,scheinen[Sonne]::V,ndriçoj,briller
987,donnern::V,gjëmoj,tonner
988,donnern::V,bubulloj,tonner
989,wehen::V,fryj,souffler
990,strömen::V,derdh,affluer
991,fließen::V,rrjedh,couler
992,sich drehen::V,rrotullohem,tourner
993,schwanken::V,dyzoj,osciller
994,schwanken::V,dyzoj,chanceler
995,schwingen::V,dridhem,vibrer
996,schwingen::V,dridhem,osciller
997,fallen::V,bie,tomber
998,brennen::V,digjem,brûler
999,brennen::V,digjem,flamber
1000,rauchen::V,nxjerr tym,fumer
1001,regnen::V,bie shi,pleuvoir
1002,gefrieren::V,ngrij,geler
1003,tauen::V,shkrij,dégeler
1004,schmelzen::V,shkrij,fondre
1005,trocknen::V,thaj,sécher
1006,sieden::V,ziej,bouillir
1007,faulen::V,kalbem,pourrir
1008,faulen::V,kalbem,se putréfier
1009,faulen::V,prishem,pourrir
1010,faulen::V,prishem,se putréfier
1011,verfaulen::V,kalbem,pourrir
1012,reißen::V,grisem,rompre
1013,reißen::V,grisem,se déchirer
1014,reißen::V,shqyhem,rompre
1015,reißen::V,shqyhem,se déchirer
1016,versinken::V,humboj,s'enfoncer
1017,vergehen::V,kaloj,passer
1018,erscheinen::V,dukem,apparaître
1019,verschwinden::V,zhdukem,disparaître
1020,sinken::V,ulem,descendre
1021,sinken::V,ulem,s'abaisser
1022,abnehmen::V,pakësohem,diminuer
1023,abnehmen::V,zvogëlohem,diminuer
1024,zunehmen::V,shtohem,augmenter
1025,steigen::V,rritem,monter
1026,wachsen::V,rritem,croître
1027,glänzen::V,vezulloj,briller
1028,funkeln::V,xixoj,étinceler
1029,funkeln::V,xixëlloj,étinceler
1030,lärmen::V,oshtij,faire du bruit
1031,lärmen::V,zhurmoj,faire du bruit
1032,läuten::V,bie,sonner
1033,klingeln::V,i bie ziles,sonner
1034,klirren::V,kërcëlloj,cliqueter
1035,brausen::V,gjëmoj,mugir
1036,rauschen::V,fëshfërij,bruire
1037,klingen::V,tingëlloj,sonner
1038,bellen::V,leh,aboyer
1039,heulen::V,ulërij,hurler
1040,blasen::V,fryj,souffler
1041,pfeifen::V,fishkëllej,siffler
1042,schreien::V,bërtas,crier
1043,stöhnen::V,rënkoj,gémir
1044,zittern::V,trembem,trembler
1045,leben::V,rroj,vivre
1046,leben::V,jetoj,vivre
1047,geboren werden::V,lind,naître
1048,atmen::V,marr frymë,respirer
1049,trinken::V,pi,boire
1050,essen::V,ha,manger
1051,schlucken::V,gëlltis,avaler
1052,schlucken::V,kapërdij,avaler
1053,müde werden::V,lodhem,se lasser
1054,müde werden::V,lodhem,se fatiguer
1055,einschlafen::V,bie të fle,s'endormir
1056,schlafen::V,fle,dormir
1057,aufwachen::V,zgjohem,se réveiller
1058,aufstehen::V,çohem,se lever
1059,aufstehen::V,ngrihem,se lever
1060,sich erholen::V,qetësohem,se reposer
1061,sich erholen::V,qetësohem,se détendre
1062,sich erholen::V,shtendosem,se reposer
1063,sich erholen::V,shtendosem,se détendre
1064,krank werden::V,bie i sëmurë,tomber malade
1065,krank sein::V,jam i sëmurë,être malade
1066,schmerzen::V,dhemb,faire mal
1067,husten::V,kollitem,tousser
1068,genesen::V,shërohem,guérir
1069,genesen::V,shërohem,se remettre
1070,sterben::V,vdes,mourir
1071,umkommen::V,vdes,périr
1072,umkommen::V,mbaroj,périr
1073,sich bewegen::V,shkundem,bouger
1074,sich rühren::V,lëviz,broncher
1075,sich erheben::V,ngrihem,se lever
1076,sich setzen::V,ulem,s'asseoir
1077,hinfallen::V,gremisem,tomber
1078,laufen::V,eci,marcher
1079,laufen::V,eci,aller à pied
1080,schreiten::V,çapem,marcher
1081,spazierengehen::V,shëtis,se promener
1082,eilen::V,ngas,courir
1083,sich beeilen::V,nxitoj,se hâter
1084,sich beeilen::V,nxitoj,se dépêcher
1085,sausen::V,eci shpejt,filer
1086,rennen::V,vrapoj,courir
1087,springen::V,kërcej,sauter
1088,klettern::V,hipi,grimper
1089,schaukeln::V,kolovitem,se balancer
1090,kriechen::V,zvarritem,ramper
1091,schwimmen::V,notoj,nager
1092,tauchen::V,zhytem,plonger
1093,rudern::V,vozis,ramer
1094,fahren::V,shkoj,aller
1095,fahren::V,shkoj,rouler
1096,fliegen::V,fluturoj,voler
1097,gehen::V,eci,aller
1098,gehen::V,shkoj,aller
1099,weggehen::V,vete,s'en aller
1100,abfahren::V,nisem,partir
1101,anhalten::V,ndalem,s'arrêter
1102,hineingehen::V,futem,entrer
1103,eintreten::V,hyj,entrer
1104,kommen::V,vij,venir
1105,ankommen::V,arrij,arriver
1106,ankommen::V,mbërrij,arriver
1107,zurückkommen::V,kthehem,revenir
1108,bleiben::V,mbetem,rester
1109,bleiben::V,mbetem,demeurer
1110,bleiben::V,qëndroj,rester
1111,bleiben::V,qëndroj,demeurer
1112,warten::V,pres,attendre
1113,erwarten::V,pres,attendre
1114,suchen::V,kërkoj,chercher
1115,finden::V,gjej,trouver
1116,versuchen::V,mundohem,essayer
1117,vorbereiten::V,përgatis,préparer
1118,lieben::V,dashuroj,aimer
1119,mögen::V,dua,aimer
1120,mögen::V,dua,vouloir
1121,lachen::V,qesh,rire
1122,rühren::V,mallëngjej,toucher
1123,rühren::V,mallëngjej,attendrir
1124,weinen::V,qaj,pleurer
1125,schimpfen::V,shaj,gronder
1126,sich ärgern::V,bëhem verem,se fâcher
1127,sich fürchten::V,kam frikë,avoir peur
1128,sich fürchten::V,frikësohem,avoir peur
1129,fürchten::V,kam frikë nga,craindre
1130,fürchten::V,kam frikë nga,avoir peur de
1131,fliehen::V,arratisem,fuir
1132,flüchten::V,iki,s'enfuir
1133,sehen::V,shoh,voir
1134,anschauen::V,shikoj,regarder
1135,ansehen::V,shikoj,regarder
1136,hören::V,dëgjoj,entendre
1137,zuhören::V,veshtoj,écouter
1138,probieren::V,provoj,goûter
1139,riechen::V,nuhas,sentir
1140,fühlen::V,ndiej,sentir
1141,scheinen::V,ndriçoj,sembler
1142,scheinen::V,ndriçoj,paraître
1143,zu sehen sein::V,dukem,se voir
1144,zu sehen sein::V,dukem,être visible
1145,vernehmen::V,dëgjoj,entendre
1146,vernehmen::V,dëgjoj,percevoir
1147,frieren::V,mërdhij,avoir froid
1148,tun::V,bëj,faire
1149,können::V,mund,savoir
1150,können::V,mund,pouvoir
1151,wollen::V,dua,vouloir
1152,wollen::V,dëshiroj,vouloir
1153,anfangen::V,filloj,commencer
1154,beenden::V,kryej,finir
1155,beenden::V,kryej,terminer
1156,beenden::V,mbaroj,finir
1157,beenden::V,mbaroj,terminer
1158,aufhören::V,pushoj,cesser
1159,aufhören::V,pushoj,arrêter
1160,gelingen::V,më shkon mbarë,réussir
1161,geraten::V,del,réussir
1162,öffnen::V,hap,ouvrir
1163,schließen::V,mbyll,fermer
1164,stellen::V,vë,poser
1165,stellen::V,vë,mettre
1166,setzen::V,vë,placer
1167,legen::V,vë,placer
1168,berühren::V,rrok,toucher
1169,verbinden::V,bashkoj,lier
1170,bedecken::V,mbuloj,couvrir
1171,aufhängen::V,var,accrocher
1172,anzünden::V,ndez,allumer
1173,aufheben::V,ngre,ramasser
1174,zurücklassen::V,lë pas,laisser
1175,verlieren::V,humb,perdre
1176,fallen lassen::V,lëshoj,lâcher
1177,fallen lassen::V,lëshoj,laisser tomber
1178,machen::V,bëj,faire
1179,herstellen::V,prodhoj,produire
1180,herstellen::V,prodhoj,fabriquer
1181,bauen::V,ndërtoj,bâtir
1182,bauen::V,ndërtoj,construire
1183,reparieren::V,ndreq,réparer
1184,reparieren::V,meremetoj,réparer
1185,verbessern::V,përmirësoj,améliorer
1186,ändern::V,ndërroj,changer
1187,ändern::V,ndërroj,modifier
1188,graben::V,gërmoj,creuser
1189,beugen::V,kërrus,plier
1190,beugen::V,kërrus,ployer
1191,biegen::V,përkul,courber
1192,drehen::V,dredh,tordre
1193,drehen::V,dredh,tourner
1194,drehen::V,rrotulloj,tordre
1195,drehen::V,rrotulloj,tourner
1196,wenden::V,kthej,retourner
1197,umdrehen::V,kthej,tourner
1198,heben::V,ngre,soulever
1199,hochheben::V,ngre,lever
1200,ergreifen::V,rrëmbej,saisir
1201,ergreifen::V,rrëmbej,prendre
1202,halten::V,mbaj,tenir
1203,drücken::V,shtyp,presser
1204,schieben::V,shtyj,pousser
1205,kratzen::V,kruaj,gratter
1206,kratzen::V,kruaj,égratigner
1207,kratzen::V,gërvisht,gratter
1208,kratzen::V,gërvisht,égratigner
1209,lecken::V,lëpij,lécher
1210,beißen::V,kafshoj,mordre
1211,abreißen::V,shkëpus,arracher
1212,abschneiden::V,cungoj,couper
1213,binden::V,lidh,lier
1214,binden::V,lidh,attacher
1215,stecken::V,fus,enfoncer
1216,stecken::V,ngul,enfoncer
1217,brechen::V,thyej,rompre
1218,klopfen::V,trokas,frapper
1219,hauen::V,godas,frapper
1220,kleben::V,ngjis,coller
1221,reiben::V,fërkoj,frotter
1222,streichen::V,lyej,empâter
1223,schleifen::V,mpreh,affiler
1224,schleifen::V,mpreh,aiguiser
1225,schneiden::V,pres,couper
1226,schneiden::V,pres,trancher
1227,rütteln::V,shkund,cahoter
1228,schütteln::V,lëkund,secouer
1229,schwenken::V,valëvit,agiter
1230,schütten::V,mbush,verser
1231,füllen::V,mbush,remplir
1232,einwickeln::V,mbështjell,envelopper
1233,tragen::V,mbaj,porter
1234,tragen::V,mbart,porter
1235,schleppen::V,heq,traîner
1236,schleppen::V,zhgërryej,traîner
1237,ziehen::V,tërheq,tirer
1238,aufbewahren::V,ruaj,garder
1239,aufbewahren::V,ruaj,conserver
1240,werfen::V,hedh,jeter
1241,werfen::V,hedh,lancer
1242,fangen::V,kap,attraper
1243,packen::V,rrëmbej,agripper
1244,verstecken::V,fsheh,cacher
1245,teilen::V,ndaj,diviser
1246,schicken::V,dërgoj,envoyer
1247,bringen::V,sjell,apporter
1248,hinzufügen::V,shtoj,ajouter
1249,bekommen::V,kap,obtenir
1250,erhalten::V,marr,recevoir
1251,nehmen::V,marr,prendre
1252,wählen::V,zgjedh,choisir
1253,auswählen::V,përzgjedh,choisir
1254,auswählen::V,përzgjedh,sélectionner
1255,bewahren::V,ruaj,préserver
1256,behindern::V,pengoj,gêner
1257,verderben::V,prish,gâter
1258,verderben::V,prish,corrompre
1259,beschädigen::V,dëmtoj,endommager
1260,zerbrechen::V,thyej,casser
1261,zerreißen::V,çjerr,déchirer
1262,zerreißen::V,zheloj,déchirer
1263,zerstören::V,prish,détruire
1264,zerstören::V,shkatërroj,détruire
1265,verbrennen::V,djeg,brûler
1266,geben::V,jap,donner
1267,reichen::V,jap,tendre
1268,schenken::V,fal,offrir
1269,schenken::V,dhuroj,offrir
1270,versprechen::V,premtoj,promettre
1271,wünschen::V,uroj,souhaiter
1272,loben::V,lëvdoj,louer
1273,loben::V,lavdëroj,louer
1274,küssen::V,puth,embrasser
1275,wiegen::V,tund,bercer
1276,zudecken::V,mbuloj,couvrir
1277,wecken::V,zgjoj,éveiller
1278,wecken::V,zgjoj,réveiller
1279,zeigen::V,dëftej,montrer
1280,zeigen::V,dëftej,faire voir
1281,führen::V,çoj,guider
1282,lehren::V,arsej,apprendre
1283,unterrichten::V,arsimoj,instruire
1284,aufziehen::V,rris,élever
1285,leiten::V,udhëheq,diriger
1286,leiten::V,udhëheq,conduire
1287,antreiben::V,nxis,pousser
1288,lassen::V,detyroj,faire
1289,einladen::V,ftoj,inviter
1290,vereinigen::V,bashkoj,unir
1291,vereinigen::V,bashkoj,réunir
1292,besuchen::V,vizitoj,visiter
1293,besuchen::V,vizitoj,aller voir
1294,treffen::V,ndesh,rencontrer
1295,sich versammeln::V,tubohem,s'assembler
1296,spielen::V,loz,jouer
1297,spielen::V,luaj,jouer
1298,singen::V,këndoj,chanter
1299,tanzen::V,kërcej,danser
1300,tanzen::V,vallëzoj,danser
1301,sich trennen::V,ndahem,se séparer
1302,verlassen::V,braktis,quitter
1303,retten::V,shpëtoj,sauver
1304,bewachen::V,ruaj,garder
1305,schützen::V,ruaj,protéger
1306,schützen::V,mbroj,protéger
1307,verteidigen::V,mbroj,défendre
1308,sich schlagen::V,zihem,se taper
1309,schießen::V,shtie,tirer
1310,siegen::V,fitoj,vaincre
1311,siegen::V,ngadhënjej,vaincre
1312,ärgern::V,zemëroj,agacer
1313,schlagen::V,rrah,battre
1314,schlagen::V,rrah,frapper
1315,schlagen::V,godas,battre
1316,schlagen::V,godas,frapper
1317,treten::V,shtyj,botter
1318,treten::V,shtyj,donner un coup de pied à
1319,treten::V,shtyj më këmbë,botter
1320,treten::V,shtyj më këmbë,donner un coup de pied à
1321,stechen::V,ther,piquer
1322,stechen::V,shpoj,piquer
1323,stoßen::V,shtyj,heurter
1324,stehlen::V,vjedh,voler
1325,stören::V,pengoj,gêner
1326,stören::V,pengoj,déranger
1327,belästigen::V,bezdis,molester
1328,belästigen::V,bezdis,importuner
1329,verbergen::V,fsheh,cacher
1330,verbergen::V,fsheh,dissimuler
1331,täuschen::V,mashtroj,abuser
1332,täuschen::V,mashtroj,tromper
1333,betrügen::V,kobis,duper
1334,betrügen::V,kobis,frauder
1335,töten::V,vras,tuer
1336,wohnen::V,banoj,habiter
1337,wohnen::V,banoj,demeurer
1338,arbeiten::V,punoj,travailler
1339,arbeiten::V,vardoj,travailler
1340,sammeln::V,mbledh,collectionner
1341,sammeln::V,grumbulloj,collectionner
1342,pflücken::V,vjel,cueillir
1343,pflücken::V,mbledh,cueillir
1344,jagen::V,gjuaj,chasser
1345,fischen::V,peshkoj,pêcher
1346,fischen::V,gjuaj peshk,pêcher
1347,fassen::V,zë,capturer
1348,hüten::V,kullos,garder
1349,treiben::V,vë përpara,mener
1350,anbinden::V,lidh,attacher
1351,füttern::V,grazhdoj,faire manger
1352,melken::V,mjel,traire
1353,hacken::V,grij,fendre
1354,gießen::V,ujis,arroser
1355,reifen::V,piqem,mûrir
1356,zubereiten::V,gatuaj,préparer
1357,kochen::V,ziej,cuire
1358,backen::V,pjek,cuire
1359,backen::V,furroj,cuire
1360,braten::V,fërgoj,rôtir
1361,braten::V,tiganis,rôtir
1362,umrühren::V,trazoj,remuer
1363,stricken::V,thur,tricoter
1364,nähen::V,qep,coudre
1365,färben::V,ngjyej,teindre
1366,färben::V,bojatis,teindre
1367,reinigen::V,qëroj,nettoyer
1368,reinigen::V,pastroj,nettoyer
1369,waschen::V,laj,laver
1370,waschen::V,finjos,laver
1371,abwischen::V,fshij,essuyer
1372,spülen::V,kulloj,rincer
1373,fegen::V,fshij,balayer
1374,kehren::V,fshij,balayer
1375,baden::V,lahem,se baigner
1376,sich waschen::V,lahem,se laver
1377,ausziehen::V,heq,ôter
1378,ausziehen::V,heq,enlever
1379,ausziehen::V,zbath,ôter
1380,ausziehen::V,zbath,enlever
1381,anziehen::V,vesh,mettre
1382,anziehen::V,mbath,mettre
1383,sich anziehen::V,vishem,s'habiller
1384,kämmen::V,kreh,peigner
1385,schmücken::V,hijeshoj,orner
1386,schmücken::V,hijeshoj,décorer
1387,sagen::V,them,dire
1388,sprechen::V,flas,parler
1389,reden::V,fjalos,parler
1390,reden::V,fjalëtoj,parler
1391,sich unterhalten::V,bisedoj,bavarder
1392,sich unterhalten::V,bisedoj,s'entretenir
1393,fragen::V,pyes,demander
1394,bitten::V,lus,prier
1395,bitten::V,lutem,prier
1396,erzählen::V,rrëfej,raconter
1397,mitteilen::V,kumtoj,communiquer
1398,nennen::V,quaj,nommer
1399,nennen::V,quaj,appeler
1400,rufen::V,thërras,appeler
1401,prahlen::V,mburrem,se vanter
1402,prahlen::V,kapardisem,se vanter
1403,übersetzen::V,përkthej,traduire
1404,denken::V,mendoj,penser
1405,glauben::V,besoj,croire
1406,bemerken::V,vërej,remarquer
1407,bemerken::V,vërej,apercevoir
1408,erkennen::V,njoh,reconnaître
1409,erkennen::V,shquaj,reconnaître
1410,begreifen::V,marr vesh,concevoir
1411,verstehen::V,marr vesh,entendre
1412,verstehen::V,marr vesh,comprendre
1413,lernen::V,mësoj,apprendre
1414,wissen::V,di,savoir
1415,sich erinnern an::V,kujtoj,se souvenir de
1416,vergessen::V,harroj,oublier
1417,messen::V,mas,mesurer
1418,zählen::V,njeh,compter
1419,rechnen::V,llogaris,calculer
1420,lesen::V,lexoj,lire
1421,lesen::V,këndoj,lire
1422,malen::V,lyej,peindre
1423,zeichnen::V,vizatoj,dessiner
1424,schreiben::V,shkruaj,écrire
1425,besitzen::V,kam,posséder
1426,kaufen::V,blej,acheter
1427,verkaufen::V,shes,vendre
1428,bezahlen::V,paguaj,payer
1429,zahlen::V,paguaj,payer
1430,beherrschen::V,zotëroj,dominer
1431,beherrschen::V,zotëroj,maîtriser
1432,ertragen::V,duroj,tolérer
1433,ertragen::V,duroj,supporter
