,Concept_ID,lt,hy
1425,glauben::V,tikėti,հավատալ
1426,bemerken::V,pamatyti,նկատել
1427,bemerken::V,pastebėti,նկատել
1428,erkennen::V,pažinti,ճանաչել
1429,erkennen::V,atpažinti,ճանաչել
1430,begreifen::V,suvokti,հասկանալ
1431,verstehen::V,suprasti,ըմբռնել
1432,lernen::V,mokytis,սովորել
1433,wissen::V,žinoti,իմանալ
1434,sich erinnern an::V,prisiminti,հիշել
1435,sich erinnern an::V,prisiminti,մտաբերել
1436,vergessen::V,užmiršti,մոռանալ
1437,messen::V,matuoti,չափել
1438,zählen::V,skaičiuoti,թվել
1439,zählen::V,skaičiuoti,հաշվել
1440,rechnen::V,skaičiuoti,հաշվել
1441,rechnen::V,skaičiuoti,հաշվարկել
1442,lesen::V,skaityti,կարդալ
1443,malen::V,tapyti,նկարել
1444,zeichnen::V,piešti,գծել
1445,zeichnen::V,žymėti,գծել
1446,zeichnen::V,braižyti,գծել
1447,schreiben::V,rašyti,գրել
1448,besitzen::V,turėti,ունենալ
1449,besitzen::V,turėti,տեր լինել
1450,kaufen::V,pirkti,գնել
1451,verkaufen::V,parduoti,վաճառել
1452,bezahlen::V,apmokėti,վճարել
1453,zahlen::V,mokėti,վճարել
1454,beherrschen::V,valdyti,ղեկավարել
1455,ertragen::V,kę̃sti,դիմանալ
1456,ertragen::V,pakelti,դիմանալ
1457,ertragen::V,iškę̃sti,դիմանալ
