,Concept_ID,ba,mhr
699,ehemalig::A,элекке,онда́кысе
700,alt[Lebewesen]::A,ҡарт,шо́нто
701,jung::A,йәш,са́мырык
702,arm::A,фәҡир,нужна́
703,reich::A,бай,поя́н
704,bekannt::A,таныш,па́лыме
705,berühmt::A,атаҡлы,лӱ́млӧ
706,berühmt::A,данлыҡлы,лӱ́млӧ
707,fremd::A,ят,йот
708,fremd::A,сит,йот
709,verschieden::A,төрлө,тӱ́рлӧ
710,nah::A,яҡын,ли́шыл
711,fern::A,алыҫ,тора́
712,fern::A,алыҫ,мӱ́ндыр
713,fern::A,йыраҡ,тора́
714,fern::A,йыраҡ,мӱ́ндыр
715,linker::A,һул,шола́
716,rechter::A,уң,пурла́
717,anderer::A,бутән,вес
718,anderer::A,бутән,мо́ло
719,erster::A,тәүге,и́кымше
720,zweiter::A,икенсе,ко́кымшо
721,dritter::A,өсөнсө,ку́мшо
722,letzter::A,һуңғы,пыта́ртыш
723,allein::ADV,бер үҙе,шкет
724,allein::ADV,яңғыҙ,шкет
725,auf einmal::ADV,бер юлы,икана́ште
726,zusammen::ADV,бергә,пырля́
727,lange::ADV,оҙаҡ,кужу́н
728,plötzlich::ADV,ҡапыл,кенета́
729,sofort::ADV,шунда уҡ,кызыта́к
730,später::ADV,һуңыраҡ,варара́к
731,jetzt::ADV,хәҙер,ы́нде
732,jetzt::ADV,хәҙер,кы́зыт
733,heute::ADV,бөгөн,та́че
734,morgen::ADV,иртәгә,эрла́
735,bald::ADV,тиҙҙән,вашке́
736,dann::ADV,һуңынан,вара́
737,gestern::ADV,кисә,теҥге́че
738,einst::ADV,ҡасандыр,икана́
739,einst::ADV,бер баҡыт,икана́
740,damals::ADV,ул саҡта,туна́м
741,danach::ADV,һуңынан,вара́
742,vorher::ADV,элек,о́нчыч
743,zuerst::ADV,башта,онда́к
744,einmal::ADV,бер,икана́
745,manchmal::ADV,ҡайһы берҙә,ка́шын
746,manchmal::ADV,ҡайһы берҙә,кокла́н
747,oft::ADV,йыш,чӱ́чкыдын
748,immer::ADV,һәр ҡасан,эре́
749,immer::ADV,һәр ҡасан,ту́тыш
750,niemals::ADV,бер ҡасан да,ок нигуна́м
751,niemals::ADV,бер ваҡытта ла,ок нигуна́м
752,hier::ADV,бында,ты́ште
753,hierhin::ADV,бында,ты́шке
754,hierhin::ADV,бында,тыш
755,von hier::ADV,бынан,тыше́ч
756,von hier::ADV,бынан,тыве́ч
757,von hier::ADV,ошонан,тыше́ч
758,von hier::ADV,ошонан,тыве́ч
759,dort::ADV,шунда,ту́што
760,dort::ADV,тегендә,ту́што
761,dorthin::ADV,шунда,туш
762,dorthin::ADV,шунда,ту́шко
763,dorthin::ADV,тегеләй,туш
764,dorthin::ADV,тегеләй,ту́шко
765,geradeaus::ADV,тура,вик
766,vorwärts::ADV,алға,о́нчыко
767,rückwärts::ADV,кирегә,шеҥге́к
768,zurück::ADV,кирегә,мӧҥге́ш
769,unten::ADV,түбәндә,ӱ́лнӧ
770,unten::ADV,түбәндә,йыма́лне
771,hinab::ADV,түбәнгә,йыма́к
772,oben::ADV,юғарыла,кӱ́шнӧ
773,oben::ADV,юғарыла,ӱмба́лне
774,hinauf::ADV,юғарыға,кӱ́ш
775,hinauf::ADV,юғарыға,кӱ́шкӧ
776,überall::ADV,бөтә урында,чыла́ вере́
777,nicht::ADV,тугел,ок
778,nicht::ADV,тугел,о́геш
779,ein wenig::ADV,аҙ,изи́ш
780,kaum::ADV,көскә,пыкше́
781,kaum::ADV,саҡ-саҡ,пыкше́
782,sehr::ADV,ифат,чот
783,so::ADV,шулай,тыге́
784,noch::ADV,йәнә,а́ле
785,nur::ADV,бары,гына́
786,schon::ADV,инде,ы́нде
787,wieder::ADV,тағы,ада́к
788,vergebens::ADV,бушҡа,ара́м
789,vor::PRP,алдында,о́нчыч
790,hinter::PRP,артында,шеҥге́лне
791,unter::PRP,аҫтында,йыма́лне
792,durch::PRP,үтә,вошт
793,neben::PRP,эргәһендә,вокте́н
794,zwischen::PRP,араһында,кокла́ште
795,wegen::PRP,өсөн,верч
796,wegen::PRP,сәбәпле,верч
797,dies::PRN,был,ти́де
798,dies::PRN,ошо,ти́де
799,das::PRN,ул,са́де
800,alles::PRN,бөтә,чыла́
801,ich::PRN,мин,мый
802,du::PRN,һин,тый
803,er::PRN,ул,ту́до
804,wir::PRN,беҙ,ме
805,ihr::PRN,һеҙ,те
806,sie::PRN,улар,ну́но
807,was::FPRN,ә,мо
808,was::FPRN,ни,мо
809,was::FPRN,нәмә,мо
810,wer::FPRN,ҡем,кӧ
811,wo::FADV,ҡайҙа,куша́н
812,wohin::FADV,ҡайҙа,куш
813,wohin::FADV,ҡайҙа,ку́шко
814,wie::FADV,инидәй,кузе́
815,warum::FADV,ин өсөн,мо
816,warum::FADV,ин өсөн,мола́н
817,wieviel::FNUM,күпме,куна́р
818,eins::NUM,бер,ик
819,zwei::NUM,ике,ко́кыт
820,zwei::NUM,икәү,ко́кыт
821,drei::NUM,өс,кум
822,vier::NUM,дүрт,ныл
823,fünf::NUM,биш,вич
824,sechs::NUM,алты,куд
825,sieben::NUM,ете,шым
826,acht::NUM,һигеҙ,канда́ш
827,neun::NUM,туғыҙ,инде́ш
828,zehn::NUM,ун,лу
829,elf::NUM,ун бер,лати́к
830,zwölf::NUM,ун ике,латко́к
831,zwanzig::NUM,егерме,ко́ло
832,dreißig::NUM,утыҙ,ку́мло
833,vierzig::NUM,ҡырҡ,ны́лле
834,fünfzig::NUM,илле,ви́тле
835,sechzig::NUM,алтмыш,ку́дло
836,siebzig::NUM,етмеш,шы́мле
837,achtzig::NUM,һикһән,канда́шле
838,neunzig::NUM,туҡһан,инде́шле
839,hundert::NUM,йөҙ,шӱ́дӧ
840,tausend::NUM,мең,тӱже́м
841,und::CNJ,да,да
842,und::CNJ,да,ден
843,oder::CNJ,йәки,я
844,oder::CNJ,йәки,а́ле
845,stehen::V,тороу,шога́ш
846,sitzen::V,ултырыу,шинча́ш
847,liegen::V,ятыу,кия́ш
848,hängen::V,аҫылынып тороу,кеча́ш
849,werden::V,булыу,лия́ш
850,passieren::V,булыу,лия́ш
851,beginnen::V,башлау,тӱҥгала́ш
852,enden::V,бөтөү,пыта́ш
853,enden::V,тамамланыү,пыта́ш
854,wechseln::V,үҙгәреү,вашталта́ш
855,aufgehen[Sonne]::V,ҡалҡыу,лекта́ш
856,untergehen[Sonne]::V,байыу,шинча́ш
857,scheinen[Sonne]::V,яҡтыртып тороу,волгалта́ш
858,donnern::V,күкрәү,кӱдырта́ш
859,donnern::V,күкрәү,сургалта́ш
860,wehen::V,иҫеү,пуа́ш
861,strömen::V,ташыу,шийалтара́ш
862,fließen::V,ағыу,йога́ш
863,sich drehen::V,әйләнеү,пӧрда́ш
864,schwanken::V,тирбәлеү,лӱҥга́ш
865,schwanken::V,тирбәлеү,тайныла́ш
866,schwingen::V,бәүетеү,рӱпшалта́ш
867,fallen::V,йығылыу,воза́ш
868,fallen::V,йығылыу,йӧрла́ш
869,brennen::V,яныу,йӱла́ш
870,rauchen::V,төтәү,шикша́ш
871,regnen::V,ямғыр яуа,йӱра́ш
872,gefrieren::V,туңыү,кылма́ш
873,gefrieren::V,туңыү,ияҥа́ш
874,tauen::V,иреү,шула́ш
875,schmelzen::V,иреү,лева́ш
876,trocknen::V,кибеү,кошка́ш
877,sieden::V,ҡайнау,шола́ш
878,faulen::V,сереу,шӱя́ш
879,verfaulen::V,сереу,шӱйы́н шуа́ш
880,reißen::V,өҙөү,кӱрла́ш
881,reißen::V,йыртылыу,кӱрла́ш
882,versinken::V,батыу,пуре́н кая́ш
883,vergehen::V,үтеү,эрте́н кая́ш
884,erscheinen::V,килеп сығыу,толы́н лекта́ш
885,verschwinden::V,юғалыу,йома́ш
886,sinken::V,түбәнәйеү,пуча́ш
887,abnehmen::V,кәметеү,пуча́ш
888,zunehmen::V,артыу,шукема́ш
889,steigen::V,күтәрелеү,нӧлталта́ш
890,wachsen::V,үҫеү,кушка́ш
891,glänzen::V,ялтырау,йылгыжа́ш
892,funkeln::V,баҙлау,чолга́ш
893,lärmen::V,шаулау,рӱшка́ш
894,läuten::V,ҡағыу,мура́ш
895,klingeln::V,ҡағыу,йыҥгырта́ш
896,klingeln::V,шылтыратыу,йыҥгырта́ш
897,klirren::V,шылтыратыу,чылдыртата́ш
898,brausen::V,ҡотороноу,лӱшка́ш
899,rauschen::V,шыптырлау,лыжга́ш
900,klingen::V,яңғырау,йоҥга́ш
901,bellen::V,өрөү,опта́ш
902,heulen::V,олоу,урмыжа́ш
903,blasen::V,өрөү,пуала́ш
904,pfeifen::V,һызғырып ебәреү,шӱ́шкаш
905,schreien::V,ҡысҡырыу,кычкыра́ш
906,stöhnen::V,уңғырашыу,йыҥыса́ш
907,zittern::V,ҡалтырау,чытыра́ш
908,leben::V,йәшәү,ила́ш
909,geboren werden::V,тыуыу,шоча́ш
910,atmen::V,тын алыү,шӱла́ш
911,trinken::V,эсеү,йӱа́ш
912,essen::V,ашау,кочка́ш
913,schlucken::V,йотоу,нела́ш
914,müde werden::V,арыу,ноя́ш
915,einschlafen::V,йоҡлап китеү,мале́н колта́ш
916,schlafen::V,йоҡлау,мала́ш
917,aufwachen::V,уяныу,помыжалта́ш
918,aufstehen::V,тороу,кынела́ш
919,sich erholen::V,ял итеү,кана́ш
920,krank werden::V,сирләү,черлане́н воза́ш
921,krank sein::V,сирләү,черлане́н кия́ш
922,schmerzen::V,ауыртыу,коршта́ш
923,husten::V,йүтәлләү,кокыра́ш
924,genesen::V,һауығыу,тӱрла́ш
925,genesen::V,һауығыу,тазаҥа́ш
926,sterben::V,үлеү,кола́ш
927,umkommen::V,һәләк булыу,вуй йома́ш
928,sich bewegen::V,хәрәкәт итеү,кошта́ш
929,sich rühren::V,ҡуҙғалыу,тарвана́ш
930,sich erheben::V,тороу,кынела́ш
931,sich setzen::V,ултырыу,шинча́ш
932,hinfallen::V,ҡолау,йӧрла́ш
933,laufen::V,йөрөү,кошта́ш
934,schreiten::V,атлау,ошкыла́ш
935,spazierengehen::V,ял итеп йороү,гуля́яш
936,eilen::V,ашығыу,вашка́ш
937,eilen::V,ҡабаланыу,вашка́ш
938,sich beeilen::V,ашығыу,вашкешта́ш
939,sich beeilen::V,ҡабаланыу,вашкешта́ш
940,sausen::V,елеү,юлтка́ш
941,rennen::V,йүгеп йөрөү,куржтала́ш
942,springen::V,һикереү,тӧршта́ш
943,klettern::V,үрмәләү,кӱза́ш
944,klettern::V,үрмәләп менеү,кӱза́ш
945,schaukeln::V,сайҡалыу,лӱҥгалта́ш
946,kriechen::V,шыуышыу,нушка́ш
947,schwimmen::V,йоҙөү,ия́ш
948,tauchen::V,сумыу,шуҥгалта́ш
949,rudern::V,ишеү,удыра́ш
950,fahren::V,йөрөү,кудала́ш
951,fliegen::V,осоу,чоҥешта́ш
952,gehen::V,барыу,кая́ш
953,weggehen::V,китеү,кораҥа́ш
954,abfahren::V,сығыу,лекта́ш
955,anhalten::V,тукталыу,чарна́ш
956,hineingehen::V,инеү,пура́ш
957,eintreten::V,инеү,пура́ш
958,kommen::V,килеү,тола́ш
959,ankommen::V,килеү,шуа́ш
960,zurückkommen::V,ҡайтыу,пӧртыла́ш
961,bleiben::V,ҡалыу,кода́ш
962,warten::V,көтөп тороу,вуча́ш
963,erwarten::V,көтөү,вуча́ш
964,suchen::V,эҙләү,кычала́ш
965,finden::V,табыу,муа́ш
966,versuchen::V,тырышып ҡарау,толаша́ш
967,vorbereiten::V,әҙерләү,ямдыла́ш
968,lieben::V,яратыу,йӧрата́ш
969,mögen::V,һөйөү,йӧрата́ш
970,mögen::V,яратыу,йӧрата́ш
971,lachen::V,көлөү,воштыла́ш
972,rühren::V,ҡағылыу,ку́мыл тарвата́ш
973,weinen::V,илау,шорта́ш
974,schimpfen::V,һүгенеү,каргаша́ш
975,schimpfen::V,тиргәнеү,каргаша́ш
976,schimpfen::V,һуҡраныу,каргаша́ш
977,sich ärgern::V,асыуланыу,сыра́ш
978,sich fürchten::V,ҡурҡыу,лӱда́ш
979,fürchten::V,ҡурҡыу,лӱда́ш
980,fliehen::V,ҡасыу,куржа́ш
981,flüchten::V,ҡасыу,куржа́ш
982,sehen::V,күреү,ужа́ш
983,anschauen::V,ҡарау,онча́ш
984,ansehen::V,ҡарау,эскера́ш
985,ansehen::V,тикшереү,эскера́ш
986,hören::V,ишетеү,кола́ш
987,zuhören::V,тыңлау,колышта́ш
988,probieren::V,татыу,тамла́ш
989,riechen::V,еҫкәү,ӱпшынча́ш
990,fühlen::V,тойоу,шижа́ш
991,scheinen::V,кеүек күренеү,чуча́ш
992,scheinen::V,тойолоу,чуча́ш
993,zu sehen sein::V,күренеү,коя́ш
994,vernehmen::V,ишетеү,кола́ш
995,frieren::V,туңыү,кылма́ш
996,tun::V,яһау,ышта́ш
997,tun::V,әшләү,ышта́ш
998,können::V,алыу,мошта́ш
999,können::V,мөмкин булыу,мошта́ш
1000,wollen::V,теләү,тӱна́ш
1001,anfangen::V,башлау,тӱҥала́ш
1002,beenden::V,бөтөрөү,пытара́ш
1003,beenden::V,тамамлау,пытара́ш
1004,aufhören::V,туктау,чарна́ш
1005,gelingen::V,уңышлы булыу,сай лекта́ш
1006,geraten::V,булып сығыу,лекта́ш
1007,öffnen::V,асыу,поча́ш
1008,schließen::V,йомоу,петыра́ш
1009,stellen::V,ҡуйыу,шында́ш
1010,setzen::V,урынлаштырыу,шында́ш
1011,legen::V,һалыу,опта́ш
1012,legen::V,һалыу,пышта́ш
1013,berühren::V,тейеү,тӱка́ш
1014,berühren::V,ҡағылыу,тӱка́ш
1015,verbinden::V,ҡушыу,пида́ш
1016,verbinden::V,бәйләү,пида́ш
1017,bedecken::V,ҡаплау,леведа́ш
1018,aufhängen::V,элеү,сака́ш
1019,anzünden::V,тоҡандырыу,чӱкта́ш
1020,aufheben::V,мендереү,нӧлтала́ш
1021,zurücklassen::V,ҡалдырыу,кода́ш
1022,verlieren::V,юғалтыу,йомдара́ш
1023,fallen lassen::V,төшөрөп ебәреү,воза́ш
1024,machen::V,яһау,ышта́ш
1025,machen::V,эшләү,ышта́ш
1026,herstellen::V,эшләп сығарыу,ямдыла́ш
1027,bauen::V,төҙөү,чоҥа́ш
1028,reparieren::V,төҙәтеү,ачала́ш
1029,verbessern::V,яҡшыртыу,саемда́ш
1030,ändern::V,үҙгәртеү,весемда́ш
1031,graben::V,ҡаҙыу,кӱнча́ш
1032,beugen::V,бөгөү,пӱгырта́ш
1033,biegen::V,бөгөү,лывырта́ш
1034,drehen::V,өйрөлтөү,пӱтыра́ш
1035,drehen::V,әйләндереү,пӱтыра́ш
1036,wenden::V,әйләндереү,ирала́ш
1037,umdrehen::V,түңкәреү,савырала́ш
1038,heben::V,күтәреү,нӧлта́ш
1039,heben::V,мендереү,нӧлта́ш
1040,hochheben::V,күтәреү,нӧлта́ш
1041,ergreifen::V,тотоп алыу,руалта́ш
1042,halten::V,тотоу,куча́ш
1043,drücken::V,ҡыҫыу,иша́ш
1044,drücken::V,ҡыҫыу,темда́ш
1045,schieben::V,этеү,шӱкала́ш
1046,schieben::V,төртөү,шӱкала́ш
1047,kratzen::V,ҡырыу,удыра́ш
1048,lecken::V,ялау,нула́ш
1049,beißen::V,тешләү,пура́ш
1050,abreißen::V,өҙөү,кӱрла́ш
1051,abschneiden::V,ҡырҡыу,пӱчка́ш
1052,binden::V,бәйләү,кылда́ш
1053,stecken::V,ҡаҙау,шуралта́ш
1054,brechen::V,боҙоу,тодышта́ш
1055,klopfen::V,шаҡылдау,кыра́ш
1056,hauen::V,туҡмау,тӱя́ш
1057,kleben::V,йәбештереү,клеитла́ш
1058,reiben::V,ыуыу,йыга́ш
1059,reiben::V,ыуыу,туржала́ш
1060,reiben::V,ышҡыу,йыга́ш
1061,reiben::V,ышҡыу,туржала́ш
1062,streichen::V,яғыу,шӱра́ш
1063,schleifen::V,үткерләү,шума́ш
1064,schleifen::V,үткерләү,яна́ш
1065,schneiden::V,ҡырҡыу,пӱчка́ш
1066,rütteln::V,һелкетеү,рӱза́ш
1067,schütteln::V,һелкетеү,почка́ш
1068,schwenken::V,болғау,рӱза́ш
1069,schütten::V,ҡойоу,опта́ш
1070,füllen::V,тултырыу,тема́ш
1071,einwickeln::V,төрөү,вӱдыла́ш
1072,tragen::V,алып барыу,нумала́ш
1073,schleppen::V,һөйрәү,шӱдыра́ш
1074,ziehen::V,тартыу,шупша́ш
1075,aufbewahren::V,һаҡлау,арала́ш
1076,werfen::V,ырғытыу,шуа́ш
1077,werfen::V,ырғытыу,кышка́ш
1078,fangen::V,тотоу,куча́ш
1079,packen::V,етеү,руалта́ш
1080,packen::V,тотоп алыу,руалта́ш
1081,verstecken::V,йәшереү,тоя́ш
1082,teilen::V,бүлеү,пӧла́ш
1083,schicken::V,ебәреү,колта́ш
1084,bringen::V,килтереү,конда́ш
1085,hinzufügen::V,өтәү,ешара́ш
1086,bekommen::V,алыу,нала́ш
1087,erhalten::V,алыу,нала́ш
1088,nehmen::V,алыу,нала́ш
1089,wählen::V,һайлаү,сайла́ш
1090,auswählen::V,һайлап алыу,таҥгла́ш
1091,bewahren::V,һаҡлау,сакла́ш
1092,behindern::V,тотҡарлыҡ яһау,чаракла́ш
1093,verderben::V,боҙоу,пужа́ш
1094,beschädigen::V,боҙоу,пужа́ш
1095,zerbrechen::V,ҡыйратыу,пудырта́ш
1096,zerreißen::V,йыртыу,кӱрла́ш
1097,zerstören::V,емереү,шалата́ш
1098,verbrennen::V,үртәү,йӱлата́ш
1099,geben::V,биреү,пуа́ш
1100,reichen::V,биреү,пуа́ш
1101,schenken::V,бүләк итеү,пӧлекла́ш
1102,versprechen::V,вәғәҙә биреү,сӧра́ш
1103,wünschen::V,теләу,тылана́ш
1104,loben::V,маҡтау,мокта́ш
1105,küssen::V,үбеү,шупшала́ш
1106,wiegen::V,бәүетеү,рӱпша́ш
1107,wiegen::V,тирбәтеү,рӱпша́ш
1108,zudecken::V,ҡаплау,леведа́ш
1109,wecken::V,уятыу,помыжалтара́ш
1110,zeigen::V,күрһәтеү,ончыкта́ш
1111,führen::V,етәкләү,вӱда́ш
1112,lehren::V,уҡытыу,туныкта́ш
1113,lehren::V,өйрәтеү,туныкта́ш
1114,unterrichten::V,уҡытыу,туныкта́ш
1115,aufziehen::V,тәрбиәле,орышта́ш
1116,leiten::V,етәкләү,вӱда́ш
1117,leiten::V,етәкләү,вуйлата́ш
1118,leiten::V,етәкселек итеү,вӱда́ш
1119,leiten::V,етәкселек итеү,вуйлата́ш
1120,antreiben::V,ашыҡтырыу,поктыла́ш
1121,lassen::V,мәжбүр итеү,-та́ш
1122,einladen::V,саҡырыу,ӱжа́ш
1123,vereinigen::V,берләштереү,иктешла́ш
1124,besuchen::V,килеп сығыу,то́лын кая́ш
1125,treffen::V,тойоү,вашлия́ш
1126,treffen::V,осратыу,вашлия́ш
1127,treffen::V,ҡаршылау,вашлия́ш
1128,sich versammeln::V,йыйылыу,погына́ш
1129,sich versammeln::V,йыйылыу,чумырга́ш
1130,spielen::V,тартыу,мода́ш
1131,singen::V,йырлау,мура́ш
1132,tanzen::V,бейеү,кушта́ш
1133,sich trennen::V,айырылышыу,ойырла́ш
1134,verlassen::V,ташлау,кудалта́ш
1135,verlassen::V,ташлап китеү,кудалта́ш
1136,retten::V,ҡотҡарыу,утара́ш
1137,bewachen::V,һаҡлау,орола́ш
1138,schützen::V,һаҡлау,арала́ш
1139,verteidigen::V,яҡлау,арала́ш
1140,sich schlagen::V,һуғышыу,кредала́ш
1141,schießen::V,атыу,лӱя́ш
1142,siegen::V,еңеү,сеҥа́ш
1143,ärgern::V,асыуландырыу,сырыкта́ш
1144,schlagen::V,бәреү,пера́ш
1145,schlagen::V,туҡмау,пера́ш
1146,treten::V,тибеү,тошка́ш
1147,treten::V,типкеләү,тошка́ш
1148,stechen::V,сәнсеү,кера́ш
1149,stoßen::V,этеү,шӱкала́ш
1150,stoßen::V,төртөү,шӱкала́ш
1151,stehlen::V,урлау,шолышта́ш
1152,stören::V,ҡамасаулау,мешая́ш
1153,belästigen::V,бимазалау,толаштара́ш
1154,belästigen::V,ҡамасаулау,толаштара́ш
1155,verbergen::V,йәшереү,шылта́ш
1156,täuschen::V,ултыртыу,ондала́ш
1157,betrügen::V,алдау,ондала́ш
1158,töten::V,үлтереү,пушта́ш
1159,wohnen::V,йәшәү,ила́ш
1160,arbeiten::V,эшләү,пашалана́ш
1161,arbeiten::V,эшләү,паша́м ышта́ш
1162,sammeln::V,йыйыу,пога́ш
1163,pflücken::V,өҙөү,кӱра́ш
1164,jagen::V,аулау,сонарла́ш
1165,fischen::V,аулау,кол куча́ш
1166,fassen::V,тотоу,куча́ш
1167,hüten::V,көтөү,кӱта́ш
1168,treiben::V,ҡыуыу,покта́ш
1169,anbinden::V,бәйләү,йолышта́ш
1170,füttern::V,ашатыу,пукша́ш
1171,melken::V,һауыү,лӱшта́ш
1172,hacken::V,турау,руа́ш
1173,hacken::V,тапау,руа́ш
1174,gießen::V,ҡойоу,шава́ш
1175,reifen::V,өлғөрөү,кӱа́ш
1176,zubereiten::V,бешереү,ямдыла́ш
1177,kochen::V,бешереү,шолта́ш
1178,backen::V,бешереү,кӱкташ
1179,braten::V,ҡурыу,пуштыла́ш
1180,braten::V,ҡурыу,жаритла́ш
1181,umrühren::V,ҡатнаштырыу,луга́ш
1182,stricken::V,бәйләү,пида́ш
1183,nähen::V,тегеү,урга́ш
1184,färben::V,буяу,чиялта́ш
1185,reinigen::V,таҙартыу,эрыкта́ш
1186,waschen::V,йыуыу,мушка́ш
1187,abwischen::V,һөртөү,ӱшта́ш
1188,spülen::V,сайҡау,шӱалта́ш
1189,fegen::V,һепереү,ӱшта́ш
1190,kehren::V,һепереү,ӱшта́ш
1191,baden::V,һыу инеү,йӱштыла́ш
1192,sich waschen::V,йыуыныу,мушкылта́ш
1193,ausziehen::V,сисеү,кудаша́ш
1194,anziehen::V,кейеү,чия́ш
1195,sich anziehen::V,кейенеү,чия́ш
1196,kämmen::V,тарау,шера́ш
1197,schmücken::V,биҙәү,тӱзата́ш
1198,schmücken::V,биҙәү,чеверта́ш
1199,sagen::V,әйтеү,ойла́ш
1200,sagen::V,әйтеү,каласа́ш
1201,sprechen::V,әйтеү,кутыра́ш
1202,sprechen::V,һөйләшеү,кутыра́ш
1203,reden::V,һөйләшеү,мутлана́ш
1204,sich unterhalten::V,әңгәмәләшеү,кутыра́ш
1205,fragen::V,һорау,йода́ш
1206,bitten::V,үтенеү,йода́ш
1207,erzählen::V,һөйләү,ойла́ш
1208,mitteilen::V,әйтеү,увертара́ш
1209,nennen::V,атау,лӱмда́ш
1210,nennen::V,исемләү,лӱмда́ш
1211,rufen::V,саҡырыу,ӱжа́ш
1212,prahlen::V,маҡтаныу,моктана́ш
1213,prahlen::V,шапырыныу,моктана́ш
1214,übersetzen::V,тәржемә итеү,кусара́ш
1215,denken::V,уйлау,шона́ш
1216,glauben::V,ышаныу,ӱшана́ш
1217,bemerken::V,күреү,шижа́ш
1218,erkennen::V,таныу,пала́ш
1219,begreifen::V,аңлау,ыҥла́ш
1220,verstehen::V,аңлау,умыла́ш
1221,lernen::V,өйрәнеү,тунема́ш
1222,wissen::V,белеү,шинча́ш
1223,sich erinnern an::V,хәтергә алыу,шарна́ш
1224,vergessen::V,онотоу,монда́ш
1225,messen::V,үлсәү,виса́ш
1226,zählen::V,һанау,шотла́ш
1227,rechnen::V,һанау,шотла́ш
1228,lesen::V,уҡыу,луда́ш
1229,malen::V,һүрәт яһау,сӱретла́ш
1230,malen::V,рәсем төшөрөү,сӱретла́ш
1231,zeichnen::V,һүрәт яһау,сӱретла́ш
1232,zeichnen::V,рәсем төшөрөү,сӱретла́ш
1233,schreiben::V,яҙыу,воза́ш
1234,besitzen::V,биләү,лия́ш
1235,kaufen::V,һатып алыу,нала́ш
1236,verkaufen::V,һатыу,ужала́ш
1237,bezahlen::V,түләү,тӱла́ш
1238,zahlen::V,түләү,тӱла́ш
1239,beherrschen::V,биләү,куча́ш
1240,ertragen::V,түҙеү,турка́ш
