,Concept_ID,fa,ps
779,hübsch::A,خوشگل,ښایسته
780,böse::A,بد,شریر
781,böse::A,بد,قهرناک
782,dumm::A,احمق,احمق
783,faul::A,لش,لټ
784,faul::A,لش,تنبل
785,faul::A,تنبل,لټ
786,faul::A,تنبل,تنبل
787,fleißig::A,زرنگ,زحمت کښ
788,geizig::A,خسیس,بخیل
789,klug::A,عاقل,عاقل
790,klug::A,عاقل,هوښیار
791,klug::A,باهوش,عاقل
792,klug::A,باهوش,هوښیار
793,geschickt::A,ماهر,ماهر
794,lieb::A,عزیز,عزیز
795,lieb::A,عزیز,محبوب
796,lustig::A,شاد,خوشحال
797,lustig::A,خوشحال,خوشحال
798,sanft::A,لطیف,پوست
799,sanft::A,لطیف,ملایم
800,hungrig::A,گرسنه,وږی
801,krank::A,مریض,مريض
802,krank::A,مریض,ناروغ
803,krank::A,بیمار,مريض
804,krank::A,بیمار,ناروغ
805,nackt::A,لخت,لوڅ
806,nackt::A,برهنه,لوڅ
807,traurig::A,غمگین,غمجن
808,lebendig::A,زنده,ژوندی
809,gut::A,خوب,ښه
810,schlecht::A,بد,بد
811,schlecht::A,بد,خراب
812,richtig::A,درست,سم
813,richtig::A,درست,صحیح
814,schlimm::A,وخيم,بد
815,schlimm::A,وخيم,مخوف
816,wahr::A,درست,واقعي
817,wahr::A,حقیقی,واقعي
818,alt::A,کهنه,زوړ
819,neu::A,نو,نوی
820,ehemalig::A,قبلی,پخوانی
821,alt[Lebewesen]::A,پیر,زوړ
822,jung::A,جوان,ځوان
823,arm::A,فقیر,غریب
824,arm::A,فقیر,بې وزله
825,reich::A,پولدار,شتمن
826,reich::A,پولدار,دولتمند
827,reich::A,ثروتمند,شتمن
828,reich::A,ثروتمند,دولتمند
829,bekannt::A,آشنا,اشنا
830,bekannt::A,معلوم,اشنا
831,berühmt::A,مشهور,مشهور
832,fremd::A,خارجی,پردی
833,fremd::A,خارجی,بېګانه
834,fremd::A,بیگانه,پردی
835,fremd::A,بیگانه,بېګانه
836,verschieden::A,مختلف,مختلف
837,verschieden::A,متفاوت,مختلف
838,nah::A,نزدیک,نژدې
839,fern::A,دور,لیری
840,linker::A,چپ,چپ
841,linker::A,چپ,کیڼ
842,rechter::A,راست,ښی
843,anderer::A,دیگر,بل
844,erster::A,اول,لومړی
845,zweiter::A,دوم,دوهم
846,dritter::A,سوم,درېم
847,letzter::A,آخر,آخرنی
848,letzter::A,آخر,وروستی
849,allein::ADV,تنها,یوازې
850,auf einmal::ADV,همزمان,په یوه وخت کی
851,zusammen::ADV,باهم,یو ځای
852,lange::ADV,مدت‌ها,ډېر وخت
853,lange::ADV,مدت‌ها,ډېره موده
854,lange::ADV,مدت زیادی,ډېر وخت
855,lange::ADV,مدت زیادی,ډېره موده
856,plötzlich::ADV,ناگهان,ناببره
857,plötzlich::ADV,ناگهان,یوناڅاپه
858,sofort::ADV,فوراً,فوراً
859,sofort::ADV,فوراً,سمدلاسه
860,später::ADV,بعدها,وروسته
861,jetzt::ADV,حالا,اوس
862,jetzt::ADV,اکنون,اوس
863,heute::ADV,امروز,نن
864,morgen::ADV,فردا,سبا
865,bald::ADV,زود,ژر
866,bald::ADV,بزودی,ژر
867,dann::ADV,سپس,پس
868,dann::ADV,سپس,وروسته
869,dann::ADV,آنوقت,پس
870,dann::ADV,آنوقت,وروسته
871,gestern::ADV,دیروز,پرون
872,einst::ADV,وقتی,پخوا
873,einst::ADV,زمانی,پخوا
874,damals::ADV,آنوقت,هغه وخت
875,damals::ADV,آنزمان,هغه وخت
876,danach::ADV,بعد,بیا
877,vorher::ADV,قبلاً,دمخه
878,zuerst::ADV,اول,لومړی
879,zuerst::ADV,ابتداء,لومړی
880,einmal::ADV,یکدفعه,یو ځل
881,manchmal::ADV,گاهی,ګاهی ګاهی
882,manchmal::ADV,بعضی اوقات,ګاهی ګاهی
883,oft::ADV,اغلب,ډېر ځله
884,immer::ADV,همیشه,تل
885,immer::ADV,همیشه,همېشه
886,niemals::ADV,هرگز,هیڅکله نه
887,hier::ADV,اینجا,دلته
888,hierhin::ADV,به اینجا,دلته
889,hierhin::ADV,به اینجا,دې ځای ته
890,von hier::ADV,از اینجا,د دې ځای نه
891,dort::ADV,آنجا,هلته
892,dorthin::ADV,به آنجا,هلته
893,dorthin::ADV,به آنجا,هغه ځای ته
894,geradeaus::ADV,راست,مخامخ
895,vorwärts::ADV,جلو,مخ پهٔ وړاندې
896,vorwärts::ADV,به پیش,مخ پهٔ وړاندې
897,rückwärts::ADV,عقب,بېرته
898,zurück::ADV,پس,بېرته
899,zurück::ADV,عقب,بېرته
900,zurück::ADV,بالعکس,بېرته
901,unten::ADV,زیر,لاندي
902,unten::ADV,پایین,لاندي
903,hinab::ADV,به پایین,ښکته
904,oben::ADV,بالا,پورته
905,hinauf::ADV,به بالا,پاس
906,überall::ADV,همه‌جا,هره خوا
907,nicht::ADV,نه,نه
908,ein wenig::ADV,کمی,یو څه
909,kaum::ADV,به سختی,ایله
910,sehr::ADV,خیلی,ډېر
911,sehr::ADV,خیلی,زيات
912,sehr::ADV,بسیار,ډېر
913,sehr::ADV,بسیار,زيات
914,so::ADV,چنین,داسې
915,so::ADV,چنین,دومره
916,so::ADV,اینطور,داسې
917,so::ADV,اینطور,دومره
918,noch::ADV,هنوز,نور
919,nur::ADV,فقط,تش
920,nur::ADV,فقط,صرف
921,nur::ADV,تنها,تش
922,nur::ADV,تنها,صرف
923,schon::ADV,قبلاً,دمخه
924,schon::ADV,به این زودی,دمخه
925,wieder::ADV,باز,بیا
926,wieder::ADV,دوباره,بیا
927,vergebens::ADV,بیهوده,عبث
928,vor::PRP,در جلوی,دمخه
929,hinter::PRP,پشت,شاته
930,unter::PRP,تحت,لاندي
931,durch::PRP,از وسط,د مینځ نه
932,durch::PRP,از ميان,د مینځ نه
933,neben::PRP,کنار,نژدې
934,neben::PRP,پهلوی,نژدې
935,zwischen::PRP,بین,ترمینځ
936,zwischen::PRP,میان,ترمینځ
937,wegen::PRP,برای,د ... له لاسه
938,wegen::PRP,بخاطر,د ... له لاسه
939,dies::PRN,این,دا
940,das::PRN,آن,دا
941,alles::PRN,تمام,هرڅهٔ
942,alles::PRN,همه‌چیر,هرڅهٔ
943,ich::PRN,من,زه
944,du::PRN,تو,ته
945,er::PRN,او,دی
946,wir::PRN,ما,مونږ
947,ihr::PRN,شما,تاسې
948,sie::PRN,آنها,هغوی
949,was::FPRN,چه,څهٔ
950,wer::FPRN,کی,چا
951,wer::FPRN,کی,څوک
952,wo::FADV,کجا,چيری
953,wo::FADV,کجا,چېرته
954,wohin::FADV,بکجا,چېرته
955,wie::FADV,چطور,څنګه
956,wie::FADV,چگونه,څنګه
957,warum::FADV,چرا,ولې
958,warum::FADV,برای چه,ولې
959,wieviel::FNUM,چند,څو
960,wieviel::FNUM,چند,څومره
961,wieviel::FNUM,چقدر,څو
962,wieviel::FNUM,چقدر,څومره
963,eins::NUM,یک,یو
964,zwei::NUM,دو,دوه
965,drei::NUM,سه,درې
966,vier::NUM,چهار,څلور
967,fünf::NUM,پنج,پنځه
968,sechs::NUM,شش,شپږ
969,sieben::NUM,هفت,اوه
970,acht::NUM,هشت,اته
971,neun::NUM,نه,نهه
972,zehn::NUM,ده,لس
973,elf::NUM,یازده,یوولس
974,zwölf::NUM,دوازده,دولس
975,zwanzig::NUM,بیست,شل
976,dreißig::NUM,سی,دېرش
977,vierzig::NUM,چهل,څلوېښت
978,fünfzig::NUM,پنجاه,پنځوس
979,sechzig::NUM,شصت,شپېته
980,siebzig::NUM,هفتاد,اویا
981,achtzig::NUM,هشتاد,اتیا
982,neunzig::NUM,نود,نوي
983,hundert::NUM,صد,سل
984,tausend::NUM,هزار,زر
985,und::CNJ,و,او
986,oder::CNJ,یا,ېا
987,stehen::V,ایستادن,درېدل
988,sitzen::V,نشستن,کښېنستل
989,liegen::V,خوابیدن,ملاستل
990,liegen::V,دراز کشیدن,ملاستل
991,hängen::V,آویزان بودن,ځړېدل
992,werden::V,شدن,کېدل
993,passieren::V,گذشتن,پېښېدل
994,passieren::V,اتفاق افتادن,پېښېدل
995,beginnen::V,شروع شدن,شروع کېدل
996,enden::V,تمام شدن,خلاصدل
997,enden::V,تمام شدن,تمامېدل
998,wechseln::V,عوض شدن,تغییر موندل
999,aufgehen[Sonne]::V,برآمدن,ختل
1000,aufgehen[Sonne]::V,طلوع کردن,ختل
1001,untergehen[Sonne]::V,غروب کردن,لوېدل
1002,untergehen[Sonne]::V,غروب کردن,پرېوتل
1003,scheinen[Sonne]::V,تابیدن,رڼا کول
1004,donnern::V,رعد زدن,تنېدل
1005,donnern::V,رعد زدن,غړمبېدل
1006,wehen::V,دمیدن,چلېدل
1007,strömen::V,روان شدن,بهېدل
1008,fließen::V,روان شدن,بهېدل
1009,fließen::V,روان شدن,تویېدل
1010,sich drehen::V,چرخیدن,ګرځېدل
1011,sich drehen::V,چرخیدن,چورلېدل
1012,schwanken::V,خم و راست شدن,زنګېدل
1013,schwingen::V,تاب خوردن,زنګېدل
1014,schwingen::V,نوسان کردن,زنګېدل
1015,fallen::V,افتادن,ولېدل
1016,fallen::V,سقوط کردن,ولېدل
1017,brennen::V,سوزاندن,سوځېدل
1018,rauchen::V,دود کردن,لوګی کول
1019,regnen::V,باران آمدن,باران اورېدل
1020,gefrieren::V,یخ بستن,کنګل نيول
1021,tauen::V,آب شدن,وېلې کېدل
1022,schmelzen::V,آب شدن,وېلې کېدل
1023,trocknen::V,خشک شدن,وچېدل
1024,sieden::V,جوشیدن,اېشېدل
1025,faulen::V,فاسد شدن,خرابېدل
1026,verfaulen::V,پوسیدن,ورستېدل
1027,reißen::V,پاره شدن,شلېدل
1028,versinken::V,غرق شدن,ډوېېدل
1029,vergehen::V,گذشتن,تېرېدل
1030,erscheinen::V,ظاهر شدن,ښکارېدل
1031,verschwinden::V,گم شدن,ورکېدل
1032,verschwinden::V,از بین رفتن,ورکېدل
1033,sinken::V,پایین آمدن,ښکته کېدل
1034,abnehmen::V,کم شدن,کمېدل
1035,zunehmen::V,زیاد شدن,زیاتېدل
1036,steigen::V,بالا رفتن,جګېدل
1037,steigen::V,بالا رفتن,پورته کېدل
1038,wachsen::V,قد کشیدن,وده کول
1039,glänzen::V,برق زدن,ځلېدل
1040,funkeln::V,جرقه زدن,پړکېدل
1041,lärmen::V,شلوغ کردن,غال و غول کول
1042,läuten::V,زنگ زدن,زنګ وهل
1043,klingeln::V,زنگ زدن,زنګ وهل
1044,klirren::V,جرنگ جرنگ صدا کردن,کړنګېدل
1045,brausen::V,طوفانی بودن,تلاطم کول
1046,rauschen::V,خش‌خش کردن,شڼهار کول
1047,klingen::V,صدا دادن,آواز کول
1048,bellen::V,عوعو کردن,غپېدل
1049,heulen::V,زوزه کشیدن,انګلل
1050,blasen::V,فوت کردن,پو کول
1051,pfeifen::V,سوت زدن,شپېلک وهل
1052,schreien::V,فریاد زدن,ناره کول
1053,stöhnen::V,نالیدن,زګېروی کول
1054,zittern::V,لرزیدن,لړزېدل
1055,leben::V,زیستن,ژوند کول
1056,leben::V,زندگی کردن,ژوند کول
1057,geboren werden::V,متولد شدن,زېږېدل
1058,atmen::V,تنفس کردن,ساه کښل
1059,atmen::V,تنفس کردن,تنفس کول
1060,trinken::V,نوشیدن,څښل
1061,essen::V,خوردن,خوړل
1062,schlucken::V,بلعیدن,غړپول
1063,schlucken::V,قورت دادن,غړپول
1064,müde werden::V,خسته شدن,ستړی کېدل
1065,einschlafen::V,خواب رفتن,ویده کېدل
1066,schlafen::V,خوابیدن,خوب کول
1067,aufwachen::V,از خواب بیدار شدن,ویښېدل
1068,aufstehen::V,بیدار شدن,پاڅېدل
1069,sich erholen::V,استراحت کردن,استراحت کول
1070,krank werden::V,مریض شدن,رنځورېدل
1071,krank sein::V,بیمار بودن,ناجوړېدل
1072,schmerzen::V,درد کردن,خوږېدل
1073,schmerzen::V,درد کردن,درد کول
1074,husten::V,سرفه کردن,ټوخېدل
1075,genesen::V,بهبود یافتن,رغېدل
1076,sterben::V,مردن,مړل
1077,umkommen::V,کشته شدن,تلفېدل
1078,sich bewegen::V,حرکت کردن,چلېدل
1079,sich bewegen::V,حرکت کردن,حرکت کول
1080,sich rühren::V,تکان خوردن,ښورېدل
1081,sich erheben::V,برخواستن,درېدل
1082,sich setzen::V,نشستن,کښېنستل
1083,hinfallen::V,زمین خوردن,لوېدل
1084,laufen::V,پیاده رفتن,منډې وهل
1085,schreiten::V,قدم زدن,قدم ایښودل
1086,spazierengehen::V,گردش رفتن,چکر وهل
1087,eilen::V,شتاب کردن,بېړه کول
1088,sich beeilen::V,عجله کردن,عجله کول
1089,sausen::V,صفیر کشیدن,ځغستل
1090,rennen::V,دویدن,زغلېدل
1091,springen::V,پریدن,ټوپ وهل
1092,klettern::V,بالا رفتن,ختل
1093,schaukeln::V,تاب خوردن,زنګېدل
1094,kriechen::V,خزیدن,خاپوړی وهل
1095,schwimmen::V,شنا کردن,لامبو وهل
1096,tauchen::V,غواصی کردن,غوټه وهل
1097,rudern::V,پارو زدن,پارو وهل
1098,fahren::V,سواره رفتن,تلل
1099,fliegen::V,پریدن,الوتل
1100,gehen::V,رفتن,تلل
1101,weggehen::V,رفتن,بهر وتل
1102,abfahren::V,حرکت کردن,تلل
1103,anhalten::V,ایست کردن,ودرېدل
1104,hineingehen::V,داخل شدن,داخلېدل
1105,eintreten::V,وارد شدن,ننوتل
1106,kommen::V,آمدن,راتلل
1107,ankommen::V,رسیدن,رسېدل
1108,zurückkommen::V,برگشتن,بېرته راتلل
1109,bleiben::V,ماندن,پاتې کېدل
1110,warten::V,منتظر بودن,انتظار وېستل
1111,erwarten::V,انتظار داشتن,انتظار کول
1112,suchen::V,جستجو کردن,لټول
1113,finden::V,یافتن,میندل
1114,finden::V,یافتن,پیدا کول
1115,finden::V,پیدا کردن,میندل
1116,finden::V,پیدا کردن,پیدا کول
1117,versuchen::V,سعی کردن,هڅه کول
1118,versuchen::V,کوشش کردن,هڅه کول
1119,vorbereiten::V,آماده کردن,چمتوکول
1120,lieben::V,عاشق بودن,مینه لرل
1121,mögen::V,میل داشتن,خوښول
1122,mögen::V,میل داشتن,علاقه لرل
1123,mögen::V,دوست داشتن,خوښول
1124,mögen::V,دوست داشتن,علاقه لرل
1125,lachen::V,خندیدن,خندېدل
1126,rühren::V,به رقت آوردن,اغېزه کول
1127,weinen::V,گریه کردن,ژړل
1128,schimpfen::V,فحاشی کردن,ښکنځا کول
1129,sich ärgern::V,ناراحت شدن,قهر راتلل
1130,sich fürchten::V,واهمه کردن,ډارېدل
1131,fürchten::V,ترسیدن,ډارېدل
1132,fliehen::V,گریختن,تښتېدل
1133,flüchten::V,فرار کردن,تښتېدل
1134,sehen::V,دیدن,لیدل
1135,anschauen::V,نگاه کردن,کتل
1136,ansehen::V,تماشا کردن,ننداره کول
1137,hören::V,شنیدن,اورېدل
1138,zuhören::V,گوش دادن,غوږ نیول
1139,probieren::V,چشیدن,څکه کول
1140,probieren::V,چشیدن,چاشنی کول
1141,riechen::V,بوییدن,بويول
1142,riechen::V,بو کردن,بويول
1143,fühlen::V,احساس کردن,حسول
1144,scheinen::V,بنظر آمدن,ښکارېدل
1145,zu sehen sein::V,دیده شدن,ښکارېدل
1146,vernehmen::V,شنیدن,خبرېدل
1147,frieren::V,سرد بودن,ساړه کېتل
1148,tun::V,کردن,کول
1149,können::V,توانستن,کولای شول
1150,können::V,توانستن,د لاسه کېدل
1151,wollen::V,خواستن,غوښتل
1152,anfangen::V,شروع کردن,شروع کول
1153,beenden::V,تمام کردن,ختمول
1154,beenden::V,تمام کردن,پای ته رسول
1155,beenden::V,پایان دادن,ختمول
1156,beenden::V,پایان دادن,پای ته رسول
1157,aufhören::V,دست کشیدن,بس کول
1158,gelingen::V,موفق شدن,موفق کېدل
1159,gelingen::V,موفق شدن,بریالی کېدل
1160,geraten::V,نتیجه دادن,کېدل
1161,öffnen::V,گشودن,خلاصول
1162,öffnen::V,گشودن,پرانیستل
1163,öffnen::V,باز کردن,خلاصول
1164,öffnen::V,باز کردن,پرانیستل
1165,schließen::V,بستن,تړل
1166,schließen::V,قفل کردن,تړل
1167,stellen::V,گذاردن,ایښودل
1168,setzen::V,نشاندن,کښېنول
1169,legen::V,گذاشتن,ایښودل
1170,berühren::V,دست زدن,لاس وهل
1171,berühren::V,لمس کردن,لاس وهل
1172,verbinden::V,وصل کردن,تړل
1173,bedecken::V,پوشاندن,پوښول
1174,aufhängen::V,آویختن,ځوړندول
1175,anzünden::V,سوزاندن,بلول
1176,aufheben::V,برداشتن,پورته کول
1177,aufheben::V,بلند کردن,پورته کول
1178,zurücklassen::V,گذاشتن,پرېښودل
1179,verlieren::V,گم کردن,ورکول
1180,fallen lassen::V,انداختن,له لاسه لوېدل
1181,machen::V,کردن,کول
1182,machen::V,ساختن,کول
1183,herstellen::V,ساختن,جوړول
1184,herstellen::V,ساختن,توليدول
1185,herstellen::V,تولید کردن,جوړول
1186,herstellen::V,تولید کردن,توليدول
1187,bauen::V,ساختن,جوړول
1188,bauen::V,بنا کردن,جوړول
1189,reparieren::V,درست کردن,ترمیمول
1190,reparieren::V,تعمیر کردن,ترمیمول
1191,verbessern::V,بهتر کردن,اصلاح کول
1192,ändern::V,تغییر دادن,تغیر ورکول
1193,graben::V,کندن,کيندل
1194,graben::V,گود کردن,کيندل
1195,beugen::V,کج کردن,ټیټول
1196,biegen::V,خم کردن,کږول
1197,drehen::V,چرخاندن,ګرځول
1198,wenden::V,برگرداندن,اړول
1199,umdrehen::V,برگرداندن,اړول
1200,heben::V,برداشتن,جګول
1201,heben::V,برداشتن,پورته کول
1202,hochheben::V,برآوردن,جګول
1203,hochheben::V,بلند کردن,جګول
1204,ergreifen::V,گرفتن,نیول
1205,halten::V,نگاه داشتن,نیول
1206,drücken::V,فشار دادن,کښېکښل
1207,drücken::V,فشار آوردن,کښېکښل
1208,schieben::V,هل دادن,پوری وهل
1209,kratzen::V,خاریدن,ګرول
1210,lecken::V,لیسیدن,څټل
1211,beißen::V,گاز زدن,چیچل
1212,abreißen::V,پاره کردن,شکول
1213,abschneiden::V,بریدن,پرېکول
1214,abschneiden::V,قطع کردن,پرېکول
1215,binden::V,بستن,تړل
1216,stecken::V,فرو کردن,ټومبل
1217,brechen::V,شکستن,ماتول
1218,klopfen::V,کوبیدن,ټکول
1219,hauen::V,زدن,ټکول
1220,kleben::V,چسباندن,نښلول
1221,kleben::V,چسباندن,سرېښول
1222,reiben::V,مالش دادن,مږل
1223,streichen::V,مالیدن,مښل
1224,schleifen::V,تیز کردن,تېره کول
1225,schneiden::V,چیدن,غوڅول
1226,schneiden::V,چیدن,پرېکول
1227,schneiden::V,بریدن,غوڅول
1228,schneiden::V,بریدن,پرېکول
1229,rütteln::V,لرزاندن,خوڅول
1230,rütteln::V,تکان دادن,خوڅول
1231,schütteln::V,تکان دادن,ښورول
1232,schwenken::V,تاب دادن,خوڅول
1233,schütten::V,ریختن,اچول
1234,schütten::V,ریختن,تویول
1235,füllen::V,پر کردن,ډکول
1236,einwickeln::V,پیچیدن,پېچل
1237,einwickeln::V,پیچیدن,نغښتل
1238,tragen::V,بردن,وړل
1239,tragen::V,حمل کردن,وړل
1240,schleppen::V,کشیدن,وړل
1241,ziehen::V,کشیدن,کښل
1242,aufbewahren::V,نگهداری کردن,ساتل
1243,werfen::V,انداختن,اچول
1244,werfen::V,انداختن,غورځول
1245,werfen::V,پرتاب کردن,اچول
1246,werfen::V,پرتاب کردن,غورځول
1247,fangen::V,گرفتن,نیول
1248,fangen::V,گرفتن,ګیرول
1249,packen::V,گرفتن,نیول
1250,verstecken::V,قایم کردن,پټول
1251,verstecken::V,پنهان کردن,پټول
1252,teilen::V,قسمت کردن,وېشل
1253,teilen::V,قسمت کردن,تقسیمول
1254,teilen::V,تقسیم کردن,وېشل
1255,teilen::V,تقسیم کردن,تقسیمول
1256,schicken::V,فرستادن,لېږل
1257,schicken::V,فرستادن,استول
1258,schicken::V,ارسال کردن,لېږل
1259,schicken::V,ارسال کردن,استول
1260,bringen::V,آوردن,راوړل
1261,hinzufügen::V,افزودن,زیاتول
1262,hinzufügen::V,اضافه کردن,زیاتول
1263,bekommen::V,گرفتن,حاصلول
1264,erhalten::V,دریافت کردن,اخیستل
1265,nehmen::V,گرفتن,نیول
1266,nehmen::V,گرفتن,اخيستل
1267,nehmen::V,برداشتن,نیول
1268,nehmen::V,برداشتن,اخيستل
1269,wählen::V,انتخاب کردن,خوښول
1270,auswählen::V,برگزیدن,چنده کول
1271,bewahren::V,حفظ کردن,ساتل
1272,bewahren::V,حفاظت کردن,ساتل
1273,behindern::V,مانع بودن,مانع کېدل
1274,behindern::V,مانع بودن,ممانعت کول
1275,verderben::V,از بین بردن,خرابېدل
1276,beschädigen::V,صدمه زدن,ورانول
1277,zerbrechen::V,شکستن,ماتول
1278,zerreißen::V,دریدن,څیرې کول
1279,zerreißen::V,پاره کردن,څیرې کول
1280,zerstören::V,خراب کردن,ړنګول
1281,zerstören::V,خراب کردن,ورانول
1282,zerstören::V,ویران کردن,ړنګول
1283,zerstören::V,ویران کردن,ورانول
1284,verbrennen::V,سوزاندن,سوځول
1285,geben::V,دادن,ورکول
1286,reichen::V,دادن,ورکول
1287,schenken::V,هدیه دادن,بښل
1288,versprechen::V,قول دادن,لوز کول
1289,versprechen::V,وعده دادن,لوز کول
1290,wünschen::V,آرزو کردن,غوښتل
1291,loben::V,ستایش کردن,ستایل
1292,loben::V,ستایش کردن,تمجید کول
1293,küssen::V,بوسیدن,ښکلول
1294,wiegen::V,نوسان کردن,زنګول
1295,zudecken::V,پوشاندن,پوښول
1296,wecken::V,بیدار کردن,ويښول
1297,zeigen::V,نشان دادن,ښودل
1298,führen::V,رهنمائی کردن,بیول
1299,lehren::V,آموختن,درس ورکول
1300,lehren::V,آموختن,تعلیم ورکول
1301,lehren::V,یاد دادن,درس ورکول
1302,lehren::V,یاد دادن,تعلیم ورکول
1303,unterrichten::V,درس دادن,درس ورکول
1304,unterrichten::V,تدریس کردن,درس ورکول
1305,aufziehen::V,تربیت کردن,روزل
1306,leiten::V,اداره کردن,رهبری کول
1307,leiten::V,اداره کردن,لارښوونه کول
1308,antreiben::V,عجله دادن,چټک کول
1309,lassen::V,وادار کردن,اړکول
1310,einladen::V,دعوت کردن,بلل
1311,einladen::V,مهمان کردن,بلل
1312,vereinigen::V,یکی کردن,متحد کول
1313,vereinigen::V,یکی کردن,یوځای کول
1314,vereinigen::V,متحد کردن,متحد کول
1315,vereinigen::V,متحد کردن,یوځای کول
1316,besuchen::V,دیدار کردن,کتنه کول
1317,treffen::V,ملاقات کردن,ليدل
1318,treffen::V,ملاقات کردن,تلقی کول
1319,sich versammeln::V,جمع شدن,راغونډېدل
1320,spielen::V,بازی کردن,لوبه کول
1321,singen::V,آواز خواندن,سندرې وېل
1322,tanzen::V,رقصیدن,ګډېدل
1323,sich trennen::V,جدا شدن,بېلېدل
1324,verlassen::V,ترک کردن,ترک کول
1325,retten::V,نجات دادن,نجات ورکول
1326,bewachen::V,حراست کردن,ساتل
1327,bewachen::V,حراست کردن,حفاظت کول
1328,schützen::V,حفظ کردن,ژغورل
1329,verteidigen::V,دفاع کردن,دفاع کول
1330,sich schlagen::V,کتک‌کاری کردن,جنګېدل
1331,schießen::V,تیر زدن,ویشتل
1332,siegen::V,پیروز شدن,غالبېدل
1333,ärgern::V,ناراحت کردن,خپه کول
1334,schlagen::V,زدن,وهل
1335,schlagen::V,کوبیدن,وهل
1336,treten::V,لگد زدن,په لغته وهل
1337,stechen::V,چاقو زدن,ټومبل
1338,stoßen::V,هل دادن,ټېل وهل
1339,stoßen::V,هل دادن,پوری وهل
1340,stehlen::V,دزدیدن,تښتول
1341,stehlen::V,دزدیدن,غلا کول
1342,stören::V,مزاحم شدن,ماتول
1343,belästigen::V,زحمت دادن,ځورول
1344,belästigen::V,زحمت دادن,تکلیف ورکول
1345,verbergen::V,پنهان کردن,پټول
1346,täuschen::V,گول زدن,تېرایستل
1347,täuschen::V,گول زدن,خطا ایستل
1348,täuschen::V,فریب دادن,تېرایستل
1349,täuschen::V,فریب دادن,خطا ایستل
1350,betrügen::V,گول زدن,غولول
1351,betrügen::V,فریب دادن,غولول
1352,töten::V,کشتن,وژل
1353,töten::V,کشتن,مړ کول
1354,wohnen::V,منزل داشتن,اوسېدل
1355,wohnen::V,سکونت داشتن,اوسېدل
1356,arbeiten::V,کار کردن,کار کول
1357,sammeln::V,جمع کردن,راټولول
1358,sammeln::V,جمع کردن,راغونډول
1359,pflücken::V,چیدن,شکول
1360,jagen::V,شکار کردن,ښکار کول
1361,fischen::V,صید کردن,کب نيول
1362,fischen::V,ماهی‌گیری کردن,کب نيول
1363,fassen::V,گرفتن,نیول
1364,fassen::V,گرفتن,ګیرول
1365,hüten::V,چراندن,پوول
1366,hüten::V,مراقبت کردن,پوول
1367,treiben::V,راندن,بیول
1368,anbinden::V,متصل کردن,تړل
1369,füttern::V,غذا دادن,خوراک ورکول
1370,melken::V,دوشیدن,لوشل
1371,hacken::V,خرد کردن,پی کول
1372,gießen::V,ریختن,اوبه کول
1373,reifen::V,رسیدن,رسېدل
1374,zubereiten::V,طبخ کردن,تیارول
1375,zubereiten::V,آماده کردن,تیارول
1376,kochen::V,پختن,پخول
1377,kochen::V,آشپزی کردن,پخول
1378,backen::V,پختن,پخول
1379,braten::V,سرخ کردن,وريتول
1380,umrühren::V,هم زدن,لړل
1381,stricken::V,بافتن,اوبدل
1382,nähen::V,دوختن,ګنډل
1383,färben::V,رنگ زدن,رنګول
1384,reinigen::V,پاک کردن,صافول
1385,reinigen::V,تمیز کردن,صافول
1386,waschen::V,شستن,مینځل
1387,abwischen::V,زدودن,وچول
1388,spülen::V,شستن,کنګالول
1389,fegen::V,جارو کردن,جارو کول
1390,kehren::V,جارو کردن,جارو کول
1391,baden::V,شنا کردن,لمبېدل
1392,baden::V,حمام کردن,لمبېدل
1393,sich waschen::V,شستشو کردن,ځان مينځل
1394,ausziehen::V,درآوردن,کښل
1395,ausziehen::V,درآوردن,ایستل
1396,anziehen::V,پوشیدن,اغوستل
1397,sich anziehen::V,لباس پوشیدن,کالی اغوستل
1398,kämmen::V,شانه زدن,ګمنځول
1399,schmücken::V,زینت دادن,ښکلی کول
1400,sagen::V,گفتن,وېل
1401,sprechen::V,حرف زدن,وېل
1402,sprechen::V,حرف زدن,غږېدل
1403,sprechen::V,صحبت کردن,وېل
1404,sprechen::V,صحبت کردن,غږېدل
1405,reden::V,حرف زدن,ګړېدل
1406,reden::V,حرف زدن,خبرې کول
1407,reden::V,صحبت کردن,ګړېدل
1408,reden::V,صحبت کردن,خبرې کول
1409,sich unterhalten::V,گپ زدن,خبری کول
1410,fragen::V,پرسیدن,پوښتنه کول
1411,fragen::V,سؤال کردن,پوښتنه کول
1412,bitten::V,خواهش کردن,غوښتل
1413,bitten::V,درخواست کردن,غوښتل
1414,erzählen::V,نقل کردن,کيسه کول
1415,erzählen::V,نقل کردن,حکايت کول
1416,erzählen::V,حکایت کردن,کيسه کول
1417,erzählen::V,حکایت کردن,حکايت کول
1418,mitteilen::V,خبر دادن,خبرول
1419,mitteilen::V,خبر دادن,خبر ورکول
1420,nennen::V,نامیدن,نوم ايښودل
1421,rufen::V,صدا کردن,بلل
1422,prahlen::V,پز آمدن,لاپې وهل
1423,übersetzen::V,ترجمه کردن,ژباړل
1424,übersetzen::V,ترجمه کردن,ترجمه کول
1425,denken::V,فکر کردن,فکر کول
1426,glauben::V,باور کردن,باور کول
1427,glauben::V,عقیده داشتن,باور کول
1428,bemerken::V,متوجه شدن,لیدل
1429,erkennen::V,شناختن,پېژندل
