,Concept_ID,hr,kl
1463,füttern::V,hraniti,nerlerpaa
1464,melken::V,musti,
1465,hacken::V,sjeckati,
1466,gießen::V,politi,imerterpaa
1467,reifen::V,sazreti,
1468,zubereiten::V,prigotoviti,
1469,kochen::V,kuhati,igavoq
1470,backen::V,peći,
1471,braten::V,peći,siappaa
1472,braten::V,pržiti,siappaa
1473,umrühren::V,promiješati,qeerlerpaa
1474,stricken::V,plesti,
1475,nähen::V,šiti,
1476,färben::V,obojiti,misuppaa
1477,reinigen::V,očistiti,sanniarpaa
1478,reinigen::V,počistiti,sanniarpaa
1479,waschen::V,prati,asappaa
1480,abwischen::V,otrti,saligarpaa
1481,abwischen::V,otrti,saligartorpaa
1482,spülen::V,isprati,
1483,spülen::V,oplakati,
1484,fegen::V,mesti,sanngiarpaa
1485,fegen::V,pomesti,sanngiarpaa
1486,kehren::V,mesti,
1487,baden::V,kupati se,uffarpoq
1488,sich waschen::V,umiti se,uffarpoq
1489,sich waschen::V,prati se,uffarpoq
1490,ausziehen::V,svući,annoraajarpaa
1491,anziehen::V,obući,ativaa
1492,anziehen::V,obući,atitippaa
1493,sich anziehen::V,obući se,atisalersorpoq
1494,kämmen::V,češljati,
1495,schmücken::V,uresiti,
1496,schmücken::V,nakititi,
1497,sagen::V,reći,oqarpoq
1498,sagen::V,kazati,oqarpoq
1499,sprechen::V,govoriti,oqaluttarpoq
1500,reden::V,govoriti,oqaluppoq
1501,reden::V,besjediti,oqaluppoq
1502,sich unterhalten::V,razgovarati se,
1503,fragen::V,pitati,aperaa
1504,bitten::V,moliti,aperaa
1505,bitten::V,moliti,qinnuigaa
1506,erzählen::V,ispričati,oqaluttuaraa
1507,erzählen::V,pripovjediti,oqaluttuaraa
1508,mitteilen::V,saopćiti,oqalualaarpoq
1509,nennen::V,nazvati,
1510,rufen::V,zvati,qaaqquaa
1511,rufen::V,dozvati,qaaqquaa
1512,prahlen::V,hvalisati se,oqqartuvoq
1513,prahlen::V,hvalisati se,oqallortuvoq
1514,übersetzen::V,prevesti,ikaarpoq
1515,übersetzen::V,prevesti,nutserpaa
1516,denken::V,misliti,isumaqarpoq
1517,glauben::V,vjerovati,upperaa
1518,glauben::V,vjerovati,isumaqarpoq
1519,bemerken::V,zapaziti,
1520,bemerken::V,primijetiti,
1521,erkennen::V,prepoznati,ilisaraa
1522,begreifen::V,pojmiti,
1523,begreifen::V,shvatiti,
1524,verstehen::V,razabrati,paasivaa
1525,lernen::V,učiti se,ilinniarpoq
1526,wissen::V,znati,nalunngilaa
1527,sich erinnern an::V,sjetiti se,eqqaavaa
1528,vergessen::V,zaboraviti,puiorpaa
1529,messen::V,mjeriti,ussersarpaa
1530,zählen::V,brojiti,kisitsivoq
1531,rechnen::V,računati,kisitsivoq
1532,lesen::V,čitati,atuarpoq
1533,malen::V,slikati,qalipappaa
1534,zeichnen::V,crtati,
1535,schreiben::V,pisati,allappoq
1536,besitzen::V,imati,
1537,besitzen::V,posjedovati,
1538,kaufen::V,kupiti,pisiaraa
1539,verkaufen::V,prodati,akigaa
1540,verkaufen::V,raspačati,akigaa
1541,bezahlen::V,platiti,akilerpaa
1542,zahlen::V,plaćati,
1543,beherrschen::V,vladati,inappaa
1544,beherrschen::V,gospodariti,inappaa
1545,ertragen::V,trpjeti,ernertaaraa
1546,ertragen::V,podnijeti,ernertaaraa
1547,Gehirn::N,,qarasaq
