,Concept_ID,mhr,lt
716,stark::A,вия́н,stiprus
717,schwach::A,а́лдыме,silpnas
718,fett::A,коя́,riebus
719,schlank::A,йоштката́,laibas
720,schlank::A,йоштката́,lieknas
721,schlank::A,яжу́,laibas
722,schlank::A,яжу́,lieknas
723,hübsch::A,чеве́р,gražus
724,böse::A,шы́де,blogas
725,dumm::A,аҥыра́,paikas
726,dumm::A,аҥыра́,kvailas
727,faul::A,його,tingus
728,fleißig::A,ты́ршыше,stropus
729,fleißig::A,ты́ршыше,kruopštus
730,geizig::A,чаҥга́,šykštus
731,klug::A,уша́н,sumanus
732,klug::A,уша́н,protingas
733,geschickt::A,уста́,apsukrus
734,lieb::A,ала́л,mielas
735,lustig::A,весела́,smagus
736,lustig::A,весела́,linksmas
737,sanft::A,ны́жылге,švelnus
738,sanft::A,ны́жылге,minkštas
739,hungrig::A,шу́жышо,alkanas
740,krank::A,че́рле,ligotas
741,krank::A,че́рле,sergantis
742,nackt::A,чарама́т,nuogas
743,traurig::A,ойга́н,liūdnas
744,lebendig::A,и́лыше,gyvas
745,gut::A,сай,geras
746,schlecht::A,уда́,blogas
747,schlecht::A,уда́,prastas
748,schlecht::A,шӱ́кшӧ,blogas
749,schlecht::A,шӱ́кшӧ,prastas
750,richtig::A,чы́нле,tikras
751,richtig::A,чы́нле,teisingas
752,schlimm::A,аля́к,blogas
753,schlimm::A,аля́к,prastas
754,schlimm::A,тыра́н,blogas
755,schlimm::A,тыра́н,prastas
756,wahr::A,чы́нле,tikras
757,wahr::A,настоя́щий,tikras
758,alt::A,то́што,senas
759,neu::A,у,naujas
760,ehemalig::A,о́нчычсо,buvęs
761,ehemalig::A,онда́кысе,buvęs
762,alt[Lebewesen]::A,шо́нто,pagyvenęs
763,jung::A,са́мырык,jaunas
764,arm::A,нужна́,neturtingas
765,reich::A,поя́н,turtingas
766,bekannt::A,па́лыме,žinomas
767,bekannt::A,па́лыме,pažįstamas
768,berühmt::A,лӱ́млӧ,žymus
769,berühmt::A,лӱ́млӧ,garsus
770,fremd::A,йот,svetimas
771,verschieden::A,тӱ́рлӧ,įvairus
772,nah::A,ли́шыл,artimas
773,fern::A,тора́,tolimas
774,fern::A,мӱ́ндыр,tolimas
775,linker::A,шола́,kairys
776,rechter::A,пурла́,dešinys
777,anderer::A,вес,kitas
778,anderer::A,мо́ло,kitas
779,erster::A,и́кымше,pirmas
780,zweiter::A,ко́кымшо,antras
781,dritter::A,ку́мшо,trečias
782,letzter::A,пыта́ртыш,paskutinis
783,allein::ADV,шкет,vienas
784,auf einmal::ADV,икана́ште,iš karto
785,zusammen::ADV,пырля́,kartu
786,zusammen::ADV,пырля́,drauge
787,lange::ADV,кужу́н,ilgai
788,plötzlich::ADV,кенета́,staiga
789,sofort::ADV,кызыта́к,tuojau
790,später::ADV,варара́к,vėliau
791,später::ADV,варара́к,paskiau
792,jetzt::ADV,ы́нде,dabãr
793,jetzt::ADV,кы́зыт,dabãr
794,heute::ADV,та́че,šiandien
795,morgen::ADV,эрла́,rytoj
796,bald::ADV,вашке́,greitai
797,bald::ADV,вашке́,netrukus
798,dann::ADV,вара́,po to
799,gestern::ADV,теҥге́че,vakar
800,einst::ADV,икана́,kadaise
801,einst::ADV,икана́,kitą kartą
802,damals::ADV,туна́м,anuomet
803,damals::ADV,туна́м,anuokart
804,danach::ADV,вара́,po to
805,danach::ADV,вара́,paskui
806,vorher::ADV,о́нчыч,anksčiau
807,zuerst::ADV,онда́к,pirma
808,zuerst::ADV,онда́к,iš pradžių̃
809,einmal::ADV,икана́,kartą
810,einmal::ADV,икана́,vieną kartą
811,manchmal::ADV,ка́шын,kai kada
812,manchmal::ADV,кокла́н,kai kada
813,oft::ADV,чӱ́чкыдын,dažnai
814,immer::ADV,эре́,visada
815,immer::ADV,эре́,visuomet
816,immer::ADV,ту́тыш,visada
817,immer::ADV,ту́тыш,visuomet
818,niemals::ADV,ок нигуна́м,niekada
819,niemals::ADV,ок нигуна́м,niekuomet
820,hier::ADV,ты́ште,čia
821,hierhin::ADV,ты́шке,šen
822,hierhin::ADV,ты́шке,čionai
823,hierhin::ADV,тыш,šen
824,hierhin::ADV,тыш,čionai
825,von hier::ADV,тыше́ч,iš čia
826,von hier::ADV,тыве́ч,iš čia
827,dort::ADV,ту́што,ten
828,dort::ADV,ту́што,tenai
829,dorthin::ADV,туш,ten
830,dorthin::ADV,туш,ten link
831,dorthin::ADV,ту́шко,ten
832,dorthin::ADV,ту́шко,ten link
833,geradeaus::ADV,вик,tiesiai
834,vorwärts::ADV,о́нчыко,pirmyn
835,rückwärts::ADV,шеҥге́к,atbulai
836,zurück::ADV,мӧҥге́ш,atgal
837,unten::ADV,ӱ́лнӧ,žemai
838,unten::ADV,ӱ́лнӧ,apačioje
839,unten::ADV,йыма́лне,žemai
840,unten::ADV,йыма́лне,apačioje
841,hinab::ADV,йыма́к,žemyn
842,oben::ADV,кӱ́шнӧ,viršuj
843,oben::ADV,ӱмба́лне,viršuj
844,hinauf::ADV,кӱ́ш,aukštyn
845,hinauf::ADV,кӱ́ш,į viršų
846,hinauf::ADV,кӱ́шкӧ,aukštyn
847,hinauf::ADV,кӱ́шкӧ,į viršų
848,überall::ADV,чыла́ вере́,visur
849,nicht::ADV,ок,ne
850,nicht::ADV,о́геш,ne
851,ein wenig::ADV,изи́ш,truputį
852,kaum::ADV,пыкше́,vos
853,sehr::ADV,чот,labai
854,sehr::ADV,чот,baisiai
855,so::ADV,тыге́,taip
856,noch::ADV,а́ле,dar
857,nur::ADV,гына́,tik
858,nur::ADV,гына́,vien
859,schon::ADV,ы́нде,jau
860,wieder::ADV,ада́к,vėl
861,wieder::ADV,ада́к,iš naujo
862,vergebens::ADV,ара́м,veltui
863,vergebens::ADV,ара́м,bergždžiai
864,vor::PRP,о́нчыч,prieš
865,hinter::PRP,шеҥге́лне,už
866,unter::PRP,йыма́лне,po
867,durch::PRP,вошт,pro
868,durch::PRP,вошт,per
869,neben::PRP,вокте́н,prie
870,neben::PRP,вокте́н,šalia
871,zwischen::PRP,кокла́ште,tarp
872,wegen::PRP,верч,dėl
873,wegen::PRP,верч,dėlei
874,dies::PRN,ти́де,šis
875,dies::PRN,ти́де,šitas
876,das::PRN,са́де,tat
877,alles::PRN,чыла́,visas
878,ich::PRN,мый,aš
879,du::PRN,тый,tu
880,er::PRN,ту́до,jis
881,wir::PRN,ме,mes
882,ihr::PRN,те,jūs
883,sie::PRN,ну́но,ji
884,sie::PRN,ну́но,jos
885,was::FPRN,мо,kas
886,wer::FPRN,кӧ,kas
887,wo::FADV,куша́н,kur
888,wohin::FADV,куш,kur
889,wohin::FADV,куш,kur link
890,wohin::FADV,ку́шко,kur
891,wohin::FADV,ку́шко,kur link
892,wie::FADV,кузе́,kaip
893,warum::FADV,мо,kod̃ėl
894,warum::FADV,мо,dėl ko
895,warum::FADV,мола́н,kod̃ėl
896,warum::FADV,мола́н,dėl ko
897,wieviel::FNUM,куна́р,kiek
898,eins::NUM,ик,vienas
899,zwei::NUM,ко́кыт,du
900,drei::NUM,кум,trys
901,vier::NUM,ныл,keturi
902,fünf::NUM,вич,penki
903,sechs::NUM,куд,šeši
904,sieben::NUM,шым,septyni
905,acht::NUM,канда́ш,aštuoni
906,neun::NUM,инде́ш,devyni
907,zehn::NUM,лу,dešimt
908,elf::NUM,лати́к,vienuolika
909,zwölf::NUM,латко́к,dvylika
910,zwanzig::NUM,ко́ло,dvidešimt
911,dreißig::NUM,ку́мло,trisdešimt
912,vierzig::NUM,ны́лле,keturiasdešimt
913,fünfzig::NUM,ви́тле,penkiasdešimt
914,sechzig::NUM,ку́дло,šešiasdešimt
915,siebzig::NUM,шы́мле,septyniasdešimt
916,achtzig::NUM,канда́шле,aštuoniasdešimt
917,neunzig::NUM,инде́шле,devyniasdešimt
918,hundert::NUM,шӱ́дӧ,šimtas
919,tausend::NUM,тӱже́м,tūkstantis
920,und::CNJ,да,ĩr
921,und::CNJ,ден,ĩr
922,oder::CNJ,я,ar
923,oder::CNJ,я,arba
924,oder::CNJ,а́ле,ar
925,oder::CNJ,а́ле,arba
926,stehen::V,шога́ш,stovėti
927,sitzen::V,шинча́ш,sėdėti
928,liegen::V,кия́ш,gulėti
929,hängen::V,кеча́ш,kyboti
930,hängen::V,кеча́ш,kabėti
931,werden::V,лия́ш,taptis
932,werden::V,лия́ш,darytis
933,passieren::V,лия́ш,atsitikti
934,passieren::V,лия́ш,pasitaikyti
935,beginnen::V,тӱҥгала́ш,prasid́ėti
936,enden::V,пыта́ш,baigtis
937,wechseln::V,вашталта́ш,keistis
938,wechseln::V,вашталта́ш,pasikeisti
939,aufgehen[Sonne]::V,лекта́ш,tekėti
940,aufgehen[Sonne]::V,лекта́ш,patekėti
941,untergehen[Sonne]::V,шинча́ш,leistis
942,untergehen[Sonne]::V,шинча́ш,nusileisti
943,scheinen[Sonne]::V,волгалта́ш,šviesti
944,donnern::V,кӱдырта́ш,griausti
945,donnern::V,кӱдырта́ш,griaudėti
946,donnern::V,сургалта́ш,griausti
947,donnern::V,сургалта́ш,griaudėti
948,wehen::V,пуа́ш,pūsti
949,strömen::V,шийалтара́ш,lietis
950,strömen::V,шийалтара́ш,plūsti
951,fließen::V,йога́ш,tekėti
952,sich drehen::V,пӧрда́ш,suktis
953,sich drehen::V,пӧрда́ш,pasisukti
954,schwanken::V,лӱҥга́ш,svyruoti
955,schwanken::V,тайныла́ш,svyruoti
956,schwingen::V,рӱпшалта́ш,suptis
957,fallen::V,воза́ш,pulti
958,fallen::V,воза́ш,kristi
959,fallen::V,йӧрла́ш,pulti
960,fallen::V,йӧрла́ш,kristi
961,brennen::V,йӱла́ш,degti
962,rauchen::V,шикша́ш,rūkyti
963,regnen::V,йӱра́ш,lyti
964,gefrieren::V,кылма́ш,užšalti
965,gefrieren::V,ияҥа́ш,užšalti
966,tauen::V,шула́ш,tirpti
967,schmelzen::V,лева́ш,lydytis
968,trocknen::V,кошка́ш,džiūti
969,sieden::V,шола́ш,virti
970,faulen::V,шӱя́ш,pūti
971,verfaulen::V,шӱйы́н шуа́ш,švinkti
972,reißen::V,кӱрла́ш,plyšti
973,reißen::V,кӱрла́ш,trūkti
974,versinken::V,пуре́н кая́ш,skę̃sti
975,versinken::V,пуре́н кая́ш,grimzti
976,vergehen::V,эрте́н кая́ш,praeiti
977,erscheinen::V,толы́н лекта́ш,pasirodyti
978,verschwinden::V,йома́ш,dingti
979,verschwinden::V,йома́ш,išnykti
980,verschwinden::V,йома́ш,pranykti
981,sinken::V,пуча́ш,kristi
982,abnehmen::V,пуча́ш,mažėti
983,abnehmen::V,пуча́ш,silpnėti
984,zunehmen::V,шукема́ш,didėti
985,zunehmen::V,шукема́ш,padaugėti
986,steigen::V,нӧлталта́ш,kilti
987,wachsen::V,кушка́ш,augti
988,glänzen::V,йылгыжа́ш,blizgėti
989,funkeln::V,чолга́ш,žibėti
990,lärmen::V,рӱшка́ш,triukšmauti
991,läuten::V,мура́ш,skambinti
992,klingeln::V,йыҥгырта́ш,skambinti
993,klirren::V,чылдыртата́ш,žvangėti
994,brausen::V,лӱшка́ш,šniokšti
995,rauschen::V,лыжга́ш,ošti
996,rauschen::V,лыжга́ш,šlamėti
997,klingen::V,йоҥга́ш,skardėti
998,bellen::V,опта́ш,loti
999,heulen::V,урмыжа́ш,kaukti
1000,heulen::V,урмыжа́ш,staugti
1001,blasen::V,пуала́ш,pūsti
1002,pfeifen::V,шӱ́шкаш,švilpti
1003,pfeifen::V,шӱ́шкаш,švilpauti
1004,schreien::V,кычкыра́ш,šaukti
1005,stöhnen::V,йыҥыса́ш,dejuoti
1006,stöhnen::V,йыҥыса́ш,aimanuoti
1007,zittern::V,чытыра́ш,virpėti
1008,leben::V,ила́ш,gyventi
1009,geboren werden::V,шоча́ш,gimti
1010,atmen::V,шӱла́ш,alsuoti
1011,atmen::V,шӱла́ш,kvėpuoti
1012,trinken::V,йӱа́ш,gerti
1013,essen::V,кочка́ш,valgyti
1014,schlucken::V,нела́ш,praryti
1015,müde werden::V,ноя́ш,nuvargti
1016,müde werden::V,ноя́ш,privargti
1017,einschlafen::V,мале́н колта́ш,užmigti
1018,schlafen::V,мала́ш,miegoti
1019,aufwachen::V,помыжалта́ш,pabusti
1020,aufstehen::V,кынела́ш,keltis
1021,aufstehen::V,кынела́ш,atsikelti
1022,sich erholen::V,кана́ш,pailsėti
1023,sich erholen::V,кана́ш,poilsiauti
1024,krank werden::V,черлане́н воза́ш,susirgti
1025,krank sein::V,черлане́н кия́ш,sirgti
1026,schmerzen::V,коршта́ш,sopėti
1027,schmerzen::V,коршта́ш,skaudėti
1028,husten::V,кокыра́ш,kosėti
1029,genesen::V,тӱрла́ш,sveikti
1030,genesen::V,тӱрла́ш,taisytis
1031,genesen::V,тазаҥа́ш,sveikti
1032,genesen::V,тазаҥа́ш,taisytis
1033,sterben::V,кола́ш,mirti
1034,sterben::V,кола́ш,numirti
1035,umkommen::V,вуй йома́ш,žūti
1036,sich bewegen::V,кошта́ш,judėti
1037,sich bewegen::V,кошта́ш,pasijudinti
1038,sich rühren::V,тарвана́ш,krutėti
1039,sich erheben::V,кынела́ш,pakilti
1040,sich erheben::V,кынела́ш,atsikelti
1041,sich setzen::V,шинча́ш,sėstis
1042,sich setzen::V,шинча́ш,atsisėsti
1043,hinfallen::V,йӧрла́ш,parkristi
1044,hinfallen::V,йӧрла́ш,pargriūti
1045,laufen::V,кошта́ш,eiti
1046,schreiten::V,ошкыла́ш,žengti
1047,schreiten::V,ошкыла́ш,žingsniuoti
1048,spazierengehen::V,гуля́яш,pasivaikščioti
1049,eilen::V,вашка́ш,skubėti
1050,sich beeilen::V,вашкешта́ш,paskub́ėti
1051,sich beeilen::V,вашкешта́ш,pasiskubinti
1052,sausen::V,юлтка́ш,dumti
1053,sausen::V,юлтка́ш,lėkti
1054,rennen::V,куржтала́ш,bėgti
1055,springen::V,тӧршта́ш,šokti
1056,klettern::V,кӱза́ш,kopti
1057,schaukeln::V,лӱҥгалта́ш,supti
1058,schaukeln::V,лӱҥгалта́ш,linguoti
1059,kriechen::V,нушка́ш,ropoti
1060,kriechen::V,нушка́ш,šliaužti
1061,schwimmen::V,ия́ш,plaukti
1062,tauchen::V,шуҥгалта́ш,nerti
1063,rudern::V,удыра́ш,irtis
1064,rudern::V,удыра́ш,irkluoti
1065,fahren::V,кудала́ш,važiuoti
1066,fahren::V,кудала́ш,važinėti
1067,fliegen::V,чоҥешта́ш,lėkti
1068,fliegen::V,чоҥешта́ш,skristi
1069,gehen::V,кая́ш,eiti
1070,weggehen::V,кораҥа́ш,išeiti
1071,abfahren::V,лекта́ш,išvykti
1072,abfahren::V,лекта́ш,išvažiuoti
1073,anhalten::V,чарна́ш,sustoti
1074,hineingehen::V,пура́ш,įeiti
1075,eintreten::V,пура́ш,įžengti
1076,kommen::V,тола́ш,ateiti
1077,ankommen::V,шуа́ш,ateiti
1078,zurückkommen::V,пӧртыла́ш,grį̃žti
1079,zurückkommen::V,пӧртыла́ш,sugrį̃žti
1080,bleiben::V,кода́ш,likti
1081,bleiben::V,кода́ш,pasilikti
1082,warten::V,вуча́ш,laukti
1083,erwarten::V,вуча́ш,laukti
1084,suchen::V,кычала́ш,ieškoti
1085,finden::V,муа́ш,rasti
1086,finden::V,муа́ш,surasti
1087,versuchen::V,толаша́ш,mėginti
1088,vorbereiten::V,ямдыла́ш,rengti
1089,lieben::V,йӧрата́ш,myĺėti
1090,mögen::V,йӧрата́ш,ḿėgti
1091,mögen::V,йӧрата́ш,patikti
1092,lachen::V,воштыла́ш,juoktis
1093,rühren::V,ку́мыл тарвата́ш,jaudinti
1094,rühren::V,ку́мыл тарвата́ш,graudinti
1095,weinen::V,шорта́ш,verkti
1096,schimpfen::V,каргаша́ш,bartis
1097,sich ärgern::V,сыра́ш,pykti
1098,sich ärgern::V,сыра́ш,apmaudauti
1099,sich fürchten::V,лӱда́ш,bijoti
1100,sich fürchten::V,лӱда́ш,baimintis
1101,fürchten::V,лӱда́ш,bijoti
1102,fürchten::V,лӱда́ш,baimintis
1103,fliehen::V,куржа́ш,bėgti
1104,fliehen::V,куржа́ш,sprukti
1105,flüchten::V,куржа́ш,pabėgti
1106,sehen::V,ужа́ш,žiūŕėti
1107,anschauen::V,онча́ш,žiūŕėti
1108,ansehen::V,эскера́ш,žiūrėti į
1109,ansehen::V,эскера́ш,pažiūrėti į
1110,hören::V,кола́ш,girdėti
1111,zuhören::V,колышта́ш,klausytis
1112,probieren::V,тамла́ш,ragauti
1113,probieren::V,тамла́ш,paragauti
1114,riechen::V,ӱпшынча́ш,uosti
1115,riechen::V,ӱпшынча́ш,užuosti
1116,fühlen::V,шижа́ш,justi
1117,fühlen::V,шижа́ш,jausti
1118,fühlen::V,шижа́ш,pajusti
1119,scheinen::V,чуча́ш,rodytis
1120,scheinen::V,чуча́ш,atrodyti
1121,zu sehen sein::V,коя́ш,pasirodyti
1122,vernehmen::V,кола́ш,išgirsti
1123,frieren::V,кылма́ш,šalti
1124,tun::V,ышта́ш,daryti
1125,können::V,мошта́ш,galėti
1126,können::V,мошта́ш,pajėgti
1127,wollen::V,тӱна́ш,norėti
1128,anfangen::V,тӱҥала́ш,pradėti
1129,anfangen::V,тӱҥала́ш,prasid́ėti
1130,beenden::V,пытара́ш,baigti
1131,beenden::V,пытара́ш,užbaigti
1132,aufhören::V,чарна́ш,liautis
1133,gelingen::V,сай лекта́ш,pavykti
1134,gelingen::V,сай лекта́ш,pasisekti
1135,geraten::V,лекта́ш,nusisekti
1136,öffnen::V,поча́ш,atverti
1137,öffnen::V,поча́ш,atidaryti
1138,schließen::V,петыра́ш,uždaryti
1139,stellen::V,шында́ш,statyti
1140,stellen::V,шында́ш,pastatyti
1141,setzen::V,шында́ш,sodinti
1142,setzen::V,шында́ш,pasodinti
1143,legen::V,опта́ш,dėti
1144,legen::V,опта́ш,pad́ėti
1145,legen::V,пышта́ш,dėti
1146,legen::V,пышта́ш,pad́ėti
1147,berühren::V,тӱка́ш,liesti
1148,berühren::V,тӱка́ш,paliesti
1149,verbinden::V,пида́ш,jungti
1150,verbinden::V,пида́ш,surišti
1151,bedecken::V,леведа́ш,uždengti
1152,aufhängen::V,сака́ш,pakarti
1153,aufhängen::V,сака́ш,pakabinti
1154,anzünden::V,чӱкта́ш,padegti
1155,aufheben::V,нӧлтала́ш,pakelti
1156,zurücklassen::V,кода́ш,palikti
1157,verlieren::V,йомдара́ш,pamesti
1158,fallen lassen::V,воза́ш,atsisakyti
1159,machen::V,ышта́ш,dirbti
1160,herstellen::V,ямдыла́ш,gaminti
1161,bauen::V,чоҥа́ш,statyti
1162,bauen::V,чоҥа́ш,pastatyti
1163,reparieren::V,ачала́ш,taisyti
1164,reparieren::V,ачала́ш,remontuoti
1165,verbessern::V,саемда́ш,gerinti
1166,verbessern::V,саемда́ш,ištaisyti
1167,ändern::V,весемда́ш,keisti
1168,ändern::V,весемда́ш,pakeisti
1169,graben::V,кӱнча́ш,kasti
1170,beugen::V,пӱгырта́ш,lenkti
1171,beugen::V,пӱгырта́ш,palenkti
1172,biegen::V,лывырта́ш,lenkti
1173,biegen::V,лывырта́ш,palenkti
1174,drehen::V,пӱтыра́ш,sukti
1175,wenden::V,ирала́ш,kreipti
1176,wenden::V,ирала́ш,pakreipti
1177,umdrehen::V,савырала́ш,sukti
1178,umdrehen::V,савырала́ш,apversti
1179,heben::V,нӧлта́ш,kelti
1180,heben::V,нӧлта́ш,pakelti
1181,hochheben::V,нӧлта́ш,pakelti
1182,ergreifen::V,руалта́ш,čiupti
1183,ergreifen::V,руалта́ш,griebti
1184,halten::V,куча́ш,laikyti
1185,halten::V,куча́ш,palaikyti
1186,drücken::V,иша́ш,spausti
1187,drücken::V,темда́ш,spausti
1188,schieben::V,шӱкала́ш,stumti
1189,kratzen::V,удыра́ш,kasyti
1190,kratzen::V,удыра́ш,grandyti
1191,lecken::V,нула́ш,laižyti
1192,beißen::V,пура́ш,kandžioti
1193,abreißen::V,кӱрла́ш,nuplėšti
1194,abschneiden::V,пӱчка́ш,atpjauti
1195,abschneiden::V,пӱчка́ш,atkirpti
1196,binden::V,кылда́ш,rišti
1197,binden::V,кылда́ш,surišti
1198,stecken::V,шуралта́ш,kišti
1199,stecken::V,шуралта́ш,įkišti
1200,brechen::V,тодышта́ш,lūžti
1201,brechen::V,тодышта́ш,laužyti
1202,klopfen::V,кыра́ш,belsti
1203,klopfen::V,кыра́ш,barbenti
1204,hauen::V,тӱя́ш,mušti
1205,kleben::V,клеитла́ш,lipdyti
1206,kleben::V,клеитла́ш,klijuoti
1207,reiben::V,йыга́ш,trinti
1208,reiben::V,йыга́ш,tarkuoti
1209,reiben::V,туржала́ш,trinti
1210,reiben::V,туржала́ш,tarkuoti
1211,streichen::V,шӱра́ш,tepti
1212,streichen::V,шӱра́ш,užtepti
1213,schleifen::V,шума́ш,galą́sti
1214,schleifen::V,яна́ш,galą́sti
1215,schneiden::V,пӱчка́ш,pjauti
1216,schneiden::V,пӱчка́ш,kirpti
1217,rütteln::V,рӱза́ш,purtyti
1218,schütteln::V,почка́ш,purtyti
1219,schwenken::V,рӱза́ш,mojuoti
1220,schütten::V,опта́ш,pilti
1221,schütten::V,опта́ш,berti
1222,füllen::V,тема́ш,pildyti
1223,füllen::V,тема́ш,pripildyti
1224,einwickeln::V,вӱдыла́ш,įvynioti
1225,einwickeln::V,вӱдыла́ш,suvynioti
1226,tragen::V,нумала́ш,nešti
1227,tragen::V,нумала́ш,nešioti
1228,schleppen::V,шӱдыра́ш,vilkti
1229,ziehen::V,шупша́ш,tempti
1230,aufbewahren::V,арала́ш,laikyti
1231,werfen::V,шуа́ш,mesti
1232,werfen::V,шуа́ш,sviesti
1233,werfen::V,кышка́ш,mesti
1234,werfen::V,кышка́ш,sviesti
1235,fangen::V,куча́ш,sugauti
1236,packen::V,руалта́ш,čiupti
1237,packen::V,руалта́ш,griebti
1238,verstecken::V,тоя́ш,slėpti
1239,verstecken::V,тоя́ш,slapstyti
1240,teilen::V,пӧла́ш,dalyti
1241,teilen::V,пӧла́ш,padalyti
1242,schicken::V,колта́ш,sių̃sti
1243,schicken::V,колта́ш,pasių̃sti
1244,bringen::V,конда́ш,atnešti
1245,hinzufügen::V,ешара́ш,pridėti
1246,bekommen::V,нала́ш,gauti
1247,erhalten::V,нала́ш,gauti
1248,nehmen::V,нала́ш,paimti
1249,wählen::V,сайла́ш,rinkti
1250,wählen::V,сайла́ш,išsirinkti
1251,auswählen::V,таҥгла́ш,išrinkti
1252,bewahren::V,сакла́ш,išsaugoti
1253,behindern::V,чаракла́ш,trukdyti
1254,verderben::V,пужа́ш,sugadinti
1255,beschädigen::V,пужа́ш,žaloti
1256,beschädigen::V,пужа́ш,gadinti
1257,zerbrechen::V,пудырта́ш,sukulti
1258,zerbrechen::V,пудырта́ш,sudaužyti
1259,zerreißen::V,кӱрла́ш,perplėšti
1260,zerreißen::V,кӱрла́ш,suplėšyti
1261,zerstören::V,шалата́ш,suardyti
1262,zerstören::V,шалата́ш,sugriauti
1263,verbrennen::V,йӱлата́ш,deginti
1264,verbrennen::V,йӱлата́ш,sudeginti
1265,geben::V,пуа́ш,duoti
1266,geben::V,пуа́ш,paduoti
1267,reichen::V,пуа́ш,paduoti
1268,schenken::V,пӧлекла́ш,dovanoti
1269,versprechen::V,сӧра́ш,žadėti
1270,versprechen::V,сӧра́ш,pažadėti
1271,wünschen::V,тылана́ш,norėti
1272,wünschen::V,тылана́ш,linḱėti
1273,loben::V,мокта́ш,girti
1274,loben::V,мокта́ш,pagirti
1275,küssen::V,шупшала́ш,bučiuoti
1276,wiegen::V,рӱпша́ш,supti
1277,zudecken::V,леведа́ш,užkloti
1278,zudecken::V,леведа́ш,uždengti
1279,wecken::V,помыжалтара́ш,žadinti
1280,zeigen::V,ончыкта́ш,rodyti
1281,führen::V,вӱда́ш,vesti
1282,führen::V,вӱда́ш,vadovauti
1283,lehren::V,туныкта́ш,mokyti
1284,lehren::V,туныкта́ш,išmokyti
1285,unterrichten::V,туныкта́ш,dėstyti
1286,aufziehen::V,орышта́ш,išauginti
1287,leiten::V,вӱда́ш,valdyti
1288,leiten::V,вӱда́ш,vadovauti
1289,leiten::V,вуйлата́ш,valdyti
1290,leiten::V,вуйлата́ш,vadovauti
1291,antreiben::V,поктыла́ш,uiti
1292,antreiben::V,поктыла́ш,raginti
1293,antreiben::V,поктыла́ш,skubinti
1294,lassen::V,-та́ш,paliepti
1295,einladen::V,ӱжа́ш,kviesti
1296,einladen::V,ӱжа́ш,pakviesti
1297,vereinigen::V,иктешла́ш,sujungti
1298,vereinigen::V,иктешла́ш,suvienyti
1299,besuchen::V,то́лын кая́ш,lankyti
1300,besuchen::V,то́лын кая́ш,aplankyti
1301,treffen::V,вашлия́ш,sutikti
1302,treffen::V,вашлия́ш,pasitikti
1303,sich versammeln::V,погына́ш,susirinkti
1304,sich versammeln::V,чумырга́ш,susirinkti
1305,spielen::V,мода́ш,groti
1306,spielen::V,мода́ш,žaisti
1307,singen::V,мура́ш,dainuoti
1308,tanzen::V,кушта́ш,šokti
1309,sich trennen::V,ойырла́ш,skirtis
1310,sich trennen::V,ойырла́ш,išsiskirti
1311,verlassen::V,кудалта́ш,palikti
1312,retten::V,утара́ш,gelbėti
1313,bewachen::V,орола́ш,sergėti
1314,schützen::V,арала́ш,ginti
1315,schützen::V,арала́ш,apginti
1316,verteidigen::V,арала́ш,ginti
1317,verteidigen::V,арала́ш,apginti
1318,sich schlagen::V,кредала́ш,muštis
1319,schießen::V,лӱя́ш,šauti
1320,schießen::V,лӱя́ш,šaudyti
1321,siegen::V,сеҥа́ш,nugalėti
1322,ärgern::V,сырыкта́ш,pykinti
1323,schlagen::V,пера́ш,mušti
1324,schlagen::V,пера́ш,smogti
1325,schlagen::V,пера́ш,trenkti
1326,treten::V,тошка́ш,mygti
1327,stechen::V,кера́ш,gelti
1328,stechen::V,кера́ш,smeigti
1329,stoßen::V,шӱкала́ш,stumti
1330,stoßen::V,шӱкала́ш,pastumti
1331,stehlen::V,шолышта́ш,vogti
1332,stören::V,мешая́ш,trikdyti
1333,belästigen::V,толаштара́ш,apsunkinti
1334,verbergen::V,шылта́ш,slėpti
1335,verbergen::V,шылта́ш,paslėpti
1336,täuschen::V,ондала́ш,klaidinti
1337,betrügen::V,ондала́ш,apgauti
1338,töten::V,пушта́ш,žudyti
1339,töten::V,пушта́ш,nužudyti
1340,wohnen::V,ила́ш,gyventi
1341,arbeiten::V,пашалана́ш,dirbti
1342,arbeiten::V,пашалана́ш,triūsti
1343,arbeiten::V,паша́м ышта́ш,dirbti
1344,arbeiten::V,паша́м ышта́ш,triūsti
1345,sammeln::V,пога́ш,rinkti
1346,pflücken::V,кӱра́ш,skinti
1347,pflücken::V,кӱра́ш,raškyti
1348,jagen::V,сонарла́ш,medžioti
1349,fischen::V,кол куча́ш,žvejoti
1350,fassen::V,куча́ш,sučiupti
1351,hüten::V,кӱта́ш,ganyti
1352,treiben::V,покта́ш,ginti
1353,anbinden::V,йолышта́ш,pririšti
1354,füttern::V,пукша́ш,šerti
1355,melken::V,лӱшта́ш,melžti
1356,hacken::V,руа́ш,kapoti
1357,gießen::V,шава́ш,lieti
1358,gießen::V,шава́ш,laistyti
1359,reifen::V,кӱа́ш,nokti
1360,reifen::V,кӱа́ш,sirpti
1361,zubereiten::V,ямдыла́ш,ruošti
1362,zubereiten::V,ямдыла́ш,gaminti
1363,kochen::V,шолта́ш,virti
1364,kochen::V,шолта́ш,virinti
1365,backen::V,кӱкташ,kepti
1366,braten::V,пуштыла́ш,kepti
1367,braten::V,пуштыла́ш,kepinti
1368,braten::V,жаритла́ш,kepti
