,Concept_ID,hi,be
763,Gewehr::N,बंदूक़,ружжо
764,Fehler::N,भूल,памылка
765,Fehler::N,ग़लती,памылка
766,Lüge::N,झूठ,хлусня
767,Lüge::N,असत्य,хлусня
768,Schaden::N,हानि,шкода
769,Schaden::N,नुक़सान,шкода
770,Unglück::N,मुसीबत,ліха
771,Unglück::N,मुसीबत,бядота
772,Unglück::N,विपात्ति,ліха
773,Unglück::N,विपात्ति,бядота
774,Schuld::N,दोष,віна
775,Schuld::N,क़सूर,віна
776,Alter::N,आयु,узрост
777,Alter::N,उम्र,узрост
778,Schluss::N,अंत,канец
779,Schluss::N,समाप्ति,канец
780,Zeit::N,काल,час
781,Zeit::N,वक़्त,час
782,Tag::N,दिन,дзень
783,Tag::N,रोज़,дзень
784,Morgen::N,सुबह,ранак
785,Morgen::N,सुबह,раніца
786,Mittag::N,दोपहर,паўдня
787,Mittag::N,दोपहर,поўдзень
788,Mittag::N,मध्याह्न,паўдня
789,Mittag::N,मध्याह्न,поўдзень
790,Abend::N,शाम,вечар
791,Abend::N,संध्या,вечар
792,Nacht::N,रात,ноч
793,Nacht::N,रात्रि,ноч
794,Woche::N,हफ़्ता,тыдзень
795,Monat::N,मास,месяц
796,Monat::N,महीना,месяц
797,Jahr::N,बरस,год
798,Jahr::N,वर्ष,год
799,Frühling::N,वसंत,вясна
800,Sommer::N,गरमी,лета
801,Sommer::N,ग्रीष्म,лета
802,Herbst::N,शरत्,восень
803,Herbst::N,पतझड़,восень
804,Winter::N,जाड़ा,зіма
805,Winter::N,सर्दियाँ,зіма
806,Januar::N,जनवरी,студзень
807,Februar::N,फ़रवरी,люты
808,März::N,मार्च,сакавік
809,April::N,अप्रैल,красавік
810,Mai::N,मई,май
811,Mai::N,मई,травень
812,Juni::N,जून,чэрвень
813,Juli::N,जुलाई,ліпень
814,August::N,अगस्त,жнівень
815,September::N,सितंबर,верасень
816,Oktober::N,अक्तूबर,кастрычнік
817,November::N,नवंबर,лістапад
818,Dezember::N,दिसंबर,снежань
819,Montag::N,पीर,панядзелак
820,Montag::N,सोमवार,панядзелак
821,Dienstag::N,मंगलवार,аўторак
822,Mittwoch::N,बुधवार,серада
823,Donnerstag::N,गुरुवार,чацвер
824,Donnerstag::N,बृहस्पतिवार,чацвер
825,Freitag::N,शुक्रवार,пятніца
826,Samstag::N,सनीचर,субота
827,Samstag::N,शनिवार,субота
828,Sonntag::N,इतवार,нядзеля
829,Sonntag::N,रविवार,нядзеля
830,groß::A,बड़ा,вялікі
831,klein::A,कम,маленькі
832,klein::A,छोटा,маленькі
833,lang::A,लंबा,доўгі
834,lang::A,दीर्घ,доўгі
835,kurz::A,लधु,кароткі
836,kurz::A,छोटा,кароткі
837,breit::A,चौड़ा,шырокі
838,schmal::A,तंग,вузкі
839,schmal::A,सँकरा,вузкі
840,dicht::A,सघन,густы
841,dick[Gegenstand]::A,मोटा,тоўсты
842,dünn::A,महीन,тонкі
843,dünn::A,बारीक,тонкі
844,fein::A,कोमल,тонкі
845,fein::A,सूक्ष्म,тонкі
846,fest::A,दृढ़,моцны
847,fest::A,मज़बूत,моцны
848,flach::A,चपटा,плоскі
849,glatt::A,चौरस,гладкі
850,glatt::A,चिकना,гладкі
851,hart::A,कठोर,цвёрды
852,hart::A,सख़्त,цвёрды
853,weich::A,नरम,мяккі
854,weich::A,मुलायम,мяккі
855,rund::A,गोल,круглы
856,rund::A,वर्तुल,круглы
857,spitz::A,नुकीला,спічасты
858,spitz::A,नुकीला,востраканцовы
859,scharf::A,पैना,востры
860,stumpf::A,भोथरा,тупы
861,schwer::A,भारी,цяжкі
862,schwer::A,वज़नी,цяжкі
863,schön::A,सुंदर,прыгожы
864,heiß::A,उष्ण,гарачы
865,warm::A,गरम,цёплы
866,kalt::A,सर्द,холадны
867,kühl::A,ठंडा,халаднаваты
868,frisch::A,तर,свежы
869,frisch::A,ताज़ा,свежы
870,feucht::A,नम,вільготны
871,feucht::A,भीगा,вільготны
872,nass::A,गीला,мокры
873,trocken::A,सूखा,сухі
874,trocken::A,ख़ुश्क,сухі
875,voll::A,भरा,поўны
876,voll::A,पूरा,поўны
877,leer::A,ख़ाली,пусты
878,offen::A,खुला,адкрыты
879,offen::A,खुला,адчынены
880,geschlossen::A,बंद,закрыты
881,geschlossen::A,बंद,зачынены
882,sauber::A,साफ़,чысты
883,sauber::A,सुथरा,чысты
884,schmutzig::A,गंदा,брудны
885,roh::A,कच्चा,сыры
886,reif::A,पक्व,спелы
887,reif::A,पक्का,спелы
888,lecker::A,मज़ेदार,смачны
889,lecker::A,स्वादिष्ट,смачны
890,süß::A,मीठा,салодкі
891,bitter::A,कटु,горкі
892,bitter::A,कड़वा,горкі
893,sauer::A,खट्टा,кіслы
894,hell::A,रोशन,светлы
895,dunkel::A,अँधेरा,цёмны
896,schwarz::A,काला,чорны
897,schwarz::A,स्याह,чорны
898,weiß::A,सफ़ेद,белы
899,rot::A,लाल,чырвоны
900,rot::A,सुर्ख़,чырвоны
901,gelb::A,पीला,жоўты
902,gelb::A,ज़र्द,жоўты
903,blau::A,नीला,сіні
904,blau::A,आसमानी,сіні
905,grün::A,हरा,зялёны
906,grau::A,धूसर,шэры
907,bunt::A,रंगीन,пяресты
908,bunt::A,बहुरंगा,пяресты
909,billig::A,सस्ता,танны
910,teuer::A,महँगा,дарагі
911,wertvoll::A,क़ीमती,цэнны
912,wertvoll::A,क़ीमती,каштоўны
913,wertvoll::A,मूल्यवान्,цэнны
914,wertvoll::A,मूल्यवान्,каштоўны
915,blind::A,अंधा,сляпы
916,taub::A,बहरा,глухі
917,kräftig::A,ताक़तवर,магутны
918,kräftig::A,शक्तिशाली,магутны
919,stark::A,प्रबल,сільны
920,stark::A,बलवान्,сільны
921,schwach::A,कमज़ोर,слабы
922,fett::A,मोटा,тлусты
923,fett::A,मांसल,тлусты
924,schlank::A,पतला,стройны
925,schlank::A,छरहरा,стройны
926,hübsch::A,सुंदर,чароўны
927,hübsch::A,ख़ूबसूरत,чароўны
928,böse::A,पापी,злы
929,böse::A,दुष्ट,злы
930,dumm::A,मूर्ख,дурны
931,dumm::A,बुद्धू,дурны
932,faul::A,आलसी,лянівы
933,faul::A,सुस्त,лянівы
934,fleißig::A,मेहनती,руплівы
935,fleißig::A,परिश्रमी,руплівы
936,geizig::A,कृपण,прагны
937,geizig::A,कंजूस,прагны
938,klug::A,समझदार,разумны
939,klug::A,होशियार,разумны
940,klug::A,अक़्लमंद,разумны
941,geschickt::A,किशल,умелы
942,lieb::A,प्रिय,мілы
943,lieb::A,प्यारा,мілы
944,lustig::A,हँसमुख,вясёлы
945,lustig::A,ख़ुशदिल,вясёлы
946,sanft::A,नम्र,ласкавы
947,hungrig::A,भूखा,галодны
948,krank::A,बीमार,хворы
949,krank::A,अस्वस्थ,хворы
950,nackt::A,नग्न,голы
951,traurig::A,उदास,сумны
952,traurig::A,रंजीदा,сумны
953,lebendig::A,जीता,жывы
954,lebendig::A,ज़िंदा,жывы
955,gut::A,अच्छा,добры
956,schlecht::A,बुरा,кепскі
957,schlecht::A,ख़राब,кепскі
958,richtig::A,ठीक,правільны
959,schlimm::A,बुरा,агідны
960,schlimm::A,अप्रिय,агідны
961,wahr::A,सच,сапраўдны
962,alt::A,पुराना,стары
963,neu::A,नया,новы
964,ehemalig::A,भूतपूर्व,былы
965,alt[Lebewesen]::A,बूढ़ा,стары
966,alt[Lebewesen]::A,वृद्ध,стары
967,jung::A,जवान,малады
968,arm::A,ग़रीब,бедны
969,reich::A,धनी,багаты
970,reich::A,अमीर,багаты
971,bekannt::A,मालूम,знаёмы
972,berühmt::A,मशहूर,славуты
973,berühmt::A,प्रसिद्ध,славуты
974,fremd::A,विदेशी,чужы
975,fremd::A,अपरिचित,чужы
976,verschieden::A,अलग,розны
977,verschieden::A,भिन्न,розны
978,nah::A,नज़दीकी,блізкі
979,fern::A,दूर,далёкі
980,fern::A,दूरस्थ,далёкі
981,linker::A,बायाँ,левы
982,rechter::A,दायाँ,правы
983,rechter::A,दाहिना,правы
984,anderer::A,अन्य,іншы
985,anderer::A,अन्य,другі
986,anderer::A,दूसरा,іншы
987,anderer::A,दूसरा,другі
988,erster::A,पहला,першы
989,erster::A,प्रथम,першы
990,zweiter::A,दूसरा,другі
991,zweiter::A,द्वितीय,другі
992,dritter::A,तीसरा,трэці
993,letzter::A,अंतिम,апошні
994,letzter::A,आख़िरी,апошні
995,allein::ADV,तनहा,сам
996,allein::ADV,तनहा,адзін
997,allein::ADV,अकेले,сам
998,allein::ADV,अकेले,адзін
999,auf einmal::ADV,वक़्त में,адразу
1000,zusammen::ADV,एक साथ,разам
1001,zusammen::ADV,साथ साथ,разам
1002,lange::ADV,देर तक,доўга
1003,plötzlich::ADV,सहसा,раптам
1004,plötzlich::ADV,अचानक,раптам
1005,sofort::ADV,तुरंत,зараз
1006,später::ADV,बाद को,пазней
1007,später::ADV,बाद में,пазней
1008,jetzt::ADV,अब,цяпер
1009,jetzt::ADV,अभी,цяпер
1010,heute::ADV,आज,сёння
1011,morgen::ADV,कल,заўтра
1012,bald::ADV,जल्दी,хутка
1013,bald::ADV,जल्दी,неўзабаве
1014,dann::ADV,तब,потым
1015,gestern::ADV,कल,учора
1016,einst::ADV,एक दिन,аднойчы
1017,einst::ADV,पहले कभी,аднойчы
1018,damals::ADV,उस समय,тады
1019,damals::ADV,उन दिनों,тады
1020,danach::ADV,इसके बाद,затым
1021,danach::ADV,इसके पश्चात्,затым
1022,vorher::ADV,पहले,раней
1023,vorher::ADV,पेशतर,раней
1024,zuerst::ADV,पहले,спярша
1025,zuerst::ADV,पहले,спачатку
1026,einmal::ADV,एक बार,адзін раз
1027,einmal::ADV,एक दफ़ा,адзін раз
1028,manchmal::ADV,कभी कभी,часам
1029,oft::ADV,अक्सर,часта
1030,immer::ADV,सदा,заўсёды
1031,immer::ADV,हमेशा,заўсёды
1032,niemals::ADV,कभी नहीं,ніколі
1033,niemals::ADV,कदापि नहीं,ніколі
1034,hier::ADV,इधर,тут
1035,hier::ADV,यहाँ,тут
1036,hierhin::ADV,इधर को,сюды
1037,hierhin::ADV,यहाँ को,сюды
1038,von hier::ADV,यहाँ से,адсюль
1039,von hier::ADV,यहाँ से,адгэтуль
1040,dort::ADV,उधर,там
1041,dort::ADV,वहाँ,там
1042,dorthin::ADV,उधर को,туды
1043,dorthin::ADV,वहाँ को,туды
1044,geradeaus::ADV,सीधे,прама
1045,vorwärts::ADV,आगे,наперад
1046,vorwärts::ADV,आगे को,наперад
1047,rückwärts::ADV,पीछे को,назад
1048,zurück::ADV,वापस,назад
1049,unten::ADV,नीचे,унізе
1050,hinab::ADV,नीचे को,уніз
1051,oben::ADV,ऊपर,угары
1052,oben::ADV,ऊपर,наверсе
1053,hinauf::ADV,ऊपर को,угару
1054,überall::ADV,हर जगह,усюды
1055,überall::ADV,हर स्थान,усюды
1056,nicht::ADV,न,не
1057,nicht::ADV,नहीं,не
1058,ein wenig::ADV,कुछ,трошкі
1059,ein wenig::ADV,ज़रा,трошкі
1060,ein wenig::ADV,थोड़ा,трошкі
1061,kaum::ADV,लगभग नहीं,ледзьве
1062,kaum::ADV,बराबर नहीं,ледзьве
1063,sehr::ADV,बहुत,вельмі
1064,so::ADV,ऐसा,так
1065,noch::ADV,अभी तक,яшчэ
1066,nur::ADV,केवल,толькі
1067,nur::ADV,सिर्फ़,толькі
1068,schon::ADV,चुकना,ужо
1069,wieder::ADV,फिर,зноў
1070,wieder::ADV,दुबारा,зноў
1071,vergebens::ADV,व्यर्थ,дарма
1072,vergebens::ADV,व्यर्थ,дарэмна
1073,vor::PRP,के आगे,перад
1074,vor::PRP,के सामने,перад
1075,hinter::PRP,के पीछे,за
1076,hinter::PRP,के पीछे,ззаду
1077,unter::PRP,के तले,пад
1078,unter::PRP,के नीचे,пад
1079,durch::PRP,के पार,праз
1080,neben::PRP,के पास,каля
1081,neben::PRP,की बग़ल में,каля
1082,zwischen::PRP,के बीच,між
1083,zwischen::PRP,के बीच,паміж
1084,wegen::PRP,के कारण,з-за
1085,wegen::PRP,की वजह से,з-за
1086,dies::PRN,यह,гэта
1087,das::PRN,वह,тое
1088,alles::PRN,सब,усё
1089,alles::PRN,सब कुछ,усё
1090,ich::PRN,मैं,я
1091,du::PRN,तू,ты
1092,er::PRN,यह,ён
1093,wir::PRN,हम,мы
1094,ihr::PRN,तुम,вы
1095,sie::PRN,ये,яны
1096,was::FPRN,क्या,што
1097,wer::FPRN,कौन,хто
1098,wo::FADV,किधर,дзе
1099,wohin::FADV,किधर,куды
1100,wie::FADV,कैसे,як
1101,warum::FADV,क्यों,чаму
1102,wieviel::FNUM,कितना,колькі
1103,eins::NUM,एक,адзін
1104,zwei::NUM,दो,два
1105,drei::NUM,तीन,тры
1106,vier::NUM,चार,чатыры
1107,fünf::NUM,पाँच,пяць
1108,sechs::NUM,छह,шесць
1109,sieben::NUM,सात,сем
1110,acht::NUM,आठ,восем
1111,neun::NUM,नौ,дзевяць
1112,zehn::NUM,दस,дзесяць
1113,elf::NUM,ग्यारह,адзінаццаць
1114,zwölf::NUM,बारह,дванаццаць
1115,zwanzig::NUM,बीस,дваццаць
1116,dreißig::NUM,तीस,трыццаць
1117,vierzig::NUM,चालीस,сорак
1118,fünfzig::NUM,पचास,пядзесят
1119,sechzig::NUM,साठ,шесдзесят
1120,siebzig::NUM,सत्तर,семдзесят
1121,achtzig::NUM,अस्सी,восемдзесят
1122,neunzig::NUM,नव्वे,дзевяноста
1123,hundert::NUM,सौ,сто
1124,tausend::NUM,हज़ार,тысяча
1125,und::CNJ,और,і
1126,und::CNJ,और,ды
1127,oder::CNJ,या,або
1128,stehen::V,खड़ा होना,стаяць
1129,sitzen::V,बैठना,сядзець
1130,liegen::V,लेटना,ляжаць
1131,hängen::V,लटकना,вісець
1132,werden::V,बनना,стаць
1133,werden::V,बनना,зрабіцца
1134,passieren::V,होना,трапіцца
1135,beginnen::V,आरंभ होना,пачацца
1136,beginnen::V,प्रारंभ होना,пачацца
1137,enden::V,अंत होना,кончыцца
1138,enden::V,ख़तम होना,кончыцца
1139,wechseln::V,बदलना,мяняцца
1140,aufgehen[Sonne]::V,चढ़ना,узысці
1141,aufgehen[Sonne]::V,उदित होना,узысці
1142,untergehen[Sonne]::V,अस्त हो जाना,зайсці
1143,scheinen[Sonne]::V,रोशनी देना,свяціць
1144,donnern::V,गरजना,грымець
1145,wehen::V,चलना,дзьмуць
1146,strömen::V,बहना,ліцца
1147,strömen::V,प्रवाहित होना,ліцца
1148,fließen::V,बहना,цячы
1149,fließen::V,प्रवाहित होना,цячы
1150,sich drehen::V,घूमना,круціцца
1151,sich drehen::V,घूमना,варочацца
1152,schwanken::V,हिलना,хістацца
1153,schwingen::V,हिलना,гайдацца
1154,schwingen::V,हिलना,калыхацца
1155,fallen::V,गिरना,падаць
1156,brennen::V,जलना,гарэць
1157,rauchen::V,धुआँ उड़ाना,дымець
1158,regnen::V,बरसना,дажджыць
1159,gefrieren::V,जमना,замерзнуць
1160,tauen::V,गलना,раставаць
1161,tauen::V,पिघलना,раставаць
1162,schmelzen::V,गलना,плавіцца
1163,schmelzen::V,पिघलना,плавіцца
1164,trocknen::V,सूखना,сохнуць
1165,sieden::V,उबलना,кіпець
1166,faulen::V,गलना,гнісці
1167,faulen::V,सड़ना,гнісці
1168,verfaulen::V,गलना,згнісці
1169,verfaulen::V,सड़ना,згнісці
1170,reißen::V,फटना,ірвацца
1171,versinken::V,डूबना,тануць
1172,vergehen::V,बीतना,праходзіць
1173,vergehen::V,गुज़रना,праходзіць
1174,erscheinen::V,दिखाई देना,зʼявіцца
1175,verschwinden::V,ग़ायब होना,знікнуць
1176,sinken::V,घटना,спадаць
1177,sinken::V,उतरना,спадаць
1178,abnehmen::V,घटना,паменшыцца
1179,zunehmen::V,बढ़ना,павялічвацца
1180,steigen::V,बढ़ना,паднімацца
1181,wachsen::V,उगना,расці
1182,glänzen::V,चमकना,блішчаць
1183,funkeln::V,जगमगाना,бліскаць
1184,funkeln::V,टिमटिमाना,бліскаць
1185,lärmen::V,शोर मचाना,шумець
1186,läuten::V,बजना,званіць
1187,klingeln::V,बजना,званіць
1188,klirren::V,झनझनाना,бразгаць
1189,brausen::V,साँय-साँय करना,бушаваць
1190,rauschen::V,सरसराना,шастаць
1191,klingen::V,बजना,гучаць
1192,bellen::V,भौंकना,брахаць
1193,heulen::V,गुर्राना,выць
1194,blasen::V,फूँकना,дзьмухнуць
1195,pfeifen::V,सीटी देना,свістаць
1196,schreien::V,चिल्लाना,крычаць
1197,stöhnen::V,कराहना,стагнаць
1198,stöhnen::V,आहें भरना,стагнаць
1199,zittern::V,काँपना,дрыжаць
1200,leben::V,जीना,жыць
1201,geboren werden::V,पैदा होना,нарадзіцца
1202,atmen::V,साँस लेना,дыхаць
1203,trinken::V,पीना,піць
1204,essen::V,खाना,есці
1205,schlucken::V,निगलना,глытаць
1206,müde werden::V,थकना,стаміцца
1207,müde werden::V,उकताना,стаміцца
1208,einschlafen::V,सो जाना,заснуць
1209,schlafen::V,सोना,спаць
1210,aufwachen::V,जागना,рассыпацца
1211,aufstehen::V,उठना,устаць
1212,sich erholen::V,सुस्ताना,адпачываць
1213,sich erholen::V,आराम करना,адпачываць
1214,krank werden::V,बीमार पड़ना,захварэць
1215,krank sein::V,बीमार होना,хварэць
1216,schmerzen::V,दुखना,балець
1217,schmerzen::V,दर्द करना,балець
1218,husten::V,खाँसना,кашляць
1219,genesen::V,ठीक हो जाना,паправіцца
1220,genesen::V,ठीक हो जाना,паздаравець
1221,genesen::V,स्वस्थ हो जाना,паправіцца
1222,genesen::V,स्वस्थ हो जाना,паздаравець
1223,sterben::V,मरना,памерці
1224,umkommen::V,मरना,загінуць
1225,sich bewegen::V,चलना,рухацца
1226,sich bewegen::V,हिलना,рухацца
1227,sich rühren::V,हिलना,варушыцца
1228,sich erheben::V,उठना,устаць
1229,sich setzen::V,बैठना,сесці
1230,hinfallen::V,गिरना,упасці
1231,laufen::V,चलना,хадзіць
1232,schreiten::V,क़दम जाना,шагаць
1233,schreiten::V,क़दम जाना,крочыць
1234,spazierengehen::V,सैर करना,гуляць
1235,eilen::V,तेज़ी से जाना,спяшацца
1236,eilen::V,शीघ्रता से चलना,спяшацца
1237,sich beeilen::V,जल्दी करना,спяшацца
1238,sich beeilen::V,शीघ्रता करना,спяшацца
1239,sausen::V,बड़ी तेज़ी से चलना,імчацца
1240,rennen::V,भागना,бегаць
1241,rennen::V,दौड़ना,бегаць
1242,springen::V,उछलना,скакаць
1243,klettern::V,चढ़ना,лазіць
1244,schaukeln::V,झूलना,гайдацца
1245,kriechen::V,रेंगना,поўзаць
1246,schwimmen::V,तैरना,плаваць
1247,tauchen::V,डूबना,ныраць
1248,rudern::V,खेना,веславаць
1249,rudern::V,चप्पू चलाना,веславаць
1250,fahren::V,चलना,ехаць
1251,fahren::V,यात्रा करना,ехаць
1252,fliegen::V,उड़ना,лятаць
1253,gehen::V,जाना,ісці
1254,weggehen::V,चला जाना,пайсці
1255,weggehen::V,बाहर जाना,пайсці
1256,abfahren::V,छूटना,адʼяжджаць
1257,abfahren::V,रवाना होना,адʼяжджаць
1258,anhalten::V,रुकना,спыніцца
1259,anhalten::V,रुकना,затрымацца
1260,anhalten::V,खड़ा होना,спыніцца
1261,anhalten::V,खड़ा होना,затрымацца
1262,hineingehen::V,घुसना,уваходзіць
1263,hineingehen::V,अंदर जाना,уваходзіць
1264,eintreten::V,प्रवेश करना,увайсці
1265,kommen::V,आना,прыйсці
1266,ankommen::V,पहुँचना,прыбыць
1267,zurückkommen::V,लौटना,вярнуцца
1268,zurückkommen::V,वापस आना,вярнуцца
1269,bleiben::V,रहना,застацца
1270,bleiben::V,रुकना,застацца
1271,warten::V,इंतज़ार करना,чакаць
1272,erwarten::V,प्रतीक्षा करना,чакаць
1273,suchen::V,ढूँढ़ना,шукаць
1274,finden::V,पाना,знайсці
1275,finden::V,ढूँढ़ निकालना,знайсці
1276,versuchen::V,कोशिश करना,прабаваць
1277,vorbereiten::V,तैयार करना,падрыхтаваць
1278,lieben::V,प्यार करना,кахаць
1279,mögen::V,पसंद होना,любіць
1280,lachen::V,हँसना,смяяцца
1281,rühren::V,छूना,расчуліць
1282,weinen::V,रोना,плакаць
1283,schimpfen::V,गाली देना,лаяцца
1284,sich ärgern::V,चिढ़ना,сердаваць
1285,sich ärgern::V,नाराज़ होना,сердаваць
1286,sich fürchten::V,डरना,баяцца
1287,sich fürchten::V,भय खाना,баяцца
1288,fürchten::V,डरना से,баяцца
1289,fürchten::V,भय खाना से,баяцца
1290,fliehen::V,भागना,уцякаць
1291,flüchten::V,निकल भागना,уцячы
1292,sehen::V,देखना,бачыць
1293,anschauen::V,देखना,паглядзець
1294,ansehen::V,दृष्टि डालना पर,глядзець
1295,hören::V,सुनना,чуць
1296,zuhören::V,सुनना,слухаць
1297,probieren::V,चखना,каштаваць
1298,riechen::V,सूँघना,нюхаць
1299,fühlen::V,महसूस करना,адчуваць
1300,scheinen::V,लगना,здавацца
1301,zu sehen sein::V,दिखाई देना,віднецца
1302,vernehmen::V,सुनना,пачуць
1303,frieren::V,ठंड लगना,мёрзнуць
1304,frieren::V,सर्दी लगना,мёрзнуць
1305,tun::V,करना,рабіць
1306,können::V,सकना,умець
1307,können::V,जानना,умець
1308,wollen::V,चाहना,хацець
1309,anfangen::V,शुरू करना,пачаць
1310,beenden::V,ख़त्म करना,закончыць
1311,beenden::V,समाप्त करना,закончыць
1312,aufhören::V,बंद जाना,перастаць
1313,aufhören::V,समाप्त जाना,перастаць
1314,gelingen::V,बनना,удацца
1315,gelingen::V,अच्छा होना,удацца
1316,geraten::V,बन पड़ना,аказацца
1317,öffnen::V,खोलना,адчыніць
1318,schließen::V,बंद करना,зачыніць
1319,stellen::V,रखना,паставіць
1320,setzen::V,रखना,пасадзіць
1321,setzen::V,बिठाना,пасадзіць
1322,legen::V,रखना,класці
1323,legen::V,लिटाना,класці
1324,berühren::V,छूना,чапаць
1325,berühren::V,स्पर्श करना,чапаць
1326,verbinden::V,बाँधना,звязаць
1327,bedecken::V,ढकना,накрыць
1328,aufhängen::V,लटकाना,павесіць
1329,anzünden::V,जलाना,запаліць
1330,aufheben::V,उठाना,падняць
1331,zurücklassen::V,पीछे छोड़ना,пакінуць
1332,verlieren::V,खोना,згубіць
1333,verlieren::V,गँवाना,згубіць
1334,fallen lassen::V,गिराना,упусціць
1335,machen::V,करना,зрабіць
1336,machen::V,बनाना,зрабіць
1337,herstellen::V,बनाना,вырабіць
1338,herstellen::V,तैयार करना,вырабіць
1339,bauen::V,बनाना,будаваць
1340,bauen::V,निर्माण करना,будаваць
1341,reparieren::V,मरम्मत करना,правіць
1342,verbessern::V,सुधारना,палепшыць
1343,ändern::V,बदलना,змяніць
1344,ändern::V,परीवर्तन करना,змяніць
1345,graben::V,खोदना,капаць
1346,beugen::V,झुकाना,сагнуць
1347,biegen::V,झुकाना,пагнуць
1348,drehen::V,फेरना,вярцець
1349,drehen::V,घुमाना,вярцець
1350,wenden::V,पलटना,павярнуць
1351,wenden::V,मोड़ना,павярнуць
1352,umdrehen::V,घुमाना,перавярнуць
1353,heben::V,उठाना,падымаць
1354,heben::V,ऊँचा करना,падымаць
1355,hochheben::V,उठाना,падняць
1356,hochheben::V,ऊपर को उठाना,падняць
1357,ergreifen::V,पकड़ना,схапіць
1358,ergreifen::V,पकड़ना,схваціць
1359,ergreifen::V,हाथ में लेना,схапіць
1360,ergreifen::V,हाथ में लेना,схваціць
1361,halten::V,धरना,трымаць
1362,halten::V,पकड़ना,трымаць
1363,drücken::V,दबाना,націскаць
1364,schieben::V,सरकाना,пхаць
1365,schieben::V,सरकाना,штурхаць
1366,schieben::V,खिसकाना,пхаць
1367,schieben::V,खिसकाना,штурхаць
1368,kratzen::V,खुरचना,скрэбці
1369,kratzen::V,खुजलाना,скрэбці
1370,lecken::V,चाटना,лізаць
1371,beißen::V,काटना,кусаць
1372,abreißen::V,तोड़ना,адарваць
1373,abschneiden::V,काट करना,адрэзаць
1374,binden::V,बाँधना,вязаць
1375,stecken::V,खोंसना,уваткнуць
1376,brechen::V,तोड़ना,зламаць
1377,klopfen::V,खटखटाना,стукаць
1378,hauen::V,ठोकना,біць
1379,kleben::V,चिपकाना,клеіць
1380,reiben::V,घिसना,церці
1381,reiben::V,रगड़ना,церці
1382,streichen::V,लगाना,намазаць
1383,schleifen::V,तेज़ करना,тачыць
1384,schneiden::V,कतरना,рэзаць
1385,rütteln::V,झकझोरना,хістаць
1386,schütteln::V,हिलाना,трэсці
1387,schwenken::V,घुमाना,махаць
1388,schütten::V,उँडेलना,наліць
1389,füllen::V,भरना,напоўніць
1390,füllen::V,ठूसना,напоўніць
1391,einwickeln::V,लपेटना,загарнуць
1392,tragen::V,ढोना,несці
1393,schleppen::V,घसीटना,цягнуць
1394,ziehen::V,खींचना,цягнуць
1395,aufbewahren::V,रखना,захоўваць
1396,werfen::V,फेंकना,кідаць
1397,fangen::V,पकड़ना,лавіць
1398,packen::V,पकड़ना,схапіць
1399,packen::V,पकड़ना,схваціць
1400,verstecken::V,छिपाना,схаваць
1401,teilen::V,बाँटना,раздзяліць
1402,schicken::V,भेजना,пасылаць
1403,bringen::V,लाना,прынесці
1404,hinzufügen::V,जोड़ना,дабавіць
1405,bekommen::V,पाना,дастаць
1406,erhalten::V,पाना,атрымаць
1407,erhalten::V,मिलना,атрымаць
1408,nehmen::V,लेना,ўзяць
1409,wählen::V,चुनना,выбраць
1410,auswählen::V,चुनना,адабраць
1411,bewahren::V,बनाए रखना,захаваць
1412,behindern::V,रोकना,перашкаджаць
1413,verderben::V,ख़राब करना,сапсаваць
1414,beschädigen::V,नुक़सान पहुँचाना,пашкодзіць
1415,zerbrechen::V,तोड़ना,разбіць
1416,zerreißen::V,तोड़ना,разадраць
1417,zerstören::V,नष्ट करना,разбурыць
1418,zerstören::V,बरबाद करना,разбурыць
1419,verbrennen::V,जलाना,спаліць
1420,geben::V,देना,даць
1421,reichen::V,थमाना,перадаць
1422,schenken::V,भेंट देना,дарыць
1423,versprechen::V,वादा करना,абяцаць
1424,wünschen::V,कामना करना,жадаць
1425,loben::V,तारीफ़ करना,хваліць
1426,küssen::V,चूमना,цалаваць
1427,wiegen::V,झुलाना,гушкаць
1428,wiegen::V,झुलाना,калыхаць
1429,zudecken::V,ढकना,накрыць
1430,wecken::V,जगाना,пабудзіць
1431,zeigen::V,दिखाना,паказаць
1432,führen::V,रास्ता दिखाना,весці
1433,lehren::V,पढ़ाना,вучыць
1434,unterrichten::V,सिखाना,выкладаць
1435,aufziehen::V,पालना,выхаваць
1436,leiten::V,संचालन करना,кіраваць
1437,antreiben::V,हड़बड़ाना,падганяць
1438,lassen::V,-आना,прымусіць
1439,lassen::V,कराना,прымусіць
1440,einladen::V,बुलाना,запрасіць
1441,vereinigen::V,मिलाना,абʼяднаць
1442,vereinigen::V,संयुक्त करना,абʼяднаць
1443,besuchen::V,मिलना से,наведаць
1444,besuchen::V,मिलने जाना से,наведаць
1445,treffen::V,मिलना,сустрэць
1446,sich versammeln::V,इकट्ठा होना,сабрацца
1447,spielen::V,खेलना,гуляць
1448,singen::V,गाना,пець
1449,singen::V,गाना,спяваць
1450,tanzen::V,नाचना,танцаваць
1451,sich trennen::V,अलग होना,расстацца
1452,verlassen::V,छोड़ना,пакінуць
1453,retten::V,बचाना,выратаваць
1454,bewachen::V,आँख रखना पर,ахоўваць
1455,schützen::V,रक्षा करना,уберагаць
1456,verteidigen::V,रक्षा करना,абараніць
1457,sich schlagen::V,हाथापाई करना,біцца
1458,sich schlagen::V,हाथापाई करना,драцца
1459,schießen::V,गोली मारना,страляць
