,Concept_ID,tt,tr
819,später::ADV,соңрак,daha sonra
820,jetzt::ADV,хәзер,şimdi
821,heute::ADV,бүген,bugün
822,morgen::ADV,иртәгә,yarın
823,bald::ADV,тиздән,yakında
824,dann::ADV,аннары,sonra
825,gestern::ADV,кичә,dün
826,einst::ADV,берчак,eskiden
827,damals::ADV,ул вакытта,o zamanlar
828,damals::ADV,ул чакта,o zamanlar
829,danach::ADV,да,sonradan
830,danach::ADV,да,ondan sonra
831,vorher::ADV,элек,önce
832,vorher::ADV,элек,önceden
833,zuerst::ADV,башта,ilk önce
834,einmal::ADV,бер,bir defa
835,einmal::ADV,бер мәртәбә,bir defa
836,manchmal::ADV,кайчакта,bazan
837,oft::ADV,еш,sık sık
838,oft::ADV,еш,çok defa
839,immer::ADV,һәркайчан,daima
840,immer::ADV,һәркайчан,her zaman
841,niemals::ADV,hичбер вакыт,asla değil
842,niemals::ADV,hичбер вакыт,hiçbir zaman
843,hier::ADV,монда,burada
844,hier::ADV,биредә,burada
845,hierhin::ADV,монда,buraya
846,von hier::ADV,моннан,buradan
847,dort::ADV,анда,orada
848,dort::ADV,анда,şurada
849,dorthin::ADV,тегеләй,oraya
850,dorthin::ADV,тегеләй,şuraya
851,geradeaus::ADV,турыдан-туры,doğru
852,vorwärts::ADV,алга,ileri
853,rückwärts::ADV,кире,geri
854,zurück::ADV,кире,geriye
855,unten::ADV,түбәндә,aşağıda
856,hinab::ADV,аска,aşağıya
857,oben::ADV,өстә,yukarıda
858,oben::ADV,югарыда,yukarıda
859,hinauf::ADV,өскә,yukarı
860,hinauf::ADV,өскә,yukarıya
861,überall::ADV,hәркайда,her yerde
862,nicht::ADV,түгел,-mi-
863,nicht::ADV,түгел,değil
864,ein wenig::ADV,бераз,biraz
865,kaum::ADV,көчкә,dar
866,kaum::ADV,көчкә,hemen hemen değil
867,sehr::ADV,бик,pek
868,sehr::ADV,бик,gayet
869,so::ADV,алай,öyle
870,so::ADV,алай,böyle
871,noch::ADV,янә,hâlâ
872,noch::ADV,янә,henüz
873,noch::ADV,тагын,hâlâ
874,noch::ADV,тагын,henüz
875,nur::ADV,фәкать,ancak
876,nur::ADV,фәкать,yalnız
877,schon::ADV,инде,çoktan
878,wieder::ADV,янә,tekrar
879,wieder::ADV,янә,yeniden
880,wieder::ADV,тагын,tekrar
881,wieder::ADV,тагын,yeniden
882,vergebens::ADV,юкка,boşuna
883,vor::PRP,алдыннан,önünde
884,hinter::PRP,арттан,arkasında
885,unter::PRP,астында,altında
886,durch::PRP,аша,sayesinde
887,durch::PRP,аша,ortasından
888,neben::PRP,тирәсендә,yanında
889,zwischen::PRP,арасында,arasında
890,wegen::PRP,сәбәпле,dolayı
891,dies::PRN,бу,bu
892,das::PRN,ул,o
893,das::PRN,ул,şu
894,alles::PRN,һәммә,hepsi
895,alles::PRN,һәммә,her şey
896,ich::PRN,мин,ben
897,du::PRN,син,sen
898,er::PRN,ул,o
899,wir::PRN,без,biz
900,ihr::PRN,сез,siz
901,sie::PRN,ул,onlar
902,was::FPRN,ни,ne
903,was::FPRN,нәрсә,ne
904,wer::FPRN,кем,kim
905,wo::FADV,кайда,nerede
906,wohin::FADV,кая,nereye
907,wie::FADV,ничек,nasıl
908,warum::FADV,нигә,neden
909,wieviel::FNUM,ничә,kaç
910,wieviel::FNUM,ничә,ne kadar
911,eins::NUM,бер,bir
912,zwei::NUM,ике,iki
913,drei::NUM,өч,üç
914,vier::NUM,дүрт,dört
915,fünf::NUM,биш,beş
916,sechs::NUM,алты,altı
917,sieben::NUM,җиде,yedi
918,acht::NUM,сигез,sekiz
919,neun::NUM,тугыз,dokuz
920,zehn::NUM,ун,on
921,elf::NUM,унбер,on bir
922,zwölf::NUM,унике,on iki
923,zwanzig::NUM,егерме,yirmi
924,dreißig::NUM,утыз,otuz
925,vierzig::NUM,кырык,kırk
926,fünfzig::NUM,илле,elli
927,sechzig::NUM,алтмыш,altmış
928,siebzig::NUM,җитмеш,yetmiş
929,achtzig::NUM,сиксән,seksen
930,neunzig::NUM,туксан,doksan
931,hundert::NUM,йөз,yüz
932,tausend::NUM,мең,bin
933,und::CNJ,вә,ve
934,und::CNJ,вә,ile
935,oder::CNJ,яки,ya
936,oder::CNJ,яки,yahut
937,oder::CNJ,яисә,ya
938,oder::CNJ,яисә,yahut
939,stehen::V,тору,durmak
940,sitzen::V,утыру,oturmak
941,liegen::V,яту,yatmak
942,hängen::V,эленү,asılı olmak
943,werden::V,булу,olmak
944,werden::V,булу,olunmak
945,passieren::V,булу,olmak
946,beginnen::V,башлану,başlamak
947,enden::V,бетү,bitmek
948,enden::V,бетү,sona ermek
949,wechseln::V,үзгәртү,değişmek
950,aufgehen[Sonne]::V,чыгу,doğmak
951,untergehen[Sonne]::V,бату,batmak
952,scheinen[Sonne]::V,яктырту,parlamak
953,donnern::V,күкрәү,gök gürlemek
954,wehen::V,исү,esmek
955,strömen::V,агу,akmak
956,fließen::V,агу,akmak
957,sich drehen::V,бөтерелү,dönmek
958,schwanken::V,икеләнү,sallanmak
959,schwingen::V,тирбәлү,titremek
960,fallen::V,егылу,düşmek
961,brennen::V,яну,yanmak
962,rauchen::V,төтәү,tütmek
963,rauchen::V,төтенләү,tütmek
964,regnen::V,яву,yağmak
965,gefrieren::V,кату,donmak
966,tauen::V,эрү,erimek
967,tauen::V,эретү,erimek
968,schmelzen::V,эрү,erimek
969,schmelzen::V,эретү,erimek
970,trocknen::V,кибү,kurumak
971,sieden::V,ургылу,kaynamak
972,faulen::V,черү,çürümek
973,verfaulen::V,черү,çürümek
974,reißen::V,өзелү,yırtılmak
975,versinken::V,бату,batmak
976,vergehen::V,авышу,geçmek
977,erscheinen::V,пәйда булу,görünmek
978,verschwinden::V,югалу,kaybolmak
979,verschwinden::V,юк булу,kaybolmak
980,sinken::V,кимү,inmek
981,sinken::V,кайту,inmek
982,abnehmen::V,азаю,azalmak
983,zunehmen::V,арту,artmak
984,zunehmen::V,арту,çoğalmak
985,zunehmen::V,күбәю,artmak
986,zunehmen::V,күбәю,çoğalmak
987,zunehmen::V,ишәю,artmak
988,zunehmen::V,ишәю,çoğalmak
989,steigen::V,үсү,artmak
990,steigen::V,үсү,yükselmek
991,wachsen::V,үсү,büyümek
992,wachsen::V,үсү,gelişmek
993,glänzen::V,ялкылдау,parlamak
994,funkeln::V,ялтырау,parıldamak
995,lärmen::V,шаулау,gürültü yapmak
996,läuten::V,шалтырату,çalmak
997,klingeln::V,шалтырату,zil çalmak
998,klirren::V,чылтырау,şakırdamak
999,klirren::V,чылтырау,zangırdamak
1000,brausen::V,давыллау,köpürmek
1001,brausen::V,давыллау,kükremek
1002,brausen::V,дулау,köpürmek
1003,brausen::V,дулау,kükremek
1004,rauschen::V,кыштырдау,fışırdamak
1005,klingen::V,ишетелү,tınlamak
1006,bellen::V,өрү,havlamak
1007,heulen::V,улау,ulumak
1008,blasen::V,өрү,üflemek
1009,pfeifen::V,сызгырту,düdük çalmak
1010,schreien::V,кычкыру,bağırmak
1011,schreien::V,кычкыру,haykırmak
1012,stöhnen::V,ыңгырашу,inlemek
1013,zittern::V,калтырау,titremek
1014,zittern::V,калтырану,titremek
1015,leben::V,яшәү,yaşamak
1016,leben::V,яшәү,hayatta olmak
1017,leben::V,гомер итү,yaşamak
1018,leben::V,гомер итү,hayatta olmak
1019,geboren werden::V,туу,doğmak
1020,atmen::V,сулау,solunmak
1021,atmen::V,сулау,nefes almak
1022,trinken::V,эчү,içmek
1023,essen::V,ашау,yemek
1024,schlucken::V,йоту,yutmak
1025,müde werden::V,ялыгу,yorulmak
1026,müde werden::V,йөгенү,yorulmak
1027,einschlafen::V,йокыга китү,uykuya dalmak
1028,schlafen::V,йоклау,uyumak
1029,aufwachen::V,уяну,uyanmak
1030,aufstehen::V,тору,kalkmak
1031,aufstehen::V,тору,yataktan kalkmak
1032,sich erholen::V,ял алу,dinlenmek
1033,sich erholen::V,истирахәт итү,dinlenmek
1034,krank werden::V,чирләү,hastalanmak
1035,krank sein::V,чирләү,hasta olmak
1036,schmerzen::V,авырту,ağrımak
1037,husten::V,ютәлләү,öksürmek
1038,genesen::V,савыгу,şifa bulmak
1039,genesen::V,сәламәтләнү,şifa bulmak
1040,sterben::V,үлү,ölmek
1041,sterben::V,үлү,vefat etmek
1042,sterben::V,дөнья кую,ölmek
1043,sterben::V,дөнья кую,vefat etmek
1044,sterben::V,вафат булу,ölmek
1045,sterben::V,вафат булу,vefat etmek
1046,umkommen::V,үлү,ölmek
1047,sich bewegen::V,йөрү,hareket etmek
1048,sich rühren::V,кыймылдау,kımıldanmak
1049,sich erheben::V,басу,kalkmak
1050,sich erheben::V,басу,ayağa kalkmak
1051,sich setzen::V,утыру,oturmak
1052,hinfallen::V,егылу,yere düşmek
1053,laufen::V,җәяүләү,yürümek
1054,schreiten::V,атлау,yürümek
1055,schreiten::V,атлау,adım atmak
1056,spazierengehen::V,йөрү,gezmek
1057,spazierengehen::V,йөрү,dolaşmak
1058,spazierengehen::V,йөргенү,gezmek
1059,spazierengehen::V,йөргенү,dolaşmak
1060,eilen::V,ашыгу,seğirtmek
1061,sich beeilen::V,ашыгу,acele etmek
1062,sich beeilen::V,кызулау,acele etmek
1063,sausen::V,җилдерү,hızla gitmek
1064,rennen::V,йөгерү,koşmak
1065,springen::V,сикерү,atlamak
1066,springen::V,сикерү,sıçramak
1067,klettern::V,үрмәләү,tırmanmak
1068,schaukeln::V,атыну,sallanmak
1069,kriechen::V,шуышу,sürünmek
1070,kriechen::V,үрмәләү,sürünmek
1071,schwimmen::V,йөзү,yüzmek
1072,tauchen::V,чуму,dalmak
1073,rudern::V,ишү,kürek çekmek
1074,fahren::V,бару,gitmek
1075,fliegen::V,очу,uçmak
1076,gehen::V,йөрү,gitmek
1077,weggehen::V,китү,gitmek
1078,abfahren::V,кузгалу,kalkmak
1079,anhalten::V,тукталу,durmak
1080,hineingehen::V,инү,içeri girmek
1081,eintreten::V,инү,girmek
1082,kommen::V,килү,gelmek
1083,ankommen::V,бару,varmak
1084,zurückkommen::V,кире кайту,dönmek
1085,bleiben::V,калу,kalmak
1086,warten::V,көтү,beklemek
1087,erwarten::V,көтү,beklemek
1088,suchen::V,эзләү,aramak
1089,finden::V,табу,bulmak
1090,versuchen::V,маташу,denemek
1091,vorbereiten::V,хәзерләү,hazırlamak
1092,lieben::V,сөю,sevmek
1093,lieben::V,ярату,sevmek
1094,mögen::V,өнәү,beğenmek
1095,lachen::V,көлү,gülmek
1096,rühren::V,дулкынландыру,dokunmak
1097,rühren::V,дулкынландыру,duygulandırmak
1098,weinen::V,елау,ağlamak
1099,schimpfen::V,сүгү,küfretmek
1100,schimpfen::V,сүгенү,küfretmek
1101,sich ärgern::V,ачулану,kızmak
1102,sich fürchten::V,курку,korkmak
1103,fürchten::V,калтырау,korkmak
1104,fürchten::V,калтырану,korkmak
1105,fliehen::V,арка бирү,kaçmak
1106,flüchten::V,качу,kaçmak
1107,sehen::V,күрү,görmek
1108,anschauen::V,карау,seyretmek
1109,ansehen::V,карау,bakmak
1110,ansehen::V,күзәтү,bakmak
1111,hören::V,ишетү,duymak
1112,hören::V,ишетү,işitmek
1113,zuhören::V,тыңлау,dinlemek
1114,probieren::V,тату,denemek
1115,probieren::V,тату,tadına bakmak
1116,riechen::V,иснәү,kokusunu almak
1117,fühlen::V,тою,duymak
1118,fühlen::V,тою,hissetmek
1119,fühlen::V,сизү,duymak
1120,fühlen::V,сизү,hissetmek
1121,scheinen::V,күренү,görünmek
1122,zu sehen sein::V,күренү,görünmek
1123,vernehmen::V,ишетү,haber almak
1124,frieren::V,өшү,üşümek
1125,frieren::V,күшегү,üşümek
1126,tun::V,итү,etmek
1127,tun::V,итү,yapmak
1128,können::V,алу,bilmek
1129,wollen::V,теләү,istemek
1130,anfangen::V,керешү,başlamak
1131,beenden::V,бетерү,bitirmek
1132,beenden::V,тәмамлау,bitirmek
1133,aufhören::V,бетү,bitmek
1134,gelingen::V,уңу,başarmak
1135,geraten::V,сабышу,düşmek
1136,öffnen::V,ачу,açmak
1137,schließen::V,ябу,kapamak
1138,stellen::V,кую,koymak
1139,setzen::V,утырту,koymak
1140,setzen::V,утырту,oturtmak
1141,legen::V,яткыру,koymak
1142,legen::V,яткыру,yatırmak
1143,berühren::V,тию,dokunmak
1144,verbinden::V,ялгау,bağlamak
1145,verbinden::V,ялгау,birleştirmek
1146,bedecken::V,өрту,örtmek
1147,bedecken::V,өрту,kaplamak
1148,bedecken::V,каплау,örtmek
1149,bedecken::V,каплау,kaplamak
1150,bedecken::V,томалау,örtmek
1151,bedecken::V,томалау,kaplamak
1152,aufhängen::V,асу,asmak
1153,anzünden::V,кабызу,yakmak
1154,anzünden::V,кабызу,ateşlemek
1155,aufheben::V,күтәрү,kaldırmak
1156,zurücklassen::V,калдыру,geride bırakmak
1157,verlieren::V,югалту,yitirmek
1158,verlieren::V,югалту,kaybetmek
1159,fallen lassen::V,төшерү,düşürmek
1160,machen::V,ясау,yapmak
1161,machen::V,эшләү,yapmak
1162,herstellen::V,ясау,yapmak
1163,herstellen::V,ясау,imal etmek
1164,bauen::V,кору,kurmak
1165,bauen::V,кору,inşa etmek
1166,reparieren::V,төзәтү,onarmak
1167,reparieren::V,төзәтү,tamir etmek
1168,verbessern::V,яхшырту,düzeltmek
1169,ändern::V,үзгәртү,değiştirmek
1170,graben::V,казу,kazmak
1171,beugen::V,ию,eğmek
1172,biegen::V,бөгү,bükmek
1173,drehen::V,бору,çevirmek
1174,drehen::V,бору,döndürmek
1175,drehen::V,бөтерү,çevirmek
1176,drehen::V,бөтерү,döndürmek
1177,wenden::V,бору,çevirmek
1178,umdrehen::V,түнтәрү,çevirmek
1179,heben::V,күтәрү,kaldırmak
1180,hochheben::V,күтәрү,yukarı kaldırmak
1181,ergreifen::V,эләктерү,tutmak
1182,ergreifen::V,эләктерү,yakalamak
1183,halten::V,тоту,tutmak
1184,drücken::V,кысу,sıkmak
1185,schieben::V,кузгату,itmek
1186,schieben::V,кузгату,sürmek
1187,kratzen::V,тырнау,kaşımak
1188,lecken::V,ялау,yalamak
1189,beißen::V,тешләү,ısırmak
1190,abreißen::V,өзү,koparmak
1191,abschneiden::V,кыю,keserek ayırmak
1192,abschneiden::V,кисү,keserek ayırmak
1193,binden::V,бәйләү,bağlamak
1194,stecken::V,төртү,sokmak
1195,stecken::V,тыгу,sokmak
1196,brechen::V,сындыру,kırmak
1197,klopfen::V,шаку,çalmak
1198,klopfen::V,шакылдау,çalmak
1199,hauen::V,кыйнау,vurmak
1200,kleben::V,ябыштыру,yapıştırmak
1201,reiben::V,ышку,ovmak
1202,reiben::V,ышку,sürtmek
1203,streichen::V,ягу,sürmek
1204,schleifen::V,кайрау,bilemek
1205,schneiden::V,кисү,kesmek
1206,rütteln::V,селкетү,sallamak
1207,schütteln::V,селкетү,sarsmak
1208,schütteln::V,селкетү,çalkamak
1209,schwenken::V,болгау,sallamak
1210,schütten::V,кою,dökmek
1211,schütten::V,кою,akıtmak
1212,füllen::V,тутыру,doldurmak
1213,einwickeln::V,төрү,sarmak
1214,tragen::V,ташу,taşımak
1215,schleppen::V,сөйрәү,sürüklemek
1216,schleppen::V,өстерәү,sürüklemek
1217,ziehen::V,тарту,çekmek
1218,aufbewahren::V,саклау,saklamak
1219,werfen::V,ыргыту,atmak
1220,fangen::V,тоту,tutmak
1221,fangen::V,тоту,yakalamak
1222,packen::V,эләктерү,tutmak
1223,packen::V,эләктерү,yakalamak
1224,verstecken::V,яшерү,saklamak
1225,teilen::V,бүлү,bölmek
1226,teilen::V,бүлү,ayırmak
1227,schicken::V,җибәрү,yollamak
1228,schicken::V,җибәрү,göndermek
1229,bringen::V,китерү,getirmek
1230,hinzufügen::V,өстәү,katmak
1231,hinzufügen::V,өстәү,eklemek
1232,bekommen::V,алу,almak
1233,bekommen::V,алу,eline geçmek
1234,erhalten::V,алу,almak
1235,nehmen::V,алу,almak
1236,wählen::V,сайлау,seçmek
1237,auswählen::V,сайлау,seçmek
1238,auswählen::V,сайлау,ayırmak
1239,bewahren::V,саклау,korumak
1240,behindern::V,комачаулау,engellemek
1241,verderben::V,бозу,bozmak
1242,beschädigen::V,бозу,zedelemek
1243,beschädigen::V,бозу,ziyan vermek
1244,zerbrechen::V,вату,kırmak
1245,zerreißen::V,өзү,yırtmak
1246,zerreißen::V,ерту,yırtmak
1247,zerstören::V,җимерү,yıkmak
1248,zerstören::V,җимерү,tahrip etmek
1249,verbrennen::V,яндыру,yakmak
1250,verbrennen::V,көйдерү,yakmak
1251,geben::V,бирү,vermek
1252,reichen::V,тапшыру,uzatmak
1253,schenken::V,бүләкләү,hediye etmek
1254,versprechen::V,вәгъдә бирү,vaat etmek
1255,wünschen::V,котлау,kutlamak
1256,loben::V,мактау,övmek
1257,küssen::V,үбү,öpmek
1258,wiegen::V,тирбәтү,sallamak
1259,zudecken::V,ябу,örtmek
1260,zudecken::V,бөркәү,örtmek
1261,wecken::V,уяту,uyandırmak
1262,zeigen::V,күрсәтү,göstermek
1263,führen::V,йөртү,gezdirmek
1264,führen::V,йөртү,yol göstermek
1265,lehren::V,өйрәтү,okutmak
1266,lehren::V,өйрәтү,öğretmek
1267,unterrichten::V,укыту,öğretmek
1268,aufziehen::V,асрау,yetiştirmek
1269,leiten::V,җитәкләү,yönetmek
1270,leiten::V,җитәкләү,idare etmek
1271,antreiben::V,куалау,teşvik etmek
1272,antreiben::V,әйдәләү,teşvik etmek
1273,antreiben::V,ашыктыру,teşvik etmek
1274,lassen::V,мәҗбүр итү,-tırmak
1275,einladen::V,чакыру,davet etmek
1276,vereinigen::V,берләштерү,birleştirmek
1277,besuchen::V,керешү,uğramak
1278,besuchen::V,керешү,ziyaret etmek
1279,besuchen::V,керешү,görmeye gitmek
1280,treffen::V,очрату,rastlamak
1281,treffen::V,очрату,isabet etmek
1282,sich versammeln::V,җыелышу,toplanmak
1283,spielen::V,уйнау,oynamak
1284,singen::V,җырлау,söylemek
1285,singen::V,җырлау,şarkı söylemek
1286,tanzen::V,бию,oynamak
1287,tanzen::V,бию,dans etmek
1288,sich trennen::V,аерылу,ayrılmak
1289,sich trennen::V,ташлашу,ayrılmak
1290,verlassen::V,ташлау,bırakmak
1291,verlassen::V,ташлау,terk etmek
1292,verlassen::V,калдыру,bırakmak
1293,verlassen::V,калдыру,terk etmek
1294,retten::V,коткару,kurtarmak
1295,bewachen::V,каравыллау,gözetmek
1296,schützen::V,ышыклау,korumak
1297,verteidigen::V,яклау,savunmak
1298,verteidigen::V,саклау,savunmak
1299,sich schlagen::V,сугышу,dövüşmek
1300,schießen::V,ату,ateş etmek
1301,siegen::V,җиңү,yenmek
1302,ärgern::V,ачуландыру,kızdırmak
1303,schlagen::V,ору,dövmek
1304,schlagen::V,бәрү,dövmek
1305,schlagen::V,тукмау,dövmek
1306,treten::V,тибү,tepmek
1307,stechen::V,кадау,sokmak
1308,stechen::V,кадау,batırmak
1309,stoßen::V,этү,itmek
1310,stehlen::V,урлау,çalmak
1311,stören::V,комачаулау,bozmak
1312,stören::V,комачаулау,etkilemek
1313,belästigen::V,борчу,rahatsız etmek
1314,belästigen::V,билмазалау,rahatsız etmek
1315,verbergen::V,яшерү,saklamak
1316,täuschen::V,алдату,aldatmak
1317,betrügen::V,хәрәмләшү,aldatmak
1318,betrügen::V,хәрәмләшү,dolandırmak
1319,töten::V,үтерү,öldürmek
1320,wohnen::V,яшәү,oturmak
1321,arbeiten::V,эшләү,çalışmak
1322,sammeln::V,туплау,toplamak
1323,pflücken::V,өзү,koparmak
1324,jagen::V,аулау,avlanmak
1325,fischen::V,балык тоту,balık tutmak
1326,fassen::V,тоту,tutmak
1327,fassen::V,тоту,yakalamak
1328,hüten::V,көтү,otlatmak
1329,treiben::V,куалау,gütmek
1330,anbinden::V,бәйләү,bağlamak
1331,füttern::V,туйдыру,beslemek
1332,melken::V,саву,sağmak
1333,hacken::V,чабу,yarmak
1334,gießen::V,сугару,sulamak
1335,reifen::V,җитешү,olgunlaşmak
1336,zubereiten::V,пешеренү,hazırlamak
1337,kochen::V,пешерү,pişirmek
1338,kochen::V,пешерү,kaynatmak
1339,kochen::V,кайнату,pişirmek
1340,kochen::V,кайнату,kaynatmak
1341,backen::V,пешерү,pişirmek
1342,backen::V,пешерү,fırında pişirmek
1343,braten::V,куыру,kızartmak
1344,braten::V,кыздыру,kızartmak
1345,umrühren::V,бутау,karıştırmak
1346,umrühren::V,болгату,karıştırmak
1347,stricken::V,бәйләү,örmek
1348,nähen::V,тегү,dikmek
1349,färben::V,ману,boyamak
1350,reinigen::V,чистарту,temizlemek
1351,waschen::V,юу,yıkamak
1352,abwischen::V,сөртү,silmek
1353,spülen::V,чайкау,çalkamak
1354,fegen::V,себерү,süpürmek
1355,kehren::V,себерү,süpürmek
1356,baden::V,коену,yıkanmak
1357,baden::V,коену,banyo yapmak
1358,sich waschen::V,юыну,yıkanmak
1359,ausziehen::V,чишенү,çıkarmak
1360,anziehen::V,кию,giymek
1361,sich anziehen::V,киенү,giyinmek
1362,kämmen::V,тарау,taramak
1363,schmücken::V,бизәү,süslemek
1364,schmücken::V,бизәкләү,süslemek
1365,sagen::V,дию,demek
1366,sagen::V,дию,söylemek
1367,sagen::V,әйтү,demek
1368,sagen::V,әйтү,söylemek
1369,sprechen::V,сөйләү,konuşmak
1370,sprechen::V,сөйләшү,konuşmak
1371,reden::V,сөйләү,konuşmak
1372,sich unterhalten::V,сөйләшү,sohbet etmek
1373,fragen::V,сорау,sormak
1374,fragen::V,сорашу,sormak
1375,bitten::V,үтенү,dilemek
1376,bitten::V,үтенү,rica etmek
1377,erzählen::V,сөйләү,bahsetmek
1378,erzählen::V,сөйләү,hikâye etmek
1379,mitteilen::V,белдерү,bildirmek
1380,nennen::V,дию,adlandırmak
1381,rufen::V,дәшү,çağırmak
1382,prahlen::V,мактану,övünmek
1383,prahlen::V,шапырыну,övünmek
1384,übersetzen::V,күчерү,çevirmek
1385,übersetzen::V,күчерү,tercüme etmek
1386,denken::V,уйлау,düşünmek
1387,glauben::V,инану,inanmak
1388,glauben::V,инану,zannetmek
1389,bemerken::V,искәрү,farkına varmak
1390,erkennen::V,тану,tanımak
1391,begreifen::V,аңлау,anlamak
1392,begreifen::V,аңлау,kavramak
1393,begreifen::V,төшенү,anlamak
1394,begreifen::V,төшенү,kavramak
1395,verstehen::V,аңлау,duymak
1396,verstehen::V,аңлау,anlamak
1397,verstehen::V,төшенү,duymak
1398,verstehen::V,төшенү,anlamak
1399,lernen::V,уку,öğrenmek
1400,lernen::V,өйрәнү,öğrenmek
1401,wissen::V,белү,bilmek
1402,sich erinnern an::V,хәтерләү,hatırlamak
1403,vergessen::V,оныту,unutmak
1404,messen::V,үлчәү,ölçmek
1405,zählen::V,санау,saymak
1406,rechnen::V,исәпләү,hesap etmek
1407,lesen::V,уку,okumak
1408,malen::V,рәсем ясау,resmini yapmak
1409,malen::V,сурәт ясау,resmini yapmak
1410,malen::V,сурәтләү,resmini yapmak
1411,zeichnen::V,язу-сызу,çizmek
1412,zeichnen::V,сурәт ясау,çizmek
1413,schreiben::V,язу,yazmak
1414,besitzen::V,биләү,haiz olmak
1415,besitzen::V,биләү,sahip olmak
1416,kaufen::V,алу,almak
1417,verkaufen::V,сату,satmak
1418,bezahlen::V,түләү,ödemek
1419,zahlen::V,түләү,ödemek
1420,beherrschen::V,ия булу,hâkim olmak
1421,ertragen::V,чыдау,dayanmak
1422,ertragen::V,чыдау,katlanmak
