,Concept_ID,mdf,myv
792,niemals::ADV,аф мзя́рдонга,а зярдояк
793,hier::ADV,тяса,тесэ
794,hierhin::ADV,сей,тей
795,hierhin::ADV,тяза,тей
796,von hier::ADV,тя́ста,тестэ
797,dort::ADV,тоса,тосо
798,dorthin::ADV,тов,тов
799,dorthin::ADV,тоза,тов
800,geradeaus::ADV,ви́деста,витьстэ
801,vorwärts::ADV,и́нголи,икелев
802,rückwärts::ADV,ме́ки,мекев
803,zurück::ADV,ме́ки,мекев
804,unten::ADV,ала,ало
805,hinab::ADV,алу,алов
806,oben::ADV,вяре,вере
807,hinauf::ADV,вяри,верев
808,überall::ADV,се́мбе ва́стова,эрьва косо
809,nicht::ADV,аф,а
810,ein wenig::ADV,аф лама,аламошка
811,kaum::ADV,а́ньцек,ансяк
812,sehr::ADV,пяк,пек
813,sehr::ADV,пяк,вельть
814,so::ADV,ста́не,истя
815,noch::ADV,нинге,таго
816,nur::ADV,аньцек,ансяк
817,schon::ADV,ни,уш
818,wieder::ADV,та́га,таго
819,vergebens::ADV,стак,стяко
820,vor::PRP,инголе,икеле
821,hinter::PRP,фтала,вельде
822,hinter::PRP,мельге,вельде
823,unter::PRP,ала,ало
824,durch::PRP,пачк,пачк
825,neben::PRP,ваксса,вакссо
826,zwischen::PRP,ёткса,ютксо
827,wegen::PRP,сюнеда,кис
828,wegen::PRP,сюнеда,коряс
829,wegen::PRP,сюнеда,кувалт
830,dies::PRN,тя,те
831,das::PRN,ся,те
832,das::PRN,ся,тона
833,das::PRN,тона,те
834,das::PRN,тона,тона
835,alles::PRN,сембе,весе
836,alles::PRN,сембе,весемесь
837,ich::PRN,мон,мон
838,du::PRN,тон,тон
839,er::PRN,сон,сон
840,wir::PRN,минь,минь
841,ihr::PRN,тинь,тынь
842,sie::PRN,синь,сынь
843,was::FPRN,мезе,мезе
844,wer::FPRN,кие,ки
845,wo::FADV,коса,косо
846,wohin::FADV,ков,ков
847,wohin::FADV,ков,козо
848,wohin::FADV,коза,ков
849,wohin::FADV,коза,козо
850,wie::FADV,ко́да,кода
851,warum::FADV,мес,мекс
852,wieviel::FNUM,мзя́ра,зяро
853,eins::NUM,фкя,вейке
854,zwei::NUM,кафта,кавто
855,drei::NUM,колма,колмо
856,vier::NUM,ниле,ниле
857,fünf::NUM,вете,вете
858,sechs::NUM,кота,кото
859,sieben::NUM,сисем,сисем
860,acht::NUM,кафкса,кавксо
861,neun::NUM,ве́йхкса,вейксэ
862,zehn::NUM,кемонь,кемень
863,elf::NUM,кефкие,кевейкее
864,zwölf::NUM,кемгафтува,кемгавтово
865,zwanzig::NUM,комсь,комсь
866,dreißig::NUM,колмогемонь,колоньгемень
867,vierzig::NUM,нильге́монь,ниленьгемень
868,fünfzig::NUM,ве́дьгемонь,ведьгемень
869,sechzig::NUM,ко́дгемонь,кодгемень
870,siebzig::NUM,сизьге́монь,сизьгемень
871,achtzig::NUM,ка́фксогемонь,кавксоньгемень
872,neunzig::NUM,ве́йхксогемонь,вейксэньгемень
873,hundert::NUM,сяда,сядо
874,tausend::NUM,тёжянь,тыща
875,und::CNJ,и,ды
876,und::CNJ,дъ,ды
877,oder::CNJ,или,или
878,oder::CNJ,али,или
879,stehen::V,а́щемс стя́да,аштемс стядо
880,sitzen::V,ащемс озада,аштемс озадо
881,liegen::V,ма́дозь а́щемс,мадезь аштемс
882,hängen::V,нюрьгомс,нурьгемс
883,werden::V,арамс,арамс
884,werden::V,тиевомс,арамс
885,passieren::V,лисэмс,лисэмс
886,passieren::V,эвондамс,лисэмс
887,beginnen::V,ушедомс,ушодомс
888,enden::V,лоткамс,лоткамс
889,wechseln::V,по́лафнемс,полавтнемс
890,aufgehen[Sonne]::V,стямс,лисемс
891,aufgehen[Sonne]::V,стямс,стямс
892,aufgehen[Sonne]::V,лисемс,лисемс
893,aufgehen[Sonne]::V,лисемс,стямс
894,untergehen[Sonne]::V,валгомс,валгомс
895,scheinen[Sonne]::V,ва́лдоптомс,валдомтомс
896,donnern::V,торамс,цярномс
897,donnern::V,торамс,галдордомс
898,wehen::V,уфа́мс,пувамс
899,strömen::V,шудемс,чудемс
900,fließen::V,шудемс,чудемс
901,sich drehen::V,шаромс,велямс
902,schwanken::V,якамс,лыкамс
903,schwanken::V,якамс,якамс
904,schwingen::V,люксемс,нурсемс
905,schwingen::V,люксемс,лыкамс
906,schwingen::V,нюрьсемс,нурсемс
907,schwingen::V,нюрьсемс,лыкамс
908,fallen::V,прамс,прамс
909,fallen::V,прамс,сяворемс
910,fallen::V,прашендомс,прамс
911,fallen::V,прашендомс,сяворемс
912,brennen::V,паломс,паломс
913,rauchen::V,качадомс,качадомс
914,regnen::V,пиземс,пиземс
915,gefrieren::V,эйндамс,кельмемс
916,gefrieren::V,кельмомс,кельмемс
917,tauen::V,соламс,соламс
918,schmelzen::V,соламс,соламс
919,trocknen::V,коськомс,коськемс
920,sieden::V,лакамс,лакамс
921,sieden::V,лакамс,пиксемс
922,faulen::V,наксадомс,наксадомс
923,verfaulen::V,наксадомс,наксадомс
924,reißen::V,сязевомс,сезневемс
925,versinken::V,ваямс,ваямс
926,vergehen::V,ётамс,ютамс
927,erscheinen::V,эвондамс,лисемс
928,verschwinden::V,юма́мс,ёмамс
929,sinken::V,валгомс,явамс
930,abnehmen::V,киремс,киремемс
931,zunehmen::V,ламокстомс,ламолгадомс
932,zunehmen::V,ламокстомс,раштамс
933,zunehmen::V,рашнемс,ламолгадомс
934,zunehmen::V,рашнемс,раштамс
935,steigen::V,кеподемс,куземс
936,steigen::V,кеподемс,кепсевемс
937,wachsen::V,касомс,касомс
938,glänzen::V,цинзелдомс,цитнемс
939,glänzen::V,цифордомс,цитнемс
940,funkeln::V,ци́фтордомс,пиндолдомс
941,funkeln::V,ци́фтордомс,цивтёрдомс
942,lärmen::V,жалнамс,шалномс
943,läuten::V,гайфтемс,гайгезевемс
944,klingeln::V,гайфтемс,чавомс баягас
945,klirren::V,ка́нзеркшнемс,калдордомс
946,klirren::V,ка́нзеркшнемс,кальцяемс
947,brausen::V,жоледемс,лакамс
948,rauschen::V,вжнамс,лажномс
949,rauschen::V,гамнамс,лажномс
950,klingen::V,кайгомс,гайгемс
951,bellen::V,ува́мс,онгомс
952,heulen::V,сувомс,урномс
953,heulen::V,урнамс,урномс
954,blasen::V,уфа́мс,пувамс
955,pfeifen::V,вяшкомс,вешкемс
956,schreien::V,пешкодомс,пижнемс
957,stöhnen::V,куфцемс,кувсемс
958,zittern::V,таромс,тарномс
959,leben::V,эрямс,эрямс
960,geboren werden::V,шачемс,чачомс
961,atmen::V,ажнамс,лексемс
962,trinken::V,симомс,симемс
963,essen::V,ярхцамс,ярсамс
964,schlucken::V,нилемс,нилемс
965,schlucken::V,нилемс,порнемс
966,müde werden::V,сиземс,сиземс
967,einschlafen::V,матодовомс,матедевемс
968,schlafen::V,удомс,удомс
969,aufwachen::V,съргоземс,сыргоземс
970,aufstehen::V,стямс,стямс
971,sich erholen::V,ваймосемс,оймсемс
972,krank werden::V,сярядькстомс,сэредезевемс
973,krank sein::V,сярядемс,сэредемс
974,schmerzen::V,сярядемс,сэредемс
975,husten::V,козомс,козомс
976,genesen::V,пъ́чкамс,пичкамс
977,sterben::V,куломс,куломс
978,umkommen::V,юма́мс,чавовомс
979,umkommen::V,юма́мс,ёмамс
980,sich bewegen::V,шаштомс,шаштомс
981,sich rühren::V,сърхка́мс,сыргамс
982,sich erheben::V,стямс,куземс
983,sich setzen::V,озамс,озамс
984,hinfallen::V,прамс,прамс
985,hinfallen::V,прамс,сяворемс
986,hinfallen::V,сяворемс,прамс
987,hinfallen::V,сяворемс,сяворемс
988,laufen::V,якамс,якамс
989,schreiten::V,молемс,эскелямс
990,schreiten::V,молемс,молемс
991,schreiten::V,аськолямс,эскелямс
992,schreiten::V,аськолямс,молемс
993,spazierengehen::V,якамс,якамс
994,eilen::V,эряскодомс,эрзкалемс
995,eilen::V,эряскодомс,капшамс
996,sich beeilen::V,эряскодомс,капшамс
997,sausen::V,лиемс,ливтямс
998,rennen::V,арнемс,чийнемс
999,rennen::V,арнемс,ардтнемс
1000,springen::V,комотнемс,кирнявтнемс
1001,klettern::V,ку́цемс,куземс
1002,schaukeln::V,нюрямс,нурямс
1003,kriechen::V,шаштомс комада,ёзмолдомс
1004,schwimmen::V,уемс,уемс
1005,tauchen::V,юпиемс,чопавтомс
1006,tauchen::V,юпиемс,чопавтнемс
1007,tauchen::V,чёпафнемс,чопавтомс
1008,tauchen::V,чёпафнемс,чопавтнемс
1009,rudern::V,па́немс ве́неж,миледемс
1010,fahren::V,ардомс,ардомс
1011,fliegen::V,лиемс,ливтямс
1012,gehen::V,молемс,туемс
1013,gehen::V,молемс,молемс
1014,weggehen::V,тумс,туемс
1015,abfahren::V,тумс,туемс
1016,anhalten::V,лоткамс,лоткамс
1017,hineingehen::V,сува́мс,совамс
1018,eintreten::V,сува́мс,совамс
1019,eintreten::V,сува́мс,эскельдямс
1020,kommen::V,самс,самс
1021,ankommen::V,самс,самс
1022,ankommen::V,самс,пачкодемс
1023,ankommen::V,пачкодемс,самс
1024,ankommen::V,пачкодемс,пачкодемс
1025,zurückkommen::V,мърдамс,велявтомс
1026,bleiben::V,иля́домс,кадовомс
1027,warten::V,учемс,учомс
1028,erwarten::V,учемс,учомс
1029,suchen::V,вешемс,вешнемс
1030,finden::V,мумс,муемс
1031,versuchen::V,варчсемс,варштамс
1032,vorbereiten::V,анокламс,анокстамс
1033,lieben::V,кельгомс,вечкемс
1034,mögen::V,кельгомс,вечкемс
1035,lachen::V,рахамс,пейдемс
1036,lachen::V,рахсемс,пейдемс
1037,rühren::V,токамс седи,токамс седейс
1038,weinen::V,авардемс,авардемс
1039,schimpfen::V,сюцемс,сёвномс
1040,sich ärgern::V,кяжиямс,кежиявтнемс
1041,sich fürchten::V,пелемс,пелемс
1042,fürchten::V,пелемс,пелемс
1043,fliehen::V,ворьгодемс,оргодемс
1044,flüchten::V,ша́домс,ворьгодемс
1045,flüchten::V,ша́домс,чадомс
1046,flüchten::V,во́рьгодемс,ворьгодемс
1047,flüchten::V,во́рьгодемс,чадомс
1048,sehen::V,няемс,неемс
1049,anschauen::V,ваномс,ваномс
1050,ansehen::V,ваномс,ваномс
1051,hören::V,марямс,марямс
1052,zuhören::V,ку́лхдоньомс,кунсоломс
1053,probieren::V,варжамс,варшамс
1054,riechen::V,никса́мс,никсемс
1055,fühlen::V,марямс,марямс
1056,scheinen::V,ня́евомс,марявомс
1057,zu sehen sein::V,ня́евомс,неявомс
1058,vernehmen::V,марямс,марямс
1059,frieren::V,паломс,кельмемс
1060,frieren::V,кельмомс,кельмемс
1061,tun::V,тиемс,теемс
1062,können::V,маштомс,маштомс
1063,wollen::V,-не-,бажамс
1064,anfangen::V,ушедомс,кармамс
1065,beenden::V,аде́ламс,прядомс
1066,aufhören::V,лоткамс,лоткамс
1067,gelingen::V,удалакшнемс,удаламс
1068,geraten::V,лисемс,лисемс
1069,öffnen::V,панжемс,панжомс
1070,schließen::V,сёлгомс,пекстамс
1071,schließen::V,сёлгомс,сёлгомс
1072,schließen::V,сёлгомс,конямс
1073,stellen::V,путомс,аравтомс
1074,setzen::V,озафнемс,ойсевтемс
1075,setzen::V,озафнемс,озавтнемс
1076,setzen::V,озавтнемс,ойсевтемс
1077,setzen::V,озавтнемс,озавтнемс
1078,legen::V,путомс,путомс
1079,berühren::V,токамс,токамс
1080,verbinden::V,сотомс,содомс
1081,bedecken::V,комачамс,вельтямс
1082,bedecken::V,вельхтямс,вельтямс
1083,aufhängen::V,повфтамс,понгавтомс
1084,anzünden::V,крьвя́стемс,кирвастемс
1085,aufheben::V,кеподемс,кепедемс
1086,aufheben::V,касфтомс,кепедемс
1087,zurücklassen::V,ка́домс,кадомс
1088,verlieren::V,юма́фтомс,ёмавтомс
1089,fallen lassen::V,прафтомс,правтомс
1090,machen::V,тиемс,теемс
1091,herstellen::V,анокламс,анокстамс
1092,bauen::V,путомс,путомс
1093,reparieren::V,петемс,витемс
1094,verbessern::V,цебярьгофтомс,паролгавтомс
1095,verbessern::V,цебярьгофтомс,вадрялгавтомс
1096,ändern::V,полафтомс,полавтомс
1097,graben::V,шу́вомс,чувомс
1098,graben::V,шу́вомс,таргамс
1099,graben::V,та́ргамс,чувомс
1100,graben::V,та́ргамс,таргамс
1101,beugen::V,мяндемс,мендемс
1102,biegen::V,комафтомс,комавтомс
1103,drehen::V,шо́вамс,чаравтомс
1104,drehen::V,шо́вамс,велявтнемс
1105,drehen::V,ша́рфнемс,чаравтомс
1106,drehen::V,ша́рфнемс,велявтнемс
1107,wenden::V,ша́рфтомс,велявтомс
1108,umdrehen::V,шарфтомс,велявтомс
1109,heben::V,ке́подемс,кепедемс
1110,hochheben::V,ке́подемс,кепедемс
1111,hochheben::V,ка́сфтомс,кепедемс
1112,ergreifen::V,фатямс,кундамс
1113,halten::V,кирдемс,кирдемс
1114,drücken::V,люпшта́мс,нуемс
1115,schieben::V,шашфтомс,шаштомс
1116,kratzen::V,а́нгорямс,ангордамс
1117,kratzen::V,киськоря́мс,ангордамс
1118,lecken::V,нолсемс,нолсемс
1119,beißen::V,сускомс,сускомс
1120,abreißen::V,сяземс,сеземс
1121,abschneiden::V,керомс,печкемс
1122,binden::V,сотомс,кодамс
1123,binden::V,сотомс,сюлмамс
1124,stecken::V,сялгомс,сялгомс
1125,brechen::V,си́ннемс,синдемс
1126,brechen::V,си́ннемс,калавтомс
1127,brechen::V,ка́лафтомс,синдемс
1128,brechen::V,ка́лафтомс,калавтомс
1129,klopfen::V,чакамс,калтаямс
1130,klopfen::V,чакиемс,калтаямс
1131,hauen::V,шавомс,чавомс
1132,hauen::V,пиксомс,чавомс
1133,kleben::V,пе́тфнемс,педявтнемс
1134,reiben::V,шо́вамс,ёзамс
1135,streichen::V,вадемс,вадемс
1136,schleifen::V,шо́вамс,човамс
1137,schneiden::V,керомс,керямс
1138,rütteln::V,та́рфтомс,чукамс
1139,rütteln::V,та́рфтомс,лыкавтомс
1140,schütteln::V,шука́демс,чукамс
1141,schwenken::V,яфодемс,яхолемс
1142,schütten::V,каямс,каямс
1143,schütten::V,нюрьхтя́мс,каямс
1144,füllen::V,пяшкодемс,пештямс
1145,einwickeln::V,тапардамс,тапарямс
1146,tragen::V,кандомс,кандомс
1147,schleppen::V,ускомс,ускомс
1148,ziehen::V,ускомс,ускомс
1149,aufbewahren::V,ванфтомс,ванстомс
1150,werfen::V,ёрямс,ёртомс
1151,fangen::V,кунда́мс,кундамс
1152,packen::V,фатямс,кундамс
1153,verstecken::V,кяшемс,кекшемс
1154,teilen::V,явомс,явомс
1155,schicken::V,кучемс,кучомс
1156,bringen::V,кандомс,кандомс
1157,bringen::V,пачфтемс,кандомс
1158,hinzufügen::V,пу́томс та́га,путомс
1159,hinzufügen::V,пу́томс та́га,максомс
1160,hinzufügen::V,ма́ксомс та́га,путомс
1161,hinzufügen::V,ма́ксомс та́га,максомс
1162,bekommen::V,сявомс,саемс
1163,erhalten::V,сявомс,саемс
1164,nehmen::V,сявомс,саемс
1165,wählen::V,ко́чкамс,кочкамс
1166,auswählen::V,кочкамс,кочкамс
1167,bewahren::V,ванфтомс,ванстомс
1168,behindern::V,шорямс,кирдемс
1169,verderben::V,коламс,коламс
1170,verderben::V,гастямс,коламс
1171,beschädigen::V,тиендемс зиян,теемс зыян
1172,zerbrechen::V,тапамс,коламс
1173,zerreißen::V,сяземс,сеземс
1174,zerstören::V,ка́лафтомс,калавтомс
1175,verbrennen::V,пълхта́мс,пултамс
1176,geben::V,ма́ксомс,максомс
1177,reichen::V,максомс,максомс
1178,schenken::V,каземс,каземс
1179,versprechen::V,ма́ксомс вал,алтамс
1180,wünschen::V,арьсемс,арсемс
1181,loben::V,шна́мс,шнамс
1182,küssen::V,палсемс,палсемс
1183,wiegen::V,нюря́фтомс,нурсемс
1184,zudecken::V,вельхтямс,тавадомс
1185,zudecken::V,вельхтямс,вельтямс
1186,wecken::V,стя́фтомс,стявтомс
1187,wecken::V,съ́ргозьфтемс,стявтомс
1188,zeigen::V,няфтемс,невтемс
1189,führen::V,вятемс,ветямс
1190,lehren::V,тонафтомс,тонавтомс
1191,unterrichten::V,тонафтомс,тонавтомс
1192,aufziehen::V,касфтомс,трямс
1193,aufziehen::V,касфтомс,кастомс
1194,leiten::V,вятемс,ветямс
1195,leiten::V,вятемс,азоркстамс
1196,antreiben::V,вятемс,ветямс
1197,lassen::V,кошардомс,кармавтомс
1198,einladen::V,тердемс,тердемс
1199,einladen::V,серьгядемс,тердемс
1200,vereinigen::V,пуроптомс,вейсэндямс
1201,vereinigen::V,пуроптомс,вейс путомс
1202,vereinigen::V,пуроптомс,вейс пурнамс
1203,vereinigen::V,кочкамс марса,вейсэндямс
1204,vereinigen::V,кочкамс марса,вейс путомс
1205,vereinigen::V,кочкамс марса,вейс пурнамс
1206,besuchen::V,варжамс,варштамс
1207,treffen::V,васьфтомс,вастомс
1208,sich versammeln::V,кочкавомс,промокшномс
1209,spielen::V,налхксемс,налксемс
1210,singen::V,морамс,морамс
1211,tanzen::V,кштимс,киштемс
1212,sich trennen::V,явомс,явомс
1213,verlassen::V,кадондомс,кадомс
1214,retten::V,идемс,идемс
1215,retten::V,араламс,идемс
1216,bewachen::V,ваномс,ванстомс
1217,schützen::V,а́раламс,аштемс
1218,verteidigen::V,а́раламс,ваномс
1219,sich schlagen::V,тюремс,тюремс
1220,schießen::V,ляцемс,ледемс
1221,siegen::V,сяськомс,изнямс
1222,ärgern::V,кяжияфтомс,кежейгавтомс
1223,schlagen::V,токамс,токамс
1224,treten::V,тапамс,тапамс
1225,stechen::V,пупамс,пупамс
1226,stechen::V,сялгомс,пупамс
1227,stoßen::V,тостядемс,тулкадемс
1228,stehlen::V,саламс,саламс
1229,stören::V,шорсемс,пирямс ки
1230,belästigen::V,токсамс,а максомс
1231,belästigen::V,токсамс,а кадомс оймамо
1232,belästigen::V,аф кадомс ваймама,а максомс
1233,belästigen::V,аф кадомс ваймама,а кадомс оймамо
1234,verbergen::V,кяшемс,сёпомс
1235,verbergen::V,кяшемс,кекшемс
1236,täuschen::V,васькафтомс,манямс
1237,täuschen::V,кяльготнемс,манямс
1238,betrügen::V,васькафнемс,манчемс
1239,töten::V,шавомс,чавномс
1240,töten::V,шавомс,маштнемс
1241,töten::V,аде́ламс,чавномс
1242,töten::V,аде́ламс,маштнемс
1243,wohnen::V,эрямс,эрямс
1244,arbeiten::V,покодемс,важодемс
1245,sammeln::V,кочкамс,пурнамс
1246,sammeln::V,пу́роптомс,пурнамс
1247,pflücken::V,фатнемс,ноцковтнемс
1248,pflücken::V,нотфнемс,ноцковтнемс
1249,jagen::V,кунда́мс,кундамс
1250,fischen::V,калонь кунда́мс,калонь кундамс
1251,fassen::V,кунда́мс,кундамс
1252,hüten::V,ваномс,ваномс
1253,treiben::V,панемс,панемс
1254,anbinden::V,сотомс,сюлмамс
1255,füttern::V,трямс,андомс
1256,füttern::V,а́ндомс,андомс
1257,melken::V,потямс,потявтомс
1258,hacken::V,лазондомс,лазномс
1259,gießen::V,валомс,валомс
1260,reifen::V,кенеремс,кенеремс
1261,zubereiten::V,анокламс,анокстамс
1262,kochen::V,пидемс,пидемс
1263,backen::V,пидемс,пидемс
1264,braten::V,пуштомс,пуштамс
1265,umrühren::V,шорямс,човорямс
1266,stricken::V,кодамс,кодамс
1267,nähen::V,стамс,стамс
1268,färben::V,а́рхтомс,артомс
1269,reinigen::V,ва́ткамс,урядамс
1270,reinigen::V,а́роптомс,урядамс
1271,waschen::V,муськомс,муськемс
1272,abwischen::V,нардамс,нардамс
1273,spülen::V,оргалдомс,ёрвалдомс
1274,fegen::V,тяемс,тенсемс
1275,kehren::V,тяемс,тенсемс
1276,baden::V,э́шелямс,экшелямс
1277,sich waschen::V,штамс,шлямс
1278,ausziehen::V,кайсефтемс,кайсевтемс
1279,anziehen::V,ща́фтомс,оршамс
1280,sich anziehen::V,щамс,оршамс
1281,kämmen::V,се́ендемс,судрямс
1282,schmücken::V,на́ряжамс,мазылгавтомс
1283,schmücken::V,на́ряжамс,наряжамс
1284,schmücken::V,ма́зоптомс,мазылгавтомс
1285,schmücken::V,ма́зоптомс,наряжамс
1286,sagen::V,азомс,меремс
1287,sagen::V,мярьгомс,меремс
1288,sprechen::V,корхтамс,кортамс
1289,reden::V,корхнемс,кортамс
1290,sich unterhalten::V,корхнемс,кортнемс
1291,fragen::V,ки́зефтемс,кевкстемс
1292,bitten::V,а́намс,вешемс
1293,bitten::V,ве́шемс,вешемс
1294,erzählen::V,а́зондомс,ёвтнемс
1295,mitteilen::V,азомс,ёвтамс
1296,nennen::V,лемдемс,лемдемс
1297,nennen::V,лемдемс,путомс лем
1298,nennen::V,путомс лем,лемдемс
1299,nennen::V,путомс лем,путомс лем
1300,rufen::V,серьгядемс,тердемс
1301,rufen::V,серьгядемс,серьгедемс
1302,prahlen::V,шна́фтомс пря́,шнамс пря
1303,übersetzen::V,ётафтомс,ютавтомс
1304,denken::V,арьсемс,арсемс
1305,glauben::V,кемамс,кемемс
1306,bemerken::V,ня́емс,неемс
1307,erkennen::V,содамс,содамс
1308,begreifen::V,сатомс,пачкодемс
1309,verstehen::V,шарьхкодемс,чарькодемс
1310,lernen::V,тонафнемс,тонавтнемс
1311,wissen::V,со́дамс,содамс
1312,sich erinnern an::V,лятфтамс,ледстямс
1313,vergessen::V,юкстамс,стувтомс
1314,messen::V,ункснемс,онкстнемс
1315,zählen::V,лу́вомс,ловомс
1316,zählen::V,а́рьсемс,ловомс
1317,rechnen::V,лувомс,ловомс
1318,lesen::V,лувомс,ловномс
1319,lesen::V,морафтомс,ловномс
1320,malen::V,рисова́ндамс,рисовамс
1321,zeichnen::V,рисова́ндамс,рисовамс
1322,schreiben::V,сёрмадомс,сёрмадомс
1323,besitzen::V,улемс азоркс,улемс
1324,besitzen::V,улемс азоркс,улемс азорокс
1325,kaufen::V,рамамс,рамамс
1326,verkaufen::V,мимс,миемс
1327,bezahlen::V,пандомс,пандомс
1328,zahlen::V,па́ндомс,пандомс
1329,beherrschen::V,азорондамс,азоркстамс
1330,ertragen::V,кирдемс,кирдемс
1331,Netz::N,,алтыма
