,Concept_ID,it,de
807,neun::NUM,nove,neun
808,zehn::NUM,dieci,zehn
809,elf::NUM,ùndici,elf
810,zwölf::NUM,dodici,zwölf
811,zwanzig::NUM,venti,zwanzig
812,dreißig::NUM,trenta,dreißig
813,vierzig::NUM,quaranta,vierzig
814,fünfzig::NUM,cinquanta,fünfzig
815,sechzig::NUM,sessanta,sechzig
816,siebzig::NUM,settanta,siebzig
817,achtzig::NUM,ottanta,achtzig
818,neunzig::NUM,novanta,neunzig
819,hundert::NUM,cento,hundert
820,tausend::NUM,mille,tausend
821,und::CNJ,e,und
822,oder::CNJ,o,oder
823,stehen::V,stare in piedi,stehen
824,sitzen::V,sedere,sitzen
825,sitzen::V,stare seduto,sitzen
826,liegen::V,giacere,liegen
827,hängen::V,pèndere,hängen
828,hängen::V,èssere appeso,hängen
829,werden::V,farsi,werden
830,werden::V,diventare,werden
831,passieren::V,succèdere,passieren
832,beginnen::V,cominciare,beginnen
833,enden::V,finire,enden
834,enden::V,terminare,enden
835,wechseln::V,variare,wechseln
836,wechseln::V,cambiare,wechseln
837,aufgehen[Sonne]::V,sòrgere,aufgehen
838,aufgehen[Sonne]::V,spuntare,aufgehen
839,untergehen[Sonne]::V,tramontare,untergehen
840,scheinen[Sonne]::V,splèndere,scheinen
841,donnern::V,tonare,donnern
842,wehen::V,soffiare,wehen
843,strömen::V,fluire,strömen
844,fließen::V,fluire,fließen
845,fließen::V,scorrere,fließen
846,sich drehen::V,girarsi,sich drehen
847,schwanken::V,oscillare,schwanken
848,schwanken::V,barcollare,schwanken
849,schwingen::V,vibrare,schwingen
850,schwingen::V,oscillare,schwingen
851,fallen::V,cadere,fallen
852,brennen::V,àrdere,brennen
853,brennen::V,bruciare,brennen
854,rauchen::V,fumare,rauchen
855,regnen::V,piòvere,regnen
856,gefrieren::V,gelarsi,gefrieren
857,gefrieren::V,congelarsi,gefrieren
858,tauen::V,sciògliersi,tauen
859,schmelzen::V,fòndere,schmelzen
860,schmelzen::V,sciògliersi,schmelzen
861,trocknen::V,asciugarsi,trocknen
862,sieden::V,bollire,sieden
863,faulen::V,marcire,faulen
864,verfaulen::V,imputridire,verfaulen
865,reißen::V,strapparsi,reißen
866,versinken::V,affondare,versinken
867,vergehen::V,passare,vergehen
868,erscheinen::V,apparire,erscheinen
869,erscheinen::V,comparire,erscheinen
870,verschwinden::V,sparire,verschwinden
871,verschwinden::V,scomparire,verschwinden
872,sinken::V,calare,sinken
873,sinken::V,scendere,sinken
874,abnehmen::V,diminuire,abnehmen
875,zunehmen::V,aumentare,zunehmen
876,steigen::V,salire,steigen
877,steigen::V,montare,steigen
878,wachsen::V,crescere,wachsen
879,glänzen::V,splèndere,glänzen
880,funkeln::V,brillare,funkeln
881,funkeln::V,scintillare,funkeln
882,lärmen::V,strepitare,lärmen
883,lärmen::V,fare chiasso,lärmen
884,läuten::V,suonare,läuten
885,klingeln::V,suonare,klingeln
886,klirren::V,tintinnare,klirren
887,brausen::V,rombare,brausen
888,brausen::V,rumoreggiare,brausen
889,rauschen::V,frusciare,rauschen
890,klingen::V,suonare,klingen
891,bellen::V,latrare,bellen
892,bellen::V,abbaiare,bellen
893,heulen::V,urlare,heulen
894,heulen::V,ululare,heulen
895,blasen::V,soffiare,blasen
896,pfeifen::V,fischiare,pfeifen
897,schreien::V,gridare,schreien
898,stöhnen::V,gèmere,stöhnen
899,zittern::V,tremare,zittern
900,leben::V,vìvere,leben
901,geboren werden::V,nàscere,geboren werden
902,atmen::V,respirare,atmen
903,trinken::V,bere,trinken
904,essen::V,mangiare,essen
905,schlucken::V,inghiottire,schlucken
906,müde werden::V,stancarsi,müde werden
907,einschlafen::V,addormentarsi,einschlafen
908,schlafen::V,dormire,schlafen
909,aufwachen::V,svegliarsi,aufwachen
910,aufstehen::V,levarsi,aufstehen
911,sich erholen::V,riposarsi,sich erholen
912,krank werden::V,ammalarsi,krank werden
913,krank sein::V,èssere malato,krank sein
914,schmerzen::V,dolere,schmerzen
915,husten::V,tossire,husten
916,genesen::V,guarire,genesen
917,sterben::V,morire,sterben
918,umkommen::V,perire,umkommen
919,sich bewegen::V,agitarsi,sich bewegen
920,sich rühren::V,muòversi,sich rühren
921,sich erheben::V,alzarsi,sich erheben
922,sich setzen::V,sedersi,sich setzen
923,hinfallen::V,cadere,hinfallen
924,laufen::V,camminare,laufen
925,laufen::V,andare a piedi,laufen
926,schreiten::V,andare,schreiten
927,schreiten::V,procedere,schreiten
928,spazierengehen::V,passeggiare,spazierengehen
929,spazierengehen::V,andare a passeggio,spazierengehen
930,eilen::V,andare in fretta,eilen
931,sich beeilen::V,affrettarsi,sich beeilen
932,sausen::V,volare,sausen
933,sausen::V,correre,sausen
934,rennen::V,correre,rennen
935,springen::V,saltare,springen
936,klettern::V,arrampicarsi,klettern
937,schaukeln::V,fare l'altalena,schaukeln
938,kriechen::V,strisciare,kriechen
939,schwimmen::V,nuotare,schwimmen
940,tauchen::V,tuffarsi,tauchen
941,tauchen::V,immèrgersi,tauchen
942,rudern::V,remare,rudern
943,fahren::V,andare,fahren
944,fahren::V,viaggiare,fahren
945,fliegen::V,volare,fliegen
946,gehen::V,andare,gehen
947,weggehen::V,andàrsene,weggehen
948,weggehen::V,andare via,weggehen
949,abfahren::V,partire,abfahren
950,anhalten::V,fermarsi,anhalten
951,hineingehen::V,entrare,hineingehen
952,eintreten::V,entrare,eintreten
953,kommen::V,venire,kommen
954,ankommen::V,arrivare,ankommen
955,zurückkommen::V,ritornare,zurückkommen
956,bleiben::V,restare,bleiben
957,bleiben::V,rimanere,bleiben
958,warten::V,aspettare,warten
959,erwarten::V,attèndere,erwarten
960,suchen::V,cercare,suchen
961,finden::V,trovare,finden
962,versuchen::V,tentare,versuchen
963,vorbereiten::V,preparare,vorbereiten
964,lieben::V,amare,lieben
965,mögen::V,piacere a,mögen
966,mögen::V,volere bene a,mögen
967,lachen::V,rìdere,lachen
968,rühren::V,commuòvere,rühren
969,weinen::V,piàngere,weinen
970,schimpfen::V,imprecare,schimpfen
971,sich ärgern::V,stizzirsi,sich ärgern
972,sich ärgern::V,arrabbiarsi,sich ärgern
973,sich fürchten::V,avere paura,sich fürchten
974,fürchten::V,temere,fürchten
975,fliehen::V,fuggire,fliehen
976,flüchten::V,sfuggire,flüchten
977,sehen::V,vedere,sehen
978,anschauen::V,guardare,anschauen
979,ansehen::V,guardare,ansehen
980,hören::V,udire,hören
981,hören::V,sentire,hören
982,zuhören::V,ascoltare,zuhören
983,probieren::V,degustare,probieren
984,probieren::V,assaggiare,probieren
985,riechen::V,sentire,riechen
986,fühlen::V,sentire,fühlen
987,scheinen::V,parere,scheinen
988,scheinen::V,sembrare,scheinen
989,zu sehen sein::V,vedersi,zu sehen sein
990,vernehmen::V,sentire,vernehmen
991,vernehmen::V,percepire,vernehmen
992,frieren::V,aver freddo,frieren
993,tun::V,fare,tun
994,können::V,sapere,können
995,wollen::V,volere,wollen
996,anfangen::V,iniziare,anfangen
997,anfangen::V,cominciare,anfangen
998,beenden::V,finire,beenden
999,beenden::V,terminare,beenden
1000,aufhören::V,finire,aufhören
1001,aufhören::V,cessare,aufhören
1002,gelingen::V,riuscire,gelingen
1003,geraten::V,stare,geraten
1004,öffnen::V,aprire,öffnen
1005,schließen::V,chiùdere,schließen
1006,stellen::V,porre,stellen
1007,stellen::V,mettere,stellen
1008,setzen::V,porre,setzen
1009,setzen::V,mettere,setzen
1010,legen::V,posare,legen
1011,legen::V,mettere,legen
1012,berühren::V,toccare,berühren
1013,verbinden::V,unire,verbinden
1014,verbinden::V,congiùngere,verbinden
1015,bedecken::V,coprire,bedecken
1016,bedecken::V,ricoprire,bedecken
1017,aufhängen::V,attaccare,aufhängen
1018,anzünden::V,accèndere,anzünden
1019,anzünden::V,incendiare,anzünden
1020,aufheben::V,raccògliere,aufheben
1021,zurücklassen::V,lasciare,zurücklassen
1022,zurücklassen::V,lasciare indietro,zurücklassen
1023,verlieren::V,pèrdere,verlieren
1024,fallen lassen::V,lasciare cadere,fallen lassen
1025,machen::V,fare,machen
1026,herstellen::V,produrre,herstellen
1027,herstellen::V,fabbricare,herstellen
1028,bauen::V,costruire,bauen
1029,reparieren::V,riparare,reparieren
1030,verbessern::V,migliorare,verbessern
1031,ändern::V,mutare,ändern
1032,ändern::V,cambiare,ändern
1033,graben::V,scavare,graben
1034,beugen::V,chinare,beugen
1035,beugen::V,flettere,beugen
1036,biegen::V,tòrcere,biegen
1037,drehen::V,girare,drehen
1038,wenden::V,girare,wenden
1039,wenden::V,voltare,wenden
1040,umdrehen::V,rivoltare,umdrehen
1041,heben::V,levare,heben
1042,hochheben::V,levare,hochheben
1043,hochheben::V,sollevare,hochheben
1044,ergreifen::V,afferrare,ergreifen
1045,halten::V,tenere,halten
1046,drücken::V,premere,drücken
1047,schieben::V,spìngere,schieben
1048,kratzen::V,grattare,kratzen
1049,kratzen::V,graffiare,kratzen
1050,lecken::V,leccare,lecken
1051,beißen::V,mòrdere,beißen
1052,abreißen::V,staccarsi,abreißen
1053,abreißen::V,strapparsi,abreißen
1054,abschneiden::V,tagliare,abschneiden
1055,binden::V,legare,binden
1056,binden::V,bendare,binden
1057,stecken::V,ficcare,stecken
1058,brechen::V,rompere,brechen
1059,klopfen::V,bàttere,klopfen
1060,hauen::V,picchiare,hauen
1061,kleben::V,incollare,kleben
1062,reiben::V,fregare,reiben
1063,streichen::V,spalmare,streichen
1064,schleifen::V,arrotare,schleifen
1065,schneiden::V,tagliare,schneiden
1066,rütteln::V,scuòtere,rütteln
1067,schütteln::V,agitare,schütteln
1068,schütteln::V,scuòtere,schütteln
1069,schwenken::V,agitare,schwenken
1070,schwenken::V,sventolare,schwenken
1071,schütten::V,versare,schütten
1072,füllen::V,riempire,füllen
1073,einwickeln::V,involtare,einwickeln
1074,tragen::V,portare,tragen
1075,schleppen::V,trainare,schleppen
1076,schleppen::V,trascinare,schleppen
1077,ziehen::V,tirare,ziehen
1078,aufbewahren::V,custodire,aufbewahren
1079,aufbewahren::V,conservare,aufbewahren
1080,werfen::V,gettare,werfen
1081,werfen::V,lanciare,werfen
1082,fangen::V,prèndere,fangen
1083,fangen::V,acchiappare,fangen
1084,packen::V,pigliare,packen
1085,packen::V,afferrare,packen
1086,verstecken::V,nascondere,verstecken
1087,teilen::V,divìdere,teilen
1088,schicken::V,inviare,schicken
1089,bringen::V,portare,bringen
1090,bringen::V,apportare,bringen
1091,hinzufügen::V,aggiùngere,hinzufügen
1092,bekommen::V,ricevere,bekommen
1093,erhalten::V,ricevere,erhalten
1094,nehmen::V,prèndere,nehmen
1095,wählen::V,elèggere,wählen
1096,wählen::V,scegliere,wählen
1097,auswählen::V,scegliere,auswählen
1098,bewahren::V,conservare,bewahren
1099,behindern::V,impedire,behindern
1100,verderben::V,guastare,verderben
1101,beschädigen::V,danneggiare,beschädigen
1102,zerbrechen::V,rompere,zerbrechen
1103,zerbrechen::V,spezzare,zerbrechen
1104,zerreißen::V,stracciare,zerreißen
1105,zerstören::V,distrùggere,zerstören
1106,verbrennen::V,bruciare,verbrennen
1107,geben::V,dare,geben
1108,reichen::V,pòrgere,reichen
1109,schenken::V,regalare,schenken
1110,versprechen::V,promettere,versprechen
1111,wünschen::V,augurare,wünschen
1112,loben::V,lodare,loben
1113,küssen::V,baciare,küssen
1114,wiegen::V,cullare,wiegen
1115,wiegen::V,dondolare,wiegen
1116,zudecken::V,coprire,zudecken
1117,wecken::V,svegliare,wecken
1118,zeigen::V,indicare,zeigen
1119,führen::V,guidare,führen
1120,führen::V,condurre,führen
1121,lehren::V,insegnare,lehren
1122,unterrichten::V,istruire,unterrichten
1123,unterrichten::V,insegnare,unterrichten
1124,aufziehen::V,allevare,aufziehen
1125,leiten::V,avviare,leiten
1126,leiten::V,dirìgere,leiten
1127,antreiben::V,incitare,antreiben
1128,lassen::V,fare,lassen
1129,einladen::V,invitare,einladen
1130,vereinigen::V,unire,vereinigen
1131,besuchen::V,visitare,besuchen
1132,besuchen::V,far vìsita a,besuchen
1133,treffen::V,incontrare,treffen
1134,sich versammeln::V,rinunirsi,sich versammeln
1135,spielen::V,giocare,spielen
1136,singen::V,cantare,singen
1137,tanzen::V,danzare,tanzen
1138,sich trennen::V,separarsi,sich trennen
1139,verlassen::V,lasciare,verlassen
1140,verlassen::V,abbandonare,verlassen
1141,retten::V,salvare,retten
1142,bewachen::V,custodire,bewachen
1143,schützen::V,protèggere,schützen
1144,verteidigen::V,difèndere,verteidigen
1145,sich schlagen::V,bàttersi,sich schlagen
1146,schießen::V,sparare,schießen
1147,siegen::V,vìncere,siegen
1148,ärgern::V,stizzire,ärgern
1149,schlagen::V,bàttere,schlagen
1150,treten::V,calciare,treten
1151,stechen::V,pùngere,stechen
1152,stoßen::V,urtare,stoßen
1153,stoßen::V,spìngere,stoßen
1154,stehlen::V,rubare,stehlen
1155,stören::V,disturbare,stören
1156,belästigen::V,molestare,belästigen
1157,belästigen::V,importunare,belästigen
1158,verbergen::V,celare,verbergen
1159,verbergen::V,nascondere,verbergen
1160,täuschen::V,ingannare,täuschen
1161,betrügen::V,frodare,betrügen
1162,betrügen::V,truffare,betrügen
1163,töten::V,uccìdere,töten
1164,wohnen::V,abitare,wohnen
1165,arbeiten::V,lavorare,arbeiten
1166,sammeln::V,raccògliere,sammeln
1167,sammeln::V,collezionare,sammeln
1168,pflücken::V,cògliere,pflücken
1169,jagen::V,cacciare,jagen
1170,fischen::V,pescare,fischen
1171,fassen::V,catturare,fassen
1172,fassen::V,acchiappare,fassen
1173,hüten::V,pascolare,hüten
1174,treiben::V,spìngere,treiben
1175,anbinden::V,legare,anbinden
1176,anbinden::V,attaccare,anbinden
1177,füttern::V,dar da mangiare a,füttern
1178,melken::V,mùngere,melken
1179,hacken::V,tritare,hacken
1180,hacken::V,spaccare,hacken
1181,gießen::V,annaffiare,gießen
1182,reifen::V,maturare,reifen
1183,zubereiten::V,preparare,zubereiten
1184,kochen::V,cuòcere,kochen
1185,backen::V,cuòcere,backen
1186,backen::V,cuòcere al forno,backen
1187,braten::V,frìggere,braten
1188,braten::V,arrostire,braten
1189,umrühren::V,mescolare,umrühren
1190,stricken::V,llavorare a maglia,stricken
1191,nähen::V,cucire,nähen
1192,färben::V,tìngere,färben
1193,reinigen::V,pulire,reinigen
1194,reinigen::V,nettare,reinigen
1195,waschen::V,lavare,waschen
1196,abwischen::V,asciugare,abwischen
1197,spülen::V,lavare,spülen
1198,spülen::V,sciacquare,spülen
1199,fegen::V,spazzare,fegen
1200,kehren::V,spazzare,kehren
1201,baden::V,bagnarsi,baden
1202,baden::V,fare il bagno,baden
1203,sich waschen::V,lavarsi,sich waschen
1204,ausziehen::V,tògliersi,ausziehen
1205,anziehen::V,mettersi,anziehen
1206,anziehen::V,indossare,anziehen
1207,sich anziehen::V,vestirsi,sich anziehen
1208,kämmen::V,pettinare,kämmen
1209,schmücken::V,ornare,schmücken
1210,schmücken::V,decorare,schmücken
1211,sagen::V,dire,sagen
1212,sprechen::V,parlare,sprechen
1213,reden::V,parlare,reden
1214,sich unterhalten::V,conversare,sich unterhalten
1215,fragen::V,chièdere,fragen
1216,fragen::V,domandare,fragen
1217,bitten::V,pregare,bitten
1218,erzählen::V,narrare,erzählen
1219,erzählen::V,raccontare,erzählen
1220,mitteilen::V,comunicare,mitteilen
1221,nennen::V,nominare,nennen
1222,rufen::V,chiamare,rufen
1223,prahlen::V,vantarsi,prahlen
1224,übersetzen::V,tradurre,übersetzen
1225,denken::V,pensare,denken
1226,glauben::V,credere,glauben
1227,bemerken::V,notare,bemerken
1228,bemerken::V,osservare,bemerken
1229,erkennen::V,riconoscere,erkennen
1230,begreifen::V,capire,begreifen
1231,begreifen::V,comprèndere,begreifen
1232,verstehen::V,intèndere,verstehen
1233,verstehen::V,comprèndere,verstehen
1234,lernen::V,imparare,lernen
1235,lernen::V,apprèndere,lernen
1236,wissen::V,sapere,wissen
1237,sich erinnern an::V,ricordare,sich erinnern an
1238,sich erinnern an::V,ricordarsi di,sich erinnern an
1239,vergessen::V,dimenticare,vergessen
1240,messen::V,misurare,messen
1241,zählen::V,contare,zählen
1242,rechnen::V,contare,rechnen
1243,rechnen::V,calcolare,rechnen
1244,lesen::V,lèggere,lesen
1245,malen::V,dipìngere,malen
1246,zeichnen::V,disegnare,zeichnen
1247,schreiben::V,scrìvere,schreiben
1248,besitzen::V,possedere,besitzen
1249,kaufen::V,comprare,kaufen
1250,kaufen::V,acquistare,kaufen
1251,verkaufen::V,vendere,verkaufen
1252,bezahlen::V,pagare,bezahlen
1253,zahlen::V,pagare,zahlen
1254,beherrschen::V,dominare,beherrschen
1255,ertragen::V,sopportare,ertragen
