,Concept_ID,pl,ru
829,blasen::V,dmuchnąć,дунуть
830,pfeifen::V,gwizdać,свистеть
831,schreien::V,krzyczeć,кричать
832,stöhnen::V,stękać,стонать
833,zittern::V,drżeć,дрожать
834,leben::V,żyć,жить
835,geboren werden::V,urodzić się,родиться
836,atmen::V,oddychać,дышать
837,trinken::V,pić,пить
838,essen::V,jeść,есть
839,essen::V,jeść,кушать
840,schlucken::V,połknąć,глотать
841,müde werden::V,zmęczyć się,устать
842,einschlafen::V,zasnąć,заснуть
843,schlafen::V,spać,спать
844,aufwachen::V,obudzić się,проснуться
845,aufstehen::V,wstać,встать
846,sich erholen::V,wypoczywać,отдыхать
847,krank werden::V,zachorować,заболеть
848,krank sein::V,chorować,болеть
849,schmerzen::V,boleć,болеть
850,husten::V,kaszlać,кашлять
851,genesen::V,wyzdrowieć,поправиться
852,sterben::V,umrzeć,умереть
853,umkommen::V,zginąć,погибнуть
854,sich bewegen::V,poruszać się,двигаться
855,sich rühren::V,ruszyć się,шевельнуться
856,sich erheben::V,podnieść się,встать
857,sich setzen::V,usiąść,сесть
858,hinfallen::V,upaść,упасть
859,laufen::V,chodzić,ходить
860,schreiten::V,kroczyć,шагать
861,spazierengehen::V,iść na spacer,гулять
862,eilen::V,pospieszać,спешить
863,sich beeilen::V,pospieszyć się,торопиться
864,sausen::V,pędzić,мчаться
865,rennen::V,biec,бегать
866,rennen::V,biegać,бегать
867,springen::V,skakać,прыгать
868,klettern::V,wspinać się,лазать
869,schaukeln::V,huśtać,раскачиваться
870,schaukeln::V,kołysać,раскачиваться
871,kriechen::V,pełzać,ползать
872,kriechen::V,czołgać się,ползать
873,schwimmen::V,pływać,плавать
874,tauchen::V,zanurzać się,нырять
875,rudern::V,wiosłować,грести
876,fahren::V,jechać,ехать
877,fliegen::V,latać,летать
878,fliegen::V,lecieć,летать
879,gehen::V,iść,идти
880,weggehen::V,odejść,уйти
881,abfahren::V,odjechać,отправиться
882,anhalten::V,zatrzymać się,остановиться
883,hineingehen::V,wchodzić,входить
884,eintreten::V,wejść,войти
885,eintreten::V,nastąpić,войти
886,kommen::V,przyjść,прийти
887,ankommen::V,przybyć,прибыть
888,zurückkommen::V,wrócić,возвратиться
889,bleiben::V,zostać,остаться
890,warten::V,czekać,ждать
891,erwarten::V,oczekiwać,ожидать
892,suchen::V,szukać,искать
893,finden::V,znaleźć,найти
894,versuchen::V,próbować,пытаться
895,vorbereiten::V,przygotować,подготовить
896,lieben::V,kochać,любить
897,mögen::V,lubić,любить
898,lachen::V,śmiać się,смеяться
899,rühren::V,wzruszyć,растрогать
900,weinen::V,płakać,плакать
901,schimpfen::V,kląć,ругаться
902,sich ärgern::V,gniewać się,сердиться
903,sich fürchten::V,bać się,бояться
904,fürchten::V,bać się,бояться
905,fliehen::V,uciekać,убегать
906,flüchten::V,uciec,убежать
907,sehen::V,widzieć,видеть
908,sehen::V,zobaczyć,видеть
909,anschauen::V,oglądać,посмотреть
910,ansehen::V,popatrzeć na,смотреть
911,hören::V,słyszeć,слышать
912,zuhören::V,słuchać,слушать
913,probieren::V,kosztować,пробовать
914,riechen::V,wąchać,нюхать
915,fühlen::V,czuć,чувствовать
916,fühlen::V,odczuwać,чувствовать
917,scheinen::V,wydawać się,казаться
918,zu sehen sein::V,widnieć,виднеться
919,vernehmen::V,usłyszeć,услышать
920,frieren::V,marznąć,мерзнуть
921,tun::V,czynić,делать
922,können::V,móc,мочь
923,können::V,móc,уметь
924,können::V,umieć,мочь
925,können::V,umieć,уметь
926,wollen::V,chcieć,хотеть
927,anfangen::V,zacząć,начать
928,beenden::V,zakończyć,закончить
929,aufhören::V,przestać,перестать
930,gelingen::V,udać się,удаться
931,geraten::V,udać się,оказаться
932,öffnen::V,otworzyć,открыть
933,schließen::V,zamknąć,закрыть
934,stellen::V,postawić,поставить
935,setzen::V,posadzić,посадить
936,legen::V,kłaść,класть
937,berühren::V,dotykać,трогать
938,verbinden::V,łączyć,связать
939,bedecken::V,przykryć,покрыть
940,aufhängen::V,powiesić,повесить
941,anzünden::V,zapalić,зажечь
942,aufheben::V,podnieść,поднять
943,zurücklassen::V,zostawić,оставить
944,verlieren::V,zgubić,потерять
945,fallen lassen::V,upuścić,уронить
946,machen::V,zrobić,сделать
947,herstellen::V,wytworzyć,изготовить
948,bauen::V,budować,строить
949,reparieren::V,naprawiać,чинить
950,verbessern::V,ulepszyć,улучшить
951,ändern::V,zmienić,изменить
952,graben::V,kopać,копать
953,beugen::V,zagiąć,согнуть
954,biegen::V,zgiąć,погнуть
955,drehen::V,obracać,вертеть
956,wenden::V,obrocić,повернуть
957,umdrehen::V,obrocić,перевернуть
958,heben::V,podnosić,поднимать
959,hochheben::V,podnieść,поднять
960,ergreifen::V,chwycić,схватить
961,halten::V,trzymać,держать
962,drücken::V,naciskać,нажимать
963,schieben::V,pchać,толкать
964,schieben::V,posuwać,толкать
965,kratzen::V,drapać,скрести
966,lecken::V,lizać,лизать
967,beißen::V,kąsać,кусать
968,abreißen::V,oderwać,оторвать
969,abschneiden::V,odciąć,отрезать
970,binden::V,wiązać,вязать
971,stecken::V,wetknąć,воткнуть
972,brechen::V,złamać,сломать
973,klopfen::V,pukać,стучать
974,klopfen::V,stukać,стучать
975,hauen::V,bić,бить
976,kleben::V,kleić,клеить
977,reiben::V,trzeć,тереть
978,streichen::V,smarować,намазать
979,schleifen::V,ostrzyć,точить
980,schneiden::V,ciąć,резать
981,schneiden::V,krajać,резать
982,rütteln::V,trząść,шатать
983,schütteln::V,trząść,трясти
984,schwenken::V,machać,махать
985,schütten::V,nasypać,налить
986,füllen::V,napełnić,наполнить
987,einwickeln::V,zawinąć,завернуть
988,tragen::V,nieść,нести
989,schleppen::V,wlec,тащить
990,ziehen::V,ciągnąć,тянуть
991,aufbewahren::V,przechowywać,хранить
992,werfen::V,rzucać,бросать
993,fangen::V,łowić,ловить
994,packen::V,chwycić,схватить
995,verstecken::V,ukryć,спрятать
996,verstecken::V,schować,спрятать
997,teilen::V,podzielić,разделить
998,schicken::V,posyłać,посылать
999,bringen::V,przynieść,принести
1000,hinzufügen::V,dodać,добавить
1001,bekommen::V,dostać,достать
1002,erhalten::V,otrzymać,получить
1003,nehmen::V,wziąć,взять
1004,wählen::V,wybrać,выбрать
1005,auswählen::V,wybrać,отобрать
1006,bewahren::V,zachować,сохранить
1007,behindern::V,utrudnić,препятствовать
1008,behindern::V,przeszkadzać,препятствовать
1009,verderben::V,zepsuć,испортить
1010,beschädigen::V,uszkodzić,повредить
1011,zerbrechen::V,złamać,разбить
1012,zerreißen::V,drzeć,разорвать
1013,zerreißen::V,rozdzierać,разорвать
1014,zerstören::V,zniszczyć,разрушить
1015,verbrennen::V,spalić,сжечь
1016,geben::V,dać,дать
1017,reichen::V,podać,передать
1018,schenken::V,darować,дарить
1019,versprechen::V,obiecać,обещать
1020,wünschen::V,życzyć,желать
1021,loben::V,chwalić,хвалить
1022,küssen::V,całować,целовать
1023,wiegen::V,kołysać,качать
1024,zudecken::V,przykryć,накрыть
1025,wecken::V,zbudzić,разбудить
1026,zeigen::V,pokazać,показать
1027,führen::V,wieść,вести
1028,führen::V,prowadzić,вести
1029,lehren::V,uczyć,учить
1030,unterrichten::V,nauczać,преподавать
1031,aufziehen::V,wychować,воспитать
1032,leiten::V,kierować,руководить
1033,antreiben::V,popędzić,подгонять
1034,lassen::V,zostawić,заставить
1035,einladen::V,zaprosić,пригласить
1036,vereinigen::V,zjednoczyć,объединить
1037,besuchen::V,odwiedzić,посетить
1038,treffen::V,trafić,встретить
1039,treffen::V,spotkać,встретить
1040,sich versammeln::V,zebrać się,собраться
1041,sich versammeln::V,zgromadzić się,собраться
1042,spielen::V,grać,играть
1043,spielen::V,bawić się,играть
1044,singen::V,śpiewać,петь
1045,tanzen::V,pląsać,плясать
1046,tanzen::V,pląsać,танцевать
1047,tanzen::V,tańczyć,плясать
1048,tanzen::V,tańczyć,танцевать
1049,sich trennen::V,rozstać się,расстаться
1050,verlassen::V,opuścić,покинуть
1051,retten::V,ocalić,спасти
1052,retten::V,uratować,спасти
1053,bewachen::V,pilnować,охранять
1054,schützen::V,ochronić,уберегать
1055,verteidigen::V,bronić,защитить
1056,sich schlagen::V,pobić się,драться
1057,schießen::V,strzelać,стрелять
1058,siegen::V,zwycziężyć,победить
1059,ärgern::V,gniewać,сердить
1060,schlagen::V,bić,ударить
1061,schlagen::V,uderzyć,ударить
1062,treten::V,kopnąć,пинать
1063,stechen::V,ukłuć,уколоть
1064,stoßen::V,popchnąć,толкнуть
1065,stehlen::V,ukraść,украсть
1066,stören::V,zakłócić,помешать
1067,stören::V,przeszkodzić,помешать
1068,belästigen::V,dokuczać,надоедать
1069,verbergen::V,ukryć,скрыть
1070,täuschen::V,łudzić,обмануть
1071,betrügen::V,oszukać,смошенничать
1072,töten::V,zabić,убить
1073,wohnen::V,mieszkać,проживать
1074,arbeiten::V,pracować,работать
1075,sammeln::V,zebrać,собрать
1076,pflücken::V,zerwać,рвать
1077,pflücken::V,zerwać,срывать
1078,jagen::V,polować,охотиться
1079,fischen::V,łowić ryby,рыбачить
1080,fassen::V,złapać,поймать
1081,hüten::V,paść,пасти
1082,treiben::V,pędzić,гнать
1083,anbinden::V,przywiązać,привязать
1084,füttern::V,karmić,кормить
1085,melken::V,doić,доить
1086,hacken::V,rąbać,рубить
1087,gießen::V,lać,полить
1088,gießen::V,podlać,полить
1089,reifen::V,dojrzeć,созреть
1090,zubereiten::V,przyrządzić,приготовить
1091,kochen::V,gotować,варить
1092,backen::V,piec,печь
1093,braten::V,piec,жарить
1094,braten::V,smażyć,жарить
1095,umrühren::V,przemieszać,перемешать
1096,stricken::V,dziać,вязать
1097,nähen::V,szyć,шить
1098,färben::V,pofarbować,покрасить
1099,reinigen::V,oczyścić,очистить
1100,waschen::V,prać,стирать
1101,abwischen::V,obetrzeć,вытереть
1102,spülen::V,płukać,полоскать
1103,fegen::V,zamiatać,подметать
1104,kehren::V,zamieść,мести
1105,baden::V,kąpać się,купаться
1106,sich waschen::V,myć się,мыться
1107,ausziehen::V,zdjąć,снять
1108,anziehen::V,włożyć,надеть
1109,sich anziehen::V,ubrać się,одеться
1110,kämmen::V,uczesać,причесать
1111,schmücken::V,ozdabiać,украсить
1112,sagen::V,powiedzieć,сказать
1113,sprechen::V,mówić,говорить
1114,reden::V,mówić,разговаривать
1115,sich unterhalten::V,rozmawiać,беседовать
1116,fragen::V,zapytać,спросить
1117,bitten::V,prosić,просить
1118,erzählen::V,opowiedzieć,рассказать
1119,mitteilen::V,zawiadomić o,сообщить
1120,nennen::V,nazwać,назвать
1121,rufen::V,wołać,звать
1122,prahlen::V,chełpić się,хвастаться
1123,übersetzen::V,tłumaczyć,перевести
1124,denken::V,myśleć,думать
1125,glauben::V,sądzić,верить
1126,glauben::V,wierzyć,верить
1127,bemerken::V,zauważyć,заметить
1128,erkennen::V,poznać,узнать
1129,begreifen::V,zrozumieć,понять
1130,begreifen::V,zrozumieć,постичь
1131,verstehen::V,rozumieć,услышать
1132,verstehen::V,dosłyszeć,услышать
1133,lernen::V,uczyć się,учиться
1134,wissen::V,wiedzieć,знать
1135,sich erinnern an::V,przypomnieć sobie,вспомнить
1136,vergessen::V,zapomnieć,забыть
1137,messen::V,mierzyć,мерить
1138,zählen::V,liczyć,считать
1139,rechnen::V,rachować,считать
1140,lesen::V,czytać,читать
1141,malen::V,malować,рисовать
1142,zeichnen::V,rysować,рисовать
1143,schreiben::V,pisać,писать
1144,besitzen::V,posiadać,иметь
1145,kaufen::V,kupić,купить
1146,verkaufen::V,sprzedać,продать
1147,bezahlen::V,zapłacić,заплатить
1148,zahlen::V,płacić,платить
1149,beherrschen::V,opanować,владеть
1150,ertragen::V,znieść,вытерпеть
