,Concept_ID,cs,hi
768,Nutzen::N,užitek,लाभ
769,Nutzen::N,užitek,फ़ायदा
770,Reichtum::N,bohatství,धन
771,Reichtum::N,bohatství,दौलत
772,Welt::N,svět,विश्व
773,Welt::N,svět,दुनिया
774,Land::N,země,देश
775,Land::N,země,मुल्क
776,Staat::N,stát,राज्य
777,Staat::N,stát,राष्ट्र
778,König::N,král,राजा
779,König::N,král,बादशाह
780,Macht::N,moc,शासन
781,Macht::N,moc,सत्ता
782,Macht::N,mocnost,शासन
783,Macht::N,mocnost,सत्ता
784,Grenze::N,hranice,सरहद
785,Krieg::N,válka,जंग
786,Krieg::N,válka,युद्ध
787,Feind::N,nepřítel,शत्रु
788,Feind::N,nepřítel,दुश्मन
789,Gewalt::N,násilí,हिंसा
790,Kampf::N,boj,लड़ाई
791,Kampf::N,boj,संघर्ष
792,Bogen[Waffe]::N,luk,कमान
793,Pfeil::N,šíp,बान
794,Gewehr::N,puška,बंदूक़
795,Gewehr::N,ručnice,बंदूक़
796,Fehler::N,chyba,भूल
797,Fehler::N,chyba,ग़लती
798,Lüge::N,lež,झूठ
799,Lüge::N,lež,असत्य
800,Schaden::N,škoda,हानि
801,Schaden::N,škoda,नुक़सान
802,Unglück::N,neštěstí,मुसीबत
803,Unglück::N,neštěstí,विपात्ति
804,Schuld::N,vina,दोष
805,Schuld::N,vina,क़सूर
806,Alter::N,věk,आयु
807,Alter::N,věk,उम्र
808,Schluss::N,konec,अंत
809,Schluss::N,konec,समाप्ति
810,Zeit::N,čas,काल
811,Zeit::N,čas,वक़्त
812,Tag::N,den,दिन
813,Tag::N,den,रोज़
814,Morgen::N,ráno,सुबह
815,Morgen::N,jitro,सुबह
816,Mittag::N,poledne,दोपहर
817,Mittag::N,poledne,मध्याह्न
818,Abend::N,večer,शाम
819,Abend::N,večer,संध्या
820,Nacht::N,noc,रात
821,Nacht::N,noc,रात्रि
822,Woche::N,týden,हफ़्ता
823,Monat::N,měsíc,मास
824,Monat::N,měsíc,महीना
825,Jahr::N,rok,बरस
826,Jahr::N,rok,वर्ष
827,Frühling::N,jaro,वसंत
828,Sommer::N,léto,गरमी
829,Sommer::N,léto,ग्रीष्म
830,Herbst::N,podzim,शरत्
831,Herbst::N,podzim,पतझड़
832,Winter::N,zima,जाड़ा
833,Winter::N,zima,सर्दियाँ
834,Januar::N,leden,जनवरी
835,Februar::N,únor,फ़रवरी
836,März::N,březen,मार्च
837,April::N,duben,अप्रैल
838,Mai::N,květen,मई
839,Juni::N,červen,जून
840,Juli::N,červenec,जुलाई
841,August::N,srpen,अगस्त
842,September::N,září,सितंबर
843,Oktober::N,říjen,अक्तूबर
844,November::N,listopad,नवंबर
845,Dezember::N,prosinec,दिसंबर
846,Montag::N,pondělí,पीर
847,Montag::N,pondělí,सोमवार
848,Montag::N,pondělek,पीर
849,Montag::N,pondělek,सोमवार
850,Dienstag::N,úterý,मंगलवार
851,Mittwoch::N,středa,बुधवार
852,Donnerstag::N,čtvrtek,गुरुवार
853,Donnerstag::N,čtvrtek,बृहस्पतिवार
854,Freitag::N,pátek,शुक्रवार
855,Samstag::N,sobota,सनीचर
856,Samstag::N,sobota,शनिवार
857,Sonntag::N,neděle,इतवार
858,Sonntag::N,neděle,रविवार
859,groß::A,velký,बड़ा
860,klein::A,malý,कम
861,klein::A,malý,छोटा
862,lang::A,dlouhý,लंबा
863,lang::A,dlouhý,दीर्घ
864,kurz::A,krátký,लधु
865,kurz::A,krátký,छोटा
866,breit::A,široký,चौड़ा
867,schmal::A,úzký,तंग
868,schmal::A,úzký,सँकरा
869,dicht::A,hustý,सघन
870,dick[Gegenstand]::A,tlustý,मोटा
871,dünn::A,tenký,महीन
872,dünn::A,tenký,बारीक
873,fein::A,jemný,कोमल
874,fein::A,jemný,सूक्ष्म
875,fest::A,pevný,दृढ़
876,fest::A,pevný,मज़बूत
877,flach::A,plochý,चपटा
878,flach::A,placatý,चपटा
879,glatt::A,hladký,चौरस
880,glatt::A,hladký,चिकना
881,hart::A,tvrdý,कठोर
882,hart::A,tvrdý,सख़्त
883,weich::A,měkký,नरम
884,weich::A,měkký,मुलायम
885,rund::A,kulatý,गोल
886,rund::A,kulatý,वर्तुल
887,rund::A,okrouhlý,गोल
888,rund::A,okrouhlý,वर्तुल
889,spitz::A,špičatý,नुकीला
890,scharf::A,ostrý,पैना
891,stumpf::A,tupý,भोथरा
892,schwer::A,těžký,भारी
893,schwer::A,těžký,वज़नी
894,schön::A,pěkný,सुंदर
895,schön::A,krásný,सुंदर
896,heiß::A,horký,उष्ण
897,warm::A,teplý,गरम
898,kalt::A,studený,सर्द
899,kühl::A,chladný,ठंडा
900,frisch::A,svěží,तर
901,frisch::A,svěží,ताज़ा
902,feucht::A,vlhký,नम
903,feucht::A,vlhký,भीगा
904,nass::A,mokrý,गीला
905,trocken::A,suchý,सूखा
906,trocken::A,suchý,ख़ुश्क
907,voll::A,plný,भरा
908,voll::A,plný,पूरा
909,leer::A,prázdný,ख़ाली
910,offen::A,otevřený,खुला
911,geschlossen::A,zavřený,बंद
912,sauber::A,čistý,साफ़
913,sauber::A,čistý,सुथरा
914,schmutzig::A,špinavý,गंदा
915,roh::A,syrový,कच्चा
916,reif::A,zralý,पक्व
917,reif::A,zralý,पक्का
918,lecker::A,chutný,मज़ेदार
919,lecker::A,chutný,स्वादिष्ट
920,süß::A,sladký,मीठा
921,bitter::A,hořký,कटु
922,bitter::A,hořký,कड़वा
923,sauer::A,kyselý,खट्टा
924,hell::A,světlý,रोशन
925,dunkel::A,temný,अँधेरा
926,schwarz::A,černý,काला
927,schwarz::A,černý,स्याह
928,weiß::A,bílý,सफ़ेद
929,rot::A,rudý,लाल
930,rot::A,rudý,सुर्ख़
931,rot::A,červený,लाल
932,rot::A,červený,सुर्ख़
933,gelb::A,žlutý,पीला
934,gelb::A,žlutý,ज़र्द
935,blau::A,modrý,नीला
936,blau::A,modrý,आसमानी
937,grün::A,zelený,हरा
938,grau::A,šedý,धूसर
939,grau::A,šedivý,धूसर
940,bunt::A,pestrý,रंगीन
941,bunt::A,pestrý,बहुरंगा
942,billig::A,levný,सस्ता
943,billig::A,laciný,सस्ता
944,teuer::A,drahý,महँगा
945,wertvoll::A,cenný,क़ीमती
946,wertvoll::A,cenný,मूल्यवान्
947,blind::A,slepý,अंधा
948,taub::A,hluchý,बहरा
949,kräftig::A,silný,ताक़तवर
950,kräftig::A,silný,शक्तिशाली
951,stark::A,silný,प्रबल
952,stark::A,silný,बलवान्
953,schwach::A,slabý,कमज़ोर
954,fett::A,tučný,मोटा
955,fett::A,tučný,मांसल
956,fett::A,tlustý,मोटा
957,fett::A,tlustý,मांसल
958,schlank::A,štíhlý,पतला
959,schlank::A,štíhlý,छरहरा
960,hübsch::A,hezký,सुंदर
961,hübsch::A,hezký,ख़ूबसूरत
962,böse::A,zlý,पापी
963,böse::A,zlý,दुष्ट
964,dumm::A,hloupý,मूर्ख
965,dumm::A,hloupý,बुद्धू
966,faul::A,líný,आलसी
967,faul::A,líný,सुस्त
968,fleißig::A,pilný,मेहनती
969,fleißig::A,pilný,परिश्रमी
970,geizig::A,lakomý,कृपण
971,geizig::A,lakomý,कंजूस
972,klug::A,chytrý,समझदार
973,klug::A,chytrý,होशियार
974,klug::A,chytrý,अक़्लमंद
975,geschickt::A,šikovný,किशल
976,lieb::A,milý,प्रिय
977,lieb::A,milý,प्यारा
978,lustig::A,veselý,हँसमुख
979,lustig::A,veselý,ख़ुशदिल
980,sanft::A,mírný,नम्र
981,hungrig::A,hladový,भूखा
982,krank::A,nemocný,बीमार
983,krank::A,nemocný,अस्वस्थ
984,nackt::A,nahý,नग्न
985,traurig::A,smutný,उदास
986,traurig::A,smutný,रंजीदा
987,traurig::A,truchlivý,उदास
988,traurig::A,truchlivý,रंजीदा
989,lebendig::A,živý,जीता
990,lebendig::A,živý,ज़िंदा
991,gut::A,dobrý,अच्छा
992,schlecht::A,špatný,बुरा
993,schlecht::A,špatný,ख़राब
994,richtig::A,pravý,ठीक
995,richtig::A,správný,ठीक
996,schlimm::A,zlý,बुरा
997,schlimm::A,zlý,अप्रिय
998,wahr::A,pravdivý,सच
999,alt::A,starý,पुराना
1000,neu::A,nový,नया
1001,ehemalig::A,bývalý,भूतपूर्व
1002,alt[Lebewesen]::A,starý,बूढ़ा
1003,alt[Lebewesen]::A,starý,वृद्ध
1004,jung::A,mladý,जवान
1005,arm::A,chudý,ग़रीब
1006,reich::A,bohatý,धनी
1007,reich::A,bohatý,अमीर
1008,bekannt::A,známý,मालूम
1009,berühmt::A,slavný,मशहूर
1010,berühmt::A,slavný,प्रसिद्ध
1011,fremd::A,cizí,विदेशी
1012,fremd::A,cizí,अपरिचित
1013,verschieden::A,různý,अलग
1014,verschieden::A,různý,भिन्न
1015,verschieden::A,rozličný,अलग
1016,verschieden::A,rozličný,भिन्न
1017,nah::A,blízký,नज़दीकी
1018,fern::A,daleký,दूर
1019,fern::A,daleký,दूरस्थ
1020,linker::A,levý,बायाँ
1021,rechter::A,pravý,दायाँ
1022,rechter::A,pravý,दाहिना
1023,anderer::A,jiný,अन्य
1024,anderer::A,jiný,दूसरा
1025,erster::A,první,पहला
1026,erster::A,první,प्रथम
1027,zweiter::A,druhý,दूसरा
1028,zweiter::A,druhý,द्वितीय
1029,dritter::A,třetí,तीसरा
1030,letzter::A,poslední,अंतिम
1031,letzter::A,poslední,आख़िरी
1032,allein::ADV,sám,तनहा
1033,allein::ADV,sám,अकेले
1034,auf einmal::ADV,najednou,वक़्त में
1035,zusammen::ADV,spolu,एक साथ
1036,zusammen::ADV,spolu,साथ साथ
1037,zusammen::ADV,dohromady,एक साथ
1038,zusammen::ADV,dohromady,साथ साथ
1039,lange::ADV,dlouho,देर तक
1040,plötzlich::ADV,vtom,सहसा
1041,plötzlich::ADV,vtom,अचानक
1042,plötzlich::ADV,náhle,सहसा
1043,plötzlich::ADV,náhle,अचानक
1044,sofort::ADV,hned,तुरंत
1045,sofort::ADV,ihned,तुरंत
1046,später::ADV,později,बाद को
1047,später::ADV,později,बाद में
1048,jetzt::ADV,teď,अब
1049,jetzt::ADV,teď,अभी
1050,jetzt::ADV,nyní,अब
1051,jetzt::ADV,nyní,अभी
1052,heute::ADV,dnes,आज
1053,heute::ADV,dneska,आज
1054,morgen::ADV,zítra,कल
1055,bald::ADV,brzo,जल्दी
1056,dann::ADV,pak,तब
1057,dann::ADV,potom,तब
1058,gestern::ADV,včera,कल
1059,einst::ADV,kdysi,एक दिन
1060,einst::ADV,kdysi,पहले कभी
1061,damals::ADV,tehdy,उस समय
1062,damals::ADV,tehdy,उन दिनों
1063,damals::ADV,tenkrát,उस समय
1064,damals::ADV,tenkrát,उन दिनों
1065,danach::ADV,podle toho,इसके बाद
1066,danach::ADV,podle toho,इसके पश्चात्
1067,vorher::ADV,dříve,पहले
1068,vorher::ADV,dříve,पेशतर
1069,vorher::ADV,napřed,पहले
1070,vorher::ADV,napřed,पेशतर
1071,zuerst::ADV,nejprve,पहले
1072,zuerst::ADV,nejdříve,पहले
1073,einmal::ADV,jednou,एक बार
1074,einmal::ADV,jednou,एक दफ़ा
1075,manchmal::ADV,někdy,कभी कभी
1076,oft::ADV,často,अक्सर
1077,immer::ADV,vždy,सदा
1078,immer::ADV,vždy,हमेशा
1079,immer::ADV,stále,सदा
1080,immer::ADV,stále,हमेशा
1081,niemals::ADV,nikdy,कभी नहीं
1082,niemals::ADV,nikdy,कदापि नहीं
1083,hier::ADV,zde,इधर
1084,hier::ADV,zde,यहाँ
1085,hier::ADV,tady,इधर
1086,hier::ADV,tady,यहाँ
1087,hierhin::ADV,sem,इधर को
1088,hierhin::ADV,sem,यहाँ को
1089,von hier::ADV,odtud,यहाँ से
1090,dort::ADV,tam,उधर
1091,dort::ADV,tam,वहाँ
1092,dorthin::ADV,tam,उधर को
1093,dorthin::ADV,tam,वहाँ को
1094,geradeaus::ADV,rovně,सीधे
1095,vorwärts::ADV,kupředu,आगे
1096,vorwärts::ADV,kupředu,आगे को
1097,rückwärts::ADV,zpět,पीछे को
1098,zurück::ADV,zpět,वापस
1099,zurück::ADV,nazpět,वापस
1100,unten::ADV,dole,नीचे
1101,hinab::ADV,dolů,नीचे को
1102,oben::ADV,nahoře,ऊपर
1103,oben::ADV,navrchu,ऊपर
1104,hinauf::ADV,nahoru,ऊपर को
1105,überall::ADV,všude,हर जगह
1106,überall::ADV,všude,हर स्थान
1107,nicht::ADV,ne,न
1108,nicht::ADV,ne,नहीं
1109,ein wenig::ADV,trochu,कुछ
1110,ein wenig::ADV,trochu,ज़रा
1111,ein wenig::ADV,trochu,थोड़ा
1112,kaum::ADV,sotva,लगभग नहीं
1113,kaum::ADV,sotva,बराबर नहीं
1114,sehr::ADV,velmi,बहुत
1115,sehr::ADV,velice,बहुत
1116,so::ADV,tak,ऐसा
1117,so::ADV,takto,ऐसा
1118,noch::ADV,ještě,अभी तक
1119,nur::ADV,jen,केवल
1120,nur::ADV,jen,सिर्फ़
1121,nur::ADV,jenom,केवल
1122,nur::ADV,jenom,सिर्फ़
1123,schon::ADV,už,चुकना
1124,schon::ADV,již,चुकना
1125,wieder::ADV,zase,फिर
1126,wieder::ADV,zase,दुबारा
1127,vergebens::ADV,marně,व्यर्थ
1128,vor::PRP,před,के आगे
1129,vor::PRP,před,के सामने
1130,hinter::PRP,za,के पीछे
1131,unter::PRP,pod,के तले
1132,unter::PRP,pod,के नीचे
1133,durch::PRP,skrz,के पार
1134,neben::PRP,vedle,के पास
1135,neben::PRP,vedle,की बग़ल में
1136,zwischen::PRP,mezi,के बीच
1137,wegen::PRP,pro,के कारण
1138,wegen::PRP,pro,की वजह से
1139,dies::PRN,toto,यह
1140,dies::PRN,tohle,यह
1141,das::PRN,to,वह
1142,alles::PRN,všechno,सब
1143,alles::PRN,všechno,सब कुछ
1144,ich::PRN,já,मैं
1145,du::PRN,ty,तू
1146,er::PRN,on,यह
1147,wir::PRN,my,हम
1148,ihr::PRN,vy,तुम
1149,sie::PRN,oni,ये
1150,was::FPRN,co,क्या
1151,wer::FPRN,kdo,कौन
1152,wo::FADV,kde,किधर
1153,wohin::FADV,kam,किधर
1154,wie::FADV,jak,कैसे
1155,warum::FADV,proč,क्यों
1156,wieviel::FNUM,kolik,कितना
1157,eins::NUM,jeden,एक
1158,zwei::NUM,dva,दो
1159,drei::NUM,tři,तीन
1160,vier::NUM,čtyři,चार
1161,fünf::NUM,pět,पाँच
1162,sechs::NUM,šest,छह
1163,sieben::NUM,sedm,सात
1164,acht::NUM,osm,आठ
1165,neun::NUM,devět,नौ
1166,zehn::NUM,deset,दस
1167,elf::NUM,jedenáct,ग्यारह
1168,zwölf::NUM,dvanáct,बारह
1169,zwanzig::NUM,dvacet,बीस
1170,dreißig::NUM,třicet,तीस
1171,vierzig::NUM,čtyřicet,चालीस
1172,fünfzig::NUM,padesát,पचास
1173,sechzig::NUM,šedesát,साठ
1174,siebzig::NUM,sedmdesát,सत्तर
1175,achtzig::NUM,osmdesát,अस्सी
1176,neunzig::NUM,devadesát,नव्वे
1177,hundert::NUM,sto,सौ
1178,tausend::NUM,tisíc,हज़ार
1179,und::CNJ,a,और
1180,oder::CNJ,nebo,या
1181,stehen::V,stát,खड़ा होना
1182,sitzen::V,sedět,बैठना
1183,liegen::V,ležet,लेटना
1184,hängen::V,viset,लटकना
1185,werden::V,stát se,बनना
1186,passieren::V,stát se,होना
1187,beginnen::V,počít,आरंभ होना
1188,beginnen::V,počít,प्रारंभ होना
1189,enden::V,končit,अंत होना
1190,enden::V,končit,ख़तम होना
1191,enden::V,skončit,अंत होना
1192,enden::V,skončit,ख़तम होना
1193,wechseln::V,měnit se,बदलना
1194,aufgehen[Sonne]::V,vyjít,चढ़ना
1195,aufgehen[Sonne]::V,vyjít,उदित होना
1196,untergehen[Sonne]::V,zapadnout,अस्त हो जाना
1197,scheinen[Sonne]::V,svítit,रोशनी देना
1198,donnern::V,hřmět,गरजना
1199,wehen::V,vát,चलना
1200,wehen::V,vanout,चलना
1201,strömen::V,proudit,बहना
1202,strömen::V,proudit,प्रवाहित होना
1203,fließen::V,téct,बहना
1204,fließen::V,téct,प्रवाहित होना
1205,sich drehen::V,točit se,घूमना
1206,schwanken::V,kolísat,हिलना
1207,schwanken::V,houpat se,हिलना
1208,schwingen::V,kývat se,हिलना
1209,fallen::V,padat,गिरना
1210,brennen::V,hořet,जलना
1211,rauchen::V,kouřit,धुआँ उड़ाना
1212,regnen::V,pršet,बरसना
1213,gefrieren::V,zamrznout,जमना
1214,tauen::V,tát,गलना
1215,tauen::V,tát,पिघलना
1216,schmelzen::V,tavit,गलना
1217,schmelzen::V,tavit,पिघलना
1218,trocknen::V,schnout,सूखना
1219,sieden::V,vřít,उबलना
1220,faulen::V,hnít,गलना
1221,faulen::V,hnít,सड़ना
1222,verfaulen::V,shnít,गलना
1223,verfaulen::V,shnít,सड़ना
1224,reißen::V,roztrhat se,फटना
1225,versinken::V,topit se,डूबना
1226,versinken::V,ponořit se,डूबना
1227,vergehen::V,plynout,बीतना
1228,vergehen::V,plynout,गुज़रना
1229,erscheinen::V,objevit se,दिखाई देना
1230,verschwinden::V,zmizet,ग़ायब होना
1231,sinken::V,klesat,घटना
1232,sinken::V,klesat,उतरना
1233,abnehmen::V,ubýt,घटना
1234,zunehmen::V,přibýt,बढ़ना
1235,steigen::V,stoupat,बढ़ना
1236,wachsen::V,růst,उगना
1237,glänzen::V,lesknout se,चमकना
1238,funkeln::V,jiskřit se,जगमगाना
1239,funkeln::V,jiskřit se,टिमटिमाना
1240,lärmen::V,dělat hluk,शोर मचाना
1241,läuten::V,zvonit,बजना
1242,klingeln::V,zvonit,बजना
1243,klirren::V,řinčet,झनझनाना
1244,brausen::V,hučet,साँय-साँय करना
1245,rauschen::V,šumět,सरसराना
1246,klingen::V,znít,बजना
1247,bellen::V,štěkat,भौंकना
1248,heulen::V,výt,गुर्राना
1249,blasen::V,foukat,फूँकना
1250,pfeifen::V,pískat,सीटी देना
1251,schreien::V,křičet,चिल्लाना
1252,stöhnen::V,sténat,कराहना
1253,stöhnen::V,sténat,आहें भरना
1254,zittern::V,třást se,काँपना
1255,leben::V,žít,जीना
1256,geboren werden::V,rodit se,पैदा होना
1257,atmen::V,dýchat,साँस लेना
1258,trinken::V,pít,पीना
1259,essen::V,jíst,खाना
1260,schlucken::V,polykat,निगलना
1261,müde werden::V,unavit se,थकना
1262,müde werden::V,unavit se,उकताना
1263,einschlafen::V,usnout,सो जाना
1264,schlafen::V,spát,सोना
1265,aufwachen::V,probudit se,जागना
1266,aufstehen::V,vstát,उठना
1267,sich erholen::V,zotavovat se,सुस्ताना
1268,sich erholen::V,zotavovat se,आराम करना
1269,krank werden::V,onemocnět,बीमार पड़ना
1270,krank sein::V,být nemocný,बीमार होना
1271,schmerzen::V,bolet,दुखना
1272,schmerzen::V,bolet,दर्द करना
1273,husten::V,kašlat,खाँसना
1274,genesen::V,uzdravit se,ठीक हो जाना
1275,genesen::V,uzdravit se,स्वस्थ हो जाना
1276,sterben::V,umřít,मरना
1277,umkommen::V,zahynout,मरना
1278,sich bewegen::V,pohnout se,चलना
1279,sich bewegen::V,pohnout se,हिलना
1280,sich rühren::V,hnout se,हिलना
1281,sich erheben::V,zdvihnout se,उठना
1282,sich setzen::V,posadit se,बैठना
1283,hinfallen::V,upadnout,गिरना
1284,laufen::V,běžet,चलना
1285,schreiten::V,kráčet,क़दम जाना
1286,spazierengehen::V,procházet se,सैर करना
1287,eilen::V,spěchat,तेज़ी से जाना
1288,eilen::V,spěchat,शीघ्रता से चलना
1289,sich beeilen::V,pospíšit si,जल्दी करना
1290,sich beeilen::V,pospíšit si,शीघ्रता करना
1291,sausen::V,fičet,बड़ी तेज़ी से चलना
1292,rennen::V,pádit,भागना
1293,rennen::V,pádit,दौड़ना
1294,springen::V,skákat,उछलना
1295,klettern::V,lézt,चढ़ना
1296,klettern::V,šplhat,चढ़ना
1297,schaukeln::V,houpat,झूलना
1298,kriechen::V,lézt,रेंगना
1299,kriechen::V,plazit se,रेंगना
1300,schwimmen::V,plavat,तैरना
1301,tauchen::V,nořit se,डूबना
1302,rudern::V,veslovat,खेना
1303,rudern::V,veslovat,चप्पू चलाना
1304,fahren::V,jet,चलना
1305,fahren::V,jet,यात्रा करना
1306,fahren::V,jezdit,चलना
1307,fahren::V,jezdit,यात्रा करना
1308,fliegen::V,létat,उड़ना
1309,gehen::V,jít,जाना
1310,weggehen::V,odejít,चला जाना
1311,weggehen::V,odejít,बाहर जाना
1312,abfahren::V,odjet,छूटना
1313,abfahren::V,odjet,रवाना होना
1314,anhalten::V,zastavit se,रुकना
1315,anhalten::V,zastavit se,खड़ा होना
1316,hineingehen::V,vcházet se,घुसना
1317,hineingehen::V,vcházet se,अंदर जाना
1318,eintreten::V,vstoupit,प्रवेश करना
1319,kommen::V,přijít,आना
1320,ankommen::V,dojít,पहुँचना
1321,zurückkommen::V,vrátit se,लौटना
1322,zurückkommen::V,vrátit se,वापस आना
1323,bleiben::V,zůstat,रहना
1324,bleiben::V,zůstat,रुकना
1325,warten::V,čekat,इंतज़ार करना
1326,erwarten::V,čekat na,प्रतीक्षा करना
1327,suchen::V,hledat,ढूँढ़ना
1328,finden::V,najít,पाना
1329,finden::V,najít,ढूँढ़ निकालना
1330,versuchen::V,zkoušet,कोशिश करना
1331,vorbereiten::V,připravit,तैयार करना
1332,lieben::V,milovat,प्यार करना
1333,mögen::V,mít rád,पसंद होना
1334,lachen::V,smát se,हँसना
1335,rühren::V,dojmout,छूना
1336,weinen::V,plakat,रोना
1337,schimpfen::V,nadávat,गाली देना
1338,sich ärgern::V,pohoršit se,चिढ़ना
1339,sich ärgern::V,pohoršit se,नाराज़ होना
1340,sich fürchten::V,bát se,डरना
1341,sich fürchten::V,bát se,भय खाना
1342,fürchten::V,bát se,डरना से
1343,fürchten::V,bát se,भय खाना से
1344,fliehen::V,utéct,भागना
1345,flüchten::V,prchnout,निकल भागना
1346,sehen::V,vidět,देखना
1347,anschauen::V,podívat se na,देखना
1348,ansehen::V,sledovat,दृष्टि डालना पर
1349,hören::V,slyšet,सुनना
1350,zuhören::V,poslouchat,सुनना
1351,probieren::V,ochutnávat,चखना
1352,riechen::V,cítit,सूँघना
1353,fühlen::V,cítit,महसूस करना
1354,scheinen::V,zdát se,लगना
1355,zu sehen sein::V,moci být viděn,दिखाई देना
1356,vernehmen::V,uslyšet,सुनना
1357,frieren::V,mrznout,ठंड लगना
1358,frieren::V,mrznout,सर्दी लगना
1359,tun::V,dělat,करना
1360,können::V,moct,सकना
1361,können::V,moct,जानना
1362,wollen::V,chtít,चाहना
1363,anfangen::V,začít,शुरू करना
1364,beenden::V,ukončit,ख़त्म करना
1365,beenden::V,ukončit,समाप्त करना
1366,aufhören::V,přestat,बंद जाना
1367,aufhören::V,přestat,समाप्त जाना
1368,gelingen::V,podařit se,बनना
1369,gelingen::V,podařit se,अच्छा होना
1370,geraten::V,dařit se,बन पड़ना
1371,öffnen::V,otevřít,खोलना
1372,schließen::V,zavřít,बंद करना
1373,stellen::V,postavit,रखना
1374,setzen::V,posadit,रखना
1375,setzen::V,posadit,बिठाना
1376,legen::V,klást,रखना
1377,legen::V,klást,लिटाना
1378,legen::V,položit,रखना
1379,legen::V,položit,लिटाना
1380,berühren::V,dotýkat se,छूना
1381,berühren::V,dotýkat se,स्पर्श करना
1382,verbinden::V,spojit,बाँधना
1383,bedecken::V,pokrýt,ढकना
1384,aufhängen::V,oběsit,लटकाना
1385,aufhängen::V,pověsit,लटकाना
1386,anzünden::V,zapálit,जलाना
1387,anzünden::V,podpálit,जलाना
1388,aufheben::V,zvednout,उठाना
1389,aufheben::V,zdvihnout,उठाना
1390,zurücklassen::V,zanechat,पीछे छोड़ना
1391,verlieren::V,ztratit,खोना
1392,verlieren::V,ztratit,गँवाना
1393,fallen lassen::V,upustit,गिराना
1394,machen::V,udělat,करना
1395,machen::V,udělat,बनाना
1396,herstellen::V,vyrobit,बनाना
1397,herstellen::V,vyrobit,तैयार करना
1398,bauen::V,stavět,बनाना
1399,bauen::V,stavět,निर्माण करना
1400,bauen::V,budovat,बनाना
1401,bauen::V,budovat,निर्माण करना
1402,reparieren::V,opravit,मरम्मत करना
1403,verbessern::V,zlepšit,सुधारना
1404,ändern::V,změnit,बदलना
1405,ändern::V,změnit,परीवर्तन करना
1406,graben::V,rýt,खोदना
1407,graben::V,kopat,खोदना
1408,beugen::V,ohnout,झुकाना
1409,biegen::V,ohnout,झुकाना
1410,drehen::V,točit,फेरना
1411,drehen::V,točit,घुमाना
1412,wenden::V,obrátit,पलटना
1413,wenden::V,obrátit,मोड़ना
1414,umdrehen::V,obrátit,घुमाना
1415,heben::V,zdvihnout,उठाना
1416,heben::V,zdvihnout,ऊँचा करना
1417,hochheben::V,zvednout,उठाना
1418,hochheben::V,zvednout,ऊपर को उठाना
1419,ergreifen::V,chopit se,पकड़ना
1420,ergreifen::V,chopit se,हाथ में लेना
1421,halten::V,držet,धरना
1422,halten::V,držet,पकड़ना
1423,drücken::V,stisknout,दबाना
1424,schieben::V,posouvat,सरकाना
1425,schieben::V,posouvat,खिसकाना
1426,kratzen::V,škrábat,खुरचना
1427,kratzen::V,škrábat,खुजलाना
1428,lecken::V,lízat,चाटना
1429,beißen::V,kousat,काटना
1430,abreißen::V,utrhat,तोड़ना
1431,abreißen::V,odtrhat,तोड़ना
1432,abschneiden::V,uřezat,काट करना
1433,abschneiden::V,ukrojit,काट करना
1434,binden::V,přivázat,बाँधना
1435,stecken::V,strčit,खोंसना
1436,brechen::V,lomit,तोड़ना
1437,klopfen::V,ťukat,खटखटाना
1438,klopfen::V,klepat,खटखटाना
1439,hauen::V,bít,ठोकना
1440,kleben::V,lepit,चिपकाना
1441,reiben::V,třít,घिसना
1442,reiben::V,třít,रगड़ना
1443,streichen::V,mazat,लगाना
1444,schleifen::V,brousit,तेज़ करना
1445,schneiden::V,řezat,कतरना
1446,schneiden::V,střihat,कतरना
1447,rütteln::V,třást,झकझोरना
1448,rütteln::V,otřást,झकझोरना
1449,schütteln::V,třást,हिलाना
1450,schütteln::V,zatřást,हिलाना
1451,schwenken::V,mávat,घुमाना
1452,schütten::V,nasypat,उँडेलना
1453,füllen::V,naplnit,भरना
1454,füllen::V,naplnit,ठूसना
1455,einwickeln::V,zavinout,लपेटना
1456,tragen::V,nést,ढोना
1457,schleppen::V,vléct,घसीटना
1458,ziehen::V,tahat,खींचना
1459,ziehen::V,táhnout,खींचना
1460,aufbewahren::V,schovat,रखना
1461,werfen::V,házet,फेंकना
1462,fangen::V,chytat,पकड़ना
1463,packen::V,uchvátit,पकड़ना
1464,verstecken::V,schovat,छिपाना
1465,teilen::V,rozdělit,बाँटना
1466,schicken::V,posílat,भेजना
1467,bringen::V,přinést,लाना
1468,hinzufügen::V,připojit,जोड़ना
1469,bekommen::V,dostat,पाना
1470,erhalten::V,uchovat,पाना
1471,erhalten::V,uchovat,मिलना
1472,nehmen::V,vzít,लेना
1473,wählen::V,zvolit,चुनना
1474,auswählen::V,vybrat,चुनना
1475,bewahren::V,uchránit,बनाए रखना
1476,behindern::V,překážet,रोकना
1477,verderben::V,zkazit,ख़राब करना
1478,beschädigen::V,porušit,नुक़सान पहुँचाना
1479,beschädigen::V,poškodit,नुक़सान पहुँचाना
1480,zerbrechen::V,rozlámat,तोड़ना
1481,zerreißen::V,roztrhnout,तोड़ना
1482,zerstören::V,zničit,नष्ट करना
1483,zerstören::V,zničit,बरबाद करना
1484,verbrennen::V,spálit,जलाना
1485,geben::V,dát,देना
1486,reichen::V,podat,थमाना
1487,schenken::V,darovat,भेंट देना
1488,versprechen::V,slíbit,वादा करना
