,Concept_ID,xal,mrj
736,plötzlich::ADV,генткн,трӱк
737,sofort::ADV,дарунь,полт
738,sofort::ADV,дарунь,тöрöк
739,sofort::ADV,дарунь,тӹшӓкок
740,später::ADV,сүүлд,вара
741,jetzt::ADV,ода,
742,heute::ADV,эндр,тагачы
743,morgen::ADV,маңһдур,иргод
744,morgen::ADV,маңһдур,иргодым
745,bald::ADV,дарунь,чӹнь
746,bald::ADV,дарунь,вӓшке
747,bald::ADV,дарунь,выртышты
748,dann::ADV,дәкәд,пакыла
749,gestern::ADV,өцклдүр,тенгечӹ
750,einst::ADV,нег саамд,икӓнӓ
751,damals::ADV,тиигхд,тӹнӓм
752,danach::ADV,тегәд,пакыла
753,vorher::ADV,урд,перви
754,zuerst::ADV,түрүләд,андак
755,einmal::ADV,нег дәкҗ,гӓнӓк
756,einmal::ADV,нег дәкҗ,гӓнӓ
757,manchmal::ADV,зәрмдән,кынамжы
758,oft::ADV,хара биш,чӹчкӹдӹн
759,oft::ADV,хатяр биш,чӹчкӹдӹн
760,oft::ADV,дару-дарунь,чӹчкӹдӹн
761,immer::ADV,оньдинд,со
762,immer::ADV,оньдинд,соок
763,niemals::ADV,кезә чмгн биш,нинам
764,niemals::ADV,кезә чмгн биш,нигынам
765,niemals::ADV,кезә чмгн биш,нигынамат
766,hier::ADV,энд,тиштӹ
767,hier::ADV,энүнд,тиштӹ
768,hierhin::ADV,нааран,тишкӹ
769,von hier::ADV,эндәс,тишец
770,von hier::ADV,эндәс,тишецӹн
771,dort::ADV,тенд,тӹштӹ
772,dorthin::ADV,тиигән,тӹшкӹ
773,dorthin::ADV,тиигән,тӹшкӹлӓ
774,geradeaus::ADV,шуд,вик
775,geradeaus::ADV,шуд,тура
776,vorwärts::ADV,уралан,анзыкы
777,rückwärts::ADV,гедргән,мӹнгеш
778,zurück::ADV,хәрү,мӹнгеш
779,unten::ADV,дор,ӱлнӹ
780,unten::ADV,дор,лӹвӓлнӹ
781,hinab::ADV,дор,ӱлӹкӹ
782,hinab::ADV,дор,лӹвӓкӹ
783,hinab::ADV,доракшан,ӱлӹкӹ
784,hinab::ADV,доракшан,лӹвӓкӹ
785,oben::ADV,деер,вӹлнӹ
786,hinauf::ADV,өөдән,кӱшкӹлӓ
787,hinauf::ADV,өөдән,кӱш
788,hinauf::ADV,деер,кӱшкӹлӓ
789,hinauf::ADV,деер,кӱш
790,überall::ADV,альд болв чигн,йӹлт
791,überall::ADV,альд болв чигн,цилӓ вӓре
792,nicht::ADV,эс,уке
793,nicht::ADV,биш,уке
794,nicht::ADV,бичә,уке
795,ein wenig::ADV,баахн,изиш
796,ein wenig::ADV,баахн,иклаштык
797,ein wenig::ADV,баахнар,изиш
798,ein wenig::ADV,баахнар,иклаштык
799,kaum::ADV,әрә,цылик
800,kaum::ADV,әрә,чучок-чучок
801,sehr::ADV,йир,чоте
802,so::ADV,иигҗ,тенге
803,so::ADV,иигҗ,тенгелӓ
804,noch::ADV,ода чигн,мол
805,noch::ADV,ода чигн,моло
806,nur::ADV,һанцхн,веле
807,schon::ADV,одх,уже
808,schon::ADV,одх,ӹнде
809,wieder::ADV,бас,уэш
810,vergebens::ADV,киидән,зря
811,vergebens::ADV,киидән,ӹзрӓ
812,vergebens::ADV,киидән,ӹзӹрӓ
813,vor::PRP,урд,анзыц
814,vor::PRP,урд,анзыцын
815,hinter::PRP,ца,шайылан
816,hinter::PRP,ца,шайылный
817,unter::PRP,дор,лӹвӓкӹ
818,durch::PRP,ивт,вашт
819,durch::PRP,дундаһур,вашт
820,neben::PRP,хаҗуд,сага
821,zwischen::PRP,хоорнд,лош
822,zwischen::PRP,хоорнд,лошкы
823,wegen::PRP,көлтә,мычыц
824,wegen::PRP,деерәс,мычыц
825,dies::PRN,эн,тидӹ
826,dies::PRN,эн,ти
827,das::PRN,тер,тидӹ
828,das::PRN,тер,ти
829,alles::PRN,цуһар,цилӓ
830,ich::PRN,би,мый
831,du::PRN,чи,тӹнь
832,er::PRN,тер,тӹдӹ
833,wir::PRN,мадн,мӓ
834,ihr::PRN,та,вӓ
835,sie::PRN,тедн,нӹнӹ
836,was::FPRN,юн,ма
837,wer::FPRN,кен,кӱ
838,wo::FADV,хама,кышан
839,wo::FADV,хама,кыштакен
840,wohin::FADV,хамаран,кышкы
841,wie::FADV,яһҗ,кыце
842,wie::FADV,яһад,кыце
843,warum::FADV,юңгад,малын
844,wieviel::FNUM,кедү,кынар
845,wieviel::FNUM,кедү,кынары
846,wieviel::FNUM,кедү,кынаркы
847,eins::NUM,негн,иктӹ
848,eins::NUM,негн,иктӹт
849,zwei::NUM,хойр,кок
850,zwei::NUM,хойр,кокты
851,drei::NUM,һурвн,кым
852,drei::NUM,һурвн,кымыт
853,vier::NUM,дөрвн,нӹл
854,fünf::NUM,тавн,вӹц
855,sechs::NUM,зурһан,куд
856,sechs::NUM,зурһан,кудытмозн
857,sieben::NUM,долан,шӹм
858,sieben::NUM,долан,шӹмӹт
859,acht::NUM,нәәмн,кӓндӓкш
860,acht::NUM,нәәмн,кӓндӓкшӹ
861,neun::NUM,йисн,ӹндекшшӱдӹ
862,zehn::NUM,арвн,лу
863,elf::NUM,арвн негн,луатик
864,elf::NUM,арвн негн,луатиктӹ
865,zwölf::NUM,арвн хойр,луаткок
866,zwölf::NUM,арвн хойр,луаткокты
867,zwanzig::NUM,хөрн,коклы
868,dreißig::NUM,һучн,кымлы
869,vierzig::NUM,дөчн,нӹллӹ
870,fünfzig::NUM,тәвн,вӹцлӹ
871,sechzig::NUM,җирн,кудлу
872,siebzig::NUM,далн,шӹмлу
873,achtzig::NUM,найн,кӓндӓкшлу
874,neunzig::NUM,йирн,ӹндекшлу
875,hundert::NUM,зун,шӱдӹ
876,tausend::NUM,миңһн,тӹжем
877,und::CNJ,болн,дöн
878,oder::CNJ,эс гиҗ,льывы
879,oder::CNJ,эс гихлә,льывы
880,stehen::V,зогсх,шалшаг
881,sitzen::V,суух,шӹнзӓш
882,liegen::V,кевтх,киӓш
883,hängen::V,өлгәтә бәәх,кечӓш
884,werden::V,болх,шагалаш
885,passieren::V,болх,ӹштӓ́лтӓш
886,beginnen::V,эклх,тӹнгӓлӓлтӓш
887,enden::V,төгсх,пӹтӓш
888,wechseln::V,хүврх,весемӓш
889,wechseln::V,хүврх,весемӓлтӓш
890,aufgehen[Sonne]::V,һарх,авараш
891,untergehen[Sonne]::V,орх,шӹ́нзӓш
892,untergehen[Sonne]::V,сүүрлх,шӹ́нзӓш
893,scheinen[Sonne]::V,герлтх,сотемдӓрӓш
894,donnern::V,күрҗңнх,хӹдӹртӓш
895,wehen::V,сальклх,ӹфӹлӓш
896,strömen::V,һооҗх,йогащ
897,fließen::V,урсх,йогащ
898,sich drehen::V,эргх,пöрдӓш
899,schwanken::V,дәәвлх,лыпшалташ
900,schwingen::V,нәәхлх,кӓчӓйӓш
901,fallen::V,унх,кенвазаш
902,fallen::V,унх,шынгалташ
903,fallen::V,киисх,кенвазаш
904,fallen::V,киисх,шынгалташ
905,brennen::V,шатх,йылаш
906,rauchen::V,ута һарһх,шыпшаш
907,regnen::V,орх,юраш
908,gefrieren::V,мөстх,гӓш
909,gefrieren::V,мөстх,кӹлмаш
910,tauen::V,хәәлх,шылаш
911,schmelzen::V,хәәлх,шӹрӓнӓш
912,schmelzen::V,хәәлгдх,шӹрӓнӓш
913,trocknen::V,эврх,кошкаш
914,sieden::V,буслх,шолаш
915,faulen::V,үмкәрх,шӱӓш
916,verfaulen::V,илҗрх,йӓнгӓрӓлтӓш
917,reißen::V,тасрх,кышкедӓлтӓш
918,versinken::V,чивх,ва́лаш
919,vergehen::V,болх,эртӓш
920,erscheinen::V,һарх,каяш
921,verschwinden::V,уга болх,ямаш
922,sinken::V,татгдх,пычаш
923,abnehmen::V,хасгдх,чӹдемӓш
924,abnehmen::V,хасгдх,кöтӹргӓш
925,zunehmen::V,өсх,когоэмӓш
926,steigen::V,немх,лӱлта́лташ
927,wachsen::V,өсх,кушкаш
928,wachsen::V,урһх,кушкаш
929,glänzen::V,гилвкх,йӹлгӹжӓш
930,funkeln::V,цәклх,валгалташ
931,lärmen::V,шууглдх,юкланаш
932,läuten::V,хоңх,цоргаш
933,klingeln::V,җиңнулх,цоргаш
934,klirren::V,җиңнх,цонгырталгаш
935,brausen::V,догшрхх,ышдымыла́наш
936,rauschen::V,сарҗңнх,шу́жгаш
937,klingen::V,ә һарх,йо́нгаш
938,bellen::V,хуцх,опташ
939,heulen::V,уульх,урмыжаш
940,blasen::V,үләх,ӹфӹлӓш
941,pfeifen::V,ишкрх,ши́шкаш
942,schreien::V,хәәкрх,уташ
943,schreien::V,хәәкрх,саслаш
944,schreien::V,хәәкрх,варгынзаш
945,stöhnen::V,түңшх,ӹнгӹрӓш
946,zittern::V,дагҗннх,цӹтӹрӓш
947,leben::V,бәәх,ӹлӓш
948,geboren werden::V,төрх,шачаш
949,atmen::V,әмсхлх,шӱлӓш
950,trinken::V,уух,йӱӓш
951,essen::V,идх,качкаш
952,schlucken::V,зальгх,нелӓш
953,müde werden::V,көшх,янгылаш
954,einschlafen::V,унтх,амален кеӓш
955,schlafen::V,нөөрсх,амалаш
956,aufwachen::V,серх,понгыжалташ
957,aufstehen::V,босх,кӹньӹл шагалаш
958,sich erholen::V,амрх,кӓнаш
959,krank werden::V,гемтх,церлӓнен вазаш
960,krank sein::V,шалтглх,церлӓнӓш
961,krank sein::V,шалтглх,ясланаш
962,krank sein::V,шалтглх,ясыланаш
963,schmerzen::V,өвдх,каршташ
964,husten::V,ханях,кахыраш
965,genesen::V,эдгх,паремӓш
966,genesen::V,эдгх,тöрлӓнӓш
967,sterben::V,үкх,вазын колаш
968,sterben::V,өңгрх,вазын колаш
969,umkommen::V,үкх,пӹтӓш
970,sich bewegen::V,көдлх,кашташ
971,sich bewegen::V,көндрх,кашташ
972,sich rühren::V,көндрх,тӓрвӓнӓш
973,sich erheben::V,босх,кӹньӹлӓш
974,sich setzen::V,суух,шӹнзӓш
975,hinfallen::V,унх,кенвазаш
976,hinfallen::V,унх,шынгалташ
977,hinfallen::V,киисх,кенвазаш
978,hinfallen::V,киисх,шынгалташ
979,laufen::V,йовх,кашташ
980,schreiten::V,алхх,ашкедӓш
981,spazierengehen::V,сергҗ йовх,мадын кашташ
982,eilen::V,шулудх,вӓшкӓш
983,sich beeilen::V,адһх,вӓшкӓш
984,sich beeilen::V,адһх,талашаш
985,sich beeilen::V,шамдх,вӓшкӓш
986,sich beeilen::V,шамдх,талашаш
987,sausen::V,хурдлх,хойхаланаш
988,sausen::V,хурдлх,хояш
989,sausen::V,йир_хурдар_гүүх,хойхаланаш
990,sausen::V,йир_хурдар_гүүх,хояш
991,sausen::V,йир_хурдар_йовх,хойхаланаш
992,sausen::V,йир_хурдар_йовх,хояш
993,rennen::V,гүүх,кыргыжаш
994,springen::V,һәрәдх,тӹршештӓш
995,klettern::V,давшх,ку́заш
996,schaukeln::V,дүүдңндх,лыпшалташ
997,kriechen::V,мөлкх,авалянаш
998,kriechen::V,мөлкх,ньыжиклӓш
999,schwimmen::V,усчх,илӓш
1000,tauchen::V,булхх,цымаш
1001,rudern::V,хәәвдх,шуалташ
1002,fahren::V,йовх,кеӓш
1003,fliegen::V,нисх,чонгештӓш
1004,gehen::V,йовх,кеӓш
1005,weggehen::V,йовх,кеӓш
1006,weggehen::V,одх,кеӓш
1007,weggehen::V,һарх,кеӓш
1008,weggehen::V,мөрлх,кеӓш
1009,abfahren::V,мордх,кеӓш
1010,anhalten::V,зогсх,цӓрнӓш
1011,hineingehen::V,орх,пыраш
1012,eintreten::V,орх,пыраш
1013,kommen::V,ирх,толаш
1014,ankommen::V,ирх,шоаш
1015,zurückkommen::V,орх,пöртӹлӓш
1016,bleiben::V,бәәх,кодаш
1017,warten::V,күләх,вычаш
1018,erwarten::V,күләх,вычаш
1019,suchen::V,хәәх,кӹчӓлӓш
1020,finden::V,олх,моаш
1021,versuchen::V,седх,путаяш
1022,versuchen::V,седх,цацаш
1023,vorbereiten::V,белдх,поспейӹктӓш
1024,lieben::V,дурлх,яраташ
1025,mögen::V,таассгдх,яраташ
1026,lachen::V,инәх,ваштылаш
1027,rühren::V,уйрах,тӓрвӓтӓш
1028,weinen::V,уульх,мӓгӹрӓш
1029,schimpfen::V,харах,свырседӓлӓш
1030,sich ärgern::V,уурлх,шӹдешкӓш
1031,sich fürchten::V,әәх,лӱдӓш
1032,fürchten::V,әәх,лӱдӓш
1033,fürchten::V,сүрдх,лӱдӓш
1034,fliehen::V,зулх,кыргыжаш
1035,flüchten::V,орһх,кыргыж шӹлӓш
1036,flüchten::V,зулх,кыргыж шӹлӓш
1037,sehen::V,үзх,ужаш
1038,anschauen::V,харх,анжалаш
1039,ansehen::V,хәләх,анжаш
1040,ansehen::V,үзх,анжаш
1041,hören::V,соңсх,колаш
1042,zuhören::V,соңсх,колышташ
1043,probieren::V,амсх,тотештӓш
1044,probieren::V,амсх,подыл анжаш
1045,riechen::V,үнрчлх,ӱпшӹнзӓш
1046,fühlen::V,медх,шижӓш
1047,scheinen::V,болҗ медгдх,каяш
1048,scheinen::V,миниһәр болхла,каяш
1049,scheinen::V,болад бәәх,каяш
1050,zu sehen sein::V,үзгдх,каяш
1051,vernehmen::V,соңсх,колын колташ
1052,frieren::V,даарх,кӹлмаш
1053,frieren::V,даарх,тӹнгӹргӓш
1054,tun::V,кех,ӹштӓш
1055,können::V,чадх,кердӓш
1056,wollen::V,дурлх,жалаяш
1057,anfangen::V,эклх,тӹнгӓлӓш
1058,beenden::V,дуусх,пӹтӓрӓш
1059,aufhören::V,уурх,цӓрнӓш
1060,gelingen::V,бүтх,цӓш лиӓш
1061,gelingen::V,күцәх,цӓш лиӓш
1062,geraten::V,болх,лиӓш
1063,öffnen::V,секх,пачаш
1064,schließen::V,хаах,чӱчӓш
1065,stellen::V,тәвх,шӹндӓш
1066,setzen::V,суулһх,шӹндӓш
1067,legen::V,тәвх,опташ
1068,legen::V,тәвх,пиштӓш
1069,berühren::V,көндәх,тӹкӓлӓш
1070,verbinden::V,боох,пидӓш
1071,bedecken::V,хучх,леведӓш
1072,bedecken::V,бүркх,леведӓш
1073,aufhängen::V,өлгх,сӓкӓш
1074,anzünden::V,асах,чӱктӓш
1075,anzünden::V,шатах,чӱктӓш
1076,aufheben::V,өөдән өргх,кузыкташ
1077,zurücklassen::V,үлдәх,кодаш
1078,verlieren::V,геех,ямдаш
1079,fallen lassen::V,алдх,кенвацтараш
1080,machen::V,кех,ӹштӓш
1081,herstellen::V,кех,йӓмдӹлӓш
1082,bauen::V,тосхх,ӹштӓш
1083,reparieren::V,ясх,чиняш
1084,reparieren::V,ясх,алалаш
1085,verbessern::V,сәәрүлх,яжоэмден шӹндӓш
1086,ändern::V,хүврәх,вашталташ
1087,graben::V,малтх,капаяш
1088,beugen::V,нуһлх,лывырташ
1089,beugen::V,нуһлх,каклярташ
1090,biegen::V,матилһх,лывырташ
1091,drehen::V,эргүлх,сӓрӓш
1092,drehen::V,эргүлх,сӓрӹкӓлӓш
1093,wenden::V,көмрх,сӓрӓлӓш
1094,wenden::V,эргүлх,сӓрӓлӓш
1095,umdrehen::V,эргүлх,сӓрӓлӓш
1096,heben::V,өргх,лӱктӓш
1097,heben::V,деер өргх,лӱктӓш
1098,hochheben::V,өргх,кузыкташ
1099,ergreifen::V,бәрх,хватяш
1100,halten::V,бәрх,кычаш
1101,drücken::V,шахх,темдӓш
1102,schieben::V,түлкх,шӹкӓш
1103,kratzen::V,мааҗх,нӹжӓш
1104,lecken::V,долах,нылаш
1105,beißen::V,хазх,пыралаш
1106,abreißen::V,таслх,кӹрӓш
1107,abreißen::V,таслх,кышкед нӓлӓш
1108,abschneiden::V,тәәрх,шулаш
1109,abschneiden::V,тәәрх,лаштыклаш
1110,binden::V,боох,пидӓш
1111,stecken::V,шаах,шыралаш
1112,stecken::V,хатхх,шыралаш
1113,brechen::V,хамхлх,тодылаш
1114,brechen::V,хамхлх,пыдырташ
1115,klopfen::V,цокх,рушткаш
1116,hauen::V,цокх,шелӹштӓш
1117,kleben::V,наах,клейӓш
1118,reiben::V,зүлгх,нӹжӓш
1119,streichen::V,наах,шӹрӓш
1120,streichen::V,лашх,шӹрӓш
1121,streichen::V,түркх,шӹрӓш
1122,schleifen::V,хурцлх,шымаш
1123,schneiden::V,хәәчлх,пӹчкӓш
1124,rütteln::V,дәәвлүлх,мыльгыкташ
1125,schütteln::V,сегсрх,цӹтӹртӓш
1126,schütteln::V,сегсрх,мыльгыкташ
1127,schwenken::V,дайлх,машыяш
1128,schütten::V,кех,опталаш
1129,füllen::V,дүүргх,темӓш
1130,einwickeln::V,орах,пӹтӹрӓ́лӓш
1131,tragen::V,зөөх,намалаш
1132,schleppen::V,чирх,шӹдӹрӓш
1133,ziehen::V,татх,шыпшаш
1134,aufbewahren::V,хадһлх,перегӓш
1135,werfen::V,хайх,кӹшкӓш
1136,fangen::V,бәрх,кычаш
1137,fangen::V,хавлх,кычаш
1138,packen::V,бәрх,хватяш
1139,verstecken::V,дүрх,шӹлтӓш
1140,verstecken::V,бултулх,шӹлтӓш
1141,teilen::V,хувах,пайылаш
1142,schicken::V,илгәх,колташ
1143,bringen::V,авч ирх,кандаш
1144,hinzufügen::V,немх,
1145,bekommen::V,авх,лыкташ
1146,erhalten::V,авх ,получаяш
1147,nehmen::V,авх,налаш
1148,wählen::V,шүүх,айыраш
1149,auswählen::V,шүүх,айыраш
1150,bewahren::V,хадһлх,перегӓш
1151,bewahren::V,кевтнь үлдәх,перегӓш
1152,bewahren::V,кевтнь бәәлһх,перегӓш
1153,behindern::V,харшлх,мешӓйӓш
1154,verderben::V,үрәх,портяш
1155,beschädigen::V,эвдх,шушырташ
1156,zerbrechen::V,күүлх,пыдырташ
1157,zerbrechen::V,хамхлх,пыдырташ
1158,zerreißen::V,шуучх,кӹрӓш
1159,zerstören::V,эвдх,шӓлӓтӓш
1160,verbrennen::V,шатах,йылаташ
1161,verbrennen::V,шатах,йылалташ
1162,geben::V,өгх,пуаш
1163,reichen::V,өгх,пуаш
1164,schenken::V,белглх,подараш
1165,versprechen::V,амлх,сöрӓш
1166,wünschen::V,сә хәәх,жалаяш
1167,loben::V,магтх,хваляш
1168,küssen::V,үмсх,шышшалаш
1169,wiegen::V,саатулх,лӱнгӓлтӓш
1170,zudecken::V,бүркх,пиштӓш
1171,wecken::V,серүлх,понгыжалтараш
1172,zeigen::V,үзүлх,анжыкташ
1173,führen::V,көтлх,видӓш
1174,lehren::V,заах,тымдаш
1175,lehren::V,сурһх,тымдаш
1176,unterrichten::V,сурһх,тымдаш
1177,unterrichten::V,багшлх,тымдаш
1178,aufziehen::V,өскәх,кушташ
1179,leiten::V,һардх,видӓш
1180,leiten::V,һардх,вуйлаташ
1181,leiten::V,һардх,вуйлалташ
1182,leiten::V,толһалх,видӓш
1183,leiten::V,толһалх,вуйлаташ
1184,leiten::V,толһалх,вуйлалташ
1185,antreiben::V,шамдах,талаштараш
1186,lassen::V,күч үзүлх,-ыкт
1187,einladen::V,үрх,ӱжӓш
1188,vereinigen::V,хамцулх,иктештӓш
1189,besuchen::V,одх,толаш
1190,treffen::V,харһх,вӓшлиӓш
1191,treffen::V,харһх,вӓшлиӓлтӓш
1192,sich versammeln::V,цуглрх,цымыргаш
1193,sich versammeln::V,хурх,цымыргаш
1194,spielen::V,наадх,мадаш
1195,singen::V,дуулх,мыраш
1196,tanzen::V,биилх,кушташ
1197,sich trennen::V,хаһцх,айырлаш
1198,verlassen::V,хайх,шуаш
1199,retten::V,әм аврх,ытараш
1200,retten::V,әәмшгәс харсх,ытараш
1201,bewachen::V,харх,оролаш
1202,bewachen::V,манх,оролаш
1203,schützen::V,харсх,перегӓш
1204,verteidigen::V,харсх,перегӓш
1205,sich schlagen::V,гүвдлдх,шидӓлӓш
1206,sich schlagen::V,гүвдлдх,шиэдӓлӓш
1207,schießen::V,хах,лӱӓш
1208,siegen::V,диилх,сӹнгӓш
1209,ärgern::V,уурлулх,шӹдештӓрӓш
1210,schlagen::V,цокх,пӓрен колташ
1211,schlagen::V,цокх,хӹрӹктен колташ
1212,schlagen::V,гүвдх,пӓрен колташ
1213,schlagen::V,гүвдх,хӹрӹктен колташ
1214,stechen::V,хатхх,пышкылаш
1215,stoßen::V,түлкчкх,шыркедӓш
1216,stehlen::V,хулхалх,шолышт толаш
1217,stören::V,һә болх,ӓрештӹлӓш
1218,belästigen::V,амр эс өгх,кӓньӹсӹрлӓндӓрӓш
1219,belästigen::V,амр эс өгх,шытырланыкташ
1220,verbergen::V,нуух,шӹлтӓш
1221,verbergen::V,бултулх,шӹлтӓш
1222,täuschen::V,меклх,алталаш
1223,täuschen::V,меклх,аталаш
1224,betrügen::V,меклх,мошеньӹчӓйӓш
1225,betrügen::V,мек һарһх,мошеньӹчӓйӓш
1226,töten::V,алх,пуштын шуаш
1227,wohnen::V,бәәх,ӹлӓш
1228,arbeiten::V,көдлх,пӓшӓлӓш
1229,arbeiten::V,көдлх,ровотаяш
1230,sammeln::V,түүх,погаш
1231,pflücken::V,түүх,кӹрӓш
1232,pflücken::V,хурах,кӹрӓш
1233,jagen::V,аңнх,охотничӓйӓш
1234,jagen::V,аңһучлх,охотничӓйӓш
1235,fischen::V,заһс аңнх,кол кычаш
1236,fassen::V,бәрх,кычаш
1237,hüten::V,хәрүлх,кӹтӓш
1238,treiben::V,туух,шуруяш
1239,anbinden::V,уйх,ялшташ
1240,anbinden::V,уйх,ялышташ
1241,füttern::V,теҗәх,пукшаш
1242,melken::V,саах,шыпшылаш
1243,hacken::V,чавчх,роаш
1244,gießen::V,услх,шӓвӓш
1245,reifen::V,болх,кӱӓш
1246,reifen::V,болх,поспейӓш
1247,reifen::V,болвсрх,кӱӓш
1248,reifen::V,болвсрх,поспейӓш
1249,zubereiten::V,белдх,йӓмдӹлӓш
1250,kochen::V,чанх,шолташ
1251,kochen::V,болһх,шолташ
1252,backen::V,болһх,кӱктӓш
1253,braten::V,хуурх,жӓрӓш
1254,umrühren::V,самрх,намалаш
1255,stricken::V,өлгх,пидӓш
1256,nähen::V,уйх,ыргаш
1257,färben::V,будх,пидӓш
1258,reinigen::V,цеврлх,чиӓлтӓш
1259,waschen::V,уһах,мышкаш
1260,abwischen::V,арчх,ӹштӓш
1261,spülen::V,зәәлх,шӱӓлтӓш
1262,fegen::V,сәвүрдх,ӹштӓш
1263,kehren::V,сәвүрдх,ӹштӓш
1264,baden::V,өөмх,нӱштӹлӓш
1265,sich waschen::V,уһах,мышкылташ
1266,sich waschen::V,бийән уһаҗ,мышкылташ
1267,ausziehen::V,тәәлх,кыдашаш
1268,anziehen::V,өмсх,чиӓш
1269,sich anziehen::V,хувцлх,чиӓш
1270,kämmen::V,самлх,шерӓш
1271,schmücken::V,чимх,цеверемдӓш
1272,schmücken::V,кеерүлх,цеверемдӓш
1273,sagen::V,келх,манаш
1274,sagen::V,келх,келесӓш
1275,sprechen::V,келх,манаш
1276,reden::V,күүндх,шайышташ
1277,reden::V,күр_кех,шайышташ
1278,sich unterhalten::V,күүндх,хытыраш
1279,sich unterhalten::V,күүндх,хытыргаш
1280,fragen::V,сурх,ядаш
1281,bitten::V,эрх,ядаш
1282,erzählen::V,келх,келесӓш
1283,erzählen::V,келҗ өгх,келесӓш
1284,mitteilen::V,медүлх,попаш
1285,mitteilen::V,медүлх,увертӓш
1286,mitteilen::V,медүлх,увертӓрӓш
1287,nennen::V,нерәдх,лӹмдӓш
1288,nennen::V,нер өгх,лӹмдӓш
1289,rufen::V,дуудх,ӱжӓш
1290,prahlen::V,көөрх,хайзаш
1291,prahlen::V,көөрх,шаргаланаш
1292,übersetzen::V,орчулх,вашташ
1293,denken::V,санх,машанаш
1294,glauben::V,шүтх,ӹнянӓш
1295,glauben::V,нәәлх,ӹнянӓш
1296,bemerken::V,темдглх,цаклаш
1297,erkennen::V,таньх,пӓлӓш
1298,erkennen::V,медх,пӓлӓш
1299,begreifen::V,медх,ынгылаш
1300,verstehen::V,соңсх,ынгылаш
1301,lernen::V,сурх,тыменяш
1302,wissen::V,медх,пӓлӓш
1303,sich erinnern an::V,санх,ышештӓрӓш
1304,vergessen::V,мартх,монден кодаш
1305,messen::V,кемҗәлх,висӓш
1306,zählen::V,тоолх,шотаяш
1307,rechnen::V,тоолх,шотаяш
1308,lesen::V,умшх,лыдаш
1309,malen::V,зурх,рисуяш
1310,zeichnen::V,зурх,ыдырка́лаш
1311,schreiben::V,бичх,вазаш
1312,besitzen::V,эзлх,кы́чаш
1313,kaufen::V,хулдҗ авх,нӓлӓш
1314,verkaufen::V,хулдх,выжалаш
1315,verkaufen::V,гүүлгх,выжалаш
1316,bezahlen::V,өгх,тӱлӓш
1317,zahlen::V,өгх,тӱлӓш
1318,beherrschen::V,эзлх,кы́чаш
1319,ertragen::V,даах,цӹтӓш
1320,treten::V,,чымаш
