,Concept_ID,ml,cy
634,klug::A,ബുദ്ധിസാമർഥ്യമുള്ള,deallus
635,geschickt::A,പ്രതിഭാശാലി,medrus
636,geschickt::A,പ്രതിഭാശാലി,deheuig
637,lieb::A,പ്രിയപ്പെട്ട,hoff
638,lieb::A,പ്രിയപ്പെട്ട,annwyl
639,lustig::A,ആനന്ദകരമായ,llon
640,sanft::A,സൌമ്യമായ,mwyn
641,hungrig::A,വിശപ്പുള്ള,newynog
642,krank::A,അസുഖമുള്ള,sâl
643,krank::A,അസുഖമുള്ള,gwael
644,nackt::A,നഡമായ,noeth
645,traurig::A,വിഷമമുള്ള,trist
646,lebendig::A,ഉപജീവനം,yn fyw
647,gut::A,നല്ല,da
648,schlecht::A,മോശമായ,drwg
649,schlecht::A,മോശമായ,gwael
650,richtig::A,ശരിയായ,cywir
651,schlimm::A,വൃത്തികെട്ട,enbyd
652,wahr::A,ശരിയായ,gwir
653,alt::A,പഴയ,hen
654,neu::A,പുതിയ,newydd
655,ehemalig::A,മുൻ,blaenorol
656,alt[Lebewesen]::A,വയസ്സുള്ള,oedrannus
657,jung::A,കൌമാരമായ,ifanc
658,arm::A,പാവപ്പെട്ട,tlawd
659,reich::A,സമ്പന്നമായ,cyfoethog
660,bekannt::A,പരിചിതമായ,cynefin
661,bekannt::A,പരിചിതമായ,cyfarwydd
662,berühmt::A,പ്രശസ്തനായ,enwog
663,fremd::A,വൈദേശികമായ,estron
664,verschieden::A,വ്യത്യസ്തമായ,gwahanol
665,nah::A,അരികത്തുള്ള,agos
666,fern::A,അകലെയുള്ള,pell
667,linker::A,അവശേഷിച്ച,aswy
668,linker::A,അവശേഷിച്ച,chwith
669,rechter::A,വലത്തേ,de
670,rechter::A,വലത്തേ,deau
671,anderer::A,മറ്റുള്ള,arall
672,erster::A,ആദ്യത്തെ,cyntaf
673,zweiter::A,രണ്ടാം,ail
674,dritter::A,മൂന്നാമത്,trydydd
675,letzter::A,അവസാനത്തെ,olaf
676,allein::ADV,തനിച്ചുള്ള,unig
677,allein::ADV,തനിച്ചുള്ള,ar ei ben ei hun
678,auf einmal::ADV,ഉടന്,ar yr un pryd
679,zusammen::ADV,ഒരുമിച്ച,ynghyd
680,zusammen::ADV,ഒരുമിച്ച,gyda'i gilydd
681,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,amser hir
682,plötzlich::ADV,പെട്ടെന്ന്,yn sydyn
683,sofort::ADV,തത്ക്ഷണം,ar unwaith
684,später::ADV,പിന്നീട്,yn ddiweddarach
685,jetzt::ADV,ഇപ്പോൾ,yn awr
686,heute::ADV,ഇന്ന്,heddiw
687,morgen::ADV,നാളെ,yfory
688,bald::ADV,ഉടനെ,yn fuan
689,bald::ADV,ഉടനെ,gyda hyn
690,dann::ADV,അപ്പോൾ,yna
691,dann::ADV,അപ്പോൾ,y pryd hwnnw
692,gestern::ADV,ഇന്നലെ,ddoe
693,einst::ADV,പണ്ടൊരിക്കല്,gynt
694,damals::ADV,അപ്പോൾ,ar y pryd
695,damals::ADV,അപ്പോൾ,bryd hynny
696,danach::ADV,പിന്നീട്,wedyn
697,vorher::ADV,മുൻപ്,o'r blaen
698,zuerst::ADV,ആദ്യം,yn gyntaf
699,einmal::ADV,ഒരിക്കൽ,unwaith
700,manchmal::ADV,ചിലപ്പോൾ,weithiau
701,manchmal::ADV,ചിലപ്പോൾ,ar brydiau
702,oft::ADV,പലപ്പോഴും,yn aml
703,oft::ADV,പലപ്പോഴും,yn fynych
704,immer::ADV,എപ്പോഴും,bob amser
705,niemals::ADV,ഒരിക്കലും,ni ... byth
706,niemals::ADV,ഒരിക്കലും,ni ... erioed
707,hier::ADV,ഇവിടെ,yma
708,hierhin::ADV,ഇവിടേക്ക്,hyd yma
709,von hier::ADV,ഇവിടെനിന്ന്,oddi yma
710,dort::ADV,അവിടെ,acw
711,dorthin::ADV,അവിടേക്ക്,tuag yno
712,geradeaus::ADV,മുമ്പിൽ,syth ymlaen
713,geradeaus::ADV,മുമന്നോട്ട്,syth ymlaen
714,vorwärts::ADV,മുന്നോട്ട്,ymlaen
715,rückwärts::ADV,തലതിരിച്ച്,yn ôl
716,zurück::ADV,പുറകിലേക്ക്,yn ôl
717,unten::ADV,താഴെ,isod
718,unten::ADV,താഴെ,oddi tanodd
719,hinab::ADV,താഴേക്ക്,i lawr
720,hinab::ADV,താഴേക്ക്,i waered
721,oben::ADV,മുകളിൽ,fry
722,hinauf::ADV,മുകളിൽ,i fyny
723,hinauf::ADV,മുകളിൽ,i'r lan
724,überall::ADV,എല്ലായിടത്തും,ym mhobman
725,nicht::ADV,ഇല്ല,ni
726,nicht::ADV,ഇല്ല,nid
727,ein wenig::ADV,കുറച്ച്,tipyn
728,ein wenig::ADV,കുറച്ച്,ychydig
729,kaum::ADV,കഷ്ടിച്ച്,prin
730,sehr::ADV,വളരെ,iawn
731,so::ADV,അങ്ങനെ,fel
732,so::ADV,അങ്ങനെ,felly
733,noch::ADV,ഇപ്പോഴും,eto
734,nur::ADV,മാത്രം,yn unig
735,schon::ADV,നേരത്തേ തന്നെ,eisoes
736,schon::ADV,നേരത്തേ തന്നെ,yn barod
737,wieder::ADV,വീണ്ടും,drachefn
738,vergebens::ADV,വിഫല,yn ofer
739,vor::PRP,മുമ്പിൽ,o flaen
740,hinter::PRP,പുറകിൽ,ar ôl
741,unter::PRP,കീഴിൽ,islaw
742,durch::PRP,ഉള്ളിലൂടെ,trwy
743,neben::PRP,അടുത്ത്,ar bwys
744,zwischen::PRP,ഇടയ്ക്ക്,rhwng
745,zwischen::PRP,ഇടയ്ക്ക്,cydrhwng
746,wegen::PRP,നിമിത്തം,o achos
747,wegen::PRP,നിമിത്തം,oherwydd
748,dies::PRN,ഇത്,hyn
749,das::PRN,അത്,hynny
750,alles::PRN,എല്ലാം,popeth
751,ich::PRN,ഞാൻ,fi
752,du::PRN,നിങ്ങൾ,ti
753,er::PRN,അദ്ദേഹം,fe
754,er::PRN,അയാൾ,fe
755,er::PRN,അവൻ,fe
756,er::PRN,അവർ,fe
757,er::PRN,അവൾ,fe
758,wir::PRN,നമ്മൾ,ni
759,ihr::PRN,നിങ്ങൾ,chi
760,sie::PRN,അവർ,hwy
761,was::FPRN,എന്ത്,pa beth
762,wer::FPRN,ആര്,pwy
763,wo::FADV,എവിടെ,ble
764,wo::FADV,എവിടെ,ym mha le
765,wohin::FADV,എവിടേക്ക്,i ble
766,wohin::FADV,എവിടേക്ക്,i ba le
767,wie::FADV,എങ്ങനെ,sut
768,warum::FADV,എന്തുകൊണ്ട്,pam
769,wieviel::FNUM,എത്ര,faint
770,eins::NUM,ഒന്ന്,un
771,zwei::NUM,രണ്ട്,dau
772,drei::NUM,മൂന്ന്,tri
773,vier::NUM,നാല്,pedwar
774,fünf::NUM,അഞ്ച്,pump
775,sechs::NUM,ആറ്,chwech
776,sieben::NUM,ഏഴ്,saith
777,acht::NUM,എട്ട്,wyth
778,neun::NUM,ഒമ്പത്,naw
779,zehn::NUM,പത്ത്,deg
780,elf::NUM,പതിനൊന്ന്,un ar ddeg
781,zwölf::NUM,പന്ത്രണ്ട്,deuddeg
782,zwölf::NUM,പന്ത്രണ്ട്,un deg dau
783,zwanzig::NUM,ഇരുപത്,ugain
784,dreißig::NUM,മുപ്പത്,tri deg
785,dreißig::NUM,മുപ്പത്,deg ar hugain
786,vierzig::NUM,നാൽപ്പത്,deugain
787,fünfzig::NUM,അൻപത്,hanner cant
788,sechzig::NUM,അറുപത്,chwe deg
789,siebzig::NUM,എഴുപത്,saith deg
790,siebzig::NUM,എഴുപത്,deg a thrigain
791,achtzig::NUM,എൺപത്,wyth deg
792,achtzig::NUM,എൺപത്,pedar ugain
793,neunzig::NUM,തൊണ്ണൂറ്,naw deg
794,neunzig::NUM,തൊണ്ണൂറ്,deg a phedwar ugain
795,hundert::NUM,നൂറ്,cant
796,tausend::NUM,ആയിരം,mil
797,und::CNJ,ഉം,a
798,oder::CNJ,അഥവാ,neu
799,stehen::V,നിൽക്കുക,sefyll
800,sitzen::V,ഇരിക്കുക,eistedd
801,liegen::V,കിടക്കുക,gorwedd
802,hängen::V,തൂങ്ങുക,hongian
803,werden::V,ആയിത്തീരുക,dod yn
804,werden::V,ആയിത്തീരുക,mynd yn
805,passieren::V,സംഭവിക്കുക,digwydd
806,beginnen::V,ആരംഭിക്കുക,cychwyn
807,enden::V,അവസാനിപ്പിക്കുക,gorffen
808,wechseln::V,മാറ്റുക,newid
809,aufgehen[Sonne]::V,ഉയരുക,codi
810,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,machlud
811,scheinen[Sonne]::V,പ്രകാശിക്കുക,tywynnu
812,donnern::V,ഇടിവെട്ടുക,taranu
813,wehen::V,വീശുക,chwythu
814,strömen::V,ഒഴുകുക,ffrydio
815,fließen::V,ഒഴുകുക,llifo
816,sich drehen::V,ചുറ്റുക,troi
817,sich drehen::V,ചുറ്റുക,cylchdroi
818,sich drehen::V,കറക്കുക,troi
819,sich drehen::V,കറക്കുക,cylchdroi
820,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,siglo
821,schwingen::V,ആടുക,siglo
822,fallen::V,വീഴുക,cwympo
823,brennen::V,കത്തുക,llosgi
824,rauchen::V,പുകയുക,mygu
825,regnen::V,മഴ_പെയ്യുക,glawio
826,gefrieren::V,തണത്ത്_മരവിക്കുക,rhewi
827,tauen::V,അലിയുക,toddi
828,tauen::V,അലിയുക,meirioli
829,schmelzen::V,ഉരുകുക,toddi
830,trocknen::V,വരളുക,sychu
831,sieden::V,തിളപ്പിക്കുക,berwi
832,faulen::V,ചീയുക,pydru
833,faulen::V,ചീയുക,braenu
834,verfaulen::V,അഴുകുക,pydru
835,verfaulen::V,അഴുകുക,dadfeilio
836,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,clecian
837,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,torri'n glats
838,versinken::V,മുക്കുക,suddo
839,vergehen::V,കടന്നുപോകുക,myned heibio
840,vergehen::V,കടന്നുപോകുക,pasio
841,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,ymddangos
842,verschwinden::V,അദൃശ്യമാകുക,diflannu
843,sinken::V,താഴുക,syrthio
844,abnehmen::V,കുറിയുക,lleihau
845,zunehmen::V,വർദ്ധിക്കുക,cynyddu
846,steigen::V,ഉയരുക,codi
847,wachsen::V,വളരുക,tyfu
848,glänzen::V,മിന്നുക,disgleirio
849,funkeln::V,തിളങ്ങുക,pefrio
850,lärmen::V,ശബ്ദമുണ്ടാക്കുക,cadw sŵn
851,lärmen::V,ശബ്ദമുണ്ടാക്കുക,gwneud twrw
852,läuten::V,മണിമുഴങ്ങുക,canu
853,klingeln::V,ചിലമ്പുക,canu
854,klingeln::V,ചിലമ്പുക,seinio
855,klirren::V,കിലുക്കുക,tincian
856,brausen::V,മുഴങ്ങുക,rhuo
857,rauschen::V,അനങ്ങുക,siffrwd
858,rauschen::V,അനങ്ങുക,chwithrwd
859,klingen::V,മുഴക്കുക,seinio
860,bellen::V,കുരയ്ക്കുക,cyfarth
861,heulen::V,ഓരിയിടുക,udo
862,heulen::V,ഓരിയിടുക,oernadu
863,blasen::V,ഊതുക,chwythu
864,pfeifen::V,വിസിലടിക്കുക,chwibanu
865,schreien::V,ആക്രോശിക്കുക,gweiddi
866,schreien::V,ആക്രോശിക്കുക,bloeddio
867,stöhnen::V,അരക്കം,griddfan
868,stöhnen::V,ആർത്തനാദം,griddfan
869,zittern::V,വിറയ്ക്കുക,crynu
870,leben::V,താമസിക്കുക,byw
871,geboren werden::V,ജനിക്കുക,cael eich geni
872,atmen::V,ശ്വസിക്കുക,anadlu
873,trinken::V,കുടിക്കുക,yfed
874,essen::V,കഴിക്കുക,bwyta
875,schlucken::V,വിഴുങ്ങുക,llyncu
876,müde werden::V,ക്ഷീണിക്കുക,blino
877,einschlafen::V,നിദ്രിക്കുക,mynd i gysgu
878,einschlafen::V,നിദ്രിക്കുക,syrthio i gysgu
879,schlafen::V,ഉറങ്ങുക,huno
880,schlafen::V,ഉറങ്ങുക,cysgu
881,aufwachen::V,ഉണരുക,dihuno
882,aufstehen::V,എഴുന്നേൽക്കുക,codi
883,sich erholen::V,വിശ്രമിക്കുക,ymlacio
884,sich erholen::V,വിശ്രമിക്കുക,dadflino
885,krank werden::V,ദീനംപിടിക്കുക,mynd yn sâl
886,krank werden::V,ദീനംപിടിക്കുക,mynd yn wael
887,krank sein::V,രോഗികളാകുക,gwaelu
888,schmerzen::V,വേദനിക്കുക,brifo
889,husten::V,ചുമയ്ക്കുക,pesychu
890,genesen::V,സുഖപ്പെടുക,gwella
891,genesen::V,സുഖപ്പെടുക,cael yn ôl
892,sterben::V,മരിക്കുക,marw
893,umkommen::V,മരിക്കുക,trengi
894,sich bewegen::V,സ്ഥലം_മാറുക,symud
895,sich rühren::V,ചലിക്കുക,syflyd
896,sich erheben::V,നിൽക്കുക,codi
897,sich setzen::V,ഇരിക്കുക,eistedd
898,hinfallen::V,വീഴുക,cwympo
899,laufen::V,നടക്കുക,cerdded
900,schreiten::V,നടക്കുക,camu
901,spazierengehen::V,ഉലാത്തുക,mynd am dro
902,eilen::V,പാഞ്ഞെത്തുക,rhuthro
903,sich beeilen::V,തിരിക്കുകൂട്ടുക,brysio
904,sich beeilen::V,തിടുക്കം_കാട്ടുക,brysio
905,sausen::V,കുതിക്കുക,rhuthro
906,rennen::V,ഓടുക,rhedeg
907,springen::V,ചാടുക,llamu
908,springen::V,ചാടുക,neidio
909,klettern::V,കയറുക,dringo
910,schaukeln::V,ഇളകുക,siglo
911,kriechen::V,പതുങ്ങികയറുക,cropian
912,schwimmen::V,നീന്തുക,nofio
913,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,plymio
914,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,ymsuddo
915,rudern::V,തുഴയുക,rhwyfo
916,fahren::V,വാഹനം ഓടിക്കുക,gyrru
917,fahren::V,വാഹനം ഓടിക്കുക,dreifio
918,fliegen::V,പറക്കുക,hedfan
919,gehen::V,പോകുക,mynd
920,weggehen::V,വിടുക,mynd
921,weggehen::V,വിടുക,ymadael
922,abfahren::V,പുറപ്പെടുക,ymadael
923,anhalten::V,നിർത്തുക,stopio
924,hineingehen::V,പ്രവേശിക്കുക,mynd i mewn
925,eintreten::V,പ്രവേശിക്കുക,mynd i
926,kommen::V,വരുക,dod
927,ankommen::V,എത്തിച്ചേരുക,cyrraedd
928,zurückkommen::V,തിരിച്ചു വരുക,dychwelyd
929,bleiben::V,തുടരുക,aros
930,bleiben::V,തുടരുക,sefyll
931,warten::V,കാത്തിരിക്കുക,aros
932,warten::V,കാത്തിരിക്കുക,disgwyl
933,erwarten::V,പ്രതീക്ഷിക്കുക,disgwyl
934,suchen::V,തിരയുക,chwilio am
935,finden::V,കണ്ടെത്തുക,darganfod
936,versuchen::V,ശ്രമിക്കുക,profi
937,versuchen::V,ശ്രമിക്കുക,ceisio
938,vorbereiten::V,തയ്യാറെടുക്കുക,paratoi
939,lieben::V,സ്നേഹിക്കുക,caru
940,mögen::V,ഇഷ്ടപ്പെടുക,hoffi
941,lachen::V,ചിരിക്കുക,chwerthin
942,rühren::V,ഹൃദയം സ്പർശിക്കുക,cynhyrfu
943,weinen::V,തേങ്ങുക,wylo
944,weinen::V,തേങ്ങുക,llefain
945,schimpfen::V,പിറുപിറുക്കുക,grwgnach
946,sich ärgern::V,കോപിക്കുക,gofidio
947,sich fürchten::V,പേടിക്കുക,ofni
948,fürchten::V,പേടിക്കുക,arswydo
949,fliehen::V,രക്ഷപ്പെടുക,ffoi
950,flüchten::V,രക്ഷപ്പെടുക,dianc
951,sehen::V,കാണുക,gweld
952,anschauen::V,നോക്കുക,syllu
953,anschauen::V,നോക്കുക,edrych
954,ansehen::V,നോക്കുക,gwylio
955,hören::V,കേൾക്കുക,clywed
956,zuhören::V,ശ്രദ്ധിക്കുക,gwrando
957,probieren::V,രുചിയുള്ളതായി_തോന്നുക,profi
958,riechen::V,മണത്തു_നോക്കുക,arogli
959,fühlen::V,സ്പർശിച്ചറിയുക,teimlo
960,fühlen::V,സ്പർശിച്ചറിയുക,clywed
961,scheinen::V,കാണപ്പെടുക,ymddangos
962,zu sehen sein::V,വെളിച്ചപ്പെടുക,dod i'r golwg
963,vernehmen::V,കേൾക്കുക,clywed sôn am
964,frieren::V,വിറയ്ക്കുക,bod yn oer
965,tun::V,ചെയ്യുക,gwneud
966,können::V,കഴിയുക,gallu
967,wollen::V,വേണുക,bod mewn angen
968,anfangen::V,തുടങ്ങുക,dechrau
969,beenden::V,പൂർത്തിയാക്കുക,darfod
970,beenden::V,പൂർത്തിയാക്കുക,gorffen
971,aufhören::V,നിർത്തുക,peidio
972,gelingen::V,വിജയിക്കുക,llwyddo
973,geraten::V,പരിണമിക്കുക,diweddu
974,öffnen::V,തുറക്കുക,agor
975,schließen::V,അടയ്ക്കുക,cau
976,stellen::V,വയ്ക്കുക,gosod
977,setzen::V,വയ്ക്കുക,gosod
978,legen::V,ഇടുക,gosod
979,berühren::V,തൊടുക,cyffwrdd
980,verbinden::V,ഘടിപ്പിക്കുക,cysylltu
981,bedecken::V,മുടുക,gorchuddio
982,aufhängen::V,കെട്ടിതൂക്കുക,crogi
983,aufhängen::V,കെട്ടിതൂക്കുക,hongian
984,anzünden::V,കത്തിക്കുക,cynnau
985,aufheben::V,പെറുക്കിയെടുക്കുക,codi
986,zurücklassen::V,വച്ചുപോരുക,gadael
987,verlieren::V,നഷ്ടപ്പെടുക,colli
988,fallen lassen::V,വീഴ്ത്തുക,gollwng
989,machen::V,ഉണ്ടാക്കുക,gwneud
990,herstellen::V,ഉൽപാദിപ്പിക്കുക,cynhyrchu
991,bauen::V,നിർമ്മിക്കുക,adeiladu
992,reparieren::V,നന്നാക്കുക,trwsio
993,reparieren::V,നന്നാക്കുക,atgyweirio
994,verbessern::V,മെച്ചപ്പെടുക,diwygio
995,ändern::V,മാറ്റംവരുത്തുക,altro
996,graben::V,കുഴിക്കുക,palu
997,graben::V,കുഴിക്കുക,cloddio
998,beugen::V,വണങ്ങുക,plygu
999,biegen::V,കുനിയുക,plygu
1000,drehen::V,തിരിക്കുക,troelli
1001,wenden::V,തിരിയുക,troi
1002,umdrehen::V,തിരിയുക,troi
1003,heben::V,ഉയർത്തുക,codi
1004,hochheben::V,ഉയർത്തുക,dyrchafu
1005,ergreifen::V,ബലമായി_പിടിക്കുക,gafael
1006,halten::V,പിടിക്കുക,dal
1007,drücken::V,അമർത്തുക,pwyso
1008,drücken::V,അമർത്തുക,gwasgu
1009,schieben::V,തള്ളുക,gwthio
1010,kratzen::V,ചുരണ്ടുക,crafu
1011,lecken::V,നക്കുക,llyfu
1012,beißen::V,കടിക്കുക,cnoi
1013,beißen::V,കടിക്കുക,brathu
1014,abreißen::V,കീറിക്കളയുക,tynnu ymaith
1015,abschneiden::V,മുറിച്ചുമാറ്റുക,torri
1016,binden::V,കെട്ടുക,clymu
1017,stecken::V,തുളയ്ക്കുക,plannu
1018,brechen::V,ഉടയുക,torri
1019,klopfen::V,തട്ടുക,taro
1020,hauen::V,അടിക്കുക,taro
1021,kleben::V,ഒട്ടിക്കുക,gludio
1022,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,rhwbio
1023,streichen::V,പടർത്തുക,taenu
1024,schleifen::V,പൊടിക്കുക,hogi
1025,schneiden::V,മുറിക്കുക,torri
1026,rütteln::V,മുട്ടുക,ysgytio
1027,schütteln::V,കുലുക്കുക,siglo
1028,schütteln::V,കുലുക്കുക,ysgwyd
1029,schwenken::V,ആടുക,siglo
1030,schütten::V,ഒഴിക്കുക,tywallt
1031,füllen::V,നിറയ്ക്കുക,llenwi
1032,einwickeln::V,പൊതിയുക,lapio
1033,tragen::V,വഹിക്കുക,cludo
1034,schleppen::V,വലിച്ചിഴയ്ക്കുക,llusgo
1035,ziehen::V,വലിക്കുക,tynnu
1036,aufbewahren::V,വയ്ക്കുക,cadw
1037,werfen::V,എറിയുക,taflu
1038,fangen::V,പിടിക്കുക,dal
1039,packen::V,തട്ടിപ്പറിക്കുക,cipio
1040,packen::V,തട്ടിപ്പറിക്കുക,crafangu
1041,verstecken::V,മറയ്ക്കുക,celu
1042,verstecken::V,മറയ്ക്കുക,cuddio
1043,teilen::V,വിഭജിക്കുക,rhannu
1044,schicken::V,അയയ്ക്കുക,anfon
1045,bringen::V,കൊണ്ടുവരുക,dod â
1046,hinzufügen::V,കൂട്ടുക,chwanegu
1047,bekommen::V,കിട്ടുക,cael
1048,erhalten::V,സ്വീകരിക്കുക,derbyn
1049,nehmen::V,എടുക്കുക,cymryd
1050,wählen::V,തിരഞ്ഞെടുക്കുക,dewis
1051,auswählen::V,തിരഞ്ഞെടുക്കുക,dethol
1052,bewahren::V,പുലർത്തുക,cadw
1053,behindern::V,തടയിടുക,atal
1054,behindern::V,തടയിടുക,rhwystro
1055,verderben::V,നശിപ്പിക്കുക,difetha
1056,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,niweidio
1057,zerbrechen::V,ഉടയുക,torri
1058,zerreißen::V,കീറുക,rhwygo
1059,zerstören::V,നശിപ്പിക്കുക,dinistrio
1060,verbrennen::V,കത്തിനശിക്കുക,llosgi
1061,verbrennen::V,കത്തിച്ചുകളയുക,llosgi
1062,geben::V,കൊടുക്കുക,rhoi
1063,geben::V,തരുക,rhoi
1064,reichen::V,കൈമാറുക,estyn
1065,schenken::V,സമ്മാനം കൊടുക്കുക,rhoddi
1066,versprechen::V,വാഗ്ദാനം_നൽകുക,addo
1067,wünschen::V,ആഗ്രഹിക്കുക,dymuno
1068,loben::V,പുകഴ്ത്തുക,canmol
1069,küssen::V,ഉമ്മവയ്ക്കുക,cusanu
1070,wiegen::V,ഇളകുക,siglo
1071,zudecken::V,മുടുക,gorchuddio
1072,wecken::V,ഉണർത്തുക,deffro
1073,zeigen::V,കാണിക്കുക,dangos
1074,führen::V,നടത്തുക,arwain
1075,lehren::V,പഠിപ്പിക്കുക,dysgu
1076,unterrichten::V,പരിശീലിപ്പിക്കുക,hyfforddi
1077,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,dod i fyny
1078,leiten::V,നയിക്കുക,arwain
1079,antreiben::V,പ്രേരിപ്പിക്കുക,annog
1080,lassen::V,അനുവദിക്കുക,gadael
1081,einladen::V,ക്ഷണിക്കുക,gwahodd
1082,vereinigen::V,കൂടിച്ചേരുക,uno
1083,vereinigen::V,കൂടിച്ചേരുക,cyfuno
1084,besuchen::V,സന്ദർശിക്കുക,ymweld â
1085,treffen::V,തമ്മിൽ കാണുക,cwrdd
1086,treffen::V,തമ്മിൽ കാണുക,cyfarfod
1087,sich versammeln::V,സംയോജിപ്പിക്കുക,casglu
1088,sich versammeln::V,സംയോജിപ്പിക്കുക,cynnull
1089,spielen::V,കളിക്കുക,chwarae
1090,singen::V,പാടുക,canu
1091,tanzen::V,നൃത്തം ചെയ്യുക,dawnsio
1092,sich trennen::V,നേർപെടുത്തുക,ymwahanu
1093,verlassen::V,പിൻവാങ്ങുക,gadael
1094,retten::V,രക്ഷിക്കുക,achub
1095,bewachen::V,കാവൽനിൽക്കുക,gwarchod
1096,schützen::V,പരിരക്ഷിക്കുക,noddi
1097,verteidigen::V,പ്രതിരോധിക്കുക,amddiffyn
1098,sich schlagen::V,കലഹിക്കുക,ffraeo
1099,sich schlagen::V,കലഹിക്കുക,terfysgu
1100,schießen::V,വെടിവെക്കുക,saethu
1101,siegen::V,വിജയിക്കുക,ennill
1102,ärgern::V,വിഷമിപ്പിക്കുക,cythruddo
1103,schlagen::V,അടിക്കുക,curo
1104,treten::V,തൊഴിക്കുക,cicio
1105,stechen::V,കുത്തുക,pigo
1106,stoßen::V,തള്ളുക,gwthio
1107,stehlen::V,മോഷ്ടിക്കുക,dwyn
1108,stehlen::V,മോഷ്ടിക്കുക,lladrata
1109,stören::V,ശല്യപ്പെടുത്തുക,aflonyddu
1110,belästigen::V,മെനക്കെടുക,trafferthu
1111,verbergen::V,മറയ്ക്കുക,cuddio
1112,verbergen::V,ഒളിക്കുക,cuddio
1113,täuschen::V,കബളിപ്പിക്കുക,twyllo
1114,betrügen::V,ചതിക്കുക,hocedu
1115,töten::V,കൊല്ലുക,lladd
1116,wohnen::V,താമസിക്കുക,byw
1117,arbeiten::V,ജോലിചെയ്യുക,gweithio
1118,sammeln::V,സഞ്ചയിക്കുക,casglu
1119,pflücken::V,പറിച്ചെടുക്കുക,casglu
1120,jagen::V,വേട്ടയാടുക,hela
1121,fischen::V,മീൻ പിടിക്കുക,pysgota
1122,fassen::V,പിടിക്കുക,dal
1123,hüten::V,ചേർക്കുക,bugeilio
1124,treiben::V,വാഹനം_ഓടിക്കുക,gyrru
1125,anbinden::V,കെട്ടിയിടുക,clymu
1126,füttern::V,തീറ്റുക,porthi
1127,melken::V,പാലുകറക്കുക,godro
1128,hacken::V,വെട്ടിമുറിക്കുക,torri
1129,gießen::V,നനയ്ക്കുക,dyfrhau
1130,reifen::V,പാകമാകുക,aeddfedu
1131,zubereiten::V,പാചകം_ചെയ്യുക,coginio
1132,kochen::V,വേവിക്കുക,berwi
1133,backen::V,ബേക്ക് ചെയ്യുക,pobi
1134,backen::V,ബേക്ക് ചെയ്യുക,crasu
1135,braten::V,പോരിക്കുക,ffrio
1136,umrühren::V,ഇളക്കുക,cyffroi
1137,stricken::V,മെടയുക,gwau
1138,nähen::V,തുന്നുക,gwnïo
1139,färben::V,ചായം പൂശുക,lliwio
1140,reinigen::V,വൃത്തിയാക്കുക,glanhau
1141,waschen::V,കഴുകുക,golchi
1142,abwischen::V,തുടയ്ക്കുക,sychu
1143,spülen::V,കഴുകുക,streulio
1144,fegen::V,അടിച്ചുവാരുക,ysgubo
1145,kehren::V,അടിച്ചുവാരുക,ysgubo
1146,baden::V,നീന്തിത്തുടിക്കുക,cael bath
1147,sich waschen::V,കഴുകുക,ymolchi
1148,ausziehen::V,ഇഴുക്കുക,tynnu
1149,anziehen::V,ഉടുക്കുക,gwisgo
1150,sich anziehen::V,ധരിച്ച നേടുകയുക,ymwisgo
1151,kämmen::V,മുടിചീകുക,cribo
1152,schmücken::V,അലങ്കരിക്കുക,harddu
1153,schmücken::V,അലങ്കരിക്കുക,addurno
1154,sagen::V,പറയുക,dweud
1155,sprechen::V,സംസാരിക്കുക,llefaru
1156,reden::V,സംസാരിക്കുക,siarad
1157,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,sgwrsio
1158,fragen::V,ചോദിക്കുക,gofyn
1159,bitten::V,അപേക്ഷിക്കുക,gofyn am
1160,erzählen::V,പറയുക,dweud
1161,mitteilen::V,അറിയിക്കുക,cyfleu
1162,nennen::V,പേരിടുക,enwi
1163,rufen::V,വിളിക്കുക,galw
1164,prahlen::V,പൊങ്ങച്ചം പറയുക,brolio
1165,prahlen::V,പൊങ്ങച്ചം പറയുക,ymffrostio
1166,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,cyfieithu
1167,denken::V,ചിന്തിക്കുക,meddwl
1168,glauben::V,വിശ്വസിക്കുക,credu
1169,glauben::V,വിശ്വസിക്കുക,coelio
1170,bemerken::V,ശ്രദ്ധിക്കുക,sylwi
1171,erkennen::V,തിരിചറിയുക,adnabod
1172,begreifen::V,കൈപ്പിടിയിലാക്കുക,amgyffred
1173,verstehen::V,മനസ്സിലാക്കുക,deall
1174,lernen::V,പഠിക്കുക,dysgu
1175,wissen::V,അറിയുക,gwybod
1176,sich erinnern an::V,ഓർമിക്കുക,cofio
1177,vergessen::V,മറക്കുക,anghofio
1178,messen::V,അളക്കുക,mesur
