,Concept_ID,ady,mdf
672,linker::A,сэмэ́гу,кержи
673,rechter::A,джабгъу,види
674,anderer::A,нэмы́кӏ,лия
675,erster::A,апэр,васенце
676,zweiter::A,я́тӏонэр,омбоце
677,dritter::A,ящэнэр,колмоце
678,letzter::A,аужыр,ме́кольце
679,allein::ADV,зы,ськамонза
680,auf einmal::ADV,ардэдэм,вихцок
681,auf einmal::ADV,асыхьатым,вихцок
682,zusammen::ADV,зэгъусэхэ́у,марс
683,zusammen::ADV,зэгъусэхэ́у,ма́рса
684,lange::ADV,бэрэ́,кува́тьс
685,plötzlich::ADV,зэкӏэм,а́пак учт
686,sofort::ADV,ардэдэм,тяникиге
687,sofort::ADV,асыхьатым,тяникиге
688,später::ADV,нэужым,ме́ле
689,jetzt::ADV,джы,тяни
690,heute::ADV,непэ́,тячи
691,morgen::ADV,неу́щы,ва́нды
692,bald::ADV,псынкӏэу,курок
693,dann::ADV,нэужым,меле
694,dann::ADV,нэужым,сяда меле
695,gestern::ADV,тыгъуа́с,ися́к
696,einst::ADV,зэгорэ́м,весть
697,einst::ADV,зэгорэ́м,мзя́рда-бди
698,damals::ADV,армэ,эста
699,damals::ADV,ащыгъум,эста
700,danach::ADV,нэужым,меле
701,vorher::ADV,нахьыпэм,инголи
702,einmal::ADV,зэ,весть
703,oft::ADV,бэрэ,си́деста
704,immer::ADV,ренэ́у,фалу
705,immer::ADV,ренэ́у,най
706,dort::ADV,модэ,тоса
707,dorthin::ADV,модэ́,тов
708,dorthin::ADV,модэ́,тоза
709,geradeaus::ADV,занкӏэу,ви́деста
710,vorwärts::ADV,ыпэкӏэ,и́нголи
711,rückwärts::ADV,ыужыкӏэ́,ме́ки
712,zurück::ADV,ыужыкӏэ́,ме́ки
713,unten::ADV,ычӏэкӏэ́,ала
714,hinab::ADV,ычӏэгъы́,алу
715,hinab::ADV,ычӏэкӏэ́,алу
716,oben::ADV,ышъхьагъы,вяре
717,hinauf::ADV,ышъхьагъыкӏэ,вяри
718,überall::ADV,тыди́,се́мбе ва́стова
719,überall::ADV,тыдэкӏи́,се́мбе ва́стова
720,nicht::ADV,-п,аф
721,nicht::ADV,мы-,аф
722,ein wenig::ADV,тӏэкӏу,аф лама
723,kaum::ADV,къоды́й,а́ньцек
724,sehr::ADV,дэд,пяк
725,so::ADV,ащ фэд,ста́не
726,so::ADV,мыщ фэд,ста́не
727,so::ADV,джащ фэд,ста́не
728,noch::ADV,джыри,нинге
729,nur::ADV,ныӏэ́п,аньцек
730,wieder::ADV,джыри,та́га
731,vergebens::ADV,пкӏэнчъэ́у,стак
732,vor::PRP,пашъхьэ́,инголе
733,hinter::PRP,кӏы́б,фтала
734,hinter::PRP,кӏы́б,мельге
735,unter::PRP,чӏэ-,ала
736,durch::PRP,пхыры-,пачк
737,neben::PRP,дэжь,ваксса
738,zwischen::PRP,азыфа́гу,ёткса
739,wegen::PRP,къы-,сюнеда
740,dies::PRN,ар,тя
741,das::PRN,а,ся
742,das::PRN,а,тона
743,das::PRN,мо,ся
744,das::PRN,мо,тона
745,alles::PRN,зэкӏэ́,сембе
746,ich::PRN,сэ,мон
747,du::PRN,о,тон
748,er::PRN,ар,сон
749,wir::PRN,тэ,минь
750,ihr::PRN,шъо,тинь
751,sie::PRN,ахэр,синь
752,was::FPRN,сыд,мезе
753,wer::FPRN,хэт,кие
754,wo::FADV,тыдэ́,коса
755,wohin::FADV,тыдэ́,ков
756,wohin::FADV,тыдэ́,коза
757,wie::FADV,сыдэущтэ́у,ко́да
758,warum::FADV,сыд пае́,мес
759,wieviel::FNUM,тхьапш,мзя́ра
760,wieviel::FNUM,сыд фэди́з,мзя́ра
761,eins::NUM,зы,фкя
762,zwei::NUM,тӏу,кафта
763,drei::NUM,щы,колма
764,vier::NUM,плӏы,ниле
765,fünf::NUM,тфы,вете
766,sechs::NUM,хы,кота
767,sieben::NUM,блы,сисем
768,acht::NUM,и,кафкса
769,neun::NUM,бгъу,ве́йхкса
770,zehn::NUM,пшӏы,кемонь
771,elf::NUM,пшӏыкӏузы́,кефкие
772,zwölf::NUM,пшӏыкӏутӏу,кемгафтува
773,zwanzig::NUM,тӏокӏы́,комсь
774,dreißig::NUM,щэкӏы,колмогемонь
775,vierzig::NUM,тӏокӏи́тӏу,нильге́монь
776,fünfzig::NUM,шъэны́ыкъу,ве́дьгемонь
777,sechzig::NUM,тӏокӏи́щ,ко́дгемонь
778,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,сизьге́монь
779,achtzig::NUM,тӏокӏи́пӏ,ка́фксогемонь
780,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ве́йхксогемонь
781,hundert::NUM,шъэ,сяда
782,tausend::NUM,мин,тёжянь
783,und::CNJ,ыкӏи,и
784,und::CNJ,ыкӏи,дъ
785,oder::CNJ,е,или
786,oder::CNJ,е,али
787,stehen::V,ущытын,а́щемс стя́да
788,stehen::V,умыхъыен,а́щемс стя́да
789,sitzen::V,уисын,ащемс озада
790,sitzen::V,утесын,ащемс озада
791,liegen::V,телъы́н,ма́дозь а́щемс
792,hängen::V,къыщылэлын,нюрьгомс
793,hängen::V,къыщылэлын щыгъын быхъур,нюрьгомс
794,werden::V,хъун,арамс
795,werden::V,хъун,тиевомс
796,passieren::V,къэхъун,лисэмс
797,passieren::V,къэхъун,эвондамс
798,beginnen::V,къежьэн,ушедомс
799,beginnen::V,къыублэн,ушедомс
800,enden::V,ухы́н,лоткамс
801,wechseln::V,зэхъожьы́н,по́лафнемс
802,aufgehen[Sonne]::V,къыкъокӏы́н,стямс
803,aufgehen[Sonne]::V,къыкъокӏы́н,лисемс
804,untergehen[Sonne]::V,къохьан,валгомс
805,scheinen[Sonne]::V,къепсыи,ва́лдоптомс
806,donnern::V,гъогъон,торамс
807,wehen::V,епщэ́н,уфа́мс
808,strömen::V,чъэн,шудемс
809,fließen::V,чъэн,шудемс
810,sich drehen::V,зыгъэчэрэгъу́н,шаромс
811,schwanken::V,хъые́н,якамс
812,schwingen::V,зыгъэхъые́н,люксемс
813,schwingen::V,зыгъэхъые́н,нюрьсемс
814,fallen::V,къефэхы́н,прамс
815,fallen::V,къефэхы́н,прашендомс
816,brennen::V,стын,паломс
817,rauchen::V,ӏугъо къикӏын,качадомс
818,regnen::V,къещхы́н,пиземс
819,gefrieren::V,дыкъын,эйндамс
820,gefrieren::V,дыкъын,кельмомс
821,tauen::V,жъун,соламс
822,schmelzen::V,ткӏун,соламс
823,trocknen::V,гъушъы́н,коськомс
824,trocknen::V,чъэпхъу́н,коськомс
825,sieden::V,жъон,лакамс
826,faulen::V,шъун,наксадомс
827,verfaulen::V,шъун,наксадомс
828,reißen::V,зэӏэтхъы́н,сязевомс
829,versinken::V,чӏихьан,ваямс
830,vergehen::V,блэкӏы́н,ётамс
831,erscheinen::V,къэлъэгъон,эвондамс
832,verschwinden::V,кӏодыжьы́н,юма́мс
833,abnehmen::V,къыкӏичын,киремс
834,zunehmen::V,хэхъо́н,ламокстомс
835,zunehmen::V,хэхъо́н,рашнемс
836,steigen::V,къежьэн,кеподемс
837,wachsen::V,хэхъо́н,касомс
838,wachsen::V,къэкӏы́н,касомс
839,glänzen::V,цӏыу́н,цинзелдомс
840,glänzen::V,цӏыу́н,цифордомс
841,funkeln::V,жъыу́н,ци́фтордомс
842,lärmen::V,бырсыры́н,жалнамс
843,läuten::V,теон,гайфтемс
844,klingeln::V,теон,гайфтемс
845,brausen::V,шъуин,жоледемс
846,rauschen::V,макъэ гъэӏун,вжнамс
847,rauschen::V,макъэ гъэӏун,гамнамс
848,klingen::V,къыхэӏукӏын,кайгомс
849,bellen::V,хьакъу́н,ува́мс
850,heulen::V,быун,сувомс
851,heulen::V,быун,урнамс
852,blasen::V,епщэ́н,уфа́мс
853,pfeifen::V,шъуин,вяшкомс
854,schreien::V,куо́н,пешкодомс
855,schreien::V,кӏыи́н,пешкодомс
856,stöhnen::V,щэӏун,куфцемс
857,zittern::V,кӏэзэзын,таромс
858,leben::V,псэу́н,эрямс
859,geboren werden::V,къэхъун,шачемс
860,atmen::V,жьы къэщэ́н,ажнамс
861,trinken::V,ешъо́н,симомс
862,essen::V,шхын,ярхцамс
863,schlucken::V,бдырыин,нилемс
864,müde werden::V,пшъын,сиземс
865,einschlafen::V,хэчъыен,матодовомс
866,schlafen::V,чъые́н,удомс
867,aufwachen::V,къэущы́н,съргоземс
868,aufstehen::V,уцу́н,стямс
869,sich erholen::V,зыгъэпсэфын,ваймосемс
870,krank werden::V,сымаджэ́ хъун,сярядькстомс
871,krank sein::V,сымэджэ́н,сярядемс
872,schmerzen::V,сымэджэ́н,сярядемс
873,husten::V,пскэ́н,козомс
874,genesen::V,хъужьын,пъ́чкамс
875,sterben::V,лӏэн,куломс
876,umkommen::V,хэкӏодэн,юма́мс
877,sich bewegen::V,хъые́н,шаштомс
878,sich rühren::V,хъые́н,сърхка́мс
879,sich erheben::V,къэтэджын,стямс
880,sich setzen::V,тӏысы́н,озамс
881,hinfallen::V,ебэджы́н,прамс
882,hinfallen::V,ебэджы́н,сяворемс
883,laufen::V,кӏон,якамс
884,schreiten::V,кӏон,молемс
885,schreiten::V,кӏон,аськолямс
886,spazierengehen::V,къэкӏухьэн,якамс
887,eilen::V,гузэжъон,эряскодомс
888,sich beeilen::V,гуӏэ́н,эряскодомс
889,sausen::V,псынкӏэ́у чъэн,лиемс
890,rennen::V,чъэн,арнемс
891,springen::V,пкӏэн,комотнемс
892,klettern::V,дэцохъоен,ку́цемс
893,schaukeln::V,уешӏэн,нюрямс
894,kriechen::V,цохъо́н,шаштомс комада
895,schwimmen::V,есы́н,уемс
896,tauchen::V,зычӏэгъэо́н,юпиемс
897,tauchen::V,зычӏэгъэо́н,чёпафнемс
898,rudern::V,къошъо бэщкӏэ фын,па́немс ве́неж
899,fahren::V,кӏон,ардомс
900,fliegen::V,быбы́н,лиемс
901,gehen::V,кӏон,молемс
902,weggehen::V,ӏукӏын,тумс
903,abfahren::V,ежьэн,тумс
904,anhalten::V,къэуцу́н,лоткамс
905,hineingehen::V,ихьан,сува́мс
906,eintreten::V,чӏэхьан,сува́мс
907,kommen::V,къэкӏо́н,самс
908,ankommen::V,къэсы́н,самс
909,ankommen::V,къэсы́н,пачкодемс
910,zurückkommen::V,гъэзэжьын,мърдамс
911,bleiben::V,къэнэ́н,иля́домс
912,warten::V,пэплъэ́н,учемс
913,erwarten::V,ежэн,учемс
914,suchen::V,лъыхъу́н,вешемс
915,finden::V,къэгъоты́н,мумс
916,finden::V,къыхэгъэщы́н,мумс
917,versuchen::V,пылъы́н,варчсемс
918,vorbereiten::V,гъэхьазыры́н,анокламс
919,lieben::V,шӏу плъэгъу́н,кельгомс
920,mögen::V,шӏу плъэгъу́н,кельгомс
921,lachen::V,щхын,рахамс
922,lachen::V,щхын,рахсемс
923,rühren::V,гур гъэузын,токамс седи
924,weinen::V,гъын,авардемс
925,schimpfen::V,хъонэн,сюцемс
926,sich ärgern::V,губжы́н,кяжиямс
927,sich fürchten::V,щынэ́н,пелемс
928,fürchten::V,щынэ́н,пелемс
929,sehen::V,льэгъу́н,няемс
930,anschauen::V,плъэн,ваномс
931,anschauen::V,еплъы́н,ваномс
932,ansehen::V,плъэн,ваномс
933,hören::V,зэхэхын,марямс
934,zuhören::V,дэӏо́н,ку́лхдоньомс
935,probieren::V,хэӏэн,варжамс
936,riechen::V,пэмэ́н,никса́мс
937,fühlen::V,зэхэпшӏэн,марямс
938,scheinen::V,уащыхъу́н,ня́евомс
939,scheinen::V,уашӏошӏы́н,ня́евомс
940,zu sehen sein::V,зэрэлъэгъу́н,ня́евомс
941,vernehmen::V,зэхэхын,марямс
942,frieren::V,дыкъын,паломс
943,frieren::V,дыкъын,кельмомс
944,frieren::V,пӏыкӏэн,паломс
945,frieren::V,пӏыкӏэн,кельмомс
946,frieren::V,чъыӏэ́ лӏэн,паломс
947,frieren::V,чъыӏэ́ лӏэн,кельмомс
948,tun::V,шӏын,тиемс
949,können::V,лъэкӏы́н,маштомс
950,wollen::V,фэе́н,-не-
951,anfangen::V,ублэн,ушедомс
952,beenden::V,ухы́н,аде́ламс
953,aufhören::V,щыгъэтын,лоткамс
954,gelingen::V,хъун,удалакшнемс
955,öffnen::V,ӏухы́н,панжемс
956,schließen::V,игъэсэн,сёлгомс
957,stellen::V,бгъэуцун,путомс
958,setzen::V,гъэтӏысы́н,озафнемс
959,setzen::V,гъэтӏысы́н,озавтнемс
960,legen::V,хэлъхьа́н,путомс
961,berühren::V,эӏэн,токамс
962,berühren::V,нэсын,токамс
963,verbinden::V,зэхэпхэ́н,сотомс
964,verbinden::V,пхын,сотомс
965,bedecken::V,техъо́н,комачамс
966,bedecken::V,техъо́н,вельхтямс
967,aufhängen::V,пылъэ́н,повфтамс
968,anzünden::V,хэгъэнэ́н,крьвя́стемс
969,zurücklassen::V,къэгъэнэ́н,ка́домс
970,verlieren::V,чӏэ́нэн,юма́фтомс
971,verlieren::V,шӏокӏоды́н,юма́фтомс
972,fallen lassen::V,чӏэунэн,прафтомс
973,fallen lassen::V,пӏэпызын,прафтомс
974,machen::V,шӏын,тиемс
975,herstellen::V,шӏы́н,анокламс
976,bauen::V,шӏы́н,путомс
977,reparieren::V,дыжьы́н,петемс
978,verbessern::V,нахьышӏу пшӏын,цебярьгофтомс
979,verbessern::V,нахь дэгъу пшӏын,цебярьгофтомс
980,ändern::V,зэблэхъу́н,полафтомс
981,graben::V,тӏын,шу́вомс
982,graben::V,тӏын,та́ргамс
983,biegen::V,уфэн,комафтомс
984,drehen::V,гъэчэрегъу́,шо́вамс
985,drehen::V,гъэчэрегъу́,ша́рфнемс
986,wenden::V,пӏонтӏэн,ша́рфтомс
987,wenden::V,бгъэзэн,ша́рфтомс
988,wenden::V,уӏубын,ша́рфтомс
989,heben::V,ӏэты́н,ке́подемс
990,hochheben::V,ӏэты́н,ке́подемс
991,hochheben::V,ӏэты́н,ка́сфтомс
992,ergreifen::V,къэубыты́н,фатямс
993,halten::V,ӏыгъы́н,кирдемс
994,drücken::V,тэӏункӏэн,люпшта́мс
995,schieben::V,уеӏункӏын,шашфтомс
996,schieben::V,уетӏыргун,шашфтомс
997,kratzen::V,цӏэнтхъун,а́нгорямс
998,kratzen::V,цӏэнтхъун,киськоря́мс
999,lecken::V,бзэи́н,нолсемс
1000,beißen::V,ецэкъэ́н,сускомс
1001,abreißen::V,къичын,сяземс
1002,abreißen::V,пытхъын,сяземс
1003,abschneiden::V,пыупкӏын,керомс
1004,abschneiden::V,гобзыкӏын,керомс
1005,binden::V,епхын,сотомс
1006,stecken::V,хэсэн,сялгомс
1007,brechen::V,зэпыпкӏын,си́ннемс
1008,brechen::V,зэпыпкӏын,ка́лафтомс
1009,klopfen::V,теон,чакамс
1010,klopfen::V,теон,чакиемс
1011,hauen::V,теон,шавомс
1012,hauen::V,теон,пиксомс
1013,kleben::V,щхэн,пе́тфнемс
1014,reiben::V,пӏотын,шо́вамс
1015,streichen::V,щыфэн,вадемс
1016,schleifen::V,гъэчаны́н,шо́вамс
1017,schleifen::V,кӏэлыкӏы́н,шо́вамс
1018,schneiden::V,бзын,керомс
1019,rütteln::V,гъэсысын,та́рфтомс
1020,schütteln::V,гъэсысын,шука́демс
1021,schwenken::V,ӏэ шӏын,яфодемс
1022,schütten::V,икӏэ́н,каямс
1023,schütten::V,икӏэ́н,нюрьхтя́мс
1024,füllen::V,из шӏын,пяшкодемс
1025,einwickeln::V,кӏоцӏыщыхьа́н,тапардамс
1026,tragen::V,хьын,кандомс
1027,schleppen::V,пхьын,ускомс
1028,schleppen::V,плъэшъун,ускомс
1029,ziehen::V,пкъудыин,ускомс
1030,ziehen::V,пщэн,ускомс
1031,ziehen::V,плъэшъун,ускомс
1032,aufbewahren::V,пӏыгъын,ванфтомс
1033,aufbewahren::V,уухъумэн,ванфтомс
1034,werfen::V,дзын,ёрямс
1035,fangen::V,къэубыты́н,кунда́мс
1036,packen::V,къэубыты́н,фатямс
1037,verstecken::V,бгъэбылъын,кяшемс
1038,teilen::V,гощы́н,явомс
1039,schicken::V,гъахьы́н,кучемс
1040,bringen::V,къэхьы́н,кандомс
1041,bringen::V,къэхьы́н,пачфтемс
1042,hinzufügen::V,хэгъэхъо́н,пу́томс та́га
1043,hinzufügen::V,хэгъэхъо́н,ма́ксомс та́га
1044,nehmen::V,къытехы́н,сявомс
1045,wählen::V,къыхэхы́н,ко́чкамс
1046,auswählen::V,къыхэхы́н,кочкамс
1047,bewahren::V,къэухъумэн,ванфтомс
1048,behindern::V,пэрыохъу хъун,шорямс
1049,verderben::V,къутэн,коламс
1050,verderben::V,къутэн,гастямс
1051,beschädigen::V,къутэн,тиендемс зиян
1052,zerbrechen::V,къутэн,тапамс
1053,zerreißen::V,зэӏэтхъы́н,сяземс
1054,zerstören::V,къутэ́н,ка́лафтомс
1055,verbrennen::V,гъэсты́н,пълхта́мс
1056,geben::V,еты́н,ма́ксомс
1057,reichen::V,еты́н,максомс
1058,schenken::V,еты́н,каземс
1059,versprechen::V,гъэгугъэ́н,ма́ксомс вал
1060,wünschen::V,шӏоигъо́н,арьсемс
1061,loben::V,щытхъун,шна́мс
1062,küssen::V,ебэу́н,палсемс
1063,wiegen::V,гъэхъыен,нюря́фтомс
1064,zudecken::V,техъо́н,вельхтямс
1065,wecken::V,къэгъэущы́н,стя́фтомс
1066,wecken::V,къэгъэущы́н,съ́ргозьфтемс
1067,zeigen::V,гъэлъэгъо́н,няфтемс
1068,führen::V,щэн,вятемс
1069,lehren::V,егъэджэ́н,тонафтомс
1070,lehren::V,егъэшӏэн,тонафтомс
1071,unterrichten::V,егъэджэ́н,тонафтомс
1072,aufziehen::V,пӏун,касфтомс
1073,leiten::V,гъэзекӏон,вятемс
1074,antreiben::V,къепфылӏэн,вятемс
1075,lassen::V,еты́н,кошардомс
1076,einladen::V,къегъэблэгъэн,тердемс
1077,einladen::V,къегъэблэгъэн,серьгядемс
1078,vereinigen::V,зэгогъэхьан,пуроптомс
1079,vereinigen::V,зэгогъэхьан,кочкамс марса
1080,besuchen::V,щыӏэ́н,варжамс
1081,treffen::V,ӏукӏэ́н,васьфтомс
1082,treffen::V,пэгъокӏы́н,васьфтомс
1083,sich versammeln::V,зэхэхьан,кочкавомс
1084,spielen::V,джэгу́н,налхксемс
1085,singen::V,орэ́д къэӏо́н,морамс
1086,tanzen::V,къэшъо́н,кштимс
1087,sich trennen::V,зэгокӏыжьы́ных,явомс
1088,verlassen::V,бгынэн,кадондомс
1089,verlassen::V,хэкӏыжьын,кадондомс
1090,retten::V,къыхэпхыжьын,идемс
1091,retten::V,къыхэпхыжьын,араламс
1092,retten::V,къэбгъэнэжьын,идемс
1093,retten::V,къэбгъэнэжьын,араламс
1094,bewachen::V,къэгъэгъунэн,ваномс
1095,schützen::V,ухъумэ́н,а́раламс
1096,verteidigen::V,къэухъумэн,а́раламс
1097,sich schlagen::V,эзэон,тюремс
1098,schießen::V,он,ляцемс
1099,siegen::V,текӏо́н,сяськомс
1100,ärgern::V,бгъэгубжын,кяжияфтомс
1101,schlagen::V,ео́н,токамс
1102,stechen::V,хэӏун,пупамс
1103,stechen::V,хэӏун,сялгомс
1104,stoßen::V,тӏыро́н,тостядемс
1105,stoßen::V,уеӏункӏын,тостядемс
1106,stehlen::V,тыгъу́н,саламс
1107,stören::V,бгъэгумэкӏын,шорсемс
1108,belästigen::V,бгъэгумэкӏын,токсамс
1109,belästigen::V,бгъэгумэкӏын,аф кадомс ваймама
1110,verbergen::V,ушъэфын,кяшемс
1111,täuschen::V,гъэпцӏэ́н,васькафтомс
1112,täuschen::V,гъэпцӏэ́н,кяльготнемс
1113,betrügen::V,гъэпцӏэ́н,васькафнемс
1114,töten::V,уикӏын,шавомс
1115,töten::V,уикӏын,аде́ламс
1116,wohnen::V,дэсын,эрямс
1117,arbeiten::V,лэжьэ́н,покодемс
1118,sammeln::V,угъои́н,кочкамс
1119,sammeln::V,угъои́н,пу́роптомс
1120,pflücken::V,къыпычы́н,фатнемс
1121,pflücken::V,къыпычы́н,нотфнемс
1122,jagen::V,шэкӏон,кунда́мс
1123,jagen::V,ешэкӏон,кунда́мс
1124,fischen::V,пцэжъые уешэн,калонь кунда́мс
1125,fassen::V,къэубыты́н,кунда́мс
1126,hüten::V,хэхъо́н,ваномс
1127,treiben::V,пфын,панемс
1128,anbinden::V,епхын,сотомс
1129,füttern::V,гъэшхэ́н,трямс
1130,füttern::V,гъэшхэ́н,а́ндомс
1131,melken::V,щын,потямс
1132,hacken::V,упкӏэтэн,лазондомс
1133,gießen::V,тепкӏэн,валомс
1134,reifen::V,игъо хъун,кенеремс
1135,zubereiten::V,бгъэхьазырын,анокламс
1136,kochen::V,шӏы́н,пидемс
1137,backen::V,гъэжъэ́н,пидемс
1138,braten::V,гъэжъэ́н,пуштомс
1139,umrühren::V,зэхэгъэкӏухьан,шорямс
1140,stricken::V,хъын,кодамс
1141,nähen::V,дэн,стамс
1142,färben::V,бгъэлэн,а́рхтомс
1143,reinigen::V,укъэбзы́н,ва́ткамс
1144,reinigen::V,укъэбзы́н,а́роптомс
1145,waschen::V,бгыкӏын,муськомс
1146,abwischen::V,лъэкӏы́н,нардамс
1147,spülen::V,дэгъэчъыхьан,оргалдомс
1148,fegen::V,пхъэнкӏы́н,тяемс
1149,kehren::V,пхъэнкӏы́н,тяемс
1150,baden::V,зыгъэпскӏын,э́шелямс
1151,sich waschen::V,зытхьакӏы́н,штамс
1152,ausziehen::V,къытехы́н,кайсефтемс
1153,anziehen::V,щылъэ́н,ща́фтомс
1154,sich anziehen::V,зыфэпэн,щамс
1155,kämmen::V,жьын,се́ендемс
1156,schmücken::V,гъэдэхэ́н,на́ряжамс
1157,schmücken::V,гъэдэхэ́н,ма́зоптомс
1158,sagen::V,къэӏон,азомс
1159,sagen::V,къэӏон,мярьгомс
1160,sprechen::V,псэлъэ́н,корхтамс
1161,reden::V,гущыӏэ́н,корхнемс
1162,sich unterhalten::V,зэдэгущыӏэн,корхнемс
1163,fragen::V,упчӏэ́н,ки́зефтемс
1164,bitten::V,лъэӏо́н,а́намс
1165,bitten::V,лъэӏо́н,ве́шемс
1166,erzählen::V,къэпӏотэ́н,а́зондомс
1167,mitteilen::V,макъэ егъэӏун,азомс
1168,nennen::V,цӏэ фэусы́н,лемдемс
1169,nennen::V,цӏэ фэусы́н,путомс лем
1170,rufen::V,джэн,серьгядемс
1171,prahlen::V,узыщытхъужьы́н,шна́фтомс пря́
1172,übersetzen::V,бгъэкӏотэн,ётафтомс
1173,denken::V,егупшысэ́н,арьсемс
1174,glauben::V,уивыхъэ́ телъы́н,кемамс
1175,bemerken::V,гу лъыптэ́н,ня́емс
1176,erkennen::V,зэхэпхын,содамс
1177,erkennen::V,зэбгъэшӏэн,содамс
1178,begreifen::V,гурыӏо́н,сатомс
1179,verstehen::V,зэхэхын,шарьхкодемс
1180,lernen::V,еджэ́н,тонафнемс
1181,wissen::V,шӏэн,со́дамс
1182,sich erinnern an::V,къэшӏэжьын,лятфтамс
1183,vergessen::V,пщыгъупшэжьы́н,юкстамс
1184,messen::V,шын,ункснемс
1185,zählen::V,плъытэ́н,лу́вомс
1186,zählen::V,плъытэ́н,а́рьсемс
1187,rechnen::V,плъытэ́н,лувомс
1188,rechnen::V,угугъэ́н,лувомс
1189,lesen::V,еджэ́н,лувомс
1190,lesen::V,еджэ́н,морафтомс
1191,malen::V,шӏын,рисова́ндамс
1192,zeichnen::V,шӏын,рисова́ндамс
1193,schreiben::V,тхын,сёрмадомс
1194,besitzen::V,иӏэн,улемс азоркс
1195,kaufen::V,щэфы́н,рамамс
1196,verkaufen::V,щэн,мимс
1197,bezahlen::V,птын,пандомс
1198,bezahlen::V,лъыптын,пандомс
1199,bezahlen::V,птыжьы́н,пандомс
1200,zahlen::V,птын,па́ндомс
1201,zahlen::V,лъыптын,па́ндомс
1202,beherrschen::V,иунаеу иӏэн,азорондамс
1203,ertragen::V,щэчы́н,кирдемс
1204,Schnurrbart::N,,уса́
1205,Nabel::N,,по́кон
1206,Wetter::N,,уша
1207,Frost::N,,ке́льме
1208,Raureif::N,,леш
1209,Adler::N,,куцькан
1210,Schwan::N,,ло́ксти
1211,Ton::N,,вайгяль
1212,Sache::N,,тев
1213,Sache::N,,веща
1214,Schlitten::N,,ну́рда
1215,Last::N,,канкс
1216,Last::N,,сталма
1217,Figur::N,,ронга-понда
1218,Bündel::N,,кярьме
1219,Schuh::N,,башма́к
1220,Arzt::N,,врач
1221,Arzt::N,,доктор
1222,lebendig::A,,эряй
1223,zuerst::ADV,,ва́сенда
1224,manchmal::ADV,,лия́ста
1225,manchmal::ADV,,ко́ста-ко́ста
1226,niemals::ADV,,аф мзя́рдонга
1227,hier::ADV,,тяса
1228,hierhin::ADV,,сей
1229,hierhin::ADV,,тяза
1230,von hier::ADV,,тя́ста
1231,schon::ADV,,ни
1232,sinken::V,,валгомс
1233,klirren::V,,ка́нзеркшнемс
1234,fliehen::V,,ворьгодемс
1235,flüchten::V,,ша́домс
1236,flüchten::V,,во́рьгодемс
1237,geraten::V,,лисемс
1238,aufheben::V,,кеподемс
1239,aufheben::V,,касфтомс
1240,beugen::V,,мяндемс
1241,umdrehen::V,,шарфтомс
1242,bekommen::V,,сявомс
1243,erhalten::V,,сявомс
1244,treten::V,,тапамс
