,Concept_ID,tt,ady
690,bald::ADV,тиздән,псынкӏэу
691,dann::ADV,аннары,нэужым
692,gestern::ADV,кичә,тыгъуа́с
693,einst::ADV,берчак,зэгорэ́м
694,damals::ADV,ул вакытта,армэ
695,damals::ADV,ул вакытта,ащыгъум
696,damals::ADV,ул чакта,армэ
697,damals::ADV,ул чакта,ащыгъум
698,danach::ADV,да,нэужым
699,vorher::ADV,элек,нахьыпэм
700,zuerst::ADV,башта,
701,einmal::ADV,бер,зэ
702,einmal::ADV,бер мәртәбә,зэ
703,manchmal::ADV,кайчакта,
704,oft::ADV,еш,бэрэ
705,immer::ADV,һәркайчан,ренэ́у
706,niemals::ADV,hичбер вакыт,
707,hier::ADV,монда,
708,hier::ADV,биредә,
709,hierhin::ADV,монда,
710,von hier::ADV,моннан,
711,dort::ADV,анда,модэ
712,dorthin::ADV,тегеләй,модэ́
713,geradeaus::ADV,турыдан-туры,занкӏэу
714,vorwärts::ADV,алга,ыпэкӏэ
715,rückwärts::ADV,кире,ыужыкӏэ́
716,zurück::ADV,кире,ыужыкӏэ́
717,unten::ADV,түбәндә,ычӏэкӏэ́
718,hinab::ADV,аска,ычӏэгъы́
719,hinab::ADV,аска,ычӏэкӏэ́
720,oben::ADV,өстә,ышъхьагъы
721,oben::ADV,югарыда,ышъхьагъы
722,hinauf::ADV,өскә,ышъхьагъыкӏэ
723,überall::ADV,hәркайда,тыди́
724,überall::ADV,hәркайда,тыдэкӏи́
725,nicht::ADV,түгел,-п
726,nicht::ADV,түгел,мы-
727,ein wenig::ADV,бераз,тӏэкӏу
728,kaum::ADV,көчкә,къоды́й
729,sehr::ADV,бик,дэд
730,so::ADV,алай,ащ фэд
731,so::ADV,алай,мыщ фэд
732,so::ADV,алай,джащ фэд
733,noch::ADV,янә,джыри
734,noch::ADV,тагын,джыри
735,nur::ADV,фәкать,ныӏэ́п
736,schon::ADV,инде,
737,wieder::ADV,янә,джыри
738,wieder::ADV,тагын,джыри
739,vergebens::ADV,юкка,пкӏэнчъэ́у
740,vor::PRP,алдыннан,пашъхьэ́
741,hinter::PRP,арттан,кӏы́б
742,unter::PRP,астында,чӏэ-
743,durch::PRP,аша,пхыры-
744,neben::PRP,тирәсендә,дэжь
745,zwischen::PRP,арасында,азыфа́гу
746,wegen::PRP,сәбәпле,къы-
747,dies::PRN,бу,ар
748,das::PRN,ул,а
749,das::PRN,ул,мо
750,alles::PRN,һәммә,зэкӏэ́
751,ich::PRN,мин,сэ
752,du::PRN,син,о
753,er::PRN,ул,ар
754,wir::PRN,без,тэ
755,ihr::PRN,сез,шъо
756,sie::PRN,ул,ахэр
757,was::FPRN,ни,сыд
758,was::FPRN,нәрсә,сыд
759,wer::FPRN,кем,хэт
760,wo::FADV,кайда,тыдэ́
761,wohin::FADV,кая,тыдэ́
762,wie::FADV,ничек,сыдэущтэ́у
763,warum::FADV,нигә,сыд пае́
764,wieviel::FNUM,ничә,тхьапш
765,wieviel::FNUM,ничә,сыд фэди́з
766,eins::NUM,бер,зы
767,zwei::NUM,ике,тӏу
768,drei::NUM,өч,щы
769,vier::NUM,дүрт,плӏы
770,fünf::NUM,биш,тфы
771,sechs::NUM,алты,хы
772,sieben::NUM,җиде,блы
773,acht::NUM,сигез,и
774,neun::NUM,тугыз,бгъу
775,zehn::NUM,ун,пшӏы
776,elf::NUM,унбер,пшӏыкӏузы́
777,zwölf::NUM,унике,пшӏыкӏутӏу
778,zwanzig::NUM,егерме,тӏокӏы́
779,dreißig::NUM,утыз,щэкӏы
780,vierzig::NUM,кырык,тӏокӏи́тӏу
781,fünfzig::NUM,илле,шъэны́ыкъу
782,sechzig::NUM,алтмыш,тӏокӏи́щ
783,siebzig::NUM,җитмеш,тӏокӏищырэ́ пшӏырэ́
784,achtzig::NUM,сиксән,тӏокӏи́пӏ
785,neunzig::NUM,туксан,тӏокӏиилӏырэ́ пшӏырэ́
786,hundert::NUM,йөз,шъэ
787,tausend::NUM,мең,мин
788,und::CNJ,вә,ыкӏи
789,oder::CNJ,яки,е
790,oder::CNJ,яисә,е
791,stehen::V,тору,ущытын
792,stehen::V,тору,умыхъыен
793,sitzen::V,утыру,уисын
794,sitzen::V,утыру,утесын
795,liegen::V,яту,телъы́н
796,hängen::V,эленү,къыщылэлын
797,hängen::V,эленү,къыщылэлын щыгъын быхъур
798,werden::V,булу,хъун
799,passieren::V,булу,къэхъун
800,beginnen::V,башлану,къежьэн
801,beginnen::V,башлану,къыублэн
802,enden::V,бетү,ухы́н
803,wechseln::V,үзгәртү,зэхъожьы́н
804,aufgehen[Sonne]::V,чыгу,къыкъокӏы́н
805,untergehen[Sonne]::V,бату,къохьан
806,scheinen[Sonne]::V,яктырту,къепсыи
807,donnern::V,күкрәү,гъогъон
808,wehen::V,исү,епщэ́н
809,strömen::V,агу,чъэн
810,fließen::V,агу,чъэн
811,sich drehen::V,бөтерелү,зыгъэчэрэгъу́н
812,schwanken::V,икеләнү,хъые́н
813,schwingen::V,тирбәлү,зыгъэхъые́н
814,fallen::V,егылу,къефэхы́н
815,brennen::V,яну,стын
816,rauchen::V,төтәү,ӏугъо къикӏын
817,rauchen::V,төтенләү,ӏугъо къикӏын
818,regnen::V,яву,къещхы́н
819,gefrieren::V,кату,дыкъын
820,tauen::V,эрү,жъун
821,tauen::V,эретү,жъун
822,schmelzen::V,эрү,ткӏун
823,schmelzen::V,эретү,ткӏун
824,trocknen::V,кибү,гъушъы́н
825,trocknen::V,кибү,чъэпхъу́н
826,sieden::V,ургылу,жъон
827,faulen::V,черү,шъун
828,verfaulen::V,черү,шъун
829,reißen::V,өзелү,зэӏэтхъы́н
830,versinken::V,бату,чӏихьан
831,vergehen::V,авышу,блэкӏы́н
832,erscheinen::V,пәйда булу,къэлъэгъон
833,verschwinden::V,югалу,кӏодыжьы́н
834,verschwinden::V,юк булу,кӏодыжьы́н
835,sinken::V,кимү,
836,sinken::V,кайту,
837,abnehmen::V,азаю,къыкӏичын
838,zunehmen::V,арту,хэхъо́н
839,zunehmen::V,күбәю,хэхъо́н
840,zunehmen::V,ишәю,хэхъо́н
841,steigen::V,үсү,къежьэн
842,wachsen::V,үсү,хэхъо́н
843,wachsen::V,үсү,къэкӏы́н
844,glänzen::V,ялкылдау,цӏыу́н
845,funkeln::V,ялтырау,жъыу́н
846,lärmen::V,шаулау,бырсыры́н
847,läuten::V,шалтырату,теон
848,klingeln::V,шалтырату,теон
849,klirren::V,чылтырау,
850,brausen::V,давыллау,шъуин
851,brausen::V,дулау,шъуин
852,rauschen::V,кыштырдау,макъэ гъэӏун
853,klingen::V,ишетелү,къыхэӏукӏын
854,bellen::V,өрү,хьакъу́н
855,heulen::V,улау,быун
856,blasen::V,өрү,епщэ́н
857,pfeifen::V,сызгырту,шъуин
858,schreien::V,кычкыру,куо́н
859,schreien::V,кычкыру,кӏыи́н
860,stöhnen::V,ыңгырашу,щэӏун
861,zittern::V,калтырау,кӏэзэзын
862,zittern::V,калтырану,кӏэзэзын
863,leben::V,яшәү,псэу́н
864,leben::V,гомер итү,псэу́н
865,geboren werden::V,туу,къэхъун
866,atmen::V,сулау,жьы къэщэ́н
867,trinken::V,эчү,ешъо́н
868,essen::V,ашау,шхын
869,schlucken::V,йоту,бдырыин
870,müde werden::V,ялыгу,пшъын
871,müde werden::V,йөгенү,пшъын
872,einschlafen::V,йокыга китү,хэчъыен
873,schlafen::V,йоклау,чъые́н
874,aufwachen::V,уяну,къэущы́н
875,aufstehen::V,тору,уцу́н
876,sich erholen::V,ял алу,зыгъэпсэфын
877,sich erholen::V,истирахәт итү,зыгъэпсэфын
878,krank werden::V,чирләү,сымаджэ́ хъун
879,krank sein::V,чирләү,сымэджэ́н
880,schmerzen::V,авырту,сымэджэ́н
881,husten::V,ютәлләү,пскэ́н
882,genesen::V,савыгу,хъужьын
883,genesen::V,сәламәтләнү,хъужьын
884,sterben::V,үлү,лӏэн
885,sterben::V,дөнья кую,лӏэн
886,sterben::V,вафат булу,лӏэн
887,umkommen::V,үлү,хэкӏодэн
888,sich bewegen::V,йөрү,хъые́н
889,sich rühren::V,кыймылдау,хъые́н
890,sich erheben::V,басу,къэтэджын
891,sich setzen::V,утыру,тӏысы́н
892,hinfallen::V,егылу,ебэджы́н
893,laufen::V,җәяүләү,кӏон
894,schreiten::V,атлау,кӏон
895,spazierengehen::V,йөрү,къэкӏухьэн
896,spazierengehen::V,йөргенү,къэкӏухьэн
897,eilen::V,ашыгу,гузэжъон
898,sich beeilen::V,ашыгу,гуӏэ́н
899,sich beeilen::V,кызулау,гуӏэ́н
900,sausen::V,җилдерү,псынкӏэ́у чъэн
901,rennen::V,йөгерү,чъэн
902,springen::V,сикерү,пкӏэн
903,klettern::V,үрмәләү,дэцохъоен
904,schaukeln::V,атыну,уешӏэн
905,kriechen::V,шуышу,цохъо́н
906,kriechen::V,үрмәләү,цохъо́н
907,schwimmen::V,йөзү,есы́н
908,tauchen::V,чуму,зычӏэгъэо́н
909,rudern::V,ишү,къошъо бэщкӏэ фын
910,fahren::V,бару,кӏон
911,fliegen::V,очу,быбы́н
912,gehen::V,йөрү,кӏон
913,weggehen::V,китү,ӏукӏын
914,abfahren::V,кузгалу,ежьэн
915,anhalten::V,тукталу,къэуцу́н
916,hineingehen::V,инү,ихьан
917,eintreten::V,инү,чӏэхьан
918,kommen::V,килү,къэкӏо́н
919,ankommen::V,бару,къэсы́н
920,zurückkommen::V,кире кайту,гъэзэжьын
921,bleiben::V,калу,къэнэ́н
922,warten::V,көтү,пэплъэ́н
923,erwarten::V,көтү,ежэн
924,suchen::V,эзләү,лъыхъу́н
925,finden::V,табу,къэгъоты́н
926,finden::V,табу,къыхэгъэщы́н
927,versuchen::V,маташу,пылъы́н
928,vorbereiten::V,хәзерләү,гъэхьазыры́н
929,lieben::V,сөю,шӏу плъэгъу́н
930,lieben::V,ярату,шӏу плъэгъу́н
931,mögen::V,өнәү,шӏу плъэгъу́н
932,lachen::V,көлү,щхын
933,rühren::V,дулкынландыру,гур гъэузын
934,weinen::V,елау,гъын
935,schimpfen::V,сүгү,хъонэн
936,schimpfen::V,сүгенү,хъонэн
937,sich ärgern::V,ачулану,губжы́н
938,sich fürchten::V,курку,щынэ́н
939,fürchten::V,калтырау,щынэ́н
940,fürchten::V,калтырану,щынэ́н
941,fliehen::V,арка бирү,
942,flüchten::V,качу,
943,sehen::V,күрү,льэгъу́н
944,anschauen::V,карау,плъэн
945,anschauen::V,карау,еплъы́н
946,ansehen::V,карау,плъэн
947,ansehen::V,күзәтү,плъэн
948,hören::V,ишетү,зэхэхын
949,zuhören::V,тыңлау,дэӏо́н
950,probieren::V,тату,хэӏэн
951,riechen::V,иснәү,пэмэ́н
952,fühlen::V,тою,зэхэпшӏэн
953,fühlen::V,сизү,зэхэпшӏэн
954,scheinen::V,күренү,уащыхъу́н
955,scheinen::V,күренү,уашӏошӏы́н
956,zu sehen sein::V,күренү,зэрэлъэгъу́н
957,vernehmen::V,ишетү,зэхэхын
958,frieren::V,өшү,дыкъын
959,frieren::V,өшү,пӏыкӏэн
960,frieren::V,өшү,чъыӏэ́ лӏэн
961,frieren::V,күшегү,дыкъын
962,frieren::V,күшегү,пӏыкӏэн
963,frieren::V,күшегү,чъыӏэ́ лӏэн
964,tun::V,итү,шӏын
965,können::V,алу,лъэкӏы́н
966,wollen::V,теләү,фэе́н
967,anfangen::V,керешү,ублэн
968,beenden::V,бетерү,ухы́н
969,beenden::V,тәмамлау,ухы́н
970,aufhören::V,бетү,щыгъэтын
971,gelingen::V,уңу,хъун
972,geraten::V,сабышу,
973,öffnen::V,ачу,ӏухы́н
974,schließen::V,ябу,игъэсэн
975,stellen::V,кую,бгъэуцун
976,setzen::V,утырту,гъэтӏысы́н
977,legen::V,яткыру,хэлъхьа́н
978,berühren::V,тию,эӏэн
979,berühren::V,тию,нэсын
980,verbinden::V,ялгау,зэхэпхэ́н
981,verbinden::V,ялгау,пхын
982,bedecken::V,өрту,техъо́н
983,bedecken::V,каплау,техъо́н
984,bedecken::V,томалау,техъо́н
985,aufhängen::V,асу,пылъэ́н
986,anzünden::V,кабызу,хэгъэнэ́н
987,aufheben::V,күтәрү,
988,zurücklassen::V,калдыру,къэгъэнэ́н
989,verlieren::V,югалту,чӏэ́нэн
990,verlieren::V,югалту,шӏокӏоды́н
991,fallen lassen::V,төшерү,чӏэунэн
992,fallen lassen::V,төшерү,пӏэпызын
993,machen::V,ясау,шӏын
994,machen::V,эшләү,шӏын
995,herstellen::V,ясау,шӏы́н
996,bauen::V,кору,шӏы́н
997,reparieren::V,төзәтү,дыжьы́н
998,verbessern::V,яхшырту,нахьышӏу пшӏын
999,verbessern::V,яхшырту,нахь дэгъу пшӏын
1000,ändern::V,үзгәртү,зэблэхъу́н
1001,graben::V,казу,тӏын
1002,beugen::V,ию,
1003,biegen::V,бөгү,уфэн
1004,drehen::V,бору,гъэчэрегъу́
1005,drehen::V,бөтерү,гъэчэрегъу́
1006,wenden::V,бору,пӏонтӏэн
1007,wenden::V,бору,бгъэзэн
1008,wenden::V,бору,уӏубын
1009,umdrehen::V,түнтәрү,
1010,heben::V,күтәрү,ӏэты́н
1011,hochheben::V,күтәрү,ӏэты́н
1012,ergreifen::V,эләктерү,къэубыты́н
1013,halten::V,тоту,ӏыгъы́н
1014,drücken::V,кысу,тэӏункӏэн
1015,schieben::V,кузгату,уеӏункӏын
1016,schieben::V,кузгату,уетӏыргун
1017,kratzen::V,тырнау,цӏэнтхъун
1018,lecken::V,ялау,бзэи́н
1019,beißen::V,тешләү,ецэкъэ́н
1020,abreißen::V,өзү,къичын
1021,abreißen::V,өзү,пытхъын
1022,abschneiden::V,кыю,пыупкӏын
1023,abschneiden::V,кыю,гобзыкӏын
1024,abschneiden::V,кисү,пыупкӏын
1025,abschneiden::V,кисү,гобзыкӏын
1026,binden::V,бәйләү,епхын
1027,stecken::V,төртү,хэсэн
1028,stecken::V,тыгу,хэсэн
1029,brechen::V,сындыру,зэпыпкӏын
1030,klopfen::V,шаку,теон
1031,klopfen::V,шакылдау,теон
1032,hauen::V,кыйнау,теон
1033,kleben::V,ябыштыру,щхэн
1034,reiben::V,ышку,пӏотын
1035,streichen::V,ягу,щыфэн
1036,schleifen::V,кайрау,гъэчаны́н
1037,schleifen::V,кайрау,кӏэлыкӏы́н
1038,schneiden::V,кисү,бзын
1039,rütteln::V,селкетү,гъэсысын
1040,schütteln::V,селкетү,гъэсысын
1041,schwenken::V,болгау,ӏэ шӏын
1042,schütten::V,кою,икӏэ́н
1043,füllen::V,тутыру,из шӏын
1044,einwickeln::V,төрү,кӏоцӏыщыхьа́н
1045,tragen::V,ташу,хьын
1046,schleppen::V,сөйрәү,пхьын
1047,schleppen::V,сөйрәү,плъэшъун
1048,schleppen::V,өстерәү,пхьын
1049,schleppen::V,өстерәү,плъэшъун
1050,ziehen::V,тарту,пкъудыин
1051,ziehen::V,тарту,пщэн
1052,ziehen::V,тарту,плъэшъун
1053,aufbewahren::V,саклау,пӏыгъын
1054,aufbewahren::V,саклау,уухъумэн
1055,werfen::V,ыргыту,дзын
1056,fangen::V,тоту,къэубыты́н
1057,packen::V,эләктерү,къэубыты́н
1058,verstecken::V,яшерү,бгъэбылъын
1059,teilen::V,бүлү,гощы́н
1060,schicken::V,җибәрү,гъахьы́н
1061,bringen::V,китерү,къэхьы́н
1062,hinzufügen::V,өстәү,хэгъэхъо́н
1063,bekommen::V,алу,
1064,erhalten::V,алу,
1065,nehmen::V,алу,къытехы́н
1066,wählen::V,сайлау,къыхэхы́н
1067,auswählen::V,сайлау,къыхэхы́н
1068,bewahren::V,саклау,къэухъумэн
1069,behindern::V,комачаулау,пэрыохъу хъун
1070,verderben::V,бозу,къутэн
1071,beschädigen::V,бозу,къутэн
1072,zerbrechen::V,вату,къутэн
1073,zerreißen::V,өзү,зэӏэтхъы́н
1074,zerreißen::V,ерту,зэӏэтхъы́н
1075,zerstören::V,җимерү,къутэ́н
1076,verbrennen::V,яндыру,гъэсты́н
1077,verbrennen::V,көйдерү,гъэсты́н
1078,geben::V,бирү,еты́н
1079,reichen::V,тапшыру,еты́н
1080,schenken::V,бүләкләү,еты́н
1081,versprechen::V,вәгъдә бирү,гъэгугъэ́н
1082,wünschen::V,котлау,шӏоигъо́н
1083,loben::V,мактау,щытхъун
1084,küssen::V,үбү,ебэу́н
1085,wiegen::V,тирбәтү,гъэхъыен
1086,zudecken::V,ябу,техъо́н
1087,zudecken::V,бөркәү,техъо́н
1088,wecken::V,уяту,къэгъэущы́н
1089,zeigen::V,күрсәтү,гъэлъэгъо́н
1090,führen::V,йөртү,щэн
1091,lehren::V,өйрәтү,егъэджэ́н
1092,lehren::V,өйрәтү,егъэшӏэн
1093,unterrichten::V,укыту,егъэджэ́н
1094,aufziehen::V,асрау,пӏун
1095,leiten::V,җитәкләү,гъэзекӏон
1096,antreiben::V,куалау,къепфылӏэн
1097,antreiben::V,әйдәләү,къепфылӏэн
1098,antreiben::V,ашыктыру,къепфылӏэн
1099,lassen::V,мәҗбүр итү,еты́н
1100,einladen::V,чакыру,къегъэблэгъэн
1101,vereinigen::V,берләштерү,зэгогъэхьан
1102,besuchen::V,керешү,щыӏэ́н
1103,treffen::V,очрату,ӏукӏэ́н
1104,treffen::V,очрату,пэгъокӏы́н
1105,sich versammeln::V,җыелышу,зэхэхьан
1106,spielen::V,уйнау,джэгу́н
1107,singen::V,җырлау,орэ́д къэӏо́н
1108,tanzen::V,бию,къэшъо́н
1109,sich trennen::V,аерылу,зэгокӏыжьы́ных
1110,sich trennen::V,ташлашу,зэгокӏыжьы́ных
1111,verlassen::V,ташлау,бгынэн
1112,verlassen::V,ташлау,хэкӏыжьын
1113,verlassen::V,калдыру,бгынэн
1114,verlassen::V,калдыру,хэкӏыжьын
1115,retten::V,коткару,къыхэпхыжьын
1116,retten::V,коткару,къэбгъэнэжьын
1117,bewachen::V,каравыллау,къэгъэгъунэн
1118,schützen::V,ышыклау,ухъумэ́н
1119,verteidigen::V,яклау,къэухъумэн
1120,verteidigen::V,саклау,къэухъумэн
1121,sich schlagen::V,сугышу,эзэон
1122,schießen::V,ату,он
1123,siegen::V,җиңү,текӏо́н
1124,ärgern::V,ачуландыру,бгъэгубжын
1125,schlagen::V,ору,ео́н
1126,schlagen::V,бәрү,ео́н
1127,schlagen::V,тукмау,ео́н
1128,treten::V,тибү,
1129,stechen::V,кадау,хэӏун
1130,stoßen::V,этү,тӏыро́н
1131,stoßen::V,этү,уеӏункӏын
1132,stehlen::V,урлау,тыгъу́н
1133,stören::V,комачаулау,бгъэгумэкӏын
1134,belästigen::V,борчу,бгъэгумэкӏын
1135,belästigen::V,билмазалау,бгъэгумэкӏын
1136,verbergen::V,яшерү,ушъэфын
1137,täuschen::V,алдату,гъэпцӏэ́н
1138,betrügen::V,хәрәмләшү,гъэпцӏэ́н
1139,töten::V,үтерү,уикӏын
1140,wohnen::V,яшәү,дэсын
1141,arbeiten::V,эшләү,лэжьэ́н
1142,sammeln::V,туплау,угъои́н
1143,pflücken::V,өзү,къыпычы́н
1144,jagen::V,аулау,шэкӏон
1145,jagen::V,аулау,ешэкӏон
1146,fischen::V,балык тоту,пцэжъые уешэн
1147,fassen::V,тоту,къэубыты́н
1148,hüten::V,көтү,хэхъо́н
1149,treiben::V,куалау,пфын
1150,anbinden::V,бәйләү,епхын
1151,füttern::V,туйдыру,гъэшхэ́н
1152,melken::V,саву,щын
1153,hacken::V,чабу,упкӏэтэн
1154,gießen::V,сугару,тепкӏэн
1155,reifen::V,җитешү,игъо хъун
1156,zubereiten::V,пешеренү,бгъэхьазырын
1157,kochen::V,пешерү,шӏы́н
1158,kochen::V,кайнату,шӏы́н
1159,backen::V,пешерү,гъэжъэ́н
1160,braten::V,куыру,гъэжъэ́н
1161,braten::V,кыздыру,гъэжъэ́н
1162,umrühren::V,бутау,зэхэгъэкӏухьан
1163,umrühren::V,болгату,зэхэгъэкӏухьан
1164,stricken::V,бәйләү,хъын
1165,nähen::V,тегү,дэн
1166,färben::V,ману,бгъэлэн
1167,reinigen::V,чистарту,укъэбзы́н
1168,waschen::V,юу,бгыкӏын
1169,abwischen::V,сөртү,лъэкӏы́н
1170,spülen::V,чайкау,дэгъэчъыхьан
1171,fegen::V,себерү,пхъэнкӏы́н
1172,kehren::V,себерү,пхъэнкӏы́н
1173,baden::V,коену,зыгъэпскӏын
1174,sich waschen::V,юыну,зытхьакӏы́н
1175,ausziehen::V,чишенү,къытехы́н
1176,anziehen::V,кию,щылъэ́н
1177,sich anziehen::V,киенү,зыфэпэн
1178,kämmen::V,тарау,жьын
1179,schmücken::V,бизәү,гъэдэхэ́н
1180,schmücken::V,бизәкләү,гъэдэхэ́н
1181,sagen::V,дию,къэӏон
1182,sagen::V,әйтү,къэӏон
1183,sprechen::V,сөйләү,псэлъэ́н
1184,sprechen::V,сөйләшү,псэлъэ́н
1185,reden::V,сөйләү,гущыӏэ́н
1186,sich unterhalten::V,сөйләшү,зэдэгущыӏэн
1187,fragen::V,сорау,упчӏэ́н
1188,fragen::V,сорашу,упчӏэ́н
1189,bitten::V,үтенү,лъэӏо́н
1190,erzählen::V,сөйләү,къэпӏотэ́н
1191,mitteilen::V,белдерү,макъэ егъэӏун
1192,nennen::V,дию,цӏэ фэусы́н
1193,rufen::V,дәшү,джэн
1194,prahlen::V,мактану,узыщытхъужьы́н
1195,prahlen::V,шапырыну,узыщытхъужьы́н
1196,übersetzen::V,күчерү,бгъэкӏотэн
1197,denken::V,уйлау,егупшысэ́н
1198,glauben::V,инану,уивыхъэ́ телъы́н
1199,bemerken::V,искәрү,гу лъыптэ́н
1200,erkennen::V,тану,зэхэпхын
1201,erkennen::V,тану,зэбгъэшӏэн
1202,begreifen::V,аңлау,гурыӏо́н
1203,begreifen::V,төшенү,гурыӏо́н
1204,verstehen::V,аңлау,зэхэхын
1205,verstehen::V,төшенү,зэхэхын
1206,lernen::V,уку,еджэ́н
1207,lernen::V,өйрәнү,еджэ́н
1208,wissen::V,белү,шӏэн
1209,sich erinnern an::V,хәтерләү,къэшӏэжьын
1210,vergessen::V,оныту,пщыгъупшэжьы́н
1211,messen::V,үлчәү,шын
1212,zählen::V,санау,плъытэ́н
1213,rechnen::V,исәпләү,плъытэ́н
1214,rechnen::V,исәпләү,угугъэ́н
1215,lesen::V,уку,еджэ́н
1216,malen::V,рәсем ясау,шӏын
1217,malen::V,сурәт ясау,шӏын
1218,malen::V,сурәтләү,шӏын
1219,zeichnen::V,язу-сызу,шӏын
1220,zeichnen::V,сурәт ясау,шӏын
1221,schreiben::V,язу,тхын
1222,besitzen::V,биләү,иӏэн
1223,kaufen::V,алу,щэфы́н
1224,verkaufen::V,сату,щэн
1225,bezahlen::V,түләү,птын
1226,bezahlen::V,түләү,лъыптын
1227,bezahlen::V,түләү,птыжьы́н
1228,zahlen::V,түләү,птын
1229,zahlen::V,түләү,лъыптын
1230,beherrschen::V,ия булу,иунаеу иӏэн
1231,ertragen::V,чыдау,щэчы́н
