,Concept_ID,mn,ru
810,kaum::ADV,арай,едва
811,kaum::ADV,арай гэж,едва
812,sehr::ADV,тун,очень
813,so::ADV,тэгж,так
814,so::ADV,ингээд,так
815,noch::ADV,дахин,еще
816,noch::ADV,дахиад,еще
817,nur::ADV,зөвхөн,только
818,nur::ADV,гагцхүү,только
819,schon::ADV,нэгэнт,уже
820,wieder::ADV,дахин,опять
821,wieder::ADV,дахиад,опять
822,vergebens::ADV,хий,напрасно
823,vor::PRP,өмнө,перед
824,hinter::PRP,ард,за
825,hinter::PRP,ард,позади
826,unter::PRP,доор,под
827,durch::PRP,дундуур,сквозь
828,neben::PRP,хажууд,возле
829,zwischen::PRP,завсар,между
830,zwischen::PRP,хооронд,между
831,wegen::PRP,төлөө,из-за
832,wegen::PRP,дээрээс,из-за
833,dies::PRN,энэ,это
834,das::PRN,тэр,то
835,alles::PRN,цөм,все
836,alles::PRN,бүгд,все
837,ich::PRN,би,я
838,du::PRN,чи,ты
839,er::PRN,тэр,он
840,er::PRN,тэр хүн,он
841,wir::PRN,бид,мы
842,ihr::PRN,та нар,вы
843,sie::PRN,тэд,они
844,was::FPRN,юу,что
845,wer::FPRN,хэн,кто
846,wo::FADV,хаа,где
847,wo::FADV,хаана,где
848,wohin::FADV,хааш,куда
849,wohin::FADV,хаана,куда
850,wie::FADV,яаж,как
851,wie::FADV,хэрхэн,как
852,warum::FADV,юунд,почему
853,warum::FADV,яагаад,почему
854,wieviel::FNUM,хэдий,сколько
855,wieviel::FNUM,хэд,сколько
856,eins::NUM,нэг,один
857,zwei::NUM,хоёр,два
858,drei::NUM,гурав,три
859,vier::NUM,дөрөв,четыре
860,fünf::NUM,тав,пять
861,sechs::NUM,зургаа,шесть
862,sieben::NUM,долоо,семь
863,acht::NUM,найм,восемь
864,neun::NUM,ес,девять
865,zehn::NUM,арав,десять
866,elf::NUM,арван нэг,одиннадцать
867,zwölf::NUM,арван хоёр,двенадцать
868,zwanzig::NUM,хорь,двадцать
869,dreißig::NUM,гуч,тридцать
870,vierzig::NUM,дөч,сорок
871,fünfzig::NUM,тавь,пятьдесят
872,sechzig::NUM,жар,шестьдесят
873,siebzig::NUM,дал,семьдесят
874,achtzig::NUM,ная,восемьдесят
875,neunzig::NUM,ер,девяносто
876,hundert::NUM,зуу,сто
877,tausend::NUM,мянга,тысяча
878,und::CNJ,ч,и
879,und::CNJ,болон,и
880,oder::CNJ,буюу,или
881,oder::CNJ,буюу,либо
882,stehen::V,зогсох,стоять
883,sitzen::V,суух,сидеть
884,liegen::V,хэвтэх,лежать
885,hängen::V,өлгөөтэй байх,висеть
886,hängen::V,дүүжлээтэй байх,висеть
887,werden::V,болох,стать
888,passieren::V,тохиох,случиться
889,beginnen::V,эхлэх,начаться
890,enden::V,дүүрэх,кончиться
891,wechseln::V,хувирах,меняться
892,aufgehen[Sonne]::V,мандах,взойти
893,untergehen[Sonne]::V,жаргах,зайти
894,scheinen[Sonne]::V,гэрэлтэх,светить
895,donnern::V,дуугарах,греметь
896,wehen::V,салхилах,дуть
897,wehen::V,хөөрөгдөх,дуть
898,strömen::V,гүйх,литься
899,strömen::V,урсах,литься
900,fließen::V,урсах,течь
901,sich drehen::V,эргэлдэх,вращаться
902,schwanken::V,хэлбэлзэх,колебаться
903,schwingen::V,ганхах,качаться
904,schwingen::V,хэлбэлзэх,качаться
905,fallen::V,унах,падать
906,brennen::V,шатах,гореть
907,rauchen::V,баагих,дымить
908,regnen::V,бороо орно,дождить
909,gefrieren::V,хөлдөх,замерзнуть
910,tauen::V,хайлах,таять
911,schmelzen::V,уярах,плавиться
912,trocknen::V,хатах,сохнуть
913,sieden::V,буцлах,кипеть
914,sieden::V,даргилах,кипеть
915,faulen::V,үжрэх,гнить
916,faulen::V,өмхийрөх,гнить
917,verfaulen::V,бээх,сгнить
918,verfaulen::V,өгрөх,сгнить
919,reißen::V,цуурах,рваться
920,versinken::V,живэх,тонуть
921,vergehen::V,нөгчих,проходить
922,vergehen::V,өнгөрөх,проходить
923,erscheinen::V,гарах,появиться
924,erscheinen::V,бултайх,появиться
925,verschwinden::V,далд орох,исчезнуть
926,verschwinden::V,алга болох,исчезнуть
927,sinken::V,татрах,спадать
928,sinken::V,доошлох,спадать
929,abnehmen::V,багасах,уменьшиться
930,abnehmen::V,хорогдох,уменьшиться
931,zunehmen::V,ихсэх,увеличиваться
932,steigen::V,нэмэгдэх,подниматься
933,wachsen::V,өсөх,расти
934,wachsen::V,ургах,расти
935,glänzen::V,гилгэнэх,блестеть
936,glänzen::V,гилбэгнэх,блестеть
937,funkeln::V,гялжах,сверкать
938,funkeln::V,гялалзах,сверкать
939,lärmen::V,шуугих,шуметь
940,läuten::V,цохих,звонить
941,klingeln::V,хонхдох,звонить
942,klingeln::V,дуугарах,звонить
943,klirren::V,хангир жингэр хийх,звякать
944,brausen::V,бургилах,бушевать
945,rauschen::V,сэржигнэх,шелестеть
946,klingen::V,хангинах,звучать
947,bellen::V,хуцах,лаять
948,heulen::V,улих,выть
949,blasen::V,үлзэх,дунуть
950,pfeifen::V,исгэрэх,свистеть
951,schreien::V,хашгирах,кричать
952,stöhnen::V,ёолох,стонать
953,stöhnen::V,гэнгэнэх,стонать
954,zittern::V,дагжих,дрожать
955,leben::V,амьдрах,жить
956,geboren werden::V,төрөх,родиться
957,atmen::V,амьсгалах,дышать
958,trinken::V,уух,пить
959,essen::V,идэх,есть
960,essen::V,идэх,кушать
961,schlucken::V,залгих,глотать
962,müde werden::V,ядрах,устать
963,einschlafen::V,унтчих,заснуть
964,schlafen::V,унтах,спать
965,aufwachen::V,сэрэх,проснуться
966,aufstehen::V,босох,встать
967,sich erholen::V,амрах,отдыхать
968,krank werden::V,өвдөж эхлэх,заболеть
969,krank sein::V,өвдөх,болеть
970,schmerzen::V,өвдөх,болеть
971,schmerzen::V,шархирах,болеть
972,husten::V,ханиах,кашлять
973,genesen::V,засрах,поправиться
974,sterben::V,үхэх,умереть
975,sterben::V,нас барах,умереть
976,umkommen::V,үхэх,погибнуть
977,sich bewegen::V,хөдлөх,двигаться
978,sich rühren::V,хөдлөх,шевельнуться
979,sich erheben::V,босох,встать
980,sich setzen::V,суух,сесть
981,hinfallen::V,ойчих,упасть
982,laufen::V,явган явах,ходить
983,schreiten::V,алхах,шагать
984,spazierengehen::V,зугаалах,гулять
985,eilen::V,хурдлах,спешить
986,sich beeilen::V,яарах,торопиться
987,sich beeilen::V,шамдах,торопиться
988,sausen::V,давхих,мчаться
989,rennen::V,гүйх,бегать
990,springen::V,харайх,прыгать
991,springen::V,дэвхрэх,прыгать
992,klettern::V,авирах,лазать
993,schaukeln::V,ганхалзах,раскачиваться
994,kriechen::V,мөлхөх,ползать
995,schwimmen::V,сэлэх,плавать
996,tauchen::V,шунгах,нырять
997,rudern::V,сэлүүрдэх,грести
998,fahren::V,явах,ехать
999,fliegen::V,нисэх,летать
1000,gehen::V,явах,идти
1001,weggehen::V,явах,уйти
1002,abfahren::V,одох,отправиться
1003,abfahren::V,хөдлөх,отправиться
1004,anhalten::V,зогсох,остановиться
1005,hineingehen::V,орох,входить
1006,eintreten::V,орох,войти
1007,kommen::V,ирэх,прийти
1008,ankommen::V,хүрэх,прибыть
1009,zurückkommen::V,харих,возвратиться
1010,zurückkommen::V,буцаж ирэх,возвратиться
1011,bleiben::V,үлдэх,остаться
1012,warten::V,хүлээх,ждать
1013,erwarten::V,хүлээх,ожидать
1014,suchen::V,эрэх,искать
1015,suchen::V,бэдрэх,искать
1016,finden::V,олох,найти
1017,versuchen::V,оролдох,пытаться
1018,vorbereiten::V,бэлтгэх,подготовить
1019,lieben::V,янаглах,любить
1020,mögen::V,таалах,любить
1021,lachen::V,инээх,смеяться
1022,rühren::V,сэтгэл уяруулах,растрогать
1023,weinen::V,уйлах,плакать
1024,schimpfen::V,хараах,ругаться
1025,sich ärgern::V,уурлах,сердиться
1026,sich fürchten::V,айх,бояться
1027,fürchten::V,айх,бояться
1028,fliehen::V,зугтах,убегать
1029,fliehen::V,гүйж очих,убегать
1030,flüchten::V,оргох,убежать
1031,sehen::V,үзэх,видеть
1032,anschauen::V,харах,посмотреть
1033,ansehen::V,харах,смотреть
1034,hören::V,дуулах,слышать
1035,zuhören::V,чагнах,слушать
1036,probieren::V,амсаж үзэх,пробовать
1037,riechen::V,үнэрлэх,нюхать
1038,fühlen::V,мэдрэх,чувствовать
1039,scheinen::V,шиг үзэгдэх,казаться
1040,zu sehen sein::V,үзэгдэх,виднеться
1041,zu sehen sein::V,харагдах,виднеться
1042,vernehmen::V,дуулах,услышать
1043,frieren::V,даарах,мерзнуть
1044,tun::V,хийх,делать
1045,tun::V,үйлдэх,делать
1046,können::V,болох,мочь
1047,können::V,болох,уметь
1048,wollen::V,хүсэх,хотеть
1049,anfangen::V,эхлэх,начать
1050,beenden::V,дуусгах,закончить
1051,aufhören::V,болих,перестать
1052,aufhören::V,зогсох,перестать
1053,gelingen::V,бүтэх,удаться
1054,geraten::V,илрэх,оказаться
1055,öffnen::V,нээх,открыть
1056,öffnen::V,тайлах,открыть
1057,schließen::V,хаах,закрыть
1058,stellen::V,тавих,поставить
1059,stellen::V,босгох,поставить
1060,setzen::V,суулгах,посадить
1061,legen::V,хийх,класть
1062,legen::V,тавих,класть
1063,berühren::V,шүргэх,трогать
1064,verbinden::V,залгах,связать
1065,bedecken::V,бүрэх,покрыть
1066,aufhängen::V,өлгөх,повесить
1067,aufhängen::V,дүүжлэх,повесить
1068,anzünden::V,асаах,зажечь
1069,anzünden::V,ноцоох,зажечь
1070,aufheben::V,өргөх,поднять
1071,zurücklassen::V,орхих,оставить
1072,zurücklassen::V,үлдээх,оставить
1073,verlieren::V,гээх,потерять
1074,fallen lassen::V,унагах,уронить
1075,machen::V,хийх,сделать
1076,machen::V,гаргах,сделать
1077,herstellen::V,бүтээх,изготовить
1078,bauen::V,барих,строить
1079,reparieren::V,засах,чинить
1080,reparieren::V,сэлбэх,чинить
1081,verbessern::V,засах,улучшить
1082,verbessern::V,сайжруулах,улучшить
1083,ändern::V,өөрчлөх,изменить
1084,graben::V,малтах,копать
1085,beugen::V,бөгтийлгөх,согнуть
1086,biegen::V,матах,погнуть
1087,biegen::V,муруйлгах,погнуть
1088,drehen::V,эргүүлэх,вертеть
1089,wenden::V,эргүүлэх,повернуть
1090,umdrehen::V,хөрвүүлэх,перевернуть
1091,heben::V,өргөх,поднимать
1092,hochheben::V,өргөх,поднять
1093,ergreifen::V,атгах,схватить
1094,halten::V,барих,держать
1095,drücken::V,дарах,нажимать
1096,schieben::V,түлхэх,толкать
1097,kratzen::V,хусах,скрести
1098,kratzen::V,маажих,скрести
1099,lecken::V,долоох,лизать
1100,beißen::V,зуух,кусать
1101,beißen::V,хазах,кусать
1102,abreißen::V,таслах,оторвать
1103,abschneiden::V,тайрах,отрезать
1104,binden::V,боох,вязать
1105,binden::V,хүлэх,вязать
1106,stecken::V,шаах,воткнуть
1107,stecken::V,шигтгэх,воткнуть
1108,brechen::V,хугалах,сломать
1109,klopfen::V,цохих,стучать
1110,klopfen::V,тогших,стучать
1111,hauen::V,дэлдэх,бить
1112,kleben::V,наах,клеить
1113,reiben::V,нухах,тереть
1114,reiben::V,нидчих,тереть
1115,streichen::V,нялах,намазать
1116,streichen::V,түрхэх,намазать
1117,schleifen::V,билүүдэх,точить
1118,schleifen::V,гуранздах,точить
1119,schneiden::V,огтлох,резать
1120,rütteln::V,холхнулах,шатать
1121,schütteln::V,сэгсрэх,трясти
1122,schwenken::V,дэвэх,махать
1123,schwenken::V,даллах,махать
1124,schütten::V,цутгах,налить
1125,schütten::V,аягалах,налить
1126,füllen::V,дүүргэх,наполнить
1127,einwickeln::V,боох,завернуть
1128,einwickeln::V,ороох,завернуть
1129,tragen::V,авчрах,нести
1130,schleppen::V,чирэх,тащить
1131,ziehen::V,татах,тянуть
1132,aufbewahren::V,хадгалах,хранить
1133,werfen::V,хаях,бросать
1134,werfen::V,шидэх,бросать
1135,fangen::V,барих,ловить
1136,packen::V,шүүрэх,схватить
1137,verstecken::V,нуух,спрятать
1138,teilen::V,хуваах,разделить
1139,schicken::V,илгээх,посылать
1140,schicken::V,явуулах,посылать
1141,bringen::V,авчрах,принести
1142,bringen::V,аваачих,принести
1143,hinzufügen::V,нэмэх,добавить
1144,bekommen::V,хүлээн авах,достать
1145,erhalten::V,хүлээн авах,получить
1146,nehmen::V,авах,взять
1147,wählen::V,сонгох,выбрать
1148,auswählen::V,шилэх,отобрать
1149,bewahren::V,гамнах,сохранить
1150,behindern::V,саад хийх,препятствовать
1151,behindern::V,тотгор болох,препятствовать
1152,verderben::V,эвдэх,испортить
1153,beschädigen::V,гэмтээх,повредить
1154,zerbrechen::V,хагалах,разбить
1155,zerbrechen::V,хага цохих,разбить
1156,zerreißen::V,урах,разорвать
1157,zerstören::V,эвдэх,разрушить
1158,zerstören::V,сүйтгэх,разрушить
1159,verbrennen::V,шатаах,сжечь
1160,geben::V,өгөх,дать
1161,reichen::V,өгөх,передать
1162,reichen::V,дамжуулах,передать
1163,schenken::V,бэлэглэх,дарить
1164,versprechen::V,амлах,обещать
1165,wünschen::V,ерөөх,желать
1166,loben::V,магтах,хвалить
1167,loben::V,сайшаах,хвалить
1168,küssen::V,озох,целовать
1169,küssen::V,үнсэх,целовать
1170,wiegen::V,бүүвэйлэх,качать
1171,zudecken::V,хучих,накрыть
1172,zudecken::V,бүтээх,накрыть
1173,wecken::V,сэрээх,разбудить
1174,zeigen::V,үзүүлэх,показать
1175,führen::V,хөтлөх,вести
1176,lehren::V,заах,учить
1177,unterrichten::V,сургах,преподавать
1178,aufziehen::V,өсгөх,воспитать
1179,aufziehen::V,хүмүүжүүлэх,воспитать
1180,leiten::V,удирдах,руководить
1181,antreiben::V,шамдуулах,подгонять
1182,lassen::V,-уулах,заставить
1183,einladen::V,залах,пригласить
1184,vereinigen::V,нэгтгэх,объединить
1185,vereinigen::V,хамтруулах,объединить
1186,besuchen::V,зочлох,посетить
1187,treffen::V,учрах,встретить
1188,treffen::V,дайралдах,встретить
1189,sich versammeln::V,хуралдах,собраться
1190,spielen::V,наадах,играть
1191,singen::V,дуулах,петь
1192,tanzen::V,бүжиглэх,плясать
1193,tanzen::V,бүжиглэх,танцевать
1194,sich trennen::V,салах,расстаться
1195,verlassen::V,хаях,покинуть
1196,retten::V,гэтэлгэх,спасти
1197,bewachen::V,сахих,охранять
1198,schützen::V,хамгаалах,уберегать
1199,verteidigen::V,хамгаалах,защитить
1200,sich schlagen::V,зодолдох,драться
1201,schießen::V,харвах,стрелять
1202,schießen::V,буу буудах,стрелять
1203,siegen::V,ялах,победить
1204,ärgern::V,уурлуулах,сердить
1205,ärgern::V,уур хүргэх,сердить
1206,schlagen::V,цохих,ударить
1207,treten::V,өшиглөх,пинать
1208,stechen::V,хатгах,уколоть
1209,stoßen::V,ёврох,толкнуть
1210,stoßen::V,нудрах,толкнуть
1211,stehlen::V,хулгайлах,украсть
1212,stören::V,саад болох,помешать
1213,belästigen::V,зовоох,надоедать
1214,belästigen::V,амраахгүй байх,надоедать
1215,verbergen::V,нуух,скрыть
1216,verbergen::V,далдлах,скрыть
1217,täuschen::V,мэхлэх,обмануть
1218,betrügen::V,хуурах,смошенничать
1219,töten::V,алах,убить
1220,wohnen::V,суух,проживать
1221,wohnen::V,амьдрах,проживать
1222,arbeiten::V,ажиллах,работать
1223,arbeiten::V,хөдөлмөрлөх,работать
1224,sammeln::V,түүх,собрать
1225,sammeln::V,хураах,собрать
1226,pflücken::V,түүх,рвать
1227,pflücken::V,түүх,срывать
1228,jagen::V,агнах,охотиться
1229,jagen::V,гөрөөлөх,охотиться
1230,fischen::V,загасчлах,рыбачить
1231,fischen::V,загас барих,рыбачить
1232,fassen::V,барих,поймать
1233,hüten::V,маллах,пасти
1234,hüten::V,хариулах,пасти
1235,treiben::V,туух,гнать
1236,anbinden::V,уях,привязать
1237,füttern::V,тэжээх,кормить
1238,melken::V,саах,доить
1239,hacken::V,цавчих,рубить
1240,gießen::V,услах,полить
1241,reifen::V,боловсрох,созреть
1242,zubereiten::V,бэлдэх,приготовить
1243,kochen::V,чанах,варить
1244,backen::V,жигнэх,печь
1245,braten::V,шарах,жарить
1246,braten::V,хайрах,жарить
1247,umrühren::V,хутгах,перемешать
1248,stricken::V,нэхэх,вязать
1249,stricken::V,сүлжих,вязать
1250,nähen::V,оёх,шить
1251,färben::V,будах,покрасить
1252,reinigen::V,арилгах,очистить
1253,reinigen::V,цэвэрлэх,очистить
1254,waschen::V,угаах,стирать
1255,abwischen::V,арчих,вытереть
1256,spülen::V,зайлах,полоскать
1257,fegen::V,хамах,подметать
1258,fegen::V,шүүрдэх,подметать
1259,kehren::V,шүүрдэх,мести
1260,kehren::V,туужуудах,мести
1261,baden::V,усанд орох,купаться
1262,sich waschen::V,биеэ угаах,мыться
1263,ausziehen::V,тайлах,снять
1264,anziehen::V,өмсөх,надеть
1265,sich anziehen::V,хувцаслах,одеться
1266,kämmen::V,самнах,причесать
1267,schmücken::V,гоёх,украсить
1268,schmücken::V,чимэх,украсить
1269,sagen::V,гэх,сказать
1270,sagen::V,хэлэх,сказать
1271,sprechen::V,ярих,говорить
1272,sprechen::V,өгүүлэх,говорить
1273,reden::V,хэлэх,разговаривать
1274,reden::V,хөөрөлдөх,разговаривать
1275,sich unterhalten::V,ярилцах,беседовать
1276,fragen::V,асуух,спросить
1277,bitten::V,гуйх,просить
1278,erzählen::V,өгүүлэх,рассказать
1279,mitteilen::V,дуулгах,сообщить
1280,mitteilen::V,мэдээлэх,сообщить
1281,nennen::V,нэрлэх,назвать
1282,rufen::V,дуудах,звать
1283,prahlen::V,бардах,хвастаться
1284,prahlen::V,сайрхах,хвастаться
1285,übersetzen::V,орчуулах,перевести
1286,denken::V,санах,думать
1287,glauben::V,итгэх,верить
1288,bemerken::V,ажих,заметить
1289,bemerken::V,ажиглах,заметить
1290,erkennen::V,таних,узнать
1291,begreifen::V,ойлгох,понять
1292,begreifen::V,ойлгох,постичь
1293,verstehen::V,мэдэж авах,услышать
1294,lernen::V,сурах,учиться
1295,wissen::V,мэдэх,знать
1296,sich erinnern an::V,дурсах,вспомнить
1297,vergessen::V,мартах,забыть
1298,messen::V,хэмжих,мерить
1299,zählen::V,тоолох,считать
1300,rechnen::V,тооцоох,считать
1301,lesen::V,унших,читать
1302,malen::V,зурах,рисовать
1303,zeichnen::V,дүрслэн бичих,рисовать
1304,schreiben::V,бичих,писать
1305,besitzen::V,эзэмших,иметь
1306,kaufen::V,худалдан авах,купить
1307,verkaufen::V,худалдах,продать
1308,bezahlen::V,төлөх,заплатить
1309,zahlen::V,төлөх,платить
1310,beherrschen::V,эзэмших,владеть
1311,ertragen::V,тэсэх,вытерпеть
