,Concept_ID,udm,lez
778,ein wenig::ADV,огшап,са тӏимил
779,kaum::ADV,муртса,жизви
780,sehr::ADV,туж,лап
781,sehr::ADV,лекос,лап
782,so::ADV,озьы,икӏ
783,so::ADV,тазьы,икӏ
784,noch::ADV,на,гьеле
785,nur::ADV,гинэ,анжах
786,schon::ADV,ни,хъувуна
787,schon::ADV,ни,мадни дардиз
788,schon::ADV,ни,мадни гуьтӏуьз
789,schon::ADV,ни,мадни гуьтӏуь я
790,schon::ADV,ини,хъувуна
791,schon::ADV,ини,мадни дардиз
792,schon::ADV,ини,мадни гуьтӏуьз
793,schon::ADV,ини,мадни гуьтӏуь я
794,wieder::ADV,нош,
795,wieder::ADV,кайта,
796,vergebens::ADV,юнме,нагьакь
797,vergebens::ADV,юнме,нагьакьа
798,vor::PRP,азьын,вилик
799,hinter::PRP,берын,кьулухъ
800,hinter::PRP,бӧрсьы,кьулухъ
801,unter::PRP,улын,кӏаник
802,durch::PRP,пыр,арадай
803,durch::PRP,пыр,-кай хкатна
804,durch::PRP,пыртӥ,арадай
805,durch::PRP,пыртӥ,-кай хкатна
806,neben::PRP,бордын,патав
807,neben::PRP,бордын,мукьув
808,zwischen::PRP,вискын,ара
809,zwischen::PRP,вискын,арада
810,wegen::PRP,сэрен,гъиляй
811,dies::PRN,та,и
812,dies::PRN,та,им
813,das::PRN,со,а
814,das::PRN,со,ам
815,alles::PRN,ваньмыз,вири
816,alles::PRN,ваньмыз,михьиз
817,ich::PRN,мон,за
818,ich::PRN,мон,зун
819,du::PRN,тон,вун
820,er::PRN,со,ам
821,er::PRN,со,гьа
822,wir::PRN,ми,чун
823,ihr::PRN,тӥ,куьн
824,sie::PRN,соос,абур
825,was::FPRN,ма,вуч
826,wer::FPRN,кин,вуж
827,wo::FADV,кытын,гьина
828,wohin::FADV,кытчы,гьиниз
829,wie::FADV,кызьы,гьикӏ
830,warum::FADV,малы,вучиз
831,wieviel::FNUM,кӧня,шумуд
832,eins::NUM,одӥг,са
833,zwei::NUM,кык,кьвед
834,drei::NUM,куинь,пуд
835,vier::NUM,ньыль,кьуд
836,fünf::NUM,вить,вад
837,sechs::NUM,куать,ругуд
838,sieben::NUM,сизьым,ирид
839,acht::NUM,тямыс,муьжуьд
840,neun::NUM,укмыс,кӏуьд
841,zehn::NUM,дас,цӏуд
842,elf::NUM,дас одӥг,цӏусад
843,zwölf::NUM,дас кык,цӏикьвед
844,zwanzig::NUM,кызь,къад
845,dreißig::NUM,куамын,къанницӏуд
846,vierzig::NUM,ньыльдон,яхцӏур
847,fünfzig::NUM,витьтон,яхцӏурни цӏуд
848,sechzig::NUM,куатьтон,пудкъад
849,siebzig::NUM,сизьымдон,пудкъанни цӏуд
850,achtzig::NUM,тямыстон,кьудкъад
851,neunzig::NUM,укмыстон,кьудкъанни цӏуд
852,hundert::NUM,сю,виш
853,tausend::NUM,сюрс,агъзур
854,und::CNJ,и,ва
855,und::CNJ,но,ва
856,oder::CNJ,яке,я
857,stehen::V,сылыны,акъвазун
858,sitzen::V,пукыны,ацукьун
859,liegen::V,кылльыны,къаткун
860,hängen::V,ошкыса улыны,куьрс хьун
861,werden::V,луыны,хьун
862,passieren::V,луыны,хьун
863,beginnen::V,кутскыны,башламиш хьун
864,enden::V,бырыны,куьтягь хьун
865,wechseln::V,воштӥськыны,дегиш хьун
866,aufgehen[Sonne]::V,ӝужаны,экъечӏун
867,untergehen[Sonne]::V,пуксьыны,акӏун
868,scheinen[Sonne]::V,пиштыны,ишигь гун
869,scheinen[Sonne]::V,чиляны,ишигь гун
870,donnern::V,гудыръяны,къукърумар авун
871,wehen::V,пелляськыны,
872,strömen::V,киськыны,авахьун
873,strömen::V,исьтӥськыны,авахьун
874,fließen::V,бызьыны,авахьун
875,sich drehen::V,берганы,элкъуьн
876,schwanken::V,вошъяськыны,юзун
877,schwingen::V,шонаськыны,галтад хьун
878,fallen::V,усьыны,аватун
879,brennen::V,ӝуаны,кун
880,brennen::V,ӝуаны,ккун
881,rauchen::V,ӵындыны,
882,regnen::V,зорыны,къун
883,gefrieren::V,кынмыны,муркӏади кьун
884,tauen::V,шунаны,цӏурун
885,schmelzen::V,шунаны,цӏурун
886,trocknen::V,куасьмыны,кьурун
887,sieden::V,пӧзьыны,ругун
888,faulen::V,сисьмыны,кутӏун
889,verfaulen::V,сисьмыны,чуьруьтмиш хьун
890,verfaulen::V,сисьмыны,кутӏун
891,reißen::V,кеськыны,атӏун
892,reißen::V,кеськыны,къазунун
893,versinken::V,выйыны,батмиш хьун
894,vergehen::V,ортчыны,алатун
895,erscheinen::V,адскыны,майдандиз акъатун
896,verschwinden::V,бырыны,квахьун
897,sinken::V,усьыны,элекьун
898,abnehmen::V,синыны,тӏимил хьун
899,abnehmen::V,синыны,гъвечӏи хьун
900,zunehmen::V,йылыны,артух хьун
901,steigen::V,лӧпкыны,хкаж хьун
902,wachsen::V,будыны,экъечӏун
903,glänzen::V,чиляны,цӏарцӏар гун
904,glänzen::V,пиштыны,цӏарцӏар гун
905,funkeln::V,чилекъяны,нур гун
906,lärmen::V,уретыны,ван авун
907,lärmen::V,ӵашетыны,ван авун
908,läuten::V,жингыртыны,зенг ягъун
909,klingeln::V,жингыртыны,зенг ягъун
910,klirren::V,жильккетыны,зигринг авун
911,brausen::V,лекъяськыны,къати хьун
912,rauschen::V,ӵашетыны,вишриш авун
913,klingen::V,кылӥськыны,ван авун
914,bellen::V,утыны,элуькьун
915,heulen::V,вузыны,къув ягъун
916,blasen::V,пельтыны,уф гун
917,pfeifen::V,шуланы,уьфт ягъун
918,schreien::V,черекъяны,гьараюн
919,schreien::V,кесяськыны,гьараюн
920,stöhnen::V,ӝуштыны,суза авун
921,zittern::V,дырекъяны,зурзун
922,zittern::V,куалекъяны,зурзун
923,leben::V,улыны,яшамиш хьун
924,geboren werden::V,вордӥськыны,хьун
925,atmen::V,шоканы,нефес чӏугун
926,trinken::V,юыны,хъун
927,essen::V,сиыны,тӏуьн
928,schlucken::V,ньылыны,туькьуьнун
929,müde werden::V,жадьыны,галатун
930,müde werden::V,жадьыны,юргъун хьун
931,einschlafen::V,умме усьыны,ксун
932,schlafen::V,кӧлыны,ксун
933,aufwachen::V,сайканы,ахварай аватун
934,aufstehen::V,султыны,къарагъун
935,sich erholen::V,шутэтскыны,ял ягъун
936,krank werden::V,висьыны,кефсуз хьун
937,krank sein::V,висьыны,тӏа хьун
938,schmerzen::V,висьыны,тӏа хьун
939,husten::V,кызыны,уьгьуь ягъун
940,genesen::V,юнматскыны,сагъ хъхьун
941,genesen::V,бурмытскылыны,сагъ хъхьун
942,sterben::V,кулыны,кьин
943,umkommen::V,бырыны,терг хьун
944,sich bewegen::V,вырыны,юзун
945,sich rühren::V,вырӟыны,юзун
946,sich rühren::V,вырӟылыны,юзун
947,sich erheben::V,султыны,къарагъун
948,sich setzen::V,пуксьыны,ацукьун
949,hinfallen::V,усьыны,алукьун
950,laufen::V,мыныны,къекъуьн
951,schreiten::V,вамышъяны,ккамар къачун
952,spazierengehen::V,мыныны,сейр авун
953,spazierengehen::V,ветлыны,сейр авун
954,eilen::V,дыртыны,тади авун
955,sich beeilen::V,дыртыны,гьерекатун
956,sausen::V,туж ӝог мыныны,чкурун
957,rennen::V,бызьылыны,катун
958,rennen::V,бызьылыны,зверун
959,springen::V,тэтчаны,хкадарун
960,klettern::V,тубаны,акьахун
961,schaukeln::V,лэйканы,
962,schaukeln::V,шонаськыны,
963,kriechen::V,нюж ветлыны,капаралди фин
964,schwimmen::V,уяны,сирнав авун
965,tauchen::V,зумылыны,кьилихъди циз вегьин
966,rudern::V,полсаны,кьусуйралди лодка гьалун
967,rudern::V,полсаны,цуьруьгъуьлдалди кӏватӏун
968,fahren::V,ветлыны,фин
969,fliegen::V,лобаны,лув гун
970,fliegen::V,лобаны,цавай фин
971,gehen::V,мыныны,фин
972,weggehen::V,кошкыны,хъфин
973,abfahren::V,кошкыны,фин
974,abfahren::V,кошкыны,рекье гьатун
975,anhalten::V,дугдыны,акъвазун
976,hineingehen::V,пырыны,гьахьун
977,eintreten::V,пырыны,гьахьун
978,kommen::V,вуыны,атун
979,kommen::V,лыктыны,атун
980,ankommen::V,вуыны,атун
981,zurückkommen::V,берытскыны,хтун
982,bleiben::V,кыльыны,амукьун
983,warten::V,витьыны,гуьзлемишун
984,erwarten::V,витьыны,вил алаз акъвазун
985,erwarten::V,возьманы,вил алаз акъвазун
986,suchen::V,утчаны,къекъуьн
987,finden::V,шедьтыны,жугъун
988,versuchen::V,турттыны,алахъун
989,vorbereiten::V,дасяны,гьазурун
990,lieben::V,гажаны,кӏан хьун
991,mögen::V,яратыны,рикӏ ацукьун
992,lachen::V,серекъяны,хъуьруьн
993,rühren::V,сюлме йӧтыны,
994,weinen::V,бӧрдыны,шехьун
995,schimpfen::V,даллашыны,сеперар гун
996,schimpfen::V,даллашыны,экъуьгъунар авун
997,sich ärgern::V,лекъяськыны,хъел акатун
998,sich fürchten::V,кышканы,кичӏе хьун
999,sich fürchten::V,курданы,кичӏе хьун
1000,fürchten::V,курданы,къурхутмиш хьун
1001,fürchten::V,кышканы,къурхутмиш хьун
1002,fliehen::V,пегӟыны,катун
1003,flüchten::V,пегӟыны,катун
1004,sehen::V,адӟыны,акун
1005,anschauen::V,учкыны,вил вегьин
1006,ansehen::V,учкыны,килигун
1007,hören::V,кылыны,ван хьун
1008,zuhören::V,кылзыны,яб гун
1009,probieren::V,веръяны,дад акун
1010,riechen::V,зынъяны,ни чӏугун
1011,fühlen::V,шӧдыны,гьисс авун
1012,scheinen::V,адскыны,
1013,zu sehen sein::V,адӟиськыны,
1014,vernehmen::V,кылыны,
1015,frieren::V,кынмыны,кьун
1016,frieren::V,кынмыны,мекьи хьун
1017,tun::V,карыны,авун
1018,können::V,быгатыны,хьун
1019,können::V,быгатыны,акъакьун
1020,wollen::V,потыны,кӏан хьун
1021,anfangen::V,кутскыны,башламишун
1022,beenden::V,быдтыны,куьтягьун
1023,beenden::V,быдэстыны,куьтягьун
1024,aufhören::V,дугдыны,акъвазун
1025,gelingen::V,быгатыны,арадал атун
1026,gelingen::V,луыны,арадал атун
1027,geraten::V,лэсяны,акъатун
1028,öffnen::V,усьтыны,ахъаюн
1029,schließen::V,пытсаны,акьалун
1030,stellen::V,пуктыны,эцигун
1031,setzen::V,пуктыны,ацукьарун
1032,legen::V,поныны,эцигун
1033,berühren::V,исаны,хкӏурун
1034,verbinden::V,герӟаны,гилигун
1035,bedecken::V,пытсаны,кӏевун
1036,aufhängen::V,ошыны,куьрсарун
1037,anzünden::V,ӝуатыны,куькӏуьрун
1038,aufheben::V,ӝутыны,хкажун
1039,zurücklassen::V,кельтыны,тун
1040,verlieren::V,ыштыны,квадарун
1041,fallen lassen::V,уськытыны,авадрун
1042,machen::V,лэсьтыны,авун
1043,machen::V,лэсьтыны,кар авун
1044,herstellen::V,лэсьтыны,расун
1045,bauen::V,пуктыны,туькӏуьрун
1046,reparieren::V,тупатыны,расун
1047,verbessern::V,умоятыны,хъсанрун
1048,ändern::V,воштыны,табдил авун
1049,graben::V,копаны,эгъуьнун
1050,beugen::V,губыртыны,акӏажарун
1051,beugen::V,губыртыны,кангур авун
1052,biegen::V,куасаны,патахъарун
1053,drehen::V,бергатыны,алчударун
1054,wenden::V,берыктыны,
1055,umdrehen::V,берыктыны,элкъуьрун
1056,heben::V,ӝутыны,хкажун
1057,hochheben::V,ӝутъяны,хкажун
1058,ergreifen::V,кутыны,агалчна кьун
1059,ergreifen::V,кырмыны,агалчна кьун
1060,halten::V,возьыны,кьун
1061,drücken::V,зӥбыны,чуькьуьн
1062,drücken::V,пачкатыны,чуькьуьн
1063,schieben::V,донганы,хуртӏ гун
1064,kratzen::V,вуштыны,къадгъунун
1065,lecken::V,нюлыны,мез гун
1066,beißen::V,куртчыны,кӏасун
1067,abreißen::V,ишкалтыны,галудун
1068,abschneiden::V,шорыны,атӏун
1069,abschneiden::V,вандыны,атӏун
1070,binden::V,керттыны,
1071,stecken::V,мертчытыны,сухун
1072,brechen::V,тӥяны,хун
1073,brechen::V,тӥяны,кукӏварун
1074,klopfen::V,йыганы,тахъ-тахъ авун
1075,klopfen::V,шарккетыны,тахъ-тахъ авун
1076,hauen::V,жугыны,ягъун
1077,hauen::V,тышканы,ягъун
1078,kleben::V,лякыны,алкӏурун
1079,kleben::V,лякыны,кукӏурун
1080,reiben::V,зыраны,тӏушунун
1081,reiben::V,вуштыны,тӏушунун
1082,streichen::V,зыраны,алтадун
1083,schleifen::V,шерыны,кӏвенкӏв авун
1084,schneiden::V,вандыны,атӏун
1085,rütteln::V,зуркатыны,къарсурун
1086,schütteln::V,куалекъятыны,къарсурун
1087,schwenken::V,шонаны,элягъун
1088,schwenken::V,шонаны,галтадун
1089,schütten::V,лэзьыны,цун
1090,füllen::V,тырмытыны,ацӏурун
1091,einwickeln::V,биньыны,кутун
1092,einwickeln::V,биньыны,элкъуьрун
1093,tragen::V,нуыны,тухун
1094,schleppen::V,кыскыны,галчӏурун
1095,ziehen::V,кыскыны,ялун
1096,ziehen::V,кыскыны,чӏугун
1097,aufbewahren::V,возьыны,хуьн
1098,werfen::V,куяны,гадрун
1099,werfen::V,лэзяны,гадрун
1100,fangen::V,кутыны,кьун
1101,packen::V,кутыны,кьун
1102,packen::V,кырмыны,кьун
1103,verstecken::V,ватыны,кӏевун
1104,teilen::V,люкыны,паюн
1105,schicken::V,ыстыны,ракъурун
1106,bringen::V,вайыны,гъун
1107,hinzufügen::V,ватсаны,алава авун
1108,bekommen::V,басьтыны,къачун
1109,bekommen::V,басьтыны,жугъурун
1110,erhalten::V,басьтыны,къачун
1111,nehmen::V,кутыны,къачун
1112,nehmen::V,басьтыны,къачун
1113,wählen::V,бырйыны,хкягъун
1114,auswählen::V,бырйыны,хкягъун
1115,bewahren::V,возьыны,хуьн
1116,behindern::V,могӟытыны,манийвал авун
1117,verderben::V,сӧрыны,чӏурун
1118,beschädigen::V,урод лэсьтыны,нукьсанвал гун
1119,zerbrechen::V,сӧрыны,хун
1120,zerreißen::V,кесяны,къазунун
1121,zerstören::V,куашкатыны,чӏурун
1122,zerstören::V,куашкатыны,барбатӏун
1123,verbrennen::V,сутыны,ккун
1124,geben::V,сётыны,гун
1125,reichen::V,сётыны,вугун
1126,reichen::V,сётыны,гун
1127,schenken::V,кузьманы,пишкеш авун
1128,versprechen::V,кыл сётыны,гаф гун
1129,wünschen::V,сӥзьыны,дуьа авун
1130,loben::V,ушъяны,тариф авун
1131,küssen::V,чупаны,темен гун
1132,wiegen::V,веттаны,эчӏягъун
1133,wiegen::V,лэйкатыны,эчӏягъун
1134,zudecken::V,шобыртыны,гьалдун
1135,wecken::V,сайкатыны,ахварай авудун
1136,zeigen::V,возьматыны,къалурун
1137,führen::V,нуыны,тухун
1138,lehren::V,дышетыны,кӏелиз тун
1139,unterrichten::V,дышетыны,тарс гун
1140,aufziehen::V,будэтыны,тербия гун
1141,aufziehen::V,будэтыны,тербияламишун
1142,leiten::V,кивалтыны,идара авун
1143,antreiben::V,дыртытыны,тади кутун
1144,lassen::V,-ытыны,
1145,einladen::V,ӧтьыны,теклиф авун
1146,vereinigen::V,огазеяны,сад авун
1147,besuchen::V,адӟыськыны,кьилив атун
1148,treffen::V,пумитаны,гьалтун
1149,sich versammeln::V,люкаськыны,алтӏушун
1150,spielen::V,шудыны,къугъун
1151,singen::V,кырӟаны,лугьун
1152,singen::V,кырӟаны,мани лугьун
1153,tanzen::V,эктыны,кьуьл авун
1154,sich trennen::V,люкиськыны,къакъатун
1155,verlassen::V,куштыны,гъил къачун
1156,retten::V,утьыны,къутармишун
1157,bewachen::V,возьманы,хуьн
1158,schützen::V,утялтыны,хуьн
1159,verteidigen::V,возьманы,хуьн
1160,sich schlagen::V,жугиськыны,кукӏун
1161,schießen::V,ыбылӥськны,акъатун
1162,siegen::V,вормыны,гъалиб хьун
1163,ärgern::V,вожпоттыны,хъел гъун
1164,ärgern::V,вожпоттыны,хъел кутун
1165,schlagen::V,жуккыны,ягъун
1166,schlagen::V,жуккыны,галукьарун
1167,treten::V,лёганы,кьуьл къекъягъун
1168,treten::V,лёганы,кьуьл эцягъун
1169,stechen::V,бышкалтыны,акьадарун
1170,stoßen::V,донгыны,эцягъун
1171,stehlen::V,вораны,чуьнуьхун
1172,stehlen::V,лушканы,чуьнуьхун
1173,stören::V,люкетыны,хкуьрун
1174,belästigen::V,акыльтыны,хкуьрун
1175,belästigen::V,акыльтыны,азият гун
1176,belästigen::V,вукылмыны,хкуьрун
1177,belästigen::V,вукылмыны,азият гун
1178,verbergen::V,ватыны,далдаламишун
1179,täuschen::V,алданы,алцурарун
1180,täuschen::V,алданы,алцуррун
1181,betrügen::V,пӧяны,алцурарун
1182,betrügen::V,пӧяны,гьарамзадавал авун
1183,töten::V,виыны,яна кьин
1184,wohnen::V,улыны,дуланмиш хьун
1185,arbeiten::V,ужаны,кӏвалахун
1186,arbeiten::V,ужаны,кӏвалах авун
1187,sammeln::V,бичаны,кӏватӏун
1188,pflücken::V,ишкыны,атӏун
1189,jagen::V,пӧйшураны,гъуьрч авун
1190,fischen::V,чорыганы,гъетер кьун
1191,fassen::V,кутыны,кьун
1192,hüten::V,возьманы,чӏура хуьн
1193,treiben::V,улляны,гьалун
1194,anbinden::V,думыны,акалун
1195,füttern::V,сюдыны,ем гун
1196,melken::V,кыскыны,ацун
1197,hacken::V,кораны,куьткуьнун
1198,gießen::V,киськаны,яд гун
1199,reifen::V,вуыны,чурун
1200,reifen::V,вуыны,агакьун
1201,reifen::V,кисьманы,чурун
1202,reifen::V,кисьманы,агакьун
1203,zubereiten::V,лесьтыны,гьазурун
1204,kochen::V,пӧзьтыны,ругун
1205,backen::V,пыжыны,чурун
1206,braten::V,пыжыны,чурун
1207,umrühren::V,сураны,какадарун
1208,stricken::V,керттыны,хурун
1209,nähen::V,вурыны,цун
1210,färben::V,буяны,шир ягъун
1211,reinigen::V,сузяны,михьун
1212,waschen::V,мисьтаськыны,чуьхуьн
1213,abwischen::V,ӵушылыны,гуьцӏун
1214,spülen::V,гылъяны,экъуьрун
1215,fegen::V,ӵужыны,шуткун
1216,kehren::V,ӵужыны,кул алтадун
1217,baden::V,пыласькыны,эхъуьн
1218,sich waschen::V,пыласькыны,жендек чуьхуьн
1219,ausziehen::V,кыльыны,хутӏунун
1220,ausziehen::V,кыльыны,галудун
1221,anziehen::V,дӥсяны,алукӏун
1222,sich anziehen::V,дӥсьяськыны,алукӏун
1223,sich anziehen::V,дӥсьяськыны,парталар алукӏун
1224,kämmen::V,сынаны,эвягъун
1225,schmücken::V,чеберъяны,безетмишун
1226,schmücken::V,чеберъяны,гуьрчегарун
1227,sagen::V,шуыны,лугьун
1228,sagen::V,вераны,лугьун
1229,sprechen::V,вераськыны,рахун
1230,reden::V,вераськыны,рахун
1231,sich unterhalten::V,вераськыны,ихтилат авун
1232,fragen::V,юаны,жузун
1233,bitten::V,курыны,тӏалабун
1234,erzählen::V,вераны,ахъаюн
1235,erzählen::V,мадьыны,ахъаюн
1236,mitteilen::V,ивортыны,хабар гун
1237,nennen::V,шуыны,тӏвар гун
1238,rufen::V,ӧтьыны,эверун
1239,prahlen::V,ушъяськыны,яцӏу гафар авун
1240,übersetzen::V,берыктыны,таржума авун
1241,übersetzen::V,берыктыны,гафладун
1242,denken::V,малпаны,фикир авун
1243,glauben::V,оскыны,агъун
1244,bemerken::V,адӟыны,фикир гун
1245,erkennen::V,тодыны,
1246,begreifen::V,валаны,гъавурда акьун
1247,verstehen::V,валаны,
1248,lernen::V,дышетскыны,кӏелун
1249,wissen::V,тодыны,чир хьун
1250,wissen::V,тодыны,чирхьун
1251,sich erinnern an::V,тодэ вайыны,рикӏел хуьн
1252,vergessen::V,вунэтыны,рикӏелай фин
1253,vergessen::V,вунэтыны,рикӏелай алатун
1254,messen::V,мертаны,алцумун
1255,zählen::V,лыдъяны,гьисабун
1256,rechnen::V,лыдъяны,гьисабун
1257,lesen::V,лыдӟыны,кӏелун
1258,malen::V,суреданы,кхьин
1259,malen::V,суреданы,шикилар чӏугун
1260,zeichnen::V,суреданы,чӏугун
1261,schreiben::V,гожъяны,кхьин
1262,besitzen::V,луыны,иеси хьун
1263,kaufen::V,басьтыны,къачун
1264,kaufen::V,басьтыны,маса къачун
1265,verkaufen::V,вузаны,гун
1266,verkaufen::V,вузаны,маса гун
1267,bezahlen::V,тырыны,къимет гун
1268,bezahlen::V,тырыны,эвезда авун
1269,bezahlen::V,тырыны,гьакъи агакьрун
1270,zahlen::V,тырыны,къимет гун
1271,zahlen::V,тырыны,эвезда авун
1272,zahlen::V,тырыны,гьакъи агакьрун
1273,beherrschen::V,кузёяськыны,иеси хьун
1274,ertragen::V,чиданы,таб гун
