,Concept_ID,mn,udm
780,klug::A,цэцэн,визьмо
781,geschickt::A,дүйтэй,усто
782,geschickt::A,дүйтэй,быгатӥсь
783,lieb::A,хайрт,мусо
784,lustig::A,цэнгэлтэй,шулдыр
785,sanft::A,наалинхай,мусо
786,sanft::A,наалинхай,эрке
787,hungrig::A,өлөн,сютэм
788,hungrig::A,өлссөн,сютэм
789,krank::A,өвчтэй,висись
790,nackt::A,нүцгэн,гольык
791,traurig::A,гунигт,мӧзмыт
792,lebendig::A,амьд,улэп
793,lebendig::A,амьтай,улэп
794,gut::A,сайн,ӟеч
795,gut::A,сайн,умой
796,schlecht::A,муу,урод
797,schlecht::A,муу,алама
798,schlecht::A,өөдгүй,урод
799,schlecht::A,өөдгүй,алама
800,richtig::A,зөв,шонер
801,richtig::A,зүйтэй,шонер
802,schlimm::A,муухай,алама
803,wahr::A,үнэн,зэмос
804,wahr::A,жинхэнэ,зэмос
805,alt::A,хуучин,вуж
806,neu::A,шинэ,выль
807,ehemalig::A,агсан,азьвылэз
808,ehemalig::A,байсан,азьвылэз
809,alt[Lebewesen]::A,өвгөн,пересь
810,alt[Lebewesen]::A,хижээл,пересь
811,jung::A,залуу,егит
812,jung::A,залуу,пинал
813,arm::A,ядуу,начар
814,arm::A,ядуу,куанер
815,reich::A,баян,узыр
816,reich::A,баялаг,узыр
817,bekannt::A,танил,тодмо
818,berühmt::A,цуутай,дано
819,berühmt::A,алдартай,дано
820,fremd::A,харь,ят
821,fremd::A,гадаад,ят
822,verschieden::A,ондоо,пӧртэм
823,verschieden::A,янз янзын,пӧртэм
824,nah::A,ойрын,матысь
825,nah::A,дөтийн,матысь
826,fern::A,холын,кыдёкысь
827,linker::A,буруу,паллян
828,rechter::A,баруун,бур
829,rechter::A,баруун,бурпал
830,anderer::A,өөр,мукет
831,anderer::A,нөгөө,мукет
832,erster::A,нэгдэх,нырысетӥез
833,erster::A,нэгдүгээр,нырысетӥез
834,zweiter::A,хоёрдугаар,кыктэтӥез
835,dritter::A,гуравдугаар,кунньметӥез
836,letzter::A,сүүлийн,берло
837,letzter::A,сүүлийн,берпум
838,allein::ADV,ганцаараа,огназ
839,auf einmal::ADV,нэгмөсөн,огдыре
840,zusammen::ADV,цуг,ӵош
841,zusammen::ADV,цуг,валче
842,zusammen::ADV,хамт,ӵош
843,zusammen::ADV,хамт,валче
844,lange::ADV,удаан,кема
845,plötzlich::ADV,гэнэт,мапламтэ шорысь
846,sofort::ADV,дороо,али ик
847,später::ADV,дараа,бергес
848,später::ADV,дараа,берлогес
849,jetzt::ADV,өнөө,али
850,jetzt::ADV,өнөө,табере
851,heute::ADV,өнөө,туннэ
852,heute::ADV,өнөөдөр,туннэ
853,morgen::ADV,маргааш,ӵуказе
854,morgen::ADV,маргаадар,ӵуказе
855,bald::ADV,түргэн,ӝоген
856,bald::ADV,удахгүй,ӝоген
857,dann::ADV,хожим,берло
858,dann::ADV,тэгээд,берло
859,gestern::ADV,өчигдөр,толон
860,einst::ADV,нэг,огпол
861,einst::ADV,нэг,одӥг пол
862,damals::ADV,тэгэхэд,соку
863,danach::ADV,тэгээд,собере
864,danach::ADV,дараа нь,собере
865,vorher::ADV,урьд,азьло
866,vorher::ADV,урьд,азьвыл
867,zuerst::ADV,анх,азьло
868,zuerst::ADV,эхлээд,азьло
869,einmal::ADV,нэг удаа,огпол
870,manchmal::ADV,хааяа,куддыръя
871,manchmal::ADV,заримдаа,куддыръя
872,oft::ADV,олонтоо,ӵем
873,immer::ADV,байнга,пыр
874,immer::ADV,байнга,котьку
875,niemals::ADV,хэзээ ч,уз ноку
876,niemals::ADV,хэдийд ч,уз ноку
877,hier::ADV,энд,татын
878,hierhin::ADV,нааш,татчы
879,von hier::ADV,эндээс,татысь
880,dort::ADV,тэнд,отӥ
881,dort::ADV,тэнд,отын
882,dorthin::ADV,тийш,отчы
883,geradeaus::ADV,шулуун,меӵак
884,vorwärts::ADV,урагшаа,азьлань
885,rückwärts::ADV,буцаан,берлань
886,rückwärts::ADV,сөөргөө,берлань
887,zurück::ADV,буцаж,берен
888,zurück::ADV,буцаж,берлань
889,zurück::ADV,гэдрэг,берен
890,zurück::ADV,гэдрэг,берлань
891,unten::ADV,дор,улын
892,hinab::ADV,уруу,улэ
893,oben::ADV,дээр,вылын
894,oben::ADV,дээр,вылӥын
895,hinauf::ADV,өөд,вылэ
896,hinauf::ADV,өөд,вылӥе
897,hinauf::ADV,өөд,выллань
898,hinauf::ADV,дээш,вылэ
899,hinauf::ADV,дээш,вылӥе
900,hinauf::ADV,дээш,выллань
901,überall::ADV,хааяагүй,котькытын
902,überall::ADV,хааяагүй,пасьтана
903,überall::ADV,энд тэндгүй,котькытын
904,überall::ADV,энд тэндгүй,пасьтана
905,nicht::ADV,эс,уз
906,nicht::ADV,-гүй,уз
907,ein wenig::ADV,жаахан,ичи
908,ein wenig::ADV,жаахан,ӧжыт
909,ein wenig::ADV,жаахан,огшап
910,kaum::ADV,арай,муртса
911,kaum::ADV,арай гэж,муртса
912,sehr::ADV,тун,туж
913,sehr::ADV,тун,лекос
914,so::ADV,тэгж,озьы
915,so::ADV,тэгж,тазьы
916,so::ADV,ингээд,озьы
917,so::ADV,ингээд,тазьы
918,noch::ADV,дахин,на
919,noch::ADV,дахиад,на
920,nur::ADV,зөвхөн,гинэ
921,nur::ADV,гагцхүү,гинэ
922,schon::ADV,нэгэнт,ни
923,schon::ADV,нэгэнт,ини
924,wieder::ADV,дахин,нош
925,wieder::ADV,дахин,кайта
926,wieder::ADV,дахиад,нош
927,wieder::ADV,дахиад,кайта
928,vergebens::ADV,хий,юнме
929,vor::PRP,өмнө,азьын
930,hinter::PRP,ард,берын
931,hinter::PRP,ард,бӧрсьы
932,unter::PRP,доор,улын
933,durch::PRP,дундуур,пыр
934,durch::PRP,дундуур,пыртӥ
935,neben::PRP,хажууд,бордын
936,zwischen::PRP,завсар,вискын
937,zwischen::PRP,хооронд,вискын
938,wegen::PRP,төлөө,сэрен
939,wegen::PRP,дээрээс,сэрен
940,dies::PRN,энэ,та
941,das::PRN,тэр,со
942,alles::PRN,цөм,ваньмыз
943,alles::PRN,бүгд,ваньмыз
944,ich::PRN,би,мон
945,du::PRN,чи,тон
946,er::PRN,тэр,со
947,er::PRN,тэр хүн,со
948,wir::PRN,бид,ми
949,ihr::PRN,та нар,тӥ
950,sie::PRN,тэд,соос
951,was::FPRN,юу,ма
952,wer::FPRN,хэн,кин
953,wo::FADV,хаа,кытын
954,wo::FADV,хаана,кытын
955,wohin::FADV,хааш,кытчы
956,wohin::FADV,хаана,кытчы
957,wie::FADV,яаж,кызьы
958,wie::FADV,хэрхэн,кызьы
959,warum::FADV,юунд,малы
960,warum::FADV,яагаад,малы
961,wieviel::FNUM,хэдий,кӧня
962,wieviel::FNUM,хэд,кӧня
963,eins::NUM,нэг,одӥг
964,zwei::NUM,хоёр,кык
965,drei::NUM,гурав,куинь
966,vier::NUM,дөрөв,ньыль
967,fünf::NUM,тав,вить
968,sechs::NUM,зургаа,куать
969,sieben::NUM,долоо,сизьым
970,acht::NUM,найм,тямыс
971,neun::NUM,ес,укмыс
972,zehn::NUM,арав,дас
973,elf::NUM,арван нэг,дас одӥг
974,zwölf::NUM,арван хоёр,дас кык
975,zwanzig::NUM,хорь,кызь
976,dreißig::NUM,гуч,куамын
977,vierzig::NUM,дөч,ньыльдон
978,fünfzig::NUM,тавь,витьтон
979,sechzig::NUM,жар,куатьтон
980,siebzig::NUM,дал,сизьымдон
981,achtzig::NUM,ная,тямыстон
982,neunzig::NUM,ер,укмыстон
983,hundert::NUM,зуу,сю
984,tausend::NUM,мянга,сюрс
985,und::CNJ,ч,и
986,und::CNJ,ч,но
987,und::CNJ,болон,и
988,und::CNJ,болон,но
989,oder::CNJ,буюу,яке
990,stehen::V,зогсох,сылыны
991,sitzen::V,суух,пукыны
992,liegen::V,хэвтэх,кылльыны
993,hängen::V,өлгөөтэй байх,ошкыса улыны
994,hängen::V,дүүжлээтэй байх,ошкыса улыны
995,werden::V,болох,луыны
996,passieren::V,тохиох,луыны
997,beginnen::V,эхлэх,кутскыны
998,enden::V,дүүрэх,бырыны
999,wechseln::V,хувирах,воштӥськыны
1000,aufgehen[Sonne]::V,мандах,ӝужаны
1001,untergehen[Sonne]::V,жаргах,пуксьыны
1002,scheinen[Sonne]::V,гэрэлтэх,пиштыны
1003,scheinen[Sonne]::V,гэрэлтэх,чиляны
1004,donnern::V,дуугарах,гудыръяны
1005,wehen::V,салхилах,пелляськыны
1006,wehen::V,хөөрөгдөх,пелляськыны
1007,strömen::V,гүйх,киськыны
1008,strömen::V,гүйх,исьтӥськыны
1009,strömen::V,урсах,киськыны
1010,strömen::V,урсах,исьтӥськыны
1011,fließen::V,урсах,бызьыны
1012,sich drehen::V,эргэлдэх,берганы
1013,schwanken::V,хэлбэлзэх,вошъяськыны
1014,schwingen::V,ганхах,шонаськыны
1015,schwingen::V,хэлбэлзэх,шонаськыны
1016,fallen::V,унах,усьыны
1017,brennen::V,шатах,ӝуаны
1018,rauchen::V,баагих,ӵындыны
1019,regnen::V,бороо орно,зорыны
1020,gefrieren::V,хөлдөх,кынмыны
1021,tauen::V,хайлах,шунаны
1022,schmelzen::V,уярах,шунаны
1023,trocknen::V,хатах,куасьмыны
1024,sieden::V,буцлах,пӧзьыны
1025,sieden::V,даргилах,пӧзьыны
1026,faulen::V,үжрэх,сисьмыны
1027,faulen::V,өмхийрөх,сисьмыны
1028,verfaulen::V,бээх,сисьмыны
1029,verfaulen::V,өгрөх,сисьмыны
1030,reißen::V,цуурах,кеськыны
1031,versinken::V,живэх,выйыны
1032,vergehen::V,нөгчих,ортчыны
1033,vergehen::V,өнгөрөх,ортчыны
1034,erscheinen::V,гарах,адскыны
1035,erscheinen::V,бултайх,адскыны
1036,verschwinden::V,далд орох,бырыны
1037,verschwinden::V,алга болох,бырыны
1038,sinken::V,татрах,усьыны
1039,sinken::V,доошлох,усьыны
1040,abnehmen::V,багасах,синыны
1041,abnehmen::V,хорогдох,синыны
1042,zunehmen::V,ихсэх,йылыны
1043,steigen::V,нэмэгдэх,лӧпкыны
1044,wachsen::V,өсөх,будыны
1045,wachsen::V,ургах,будыны
1046,glänzen::V,гилгэнэх,чиляны
1047,glänzen::V,гилгэнэх,пиштыны
1048,glänzen::V,гилбэгнэх,чиляны
1049,glänzen::V,гилбэгнэх,пиштыны
1050,funkeln::V,гялжах,чилекъяны
1051,funkeln::V,гялалзах,чилекъяны
1052,lärmen::V,шуугих,уретыны
1053,lärmen::V,шуугих,ӵашетыны
1054,läuten::V,цохих,жингыртыны
1055,klingeln::V,хонхдох,жингыртыны
1056,klingeln::V,дуугарах,жингыртыны
1057,klirren::V,хангир жингэр хийх,жильккетыны
1058,brausen::V,бургилах,лекъяськыны
1059,rauschen::V,сэржигнэх,ӵашетыны
1060,klingen::V,хангинах,кылӥськыны
1061,bellen::V,хуцах,утыны
1062,heulen::V,улих,вузыны
1063,blasen::V,үлзэх,пельтыны
1064,pfeifen::V,исгэрэх,шуланы
1065,schreien::V,хашгирах,черекъяны
1066,schreien::V,хашгирах,кесяськыны
1067,stöhnen::V,ёолох,ӝуштыны
1068,stöhnen::V,гэнгэнэх,ӝуштыны
1069,zittern::V,дагжих,дырекъяны
1070,zittern::V,дагжих,куалекъяны
1071,leben::V,амьдрах,улыны
1072,geboren werden::V,төрөх,вордӥськыны
1073,atmen::V,амьсгалах,шоканы
1074,trinken::V,уух,юыны
1075,essen::V,идэх,сиыны
1076,schlucken::V,залгих,ньылыны
1077,müde werden::V,ядрах,жадьыны
1078,einschlafen::V,унтчих,умме усьыны
1079,schlafen::V,унтах,кӧлыны
1080,aufwachen::V,сэрэх,сайканы
1081,aufstehen::V,босох,султыны
1082,sich erholen::V,амрах,шутэтскыны
1083,krank werden::V,өвдөж эхлэх,висьыны
1084,krank sein::V,өвдөх,висьыны
1085,schmerzen::V,өвдөх,висьыны
1086,schmerzen::V,шархирах,висьыны
1087,husten::V,ханиах,кызыны
1088,genesen::V,засрах,юнматскыны
1089,genesen::V,засрах,бурмытскылыны
1090,sterben::V,үхэх,кулыны
1091,sterben::V,нас барах,кулыны
1092,umkommen::V,үхэх,бырыны
1093,sich bewegen::V,хөдлөх,вырыны
1094,sich rühren::V,хөдлөх,вырӟыны
1095,sich rühren::V,хөдлөх,вырӟылыны
1096,sich erheben::V,босох,султыны
1097,sich setzen::V,суух,пуксьыны
1098,hinfallen::V,ойчих,усьыны
1099,laufen::V,явган явах,мыныны
1100,schreiten::V,алхах,вамышъяны
1101,spazierengehen::V,зугаалах,мыныны
1102,spazierengehen::V,зугаалах,ветлыны
1103,eilen::V,хурдлах,дыртыны
1104,sich beeilen::V,яарах,дыртыны
1105,sich beeilen::V,шамдах,дыртыны
1106,sausen::V,давхих,туж ӝог мыныны
1107,rennen::V,гүйх,бызьылыны
1108,springen::V,харайх,тэтчаны
1109,springen::V,дэвхрэх,тэтчаны
1110,klettern::V,авирах,тубаны
1111,schaukeln::V,ганхалзах,лэйканы
1112,schaukeln::V,ганхалзах,шонаськыны
1113,kriechen::V,мөлхөх,нюж ветлыны
1114,schwimmen::V,сэлэх,уяны
1115,tauchen::V,шунгах,зумылыны
1116,rudern::V,сэлүүрдэх,полсаны
1117,fahren::V,явах,ветлыны
1118,fliegen::V,нисэх,лобаны
1119,gehen::V,явах,мыныны
1120,weggehen::V,явах,кошкыны
1121,abfahren::V,одох,кошкыны
1122,abfahren::V,хөдлөх,кошкыны
1123,anhalten::V,зогсох,дугдыны
1124,hineingehen::V,орох,пырыны
1125,eintreten::V,орох,пырыны
1126,kommen::V,ирэх,вуыны
1127,kommen::V,ирэх,лыктыны
1128,ankommen::V,хүрэх,вуыны
1129,zurückkommen::V,харих,берытскыны
1130,zurückkommen::V,буцаж ирэх,берытскыны
1131,bleiben::V,үлдэх,кыльыны
1132,warten::V,хүлээх,витьыны
1133,erwarten::V,хүлээх,витьыны
1134,erwarten::V,хүлээх,возьманы
1135,suchen::V,эрэх,утчаны
1136,suchen::V,бэдрэх,утчаны
1137,finden::V,олох,шедьтыны
1138,versuchen::V,оролдох,турттыны
1139,vorbereiten::V,бэлтгэх,дасяны
1140,lieben::V,янаглах,гажаны
1141,mögen::V,таалах,яратыны
1142,lachen::V,инээх,серекъяны
1143,rühren::V,сэтгэл уяруулах,сюлме йӧтыны
1144,weinen::V,уйлах,бӧрдыны
1145,schimpfen::V,хараах,даллашыны
1146,sich ärgern::V,уурлах,лекъяськыны
1147,sich fürchten::V,айх,кышканы
1148,sich fürchten::V,айх,курданы
1149,fürchten::V,айх,курданы
1150,fürchten::V,айх,кышканы
1151,fliehen::V,зугтах,пегӟыны
1152,fliehen::V,гүйж очих,пегӟыны
1153,flüchten::V,оргох,пегӟыны
1154,sehen::V,үзэх,адӟыны
1155,anschauen::V,харах,учкыны
1156,ansehen::V,харах,учкыны
1157,hören::V,дуулах,кылыны
1158,zuhören::V,чагнах,кылзыны
1159,probieren::V,амсаж үзэх,веръяны
1160,riechen::V,үнэрлэх,зынъяны
1161,fühlen::V,мэдрэх,шӧдыны
1162,scheinen::V,шиг үзэгдэх,адскыны
1163,zu sehen sein::V,үзэгдэх,адӟиськыны
1164,zu sehen sein::V,харагдах,адӟиськыны
1165,vernehmen::V,дуулах,кылыны
1166,frieren::V,даарах,кынмыны
1167,tun::V,хийх,карыны
1168,tun::V,үйлдэх,карыны
1169,können::V,болох,быгатыны
1170,wollen::V,хүсэх,потыны
1171,anfangen::V,эхлэх,кутскыны
1172,beenden::V,дуусгах,быдтыны
1173,beenden::V,дуусгах,быдэстыны
1174,aufhören::V,болих,дугдыны
1175,aufhören::V,зогсох,дугдыны
1176,gelingen::V,бүтэх,быгатыны
1177,gelingen::V,бүтэх,луыны
1178,geraten::V,илрэх,лэсяны
1179,öffnen::V,нээх,усьтыны
1180,öffnen::V,тайлах,усьтыны
1181,schließen::V,хаах,пытсаны
1182,stellen::V,тавих,пуктыны
1183,stellen::V,босгох,пуктыны
1184,setzen::V,суулгах,пуктыны
1185,legen::V,хийх,поныны
1186,legen::V,тавих,поныны
1187,berühren::V,шүргэх,исаны
1188,verbinden::V,залгах,герӟаны
1189,bedecken::V,бүрэх,пытсаны
1190,aufhängen::V,өлгөх,ошыны
1191,aufhängen::V,дүүжлэх,ошыны
1192,anzünden::V,асаах,ӝуатыны
1193,anzünden::V,ноцоох,ӝуатыны
1194,aufheben::V,өргөх,ӝутыны
1195,zurücklassen::V,орхих,кельтыны
1196,zurücklassen::V,үлдээх,кельтыны
1197,verlieren::V,гээх,ыштыны
1198,fallen lassen::V,унагах,уськытыны
1199,machen::V,хийх,лэсьтыны
1200,machen::V,гаргах,лэсьтыны
1201,herstellen::V,бүтээх,лэсьтыны
1202,bauen::V,барих,пуктыны
1203,reparieren::V,засах,тупатыны
1204,reparieren::V,сэлбэх,тупатыны
1205,verbessern::V,засах,умоятыны
1206,verbessern::V,сайжруулах,умоятыны
1207,ändern::V,өөрчлөх,воштыны
1208,graben::V,малтах,копаны
1209,beugen::V,бөгтийлгөх,губыртыны
1210,biegen::V,матах,куасаны
1211,biegen::V,муруйлгах,куасаны
1212,drehen::V,эргүүлэх,бергатыны
1213,wenden::V,эргүүлэх,берыктыны
1214,umdrehen::V,хөрвүүлэх,берыктыны
1215,heben::V,өргөх,ӝутыны
1216,hochheben::V,өргөх,ӝутъяны
1217,ergreifen::V,атгах,кутыны
1218,ergreifen::V,атгах,кырмыны
1219,halten::V,барих,возьыны
1220,drücken::V,дарах,зӥбыны
1221,drücken::V,дарах,пачкатыны
1222,schieben::V,түлхэх,донганы
1223,kratzen::V,хусах,вуштыны
1224,kratzen::V,маажих,вуштыны
1225,lecken::V,долоох,нюлыны
1226,beißen::V,зуух,куртчыны
1227,beißen::V,хазах,куртчыны
1228,abreißen::V,таслах,ишкалтыны
1229,abschneiden::V,тайрах,шорыны
1230,abschneiden::V,тайрах,вандыны
1231,binden::V,боох,керттыны
1232,binden::V,хүлэх,керттыны
1233,stecken::V,шаах,мертчытыны
1234,stecken::V,шигтгэх,мертчытыны
1235,brechen::V,хугалах,тӥяны
1236,klopfen::V,цохих,йыганы
1237,klopfen::V,цохих,шарккетыны
1238,klopfen::V,тогших,йыганы
1239,klopfen::V,тогших,шарккетыны
1240,hauen::V,дэлдэх,жугыны
1241,hauen::V,дэлдэх,тышканы
1242,kleben::V,наах,лякыны
1243,reiben::V,нухах,зыраны
1244,reiben::V,нухах,вуштыны
1245,reiben::V,нидчих,зыраны
1246,reiben::V,нидчих,вуштыны
1247,streichen::V,нялах,зыраны
1248,streichen::V,түрхэх,зыраны
1249,schleifen::V,билүүдэх,шерыны
1250,schleifen::V,гуранздах,шерыны
1251,schneiden::V,огтлох,вандыны
1252,rütteln::V,холхнулах,зуркатыны
1253,schütteln::V,сэгсрэх,куалекъятыны
1254,schwenken::V,дэвэх,шонаны
1255,schwenken::V,даллах,шонаны
1256,schütten::V,цутгах,лэзьыны
1257,schütten::V,аягалах,лэзьыны
1258,füllen::V,дүүргэх,тырмытыны
1259,einwickeln::V,боох,биньыны
1260,einwickeln::V,ороох,биньыны
1261,tragen::V,авчрах,нуыны
1262,schleppen::V,чирэх,кыскыны
1263,ziehen::V,татах,кыскыны
1264,aufbewahren::V,хадгалах,возьыны
1265,werfen::V,хаях,куяны
1266,werfen::V,хаях,лэзяны
1267,werfen::V,шидэх,куяны
1268,werfen::V,шидэх,лэзяны
1269,fangen::V,барих,кутыны
1270,packen::V,шүүрэх,кутыны
1271,packen::V,шүүрэх,кырмыны
1272,verstecken::V,нуух,ватыны
1273,teilen::V,хуваах,люкыны
1274,schicken::V,илгээх,ыстыны
1275,schicken::V,явуулах,ыстыны
1276,bringen::V,авчрах,вайыны
1277,bringen::V,аваачих,вайыны
1278,hinzufügen::V,нэмэх,ватсаны
1279,bekommen::V,хүлээн авах,басьтыны
1280,erhalten::V,хүлээн авах,басьтыны
1281,nehmen::V,авах,кутыны
1282,nehmen::V,авах,басьтыны
1283,wählen::V,сонгох,бырйыны
1284,auswählen::V,шилэх,бырйыны
1285,bewahren::V,гамнах,возьыны
1286,behindern::V,саад хийх,могӟытыны
1287,behindern::V,тотгор болох,могӟытыны
1288,verderben::V,эвдэх,сӧрыны
1289,beschädigen::V,гэмтээх,урод лэсьтыны
1290,zerbrechen::V,хагалах,сӧрыны
1291,zerbrechen::V,хага цохих,сӧрыны
1292,zerreißen::V,урах,кесяны
1293,zerstören::V,эвдэх,куашкатыны
1294,zerstören::V,сүйтгэх,куашкатыны
1295,verbrennen::V,шатаах,сутыны
1296,geben::V,өгөх,сётыны
1297,reichen::V,өгөх,сётыны
1298,reichen::V,дамжуулах,сётыны
1299,schenken::V,бэлэглэх,кузьманы
1300,versprechen::V,амлах,кыл сётыны
1301,wünschen::V,ерөөх,сӥзьыны
1302,loben::V,магтах,ушъяны
1303,loben::V,сайшаах,ушъяны
1304,küssen::V,озох,чупаны
1305,küssen::V,үнсэх,чупаны
1306,wiegen::V,бүүвэйлэх,веттаны
1307,wiegen::V,бүүвэйлэх,лэйкатыны
1308,zudecken::V,хучих,шобыртыны
1309,zudecken::V,бүтээх,шобыртыны
1310,wecken::V,сэрээх,сайкатыны
1311,zeigen::V,үзүүлэх,возьматыны
1312,führen::V,хөтлөх,нуыны
1313,lehren::V,заах,дышетыны
1314,unterrichten::V,сургах,дышетыны
1315,aufziehen::V,өсгөх,будэтыны
1316,aufziehen::V,хүмүүжүүлэх,будэтыны
1317,leiten::V,удирдах,кивалтыны
1318,antreiben::V,шамдуулах,дыртытыны
1319,lassen::V,-уулах,-ытыны
1320,einladen::V,залах,ӧтьыны
1321,vereinigen::V,нэгтгэх,огазеяны
1322,vereinigen::V,хамтруулах,огазеяны
1323,besuchen::V,зочлох,адӟыськыны
1324,treffen::V,учрах,пумитаны
1325,treffen::V,дайралдах,пумитаны
1326,sich versammeln::V,хуралдах,люкаськыны
1327,spielen::V,наадах,шудыны
1328,singen::V,дуулах,кырӟаны
1329,tanzen::V,бүжиглэх,эктыны
1330,sich trennen::V,салах,люкиськыны
1331,verlassen::V,хаях,куштыны
1332,retten::V,гэтэлгэх,утьыны
1333,bewachen::V,сахих,возьманы
1334,schützen::V,хамгаалах,утялтыны
1335,verteidigen::V,хамгаалах,возьманы
1336,sich schlagen::V,зодолдох,жугиськыны
1337,schießen::V,харвах,ыбылӥськны
1338,schießen::V,буу буудах,ыбылӥськны
1339,siegen::V,ялах,вормыны
1340,ärgern::V,уурлуулах,вожпоттыны
1341,ärgern::V,уур хүргэх,вожпоттыны
1342,schlagen::V,цохих,жуккыны
1343,treten::V,өшиглөх,лёганы
1344,stechen::V,хатгах,бышкалтыны
1345,stoßen::V,ёврох,донгыны
1346,stoßen::V,нудрах,донгыны
1347,stehlen::V,хулгайлах,вораны
1348,stehlen::V,хулгайлах,лушканы
1349,stören::V,саад болох,люкетыны
1350,belästigen::V,зовоох,акыльтыны
1351,belästigen::V,зовоох,вукылмыны
1352,belästigen::V,амраахгүй байх,акыльтыны
1353,belästigen::V,амраахгүй байх,вукылмыны
1354,verbergen::V,нуух,ватыны
1355,verbergen::V,далдлах,ватыны
1356,täuschen::V,мэхлэх,алданы
1357,betrügen::V,хуурах,пӧяны
1358,töten::V,алах,виыны
1359,wohnen::V,суух,улыны
1360,wohnen::V,амьдрах,улыны
1361,arbeiten::V,ажиллах,ужаны
1362,arbeiten::V,хөдөлмөрлөх,ужаны
1363,sammeln::V,түүх,бичаны
1364,sammeln::V,хураах,бичаны
1365,pflücken::V,түүх,ишкыны
1366,jagen::V,агнах,пӧйшураны
1367,jagen::V,гөрөөлөх,пӧйшураны
1368,fischen::V,загасчлах,чорыганы
1369,fischen::V,загас барих,чорыганы
1370,fassen::V,барих,кутыны
1371,hüten::V,маллах,возьманы
1372,hüten::V,хариулах,возьманы
1373,treiben::V,туух,улляны
1374,anbinden::V,уях,думыны
1375,füttern::V,тэжээх,сюдыны
1376,melken::V,саах,кыскыны
1377,hacken::V,цавчих,кораны
1378,gießen::V,услах,киськаны
1379,reifen::V,боловсрох,вуыны
1380,reifen::V,боловсрох,кисьманы
1381,zubereiten::V,бэлдэх,лесьтыны
1382,kochen::V,чанах,пӧзьтыны
1383,backen::V,жигнэх,пыжыны
1384,braten::V,шарах,пыжыны
1385,braten::V,хайрах,пыжыны
1386,umrühren::V,хутгах,сураны
1387,stricken::V,нэхэх,керттыны
1388,stricken::V,сүлжих,керттыны
1389,nähen::V,оёх,вурыны
1390,färben::V,будах,буяны
1391,reinigen::V,арилгах,сузяны
1392,reinigen::V,цэвэрлэх,сузяны
1393,waschen::V,угаах,мисьтаськыны
1394,abwischen::V,арчих,ӵушылыны
1395,spülen::V,зайлах,гылъяны
1396,fegen::V,хамах,ӵужыны
1397,fegen::V,шүүрдэх,ӵужыны
1398,kehren::V,шүүрдэх,ӵужыны
1399,kehren::V,туужуудах,ӵужыны
1400,baden::V,усанд орох,пыласькыны
1401,sich waschen::V,биеэ угаах,пыласькыны
1402,ausziehen::V,тайлах,кыльыны
1403,anziehen::V,өмсөх,дӥсяны
1404,sich anziehen::V,хувцаслах,дӥсьяськыны
1405,kämmen::V,самнах,сынаны
1406,schmücken::V,гоёх,чеберъяны
1407,schmücken::V,чимэх,чеберъяны
1408,sagen::V,гэх,шуыны
1409,sagen::V,гэх,вераны
1410,sagen::V,хэлэх,шуыны
1411,sagen::V,хэлэх,вераны
1412,sprechen::V,ярих,вераськыны
1413,sprechen::V,өгүүлэх,вераськыны
1414,reden::V,хэлэх,вераськыны
1415,reden::V,хөөрөлдөх,вераськыны
1416,sich unterhalten::V,ярилцах,вераськыны
1417,fragen::V,асуух,юаны
1418,bitten::V,гуйх,курыны
1419,erzählen::V,өгүүлэх,вераны
1420,erzählen::V,өгүүлэх,мадьыны
1421,mitteilen::V,дуулгах,ивортыны
1422,mitteilen::V,мэдээлэх,ивортыны
1423,nennen::V,нэрлэх,шуыны
1424,rufen::V,дуудах,ӧтьыны
1425,prahlen::V,бардах,ушъяськыны
1426,prahlen::V,сайрхах,ушъяськыны
1427,übersetzen::V,орчуулах,берыктыны
1428,denken::V,санах,малпаны
1429,glauben::V,итгэх,оскыны
1430,bemerken::V,ажих,адӟыны
1431,bemerken::V,ажиглах,адӟыны
1432,erkennen::V,таних,тодыны
1433,begreifen::V,ойлгох,валаны
1434,verstehen::V,мэдэж авах,валаны
1435,lernen::V,сурах,дышетскыны
1436,wissen::V,мэдэх,тодыны
1437,sich erinnern an::V,дурсах,тодэ вайыны
1438,vergessen::V,мартах,вунэтыны
1439,messen::V,хэмжих,мертаны
1440,zählen::V,тоолох,лыдъяны
1441,rechnen::V,тооцоох,лыдъяны
1442,lesen::V,унших,лыдӟыны
1443,malen::V,зурах,суреданы
1444,zeichnen::V,дүрслэн бичих,суреданы
1445,schreiben::V,бичих,гожъяны
1446,besitzen::V,эзэмших,луыны
1447,kaufen::V,худалдан авах,басьтыны
1448,verkaufen::V,худалдах,вузаны
1449,bezahlen::V,төлөх,тырыны
1450,zahlen::V,төлөх,тырыны
1451,beherrschen::V,эзэмших,кузёяськыны
1452,ertragen::V,тэсэх,чиданы
