,Concept_ID,kv,ar
780,vier::NUM,нёль,أربعة
781,fünf::NUM,вит,خمسة
782,sechs::NUM,квать,ستة
783,sieben::NUM,сизим,سبعة
784,acht::NUM,кыкьямыс,ثمانية
785,neun::NUM,ӧкмыс,تسعة
786,zehn::NUM,дас,عشرة
787,elf::NUM,дасотік,أحد عشر
788,zwölf::NUM,даскык,اثنا عشر
789,zwanzig::NUM,кыкдас,عشرون
790,dreißig::NUM,куимдас,ثلاثون
791,vierzig::NUM,нёльдас,أربعون
792,fünfzig::NUM,витдас,خمسون
793,sechzig::NUM,кватьдас,ستون
794,siebzig::NUM,сизимдас,سبعون
795,achtzig::NUM,кыкьямысдас,ثمانون
796,neunzig::NUM,ӧкмысдас,تسعون
797,hundert::NUM,сто,مئة
798,tausend::NUM,тысяча,ألف
799,und::CNJ,и,و
800,und::CNJ,да,و
801,oder::CNJ,или,أو
802,stehen::V,сулавны,وقف
803,sitzen::V,пукавны,جلس
804,liegen::V,куйлыны,رقد
805,hängen::V,ӧшавны,تعلق
806,werden::V,лоны,صار
807,werden::V,лоны,أصبح
808,passieren::V,аркмыны,حدث
809,beginnen::V,петны,ابتدأ
810,enden::V,-сь,انتهى
811,enden::V,бырны,انتهى
812,wechseln::V,вежсьыны,تغير
813,aufgehen[Sonne]::V,петавны,شرق
814,untergehen[Sonne]::V,пуксьыны,غرب
815,scheinen[Sonne]::V,югьявны,أضاء
816,donnern::V,гымавны,رعد
817,wehen::V,пӧлявны,هب
818,strömen::V,киссьыны,جرى
819,fließen::V,визывтны,سال
820,sich drehen::V,бергавны,دار
821,schwanken::V,кӧвьясьны,ترنح
822,schwingen::V,дюттясьны,ترجح
823,fallen::V,усьны,سقط
824,brennen::V,сотчыны,احترق
825,rauchen::V,тшынасьны,دخن
826,regnen::V,зэрны,أمطر
827,gefrieren::V,гегдыны,تجمد
828,tauen::V,сывны,ذاب
829,schmelzen::V,сывны,ذاب
830,trocknen::V,косьмыны,نشف
831,sieden::V,пизьны,غلى
832,faulen::V,нёльзьыны,فسد
833,verfaulen::V,тӧрмыны,تعفن
834,verfaulen::V,сiсьмыны,تعفن
835,reißen::V,косясьны,انقطع
836,versinken::V,вӧйны,غرق
837,vergehen::V,мунны,مضى
838,erscheinen::V,мыччисьны,لاح
839,erscheinen::V,мыччисьны,ظهر
840,verschwinden::V,ӧшны,غاب
841,sinken::V,ямны,هبط
842,abnehmen::V,ямны,نقص
843,zunehmen::V,паськавны,ازداد
844,steigen::V,лэбтiсьны,صعد
845,steigen::V,лэбтiсьны,ارتفع
846,wachsen::V,быдмыны,نما
847,wachsen::V,быдмыны,نبت
848,glänzen::V,свиттявны,لمع
849,funkeln::V,югйовтлыны,تلألأ
850,funkeln::V,югйӧв-керны,تلألأ
851,lärmen::V,чавзыны,ضج
852,lärmen::V,чавзыны,صخب
853,läuten::V,диньгыны,قرع
854,klingeln::V,силькӧтны,دق
855,klirren::V,жольӧтны,قعقع
856,brausen::V,гуасьны,عج
857,rauschen::V,кышӧтны,حف
858,klingen::V,горавны,رن
859,bellen::V,увтны,نبح
860,bellen::V,вувтны,نبح
861,heulen::V,уннявны,عوى
862,blasen::V,пӧлявны,نفخ
863,pfeifen::V,пиксыны,صفر
864,schreien::V,айзыны,صرخ
865,stöhnen::V,ойзыны,أن
866,stöhnen::V,ружтыны,أن
867,zittern::V,легьявны,ارتعش
868,leben::V,овны,عاش
869,geboren werden::V,шогмыны,ولد
870,atmen::V,лолавны,تنفس
871,trinken::V,юны,شرب
872,essen::V,сёйны,أكل
873,schlucken::V,ньылавны,جرع
874,müde werden::V,мыдзны,تعب
875,einschlafen::V,ланьтны,نام
876,schlafen::V,узьны,نام
877,aufwachen::V,саймыны,استيقظ
878,aufwachen::V,пальмыны,استيقظ
879,aufstehen::V,сувтны,قام
880,sich erholen::V,шоччисьлыны,استجم
881,krank werden::V,моржитны,مرض
882,krank sein::V,шогавны,مرض
883,krank sein::V,визьӧтны,مرض
884,schmerzen::V,висьны,آلم
885,husten::V,кашляйтны,كح
886,husten::V,кашляйтны,سعل
887,genesen::V,бурдны,نقه
888,sterben::V,кувны,مات
889,umkommen::V,вийсьыны,هلك
890,sich bewegen::V,локны,تحرك
891,sich bewegen::V,ветлӧтны,تحرك
892,sich rühren::V,вӧрзьӧтчыны,تحرك
893,sich erheben::V,сувтны,قام
894,sich setzen::V,пуксьыны,جلس
895,hinfallen::V,пӧрласьны,وقع
896,laufen::V,мунны,مشى
897,schreiten::V,тальччавны,خطا
898,spazierengehen::V,котрасьны,تنزه
899,eilen::V,тэрмасьны,عجل
900,sich beeilen::V,тэрмасьны,استعجل
901,sausen::V,вирдавны-котӧртны,أسرع
902,springen::V,чеччавны,قفز
903,klettern::V,кышасьны,تسلق
904,schaukeln::V,чурликасьны,تأرجح
905,kriechen::V,кыскасьны-мунны,دب
906,kriechen::V,кыскасьны-мунны,زحف
907,schwimmen::V,вартчыны,سبح
908,tauchen::V,сунгисьны ваӧ,غطس
909,rudern::V,сынны,جذف
910,fahren::V,мунны,ركب
911,fahren::V,мунны,سافر
912,fliegen::V,лэбавны,طار
913,gehen::V,мунны,سار
914,gehen::V,мунны,ذهب
915,weggehen::V,мунны,ذهب
916,weggehen::V,мунны,انصرف
917,abfahren::V,иньдӧтчыны,رحل
918,abfahren::V,мунны,رحل
919,anhalten::V,сувтны,توقف
920,hineingehen::V,пырны,دخل
921,eintreten::V,пырны,دخل
922,kommen::V,локны,أتى
923,kommen::V,локны,جاء
924,ankommen::V,локны,وصل
925,zurückkommen::V,бертны,عاد
926,zurückkommen::V,бертны,رجع
927,zurückkommen::V,панӧвтсьыны,عاد
928,zurückkommen::V,панӧвтсьыны,رجع
929,bleiben::V,кольччыны,مكث
930,warten::V,видзчисьны,انتظر
931,erwarten::V,видзчисьны,ترقب
932,erwarten::V,видзчисьны,انتظر
933,suchen::V,кошшыны,بحث
934,finden::V,адззыны,وجد
935,versuchen::V,пондыны,حاول
936,versuchen::V,пондӧтны,حاول
937,vorbereiten::V,лӧсьӧтны,أعد
938,vorbereiten::V,лӧсьӧтны,حضر
939,lieben::V,милуйтны,أحب
940,mögen::V,радейтны,أحب
941,lachen::V,серавны,ضحك
942,rühren::V,сьӧлӧм вӧрзьӧтны,أثر
943,weinen::V,горзыны,بكى
944,schimpfen::V,видчыны,سب
945,schimpfen::V,видчыны,شتم
946,sich ärgern::V,лёкавны,زعل
947,sich fürchten::V,повны,هاب
948,fürchten::V,повны,خاف
949,fürchten::V,повны,خشي
950,fliehen::V,пышшыны,هرب
951,flüchten::V,пышшыны,فر
952,sehen::V,адззыны,رأى
953,anschauen::V,видзӧтны,نظر
954,ansehen::V,видзӧтны,نظر
955,hören::V,кывны,سمع
956,zuhören::V,кывзыны,أصغى
957,probieren::V,пешлыны,ذاق
958,riechen::V,дукавны,شم
959,riechen::V,дукавны,استنشق
960,fühlen::V,кывны,شعر
961,scheinen::V,декуйтчыны,ظهر
962,zu sehen sein::V,тыдавны,ظهر
963,vernehmen::V,тӧдмавны,سمع
964,frieren::V,гегдыны,بردان
965,tun::V,керны,فعل
966,können::V,вермыны,قدر
967,können::V,вермыны,استطاع
968,wollen::V,мӧдны,شاء
969,wollen::V,мӧдны,أراد
970,anfangen::V,петны,بدأ
971,beenden::V,ештӧтны,أنهى
972,beenden::V,керыштны,أنهى
973,aufhören::V,дугдыны,توقف
974,aufhören::V,дугдыны,انقطع
975,gelingen::V,шогмыны,نجح
976,geraten::V,мыччисьны,طلع
977,öffnen::V,осьтны,فتح
978,schließen::V,пӧднавны,أغلق
979,stellen::V,сувтӧтны,وضع
980,stellen::V,сувтӧтны,أقام
981,setzen::V,пуксьӧтны,أجلس
982,legen::V,пуктыны,وضع
983,berühren::V,вӧрзьӧтны,مس
984,berühren::V,вӧрзьӧтны,لمس
985,verbinden::V,йитны,ربط
986,verbinden::V,йитны,وصل
987,bedecken::V,вевттьыны,غطى
988,aufhängen::V,ӧшӧтны,علق
989,anzünden::V,ӧзтыны,أوقد
990,aufheben::V,лэбтыны,لقط
991,zurücklassen::V,кольны,ترك
992,verlieren::V,ӧштыны,فقد
993,fallen lassen::V,уськӧтны,أسقط
994,machen::V,керны,فعل
995,herstellen::V,вӧчны,صنع
996,herstellen::V,вӧчны,أنتج
997,bauen::V,строитны,بنى
998,bauen::V,строитны,شيد
999,reparieren::V,вочны,صلح
1000,verbessern::V,бурсьӧтны,صحح
1001,ändern::V,вежны,غير
1002,graben::V,гарйыны,حفر
1003,beugen::V,кусіньтны,ثنى
1004,beugen::V,кусіньтны,أحنى
1005,biegen::V,чукыльтыштны,لوى
1006,drehen::V,бергӧтны,أدار
1007,drehen::V,бергӧтны,دور
1008,wenden::V,бергӧтны,قلب
1009,umdrehen::V,бергӧтны,قلب
1010,heben::V,лэбтыны,رفع
1011,hochheben::V,лэбтыны,رفع
1012,ergreifen::V,кватитны,مسك
1013,halten::V,видзны,مسك
1014,drücken::V,личкыны,ضغط
1015,schieben::V,тойлавны,حرك
1016,kratzen::V,шаркӧтны,خدش
1017,lecken::V,нювны,لعق
1018,beißen::V,йирны,عض
1019,abreißen::V,орӧтны,قلع
1020,abschneiden::V,шӧрыштны,قطع
1021,abschneiden::V,вундыштны,قطع
1022,binden::V,гӧрдззыны,ربط
1023,stecken::V,мӧртны,دس
1024,brechen::V,жугдыны,كسر
1025,klopfen::V,зукӧтны,طرق
1026,hauen::V,желльыны,ضرب
1027,kleben::V,лякӧтны,ألصق
1028,reiben::V,зыртны,حك
1029,streichen::V,мавтны,نشر
1030,schleifen::V,кыскыны,سن
1031,schneiden::V,вундавны,قطع
1032,rütteln::V,шатлавны,رج
1033,schütteln::V,зыбӧтны,هز
1034,schwenken::V,ӧвтны,لوح
1035,schwenken::V,макайтны,لوح
1036,schütten::V,кисьтны,صب
1037,füllen::V,тыртны,ملأ
1038,füllen::V,тырсьӧтны,ملأ
1039,einwickeln::V,тубны,لف
1040,tragen::V,новйӧтны,حمل
1041,schleppen::V,кыскыны,سحب
1042,ziehen::V,кыскыны,سحب
1043,aufbewahren::V,видзны,حفظ
1044,werfen::V,шентывлыны,رمى
1045,werfen::V,шентывлыны,ألقى
1046,fangen::V,кутны,التقط
1047,packen::V,кутасьны,مسك
1048,packen::V,кватитны,مسك
1049,verstecken::V,дзебны,خبأ
1050,teilen::V,торйӧтны,قسم
1051,schicken::V,иньдыны,بعث
1052,schicken::V,иньдыны,أرسل
1053,bringen::V,вайны,جلب
1054,hinzufügen::V,содтыны,أضاف
1055,bekommen::V,получитны,حصل
1056,erhalten::V,получитны,استلم
1057,nehmen::V,босьтны,أخذ
1058,wählen::V,бӧрйыны,اختار
1059,auswählen::V,бӧрйыны,انتقى
1060,bewahren::V,видзны,حافظ
1061,behindern::V,падтыны,عاق
1062,verderben::V,изводавны,أفسد
1063,beschädigen::V,паздыны,أضر
1064,zerbrechen::V,паздыны,كسر
1065,zerreißen::V,косявны,مزق
1066,zerstören::V,паздыны,دمر
1067,verbrennen::V,сотны,حرق
1068,geben::V,сетны,أعطى
1069,reichen::V,сетны,ناول
1070,schenken::V,козьнавны,وهب
1071,versprechen::V,кӧсйыны,وعد
1072,wünschen::V,бурсьыны,تمنى
1073,loben::V,ошкыны,مدح
1074,küssen::V,окавны,قبل
1075,wiegen::V,тюттьӧтны,هدهد
1076,zudecken::V,вевттьыны,غطى
1077,wecken::V,саймӧтны,أيقظ
1078,zeigen::V,мыччавны,أرى
1079,führen::V,нуӧтны,دل
1080,lehren::V,велӧтны,علم
1081,unterrichten::V,велӧтны,علم
1082,aufziehen::V,быдтыны,ربى
1083,leiten::V,юравны,دل
1084,leiten::V,юравны,أدار
1085,leiten::V,веськӧтлыны,دل
1086,leiten::V,веськӧтлыны,أدار
1087,antreiben::V,тэрмӧтны,حث
1088,lassen::V,-ӧтыны,حدا
1089,einladen::V,корны,دعا
1090,vereinigen::V,ӧтувтны,وحد
1091,vereinigen::V,ӧтлаавны,وحد
1092,besuchen::V,пыравлыны,زار
1093,treffen::V,пантавны,قابل
1094,sich versammeln::V,ӧксьыны,اجتمع
1095,spielen::V,орсны,لعب
1096,singen::V,сьывны,غنى
1097,tanzen::V,йӧктыны,رقص
1098,sich trennen::V,торьясьны,افترق
1099,verlassen::V,кольны,ترك
1100,retten::V,мынтны,نجى
1101,retten::V,мынтны,أنقذ
1102,bewachen::V,смекайтны,حرس
1103,schützen::V,дорйыны,حمى
1104,verteidigen::V,дорйыны,دافع
1105,sich schlagen::V,тышкасьны,تضارب
1106,schießen::V,лыйны,أطلق
1107,siegen::V,вермыны,انتصر
1108,ärgern::V,лӧгӧтны,أزعل
1109,schlagen::V,базнитны,ضرب
1110,treten::V,чужьявны,رفس
1111,stechen::V,бытшкыны,شك
1112,stoßen::V,тапкыны,دفع
1113,stoßen::V,тойыштны,دفع
1114,stehlen::V,гусявны,سرق
1115,stören::V,костіавны,ضايق
1116,belästigen::V,назыляйтны,أزعج
1117,verbergen::V,дзебны,كتم
1118,täuschen::V,бӧбӧтны,خدع
1119,täuschen::V,пӧрьявны,خدع
1120,betrügen::V,муклачитны,غش
1121,töten::V,вийны,قتل
1122,wohnen::V,овны,سكن
1123,arbeiten::V,уджавны,عمل
1124,arbeiten::V,уджавны,اشتغل
1125,sammeln::V,ӧктыны,جمع
1126,pflücken::V,судзлавны,جنى
1127,pflücken::V,судзлавны,قطف
1128,jagen::V,вӧравны,صاد
1129,fischen::V,чериавны,اصطاد
1130,fassen::V,кутны,قبض
1131,hüten::V,вердны,رعى
1132,hüten::V,йирсьӧтны,رعى
1133,treiben::V,вашӧтны,ساق
1134,anbinden::V,кӧртавны,ربط
1135,füttern::V,вердны,علف
1136,melken::V,высьтыны,حلب
1137,melken::V,чилькӧтны,حلب
1138,hacken::V,керавны,فرم
1139,gießen::V,киськавны,سقى
1140,reifen::V,кисьмыны,نضج
1141,zubereiten::V,лӧсьӧтны,حضر
1142,kochen::V,пуны,طبخ
1143,backen::V,пӧжавны,خبز
1144,braten::V,жаритны,قلى
1145,braten::V,жаритны,حمر
1146,umrühren::V,соравны,قلب
1147,stricken::V,домавны,حاك
1148,nähen::V,вурны,خاط
1149,färben::V,краситны,صبغ
1150,färben::V,краситны,لون
1151,reinigen::V,весӧтны,نظف
1152,waschen::V,пеславны,غسل
1153,abwischen::V,чышкыны,مسح
1154,spülen::V,гывьявны,شطف
1155,fegen::V,чышкыны,كنس
1156,kehren::V,чышкыны,كنس
1157,baden::V,купайтчыны ,استحم
1158,sich waschen::V,миссьыны,اغتسل
1159,ausziehen::V,гыжтӧтны,خلع
1160,ausziehen::V,пӧрччавны,خلع
1161,anziehen::V,пасьтавны,لبس
1162,sich anziehen::V,пасьтасьны,اكتسى
1163,kämmen::V,сынавны,مشط
1164,schmücken::V,баситны,زين
1165,sagen::V,висьтавны,قال
1166,sprechen::V,шуны,تكلم
1167,reden::V,баитны,تكلم
1168,sich unterhalten::V,сёрнитны,تحادث
1169,fragen::V,юавны,سأل
1170,bitten::V,корны,رجا
1171,erzählen::V,висьтавны,حكي
1172,mitteilen::V,висьтавны,بلغ
1173,nennen::V,нимтны,سمى
1174,rufen::V,китсавны,نادى
1175,rufen::V,корны,نادى
1176,rufen::V,чукӧстны,نادى
1177,prahlen::V,ошшасьны,فشر
1178,prahlen::V,ошшасьны,تفاخر
1179,übersetzen::V,вуджӧтны,ترجم
1180,denken::V,чайтны,فكر
1181,glauben::V,веритны,اعتقد
1182,bemerken::V,казявны,لاحظ
1183,erkennen::V,тӧдсавны,عرف
1184,begreifen::V,вежӧртны,فهم
1185,begreifen::V,вежӧртны,أدرك
1186,verstehen::V,кывны,فهم
1187,lernen::V,велӧтчыны,درس
1188,wissen::V,тӧдны,علم
1189,sich erinnern an::V,касьтывны,تذكر
1190,vergessen::V,вунӧтны,نسي
1191,messen::V,меряйтны,قاس
1192,zählen::V,лыддьыны,عد
1193,zählen::V,лыддьыны,أحصى
1194,rechnen::V,лыддьыны,حسب
1195,lesen::V,лыддьӧтны,قرأ
1196,zeichnen::V,гижмавны,رسم
1197,schreiben::V,гижны,كتب
1198,besitzen::V,лоны,حاز
1199,besitzen::V,лоны,ملك
1200,kaufen::V,небны,اشترى
1201,verkaufen::V,вузавны,باع
1202,bezahlen::V,вештыны,دفع
1203,zahlen::V,вештыны,سدد
1204,ertragen::V,терпитны,أطاق
1205,ertragen::V,терпитны,تحمل
1206,Insel::N,,جزيرة
1207,Menge::N,,كمية
1208,Gewalt::N,,عنف
1209,Alter::N,,سن
1210,Alter::N,,عمر
1211,richtig::A,,صحيح
1212,wahr::A,,حق
1213,berühmt::A,,مشهور
1214,allein::ADV,,وحده
1215,rennen::V,,عدا
1216,rennen::V,,ركض
1217,malen::V,,صور
1218,beherrschen::V,,حكم
