,Concept_ID,bg,mrj
784,auf einmal::ADV,същевременно,тöрöк
785,zusammen::ADV,заедно,икараш
786,zusammen::ADV,заедно,цымырын
787,lange::ADV,дълго,кужын
788,plötzlich::ADV,изведнъж,трӱк
789,sofort::ADV,веднага,полт
790,sofort::ADV,веднага,тöрöк
791,sofort::ADV,веднага,тӹшӓкок
792,später::ADV,по-късно,вара
793,jetzt::ADV,сега,
794,heute::ADV,днес,тагачы
795,morgen::ADV,утре,иргод
796,morgen::ADV,утре,иргодым
797,bald::ADV,скоро,чӹнь
798,bald::ADV,скоро,вӓшке
799,bald::ADV,скоро,выртышты
800,dann::ADV,после,пакыла
801,dann::ADV,тогава,пакыла
802,gestern::ADV,вчера,тенгечӹ
803,einst::ADV,някога,икӓнӓ
804,damals::ADV,тогава,тӹнӓм
805,danach::ADV,после,пакыла
806,danach::ADV,след това,пакыла
807,vorher::ADV,преди,перви
808,vorher::ADV,преди това,перви
809,zuerst::ADV,най-напред,андак
810,einmal::ADV,веднъж,гӓнӓк
811,einmal::ADV,веднъж,гӓнӓ
812,einmal::ADV,един път,гӓнӓк
813,einmal::ADV,един път,гӓнӓ
814,manchmal::ADV,понякога,кынамжы
815,oft::ADV,често,чӹчкӹдӹн
816,immer::ADV,винаги,со
817,immer::ADV,винаги,соок
818,niemals::ADV,никога,нинам
819,niemals::ADV,никога,нигынам
820,niemals::ADV,никога,нигынамат
821,hier::ADV,тук,тиштӹ
822,hier::ADV,тука,тиштӹ
823,hierhin::ADV,насам,тишкӹ
824,von hier::ADV,оттук,тишец
825,von hier::ADV,оттук,тишецӹн
826,von hier::ADV,оттука,тишец
827,von hier::ADV,оттука,тишецӹн
828,dort::ADV,там,тӹштӹ
829,dorthin::ADV,натам,тӹшкӹ
830,dorthin::ADV,натам,тӹшкӹлӓ
831,dorthin::ADV,нататък,тӹшкӹ
832,dorthin::ADV,нататък,тӹшкӹлӓ
833,geradeaus::ADV,направо,вик
834,geradeaus::ADV,направо,тура
835,vorwärts::ADV,напред,анзыкы
836,rückwärts::ADV,назад,мӹнгеш
837,zurück::ADV,обратно,мӹнгеш
838,unten::ADV,долу,ӱлнӹ
839,unten::ADV,долу,лӹвӓлнӹ
840,hinab::ADV,надолу,ӱлӹкӹ
841,hinab::ADV,надолу,лӹвӓкӹ
842,oben::ADV,горе,вӹлнӹ
843,hinauf::ADV,нагоре,кӱшкӹлӓ
844,hinauf::ADV,нагоре,кӱш
845,überall::ADV,навсякъде,йӹлт
846,überall::ADV,навсякъде,цилӓ вӓре
847,nicht::ADV,не,уке
848,ein wenig::ADV,малко,изиш
849,ein wenig::ADV,малко,иклаштык
850,kaum::ADV,едва,цылик
851,kaum::ADV,едва,чучок-чучок
852,kaum::ADV,едвам,цылик
853,kaum::ADV,едвам,чучок-чучок
854,sehr::ADV,много,чоте
855,sehr::ADV,твърде,чоте
856,so::ADV,тъй,тенге
857,so::ADV,тъй,тенгелӓ
858,so::ADV,така,тенге
859,so::ADV,така,тенгелӓ
860,noch::ADV,още,мол
861,noch::ADV,още,моло
862,nur::ADV,само,веле
863,schon::ADV,вече,уже
864,schon::ADV,вече,ӹнде
865,wieder::ADV,пак,уэш
866,wieder::ADV,отново,уэш
867,vergebens::ADV,напразно,зря
868,vergebens::ADV,напразно,ӹзрӓ
869,vergebens::ADV,напразно,ӹзӹрӓ
870,vor::PRP,пред,анзыц
871,vor::PRP,пред,анзыцын
872,hinter::PRP,зад,шайылан
873,hinter::PRP,зад,шайылный
874,unter::PRP,под,лӹвӓкӹ
875,durch::PRP,през,вашт
876,neben::PRP,до,сага
877,neben::PRP,при,сага
878,zwischen::PRP,между,лош
879,zwischen::PRP,между,лошкы
880,zwischen::PRP,помежду,лош
881,zwischen::PRP,помежду,лошкы
882,wegen::PRP,заради,мычыц
883,dies::PRN,този,тидӹ
884,dies::PRN,този,ти
885,das::PRN,туй,тидӹ
886,das::PRN,туй,ти
887,das::PRN,това,тидӹ
888,das::PRN,това,ти
889,alles::PRN,всичко,цилӓ
890,ich::PRN,аз,мый
891,du::PRN,ти,тӹнь
892,er::PRN,той,тӹдӹ
893,wir::PRN,ние,мӓ
894,ihr::PRN,вие,вӓ
895,sie::PRN,те,нӹнӹ
896,was::FPRN,що,ма
897,was::FPRN,какво,ма
898,wer::FPRN,кой,кӱ
899,wo::FADV,къде,кышан
900,wo::FADV,къде,кыштакен
901,wohin::FADV,накъде,кышкы
902,wohin::FADV,накъдето,кышкы
903,wie::FADV,как,кыце
904,warum::FADV,защо,малын
905,wieviel::FNUM,колко,кынар
906,wieviel::FNUM,колко,кынары
907,wieviel::FNUM,колко,кынаркы
908,eins::NUM,един,иктӹ
909,eins::NUM,един,иктӹт
910,zwei::NUM,два,кок
911,zwei::NUM,два,кокты
912,drei::NUM,три,кым
913,drei::NUM,три,кымыт
914,vier::NUM,четири,нӹл
915,fünf::NUM,пет,вӹц
916,sechs::NUM,шест,куд
917,sechs::NUM,шест,кудытмозн
918,sieben::NUM,седем,шӹм
919,sieben::NUM,седем,шӹмӹт
920,acht::NUM,осем,кӓндӓкш
921,acht::NUM,осем,кӓндӓкшӹ
922,neun::NUM,девет,ӹндекшшӱдӹ
923,zehn::NUM,десет,лу
924,elf::NUM,единайсет,луатик
925,elf::NUM,единайсет,луатиктӹ
926,elf::NUM,единадесет,луатик
927,elf::NUM,единадесет,луатиктӹ
928,zwölf::NUM,дванайсет,луаткок
929,zwölf::NUM,дванайсет,луаткокты
930,zwölf::NUM,дванадесет,луаткок
931,zwölf::NUM,дванадесет,луаткокты
932,zwanzig::NUM,двайсет,коклы
933,zwanzig::NUM,двадесет,коклы
934,dreißig::NUM,тридесет,кымлы
935,vierzig::NUM,четиридесет,нӹллӹ
936,fünfzig::NUM,петдесет,вӹцлӹ
937,sechzig::NUM,шестдесет,кудлу
938,siebzig::NUM,седемдесет,шӹмлу
939,achtzig::NUM,осемдесет,кӓндӓкшлу
940,neunzig::NUM,деветдесет,ӹндекшлу
941,hundert::NUM,сто,шӱдӹ
942,tausend::NUM,хиляда,тӹжем
943,und::CNJ,а,дöн
944,und::CNJ,та,дöн
945,oder::CNJ,или,льывы
946,stehen::V,стоя,шалшаг
947,sitzen::V,седя,шӹнзӓш
948,liegen::V,лежа,киӓш
949,hängen::V,вися,кечӓш
950,werden::V,бъда,шагалаш
951,werden::V,стана,шагалаш
952,passieren::V,случа се,ӹштӓ́лтӓш
953,beginnen::V,започна,тӹнгӓлӓлтӓш
954,enden::V,свърша,пӹтӓш
955,wechseln::V,променям,весемӓш
956,wechseln::V,променям,весемӓлтӓш
957,aufgehen[Sonne]::V,изгрея,авараш
958,untergehen[Sonne]::V,заляза,шӹ́нзӓш
959,scheinen[Sonne]::V,грея,сотемдӓрӓш
960,scheinen[Sonne]::V,светя,сотемдӓрӓш
961,donnern::V,гърмя,хӹдӹртӓш
962,wehen::V,вея,ӹфӹлӓш
963,wehen::V,духам,ӹфӹлӓш
964,strömen::V,тека,йогащ
965,strömen::V,лея се,йогащ
966,fließen::V,тека,йогащ
967,sich drehen::V,въртя се,пöрдӓш
968,schwanken::V,клатя се,лыпшалташ
969,schwingen::V,трептя,кӓчӓйӓш
970,fallen::V,падам,кенвазаш
971,fallen::V,падам,шынгалташ
972,brennen::V,горя,йылаш
973,rauchen::V,димя,шыпшаш
974,regnen::V,вали дъжд,юраш
975,gefrieren::V,замръзна,гӓш
976,gefrieren::V,замръзна,кӹлмаш
977,tauen::V,топя се,шылаш
978,schmelzen::V,разтопя се,шӹрӓнӓш
979,trocknen::V,съхна,кошкаш
980,sieden::V,вря,шолаш
981,sieden::V,кипя,шолаш
982,faulen::V,гния,шӱӓш
983,verfaulen::V,изгния,йӓнгӓрӓлтӓш
984,reißen::V,напукам се,кышкедӓлтӓш
985,versinken::V,потъна,ва́лаш
986,vergehen::V,минавам,эртӓш
987,erscheinen::V,явя се,каяш
988,verschwinden::V,изчезна,ямаш
989,sinken::V,падна,пычаш
990,abnehmen::V,отслабна,чӹдемӓш
991,abnehmen::V,отслабна,кöтӹргӓш
992,zunehmen::V,нарасна,когоэмӓш
993,steigen::V,увелича се,лӱлта́лташ
994,steigen::V,покачвам се,лӱлта́лташ
995,wachsen::V,раста,кушкаш
996,glänzen::V,лъщя,йӹлгӹжӓш
997,glänzen::V,блестя,йӹлгӹжӓш
998,funkeln::V,искря,валгалташ
999,lärmen::V,шумя,юкланаш
1000,läuten::V,звъня,цоргаш
1001,klingeln::V,звъня,цоргаш
1002,klirren::V,звънтя,цонгырталгаш
1003,klirren::V,дрънкам,цонгырталгаш
1004,brausen::V,буча,ышдымыла́наш
1005,rauschen::V,шумя,шу́жгаш
1006,klingen::V,звуча,йо́нгаш
1007,bellen::V,лая,опташ
1008,heulen::V,вия,урмыжаш
1009,heulen::V,рева,урмыжаш
1010,blasen::V,духна,ӹфӹлӓш
1011,pfeifen::V,свиря,ши́шкаш
1012,schreien::V,крещя,уташ
1013,schreien::V,крещя,саслаш
1014,schreien::V,крещя,варгынзаш
1015,stöhnen::V,стена,ӹнгӹрӓш
1016,stöhnen::V,пъшкам,ӹнгӹрӓш
1017,zittern::V,треперя,цӹтӹрӓш
1018,leben::V,живея,ӹлӓш
1019,geboren werden::V,родя се,шачаш
1020,atmen::V,дишам,шӱлӓш
1021,trinken::V,пия,йӱӓш
1022,essen::V,ям,качкаш
1023,schlucken::V,гълтам,нелӓш
1024,müde werden::V,уморя се,янгылаш
1025,einschlafen::V,заспя,амален кеӓш
1026,schlafen::V,спя,амалаш
1027,aufwachen::V,събудя се,понгыжалташ
1028,aufstehen::V,стана,кӹньӹл шагалаш
1029,sich erholen::V,отдъхвам си,кӓнаш
1030,krank werden::V,заболея,церлӓнен вазаш
1031,krank sein::V,боледувам,церлӓнӓш
1032,krank sein::V,боледувам,ясланаш
1033,krank sein::V,боледувам,ясыланаш
1034,schmerzen::V,боля,каршташ
1035,husten::V,кашлям,кахыраш
1036,genesen::V,оздравея,паремӓш
1037,genesen::V,оздравея,тöрлӓнӓш
1038,sterben::V,умра,вазын колаш
1039,umkommen::V,загина,пӹтӓш
1040,sich bewegen::V,движа се,кашташ
1041,sich bewegen::V,мърдам се,кашташ
1042,sich rühren::V,движа се,тӓрвӓнӓш
1043,sich erheben::V,стана,кӹньӹлӓш
1044,sich setzen::V,седна,шӹнзӓш
1045,hinfallen::V,падна,кенвазаш
1046,hinfallen::V,падна,шынгалташ
1047,laufen::V,ходя,кашташ
1048,schreiten::V,крача,ашкедӓш
1049,spazierengehen::V,разхождам се,мадын кашташ
1050,eilen::V,бързам,вӓшкӓш
1051,sich beeilen::V,побързам,вӓшкӓш
1052,sich beeilen::V,побързам,талашаш
1053,sausen::V,тичам,хойхаланаш
1054,sausen::V,тичам,хояш
1055,rennen::V,бягам,кыргыжаш
1056,springen::V,скачам,тӹршештӓш
1057,klettern::V,катеря се,ку́заш
1058,schaukeln::V,люлея се,лыпшалташ
1059,kriechen::V,лазя,авалянаш
1060,kriechen::V,лазя,ньыжиклӓш
1061,kriechen::V,пълзя,авалянаш
1062,kriechen::V,пълзя,ньыжиклӓш
1063,schwimmen::V,плувам,илӓш
1064,tauchen::V,гмуркам се,цымаш
1065,rudern::V,греба,шуалташ
1066,fahren::V,пътувам,кеӓш
1067,fliegen::V,летя,чонгештӓш
1068,fliegen::V,хвърча,чонгештӓш
1069,gehen::V,ида,кеӓш
1070,gehen::V,вървя,кеӓш
1071,weggehen::V,отида си,кеӓш
1072,abfahren::V,отпътувам,кеӓш
1073,anhalten::V,спра се,цӓрнӓш
1074,hineingehen::V,влизам,пыраш
1075,eintreten::V,вляза,пыраш
1076,kommen::V,ида,толаш
1077,kommen::V,дойда,толаш
1078,ankommen::V,пристигна,шоаш
1079,zurückkommen::V,върна се,пöртӹлӓш
1080,bleiben::V,остана,кодаш
1081,warten::V,чакам,вычаш
1082,erwarten::V,очаквам,вычаш
1083,suchen::V,търся,кӹчӓлӓш
1084,finden::V,намеря,моаш
1085,versuchen::V,опитам,путаяш
1086,versuchen::V,опитам,цацаш
1087,vorbereiten::V,подготвя,поспейӹктӓш
1088,lieben::V,любя,яраташ
1089,mögen::V,обичам,яраташ
1090,lachen::V,смея се,ваштылаш
1091,rühren::V,трогна,тӓрвӓтӓш
1092,weinen::V,плача,мӓгӹрӓш
1093,schimpfen::V,ругая,свырседӓлӓш
1094,schimpfen::V,псувам,свырседӓлӓш
1095,sich ärgern::V,ядосам се,шӹдешкӓш
1096,sich fürchten::V,боя се,лӱдӓш
1097,sich fürchten::V,страхувам се,лӱдӓш
1098,fürchten::V,боя се от,лӱдӓш
1099,fürchten::V,страхувам се от,лӱдӓш
1100,fliehen::V,бягам,кыргыжаш
1101,flüchten::V,бягам,кыргыж шӹлӓш
1102,flüchten::V,избягам,кыргыж шӹлӓш
1103,sehen::V,видя,ужаш
1104,anschauen::V,гледам,анжалаш
1105,ansehen::V,поглеждам,анжаш
1106,hören::V,чувам,колаш
1107,zuhören::V,слушам,колышташ
1108,probieren::V,опитам,тотештӓш
1109,probieren::V,опитам,подыл анжаш
1110,riechen::V,подуша,ӱпшӹнзӓш
1111,fühlen::V,усещам,шижӓш
1112,fühlen::V,чувствувам,шижӓш
1113,scheinen::V,изглеждам,каяш
1114,zu sehen sein::V,виждам се,каяш
1115,vernehmen::V,доловя,колын колташ
1116,frieren::V,мръзна,кӹлмаш
1117,frieren::V,мръзна,тӹнгӹргӓш
1118,tun::V,правя,ӹштӓш
1119,können::V,мога,кердӓш
1120,wollen::V,ща,жалаяш
1121,wollen::V,искам,жалаяш
1122,anfangen::V,започна,тӹнгӓлӓш
1123,beenden::V,свърша,пӹтӓрӓш
1124,beenden::V,завърша,пӹтӓрӓш
1125,aufhören::V,престана,цӓрнӓш
1126,gelingen::V,успея,цӓш лиӓш
1127,gelingen::V,сполуча,цӓш лиӓш
1128,geraten::V,удам се,лиӓш
1129,öffnen::V,отворя,пачаш
1130,schließen::V,затворя,чӱчӓш
1131,stellen::V,поставя,шӹндӓш
1132,setzen::V,туря,шӹндӓш
1133,legen::V,сложа,опташ
1134,legen::V,сложа,пиштӓш
1135,legen::V,слагам,опташ
1136,legen::V,слагам,пиштӓш
1137,berühren::V,докосна,тӹкӓлӓш
1138,verbinden::V,свържа,пидӓш
1139,bedecken::V,покрия,леведӓш
1140,aufhängen::V,закача,сӓкӓш
1141,anzünden::V,запаля,чӱктӓш
1142,aufheben::V,вдигна,кузыкташ
1143,aufheben::V,повдигна,кузыкташ
1144,zurücklassen::V,оставя,кодаш
1145,verlieren::V,загубя,ямдаш
1146,fallen lassen::V,изпусна,кенвацтараш
1147,machen::V,направя,ӹштӓш
1148,herstellen::V,произведа,йӓмдӹлӓш
1149,bauen::V,строя,ӹштӓш
1150,reparieren::V,поправя,чиняш
1151,reparieren::V,поправя,алалаш
1152,verbessern::V,подобря,яжоэмден шӹндӓш
1153,ändern::V,променя,вашталташ
1154,graben::V,копая,капаяш
1155,beugen::V,прегъна,лывырташ
1156,beugen::V,прегъна,каклярташ
1157,biegen::V,прегъна,лывырташ
1158,drehen::V,въртя,сӓрӓш
1159,drehen::V,въртя,сӓрӹкӓлӓш
1160,wenden::V,обърна,сӓрӓлӓш
1161,umdrehen::V,обърна,сӓрӓлӓш
1162,heben::V,вдигам,лӱктӓш
1163,hochheben::V,издигна,кузыкташ
1164,ergreifen::V,хвана,хватяш
1165,ergreifen::V,обхвана,хватяш
1166,halten::V,държа,кычаш
1167,drücken::V,натискам,темдӓш
1168,drücken::V,притискам,темдӓш
1169,schieben::V,тикам,шӹкӓш
1170,kratzen::V,одраскам,нӹжӓш
1171,lecken::V,лижа,нылаш
1172,lecken::V,ближа,нылаш
1173,beißen::V,хапя,пыралаш
1174,beißen::V,ухапя,пыралаш
1175,abreißen::V,откъсна,кӹрӓш
1176,abreißen::V,откъсна,кышкед нӓлӓш
1177,abschneiden::V,отрежа,шулаш
1178,abschneiden::V,отрежа,лаштыклаш
1179,binden::V,вържа,пидӓш
1180,stecken::V,пъхна,шыралаш
1181,brechen::V,троша,тодылаш
1182,brechen::V,троша,пыдырташ
1183,klopfen::V,чукам,рушткаш
1184,hauen::V,бия,шелӹштӓш
1185,kleben::V,лепя,клейӓш
1186,kleben::V,залепя,клейӓш
1187,reiben::V,трия,нӹжӓш
1188,reiben::V,търкам,нӹжӓш
1189,streichen::V,намажа,шӹрӓш
1190,schleifen::V,остря,шымаш
1191,schneiden::V,режа,пӹчкӓш
1192,rütteln::V,разтърсвам,мыльгыкташ
1193,schütteln::V,клатя,цӹтӹртӓш
1194,schütteln::V,клатя,мыльгыкташ
1195,schütteln::V,друсам,цӹтӹртӓш
1196,schütteln::V,друсам,мыльгыкташ
1197,schwenken::V,размахам,машыяш
1198,schütten::V,сипя,опталаш
1199,füllen::V,напълня,темӓш
1200,einwickeln::V,увия,пӹтӹрӓ́лӓш
1201,einwickeln::V,завия,пӹтӹрӓ́лӓш
1202,tragen::V,нося,намалаш
1203,schleppen::V,влача,шӹдӹрӓш
1204,ziehen::V,тегля,шыпшаш
1205,ziehen::V,дръпна,шыпшаш
1206,aufbewahren::V,съхраня,перегӓш
1207,werfen::V,хвърля,кӹшкӓш
1208,fangen::V,ловя,кычаш
1209,fangen::V,уловя,кычаш
1210,packen::V,хвана,хватяш
1211,verstecken::V,крия,шӹлтӓш
1212,verstecken::V,скрия,шӹлтӓш
1213,teilen::V,разделя,пайылаш
1214,schicken::V,изпращам,колташ
1215,bringen::V,донеса,кандаш
1216,hinzufügen::V,прибавя,
1217,bekommen::V,сдобия се,лыкташ
1218,erhalten::V,получа,получаяш
1219,nehmen::V,взема,налаш
1220,wählen::V,избирам,айыраш
1221,auswählen::V,избера,айыраш
1222,bewahren::V,пазя,перегӓш
1223,behindern::V,преча,мешӓйӓш
1224,behindern::V,спъвам,мешӓйӓш
1225,verderben::V,разваля,портяш
1226,beschädigen::V,повредя,шушырташ
1227,zerbrechen::V,счупя,пыдырташ
1228,zerreißen::V,скъсам,кӹрӓш
1229,zerstören::V,разруша,шӓлӓтӓш
1230,verbrennen::V,изгоря,йылаташ
1231,verbrennen::V,изгоря,йылалташ
1232,geben::V,дам,пуаш
1233,reichen::V,подам,пуаш
1234,schenken::V,подаря,подараш
1235,versprechen::V,обещая,сöрӓш
1236,wünschen::V,желая,жалаяш
1237,loben::V,хваля,хваляш
1238,küssen::V,целувам,шышшалаш
1239,wiegen::V,люлея,лӱнгӓлтӓш
1240,zudecken::V,покрия,пиштӓш
1241,wecken::V,събудя,понгыжалтараш
1242,zeigen::V,покажа,анжыкташ
1243,führen::V,водя,видӓш
1244,führen::V,заведа,видӓш
1245,lehren::V,уча,тымдаш
1246,unterrichten::V,преподавам,тымдаш
1247,aufziehen::V,отгледам,кушташ
1248,leiten::V,ръководя,видӓш
1249,leiten::V,ръководя,вуйлаташ
1250,leiten::V,ръководя,вуйлалташ
1251,leiten::V,управлявам,видӓш
1252,leiten::V,управлявам,вуйлаташ
1253,leiten::V,управлявам,вуйлалташ
1254,antreiben::V,подкарвам,талаштараш
1255,lassen::V,накарам,-ыкт
1256,einladen::V,поканя,ӱжӓш
1257,vereinigen::V,съединя,иктештӓш
1258,besuchen::V,посетя,толаш
1259,treffen::V,срещна,вӓшлиӓш
1260,treffen::V,срещна,вӓшлиӓлтӓш
1261,sich versammeln::V,събера се,цымыргаш
1262,spielen::V,играя,мадаш
1263,singen::V,пея,мыраш
1264,tanzen::V,танцувам,кушташ
1265,sich trennen::V,разделя се,айырлаш
1266,verlassen::V,напусна,шуаш
1267,retten::V,спася,ытараш
1268,bewachen::V,охранявам,оролаш
1269,schützen::V,запазя,перегӓш
1270,verteidigen::V,защитя,перегӓш
1271,sich schlagen::V,бия се,шидӓлӓш
1272,sich schlagen::V,бия се,шиэдӓлӓш
1273,schießen::V,стрелям,лӱӓш
1274,siegen::V,победя,сӹнгӓш
1275,ärgern::V,ядосам,шӹдештӓрӓш
1276,schlagen::V,бия,пӓрен колташ
1277,schlagen::V,бия,хӹрӹктен колташ
1278,schlagen::V,ударя,пӓрен колташ
1279,schlagen::V,ударя,хӹрӹктен колташ
1280,treten::V,ритам,чымаш
1281,stechen::V,бодна,пышкылаш
1282,stoßen::V,бутна,шыркедӓш
1283,stoßen::V,блъсна,шыркедӓш
1284,stören::V,смутя,ӓрештӹлӓш
1285,belästigen::V,отегча,кӓньӹсӹрлӓндӓрӓш
1286,belästigen::V,отегча,шытырланыкташ
1287,belästigen::V,безпокоя,кӓньӹсӹрлӓндӓрӓш
1288,belästigen::V,безпокоя,шытырланыкташ
1289,verbergen::V,скрия,шӹлтӓш
1290,täuschen::V,измамя,алталаш
1291,täuschen::V,измамя,аталаш
1292,betrügen::V,измамя,мошеньӹчӓйӓш
1293,töten::V,убия,пуштын шуаш
1294,töten::V,умъртвя,пуштын шуаш
1295,wohnen::V,живея,ӹлӓш
1296,arbeiten::V,работя,пӓшӓлӓш
1297,arbeiten::V,работя,ровотаяш
1298,sammeln::V,събера,погаш
1299,pflücken::V,бера,кӹрӓш
1300,pflücken::V,откъсна,кӹрӓш
1301,jagen::V,ловувам,охотничӓйӓш
1302,fischen::V,ловя риба,кол кычаш
1303,fassen::V,хвана,кычаш
1304,hüten::V,пазя,кӹтӓш
1305,treiben::V,карам,шуруяш
1306,anbinden::V,завържа,ялшташ
1307,anbinden::V,завържа,ялышташ
1308,füttern::V,храня,пукшаш
1309,melken::V,доя,шыпшылаш
1310,hacken::V,сека,роаш
1311,gießen::V,полея,шӓвӓш
1312,reifen::V,узрея,кӱӓш
1313,reifen::V,узрея,поспейӓш
1314,zubereiten::V,приготвя,йӓмдӹлӓш
1315,kochen::V,варя,шолташ
1316,backen::V,пека,кӱктӓш
1317,braten::V,пържа,жӓрӓш
1318,umrühren::V,разбъркам,намалаш
1319,stricken::V,плета,пидӓш
1320,nähen::V,шия,ыргаш
1321,färben::V,боядисам,пидӓш
1322,reinigen::V,почистя,чиӓлтӓш
1323,waschen::V,мия,мышкаш
1324,waschen::V,пера,мышкаш
1325,abwischen::V,избърша,ӹштӓш
1326,spülen::V,плакна,шӱӓлтӓш
1327,fegen::V,измета,ӹштӓш
1328,kehren::V,мета,ӹштӓш
1329,baden::V,къпя се,нӱштӹлӓш
1330,sich waschen::V,мия се,мышкылташ
1331,ausziehen::V,съблека,кыдашаш
1332,anziehen::V,облека,чиӓш
1333,sich anziehen::V,облека се,чиӓш
1334,kämmen::V,реша,шерӓш
1335,kämmen::V,вчеша,шерӓш
1336,schmücken::V,накича,цеверемдӓш
1337,sagen::V,кажа,манаш
1338,sagen::V,кажа,келесӓш
1339,sprechen::V,говоря,манаш
1340,reden::V,говоря,шайышташ
1341,sich unterhalten::V,разговарям,хытыраш
1342,sich unterhalten::V,разговарям,хытыргаш
1343,fragen::V,запитам,ядаш
1344,bitten::V,моля,ядаш
1345,erzählen::V,разкажа,келесӓш
1346,mitteilen::V,съобщя,попаш
1347,mitteilen::V,съобщя,увертӓш
1348,mitteilen::V,съобщя,увертӓрӓш
1349,nennen::V,нарека,лӹмдӓш
1350,rufen::V,викам,ӱжӓш
1351,rufen::V,повикам,ӱжӓш
1352,prahlen::V,хваля се,хайзаш
1353,prahlen::V,хваля се,шаргаланаш
1354,übersetzen::V,преведа,вашташ
1355,denken::V,мисля,машанаш
1356,glauben::V,вярвам,ӹнянӓш
1357,bemerken::V,забележа,цаклаш
1358,erkennen::V,позная,пӓлӓш
1359,begreifen::V,схвана,ынгылаш
1360,verstehen::V,разбера,ынгылаш
1361,lernen::V,уча се,тыменяш
1362,wissen::V,зная,пӓлӓш
1363,sich erinnern an::V,спомня си за,ышештӓрӓш
1364,vergessen::V,забравя,монден кодаш
1365,messen::V,меря,висӓш
1366,zählen::V,броя,шотаяш
1367,rechnen::V,сметна,шотаяш
1368,lesen::V,чета,лыдаш
1369,malen::V,рисувам,рисуяш
1370,zeichnen::V,рисувам,ыдырка́лаш
1371,schreiben::V,пиша,вазаш
1372,besitzen::V,имам,кы́чаш
1373,besitzen::V,притежавам,кы́чаш
1374,kaufen::V,купя,нӓлӓш
1375,kaufen::V,купувам,нӓлӓш
1376,verkaufen::V,продам,выжалаш
1377,bezahlen::V,заплатя,тӱлӓш
1378,zahlen::V,платя,тӱлӓш
1379,beherrschen::V,владея,кы́чаш
1380,ertragen::V,понеса,цӹтӓш
1381,Platte::N,,плитӓ
1382,Stütze::N,,цӓрӓк
1383,stehlen::V,,шолышт толаш
