,Concept_ID,tr,xal
797,lange::ADV,uzun,удан
798,plötzlich::ADV,ansızın,генткн
799,plötzlich::ADV,birdenbire,генткн
800,sofort::ADV,hemen,дарунь
801,sofort::ADV,derhal,дарунь
802,später::ADV,daha sonra,сүүлд
803,jetzt::ADV,şimdi,ода
804,heute::ADV,bugün,эндр
805,morgen::ADV,yarın,маңһдур
806,bald::ADV,yakında,дарунь
807,dann::ADV,sonra,дәкәд
808,gestern::ADV,dün,өцклдүр
809,einst::ADV,eskiden,нег саамд
810,damals::ADV,o zamanlar,тиигхд
811,danach::ADV,sonradan,тегәд
812,danach::ADV,ondan sonra,тегәд
813,vorher::ADV,önce,урд
814,vorher::ADV,önceden,урд
815,zuerst::ADV,ilk önce,түрүләд
816,einmal::ADV,bir defa,нег дәкҗ
817,manchmal::ADV,bazan,зәрмдән
818,oft::ADV,sık sık,хара биш
819,oft::ADV,sık sık,хатяр биш
820,oft::ADV,sık sık,дару-дарунь
821,oft::ADV,çok defa,хара биш
822,oft::ADV,çok defa,хатяр биш
823,oft::ADV,çok defa,дару-дарунь
824,immer::ADV,daima,оньдинд
825,immer::ADV,her zaman,оньдинд
826,niemals::ADV,asla değil,кезә чмгн биш
827,niemals::ADV,hiçbir zaman,кезә чмгн биш
828,hier::ADV,burada,энд
829,hier::ADV,burada,энүнд
830,hierhin::ADV,buraya,нааран
831,von hier::ADV,buradan,эндәс
832,dort::ADV,orada,тенд
833,dort::ADV,şurada,тенд
834,dorthin::ADV,oraya,тиигән
835,dorthin::ADV,şuraya,тиигән
836,geradeaus::ADV,doğru,шуд
837,vorwärts::ADV,ileri,уралан
838,rückwärts::ADV,geri,гедргән
839,zurück::ADV,geriye,хәрү
840,unten::ADV,aşağıda,дор
841,hinab::ADV,aşağıya,дор
842,hinab::ADV,aşağıya,доракшан
843,oben::ADV,yukarıda,деер
844,hinauf::ADV,yukarı,өөдән
845,hinauf::ADV,yukarı,деер
846,hinauf::ADV,yukarıya,өөдән
847,hinauf::ADV,yukarıya,деер
848,überall::ADV,her yerde,альд болв чигн
849,nicht::ADV,-mi-,эс
850,nicht::ADV,-mi-,биш
851,nicht::ADV,-mi-,бичә
852,nicht::ADV,değil,эс
853,nicht::ADV,değil,биш
854,nicht::ADV,değil,бичә
855,ein wenig::ADV,biraz,баахн
856,ein wenig::ADV,biraz,баахнар
857,kaum::ADV,dar,әрә
858,kaum::ADV,hemen hemen değil,әрә
859,sehr::ADV,pek,йир
860,sehr::ADV,gayet,йир
861,so::ADV,öyle,иигҗ
862,so::ADV,böyle,иигҗ
863,noch::ADV,hâlâ,ода чигн
864,noch::ADV,henüz,ода чигн
865,nur::ADV,ancak,һанцхн
866,nur::ADV,yalnız,һанцхн
867,schon::ADV,çoktan,одх
868,wieder::ADV,tekrar,бас
869,wieder::ADV,yeniden,бас
870,vergebens::ADV,boşuna,киидән
871,vor::PRP,önünde,урд
872,hinter::PRP,arkasında,ца
873,unter::PRP,altında,дор
874,durch::PRP,sayesinde,ивт
875,durch::PRP,sayesinde,дундаһур
876,durch::PRP,ortasından,ивт
877,durch::PRP,ortasından,дундаһур
878,neben::PRP,yanında,хаҗуд
879,zwischen::PRP,arasında,хоорнд
880,wegen::PRP,dolayı,көлтә
881,wegen::PRP,dolayı,деерәс
882,dies::PRN,bu,эн
883,das::PRN,o,тер
884,das::PRN,şu,тер
885,alles::PRN,hepsi,цуһар
886,alles::PRN,her şey,цуһар
887,ich::PRN,ben,би
888,du::PRN,sen,чи
889,er::PRN,o,тер
890,wir::PRN,biz,мадн
891,ihr::PRN,siz,та
892,sie::PRN,onlar,тедн
893,was::FPRN,ne,юн
894,wer::FPRN,kim,кен
895,wo::FADV,nerede,хама
896,wohin::FADV,nereye,хамаран
897,wie::FADV,nasıl,яһҗ
898,wie::FADV,nasıl,яһад
899,warum::FADV,neden,юңгад
900,wieviel::FNUM,kaç,кедү
901,wieviel::FNUM,ne kadar,кедү
902,eins::NUM,bir,негн
903,zwei::NUM,iki,хойр
904,drei::NUM,üç,һурвн
905,vier::NUM,dört,дөрвн
906,fünf::NUM,beş,тавн
907,sechs::NUM,altı,зурһан
908,sieben::NUM,yedi,долан
909,acht::NUM,sekiz,нәәмн
910,neun::NUM,dokuz,йисн
911,zehn::NUM,on,арвн
912,elf::NUM,on bir,арвн негн
913,zwölf::NUM,on iki,арвн хойр
914,zwanzig::NUM,yirmi,хөрн
915,dreißig::NUM,otuz,һучн
916,vierzig::NUM,kırk,дөчн
917,fünfzig::NUM,elli,тәвн
918,sechzig::NUM,altmış,җирн
919,siebzig::NUM,yetmiş,далн
920,achtzig::NUM,seksen,найн
921,neunzig::NUM,doksan,йирн
922,hundert::NUM,yüz,зун
923,tausend::NUM,bin,миңһн
924,und::CNJ,ve,болн
925,und::CNJ,ile,болн
926,oder::CNJ,ya,эс гиҗ
927,oder::CNJ,ya,эс гихлә
928,oder::CNJ,yahut,эс гиҗ
929,oder::CNJ,yahut,эс гихлә
930,stehen::V,durmak,зогсх
931,sitzen::V,oturmak,суух
932,liegen::V,yatmak,кевтх
933,hängen::V,asılı olmak,өлгәтә бәәх
934,werden::V,olmak,болх
935,werden::V,olunmak,болх
936,passieren::V,olmak,болх
937,beginnen::V,başlamak,эклх
938,enden::V,bitmek,төгсх
939,enden::V,sona ermek,төгсх
940,wechseln::V,değişmek,хүврх
941,aufgehen[Sonne]::V,doğmak,һарх
942,untergehen[Sonne]::V,batmak,орх
943,untergehen[Sonne]::V,batmak,сүүрлх
944,scheinen[Sonne]::V,parlamak,герлтх
945,donnern::V,gök gürlemek,күрҗңнх
946,wehen::V,esmek,сальклх
947,strömen::V,akmak,һооҗх
948,fließen::V,akmak,урсх
949,sich drehen::V,dönmek,эргх
950,schwanken::V,sallanmak,дәәвлх
951,schwingen::V,titremek,нәәхлх
952,fallen::V,düşmek,унх
953,fallen::V,düşmek,киисх
954,brennen::V,yanmak,шатх
955,rauchen::V,tütmek,ута һарһх
956,regnen::V,yağmak,орх
957,gefrieren::V,donmak,мөстх
958,tauen::V,erimek,хәәлх
959,schmelzen::V,erimek,хәәлх
960,schmelzen::V,erimek,хәәлгдх
961,trocknen::V,kurumak,эврх
962,sieden::V,kaynamak,буслх
963,faulen::V,çürümek,үмкәрх
964,verfaulen::V,çürümek,илҗрх
965,reißen::V,yırtılmak,тасрх
966,versinken::V,batmak,чивх
967,vergehen::V,geçmek,болх
968,erscheinen::V,görünmek,һарх
969,verschwinden::V,kaybolmak,уга болх
970,sinken::V,inmek,татгдх
971,abnehmen::V,azalmak,хасгдх
972,zunehmen::V,artmak,өсх
973,zunehmen::V,çoğalmak,өсх
974,steigen::V,artmak,немх
975,steigen::V,yükselmek,немх
976,wachsen::V,büyümek,өсх
977,wachsen::V,büyümek,урһх
978,wachsen::V,gelişmek,өсх
979,wachsen::V,gelişmek,урһх
980,glänzen::V,parlamak,гилвкх
981,funkeln::V,parıldamak,цәклх
982,lärmen::V,gürültü yapmak,шууглдх
983,läuten::V,çalmak,хоңх
984,klingeln::V,zil çalmak,җиңнулх
985,klirren::V,şakırdamak,җиңнх
986,klirren::V,zangırdamak,җиңнх
987,brausen::V,köpürmek,догшрхх
988,brausen::V,kükremek,догшрхх
989,rauschen::V,fışırdamak,сарҗңнх
990,klingen::V,tınlamak,ә һарх
991,bellen::V,havlamak,хуцх
992,heulen::V,ulumak,уульх
993,blasen::V,üflemek,үләх
994,pfeifen::V,düdük çalmak,ишкрх
995,schreien::V,bağırmak,хәәкрх
996,schreien::V,haykırmak,хәәкрх
997,stöhnen::V,inlemek,түңшх
998,zittern::V,titremek,дагҗннх
999,leben::V,yaşamak,бәәх
1000,leben::V,hayatta olmak,бәәх
1001,geboren werden::V,doğmak,төрх
1002,atmen::V,solunmak,әмсхлх
1003,atmen::V,nefes almak,әмсхлх
1004,trinken::V,içmek,уух
1005,essen::V,yemek,идх
1006,schlucken::V,yutmak,зальгх
1007,müde werden::V,yorulmak,көшх
1008,einschlafen::V,uykuya dalmak,унтх
1009,schlafen::V,uyumak,нөөрсх
1010,aufwachen::V,uyanmak,серх
1011,aufstehen::V,kalkmak,босх
1012,aufstehen::V,yataktan kalkmak,босх
1013,sich erholen::V,dinlenmek,амрх
1014,krank werden::V,hastalanmak,гемтх
1015,krank sein::V,hasta olmak,шалтглх
1016,schmerzen::V,ağrımak,өвдх
1017,husten::V,öksürmek,ханях
1018,genesen::V,şifa bulmak,эдгх
1019,sterben::V,ölmek,үкх
1020,sterben::V,ölmek,өңгрх
1021,sterben::V,vefat etmek,үкх
1022,sterben::V,vefat etmek,өңгрх
1023,umkommen::V,ölmek,үкх
1024,sich bewegen::V,hareket etmek,көдлх
1025,sich bewegen::V,hareket etmek,көндрх
1026,sich rühren::V,kımıldanmak,көндрх
1027,sich erheben::V,kalkmak,босх
1028,sich erheben::V,ayağa kalkmak,босх
1029,sich setzen::V,oturmak,суух
1030,hinfallen::V,yere düşmek,унх
1031,hinfallen::V,yere düşmek,киисх
1032,laufen::V,yürümek,йовх
1033,schreiten::V,yürümek,алхх
1034,schreiten::V,adım atmak,алхх
1035,spazierengehen::V,gezmek,сергҗ йовх
1036,spazierengehen::V,dolaşmak,сергҗ йовх
1037,eilen::V,seğirtmek,шулудх
1038,sich beeilen::V,acele etmek,адһх
1039,sich beeilen::V,acele etmek,шамдх
1040,sausen::V,hızla gitmek,хурдлх
1041,sausen::V,hızla gitmek,йир_хурдар_гүүх
1042,sausen::V,hızla gitmek,йир_хурдар_йовх
1043,rennen::V,koşmak,гүүх
1044,springen::V,atlamak,һәрәдх
1045,springen::V,sıçramak,һәрәдх
1046,klettern::V,tırmanmak,давшх
1047,schaukeln::V,sallanmak,дүүдңндх
1048,kriechen::V,sürünmek,мөлкх
1049,schwimmen::V,yüzmek,усчх
1050,tauchen::V,dalmak,булхх
1051,rudern::V,kürek çekmek,хәәвдх
1052,fahren::V,gitmek,йовх
1053,fliegen::V,uçmak,нисх
1054,gehen::V,gitmek,йовх
1055,weggehen::V,gitmek,йовх
1056,weggehen::V,gitmek,одх
1057,weggehen::V,gitmek,һарх
1058,weggehen::V,gitmek,мөрлх
1059,abfahren::V,kalkmak,мордх
1060,anhalten::V,durmak,зогсх
1061,hineingehen::V,içeri girmek,орх
1062,eintreten::V,girmek,орх
1063,kommen::V,gelmek,ирх
1064,ankommen::V,varmak,ирх
1065,zurückkommen::V,dönmek,орх
1066,bleiben::V,kalmak,бәәх
1067,warten::V,beklemek,күләх
1068,erwarten::V,beklemek,күләх
1069,suchen::V,aramak,хәәх
1070,finden::V,bulmak,олх
1071,versuchen::V,denemek,седх
1072,vorbereiten::V,hazırlamak,белдх
1073,lieben::V,sevmek,дурлх
1074,mögen::V,beğenmek,таассгдх
1075,lachen::V,gülmek,инәх
1076,rühren::V,dokunmak,уйрах
1077,rühren::V,duygulandırmak,уйрах
1078,weinen::V,ağlamak,уульх
1079,schimpfen::V,küfretmek,харах
1080,sich ärgern::V,kızmak,уурлх
1081,sich fürchten::V,korkmak,әәх
1082,fürchten::V,korkmak,әәх
1083,fürchten::V,korkmak,сүрдх
1084,fliehen::V,kaçmak,зулх
1085,flüchten::V,kaçmak,орһх
1086,flüchten::V,kaçmak,зулх
1087,sehen::V,görmek,үзх
1088,anschauen::V,seyretmek,харх
1089,ansehen::V,bakmak,хәләх
1090,ansehen::V,bakmak,үзх
1091,hören::V,duymak,соңсх
1092,hören::V,işitmek,соңсх
1093,zuhören::V,dinlemek,соңсх
1094,probieren::V,denemek,амсх
1095,probieren::V,tadına bakmak,амсх
1096,riechen::V,kokusunu almak,үнрчлх
1097,fühlen::V,duymak,медх
1098,fühlen::V,hissetmek,медх
1099,scheinen::V,görünmek,болҗ медгдх
1100,scheinen::V,görünmek,миниһәр болхла
1101,scheinen::V,görünmek,болад бәәх
1102,zu sehen sein::V,görünmek,үзгдх
1103,vernehmen::V,haber almak,соңсх
1104,frieren::V,üşümek,даарх
1105,tun::V,etmek,кех
1106,tun::V,yapmak,кех
1107,können::V,bilmek,чадх
1108,wollen::V,istemek,дурлх
1109,anfangen::V,başlamak,эклх
1110,beenden::V,bitirmek,дуусх
1111,aufhören::V,bitmek,уурх
1112,gelingen::V,başarmak,бүтх
1113,gelingen::V,başarmak,күцәх
1114,geraten::V,düşmek,болх
1115,öffnen::V,açmak,секх
1116,schließen::V,kapamak,хаах
1117,stellen::V,koymak,тәвх
1118,setzen::V,koymak,суулһх
1119,setzen::V,oturtmak,суулһх
1120,legen::V,koymak,тәвх
1121,legen::V,yatırmak,тәвх
1122,berühren::V,dokunmak,көндәх
1123,verbinden::V,bağlamak,боох
1124,verbinden::V,birleştirmek,боох
1125,bedecken::V,örtmek,хучх
1126,bedecken::V,örtmek,бүркх
1127,bedecken::V,kaplamak,хучх
1128,bedecken::V,kaplamak,бүркх
1129,aufhängen::V,asmak,өлгх
1130,anzünden::V,yakmak,асах
1131,anzünden::V,yakmak,шатах
1132,anzünden::V,ateşlemek,асах
1133,anzünden::V,ateşlemek,шатах
1134,aufheben::V,kaldırmak,өөдән өргх
1135,zurücklassen::V,geride bırakmak,үлдәх
1136,verlieren::V,yitirmek,геех
1137,verlieren::V,kaybetmek,геех
1138,fallen lassen::V,düşürmek,алдх
1139,machen::V,yapmak,кех
1140,herstellen::V,yapmak,кех
1141,herstellen::V,imal etmek,кех
1142,bauen::V,kurmak,тосхх
1143,bauen::V,inşa etmek,тосхх
1144,reparieren::V,onarmak,ясх
1145,reparieren::V,tamir etmek,ясх
1146,verbessern::V,düzeltmek,сәәрүлх
1147,ändern::V,değiştirmek,хүврәх
1148,graben::V,kazmak,малтх
1149,beugen::V,eğmek,нуһлх
1150,biegen::V,bükmek,матилһх
1151,drehen::V,çevirmek,эргүлх
1152,drehen::V,döndürmek,эргүлх
1153,wenden::V,çevirmek,көмрх
1154,wenden::V,çevirmek,эргүлх
1155,umdrehen::V,çevirmek,эргүлх
1156,heben::V,kaldırmak,өргх
1157,heben::V,kaldırmak,деер өргх
1158,hochheben::V,yukarı kaldırmak,өргх
1159,ergreifen::V,tutmak,бәрх
1160,ergreifen::V,yakalamak,бәрх
1161,halten::V,tutmak,бәрх
1162,drücken::V,sıkmak,шахх
1163,schieben::V,itmek,түлкх
1164,schieben::V,sürmek,түлкх
1165,kratzen::V,kaşımak,мааҗх
1166,lecken::V,yalamak,долах
1167,beißen::V,ısırmak,хазх
1168,abreißen::V,koparmak,таслх
1169,abschneiden::V,keserek ayırmak,тәәрх
1170,binden::V,bağlamak,боох
1171,stecken::V,sokmak,шаах
1172,stecken::V,sokmak,хатхх
1173,brechen::V,kırmak,хамхлх
1174,klopfen::V,çalmak,цокх
1175,hauen::V,vurmak,цокх
1176,kleben::V,yapıştırmak,наах
1177,reiben::V,ovmak,зүлгх
1178,reiben::V,sürtmek,зүлгх
1179,streichen::V,sürmek,наах
1180,streichen::V,sürmek,лашх
1181,streichen::V,sürmek,түркх
1182,schleifen::V,bilemek,хурцлх
1183,schneiden::V,kesmek,хәәчлх
1184,rütteln::V,sallamak,дәәвлүлх
1185,schütteln::V,sarsmak,сегсрх
1186,schütteln::V,çalkamak,сегсрх
1187,schwenken::V,sallamak,дайлх
1188,schütten::V,dökmek,кех
1189,schütten::V,akıtmak,кех
1190,füllen::V,doldurmak,дүүргх
1191,einwickeln::V,sarmak,орах
1192,tragen::V,taşımak,зөөх
1193,schleppen::V,sürüklemek,чирх
1194,ziehen::V,çekmek,татх
1195,aufbewahren::V,saklamak,хадһлх
1196,werfen::V,atmak,хайх
1197,fangen::V,tutmak,бәрх
1198,fangen::V,tutmak,хавлх
1199,fangen::V,yakalamak,бәрх
1200,fangen::V,yakalamak,хавлх
1201,packen::V,tutmak,бәрх
1202,packen::V,yakalamak,бәрх
1203,verstecken::V,saklamak,дүрх
1204,verstecken::V,saklamak,бултулх
1205,teilen::V,bölmek,хувах
1206,teilen::V,ayırmak,хувах
1207,schicken::V,yollamak,илгәх
1208,schicken::V,göndermek,илгәх
1209,bringen::V,getirmek,авч ирх
1210,hinzufügen::V,katmak,немх
1211,hinzufügen::V,eklemek,немх
1212,bekommen::V,almak,авх
1213,bekommen::V,eline geçmek,авх
1214,erhalten::V,almak,авх 
1215,nehmen::V,almak,авх
1216,wählen::V,seçmek,шүүх
1217,auswählen::V,seçmek,шүүх
1218,auswählen::V,ayırmak,шүүх
1219,bewahren::V,korumak,хадһлх
1220,bewahren::V,korumak,кевтнь үлдәх
1221,bewahren::V,korumak,кевтнь бәәлһх
1222,behindern::V,engellemek,харшлх
1223,verderben::V,bozmak,үрәх
1224,beschädigen::V,zedelemek,эвдх
1225,beschädigen::V,ziyan vermek,эвдх
1226,zerbrechen::V,kırmak,күүлх
1227,zerbrechen::V,kırmak,хамхлх
1228,zerreißen::V,yırtmak,шуучх
1229,zerstören::V,yıkmak,эвдх
1230,zerstören::V,tahrip etmek,эвдх
1231,verbrennen::V,yakmak,шатах
1232,geben::V,vermek,өгх
1233,reichen::V,uzatmak,өгх
1234,schenken::V,hediye etmek,белглх
1235,versprechen::V,vaat etmek,амлх
1236,wünschen::V,kutlamak,сә хәәх
1237,loben::V,övmek,магтх
1238,küssen::V,öpmek,үмсх
1239,wiegen::V,sallamak,саатулх
1240,zudecken::V,örtmek,бүркх
1241,wecken::V,uyandırmak,серүлх
1242,zeigen::V,göstermek,үзүлх
1243,führen::V,gezdirmek,көтлх
1244,führen::V,yol göstermek,көтлх
1245,lehren::V,okutmak,заах
1246,lehren::V,okutmak,сурһх
1247,lehren::V,öğretmek,заах
1248,lehren::V,öğretmek,сурһх
1249,unterrichten::V,öğretmek,сурһх
1250,unterrichten::V,öğretmek,багшлх
1251,aufziehen::V,yetiştirmek,өскәх
1252,leiten::V,yönetmek,һардх
1253,leiten::V,yönetmek,толһалх
1254,leiten::V,idare etmek,һардх
1255,leiten::V,idare etmek,толһалх
1256,antreiben::V,teşvik etmek,шамдах
1257,lassen::V,-tırmak,күч үзүлх
1258,einladen::V,davet etmek,үрх
1259,vereinigen::V,birleştirmek,хамцулх
1260,besuchen::V,uğramak,одх
1261,besuchen::V,ziyaret etmek,одх
1262,besuchen::V,görmeye gitmek,одх
1263,treffen::V,rastlamak,харһх
1264,treffen::V,isabet etmek,харһх
1265,sich versammeln::V,toplanmak,цуглрх
1266,sich versammeln::V,toplanmak,хурх
1267,spielen::V,oynamak,наадх
1268,singen::V,söylemek,дуулх
1269,singen::V,şarkı söylemek,дуулх
1270,tanzen::V,oynamak,биилх
1271,tanzen::V,dans etmek,биилх
1272,sich trennen::V,ayrılmak,хаһцх
1273,verlassen::V,bırakmak,хайх
1274,verlassen::V,terk etmek,хайх
1275,retten::V,kurtarmak,әм аврх
1276,retten::V,kurtarmak,әәмшгәс харсх
1277,bewachen::V,gözetmek,харх
1278,bewachen::V,gözetmek,манх
1279,schützen::V,korumak,харсх
1280,verteidigen::V,savunmak,харсх
1281,sich schlagen::V,dövüşmek,гүвдлдх
1282,schießen::V,ateş etmek,хах
1283,siegen::V,yenmek,диилх
1284,ärgern::V,kızdırmak,уурлулх
1285,schlagen::V,dövmek,цокх
1286,schlagen::V,dövmek,гүвдх
1287,treten::V,tepmek,
1288,stechen::V,sokmak,хатхх
1289,stechen::V,batırmak,хатхх
1290,stoßen::V,itmek,түлкчкх
1291,stehlen::V,çalmak,хулхалх
1292,stören::V,bozmak,һә болх
1293,stören::V,etkilemek,һә болх
1294,belästigen::V,rahatsız etmek,амр эс өгх
1295,verbergen::V,saklamak,нуух
1296,verbergen::V,saklamak,бултулх
1297,täuschen::V,aldatmak,меклх
1298,betrügen::V,aldatmak,меклх
1299,betrügen::V,aldatmak,мек һарһх
1300,betrügen::V,dolandırmak,меклх
1301,betrügen::V,dolandırmak,мек һарһх
1302,töten::V,öldürmek,алх
1303,wohnen::V,oturmak,бәәх
1304,arbeiten::V,çalışmak,көдлх
1305,sammeln::V,toplamak,түүх
1306,pflücken::V,koparmak,түүх
1307,pflücken::V,koparmak,хурах
1308,jagen::V,avlanmak,аңнх
1309,jagen::V,avlanmak,аңһучлх
1310,fischen::V,balık tutmak,заһс аңнх
1311,fassen::V,tutmak,бәрх
1312,fassen::V,yakalamak,бәрх
1313,hüten::V,otlatmak,хәрүлх
1314,treiben::V,gütmek,туух
1315,anbinden::V,bağlamak,уйх
1316,füttern::V,beslemek,теҗәх
1317,melken::V,sağmak,саах
1318,hacken::V,yarmak,чавчх
1319,gießen::V,sulamak,услх
1320,reifen::V,olgunlaşmak,болх
1321,reifen::V,olgunlaşmak,болвсрх
1322,zubereiten::V,hazırlamak,белдх
1323,kochen::V,pişirmek,чанх
1324,kochen::V,pişirmek,болһх
1325,kochen::V,kaynatmak,чанх
1326,kochen::V,kaynatmak,болһх
1327,backen::V,pişirmek,болһх
1328,backen::V,fırında pişirmek,болһх
1329,braten::V,kızartmak,хуурх
1330,umrühren::V,karıştırmak,самрх
1331,stricken::V,örmek,өлгх
1332,nähen::V,dikmek,уйх
1333,färben::V,boyamak,будх
1334,reinigen::V,temizlemek,цеврлх
1335,waschen::V,yıkamak,уһах
1336,abwischen::V,silmek,арчх
1337,spülen::V,çalkamak,зәәлх
1338,fegen::V,süpürmek,сәвүрдх
1339,kehren::V,süpürmek,сәвүрдх
1340,baden::V,yıkanmak,өөмх
1341,baden::V,banyo yapmak,өөмх
1342,sich waschen::V,yıkanmak,уһах
1343,sich waschen::V,yıkanmak,бийән уһаҗ
1344,ausziehen::V,çıkarmak,тәәлх
1345,anziehen::V,giymek,өмсх
1346,sich anziehen::V,giyinmek,хувцлх
1347,kämmen::V,taramak,самлх
1348,schmücken::V,süslemek,чимх
1349,schmücken::V,süslemek,кеерүлх
1350,sagen::V,demek,келх
1351,sagen::V,söylemek,келх
1352,sprechen::V,konuşmak,келх
1353,reden::V,konuşmak,күүндх
1354,reden::V,konuşmak,күр_кех
1355,sich unterhalten::V,sohbet etmek,күүндх
1356,fragen::V,sormak,сурх
1357,bitten::V,dilemek,эрх
1358,bitten::V,rica etmek,эрх
1359,erzählen::V,bahsetmek,келх
1360,erzählen::V,bahsetmek,келҗ өгх
1361,erzählen::V,hikâye etmek,келх
1362,erzählen::V,hikâye etmek,келҗ өгх
1363,mitteilen::V,bildirmek,медүлх
1364,nennen::V,adlandırmak,нерәдх
1365,nennen::V,adlandırmak,нер өгх
1366,rufen::V,çağırmak,дуудх
1367,prahlen::V,övünmek,көөрх
1368,übersetzen::V,çevirmek,орчулх
1369,übersetzen::V,tercüme etmek,орчулх
1370,denken::V,düşünmek,санх
1371,glauben::V,inanmak,шүтх
1372,glauben::V,inanmak,нәәлх
1373,glauben::V,zannetmek,шүтх
1374,glauben::V,zannetmek,нәәлх
1375,bemerken::V,farkına varmak,темдглх
1376,erkennen::V,tanımak,таньх
1377,erkennen::V,tanımak,медх
1378,begreifen::V,anlamak,медх
1379,begreifen::V,kavramak,медх
1380,verstehen::V,duymak,соңсх
1381,verstehen::V,anlamak,соңсх
1382,lernen::V,öğrenmek,сурх
1383,wissen::V,bilmek,медх
1384,sich erinnern an::V,hatırlamak,санх
1385,vergessen::V,unutmak,мартх
1386,messen::V,ölçmek,кемҗәлх
1387,zählen::V,saymak,тоолх
1388,rechnen::V,hesap etmek,тоолх
1389,lesen::V,okumak,умшх
1390,malen::V,resmini yapmak,зурх
1391,zeichnen::V,çizmek,зурх
1392,schreiben::V,yazmak,бичх
1393,besitzen::V,haiz olmak,эзлх
1394,besitzen::V,sahip olmak,эзлх
1395,kaufen::V,almak,хулдҗ авх
1396,verkaufen::V,satmak,хулдх
1397,verkaufen::V,satmak,гүүлгх
1398,bezahlen::V,ödemek,өгх
1399,zahlen::V,ödemek,өгх
1400,beherrschen::V,hâkim olmak,эзлх
1401,ertragen::V,dayanmak,даах
1402,ertragen::V,katlanmak,даах
