,Concept_ID,se,lv
4634,Gewicht::N,låssudahka,svars
4635,Gewicht::N,låssudahka,smagums
4636,Gewicht::N,deaddu,сьӧкта
4637,Gewicht::N,deaddu,сьӧкталун
4638,Gewicht::N,deaddu,svars
4639,Gewicht::N,deaddu,smagums
4640,Gewicht::N,tiäd'du,сьӧкта
4641,Gewicht::N,tiäd'du,сьӧкталун
4642,Gewicht::N,tiäd'du,svars
4643,Gewicht::N,tiäd'du,smagums
4644,Gewicht::N,teäd'd,сьӧкта
4645,Gewicht::N,teäd'd,сьӧкталун
4646,Gewicht::N,teäd'd,svars
4647,Gewicht::N,teäd'd,smagums
4648,Gewicht::N,тя̄ннт,сьӧкта
4649,Gewicht::N,тя̄ннт,сьӧкталун
4650,Gewicht::N,тя̄ннт,svars
4651,Gewicht::N,тя̄ннт,smagums
4652,Gewicht::N,вӣссь,сьӧкта
4653,Gewicht::N,вӣссь,сьӧкталун
4654,Gewicht::N,вӣссь,svars
4655,Gewicht::N,вӣссь,smagums
4656,Menge::N,mierie,лун
4657,Menge::N,mierie,числӧ
4658,Menge::N,mierie,masa
4659,Menge::N,mierie,daudzums
4660,Menge::N,ållo,лун
4661,Menge::N,ållo,числӧ
4662,Menge::N,ållo,masa
4663,Menge::N,ållo,daudzums
4664,Menge::N,mearri,лун
4665,Menge::N,mearri,числӧ
4666,Menge::N,mearri,masa
4667,Menge::N,mearri,daudzums
4668,Menge::N,doahkki,лун
4669,Menge::N,doahkki,числӧ
4670,Menge::N,doahkki,masa
4671,Menge::N,doahkki,daudzums
4672,Menge::N,meeṛi,лун
4673,Menge::N,meeṛi,числӧ
4674,Menge::N,meeṛi,masa
4675,Menge::N,meeṛi,daudzums
4676,Menge::N,tukk,лун
4677,Menge::N,tukk,числӧ
4678,Menge::N,tukk,masa
4679,Menge::N,tukk,daudzums
4680,Menge::N,mie´rr,лун
4681,Menge::N,mie´rr,числӧ
4682,Menge::N,mie´rr,masa
4683,Menge::N,mie´rr,daudzums
4684,Menge::N,туххк,лун
4685,Menge::N,туххк,числӧ
4686,Menge::N,туххк,masa
4687,Menge::N,туххк,daudzums
4688,Menge::N,ла̄ннҍт,лун
4689,Menge::N,ла̄ннҍт,числӧ
4690,Menge::N,ла̄ннҍт,masa
4691,Menge::N,ла̄ннҍт,daudzums
4692,Haufen::N,deava,чукӧр
4693,Haufen::N,deava,čupa
4694,Haufen::N,deava,grēda
4695,Haufen::N,deava,kaudze
4696,Haufen::N,håevkie,чукӧр
4697,Haufen::N,håevkie,čupa
4698,Haufen::N,håevkie,grēda
4699,Haufen::N,håevkie,kaudze
4700,Haufen::N,hårre,чукӧр
4701,Haufen::N,hårre,čupa
4702,Haufen::N,hårre,grēda
4703,Haufen::N,hårre,kaudze
4704,Haufen::N,látna,чукӧр
4705,Haufen::N,látna,čupa
4706,Haufen::N,látna,grēda
4707,Haufen::N,látna,kaudze
4708,Haufen::N,laaṇâ,чукӧр
4709,Haufen::N,laaṇâ,čupa
4710,Haufen::N,laaṇâ,grēda
4711,Haufen::N,laaṇâ,kaudze
4712,Haufen::N,laađđ,чукӧр
4713,Haufen::N,laađđ,čupa
4714,Haufen::N,laađđ,grēda
4715,Haufen::N,laađđ,kaudze
4716,Haufen::N,поанн,чукӧр
4717,Haufen::N,поанн,čupa
4718,Haufen::N,поанн,grēda
4719,Haufen::N,поанн,kaudze
4720,Reihe::N,raajroe,рад
4721,Reihe::N,raajroe,rinda
4722,Reihe::N,raajroe,virkne
4723,Reihe::N,rájddo,рад
4724,Reihe::N,rájddo,rinda
4725,Reihe::N,rájddo,virkne
4726,Reihe::N,gurgadas,рад
4727,Reihe::N,gurgadas,rinda
4728,Reihe::N,gurgadas,virkne
4729,Reihe::N,kuáḷus,рад
4730,Reihe::N,kuáḷus,rinda
4731,Reihe::N,kuáḷus,virkne
4732,Reihe::N,riâd'd,рад
4733,Reihe::N,riâd'd,rinda
4734,Reihe::N,riâd'd,virkne
4735,Reihe::N,по̄ллт,рад
4736,Reihe::N,по̄ллт,rinda
4737,Reihe::N,по̄ллт,virkne
4738,Boot::N,vïnhtse,пыж
4739,Boot::N,vïnhtse,laiva
4740,Boot::N,vanás,пыж
4741,Boot::N,vanás,laiva
4742,Boot::N,vanntsa,пыж
4743,Boot::N,vanntsa,laiva
4744,Boot::N,fanas,пыж
4745,Boot::N,fanas,laiva
4746,Boot::N,voonâs,пыж
4747,Boot::N,voonâs,laiva
4748,Boot::N,käärbis,пыж
4749,Boot::N,käärbis,laiva
4750,Boot::N,võõnâs,пыж
4751,Boot::N,võõnâs,laiva
4752,Boot::N,вэнс,пыж
4753,Boot::N,вэнс,laiva
4754,Ruder::N,aajroe,пелыс
4755,Ruder::N,aajroe,ӧпаснӧй
4756,Ruder::N,aajroe,airis
4757,Ruder::N,aajroe,irklis
4758,Ruder::N,ájrro,пелыс
4759,Ruder::N,ájrro,ӧпаснӧй
4760,Ruder::N,ájrro,airis
4761,Ruder::N,ájrro,irklis
4762,Ruder::N,áiru,пелыс
4763,Ruder::N,áiru,ӧпаснӧй
4764,Ruder::N,áiru,airis
4765,Ruder::N,áiru,irklis
4766,Ruder::N,áiru,пелыс
4767,Ruder::N,áiru,ӧпаснӧй
4768,Ruder::N,áiru,airis
4769,Ruder::N,áiru,irklis
4770,Ruder::N,äirr,пелыс
4771,Ruder::N,äirr,ӧпаснӧй
4772,Ruder::N,äirr,airis
4773,Ruder::N,äirr,irklis
4774,Ruder::N,а̄ррьй,пелыс
4775,Ruder::N,а̄ррьй,ӧпаснӧй
4776,Ruder::N,а̄ррьй,airis
4777,Ruder::N,а̄ррьй,irklis
4778,Schlitten::N,slærra,дадь
4779,Schlitten::N,slærra,ragavas
4780,Schlitten::N,tjïelhke,дадь
4781,Schlitten::N,tjïelhke,ragavas
4782,Schlitten::N,gieris,дадь
4783,Schlitten::N,gieris,ragavas
4784,Schlitten::N,tjielkká,дадь
4785,Schlitten::N,tjielkká,ragavas
4786,Schlitten::N,gielká,дадь
4787,Schlitten::N,gielká,ragavas
4788,Schlitten::N,kiäl'kká,дадь
4789,Schlitten::N,kiäl'kká,ragavas
4790,Schlitten::N,saan,дадь
4791,Schlitten::N,saan,ragavas
4792,Schlitten::N,ǩeâlkk,дадь
4793,Schlitten::N,ǩeâlkk,ragavas
4794,Schlitten::N,со̄а̄н,дадь
4795,Schlitten::N,со̄а̄н,ragavas
4796,Ski::N,treavka,лызь
4797,Ski::N,treavka,slēpe
4798,Ski::N,sabek,лызь
4799,Ski::N,sabek,slēpe
4800,Ski::N,sabet,лызь
4801,Ski::N,sabet,slēpe
4802,Ski::N,saaveeh,лызь
4803,Ski::N,saaveeh,slēpe
4804,Ski::N,koolâs,лызь
4805,Ski::N,koolâs,slēpe
4806,Ski::N,коаллас,лызь
4807,Ski::N,коаллас,slēpe
4808,Ski::N,са̄вехь,лызь
4809,Ski::N,са̄вехь,slēpe
4810,Lagerfeuer::N,dålle,бипур
4811,Lagerfeuer::N,dålle,ugunskurs
4812,Lagerfeuer::N,sajijdållå,бипур
4813,Lagerfeuer::N,sajijdållå,ugunskurs
4814,Lagerfeuer::N,dolla,бипур
4815,Lagerfeuer::N,dolla,ugunskurs
4816,Lagerfeuer::N,tullâ,бипур
4817,Lagerfeuer::N,tullâ,ugunskurs
4818,Lagerfeuer::N,toll,бипур
4819,Lagerfeuer::N,toll,ugunskurs
4820,Lagerfeuer::N,то̄лл,бипур
4821,Lagerfeuer::N,то̄лл,ugunskurs
4822,Last::N,maajsoe,сьӧкыдтор
4823,Last::N,maajsoe,krava
4824,Last::N,noade,сьӧкыдтор
4825,Last::N,noade,krava
4826,Last::N,guorbmi,сьӧкыдтор
4827,Last::N,guorbmi,krava
4828,Last::N,kye'rmi,сьӧкыдтор
4829,Last::N,kye'rmi,krava
4830,Last::N,nue´đđ,сьӧкыдтор
4831,Last::N,nue´đđ,krava
4832,Last::N,kue´rmm,сьӧкыдтор
4833,Last::N,kue´rmm,krava
4834,Last::N,нуэдът,сьӧкыдтор
4835,Last::N,нуэдът,krava
4836,Gang::N,vaedtseme,мунӧм
4837,Gang::N,vaedtseme,ветлӧм
4838,Gang::N,vaedtseme,eja
4839,Gang::N,vaedtseme,gājums
4840,Gang::N,mannulahka,мунӧм
4841,Gang::N,mannulahka,ветлӧм
4842,Gang::N,mannulahka,eja
4843,Gang::N,mannulahka,gājums
4844,Gang::N,johtu,мунӧм
4845,Gang::N,johtu,ветлӧм
4846,Gang::N,johtu,eja
4847,Gang::N,johtu,gājums
4848,Gang::N,jotteem,мунӧм
4849,Gang::N,jotteem,ветлӧм
4850,Gang::N,jotteem,eja
4851,Gang::N,jotteem,gājums
4852,Gang::N,joto,мунӧм
4853,Gang::N,joto,ветлӧм
4854,Gang::N,joto,eja
4855,Gang::N,joto,gājums
4856,Gang::N,jäl'lmõš,мунӧм
4857,Gang::N,jäl'lmõš,ветлӧм
4858,Gang::N,jäl'lmõš,eja
4859,Gang::N,jäl'lmõš,gājums
4860,Gang::N,ёадтмушш,мунӧм
4861,Gang::N,ёадтмушш,ветлӧм
4862,Gang::N,ёадтмушш,eja
4863,Gang::N,ёадтмушш,gājums
4864,Gang::N,ёадтҌмушш,мунӧм
4865,Gang::N,ёадтҌмушш,ветлӧм
4866,Gang::N,ёадтҌмушш,eja
4867,Gang::N,ёадтҌмушш,gājums
4868,Schritt::N,sïlle,воськов
4869,Schritt::N,sïlle,воськовтӧм
4870,Schritt::N,sïlle,solis
4871,Schritt::N,lávkke,воськов
4872,Schritt::N,lávkke,воськовтӧм
4873,Schritt::N,lávkke,solis
4874,Schritt::N,lávki,воськов
4875,Schritt::N,lávki,воськовтӧм
4876,Schritt::N,lávki,solis
4877,Schritt::N,lävkki,воськов
4878,Schritt::N,lävkki,воськовтӧм
4879,Schritt::N,lävkki,solis
4880,Schritt::N,läu´ǩǩ,воськов
4881,Schritt::N,läu´ǩǩ,воськовтӧм
4882,Schritt::N,läu´ǩǩ,solis
4883,Schritt::N,ла̄ффьк,воськов
4884,Schritt::N,ла̄ффьк,воськовтӧм
4885,Schritt::N,ла̄ффьк,solis
4886,Norden::N,noerhte,войвыв
4887,Norden::N,noerhte,ziemeļi
4888,Norden::N,nuortta,войвыв
4889,Norden::N,nuortta,ziemeļi
4890,Norden::N,davvi,войвыв
4891,Norden::N,davvi,ziemeļi
4892,Norden::N,taṿe,войвыв
4893,Norden::N,taṿe,ziemeļi
4894,Norden::N,tâ´vv,войвыв
4895,Norden::N,tâ´vv,ziemeļi
4896,Norden::N,таввял,войвыв
4897,Norden::N,таввял,ziemeļi
4898,Süden::N,åarjel,лунвыв
4899,Süden::N,åarjel,dienvidi
4900,Süden::N,oarjje,лунвыв
4901,Süden::N,oarjje,dienvidi
4902,Süden::N,lulli,лунвыв
4903,Süden::N,lulli,dienvidi
4904,Süden::N,mäddi,лунвыв
4905,Süden::N,mäddi,dienvidi
4906,Süden::N,kesipieg'gâ,лунвыв
4907,Süden::N,kesipieg'gâ,dienvidi
4908,Süden::N,saujj,лунвыв
4909,Süden::N,saujj,dienvidi
4910,Süden::N,со̄а̄ййв,лунвыв
4911,Süden::N,со̄а̄ййв,dienvidi
4912,Westen::N,jillie,рытыв
4913,Westen::N,jillie,rietumi
4914,Westen::N,alle,рытыв
4915,Westen::N,alle,rietumi
4916,Westen::N,oarji,рытыв
4917,Westen::N,oarji,rietumi
4918,Westen::N,uár'ji,рытыв
4919,Westen::N,uár'ji,rietumi
4920,Westen::N,viõstâr,рытыв
4921,Westen::N,viõstâr,rietumi
4922,Westen::N,вуэрьял,рытыв
4923,Westen::N,вуэрьял,rietumi
4924,Osten::N,luvlie,асыв
4925,Osten::N,luvlie,austrumi
4926,Osten::N,lulle,асыв
4927,Osten::N,lulle,austrumi
4928,Osten::N,nuorta,асыв
4929,Osten::N,nuorta,austrumi
4930,Osten::N,nuor'ttâ,асыв
4931,Osten::N,nuor'ttâ,austrumi
4932,Osten::N,nuõrti,асыв
4933,Osten::N,nuõrti,austrumi
4934,Osten::N,нуҏҏьт,асыв
4935,Osten::N,нуҏҏьт,austrumi
4936,Holz::N,moere,пу
4937,Holz::N,moere,koks
4938,Holz::N,moere,koksne
4939,Holz::N,muorra,пу
4940,Holz::N,muorra,koks
4941,Holz::N,muorra,koksne
4942,Holz::N,muorra,пу
4943,Holz::N,muorra,koks
4944,Holz::N,muorra,koksne
4945,Holz::N,muoṛâ,пу
4946,Holz::N,muoṛâ,koks
4947,Holz::N,muoṛâ,koksne
4948,Holz::N,muõrr,пу
4949,Holz::N,muõrr,koks
4950,Holz::N,muõrr,koksne
4951,Holz::N,мӯрр,пу
4952,Holz::N,мӯрр,koks
4953,Holz::N,мӯрр,koksne
4954,Brett::N,fealloe,пӧв
4955,Brett::N,fealloe,dēlis
4956,Brett::N,fiello,пӧв
4957,Brett::N,fiello,dēlis
4958,Brett::N,lávdi,пӧв
4959,Brett::N,lávdi,dēlis
4960,Brett::N,lyev'di,пӧв
4961,Brett::N,lyev'di,dēlis
4962,Brett::N,lu´vdd,пӧв
4963,Brett::N,lu´vdd,dēlis
4964,Brett::N,лаййт,пӧв
4965,Brett::N,лаййт,dēlis
4966,Platte::N,spaagkoe,плита
4967,Platte::N,spaagkoe,plate
4968,Platte::N,spaagkoe,plāksne
4969,Platte::N,skierro,плита
4970,Platte::N,skierro,plate
4971,Platte::N,skierro,plāksne
4972,Platte::N,skearru,плита
4973,Platte::N,skearru,plate
4974,Platte::N,skearru,plāksne
4975,Platte::N,ráptu,плита
4976,Platte::N,ráptu,plate
4977,Platte::N,ráptu,plāksne
4978,Platte::N,ка̄ррьт,плита
4979,Platte::N,ка̄ррьт,plate
4980,Platte::N,ка̄ррьт,plāksne
4981,Stütze::N,dovtege,пыкӧд
4982,Stütze::N,dovtege,мыджӧд
4983,Stütze::N,dovtege,balsts
4984,Stütze::N,dovtege,atspaids
4985,Stütze::N,dåarjege,пыкӧд
4986,Stütze::N,dåarjege,мыджӧд
4987,Stütze::N,dåarjege,balsts
4988,Stütze::N,dåarjege,atspaids
4989,Stütze::N,tsagge,пыкӧд
4990,Stütze::N,tsagge,мыджӧд
4991,Stütze::N,tsagge,balsts
4992,Stütze::N,tsagge,atspaids
4993,Stütze::N,nihta,пыкӧд
4994,Stütze::N,nihta,мыджӧд
4995,Stütze::N,nihta,balsts
4996,Stütze::N,nihta,atspaids
4997,Stütze::N,duvdda,пыкӧд
4998,Stütze::N,duvdda,мыджӧд
4999,Stütze::N,duvdda,balsts
5000,Stütze::N,duvdda,atspaids
5001,Stütze::N,caggi,пыкӧд
5002,Stütze::N,caggi,мыджӧд
5003,Stütze::N,caggi,balsts
5004,Stütze::N,caggi,atspaids
5005,Stütze::N,cagge,пыкӧд
5006,Stütze::N,cagge,мыджӧд
5007,Stütze::N,cagge,balsts
5008,Stütze::N,cagge,atspaids
5009,Stütze::N,cõgldõk,пыкӧд
5010,Stütze::N,cõgldõk,мыджӧд
5011,Stütze::N,cõgldõk,balsts
5012,Stütze::N,cõgldõk,atspaids
5013,Stütze::N,стуэлльп,пыкӧд
5014,Stütze::N,стуэлльп,мыджӧд
5015,Stütze::N,стуэлльп,balsts
5016,Stütze::N,стуэлльп,atspaids
5017,Stange::N,staavra,потш
5018,Stange::N,staavra,maikste
5019,Stange::N,stággo,потш
5020,Stange::N,stággo,maikste
5021,Stange::N,hålggå,потш
5022,Stange::N,hålggå,maikste
5023,Stange::N,stávrá,потш
5024,Stange::N,stávrá,maikste
5025,Stange::N,stággu,потш
5026,Stange::N,stággu,maikste
5027,Stange::N,čuálgui,потш
5028,Stange::N,čuálgui,maikste
5029,Stange::N,kaŋgg,потш
5030,Stange::N,kaŋgg,maikste
5031,Stange::N,кэ̄ллт,потш
5032,Stange::N,кэ̄ллт,maikste
5033,Stange::N,пе̄лльк,потш
5034,Stange::N,пе̄лльк,maikste
5035,Stock::N,galte,бедь
5036,Stock::N,galte,boze
5037,Stock::N,galte,spieķis
5038,Stock::N,klåbpoe,бедь
5039,Stock::N,klåbpoe,boze
5040,Stock::N,klåbpoe,spieķis
5041,Stock::N,soabbe,бедь
5042,Stock::N,soabbe,boze
5043,Stock::N,soabbe,spieķis
5044,Stock::N,soabbi,бедь
5045,Stock::N,soabbi,boze
5046,Stock::N,soabbi,spieķis
5047,Stock::N,suáb'bi,бедь
5048,Stock::N,suáb'bi,boze
5049,Stock::N,suáb'bi,spieķis
5050,Stock::N,suä´b'b,бедь
5051,Stock::N,suä´b'b,boze
5052,Stock::N,suä´b'b,spieķis
5053,Stock::N,суэммьп,бедь
5054,Stock::N,суэммьп,boze
5055,Stock::N,суэммьп,spieķis
5056,Stab::N,klaahka,зир
5057,Stab::N,klaahka,zizlis
5058,Stab::N,soabbe,зир
5059,Stab::N,soabbe,zizlis
5060,Stab::N,soabbi,зир
5061,Stab::N,soabbi,zizlis
5062,Stab::N,suáb'bi,зир
5063,Stab::N,suáb'bi,zizlis
5064,Stab::N,suä´b'b,зир
5065,Stab::N,suä´b'b,zizlis
5066,Stab::N,суэммьп,зир
5067,Stab::N,суэммьп,zizlis
5068,Rohr::N,gïrse,труба
5069,Rohr::N,gïrse,caurule
5070,Rohr::N,båhttså,труба
5071,Rohr::N,båhttså,caurule
5072,Rohr::N,bohcci,труба
5073,Rohr::N,bohcci,caurule
5074,Rohr::N,poccee,труба
5075,Rohr::N,poccee,caurule
5076,Rohr::N,puu´lčiǩ,труба
5077,Rohr::N,puu´lčiǩ,caurule
5078,Rohr::N,туррьп,труба
5079,Rohr::N,туррьп,caurule
5080,Haus::N,ståapoe,керка
5081,Haus::N,ståapoe,māja
5082,Haus::N,goahte,керка
5083,Haus::N,goahte,māja
5084,Haus::N,stohpu,керка
5085,Haus::N,stohpu,māja
5086,Haus::N,tááḷu,керка
5087,Haus::N,tááḷu,māja
5088,Haus::N,tääll,керка
5089,Haus::N,tääll,māja
5090,Haus::N,пэ̄ҏҏт,керка
5091,Haus::N,пэ̄ҏҏт,māja
5092,Heim::N,hïejme,горт
5093,Heim::N,hïejme,mājas
5094,Heim::N,viesso,горт
5095,Heim::N,viesso,mājas
5096,Heim::N,ruoktu,горт
5097,Heim::N,ruoktu,mājas
5098,Heim::N,päikki,горт
5099,Heim::N,päikki,mājas
5100,Heim::N,päi´ǩǩ,горт
5101,Heim::N,päi´ǩǩ,mājas
5102,Heim::N,пэ̄ҏҏт,горт
5103,Heim::N,пэ̄ҏҏт,mājas
5104,Ofen::N,vuebnie,пач
5105,Ofen::N,vuebnie,krāsns
5106,Ofen::N,vuodná,пач
5107,Ofen::N,vuodná,krāsns
5108,Ofen::N,vuobnne,пач
5109,Ofen::N,vuobnne,krāsns
5110,Ofen::N,uvdna,пач
5111,Ofen::N,uvdna,krāsns
5112,Ofen::N,uvnâ,пач
5113,Ofen::N,uvnâ,krāsns
5114,Ofen::N,ǩiiuǥân,пач
5115,Ofen::N,ǩiiuǥân,krāsns
5116,Ofen::N,пе̄ххц,пач
5117,Ofen::N,пе̄ххц,krāsns
5118,Ofen::N,кыввкан,пач
5119,Ofen::N,кыввкан,krāsns
5120,Fußboden::N,guelpie,джодж
5121,Fußboden::N,guelpie,grīda
5122,Fußboden::N,guolbbe,джодж
5123,Fußboden::N,guolbbe,grīda
5124,Fußboden::N,láhtti,джодж
5125,Fußboden::N,láhtti,grīda
5126,Fußboden::N,šalde,джодж
5127,Fußboden::N,šalde,grīda
5128,Fußboden::N,šâ´ldd,джодж
5129,Fußboden::N,šâ´ldd,grīda
5130,Fußboden::N,шалльт,джодж
5131,Fußboden::N,шалльт,grīda
5132,Tisch::N,buertie,пызан
5133,Tisch::N,buertie,galds
5134,Tisch::N,bievdde,пызан
5135,Tisch::N,bievdde,galds
5136,Tisch::N,beavdi,пызан
5137,Tisch::N,beavdi,galds
5138,Tisch::N,pevdi,пызан
5139,Tisch::N,pevdi,galds
5140,Tisch::N,på´rdd,пызан
5141,Tisch::N,på´rdd,galds
5142,Tisch::N,stue´ll,пызан
5143,Tisch::N,stue´ll,galds
5144,Tisch::N,туэлль,пызан
5145,Tisch::N,туэлль,galds
5146,Stuhl::N,stovle,улӧс
5147,Stuhl::N,stovle,krēsls
5148,Stuhl::N,ståvllå,улӧс
5149,Stuhl::N,ståvllå,krēsls
5150,Stuhl::N,stuollu,улӧс
5151,Stuhl::N,stuollu,krēsls
5152,Stuhl::N,stovli,улӧс
5153,Stuhl::N,stovli,krēsls
5154,Stuhl::N,stuu´l,улӧс
5155,Stuhl::N,stuu´l,krēsls
5156,Stuhl::N,стула,улӧс
5157,Stuhl::N,стула,krēsls
5158,Wiege::N,gïerhkeme,зыбка
5159,Wiege::N,gïerhkeme,šūpulis
5160,Wiege::N,vuoggo,зыбка
5161,Wiege::N,vuoggo,šūpulis
5162,Wiege::N,geaŧŧu,зыбка
5163,Wiege::N,geaŧŧu,šūpulis
5164,Wiege::N,geaktu,зыбка
5165,Wiege::N,geaktu,šūpulis
5166,Wiege::N,gietkka,зыбка
5167,Wiege::N,gietkka,šūpulis
5168,Wiege::N,kiäh'tu,зыбка
5169,Wiege::N,kiäh'tu,šūpulis
5170,Wiege::N,vogga,зыбка
5171,Wiege::N,vogga,šūpulis
5172,Wiege::N,кӣткэм,зыбка
5173,Wiege::N,кӣткэм,šūpulis
5174,Bett::N,seangkoe,вольпась
5175,Bett::N,seangkoe,gulta
5176,Bett::N,sæŋŋga,вольпась
5177,Bett::N,sæŋŋga,gulta
5178,Bett::N,seaŋga,вольпась
5179,Bett::N,seaŋga,gulta
5180,Bett::N,seŋgâ,вольпась
5181,Bett::N,seŋgâ,gulta
5182,Bett::N,sââ´jj,вольпась
5183,Bett::N,sââ´jj,gulta
5184,Bett::N,вуэдтӭмсайй,вольпась
5185,Bett::N,вуэдтӭмсайй,gulta
5186,Regal::N,hælla,джадж
5187,Regal::N,hælla,plaukts
5188,Regal::N,hilldo,джадж
5189,Regal::N,hilldo,plaukts
5190,Regal::N,hildu,джадж
5191,Regal::N,hildu,plaukts
5192,Regal::N,ildee,джадж
5193,Regal::N,ildee,plaukts
5194,Regal::N,i´lddi,джадж
5195,Regal::N,i´lddi,plaukts
5196,Regal::N,ылльтэ,джадж
5197,Regal::N,ылльтэ,plaukts
5198,Kiste::N,aeskie,куд
5199,Kiste::N,aeskie,ящик
5200,Kiste::N,aeskie,kaste
5201,Kiste::N,aeskie,šķirsts
5202,Kiste::N,kássa,куд
5203,Kiste::N,kássa,ящик
5204,Kiste::N,kássa,kaste
5205,Kiste::N,kássa,šķirsts
5206,Kiste::N,kássa,куд
5207,Kiste::N,kássa,ящик
5208,Kiste::N,kássa,kaste
5209,Kiste::N,kássa,šķirsts
5210,Kiste::N,árkku,куд
5211,Kiste::N,árkku,ящик
5212,Kiste::N,árkku,kaste
5213,Kiste::N,árkku,šķirsts
5214,Kiste::N,ču´ǩǩ,куд
5215,Kiste::N,ču´ǩǩ,ящик
5216,Kiste::N,ču´ǩǩ,kaste
5217,Kiste::N,ču´ǩǩ,šķirsts
5218,Kiste::N,чуххьк,куд
5219,Kiste::N,чуххьк,ящик
5220,Kiste::N,чуххьк,kaste
5221,Kiste::N,чуххьк,šķirsts
5222,Fenster::N,klaase,ӧшинь
5223,Fenster::N,klaase,logs
5224,Fenster::N,vinndek,ӧшинь
5225,Fenster::N,vinndek,logs
5226,Fenster::N,láse,ӧшинь
5227,Fenster::N,láse,logs
5228,Fenster::N,laasâ,ӧшинь
5229,Fenster::N,laasâ,logs
5230,Fenster::N,ikkân,ӧшинь
5231,Fenster::N,ikkân,logs
5232,Fenster::N,эххкан,ӧшинь
5233,Fenster::N,эххкан,logs
5234,Tür::N,okse,ӧдзӧс
5235,Tür::N,okse,durvis
5236,Tür::N,uksa,ӧдзӧс
5237,Tür::N,uksa,durvis
5238,Tür::N,uksa,ӧдзӧс
5239,Tür::N,uksa,durvis
5240,Tür::N,uksâ,ӧдзӧс
5241,Tür::N,uksâ,durvis
5242,Tür::N,uhss,ӧдзӧс
5243,Tür::N,uhss,durvis
5244,Tür::N,уккс,ӧдзӧс
5245,Tür::N,уккс,durvis
5246,Tor::N,okse,дзиръя
5247,Tor::N,okse,vārti
5248,Tor::N,pårttå,дзиръя
5249,Tor::N,pårttå,vārti
5250,Tor::N,uksa,дзиръя
5251,Tor::N,uksa,vārti
5252,Tor::N,poarta,дзиръя
5253,Tor::N,poarta,vārti
5254,Tor::N,porttâ,дзиръя
5255,Tor::N,porttâ,vārti
5256,Tor::N,uustõk,дзиръя
5257,Tor::N,uustõk,vārti
5258,Tor::N,čuâlluhss,дзиръя
5259,Tor::N,čuâlluhss,vārti
5260,Tor::N,уккс,дзиръя
5261,Tor::N,уккс,vārti
5262,Zaun::N,haakene,потшӧс
5263,Zaun::N,haakene,žogs
5264,Zaun::N,jerra,потшӧс
5265,Zaun::N,jerra,žogs
5266,Zaun::N,gárdde,потшӧс
5267,Zaun::N,gárdde,žogs
5268,Zaun::N,áidi,потшӧс
5269,Zaun::N,áidi,žogs
5270,Zaun::N,äiđi,потшӧс
5271,Zaun::N,äiđi,žogs
5272,Zaun::N,äidd,потшӧс
5273,Zaun::N,äidd,žogs
5274,Zaun::N,čuâll,потшӧс
5275,Zaun::N,čuâll,žogs
5276,Zaun::N,а̄ййт,потшӧс
5277,Zaun::N,а̄ййт,žogs
5278,Dach::N,rehpie,вевт
5279,Dach::N,rehpie,jumts
5280,Dach::N,dæhkko,вевт
5281,Dach::N,dæhkko,jumts
5282,Dach::N,gáhttu,вевт
5283,Dach::N,gáhttu,jumts
5284,Dach::N,káttu,вевт
5285,Dach::N,káttu,jumts
5286,Dach::N,laakk,вевт
5287,Dach::N,laakk,jumts
5288,Dach::N,пэ̄ҏҏтэ̄ля,вевт
5289,Dach::N,пэ̄ҏҏтэ̄ля,jumts
5290,Dach::N,кры̄ша,вевт
5291,Dach::N,кры̄ша,jumts
5292,Leiter::N,raajtere,пос
5293,Leiter::N,raajtere,kāpnes
5294,Leiter::N,raajtere,redeles
5295,Leiter::N,tjajmos,пос
5296,Leiter::N,tjajmos,kāpnes
5297,Leiter::N,tjajmos,redeles
5298,Leiter::N,boagos,пос
5299,Leiter::N,boagos,kāpnes
5300,Leiter::N,boagos,redeles
5301,Leiter::N,ráidalas,пос
5302,Leiter::N,ráidalas,kāpnes
5303,Leiter::N,ráidalas,redeles
5304,Leiter::N,raidlâs,пос
5305,Leiter::N,raidlâs,kāpnes
5306,Leiter::N,raidlâs,redeles
5307,Leiter::N,лествец,пос
5308,Leiter::N,лествец,kāpnes
5309,Leiter::N,лествец,redeles
5310,Besen::N,saehpie,рос
5311,Besen::N,saehpie,slota
5312,Besen::N,gaerpene,рос
5313,Besen::N,gaerpene,slota
5314,Besen::N,njáman,рос
5315,Besen::N,njáman,slota
5316,Besen::N,luvdá,рос
5317,Besen::N,luvdá,slota
5318,Besen::N,luvdá,рос
5319,Besen::N,luvdá,slota
5320,Besen::N,västt,рос
5321,Besen::N,västt,slota
5322,Besen::N,ва̄сст,рос
5323,Besen::N,ва̄сст,slota
5324,Spaten::N,gåajvoe,зыр
5325,Spaten::N,gåajvoe,lāpsta
5326,Spaten::N,spádá,зыр
5327,Spaten::N,spádá,lāpsta
5328,Spaten::N,goajvvo,зыр
5329,Spaten::N,goajvvo,lāpsta
5330,Spaten::N,goaivu,зыр
5331,Spaten::N,goaivu,lāpsta
5332,Spaten::N,kuái'vu,зыр
5333,Spaten::N,kuái'vu,lāpsta
5334,Spaten::N,kuäivv,зыр
5335,Spaten::N,kuäivv,lāpsta
5336,Spaten::N,куаййв,зыр
5337,Spaten::N,куаййв,lāpsta
5338,Schaufel::N,gåajvoe,тэльӧб
5339,Schaufel::N,gåajvoe,liekšķere
