,Concept_ID,tt,mdf
792,ein wenig::ADV,бераз,аф лама
793,kaum::ADV,көчкә,а́ньцек
794,sehr::ADV,бик,пяк
795,so::ADV,алай,ста́не
796,noch::ADV,янә,нинге
797,noch::ADV,тагын,нинге
798,nur::ADV,фәкать,аньцек
799,schon::ADV,инде,ни
800,wieder::ADV,янә,та́га
801,wieder::ADV,тагын,та́га
802,vergebens::ADV,юкка,стак
803,vor::PRP,алдыннан,инголе
804,hinter::PRP,арттан,фтала
805,hinter::PRP,арттан,мельге
806,unter::PRP,астында,ала
807,durch::PRP,аша,пачк
808,neben::PRP,тирәсендә,ваксса
809,zwischen::PRP,арасында,ёткса
810,wegen::PRP,сәбәпле,сюнеда
811,dies::PRN,бу,тя
812,das::PRN,ул,ся
813,das::PRN,ул,тона
814,alles::PRN,һәммә,сембе
815,ich::PRN,мин,мон
816,du::PRN,син,тон
817,er::PRN,ул,сон
818,wir::PRN,без,минь
819,ihr::PRN,сез,тинь
820,sie::PRN,ул,синь
821,was::FPRN,ни,мезе
822,was::FPRN,нәрсә,мезе
823,wer::FPRN,кем,кие
824,wo::FADV,кайда,коса
825,wohin::FADV,кая,ков
826,wohin::FADV,кая,коза
827,wie::FADV,ничек,ко́да
828,warum::FADV,нигә,мес
829,wieviel::FNUM,ничә,мзя́ра
830,eins::NUM,бер,фкя
831,zwei::NUM,ике,кафта
832,drei::NUM,өч,колма
833,vier::NUM,дүрт,ниле
834,fünf::NUM,биш,вете
835,sechs::NUM,алты,кота
836,sieben::NUM,җиде,сисем
837,acht::NUM,сигез,кафкса
838,neun::NUM,тугыз,ве́йхкса
839,zehn::NUM,ун,кемонь
840,elf::NUM,унбер,кефкие
841,zwölf::NUM,унике,кемгафтува
842,zwanzig::NUM,егерме,комсь
843,dreißig::NUM,утыз,колмогемонь
844,vierzig::NUM,кырык,нильге́монь
845,fünfzig::NUM,илле,ве́дьгемонь
846,sechzig::NUM,алтмыш,ко́дгемонь
847,siebzig::NUM,җитмеш,сизьге́монь
848,achtzig::NUM,сиксән,ка́фксогемонь
849,neunzig::NUM,туксан,ве́йхксогемонь
850,hundert::NUM,йөз,сяда
851,tausend::NUM,мең,тёжянь
852,und::CNJ,вә,и
853,und::CNJ,вә,дъ
854,oder::CNJ,яки,или
855,oder::CNJ,яки,али
856,oder::CNJ,яисә,или
857,oder::CNJ,яисә,али
858,stehen::V,тору,а́щемс стя́да
859,sitzen::V,утыру,ащемс озада
860,liegen::V,яту,ма́дозь а́щемс
861,hängen::V,эленү,нюрьгомс
862,werden::V,булу,арамс
863,werden::V,булу,тиевомс
864,passieren::V,булу,лисэмс
865,passieren::V,булу,эвондамс
866,beginnen::V,башлану,ушедомс
867,enden::V,бетү,лоткамс
868,wechseln::V,үзгәртү,по́лафнемс
869,aufgehen[Sonne]::V,чыгу,стямс
870,aufgehen[Sonne]::V,чыгу,лисемс
871,untergehen[Sonne]::V,бату,валгомс
872,scheinen[Sonne]::V,яктырту,ва́лдоптомс
873,donnern::V,күкрәү,торамс
874,wehen::V,исү,уфа́мс
875,strömen::V,агу,шудемс
876,fließen::V,агу,шудемс
877,sich drehen::V,бөтерелү,шаромс
878,schwanken::V,икеләнү,якамс
879,schwingen::V,тирбәлү,люксемс
880,schwingen::V,тирбәлү,нюрьсемс
881,fallen::V,егылу,прамс
882,fallen::V,егылу,прашендомс
883,brennen::V,яну,паломс
884,rauchen::V,төтәү,качадомс
885,rauchen::V,төтенләү,качадомс
886,regnen::V,яву,пиземс
887,gefrieren::V,кату,эйндамс
888,gefrieren::V,кату,кельмомс
889,tauen::V,эрү,соламс
890,tauen::V,эретү,соламс
891,schmelzen::V,эрү,соламс
892,schmelzen::V,эретү,соламс
893,trocknen::V,кибү,коськомс
894,sieden::V,ургылу,лакамс
895,faulen::V,черү,наксадомс
896,verfaulen::V,черү,наксадомс
897,reißen::V,өзелү,сязевомс
898,versinken::V,бату,ваямс
899,vergehen::V,авышу,ётамс
900,erscheinen::V,пәйда булу,эвондамс
901,verschwinden::V,югалу,юма́мс
902,verschwinden::V,юк булу,юма́мс
903,sinken::V,кимү,валгомс
904,sinken::V,кайту,валгомс
905,abnehmen::V,азаю,киремс
906,zunehmen::V,арту,ламокстомс
907,zunehmen::V,арту,рашнемс
908,zunehmen::V,күбәю,ламокстомс
909,zunehmen::V,күбәю,рашнемс
910,zunehmen::V,ишәю,ламокстомс
911,zunehmen::V,ишәю,рашнемс
912,steigen::V,үсү,кеподемс
913,wachsen::V,үсү,касомс
914,glänzen::V,ялкылдау,цинзелдомс
915,glänzen::V,ялкылдау,цифордомс
916,funkeln::V,ялтырау,ци́фтордомс
917,lärmen::V,шаулау,жалнамс
918,läuten::V,шалтырату,гайфтемс
919,klingeln::V,шалтырату,гайфтемс
920,klirren::V,чылтырау,ка́нзеркшнемс
921,brausen::V,давыллау,жоледемс
922,brausen::V,дулау,жоледемс
923,rauschen::V,кыштырдау,вжнамс
924,rauschen::V,кыштырдау,гамнамс
925,klingen::V,ишетелү,кайгомс
926,bellen::V,өрү,ува́мс
927,heulen::V,улау,сувомс
928,heulen::V,улау,урнамс
929,blasen::V,өрү,уфа́мс
930,pfeifen::V,сызгырту,вяшкомс
931,schreien::V,кычкыру,пешкодомс
932,stöhnen::V,ыңгырашу,куфцемс
933,zittern::V,калтырау,таромс
934,zittern::V,калтырану,таромс
935,leben::V,яшәү,эрямс
936,leben::V,гомер итү,эрямс
937,geboren werden::V,туу,шачемс
938,atmen::V,сулау,ажнамс
939,trinken::V,эчү,симомс
940,essen::V,ашау,ярхцамс
941,schlucken::V,йоту,нилемс
942,müde werden::V,ялыгу,сиземс
943,müde werden::V,йөгенү,сиземс
944,einschlafen::V,йокыга китү,матодовомс
945,schlafen::V,йоклау,удомс
946,aufwachen::V,уяну,съргоземс
947,aufstehen::V,тору,стямс
948,sich erholen::V,ял алу,ваймосемс
949,sich erholen::V,истирахәт итү,ваймосемс
950,krank werden::V,чирләү,сярядькстомс
951,krank sein::V,чирләү,сярядемс
952,schmerzen::V,авырту,сярядемс
953,husten::V,ютәлләү,козомс
954,genesen::V,савыгу,пъ́чкамс
955,genesen::V,сәламәтләнү,пъ́чкамс
956,sterben::V,үлү,куломс
957,sterben::V,дөнья кую,куломс
958,sterben::V,вафат булу,куломс
959,umkommen::V,үлү,юма́мс
960,sich bewegen::V,йөрү,шаштомс
961,sich rühren::V,кыймылдау,сърхка́мс
962,sich erheben::V,басу,стямс
963,sich setzen::V,утыру,озамс
964,hinfallen::V,егылу,прамс
965,hinfallen::V,егылу,сяворемс
966,laufen::V,җәяүләү,якамс
967,schreiten::V,атлау,молемс
968,schreiten::V,атлау,аськолямс
969,spazierengehen::V,йөрү,якамс
970,spazierengehen::V,йөргенү,якамс
971,eilen::V,ашыгу,эряскодомс
972,sich beeilen::V,ашыгу,эряскодомс
973,sich beeilen::V,кызулау,эряскодомс
974,sausen::V,җилдерү,лиемс
975,rennen::V,йөгерү,арнемс
976,springen::V,сикерү,комотнемс
977,klettern::V,үрмәләү,ку́цемс
978,schaukeln::V,атыну,нюрямс
979,kriechen::V,шуышу,шаштомс комада
980,kriechen::V,үрмәләү,шаштомс комада
981,schwimmen::V,йөзү,уемс
982,tauchen::V,чуму,юпиемс
983,tauchen::V,чуму,чёпафнемс
984,rudern::V,ишү,па́немс ве́неж
985,fahren::V,бару,ардомс
986,fliegen::V,очу,лиемс
987,gehen::V,йөрү,молемс
988,weggehen::V,китү,тумс
989,abfahren::V,кузгалу,тумс
990,anhalten::V,тукталу,лоткамс
991,hineingehen::V,инү,сува́мс
992,eintreten::V,инү,сува́мс
993,kommen::V,килү,самс
994,ankommen::V,бару,самс
995,ankommen::V,бару,пачкодемс
996,zurückkommen::V,кире кайту,мърдамс
997,bleiben::V,калу,иля́домс
998,warten::V,көтү,учемс
999,erwarten::V,көтү,учемс
1000,suchen::V,эзләү,вешемс
1001,finden::V,табу,мумс
1002,versuchen::V,маташу,варчсемс
1003,vorbereiten::V,хәзерләү,анокламс
1004,lieben::V,сөю,кельгомс
1005,lieben::V,ярату,кельгомс
1006,mögen::V,өнәү,кельгомс
1007,lachen::V,көлү,рахамс
1008,lachen::V,көлү,рахсемс
1009,rühren::V,дулкынландыру,токамс седи
1010,weinen::V,елау,авардемс
1011,schimpfen::V,сүгү,сюцемс
1012,schimpfen::V,сүгенү,сюцемс
1013,sich ärgern::V,ачулану,кяжиямс
1014,sich fürchten::V,курку,пелемс
1015,fürchten::V,калтырау,пелемс
1016,fürchten::V,калтырану,пелемс
1017,fliehen::V,арка бирү,ворьгодемс
1018,flüchten::V,качу,ша́домс
1019,flüchten::V,качу,во́рьгодемс
1020,sehen::V,күрү,няемс
1021,anschauen::V,карау,ваномс
1022,ansehen::V,карау,ваномс
1023,ansehen::V,күзәтү,ваномс
1024,hören::V,ишетү,марямс
1025,zuhören::V,тыңлау,ку́лхдоньомс
1026,probieren::V,тату,варжамс
1027,riechen::V,иснәү,никса́мс
1028,fühlen::V,тою,марямс
1029,fühlen::V,сизү,марямс
1030,scheinen::V,күренү,ня́евомс
1031,zu sehen sein::V,күренү,ня́евомс
1032,vernehmen::V,ишетү,марямс
1033,frieren::V,өшү,паломс
1034,frieren::V,өшү,кельмомс
1035,frieren::V,күшегү,паломс
1036,frieren::V,күшегү,кельмомс
1037,tun::V,итү,тиемс
1038,können::V,алу,маштомс
1039,wollen::V,теләү,-не-
1040,anfangen::V,керешү,ушедомс
1041,beenden::V,бетерү,аде́ламс
1042,beenden::V,тәмамлау,аде́ламс
1043,aufhören::V,бетү,лоткамс
1044,gelingen::V,уңу,удалакшнемс
1045,geraten::V,сабышу,лисемс
1046,öffnen::V,ачу,панжемс
1047,schließen::V,ябу,сёлгомс
1048,stellen::V,кую,путомс
1049,setzen::V,утырту,озафнемс
1050,setzen::V,утырту,озавтнемс
1051,legen::V,яткыру,путомс
1052,berühren::V,тию,токамс
1053,verbinden::V,ялгау,сотомс
1054,bedecken::V,өрту,комачамс
1055,bedecken::V,өрту,вельхтямс
1056,bedecken::V,каплау,комачамс
1057,bedecken::V,каплау,вельхтямс
1058,bedecken::V,томалау,комачамс
1059,bedecken::V,томалау,вельхтямс
1060,aufhängen::V,асу,повфтамс
1061,anzünden::V,кабызу,крьвя́стемс
1062,aufheben::V,күтәрү,кеподемс
1063,aufheben::V,күтәрү,касфтомс
1064,zurücklassen::V,калдыру,ка́домс
1065,verlieren::V,югалту,юма́фтомс
1066,fallen lassen::V,төшерү,прафтомс
1067,machen::V,ясау,тиемс
1068,machen::V,эшләү,тиемс
1069,herstellen::V,ясау,анокламс
1070,bauen::V,кору,путомс
1071,reparieren::V,төзәтү,петемс
1072,verbessern::V,яхшырту,цебярьгофтомс
1073,ändern::V,үзгәртү,полафтомс
1074,graben::V,казу,шу́вомс
1075,graben::V,казу,та́ргамс
1076,beugen::V,ию,мяндемс
1077,biegen::V,бөгү,комафтомс
1078,drehen::V,бору,шо́вамс
1079,drehen::V,бору,ша́рфнемс
1080,drehen::V,бөтерү,шо́вамс
1081,drehen::V,бөтерү,ша́рфнемс
1082,wenden::V,бору,ша́рфтомс
1083,umdrehen::V,түнтәрү,шарфтомс
1084,heben::V,күтәрү,ке́подемс
1085,hochheben::V,күтәрү,ке́подемс
1086,hochheben::V,күтәрү,ка́сфтомс
1087,ergreifen::V,эләктерү,фатямс
1088,halten::V,тоту,кирдемс
1089,drücken::V,кысу,люпшта́мс
1090,schieben::V,кузгату,шашфтомс
1091,kratzen::V,тырнау,а́нгорямс
1092,kratzen::V,тырнау,киськоря́мс
1093,lecken::V,ялау,нолсемс
1094,beißen::V,тешләү,сускомс
1095,abreißen::V,өзү,сяземс
1096,abschneiden::V,кыю,керомс
1097,abschneiden::V,кисү,керомс
1098,binden::V,бәйләү,сотомс
1099,stecken::V,төртү,сялгомс
1100,stecken::V,тыгу,сялгомс
1101,brechen::V,сындыру,си́ннемс
1102,brechen::V,сындыру,ка́лафтомс
1103,klopfen::V,шаку,чакамс
1104,klopfen::V,шаку,чакиемс
1105,klopfen::V,шакылдау,чакамс
1106,klopfen::V,шакылдау,чакиемс
1107,hauen::V,кыйнау,шавомс
1108,hauen::V,кыйнау,пиксомс
1109,kleben::V,ябыштыру,пе́тфнемс
1110,reiben::V,ышку,шо́вамс
1111,streichen::V,ягу,вадемс
1112,schleifen::V,кайрау,шо́вамс
1113,schneiden::V,кисү,керомс
1114,rütteln::V,селкетү,та́рфтомс
1115,schütteln::V,селкетү,шука́демс
1116,schwenken::V,болгау,яфодемс
1117,schütten::V,кою,каямс
1118,schütten::V,кою,нюрьхтя́мс
1119,füllen::V,тутыру,пяшкодемс
1120,einwickeln::V,төрү,тапардамс
1121,tragen::V,ташу,кандомс
1122,schleppen::V,сөйрәү,ускомс
1123,schleppen::V,өстерәү,ускомс
1124,ziehen::V,тарту,ускомс
1125,aufbewahren::V,саклау,ванфтомс
1126,werfen::V,ыргыту,ёрямс
1127,fangen::V,тоту,кунда́мс
1128,packen::V,эләктерү,фатямс
1129,verstecken::V,яшерү,кяшемс
1130,teilen::V,бүлү,явомс
1131,schicken::V,җибәрү,кучемс
1132,bringen::V,китерү,кандомс
1133,bringen::V,китерү,пачфтемс
1134,hinzufügen::V,өстәү,пу́томс та́га
1135,hinzufügen::V,өстәү,ма́ксомс та́га
1136,bekommen::V,алу,сявомс
1137,erhalten::V,алу,сявомс
1138,nehmen::V,алу,сявомс
1139,wählen::V,сайлау,ко́чкамс
1140,auswählen::V,сайлау,кочкамс
1141,bewahren::V,саклау,ванфтомс
1142,behindern::V,комачаулау,шорямс
1143,verderben::V,бозу,коламс
1144,verderben::V,бозу,гастямс
1145,beschädigen::V,бозу,тиендемс зиян
1146,zerbrechen::V,вату,тапамс
1147,zerreißen::V,өзү,сяземс
1148,zerreißen::V,ерту,сяземс
1149,zerstören::V,җимерү,ка́лафтомс
1150,verbrennen::V,яндыру,пълхта́мс
1151,verbrennen::V,көйдерү,пълхта́мс
1152,geben::V,бирү,ма́ксомс
1153,reichen::V,тапшыру,максомс
1154,schenken::V,бүләкләү,каземс
1155,versprechen::V,вәгъдә бирү,ма́ксомс вал
1156,wünschen::V,котлау,арьсемс
1157,loben::V,мактау,шна́мс
1158,küssen::V,үбү,палсемс
1159,wiegen::V,тирбәтү,нюря́фтомс
1160,zudecken::V,ябу,вельхтямс
1161,zudecken::V,бөркәү,вельхтямс
1162,wecken::V,уяту,стя́фтомс
1163,wecken::V,уяту,съ́ргозьфтемс
1164,zeigen::V,күрсәтү,няфтемс
1165,führen::V,йөртү,вятемс
1166,lehren::V,өйрәтү,тонафтомс
1167,unterrichten::V,укыту,тонафтомс
1168,aufziehen::V,асрау,касфтомс
1169,leiten::V,җитәкләү,вятемс
1170,antreiben::V,куалау,вятемс
1171,antreiben::V,әйдәләү,вятемс
1172,antreiben::V,ашыктыру,вятемс
1173,lassen::V,мәҗбүр итү,кошардомс
1174,einladen::V,чакыру,тердемс
1175,einladen::V,чакыру,серьгядемс
1176,vereinigen::V,берләштерү,пуроптомс
1177,vereinigen::V,берләштерү,кочкамс марса
1178,besuchen::V,керешү,варжамс
1179,treffen::V,очрату,васьфтомс
1180,sich versammeln::V,җыелышу,кочкавомс
1181,spielen::V,уйнау,налхксемс
1182,singen::V,җырлау,морамс
1183,tanzen::V,бию,кштимс
1184,sich trennen::V,аерылу,явомс
1185,sich trennen::V,ташлашу,явомс
1186,verlassen::V,ташлау,кадондомс
1187,verlassen::V,калдыру,кадондомс
1188,retten::V,коткару,идемс
1189,retten::V,коткару,араламс
1190,bewachen::V,каравыллау,ваномс
1191,schützen::V,ышыклау,а́раламс
1192,verteidigen::V,яклау,а́раламс
1193,verteidigen::V,саклау,а́раламс
1194,sich schlagen::V,сугышу,тюремс
1195,schießen::V,ату,ляцемс
1196,siegen::V,җиңү,сяськомс
1197,ärgern::V,ачуландыру,кяжияфтомс
1198,schlagen::V,ору,токамс
1199,schlagen::V,бәрү,токамс
1200,schlagen::V,тукмау,токамс
1201,treten::V,тибү,тапамс
1202,stechen::V,кадау,пупамс
1203,stechen::V,кадау,сялгомс
1204,stoßen::V,этү,тостядемс
1205,stehlen::V,урлау,саламс
1206,stören::V,комачаулау,шорсемс
1207,belästigen::V,борчу,токсамс
1208,belästigen::V,борчу,аф кадомс ваймама
1209,belästigen::V,билмазалау,токсамс
1210,belästigen::V,билмазалау,аф кадомс ваймама
1211,verbergen::V,яшерү,кяшемс
1212,täuschen::V,алдату,васькафтомс
1213,täuschen::V,алдату,кяльготнемс
1214,betrügen::V,хәрәмләшү,васькафнемс
1215,töten::V,үтерү,шавомс
1216,töten::V,үтерү,аде́ламс
1217,wohnen::V,яшәү,эрямс
1218,arbeiten::V,эшләү,покодемс
1219,sammeln::V,туплау,кочкамс
1220,sammeln::V,туплау,пу́роптомс
1221,pflücken::V,өзү,фатнемс
1222,pflücken::V,өзү,нотфнемс
1223,jagen::V,аулау,кунда́мс
1224,fischen::V,балык тоту,калонь кунда́мс
1225,fassen::V,тоту,кунда́мс
1226,hüten::V,көтү,ваномс
1227,treiben::V,куалау,панемс
1228,anbinden::V,бәйләү,сотомс
1229,füttern::V,туйдыру,трямс
1230,füttern::V,туйдыру,а́ндомс
1231,melken::V,саву,потямс
1232,hacken::V,чабу,лазондомс
1233,gießen::V,сугару,валомс
1234,reifen::V,җитешү,кенеремс
1235,zubereiten::V,пешеренү,анокламс
1236,kochen::V,пешерү,пидемс
1237,kochen::V,кайнату,пидемс
1238,backen::V,пешерү,пидемс
1239,braten::V,куыру,пуштомс
1240,braten::V,кыздыру,пуштомс
1241,umrühren::V,бутау,шорямс
1242,umrühren::V,болгату,шорямс
1243,stricken::V,бәйләү,кодамс
1244,nähen::V,тегү,стамс
1245,färben::V,ману,а́рхтомс
1246,reinigen::V,чистарту,ва́ткамс
1247,reinigen::V,чистарту,а́роптомс
1248,waschen::V,юу,муськомс
1249,abwischen::V,сөртү,нардамс
1250,spülen::V,чайкау,оргалдомс
1251,fegen::V,себерү,тяемс
1252,kehren::V,себерү,тяемс
1253,baden::V,коену,э́шелямс
1254,sich waschen::V,юыну,штамс
1255,ausziehen::V,чишенү,кайсефтемс
1256,anziehen::V,кию,ща́фтомс
1257,sich anziehen::V,киенү,щамс
1258,kämmen::V,тарау,се́ендемс
1259,schmücken::V,бизәү,на́ряжамс
1260,schmücken::V,бизәү,ма́зоптомс
1261,schmücken::V,бизәкләү,на́ряжамс
1262,schmücken::V,бизәкләү,ма́зоптомс
1263,sagen::V,дию,азомс
1264,sagen::V,дию,мярьгомс
1265,sagen::V,әйтү,азомс
1266,sagen::V,әйтү,мярьгомс
1267,sprechen::V,сөйләү,корхтамс
1268,sprechen::V,сөйләшү,корхтамс
1269,reden::V,сөйләү,корхнемс
1270,sich unterhalten::V,сөйләшү,корхнемс
1271,fragen::V,сорау,ки́зефтемс
1272,fragen::V,сорашу,ки́зефтемс
1273,bitten::V,үтенү,а́намс
1274,bitten::V,үтенү,ве́шемс
1275,erzählen::V,сөйләү,а́зондомс
1276,mitteilen::V,белдерү,азомс
1277,nennen::V,дию,лемдемс
1278,nennen::V,дию,путомс лем
1279,rufen::V,дәшү,серьгядемс
1280,prahlen::V,мактану,шна́фтомс пря́
1281,prahlen::V,шапырыну,шна́фтомс пря́
1282,übersetzen::V,күчерү,ётафтомс
1283,denken::V,уйлау,арьсемс
1284,glauben::V,инану,кемамс
1285,bemerken::V,искәрү,ня́емс
1286,erkennen::V,тану,содамс
1287,begreifen::V,аңлау,сатомс
1288,begreifen::V,төшенү,сатомс
1289,verstehen::V,аңлау,шарьхкодемс
1290,verstehen::V,төшенү,шарьхкодемс
1291,lernen::V,уку,тонафнемс
1292,lernen::V,өйрәнү,тонафнемс
1293,wissen::V,белү,со́дамс
1294,sich erinnern an::V,хәтерләү,лятфтамс
1295,vergessen::V,оныту,юкстамс
1296,messen::V,үлчәү,ункснемс
1297,zählen::V,санау,лу́вомс
1298,zählen::V,санау,а́рьсемс
1299,rechnen::V,исәпләү,лувомс
1300,lesen::V,уку,лувомс
1301,lesen::V,уку,морафтомс
1302,malen::V,рәсем ясау,рисова́ндамс
1303,malen::V,сурәт ясау,рисова́ндамс
1304,malen::V,сурәтләү,рисова́ндамс
1305,zeichnen::V,язу-сызу,рисова́ндамс
1306,zeichnen::V,сурәт ясау,рисова́ндамс
1307,schreiben::V,язу,сёрмадомс
1308,besitzen::V,биләү,улемс азоркс
1309,kaufen::V,алу,рамамс
1310,verkaufen::V,сату,мимс
1311,bezahlen::V,түләү,пандомс
1312,zahlen::V,түләү,па́ндомс
1313,beherrschen::V,ия булу,азорондамс
1314,ertragen::V,чыдау,кирдемс
