,Concept_ID,cs,nl
846,vergebens::ADV,marně,vergeefs
847,vergebens::ADV,marně,tevergeefs
848,vor::PRP,před,voor
849,hinter::PRP,za,achter
850,unter::PRP,pod,onder
851,unter::PRP,pod,beneden
852,durch::PRP,skrz,door
853,neben::PRP,vedle,naast
854,zwischen::PRP,mezi,tussen
855,wegen::PRP,pro,wegens
856,wegen::PRP,pro,vanwege
857,dies::PRN,toto,dit
858,dies::PRN,tohle,dit
859,das::PRN,to,dat
860,alles::PRN,všechno,alles
861,ich::PRN,já,ik
862,du::PRN,ty,je
863,du::PRN,ty,jij
864,er::PRN,on,hij
865,wir::PRN,my,we
866,wir::PRN,my,wij
867,ihr::PRN,vy,jullie
868,sie::PRN,oni,ze
869,sie::PRN,oni,zij
870,was::FPRN,co,wat
871,wer::FPRN,kdo,wie
872,wo::FADV,kde,waar
873,wohin::FADV,kam,waarheen
874,wie::FADV,jak,hoe
875,warum::FADV,proč,waarom
876,wieviel::FNUM,kolik,hoeveel
877,eins::NUM,jeden,één
878,zwei::NUM,dva,twee
879,drei::NUM,tři,drie
880,vier::NUM,čtyři,vier
881,fünf::NUM,pět,vijf
882,sechs::NUM,šest,zes
883,sieben::NUM,sedm,zeven
884,acht::NUM,osm,acht
885,neun::NUM,devět,negen
886,zehn::NUM,deset,tien
887,elf::NUM,jedenáct,elf
888,zwölf::NUM,dvanáct,twaalf
889,zwanzig::NUM,dvacet,twintig
890,dreißig::NUM,třicet,dertig
891,vierzig::NUM,čtyřicet,veertig
892,fünfzig::NUM,padesát,vijftig
893,sechzig::NUM,šedesát,zestig
894,siebzig::NUM,sedmdesát,zeventig
895,achtzig::NUM,osmdesát,tachtig
896,neunzig::NUM,devadesát,negentig
897,hundert::NUM,sto,honderd
898,tausend::NUM,tisíc,duizend
899,und::CNJ,a,en
900,oder::CNJ,nebo,of
901,stehen::V,stát,staan
902,sitzen::V,sedět,zitten
903,liegen::V,ležet,liggen
904,hängen::V,viset,hangen
905,werden::V,stát se,worden
906,passieren::V,stát se,gebeuren
907,beginnen::V,počít,beginnen
908,enden::V,končit,eindigen
909,enden::V,skončit,eindigen
910,wechseln::V,měnit se,wijzigen
911,wechseln::V,měnit se,veranderen
912,aufgehen[Sonne]::V,vyjít,opgaan
913,untergehen[Sonne]::V,zapadnout,ondergaan
914,scheinen[Sonne]::V,svítit,schijnen
915,donnern::V,hřmět,donderen
916,wehen::V,vát,waaien
917,wehen::V,vanout,waaien
918,strömen::V,proudit,stromen
919,fließen::V,téct,vloeien
920,sich drehen::V,točit se,draaien
921,sich drehen::V,točit se,zich draaien
922,schwanken::V,kolísat,wankelen
923,schwanken::V,houpat se,wankelen
924,schwingen::V,kývat se,zwieren
925,fallen::V,padat,vallen
926,brennen::V,hořet,branden
927,rauchen::V,kouřit,roken
928,regnen::V,pršet,regenen
929,gefrieren::V,zamrznout,bevriezen
930,tauen::V,tát,dooien
931,schmelzen::V,tavit,smelten
932,trocknen::V,schnout,drogen
933,sieden::V,vřít,koken
934,sieden::V,vřít,zieden
935,faulen::V,hnít,rotten
936,verfaulen::V,shnít,verrotten
937,reißen::V,roztrhat se,scheuren
938,versinken::V,topit se,verzinken
939,versinken::V,ponořit se,verzinken
940,vergehen::V,plynout,vergaan
941,erscheinen::V,objevit se,opdagen
942,erscheinen::V,objevit se,verschijnen
943,verschwinden::V,zmizet,verdwijnen
944,sinken::V,klesat,zinken
945,abnehmen::V,ubýt,afnemen
946,abnehmen::V,ubýt,verminderen
947,zunehmen::V,přibýt,toenemen
948,steigen::V,stoupat,stijgen
949,steigen::V,stoupat,omhooggaan
950,wachsen::V,růst,groeien
951,glänzen::V,lesknout se,glanzen
952,glänzen::V,lesknout se,schitteren
953,funkeln::V,jiskřit se,fonkelen
954,lärmen::V,dělat hluk,lawaai maken
955,läuten::V,zvonit,luiden
956,klingeln::V,zvonit,bellen
957,klirren::V,řinčet,rinkelen
958,brausen::V,hučet,bruisen
959,rauschen::V,šumět,ruisen
960,klingen::V,znít,klinken
961,bellen::V,štěkat,blaffen
962,heulen::V,výt,huilen
963,blasen::V,foukat,blazen
964,pfeifen::V,pískat,fluiten
965,schreien::V,křičet,gillen
966,schreien::V,křičet,schreeuwen
967,stöhnen::V,sténat,steunen
968,zittern::V,třást se,beven
969,zittern::V,třást se,sidderen
970,leben::V,žít,leven
971,geboren werden::V,rodit se,geboren worden
972,atmen::V,dýchat,ademen
973,trinken::V,pít,drinken
974,essen::V,jíst,eten
975,schlucken::V,polykat,slikken
976,müde werden::V,unavit se,moe worden
977,einschlafen::V,usnout,inslapen
978,schlafen::V,spát,slapen
979,aufwachen::V,probudit se,ontwaken
980,aufwachen::V,probudit se,wakker worden
981,aufstehen::V,vstát,opstaan
982,sich erholen::V,zotavovat se,zich ontspannen
983,krank werden::V,onemocnět,ziek worden
984,krank sein::V,být nemocný,ziek zijn
985,schmerzen::V,bolet,pijn doen
986,husten::V,kašlat,hoesten
987,genesen::V,uzdravit se,genezen
988,sterben::V,umřít,sterven
989,sterben::V,umřít,overlijden
990,umkommen::V,zahynout,omkomen
991,sich bewegen::V,pohnout se,zich bewegen
992,sich rühren::V,hnout se,zich verroeren
993,sich erheben::V,zdvihnout se,oprijzen
994,sich erheben::V,zdvihnout se,verrijzen
995,sich setzen::V,posadit se,gaan zitten
996,hinfallen::V,upadnout,vallen
997,hinfallen::V,upadnout,neervallen
998,laufen::V,běžet,lopen
999,schreiten::V,kráčet,stappen
1000,schreiten::V,kráčet,schrijden
1001,spazierengehen::V,procházet se,gaan wandelen
1002,eilen::V,spěchat,ijlen
1003,eilen::V,spěchat,haasten
1004,sich beeilen::V,pospíšit si,zich haasten
1005,sausen::V,fičet,stuiven
1006,rennen::V,pádit,rennen
1007,springen::V,skákat,springen
1008,klettern::V,lézt,klimmen
1009,klettern::V,lézt,klauteren
1010,klettern::V,šplhat,klimmen
1011,klettern::V,šplhat,klauteren
1012,schaukeln::V,houpat,schommelen
1013,kriechen::V,lézt,kruipen
1014,kriechen::V,plazit se,kruipen
1015,schwimmen::V,plavat,zwemmen
1016,tauchen::V,nořit se,duiken
1017,rudern::V,veslovat,roeien
1018,fahren::V,jet,rijden
1019,fahren::V,jezdit,rijden
1020,fliegen::V,létat,vliegen
1021,gehen::V,jít,gaan
1022,weggehen::V,odejít,weggaan
1023,abfahren::V,odjet,vertrekken
1024,anhalten::V,zastavit se,stoppen
1025,anhalten::V,zastavit se,stilhouden
1026,hineingehen::V,vcházet se,ingaan
1027,hineingehen::V,vcházet se,binnengaan
1028,eintreten::V,vstoupit,binnenkomen
1029,kommen::V,přijít,komen
1030,ankommen::V,dojít,aankomen
1031,zurückkommen::V,vrátit se,terugkomen
1032,bleiben::V,zůstat,blijven
1033,warten::V,čekat,wachten
1034,erwarten::V,čekat na,verwachten
1035,suchen::V,hledat,zoeken
1036,finden::V,najít,vinden
1037,versuchen::V,zkoušet,proberen
1038,versuchen::V,zkoušet,beproeven
1039,vorbereiten::V,připravit,voorbereiden
1040,lieben::V,milovat,houden van
1041,mögen::V,mít rád,lusten
1042,mögen::V,mít rád,houden van
1043,lachen::V,smát se,lachen
1044,rühren::V,dojmout,roeren
1045,weinen::V,plakat,huilen
1046,weinen::V,plakat,schreien
1047,schimpfen::V,nadávat,kijven
1048,schimpfen::V,nadávat,schelden
1049,sich ärgern::V,pohoršit se,zich ergeren
1050,sich fürchten::V,bát se,bang zijn
1051,fürchten::V,bát se,vrezen
1052,fliehen::V,utéct,vluchten
1053,flüchten::V,prchnout,ontsnappen
1054,flüchten::V,prchnout,ontkomen
1055,sehen::V,vidět,zien
1056,anschauen::V,podívat se na,aankijken
1057,ansehen::V,sledovat,aanzien
1058,ansehen::V,sledovat,bekijken
1059,hören::V,slyšet,horen
1060,zuhören::V,poslouchat,luisteren
1061,probieren::V,ochutnávat,proeven
1062,riechen::V,cítit,ruiken
1063,fühlen::V,cítit,voelen
1064,scheinen::V,zdát se,lijken
1065,zu sehen sein::V,moci být viděn,te zien zijn
1066,vernehmen::V,uslyšet,vernemen
1067,frieren::V,mrznout,het koud hebben
1068,tun::V,dělat,doen
1069,können::V,moct,kunnen
1070,wollen::V,chtít,willen
1071,anfangen::V,začít,beginnen
1072,anfangen::V,začít,aanvangen
1073,beenden::V,ukončit,beëindigen
1074,aufhören::V,přestat,ophouden
1075,gelingen::V,podařit se,lukken
1076,gelingen::V,podařit se,gelukken
1077,geraten::V,dařit se,uitvallen
1078,öffnen::V,otevřít,openen
1079,öffnen::V,otevřít,opendoen
1080,schließen::V,zavřít,sluiten
1081,schließen::V,zavřít,dichtdoen
1082,stellen::V,postavit,stellen
1083,stellen::V,postavit,plaatsen
1084,setzen::V,posadit,zetten
1085,setzen::V,posadit,plaatsen
1086,legen::V,klást,leggen
1087,legen::V,položit,leggen
1088,berühren::V,dotýkat se,aanraken
1089,verbinden::V,spojit,verbinden
1090,bedecken::V,pokrýt,bedekken
1091,aufhängen::V,oběsit,ophangen
1092,aufhängen::V,pověsit,ophangen
1093,anzünden::V,zapálit,aansteken
1094,anzünden::V,podpálit,aansteken
1095,aufheben::V,zvednout,oprapen
1096,aufheben::V,zdvihnout,oprapen
1097,zurücklassen::V,zanechat,achterlaten
1098,verlieren::V,ztratit,verliezen
1099,fallen lassen::V,upustit,laten vallen
1100,machen::V,udělat,maken
1101,herstellen::V,vyrobit,produceren
1102,herstellen::V,vyrobit,voortbrengen
1103,bauen::V,stavět,bouwen
1104,bauen::V,budovat,bouwen
1105,reparieren::V,opravit,repareren
1106,reparieren::V,opravit,herstellen
1107,verbessern::V,zlepšit,verbeteren
1108,ändern::V,změnit,wijzigen
1109,ändern::V,změnit,veranderen
1110,graben::V,rýt,graven
1111,graben::V,kopat,graven
1112,beugen::V,ohnout,buigen
1113,biegen::V,ohnout,buigen
1114,drehen::V,točit,draaien
1115,wenden::V,obrátit,keren
1116,wenden::V,obrátit,wenden
1117,umdrehen::V,obrátit,omdraaien
1118,heben::V,zdvihnout,heffen
1119,heben::V,zdvihnout,optillen
1120,hochheben::V,zvednout,tillen
1121,ergreifen::V,chopit se,pakken
1122,ergreifen::V,chopit se,grijpen
1123,halten::V,držet,houden
1124,drücken::V,stisknout,drukken
1125,schieben::V,posouvat,duwen
1126,schieben::V,posouvat,schuiven
1127,kratzen::V,škrábat,krassen
1128,lecken::V,lízat,likken
1129,beißen::V,kousat,bijten
1130,abreißen::V,utrhat,afrukken
1131,abreißen::V,utrhat,afscheuren
1132,abreißen::V,odtrhat,afrukken
1133,abreißen::V,odtrhat,afscheuren
1134,abschneiden::V,uřezat,afsnijden
1135,abschneiden::V,ukrojit,afsnijden
1136,binden::V,přivázat,binden
1137,stecken::V,strčit,steken
1138,brechen::V,lomit,breken
1139,klopfen::V,ťukat,kloppen
1140,klopfen::V,klepat,kloppen
1141,hauen::V,bít,houwen
1142,kleben::V,lepit,plakken
1143,reiben::V,třít,wrijven
1144,streichen::V,mazat,smeren
1145,schleifen::V,brousit,slijpen
1146,schneiden::V,řezat,snijden
1147,schneiden::V,střihat,snijden
1148,rütteln::V,třást,schudden
1149,rütteln::V,otřást,schudden
1150,schütteln::V,třást,schudden
1151,schütteln::V,zatřást,schudden
1152,schwenken::V,mávat,wuiven
1153,schwenken::V,mávat,zwaaien
1154,schütten::V,nasypat,gieten
1155,schütten::V,nasypat,storten
1156,füllen::V,naplnit,vullen
1157,einwickeln::V,zavinout,inwikkelen
1158,tragen::V,nést,dragen
1159,schleppen::V,vléct,slepen
1160,ziehen::V,tahat,trekken
1161,ziehen::V,táhnout,trekken
1162,aufbewahren::V,schovat,bewaren
1163,werfen::V,házet,gooien
1164,fangen::V,chytat,vangen
1165,packen::V,uchvátit,pakken
1166,packen::V,uchvátit,vastpakken
1167,verstecken::V,schovat,verstoppen
1168,teilen::V,rozdělit,delen
1169,schicken::V,posílat,sturen
1170,bringen::V,přinést,brengen
1171,hinzufügen::V,připojit,toevoegen
1172,bekommen::V,dostat,verkrijgen
1173,erhalten::V,uchovat,krijgen
1174,nehmen::V,vzít,nemen
1175,wählen::V,zvolit,kiezen
1176,wählen::V,zvolit,verkiezen
1177,auswählen::V,vybrat,uitkiezen
1178,bewahren::V,uchránit,bewaren
1179,behindern::V,překážet,hinderen
1180,verderben::V,zkazit,bederven
1181,beschädigen::V,porušit,beschadigen
1182,beschädigen::V,poškodit,beschadigen
1183,zerbrechen::V,rozlámat,breken
1184,zerbrechen::V,rozlámat,stukbreken
1185,zerreißen::V,roztrhnout,scheuren
1186,zerreißen::V,roztrhnout,verscheuren
1187,zerstören::V,zničit,vernielen
1188,verbrennen::V,spálit,branden
1189,verbrennen::V,spálit,verbranden
1190,geben::V,dát,geven
1191,reichen::V,podat,reiken
1192,reichen::V,podat,aanreiken
1193,schenken::V,darovat,schenken
1194,versprechen::V,slíbit,beloven
1195,wünschen::V,přát,wensen
1196,loben::V,chválit,loven
1197,loben::V,chválit,prijzen
1198,küssen::V,líbat,kussen
1199,wiegen::V,chovat,wiegen
1200,wiegen::V,kolébat,wiegen
1201,zudecken::V,přikrýt,toedekken
1202,zudecken::V,přiklopit,toedekken
1203,wecken::V,vzbudit,wekken
1204,zeigen::V,ukázat,tonen
1205,zeigen::V,ukázat,wijzen
1206,führen::V,vést,voeren
1207,lehren::V,učit,leren
1208,unterrichten::V,vyučovat,onderwijzen
1209,aufziehen::V,vychovat,grootbrengen
1210,leiten::V,vodit,leiden
1211,antreiben::V,nutit,aandrijven
1212,lassen::V,dát,laten
1213,einladen::V,pozvat,uitnodigen
1214,vereinigen::V,spojit,verenigen
1215,besuchen::V,návštívit,bezoeken
1216,treffen::V,potkat,treffen
1217,treffen::V,potkat,ontmoeten
1218,sich versammeln::V,shromáždit se,zich verzamelen
1219,spielen::V,hrát,spelen
1220,singen::V,zpívat,zingen
1221,tanzen::V,tančit,dansen
1222,sich trennen::V,rozejít se,van elkaar gaan
1223,verlassen::V,opustit,verlaten
1224,retten::V,zachránit,redden
1225,bewachen::V,hlídat,bewaken
1226,schützen::V,chránit,beschermen
1227,verteidigen::V,obhájit,verdedigen
1228,sich schlagen::V,bít se,knokken
1229,schießen::V,střílet,schieten
1230,siegen::V,zvítězit,overwinnen
1231,ärgern::V,zlobit,ergeren
1232,ärgern::V,pohoršit,ergeren
1233,schlagen::V,udeřit,slaan
1234,schlagen::V,praštit,slaan
1235,treten::V,kopnout,trappen
1236,treten::V,kopnout,schoppen
1237,stechen::V,bodnout,steken
1238,stechen::V,bodnout,prikken
1239,stechen::V,píchnout,steken
1240,stechen::V,píchnout,prikken
1241,stoßen::V,strčit,stoten
1242,stehlen::V,ukrást,stelen
1243,stören::V,vyrušit,storen
1244,stören::V,vyrušit,verstoren
1245,belästigen::V,obtěžovat,lastig vallen
1246,verbergen::V,skrýt,verbergen
1247,täuschen::V,klamat,misleiden
1248,betrügen::V,podvést,bedriegen
1249,töten::V,zabít,doden
1250,wohnen::V,bydlit,wonen
1251,arbeiten::V,pracovat,werken
1252,sammeln::V,sebrat,inzamelen
1253,sammeln::V,sebrat,verzamelen
1254,pflücken::V,česat,plukken
1255,jagen::V,uhonit,jagen
1256,fischen::V,chytat ryby,vissen
1257,fassen::V,ulovit,vangen
1258,hüten::V,pást,hoeden
1259,treiben::V,hnát,drijven
1260,anbinden::V,přivázat,vastbinden
1261,füttern::V,krmit,voeren
1262,melken::V,dojit,melken
1263,hacken::V,seknout,hakken
1264,gießen::V,zalít,gieten
1265,reifen::V,uzrát,rijpen
1266,zubereiten::V,připravit,klaarmaken
1267,zubereiten::V,připravit,toebereiden
1268,kochen::V,vařit,koken
1269,backen::V,péct,bakken
1270,braten::V,smažit,braden
1271,umrühren::V,zamíchat,omroeren
1272,stricken::V,plést,breien
1273,nähen::V,šít,naaien
1274,färben::V,nabarvit,verven
1275,färben::V,nabarvit,kleuren
1276,reinigen::V,očistit,reinigen
1277,waschen::V,mýt,wassen
1278,abwischen::V,utřít,afvegen
1279,spülen::V,spláchnout,spoelen
1280,spülen::V,spláchnout,afwassen
1281,fegen::V,zamést,vegen
1282,kehren::V,mést,vegen
1283,baden::V,koupat se,baden
1284,sich waschen::V,mýt se,zich wassen
1285,ausziehen::V,svléct,uittrekken
1286,anziehen::V,obléct,aantrekken
1287,sich anziehen::V,oblékat se,zich aankleden
1288,kämmen::V,učesat,kammen
1289,schmücken::V,ozdobit,tooien
1290,sagen::V,říct,zeggen
1291,sprechen::V,mluvit,spreken
1292,reden::V,hovořit,praten
1293,sich unterhalten::V,povídat se,zich onderhouden
1294,fragen::V,zeptat se,vragen
1295,bitten::V,prosit,vragen
1296,bitten::V,prosit,verzoeken
1297,erzählen::V,povídat,vertellen
1298,mitteilen::V,sdělit,meedelen
1299,mitteilen::V,oznámit,meedelen
1300,nennen::V,nazvat,noemen
1301,rufen::V,volat,roepen
1302,rufen::V,zavolat,roepen
1303,prahlen::V,chlubit se,pralen
1304,übersetzen::V,přeložit,vertalen
1305,denken::V,myslit,denken
1306,glauben::V,věřit,geloven
1307,bemerken::V,zpozorovat,bemerken
1308,erkennen::V,poznat,herkennen
1309,begreifen::V,pochopit,begrijpen
1310,verstehen::V,porozumět,verstaan
1311,lernen::V,učit se,leren
1312,wissen::V,vědět,weten
1313,sich erinnern an::V,vzpomínat si na,zich herinneren aan
1314,vergessen::V,zapomínat,vergeten
1315,messen::V,měřit,meten
1316,zählen::V,spočítat,tellen
1317,rechnen::V,počítat,rekenen
1318,lesen::V,číst,lezen
1319,malen::V,malovat,schilderen
1320,zeichnen::V,rýsovat,tekenen
1321,schreiben::V,psát,schrijven
1322,besitzen::V,mít,bezitten
1323,besitzen::V,vlastnit,bezitten
1324,kaufen::V,koupit,kopen
1325,verkaufen::V,prodat,verkopen
1326,bezahlen::V,zaplatit,betalen
1327,zahlen::V,platit,betalen
1328,beherrschen::V,ovládat,beheersen
1329,ertragen::V,snést,verdragen
