,Concept_ID,de,la
809,laufen::V,laufen,vadere
810,schreiten::V,schreiten,gradi
811,spazierengehen::V,spazierengehen,ambulare
812,eilen::V,eilen,properare
813,sich beeilen::V,sich beeilen,festinare
814,sausen::V,sausen,currere
815,rennen::V,rennen,currere
816,springen::V,springen,salire
817,klettern::V,klettern,niti
818,schaukeln::V,schaukeln,oscillare
819,kriechen::V,kriechen,repere
820,kriechen::V,kriechen,serpere
821,schwimmen::V,schwimmen,nare
822,schwimmen::V,schwimmen,natare
823,tauchen::V,tauchen,mergere
824,rudern::V,rudern,remigare
825,fahren::V,fahren,vehi
826,fliegen::V,fliegen,volare
827,gehen::V,gehen,ire
828,gehen::V,gehen,vadere
829,weggehen::V,weggehen,abire
830,weggehen::V,weggehen,discedere
831,abfahren::V,abfahren,proficisci
832,anhalten::V,anhalten,consistere
833,hineingehen::V,hineingehen,inire
834,hineingehen::V,hineingehen,ingredi
835,eintreten::V,eintreten,intrare
836,kommen::V,kommen,venire
837,ankommen::V,ankommen,advenire
838,zurückkommen::V,zurückkommen,revenire
839,bleiben::V,bleiben,manere
840,warten::V,warten,opperiri
841,erwarten::V,erwarten,opperiri
842,erwarten::V,erwarten,expectare
843,suchen::V,suchen,quaerere
844,finden::V,finden,reperire
845,versuchen::V,versuchen,conari
846,versuchen::V,versuchen,temptare
847,vorbereiten::V,vorbereiten,parare
848,lieben::V,lieben,amare
849,mögen::V,mögen,amare
850,lachen::V,lachen,ridere
851,rühren::V,rühren,commovere
852,weinen::V,weinen,flere
853,schimpfen::V,schimpfen,increpare
854,sich ärgern::V,sich ärgern,indignari
855,sich fürchten::V,sich fürchten,vereri
856,fürchten::V,fürchten,timere
857,fliehen::V,fliehen,fugere
858,flüchten::V,flüchten,effugere
859,sehen::V,sehen,videre
860,anschauen::V,anschauen,aspectare
861,ansehen::V,ansehen,spectare
862,hören::V,hören,audire
863,zuhören::V,zuhören,auscultare
864,probieren::V,probieren,gustare
865,riechen::V,riechen,olfacere
866,fühlen::V,fühlen,sentire
867,scheinen::V,scheinen,videri
868,zu sehen sein::V,zu sehen sein,conspici
869,vernehmen::V,vernehmen,comperire
870,frieren::V,frieren,algere
871,tun::V,tun,facere
872,können::V,können,posse
873,wollen::V,wollen,velle
874,anfangen::V,anfangen,incipere
875,beenden::V,beenden,finire
876,aufhören::V,aufhören,desistere
877,gelingen::V,gelingen,contingere
878,geraten::V,geraten,evenire
879,öffnen::V,öffnen,aperire
880,schließen::V,schließen,claudere
881,stellen::V,stellen,sistere
882,setzen::V,setzen,ponere
883,legen::V,legen,ponere
884,berühren::V,berühren,tangere
885,verbinden::V,verbinden,iungere
886,bedecken::V,bedecken,tegere
887,bedecken::V,bedecken,operire
888,aufhängen::V,aufhängen,suspendere
889,anzünden::V,anzünden,accendere
890,anzünden::V,anzünden,inflammare
891,aufheben::V,aufheben,tollere
892,zurücklassen::V,zurücklassen,relinquere
893,verlieren::V,verlieren,perdere
894,verlieren::V,verlieren,amittere
895,fallen lassen::V,fallen lassen,dimittere
896,machen::V,machen,facere
897,herstellen::V,herstellen,fabricare
898,bauen::V,bauen,construere
899,reparieren::V,reparieren,reparare
900,verbessern::V,verbessern,emendare
901,ändern::V,ändern,mutare
902,graben::V,graben,fodere
903,beugen::V,beugen,flectere
904,biegen::V,biegen,curvare
905,drehen::V,drehen,torquere
906,wenden::V,wenden,vertere
907,umdrehen::V,umdrehen,convertere
908,heben::V,heben,tollere
909,hochheben::V,hochheben,levare
910,ergreifen::V,ergreifen,capessere
911,halten::V,halten,tenere
912,drücken::V,drücken,premere
913,schieben::V,schieben,promovere
914,kratzen::V,kratzen,radere
915,lecken::V,lecken,lambere
916,beißen::V,beißen,mordere
917,abreißen::V,abreißen,avellere
918,abschneiden::V,abschneiden,desecare
919,binden::V,binden,ligare
920,stecken::V,stecken,inserere
921,brechen::V,brechen,rumpere
922,klopfen::V,klopfen,pultare
923,hauen::V,hauen,ferire
924,kleben::V,kleben,agglutinare
925,reiben::V,reiben,terere
926,streichen::V,streichen,oblinere
927,schleifen::V,schleifen,acuere
928,schneiden::V,schneiden,secare
929,rütteln::V,rütteln,quassare
930,schütteln::V,schütteln,quatere
931,schwenken::V,schwenken,ventilare
932,schütten::V,schütten,fundere
933,füllen::V,füllen,complere
934,einwickeln::V,einwickeln,involvere
935,tragen::V,tragen,ferre
936,tragen::V,tragen,portare
937,schleppen::V,schleppen,pertrahere
938,ziehen::V,ziehen,trahere
939,aufbewahren::V,aufbewahren,asservare
940,werfen::V,werfen,iacere
941,fangen::V,fangen,capere
942,packen::V,packen,capessere
943,verstecken::V,verstecken,abdere
944,teilen::V,teilen,partiri
945,teilen::V,teilen,dividere
946,schicken::V,schicken,mittere
947,bringen::V,bringen,apportare
948,hinzufügen::V,hinzufügen,addere
949,bekommen::V,bekommen,adipisci
950,erhalten::V,erhalten,accipere
951,nehmen::V,nehmen,sumere
952,wählen::V,wählen,eligere
953,auswählen::V,auswählen,deligere
954,bewahren::V,bewahren,conservare
955,behindern::V,behindern,impedire
956,verderben::V,verderben,corrumpere
957,beschädigen::V,beschädigen,laedere
958,zerbrechen::V,zerbrechen,rumpere
959,zerbrechen::V,zerbrechen,frangere
960,zerreißen::V,zerreißen,discindere
961,zerstören::V,zerstören,delere
962,verbrennen::V,verbrennen,urere
963,verbrennen::V,verbrennen,cremare
964,geben::V,geben,dare
965,reichen::V,reichen,praebere
966,schenken::V,schenken,donare
967,schenken::V,schenken,largiri
968,versprechen::V,versprechen,polliceri
969,versprechen::V,versprechen,promittere
970,wünschen::V,wünschen,
971,loben::V,loben,laudare
972,küssen::V,küssen,osculari
973,wiegen::V,wiegen,
974,zudecken::V,zudecken,tegere
975,wecken::V,wecken,excitare
976,zeigen::V,zeigen,monstrare
977,führen::V,führen,ducere
978,lehren::V,lehren,docere
979,unterrichten::V,unterrichten,instituere
980,aufziehen::V,aufziehen,nutrire
981,leiten::V,leiten,ducere
982,antreiben::V,antreiben,incitare
983,lassen::V,lassen,iubere
984,einladen::V,einladen,invitare
985,vereinigen::V,vereinigen,coniungere
986,besuchen::V,besuchen,visere
987,treffen::V,treffen,convenire
988,sich versammeln::V,sich versammeln,convenire
989,spielen::V,spielen,ludere
990,singen::V,singen,cantare
991,tanzen::V,tanzen,saltare
992,sich trennen::V,sich trennen,digredi
993,sich trennen::V,sich trennen,discedere
994,verlassen::V,verlassen,deserere
995,verlassen::V,verlassen,relinquere
996,retten::V,retten,servare
997,bewachen::V,bewachen,custodire
998,schützen::V,schützen,tueri
999,schützen::V,schützen,tutari
1000,verteidigen::V,verteidigen,defendere
1001,sich schlagen::V,sich schlagen,luctari
1002,schießen::V,schießen,iaculari
1003,siegen::V,siegen,vincere
1004,ärgern::V,ärgern,irritare
1005,schlagen::V,schlagen,ferire
1006,treten::V,treten,calcare
1007,stechen::V,stechen,pungere
1008,stoßen::V,stoßen,tundere
1009,stehlen::V,stehlen,furari
1010,stören::V,stören,turbare
1011,belästigen::V,belästigen,obtundere
1012,verbergen::V,verbergen,celare
1013,verbergen::V,verbergen,occultare
1014,täuschen::V,täuschen,fallere
1015,betrügen::V,betrügen,fraudare
1016,töten::V,töten,necare
1017,töten::V,töten,caedere
1018,wohnen::V,wohnen,habitare
1019,arbeiten::V,arbeiten,laborare
1020,sammeln::V,sammeln,colligere
1021,pflücken::V,pflücken,carpere
1022,jagen::V,jagen,venari
1023,fischen::V,fischen,piscari
1024,fassen::V,fassen,capere
1025,hüten::V,hüten,custodire
1026,treiben::V,treiben,agere
1027,anbinden::V,anbinden,alligare
1028,füttern::V,füttern,nutrire
1029,melken::V,melken,mulgere
1030,hacken::V,hacken,findere
1031,gießen::V,gießen,rigare
1032,reifen::V,reifen,maturescere
1033,zubereiten::V,zubereiten,apparare
1034,kochen::V,kochen,coquere
1035,backen::V,backen,coquere
1036,braten::V,braten,torrere
1037,umrühren::V,umrühren,commovere
1038,stricken::V,stricken,texere
1039,nähen::V,nähen,suere
1040,färben::V,färben,tingere
1041,reinigen::V,reinigen,purgare
1042,waschen::V,waschen,lavare
1043,abwischen::V,abwischen,abstergere
1044,spülen::V,spülen,perluere
1045,fegen::V,fegen,verrere
1046,kehren::V,kehren,purgare
1047,baden::V,baden,lavari
1048,sich waschen::V,sich waschen,lavari
1049,ausziehen::V,ausziehen,exuere
1050,anziehen::V,anziehen,induere
1051,sich anziehen::V,sich anziehen,vestiri
1052,kämmen::V,kämmen,pectere
1053,schmücken::V,schmücken,ornare
1054,schmücken::V,schmücken,decorare
1055,sagen::V,sagen,dicere
1056,sprechen::V,sprechen,fari
1057,reden::V,reden,loqui
1058,sich unterhalten::V,sich unterhalten,colloqui
1059,sich unterhalten::V,sich unterhalten,disputare
1060,fragen::V,fragen,rogare
1061,fragen::V,fragen,quaerere
1062,bitten::V,bitten,orare
1063,bitten::V,bitten,rogare
1064,erzählen::V,erzählen,narrare
1065,mitteilen::V,mitteilen,communicare
1066,nennen::V,nennen,appellare
1067,rufen::V,rufen,vocare
1068,prahlen::V,prahlen,gloriari
1069,übersetzen::V,übersetzen,vertere
1070,denken::V,denken,cogitare
1071,glauben::V,glauben,credere
1072,bemerken::V,bemerken,animadvertere
1073,erkennen::V,erkennen,cognoscere
1074,begreifen::V,begreifen,comprehendere
1075,verstehen::V,verstehen,intellegere
1076,lernen::V,lernen,discere
1077,wissen::V,wissen,scire
1078,sich erinnern an::V,sich erinnern an,meminisse
1079,vergessen::V,vergessen,oblivisci
1080,messen::V,messen,metiri
1081,zählen::V,zählen,numerare
1082,rechnen::V,rechnen,reri
1083,rechnen::V,rechnen,calculare
1084,lesen::V,lesen,legere
1085,malen::V,malen,pingere
1086,zeichnen::V,zeichnen,scribere
1087,schreiben::V,schreiben,scribere
1088,besitzen::V,besitzen,possidere
1089,kaufen::V,kaufen,emere
1090,verkaufen::V,verkaufen,vendere
1091,bezahlen::V,bezahlen,pendere
1092,zahlen::V,zahlen,solvere
1093,beherrschen::V,beherrschen,regere
1094,beherrschen::V,beherrschen,imperare
1095,ertragen::V,ertragen,tolerare
1096,ertragen::V,ertragen,sustinere
