,Concept_ID,kn,fa
1078,beschädigen::V,ಹಾಳುಮಾಡು,صدمه زدن
1079,zerbrechen::V,ಮುರಿ,شکستن
1080,zerreißen::V,ಸೀಳು,دریدن
1081,zerreißen::V,ಸೀಳು,پاره کردن
1082,zerstören::V,ಅಳಿಸು,خراب کردن
1083,zerstören::V,ಅಳಿಸು,ویران کردن
1084,verbrennen::V,ಸುಡು,سوزاندن
1085,geben::V,ಕೊಡು,دادن
1086,reichen::V,ಕೊಡು,دادن
1087,schenken::V,ಅರ್ಪಿಸು,هدیه دادن
1088,versprechen::V,ವಾಗ್ದಾನಮಾಡು,قول دادن
1089,versprechen::V,ವಾಗ್ದಾನಮಾಡು,وعده دادن
1090,wünschen::V,ಬಯಸು,آرزو کردن
1091,loben::V,ಹೊಗಳು,ستایش کردن
1092,küssen::V,ಚುಂಬಿಸು,بوسیدن
1093,wiegen::V,ತೂಗು,نوسان کردن
1094,zudecken::V,ಹಾಸು,پوشاندن
1095,wecken::V,ಎಬ್ಬಿಸು,بیدار کردن
1096,zeigen::V,ತೋರಿಸು,نشان دادن
1097,führen::V,ದಾರಿತೋರಿಸು,رهنمائی کردن
1098,lehren::V,ಕಲಿಸು,آموختن
1099,lehren::V,ಕಲಿಸು,یاد دادن
1100,unterrichten::V,ಬೋಧಿಸು,درس دادن
1101,unterrichten::V,ಬೋಧಿಸು,تدریس کردن
1102,aufziehen::V,ಸಲಹು,تربیت کردن
1103,leiten::V,ಮುಂದಾಳಾಗಿರು ,اداره کردن
1104,antreiben::V,ಓಡಿಸು,عجله دادن
1105,lassen::V,ಮಾಡಲುಬಿಡು,وادار کردن
1106,einladen::V,ಆಹ್ವಾನಿಸು,دعوت کردن
1107,einladen::V,ಆಹ್ವಾನಿಸು,مهمان کردن
1108,vereinigen::V,ಒಂದಾಗು,یکی کردن
1109,vereinigen::V,ಒಂದಾಗು,متحد کردن
1110,besuchen::V,ಭೇಟಿಯಾಗು,دیدار کردن
1111,treffen::V,ಸಂಧಿಸು,ملاقات کردن
1112,sich versammeln::V,ನೆರೆ,جمع شدن
1113,spielen::V,ಆಡು,بازی کردن
1114,singen::V,ಹಾಡು,آواز خواندن
1115,tanzen::V,ಕುಣಿ,رقصیدن
1116,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,جدا شدن
1117,verlassen::V,ಕಳೆ,ترک کردن
1118,retten::V,ರಕ್ಷಿಸು,نجات دادن
1119,bewachen::V,ಕಾಪಾಡು,حراست کردن
1120,schützen::V,ಸಂರಕ್ಷಿಸು,حفظ کردن
1121,verteidigen::V,ಕಾಪಿಡು,دفاع کردن
1122,sich schlagen::V,ಕಿತ್ತಾಟ,کتک‌کاری کردن
1123,schießen::V,ಎಸೆ,تیر زدن
1124,siegen::V,ಗೆಲ್ಲು,پیروز شدن
1125,ärgern::V,ರೇಗಿಸು,ناراحت کردن
1126,schlagen::V,ಹೊಡೆ,زدن
1127,schlagen::V,ಹೊಡೆ,کوبیدن
1128,treten::V,ಒದೆ,لگد زدن
1129,stechen::V,ಚುಚ್ಚು,چاقو زدن
1130,stoßen::V,ತಳ್ಳು,هل دادن
1131,stehlen::V,ಕದಿ,دزدیدن
1132,stören::V,ಕತಕು,مزاحم شدن
1133,belästigen::V,ತೊಂದರೆ,زحمت دادن
1134,verbergen::V,ಮರೆಮಾಜು,پنهان کردن
1135,täuschen::V,ಠಕ್ಕಿಸು,گول زدن
1136,täuschen::V,ಠಕ್ಕಿಸು,فریب دادن
1137,betrügen::V,ವಂಚಿಸು,گول زدن
1138,betrügen::V,ವಂಚಿಸು,فریب دادن
1139,töten::V,ಕೊಲ್ಲು,کشتن
1140,wohnen::V,ವಾಸಿಸು,منزل داشتن
1141,wohnen::V,ವಾಸಿಸು,سکونت داشتن
1142,arbeiten::V,ಕೆಲಸ ಮಾಡು,کار کردن
1143,sammeln::V,ಸಂಚಯಿಸು,جمع کردن
1144,pflücken::V,ಬಿಡಿಸು,چیدن
1145,jagen::V,ಬೇಟೆಯಾಡು,شکار کردن
1146,fischen::V,ಮೀನು ಹಿಡಿ,صید کردن
1147,fischen::V,ಮೀನು ಹಿಡಿ,ماهی‌گیری کردن
1148,fassen::V,ಹಿಡಿ,گرفتن
1149,hüten::V,ಗುಂಪುಸೇರಿಸು,چراندن
1150,hüten::V,ಗುಂಪುಸೇರಿಸು,مراقبت کردن
1151,treiben::V,ದಬ್ಬು,راندن
1152,anbinden::V,ಬಿಗಿ,متصل کردن
1153,füttern::V,ಮೇಯಿಸು,غذا دادن
1154,melken::V,ಹಾಲು ಕರೆ,دوشیدن
1155,hacken::V,ತುಂಡರಿಸು,خرد کردن
1156,gießen::V,ನೀರುಹಾಕು,ریختن
1157,reifen::V,ಕಳಿ,رسیدن
1158,zubereiten::V,ಅಡಿಗೆಮಾಡು,طبخ کردن
1159,zubereiten::V,ಅಡಿಗೆಮಾಡು,آماده کردن
1160,kochen::V,ಅಡು,پختن
1161,kochen::V,ಅಡು,آشپزی کردن
1162,backen::V,ಬೇಯಿಸು,پختن
1163,braten::V,ಕರಿ,سرخ کردن
1164,umrühren::V,ಕಲಕು,هم زدن
1165,stricken::V,ಹೆಣೆ,بافتن
1166,nähen::V,ಹೊಲಿ,دوختن
1167,färben::V,ಬಣ್ಣ ಹತ್ತು,رنگ زدن
1168,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,پاک کردن
1169,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,تمیز کردن
1170,waschen::V,ತೊಳೆ,شستن
1171,abwischen::V,ಒರಸು,زدودن
1172,spülen::V,ಗಲಬರಿಸು,شستن
1173,fegen::V,ಗುಡಿಸು,جارو کردن
1174,kehren::V,ಗುಡಿಸು,جارو کردن
1175,baden::V,ಸ್ನಾನಮಾಡು,شنا کردن
1176,baden::V,ಸ್ನಾನಮಾಡು,حمام کردن
1177,sich waschen::V,ತೊಳೆ,شستشو کردن
1178,ausziehen::V,ಬಿಚ್ಚು,درآوردن
1179,anziehen::V,ಹಾಕು,پوشیدن
1180,sich anziehen::V,ಹಾಕು,لباس پوشیدن
1181,kämmen::V,ಬಾಚು,شانه زدن
1182,schmücken::V,ಅಲಂಕರಿಸು,زینت دادن
1183,sagen::V,ಹೇಳು,گفتن
1184,sprechen::V,ನುಡಿ,حرف زدن
1185,sprechen::V,ನುಡಿ,صحبت کردن
1186,reden::V,ನುಡಿ,حرف زدن
1187,reden::V,ನುಡಿ,صحبت کردن
1188,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,گپ زدن
1189,fragen::V,ವಿಚಾರಿಸು,پرسیدن
1190,fragen::V,ವಿಚಾರಿಸು,سؤال کردن
1191,bitten::V,ಬೇಡು,خواهش کردن
1192,bitten::V,ಬೇಡು,درخواست کردن
1193,erzählen::V,ಹೇಳು,نقل کردن
1194,erzählen::V,ಹೇಳು,حکایت کردن
1195,mitteilen::V,ತಿಳಿಸು,خبر دادن
1196,nennen::V,ಹೆಸರಿಡು,نامیدن
1197,rufen::V,ಕರೆ,صدا کردن
1198,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,پز آمدن
1199,übersetzen::V,ಭಾಷಾಂತರಿಸು,ترجمه کردن
1200,denken::V,ಯೋಚಿಸು,فکر کردن
1201,glauben::V,ನಂಬು,باور کردن
1202,glauben::V,ನಂಬು,عقیده داشتن
1203,bemerken::V,ಗಮನಿಸು,متوجه شدن
1204,erkennen::V,ಗುರುತುಹಿಡಿ,شناختن
1205,erkennen::V,ಗುರುತುಹಿಡಿ,تشخیص دادن
1206,begreifen::V,ಗ್ರಹಿಸು,فهمیدن
1207,begreifen::V,ಗ್ರಹಿಸು,درک کردن
1208,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,فهمیدن
1209,lernen::V,ಕಲಿ,آموختن
1210,lernen::V,ಕಲಿ,یاد گرفتن
1211,wissen::V,ಅರಿ,دانستن
1212,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,به یاد آوردن
1213,vergessen::V,ಮರೆತುವಿಡು,فراموش کردن
1214,messen::V,ಅಳೆ,اندازه گرفتن
1215,zählen::V,ಗಣಿಸು,شمردن
1216,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,حساب کردن
1217,lesen::V,ಓದು,خواندن
1218,malen::V,ಬಿಡಿಸು,نقاشی کردن
1219,zeichnen::V,ಬಿಡಿಸು,کشیدن
1220,zeichnen::V,ಬಿಡಿಸು,رسم کردن
1221,schreiben::V,ಬರೆ,نوشتن
1222,besitzen::V,ಒಡೆಯನಾಗಿರು,داشتن
1223,kaufen::V,ಕೊಳ್ಳು,خریدن
1224,kaufen::V,ಕೊಳ್ಳು,خرید کردن
1225,verkaufen::V,ಕೊಡು,فروختن
1226,bezahlen::V,ಬೆಲೆತೆರು,پرداختن
1227,zahlen::V,ಹಣವನ್ನುಕೊಡು,پرداخت کردن
1228,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,مسلط بودن
1229,ertragen::V,ಸಹಿಸು,تحمل کردن
