,Concept_ID,ce,lv
775,Leiter::N,лами,kāpnes
776,Leiter::N,лами,redeles
777,Besen::N,нуй,рос
778,Besen::N,нуй,slota
779,Spaten::N,бел,зыр
780,Spaten::N,бел,lāpsta
781,Schaufel::N,аьшкал,тэльӧб
782,Schaufel::N,аьшкал,liekšķere
783,Gabel::N,мӏара,вилки
784,Gabel::N,мӏара,dakšiņa
785,Löffel::N,ӏайг,пань
786,Löffel::N,ӏайг,karote
787,Messer::N,урс,пурт
788,Messer::N,урс,nazis
789,Nagel::N,хьостам,тув
790,Nagel::N,хьостам,кӧрт тув
791,Nagel::N,хьостам,nagla
792,Netz::N,бой,тыв
793,Netz::N,бой,tīkls
794,Haken::N,мӏара,крук
795,Haken::N,мӏара,āķis
796,Haken::N,мӏара,kāsis
797,Haken::N,мӏара,krampis
798,Schloss::N,чӏега,томан
799,Schloss::N,чӏега,aizslēgs
800,Bild::N,сурт,серпас
801,Bild::N,сурт,glezna
802,Puppe::N,тайниг,акань
803,Puppe::N,тайниг,lelle
804,Beutel::N,гали,мешӧк
805,Beutel::N,гали,kule
806,Beutel::N,гали,maisiņš
807,Bündel::N,кочар,кӧртӧд
808,Bündel::N,кочар,sainis
809,Tasche::N,тӏоьрмиг,сумка
810,Tasche::N,тӏоьрмиг,soma
811,Eimer::N,чийлик,ведра
812,Eimer::N,чийлик,spainis
813,Deckel::N,негӏар,пӧдан
814,Deckel::N,негӏар,тупкӧд
815,Deckel::N,негӏар,vāks
816,Geschirr::N,пхьегӏа,дозмук
817,Geschirr::N,пхьегӏа,тасьті-пань
818,Geschirr::N,пхьегӏа,trauki
819,Sack::N,гали,мешӧк
820,Sack::N,гали,maiss
821,Tasse::N,кад,бекар
822,Tasse::N,кад,тасьті
823,Tasse::N,кад,tase
824,Topf::N,яй,гырнич
825,Topf::N,яй,pods
826,Kessel::N,яй,пӧрт
827,Kessel::N,яй,katls
828,Essen::N,юург,сёйӧм
829,Essen::N,юург,ēdiens
830,Nahrung::N,кхача,сёян
831,Nahrung::N,кхача,barība
832,Speise::N,юург,сёян
833,Speise::N,юург,сёянтор
834,Speise::N,юург,ēdiens
835,Fleisch::N,жижиг,яй
836,Fleisch::N,жижиг,gaļa
837,Getreide::N,буьртиг,нянь
838,Getreide::N,буьртиг,labība
839,Brei::N,xудар,рок
840,Brei::N,xудар,putra
841,Brei::N,xудар,biezenis
842,Brot::N,бепиг,нянь
843,Brot::N,бепиг,maize
844,Brot::N,кхаллар,нянь
845,Brot::N,кхаллар,maize
846,Scheibe::N,цастар,шӧрӧм
847,Scheibe::N,цастар,чӧлан
848,Scheibe::N,цастар,šķēle
849,Scheibe::N,цастар,rieciens
850,Fett::N,мохь,гос
851,Fett::N,мохь,тшог
852,Fett::N,мохь,tauki
853,Butter::N,налха,вый
854,Butter::N,налха,sviests
855,Öl::N,даьтта,вый
856,Öl::N,даьтта,eļļa
857,Salz::N,туьха,сов
858,Salz::N,туьха,sāls
859,Suppe::N,чорпа,шыд
860,Suppe::N,чорпа,zupa
861,Honig::N,моз,ма
862,Honig::N,моз,medus
863,Milch::N,шура,йӧв
864,Milch::N,шура,piens
865,Tee::N,чай,чай
866,Tee::N,чай,tēja
867,Leder::N,цӏока,ку
868,Leder::N,цӏока,āda
869,Wolle::N,тӏapгӏa,вурун
870,Wolle::N,тӏapгӏa,vilna
871,Stoff::N,кӏади,дӧра
872,Stoff::N,кӏади,drāna
873,Stoff::N,кӏади,audums
874,Nadel::N,маха,ем
875,Nadel::N,маха,adata
876,Faden::N,тай,сунис
877,Faden::N,тай,diegs
878,Faden::N,тай,pavediens
879,Knopf::N,нуьйда,кизь
880,Knopf::N,нуьйда,poga
881,Knoten::N,шад,гӧрӧд
882,Knoten::N,шад,mezgls
883,Farbe::N,сир,краска
884,Farbe::N,сир,вап
885,Farbe::N,сир,krāsa
886,Farbe::N,басар,краска
887,Farbe::N,басар,вап
888,Farbe::N,басар,krāsa
889,Kleidung::N,бедар,паськӧм
890,Kleidung::N,бедар,tērps
891,Kleidung::N,бедар,drēbes
892,Hemd::N,коч,дӧрӧм
893,Hemd::N,коч,krekls
894,Kragen::N,кач,воротник
895,Kragen::N,кач,apkakle
896,Ärmel::N,пхьош,сос
897,Ärmel::N,пхьош,piedurkne
898,Hose::N,хеча,гач
899,Hose::N,хеча,bikses
900,Gürtel::N,доьхка,вӧнь
901,Gürtel::N,доьхка,josta
902,Mütze::N,куй,шапка
903,Mütze::N,куй,cepure
904,Schuh::N,мача,башмак
905,Schuh::N,мача,ботинки
906,Schuh::N,мача,kurpe
907,Stiefel::N,этка,сапӧг
908,Stiefel::N,этка,zābaks
909,Ring::N,чӏуг,кытш
910,Ring::N,чӏуг,gredzens
911,Band::N,лента,лента
912,Band::N,лента,вундас
913,Band::N,лента,lente
914,Kamm::N,ехк,сынан
915,Kamm::N,ехк,ķemme
916,Spiegel::N,куьзга,рӧмпӧштан
917,Spiegel::N,куьзга,spogulis
918,Riemen::N,доьхка,тасма
919,Riemen::N,доьхка,siksna
920,Schnur::N,муш,гез
921,Schnur::N,муш,aukla
922,Leine::N,кочатосу доьхка,юргез
923,Leine::N,кочатосу доьхка,saite
924,Decke::N,юргӏа,эшкын
925,Decke::N,юргӏа,шебрас
926,Decke::N,юргӏа,sega
927,Kissen::N,гIайба,юрлӧс
928,Kissen::N,гIайба,spilvens
929,Tuch::N,исхар,чышъян
930,Tuch::N,исхар,vadmala
931,Handtuch::N,гата,ки чышкӧд
932,Handtuch::N,гата,кизьчышъян
933,Handtuch::N,гата,dvielis
934,Kraft::N,гӏора,этш
935,Kraft::N,гӏора,эбӧс
936,Kraft::N,гӏора,spēks
937,Stärke::N,гӏап,ёнлун
938,Stärke::N,гӏап,чорыдлун
939,Stärke::N,гӏап,stiprums
940,Gesundheit::N,могашалла,дзоньвидзалун
941,Gesundheit::N,могашалла,veselība
942,Krankheit::N,цамгар,висьӧм
943,Krankheit::N,цамгар,slimība
944,Schmerz::N,лазар,висьӧм
945,Schmerz::N,лазар,sāpes
946,Wunde::N,чов,дой
947,Wunde::N,чов,brūce
948,Wunde::N,чов,jēlums
949,Fieber::N,xорша,жар
950,Fieber::N,xорша,drudzis
951,Fieber::N,xорша,karstums
952,Arznei::N,молха,лекарство
953,Arznei::N,молха,зелля
954,Arznei::N,молха,zāles
955,Arznei::N,молха,medikaments
956,Brücke::N,тӏай,пос
957,Brücke::N,тӏай,tilts
958,Brunnen::N,гӏу,юкмӧс
959,Brunnen::N,гӏу,aka
960,Weide::N,дак,пӧскӧтина
961,Weide::N,дак,ganības
962,Pfad::N,тача,туй
963,Pfad::N,тача,кыснан
964,Pfad::N,тача,taka
965,Weg::N,некъ,туй
966,Weg::N,некъ,ceļš
967,Straße::N,урам,туй
968,Straße::N,урам,iela
969,Dorf::N,юрт,сикт
970,Dorf::N,юрт,ciems
971,Stadt::N,гӏала,кар
972,Stadt::N,гӏала,pilsēta
973,Brief::N,кехат,письмӧ
974,Brief::N,кехат,vēstule
975,Buch::N,жайна,небӧг
976,Buch::N,жайна,grāmata
977,Buchstabe::N,элп,шыпас
978,Buchstabe::N,элп,burts
979,Zeitung::N,газет,газет
980,Zeitung::N,газет,avīze
981,Zeitung::N,газет,laikraksts
982,Leben::N,дахар,лов
983,Leben::N,дахар,олӧм
984,Leben::N,дахар,dzīve
985,Tod::N,далар,кулӧм
986,Tod::N,далар,nāve
987,Tod::N,ӏожалла,кулӧм
988,Tod::N,ӏожалла,nāve
989,Grab::N,каш,гу
990,Grab::N,каш,kaps
991,Kirche::N,килс,вичко
992,Kirche::N,килс,baznīca
993,Sünde::N,къа,мыж
994,Sünde::N,къа,grēks
995,Gott::N,дела,ен
996,Gott::N,дела,dievs
997,Arbeiter::N,белхало,уджалысь
998,Arbeiter::N,белхало,strādnieks
999,Chef::N,хьаькам,юралысь
1000,Chef::N,хьаькам,веськӧдлысь
1001,Chef::N,хьаькам,šefs
1002,Chef::N,хьаькам,vadītajs
1003,Chef::N,хьаькам,priekšnieks
1004,Meister::N,говзанча,вӧчысь
1005,Meister::N,говзанча,meistars
1006,Arzt::N,лор,врач
1007,Arzt::N,лор,бурдӧдысь
1008,Arzt::N,лор,ārsts
1009,Lehrer::N,хьехархо,велӧдысь
1010,Lehrer::N,хьехархо,skolotājs
1011,Geld::N,aхча,сьӧм
1012,Geld::N,aхча,nauda
1013,Geschäft::N,туька,удж
1014,Geschäft::N,туька,bizness
1015,Geschäft::N,туька,darījums
1016,Laden::N,туька,вузасянін
1017,Laden::N,туька,bode
1018,Laden::N,туька,veikals
1019,Preis::N,мах,дон
1020,Preis::N,мах,cena
1021,Ware::N,хlума,тӧвар
1022,Ware::N,хlума,prece
1023,Nutzen::N,пайда,воӧм
1024,Nutzen::N,пайда,выгӧда
1025,Nutzen::N,пайда,labums
1026,Reichtum::N,хьал,озырлун
1027,Reichtum::N,хьал,bagātība
1028,Welt::N,дуьне,енкӧла
1029,Welt::N,дуьне,pasaule
1030,Land::N,мохк,му
1031,Land::N,мохк,zeme
1032,Staat::N,пачхьалкх,канму
1033,Staat::N,пачхьалкх,государство
1034,Staat::N,пачхьалкх,valsts
1035,König::N,паччахь,кан
1036,König::N,паччахь,ķēniņš
1037,König::N,паччахь,karalis
1038,Macht::N,ӏедал,каналӧм
1039,Macht::N,ӏедал,vara
1040,Grenze::N,доза,су
1041,Grenze::N,доза,суйӧр
1042,Grenze::N,доза,robeža
1043,Krieg::N,тӏом,ожман
1044,Krieg::N,тӏом,karš
1045,Feind::N,мостагӏ,враг
1046,Feind::N,мостагӏ,вӧрӧг
1047,Feind::N,мостагӏ,ienaidnieks
1048,Gewalt::N,гӏело,мырдöналöм
1049,Gewalt::N,гӏело,vara
1050,Gewalt::N,гӏело,vardarbība
1051,Kampf::N,къийсам,вермасьӧм
1052,Kampf::N,къийсам,cīņa
1053,Pfeil::N,пха,ньӧв
1054,Pfeil::N,пха,bulta
1055,Gewehr::N,топ,пишшаль
1056,Gewehr::N,топ,šautene
1057,Fehler::N,гӏалат,сорсьӧм
1058,Fehler::N,гӏалат,дзугсьӧм
1059,Fehler::N,гӏалат,kļūda
1060,Lüge::N,аьшпаш,пӧръясьӧм
1061,Lüge::N,аьшпаш,ылӧдлӧм
1062,Lüge::N,аьшпаш,meli
1063,Schaden::N,зен,лёк
1064,Schaden::N,зен,изъян
1065,Schaden::N,зен,пакӧсьт
1066,Schaden::N,зен,bojājums
1067,Schaden::N,зен,kaitējums
1068,Unglück::N,бала,шог
1069,Unglück::N,бала,kļūme
1070,Unglück::N,бала,klizma
1071,Unglück::N,бала,nelaime
1072,Schuld::N,бехк,мыж
1073,Schuld::N,бехк,vaina
1074,Alter::N,хан,арлыд
1075,Alter::N,хан,vecums
1076,Schluss::N,чакхе,пом
1077,Schluss::N,чакхе,beigas
1078,Zeit::N,хан,кад
1079,Zeit::N,хан,laiks
1080,Tag::N,де,лун
1081,Tag::N,де,diena
1082,Morgen::N,ӏуьйре,асыв
1083,Morgen::N,ӏуьйре,rīts
1084,Mittag::N,делкъе,лун шӧр
1085,Mittag::N,делкъе,pusdiena
1086,Abend::N,суьйре,рыт
1087,Abend::N,суьйре,vakars
1088,Nacht::N,буьйса,вой
1089,Nacht::N,буьйса,nakts
1090,Woche::N,кӏира,вежон
1091,Woche::N,кӏира,nedēļa
1092,Monat::N,бутт,тӧлысь
1093,Monat::N,бутт,mēnesis
1094,Jahr::N,шо,во
1095,Jahr::N,шо,gads
1096,Frühling::N,бӏаьсте,тулыс
1097,Frühling::N,бӏаьсте,pavasaris
1098,Sommer::N,аьхке,гожӧм
1099,Sommer::N,аьхке,vasara
1100,Herbst::N,гуьйре,ар
1101,Herbst::N,гуьйре,rudens
1102,Winter::N,ӏа,тӧв
1103,Winter::N,ӏа,ziema
1104,Januar::N,январь,тӧв шӧр
1105,Januar::N,январь,janvāris
1106,Februar::N,февраль,урасьӧм
1107,Februar::N,февраль,februāris
1108,März::N,март,рака
1109,März::N,март,marts
1110,April::N,апрель,кос му
1111,April::N,апрель,aprīlis
1112,Mai::N,май,ода-кора
1113,Mai::N,май,maijs
1114,Juni::N,июнь,лӧддза-номъя
1115,Juni::N,июнь,jūnijs
1116,Juli::N,июль,сора
1117,Juli::N,июль,jūlijs
1118,August::N,август,моз
1119,August::N,август,augusts
1120,September::N,сентябрь,кӧч
1121,September::N,сентябрь,septembris
1122,Oktober::N,октябрь,йирым
1123,Oktober::N,октябрь,oktobris
1124,November::N,ноябрь,вӧльгым
1125,November::N,ноябрь,novembris
1126,Dezember::N,декабрь,ӧшым
1127,Dezember::N,декабрь,decembris
1128,Montag::N,оршот,выльлун
1129,Montag::N,оршот,pirmdiena
1130,Dienstag::N,шинара,воторник
1131,Dienstag::N,шинара,otrdiena
1132,Mittwoch::N,кхаара,середа
1133,Mittwoch::N,кхаара,trešdiena
1134,Donnerstag::N,еара,четверг
1135,Donnerstag::N,еара,ceturtdiena
1136,Freitag::N,пӏераска,пекнича
1137,Freitag::N,пӏераска,piektdiena
1138,Samstag::N,шот,субӧта
1139,Samstag::N,шот,sestdiena
1140,Sonntag::N,кӏиранде,вӧскресенньӧ
1141,Sonntag::N,кӏиранде,svētdiena
1142,groß::A,доккха,ыджыд
1143,groß::A,доккха,dižs
1144,groß::A,доккха,liels
1145,klein::A,кегий,ичӧт
1146,klein::A,кегий,mazs
1147,lang::A,еха,кузь
1148,lang::A,еха,garš
1149,kurz::A,доца,дженьыд
1150,kurz::A,доца,īss
1151,breit::A,шуьйра,ота
1152,breit::A,шуьйра,паськыд
1153,breit::A,шуьйра,plats
1154,schmal::A,готта,оттӧм
1155,schmal::A,готта,tievs
1156,dicht::A,луьста,сук
1157,dicht::A,луьста,blīvs
1158,dick[Gegenstand]::A,стомма,кыз
1159,dick[Gegenstand]::A,стомма,biezs
1160,dünn::A,дуткъа,вӧсни
1161,dünn::A,дуткъа,вӧсньыд
1162,dünn::A,дуткъа,plāns
1163,fein::A,ховха,посни
1164,fein::A,ховха,smalks
1165,fest::A,чӏогӏа,зумыд
1166,fest::A,чӏогӏа,tvirts
1167,fest::A,чӏогӏа,noturīgs
1168,flach::A,чӏапа,плавкӧс
1169,flach::A,чӏапа,тшӧтшкӧс
1170,flach::A,чӏапа,lēzens
1171,flach::A,чӏапа,līdzens
1172,glatt::A,шера,вольк
1173,glatt::A,шера,мольыд
1174,glatt::A,шера,gluds
1175,glatt::A,шера,slidens
1176,hart::A,чӏогӏa,зумыд
1177,hart::A,чӏогӏa,ciets
1178,weich::A,кӏеда,небыд
1179,weich::A,кӏеда,mīksts
1180,rund::A,горга,гӧгрӧс
1181,rund::A,горга,apaļš
1182,spitz::A,ира,ёсь йыла
1183,spitz::A,ира,smails
1184,scharf::A,ира,ёсь
1185,scharf::A,ира,ass
1186,stumpf::A,аьртa,ныж
1187,stumpf::A,аьртa,truls
1188,stumpf::A,аьртa,strups
1189,schwer::A,деза,сьӧкыд
1190,schwer::A,деза,smags
1191,schön::A,хаза,мича
1192,schön::A,хаза,лӧсьыд
1193,schön::A,хаза,daiļš
1194,schön::A,хаза,skaists
1195,heiß::A,довха,пӧсь
1196,heiß::A,довха,karsts
1197,warm::A,довха,шоныд
1198,warm::A,довха,silts
1199,kalt::A,шийла,кӧдзыд
1200,kalt::A,шийла,salts
1201,kalt::A,шийла,auksts
1202,kühl::A,шийла,юзыд
1203,kühl::A,шийла,ыркыд
1204,kühl::A,шийла,vēss
1205,kühl::A,шийла,dzestrs
1206,frisch::A,керла,выль
1207,frisch::A,керла,svaigs
1208,feucht::A,тӏуьна,уль
1209,feucht::A,тӏуьна,mitrs
1210,feucht::A,тӏуьна,drēgns
1211,nass::A,тӏеда,ва
1212,nass::A,тӏеда,slapjš
1213,trocken::A,eкъа,кос
1214,trocken::A,eкъа,sauss
1215,voll::A,дуьзна,кыз
1216,voll::A,дуьзна,pilns
1217,leer::A,яьсса,куш
1218,leer::A,яьсса,тыртӧм
1219,leer::A,яьсса,tukšs
1220,offen::A,диллина,восьса
1221,offen::A,диллина,vaļējs
1222,offen::A,диллина,atvērts
1223,geschlossen::A,дӏакъевлина,пӧдса
1224,geschlossen::A,дӏакъевлина,slēgts
1225,geschlossen::A,дӏачӏагӏдина,пӧдса
1226,geschlossen::A,дӏачӏагӏдина,slēgts
1227,sauber::A,цӏена,сӧстӧм
1228,sauber::A,цӏена,tīrs
1229,sauber::A,цӏена,spodrs
1230,schmutzig::A,боьха,няйт
1231,schmutzig::A,боьха,netīrs
1232,schmutzig::A,боьха,dubļains
1233,roh::A,буьйда,уль
1234,roh::A,буьйда,jēls
1235,reif::A,хилла,кисьмӧм
1236,reif::A,хилла,gatavs
1237,reif::A,хилла,nobriedis
1238,lecker::A,чоме,чӧскыд
1239,lecker::A,чоме,gards
1240,lecker::A,чоме,garšīgs
1241,süß::A,мерза,юмов
1242,süß::A,мерза,чӧскыд
1243,süß::A,мерза,salds
1244,bitter::A,къаьхьа,курыд
1245,bitter::A,къаьхьа,sūrs
1246,bitter::A,къаьхьа,rūgts
1247,sauer::A,муьста,шома
1248,sauer::A,муьста,skābs
1249,hell::A,сирла,югыд
1250,hell::A,сирла,gaišs
1251,dunkel::A,бодане,пемыд
1252,dunkel::A,бодане,tumšs
1253,schwarz::A,ӏаьржа,сьӧд
1254,schwarz::A,ӏаьржа,melns
1255,weiß::A,кӏайн,еджыд
1256,weiß::A,кӏайн,balts
1257,rot::A,цӏен,гӧрд
1258,rot::A,цӏен,sarkans
1259,gelb::A,можа,виж
1260,gelb::A,можа,dzeltens
1261,blau::A,сийна,лӧз
1262,blau::A,сийна,zils
1263,grün::A,баьццара,веж
1264,grün::A,баьццара,турунвиж
1265,grün::A,баьццара,zaļš
1266,grau::A,cира,руд
1267,grau::A,cира,pelēks
1268,grau::A,мокха,руд
1269,grau::A,мокха,pelēks
1270,bunt::A,къорза,сера
1271,bunt::A,къорза,raibs
1272,bunt::A,къорза,krāsains
1273,billig::A,дораха,донтӧг
1274,billig::A,дораха,lēts
1275,teuer::A,деза,дона
1276,teuer::A,деза,dārgs
1277,wertvoll::A,мехала,дона
1278,wertvoll::A,мехала,vērtīgs
1279,blind::A,бӏаьрзе,синтӧм
1280,blind::A,бӏаьрзе,akls
1281,taub::A,къора,пельтӧм
1282,taub::A,къора,kurls
1283,kräftig::A,нуьцкъала,вынйӧра
1284,kräftig::A,нуьцкъала,spēcīgs
1285,stark::A,зоьртала,ён
1286,stark::A,зоьртала,вына
1287,stark::A,зоьртала,stiprs
1288,stark::A,нуьцкъала,ён
1289,stark::A,нуьцкъала,вына
1290,stark::A,нуьцкъала,stiprs
1291,schwach::A,гӏорасиза,жеб
1292,schwach::A,гӏорасиза,vājš
1293,fett::A,дерстана,госа
1294,fett::A,дерстана,brangs
1295,schlank::A,куц долу,веськыд
1296,schlank::A,куц долу,slaids
1297,hübsch::A,хаза,мича
1298,hübsch::A,хаза,лӧсьыд
1299,hübsch::A,хаза,glīts
1300,böse::A,вон,лёк
1301,böse::A,вон,ļauns
1302,böse::A,вон,negants
1303,dumm::A,сонта,йӧй
1304,dumm::A,сонта,вежӧртӧм
1305,dumm::A,сонта,stulbs
1306,dumm::A,сонта,muļķīgs
1307,faul::A,мало ен,дыш
1308,faul::A,мало ен,slinks
1309,fleißig::A,тӏера,зільысь
1310,fleißig::A,тӏера,čakls
1311,fleißig::A,тӏера,cītīgs
1312,geizig::A,пис,топыд
1313,geizig::A,пис,skops
1314,geizig::A,пис,sīksts
1315,geizig::A,сутара,топыд
1316,geizig::A,сутара,skops
1317,geizig::A,сутара,sīksts
1318,klug::A,хьекъале,юра
1319,klug::A,хьекъале,вежӧра
1320,klug::A,хьекъале,gudrs
1321,geschickt::A,тӏахъаьлла,кипода
1322,geschickt::A,тӏахъаьлла,кужысь
1323,geschickt::A,тӏахъаьлла,manīgs
1324,lieb::A,хьоме,муса
1325,lieb::A,хьоме,мича
1326,lieb::A,хьоме,лӧсьыд
1327,lieb::A,хьоме,mīļš
1328,lustig::A,самукъане,кыпыд
1329,lustig::A,самукъане,jautrs
1330,sanft::A,кlеда,мелі
1331,sanft::A,кlеда,liegs
1332,hungrig::A,меца,тшыг
1333,hungrig::A,меца,izsalcis
1334,krank::A,цомгуш долу,висьысь
1335,krank::A,цомгуш долу,slims
1336,nackt::A,дерзана,пасьтӧм
1337,nackt::A,дерзана,pliks
1338,traurig::A,самукъане воцу,гажтӧм
1339,traurig::A,самукъане воцу,bēdīgs
1340,traurig::A,самукъане воцу,skumīgs
1341,lebendig::A,дийна,ловъя
1342,lebendig::A,дийна,dzīvs
1343,gut::A,дика,бур
1344,gut::A,дика,labs
1345,schlecht::A,вон,лёк
1346,schlecht::A,вон,омӧль
1347,schlecht::A,вон,slikts
1348,richtig::A,нийса,инӧд
1349,richtig::A,нийса,riktīgs
1350,schlimm::A,вон,омӧль
1351,schlimm::A,вон,туйтӧм
1352,schlimm::A,вон,nelāgs
1353,schlimm::A,вон,nejauks
1354,wahr::A,бакъдолу,абу ылӧг
1355,wahr::A,бакъдолу,īsts
1356,wahr::A,бакъдолу,patiess
1357,alt::A,къена,важ
1358,alt::A,къена,sens
1359,alt::A,къена,vęcs
1360,neu::A,керла,выль
1361,neu::A,керла,jauns
1362,ehemalig::A,хилла,вӧвлӧм
1363,ehemalig::A,хилла,bijušais
1364,alt[Lebewesen]::A,къена,пӧрысь
1365,alt[Lebewesen]::A,къена,vecs
1366,jung::A,къона,том
1367,jung::A,къона,jauns
1368,arm::A,къен,гӧль
1369,arm::A,къен,nabags
1370,reich::A,хьоле,озыр
1371,reich::A,хьоле,bagāts
1372,bekannt::A,девзаш долу,тӧдса
1373,bekannt::A,девзаш долу,zināms
1374,bekannt::A,девзаш долу,pazīstams
1375,berühmt::A,цӏеяхана,нималан
1376,berühmt::A,цӏеяхана,кывсян
1377,berühmt::A,цӏеяхана,slavens
1378,fremd::A,нехан,йӧз
1379,fremd::A,нехан,svešs
1380,verschieden::A,тайп-тайпанара,абу ӧткодь
1381,verschieden::A,тайп-тайпанара,разнӧй
1382,verschieden::A,тайп-тайпанара,dažāds
1383,nah::A,гергара,матыс
1384,nah::A,гергара,tuvs
1385,fern::A,гена,ылі
1386,fern::A,гена,tāls
1387,fern::A,генара,ылі
1388,fern::A,генара,tāls
1389,linker::A,аьрру,шуйга
1390,linker::A,аьрру,kreisais
1391,rechter::A,аьтту,веськыд
1392,rechter::A,аьтту,labais
1393,anderer::A,кхин,мукӧд
1394,anderer::A,кхин,otrs
1395,erster::A,хьалхара,медводдза
1396,erster::A,хьалхара,pirmais
1397,zweiter::A,шолгIа,мӧд
1398,zweiter::A,шолгIа,otrais
1399,dritter::A,кхоалгӏа,коймӧд
1400,dritter::A,кхоалгӏа,trešais
1401,letzter::A,тӏаьххьара,бӧръя
1402,letzter::A,тӏаьххьара,beidzamais
1403,allein::ADV,цхьаъ,ӧтка
1404,allein::ADV,цхьаъ,viens pats
1405,auf einmal::ADV,цу сохьтта,ӧтпырйӧ
1406,auf einmal::ADV,цу сохьтта,reizē
1407,zusammen::ADV,цхьана,тшӧтш
1408,zusammen::ADV,цхьана,kopā
1409,zusammen::ADV,цхьана,vienviet
1410,lange::ADV,дукха,дыр
1411,lange::ADV,дукха,ilgi
1412,plötzlich::ADV,цIеххьана,друг
1413,plötzlich::ADV,цIеххьана,pēkšņi
1414,sofort::ADV,цу сохьтта,дзик пыр
1415,sofort::ADV,цу сохьтта,tūlīt
1416,später::ADV,тӏаьхьо,сэсся
1417,später::ADV,тӏаьхьо,vēlāk
1418,jetzt::ADV,хӏинца,ӧні
1419,jetzt::ADV,хӏинца,tagad
1420,heute::ADV,тахана,талун
1421,heute::ADV,тахана,šodien
1422,morgen::ADV,кхана,аски
1423,morgen::ADV,кхана,rīt
1424,bald::ADV,кеста,регыд
1425,bald::ADV,кеста,drīz
1426,dann::ADV,тӏаккха,бӧрын
1427,dann::ADV,тӏаккха,бӧрти
1428,dann::ADV,тӏаккха,tad
1429,gestern::ADV,селхана,тӧнлун
1430,gestern::ADV,селхана,vakar
1431,einst::ADV,цкъа,ӧтчыд
1432,einst::ADV,цкъа,ӧтпыр
1433,einst::ADV,цкъа,citreiz
1434,damals::ADV,хӏетахьь,сэки
1435,damals::ADV,хӏетахьь,toreiz
1436,danach::ADV,тӏаккха,сэсся
1437,danach::ADV,тӏаккха,pēc tam
1438,vorher::ADV,хьалхa,войдӧр
1439,vorher::ADV,хьалхa,iepriekš
1440,vorher::ADV,хьалхa,pirms tam
1441,zuerst::ADV,хьалха,войдӧр
1442,zuerst::ADV,хьалха,vis'pirms
1443,einmal::ADV,цкъа,ӧтчыдысь
1444,einmal::ADV,цкъа,reiz
1445,einmal::ADV,цкъа,vienreiz
1446,manchmal::ADV,цкъаццкъа,корсюрӧ
1447,manchmal::ADV,цкъаццкъа,dažkārt
1448,oft::ADV,кест-кеста,тшӧкыда
1449,oft::ADV,кест-кеста,bieži
1450,immer::ADV,даим,век
1451,immer::ADV,даим,allaž
1452,immer::ADV,даим,vien'mēr
1453,niemals::ADV,цкъа а,оз некор
1454,niemals::ADV,цкъа а,nemūžam
1455,hier::ADV,кхузахь,со
1456,hier::ADV,кхузахь,тонӧ
1457,hier::ADV,кхузахь,te
1458,hier::ADV,кхузахь,šeit
1459,hierhin::ADV,кхуза,татчӧ
1460,hierhin::ADV,кхуза,талань
1461,hierhin::ADV,кхуза,šurp
1462,hierhin::ADV,кхуза,uz šejieni
1463,von hier::ADV,кхузара,тасянь
1464,von hier::ADV,кхузара,no šejienes
1465,dort::ADV,цигахь,сэні
1466,dort::ADV,цигахь,tur
1467,dorthin::ADV,цига,сэтчӧ
1468,dorthin::ADV,цига,turp
1469,dorthin::ADV,цига,uz turieni
1470,geradeaus::ADV,нийса дӏа,веськыда
1471,geradeaus::ADV,нийса дӏа,taisni uz priekšu
1472,vorwärts::ADV,хьалха,водзӧ
1473,vorwärts::ADV,хьалха,uz priekšu
1474,rückwärts::ADV,юха,бӧрӧ
1475,rückwärts::ADV,юха,atmuguriski
1476,zurück::ADV,юха,бӧр
1477,zurück::ADV,юха,atpakāļ
1478,unten::ADV,лахахь,улын
1479,unten::ADV,лахахь,уліын
1480,unten::ADV,лахахь,lejā
1481,unten::ADV,лахахь,apakšā
1482,hinab::ADV,охьа,улӧ
1483,hinab::ADV,охьа,увлан
1484,hinab::ADV,охьа,uz leju
1485,oben::ADV,лакхахь,вылын
1486,oben::ADV,лакхахь,выліын
1487,oben::ADV,лакхахь,virsū
1488,hinauf::ADV,хьала,выліӧ
1489,hinauf::ADV,хьала,augšā
1490,hinauf::ADV,хьала,uz augšu
1491,überall::ADV,массанхьа,быдлаын
1492,überall::ADV,массанхьа,visur
1493,nicht::ADV,ца,oз
1494,nicht::ADV,ца,ne
1495,ein wenig::ADV,кӏеззиг,неуна
1496,ein wenig::ADV,кӏеззиг,drusku
1497,kaum::ADV,халла,мырдэм
1498,kaum::ADV,халла,diezin vai
1499,sehr::ADV,вуно,зэв
1500,sehr::ADV,вуно,ļoti
1501,sehr::ADV,вуно,gaužām
1502,noch::ADV,кхин,на
1503,noch::ADV,кхин,нӧшта
1504,noch::ADV,кхин,vēl
1505,nur::ADV,бен ...ца,куш
1506,nur::ADV,бен ...ца,сӧмын
1507,nur::ADV,бен ...ца,vien
1508,nur::ADV,бен ...ца,tikai
1509,schon::ADV,хӏинцале,нин
1510,schon::ADV,хӏинцале,jau
1511,wieder::ADV,юха а,бара
1512,wieder::ADV,юха а,atkal
1513,vergebens::ADV,эрна,весьшӧрӧ
1514,vergebens::ADV,эрна,velti
1515,vor::PRP,хьалха,водзын
1516,vor::PRP,хьалха,priekš
1517,hinter::PRP,тӏехьа,бӧрнын
