,Concept_ID,is,mdf
797,geradeaus::ADV,beint áfram,ви́деста
798,vorwärts::ADV,áfram,и́нголи
799,rückwärts::ADV,aftur á bak,ме́ки
800,zurück::ADV,aftur,ме́ки
801,zurück::ADV,til baka,ме́ки
802,unten::ADV,niðri,ала
803,unten::ADV,fyrir neðan,ала
804,hinab::ADV,niður,алу
805,hinab::ADV,niður eftir,алу
806,oben::ADV,uppi,вяре
807,hinauf::ADV,upp,вяри
808,hinauf::ADV,upp eftir,вяри
809,überall::ADV,alls staðar,се́мбе ва́стова
810,nicht::ADV,ekki,аф
811,ein wenig::ADV,dálítið,аф лама
812,kaum::ADV,varla,а́ньцек
813,kaum::ADV,tæplega,а́ньцек
814,sehr::ADV,mjög,пяк
815,so::ADV,svo,ста́не
816,so::ADV,þannig,ста́не
817,noch::ADV,enn,нинге
818,noch::ADV,ennþá,нинге
819,nur::ADV,bara,аньцек
820,nur::ADV,aðeins,аньцек
821,schon::ADV,nú þegar,ни
822,wieder::ADV,aftur,та́га
823,wieder::ADV,að nýju,та́га
824,vergebens::ADV,árangurslaust,стак
825,vor::PRP,fyrir,инголе
826,hinter::PRP,bak við,фтала
827,hinter::PRP,bak við,мельге
828,hinter::PRP,aftur fyrir,фтала
829,hinter::PRP,aftur fyrir,мельге
830,unter::PRP,undir,ала
831,durch::PRP,gegnum,пачк
832,neben::PRP,hjá,ваксса
833,neben::PRP,við hliðina á,ваксса
834,zwischen::PRP,milli,ёткса
835,zwischen::PRP,á milli,ёткса
836,wegen::PRP,vegna,сюнеда
837,dies::PRN,þetta,тя
838,das::PRN,það,ся
839,das::PRN,það,тона
840,alles::PRN,allt,сембе
841,ich::PRN,ég,мон
842,du::PRN,þú,тон
843,er::PRN,hann,сон
844,wir::PRN,við,минь
845,ihr::PRN,þið,тинь
846,sie::PRN,þær,синь
847,sie::PRN,þeir,синь
848,was::FPRN,hvað,мезе
849,wer::FPRN,hver,кие
850,wo::FADV,hvar,коса
851,wohin::FADV,hvert,ков
852,wohin::FADV,hvert,коза
853,wie::FADV,hvernig,ко́да
854,warum::FADV,hvers vegna,мес
855,wieviel::FNUM,hve mikill,мзя́ра
856,eins::NUM,einn,фкя
857,zwei::NUM,tveir,кафта
858,drei::NUM,þrír,колма
859,vier::NUM,fjórir,ниле
860,fünf::NUM,fimm,вете
861,sechs::NUM,sex,кота
862,sieben::NUM,sjö,сисем
863,acht::NUM,átta,кафкса
864,neun::NUM,níu,ве́йхкса
865,zehn::NUM,tíu,кемонь
866,elf::NUM,ellefu,кефкие
867,zwölf::NUM,tólf,кемгафтува
868,zwanzig::NUM,tuttugu,комсь
869,dreißig::NUM,þrjátíu,колмогемонь
870,vierzig::NUM,fjörutíu,нильге́монь
871,fünfzig::NUM,fimmtíu,ве́дьгемонь
872,sechzig::NUM,sextíu,ко́дгемонь
873,siebzig::NUM,sjötíu,сизьге́монь
874,achtzig::NUM,áttatíu,ка́фксогемонь
875,neunzig::NUM,níutíu,ве́йхксогемонь
876,hundert::NUM,hundrað,сяда
877,tausend::NUM,þúsund,тёжянь
878,und::CNJ,og,и
879,und::CNJ,og,дъ
880,oder::CNJ,eða,или
881,oder::CNJ,eða,али
882,stehen::V,standa,а́щемс стя́да
883,sitzen::V,sitja,ащемс озада
884,liegen::V,liggja,ма́дозь а́щемс
885,hängen::V,hanga,нюрьгомс
886,werden::V,verða,арамс
887,werden::V,verða,тиевомс
888,passieren::V,gerast,лисэмс
889,passieren::V,gerast,эвондамс
890,beginnen::V,byrja,ушедомс
891,enden::V,enda,лоткамс
892,enden::V,lykta,лоткамс
893,wechseln::V,skipta,по́лафнемс
894,aufgehen[Sonne]::V,koma upp,стямс
895,aufgehen[Sonne]::V,koma upp,лисемс
896,untergehen[Sonne]::V,ganga til viðar,валгомс
897,scheinen[Sonne]::V,skína,ва́лдоптомс
898,donnern::V,þruma,торамс
899,wehen::V,blása,уфа́мс
900,strömen::V,streyma,шудемс
901,fließen::V,fljóta,шудемс
902,sich drehen::V,snúast,шаромс
903,schwanken::V,riða,якамс
904,schwanken::V,rugga,якамс
905,schwingen::V,sveiflast,люксемс
906,schwingen::V,sveiflast,нюрьсемс
907,fallen::V,falla,прамс
908,fallen::V,falla,прашендомс
909,brennen::V,brenna,паломс
910,rauchen::V,reykja,качадомс
911,regnen::V,rigna,пиземс
912,gefrieren::V,frjósa,эйндамс
913,gefrieren::V,frjósa,кельмомс
914,tauen::V,þiðna,соламс
915,schmelzen::V,bráðna,соламс
916,trocknen::V,þorna,коськомс
917,sieden::V,sjóða,лакамс
918,faulen::V,rotna,наксадомс
919,verfaulen::V,rotna,наксадомс
920,reißen::V,rifna,сязевомс
921,versinken::V,sökkva,ваямс
922,vergehen::V,líða,ётамс
923,erscheinen::V,birtast,эвондамс
924,verschwinden::V,hverfa,юма́мс
925,sinken::V,síga,валгомс
926,abnehmen::V,lækka,киремс
927,abnehmen::V,minnka,киремс
928,zunehmen::V,aukast,ламокстомс
929,zunehmen::V,aukast,рашнемс
930,steigen::V,stíga,кеподемс
931,wachsen::V,vaxa,касомс
932,glänzen::V,glóa,цинзелдомс
933,glänzen::V,glóa,цифордомс
934,glänzen::V,glampa,цинзелдомс
935,glänzen::V,glampa,цифордомс
936,funkeln::V,leiftra,ци́фтордомс
937,lärmen::V,hafa hátt,жалнамс
938,läuten::V,hringja,гайфтемс
939,klingeln::V,hringja,гайфтемс
940,klirren::V,glamra,ка́нзеркшнемс
941,klirren::V,skrölta,ка́нзеркшнемс
942,brausen::V,ólga,жоледемс
943,rauschen::V,suða,вжнамс
944,rauschen::V,suða,гамнамс
945,klingen::V,hljóma,кайгомс
946,bellen::V,gelta,ува́мс
947,heulen::V,væla,сувомс
948,heulen::V,væla,урнамс
949,heulen::V,ýlfra,сувомс
950,heulen::V,ýlfra,урнамс
951,blasen::V,blása,уфа́мс
952,pfeifen::V,blístra,вяшкомс
953,schreien::V,æpa,пешкодомс
954,stöhnen::V,stynja,куфцемс
955,zittern::V,titra,таромс
956,zittern::V,skjálfa,таромс
957,leben::V,lifa,эрямс
958,geboren werden::V,fæðast,шачемс
959,atmen::V,anda,ажнамс
960,atmen::V,draga andann,ажнамс
961,trinken::V,drekka,симомс
962,essen::V,borða,ярхцамс
963,schlucken::V,kingja,нилемс
964,müde werden::V,þreytast,сиземс
965,einschlafen::V,sofna,матодовомс
966,schlafen::V,sofa,удомс
967,aufwachen::V,vakna,съргоземс
968,aufstehen::V,fara á fætur,стямс
969,sich erholen::V,hvíla sig,ваймосемс
970,krank werden::V,veikjast,сярядькстомс
971,krank werden::V,verða veikur,сярядькстомс
972,krank sein::V,vera veikur,сярядемс
973,schmerzen::V,kenna til,сярядемс
974,husten::V,hósta,козомс
975,genesen::V,batna,пъ́чкамс
976,genesen::V,frískast,пъ́чкамс
977,sterben::V,deyja,куломс
978,umkommen::V,farast,юма́мс
979,sich bewegen::V,bifast,шаштомс
980,sich rühren::V,hreyfast,сърхка́мс
981,sich erheben::V,standa upp,стямс
982,sich setzen::V,setjast,озамс
983,hinfallen::V,detta,прамс
984,hinfallen::V,detta,сяворемс
985,laufen::V,labba,якамс
986,schreiten::V,ganga,молемс
987,schreiten::V,ganga,аськолямс
988,spazierengehen::V,ganga sér til skemmtunar,якамс
989,eilen::V,fara hratt,эряскодомс
990,sich beeilen::V,flýta sér,эряскодомс
991,sausen::V,þjóta,лиемс
992,rennen::V,hlaupa,арнемс
993,springen::V,stökkva,комотнемс
994,klettern::V,klifra,ку́цемс
995,schaukeln::V,róla,нюрямс
996,schaukeln::V,rugga,нюрямс
997,kriechen::V,skríða,шаштомс комада
998,schwimmen::V,synda,уемс
999,tauchen::V,kafa,юпиемс
1000,tauchen::V,kafa,чёпафнемс
1001,rudern::V,róa,па́немс ве́неж
1002,fahren::V,aka,ардомс
1003,fahren::V,fara,ардомс
1004,fliegen::V,fljúga,лиемс
1005,gehen::V,fara,молемс
1006,gehen::V,ganga,молемс
1007,weggehen::V,fara burt,тумс
1008,weggehen::V,ganga burt,тумс
1009,abfahren::V,aka burt,тумс
1010,anhalten::V,stöðva,лоткамс
1011,hineingehen::V,ganga inn,сува́мс
1012,eintreten::V,koma inn,сува́мс
1013,eintreten::V,ganga inn,сува́мс
1014,kommen::V,koma,самс
1015,ankommen::V,koma til,самс
1016,ankommen::V,koma til,пачкодемс
1017,zurückkommen::V,koma til baka,мърдамс
1018,bleiben::V,haldast,иля́домс
1019,bleiben::V,vera kyrr,иля́домс
1020,warten::V,bíða,учемс
1021,erwarten::V,búast við,учемс
1022,erwarten::V,eiga von á,учемс
1023,suchen::V,leita,вешемс
1024,finden::V,finna,мумс
1025,versuchen::V,reyna,варчсемс
1026,vorbereiten::V,undirbúa,анокламс
1027,lieben::V,elska,кельгомс
1028,mögen::V,þykja gott,кельгомс
1029,mögen::V,falla í geð,кельгомс
1030,lachen::V,hlæja,рахамс
1031,lachen::V,hlæja,рахсемс
1032,rühren::V,snerta,токамс седи
1033,weinen::V,gráta,авардемс
1034,schimpfen::V,skammast,сюцемс
1035,sich ärgern::V,sárna,кяжиямс
1036,sich ärgern::V,gremjast,кяжиямс
1037,sich fürchten::V,óttast,пелемс
1038,fürchten::V,óttast,пелемс
1039,fliehen::V,flýja,ворьгодемс
1040,flüchten::V,strjúka,ша́домс
1041,flüchten::V,strjúka,во́рьгодемс
1042,sehen::V,sjá,няемс
1043,anschauen::V,horfa á,ваномс
1044,ansehen::V,líta á,ваномс
1045,hören::V,heyra,марямс
1046,zuhören::V,hlusta,ку́лхдоньомс
1047,probieren::V,smakka,варжамс
1048,riechen::V,þefa,никса́мс
1049,fühlen::V,finna til,марямс
1050,scheinen::V,virðast,ня́евомс
1051,zu sehen sein::V,vera að sjá,ня́евомс
1052,vernehmen::V,heyra,марямс
1053,vernehmen::V,greina,марямс
1054,frieren::V,frjósa,паломс
1055,frieren::V,frjósa,кельмомс
1056,tun::V,gera,тиемс
1057,können::V,geta,маштомс
1058,wollen::V,ætla,-не-
1059,wollen::V,vilja,-не-
1060,anfangen::V,hefja,ушедомс
1061,beenden::V,enda,аде́ламс
1062,beenden::V,ljúka,аде́ламс
1063,aufhören::V,lykta,лоткамс
1064,gelingen::V,heppnast,удалакшнемс
1065,geraten::V,lukkast,лисемс
1066,öffnen::V,opna,панжемс
1067,schließen::V,loka,сёлгомс
1068,stellen::V,láta,путомс
1069,stellen::V,setja,путомс
1070,setzen::V,láta,озафнемс
1071,setzen::V,láta,озавтнемс
1072,setzen::V,setja,озафнемс
1073,setzen::V,setja,озавтнемс
1074,legen::V,láta,путомс
1075,legen::V,leggja,путомс
1076,berühren::V,koma við,токамс
1077,verbinden::V,sameina,сотомс
1078,bedecken::V,hylja,комачамс
1079,bedecken::V,hylja,вельхтямс
1080,aufhängen::V,hengja,повфтамс
1081,aufhängen::V,hengja upp,повфтамс
1082,anzünden::V,kveikja í,крьвя́стемс
1083,aufheben::V,taka upp,кеподемс
1084,aufheben::V,taka upp,касфтомс
1085,aufheben::V,lyfta upp,кеподемс
1086,aufheben::V,lyfta upp,касфтомс
1087,zurücklassen::V,skilja eftir,ка́домс
1088,verlieren::V,týna,юма́фтомс
1089,verlieren::V,glata,юма́фтомс
1090,fallen lassen::V,missa,прафтомс
1091,machen::V,búa til,тиемс
1092,herstellen::V,framleiða,анокламс
1093,bauen::V,smíða,путомс
1094,bauen::V,byggja,путомс
1095,reparieren::V,gera við,петемс
1096,verbessern::V,bæta,цебярьгофтомс
1097,ändern::V,breyta,полафтомс
1098,graben::V,grafa,шу́вомс
1099,graben::V,grafa,та́ргамс
1100,beugen::V,beygja,мяндемс
1101,biegen::V,sveigja,комафтомс
1102,drehen::V,snúa,шо́вамс
1103,drehen::V,snúa,ша́рфнемс
1104,wenden::V,snúa,ша́рфтомс
1105,wenden::V,venda,ша́рфтомс
1106,umdrehen::V,venda,шарфтомс
1107,umdrehen::V,snúa við,шарфтомс
1108,heben::V,hefja,ке́подемс
1109,hochheben::V,lyfta upp,ке́подемс
1110,hochheben::V,lyfta upp,ка́сфтомс
1111,ergreifen::V,grípa,фатямс
1112,halten::V,rúma,кирдемс
1113,halten::V,halda,кирдемс
1114,drücken::V,þjá,люпшта́мс
1115,drücken::V,þrýsta,люпшта́мс
1116,schieben::V,ýta,шашфтомс
1117,kratzen::V,klóra,а́нгорямс
1118,kratzen::V,klóra,киськоря́мс
1119,lecken::V,sleikja,нолсемс
1120,beißen::V,bíta,сускомс
1121,abreißen::V,rífa af,сяземс
1122,abreißen::V,rífa frá,сяземс
1123,abschneiden::V,skera af,керомс
1124,abschneiden::V,klippa af,керомс
1125,binden::V,binda,сотомс
1126,stecken::V,stinga,сялгомс
1127,brechen::V,brjóta,си́ннемс
1128,brechen::V,brjóta,ка́лафтомс
1129,klopfen::V,berja,чакамс
1130,klopfen::V,berja,чакиемс
1131,klopfen::V,klappa,чакамс
1132,klopfen::V,klappa,чакиемс
1133,hauen::V,berja,шавомс
1134,hauen::V,berja,пиксомс
1135,hauen::V,höggva,шавомс
1136,hauen::V,höggva,пиксомс
1137,kleben::V,líma,пе́тфнемс
1138,reiben::V,núa,шо́вамс
1139,streichen::V,smyrja,вадемс
1140,schleifen::V,slípa,шо́вамс
1141,schneiden::V,skera,керомс
1142,schneiden::V,klippa,керомс
1143,rütteln::V,skaka,та́рфтомс
1144,schütteln::V,hrista,шука́демс
1145,schwenken::V,sveifla,яфодемс
1146,schütten::V,hella,каямс
1147,schütten::V,hella,нюрьхтя́мс
1148,füllen::V,fylla,пяшкодемс
1149,einwickeln::V,vefja inn í,тапардамс
1150,tragen::V,bera,кандомс
1151,schleppen::V,draga,ускомс
1152,ziehen::V,toga,ускомс
1153,ziehen::V,draga,ускомс
1154,aufbewahren::V,geyma,ванфтомс
1155,werfen::V,kasta,ёрямс
1156,fangen::V,grípa,кунда́мс
1157,packen::V,þrífa í,фатямс
1158,verstecken::V,fela,кяшемс
1159,teilen::V,deila,явомс
1160,schicken::V,senda,кучемс
1161,bringen::V,færa,кандомс
1162,bringen::V,færa,пачфтемс
1163,bringen::V,flytja,кандомс
1164,bringen::V,flytja,пачфтемс
1165,hinzufügen::V,bæta við,пу́томс та́га
1166,hinzufügen::V,bæta við,ма́ксомс та́га
1167,bekommen::V,hljóta,сявомс
1168,bekommen::V,ná,сявомс
1169,erhalten::V,fá,сявомс
1170,nehmen::V,taka,сявомс
1171,wählen::V,velja,ко́чкамс
1172,auswählen::V,velja úr,кочкамс
1173,bewahren::V,gæta,ванфтомс
1174,bewahren::V,vernda,ванфтомс
1175,behindern::V,varna,шорямс
1176,verderben::V,spilla,коламс
1177,verderben::V,spilla,гастямс
1178,beschädigen::V,skemma,тиендемс зиян
1179,zerbrechen::V,brjóta,тапамс
1180,zerreißen::V,rífa,сяземс
1181,zerreißen::V,rífa sundur,сяземс
1182,zerstören::V,rífa niður,ка́лафтомс
1183,verbrennen::V,brenna,пълхта́мс
1184,geben::V,gefa,ма́ксомс
1185,reichen::V,rétta,максомс
1186,schenken::V,gefa,каземс
1187,versprechen::V,lofa,ма́ксомс вал
1188,versprechen::V,heita,ма́ксомс вал
1189,wünschen::V,óska,арьсемс
1190,loben::V,lofa,шна́мс
1191,loben::V,hrósa,шна́мс
1192,küssen::V,kyssa,палсемс
1193,wiegen::V,rugga,нюря́фтомс
1194,zudecken::V,þekja,вельхтямс
1195,zudecken::V,breiða yfir,вельхтямс
1196,wecken::V,vekja,стя́фтомс
1197,wecken::V,vekja,съ́ргозьфтемс
1198,zeigen::V,sýna,няфтемс
1199,führen::V,leiða,вятемс
1200,lehren::V,kenna,тонафтомс
1201,unterrichten::V,fræða,тонафтомс
1202,aufziehen::V,ala upp,касфтомс
1203,leiten::V,stjórna,вятемс
1204,antreiben::V,hvetja,вятемс
1205,lassen::V,láta,кошардомс
1206,einladen::V,bjóða heim,тердемс
1207,einladen::V,bjóða heim,серьгядемс
1208,vereinigen::V,sameina,пуроптомс
1209,vereinigen::V,sameina,кочкамс марса
1210,besuchen::V,heimsækja,варжамс
1211,treffen::V,hitta,васьфтомс
1212,sich versammeln::V,safnast saman,кочкавомс
1213,spielen::V,leika sér,налхксемс
1214,singen::V,syngja,морамс
1215,tanzen::V,dansa,кштимс
1216,sich trennen::V,skiljast,явомс
1217,verlassen::V,yfirgefa,кадондомс
1218,retten::V,bjarga,идемс
1219,retten::V,bjarga,араламс
1220,bewachen::V,gæta,ваномс
1221,bewachen::V,hafa vörð á,ваномс
1222,schützen::V,vernda,а́раламс
1223,verteidigen::V,verja,а́раламс
1224,sich schlagen::V,slást,тюремс
1225,sich schlagen::V,berjast,тюремс
1226,schießen::V,skjóta,ляцемс
1227,siegen::V,sigra,сяськомс
1228,ärgern::V,ergja,кяжияфтомс
1229,ärgern::V,skaprauna,кяжияфтомс
1230,schlagen::V,slá,токамс
1231,schlagen::V,lemja,токамс
1232,treten::V,sparka,тапамс
1233,stechen::V,stinga,пупамс
1234,stechen::V,stinga,сялгомс
1235,stoßen::V,hrinda,тостядемс
1236,stehlen::V,stela,саламс
1237,stören::V,trufla,шорсемс
1238,belästigen::V,ónáða,токсамс
1239,belästigen::V,ónáða,аф кадомс ваймама
1240,verbergen::V,leyna,кяшемс
1241,täuschen::V,gabba,васькафтомс
1242,täuschen::V,gabba,кяльготнемс
1243,täuschen::V,blekkja,васькафтомс
1244,täuschen::V,blekkja,кяльготнемс
1245,betrügen::V,svíkja,васькафнемс
1246,betrügen::V,blekkja,васькафнемс
1247,töten::V,drepa,шавомс
1248,töten::V,drepa,аде́ламс
1249,wohnen::V,búa,эрямс
1250,arbeiten::V,vinna,покодемс
1251,sammeln::V,safna,кочкамс
1252,sammeln::V,safna,пу́роптомс
1253,pflücken::V,tína,фатнемс
1254,pflücken::V,tína,нотфнемс
1255,pflücken::V,reyta,фатнемс
1256,pflücken::V,reyta,нотфнемс
1257,jagen::V,veiða,кунда́мс
1258,fischen::V,fiska,калонь кунда́мс
1259,fassen::V,veiða,кунда́мс
1260,hüten::V,gæta,ваномс
1261,hüten::V,vakta,ваномс
1262,treiben::V,reka,панемс
1263,anbinden::V,binda við,сотомс
1264,anbinden::V,binda fast,сотомс
1265,füttern::V,fóðra,трямс
1266,füttern::V,fóðra,а́ндомс
1267,melken::V,mjólka,потямс
1268,hacken::V,höggva,лазондомс
1269,gießen::V,hella,валомс
1270,reifen::V,þroskast,кенеремс
1271,zubereiten::V,elda,анокламс
1272,zubereiten::V,tilbúa,анокламс
1273,kochen::V,sjóða,пидемс
1274,backen::V,baka,пидемс
1275,braten::V,steikja,пуштомс
1276,umrühren::V,hræra í,шорямс
1277,stricken::V,prjóna,кодамс
1278,nähen::V,sauma,стамс
1279,färben::V,lita,а́рхтомс
1280,reinigen::V,hreinsa,ва́ткамс
1281,reinigen::V,hreinsa,а́роптомс
1282,waschen::V,þvo,муськомс
1283,abwischen::V,þerra,нардамс
1284,spülen::V,skola,оргалдомс
1285,spülen::V,þvo upp,оргалдомс
1286,fegen::V,sópa,тяемс
1287,fegen::V,hreinsa,тяемс
1288,kehren::V,sópa,тяемс
1289,baden::V,baða sig,э́шелямс
1290,sich waschen::V,þvo sér,штамс
1291,ausziehen::V,fara úr,кайсефтемс
1292,anziehen::V,fara í,ща́фтомс
1293,sich anziehen::V,klæðast,щамс
1294,kämmen::V,greiða,се́ендемс
1295,schmücken::V,prýða,на́ряжамс
1296,schmücken::V,prýða,ма́зоптомс
1297,schmücken::V,skreyta,на́ряжамс
1298,schmücken::V,skreyta,ма́зоптомс
1299,sagen::V,segja,азомс
1300,sagen::V,segja,мярьгомс
1301,sprechen::V,tala,корхтамс
1302,reden::V,ræða,корхнемс
1303,sich unterhalten::V,spjalla,корхнемс
1304,sich unterhalten::V,ræðast við,корхнемс
1305,fragen::V,spyrja,ки́зефтемс
1306,bitten::V,biðja,а́намс
1307,bitten::V,biðja,ве́шемс
1308,erzählen::V,segja frá,а́зондомс
1309,mitteilen::V,tilkynna,азомс
1310,nennen::V,nefna,лемдемс
1311,nennen::V,nefna,путомс лем
1312,rufen::V,kalla,серьгядемс
1313,prahlen::V,gorta,шна́фтомс пря́
1314,übersetzen::V,þýða,ётафтомс
1315,denken::V,hugsa,арьсемс
1316,glauben::V,trúa,кемамс
1317,bemerken::V,taka eftir,ня́емс
1318,erkennen::V,þekkja,содамс
1319,begreifen::V,skilja,сатомс
1320,verstehen::V,skilja,шарьхкодемс
1321,lernen::V,læra,тонафнемс
1322,wissen::V,vita,со́дамс
1323,sich erinnern an::V,minnast,лятфтамс
1324,vergessen::V,gleyma,юкстамс
1325,messen::V,mæla,ункснемс
1326,zählen::V,telja,лу́вомс
1327,zählen::V,telja,а́рьсемс
1328,rechnen::V,reikna,лувомс
1329,lesen::V,lesa,лувомс
1330,lesen::V,lesa,морафтомс
1331,malen::V,mála,рисова́ндамс
1332,zeichnen::V,teikna,рисова́ндамс
1333,schreiben::V,skrifa,сёрмадомс
1334,besitzen::V,hafa,улемс азоркс
1335,kaufen::V,kaupa,рамамс
1336,verkaufen::V,selja,мимс
1337,bezahlen::V,borga,пандомс
1338,zahlen::V,borga,па́ндомс
1339,beherrschen::V,hafa á valdi sínu,азорондамс
1340,ertragen::V,þola,кирдемс
