,Concept_ID,kl,cv
1296,lesen::V,atuarpoq,вула
1297,malen::V,qalipappaa,ӳкер
1298,schreiben::V,allappoq,ҫыр
1299,kaufen::V,pisiaraa,ил
1300,kaufen::V,pisiaraa,туян
1301,verkaufen::V,akigaa,сут
1302,bezahlen::V,akilerpaa,тӳле
1303,beherrschen::V,inappaa,тыт
1304,ertragen::V,ernertaaraa,тӳс
1305,Nase::N,,сӑмса
1306,Schnurrbart::N,,усси
1307,Fuß::N,,ура лаппи
1308,Schlaf::N,,ыйхӑ
1309,Strömung::N,,юхӑ
1310,Moor::N,,торфлӑ шурлӑх
1311,Wald::N,,вӑрман
1312,Anhöhe::N,,сӑрт
1313,Gipfel::N,,тӳпе
1314,Quelle::N,,ҫӑл куҫ
1315,Festland::N,,тип ҫӗр
1316,Kiefer[Baum]::N,,хыр
1317,Pferd::N,,лаша
1318,Elch::N,,пӑши
1319,Schwarm::N,,ушкӑн
1320,Ente::N,,кӑвакал
1321,Barsch::N,,уланкӑ
1322,Hecht::N,,ҫӑрттан
1323,Wurm::N,,ӑман
1324,Heu::N,,утӑ
1325,Kummer::N,,хурлӑх
1326,Gespräch::N,,калаҫу
1327,Spiel::N,,вӑйӑ
1328,Gesellschaft::N,,общество
1329,Angelegenheit::N,,ӗҫ
1330,Anzahl::N,,йыш
1331,Anzahl::N,,хисеп
1332,Strich::N,,йӗр
1333,Gegenstand::N,,япала
1334,Höhe::N,,ҫӳллӗш
1335,Lagerfeuer::N,,вут
1336,Lagerfeuer::N,,кӑвайт
1337,Gang::N,,куҫӑм
1338,Heim::N,,кил
1339,Beutel::N,,михӗ
1340,Eimer::N,,витре
1341,Sack::N,,михӗ
1342,Brei::N,,пӑтӑ
1343,Leder::N,,сӑран
1344,Gott::N,,турӑ
1345,Reichtum::N,,мул
1346,Staat::N,,патшàлӑх
1347,Gewalt::N,,ирӗксӗрлӳ
1348,Bogen[Waffe]::N,,ухӑ
1349,Lüge::N,,суя
1350,Lüge::N,,ултав
1351,Schaden::N,,сиен
1352,April::N,,апрель
1353,frisch::A,,уҫӑ
1354,lecker::A,,тутлӑ
1355,lecker::A,,техӗмлӗ
1356,sauer::A,,йӳҫӗ
1357,sauer::A,,йӳҫек
1358,sauer::A,,кӑвасак
1359,bunt::A,,чӑпар
1360,teuer::A,,хаклӑ
1361,geschickt::A,,ӑста
1362,nackt::A,,ҫара
1363,ehemalig::A,,пулнӑ
1364,bekannt::A,,пӗлӗш
1365,anderer::A,,урӑх
1366,zuerst::ADV,,пирвай
1367,niemals::ADV,,нихӑҫан та
1368,von hier::ADV,,кунтан
1369,dort::ADV,,унта
1370,dort::ADV,,ҫавӑнта
1371,oben::ADV,,ҫӳлте
1372,hinauf::ADV,,ҫӳле
1373,nicht::ADV,,мар
1374,ein wenig::ADV,,пӑртак
1375,so::ADV,,апла
1376,nur::ADV,,ҫех
1377,vor::PRP,,умӗнче
1378,hinter::PRP,,кайра
1379,unter::PRP,,айне
1380,unter::PRP,,айӗпе
1381,unter::PRP,,айӗнче
1382,unter::PRP,,ҫитеспе
1383,durch::PRP,,витӗр
1384,neben::PRP,,патӗнче
1385,zwischen::PRP,,хушшинче
1386,wegen::PRP,,пула
1387,wegen::PRP,,пирки
1388,alles::PRN,,пурте
1389,alles::PRN,,йӑлт
1390,aufgehen[Sonne]::V,,тух
1391,strömen::V,,тӑкӑн
1392,fließen::V,,юх
1393,faulen::V,,ҫӗр
1394,verfaulen::V,,ҫӗр
1395,verschwinden::V,,ҫухал
1396,lärmen::V,,шавла
1397,klirren::V,,калтлат
1398,klirren::V,,шӑнкӑлтат
1399,rauschen::V,,вашӑлтат
1400,rauschen::V,,чашӑлтат
1401,klingen::V,,янӑра
1402,müde werden::V,,ӗшен
1403,krank werden::V,,чирле
1404,krank sein::V,,чирле
1405,umkommen::V,,вил
1406,sich rühren::V,,хускал
1407,sich erheben::V,,тӑр
1408,hinfallen::V,,ӳк
1409,kriechen::V,,шу
1410,kriechen::V,,упален
1411,gehen::V,,кай
1412,abfahren::V,,тапран
1413,erwarten::V,,кӗт
1414,lachen::V,,кул
1415,lachen::V,,ахӑлтат
1416,anschauen::V,,пӑхса ил
1417,probieren::V,,астив
1418,zu sehen sein::V,,курӑн
1419,vernehmen::V,,пӑл
1420,können::V,,пултар
1421,gelingen::V,,ӑн
1422,geraten::V,,пул
1423,ändern::V,,улӑштар
1424,drehen::V,,ҫавӑр
1425,schieben::V,,тӗк
1426,schieben::V,,тӗрт
1427,rütteln::V,,лӑка
1428,rütteln::V,,силлентер
1429,schütten::V,,тултар
1430,packen::V,,тыт
1431,hinzufügen::V,,хуш
1432,wählen::V,,суйла
1433,auswählen::V,,суйла
1434,behindern::V,,кансӗрле
1435,behindern::V,,чӑрмантар
1436,beschädigen::V,,пӑс
1437,reichen::V,,пар
1438,schenken::V,,парнеле
1439,wiegen::V,,сиктер
1440,wiegen::V,,силле
1441,lassen::V,,пусахла
1442,lassen::V,,хуш
1443,verlassen::V,,хӑвар
1444,bewachen::V,,хуралла
1445,verteidigen::V,,хӳтӗле
1446,sich schlagen::V,,ҫапӑҫ
1447,siegen::V,,ҫӗн
1448,siegen::V,,ҫӗнтер
1449,belästigen::V,,аптӑрат
1450,belästigen::V,,хупла
1451,täuschen::V,,суй
1452,pflücken::V,,тат
1453,fassen::V,,тыт
1454,hüten::V,,кӗт
1455,treiben::V,,хӑвала
1456,melken::V,,су
1457,hacken::V,,вакла
1458,reifen::V,,пиҫ
1459,zubereiten::V,,пӗҫер
1460,backen::V,,пӗҫер
1461,stricken::V,,ҫых
1462,nähen::V,,ҫӗле
1463,spülen::V,,чӳхе
1464,kehren::V,,шӑл
1465,kämmen::V,,тура
1466,schmücken::V,,илемлет
1467,sich unterhalten::V,,пупле
1468,nennen::V,,те
1469,nennen::V,,чӗн
1470,bemerken::V,,асӑрха
1471,begreifen::V,,ӑнлан
1472,zeichnen::V,,ӳкер
1473,besitzen::V,,тыт
1474,zahlen::V,,тӳле
