,Concept_ID,se,hr
2124,Ruhe::N,máššu,počinak
2125,Ruhe::N,vuo'iŋâstus,tišina
2126,Ruhe::N,vuo'iŋâstus,počinak
2127,Ruhe::N,ráávhu,tišina
2128,Ruhe::N,ráávhu,počinak
2129,Ruhe::N,rääuh,tišina
2130,Ruhe::N,rääuh,počinak
2131,Ruhe::N,vuâŋŋmõš,tišina
2132,Ruhe::N,vuâŋŋmõš,počinak
2133,Ruhe::N,юэв,tišina
2134,Ruhe::N,юэв,počinak
2135,Ruhe::N,вуэӈӈмушш,tišina
2136,Ruhe::N,вуэӈӈмушш,počinak
2137,Leute::N,aalmoge,ljudi
2138,Leute::N,ulmutja,ljudi
2139,Leute::N,álbmot,ljudi
2140,Leute::N,viehâ,ljudi
2141,Leute::N,aalmi,ljudi
2142,Leute::N,о̄ллмэ,ljudi
2143,Volk::N,aalmoge,puk
2144,Volk::N,aalmoge,narod
2145,Volk::N,álmmuk,puk
2146,Volk::N,álmmuk,narod
2147,Volk::N,fuolkke,puk
2148,Volk::N,fuolkke,narod
2149,Volk::N,álbmot,puk
2150,Volk::N,álbmot,narod
2151,Volk::N,aalmug,puk
2152,Volk::N,aalmug,narod
2153,Volk::N,aalmi,puk
2154,Volk::N,aalmi,narod
2155,Volk::N,нарэдт,puk
2156,Volk::N,нарэдт,narod
2157,Arbeit::N,barkoe,rad
2158,Arbeit::N,barkoe,posao
2159,Arbeit::N,barggo,rad
2160,Arbeit::N,barggo,posao
2161,Arbeit::N,rahtjam,rad
2162,Arbeit::N,rahtjam,posao
2163,Arbeit::N,bargu,rad
2164,Arbeit::N,bargu,posao
2165,Arbeit::N,pargo,rad
2166,Arbeit::N,pargo,posao
2167,Arbeit::N,tyej̣i,rad
2168,Arbeit::N,tyej̣i,posao
2169,Arbeit::N,likk,rad
2170,Arbeit::N,likk,posao
2171,Arbeit::N,tue´jj,rad
2172,Arbeit::N,tue´jj,posao
2173,Arbeit::N,лыххк,rad
2174,Arbeit::N,лыххк,posao
2175,Gast::N,guessie,gost
2176,Gast::N,guosse,gost
2177,Gast::N,guossi,gost
2178,Gast::N,kyes'si,gost
2179,Gast::N,kue´s's,gost
2180,Gast::N,кӯссь,gost
2181,Geschenk::N,daevere,dar
2182,Geschenk::N,daevere,poklon
2183,Geschenk::N,sjielege,dar
2184,Geschenk::N,sjielege,poklon
2185,Geschenk::N,vadda,dar
2186,Geschenk::N,vadda,poklon
2187,Geschenk::N,vattáldahka,dar
2188,Geschenk::N,vattáldahka,poklon
2189,Geschenk::N,skeaŋka,dar
2190,Geschenk::N,skeaŋka,poklon
2191,Geschenk::N,adaldâh,dar
2192,Geschenk::N,adaldâh,poklon
2193,Geschenk::N,sǩiâŋkk,dar
2194,Geschenk::N,sǩiâŋkk,poklon
2195,Geschenk::N,тӯмаш,dar
2196,Geschenk::N,тӯмаш,poklon
2197,Spiel::N,spïele,igra
2198,Spiel::N,stååkedimmie,igra
2199,Spiel::N,spella,igra
2200,Spiel::N,stoagos,igra
2201,Spiel::N,speallu,igra
2202,Spiel::N,leikkâ,igra
2203,Spiel::N,siõrr,igra
2204,Spiel::N,сӣрр,igra
2205,Gesellschaft::N,sïelte,društvo
2206,Gesellschaft::N,sïelte,kompanija
2207,Gesellschaft::N,rádnastallam,društvo
2208,Gesellschaft::N,rádnastallam,kompanija
2209,Gesellschaft::N,searvi,društvo
2210,Gesellschaft::N,searvi,kompanija
2211,Gesellschaft::N,servi,društvo
2212,Gesellschaft::N,servi,kompanija
2213,Gesellschaft::N,seä´brr,društvo
2214,Gesellschaft::N,seä´brr,kompanija
2215,Gesellschaft::N,се̄ббр,društvo
2216,Gesellschaft::N,се̄ббр,kompanija
2217,Hilfe::N,viehkie,pomoć
2218,Hilfe::N,viehkke,pomoć
2219,Hilfe::N,veahkki,pomoć
2220,Hilfe::N,iše,pomoć
2221,Hilfe::N,veä´ǩ'ǩ,pomoć
2222,Hilfe::N,ве̄ххьк,pomoć
2223,Freund::N,voelpe,prijatelj
2224,Freund::N,ráddna,prijatelj
2225,Freund::N,venak,prijatelj
2226,Freund::N,ustit,prijatelj
2227,Freund::N,verdde,prijatelj
2228,Freund::N,veerdi,prijatelj
2229,Freund::N,na´zvan,prijatelj
2230,Freund::N,ка̄ннҌц,prijatelj
2231,Kamerad::N,guejmie,drug
2232,Kamerad::N,guejmie,drugar
2233,Kamerad::N,ráddna,drug
2234,Kamerad::N,ráddna,drugar
2235,Kamerad::N,guojmme,drug
2236,Kamerad::N,guojmme,drugar
2237,Kamerad::N,guoibmi,drug
2238,Kamerad::N,guoibmi,drugar
2239,Kamerad::N,kyei'mi,drug
2240,Kamerad::N,kyei'mi,drugar
2241,Kamerad::N,taaurõš,drug
2242,Kamerad::N,taaurõš,drugar
2243,Kamerad::N,то̄а̄врэшш,drug
2244,Kamerad::N,то̄а̄врэшш,drugar
2245,Angelegenheit::N,aate,posao
2246,Angelegenheit::N,saake,posao
2247,Angelegenheit::N,ássje,posao
2248,Angelegenheit::N,ášši,posao
2249,Angelegenheit::N,äšši,posao
2250,Angelegenheit::N,ä´šš,posao
2251,Angelegenheit::N,тӯйй,posao
2252,Anzahl::N,taale,broj
2253,Anzahl::N,taale,brojnost
2254,Anzahl::N,låhkoe,broj
2255,Anzahl::N,låhkoe,brojnost
2256,Anzahl::N,låhko,broj
2257,Anzahl::N,låhko,brojnost
2258,Anzahl::N,mierre,broj
2259,Anzahl::N,mierre,brojnost
2260,Anzahl::N,mearri,broj
2261,Anzahl::N,mearri,brojnost
2262,Anzahl::N,lohkomearra,broj
2263,Anzahl::N,lohkomearra,brojnost
2264,Anzahl::N,meeṛi,broj
2265,Anzahl::N,meeṛi,brojnost
2266,Anzahl::N,mie´rr,broj
2267,Anzahl::N,mie´rr,brojnost
2268,Anzahl::N,чӣссел,broj
2269,Anzahl::N,чӣссел,brojnost
2270,Art::N,aarhte,vid
2271,Art::N,aarhte,vrst
2272,Art::N,sládja,vid
2273,Art::N,sládja,vrst
2274,Art::N,tjærdda,vid
2275,Art::N,tjærdda,vrst
2276,Art::N,čearda,vid
2277,Art::N,čearda,vrst
2278,Art::N,šlaaj̣â,vid
2279,Art::N,šlaaj̣â,vrst
2280,Art::N,nää´ll,vid
2281,Art::N,nää´ll,vrst
2282,Art::N,на̄лль,vid
2283,Art::N,на̄лль,vrst
2284,Stück::N,bæhta,komad
2285,Stück::N,biehkie,komad
2286,Stück::N,biehkke,komad
2287,Stück::N,bihttá,komad
2288,Stück::N,pittá,komad
2289,Stück::N,káppálâh,komad
2290,Stück::N,ku´sǩǩ,komad
2291,Stück::N,кусськ,komad
2292,Teil::N,stuhtje,dio
2293,Teil::N,oasse,dio
2294,Teil::N,bielle,dio
2295,Teil::N,guovllo,dio
2296,Teil::N,oassi,dio
2297,Teil::N,bihttá,dio
2298,Teil::N,uási,dio
2299,Teil::N,vuâ´ss,dio
2300,Teil::N,pie´ǩ'ǩ,dio
2301,Teil::N,кусськ,dio
2302,Hälfte::N,lehkie,polovina
2303,Hälfte::N,lahkke,polovina
2304,Hälfte::N,bealli,polovina
2305,Hälfte::N,peeḷi,polovina
2306,Hälfte::N,lâ´ǩǩ,polovina
2307,Hälfte::N,pie´ll,polovina
2308,Hälfte::N,пе̄лль,polovina
2309,Kreis::N,rïngke,krug
2310,Kreis::N,gievlle,krug
2311,Kreis::N,gierdu,krug
2312,Kreis::N,riggee,krug
2313,Kreis::N,kruugg,krug
2314,Kreis::N,круг,krug
2315,Kreuz::N,kroesse,križ
2316,Kreuz::N,ruossa,križ
2317,Kreuz::N,rista,križ
2318,Kreuz::N,ristâ,križ
2319,Kreuz::N,ristt,križ
2320,Kreuz::N,рысст,križ
2321,Linie::N,sïeve,crta
2322,Linie::N,linnja,crta
2323,Linie::N,linjá,crta
2324,Linie::N,linnjá,crta
2325,Linie::N,njuálgus,crta
2326,Linie::N,certldõk,crta
2327,Linie::N,це̄кесь,crta
2328,Strich::N,sïeve,crta
2329,Strich::N,sáhtso,crta
2330,Strich::N,sárggis,crta
2331,Strich::N,čálástâh,crta
2332,Strich::N,certldõk,crta
2333,Strich::N,ця̄кас,crta
2334,Strich::N,це̄кесь,crta
2335,Abstand::N,gåhkoe,razmak
2336,Abstand::N,gåhkoe,odstojanje
2337,Abstand::N,gåhkaldahke,razmak
2338,Abstand::N,gåhkaldahke,odstojanje
2339,Abstand::N,lahka,razmak
2340,Abstand::N,lahka,odstojanje
2341,Abstand::N,gasska,razmak
2342,Abstand::N,gasska,odstojanje
2343,Abstand::N,gaska,razmak
2344,Abstand::N,gaska,odstojanje
2345,Abstand::N,koskâ,razmak
2346,Abstand::N,koskâ,odstojanje
2347,Abstand::N,kõskk,razmak
2348,Abstand::N,kõskk,odstojanje
2349,Abstand::N,кэ̄сск,razmak
2350,Abstand::N,кэ̄сск,odstojanje
2351,Entfernung::N,gåhkoe,udaljenost
2352,Entfernung::N,gåhkaldahke,udaljenost
2353,Entfernung::N,gasska,udaljenost
2354,Entfernung::N,mælggat,udaljenost
2355,Entfernung::N,gaska,udaljenost
2356,Entfernung::N,mátkegaska,udaljenost
2357,Entfernung::N,koskâ,udaljenost
2358,Entfernung::N,kõskk,udaljenost
2359,Entfernung::N,jäämkõskk,udaljenost
2360,Entfernung::N,кэ̄сск,udaljenost
2361,Gegend::N,haerie,kraj
2362,Gegend::N,haerie,predeo
2363,Gegend::N,guovvlo,kraj
2364,Gegend::N,guovvlo,predeo
2365,Gegend::N,bájkke,kraj
2366,Gegend::N,bájkke,predeo
2367,Gegend::N,guovlu,kraj
2368,Gegend::N,guovlu,predeo
2369,Gegend::N,duovdda,kraj
2370,Gegend::N,duovdda,predeo
2371,Gegend::N,kuáv'lu,kraj
2372,Gegend::N,kuáv'lu,predeo
2373,Gegend::N,vu´vdd,kraj
2374,Gegend::N,vu´vdd,predeo
2375,Gegend::N,па̄йхьк,kraj
2376,Gegend::N,па̄йхьк,predeo
2377,Platz::N,sijjie,mjesto
2378,Platz::N,sadje,mjesto
2379,Platz::N,sadji,mjesto
2380,Platz::N,tááḷu,mjesto
2381,Platz::N,tääll,mjesto
2382,Platz::N,сайй,mjesto
2383,Ort::N,sijjie,mjesto
2384,Ort::N,bájkke,mjesto
2385,Ort::N,sadje,mjesto
2386,Ort::N,báiki,mjesto
2387,Ort::N,päikki,mjesto
2388,Ort::N,pâi´ǩǩ,mjesto
2389,Ort::N,сайй,mjesto
2390,Ort::N,па̄йхьк,mjesto
2391,Seite::N,bielie,bok
2392,Seite::N,bielie,strana
2393,Seite::N,sijddo,bok
2394,Seite::N,sijddo,strana
2395,Seite::N,bealli,bok
2396,Seite::N,bealli,strana
2397,Seite::N,ertti,bok
2398,Seite::N,ertti,strana
2399,Seite::N,jeä´rtt,bok
2400,Seite::N,jeä´rtt,strana
2401,Seite::N,пе̄лль,bok
2402,Seite::N,пе̄лль,strana
2403,Seite::N,е̄ммьне,bok
2404,Seite::N,е̄ммьне,strana
2405,Mitte::N,gaske,sredina
2406,Mitte::N,jarnge,sredina
2407,Mitte::N,gasska,sredina
2408,Mitte::N,guovddaš,sredina
2409,Mitte::N,gaskamuddu,sredina
2410,Mitte::N,koskâ,sredina
2411,Mitte::N,kõskk,sredina
2412,Mitte::N,кэ̄сск,sredina
2413,Gegenstand::N,daevere,predmet
2414,Gegenstand::N,oabme,predmet
2415,Gegenstand::N,gávnne,predmet
2416,Gegenstand::N,bierggas,predmet
2417,Gegenstand::N,ettâ,predmet
2418,Gegenstand::N,kápulâh,predmet
2419,Gegenstand::N,käu´nn,predmet
2420,Gegenstand::N,ка̄ввьн,predmet
2421,Sache::N,aate,posao
2422,Sache::N,saake,posao
2423,Sache::N,ássje,posao
2424,Sache::N,ášši,posao
2425,Sache::N,äšši,posao
2426,Sache::N,ä´šš,posao
2427,Sache::N,ве̄шш,posao
2428,Rand::N,raedtie,rub
2429,Rand::N,raedtie,kraj
2430,Rand::N,rabdda,rub
2431,Rand::N,rabdda,kraj
2432,Rand::N,ravda,rub
2433,Rand::N,ravda,kraj
2434,Rand::N,robdâ,rub
2435,Rand::N,robdâ,kraj
2436,Rand::N,čårr,rub
2437,Rand::N,čårr,kraj
2438,Rand::N,ruõbdd,rub
2439,Rand::N,ruõbdd,kraj
2440,Rand::N,рӯммт,rub
2441,Rand::N,рӯммт,kraj
2442,Rand::N,ре̄ввьн,rub
2443,Rand::N,ре̄ввьн,kraj
2444,Kante::N,raedtie,brid
2445,Kante::N,raedtie,ivica
2446,Kante::N,rabdda,brid
2447,Kante::N,rabdda,ivica
2448,Kante::N,ravda,brid
2449,Kante::N,ravda,ivica
2450,Kante::N,robdâ,brid
2451,Kante::N,robdâ,ivica
2452,Kante::N,å´rdd,brid
2453,Kante::N,å´rdd,ivica
2454,Kante::N,ruõbdd,brid
2455,Kante::N,ruõbdd,ivica
2456,Kante::N,рӯммт,brid
2457,Kante::N,рӯммт,ivica
2458,Kante::N,ре̄ввьн,brid
2459,Kante::N,ре̄ввьн,ivica
2460,Ecke::N,roene,ugao
2461,Ecke::N,kråane,ugao
2462,Ecke::N,náhpo,ugao
2463,Ecke::N,nusske,ugao
2464,Ecke::N,nurki,ugao
2465,Ecke::N,čiehka,ugao
2466,Ecke::N,čiehâ,ugao
2467,Ecke::N,čiõkk,ugao
2468,Ecke::N,suåp'p,ugao
2469,Ecke::N,уггл,ugao
2470,Spitze::N,gietjie,vrh
2471,Spitze::N,gietjie,šiljak
2472,Spitze::N,snjuhtje,vrh
2473,Spitze::N,snjuhtje,šiljak
2474,Spitze::N,gihttje,vrh
2475,Spitze::N,gihttje,šiljak
2476,Spitze::N,geahči,vrh
2477,Spitze::N,geahči,šiljak
2478,Spitze::N,picci,vrh
2479,Spitze::N,picci,šiljak
2480,Spitze::N,keeči,vrh
2481,Spitze::N,keeči,šiljak
2482,Spitze::N,ǩie´čč,vrh
2483,Spitze::N,ǩie´čč,šiljak
2484,Spitze::N,кя̄женч,vrh
2485,Spitze::N,кя̄женч,šiljak
2486,Ende::N,gietjie,konac
2487,Ende::N,giehtje,konac
2488,Ende::N,geahči,konac
2489,Ende::N,keeči,konac
2490,Ende::N,puäš'š,konac
2491,Ende::N,ке̄джь,konac
2492,Loch::N,raejkie,rupa
2493,Loch::N,rájgge,rupa
2494,Loch::N,ráigi,rupa
2495,Loch::N,räigi,rupa
2496,Loch::N,loikk,rupa
2497,Loch::N,râi´ǧǧ,rupa
2498,Loch::N,ра̄ййк,rupa
2499,Winkel::N,skaavhte,kut
2500,Winkel::N,skaavhte,ugao
2501,Winkel::N,tjiehka,kut
2502,Winkel::N,tjiehka,ugao
2503,Winkel::N,soahppa,kut
2504,Winkel::N,soahppa,ugao
2505,Winkel::N,čiehka,kut
2506,Winkel::N,čiehka,ugao
2507,Winkel::N,sogge,kut
2508,Winkel::N,sogge,ugao
2509,Winkel::N,suåp'p,kut
2510,Winkel::N,suåp'p,ugao
2511,Winkel::N,уггл,kut
2512,Winkel::N,уггл,ugao
2513,Muster::N,goere,uzor
2514,Muster::N,girjja,uzor
2515,Muster::N,girjjit,uzor
2516,Muster::N,kovos,uzor
2517,Muster::N,кыррьй,uzor
2518,Muster::N,кырьйнесс,uzor
2519,Größe::N,ståaroe,veličina
2520,Größe::N,stuorrudahka,veličina
2521,Größe::N,stūrrodat,veličina
2522,Größe::N,mahtodat,veličina
2523,Größe::N,allodat,veličina
2524,Größe::N,stuá'ṛudâh,veličina
2525,Größe::N,роаӈӈьк,veličina
2526,Länge::N,gåhkoe,duljina
2527,Länge::N,guhkkudahka,duljina
2528,Länge::N,guhkkodat,duljina
2529,Länge::N,kukkodâh,duljina
2530,Länge::N,õllâdvuõtt,duljina
2531,Länge::N,куххьквӯдт,duljina
2532,Höhe::N,jalloe,visina
2533,Höhe::N,jalladahke,visina
2534,Höhe::N,alludahka,visina
2535,Höhe::N,allatvuohta,visina
2536,Höhe::N,allodat,visina
2537,Höhe::N,aḷodâh,visina
2538,Höhe::N,âlladvuõtt,visina
2539,Höhe::N,э̄ллвӯдт,visina
2540,Gewicht::N,leavloe,težina
2541,Gewicht::N,dædda,težina
2542,Gewicht::N,låssudahka,težina
2543,Gewicht::N,deaddu,težina
2544,Gewicht::N,tiäd'du,težina
2545,Gewicht::N,teäd'd,težina
2546,Gewicht::N,тя̄ннт,težina
2547,Gewicht::N,вӣссь,težina
2548,Menge::N,mierie,mnoštvo
2549,Menge::N,mierie,količina
2550,Menge::N,ållo,mnoštvo
2551,Menge::N,ållo,količina
2552,Menge::N,mearri,mnoštvo
2553,Menge::N,mearri,količina
2554,Menge::N,doahkki,mnoštvo
2555,Menge::N,doahkki,količina
2556,Menge::N,meeṛi,mnoštvo
2557,Menge::N,meeṛi,količina
2558,Menge::N,tukk,mnoštvo
2559,Menge::N,tukk,količina
2560,Menge::N,mie´rr,mnoštvo
2561,Menge::N,mie´rr,količina
2562,Menge::N,туххк,mnoštvo
2563,Menge::N,туххк,količina
2564,Menge::N,ла̄ннҍт,mnoštvo
2565,Menge::N,ла̄ннҍт,količina
2566,Haufen::N,deava,hrpa
2567,Haufen::N,deava,gomila
2568,Haufen::N,håevkie,hrpa
2569,Haufen::N,håevkie,gomila
2570,Haufen::N,hårre,hrpa
2571,Haufen::N,hårre,gomila
2572,Haufen::N,látna,hrpa
2573,Haufen::N,látna,gomila
2574,Haufen::N,laaṇâ,hrpa
2575,Haufen::N,laaṇâ,gomila
2576,Haufen::N,laađđ,hrpa
2577,Haufen::N,laađđ,gomila
2578,Haufen::N,поанн,hrpa
2579,Haufen::N,поанн,gomila
2580,Reihe::N,raajroe,red
2581,Reihe::N,rájddo,red
2582,Reihe::N,gurgadas,red
2583,Reihe::N,kuáḷus,red
2584,Reihe::N,riâd'd,red
2585,Reihe::N,по̄ллт,red
2586,Boot::N,vïnhtse,čun
2587,Boot::N,vïnhtse,čamac
2588,Boot::N,vanás,čun
2589,Boot::N,vanás,čamac
2590,Boot::N,vanntsa,čun
2591,Boot::N,vanntsa,čamac
2592,Boot::N,fanas,čun
2593,Boot::N,fanas,čamac
2594,Boot::N,voonâs,čun
2595,Boot::N,voonâs,čamac
2596,Boot::N,käärbis,čun
2597,Boot::N,käärbis,čamac
2598,Boot::N,võõnâs,čun
2599,Boot::N,võõnâs,čamac
2600,Boot::N,вэнс,čun
2601,Boot::N,вэнс,čamac
2602,Ruder::N,aajroe,veslo
2603,Ruder::N,ájrro,veslo
2604,Ruder::N,áiru,veslo
2605,Ruder::N,áiru,veslo
2606,Ruder::N,äirr,veslo
2607,Ruder::N,а̄ррьй,veslo
2608,Schlitten::N,slærra,saone
2609,Schlitten::N,tjïelhke,saone
2610,Schlitten::N,gieris,saone
2611,Schlitten::N,tjielkká,saone
2612,Schlitten::N,gielká,saone
2613,Schlitten::N,kiäl'kká,saone
2614,Schlitten::N,saan,saone
2615,Schlitten::N,ǩeâlkk,saone
2616,Schlitten::N,со̄а̄н,saone
2617,Ski::N,treavka,ski
2618,Ski::N,treavka,smučka
2619,Ski::N,sabek,ski
2620,Ski::N,sabek,smučka
2621,Ski::N,sabet,ski
2622,Ski::N,sabet,smučka
2623,Ski::N,saaveeh,ski
2624,Ski::N,saaveeh,smučka
2625,Ski::N,koolâs,ski
2626,Ski::N,koolâs,smučka
2627,Ski::N,коаллас,ski
2628,Ski::N,коаллас,smučka
2629,Ski::N,са̄вехь,ski
2630,Ski::N,са̄вехь,smučka
2631,Lagerfeuer::N,dålle,logorska vatra
2632,Lagerfeuer::N,sajijdållå,logorska vatra
2633,Lagerfeuer::N,dolla,logorska vatra
2634,Lagerfeuer::N,tullâ,logorska vatra
2635,Lagerfeuer::N,toll,logorska vatra
2636,Lagerfeuer::N,то̄лл,logorska vatra
2637,Last::N,maajsoe,tovar
2638,Last::N,noade,tovar
2639,Last::N,guorbmi,tovar
2640,Last::N,kye'rmi,tovar
2641,Last::N,nue´đđ,tovar
2642,Last::N,kue´rmm,tovar
2643,Last::N,нуэдът,tovar
2644,Gang::N,vaedtseme,hod
2645,Gang::N,mannulahka,hod
2646,Gang::N,johtu,hod
2647,Gang::N,jotteem,hod
2648,Gang::N,joto,hod
2649,Gang::N,jäl'lmõš,hod
2650,Gang::N,ёадтмушш,hod
2651,Gang::N,ёадтҌмушш,hod
2652,Schritt::N,sïlle,korak
2653,Schritt::N,lávkke,korak
2654,Schritt::N,lávki,korak
2655,Schritt::N,lävkki,korak
2656,Schritt::N,läu´ǩǩ,korak
2657,Schritt::N,ла̄ффьк,korak
2658,Norden::N,noerhte,sjever
2659,Norden::N,nuortta,sjever
2660,Norden::N,davvi,sjever
2661,Norden::N,taṿe,sjever
2662,Norden::N,tâ´vv,sjever
2663,Norden::N,таввял,sjever
2664,Süden::N,åarjel,jug
2665,Süden::N,oarjje,jug
2666,Süden::N,lulli,jug
2667,Süden::N,mäddi,jug
2668,Süden::N,kesipieg'gâ,jug
2669,Süden::N,saujj,jug
2670,Süden::N,со̄а̄ййв,jug
2671,Westen::N,jillie,zapad
2672,Westen::N,alle,zapad
2673,Westen::N,oarji,zapad
2674,Westen::N,uár'ji,zapad
2675,Westen::N,viõstâr,zapad
2676,Westen::N,вуэрьял,zapad
2677,Osten::N,luvlie,istok
2678,Osten::N,lulle,istok
2679,Osten::N,nuorta,istok
2680,Osten::N,nuor'ttâ,istok
2681,Osten::N,nuõrti,istok
2682,Osten::N,нуҏҏьт,istok
2683,Holz::N,moere,drvo
2684,Holz::N,muorra,drvo
2685,Holz::N,muorra,drvo
2686,Holz::N,muoṛâ,drvo
2687,Holz::N,muõrr,drvo
2688,Holz::N,мӯрр,drvo
2689,Brett::N,fealloe,daska
2690,Brett::N,fiello,daska
2691,Brett::N,lávdi,daska
2692,Brett::N,lyev'di,daska
2693,Brett::N,lu´vdd,daska
2694,Brett::N,лаййт,daska
2695,Platte::N,spaagkoe,ploča
2696,Platte::N,skierro,ploča
2697,Platte::N,skearru,ploča
2698,Platte::N,ráptu,ploča
2699,Platte::N,ка̄ррьт,ploča
2700,Stütze::N,dovtege,potpora
2701,Stütze::N,dåarjege,potpora
2702,Stütze::N,tsagge,potpora
2703,Stütze::N,nihta,potpora
2704,Stütze::N,duvdda,potpora
2705,Stütze::N,caggi,potpora
2706,Stütze::N,cagge,potpora
2707,Stütze::N,cõgldõk,potpora
2708,Stütze::N,стуэлльп,potpora
2709,Stange::N,staavra,motka
2710,Stange::N,stággo,motka
2711,Stange::N,hålggå,motka
2712,Stange::N,stávrá,motka
2713,Stange::N,stággu,motka
2714,Stange::N,čuálgui,motka
2715,Stange::N,kaŋgg,motka
2716,Stange::N,кэ̄ллт,motka
2717,Stange::N,пе̄лльк,motka
2718,Stock::N,galte,štap
2719,Stock::N,galte,palica
2720,Stock::N,klåbpoe,štap
2721,Stock::N,klåbpoe,palica
2722,Stock::N,soabbe,štap
2723,Stock::N,soabbe,palica
2724,Stock::N,soabbi,štap
2725,Stock::N,soabbi,palica
2726,Stock::N,suáb'bi,štap
2727,Stock::N,suáb'bi,palica
2728,Stock::N,suä´b'b,štap
2729,Stock::N,suä´b'b,palica
2730,Stock::N,суэммьп,štap
2731,Stock::N,суэммьп,palica
2732,Stab::N,klaahka,štap
2733,Stab::N,klaahka,šipka
2734,Stab::N,soabbe,štap
2735,Stab::N,soabbe,šipka
2736,Stab::N,soabbi,štap
2737,Stab::N,soabbi,šipka
2738,Stab::N,suáb'bi,štap
2739,Stab::N,suáb'bi,šipka
2740,Stab::N,suä´b'b,štap
2741,Stab::N,suä´b'b,šipka
2742,Stab::N,суэммьп,štap
2743,Stab::N,суэммьп,šipka
2744,Rohr::N,gïrse,cijev
2745,Rohr::N,båhttså,cijev
2746,Rohr::N,bohcci,cijev
2747,Rohr::N,poccee,cijev
2748,Rohr::N,puu´lčiǩ,cijev
2749,Rohr::N,туррьп,cijev
2750,Haus::N,ståapoe,kuća
2751,Haus::N,goahte,kuća
2752,Haus::N,stohpu,kuća
2753,Haus::N,tááḷu,kuća
2754,Haus::N,tääll,kuća
2755,Haus::N,пэ̄ҏҏт,kuća
2756,Heim::N,hïejme,dom
2757,Heim::N,viesso,dom
2758,Heim::N,ruoktu,dom
2759,Heim::N,päikki,dom
2760,Heim::N,päi´ǩǩ,dom
2761,Heim::N,пэ̄ҏҏт,dom
2762,Ofen::N,vuebnie,peć
2763,Ofen::N,vuodná,peć
2764,Ofen::N,vuobnne,peć
2765,Ofen::N,uvdna,peć
2766,Ofen::N,uvnâ,peć
2767,Ofen::N,ǩiiuǥân,peć
2768,Ofen::N,пе̄ххц,peć
2769,Ofen::N,кыввкан,peć
2770,Fußboden::N,guelpie,pod
2771,Fußboden::N,guolbbe,pod
2772,Fußboden::N,láhtti,pod
2773,Fußboden::N,šalde,pod
2774,Fußboden::N,šâ´ldd,pod
2775,Fußboden::N,шалльт,pod
2776,Tisch::N,buertie,stol
2777,Tisch::N,buertie,trpeza
2778,Tisch::N,bievdde,stol
2779,Tisch::N,bievdde,trpeza
2780,Tisch::N,beavdi,stol
2781,Tisch::N,beavdi,trpeza
2782,Tisch::N,pevdi,stol
2783,Tisch::N,pevdi,trpeza
2784,Tisch::N,på´rdd,stol
2785,Tisch::N,på´rdd,trpeza
2786,Tisch::N,stue´ll,stol
2787,Tisch::N,stue´ll,trpeza
2788,Tisch::N,туэлль,stol
2789,Tisch::N,туэлль,trpeza
2790,Stuhl::N,stovle,stolac
2791,Stuhl::N,stovle,stolica
2792,Stuhl::N,ståvllå,stolac
2793,Stuhl::N,ståvllå,stolica
2794,Stuhl::N,stuollu,stolac
2795,Stuhl::N,stuollu,stolica
2796,Stuhl::N,stovli,stolac
2797,Stuhl::N,stovli,stolica
2798,Stuhl::N,stuu´l,stolac
2799,Stuhl::N,stuu´l,stolica
2800,Stuhl::N,стула,stolac
2801,Stuhl::N,стула,stolica
2802,Wiege::N,gïerhkeme,kolijevka
2803,Wiege::N,vuoggo,kolijevka
2804,Wiege::N,geaŧŧu,kolijevka
2805,Wiege::N,geaktu,kolijevka
2806,Wiege::N,gietkka,kolijevka
2807,Wiege::N,kiäh'tu,kolijevka
2808,Wiege::N,vogga,kolijevka
2809,Wiege::N,кӣткэм,kolijevka
2810,Bett::N,seangkoe,krevet
2811,Bett::N,seangkoe,postelja
2812,Bett::N,sæŋŋga,krevet
2813,Bett::N,sæŋŋga,postelja
2814,Bett::N,seaŋga,krevet
2815,Bett::N,seaŋga,postelja
2816,Bett::N,seŋgâ,krevet
2817,Bett::N,seŋgâ,postelja
2818,Bett::N,sââ´jj,krevet
2819,Bett::N,sââ´jj,postelja
2820,Bett::N,вуэдтӭмсайй,krevet
2821,Bett::N,вуэдтӭмсайй,postelja
2822,Regal::N,hælla,polica
2823,Regal::N,hilldo,polica
2824,Regal::N,hildu,polica
2825,Regal::N,ildee,polica
2826,Regal::N,i´lddi,polica
2827,Regal::N,ылльтэ,polica
2828,Kiste::N,aeskie,sanduk
2829,Kiste::N,kássa,sanduk
2830,Kiste::N,kássa,sanduk
2831,Kiste::N,árkku,sanduk
2832,Kiste::N,ču´ǩǩ,sanduk
2833,Kiste::N,чуххьк,sanduk
2834,Fenster::N,klaase,prozor
2835,Fenster::N,vinndek,prozor
2836,Fenster::N,láse,prozor
2837,Fenster::N,laasâ,prozor
2838,Fenster::N,ikkân,prozor
2839,Fenster::N,эххкан,prozor
2840,Tür::N,okse,vrata
2841,Tür::N,uksa,vrata
2842,Tür::N,uksa,vrata
2843,Tür::N,uksâ,vrata
2844,Tür::N,uhss,vrata
2845,Tür::N,уккс,vrata
2846,Tor::N,okse,vrata
2847,Tor::N,okse,kapija
2848,Tor::N,pårttå,vrata
2849,Tor::N,pårttå,kapija
2850,Tor::N,uksa,vrata
2851,Tor::N,uksa,kapija
