,Concept_ID,kn,it
573,September::N,ನಾಲ್ಮಳೆ,settembre
574,Oktober::N,ಮೊಚ್ಚಳಿ,ottobre
575,November::N,ಇಚ್ಚಳಿ,novembre
576,Dezember::N,ಮುಚ್ಚಳಿ,dicembre
577,Montag::N,ಸೋಮುವಾರ,lunedì
578,Dienstag::N,ಮಂಗಳವಾರ,martedì
579,Mittwoch::N,ಬುಧವಾರ,mercoledì
580,Donnerstag::N,ಗುರುವಾರ,giovedì
581,Freitag::N,ಶುಕ್ರವಾರ,venerdì
582,Samstag::N,ಶನಿವಾರ,sàbato
583,Sonntag::N,ಭಾನುವಾರ,domenica
584,groß::A,ದೊಡ್ಡ,grande
585,klein::A,ಪುಟ್ಟ,pìccolo
586,lang::A,ದೀರ್ಘ,lungo
587,kurz::A,ಚಕ್ಕ,corto
588,breit::A,ಅಗಲವಾದ,largo
589,schmal::A,ಇಕ್ಕಟ್ಟಾದ,stretto
590,dicht::A,ದಟ್ಟ,denso
591,dick[Gegenstand]::A,ದಟ್ಟ,spesso
592,dünn::A,ತೆಳು,sottile
593,fein::A,ಕೋಮಲ,fine
594,fein::A,ಕೋಮಲ,delicato
595,fest::A,ಘನ,sodo
596,fest::A,ಘನ,fisso
597,flach::A,ಚಪ್ಪಟೆ,piano
598,flach::A,ಚಪ್ಪಟೆ,piatto
599,glatt::A,ನಯ,liscio
600,hart::A,ಗಟ್ಟಿ,duro
601,weich::A,ಮೃದುವಾದ,molle
602,rund::A,ವರ್ತುಳ,rotondo
603,spitz::A,ಮೊನಚಾದ,aguzzo
604,spitz::A,ಮೊನಚಾದ,appuntito
605,scharf::A,ತೀಕ್ಷ್ಣ,affilato
606,scharf::A,ತೀಕ್ಷ್ಣ,tagliente
607,stumpf::A,ಮೊಂಡು,smussato
608,schwer::A,ಭಾರಿ,pesante
609,schön::A,ಸುಂದರ,bello
610,heiß::A,ಬಿಸಿ,caldo
611,heiß::A,ಬಿಸಿ,bollente
612,warm::A,ಬಿಸಿ,caldo
613,kalt::A,ತಣ್ಣನೆಯ,freddo
614,kühl::A,ತಂಪಾದ,fresco
615,frisch::A,ನಿರ್ಮಲ,fresco
616,feucht::A,ಒದ್ದೆಯಾದ,ùmido
617,nass::A,ಒದ್ದೆಯಾದ,bagnato
618,trocken::A,ಶುಷ್ಕ,secco
619,voll::A,ತುಂಬಿದ,pieno
620,leer::A,ಖಾಲಿ,vuoto
621,offen::A,ಮುಚ್ಚಲ್ಲದ,aperto
622,geschlossen::A,ಮುಚ್ಚಿದ,chiuso
623,sauber::A,ಶುದ್ಧ,netto
624,sauber::A,ಶುದ್ಧ,pulito
625,schmutzig::A,ಅಶುದ್ಧ,sporco
626,schmutzig::A,ಅಶುದ್ಧ,sùdicio
627,roh::A,ಹಸಿ,crudo
628,reif::A,ಹಣ್ಣಾದ,maturo
629,lecker::A,ಗುಚಿಕರ,ghiotto
630,lecker::A,ಗುಚಿಕರ,squisito
631,süß::A,ಸಿಹಿ,dolce
632,bitter::A,ಕಹಿ,amaro
633,sauer::A,ಹುಳಿಯಾದ,aspro
634,sauer::A,ಹುಳಿಯಾದ,acerbo
635,hell::A,ಹೊಳೆಯುವ,chiaro
636,dunkel::A,ಮಬ್ಬಾದ,buio
637,dunkel::A,ಮಬ್ಬಾದ,oscuro
638,schwarz::A,ಕಪ್ಪು,nero
639,weiß::A,ಬಿಳಿಯ,bianco
640,rot::A,ಕೆಂಪು,rosso
641,gelb::A,ಹಳದಯ,giallo
642,blau::A,ನೀಲ,blu
643,blau::A,ನೀಲ,azzurro
644,grün::A,ಕಾಯಾದ,verde
645,grau::A,ಬೂದುಬಣ್ಣದ,grigio
646,bunt::A,ವರ್ಣರಂಜಿತ,variopinto
647,billig::A,ಅಗ್ಗ,a buon prezzo
648,billig::A,ಅಗ್ಗ,a buon mercato
649,teuer::A,ದುಬಾರಿಯಾದ,caro
650,wertvoll::A,ಅಮೂಲ್ಯ,prezioso
651,blind::A,ಅಂಧ,cieco
652,taub::A,ಕಿವುಡಾದ,sordo
653,kräftig::A,ಪ್ರಬಲ,forte
654,kräftig::A,ಪ್ರಬಲ,robusto
655,stark::A,ಶಕ್ತಿವಂತ,forte
656,stark::A,ಶಕ್ತಿವಂತ,vigoroso
657,schwach::A,ದುರ್ಬಲ,dèbole
658,fett::A,ಕೊಬ್ಬಿದ,grasso
659,schlank::A,ತೆಳ್ಳಗಿನ,snello
660,schlank::A,ತೆಳ್ಳಗಿನ,slanciato
661,hübsch::A,ಅಂದವಾದ,bello
662,hübsch::A,ಅಂದವಾದ,carino
663,böse::A,ಕೆಟ್ಟ,cattivo
664,dumm::A,ಮಂದ,stùpido
665,faul::A,ಆಲಸ,pigro
666,fleißig::A,ಕಡಗುವ,diligente
667,geizig::A,ಜುಗ್ಗ,avaro
668,klug::A,ಚತುರ,intelligente
669,geschickt::A,ದಕ್ಷ,àbile
670,lieb::A,ಪ್ರಿಯ,caro
671,lustig::A,ಖುಷಿಯಾದ,gaio
672,lustig::A,ಖುಷಿಯಾದ,allegro
673,sanft::A,ಸೌಮ್ಯ,dolce
674,hungrig::A,ಹಸಿದ,affamato
675,krank::A,ಅಸ್ವಸ್ಥ,malato
676,krank::A,ಅಸ್ವಸ್ಥ,infermo
677,nackt::A,ನಗ್ನ,nudo
678,traurig::A,ದುಃಖಿತ,triste
679,lebendig::A,ಜೀವಂತ,vivo
680,gut::A,ಒಳ್ಳೆಯ,buono
681,schlecht::A,ದುಷ್ಟ,cattivo
682,richtig::A,ಸರಿ,giusto
683,schlimm::A,ಅಸಹ್ಯ,grave
684,wahr::A,ನಿಜ,vero
685,alt::A,ಮುದಿ,vecchio
686,neu::A,ಹೊಸ,nuovo
687,ehemalig::A,ಮಾಜೀ,vecchio
688,ehemalig::A,ಮಾಜೀ,d'una_volta
689,alt[Lebewesen]::A,ವೃದ್ಧ,anziano
690,jung::A,ಎಳ,giovane
691,arm::A,ಬಡ,pòvero
692,reich::A,ಶ್ರೀಮಂತ,ricco
693,bekannt::A,ಅಪ್ತ,noto
694,bekannt::A,ಅಪ್ತ,conosciuto
695,berühmt::A,ಪ್ರಸಿದ್ಧ,famoso
696,berühmt::A,ಪ್ರಸಿದ್ಧ,cèlebre
697,fremd::A,ಪರಕೀಯ,estràneo
698,fremd::A,ಪರಕೀಯ,straniero
699,verschieden::A,ಬೇರೆ,diverso
700,verschieden::A,ಬೇರೆ,differente
701,nah::A,ಹತ್ತಿರವಾದ,vicino
702,nah::A,ಹತ್ತಿರವಾದ,propinquo
703,fern::A,ದೂರದ,lontano
704,linker::A,ಎಡ,sinistro
705,rechter::A,ಬಲ,destro
706,anderer::A,ಇತರ,altro
707,erster::A,ಪ್ರಥಮ,primo
708,zweiter::A,ದ್ವಿತೀಯ,secondo
709,dritter::A,ಮೂರನೆಯಜಗತ್ತು,terzo
710,letzter::A,ಅಂತ್ಯ,ùltimo
711,allein::ADV,ಒಬ್ಬನೇ,solo
712,allein::ADV,ಒಬ್ಬನೇ,da solo
713,auf einmal::ADV,ಒಡನೆ,insieme
714,zusammen::ADV,ಒಟ್ಟಿಗೆ,insieme
715,lange::ADV,ದೀರ್ಘ,a lungo
716,plötzlich::ADV,ಅನಾಮತ್ತು,all'improvviso
717,sofort::ADV,ಜಾಗ್ರತೆ,sùbito
718,sofort::ADV,ಜಾಗ್ರತೆ,all'istante
719,später::ADV,ತರುವಾಯ,più tardi
720,jetzt::ADV,ಈಗ,ora
721,jetzt::ADV,ಈಗ,adesso
722,heute::ADV,ಇಂದು,oggi
723,morgen::ADV,ನಾಳೆ,domani
724,bald::ADV,ಬೇಗ,presto
725,bald::ADV,ಬೇಗ,tra poco
726,dann::ADV,ಆಗ,allora
727,gestern::ADV,ನಿನ್ನೆ,ieri
728,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,prima
729,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,un tempo
730,damals::ADV,ಆಗ,allora
731,danach::ADV,ಆಮೇಲೆ,poi
732,danach::ADV,ಆಮೇಲೆ,dopo
733,vorher::ADV,ಮುಂಚೆ,prima
734,zuerst::ADV,ಮೊದಲಿಗೆ,prima
735,zuerst::ADV,ಮೊದಲಿಗೆ,dapprima
736,einmal::ADV,ಒಮ್ಮೆ,una volta
737,manchmal::ADV,ಆಗಾಗ,talvolta
738,manchmal::ADV,ಆಗಾಗ,qualche volta
739,oft::ADV,ಅನೇಕಸಲ,spesso
740,immer::ADV,ಯಾವಾಗಲೂ,sempre
741,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,non mai
742,hier::ADV,ಇಲ್ಲಿ,qua
743,hierhin::ADV,ಇತ್ತ,qua
744,von hier::ADV,ಇಲ್ಲಿಂದ,ne
745,von hier::ADV,ಇಲ್ಲಿಂದ,da qui
746,dort::ADV,ಅಲ್ಲಿ,lì
747,dorthin::ADV,ಅಲ್ಲಿಗೆ,là
748,geradeaus::ADV,ಸೀದಾ,diritto
749,vorwärts::ADV,ಮುನ್ನೆಡೆವ,avanti
750,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,all'indietro
751,zurück::ADV,ಹಿಂದಕ್ಕೆ,di indietro
752,unten::ADV,ಕೆಳಗೆ,giù
753,unten::ADV,ಕೆಳಗೆ,sotto
754,hinab::ADV,ಕೆಳಕ್ಕೆ,giù
755,hinab::ADV,ಕೆಳಕ್ಕೆ,in giù
756,oben::ADV,ಮೇಲೆ,su
757,oben::ADV,ಮೇಲೆ,sopra
758,hinauf::ADV,ಮೇಲಕ್ಕೆ,in sù
759,hinauf::ADV,ಮೇಲಕ್ಕೆ,in alto
760,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,dappertutto
761,nicht::ADV,ಇಲ್ಲ,non
762,nicht::ADV,ಅಲ್ಲ,non
763,ein wenig::ADV,ತುಸು,un po'
764,ein wenig::ADV,ತುಸು,un poco
765,kaum::ADV,ಕಠಿನವಾಗಿ,a appena
766,sehr::ADV,ಬಹು,molto
767,so::ADV,ಅಷ್ಟು,così
768,so::ADV,ಅಷ್ಟು,tanto
769,noch::ADV,ಇನ್ನು,ancora
770,nur::ADV,ಕೇವಲ,solo
771,nur::ADV,ಕೇವಲ,soltanto
772,schon::ADV,ಆಗಲೇ,già
773,wieder::ADV,ಪುನಃ,di nuovo
774,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,invano
775,vor::PRP,ಮುಂದೆ,davanti a
776,hinter::PRP,ಹಿಂದ,dietro
777,unter::PRP,ಕೆಳ,sotto
778,durch::PRP,ನೇರವಾಗಿ,per
779,durch::PRP,ನೇರವಾಗಿ,attraverso
780,neben::PRP,ಅಧರ ಬಲಿಕ,a accanto a
781,zwischen::PRP,ನಡುವೆ,fra
782,wegen::PRP,ಅಧಕ್ಕಗಿ,a causa di
783,dies::PRN,ಈ,ciò
784,dies::PRN,ಈ,questo
785,das::PRN,ಅದು,ciò
786,das::PRN,ಅದು,quello
787,alles::PRN,ಎಲ್ಲ,tutto
788,ich::PRN,ನಾನು,ìo
789,du::PRN,ನೀನು,tu
790,er::PRN,ಅವನು,lui
791,er::PRN,ಅವನು,egli
792,er::PRN,ಇವನು,lui
793,er::PRN,ಇವನು,egli
794,wir::PRN,ನಾವು,noi
795,ihr::PRN,ನೀವು,voi
796,sie::PRN,ಅವರು,loro
797,was::FPRN,ಏನು,che
798,was::FPRN,ಏನು,che cosa
799,wer::FPRN,ಯಾರಿಗೆ,chi
800,wo::FADV,ಎಲ್ಲಿ,dove
801,wohin::FADV,ಎಲ್ಲಿಗೆ,dove
802,wie::FADV,ಹೇಗೆ,come
803,warum::FADV,ಏಕೆ,perche
804,wieviel::FNUM,ಎಷ್ಟು,quanto
805,eins::NUM,ಒಂದು,uno
806,zwei::NUM,ಎರಡು,due
807,drei::NUM,ಮೂರು,tre
808,vier::NUM,ನಾಲ್ಕು,quattro
809,fünf::NUM,ಅಯ್ದು,cinque
810,sechs::NUM,ಆರು,sei
811,sieben::NUM,ಏಳು,sette
812,acht::NUM,ಎಂಟು,otto
813,neun::NUM,ಒಂಭಬತ್ತು,nove
814,zehn::NUM,ಹತ್ತು,dieci
815,elf::NUM,ಹನ್ನೊಂದು,ùndici
816,zwölf::NUM,ಹನ್ನೆರಡು,dodici
817,zwanzig::NUM,ಇಪ್ಪತ್ತು,venti
818,dreißig::NUM,ಮೂವತ್ತು,trenta
819,vierzig::NUM,ನಲವತ್ತು,quaranta
820,fünfzig::NUM,ಐವತ್ತು,cinquanta
821,sechzig::NUM,ಅರುವತ್ತು,sessanta
822,siebzig::NUM,ಎಪ್ಪತ್ತು,settanta
823,achtzig::NUM,ಎಂಬತ್ತು,ottanta
824,neunzig::NUM,ತೊಂಬತ್ತು,novanta
825,hundert::NUM,ನೂರು,cento
826,tausend::NUM,ಸಾವಿರ,mille
827,und::CNJ,ಮತ್ತು,e
828,oder::CNJ,ಅಥವಾ,o
829,stehen::V,ನಿಲ್ಲು,stare in piedi
830,sitzen::V,ಕುಳ್ಳಿರು,sedere
831,sitzen::V,ಕುಳ್ಳಿರು,stare seduto
832,liegen::V,ಮಲಗಿಕೊ,giacere
833,hängen::V,ಇಳಿಯಬಿಡು,pèndere
834,hängen::V,ಇಳಿಯಬಿಡು,èssere appeso
835,werden::V,ಆಗು,farsi
836,werden::V,ಆಗು,diventare
837,passieren::V,ಆಗು,succèdere
838,beginnen::V,ಆರಂಭಿಸು,cominciare
839,enden::V,ಕೊನೆಗಾಣು,finire
840,enden::V,ಕೊನೆಗಾಣು,terminare
841,wechseln::V,ಮಾರ್ಪಡಿಸು,variare
842,wechseln::V,ಮಾರ್ಪಡಿಸು,cambiare
843,aufgehen[Sonne]::V,ಮೂಡು,sòrgere
844,aufgehen[Sonne]::V,ಮೂಡು,spuntare
845,untergehen[Sonne]::V,ಮುಳುಗು,tramontare
846,scheinen[Sonne]::V,ಹೊಳೆ,splèndere
847,donnern::V,ಗುಡುಗಾಗು,tonare
848,wehen::V,ತೀಡು,soffiare
849,strömen::V,ಹರಿ,fluire
850,fließen::V,ಹರಿ,fluire
851,fließen::V,ಹರಿ,scorrere
852,sich drehen::V,ಸುತ್ತು,girarsi
853,schwanken::V,ಓಲಾಡು,oscillare
854,schwanken::V,ಓಲಾಡು,barcollare
855,schwingen::V,ತೂಗು,vibrare
856,schwingen::V,ತೂಗು,oscillare
857,fallen::V,ಉದುರು,cadere
858,brennen::V,ಉರಿ,àrdere
859,brennen::V,ಉರಿ,bruciare
860,rauchen::V,ಹೊಗೆಬಿಡು,fumare
861,regnen::V,ಸುರಿ,piòvere
862,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,gelarsi
863,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,congelarsi
864,tauen::V,ಬೆಚ್ಚಗಾಗು,sciògliersi
865,schmelzen::V,ಕರಗು,fòndere
866,schmelzen::V,ಕರಗು,sciògliersi
867,trocknen::V,ಒಣಗು,asciugarsi
868,sieden::V,ಕುದಿ,bollire
869,faulen::V,ಕೊಳೆ,marcire
870,verfaulen::V,ನಶಿಸು,imputridire
871,reißen::V,ಒಡೆ,strapparsi
872,versinken::V,ಮುಳುಗು,affondare
873,vergehen::V,ಸಾಗು,passare
874,erscheinen::V,ತೋರು,apparire
875,erscheinen::V,ತೋರು,comparire
876,verschwinden::V,ಮಾಯವಾಗು,sparire
877,verschwinden::V,ಮಾಯವಾಗು,scomparire
878,sinken::V,ಕುಸಿ,calare
879,sinken::V,ಕುಸಿ,scendere
880,abnehmen::V,ತಗ್ಗು,diminuire
881,zunehmen::V,ಬೆಳೆ,aumentare
882,steigen::V,ಉಬ್ಬು,salire
883,steigen::V,ಉಬ್ಬು,montare
884,wachsen::V,ಬೆಳೆ,crescere
885,glänzen::V,ಮಿರುಗು,splèndere
886,funkeln::V,ಮಿನುಗು,brillare
887,funkeln::V,ಮಿನುಗು,scintillare
888,lärmen::V,ಶಬ್ದ ಮಾಡಲು,strepitare
889,lärmen::V,ಶಬ್ದ ಮಾಡಲು,fare chiasso
890,läuten::V,ಬಾರಿಸು,suonare
891,klingeln::V,ಅನುರಣಿಸು,suonare
892,klirren::V,ಕಿಣಿಕಿಣಿಸು,tintinnare
893,brausen::V,ಅಬ್ಬರಿಸು,rombare
894,brausen::V,ಅಬ್ಬರಿಸು,rumoreggiare
895,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,frusciare
896,klingen::V,ಉಸಿರು,suonare
897,bellen::V,ಬಗುಳು,latrare
898,bellen::V,ಬಗುಳು,abbaiare
899,heulen::V,ಅರಚು,urlare
900,heulen::V,ಅರಚು,ululare
901,blasen::V,ಗಾಳಿ ಊದು,soffiare
902,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fischiare
903,schreien::V,ಕರೆ,gridare
904,stöhnen::V,ನರಳು,gèmere
905,zittern::V,ನಡುಗು,tremare
906,leben::V,ಇರು,vìvere
907,geboren werden::V,ಉಂಟಾಗು,nàscere
908,atmen::V,ಉಸಿರು,respirare
909,trinken::V,ಕುಡಿ,bere
910,essen::V,ತಿನ್ನು,mangiare
911,schlucken::V,ನುಂಗು,inghiottire
912,müde werden::V,ಬಳಲು,stancarsi
913,einschlafen::V,ನಿದ್ಧೆಹೋಗು,addormentarsi
914,schlafen::V,ನಿದ್ರಿಸು,dormire
915,aufwachen::V,ಏಳು,svegliarsi
916,aufstehen::V,ಏಳು,levarsi
917,sich erholen::V,ಸುಧಾರಿಸು,riposarsi
918,krank werden::V,ಬೇನೆಬೀಳು,ammalarsi
919,krank sein::V,ಕೆಟ್ಟ ಎಂದು,èssere malato
920,schmerzen::V,ಕಚ್ಚು,dolere
921,husten::V,ಕೆಮ್ಮು,tossire
922,genesen::V,ಮತ್ತೆಹೊದಿಸು,guarire
923,sterben::V,ಮೃತಪಡು,morire
924,umkommen::V,ಹಾಳಾಗು,perire
925,sich bewegen::V,ಚಲಿಸು,agitarsi
926,sich rühren::V,ಕದಲು,muòversi
927,sich erheben::V,ಏಳು,alzarsi
928,sich setzen::V,ಕೂರು,sedersi
929,hinfallen::V,ಬೀಳು,cadere
930,laufen::V,ನಡೆ,camminare
931,laufen::V,ನಡೆ,andare a piedi
932,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,andare
933,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,procedere
934,spazierengehen::V,ವಿಹರಿಸು,passeggiare
935,spazierengehen::V,ವಿಹರಿಸು,andare a passeggio
936,eilen::V,ಮುನ್ನುಗ್ಗು,andare in fretta
937,sich beeilen::V,ಆತುರಪಡು,affrettarsi
938,sausen::V,ಒಗೆ,volare
939,sausen::V,ಒಗೆ,correre
940,rennen::V,ಓಡು,correre
941,springen::V,ಜಿಗಿ,saltare
942,klettern::V,ಏರು,arrampicarsi
943,schaukeln::V,ತೂಗು,fare l'altalena
944,kriechen::V,ತೆವಳು,strisciare
945,schwimmen::V,ಈಜು,nuotare
946,tauchen::V,ಕೆಳಗಿಳಿ,tuffarsi
947,tauchen::V,ಕೆಳಗಿಳಿ,immèrgersi
948,rudern::V,ಸಾಗಿಸು,remare
949,fahren::V,ನಡೆಸು,andare
950,fahren::V,ನಡೆಸು,viaggiare
951,fliegen::V,ಹಾರು,volare
952,gehen::V,ಹೋಗು,andare
953,weggehen::V,ಹೊರಡು,andàrsene
954,weggehen::V,ಹೊರಡು,andare via
955,abfahren::V,ತೆರಳು,partire
956,anhalten::V,ನಿಲ್ಲು,fermarsi
957,hineingehen::V,ಒಳಹೊಗು,entrare
958,eintreten::V,ಒಳಹೊಗು,entrare
959,kommen::V,ಬರು,venire
960,ankommen::V,ಬರು,arrivare
961,zurückkommen::V,ಹಿಂದಿರುಗು,ritornare
962,bleiben::V,ಇರು,restare
963,bleiben::V,ಇರು,rimanere
964,warten::V,ಇರು,aspettare
965,erwarten::V,ನಿರೀಕ್ಷಿಸು,attèndere
966,suchen::V,ಹುಡುಕು,cercare
967,finden::V,ಕಂಡುಕೊ,trovare
968,versuchen::V,ಪ್ರಯತ್ನಿಸು,tentare
969,vorbereiten::V,ಸಿದ್ಧವಾಗು,preparare
970,lieben::V,ಪ್ರೀತಿಸು,amare
971,mögen::V,ಇಷ್ಟಪಡು,piacere a
972,mögen::V,ಇಷ್ಟಪಡು,volere bene a
973,lachen::V,ನಗು,rìdere
974,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,commuòvere
975,weinen::V,ಅಳು,piàngere
976,schimpfen::V,ಗೊಣಗು,imprecare
977,sich ärgern::V,ಗಣಗಾಡು,stizzirsi
978,sich ärgern::V,ಗಣಗಾಡು,arrabbiarsi
979,sich fürchten::V,ನಡುಗು,avere paura
980,fürchten::V,ಹೆದರು,temere
981,fliehen::V,ಓಡಿಹೋಗು,fuggire
982,flüchten::V,ಪಾರಾಗು,sfuggire
983,sehen::V,ಕಾಣು,vedere
984,anschauen::V,ನೋಡು,guardare
985,ansehen::V,ನಿರೀಕ್ಷಿಸು,guardare
986,hören::V,ಕೇಳು,udire
987,hören::V,ಕೇಳು,sentire
988,zuhören::V,ಆಲಿಸು,ascoltare
989,probieren::V,ರುಚಿ ನೋಡು,degustare
990,probieren::V,ರುಚಿ ನೋಡು,assaggiare
991,riechen::V,ಮೂಸು,sentire
992,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,sentire
993,scheinen::V,ತೋರು,parere
994,scheinen::V,ತೋರು,sembrare
995,zu sehen sein::V,ಕಾಣಿಸು,vedersi
996,vernehmen::V,ಕೇಳು,sentire
997,vernehmen::V,ಕೇಳು,percepire
998,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,aver freddo
999,tun::V,ಮಾಡು,fare
1000,können::V,ಮಾಡಬಲ್ಲ,sapere
1001,wollen::V,ಬಯಸು,volere
1002,anfangen::V,ಪ್ರಾರಂಭಿಸು,iniziare
1003,anfangen::V,ಪ್ರಾರಂಭಿಸು,cominciare
1004,beenden::V,ನಿಲ್ಲಿಸು,finire
1005,beenden::V,ನಿಲ್ಲಿಸು,terminare
1006,aufhören::V,ಮುಗಿಸು,finire
1007,aufhören::V,ಮುಗಿಸು,cessare
1008,gelingen::V,ಯಶಸ್ವಿಯಾಗು,riuscire
1009,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,stare
1010,öffnen::V,ತೆರೆ,aprire
1011,schließen::V,ಮುಚ್ಚು,chiùdere
1012,stellen::V,ಇಕ್ಕು,porre
1013,stellen::V,ಇಕ್ಕು,mettere
1014,setzen::V,ಇಡು,porre
1015,setzen::V,ಇಡು,mettere
1016,legen::V,ಇಡು,posare
1017,legen::V,ಇಡು,mettere
1018,berühren::V,ತಾಕು,toccare
1019,verbinden::V,ಕೂಡಿಸು,unire
1020,verbinden::V,ಕೂಡಿಸು,congiùngere
1021,bedecken::V,ಮುಚ್ಚು,coprire
1022,bedecken::V,ಮುಚ್ಚು,ricoprire
1023,aufhängen::V,ತೂಗುಹಾಕು,attaccare
1024,anzünden::V,ಹತ್ತಿಸು,accèndere
1025,anzünden::V,ಹತ್ತಿಸು,incendiare
1026,aufheben::V,ಆಯಿ,raccògliere
1027,zurücklassen::V,ಬಿಡು,lasciare
1028,zurücklassen::V,ಬಿಡು,lasciare indietro
1029,verlieren::V,ಕಳೆ,pèrdere
1030,fallen lassen::V,ಬೀಳಿಸು,lasciare cadere
1031,machen::V,ಮಾಡು,fare
1032,herstellen::V,ತಯಾರಿಸು,produrre
1033,herstellen::V,ತಯಾರಿಸು,fabbricare
1034,bauen::V,ಕಟ್ಟು,costruire
1035,reparieren::V,ಸರಿಪಡಿಸು,riparare
1036,verbessern::V,ತಿದ್ದು,migliorare
1037,ändern::V,ಬದಲಾಯಿಸು,mutare
1038,ändern::V,ಬದಲಾಯಿಸು,cambiare
1039,graben::V,ಅಗೆ,scavare
1040,beugen::V,ಬಗ್ಗಿಸು,chinare
1041,beugen::V,ಬಗ್ಗಿಸು,flettere
1042,biegen::V,ಬಗ್ಗಿಸು,tòrcere
1043,drehen::V,ತಿರುಗು,girare
1044,wenden::V,ತಿರುಗು,girare
1045,wenden::V,ತಿರುಗು,voltare
1046,umdrehen::V,ತಿರುಗಿಸು,rivoltare
1047,heben::V,ಎತ್ತು,levare
1048,hochheben::V,ಎತ್ತು,levare
1049,hochheben::V,ಎತ್ತು,sollevare
1050,ergreifen::V,ಆಕ್ರಮಿಸು,afferrare
1051,halten::V,ಹಿಡಿ,tenere
1052,drücken::V,ಒತ್ತು,premere
1053,schieben::V,ನೂಕು,spìngere
1054,kratzen::V,ತರಚಿಕೊಳ್ಳು,grattare
1055,kratzen::V,ತರಚಿಕೊಳ್ಳು,graffiare
1056,lecken::V,ನೆಕ್ಕು,leccare
1057,beißen::V,ಕಚ್ಚು,mòrdere
1058,abreißen::V,ಹರಿ,staccarsi
1059,abreißen::V,ಹರಿ,strapparsi
1060,abschneiden::V,ಕತ್ತರಿಸು,tagliare
1061,binden::V,ಕಟ್ಟು,legare
1062,binden::V,ಕಟ್ಟು,bendare
1063,stecken::V,ಸಿಕ್ಕಿಸು,ficcare
1064,brechen::V,ಮುರಿ,rompere
1065,klopfen::V,ತಟ್ಟು,bàttere
1066,hauen::V,ಹೊಡೆ,picchiare
1067,kleben::V,ಅಂಟಿಸು,incollare
1068,reiben::V,ಉಜ್ಜು,fregare
1069,streichen::V,ಹರಡು,spalmare
1070,schleifen::V,ಮಸೆ,arrotare
1071,schneiden::V,ಕತ್ತರಿಸು,tagliare
1072,rütteln::V,ಕುಲುಕಿಸು,scuòtere
1073,schütteln::V,ಅಲುಗಿಸು,agitare
1074,schütteln::V,ಅಲುಗಿಸು,scuòtere
1075,schwenken::V,ತೂಗಾಡು,agitare
1076,schwenken::V,ತೂಗಾಡು,sventolare
1077,schütten::V,ಎರೆ,versare
1078,füllen::V,ತುಂಬಿಸು,riempire
1079,einwickeln::V,ಹೊದಿಸು,involtare
1080,tragen::V,ಹೊರು,portare
1081,schleppen::V,ಜಗ್ಗು,trainare
1082,schleppen::V,ಜಗ್ಗು,trascinare
1083,ziehen::V,ಎಳೆ,tirare
1084,aufbewahren::V,ಇಟ್ಟುಕೊ,custodire
1085,aufbewahren::V,ಇಟ್ಟುಕೊ,conservare
1086,werfen::V,ಎಸೆ,gettare
1087,werfen::V,ಎಸೆ,lanciare
1088,fangen::V,ಹಿಡಿ,prèndere
1089,fangen::V,ಹಿಡಿ,acchiappare
1090,packen::V,ಸೆಳೆ,pigliare
1091,packen::V,ಸೆಳೆ,afferrare
1092,verstecken::V,ಮುಚ್ಚಿಡು,nascondere
1093,teilen::V,ವಿಭಜಿಸು,divìdere
1094,schicken::V,ಕಳುಹಿಸು,inviare
1095,bringen::V,ತರು,portare
1096,bringen::V,ತರು,apportare
1097,hinzufügen::V,ಕೂಡಿಸು,aggiùngere
1098,bekommen::V,ಸಂಪಾದಿಸು,ricevere
1099,erhalten::V,ಪಡೆ,ricevere
1100,nehmen::V,ಹಿಡಿ,prèndere
1101,wählen::V,ಆರಿಸು,elèggere
1102,wählen::V,ಆರಿಸು,scegliere
1103,auswählen::V,ಆಯಿ,scegliere
1104,bewahren::V,ರಕ್ಷಿಸಿಡು,conservare
1105,behindern::V,ಅಡ್ಡಿಮಾಡು,impedire
1106,verderben::V,ಕೆಡಿಸು,guastare
1107,beschädigen::V,ಹಾಳುಮಾಡು,danneggiare
1108,zerbrechen::V,ಮುರಿ,rompere
1109,zerbrechen::V,ಮುರಿ,spezzare
1110,zerreißen::V,ಸೀಳು,stracciare
1111,zerstören::V,ಅಳಿಸು,distrùggere
1112,verbrennen::V,ಸುಡು,bruciare
1113,geben::V,ಕೊಡು,dare
1114,reichen::V,ಕೊಡು,pòrgere
