,Concept_ID,sk,mrj
760,arm::A,chudobný,укеӓн
761,reich::A,bohatý,паян
762,reich::A,bohatý,пурлыкан
763,bekannt::A,známy,палӹмӹ
764,berühmt::A,slávny,лӹмлы
765,berühmt::A,povestný,лӹмлы
766,fremd::A,cudzí,эдемӹн
767,verschieden::A,rôzny,тӹрлӹ
768,verschieden::A,rozličný,тӹрлӹ
769,nah::A,blízky,лишӹл
770,fern::A,ďaleký,мӹндӹр
771,linker::A,ľavý,шалахай
772,rechter::A,pravý,вургамла
773,anderer::A,iný,вес
774,anderer::A,iný,весӹ
775,anderer::A,druhý,вес
776,anderer::A,druhý,весӹ
777,erster::A,prvý,икшӹ
778,erster::A,prvý,икӹмшӹ
779,zweiter::A,druhý,кокшы
780,dritter::A,tretí,кымшы
781,letzter::A,ostatný,остатка
782,letzter::A,posledný,остатка
783,allein::ADV,sám,иктӹ
784,allein::ADV,sám,иктӹт
785,auf einmal::ADV,zároveň,тöрöк
786,zusammen::ADV,spolu,икараш
787,zusammen::ADV,spolu,цымырын
788,zusammen::ADV,spoločne,икараш
789,zusammen::ADV,spoločne,цымырын
790,lange::ADV,dlho,кужын
791,plötzlich::ADV,náhle,трӱк
792,sofort::ADV,hneď,полт
793,sofort::ADV,hneď,тöрöк
794,sofort::ADV,hneď,тӹшӓкок
795,sofort::ADV,ihneď,полт
796,sofort::ADV,ihneď,тöрöк
797,sofort::ADV,ihneď,тӹшӓкок
798,später::ADV,neskoršie,вара
799,jetzt::ADV,teraz,
800,heute::ADV,dnes,тагачы
801,morgen::ADV,zajtra,иргод
802,morgen::ADV,zajtra,иргодым
803,bald::ADV,skoro,чӹнь
804,bald::ADV,skoro,вӓшке
805,bald::ADV,skoro,выртышты
806,dann::ADV,nato,пакыла
807,dann::ADV,potom,пакыла
808,gestern::ADV,včera,тенгечӹ
809,einst::ADV,kedysi,икӓнӓ
810,einst::ADV,niekedy,икӓнӓ
811,damals::ADV,vtedy,тӹнӓм
812,danach::ADV,potom,пакыла
813,danach::ADV,podľa toho,пакыла
814,vorher::ADV,napred,перви
815,vorher::ADV,predtým,перви
816,zuerst::ADV,najprv,андак
817,einmal::ADV,raz,гӓнӓк
818,einmal::ADV,raz,гӓнӓ
819,einmal::ADV,jedenkrát,гӓнӓк
820,einmal::ADV,jedenkrát,гӓнӓ
821,manchmal::ADV,občas,кынамжы
822,manchmal::ADV,niekedy,кынамжы
823,oft::ADV,často,чӹчкӹдӹн
824,immer::ADV,vždy,со
825,immer::ADV,vždy,соок
826,immer::ADV,ustavične,со
827,immer::ADV,ustavične,соок
828,niemals::ADV,nikdy,нинам
829,niemals::ADV,nikdy,нигынам
830,niemals::ADV,nikdy,нигынамат
831,hier::ADV,tu,тиштӹ
832,hierhin::ADV,sem,тишкӹ
833,hierhin::ADV,tade,тишкӹ
834,von hier::ADV,odtiaľto,тишец
835,von hier::ADV,odtiaľto,тишецӹн
836,dort::ADV,tam,тӹштӹ
837,dorthin::ADV,ta,тӹшкӹ
838,dorthin::ADV,ta,тӹшкӹлӓ
839,dorthin::ADV,tam,тӹшкӹ
840,dorthin::ADV,tam,тӹшкӹлӓ
841,geradeaus::ADV,rovno,вик
842,geradeaus::ADV,rovno,тура
843,geradeaus::ADV,priamo,вик
844,geradeaus::ADV,priamo,тура
845,vorwärts::ADV,napred,анзыкы
846,rückwärts::ADV,nazad,мӹнгеш
847,zurück::ADV,späť,мӹнгеш
848,zurück::ADV,naspäť,мӹнгеш
849,unten::ADV,dolu,ӱлнӹ
850,unten::ADV,dolu,лӹвӓлнӹ
851,unten::ADV,naspodku,ӱлнӹ
852,unten::ADV,naspodku,лӹвӓлнӹ
853,hinab::ADV,dolu,ӱлӹкӹ
854,hinab::ADV,dolu,лӹвӓкӹ
855,oben::ADV,hore,вӹлнӹ
856,oben::ADV,navrchu,вӹлнӹ
857,hinauf::ADV,hore,кӱшкӹлӓ
858,hinauf::ADV,hore,кӱш
859,hinauf::ADV,navrch,кӱшкӹлӓ
860,hinauf::ADV,navrch,кӱш
861,überall::ADV,všade,йӹлт
862,überall::ADV,všade,цилӓ вӓре
863,nicht::ADV,nie,уке
864,ein wenig::ADV,trocha,изиш
865,ein wenig::ADV,trocha,иклаштык
866,kaum::ADV,ledva,цылик
867,kaum::ADV,ledva,чучок-чучок
868,sehr::ADV,veľmi,чоте
869,so::ADV,tak,тенге
870,so::ADV,tak,тенгелӓ
871,so::ADV,takto,тенге
872,so::ADV,takto,тенгелӓ
873,noch::ADV,ešte,мол
874,noch::ADV,ešte,моло
875,nur::ADV,len,веле
876,schon::ADV,už,уже
877,schon::ADV,už,ӹнде
878,wieder::ADV,zasa,уэш
879,vergebens::ADV,márne,зря
880,vergebens::ADV,márne,ӹзрӓ
881,vergebens::ADV,márne,ӹзӹрӓ
882,vergebens::ADV,nadarmo,зря
883,vergebens::ADV,nadarmo,ӹзрӓ
884,vergebens::ADV,nadarmo,ӹзӹрӓ
885,vor::PRP,pred,анзыц
886,vor::PRP,pred,анзыцын
887,hinter::PRP,za,шайылан
888,hinter::PRP,za,шайылный
889,unter::PRP,pod,лӹвӓкӹ
890,durch::PRP,cez,вашт
891,neben::PRP,pri,сага
892,neben::PRP,vedľa,сага
893,zwischen::PRP,medzi,лош
894,zwischen::PRP,medzi,лошкы
895,wegen::PRP,pre,мычыц
896,wegen::PRP,kvôli,мычыц
897,dies::PRN,to,тидӹ
898,dies::PRN,to,ти
899,dies::PRN,táto,тидӹ
900,dies::PRN,táto,ти
901,das::PRN,to,тидӹ
902,das::PRN,to,ти
903,alles::PRN,všetko,цилӓ
904,ich::PRN,ja,мый
905,du::PRN,ty,тӹнь
906,er::PRN,on,тӹдӹ
907,wir::PRN,my,мӓ
908,ihr::PRN,vy,вӓ
909,sie::PRN,oni,нӹнӹ
910,was::FPRN,čo,ма
911,wer::FPRN,kto,кӱ
912,wo::FADV,kde,кышан
913,wo::FADV,kde,кыштакен
914,wohin::FADV,kam,кышкы
915,wie::FADV,ako,кыце
916,warum::FADV,prečo,малын
917,wieviel::FNUM,koľko,кынар
918,wieviel::FNUM,koľko,кынары
919,wieviel::FNUM,koľko,кынаркы
920,eins::NUM,jeden,иктӹ
921,eins::NUM,jeden,иктӹт
922,zwei::NUM,dva,кок
923,zwei::NUM,dva,кокты
924,drei::NUM,tri,кым
925,drei::NUM,tri,кымыт
926,vier::NUM,štyri,нӹл
927,fünf::NUM,päť,вӹц
928,sechs::NUM,šesť,куд
929,sechs::NUM,šesť,кудытмозн
930,sieben::NUM,sedem,шӹм
931,sieben::NUM,sedem,шӹмӹт
932,acht::NUM,osem,кӓндӓкш
933,acht::NUM,osem,кӓндӓкшӹ
934,neun::NUM,deväť,ӹндекшшӱдӹ
935,zehn::NUM,desať,лу
936,elf::NUM,jedenásť,луатик
937,elf::NUM,jedenásť,луатиктӹ
938,zwölf::NUM,dvanásť,луаткок
939,zwölf::NUM,dvanásť,луаткокты
940,zwanzig::NUM,dvadsať,коклы
941,dreißig::NUM,tridsať,кымлы
942,vierzig::NUM,štyridsať,нӹллӹ
943,fünfzig::NUM,päťdesiat,вӹцлӹ
944,sechzig::NUM,šesťdesiat,кудлу
945,siebzig::NUM,sedemdesiat,шӹмлу
946,achtzig::NUM,osemdesiat,кӓндӓкшлу
947,neunzig::NUM,deväťdesiat,ӹндекшлу
948,hundert::NUM,sto,шӱдӹ
949,tausend::NUM,tisíc,тӹжем
950,und::CNJ,i,дöн
951,oder::CNJ,alebo,льывы
952,stehen::V,stáť,шалшаг
953,sitzen::V,sedieť,шӹнзӓш
954,liegen::V,ležať,киӓш
955,hängen::V,visieť,кечӓш
956,werden::V,stať sa,шагалаш
957,passieren::V,stať sa,ӹштӓ́лтӓш
958,beginnen::V,začať sa,тӹнгӓлӓлтӓш
959,enden::V,končiť sa,пӹтӓш
960,wechseln::V,meniť sa,весемӓш
961,wechseln::V,meniť sa,весемӓлтӓш
962,aufgehen[Sonne]::V,vychádzať,авараш
963,untergehen[Sonne]::V,zapadnúť,шӹ́нзӓш
964,scheinen[Sonne]::V,svietiť,сотемдӓрӓш
965,donnern::V,hrmieť,хӹдӹртӓш
966,wehen::V,viať,ӹфӹлӓш
967,strömen::V,prúdiť,йогащ
968,fließen::V,tiecť,йогащ
969,sich drehen::V,točiť sa,пöрдӓш
970,sich drehen::V,krútiť sa,пöрдӓш
971,schwanken::V,kolísať,лыпшалташ
972,schwanken::V,klátiť sa,лыпшалташ
973,schwingen::V,kývať sa,кӓчӓйӓш
974,schwingen::V,chvieť sa,кӓчӓйӓш
975,fallen::V,padať,кенвазаш
976,fallen::V,padať,шынгалташ
977,brennen::V,páliť,йылаш
978,brennen::V,horieť,йылаш
979,rauchen::V,dymiť sa,шыпшаш
980,regnen::V,pršať,юраш
981,gefrieren::V,zamrznút,гӓш
982,gefrieren::V,zamrznút,кӹлмаш
983,tauen::V,taviť sa,шылаш
984,schmelzen::V,taviť sa,шӹрӓнӓш
985,trocknen::V,schnúť,кошкаш
986,sieden::V,vrieť,шолаш
987,faulen::V,hniť,шӱӓш
988,verfaulen::V,zhniť,йӓнгӓрӓлтӓш
989,reißen::V,pretrhnúť sa,кышкедӓлтӓш
990,versinken::V,zapadnúť,ва́лаш
991,versinken::V,potopiť sa,ва́лаш
992,vergehen::V,plynúť,эртӓш
993,erscheinen::V,objaviť sa,каяш
994,verschwinden::V,zmiznúť,ямаш
995,sinken::V,klesať,пычаш
996,abnehmen::V,ubúdať,чӹдемӓш
997,abnehmen::V,ubúdať,кöтӹргӓш
998,zunehmen::V,pribúdať,когоэмӓш
999,steigen::V,stúpať,лӱлта́лташ
1000,wachsen::V,rásť,кушкаш
1001,glänzen::V,jagať sa,йӹлгӹжӓш
1002,glänzen::V,lesknúť sa,йӹлгӹжӓш
1003,funkeln::V,iskriť sa,валгалташ
1004,lärmen::V,lomoziť,юкланаш
1005,läuten::V,cengať,цоргаш
1006,klingeln::V,zvoniť,цоргаш
1007,klirren::V,rinčať,цонгырталгаш
1008,brausen::V,hučať,ышдымыла́наш
1009,rauschen::V,šumieť,шу́жгаш
1010,klingen::V,znieť,йо́нгаш
1011,klingen::V,zvoniť,йо́нгаш
1012,bellen::V,štekať,опташ
1013,bellen::V,brechať,опташ
1014,heulen::V,vyť,урмыжаш
1015,blasen::V,duť,ӹфӹлӓш
1016,blasen::V,fúkať,ӹфӹлӓш
1017,pfeifen::V,pískať,ши́шкаш
1018,pfeifen::V,hvízdať,ши́шкаш
1019,schreien::V,kričať,уташ
1020,schreien::V,kričať,саслаш
1021,schreien::V,kričať,варгынзаш
1022,stöhnen::V,stenať,ӹнгӹрӓш
1023,zittern::V,triasť sa,цӹтӹрӓш
1024,leben::V,žiť,ӹлӓш
1025,geboren werden::V,narodiť sa,шачаш
1026,atmen::V,dýchať,шӱлӓш
1027,trinken::V,piť,йӱӓш
1028,essen::V,jesť,качкаш
1029,schlucken::V,zhltnuť,нелӓш
1030,müde werden::V,unaviť sa,янгылаш
1031,einschlafen::V,usnúť,амален кеӓш
1032,einschlafen::V,zaspať,амален кеӓш
1033,schlafen::V,spať,амалаш
1034,aufwachen::V,zobudiť sa,понгыжалташ
1035,aufstehen::V,vstať,кӹньӹл шагалаш
1036,sich erholen::V,zotavovať sa,кӓнаш
1037,sich erholen::V,oddýchovať si,кӓнаш
1038,krank werden::V,ochorieť,церлӓнен вазаш
1039,krank sein::V,chorieť,церлӓнӓш
1040,krank sein::V,chorieť,ясланаш
1041,krank sein::V,chorieť,ясыланаш
1042,krank sein::V,byť chorý,церлӓнӓш
1043,krank sein::V,byť chorý,ясланаш
1044,krank sein::V,byť chorý,ясыланаш
1045,schmerzen::V,bolieť,каршташ
1046,husten::V,kašľať,кахыраш
1047,genesen::V,uzdraviť sa,паремӓш
1048,genesen::V,uzdraviť sa,тöрлӓнӓш
1049,sterben::V,umrieť,вазын колаш
1050,sterben::V,zomrieť,вазын колаш
1051,umkommen::V,zahynúť,пӹтӓш
1052,sich bewegen::V,pohybovať sa,кашташ
1053,sich rühren::V,hnúť sa,тӓрвӓнӓш
1054,sich erheben::V,zdvihnúť sa,кӹньӹлӓш
1055,sich setzen::V,sadnúť si,шӹнзӓш
1056,hinfallen::V,spadnúť,кенвазаш
1057,hinfallen::V,spadnúť,шынгалташ
1058,laufen::V,bežať,кашташ
1059,schreiten::V,kráčať,ашкедӓш
1060,spazierengehen::V,prechádzať sa,мадын кашташ
1061,eilen::V,súriť,вӓшкӓш
1062,sich beeilen::V,ponáhľať sa,вӓшкӓш
1063,sich beeilen::V,ponáhľať sa,талашаш
1064,sausen::V,hučať,хойхаланаш
1065,sausen::V,hučať,хояш
1066,rennen::V,bežať,кыргыжаш
1067,springen::V,skákať,тӹршештӓш
1068,klettern::V,liezť,ку́заш
1069,schaukeln::V,húpať,лыпшалташ
1070,schaukeln::V,hojdať,лыпшалташ
1071,kriechen::V,liezť,авалянаш
1072,kriechen::V,liezť,ньыжиклӓш
1073,kriechen::V,plaziť sa,авалянаш
1074,kriechen::V,plaziť sa,ньыжиклӓш
1075,schwimmen::V,plávať,илӓш
1076,tauchen::V,ponoriť sa,цымаш
1077,rudern::V,veslovať,шуалташ
1078,fahren::V,ísť,кеӓш
1079,fahren::V,jazdiť,кеӓш
1080,fliegen::V,letieť,чонгештӓш
1081,gehen::V,ísť,кеӓш
1082,weggehen::V,odísť,кеӓш
1083,weggehen::V,odchádzať,кеӓш
1084,abfahren::V,odcestovať,кеӓш
1085,anhalten::V,zadržať sa,цӓрнӓш
1086,anhalten::V,zastaviť sa,цӓрнӓш
1087,hineingehen::V,vchádzať,пыраш
1088,eintreten::V,vojsť,пыраш
1089,eintreten::V,vstúpiť,пыраш
1090,kommen::V,prísť,толаш
1091,ankommen::V,prísť,шоаш
1092,ankommen::V,doraziť,шоаш
1093,zurückkommen::V,vrátiť sa,пöртӹлӓш
1094,bleiben::V,ostať,кодаш
1095,bleiben::V,zostať,кодаш
1096,warten::V,čakať,вычаш
1097,erwarten::V,očakávať,вычаш
1098,suchen::V,hľadať,кӹчӓлӓш
1099,finden::V,nájsť,моаш
1100,versuchen::V,skúsiť,путаяш
1101,versuchen::V,skúsiť,цацаш
1102,versuchen::V,pokúsiť sa,путаяш
1103,versuchen::V,pokúsiť sa,цацаш
1104,vorbereiten::V,pripraviť,поспейӹктӓш
1105,lieben::V,ľúbiť,яраташ
1106,lieben::V,milovať,яраташ
1107,mögen::V,mať rád,яраташ
1108,lachen::V,smiať sa,ваштылаш
1109,rühren::V,dojať,тӓрвӓтӓш
1110,weinen::V,plakať,мӓгӹрӓш
1111,schimpfen::V,nadávať,свырседӓлӓш
1112,sich ärgern::V,hnevať sa,шӹдешкӓш
1113,sich ärgern::V,zlostiť sa,шӹдешкӓш
1114,sich fürchten::V,báť sa,лӱдӓш
1115,fürchten::V,báť sa,лӱдӓш
1116,fliehen::V,utekať,кыргыжаш
1117,flüchten::V,utiecť,кыргыж шӹлӓш
1118,sehen::V,vidieť,ужаш
1119,anschauen::V,pozrieť sa na,анжалаш
1120,ansehen::V,pozrieť,анжаш
1121,hören::V,počúvať,колаш
1122,zuhören::V,počúvať,колышташ
1123,probieren::V,ochutnať,тотештӓш
1124,probieren::V,ochutnať,подыл анжаш
1125,riechen::V,ňuchať,ӱпшӹнзӓш
1126,fühlen::V,cítiť,шижӓш
1127,fühlen::V,pociťovať,шижӓш
1128,scheinen::V,zdať sa,каяш
1129,zu sehen sein::V,byť vidieť,каяш
1130,vernehmen::V,počuť,колын колташ
1131,frieren::V,mrznúť,кӹлмаш
1132,frieren::V,mrznúť,тӹнгӹргӓш
1133,frieren::V,oziabať,кӹлмаш
1134,frieren::V,oziabať,тӹнгӹргӓш
1135,tun::V,robiť,ӹштӓш
1136,können::V,môcť,кердӓш
1137,wollen::V,chcieť,жалаяш
1138,anfangen::V,začať,тӹнгӓлӓш
1139,beenden::V,skončiť,пӹтӓрӓш
1140,aufhören::V,prestať,цӓрнӓш
1141,gelingen::V,podariť sa,цӓш лиӓш
1142,geraten::V,dariť sa,лиӓш
1143,öffnen::V,otvoriť,пачаш
1144,schließen::V,zavrieť,чӱчӓш
1145,stellen::V,postaviť,шӹндӓш
1146,setzen::V,posadiť,шӹндӓш
1147,legen::V,klásť,опташ
1148,legen::V,klásť,пиштӓш
1149,legen::V,položiť,опташ
1150,legen::V,položiť,пиштӓш
1151,berühren::V,dotykať sa,тӹкӓлӓш
1152,verbinden::V,spojiť,пидӓш
1153,bedecken::V,pokryť,леведӓш
1154,aufhängen::V,zavesiť,сӓкӓш
1155,anzünden::V,zapáliť,чӱктӓш
1156,aufheben::V,zdvihnúť,кузыкташ
1157,zurücklassen::V,zanechať,кодаш
1158,verlieren::V,stratiť,ямдаш
1159,fallen lassen::V,pustiť,кенвацтараш
1160,machen::V,robiť,ӹштӓш
1161,herstellen::V,vyrobiť,йӓмдӹлӓш
1162,bauen::V,stavať,ӹштӓш
1163,bauen::V,budovať,ӹштӓш
1164,reparieren::V,opraviť,чиняш
1165,reparieren::V,opraviť,алалаш
1166,verbessern::V,zlepšiť,яжоэмден шӹндӓш
1167,ändern::V,zmeniť,вашталташ
1168,ändern::V,preinačiť,вашталташ
1169,graben::V,ryť,капаяш
1170,graben::V,kopať,капаяш
1171,beugen::V,ohnúť,лывырташ
1172,beugen::V,ohnúť,каклярташ
1173,biegen::V,ohnúť,лывырташ
1174,drehen::V,točiť,сӓрӓш
1175,drehen::V,točiť,сӓрӹкӓлӓш
1176,drehen::V,krútiť,сӓрӓш
1177,drehen::V,krútiť,сӓрӹкӓлӓш
1178,wenden::V,obrátiť,сӓрӓлӓш
1179,wenden::V,prevrátiť,сӓрӓлӓш
1180,umdrehen::V,otočiť,сӓрӓлӓш
1181,umdrehen::V,obrátiť,сӓрӓлӓш
1182,heben::V,dvíhať,лӱктӓш
1183,heben::V,povzniesť,лӱктӓш
1184,hochheben::V,zdvihnúť,кузыкташ
1185,ergreifen::V,uchopiť sa,хватяш
1186,halten::V,držať,кычаш
1187,drücken::V,tisnúť,темдӓш
1188,schieben::V,posunovať,шӹкӓш
1189,kratzen::V,škrabať,нӹжӓш
1190,lecken::V,lízať,нылаш
1191,beißen::V,kúsať,пыралаш
1192,abreißen::V,odtrhnúť,кӹрӓш
1193,abreißen::V,odtrhnúť,кышкед нӓлӓш
1194,abschneiden::V,odrezať,шулаш
1195,abschneiden::V,odrezať,лаштыклаш
1196,abschneiden::V,odkrojiť,шулаш
1197,abschneiden::V,odkrojiť,лаштыклаш
1198,binden::V,zaviazať,пидӓш
1199,binden::V,priviazať,пидӓш
1200,stecken::V,strčiť,шыралаш
1201,brechen::V,zlomiť,тодылаш
1202,brechen::V,zlomiť,пыдырташ
1203,klopfen::V,tĺcť,рушткаш
1204,klopfen::V,klopať,рушткаш
1205,hauen::V,nabiť,шелӹштӓш
1206,kleben::V,lepiť,клейӓш
1207,kleben::V,nalepiť,клейӓш
1208,reiben::V,trieť,нӹжӓш
1209,streichen::V,namazať,шӹрӓш
1210,schleifen::V,ostríť,шымаш
1211,schneiden::V,rezať,пӹчкӓш
1212,schneiden::V,strihať,пӹчкӓш
1213,rütteln::V,triasť,мыльгыкташ
1214,rütteln::V,lomcovať,мыльгыкташ
1215,schütteln::V,triasť,цӹтӹртӓш
1216,schütteln::V,triasť,мыльгыкташ
1217,schütteln::V,potriasť,цӹтӹртӓш
1218,schütteln::V,potriasť,мыльгыкташ
1219,schwenken::V,mávať,машыяш
1220,schütten::V,sypať,опталаш
1221,füllen::V,plniť,темӓш
1222,einwickeln::V,zabaliť,пӹтӹрӓ́лӓш
1223,tragen::V,niesť,намалаш
1224,schleppen::V,vliecť,шӹдӹрӓш
1225,ziehen::V,ťahať,шыпшаш
1226,aufbewahren::V,uložiť,перегӓш
1227,aufbewahren::V,uschovať,перегӓш
1228,werfen::V,hodiť,кӹшкӓш
1229,werfen::V,vrhnúť,кӹшкӓш
1230,fangen::V,chytať,кычаш
1231,packen::V,baliť,хватяш
1232,packen::V,chytiť,хватяш
1233,verstecken::V,skryť,шӹлтӓш
1234,verstecken::V,schovať,шӹлтӓш
1235,teilen::V,podeliť,пайылаш
1236,teilen::V,rozdeliť,пайылаш
1237,schicken::V,posielať,колташ
1238,bringen::V,priniesť,кандаш
1239,hinzufügen::V,pripojiť,
1240,bekommen::V,dostať,лыкташ
1241,erhalten::V,prijať,получаяш
1242,nehmen::V,vziať,налаш
1243,wählen::V,voliť,айыраш
1244,auswählen::V,vybrať,айыраш
1245,auswählen::V,vyvoliť,айыраш
1246,bewahren::V,zachovať,перегӓш
1247,behindern::V,zavadzať,мешӓйӓш
1248,behindern::V,byť v ceste,мешӓйӓш
1249,verderben::V,skaziť,портяш
1250,beschädigen::V,ublížiť,шушырташ
1251,beschädigen::V,poškodiť,шушырташ
1252,zerbrechen::V,rozbiť,пыдырташ
1253,zerbrechen::V,prelomiť,пыдырташ
1254,zerreißen::V,pretrhnúť,кӹрӓш
1255,zerstören::V,zničiť,шӓлӓтӓш
1256,verbrennen::V,spáliť,йылаташ
1257,verbrennen::V,spáliť,йылалташ
1258,geben::V,dať,пуаш
1259,reichen::V,podať,пуаш
1260,schenken::V,darovať,подараш
1261,versprechen::V,sľúbiť,сöрӓш
1262,wünschen::V,želať,жалаяш
1263,loben::V,chváliť,хваляш
1264,küssen::V,bozkať,шышшалаш
1265,wiegen::V,kolísať,лӱнгӓлтӓш
1266,zudecken::V,prikryť,пиштӓш
1267,wecken::V,zobudiť,понгыжалтараш
1268,zeigen::V,ukázať,анжыкташ
1269,führen::V,viesť,видӓш
1270,lehren::V,učiť,тымдаш
1271,unterrichten::V,vyučovať,тымдаш
1272,aufziehen::V,vychovať,кушташ
1273,leiten::V,viesť,видӓш
1274,leiten::V,viesť,вуйлаташ
1275,leiten::V,viesť,вуйлалташ
1276,antreiben::V,popudiť,талаштараш
1277,lassen::V,dať,-ыкт
1278,einladen::V,pozvať,ӱжӓш
1279,einladen::V,povolať,ӱжӓш
1280,vereinigen::V,spojiť,иктештӓш
1281,vereinigen::V,zjednotiť,иктештӓш
1282,besuchen::V,navštíviť,толаш
1283,treffen::V,stretnúť,вӓшлиӓш
1284,treffen::V,stretnúť,вӓшлиӓлтӓш
1285,sich versammeln::V,zhromaždiť sa,цымыргаш
1286,spielen::V,hrať,мадаш
1287,singen::V,spievať,мыраш
1288,tanzen::V,tancovať,кушташ
1289,sich trennen::V,rozísť sa,айырлаш
1290,verlassen::V,opustiť,шуаш
1291,retten::V,zachrániť,ытараш
1292,bewachen::V,strážiť,оролаш
1293,schützen::V,chrániť,перегӓш
1294,verteidigen::V,brániť,перегӓш
1295,sich schlagen::V,biť sa,шидӓлӓш
1296,sich schlagen::V,biť sa,шиэдӓлӓш
1297,schießen::V,streliť,лӱӓш
1298,schießen::V,strieľať,лӱӓш
1299,siegen::V,zvíťaziť,сӹнгӓш
1300,ärgern::V,hnevať,шӹдештӓрӓш
1301,ärgern::V,zlostiť,шӹдештӓрӓш
1302,schlagen::V,biť,пӓрен колташ
1303,schlagen::V,biť,хӹрӹктен колташ
1304,schlagen::V,udrieť,пӓрен колташ
1305,schlagen::V,udrieť,хӹрӹктен колташ
1306,treten::V,kopnúť,чымаш
1307,stechen::V,bodnúť,пышкылаш
1308,stechen::V,pichnúť,пышкылаш
1309,stoßen::V,udrieť,шыркедӓш
1310,stehlen::V,kradnúť,шолышт толаш
1311,stören::V,vyrušiť,ӓрештӹлӓш
1312,belästigen::V,obťažovať,кӓньӹсӹрлӓндӓрӓш
1313,belästigen::V,obťažovať,шытырланыкташ
1314,verbergen::V,skryť,шӹлтӓш
1315,täuschen::V,sklamať,алталаш
1316,täuschen::V,sklamať,аталаш
1317,betrügen::V,klamať,мошеньӹчӓйӓш
1318,betrügen::V,podvádzať,мошеньӹчӓйӓш
1319,töten::V,zabiť,пуштын шуаш
1320,töten::V,usmrtiť,пуштын шуаш
1321,wohnen::V,bývať,ӹлӓш
1322,arbeiten::V,pracovať,пӓшӓлӓш
1323,arbeiten::V,pracovať,ровотаяш
1324,sammeln::V,zbierať,погаш
1325,pflücken::V,trhať,кӹрӓш
1326,pflücken::V,oberať,кӹрӓш
1327,jagen::V,poľovať,охотничӓйӓш
1328,fischen::V,loviť ryby,кол кычаш
1329,fischen::V,chytať ryby,кол кычаш
1330,fassen::V,uloviť,кычаш
1331,hüten::V,pásť,кӹтӓш
1332,treiben::V,hnať,шуруяш
1333,anbinden::V,priviazať,ялшташ
1334,anbinden::V,priviazať,ялышташ
1335,füttern::V,kŕmiť,пукшаш
1336,melken::V,dojiť,шыпшылаш
1337,hacken::V,seknúť,роаш
1338,gießen::V,polievať,шӓвӓш
1339,reifen::V,dozrieť,кӱӓш
1340,reifen::V,dozrieť,поспейӓш
1341,zubereiten::V,pripraviť,йӓмдӹлӓш
1342,kochen::V,variť,шолташ
1343,backen::V,piecť,кӱктӓш
1344,backen::V,smažiť,кӱктӓш
1345,braten::V,piecť,жӓрӓш
1346,braten::V,pražiť,жӓрӓш
1347,umrühren::V,pomiešať,намалаш
1348,stricken::V,pliesť,пидӓш
1349,nähen::V,šiť,ыргаш
1350,färben::V,zafarbiť,пидӓш
1351,reinigen::V,čistiť,чиӓлтӓш
1352,waschen::V,myť,мышкаш
1353,abwischen::V,utrieť,ӹштӓш
1354,spülen::V,vyplachovať,шӱӓлтӓш
1355,fegen::V,zametať,ӹштӓш
1356,kehren::V,zametať,ӹштӓш
1357,baden::V,kúpať sa,нӱштӹлӓш
1358,sich waschen::V,umývať sa,мышкылташ
1359,ausziehen::V,zobliecť,кыдашаш
1360,anziehen::V,obliecť,чиӓш
1361,sich anziehen::V,obliecť sa,чиӓш
1362,kämmen::V,česať,шерӓш
1363,schmücken::V,ozdobiť,цеверемдӓш
1364,sagen::V,povedať,манаш
1365,sagen::V,povedať,келесӓш
1366,sprechen::V,hovoriť,манаш
1367,reden::V,rozprávať,шайышташ
1368,sich unterhalten::V,rozprávať sa,хытыраш
1369,sich unterhalten::V,rozprávať sa,хытыргаш
1370,fragen::V,spýtať sa,ядаш
1371,bitten::V,prosiť,ядаш
1372,erzählen::V,rozprávať,келесӓш
1373,mitteilen::V,oznámiť,попаш
1374,mitteilen::V,oznámiť,увертӓш
1375,mitteilen::V,oznámiť,увертӓрӓш
1376,nennen::V,nazvať,лӹмдӓш
1377,nennen::V,menovať,лӹмдӓш
1378,rufen::V,volať,ӱжӓш
1379,rufen::V,zavolať,ӱжӓш
1380,prahlen::V,vystatovať sa,хайзаш
1381,prahlen::V,vystatovať sa,шаргаланаш
1382,übersetzen::V,preložiť,вашташ
1383,denken::V,myslieť,машанаш
1384,glauben::V,veriť,ӹнянӓш
1385,bemerken::V,podotknuť,цаклаш
1386,bemerken::V,spozorovať,цаклаш
1387,erkennen::V,poznať,пӓлӓш
1388,begreifen::V,pochopiť,ынгылаш
1389,begreifen::V,porozumieť,ынгылаш
1390,verstehen::V,rozumieť,ынгылаш
1391,lernen::V,učiť sa,тыменяш
1392,wissen::V,vedieť,пӓлӓш
1393,sich erinnern an::V,pamätať si na,ышештӓрӓш
1394,vergessen::V,zabudnuť,монден кодаш
1395,messen::V,merať,висӓш
1396,zählen::V,počítať,шотаяш
1397,rechnen::V,rátať,шотаяш
1398,rechnen::V,počítať,шотаяш
1399,lesen::V,čítať,лыдаш
1400,malen::V,maľovať,рисуяш
1401,zeichnen::V,kresliť,ыдырка́лаш
1402,schreiben::V,písať,вазаш
1403,besitzen::V,mať,кы́чаш
1404,besitzen::V,vlastniť,кы́чаш
1405,kaufen::V,kúpiť,нӓлӓш
1406,verkaufen::V,predať,выжалаш
1407,bezahlen::V,zaplatiť,тӱлӓш
1408,zahlen::V,platiť,тӱлӓш
