,Concept_ID,av,sl
746,oben::ADV,тӏадехун,gôri
747,oben::ADV,тӏадехун,zgôraj
748,hinauf::ADV,эхеде,gôr
749,überall::ADV,кибго,povsód
750,ein wenig::ADV,дагьабго,málo
751,kaum::ADV,хӏалалъ,kómaj
752,sehr::ADV,кутакалда,zeló
753,so::ADV,гьедин,takó
754,noch::ADV,жеги,še
755,nur::ADV,гӏӣцӏго,samó
756,wieder::ADV,на́хъеги,spét
757,vergebens::ADV,чӏалгӏаде,zamàn
758,vergebens::ADV,чӏалгӏаде,zastónj
759,vor::PRP,цебе,pred
760,hinter::PRP,хадуса,za
761,unter::PRP,ахакь,pod
762,unter::PRP,гъоркь,pod
763,neben::PRP,аскӏо,kràj
764,neben::PRP,аскӏо,póleg
765,zwischen::PRP,гьоркьоб,med
766,zwischen::PRP,гьоркьоб,izmed
767,wegen::PRP,гьелда,zarádi
768,dies::PRN,гьаб,tó
769,dies::PRN,гьеб,tó
770,das::PRN,доб,tó
771,ich::PRN,дун,jàz
772,du::PRN,дуца,tí
773,er::PRN,доб,òn
774,wir::PRN,ниж,mí
775,ihr::PRN,нуж,ví
776,sie::PRN,дол,ôni
777,sie::PRN,эл,ôni
778,was::FPRN,щиб,káj
779,wer::FPRN,щиб,kdó
780,wo::FADV,киб,kjé
781,wo::FADV,кибехун,kjé
782,wohin::FADV,кибехун,kám
783,wie::FADV,кин,kakó
784,warum::FADV,щай,zakáj
785,wieviel::FNUM,кигӏан,kóliko
786,eins::NUM,цо,êden
787,zwei::NUM,кӏиго,dvá
788,drei::NUM,лъабго,trí
789,vier::NUM,ункъо,štíri
790,fünf::NUM,щуго,pét
791,sechs::NUM,анлъго,šést
792,sieben::NUM,анкьго,sédem
793,acht::NUM,микьго,ósem
794,neun::NUM,ичӏго,devét
795,zehn::NUM,анцӏго,desét
796,elf::NUM,анцӏила цо,enájst
797,zwölf::NUM,кӏиго-анцӏила,dvánajst
798,zwanzig::NUM,къого,dvájset
799,dreißig::NUM,лъеберго,trídeset
800,vierzig::NUM,кӏикъого,štírideset
801,fünfzig::NUM,кӏикъо́ялда анцӏго,pétdeset
802,sechzig::NUM,лъабкъого,šéstdeset
803,siebzig::NUM,лъабкъо́ялда анцӏго,sédemdeset
804,achtzig::NUM,ункъого,ósemdeset
805,neunzig::NUM,ункъоялда а́нцӏила,devétdeset
806,hundert::NUM,нусго,stó
807,tausend::NUM,азарго,tísoč
808,und::CNJ,ва,in
809,und::CNJ,-ги,in
810,oder::CNJ,ялъуни,áli
811,stehen::V,бахъунчӏезе,státi
812,sitzen::V,гӏодов чӏезе,sedéti
813,liegen::V,бегизе,ležáti
814,hängen::V,базе,viséti
815,werden::V,бахъине,postáti
816,passieren::V,лъугьине,zgodíti se
817,passieren::V,лъугьа-бахъине,zgodíti se
818,beginnen::V,байбихьизе,začéti se
819,enden::V,лъугӏизе,končáti se
820,wechseln::V,хиса-басизе,ménjati se
821,wechseln::V,хисизе,ménjati se
822,aufgehen[Sonne]::V,баккизе,vzíti
823,untergehen[Sonne]::V,щинкӏизе,zaíti
824,scheinen[Sonne]::V,къалъ-къалъизе,sijáti
825,donnern::V,гъугъазе,grméti
826,wehen::V,пуйзе,píhati
827,strömen::V,чвахизе,líti
828,fließen::V,чвахизе,têči
829,sich drehen::V,сверизе,vrtéti se
830,schwanken::V,хьвагӏезе,kolébati
831,schwanken::V,багъа-бачаризе,kolébati
832,schwingen::V,щвартӏезе,níhati
833,fallen::V,бортизе,pádati
834,brennen::V,рекӏине,goréti
835,rauchen::V,кӏкӏуй буризе,kadíti se
836,regnen::V,базе,deževáti
837,gefrieren::V,гӏу́низе,zmŕzniti
838,tauen::V,биаризе,tájati
839,schmelzen::V,биине,kopnéti
840,trocknen::V,бакъвазе,sušíti se
841,sieden::V,гьалдезе,kipéti
842,faulen::V,махӏцине,gníti
843,verfaulen::V,туризе,zgníti
844,reißen::V,бихъизе,tŕgati se
845,versinken::V,гъанкъизе,pogrézniti se
846,vergehen::V,базе,miníti
847,vergehen::V,бахъизе,miníti
848,vergehen::V,ине,miníti
849,erscheinen::V,баккизе,pojáviti se
850,verschwinden::V,къине,izgíniti
851,verschwinden::V,билизе,izgíniti
852,sinken::V,гӏодо́бе ккезе,péšati
853,abnehmen::V,тӏаса камизе,pojémati
854,zunehmen::V,гӏемерлъизе,véčati se
855,zunehmen::V,гӏемерлъизе,množíti se
856,steigen::V,бахине,dvígati se
857,wachsen::V,кӏодолъизе,rásti
858,glänzen::V,цӏвакизе,sijáti
859,funkeln::V,паркъезе,ískriti se
860,lärmen::V,хъудизе,ropotáti
861,lärmen::V,хъудизе,razgrájati
862,lärmen::V,чӏиргъдизе,ropotáti
863,lärmen::V,чӏиргъдизе,razgrájati
864,läuten::V,кьабизе,zvoníti
865,klingeln::V,кьабизе,zvončkljáti
866,klirren::V,зваргъизе,žvenketáti
867,brausen::V,гьалаглъизе,šuméti
868,rauschen::V,шуршудизе,šuštéti
869,rauschen::V,шуршудизе,šelestéti
870,klingen::V,бахъине,zvenéti
871,bellen::V,гъанчдезе,lájati
872,heulen::V,рурудизе,zavíjati
873,blasen::V,гьохьизе,píhniti
874,pfeifen::V,гьещтӏезе,pískati
875,pfeifen::V,гьещтӏезе,žvížgati
876,schreien::V,ахӏизе,kričáti
877,schreien::V,ахӏдезе,kričáti
878,stöhnen::V,зигардизе,stókati
879,zittern::V,дарран,drgetáti
880,zittern::V,гьаргьадизе,drgetáti
881,leben::V,бетӏербахъизе,živéti
882,geboren werden::V,лъугьине,rodíti se
883,atmen::V,хӏухьел биччазе,díhati
884,trinken::V,гьекъезе,píti
885,essen::V,квине,jésti
886,essen::V,кваназе,jésti
887,schlucken::V,кӏкӏвине,požírati
888,schlucken::V,къулчӏизе,požírati
889,müde werden::V,сваказе,péšati
890,müde werden::V,сваказе,utrúditi se
891,einschlafen::V,кьижизе,zaspáti
892,einschlafen::V,гъапуллъизе,zaspáti
893,schlafen::V,кьижизе,spáti
894,aufwachen::V,бигьине,zbudíti se
895,aufstehen::V,бахъине,vstáti
896,aufstehen::V,тӏадебахъине,vstáti
897,sich erholen::V,хьи бахъизе,oddahníti se
898,sich erholen::V,хӏалхьи гьабизе,oddahníti se
899,krank werden::V,унтизе,oboléti
900,krank sein::V,унтизе,bíti bolán
901,schmerzen::V,унтизе,boléti
902,husten::V,хъегӏизе,kášljati
903,genesen::V,лъилъизе,okrévati
904,sterben::V,хвезе,umréti
905,umkommen::V,гьалаглъизе,pogíniti
906,sich bewegen::V,багъаризе,zganíti se
907,sich bewegen::V,багъаргъизе,zganíti se
908,sich rühren::V,багъаризе,premakníti se
909,sich erheben::V,тӏадебахъине,vstájati
910,sich erheben::V,тӏадебахъине,vzdígniti se
911,sich erheben::V,бахъине,vstájati
912,sich erheben::V,бахъине,vzdígniti se
913,sich setzen::V,гӏодов чӏезе,sésti
914,hinfallen::V,щапизе,pásti dôl
915,laufen::V,хьвадизе,hodíti
916,schreiten::V,чӏезе,stópati
917,spazierengehen::V,тира-сверизе,na sprehòd íti
918,eilen::V,ракӏхӏалакине,drvéti
919,eilen::V,дуризе,drvéti
920,sich beeilen::V,дуризе,hitéti
921,sich beeilen::V,гӏедегӏизе,hitéti
922,sausen::V,тӏуризе,dírkati
923,rennen::V,бекеризе,dírjati
924,springen::V,кӏанцӏизе,skákati
925,klettern::V,хархадизе,plézati
926,schaukeln::V,гьерщезе,kolébati
927,kriechen::V,хъурщизе,pláziti se
928,schwimmen::V,лъедезе,plávati
929,tauchen::V,букъардизе,potápljati se
930,rudern::V,хазе,vesláti
931,fahren::V,ине,vozíti se
932,fahren::V,ине,peljáti se
933,fliegen::V,боржине,létati
934,gehen::V,ине,íti
935,weggehen::V,ине,odíti
936,abfahren::V,къокъине,odpeljáti se
937,anhalten::V,чӏезе,ustáviti se
938,anhalten::V,тархъизе,ustáviti se
939,anhalten::V,лъалхъизе,ustáviti se
940,hineingehen::V,тӏаделъугьине,íti nóter
941,eintreten::V,лъугьине,vstopíti
942,kommen::V,бачӏине,príti
943,ankommen::V,щвезе,prispéti
944,ankommen::V,щвезе,prihájati
945,ankommen::V,тӏадебачӏине,prispéti
946,ankommen::V,тӏадебачӏине,prihájati
947,zurückkommen::V,тадбуссине,vrníti se
948,zurückkommen::V,тӏадбуссине,vrníti se
949,bleiben::V,чӏезе,ostáti
950,bleiben::V,хутӏизе,ostáti
951,warten::V,чӏезе,čákati
952,erwarten::V,балагьизе,pričakováti
953,suchen::V,балагьизе,iskáti
954,finden::V,батизе,nájti
955,versuchen::V,хӏалбихьизе,poskúšati
956,vorbereiten::V,хӏадурлъизабизе,pripráviti
957,lieben::V,балай бегьизе,ljubíti
958,mögen::V,бокьизе,márati
959,lachen::V,белъизе,smejáti se
960,weinen::V,гӏодизе,jókati
961,weinen::V,гӏодизе,plákati
962,schimpfen::V,гъанчдезе,psováti
963,schimpfen::V,гъанчдезе,zmérjati
964,sich ärgern::V,вагъизе,jezíti se
965,sich ärgern::V,ццида́хине,jezíti se
966,sich fürchten::V,хӏинкъизе,báti se
967,fürchten::V,беркъазе,báti se
968,fürchten::V,хӏинкъа-къазе,báti se
969,fliehen::V,лъутизе,bežáti
970,flüchten::V,лъутизе,pobégniti
971,sehen::V,бихьизе,vídeti
972,anschauen::V,бертӏамизе,oglédati
973,anschauen::V,балагьизе,oglédati
974,ansehen::V,бала-гъалагьизе,glédati
975,hören::V,рагӏизе,slíšati
976,zuhören::V,гӏенеккизе,poslúšati
977,probieren::V,кӏалдиб хъва́зе,poskúšati
978,probieren::V,чӏамизе,poskúšati
979,riechen::V,су́нтӏизе,dúhati
980,fühlen::V,чӏвазе,čutíti
981,zu sehen sein::V,бихьизе,vídeti se
982,vernehmen::V,рагӏизе,čúti
983,frieren::V,цӏорозе,zébsti
984,tun::V,гьабизе,délati
985,können::V,кӏвезе,môči
986,können::V,лъазе,môči
987,wollen::V,бокьизе,hotéti
988,anfangen::V,байбихьизе,začéti
989,beenden::V,тӏубазабизе,dokončáti
990,beenden::V,лъугӏизабизе,dokončáti
991,aufhören::V,бахъизе,prenéhati
992,gelingen::V,бахъизе,uspéti
993,gelingen::V,бахъизе,posréčiti se
994,geraten::V,бахъизе,obnêsti se
995,öffnen::V,рагьизе,odpréti
996,schließen::V,къазе,zapréti
997,stellen::V,чӏвазе,postáviti
998,setzen::V,рекӏинабизе,posadíti
999,setzen::V,гӏодор чӏезаризе,posadíti
1000,legen::V,лъезе,položíti
1001,berühren::V,хъвазе,dotíkati se
1002,verbinden::V,хьухьине,obvézati
1003,verbinden::V,бухьине,obvézati
1004,bedecken::V,кквезе,pokríti
1005,aufhängen::V,базе,obésiti
1006,anzünden::V,бакизе,zažgáti
1007,anzünden::V,рекӏинабизе,zažgáti
1008,zurücklassen::V,тезе,zapustíti
1009,verlieren::V,билизабизе,izgubíti
1010,fallen lassen::V,бортизабизе,navréči
1011,machen::V,гьабизе,naredíti
1012,machen::V,гьабизе,napráviti
1013,herstellen::V,гьабизе,izdélati
1014,herstellen::V,хӏадурлъизабизе,izdélati
1015,bauen::V,базе,gradíti
1016,bauen::V,гьабизе,gradíti
1017,reparieren::V,къачӏазе,popráviti
1018,verbessern::V,лъикӏлъизабизе,izbóljšati
1019,ändern::V,хисизабизе,spremeníti
1020,graben::V,бухъизе,kopáti
1021,graben::V,бухъизе,grêbsti
1022,beugen::V,хьетӏизабизе,upogníti
1023,biegen::V,гьетӏизабизе,zavíjati
1024,drehen::V,тиризабизе,vrtéti
1025,drehen::V,свердизабизе,vrtéti
1026,wenden::V,бегизе,obrníti
1027,umdrehen::V,бегизе,zasúkati
1028,umdrehen::V,бега-битӏизе,zasúkati
1029,heben::V,борхизе,dvígati
1030,hochheben::V,борхалъизабизе,privzdígniti
1031,hochheben::V,борхизе,privzdígniti
1032,ergreifen::V,кквезе,zgrábiti
1033,halten::V,кквезе,držáti
1034,drücken::V,къазе,tiščáti
1035,drücken::V,къанцӏу́зе,tiščáti
1036,drücken::V,къвал ба́зе,tiščáti
1037,schieben::V,хъилдизе,ríniti
1038,kratzen::V,хачазе,práskati
1039,lecken::V,чӏикӏизе,lízati
1040,beißen::V,хӏанчӏизе,grísti
1041,beißen::V,хӏанчӏизабизе,grísti
1042,abreißen::V,тӏезе,odtŕgati
1043,abreißen::V,тӏезабизе,odtŕgati
1044,abschneiden::V,къотӏизе,odrézati
1045,binden::V,бухьине,vézati
1046,stecken::V,къазабизе,vtakníti
1047,brechen::V,бекизе,lomíti
1048,klopfen::V,дванкезе,tólči
1049,hauen::V,базе,séči
1050,kleben::V,бацӏцӏине,lépiti
1051,reiben::V,хачазе,tréti
1052,reiben::V,хачазе,dŕgniti
1053,streichen::V,бахине,namázati
1054,streichen::V,жужазе,namázati
1055,schleifen::V,лъухьизе,brúsiti
1056,schneiden::V,къотӏизе,rézati
1057,rütteln::V,багъа-бачаризабизе,strésti
1058,schütteln::V,кӏобокӏизе,majáti
1059,schwenken::V,гьесадизе,obrníti
1060,schwenken::V,хьвагӏезабизе,obrníti
1061,schütten::V,тӏезе,sípati
1062,füllen::V,цӏезабизе,napolníti
1063,einwickeln::V,жемизе,zavíti
1064,tragen::V,баччизе,nêsti
1065,schleppen::V,бехъерхъизе,vláčiti
1066,ziehen::V,цӏазе,vléči
1067,aufbewahren::V,цӏунизе,shranjeváti
1068,werfen::V,рехизе,lúčati
1069,fangen::V,кквезе,ujéti
1070,packen::V,кквезе,prijéti
1071,verstecken::V,бахчизе,skríti
1072,teilen::V,бикьизе,razdelíti
1073,schicken::V,битӏизе,pošíljati
1074,bringen::V,баччизе,prinêsti
1075,hinzufügen::V,жубазе,pristáviti
1076,bekommen::V,щвезе,dobíti
1077,erhalten::V,щвезе,prejéti
1078,erhalten::V,босизе,prejéti
1079,nehmen::V,босизе,vzéti
1080,wählen::V,бищизе,izbírati
1081,auswählen::V,тӏасабищизе,izbráti
1082,bewahren::V,цӏунизе,ohraníti
1083,behindern::V,квекӏен гьабизе,ovírati
1084,verderben::V,хвезабизе,pokváriti
1085,beschädigen::V,галгъазабизе,poškodováti
1086,zerbrechen::V,щущазабизе,razlomíti
1087,zerreißen::V,бихъизе,raztŕgati
1088,zerstören::V,биххизабизе,razrúšiti
1089,verbrennen::V,бухӏизе,sežgáti
1090,geben::V,кьезе,dáti
1091,reichen::V,кьезе,séči
1092,reichen::V,кьезе,molíti
1093,schenken::V,кьезе,podáriti
1094,versprechen::V,назру гьабизе,obljubíti
1095,wünschen::V,бокьизе,vóščiti
1096,loben::V,беццизе,hváliti
1097,loben::V,бецца-бекъизе,hváliti
1098,küssen::V,баизе,poljubováti
1099,wiegen::V,чӏучӏадизабизе,zíbati
1100,zudecken::V,тӏадбигъине,pokríti
1101,wecken::V,бигьинабизе,zbudíti
1102,zeigen::V,бихьизабизе,pokázati
1103,führen::V,бачине,vêsti
1104,lehren::V,малъизе,učíti
1105,lehren::V,цӏализабизе,učíti
1106,unterrichten::V,цӏализабизе,poučeváti
1107,aufziehen::V,гӏезабизе,vzgojíti
1108,leiten::V,нухмалъи гьабизе,uprávljati
1109,antreiben::V,гӏедегӏизабизе,goníti
1110,einladen::V,ахӏизе,povábiti
1111,einladen::V,тӏадеахӏизе,povábiti
1112,vereinigen::V,цолъизабизе,zdrúžiti
1113,besuchen::V,баккизе,obiskáti
1114,besuchen::V,хьвадизе,obiskáti
1115,treffen::V,дандчӏвазе,pogodíti
1116,sich versammeln::V,данделъизе,zbráti se
1117,sich versammeln::V,бакӏаризе,zbráti se
1118,spielen::V,басандизе,igráti se
1119,singen::V,ахӏизе,péti
1120,tanzen::V,кьурдизе,plésati
1121,sich trennen::V,батӏалъизе,ločíti se
1122,verlassen::V,тезе,zapustíti
1123,verlassen::V,рехунтезе,zapustíti
1124,retten::V,хвасар гьабизе,réšiti
1125,retten::V,хвасарлъизабизе,réšiti
1126,bewachen::V,цӏунизе,strážiti
1127,schützen::V,цӏунизе,sčítiti
1128,verteidigen::V,цӏунизе,braníti
1129,sich schlagen::V,багъизе,têpsti se
1130,schießen::V,речӏчӏизе,stréljati
1131,siegen::V,бергьине,zmágati
1132,ärgern::V,вагъизавизе,jezíti
1133,ärgern::V,вагъизавизе,razbúriti
1134,schlagen::V,кьабизе,têpsti
1135,schlagen::V,кьабизе,udáriti
1136,treten::V,мал тункизе,teptáti
1137,stechen::V,къазабизе,ubôsti
1138,stoßen::V,тункизе,peháti
1139,stoßen::V,тункизе,drégniti
1140,stoßen::V,хъилдизе,peháti
1141,stoßen::V,хъилдизе,drégniti
1142,stehlen::V,щинкӏизабизе,ukrásti
1143,stehlen::V,щинкӏизабизе,pokrásti
1144,stören::V,квекӏен гьабизе,motíti
1145,stören::V,татубахъи гьабизе,motíti
1146,belästigen::V,рахӏатхвезабизе,nadlegováti
1147,verbergen::V,бахчизе,skríti
1148,verbergen::V,балъго тезе,skríti
1149,täuschen::V,божуда рекӏкӏ гьабизе,slepíti
1150,täuschen::V,гуккизе,slepíti
1151,betrügen::V,хӏилла гьабизе,várati
1152,betrügen::V,хӏилла гьабизе,ogoljufáti
1153,betrügen::V,сандирахълъи гьабизе,várati
1154,betrügen::V,сандирахълъи гьабизе,ogoljufáti
1155,töten::V,чӏвазе,ubíti
1156,wohnen::V,яшав гьабизе,prebívati
1157,arbeiten::V,хӏалтӏизе,délati
1158,sammeln::V,бакӏаризе,zbráti
1159,pflücken::V,бетӏизе,obráti
1160,jagen::V,чан гьабизе,lovíti
1161,fischen::V,ччугӏа кквезе,ribáriti
1162,fassen::V,кквезе,zajéti
1163,hüten::V,кваназабизе,pásti
1164,treiben::V,гъезе,pogánjati
1165,anbinden::V,бухьине,privézati
1166,füttern::V,кваназабизе,kŕmiti
1167,melken::V,бечӏчӏизе,mólsti
1168,hacken::V,чӏвазе,sékati
1169,gießen::V,лъалъазе,ulíti
1170,reifen::V,барщизе,zoréti
1171,zubereiten::V,бежа-белъине,pripráviti
1172,kochen::V,белъине,kúhati
1173,backen::V,базе,cvréti
1174,braten::V,бежизе,pêči
1175,umrühren::V,багъаризе,preméšati
1176,stricken::V,хьухьине,plêsti
1177,nähen::V,букъизе,šívati
1178,färben::V,кьер гьабизе,bárvati
1179,reinigen::V,бацӏцӏине,očístiti
1180,waschen::V,чуризе,opráti
1181,abwischen::V,бацӏцӏине,obrísati
1182,spülen::V,хулизе,splakováti
1183,fegen::V,лъухьизе,pométati
1184,kehren::V,лъухьизе,mésti
1185,baden::V,чордезе,kópati se
1186,ausziehen::V,бахъизе,izvléči
1187,anziehen::V,ретӏине,obléči
1188,sich anziehen::V,ретӏине,obléči se
1189,kämmen::V,хазе,česáti
1190,schmücken::V,чӏухӏизабизе,okrasíti
1191,sagen::V,бицине,dejáti
1192,sprechen::V,бицине,govoríti
1193,reden::V,гаргадизе,rêči
1194,sich unterhalten::V,гаргадизе,razgovárjati se
1195,fragen::V,цӏехезе,vprášati
1196,fragen::V,гьикъизе,vprášati
1197,bitten::V,гьаризе,prosíti
1198,erzählen::V,бицине,práviti
1199,mitteilen::V,лъазабизе,naznániti
1200,nennen::V,цӏар лъезе,imenováti
1201,rufen::V,ахӏизе,klícati
1202,prahlen::V,беццаризе,baháti se
1203,übersetzen::V,буссинабизе,prevêsti
1204,denken::V,ургъизе,mísliti
1205,glauben::V,божизе,verjéti
1206,bemerken::V,берречӏчӏизе,opáziti
1207,erkennen::V,лъазе,spoznáti
1208,erkennen::V,батӏаго бахъизе,spoznáti
1209,begreifen::V,бичӏчӏизе,pôjmiti
1210,lernen::V,цӏализе,učíti se
1211,wissen::V,лъазе,znáti
1212,wissen::V,лъазе,védeti
1213,sich erinnern an::V,ракӏалде щвезе,spómniti se
1214,vergessen::V,кӏочене,pozábiti
1215,messen::V,борцине,mériti
1216,zählen::V,рикӏкӏине,štéti
1217,rechnen::V,рикӏкӏине,račúnati
1218,lesen::V,цӏализе,bráti
1219,lesen::V,цӏализе,čítati
1220,malen::V,бахъизе,slíkati
1221,zeichnen::V,бахъизе,rísati
1222,schreiben::V,хъвазе,písati
1223,besitzen::V,щвезе,iméti
1224,besitzen::V,бу́кӏине,iméti
1225,kaufen::V,босизе,kupíti
1226,verkaufen::V,бичизе,prodáti
1227,bezahlen::V,кьезе,pláčati
1228,zahlen::V,кьезе,plačeváti
1229,ertragen::V,баччизе,prenêsti
1230,Auge::N,,okó
1231,Sehne::N,,kíta
1232,Funke::N,,ískra
1233,Moor::N,,bárje
1234,Elch::N,,lós
1235,Beere::N,,jágoda
1236,Gedächtnis::N,,pámet
1237,Ton::N,,tón
1238,Winkel::N,,kót
1239,Menge::N,,količína
1240,Stütze::N,,opóra
1241,Stütze::N,,zaslómba
1242,Figur::N,,figúra
1243,Figur::N,,postáva
1244,Schuh::N,,čévelj
1245,Schnur::N,,vŕvca
1246,Leine::N,,konôpec
1247,Geschäft::N,,kupčíja
1248,voll::A,,póln
1249,lange::ADV,,dólgo
1250,später::ADV,,poznêje
1251,nicht::ADV,,ne
1252,schon::ADV,,žè
1253,durch::PRP,,skózi
1254,alles::PRN,,vsè
1255,rühren::V,,ganíti
1256,scheinen::V,,zdéti se
1257,aufheben::V,,vzdígniti
1258,lassen::V,,povzročíti
1259,sich waschen::V,,umíti se
1260,verstehen::V,,razuméti
1261,beherrschen::V,,obvládati
