,Concept_ID,ps,kl
729,reif::A,رسېدلی,qaarulerpoq
730,lecker::A,خوندور,
731,lecker::A,مزه دار,
732,süß::A,خوږ,tungusunnippoq
733,süß::A,شیرین,tungusunnippoq
734,bitter::A,تریخ,qasilippoq
735,sauer::A,ټاک,
736,sauer::A,تريو,
737,hell::A,روڼ,qaamavoq
738,hell::A,روښان,qaamavoq
739,dunkel::A,تیاره,qernerpoq
740,schwarz::A,تور,qernerpoq
741,weiß::A,سپين,qaqorpoq
742,rot::A,سور,aappaluppoq
743,gelb::A,زېړ,sungaarpoq
744,blau::A,شین,tungujorpoq
745,blau::A,اسماني رنګه,tungujorpoq
746,grün::A,زرغون,qorsooqqippoq
747,grau::A,خړ,qaserpoq
748,bunt::A,رنګارنګ,
749,billig::A,ارزان,akikippoq
750,teuer::A,ګران,
751,wertvoll::A,قیمتي,erlinnarpoq
752,blind::A,ړوند,tappiippoq
753,blind::A,ړوند,isigisaqanngilaq
754,taub::A,کوڼ,tusilarpoq
755,kräftig::A,قوی,pissaq
756,kräftig::A,قوی,pissarsuaq
757,stark::A,قوی,sanngivoq
758,stark::A,تکړه,sanngivoq
759,schwach::A,ضعیف,nakuippoq
760,schwach::A,کمزوری,nakuippoq
761,fett::A,چاغ,pualavoq
762,schlank::A,خوش اندام,tuappoq
763,hübsch::A,ښکلی,aatsialaq
764,hübsch::A,ښایسته,aatsialaq
765,böse::A,شریر,ajorpoq
766,böse::A,قهرناک,ajorpoq
767,dumm::A,احمق,taqajak
768,dumm::A,احمق,sikkilluppoq
769,dumm::A,احمق,qaatusimasaqanngilaq
770,faul::A,لټ,eqiasuppoq
771,faul::A,لټ,eqiattortuvoq
772,faul::A,تنبل,eqiasuppoq
773,faul::A,تنبل,eqiattortuvoq
774,fleißig::A,زحمت کښ,eqiasuippoq
775,geizig::A,بخیل,iasilaarpoq
776,geizig::A,بخیل,tukkuippoq
777,klug::A,عاقل,mallak
778,klug::A,عاقل,ittanneq
779,klug::A,عاقل,kutaappoq
780,klug::A,عاقل,kuttaappoq
781,klug::A,عاقل,qarasagippoq
782,klug::A,هوښیار,mallak
783,klug::A,هوښیار,ittanneq
784,klug::A,هوښیار,kutaappoq
785,klug::A,هوښیار,kuttaappoq
786,klug::A,هوښیار,qarasagippoq
787,geschickt::A,ماهر,
788,lieb::A,عزیز,akisooq
789,lieb::A,محبوب,akisooq
790,lustig::A,خوشحال,piikulavoq
791,sanft::A,پوست,isumagippoq
792,sanft::A,ملایم,isumagippoq
793,hungrig::A,وږی,kaappoq
794,hungrig::A,وږی,perlilerpoq
795,krank::A,مريض,napparsimavoq
796,krank::A,ناروغ,napparsimavoq
797,nackt::A,لوڅ,
798,traurig::A,غمجن,aliasuppoq
799,lebendig::A,ژوندی,uumavoq
800,gut::A,ښه,ajunngilaq
801,schlecht::A,بد,sualuppoq
802,schlecht::A,خراب,sualuppoq
803,richtig::A,سم,iluarpoq
804,richtig::A,صحیح,iluarpoq
805,schlimm::A,بد,amiilaarnarpoq
806,schlimm::A,مخوف,amiilaarnarpoq
807,wahr::A,واقعي,ilumoorpoq
808,alt::A,زوړ,pisoqaq
809,neu::A,نوی,nutaavoq
810,ehemalig::A,پخوانی,
811,alt[Lebewesen]::A,زوړ,utoqqaq
812,jung::A,ځوان,inuusuppoq
813,jung::A,ځوان,kingulliarsuk
814,arm::A,غریب,piillasoq
815,arm::A,غریب,piitsuuvoq
816,arm::A,بې وزله,piillasoq
817,arm::A,بې وزله,piitsuuvoq
818,reich::A,شتمن,pisuuvoq
819,reich::A,دولتمند,pisuuvoq
820,bekannt::A,اشنا,
821,berühmt::A,مشهور,tusaamasaq
822,fremd::A,پردی,ajasoornarpoq
823,fremd::A,بېګانه,ajasoornarpoq
824,verschieden::A,مختلف,allatut
825,verschieden::A,مختلف,tamalaat
826,nah::A,نژدې,qanippoq
827,fern::A,لیری,ungasippoq
828,linker::A,چپ,saamerleq
829,linker::A,کیڼ,saamerleq
830,rechter::A,ښی,innarluissut
831,anderer::A,بل,
832,erster::A,لومړی,siulleq
833,zweiter::A,دوهم,qataatsup tullia
834,dritter::A,درېم,pingajorarterut
835,letzter::A,آخرنی,kingulleq
836,letzter::A,وروستی,kingulleq
837,allein::ADV,یوازې,kisimiippoq
838,auf einmal::ADV,په یوه وخت کی,tassanngaannaq
839,zusammen::ADV,یو ځای,attaasa
840,zusammen::ADV,یو ځای,attarmik
841,lange::ADV,ډېر وخت,akuni
842,lange::ADV,ډېره موده,akuni
843,plötzlich::ADV,ناببره,tassanngaannaq
844,plötzlich::ADV,یوناڅاپه,tassanngaannaq
845,sofort::ADV,فوراً,erniinnaq
846,sofort::ADV,سمدلاسه,erniinnaq
847,später::ADV,وروسته,kingorna
848,jetzt::ADV,اوس,maanna
849,jetzt::ADV,اوس,massakkut
850,heute::ADV,نن,ullumi
851,morgen::ADV,سبا,aqagu
852,bald::ADV,ژر,erniinnaq
853,dann::ADV,پس,taava
854,dann::ADV,وروسته,taava
855,gestern::ADV,پرون,ippassaq
856,einst::ADV,پخوا,ataatsimik
857,einst::ADV,پخوا,ilaanni
858,damals::ADV,هغه وخت,taamani
859,damals::ADV,هغه وخت,taamanikkut
860,damals::ADV,هغه وخت,taassumuunakkut
861,danach::ADV,بیا,taava
862,vorher::ADV,دمخه,siornagut
863,zuerst::ADV,لومړی,
864,einmal::ADV,یو ځل,ilaanni
865,einmal::ADV,یو ځل,ataatsimik
866,manchmal::ADV,ګاهی ګاهی,qaqutigu
867,manchmal::ADV,ګاهی ګاهی,qaqutigut
868,oft::ADV,ډېر ځله,akulikitsumik
869,immer::ADV,تل,tamatigut
870,immer::ADV,همېشه,tamatigut
871,niemals::ADV,هیڅکله نه,
872,hier::ADV,دلته,maani
873,hierhin::ADV,دلته,maani
874,hierhin::ADV,دې ځای ته,maani
875,von hier::ADV,د دې ځای نه,
876,dort::ADV,هلته,
877,dorthin::ADV,هلته,ikuuna
878,dorthin::ADV,هغه ځای ته,ikuuna
879,geradeaus::ADV,مخامخ,narlumut
880,vorwärts::ADV,مخ پهٔ وړاندې,pilangavoc
881,rückwärts::ADV,بېرته,kingumut
882,rückwärts::ADV,بېرته,tunumut or tunummut
883,zurück::ADV,بېرته,kingumut
884,zurück::ADV,بېرته,tunumut or tunummut
885,unten::ADV,لاندي,kana
886,hinab::ADV,ښکته,qiviu
887,oben::ADV,پورته,
888,hinauf::ADV,پاس,
889,überall::ADV,هره خوا,tamaginni
890,überall::ADV,هره خوا,tamani tamaani
891,nicht::ADV,نه,
892,ein wenig::ADV,یو څه,
893,kaum::ADV,ایله,qaqutigorsuaq
894,sehr::ADV,ډېر,assut
895,sehr::ADV,زيات,assut
896,so::ADV,داسې,
897,so::ADV,دومره,
898,noch::ADV,نور,qeratavoq
899,nur::ADV,تش,
900,nur::ADV,صرف,
901,schon::ADV,دمخه,taava-una
902,wieder::ADV,بیا,kingumut
903,vergebens::ADV,عبث,angiluk
904,vor::PRP,دمخه,
905,hinter::PRP,شاته,
906,unter::PRP,لاندي,
907,durch::PRP,د مینځ نه,
908,neben::PRP,نژدې,
909,zwischen::PRP,ترمینځ,
910,wegen::PRP,د ... له لاسه,
911,dies::PRN,دا,manna
912,dies::PRN,دا,matuma
913,das::PRN,دا,ua
914,alles::PRN,هرڅهٔ,
915,ich::PRN,زه,uanga
916,du::PRN,ته,illit
917,er::PRN,دی,una
918,wir::PRN,مونږ,uagut
919,ihr::PRN,تاسې,ilissi
920,sie::PRN,هغوی,uku
921,was::FPRN,څهٔ,aat?
922,wer::FPRN,چا,kikkut
923,wer::FPRN,څوک,kikkut
924,wo::FADV,چيری,sumi
925,wo::FADV,چېرته,sumi
926,wohin::FADV,چېرته,sumut
927,wie::FADV,څنګه,qanoq
928,warum::FADV,ولې,sooq
929,wieviel::FNUM,څو,qassit
930,wieviel::FNUM,څو,qanoq atsigisumik?
931,wieviel::FNUM,څومره,qassit
932,wieviel::FNUM,څومره,qanoq atsigisumik?
933,eins::NUM,یو,ataaseq
934,zwei::NUM,دوه,marluk
935,drei::NUM,درې,pingasut
936,vier::NUM,څلور,sisamat
937,vier::NUM,څلور,qajuusat
938,fünf::NUM,پنځه,tallimat
939,sechs::NUM,شپږ,arfineq
940,sechs::NUM,شپږ,arfinillit
941,sieben::NUM,اوه,arfineq-marluk
942,acht::NUM,اته,arfineq pingasut
943,neun::NUM,نهه,qulingiluat
944,neun::NUM,نهه,arfineq sisamat
945,zehn::NUM,لس,qulit
946,elf::NUM,یوولس,aqqaneq
947,zwölf::NUM,دولس,aqqaneq-marluk
948,zwanzig::NUM,شل,tyve
949,dreißig::NUM,دېرش,tredive
950,dreißig::NUM,دېرش,pingasunik qulillit
951,vierzig::NUM,څلوېښت,fyrre
952,fünfzig::NUM,پنځوس,halvtreds
953,fünfzig::NUM,پنځوس,tallimanik qulillit
954,sechzig::NUM,شپېته,tres
955,siebzig::NUM,اویا,halvfjerds
956,achtzig::NUM,اتیا,firs
957,neunzig::NUM,نوي,halvfems
958,hundert::NUM,سل,et hundrede
959,tausend::NUM,زر,et tusinde
960,und::CNJ,او,aamma
961,oder::CNJ,ېا,imalluunnit
962,stehen::V,درېدل,sikingavoq
963,sitzen::V,کښېنستل,ingippoq
964,liegen::V,ملاستل,nalavoq
965,liegen::V,ملاستل,aqupivoq
966,hängen::V,ځړېدل,nivinngarpaa
967,werden::V,کېدل,pinngorpoq
968,passieren::V,پېښېدل,pivoq
969,beginnen::V,شروع کېدل,aallarnerpaa
970,enden::V,خلاصدل,naggaserpaa
971,enden::V,تمامېدل,naggaserpaa
972,wechseln::V,تغییر موندل,immikkut ilivoq
973,aufgehen[Sonne]::V,ختل,
974,untergehen[Sonne]::V,لوېدل,ilioqqaasoq
975,untergehen[Sonne]::V,پرېوتل,ilioqqaasoq
976,scheinen[Sonne]::V,رڼا کول,qinnorpoq
977,scheinen[Sonne]::V,رڼا کول,qinngorpoq
978,donnern::V,تنېدل,kalleq
979,donnern::V,غړمبېدل,kalleq
980,wehen::V,چلېدل,timmivoq
981,strömen::V,بهېدل,
982,fließen::V,بهېدل,
983,fließen::V,تویېدل,
984,sich drehen::V,ګرځېدل,ipippaa
985,sich drehen::V,چورلېدل,ipippaa
986,schwanken::V,زنګېدل,aalavoq
987,schwingen::V,زنګېدل,issakajaat or issakatsiaarut
988,fallen::V,ولېدل,quasivaa
989,brennen::V,سوځېدل,seerpoq
990,brennen::V,سوځېدل,uuppaa
991,rauchen::V,لوګی کول,pujoorpoq
992,regnen::V,باران اورېدل,siallerpoq
993,gefrieren::V,کنګل نيول,qiulerpoq
994,tauen::V,وېلې کېدل,aappoq
995,schmelzen::V,وېلې کېدل,aappoq
996,schmelzen::V,وېلې کېدل,aatsippaa
997,trocknen::V,وچېدل,panerserpaa
998,sieden::V,اېشېدل,qalappoq
999,faulen::V,خرابېدل,
1000,verfaulen::V,ورستېدل,
1001,reißen::V,شلېدل,qulli
1002,reißen::V,شلېدل,alittorpaa
1003,reißen::V,شلېدل,kimillanneq
1004,versinken::V,ډوېېدل,kivivaa
1005,versinken::V,ډوېېدل,apparpoq
1006,vergehen::V,تېرېدل,qaangerpaa
1007,vergehen::V,تېرېدل,sarsuppoq
1008,erscheinen::V,ښکارېدل,takutippoq
1009,verschwinden::V,ورکېدل,
1010,sinken::V,ښکته کېدل,kivivaa
1011,sinken::V,ښکته کېدل,apparpoq
1012,abnehmen::V,کمېدل,ikillipput
1013,zunehmen::V,زیاتېدل,allisippaa
1014,steigen::V,جګېدل,allisippaa
1015,steigen::V,پورته کېدل,allisippaa
1016,wachsen::V,وده کول,allivoq
1017,glänzen::V,ځلېدل,qinngorpoq
1018,glänzen::V,ځلېدل,qinnorpoq
1019,funkeln::V,پړکېدل,uisorilavoq
1020,lärmen::V,غال و غول کول,
1021,läuten::V,زنګ وهل,avilualaarpoq
1022,klingeln::V,زنګ وهل,aviluarpoq
1023,klingeln::V,زنګ وهل,aviluarpaluppoq
1024,klirren::V,کړنګېدل,
1025,brausen::V,تلاطم کول,ittuk
1026,brausen::V,تلاطم کول,ittuppoq
1027,brausen::V,تلاطم کول,ittuppaluppoq
1028,rauschen::V,شڼهار کول,
1029,klingen::V,آواز کول,
1030,bellen::V,غپېدل,qiluppoq
1031,heulen::V,انګلل,maarpoq
1032,heulen::V,انګلل,maalavoq
1033,heulen::V,انګلل,miaggoorpoq
1034,blasen::V,پو کول,aporneq
1035,pfeifen::V,شپېلک وهل,siggartartitsivoq
1036,pfeifen::V,شپېلک وهل,siorsulavoq
1037,schreien::V,ناره کول,suaarpoq
1038,stöhnen::V,زګېروی کول,nipiliorpoq
1039,stöhnen::V,زګېروی کول,nipilliorpoq
1040,zittern::V,لړزېدل,qarsulivik
1041,leben::V,ژوند کول,inuuvoq
1042,geboren werden::V,زېږېدل,inuuvoq
1043,geboren werden::V,زېږېدل,inunngorpoq
1044,atmen::V,ساه کښل,anersaarpoq
1045,atmen::V,تنفس کول,anersaarpoq
1046,trinken::V,څښل,imerpoq
1047,essen::V,خوړل,tamorpoq
1048,schlucken::V,غړپول,tuluarnaq
1049,müde werden::V,ستړی کېدل,
1050,einschlafen::V,ویده کېدل,sinippoq
1051,schlafen::V,خوب کول,sinik
1052,aufwachen::V,ویښېدل,iterpoq
1053,aufwachen::V,ویښېدل,eqqumavoq
1054,aufstehen::V,پاڅېدل,makippoq
1055,sich erholen::V,استراحت کول,qasuerserpoq
1056,krank werden::V,رنځورېدل,
1057,krank sein::V,ناجوړېدل,
1058,schmerzen::V,خوږېدل,anneraa
1059,schmerzen::V,خوږېدل,annernarpoq
1060,schmerzen::V,درد کول,anneraa
1061,schmerzen::V,درد کول,annernarpoq
1062,husten::V,ټوخېدل,quersorpoq
1063,genesen::V,رغېدل,ajunngissivoq
1064,genesen::V,رغېدل,ilisimmarpoq
1065,genesen::V,رغېدل,ilorrippoq
1066,sterben::V,مړل,toquvoq
1067,umkommen::V,تلفېدل,
1068,sich bewegen::V,چلېدل,ingerlavoq
1069,sich bewegen::V,حرکت کول,ingerlavoq
1070,sich rühren::V,ښورېدل,
1071,sich erheben::V,درېدل,
1072,sich setzen::V,کښېنستل,ingippoq
1073,hinfallen::V,لوېدل,
1074,laufen::V,منډې وهل,arpappoq
1075,schreiten::V,قدم ایښودل,ingerlavoq
1076,spazierengehen::V,چکر وهل,utertakajaarpoq
1077,spazierengehen::V,چکر وهل,utertakattajaarpoq
1078,eilen::V,بېړه کول,qaa qaa
1079,eilen::V,بېړه کول,qiilasaarpoq
1080,eilen::V,بېړه کول,ingerlasaarpaa
1081,sich beeilen::V,عجله کول,tuaviorpoq
1082,sausen::V,ځغستل,uiguut
1083,rennen::V,زغلېدل,igivoq
1084,springen::V,ټوپ وهل,upernassaq
1085,klettern::V,ختل,pilaakkeerpoq
1086,schaukeln::V,زنګېدل,aalavoq
1087,kriechen::V,خاپوړی وهل,
1088,schwimmen::V,لامبو وهل,naluppoq
1089,tauchen::V,غوټه وهل,allorpoq
1090,rudern::V,پارو وهل,ipuppaa
1091,fahren::V,تلل,qimusserpoq
1092,fliegen::V,الوتل,timmivoq
1093,gehen::V,تلل,
1094,weggehen::V,بهر وتل,piiarpoq
1095,abfahren::V,تلل,
1096,anhalten::V,ودرېدل,unitsippaa
1097,hineingehen::V,داخلېدل,timaappaa
1098,eintreten::V,ننوتل,allattorpaa
1099,kommen::V,راتلل,qaa-
1100,kommen::V,راتلل,pivaa
1101,ankommen::V,رسېدل,tikippoq
1102,zurückkommen::V,بېرته راتلل,angerlarpoq
1103,bleiben::V,پاتې کېدل,uninngavoq
1104,warten::V,انتظار وېستل,paavoq
1105,warten::V,انتظار وېستل,utaqqivoq
1106,erwarten::V,انتظار کول,
1107,suchen::V,لټول,nivivaa
1108,finden::V,میندل,nanivaa
1109,finden::V,پیدا کول,nanivaa
1110,versuchen::V,هڅه کول,uuppaa
1111,versuchen::V,هڅه کول,ussersarpaa
1112,vorbereiten::V,چمتوکول,piareersarpaa
1113,lieben::V,مینه لرل,asavaa
1114,mögen::V,خوښول,akaaraa
1115,mögen::V,علاقه لرل,akaaraa
1116,lachen::V,خندېدل,
1117,rühren::V,اغېزه کول,qeerlerpaa
1118,weinen::V,ژړل,qiavoq
1119,schimpfen::V,ښکنځا کول,qatimaarpoq
1120,sich ärgern::V,قهر راتلل,ugguutigaa
1121,sich fürchten::V,ډارېدل,eqqanaarpoq
1122,fürchten::V,ډارېدل,ersigaa
1123,fliehen::V,تښتېدل,qimaavoq
1124,flüchten::V,تښتېدل,allikarfigaa
1125,sehen::V,لیدل,isigaa
1126,anschauen::V,کتل,
1127,ansehen::V,ننداره کول,alaatsinaappaa
1128,hören::V,اورېدل,tusarpaa
1129,zuhören::V,غوږ نیول,naalappoq
1130,probieren::V,څکه کول,
1131,probieren::V,چاشنی کول,
1132,riechen::V,بويول,tipippoq
1133,fühlen::V,حسول,misigaa
1134,scheinen::V,ښکارېدل,takutippoq
1135,zu sehen sein::V,ښکارېدل,
1136,vernehmen::V,خبرېدل,
1137,frieren::V,ساړه کېتل,qiiavoq
1138,tun::V,کول,iliorpoq
1139,können::V,کولای شول,
1140,können::V,د لاسه کېدل,
1141,wollen::V,غوښتل,piumavaa
1142,anfangen::V,شروع کول,pilerpoq
1143,beenden::V,ختمول,naggaserpaa
1144,beenden::V,پای ته رسول,naggaserpaa
1145,aufhören::V,بس کول,naammatsippaa
1146,gelingen::V,موفق کېدل,
1147,gelingen::V,بریالی کېدل,
1148,geraten::V,کېدل,
1149,öffnen::V,خلاصول,ammarpaa
1150,öffnen::V,پرانیستل,ammarpaa
1151,schließen::V,تړل,matuaa
1152,stellen::V,ایښودل,ilivaa
1153,stellen::V,ایښودل,iliorarpai
1154,stellen::V,ایښودل,ilioqqarpai
1155,setzen::V,کښېنول,iliorarpai
1156,setzen::V,کښېنول,ilioqqarpai
1157,legen::V,ایښودل,ilivaa
1158,berühren::V,لاس وهل,attorpaa
1159,verbinden::V,تړل,taperserpaa
1160,bedecken::V,پوښول,iikkerpaa
1161,bedecken::V,پوښول,iikkersorpaa
1162,aufhängen::V,ځوړندول,inivaa
1163,aufhängen::V,ځوړندول,iniorarpai
1164,anzünden::V,بلول,saggaavoq
1165,aufheben::V,پورته کول,allisippaa
1166,zurücklassen::V,پرېښودل,aallarpoq
1167,verlieren::V,ورکول,annaavaa
1168,fallen lassen::V,له لاسه لوېدل,nakkaavaa
1169,machen::V,کول,iliorpoq
1170,herstellen::V,جوړول,anillatsippaa
1171,herstellen::V,توليدول,anillatsippaa
1172,bauen::V,جوړول,marrarterpaa
1173,reparieren::V,ترمیمول,iluarsaappaa
1174,verbessern::V,اصلاح کول,naqqippaa
1175,ändern::V,تغیر ورکول,
1176,graben::V,کيندل,assappaa
1177,beugen::V,ټیټول,qappappoq
1178,biegen::V,کږول,qappappoq
1179,drehen::V,ګرځول,
1180,wenden::V,اړول,assappaa
1181,wenden::V,اړول,assakarpoq
1182,umdrehen::V,اړول,assakartippaa
1183,heben::V,جګول,kivippaa
1184,heben::V,پورته کول,kivippaa
1185,hochheben::V,جګول,kissumiarpaa
1186,ergreifen::V,نیول,isaappaa
1187,ergreifen::V,نیول,isaguppaa
1188,halten::V,نیول,minarpaa
1189,drücken::V,کښېکښل,naqittaat
1190,schieben::V,پوری وهل,
1191,kratzen::V,ګرول,qitsuppaa
1192,lecken::V,څټل,aluppaa
1193,beißen::V,چیچل,kiivaa
1194,abreißen::V,شکول,aqqarpaa
1195,abreißen::V,شکول,isaterpaa
1196,abschneiden::V,پرېکول,kipivaa
1197,binden::V,تړل,kakkersarpaa
1198,stecken::V,ټومبل,kussunneq
1199,brechen::V,ماتول,nallorpaa
1200,klopfen::V,ټکول,pattappaa
1201,hauen::V,ټکول,aqivaa
1202,kleben::V,نښلول,qaappoq
1203,kleben::V,سرېښول,qaappoq
1204,reiben::V,مږل,tagiarpaa
1205,reiben::V,مږل,tangiarpaa
1206,streichen::V,مښل,erlerpoq
1207,schleifen::V,تېره کول,sequppaa
1208,schneiden::V,غوڅول,uullivoq
1209,schneiden::V,پرېکول,uullivoq
1210,rütteln::V,خوڅول,
1211,schütteln::V,ښورول,aalavoq
1212,schwenken::V,خوڅول,issarpoq
1213,schütten::V,اچول,
1214,schütten::V,تویول,
1215,füllen::V,ډکول,immerpaa
1216,einwickeln::V,پېچل,immoqquserpaa
1217,einwickeln::V,نغښتل,immoqquserpaa
1218,tragen::V,وړل,maqippaa
1219,tragen::V,وړل,assartorpoq
1220,schleppen::V,وړل,assartorpoq
1221,ziehen::V,کښل,kalippaa
1222,ziehen::V,کښل,kalissarpoq
1223,aufbewahren::V,ساتل,toqqorpaa
1224,werfen::V,اچول,kuivaa
1225,werfen::V,غورځول,kuivaa
1226,fangen::V,نیول,anguaa
1227,fangen::V,ګیرول,anguaa
1228,packen::V,نیول,
1229,verstecken::V,پټول,anngigaa
1230,teilen::V,وېشل,agguut
1231,teilen::V,وېشل,agguusersorpaa
1232,teilen::V,تقسیمول,agguut
1233,teilen::V,تقسیمول,agguusersorpaa
1234,schicken::V,لېږل,nassiuppaa
1235,schicken::V,استول,nassiuppaa
1236,bringen::V,راوړل,aggiuppaa
1237,bringen::V,راوړل,nassataraa
1238,hinzufügen::V,زیاتول,
1239,bekommen::V,حاصلول,tiguaa
1240,erhalten::V,اخیستل,tiguaa
1241,nehmen::V,نیول,pivoq
1242,nehmen::V,نیول,tiguaa
1243,nehmen::V,اخيستل,pivoq
1244,nehmen::V,اخيستل,tiguaa
1245,wählen::V,خوښول,
1246,auswählen::V,چنده کول,
1247,bewahren::V,ساتل,sukkunik simerserpaa
1248,behindern::V,مانع کېدل,
1249,behindern::V,ممانعت کول,
1250,verderben::V,خرابېدل,asiutippaa
1251,verderben::V,خرابېدل,piuneerunnerit
1252,beschädigen::V,ورانول,
1253,zerbrechen::V,ماتول,ukuvoq
1254,zerreißen::V,څیرې کول,tisavaa
1255,zerreißen::V,څیرې کول,alittorpaa
1256,zerstören::V,ړنګول,aserorpaa
1257,zerstören::V,ورانول,aserorpaa
1258,verbrennen::V,سوځول,seerpoq
1259,geben::V,ورکول,pivoq
1260,reichen::V,ورکول,
1261,schenken::V,بښل,
1262,versprechen::V,لوز کول,neriorsorpaa
1263,wünschen::V,غوښتل,kissaat
1264,loben::V,ستایل,nersorpaa
1265,loben::V,ستایل,nersornaat
1266,loben::V,تمجید کول,nersorpaa
1267,loben::V,تمجید کول,nersornaat
1268,küssen::V,ښکلول,kunippaa
1269,küssen::V,ښکلول,kunissorpaa
1270,wiegen::V,زنګول,
1271,zudecken::V,پوښول,majorpaa
1272,wecken::V,ويښول,itersarpaa
1273,zeigen::V,ښودل,tikkuuppaa
1274,führen::V,بیول,tasissiuppaa
1275,führen::V,بیول,ilitsersorpaa
1276,führen::V,بیول,tasissersuuppaa
1277,lehren::V,درس ورکول,ilinniartippaa
1278,lehren::V,تعلیم ورکول,ilinniartippaa
1279,unterrichten::V,درس ورکول,ajoqerpaa
1280,unterrichten::V,درس ورکول,ajoqersorpaa
1281,unterrichten::V,درس ورکول,ilinniartitsivoq
1282,aufziehen::V,روزل,inororsarpaa
1283,leiten::V,رهبری کول,iluatsippaa
1284,leiten::V,لارښوونه کول,iluatsippaa
1285,antreiben::V,چټک کول,ikusimmippaa
1286,lassen::V,اړکول,
1287,einladen::V,بلل,qaaqquaa
1288,einladen::V,بلل,qaasarpaa
1289,vereinigen::V,متحد کول,taperserpaa
1290,vereinigen::V,یوځای کول,taperserpaa
1291,besuchen::V,کتنه کول,tikeraarpaa
1292,treffen::V,ليدل,aporappaa
1293,treffen::V,تلقی کول,aporappaa
1294,sich versammeln::V,راغونډېدل,majorpoq
1295,spielen::V,لوبه کول,pinnguarpoq
1296,singen::V,سندرې وېل,erinarsorpoq
1297,tanzen::V,ګډېدل,qitippoq
1298,sich trennen::V,بېلېدل,immikkoortippaa
1299,verlassen::V,ترک کول,
1300,retten::V,نجات ورکول,annaappaa
1301,bewachen::V,ساتل,
1302,bewachen::V,حفاظت کول,
1303,schützen::V,ژغورل,eriagaa
1304,schützen::V,ژغورل,pineqartaalivaa
1305,verteidigen::V,دفاع کول,
1306,sich schlagen::V,جنګېدل,
1307,schießen::V,ویشتل,aallaavaa
1308,schießen::V,ویشتل,piseriuppaa
1309,siegen::V,غالبېدل,
1310,ärgern::V,خپه کول,ninngassarpaa
1311,ärgern::V,خپه کول,ninngassaarpaa
1312,schlagen::V,وهل,unatarpaa
1313,treten::V,په لغته وهل,tukerpoq
1314,stechen::V,ټومبل,iguppaa
1315,stechen::V,ټومبل,qasilippoq
1316,stoßen::V,ټېل وهل,ikuserpaa
1317,stoßen::V,ټېل وهل,ikusimmippaa
1318,stoßen::V,پوری وهل,ikuserpaa
1319,stoßen::V,پوری وهل,ikusimmippaa
1320,stehlen::V,تښتول,tillippaa
1321,stehlen::V,غلا کول,tillippaa
1322,stören::V,ماتول,akornuserpaa
1323,belästigen::V,ځورول,
1324,belästigen::V,تکلیف ورکول,
1325,verbergen::V,پټول,anngigaa
1326,täuschen::V,تېرایستل,
1327,täuschen::V,خطا ایستل,
1328,betrügen::V,غولول,peqquserluttuliorfigaa
1329,töten::V,وژل,maappaa
1330,töten::V,وژل,toquppaa
1331,töten::V,مړ کول,maappaa
1332,töten::V,مړ کول,toquppaa
1333,wohnen::V,اوسېدل,najugaqarpoq
1334,arbeiten::V,کار کول,sulivoq
1335,sammeln::V,راټولول,katersorpai
1336,sammeln::V,راغونډول,katersorpai
1337,pflücken::V,شکول,
1338,jagen::V,ښکار کول,piniarpoq
1339,fischen::V,کب نيول,aalisarpoq
1340,fassen::V,نیول,
1341,fassen::V,ګیرول,
1342,hüten::V,پوول,
1343,treiben::V,بیول,
1344,anbinden::V,تړل,qilerut
1345,anbinden::V,تړل,qilersorpaa
1346,anbinden::V,تړل,ungerlatserpaa
1347,füttern::V,خوراک ورکول,nerlerpaa
1348,melken::V,لوشل,
1349,hacken::V,پی کول,
1350,gießen::V,اوبه کول,imerterpaa
1351,reifen::V,رسېدل,
1352,zubereiten::V,تیارول,
1353,kochen::V,پخول,igavoq
1354,backen::V,پخول,
1355,braten::V,وريتول,siappaa
1356,umrühren::V,لړل,qeerlerpaa
1357,stricken::V,اوبدل,
1358,nähen::V,ګنډل,
1359,färben::V,رنګول,misuppaa
1360,reinigen::V,صافول,sanniarpaa
1361,waschen::V,مینځل,asappaa
1362,abwischen::V,وچول,saligarpaa
1363,abwischen::V,وچول,saligartorpaa
1364,spülen::V,کنګالول,
1365,fegen::V,جارو کول,sanngiarpaa
1366,kehren::V,جارو کول,
1367,baden::V,لمبېدل,uffarpoq
1368,sich waschen::V,ځان مينځل,uffarpoq
1369,ausziehen::V,کښل,annoraajarpaa
1370,ausziehen::V,ایستل,annoraajarpaa
1371,anziehen::V,اغوستل,ativaa
1372,anziehen::V,اغوستل,atitippaa
1373,sich anziehen::V,کالی اغوستل,atisalersorpoq
1374,kämmen::V,ګمنځول,
1375,schmücken::V,ښکلی کول,
1376,sagen::V,وېل,oqarpoq
1377,sprechen::V,وېل,oqaluttarpoq
1378,sprechen::V,غږېدل,oqaluttarpoq
1379,reden::V,ګړېدل,oqaluppoq
1380,reden::V,خبرې کول,oqaluppoq
1381,sich unterhalten::V,خبری کول,
1382,fragen::V,پوښتنه کول,aperaa
1383,bitten::V,غوښتل,aperaa
1384,bitten::V,غوښتل,qinnuigaa
1385,erzählen::V,کيسه کول,oqaluttuaraa
1386,erzählen::V,حکايت کول,oqaluttuaraa
1387,mitteilen::V,خبرول,oqalualaarpoq
1388,mitteilen::V,خبر ورکول,oqalualaarpoq
1389,nennen::V,نوم ايښودل,
1390,rufen::V,بلل,qaaqquaa
