,Concept_ID,hi,vep
762,Nutzen::N,फ़ायदा,liža
763,Reichtum::N,धन,kodielo
764,Reichtum::N,धन,kal'huz'
765,Reichtum::N,दौलत,kodielo
766,Reichtum::N,दौलत,kal'huz'
767,Welt::N,विश्व,mail'm
768,Welt::N,दुनिया,mail'm
769,Land::N,देश,ma
770,Land::N,मुल्क,ma
771,Staat::N,राज्य,valdkund
772,Staat::N,राष्ट्र,valdkund
773,König::N,राजा,kunigaz
774,König::N,बादशाह,kunigaz
775,Macht::N,शासन,vald
776,Macht::N,सत्ता,vald
777,Grenze::N,सरहद,röun
778,Krieg::N,जंग,soda
779,Krieg::N,युद्ध,soda
780,Feind::N,शत्रु,vihanik
781,Feind::N,शत्रु,vastustai
782,Feind::N,दुश्मन,vihanik
783,Feind::N,दुश्मन,vastustai
784,Gewalt::N,हिंसा,vägivald
785,Kampf::N,लड़ाई,tora
786,Kampf::N,संघर्ष,tora
787,Bogen[Waffe]::N,कमान,taug
788,Pfeil::N,बान,nol
789,Gewehr::N,बंदूक़,oružj
790,Fehler::N,भूल,viga
791,Fehler::N,ग़लती,viga
792,Lüge::N,झूठ,kelastuz
793,Lüge::N,असत्य,kelastuz
794,Schaden::N,हानि,pahuz'
795,Schaden::N,नुक़सान,pahuz'
796,Unglück::N,मुसीबत,bed
797,Unglück::N,मुसीबत,gor'a
798,Unglück::N,विपात्ति,bed
799,Unglück::N,विपात्ति,gor'a
800,Schuld::N,दोष,värhuz'
801,Schuld::N,क़सूर,värhuz'
802,Alter::N,आयु,igä
803,Alter::N,उम्र,igä
804,Schluss::N,अंत,lop
805,Schluss::N,समाप्ति,lop
806,Zeit::N,काल,aig
807,Zeit::N,वक़्त,aig
808,Tag::N,दिन,päiv
809,Tag::N,रोज़,päiv
810,Morgen::N,सुबह,homendez
811,Mittag::N,दोपहर,keskpäiv
812,Mittag::N,मध्याह्न,keskpäiv
813,Abend::N,शाम,eht
814,Abend::N,संध्या,eht
815,Nacht::N,रात,ö
816,Nacht::N,रात्रि,ö
817,Woche::N,हफ़्ता,nedal'
818,Monat::N,मास,ku
819,Monat::N,महीना,ku
820,Jahr::N,बरस,voz'
821,Jahr::N,वर्ष,voz'
822,Frühling::N,वसंत,keväz'
823,Sommer::N,गरमी,keza
824,Sommer::N,ग्रीष्म,keza
825,Herbst::N,शरत्,sügüz'
826,Herbst::N,पतझड़,sügüz'
827,Winter::N,जाड़ा,tal'v
828,Winter::N,सर्दियाँ,tal'v
829,Januar::N,जनवरी,viluku
830,Februar::N,फ़रवरी,uhoku
831,März::N,मार्च,keväz'ku
832,April::N,अप्रैल,sulaku
833,Mai::N,मई,semendku
834,Juni::N,जून,kezaku
835,Juli::N,जुलाई,heinku
836,August::N,अगस्त,eloku
837,September::N,सितंबर,sügüz'ku
838,Oktober::N,अक्तूबर,reduku
839,November::N,नवंबर,kül'mku
840,Dezember::N,दिसंबर,tal'vku
841,Montag::N,पीर,ezmärg
842,Montag::N,सोमवार,ezmärg
843,Dienstag::N,मंगलवार,tožnarg
844,Mittwoch::N,बुधवार,koumanz'päiv
845,Donnerstag::N,गुरुवार,nellänz'päiv
846,Donnerstag::N,बृहस्पतिवार,nellänz'päiv
847,Freitag::N,शुक्रवार,pätnič
848,Freitag::N,शुक्रवार,videnz'päiv
849,Samstag::N,सनीचर,sobat
850,Samstag::N,शनिवार,sobat
851,Sonntag::N,इतवार,pühäpäiv
852,Sonntag::N,रविवार,pühäpäiv
853,groß::A,बड़ा,sur'
854,groß::A,बड़ा,järed
855,klein::A,कम,pen'
856,klein::A,कम,pičuine
857,klein::A,छोटा,pen'
858,klein::A,छोटा,pičuine
859,lang::A,लंबा,pit'k
860,lang::A,दीर्घ,pit'k
861,kurz::A,लधु,lühüd
862,kurz::A,छोटा,lühüd
863,breit::A,चौड़ा,leved
864,schmal::A,तंग,kaid
865,schmal::A,सँकरा,kaid
866,dicht::A,सघन,tihed
867,dick[Gegenstand]::A,मोटा,paks
868,dünn::A,महीन,hoik
869,dünn::A,बारीक,hoik
870,fein::A,कोमल,hen
871,fein::A,सूक्ष्म,hen
872,fest::A,दृढ़,luja
873,fest::A,दृढ़,ninev
874,fest::A,मज़बूत,luja
875,fest::A,मज़बूत,ninev
876,flach::A,चपटा,lapak
877,glatt::A,चौरस,siled
878,glatt::A,चिकना,siled
879,hart::A,कठोर,kova
880,hart::A,सख़्त,kova
881,weich::A,नरम,pehmed
882,weich::A,मुलायम,pehmed
883,rund::A,गोल,kehker
884,rund::A,वर्तुल,kehker
885,spitz::A,नुकीला,nügu
886,spitz::A,नुकीला,terav
887,scharf::A,पैना,terav
888,stumpf::A,भोथरा,tül'c
889,schwer::A,भारी,jüged
890,schwer::A,वज़नी,jüged
891,schön::A,सुंदर,čoma
892,heiß::A,उष्ण,räk
893,warm::A,गरम,läm'
894,kalt::A,सर्द,vilu
895,kühl::A,ठंडा,raibak
896,kühl::A,ठंडा,viluhk
897,frisch::A,तर,lahed
898,frisch::A,ताज़ा,lahed
899,feucht::A,नम,neps
900,feucht::A,नम,toreh
901,feucht::A,भीगा,neps
902,feucht::A,भीगा,toreh
903,nass::A,गीला,märg
904,trocken::A,सूखा,kuiv
905,trocken::A,ख़ुश्क,kuiv
906,voll::A,भरा,täuz'
907,voll::A,पूरा,täuz'
908,leer::A,ख़ाली,joudai
909,offen::A,खुला,avoin
910,offen::A,खुला,avol'jaine
911,geschlossen::A,बंद,saubaline
912,sauber::A,साफ़,puhtaz
913,sauber::A,सुथरा,puhtaz
914,schmutzig::A,गंदा,redukaz
915,roh::A,कच्चा,rohk
916,roh::A,कच्चा,toreh
917,reif::A,पक्व,küps
918,reif::A,पक्का,küps
919,lecker::A,मज़ेदार,magukaz
920,lecker::A,स्वादिष्ट,magukaz
921,süß::A,मीठा,maged
922,bitter::A,कटु,karged
923,bitter::A,कड़वा,karged
924,sauer::A,खट्टा,muiged
925,hell::A,रोशन,kirkas
926,hell::A,रोशन,valgei
927,dunkel::A,अँधेरा,pimed
928,schwarz::A,काला,must
929,schwarz::A,स्याह,must
930,weiß::A,सफ़ेद,vauged
931,rot::A,लाल,rusked
932,rot::A,सुर्ख़,rusked
933,gelb::A,पीला,pakuine
934,gelb::A,ज़र्द,pakuine
935,blau::A,नीला,sinine
936,blau::A,आसमानी,sinine
937,grün::A,हरा,vihand
938,grau::A,धूसर,hahk
939,bunt::A,रंगीन,kirjav
940,bunt::A,बहुरंगा,kirjav
941,billig::A,सस्ता,odav
942,teuer::A,महँगा,kalliž
943,wertvoll::A,क़ीमती,arvokas
944,wertvoll::A,मूल्यवान्,arvokas
945,blind::A,अंधा,soged
946,taub::A,बहरा,kurdiž
947,kräftig::A,ताक़तवर,vägev
948,kräftig::A,शक्तिशाली,vägev
949,stark::A,प्रबल,vahv
950,stark::A,प्रबल,vägekaz
951,stark::A,बलवान्,vahv
952,stark::A,बलवान्,vägekaz
953,schwach::A,कमज़ोर,väll'
954,fett::A,मोटा,razvakaz
955,fett::A,मांसल,razvakaz
956,schlank::A,पतला,kapos
957,schlank::A,छरहरा,kapos
958,hübsch::A,सुंदर,čoma
959,hübsch::A,ख़ूबसूरत,čoma
960,böse::A,पापी,äred
961,böse::A,पापी,käred
962,böse::A,दुष्ट,äred
963,böse::A,दुष्ट,käred
964,dumm::A,मूर्ख,el'getoi
965,dumm::A,बुद्धू,el'getoi
966,faul::A,आलसी,lašk
967,faul::A,सुस्त,lašk
968,fleißig::A,मेहनती,radonnavedii
969,fleißig::A,परिश्रमी,radonnavedii
970,geizig::A,कृपण,ažlak
971,geizig::A,कंजूस,ažlak
972,klug::A,समझदार,melev
973,klug::A,समझदार,melekaz
974,klug::A,होशियार,melev
975,klug::A,होशियार,melekaz
976,klug::A,अक़्लमंद,melev
977,klug::A,अक़्लमंद,melekaz
978,geschickt::A,किशल,mahtokaz
979,lieb::A,प्रिय,izo
980,lieb::A,प्रिय,sula
981,lieb::A,प्यारा,izo
982,lieb::A,प्यारा,sula
983,lustig::A,हँसमुख,ilokaz
984,lustig::A,ख़ुशदिल,ilokaz
985,sanft::A,नम्र,laskav
986,hungrig::A,भूखा,näl'ghine
987,krank::A,बीमार,läžui
988,krank::A,अस्वस्थ,läžui
989,nackt::A,नग्न,alastoi
990,traurig::A,उदास,opalahine
991,traurig::A,रंजीदा,opalahine
992,lebendig::A,जीता,eläb
993,lebendig::A,ज़िंदा,eläb
994,gut::A,अच्छा,hüvä
995,schlecht::A,बुरा,huba
996,schlecht::A,ख़राब,huba
997,richtig::A,ठीक,oiged
998,schlimm::A,बुरा,paha
999,schlimm::A,अप्रिय,paha
1000,wahr::A,सच,todesine
1001,alt::A,पुराना,vanh
1002,neu::A,नया,uz'
1003,ehemalig::A,भूतपूर्व,edeline
1004,alt[Lebewesen]::A,बूढ़ा,ravaz
1005,alt[Lebewesen]::A,वृद्ध,ravaz
1006,jung::A,जवान,nor'
1007,arm::A,ग़रीब,gol'l'
1008,reich::A,धनी,elokaz
1009,reich::A,अमीर,elokaz
1010,bekannt::A,मालूम,tutab
1011,berühmt::A,मशहूर,tetab
1012,berühmt::A,प्रसिद्ध,tetab
1013,fremd::A,विदेशी,veraz
1014,fremd::A,अपरिचित,veraz
1015,verschieden::A,अलग,erazvuitte
1016,verschieden::A,भिन्न,erazvuitte
1017,nah::A,नज़दीकी,läheline
1018,fern::A,दूर,edahaine
1019,fern::A,दूरस्थ,edahaine
1020,linker::A,बायाँ,hura
1021,rechter::A,दायाँ,oiged
1022,rechter::A,दाहिना,oiged
1023,anderer::A,अन्य,toine
1024,anderer::A,दूसरा,toine
1025,erster::A,पहला,ezmäine
1026,erster::A,प्रथम,ezmäine
1027,zweiter::A,दूसरा,toine
1028,zweiter::A,द्वितीय,toine
1029,dritter::A,तीसरा,koumanz'
1030,letzter::A,अंतिम,jäl'gmäine
1031,letzter::A,आख़िरी,jäl'gmäine
1032,allein::ADV,तनहा,üksnäze
1033,allein::ADV,अकेले,üksnäze
1034,auf einmal::ADV,वक़्त में,ühten aigan
1035,zusammen::ADV,एक साथ,ühtes
1036,zusammen::ADV,साथ साथ,ühtes
1037,lange::ADV,देर तक,hätken
1038,plötzlich::ADV,सहसा,äkkid
1039,plötzlich::ADV,अचानक,äkkid
1040,sofort::ADV,तुरंत,kerdalaz
1041,später::ADV,बाद को,möhemba
1042,später::ADV,बाद में,möhemba
1043,jetzt::ADV,अब,nügüd'
1044,jetzt::ADV,अभी,nügüd'
1045,heute::ADV,आज,tämbei
1046,morgen::ADV,कल,homen
1047,bald::ADV,जल्दी,pigai
1048,dann::ADV,तब,sid'
1049,gestern::ADV,कल,eglai
1050,einst::ADV,एक दिन,ende
1051,einst::ADV,एक दिन,kerdan
1052,einst::ADV,पहले कभी,ende
1053,einst::ADV,पहले कभी,kerdan
1054,damals::ADV,उस समय,siloi
1055,damals::ADV,उन दिनों,siloi
1056,danach::ADV,इसके बाद,sid'
1057,danach::ADV,इसके पश्चात्,sid'
1058,vorher::ADV,पहले,ende
1059,vorher::ADV,पेशतर,ende
1060,zuerst::ADV,पहले,ezmäi
1061,einmal::ADV,एक बार,kerdan
1062,einmal::ADV,एक दफ़ा,kerdan
1063,manchmal::ADV,कभी कभी,erašti
1064,oft::ADV,अक्सर,paksus
1065,immer::ADV,सदा,kaiken
1066,immer::ADV,हमेशा,kaiken
1067,niemals::ADV,कभी नहीं,ei nikonz
1068,niemals::ADV,कदापि नहीं,ei nikonz
1069,hier::ADV,इधर,täs
1070,hier::ADV,इधर,tägä
1071,hier::ADV,यहाँ,täs
1072,hier::ADV,यहाँ,tägä
1073,hierhin::ADV,इधर को,tänna
1074,hierhin::ADV,यहाँ को,tänna
1075,von hier::ADV,यहाँ से,täspäi
1076,von hier::ADV,यहाँ से,sid'päi
1077,dort::ADV,उधर,sigä
1078,dort::ADV,वहाँ,sigä
1079,dorthin::ADV,उधर को,sinna
1080,dorthin::ADV,उधर को,nakkale
1081,dorthin::ADV,वहाँ को,sinna
1082,dorthin::ADV,वहाँ को,nakkale
1083,geradeaus::ADV,सीधे,kohtha
1084,vorwärts::ADV,आगे,edehe
1085,vorwärts::ADV,आगे को,edehe
1086,rückwärts::ADV,पीछे को,sel'gin
1087,zurück::ADV,वापस,tagaze
1088,unten::ADV,नीचे,alahan
1089,hinab::ADV,नीचे को,alaz
1090,hinab::ADV,नीचे को,alahaks
1091,oben::ADV,ऊपर,ülähän
1092,hinauf::ADV,ऊपर को,ülez
1093,hinauf::ADV,ऊपर को,ülähäks
1094,überall::ADV,हर जगह,kaikjal
1095,überall::ADV,हर स्थान,kaikjal
1096,nicht::ADV,न,ei
1097,nicht::ADV,नहीं,ei
1098,ein wenig::ADV,कुछ,vähän
1099,ein wenig::ADV,ज़रा,vähän
1100,ein wenig::ADV,थोड़ा,vähän
1101,kaum::ADV,लगभग नहीं,habi
1102,kaum::ADV,बराबर नहीं,habi
1103,sehr::ADV,बहुत,lujas
1104,so::ADV,ऐसा,muga
1105,so::ADV,ऐसा,ninga
1106,noch::ADV,अभी तक,völ
1107,nur::ADV,केवल,järg
1108,nur::ADV,केवल,vaiše
1109,nur::ADV,सिर्फ़,järg
1110,nur::ADV,सिर्फ़,vaiše
1111,schon::ADV,चुकना,jo
1112,wieder::ADV,फिर,möst
1113,wieder::ADV,दुबारा,möst
1114,vergebens::ADV,व्यर्थ,uhtei
1115,vor::PRP,के आगे,edes
1116,vor::PRP,के सामने,edes
1117,hinter::PRP,के पीछे,taga
1118,unter::PRP,के तले,al
1119,unter::PRP,के नीचे,al
1120,durch::PRP,के पार,läbi
1121,durch::PRP,के पार,kal't
1122,neben::PRP,के पास,rindal
1123,neben::PRP,की बग़ल में,rindal
1124,zwischen::PRP,के बीच,keskes
1125,wegen::PRP,के कारण,tagut
1126,wegen::PRP,की वजह से,tagut
1127,dies::PRN,यह,nece
1128,das::PRN,वह,se
1129,alles::PRN,सब,kaik
1130,alles::PRN,सब कुछ,kaik
1131,ich::PRN,मैं,minä
1132,du::PRN,तू,sinä
1133,er::PRN,यह,hän
1134,wir::PRN,हम,mö
1135,ihr::PRN,तुम,tö
1136,sie::PRN,ये,hö
1137,was::FPRN,क्या,mi
1138,wer::FPRN,कौन,ken
1139,wo::FADV,किधर,kus
1140,wohin::FADV,किधर,kuna
1141,wie::FADV,कैसे,kut
1142,wie::FADV,कैसे,mit'
1143,warum::FADV,क्यों,mikš
1144,wieviel::FNUM,कितना,äjak
1145,wieviel::FNUM,कितना,kuverz'
1146,eins::NUM,एक,üks'
1147,zwei::NUM,दो,kaks'
1148,drei::NUM,तीन,koume
1149,vier::NUM,चार,nel'l'
1150,fünf::NUM,पाँच,viž
1151,sechs::NUM,छह,kuz'
1152,sieben::NUM,सात,seičeme
1153,acht::NUM,आठ,kahesa
1154,neun::NUM,नौ,ühesa
1155,zehn::NUM,दस,kümne
1156,elf::NUM,ग्यारह,üks'toštkümne
1157,zwölf::NUM,बारह,kaks'toštkümne
1158,zwanzig::NUM,बीस,kaks'kümne
1159,dreißig::NUM,तीस,koumekümne
1160,vierzig::NUM,चालीस,nel'l'kümne
1161,fünfzig::NUM,पचास,vižkümne
1162,sechzig::NUM,साठ,kuz'kümne
1163,siebzig::NUM,सत्तर,seičemekümne
1164,achtzig::NUM,अस्सी,kahesakümne
1165,neunzig::NUM,नव्वे,ühesakümne
1166,hundert::NUM,सौ,sada
1167,tausend::NUM,हज़ार,tuha
1168,und::CNJ,और,i
1169,und::CNJ,और,da
1170,oder::CNJ,या,vai
1171,stehen::V,खड़ा होना,seišta
1172,sitzen::V,बैठना,ištta
1173,liegen::V,लेटना,venuda
1174,hängen::V,लटकना,ripta
1175,werden::V,बनना,lindä
1176,werden::V,बनना,tehtas
1177,passieren::V,होना,ozaitas
1178,beginnen::V,आरंभ होना,augotadas
1179,beginnen::V,प्रारंभ होना,augotadas
1180,enden::V,अंत होना,loptas
1181,enden::V,ख़तम होना,loptas
1182,wechseln::V,बदलना,vajehtadas
1183,aufgehen[Sonne]::V,चढ़ना,nousta
1184,aufgehen[Sonne]::V,उदित होना,nousta
1185,untergehen[Sonne]::V,अस्त हो जाना,lasktas
1186,scheinen[Sonne]::V,रोशनी देना,paštta
1187,donnern::V,गरजना,juraita
1188,wehen::V,चलना,dölta
1189,wehen::V,चलना,puhuda
1190,strömen::V,बहना,valadas
1191,strömen::V,प्रवाहित होना,valadas
1192,fließen::V,बहना,valuda
1193,fließen::V,प्रवाहित होना,valuda
1194,sich drehen::V,घूमना,punotas
1195,schwanken::V,हिलना,čibuda
1196,schwingen::V,हिलना,čibuda
1197,fallen::V,गिरना,langeta
1198,brennen::V,जलना,pallada
1199,rauchen::V,धुआँ उड़ाना,savustada
1200,regnen::V,बरसना,vihmda
1201,gefrieren::V,जमना,jäduda
1202,gefrieren::V,जमना,kül'mdä
1203,tauen::V,गलना,sulada
1204,tauen::V,पिघलना,sulada
1205,schmelzen::V,गलना,sulada
1206,schmelzen::V,पिघलना,sulada
1207,trocknen::V,सूखना,kuida
1208,trocknen::V,सूखना,kuivehtuda
1209,sieden::V,उबलना,kehuda
1210,faulen::V,गलना,hapata
1211,faulen::V,गलना,traudäs
1212,faulen::V,सड़ना,hapata
1213,faulen::V,सड़ना,traudäs
1214,verfaulen::V,गलना,hapata
1215,verfaulen::V,सड़ना,hapata
1216,reißen::V,फटना,rebita
1217,versinken::V,डूबना,upota
1218,vergehen::V,बीतना,mända
1219,vergehen::V,गुज़रना,mända
1220,erscheinen::V,दिखाई देना,ozutadas
1221,verschwinden::V,ग़ायब होना,hajeta
1222,sinken::V,घटना,väheta
1223,sinken::V,घटना,lasktas
1224,sinken::V,उतरना,väheta
1225,sinken::V,उतरना,lasktas
1226,abnehmen::V,घटना,peneta
1227,zunehmen::V,बढ़ना,ližaduda
1228,steigen::V,बढ़ना,nousta
1229,wachsen::V,उगना,kazda
1230,glänzen::V,चमकना,loštta
1231,funkeln::V,जगमगाना,hoštta
1232,funkeln::V,टिमटिमाना,hoštta
1233,lärmen::V,शोर मचाना,robaita
1234,läuten::V,बजना,judaita
1235,klingeln::V,बजना,kelotada
1236,klirren::V,झनझनाना,biraita
1237,brausen::V,साँय-साँय करना,bruncta
1238,rauschen::V,सरसराना,šobaita
1239,klingen::V,बजना,heläita
1240,bellen::V,भौंकना,nutta
1241,heulen::V,गुर्राना,ulaita
1242,blasen::V,फूँकना,puhuda
1243,pfeifen::V,सीटी देना,pistta
1244,pfeifen::V,सीटी देना,vihelta
1245,schreien::V,चिल्लाना,kirkta
1246,schreien::V,चिल्लाना,kidastada
1247,stöhnen::V,कराहना,ohkta
1248,stöhnen::V,कराहना,voivotada
1249,stöhnen::V,आहें भरना,ohkta
1250,stöhnen::V,आहें भरना,voivotada
1251,zittern::V,काँपना,säraita
1252,leben::V,जीना,eläda
1253,geboren werden::V,पैदा होना,sünduda
1254,atmen::V,साँस लेना,henktä
1255,trinken::V,पीना,joda
1256,essen::V,खाना,söda
1257,schlucken::V,निगलना,lainata
1258,müde werden::V,थकना,väzuda
1259,müde werden::V,थकना,šuštuda
1260,müde werden::V,उकताना,väzuda
1261,müde werden::V,उकताना,šuštuda
1262,einschlafen::V,सो जाना,uinota
1263,schlafen::V,सोना,magata
1264,schlafen::V,सोना,nukkuda
1265,aufwachen::V,जागना,heraštuda
1266,aufstehen::V,उठना,nousta
1267,sich erholen::V,सुस्ताना,lebaitas
1268,sich erholen::V,आराम करना,lebaitas
1269,krank werden::V,बीमार पड़ना,läžegata
1270,krank sein::V,बीमार होना,läžuda
1271,schmerzen::V,दुखना,kibištada
1272,schmerzen::V,दर्द करना,kibištada
1273,husten::V,खाँसना,rügda
1274,genesen::V,ठीक हो जाना,tervehtuda
1275,genesen::V,स्वस्थ हो जाना,tervehtuda
1276,sterben::V,मरना,kolda
1277,umkommen::V,मरना,kolda
1278,sich bewegen::V,चलना,likkuda
1279,sich bewegen::V,हिलना,likkuda
1280,sich rühren::V,हिलना,likahtada
1281,sich rühren::V,हिलना,kubahtada
1282,sich erheben::V,उठना,nousta
1283,sich setzen::V,बैठना,išttas
1284,hinfallen::V,गिरना,langeta
1285,laufen::V,चलना,kävuda
1286,schreiten::V,क़दम जाना,astta
1287,schreiten::V,क़दम जाना,haškta
1288,spazierengehen::V,सैर करना,kävelta
1289,eilen::V,तेज़ी से जाना,kiruhtada
1290,eilen::V,शीघ्रता से चलना,kiruhtada
1291,sich beeilen::V,जल्दी करना,kiruhtada
1292,sich beeilen::V,शीघ्रता करना,kiruhtada
1293,sausen::V,बड़ी तेज़ी से चलना,fun'urta
1294,rennen::V,भागना,joksta
1295,rennen::V,दौड़ना,joksta
1296,springen::V,उछलना,hüptä
1297,klettern::V,चढ़ना,libuda
1298,schaukeln::V,झूलना,čibuda
1299,kriechen::V,रेंगना,ličtas
1300,schwimmen::V,तैरना,ujuda
1301,tauchen::V,डूबना,čukautas
1302,rudern::V,खेना,souta
1303,rudern::V,चप्पू चलाना,souta
1304,fahren::V,चलना,ajada
1305,fahren::V,चलना,ajelda
1306,fahren::V,यात्रा करना,ajada
1307,fahren::V,यात्रा करना,ajelda
1308,fliegen::V,उड़ना,leta
1309,gehen::V,जाना,mända
1310,gehen::V,जाना,kävuda
1311,weggehen::V,चला जाना,päzda
1312,weggehen::V,चला जाना,lähtta
1313,weggehen::V,बाहर जाना,päzda
1314,weggehen::V,बाहर जाना,lähtta
1315,abfahren::V,छूटना,tönduda
1316,abfahren::V,रवाना होना,tönduda
1317,anhalten::V,रुकना,seižutadas
1318,anhalten::V,खड़ा होना,seižutadas
1319,hineingehen::V,घुसना,mända südäimehe
1320,hineingehen::V,अंदर जाना,mända südäimehe
1321,eintreten::V,प्रवेश करना,tulda
1322,kommen::V,आना,tulda
1323,ankommen::V,पहुँचना,tulda
1324,zurückkommen::V,लौटना,pörtas
1325,zurückkommen::V,वापस आना,pörtas
1326,bleiben::V,रहना,jäda
1327,bleiben::V,रुकना,jäda
1328,warten::V,इंतज़ार करना,varastada
1329,erwarten::V,प्रतीक्षा करना,varastada
1330,suchen::V,ढूँढ़ना,ectä
1331,finden::V,पाना,löuta
1332,finden::V,ढूँढ़ निकालना,löuta
1333,versuchen::V,कोशिश करना,ladida
1334,versuchen::V,कोशिश करना,rohkaita
1335,vorbereiten::V,तैयार करना,vaumita
1336,lieben::V,प्यार करना,armastada
1337,mögen::V,पसंद होना,navedida
1338,lachen::V,हँसना,nagrda
1339,rühren::V,छूना,likutada
1340,weinen::V,रोना,itkta
1341,schimpfen::V,गाली देना,laidas
1342,schimpfen::V,गाली देना,pačatada
1343,sich ärgern::V,चिढ़ना,rändüda
1344,sich ärgern::V,नाराज़ होना,rändüda
1345,sich fürchten::V,डरना,varaita
1346,sich fürchten::V,भय खाना,varaita
1347,fürchten::V,डरना से,varaita
1348,fürchten::V,भय खाना से,varaita
1349,fliehen::V,भागना,pageta
1350,flüchten::V,निकल भागना,pageta
1351,flüchten::V,निकल भागना,joksta
1352,sehen::V,देखना,nähta
1353,anschauen::V,देखना,kacta
1354,ansehen::V,दृष्टि डालना पर,kacta
1355,hören::V,सुनना,kulda
1356,zuhören::V,सुनना,kundeltas
1357,probieren::V,चखना,mujada
1358,riechen::V,सूँघना,rižada
1359,fühlen::V,महसूस करना,mujada
1360,scheinen::V,लगना,näguda
1361,zu sehen sein::V,दिखाई देना,näguda
1362,vernehmen::V,सुनना,kulištada
1363,frieren::V,ठंड लगना,kül'mdä
1364,frieren::V,सर्दी लगना,kül'mdä
1365,tun::V,करना,tehta
1366,können::V,सकना,voida
1367,können::V,सकना,mahtta
1368,können::V,जानना,voida
1369,können::V,जानना,mahtta
1370,wollen::V,चाहना,himoita
1371,wollen::V,चाहना,tahtoida
1372,anfangen::V,शुरू करना,zavottä
1373,anfangen::V,शुरू करना,augotada
1374,beenden::V,ख़त्म करना,loptä
1375,beenden::V,समाप्त करना,loptä
1376,aufhören::V,बंद जाना,loptas
1377,aufhören::V,समाप्त जाना,loptas
1378,gelingen::V,बनना,lähtta
1379,gelingen::V,बनना,tehtas
1380,gelingen::V,अच्छा होना,lähtta
1381,gelingen::V,अच्छा होना,tehtas
1382,geraten::V,बन पड़ना,tulda
1383,öffnen::V,खोलना,avaita
1384,schließen::V,बंद करना,saubata
1385,stellen::V,रखना,panda
1386,stellen::V,रखना,seižutada
1387,setzen::V,रखना,ištutada
1388,setzen::V,बिठाना,ištutada
1389,legen::V,रखना,panda
1390,legen::V,लिटाना,panda
1391,berühren::V,छूना,koskta
1392,berühren::V,छूना,käziduda
1393,berühren::V,स्पर्श करना,koskta
1394,berühren::V,स्पर्श करना,käziduda
1395,verbinden::V,बाँधना,ühtenzoitta
1396,bedecken::V,ढकना,katta
1397,bedecken::V,ढकना,peitta
1398,aufhängen::V,लटकाना,riputada
1399,anzünden::V,जलाना,sütutada
1400,aufheben::V,उठाना,leta
1401,zurücklassen::V,पीछे छोड़ना,jätta
1402,verlieren::V,खोना,kadotada
1403,verlieren::V,गँवाना,kadotada
1404,fallen lassen::V,गिराना,kirbotada
1405,machen::V,करना,säta
1406,machen::V,करना,tehta
1407,machen::V,बनाना,säta
1408,machen::V,बनाना,tehta
1409,herstellen::V,बनाना,tehta
1410,herstellen::V,तैयार करना,tehta
1411,bauen::V,बनाना,leta
1412,bauen::V,बनाना,sauda
1413,bauen::V,निर्माण करना,leta
1414,bauen::V,निर्माण करना,sauda
1415,reparieren::V,मरम्मत करना,koheta
1416,verbessern::V,सुधारना,paremboita
1417,ändern::V,बदलना,vajehtada
1418,ändern::V,परीवर्तन करना,vajehtada
1419,graben::V,खोदना,kaida
1420,graben::V,खोदना,čongoida
1421,beugen::V,झुकाना,koverta
1422,biegen::V,झुकाना,painda
1423,drehen::V,फेरना,punotada
1424,drehen::V,घुमाना,punotada
1425,wenden::V,पलटना,käta
1426,wenden::V,पलटना,kärauta
1427,wenden::V,मोड़ना,käta
1428,wenden::V,मोड़ना,kärauta
1429,umdrehen::V,घुमाना,käta
1430,heben::V,उठाना,leta
1431,heben::V,ऊँचा करना,leta
1432,hochheben::V,उठाना,libutada
1433,hochheben::V,ऊपर को उठाना,libutada
1434,ergreifen::V,पकड़ना,tabata
1435,ergreifen::V,हाथ में लेना,tabata
1436,halten::V,धरना,pidada
1437,halten::V,पकड़ना,pidada
1438,drücken::V,दबाना,painda
1439,schieben::V,सरकाना,žigutada
1440,schieben::V,खिसकाना,žigutada
1441,kratzen::V,खुरचना,künstä
1442,kratzen::V,खुजलाना,künstä
1443,lecken::V,चाटना,nolda
1444,beißen::V,काटना,purda
1445,beißen::V,काटना,hambastada
1446,abreißen::V,तोड़ना,ratketa
1447,abschneiden::V,काट करना,čapata
1448,abschneiden::V,काट करना,leikata
1449,binden::V,बाँधना,sidoda
1450,stecken::V,खोंसना,čokaita
1451,brechen::V,तोड़ना,katkaita
1452,klopfen::V,खटखटाना,kolkotada
1453,hauen::V,ठोकना,löda
1454,kleben::V,चिपकाना,klejata
1455,reiben::V,घिसना,hosta
1456,reiben::V,घिसना,törkita
1457,reiben::V,घिसना,jorotada
1458,reiben::V,रगड़ना,hosta
1459,reiben::V,रगड़ना,törkita
1460,reiben::V,रगड़ना,jorotada
1461,streichen::V,लगाना,voita
1462,schleifen::V,तेज़ करना,hijoida
1463,schleifen::V,तेज़ करना,teravzoitta
1464,schneiden::V,कतरना,leikata
1465,rütteln::V,झकझोरना,heilutada
1466,schütteln::V,हिलाना,pudištada
1467,schwenken::V,घुमाना,maihutada
1468,schütten::V,उँडेलना,valada
1469,füllen::V,भरना,täutta
1470,füllen::V,ठूसना,täutta
1471,einwickeln::V,लपेटना,kärdä
1472,tragen::V,ढोना,kantta
1473,tragen::V,ढोना,kandišta
1474,schleppen::V,घसीटना,vedätada
