,Concept_ID,ko,eu
837,du::PRN,너,zu
838,er::PRN,그,bera
839,wir::PRN,우리,gu
840,ihr::PRN,너희들,zuek
841,sie::PRN,그들,berak
842,was::FPRN,뭣,zer
843,wer::FPRN,누구,nor
844,wo::FADV,어디,non
845,wohin::FADV,어디로,nora
846,wie::FADV,어떻게,nola
847,wie::FADV,어떻게,zelan
848,warum::FADV,왜,zeren
849,warum::FADV,왜,zergatik
850,wieviel::FNUM,얼마만큰,zenbat
851,eins::NUM,하나,bat
852,zwei::NUM,둘,bi
853,zwei::NUM,둘,biga
854,drei::NUM,셋,hiru
855,vier::NUM,넷,lau
856,fünf::NUM,다섯,bost
857,sechs::NUM,여섯,sei
858,sieben::NUM,일곱,zazpi
859,acht::NUM,여덟,zortzi
860,neun::NUM,아홉,bederatzi
861,zehn::NUM,열,hamar
862,elf::NUM,열하나,hamaika
863,zwölf::NUM,열둘,hamabi
864,zwanzig::NUM,스물,hogei
865,dreißig::NUM,서름,hogeita hamar
866,vierzig::NUM,마흔,berrogei
867,fünfzig::NUM,숸,berrogeita hamar
868,sechzig::NUM,에순,hirurogei
869,siebzig::NUM,일흔,hirurogeita hamar
870,achtzig::NUM,여든,laurogei
871,neunzig::NUM,아흔,laurogeita hamar
872,hundert::NUM,백,ehun
873,tausend::NUM,천,mila
874,und::CNJ,와,eta
875,oder::CNJ,아니면,edo
876,stehen::V,서다,zutik egon
877,sitzen::V,앉다,eserita egon
878,liegen::V,눕다,etzan
879,hängen::V,달다,eskegita egon
880,hängen::V,달다,zintzilik egon
881,werden::V,되다,bihurtu
882,werden::V,되다,bilakatu
883,passieren::V,지장옶다,pasatu
884,passieren::V,지장옶다,gertatu
885,beginnen::V,시작되다,hasi
886,enden::V,큳내다,bukatu
887,wechseln::V,병경하다,aldatu
888,aufgehen[Sonne]::V,뜨다,ilki
889,aufgehen[Sonne]::V,뜨다,sortu
890,untergehen[Sonne]::V,지다,sartu
891,scheinen[Sonne]::V,빛나다,eguzkia egon
892,donnern::V,천둥치다,trumoia jo
893,wehen::V,풀다,haizea ibili
894,strömen::V,흐르다,zorrotadaka isuri
895,fließen::V,흐르다,isuri
896,sich drehen::V,돌다,biratu
897,schwanken::V,동요하다,zabuka ibili
898,schwingen::V,흔들다,kulunkatu
899,fallen::V,떨어지다,erori
900,brennen::V,타다,sutan egon
901,rauchen::V,김이나다,kea bota
902,regnen::V,비가오다,euria ari izan
903,gefrieren::V,얼다,izoztu
904,gefrieren::V,얼다,hormatu
905,tauen::V,녹다,gesaldu
906,schmelzen::V,녹다,urtu
907,trocknen::V,홈치다,idortu
908,trocknen::V,홈치다,lehortu
909,sieden::V,끓다,irakin
910,faulen::V,부패하다,hirotu
911,faulen::V,부패하다,usteldu
912,verfaulen::V,썩다,hirotu
913,verfaulen::V,썩다,usteldu
914,reißen::V,지바찢다,eten
915,reißen::V,지바찢다,tarrat egin
916,versinken::V,가라앉다,urperatu
917,vergehen::V,지나가다,iragan
918,erscheinen::V,나타나다,agertu
919,verschwinden::V,사라지다,desagertu
920,sinken::V,가라앉다,beheititu
921,abnehmen::V,떼어내다,gutxitu
922,abnehmen::V,떼어내다,beheratu
923,zunehmen::V,증가하다,gora egin
924,steigen::V,상승하다,igo
925,wachsen::V,생기하다,hazi
926,glänzen::V,뛰오나다,distiratu
927,funkeln::V,불티가잍어나다,izarniatu
928,lärmen::V,떠들다,zarata atera
929,läuten::V,울시다,jo
930,läuten::V,울시다,hots egin
931,klingeln::V,초닌총을울리다,txirrina jo
932,klirren::V,탁탁울리다,tintin egin
933,brausen::V,쏴쏴소리내다,marru egin
934,rauschen::V,솨솨,fir-fir egin
935,klingen::V,반향하다,soinu egin
936,bellen::V,짖다,zaunkatu
937,heulen::V,포효하다,ulu egin
938,heulen::V,포효하다,uhuri egin
939,blasen::V,불다,ufa egin
940,blasen::V,불다,putz egin
941,pfeifen::V,피리를불다,txistu egin
942,schreien::V,절규하다,oihu egin
943,schreien::V,절규하다,garrasi egin
944,stöhnen::V,신음하다,intziri egin
945,zittern::V,저뉼하다,ikara egin
946,zittern::V,저뉼하다,dar-dar egin
947,leben::V,살다,bizi izan
948,geboren werden::V,태어난,jaio
949,atmen::V,숨쉬다,hats egin
950,atmen::V,숨쉬다,arnasa egin
951,trinken::V,마시다,edan
952,essen::V,먹다,jan
953,schlucken::V,들이켜다,irentsi
954,einschlafen::V,잠들다,lokartu
955,schlafen::V,자다,lo egin
956,aufwachen::V,눈트다,esnatu
957,aufwachen::V,눈트다,atzarri
958,aufstehen::V,서다,jaiki
959,sich erholen::V,회복하다,atseden egin
960,schmerzen::V,아프다,min egin
961,husten::V,잔기침하다,eztul egin
962,genesen::V,낫다,osatu
963,sterben::V,죽다,hil
964,sterben::V,죽다,zendu
965,umkommen::V,못쓰게되다,istripuz hil
966,sich bewegen::V,움직이다,higitu
967,sich rühren::V,움직이다,zirkin egin
968,sich erheben::V,이러서다,zutitu
969,sich erheben::V,이러서다,altxatu
970,sich setzen::V,앉히다,eseri
971,sich setzen::V,앉히다,jesarri
972,hinfallen::V,넘어지다,erori
973,laufen::V,걷다,ibili
974,schreiten::V,보행하다,oinkatu
975,spazierengehen::V,산보하다,paseatu
976,spazierengehen::V,산보하다,ostera bat egin
977,eilen::V,서둘다,lasterkatu
978,sich beeilen::V,서둘게하다,lehiatu
979,sausen::V,서들러 떠나다,ziztu bizian joan
980,rennen::V,달리다,lasterka egin
981,springen::V,도약하다,jauzi egin
982,klettern::V,갑겨오르다,igo
983,schaukeln::V,흔들리게하다,zabu egin
984,schaukeln::V,흔들리게하다,zanbulu egin
985,kriechen::V,기다,narras egin
986,schwimmen::V,헤엄치다,igerikatu
987,schwimmen::V,헤엄치다,igeri egin
988,tauchen::V,잠기다,murgildu
989,tauchen::V,잠기다,pulunpatu
990,rudern::V,물을헤치다,bogatu
991,rudern::V,물을헤치다,arraun egin
992,fahren::V,가다,joan
993,fahren::V,나르다,joan
994,fliegen::V,날다,hegaldatu
995,fliegen::V,날다,hegan egin
996,gehen::V,가다,joan
997,weggehen::V,팔리다,alde egin
998,abfahren::V,출발하다,abiatu
999,anhalten::V,멈추다,geratu
1000,anhalten::V,멈추다,gelditu
1001,hineingehen::V,(그리로)가다,sartu
1002,eintreten::V,들러가다,sartu
1003,kommen::V,오다,etorri
1004,ankommen::V,고챀하다,heldu
1005,ankommen::V,고챀하다,iritsi
1006,zurückkommen::V,보기,itzuli
1007,bleiben::V,체류,gelditu
1008,warten::V,기다리다,itxaron
1009,warten::V,기다리다,zain egon
1010,erwarten::V,기대하다,iguriki
1011,suchen::V,찾다,bilatu
1012,suchen::V,구하다,bilatu
1013,finden::V,찾아내다,idoro
1014,finden::V,찾아내다,aurkitu
1015,versuchen::V,시험하다,saiatu
1016,versuchen::V,시험하다,ahalegindu
1017,vorbereiten::V,재비하다,gertatu
1018,lieben::V,사랑하다,maitatu
1019,lieben::V,사랑하다,maite izan
1020,mögen::V,줗아하다,laket izan
1021,mögen::V,줗아하다,atsegin izan
1022,lachen::V,웃다,irri egin
1023,lachen::V,웃다,barre egin
1024,rühren::V,건드리다,hunkitu
1025,weinen::V,울다,negar egin
1026,schimpfen::V,꾸짖다,erneguka ari izan
1027,sich ärgern::V,화를내게 하다,ernegatu
1028,sich ärgern::V,화를내게 하다,haserretu
1029,sich fürchten::V,두려원하다,beldur izan
1030,fürchten::V,두려원하다,beldur izan
1031,fliehen::V,도망치다,ihes egin
1032,flüchten::V,도주하다,ihes egin
1033,sehen::V,보다,ikusi
1034,anschauen::V,바라보다,begietsi
1035,ansehen::V,바라보다,begiratu
1036,hören::V,듣다,aditu
1037,zuhören::V,듣다,entzun
1038,probieren::V,시식하다,dastatu
1039,riechen::V,내새를맡다,usnatu
1040,riechen::V,내새를맡다,usaindu
1041,fühlen::V,느끼다,sentitu
1042,scheinen::V,...것같다,iruditu
1043,scheinen::V,...것같다,begitandu
1044,zu sehen sein::V,보이는,azaldu
1045,vernehmen::V,듣다,aditu
1046,vernehmen::V,들어서일다,aditu
1047,frieren::V,춥다,hotz izan
1048,tun::V,하다,egin
1049,können::V,할주릴다,ahal izan
1050,wollen::V,바라다,nahi izan
1051,anfangen::V,시작하다,hasi
1052,beenden::V,다하다,bukatu
1053,aufhören::V,그만두다,utzi
1054,gelingen::V,성국하다,lortu
1055,geraten::V,잘되어가다,heldu
1056,öffnen::V,열다,ireki
1057,öffnen::V,열다,zabaldu
1058,schließen::V,추측하다,itxi
1059,stellen::V,세우다,ipini
1060,setzen::V,놓다,jesarri
1061,legen::V,눕히다,jarri
1062,berühren::V,대다,ukitu
1063,verbinden::V,옝열하다,uztartu
1064,bedecken::V,덮다,estali
1065,aufhängen::V,매달다,eseki
1066,aufhängen::V,매달다,eskegi
1067,anzünden::V,점화하다,piztu
1068,aufheben::V,위로올리다,jaso
1069,zurücklassen::V,튀에남기다,atzean utzi
1070,verlieren::V,잃다,galdu
1071,fallen lassen::V,떨어뜨리다,erortzen utzi
1072,machen::V,하다,egin
1073,herstellen::V,제조하다,ekoiztu
1074,bauen::V,짓다,eraiki
1075,reparieren::V,수셩자다,konpondu
1076,verbessern::V,정정하다,hobetu
1077,ändern::V,바꾸다,mudatu
1078,graben::V,파다,aitzurtu
1079,beugen::V,구부리다,makurtu
1080,biegen::V,굽히다,malgutu
1081,biegen::V,굽히다,makolatu
1082,drehen::V,회전,jiratu
1083,wenden::V,회전시키다,bihurtu
1084,umdrehen::V,회전시키다,biratu
1085,umdrehen::V,회전시키다,alderantzikatu
1086,heben::V,일으아키다,jaso
1087,heben::V,일으아키다,goratu
1088,hochheben::V,틀어올리다,goratu
1089,hochheben::V,틀어올리다,altxatu
1090,ergreifen::V,잡다,oratu
1091,halten::V,잡다,eutsi
1092,drücken::V,누르다,sakatu
1093,schieben::V,밀다,bultzatu
1094,kratzen::V,긁다,hatz egin
1095,kratzen::V,긁다,hazka egin
1096,lecken::V,핥다,miaztu
1097,lecken::V,핥다,lamikatu
1098,beißen::V,물다,hozka egin
1099,beißen::V,물다,ausiki egin
1100,abschneiden::V,귾어내다,moztu
1101,abschneiden::V,귾어내다,pikatu
1102,binden::V,매다,lotu
1103,binden::V,매다,estekatu
1104,stecken::V,찌르다,sartu
1105,brechen::V,금,apurtu
1106,klopfen::V,치다,jo
1107,hauen::V,때리다,jo
1108,kleben::V,들러붙다,itsatsi
1109,reiben::V,문지르다,igurtzi
1110,streichen::V,쓰다듬다,igurtzi
1111,schleifen::V,갈다,zorroztu
1112,schneiden::V,베다,moztu
1113,rütteln::V,흔들다,astindu
1114,rütteln::V,흔들다,inarrosi
1115,schütteln::V,흔들다,astindu
1116,schütteln::V,흔들다,inarrosi
1117,schwenken::V,흔들다,zabukatu
1118,schütten::V,따르다,isuri
1119,füllen::V,담다,bete
1120,einwickeln::V,싸다,bildu
1121,tragen::V,지우다,eroan
1122,tragen::V,지우다,eraman
1123,schleppen::V,끌다,narrastu
1124,schleppen::V,끌다,herrestatu
1125,ziehen::V,당기다,tira egin
1126,aufbewahren::V,간직하다,gorde
1127,werfen::V,던지다,jaurti
1128,werfen::V,던지다,aurtiki
1129,fangen::V,밥다,atzeman
1130,packen::V,쥐다,heldu
1131,verstecken::V,숨기다,ostendu
1132,verstecken::V,숨기다,ezkutatu
1133,teilen::V,나누다,zatitu
1134,schicken::V,보내다,bidali
1135,bringen::V,가겨,ekarri
1136,hinzufügen::V,부가하다,eratxiki
1137,hinzufügen::V,부가하다,gaineratu
1138,bekommen::V,얻다,jaso
1139,erhalten::V,지니다,jaso
1140,nehmen::V,잡다,hartu
1141,wählen::V,선거하다,hautatu
1142,wählen::V,선거하다,aukeratu
1143,auswählen::V,선출하다,hautatu
1144,auswählen::V,선출하다,aukeratu
1145,bewahren::V,저장보종,begiratu
1146,behindern::V,훼방하다,oztopatu
1147,verderben::V,못쓰게 되다,hondatu
1148,beschädigen::V,상하게하다,akastu
1149,zerbrechen::V,깨뜨리다,apurtu
1150,zerreißen::V,잡아쫓다,zarratatu
1151,zerstören::V,파괴하다,suntsitu
1152,verbrennen::V,소실하다,erre
1153,verbrennen::V,소실하다,kiskali
1154,geben::V,주다,eman
1155,reichen::V,내일다,luzatu
1156,reichen::V,내일다,helarazi
1157,schenken::V,주다,oparitu
1158,versprechen::V,약속하다,agindu
1159,wünschen::V,바라다,opatu
1160,wünschen::V,바라다,opetsi
1161,loben::V,칭찬하다,laudatu
1162,loben::V,칭찬하다,goraipatu
1163,küssen::V,키스하다,musu eman
1164,wiegen::V,어르다,kulunkatu
1165,zudecken::V,뚜꺼을하다,estali
1166,wecken::V,깨우다,esnatu
1167,wecken::V,깨우다,iratzartu
1168,zeigen::V,보이다,erakutsi
1169,führen::V,가게하다,gidatu
1170,lehren::V,가르치다,irakatsi
1171,unterrichten::V,가르지다,eskolak eman
1172,aufziehen::V,사육하다,hazi
1173,leiten::V,이끌다,arteztu
1174,antreiben::V,몰다,bulkatu
1175,lassen::V,내버려두다,-arazi
1176,einladen::V,초청하다,gonbidatu
1177,vereinigen::V,하나로하다,batu
1178,vereinigen::V,하나로하다,bateratu
1179,besuchen::V,방문하다,ikustatu
1180,treffen::V,만나다,topatu
1181,sich versammeln::V,조립하다,bildu
1182,spielen::V,눌다,jolastu
1183,singen::V,노래하다,abestu
1184,singen::V,노래하다,kantatu
1185,tanzen::V,춤추하다,dantzatu
1186,tanzen::V,춤추하다,dantzan egin
1187,sich trennen::V,가르다,banandu
1188,verlassen::V,버림받은,utzietsi
1189,retten::V,구조하다,salbatu
1190,retten::V,구조하다,gaizkatu
1191,bewachen::V,치키다,jagon
1192,bewachen::V,치키다,zaindu
1193,schützen::V,보호하다,babestu
1194,schützen::V,보호하다,gerizatu
1195,verteidigen::V,막다,aldeztu
1196,sich schlagen::V,치다,elkar jo
1197,sich schlagen::V,치다,elkar borrokatu
1198,schießen::V,쏘다,tiro egin
1199,siegen::V,이기다,irabazi
1200,ärgern::V,성을내게하다,ernegatu
1201,ärgern::V,성을내게하다,haserretu
1202,schlagen::V,치다,jo
1203,schlagen::V,치다,erauntsi
1204,treten::V,디디다,zapaldu
1205,treten::V,디디다,ostiaktu
1206,stechen::V,찌르다,sastatu
1207,stoßen::V,찌르다,bultzatu
1208,stehlen::V,훔치다,ostu
1209,stehlen::V,훔치다,lapurtu
1210,stören::V,움직이다,galarazi
1211,belästigen::V,괴롭히다,gohaindu
1212,belästigen::V,괴롭히다,alamena eman
1213,verbergen::V,숨기다,ezkutatu
1214,täuschen::V,속이다,tronpatu
1215,täuschen::V,속이다,engainatu
1216,betrügen::V,속이다,iruzurtu
1217,töten::V,죽이다,hil
1218,töten::V,죽이다,heriotza eman
1219,wohnen::V,실다,bizi izan
1220,arbeiten::V,일하다,lan egin
1221,arbeiten::V,일하다,behar egin
1222,sammeln::V,모으다,bildu
1223,sammeln::V,모으다,bildumatu
1224,pflücken::V,꿔다,batu
1225,pflücken::V,꿔다,bildu
1226,jagen::V,사냥하다,ehizatu
1227,fischen::V,고기를잡다,arrantzatu
1228,fischen::V,고기를잡다,arrantza egin
1229,fassen::V,움켜쥐다,harrapatu
1230,hüten::V,망보다,begiratu
1231,treiben::V,몰아세우다,bultza egin
1232,anbinden::V,묶다,estekatu
1233,füttern::V,사료를주다,bazkatu
1234,melken::V,젖을짜다,jetzi
1235,hacken::V,자르다,xehatu
1236,gießen::V,물을대다,isuri
1237,reifen::V,성숙하다,heldu
1238,reifen::V,성숙하다,zoritu
1239,zubereiten::V,조제하다,prestatu
1240,kochen::V,요리하다,egosi
1241,backen::V,쿱다,labean egin
1242,braten::V,굽다,erregosi
1243,umrühren::V,교반하다,eragin
1244,stricken::V,뜨개질하다,trikotatu
1245,stricken::V,뜨개질하다,puntu egin
1246,nähen::V,꿰매다,josi
1247,färben::V,채색하다,tindatu
1248,reinigen::V,청소하다,ikuzi
1249,reinigen::V,청소하다,garbitu
1250,waschen::V,씻다,xahutu
1251,waschen::V,씻다,garbitu
1252,abwischen::V,닦다,xukatu
1253,spülen::V,씻다,irakutzi
1254,fegen::V,소체하다,erraztatu
1255,kehren::V,청소하다,isastu
1256,baden::V,감다,bainatu
1257,baden::V,감다,bainua hartu
1258,sich waschen::V,모믈 씻다,burua garbitu
1259,ausziehen::V,벗다,erantzi
1260,anziehen::V,끌어움직이다,jantzi
1261,kämmen::V,빗다,orraztu
1262,schmücken::V,치레하다,apaindu
1263,sagen::V,말하다,esan
1264,sprechen::V,말하다,mintzatu
1265,sprechen::V,말하다,hitz egin
1266,reden::V,이야기하다,hitz egin
1267,fragen::V,질문하다,galdetu
1268,bitten::V,원하다,eskatu
1269,bitten::V,원하다,galdegin
1270,erzählen::V,이야기하다,edestu
1271,erzählen::V,이야기하다,kontatu
1272,mitteilen::V,이야기하다,jakinarazi
1273,nennen::V,부르다,izena eman
1274,rufen::V,불러내다,dei egin
1275,prahlen::V,자랑하다,harrokerian ibili
1276,prahlen::V,자랑하다,ahoberokeriak esan
1277,übersetzen::V,번역하다,itzuli
1278,denken::V,생각하다,pentsatu
1279,denken::V,생각하다,gogoeta egin
1280,glauben::V,믿다,sinetsi
1281,bemerken::V,인자하다,ohartu
1282,bemerken::V,인자하다,konturatu
1283,erkennen::V,인식하다,ezagutu
1284,erkennen::V,인식하다,antzeman
1285,begreifen::V,파악하다,ulertu
1286,verstehen::V,이해하다,aditu
1287,lernen::V,배우다,ikasi
1288,wissen::V,알다,jakin
1289,sich erinnern an::V,상기하다,gogoratu
1290,sich erinnern an::V,상기하다,gogoan izan
1291,vergessen::V,잊다,ahaztu
1292,vergessen::V,잊다,ahantzi
1293,messen::V,측정하다,neurtu
1294,zählen::V,세다,zenbatu
1295,zählen::V,세다,kopuratu
1296,rechnen::V,게산하다,kalkulatu
1297,lesen::V,읽다,irakurri
1298,malen::V,그리다,margotu
1299,zeichnen::V,소묘하다,marraztu
1300,schreiben::V,쓰다,idatzi
1301,besitzen::V,소유하다,ukan
1302,besitzen::V,소유하다,eduki
1303,kaufen::V,사다,erosi
1304,verkaufen::V,팔다,saldu
1305,bezahlen::V,지불하다,ordaindu
1306,zahlen::V,치르다,ordaindu
1307,beherrschen::V,지배하다,menpean izan
1308,ertragen::V,참다,jasan
1309,ertragen::V,참다,pairatu
1310,Raureif::N,,antzigar
1311,Grube::N,,hobi
1312,Lust::N,,gogo
1313,Nachricht::N,,albiste
1314,klug::A,,zuhur
1315,von hier::ADV,,hemendik
1316,von hier::ADV,,honetatik
1317,müde werden::V,,unatu
1318,müde werden::V,,nekatu
1319,krank werden::V,,gaixotu
1320,krank sein::V,,eri izan
1321,krank sein::V,,gaixo izan
1322,abreißen::V,,kendu
1323,sich anziehen::V,,jantzi
1324,sich unterhalten::V,,solastu
1325,sich unterhalten::V,,solas egin
