,Concept_ID,el,fi
734,traurig::A,λυπημένος,surullinen
735,traurig::A,λυπημένος,murheellinen
736,lebendig::A,ζωντανός,elävä
737,gut::A,καλός,hyvä
738,schlecht::A,κακός,paha
739,schlecht::A,κακός,huono
740,richtig::A,σωστός,oikea
741,schlimm::A,άσχημος,paha
742,wahr::A,αληθής,tosi
743,wahr::A,αληθινός,tosi
744,alt::A,παλιός,vanha
745,neu::A,νέος,uusi
746,neu::A,καινούργιος,uusi
747,ehemalig::A,παλιός,entinen
748,ehemalig::A,παλιός,muinainen
749,alt[Lebewesen]::A,γέρος,vanha
750,jung::A,νέος,nuori
751,arm::A,φτωχός,köyhä
752,reich::A,πλούσιος,rikas
753,bekannt::A,γνωστός,tuttu
754,bekannt::A,γνωστός,tunnettu
755,berühmt::A,περίφημος,kuuluisa
756,berühmt::A,ξακουσμένος,kuuluisa
757,fremd::A,ξένος,vieras
758,verschieden::A,διαφορετικός,eri
759,verschieden::A,διαφορετικός,erilainen
760,nah::A,κοντινός,läheinen
761,fern::A,μακριά,etäinen
762,linker::A,αριστερός,vasen
763,rechter::A,δεξιός,oikea
764,anderer::A,άλλος,muu
765,anderer::A,άλλος,toinen
766,erster::A,πρώτος,ensimmäinen
767,zweiter::A,δεύτερος,toinen
768,dritter::A,τρίτος,kolmas
769,letzter::A,τελευταίος,viimeinen
770,allein::ADV,μόνος,yksin
771,auf einmal::ADV,εφάπαξ,yhdellä kertaa
772,zusammen::ADV,μαζί,yhdessä
773,lange::ADV,πολύν καιρό,kauan
774,lange::ADV,πολύν καιρό,pitkään
775,plötzlich::ADV,έξαφνα,äkkiä
776,sofort::ADV,αμέσως,heti
777,später::ADV,αργότερα,myöhemmin
778,jetzt::ADV,τώρα,nyt
779,heute::ADV,σήμερα,tänään
780,morgen::ADV,αύριο,huomenna
781,bald::ADV,σε λίγο,pian
782,bald::ADV,εντός ολίγου,pian
783,dann::ADV,ύστερα,sitten
784,gestern::ADV,χτες,eilen
785,einst::ADV,ποτέ,aikanaan
786,einst::ADV,άλλοτε,aikanaan
787,damals::ADV,τότε,silloin
788,damals::ADV,τότε,siihen aikaan
789,danach::ADV,μετά,sen jälkeen
790,danach::ADV,ύστερα,sen jälkeen
791,vorher::ADV,πριν,ennen
792,vorher::ADV,προηγουμένως,ennen
793,zuerst::ADV,πρώτα,ensin
794,zuerst::ADV,πρώτα,ensiksi
795,einmal::ADV,μία φορά,kerran
796,manchmal::ADV,κάποτε,joskus
797,oft::ADV,συχνά,usein
798,oft::ADV,πολλές φορές,usein
799,immer::ADV,πάντα,aina
800,immer::ADV,πάντοτε,aina
801,niemals::ADV,ποτέ,ei koskaan
802,hier::ADV,εδώ,tässä
803,hier::ADV,εδώ,täällä
804,hierhin::ADV,εδώ,tähän
805,von hier::ADV,από δω,tästä
806,von hier::ADV,από δω,täältä
807,dort::ADV,εκεί,siinä
808,dort::ADV,εκεί,siellä
809,dorthin::ADV,προς τα κει,sinne
810,dorthin::ADV,προς τα κει,tuonne
811,geradeaus::ADV,κατευθείαν,suoraan
812,vorwärts::ADV,εμπρός,eteenpäin
813,rückwärts::ADV,πίσω,taaksepäin
814,zurück::ADV,πίσω,takaisin
815,unten::ADV,κάτω,alhaalla
816,hinab::ADV,προς τα κάτω,alas
817,oben::ADV,πάνω,ylhäällä
818,oben::ADV,επάνω,ylhäällä
819,hinauf::ADV,προς τα πάνω,ylös
820,überall::ADV,παντού,kaikkialla
821,nicht::ADV,δεν,ei
822,ein wenig::ADV,λιγάκι,vähän
823,kaum::ADV,μόλις,tuskin
824,sehr::ADV,πολύ,kovin
825,sehr::ADV,πολύ,oikein
826,so::ADV,έτσι,näin
827,noch::ADV,ακόμα,vielä
828,nur::ADV,μόνο,vain
829,nur::ADV,μόνο,ainoastaan
830,schon::ADV,ήδη,jo
831,schon::ADV,κιόλας,jo
832,wieder::ADV,ξανά,taas
833,wieder::ADV,ξανά,jälleen
834,vergebens::ADV,μάταια,turhaan
835,vor::PRP,μπροστά σε,edessä
836,vor::PRP,μπροστά από,edessä
837,hinter::PRP,πίσω από ,takana
838,unter::PRP,υπό,alla
839,unter::PRP,κάτω από,alla
840,durch::PRP,διά,läpi
841,durch::PRP,διά,kautta
842,durch::PRP,διά μέσου,läpi
843,durch::PRP,διά μέσου,kautta
844,neben::PRP,δίπλα σε,vieressä
845,zwischen::PRP,μεταξύ,välillä
846,zwischen::PRP,ανάμεσα σε,välillä
847,wegen::PRP,για,takia
848,wegen::PRP,για,vuoksi
849,wegen::PRP,λόγω,takia
850,wegen::PRP,λόγω,vuoksi
851,dies::PRN,αυτό,tämä
852,das::PRN,το,se
853,alles::PRN,όλα,kaikki
854,ich::PRN,εγώ,minä
855,du::PRN,σύ,sinä
856,du::PRN,εσύ,sinä
857,er::PRN,αυτός,hän
858,wir::PRN,εμείς,me
859,ihr::PRN,εσείς,te
860,sie::PRN,αυτοί,he
861,was::FPRN,τι,mikä
862,wer::FPRN,ποιος,ken
863,wer::FPRN,ποιος,kuka
864,wo::FADV,πού,missä
865,wohin::FADV,πού,mihin
866,wohin::FADV,για πού,mihin
867,wie::FADV,πώς,miten
868,wie::FADV,πώς,kuinka
869,warum::FADV,γιατί,miksi
870,wieviel::FNUM,πόσος,paljonko
871,wieviel::FNUM,πόσος,kuinka paljon
872,eins::NUM,ένα,yksi
873,zwei::NUM,δύο,kaksi
874,drei::NUM,τρία,kolme
875,drei::NUM,τρεις,kolme
876,vier::NUM,τέσσερα,neljä
877,vier::NUM,τέσσερις,neljä
878,fünf::NUM,πέντε,viisi
879,sechs::NUM,έξι,kuusi
880,sieben::NUM,εφτά,seitsemän
881,acht::NUM,οχτώ,kahdeksan
882,neun::NUM,εννιά,yhdeksän
883,zehn::NUM,δέκα,kymmenen
884,elf::NUM,έντεκα,yksitoista
885,zwölf::NUM,δώδεκα,kaksitoista
886,zwanzig::NUM,είκοσι,kaksikymmentä
887,dreißig::NUM,τριάντα,kolmekymmentä
888,vierzig::NUM,σαράντα,neljäkymmentä
889,fünfzig::NUM,πενήντα,viisikymmentä
890,sechzig::NUM,εξήντα,kuusikymmentä
891,siebzig::NUM,εβδομήντα,seitsemänkymmentä
892,achtzig::NUM,ογδόντα,kahdeksankymmentä
893,neunzig::NUM,ενενήντα,yhdeksänkymmentä
894,hundert::NUM,εκατό,sata
895,tausend::NUM,χίλιοι,tuhat
896,und::CNJ,και,ja
897,oder::CNJ,ή,tai
898,stehen::V,στέκομαι,seisoa
899,stehen::V,είμαι όρθιος,seisoa
900,sitzen::V,κάθομαι,istua
901,liegen::V,είμαι ξαπλωμένος,maata
902,hängen::V,κρέμομαι,riippua
903,werden::V,γίνομαι,tulla
904,werden::V,γίνομαι,joutua
905,passieren::V,συμβαίνω,sattua
906,passieren::V,συμβαίνω,tapahtua
907,beginnen::V,αρχίζω,alkaa
908,enden::V,τελειώνω,loppua
909,enden::V,τελειώνω,päättyä
910,wechseln::V,αλλάζω,vaihtua
911,wechseln::V,αλλάζω,vaihdella
912,aufgehen[Sonne]::V,βγαίνω,nousta
913,aufgehen[Sonne]::V,ανατέλλω,nousta
914,untergehen[Sonne]::V,δύω,laskea
915,untergehen[Sonne]::V,βασιλεύω,laskea
916,scheinen[Sonne]::V,λάμπω,paistaa
917,donnern::V,βροντώ,jyristä
918,wehen::V,φυσώ,tuulla
919,wehen::V,φυσώ,puhaltaa
920,strömen::V,ρέω,virrata
921,strömen::V,τρέχω,virrata
922,fließen::V,ρέω,valua
923,fließen::V,ρέω,juosta
924,sich drehen::V,γυρίζω,pyöriä
925,sich drehen::V,στρέφομαι,pyöriä
926,schwanken::V,ταλαντεύομαι,horjua
927,schwingen::V,αιωρούμαι,heilua
928,schwingen::V,αιωρούμαι,värähdellä
929,schwingen::V,ταλαντεύομαι,heilua
930,schwingen::V,ταλαντεύομαι,värähdellä
931,fallen::V,πέφτω,pudota
932,fallen::V,πέφτω,langeta
933,brennen::V,καίω,palaa
934,rauchen::V,καπνίζω,savuta
935,regnen::V,βρέχω,sataa
936,gefrieren::V,παγώνω,jäätyä
937,tauen::V,λειώνω,sulaa
938,schmelzen::V,λειώνω,sulaa
939,trocknen::V,στεγνώνω,kuivua
940,sieden::V,βράζω,kiehua
941,faulen::V,σαπίζω,mädätä
942,verfaulen::V,σαπίζω,mädätä
943,verfaulen::V,σαπίζω,mädäntyä
944,reißen::V,σχίζω,revetä
945,versinken::V,βουλιάζω,upota
946,versinken::V,βουλιάζω,vajota
947,versinken::V,βυθίζομαι,upota
948,versinken::V,βυθίζομαι,vajota
949,vergehen::V,περνώ,kulua
950,erscheinen::V,εμφανίζομαι,ilmestyä
951,verschwinden::V,χάνομαι,kadota
952,verschwinden::V,εξαφανίζομαι,kadota
953,sinken::V,κατεβαίνω,vajota
954,abnehmen::V,μειώνομαι ,vähetä
955,zunehmen::V,αυξάνω,kasvaa
956,zunehmen::V,αυξάνω,lisääntyä
957,zunehmen::V,μεγαλώνω,kasvaa
958,zunehmen::V,μεγαλώνω,lisääntyä
959,steigen::V,ανεβαίνω,nousta
960,wachsen::V,μεγαλώνω,kasvaa
961,glänzen::V,γυαλίζω,kiiltää
962,funkeln::V,αστράφτω,kipinöidä
963,funkeln::V,σπιθοβολώ,kipinöidä
964,lärmen::V,θορυβώ,meluta
965,läuten::V,χτυπώ ,soida
966,klingeln::V,κουδουνίζω,soida
967,klirren::V,κουδουνίζω,kalista
968,brausen::V,βουΐζω,kohista
969,rauschen::V,βουΐζω,kohista
970,klingen::V,ηχώ,soida
971,bellen::V,γαυγίζω,haukkua
972,heulen::V,ουρλιάζω,ulvoa
973,blasen::V,φυσώ,puhaltaa
974,pfeifen::V,σφυρίζω,viheltää
975,schreien::V,κραυγάζω,kirkua
976,stöhnen::V,βογγώ,voihkia
977,zittern::V,τρέμω,vapista
978,leben::V,ζω,elää
979,geboren werden::V,γεννιέμαι,syntyä
980,atmen::V,αναπνέω,hengittää
981,trinken::V,πίνω,juoda
982,essen::V,τρώω,syödä
983,schlucken::V,καταπίνω,niellä
984,müde werden::V,κουράζομαι,uupua
985,einschlafen::V,αποκοιμιέμαι,uinahtaa
986,schlafen::V,κοιμάμαι,maata
987,schlafen::V,κοιμάμαι,nukkua
988,aufwachen::V,ξυπνώ,herätä
989,aufstehen::V,σηκώνομαι,nousta
990,aufstehen::V,σηκώνομαι,nousta ylös
991,sich erholen::V,ξεκουράζομαι,levätä
992,krank werden::V,αρρωσταίνω,sairastua
993,krank sein::V,ασθενώ,potea
994,krank sein::V,ασθενώ,sairastaa
995,schmerzen::V,πονώ,särkeä
996,schmerzen::V,πονώ,kivistää
997,husten::V,βήχω,yskiä
998,genesen::V,θεραπεύομαι,toipua
999,sterben::V,πεθαίνω,kuolla
1000,umkommen::V,πεθαίνω,saada surmansa
1001,umkommen::V,πεθαίνω,kuolla
1002,sich bewegen::V,κουνιέμαι,liikkua
1003,sich rühren::V,σαλεύω,liikahtaa
1004,sich erheben::V,επαναστατώ,nousta
1005,sich setzen::V,κάθομαι,istuutua
1006,hinfallen::V,πέφτω κάτω,kaatua
1007,laufen::V,τρέχω,kävellä
1008,schreiten::V,βαδίζω,astua
1009,schreiten::V,βαδίζω,astella
1010,spazierengehen::V,κάνω βόλτα,kävellä
1011,spazierengehen::V,πηγαίνω περίπατο,kävellä
1012,eilen::V,σπεύδω,kiirehtiä
1013,sich beeilen::V,βιάζομαι,kiirehtiä
1014,sich beeilen::V,βιάζομαι,olla kiireissään
1015,sausen::V,τρέχω γρήγορα,rynnätä
1016,sausen::V,τρέχω γρήγορα,viilettää
1017,rennen::V,τρέχω,juosta
1018,springen::V,πηδώ,hypätä
1019,klettern::V,σκαρφαλώνω,kiivetä
1020,schaukeln::V,κουνιέμαι,kiikkua
1021,kriechen::V,έρπω,ryömiä
1022,kriechen::V,σέρνομαι,ryömiä
1023,schwimmen::V,κολυμπώ,uida
1024,tauchen::V,βουτώ,sukeltaa
1025,rudern::V,κωπηλατώ,soutaa
1026,fahren::V,πηγαίνω,ajaa
1027,fahren::V,πηγαίνω,kulkea
1028,fliegen::V,πετώ,lentää
1029,gehen::V,βαδίζω,käydä
1030,gehen::V,πηγαίνω,käydä
1031,weggehen::V,φεύγω,lähteä
1032,weggehen::V,φεύγω,poistua
1033,abfahren::V,ξεκινώ,lähteä
1034,abfahren::V,αναχωρώ,lähteä
1035,anhalten::V,σταματώ,pysähtyä
1036,anhalten::V,σταματώ,seisahtua
1037,hineingehen::V,μπαίνω,mennä sisään
1038,eintreten::V,μπαίνω,astua sisään
1039,eintreten::V,εισέρχομαι,astua sisään
1040,kommen::V,έρχομαι,tulla
1041,ankommen::V,φτάνω,saapua
1042,zurückkommen::V,επιστρέφω,palata
1043,bleiben::V,μένω,jäädä
1044,bleiben::V,μένω,viipyä
1045,warten::V,περιμένω,odottaa
1046,erwarten::V,αναμένω,odottaa
1047,erwarten::V,περιμένω,odottaa
1048,suchen::V,ψάχνω,etsiä
1049,finden::V,βρίσκω,löytää
1050,versuchen::V,προσπαθώ,yrittää
1051,vorbereiten::V,προετοιμάζω,valmistaa
1052,lieben::V,αγαπώ,pitää
1053,lieben::V,αγαπώ,rakastaa
1054,mögen::V,μου αρέσει,pitää
1055,mögen::V,μου αρέσει,tykätä
1056,lachen::V,γελώ,nauraa
1057,rühren::V,συγκινώ,liikuttaa
1058,weinen::V,κλαίω,itkeä
1059,schimpfen::V,βρίζω,haukkua
1060,sich ärgern::V,θυμώνω,suuttua
1061,sich fürchten::V,φοβάμαι,pelätä
1062,fürchten::V,φοβάμαι,pelätä
1063,fliehen::V,φεύγω,paeta
1064,flüchten::V,δραπετεύω,paeta
1065,sehen::V,βλέπω,nähdä
1066,anschauen::V,κοιτάζω,katsoa
1067,ansehen::V,βλέπω,katsoa
1068,hören::V,ακούω,kuulla
1069,zuhören::V,ακούω,kuunnella
1070,probieren::V,δοκιμάζω,maistaa
1071,riechen::V,μυρίζω,haistaa
1072,riechen::V,οσφραίνομαι,haistaa
1073,fühlen::V,αισθάνομαι,tuntea
1074,scheinen::V,φαίνομαι,tuntua
1075,zu sehen sein::V,φαίνομαι,näkyä
1076,vernehmen::V,ακούω,kuulla
1077,vernehmen::V,μαθαίνω,kuulla
1078,frieren::V,κρυώνω,palella
1079,tun::V,κάνω,tehdä
1080,können::V,ξέρω,osata
1081,können::V,μπορώ,osata
1082,wollen::V,θέλω,tahtoa
1083,anfangen::V,αρχίζω,ruveta
1084,anfangen::V,αρχίζω,aloittaa
1085,beenden::V,τελειώνω,lopettaa
1086,aufhören::V,παύω,loppua
1087,gelingen::V,πετυχαίνω,onnistua
1088,geraten::V,γίνομαι,sujua
1089,geraten::V,γίνομαι,joutua
1090,öffnen::V,ανοίγω,avata
1091,öffnen::V,ανοίγω,aukaista
1092,schließen::V,κλείνω,sulkea
1093,stellen::V,θέτω,panna
1094,stellen::V,θέτω,asettaa
1095,setzen::V,θέτω,panna
1096,setzen::V,θέτω,istuttaa
1097,legen::V,θέτω,panna
1098,legen::V,θέτω,asettaa
1099,berühren::V,εγγίζω,koskea
1100,berühren::V,εγγίζω,koskettaa
1101,verbinden::V,συνδέω,liittää
1102,verbinden::V,συνδέω,yhdistää
1103,bedecken::V,σκεπάζω,kattaa
1104,bedecken::V,σκεπάζω,peittää
1105,aufhängen::V,κρεμώ,ripustaa
1106,anzünden::V,ανάβω,sytyttää
1107,aufheben::V,σηκώνω,ylös nostaa
1108,aufheben::V,σηκώνω,nostaa
1109,zurücklassen::V,εγκαταλείπω,jättää
1110,verlieren::V,χάνω,kadottaa
1111,fallen lassen::V,αφήνω να πέσει,pudottaa
1112,machen::V,κάνω,tehdä
1113,machen::V,φτιάχνω,tehdä
1114,herstellen::V,κατασκευάζω,tuottaa
1115,herstellen::V,κατασκευάζω,valmistaa
1116,bauen::V,χτίζω,rakentaa
1117,bauen::V,οικοδομώ,rakentaa
1118,reparieren::V,επισκευάζω,korjata
1119,reparieren::V,επιδιορθώνω,korjata
1120,verbessern::V,βελτιώνω,parantaa
1121,verbessern::V,καλυτερεύω,parantaa
1122,ändern::V,αλλάζω,muuttaa
1123,graben::V,σκάβω,kaivaa
1124,beugen::V,λυγίζω,taivuttaa
1125,biegen::V,κάμπτω,taivuttaa
1126,drehen::V,στρέφω,kääntää
1127,wenden::V,γυρίζω,kääntää
1128,umdrehen::V,γυρίζω,kääntää
1129,heben::V,υψώνω,nostaa
1130,heben::V,υψώνω,kohottaa
1131,heben::V,σηκώνω,nostaa
1132,heben::V,σηκώνω,kohottaa
1133,hochheben::V,υψώνω,nostaa
1134,hochheben::V,σηκώνω,nostaa
1135,ergreifen::V,πιάνω,tarttua
1136,ergreifen::V,αρπάζω,tarttua
1137,halten::V,βαστώ,pitää
1138,drücken::V,πιέζω,painaa
1139,drücken::V,πιέζω,puristaa
1140,schieben::V,σπρώχνω,työntää
1141,kratzen::V,γρατσουνίζω,raapia
1142,lecken::V,γλείφω,nuolla
1143,beißen::V,δαγκάνω,purra
1144,abreißen::V,κόβω,repiä
1145,abreißen::V,σχίζω,repiä
1146,abschneiden::V,αποκόπτω,leikata poikki
1147,abschneiden::V,αποκόπτω,leikata
1148,binden::V,δένω,sitoa
1149,stecken::V,χώνω,pistää
1150,brechen::V,σπάζω,murtaa
1151,klopfen::V,χτυπώ,koputtaa
1152,klopfen::V,χτυπώ,kolkuttaa
1153,klopfen::V,τινάζω,koputtaa
1154,klopfen::V,τινάζω,kolkuttaa
1155,hauen::V,χτυπώ,lyödä
1156,kleben::V,κολλώ,liimata
1157,reiben::V,τρίβω,hieroa
1158,reiben::V,τρίβω,hangata
1159,streichen::V,αλείφω,sivellä
1160,schleifen::V,ακονίζω,hioa
1161,schneiden::V,κόβω,leikata
1162,rütteln::V,σείω,ravistaa
1163,rütteln::V,τινάζω,ravistaa
1164,schütteln::V,σείω,pudistaa
1165,schütteln::V,κουνώ,pudistaa
1166,schwenken::V,κουνώ,heiluttaa
1167,schütten::V,χύνω,kaataa
1168,füllen::V,γεμίζω,täyttää
1169,einwickeln::V,τυλίγω,kääriä
1170,tragen::V,φέρνω,kantaa
1171,schleppen::V,κουβαλώ,raahata
1172,ziehen::V,τραβώ,vetää
1173,aufbewahren::V,φυλάω,säilyttää
1174,werfen::V,ρίχνω,viskata
1175,fangen::V,πιάνω,napata
1176,fangen::V,πιάνω,ottaa kiinni
1177,packen::V,τσακώνω,tarttua
1178,verstecken::V,κρύβω,kätkeä
1179,verstecken::V,κρύβω,piilottaa
1180,teilen::V,μερίζω,jakaa
1181,schicken::V,στέλνω,lähettää
1182,bringen::V,φέρνω,viedä
1183,hinzufügen::V,προσθέτω,lisätä
1184,bekommen::V,προσκομίζω,saada
1185,erhalten::V,παίρνω,saada
1186,erhalten::V,λαμβάνω,saada
1187,nehmen::V,πιάνω,ottaa
1188,nehmen::V,παίρνω,ottaa
1189,wählen::V,εκλέγω,valita
1190,auswählen::V,διαλέγω,valikoida
1191,bewahren::V,διατηρώ,säilyttää
1192,behindern::V,εμποδίζω,estää
1193,verderben::V,χαλώ,pilata
1194,verderben::V,χαλώ,turmella
1195,beschädigen::V,ζημιώνω,vioittaa
1196,beschädigen::V,ζημιώνω,vahingoittaa
1197,zerbrechen::V,σπάζω,rikkoa
1198,zerreißen::V,σχίζω,repiä rikki
1199,zerreißen::V,σχίζω,repiä palasiksi
1200,zerstören::V,καταστρέφω,hävittää
1201,verbrennen::V,καίω,polttaa
1202,geben::V,δίνω,antaa
1203,reichen::V,δίνω,ojentaa
1204,schenken::V,χαρίζω,lahjoittaa
1205,versprechen::V,υπόσχομαι,luvata
1206,wünschen::V,εύχομαι,toivottaa
1207,loben::V,επαινώ,ylistää
1208,küssen::V,φιλώ,suudella
1209,wiegen::V,κουνώ,tuudittaa
1210,wiegen::V,κουνώ,keinuttaa
1211,wiegen::V,νανουρίζω,tuudittaa
1212,wiegen::V,νανουρίζω,keinuttaa
1213,zudecken::V,σκεπάζω,peittää
1214,wecken::V,ξυπνώ,herättää
1215,zeigen::V,δείχνω,näyttää
1216,zeigen::V,δείχνω,osoittaa
1217,führen::V,οδηγώ,johdattaa
1218,lehren::V,διδάσκω,opettaa
1219,unterrichten::V,διδάσκω,opettaa
1220,aufziehen::V,ανατρέφω,kasvattaa
1221,leiten::V,ηγούμαι,johtaa
1222,leiten::V,διευθύνω,johtaa
1223,antreiben::V,σπρώχνω,hoputtaa
1224,antreiben::V,παρακινώ,hoputtaa
1225,lassen::V,αφήνω,antaa
1226,einladen::V,προσκαλώ,kutsua
1227,vereinigen::V,ενώνω,yhdistää
1228,besuchen::V,επισκέπτομαι,vierailla
1229,treffen::V,συναντώ,tavata
1230,sich versammeln::V,μαζεύομαι,kokoontua
1231,spielen::V,παίζω,pelata
1232,spielen::V,παίζω,leikkiä
1233,singen::V,τραγουδώ,laulaa
1234,tanzen::V,χορεύω,tanssia
1235,sich trennen::V,αποχωρίζομαι,erota
1236,verlassen::V,εγκαταλείπω,jättää
1237,retten::V,σώζω,pelastaa
1238,bewachen::V,φρουρώ,vartioida
1239,schützen::V,προστατεύω,suojella
1240,verteidigen::V,υπερασπίζω,puolustaa
1241,sich schlagen::V,χτυπιέμαι,tapella
1242,schießen::V,πυροβολώ,ampua
1243,siegen::V,νικώ,voittaa
1244,ärgern::V,τσαντίζω,ärsyttää
1245,schlagen::V,χτυπώ,lyödä
1246,treten::V,κλοτσώ,potkaista
1247,stechen::V,τρυπώ,pistää
1248,stoßen::V,ωθώ,sysätä
1249,stoßen::V,ωθώ,työntää
1250,stoßen::V,σπρώχνω,sysätä
1251,stoßen::V,σπρώχνω,työntää
1252,stehlen::V,κλέβω,varastaa
1253,stören::V,διαταράσσω,häiritä
1254,belästigen::V,ενοχλώ,häiritä
1255,verbergen::V,κρύβω,kätkeä
1256,täuschen::V,παραπλανώ,harhauttaa
1257,betrügen::V,απατώ,pettää
1258,betrügen::V,απατώ,petkuttaa
1259,töten::V,σκοτώνω,tappaa
1260,töten::V,θανατώνω,tappaa
1261,wohnen::V,μένω,asua
1262,wohnen::V,κατοικώ,asua
1263,arbeiten::V,δουλεύω,tehdä työtä
1264,arbeiten::V,δουλεύω,työskennellä
1265,arbeiten::V,εργάζομαι,tehdä työtä
1266,arbeiten::V,εργάζομαι,työskennellä
1267,sammeln::V,μαζεύω,koota
1268,sammeln::V,μαζεύω,kerätä
1269,sammeln::V,συλλέγω,koota
1270,sammeln::V,συλλέγω,kerätä
1271,pflücken::V,κόβω,poimia
1272,jagen::V,κυνηγώ,metsästää
1273,fischen::V,ψαρεύω,kalastaa
1274,fassen::V,πιάνω,pyydystää
1275,fassen::V,πιάνω,saalistaa
1276,hüten::V,φυλάγω,paimentaa
1277,hüten::V,προσέχω,paimentaa
1278,treiben::V,οδηγώ,ajaa
1279,anbinden::V,δένω,kytkeä
1280,füttern::V,ταΐζω,ruokkia
1281,melken::V,αρμέγω,lypsää
1282,hacken::V,κόβω,hakata
1283,gießen::V,ποτίζω,kastella
1284,reifen::V,ωριμάζω,kypsyä
1285,zubereiten::V,ετοιμάζω,valmistaa
1286,kochen::V,βράζω,keittää
1287,backen::V,ψήνω,leipoa
1288,braten::V,τηγανίζω,paistaa
1289,umrühren::V,ανακατεύω,hämmentää
1290,stricken::V,πλέκω,kutoa
1291,stricken::V,πλέκω,neuloa
1292,nähen::V,ράβω,ommella
1293,färben::V,βάφω,värjätä
1294,färben::V,βάφω,värittää
1295,färben::V,χρωματίζω,värjätä
1296,färben::V,χρωματίζω,värittää
1297,reinigen::V,καθαρίζω,puhdistaa
1298,waschen::V,πλένω,pestä
1299,abwischen::V,σφουγγίζω,pyyhkiä
1300,spülen::V,ξεπλένω,huuhtoa
1301,fegen::V,σκουπίζω,pyyhkäistä
1302,kehren::V,σκουπίζω,lakaista
1303,baden::V,κάνω μπάνιο,kylpeä
1304,sich waschen::V,πλένομαι,peseytyä
1305,ausziehen::V,βγάζω,riisua
1306,anziehen::V,φορώ,pukea ylleen
1307,sich anziehen::V,ντύνομαι,pukeutua
1308,kämmen::V,χτενίζω,kammata
1309,schmücken::V,στολίζω,koristaa
1310,schmücken::V,στολίζω,kaunistaa
1311,sagen::V,λέω,sanoa
1312,sprechen::V,μιλώ,puhua
1313,reden::V,μιλώ,keskustella
1314,reden::V,κουβεντιάζω,keskustella
1315,sich unterhalten::V,συνομιλώ,jutella
1316,sich unterhalten::V,κουβεντιάζω,jutella
1317,fragen::V,ρωτώ,kysyä
1318,bitten::V,ζητώ,pyytää
1319,bitten::V,παρακαλώ,pyytää
1320,erzählen::V,διηγούμαι,kertoa
1321,mitteilen::V,πληροφορώ,ilmoittaa
1322,nennen::V,ονομάζω,kutsua
1323,nennen::V,ονομάζω,nimittää
1324,rufen::V,φωνάζω,kutsua
1325,prahlen::V,καυχιέμαι,kerskailla
1326,übersetzen::V,μεταφράζω,kääntää
1327,denken::V,σκέφτομαι,miettiä
1328,denken::V,σκέφτομαι,ajatella
1329,glauben::V,πιστεύω,uskoa
1330,bemerken::V,παρατηρώ,huomata
1331,erkennen::V,αναγνωρίζω,tunnistaa
1332,begreifen::V,καταλαβαίνω,ymmärtää
1333,verstehen::V,ακούω,ymmärtää
1334,lernen::V,μαθαίνω,oppia
1335,wissen::V,ξέρω,tietää
1336,sich erinnern an::V,θυμάμαι,muistaa
1337,vergessen::V,ξεχνώ,unohtaa
1338,messen::V,μετρώ,mitata
1339,zählen::V,μετρώ,laskea
1340,rechnen::V,λογαριάζω,laskea
1341,lesen::V,διαβάζω,lukea
1342,malen::V,ζωγραφίζω,maalata
1343,zeichnen::V,σχεδιάζω,piirtää
1344,zeichnen::V,σχεδιάζω,piirustaa
1345,schreiben::V,γράφω,kirjoittaa
1346,besitzen::V,κατέχω,omistaa
1347,kaufen::V,αγοράζω,ostaa
1348,verkaufen::V,πουλώ,myydä
1349,bezahlen::V,πληρώνω,maksaa
1350,zahlen::V,πληρώνω,maksaa
1351,beherrschen::V,κυριαρχώ,hallita
1352,ertragen::V,βαστώ,kestää
1353,ertragen::V,αντέχω,kestää
