,Concept_ID,mdf,it
803,anderer::A,лия,altro
804,erster::A,васенце,primo
805,zweiter::A,омбоце,secondo
806,dritter::A,колмоце,terzo
807,letzter::A,ме́кольце,ùltimo
808,allein::ADV,ськамонза,solo
809,allein::ADV,ськамонза,da solo
810,auf einmal::ADV,вихцок,insieme
811,zusammen::ADV,марс,insieme
812,zusammen::ADV,ма́рса,insieme
813,lange::ADV,кува́тьс,a lungo
814,plötzlich::ADV,а́пак учт,all'improvviso
815,sofort::ADV,тяникиге,sùbito
816,sofort::ADV,тяникиге,all'istante
817,später::ADV,ме́ле,più tardi
818,jetzt::ADV,тяни,ora
819,jetzt::ADV,тяни,adesso
820,heute::ADV,тячи,oggi
821,morgen::ADV,ва́нды,domani
822,bald::ADV,курок,presto
823,bald::ADV,курок,tra poco
824,dann::ADV,меле,allora
825,dann::ADV,сяда меле,allora
826,gestern::ADV,ися́к,ieri
827,einst::ADV,весть,prima
828,einst::ADV,весть,un tempo
829,einst::ADV,мзя́рда-бди,prima
830,einst::ADV,мзя́рда-бди,un tempo
831,damals::ADV,эста,allora
832,danach::ADV,меле,poi
833,danach::ADV,меле,dopo
834,vorher::ADV,инголи,prima
835,zuerst::ADV,ва́сенда,prima
836,zuerst::ADV,ва́сенда,dapprima
837,einmal::ADV,весть,una volta
838,manchmal::ADV,лия́ста,talvolta
839,manchmal::ADV,лия́ста,qualche volta
840,manchmal::ADV,ко́ста-ко́ста,talvolta
841,manchmal::ADV,ко́ста-ко́ста,qualche volta
842,oft::ADV,си́деста,spesso
843,immer::ADV,фалу,sempre
844,immer::ADV,най,sempre
845,niemals::ADV,аф мзя́рдонга,non mai
846,hier::ADV,тяса,qua
847,hierhin::ADV,сей,qua
848,hierhin::ADV,тяза,qua
849,von hier::ADV,тя́ста,ne
850,von hier::ADV,тя́ста,da qui
851,dort::ADV,тоса,lì
852,dorthin::ADV,тов,là
853,dorthin::ADV,тоза,là
854,geradeaus::ADV,ви́деста,diritto
855,vorwärts::ADV,и́нголи,avanti
856,rückwärts::ADV,ме́ки,all'indietro
857,zurück::ADV,ме́ки,di indietro
858,unten::ADV,ала,giù
859,unten::ADV,ала,sotto
860,hinab::ADV,алу,giù
861,hinab::ADV,алу,in giù
862,oben::ADV,вяре,su
863,oben::ADV,вяре,sopra
864,hinauf::ADV,вяри,in sù
865,hinauf::ADV,вяри,in alto
866,überall::ADV,се́мбе ва́стова,dappertutto
867,nicht::ADV,аф,non
868,ein wenig::ADV,аф лама,un po'
869,ein wenig::ADV,аф лама,un poco
870,kaum::ADV,а́ньцек,a appena
871,sehr::ADV,пяк,molto
872,so::ADV,ста́не,così
873,so::ADV,ста́не,tanto
874,noch::ADV,нинге,ancora
875,nur::ADV,аньцек,solo
876,nur::ADV,аньцек,soltanto
877,schon::ADV,ни,già
878,wieder::ADV,та́га,di nuovo
879,vergebens::ADV,стак,invano
880,vor::PRP,инголе,davanti a
881,hinter::PRP,фтала,dietro
882,hinter::PRP,мельге,dietro
883,unter::PRP,ала,sotto
884,durch::PRP,пачк,per
885,durch::PRP,пачк,attraverso
886,neben::PRP,ваксса,a accanto a
887,zwischen::PRP,ёткса,fra
888,wegen::PRP,сюнеда,a causa di
889,dies::PRN,тя,ciò
890,dies::PRN,тя,questo
891,das::PRN,ся,ciò
892,das::PRN,ся,quello
893,das::PRN,тона,ciò
894,das::PRN,тона,quello
895,alles::PRN,сембе,tutto
896,ich::PRN,мон,ìo
897,du::PRN,тон,tu
898,er::PRN,сон,lui
899,er::PRN,сон,egli
900,wir::PRN,минь,noi
901,ihr::PRN,тинь,voi
902,sie::PRN,синь,loro
903,was::FPRN,мезе,che
904,was::FPRN,мезе,che cosa
905,wer::FPRN,кие,chi
906,wo::FADV,коса,dove
907,wohin::FADV,ков,dove
908,wohin::FADV,коза,dove
909,wie::FADV,ко́да,come
910,warum::FADV,мес,perche
911,wieviel::FNUM,мзя́ра,quanto
912,eins::NUM,фкя,uno
913,zwei::NUM,кафта,due
914,drei::NUM,колма,tre
915,vier::NUM,ниле,quattro
916,fünf::NUM,вете,cinque
917,sechs::NUM,кота,sei
918,sieben::NUM,сисем,sette
919,acht::NUM,кафкса,otto
920,neun::NUM,ве́йхкса,nove
921,zehn::NUM,кемонь,dieci
922,elf::NUM,кефкие,ùndici
923,zwölf::NUM,кемгафтува,dodici
924,zwanzig::NUM,комсь,venti
925,dreißig::NUM,колмогемонь,trenta
926,vierzig::NUM,нильге́монь,quaranta
927,fünfzig::NUM,ве́дьгемонь,cinquanta
928,sechzig::NUM,ко́дгемонь,sessanta
929,siebzig::NUM,сизьге́монь,settanta
930,achtzig::NUM,ка́фксогемонь,ottanta
931,neunzig::NUM,ве́йхксогемонь,novanta
932,hundert::NUM,сяда,cento
933,tausend::NUM,тёжянь,mille
934,und::CNJ,и,e
935,und::CNJ,дъ,e
936,oder::CNJ,или,o
937,oder::CNJ,али,o
938,stehen::V,а́щемс стя́да,stare in piedi
939,sitzen::V,ащемс озада,sedere
940,sitzen::V,ащемс озада,stare seduto
941,liegen::V,ма́дозь а́щемс,giacere
942,hängen::V,нюрьгомс,pèndere
943,hängen::V,нюрьгомс,èssere appeso
944,werden::V,арамс,farsi
945,werden::V,арамс,diventare
946,werden::V,тиевомс,farsi
947,werden::V,тиевомс,diventare
948,passieren::V,лисэмс,succèdere
949,passieren::V,эвондамс,succèdere
950,beginnen::V,ушедомс,cominciare
951,enden::V,лоткамс,finire
952,enden::V,лоткамс,terminare
953,wechseln::V,по́лафнемс,variare
954,wechseln::V,по́лафнемс,cambiare
955,aufgehen[Sonne]::V,стямс,sòrgere
956,aufgehen[Sonne]::V,стямс,spuntare
957,aufgehen[Sonne]::V,лисемс,sòrgere
958,aufgehen[Sonne]::V,лисемс,spuntare
959,untergehen[Sonne]::V,валгомс,tramontare
960,scheinen[Sonne]::V,ва́лдоптомс,splèndere
961,donnern::V,торамс,tonare
962,wehen::V,уфа́мс,soffiare
963,strömen::V,шудемс,fluire
964,fließen::V,шудемс,fluire
965,fließen::V,шудемс,scorrere
966,sich drehen::V,шаромс,girarsi
967,schwanken::V,якамс,oscillare
968,schwanken::V,якамс,barcollare
969,schwingen::V,люксемс,vibrare
970,schwingen::V,люксемс,oscillare
971,schwingen::V,нюрьсемс,vibrare
972,schwingen::V,нюрьсемс,oscillare
973,fallen::V,прамс,cadere
974,fallen::V,прашендомс,cadere
975,brennen::V,паломс,àrdere
976,brennen::V,паломс,bruciare
977,rauchen::V,качадомс,fumare
978,regnen::V,пиземс,piòvere
979,gefrieren::V,эйндамс,gelarsi
980,gefrieren::V,эйндамс,congelarsi
981,gefrieren::V,кельмомс,gelarsi
982,gefrieren::V,кельмомс,congelarsi
983,tauen::V,соламс,sciògliersi
984,schmelzen::V,соламс,fòndere
985,schmelzen::V,соламс,sciògliersi
986,trocknen::V,коськомс,asciugarsi
987,sieden::V,лакамс,bollire
988,faulen::V,наксадомс,marcire
989,verfaulen::V,наксадомс,imputridire
990,reißen::V,сязевомс,strapparsi
991,versinken::V,ваямс,affondare
992,vergehen::V,ётамс,passare
993,erscheinen::V,эвондамс,apparire
994,erscheinen::V,эвондамс,comparire
995,verschwinden::V,юма́мс,sparire
996,verschwinden::V,юма́мс,scomparire
997,sinken::V,валгомс,calare
998,sinken::V,валгомс,scendere
999,abnehmen::V,киремс,diminuire
1000,zunehmen::V,ламокстомс,aumentare
1001,zunehmen::V,рашнемс,aumentare
1002,steigen::V,кеподемс,salire
1003,steigen::V,кеподемс,montare
1004,wachsen::V,касомс,crescere
1005,glänzen::V,цинзелдомс,splèndere
1006,glänzen::V,цифордомс,splèndere
1007,funkeln::V,ци́фтордомс,brillare
1008,funkeln::V,ци́фтордомс,scintillare
1009,lärmen::V,жалнамс,strepitare
1010,lärmen::V,жалнамс,fare chiasso
1011,läuten::V,гайфтемс,suonare
1012,klingeln::V,гайфтемс,suonare
1013,klirren::V,ка́нзеркшнемс,tintinnare
1014,brausen::V,жоледемс,rombare
1015,brausen::V,жоледемс,rumoreggiare
1016,rauschen::V,вжнамс,frusciare
1017,rauschen::V,гамнамс,frusciare
1018,klingen::V,кайгомс,suonare
1019,bellen::V,ува́мс,latrare
1020,bellen::V,ува́мс,abbaiare
1021,heulen::V,сувомс,urlare
1022,heulen::V,сувомс,ululare
1023,heulen::V,урнамс,urlare
1024,heulen::V,урнамс,ululare
1025,blasen::V,уфа́мс,soffiare
1026,pfeifen::V,вяшкомс,fischiare
1027,schreien::V,пешкодомс,gridare
1028,stöhnen::V,куфцемс,gèmere
1029,zittern::V,таромс,tremare
1030,leben::V,эрямс,vìvere
1031,geboren werden::V,шачемс,nàscere
1032,atmen::V,ажнамс,respirare
1033,trinken::V,симомс,bere
1034,essen::V,ярхцамс,mangiare
1035,schlucken::V,нилемс,inghiottire
1036,müde werden::V,сиземс,stancarsi
1037,einschlafen::V,матодовомс,addormentarsi
1038,schlafen::V,удомс,dormire
1039,aufwachen::V,съргоземс,svegliarsi
1040,aufstehen::V,стямс,levarsi
1041,sich erholen::V,ваймосемс,riposarsi
1042,krank werden::V,сярядькстомс,ammalarsi
1043,krank sein::V,сярядемс,èssere malato
1044,schmerzen::V,сярядемс,dolere
1045,husten::V,козомс,tossire
1046,genesen::V,пъ́чкамс,guarire
1047,sterben::V,куломс,morire
1048,umkommen::V,юма́мс,perire
1049,sich bewegen::V,шаштомс,agitarsi
1050,sich rühren::V,сърхка́мс,muòversi
1051,sich erheben::V,стямс,alzarsi
1052,sich setzen::V,озамс,sedersi
1053,hinfallen::V,прамс,cadere
1054,hinfallen::V,сяворемс,cadere
1055,laufen::V,якамс,camminare
1056,laufen::V,якамс,andare a piedi
1057,schreiten::V,молемс,andare
1058,schreiten::V,молемс,procedere
1059,schreiten::V,аськолямс,andare
1060,schreiten::V,аськолямс,procedere
1061,spazierengehen::V,якамс,passeggiare
1062,spazierengehen::V,якамс,andare a passeggio
1063,eilen::V,эряскодомс,andare in fretta
1064,sich beeilen::V,эряскодомс,affrettarsi
1065,sausen::V,лиемс,volare
1066,sausen::V,лиемс,correre
1067,rennen::V,арнемс,correre
1068,springen::V,комотнемс,saltare
1069,klettern::V,ку́цемс,arrampicarsi
1070,schaukeln::V,нюрямс,fare l'altalena
1071,kriechen::V,шаштомс комада,strisciare
1072,schwimmen::V,уемс,nuotare
1073,tauchen::V,юпиемс,tuffarsi
1074,tauchen::V,юпиемс,immèrgersi
1075,tauchen::V,чёпафнемс,tuffarsi
1076,tauchen::V,чёпафнемс,immèrgersi
1077,rudern::V,па́немс ве́неж,remare
1078,fahren::V,ардомс,andare
1079,fahren::V,ардомс,viaggiare
1080,fliegen::V,лиемс,volare
1081,gehen::V,молемс,andare
1082,weggehen::V,тумс,andàrsene
1083,weggehen::V,тумс,andare via
1084,abfahren::V,тумс,partire
1085,anhalten::V,лоткамс,fermarsi
1086,hineingehen::V,сува́мс,entrare
1087,eintreten::V,сува́мс,entrare
1088,kommen::V,самс,venire
1089,ankommen::V,самс,arrivare
1090,ankommen::V,пачкодемс,arrivare
1091,zurückkommen::V,мърдамс,ritornare
1092,bleiben::V,иля́домс,restare
1093,bleiben::V,иля́домс,rimanere
1094,warten::V,учемс,aspettare
1095,erwarten::V,учемс,attèndere
1096,suchen::V,вешемс,cercare
1097,finden::V,мумс,trovare
1098,versuchen::V,варчсемс,tentare
1099,vorbereiten::V,анокламс,preparare
1100,lieben::V,кельгомс,amare
1101,mögen::V,кельгомс,piacere a
1102,mögen::V,кельгомс,volere bene a
1103,lachen::V,рахамс,rìdere
1104,lachen::V,рахсемс,rìdere
1105,rühren::V,токамс седи,commuòvere
1106,weinen::V,авардемс,piàngere
1107,schimpfen::V,сюцемс,imprecare
1108,sich ärgern::V,кяжиямс,stizzirsi
1109,sich ärgern::V,кяжиямс,arrabbiarsi
1110,sich fürchten::V,пелемс,avere paura
1111,fürchten::V,пелемс,temere
1112,fliehen::V,ворьгодемс,fuggire
1113,flüchten::V,ша́домс,sfuggire
1114,flüchten::V,во́рьгодемс,sfuggire
1115,sehen::V,няемс,vedere
1116,anschauen::V,ваномс,guardare
1117,ansehen::V,ваномс,guardare
1118,hören::V,марямс,udire
1119,hören::V,марямс,sentire
1120,zuhören::V,ку́лхдоньомс,ascoltare
1121,probieren::V,варжамс,degustare
1122,probieren::V,варжамс,assaggiare
1123,riechen::V,никса́мс,sentire
1124,fühlen::V,марямс,sentire
1125,scheinen::V,ня́евомс,parere
1126,scheinen::V,ня́евомс,sembrare
1127,zu sehen sein::V,ня́евомс,vedersi
1128,vernehmen::V,марямс,sentire
1129,vernehmen::V,марямс,percepire
1130,frieren::V,паломс,aver freddo
1131,frieren::V,кельмомс,aver freddo
1132,tun::V,тиемс,fare
1133,können::V,маштомс,sapere
1134,wollen::V,-не-,volere
1135,anfangen::V,ушедомс,iniziare
1136,anfangen::V,ушедомс,cominciare
1137,beenden::V,аде́ламс,finire
1138,beenden::V,аде́ламс,terminare
1139,aufhören::V,лоткамс,finire
1140,aufhören::V,лоткамс,cessare
1141,gelingen::V,удалакшнемс,riuscire
1142,geraten::V,лисемс,stare
1143,öffnen::V,панжемс,aprire
1144,schließen::V,сёлгомс,chiùdere
1145,stellen::V,путомс,porre
1146,stellen::V,путомс,mettere
1147,setzen::V,озафнемс,porre
1148,setzen::V,озафнемс,mettere
1149,setzen::V,озавтнемс,porre
1150,setzen::V,озавтнемс,mettere
1151,legen::V,путомс,posare
1152,legen::V,путомс,mettere
1153,berühren::V,токамс,toccare
1154,verbinden::V,сотомс,unire
1155,verbinden::V,сотомс,congiùngere
1156,bedecken::V,комачамс,coprire
1157,bedecken::V,комачамс,ricoprire
1158,bedecken::V,вельхтямс,coprire
1159,bedecken::V,вельхтямс,ricoprire
1160,aufhängen::V,повфтамс,attaccare
1161,anzünden::V,крьвя́стемс,accèndere
1162,anzünden::V,крьвя́стемс,incendiare
1163,aufheben::V,кеподемс,raccògliere
1164,aufheben::V,касфтомс,raccògliere
1165,zurücklassen::V,ка́домс,lasciare
1166,zurücklassen::V,ка́домс,lasciare indietro
1167,verlieren::V,юма́фтомс,pèrdere
1168,fallen lassen::V,прафтомс,lasciare cadere
1169,machen::V,тиемс,fare
1170,herstellen::V,анокламс,produrre
1171,herstellen::V,анокламс,fabbricare
1172,bauen::V,путомс,costruire
1173,reparieren::V,петемс,riparare
1174,verbessern::V,цебярьгофтомс,migliorare
1175,ändern::V,полафтомс,mutare
1176,ändern::V,полафтомс,cambiare
1177,graben::V,шу́вомс,scavare
1178,graben::V,та́ргамс,scavare
1179,beugen::V,мяндемс,chinare
1180,beugen::V,мяндемс,flettere
1181,biegen::V,комафтомс,tòrcere
1182,drehen::V,шо́вамс,girare
1183,drehen::V,ша́рфнемс,girare
1184,wenden::V,ша́рфтомс,girare
1185,wenden::V,ша́рфтомс,voltare
1186,umdrehen::V,шарфтомс,rivoltare
1187,heben::V,ке́подемс,levare
1188,hochheben::V,ке́подемс,levare
1189,hochheben::V,ке́подемс,sollevare
1190,hochheben::V,ка́сфтомс,levare
1191,hochheben::V,ка́сфтомс,sollevare
1192,ergreifen::V,фатямс,afferrare
1193,halten::V,кирдемс,tenere
1194,drücken::V,люпшта́мс,premere
1195,schieben::V,шашфтомс,spìngere
1196,kratzen::V,а́нгорямс,grattare
1197,kratzen::V,а́нгорямс,graffiare
1198,kratzen::V,киськоря́мс,grattare
1199,kratzen::V,киськоря́мс,graffiare
1200,lecken::V,нолсемс,leccare
1201,beißen::V,сускомс,mòrdere
1202,abreißen::V,сяземс,staccarsi
1203,abreißen::V,сяземс,strapparsi
1204,abschneiden::V,керомс,tagliare
1205,binden::V,сотомс,legare
1206,binden::V,сотомс,bendare
1207,stecken::V,сялгомс,ficcare
1208,brechen::V,си́ннемс,rompere
1209,brechen::V,ка́лафтомс,rompere
1210,klopfen::V,чакамс,bàttere
1211,klopfen::V,чакиемс,bàttere
1212,hauen::V,шавомс,picchiare
1213,hauen::V,пиксомс,picchiare
1214,kleben::V,пе́тфнемс,incollare
1215,reiben::V,шо́вамс,fregare
1216,streichen::V,вадемс,spalmare
1217,schleifen::V,шо́вамс,arrotare
1218,schneiden::V,керомс,tagliare
1219,rütteln::V,та́рфтомс,scuòtere
1220,schütteln::V,шука́демс,agitare
1221,schütteln::V,шука́демс,scuòtere
1222,schwenken::V,яфодемс,agitare
1223,schwenken::V,яфодемс,sventolare
1224,schütten::V,каямс,versare
1225,schütten::V,нюрьхтя́мс,versare
1226,füllen::V,пяшкодемс,riempire
1227,einwickeln::V,тапардамс,involtare
1228,tragen::V,кандомс,portare
1229,schleppen::V,ускомс,trainare
1230,schleppen::V,ускомс,trascinare
1231,ziehen::V,ускомс,tirare
1232,aufbewahren::V,ванфтомс,custodire
1233,aufbewahren::V,ванфтомс,conservare
1234,werfen::V,ёрямс,gettare
1235,werfen::V,ёрямс,lanciare
1236,fangen::V,кунда́мс,prèndere
1237,fangen::V,кунда́мс,acchiappare
1238,packen::V,фатямс,pigliare
1239,packen::V,фатямс,afferrare
1240,verstecken::V,кяшемс,nascondere
1241,teilen::V,явомс,divìdere
1242,schicken::V,кучемс,inviare
1243,bringen::V,кандомс,portare
1244,bringen::V,кандомс,apportare
1245,bringen::V,пачфтемс,portare
1246,bringen::V,пачфтемс,apportare
1247,hinzufügen::V,пу́томс та́га,aggiùngere
1248,hinzufügen::V,ма́ксомс та́га,aggiùngere
1249,bekommen::V,сявомс,ricevere
1250,erhalten::V,сявомс,ricevere
1251,nehmen::V,сявомс,prèndere
1252,wählen::V,ко́чкамс,elèggere
1253,wählen::V,ко́чкамс,scegliere
1254,auswählen::V,кочкамс,scegliere
1255,bewahren::V,ванфтомс,conservare
1256,behindern::V,шорямс,impedire
1257,verderben::V,коламс,guastare
1258,verderben::V,гастямс,guastare
1259,beschädigen::V,тиендемс зиян,danneggiare
1260,zerbrechen::V,тапамс,rompere
1261,zerbrechen::V,тапамс,spezzare
1262,zerreißen::V,сяземс,stracciare
1263,zerstören::V,ка́лафтомс,distrùggere
1264,verbrennen::V,пълхта́мс,bruciare
1265,geben::V,ма́ксомс,dare
1266,reichen::V,максомс,pòrgere
1267,schenken::V,каземс,regalare
1268,versprechen::V,ма́ксомс вал,promettere
1269,wünschen::V,арьсемс,augurare
1270,loben::V,шна́мс,lodare
1271,küssen::V,палсемс,baciare
1272,wiegen::V,нюря́фтомс,cullare
1273,wiegen::V,нюря́фтомс,dondolare
1274,zudecken::V,вельхтямс,coprire
1275,wecken::V,стя́фтомс,svegliare
1276,wecken::V,съ́ргозьфтемс,svegliare
1277,zeigen::V,няфтемс,indicare
1278,führen::V,вятемс,guidare
1279,führen::V,вятемс,condurre
1280,lehren::V,тонафтомс,insegnare
1281,unterrichten::V,тонафтомс,istruire
1282,unterrichten::V,тонафтомс,insegnare
1283,aufziehen::V,касфтомс,allevare
1284,leiten::V,вятемс,avviare
1285,leiten::V,вятемс,dirìgere
1286,antreiben::V,вятемс,incitare
1287,lassen::V,кошардомс,fare
1288,einladen::V,тердемс,invitare
1289,einladen::V,серьгядемс,invitare
1290,vereinigen::V,пуроптомс,unire
1291,vereinigen::V,кочкамс марса,unire
1292,besuchen::V,варжамс,visitare
1293,besuchen::V,варжамс,far vìsita a
1294,treffen::V,васьфтомс,incontrare
1295,sich versammeln::V,кочкавомс,rinunirsi
1296,spielen::V,налхксемс,giocare
1297,singen::V,морамс,cantare
1298,tanzen::V,кштимс,danzare
1299,sich trennen::V,явомс,separarsi
1300,verlassen::V,кадондомс,lasciare
1301,verlassen::V,кадондомс,abbandonare
1302,retten::V,идемс,salvare
1303,retten::V,араламс,salvare
1304,bewachen::V,ваномс,custodire
1305,schützen::V,а́раламс,protèggere
1306,verteidigen::V,а́раламс,difèndere
1307,sich schlagen::V,тюремс,bàttersi
1308,schießen::V,ляцемс,sparare
1309,siegen::V,сяськомс,vìncere
1310,ärgern::V,кяжияфтомс,stizzire
1311,schlagen::V,токамс,bàttere
1312,treten::V,тапамс,calciare
1313,stechen::V,пупамс,pùngere
1314,stechen::V,сялгомс,pùngere
1315,stoßen::V,тостядемс,urtare
1316,stoßen::V,тостядемс,spìngere
1317,stehlen::V,саламс,rubare
1318,stören::V,шорсемс,disturbare
1319,belästigen::V,токсамс,molestare
1320,belästigen::V,токсамс,importunare
1321,belästigen::V,аф кадомс ваймама,molestare
1322,belästigen::V,аф кадомс ваймама,importunare
1323,verbergen::V,кяшемс,celare
1324,verbergen::V,кяшемс,nascondere
1325,täuschen::V,васькафтомс,ingannare
1326,täuschen::V,кяльготнемс,ingannare
1327,betrügen::V,васькафнемс,frodare
1328,betrügen::V,васькафнемс,truffare
1329,töten::V,шавомс,uccìdere
1330,töten::V,аде́ламс,uccìdere
1331,wohnen::V,эрямс,abitare
1332,arbeiten::V,покодемс,lavorare
1333,sammeln::V,кочкамс,raccògliere
1334,sammeln::V,кочкамс,collezionare
1335,sammeln::V,пу́роптомс,raccògliere
1336,sammeln::V,пу́роптомс,collezionare
1337,pflücken::V,фатнемс,cògliere
1338,pflücken::V,нотфнемс,cògliere
1339,jagen::V,кунда́мс,cacciare
1340,fischen::V,калонь кунда́мс,pescare
1341,fassen::V,кунда́мс,catturare
1342,fassen::V,кунда́мс,acchiappare
1343,hüten::V,ваномс,pascolare
1344,treiben::V,панемс,spìngere
1345,anbinden::V,сотомс,legare
1346,anbinden::V,сотомс,attaccare
1347,füttern::V,трямс,dar da mangiare a
1348,füttern::V,а́ндомс,dar da mangiare a
1349,melken::V,потямс,mùngere
1350,hacken::V,лазондомс,tritare
1351,hacken::V,лазондомс,spaccare
1352,gießen::V,валомс,annaffiare
1353,reifen::V,кенеремс,maturare
1354,zubereiten::V,анокламс,preparare
1355,kochen::V,пидемс,cuòcere
1356,backen::V,пидемс,cuòcere
1357,backen::V,пидемс,cuòcere al forno
1358,braten::V,пуштомс,frìggere
1359,braten::V,пуштомс,arrostire
1360,umrühren::V,шорямс,mescolare
1361,stricken::V,кодамс,llavorare a maglia
1362,nähen::V,стамс,cucire
1363,färben::V,а́рхтомс,tìngere
1364,reinigen::V,ва́ткамс,pulire
1365,reinigen::V,ва́ткамс,nettare
1366,reinigen::V,а́роптомс,pulire
1367,reinigen::V,а́роптомс,nettare
1368,waschen::V,муськомс,lavare
1369,abwischen::V,нардамс,asciugare
1370,spülen::V,оргалдомс,lavare
1371,spülen::V,оргалдомс,sciacquare
1372,fegen::V,тяемс,spazzare
1373,kehren::V,тяемс,spazzare
1374,baden::V,э́шелямс,bagnarsi
1375,baden::V,э́шелямс,fare il bagno
1376,sich waschen::V,штамс,lavarsi
1377,ausziehen::V,кайсефтемс,tògliersi
1378,anziehen::V,ща́фтомс,mettersi
1379,anziehen::V,ща́фтомс,indossare
1380,sich anziehen::V,щамс,vestirsi
1381,kämmen::V,се́ендемс,pettinare
1382,schmücken::V,на́ряжамс,ornare
1383,schmücken::V,на́ряжамс,decorare
1384,schmücken::V,ма́зоптомс,ornare
1385,schmücken::V,ма́зоптомс,decorare
1386,sagen::V,азомс,dire
1387,sagen::V,мярьгомс,dire
1388,sprechen::V,корхтамс,parlare
1389,reden::V,корхнемс,parlare
1390,sich unterhalten::V,корхнемс,conversare
1391,fragen::V,ки́зефтемс,chièdere
1392,fragen::V,ки́зефтемс,domandare
1393,bitten::V,а́намс,pregare
1394,bitten::V,ве́шемс,pregare
1395,erzählen::V,а́зондомс,narrare
1396,erzählen::V,а́зондомс,raccontare
1397,mitteilen::V,азомс,comunicare
1398,nennen::V,лемдемс,nominare
1399,nennen::V,путомс лем,nominare
1400,rufen::V,серьгядемс,chiamare
1401,prahlen::V,шна́фтомс пря́,vantarsi
1402,übersetzen::V,ётафтомс,tradurre
1403,denken::V,арьсемс,pensare
1404,glauben::V,кемамс,credere
1405,bemerken::V,ня́емс,notare
1406,bemerken::V,ня́емс,osservare
1407,erkennen::V,содамс,riconoscere
1408,begreifen::V,сатомс,capire
1409,begreifen::V,сатомс,comprèndere
1410,verstehen::V,шарьхкодемс,intèndere
1411,verstehen::V,шарьхкодемс,comprèndere
1412,lernen::V,тонафнемс,imparare
1413,lernen::V,тонафнемс,apprèndere
1414,wissen::V,со́дамс,sapere
1415,sich erinnern an::V,лятфтамс,ricordare
1416,sich erinnern an::V,лятфтамс,ricordarsi di
1417,vergessen::V,юкстамс,dimenticare
1418,messen::V,ункснемс,misurare
1419,zählen::V,лу́вомс,contare
1420,zählen::V,а́рьсемс,contare
1421,rechnen::V,лувомс,contare
1422,rechnen::V,лувомс,calcolare
1423,lesen::V,лувомс,lèggere
1424,lesen::V,морафтомс,lèggere
1425,malen::V,рисова́ндамс,dipìngere
1426,zeichnen::V,рисова́ндамс,disegnare
1427,schreiben::V,сёрмадомс,scrìvere
1428,besitzen::V,улемс азоркс,possedere
1429,kaufen::V,рамамс,comprare
1430,kaufen::V,рамамс,acquistare
1431,verkaufen::V,мимс,vendere
1432,bezahlen::V,пандомс,pagare
1433,zahlen::V,па́ндомс,pagare
1434,beherrschen::V,азорондамс,dominare
1435,ertragen::V,кирдемс,sopportare
1436,Netz::N,,rete
