,Concept_ID,lez,de
769,abnehmen::V,тӏимил хьун,abnehmen
770,abnehmen::V,гъвечӏи хьун,abnehmen
771,zunehmen::V,артух хьун,zunehmen
772,steigen::V,хкаж хьун,steigen
773,wachsen::V,экъечӏун,wachsen
774,glänzen::V,цӏарцӏар гун,glänzen
775,funkeln::V,нур гун,funkeln
776,lärmen::V,ван авун,lärmen
777,läuten::V,зенг ягъун,läuten
778,klingeln::V,зенг ягъун,klingeln
779,klirren::V,зигринг авун,klirren
780,brausen::V,къати хьун,brausen
781,rauschen::V,вишриш авун,rauschen
782,klingen::V,ван авун,klingen
783,bellen::V,элуькьун,bellen
784,heulen::V,къув ягъун,heulen
785,blasen::V,уф гун,blasen
786,pfeifen::V,уьфт ягъун,pfeifen
787,schreien::V,гьараюн,schreien
788,stöhnen::V,суза авун,stöhnen
789,zittern::V,зурзун,zittern
790,leben::V,яшамиш хьун,leben
791,geboren werden::V,хьун,geboren werden
792,atmen::V,нефес чӏугун,atmen
793,trinken::V,хъун,trinken
794,essen::V,тӏуьн,essen
795,schlucken::V,туькьуьнун,schlucken
796,müde werden::V,галатун,müde werden
797,müde werden::V,юргъун хьун,müde werden
798,einschlafen::V,ксун,einschlafen
799,schlafen::V,ксун,schlafen
800,aufwachen::V,ахварай аватун,aufwachen
801,aufstehen::V,къарагъун,aufstehen
802,sich erholen::V,ял ягъун,sich erholen
803,krank werden::V,кефсуз хьун,krank werden
804,krank sein::V,тӏа хьун,krank sein
805,schmerzen::V,тӏа хьун,schmerzen
806,husten::V,уьгьуь ягъун,husten
807,genesen::V,сагъ хъхьун,genesen
808,sterben::V,кьин,sterben
809,umkommen::V,терг хьун,umkommen
810,sich bewegen::V,юзун,sich bewegen
811,sich rühren::V,юзун,sich rühren
812,sich erheben::V,къарагъун,sich erheben
813,sich setzen::V,ацукьун,sich setzen
814,hinfallen::V,алукьун,hinfallen
815,laufen::V,къекъуьн,laufen
816,schreiten::V,ккамар къачун,schreiten
817,spazierengehen::V,сейр авун,spazierengehen
818,eilen::V,тади авун,eilen
819,sich beeilen::V,гьерекатун,sich beeilen
820,sausen::V,чкурун,sausen
821,rennen::V,катун,rennen
822,rennen::V,зверун,rennen
823,springen::V,хкадарун,springen
824,klettern::V,акьахун,klettern
825,kriechen::V,капаралди фин,kriechen
826,schwimmen::V,сирнав авун,schwimmen
827,tauchen::V,кьилихъди циз вегьин,tauchen
828,rudern::V,кьусуйралди лодка гьалун,rudern
829,rudern::V,цуьруьгъуьлдалди кӏватӏун,rudern
830,fahren::V,фин,fahren
831,fliegen::V,лув гун,fliegen
832,fliegen::V,цавай фин,fliegen
833,gehen::V,фин,gehen
834,weggehen::V,хъфин,weggehen
835,abfahren::V,фин,abfahren
836,abfahren::V,рекье гьатун,abfahren
837,anhalten::V,акъвазун,anhalten
838,hineingehen::V,гьахьун,hineingehen
839,eintreten::V,гьахьун,eintreten
840,kommen::V,атун,kommen
841,ankommen::V,атун,ankommen
842,zurückkommen::V,хтун,zurückkommen
843,bleiben::V,амукьун,bleiben
844,warten::V,гуьзлемишун,warten
845,erwarten::V,вил алаз акъвазун,erwarten
846,suchen::V,къекъуьн,suchen
847,finden::V,жугъун,finden
848,versuchen::V,алахъун,versuchen
849,vorbereiten::V,гьазурун,vorbereiten
850,lieben::V,кӏан хьун,lieben
851,mögen::V,рикӏ ацукьун,mögen
852,lachen::V,хъуьруьн,lachen
853,weinen::V,шехьун,weinen
854,schimpfen::V,сеперар гун,schimpfen
855,schimpfen::V,экъуьгъунар авун,schimpfen
856,sich ärgern::V,хъел акатун,sich ärgern
857,sich fürchten::V,кичӏе хьун,sich fürchten
858,fürchten::V,къурхутмиш хьун,fürchten
859,fliehen::V,катун,fliehen
860,flüchten::V,катун,flüchten
861,sehen::V,акун,sehen
862,anschauen::V,вил вегьин,anschauen
863,ansehen::V,килигун,ansehen
864,hören::V,ван хьун,hören
865,zuhören::V,яб гун,zuhören
866,probieren::V,дад акун,probieren
867,riechen::V,ни чӏугун,riechen
868,fühlen::V,гьисс авун,fühlen
869,frieren::V,кьун,frieren
870,frieren::V,мекьи хьун,frieren
871,tun::V,авун,tun
872,können::V,хьун,können
873,können::V,акъакьун,können
874,wollen::V,кӏан хьун,wollen
875,anfangen::V,башламишун,anfangen
876,beenden::V,куьтягьун,beenden
877,aufhören::V,акъвазун,aufhören
878,gelingen::V,арадал атун,gelingen
879,geraten::V,акъатун,geraten
880,öffnen::V,ахъаюн,öffnen
881,schließen::V,акьалун,schließen
882,stellen::V,эцигун,stellen
883,setzen::V,ацукьарун,setzen
884,legen::V,эцигун,legen
885,berühren::V,хкӏурун,berühren
886,verbinden::V,гилигун,verbinden
887,bedecken::V,кӏевун,bedecken
888,aufhängen::V,куьрсарун,aufhängen
889,anzünden::V,куькӏуьрун,anzünden
890,aufheben::V,хкажун,aufheben
891,zurücklassen::V,тун,zurücklassen
892,verlieren::V,квадарун,verlieren
893,fallen lassen::V,авадрун,fallen lassen
894,machen::V,авун,machen
895,machen::V,кар авун,machen
896,herstellen::V,расун,herstellen
897,bauen::V,туькӏуьрун,bauen
898,reparieren::V,расун,reparieren
899,verbessern::V,хъсанрун,verbessern
900,ändern::V,табдил авун,ändern
901,graben::V,эгъуьнун,graben
902,beugen::V,акӏажарун,beugen
903,beugen::V,кангур авун,beugen
904,biegen::V,патахъарун,biegen
905,drehen::V,алчударун,drehen
906,umdrehen::V,элкъуьрун,umdrehen
907,heben::V,хкажун,heben
908,hochheben::V,хкажун,hochheben
909,ergreifen::V,агалчна кьун,ergreifen
910,halten::V,кьун,halten
911,drücken::V,чуькьуьн,drücken
912,schieben::V,хуртӏ гун,schieben
913,kratzen::V,къадгъунун,kratzen
914,lecken::V,мез гун,lecken
915,beißen::V,кӏасун,beißen
916,abreißen::V,галудун,abreißen
917,abschneiden::V,атӏун,abschneiden
918,stecken::V,сухун,stecken
919,brechen::V,хун,brechen
920,brechen::V,кукӏварун,brechen
921,klopfen::V,тахъ-тахъ авун,klopfen
922,hauen::V,ягъун,hauen
923,kleben::V,алкӏурун,kleben
924,kleben::V,кукӏурун,kleben
925,reiben::V,тӏушунун,reiben
926,streichen::V,алтадун,streichen
927,schleifen::V,кӏвенкӏв авун,schleifen
928,schneiden::V,атӏун,schneiden
929,rütteln::V,къарсурун,rütteln
930,schütteln::V,къарсурун,schütteln
931,schwenken::V,элягъун,schwenken
932,schwenken::V,галтадун,schwenken
933,schütten::V,цун,schütten
934,füllen::V,ацӏурун,füllen
935,einwickeln::V,кутун,einwickeln
936,einwickeln::V,элкъуьрун,einwickeln
937,tragen::V,тухун,tragen
938,schleppen::V,галчӏурун,schleppen
939,ziehen::V,ялун,ziehen
940,ziehen::V,чӏугун,ziehen
941,aufbewahren::V,хуьн,aufbewahren
942,werfen::V,гадрун,werfen
943,fangen::V,кьун,fangen
944,packen::V,кьун,packen
945,verstecken::V,кӏевун,verstecken
946,teilen::V,паюн,teilen
947,schicken::V,ракъурун,schicken
948,bringen::V,гъун,bringen
949,hinzufügen::V,алава авун,hinzufügen
950,bekommen::V,къачун,bekommen
951,bekommen::V,жугъурун,bekommen
952,erhalten::V,къачун,erhalten
953,nehmen::V,къачун,nehmen
954,wählen::V,хкягъун,wählen
955,auswählen::V,хкягъун,auswählen
956,bewahren::V,хуьн,bewahren
957,behindern::V,манийвал авун,behindern
958,verderben::V,чӏурун,verderben
959,beschädigen::V,нукьсанвал гун,beschädigen
960,zerbrechen::V,хун,zerbrechen
961,zerreißen::V,къазунун,zerreißen
962,zerstören::V,чӏурун,zerstören
963,zerstören::V,барбатӏун,zerstören
964,verbrennen::V,ккун,verbrennen
965,geben::V,гун,geben
966,reichen::V,вугун,reichen
967,reichen::V,гун,reichen
968,schenken::V,пишкеш авун,schenken
969,versprechen::V,гаф гун,versprechen
970,wünschen::V,дуьа авун,wünschen
971,loben::V,тариф авун,loben
972,küssen::V,темен гун,küssen
973,wiegen::V,эчӏягъун,wiegen
974,zudecken::V,гьалдун,zudecken
975,wecken::V,ахварай авудун,wecken
976,zeigen::V,къалурун,zeigen
977,führen::V,тухун,führen
978,lehren::V,кӏелиз тун,lehren
979,unterrichten::V,тарс гун,unterrichten
980,aufziehen::V,тербия гун,aufziehen
981,aufziehen::V,тербияламишун,aufziehen
982,leiten::V,идара авун,leiten
983,antreiben::V,тади кутун,antreiben
984,einladen::V,теклиф авун,einladen
985,vereinigen::V,сад авун,vereinigen
986,besuchen::V,кьилив атун,besuchen
987,treffen::V,гьалтун,treffen
988,sich versammeln::V,алтӏушун,sich versammeln
989,spielen::V,къугъун,spielen
990,singen::V,лугьун,singen
991,singen::V,мани лугьун,singen
992,tanzen::V,кьуьл авун,tanzen
993,sich trennen::V,къакъатун,sich trennen
994,verlassen::V,гъил къачун,verlassen
995,retten::V,къутармишун,retten
996,bewachen::V,хуьн,bewachen
997,schützen::V,хуьн,schützen
998,verteidigen::V,хуьн,verteidigen
999,sich schlagen::V,кукӏун,sich schlagen
1000,schießen::V,акъатун,schießen
1001,siegen::V,гъалиб хьун,siegen
1002,ärgern::V,хъел гъун,ärgern
1003,ärgern::V,хъел кутун,ärgern
1004,schlagen::V,ягъун,schlagen
1005,schlagen::V,галукьарун,schlagen
1006,treten::V,кьуьл къекъягъун,treten
1007,treten::V,кьуьл эцягъун,treten
1008,stechen::V,акьадарун,stechen
1009,stoßen::V,эцягъун,stoßen
1010,stehlen::V,чуьнуьхун,stehlen
1011,stören::V,хкуьрун,stören
1012,belästigen::V,хкуьрун,belästigen
1013,belästigen::V,азият гун,belästigen
1014,verbergen::V,далдаламишун,verbergen
1015,täuschen::V,алцурарун,täuschen
1016,täuschen::V,алцуррун,täuschen
1017,betrügen::V,алцурарун,betrügen
1018,betrügen::V,гьарамзадавал авун,betrügen
1019,töten::V,яна кьин,töten
1020,wohnen::V,дуланмиш хьун,wohnen
1021,arbeiten::V,кӏвалахун,arbeiten
1022,arbeiten::V,кӏвалах авун,arbeiten
1023,sammeln::V,кӏватӏун,sammeln
1024,pflücken::V,атӏун,pflücken
1025,jagen::V,гъуьрч авун,jagen
1026,fischen::V,гъетер кьун,fischen
1027,fassen::V,кьун,fassen
1028,hüten::V,чӏура хуьн,hüten
1029,treiben::V,гьалун,treiben
1030,anbinden::V,акалун,anbinden
1031,füttern::V,ем гун,füttern
1032,melken::V,ацун,melken
1033,hacken::V,куьткуьнун,hacken
1034,gießen::V,яд гун,gießen
1035,reifen::V,чурун,reifen
1036,reifen::V,агакьун,reifen
1037,zubereiten::V,гьазурун,zubereiten
1038,kochen::V,ругун,kochen
1039,backen::V,чурун,backen
1040,braten::V,чурун,braten
1041,umrühren::V,какадарун,umrühren
1042,stricken::V,хурун,stricken
1043,nähen::V,цун,nähen
1044,färben::V,шир ягъун,färben
1045,reinigen::V,михьун,reinigen
1046,waschen::V,чуьхуьн,waschen
1047,abwischen::V,гуьцӏун,abwischen
1048,spülen::V,экъуьрун,spülen
1049,fegen::V,шуткун,fegen
1050,kehren::V,кул алтадун,kehren
1051,baden::V,эхъуьн,baden
1052,sich waschen::V,жендек чуьхуьн,sich waschen
1053,ausziehen::V,хутӏунун,ausziehen
1054,ausziehen::V,галудун,ausziehen
1055,anziehen::V,алукӏун,anziehen
1056,sich anziehen::V,алукӏун,sich anziehen
1057,sich anziehen::V,парталар алукӏун,sich anziehen
1058,kämmen::V,эвягъун,kämmen
1059,schmücken::V,безетмишун,schmücken
1060,schmücken::V,гуьрчегарун,schmücken
1061,sagen::V,лугьун,sagen
1062,sprechen::V,рахун,sprechen
1063,reden::V,рахун,reden
1064,sich unterhalten::V,ихтилат авун,sich unterhalten
1065,fragen::V,жузун,fragen
1066,bitten::V,тӏалабун,bitten
1067,erzählen::V,ахъаюн,erzählen
1068,mitteilen::V,хабар гун,mitteilen
1069,nennen::V,тӏвар гун,nennen
1070,rufen::V,эверун,rufen
1071,prahlen::V,яцӏу гафар авун,prahlen
1072,übersetzen::V,таржума авун,übersetzen
1073,übersetzen::V,гафладун,übersetzen
1074,denken::V,фикир авун,denken
1075,glauben::V,агъун,glauben
1076,bemerken::V,фикир гун,bemerken
1077,begreifen::V,гъавурда акьун,begreifen
1078,lernen::V,кӏелун,lernen
1079,wissen::V,чир хьун,wissen
1080,wissen::V,чирхьун,wissen
1081,sich erinnern an::V,рикӏел хуьн,sich erinnern an
1082,vergessen::V,рикӏелай фин,vergessen
1083,vergessen::V,рикӏелай алатун,vergessen
1084,messen::V,алцумун,messen
1085,zählen::V,гьисабун,zählen
1086,rechnen::V,гьисабун,rechnen
1087,lesen::V,кӏелун,lesen
1088,malen::V,кхьин,malen
1089,malen::V,шикилар чӏугун,malen
1090,zeichnen::V,чӏугун,zeichnen
1091,schreiben::V,кхьин,schreiben
1092,besitzen::V,иеси хьун,besitzen
1093,kaufen::V,къачун,kaufen
1094,kaufen::V,маса къачун,kaufen
1095,verkaufen::V,гун,verkaufen
1096,verkaufen::V,маса гун,verkaufen
1097,bezahlen::V,къимет гун,bezahlen
1098,bezahlen::V,эвезда авун,bezahlen
1099,bezahlen::V,гьакъи агакьрун,bezahlen
1100,zahlen::V,къимет гун,zahlen
1101,zahlen::V,эвезда авун,zahlen
1102,zahlen::V,гьакъи агакьрун,zahlen
1103,beherrschen::V,иеси хьун,beherrschen
1104,ertragen::V,таб гун,ertragen
1105,Oberschenkel::N,,Oberschenkel
1106,Strömung::N,,Strömung
1107,Moor::N,,Moor
1108,Gedächtnis::N,,Gedächtnis
1109,Ski::N,,Ski
1110,Platte::N,,Platte
1111,Leine::N,,Leine
1112,Geschäft::N,,Geschäft
1113,dick[Gegenstand]::A,,dick
1114,auf einmal::ADV,,auf einmal
1115,zurück::ADV,,zurück
1116,wieder::ADV,,wieder
1117,wehen::V,,wehen
1118,rauchen::V,,rauchen
1119,schaukeln::V,,schaukeln
1120,rühren::V,,rühren
1121,scheinen::V,,scheinen
1122,zu sehen sein::V,,zu sehen sein
1123,vernehmen::V,,vernehmen
1124,wenden::V,,wenden
1125,binden::V,,binden
1126,lassen::V,,lassen
1127,erkennen::V,,erkennen
1128,verstehen::V,,verstehen
