,Concept_ID,fi,es
830,dorthin::ADV,sinne,allí
831,dorthin::ADV,sinne,hacia allí
832,dorthin::ADV,tuonne,allí
833,dorthin::ADV,tuonne,hacia allí
834,geradeaus::ADV,suoraan,todo derecho
835,vorwärts::ADV,eteenpäin,adelante
836,rückwärts::ADV,taaksepäin,hacia atrás
837,zurück::ADV,takaisin,atrás
838,unten::ADV,alhaalla,abajo
839,hinab::ADV,alas,hacia abajo
840,oben::ADV,ylhäällä,arriba
841,hinauf::ADV,ylös,hacia arriba
842,überall::ADV,kaikkialla,por todas partes
843,nicht::ADV,ei,no
844,ein wenig::ADV,vähän,un poco
845,kaum::ADV,tuskin,apenas
846,sehr::ADV,kovin,muy
847,sehr::ADV,kovin,mucho
848,sehr::ADV,oikein,muy
849,sehr::ADV,oikein,mucho
850,so::ADV,näin,tan
851,noch::ADV,vielä,aún
852,noch::ADV,vielä,todavía
853,nur::ADV,vain,solamente
854,nur::ADV,ainoastaan,solamente
855,schon::ADV,jo,ya
856,wieder::ADV,taas,de nuevo
857,wieder::ADV,jälleen,de nuevo
858,vergebens::ADV,turhaan,en vano
859,vor::PRP,edessä,antes de
860,vor::PRP,edessä,delante de
861,hinter::PRP,takana,tras
862,hinter::PRP,takana,detrás de
863,unter::PRP,alla,bajo
864,unter::PRP,alla,debajo de
865,durch::PRP,läpi,por
866,durch::PRP,läpi,a través de
867,durch::PRP,kautta,por
868,durch::PRP,kautta,a través de
869,neben::PRP,vieressä,al lado de
870,zwischen::PRP,välillä,entre
871,wegen::PRP,takia,por
872,wegen::PRP,takia,a causa de
873,wegen::PRP,vuoksi,por
874,wegen::PRP,vuoksi,a causa de
875,dies::PRN,tämä,esto
876,das::PRN,se,eso
877,das::PRN,se,esto
878,alles::PRN,kaikki,todo
879,ich::PRN,minä,yo
880,du::PRN,sinä,tú
881,er::PRN,hän,él
882,wir::PRN,me,nosotros
883,ihr::PRN,te,vosotros
884,sie::PRN,he,ellos
885,was::FPRN,mikä,qué
886,wer::FPRN,ken,quién
887,wer::FPRN,kuka,quién
888,wo::FADV,missä,dónde
889,wohin::FADV,mihin,adónde
890,wohin::FADV,mihin,hacia dónde
891,wie::FADV,miten,cómo
892,wie::FADV,kuinka,cómo
893,warum::FADV,miksi,por qué
894,wieviel::FNUM,paljonko,cuánto
895,wieviel::FNUM,kuinka paljon,cuánto
896,eins::NUM,yksi,uno
897,zwei::NUM,kaksi,dos
898,drei::NUM,kolme,tres
899,vier::NUM,neljä,cuatro
900,fünf::NUM,viisi,cinco
901,sechs::NUM,kuusi,seis
902,sieben::NUM,seitsemän,siete
903,acht::NUM,kahdeksan,ocho
904,neun::NUM,yhdeksän,nueve
905,zehn::NUM,kymmenen,diez
906,elf::NUM,yksitoista,once
907,zwölf::NUM,kaksitoista,doce
908,zwanzig::NUM,kaksikymmentä,veinte
909,dreißig::NUM,kolmekymmentä,treinta
910,vierzig::NUM,neljäkymmentä,cuarenta
911,fünfzig::NUM,viisikymmentä,cincuenta
912,sechzig::NUM,kuusikymmentä,sesenta
913,siebzig::NUM,seitsemänkymmentä,setenta
914,achtzig::NUM,kahdeksankymmentä,ochenta
915,neunzig::NUM,yhdeksänkymmentä,noventa
916,hundert::NUM,sata,cien
917,hundert::NUM,sata,ciento
918,tausend::NUM,tuhat,mil
919,und::CNJ,ja,y
920,oder::CNJ,tai,o
921,stehen::V,seisoa,estar de pie
922,sitzen::V,istua,estar sentado
923,liegen::V,maata,yacer
924,liegen::V,maata,estar acostado
925,hängen::V,riippua,pender
926,werden::V,tulla,hacerse
927,werden::V,joutua,hacerse
928,passieren::V,sattua,suceder
929,passieren::V,tapahtua,suceder
930,beginnen::V,alkaa,iniciarse
931,beginnen::V,alkaa,principiar
932,enden::V,loppua,acabar
933,enden::V,loppua,terminar
934,enden::V,päättyä,acabar
935,enden::V,päättyä,terminar
936,wechseln::V,vaihtua,variar
937,wechseln::V,vaihtua,alternar
938,wechseln::V,vaihdella,variar
939,wechseln::V,vaihdella,alternar
940,aufgehen[Sonne]::V,nousta,salir
941,untergehen[Sonne]::V,laskea,ponerse
942,untergehen[Sonne]::V,laskea,descender
943,scheinen[Sonne]::V,paistaa,brillar
944,donnern::V,jyristä,tronar
945,wehen::V,tuulla,soplar
946,wehen::V,puhaltaa,soplar
947,strömen::V,virrata,afluir
948,fließen::V,valua,fluir
949,fließen::V,valua,correr
950,fließen::V,juosta,fluir
951,fließen::V,juosta,correr
952,sich drehen::V,pyöriä,girar
953,schwanken::V,horjua,vacilar
954,schwingen::V,heilua,oscilar
955,schwingen::V,värähdellä,oscilar
956,fallen::V,pudota,caer
957,fallen::V,langeta,caer
958,brennen::V,palaa,arder
959,brennen::V,palaa,quemar
960,rauchen::V,savuta,humear
961,rauchen::V,savuta,echar humo
962,regnen::V,sataa,llover
963,gefrieren::V,jäätyä,helarse
964,tauen::V,sulaa,deshelarse
965,schmelzen::V,sulaa,fundirse
966,schmelzen::V,sulaa,derretirse
967,trocknen::V,kuivua,secarse
968,sieden::V,kiehua,hervir
969,faulen::V,mädätä,pudrirse
970,verfaulen::V,mädätä,pudrirse
971,verfaulen::V,mädäntyä,pudrirse
972,reißen::V,revetä,romperse
973,versinken::V,upota,hundirse
974,versinken::V,vajota,hundirse
975,vergehen::V,kulua,pasar
976,erscheinen::V,ilmestyä,aparecer
977,verschwinden::V,kadota,desaparecer
978,sinken::V,vajota,bajar
979,abnehmen::V,vähetä,decrecer
980,abnehmen::V,vähetä,disminuir
981,zunehmen::V,kasvaa,crecer
982,zunehmen::V,kasvaa,aumentar
983,zunehmen::V,lisääntyä,crecer
984,zunehmen::V,lisääntyä,aumentar
985,steigen::V,nousta,subir
986,steigen::V,nousta,ascender
987,wachsen::V,kasvaa,crecer
988,glänzen::V,kiiltää,brillar
989,glänzen::V,kiiltää,resplandecer
990,funkeln::V,kipinöidä,chispear
991,lärmen::V,meluta,hacer ruido
992,läuten::V,soida,sonar
993,läuten::V,soida,repicar
994,klingeln::V,soida,tocar el timbre
995,klirren::V,kalista,tintinear
996,brausen::V,kohista,zumbar
997,rauschen::V,kohista,murmurar
998,klingen::V,soida,sonar
999,bellen::V,haukkua,ladrar
1000,heulen::V,ulvoa,ulular
1001,blasen::V,puhaltaa,soplar
1002,pfeifen::V,viheltää,silbar
1003,schreien::V,kirkua,gritar
1004,stöhnen::V,voihkia,gemir
1005,zittern::V,vapista,temblar
1006,leben::V,elää,vivir
1007,geboren werden::V,syntyä,nacer
1008,atmen::V,hengittää,respirar
1009,trinken::V,juoda,beber
1010,essen::V,syödä,comer
1011,schlucken::V,niellä,tragar
1012,müde werden::V,uupua,cansarse
1013,müde werden::V,uupua,fatigarse
1014,einschlafen::V,uinahtaa,dormirse
1015,schlafen::V,maata,dormir
1016,schlafen::V,nukkua,dormir
1017,aufwachen::V,herätä,despertarse
1018,aufstehen::V,nousta,levantarse
1019,aufstehen::V,nousta ylös,levantarse
1020,sich erholen::V,levätä,reposar
1021,sich erholen::V,levätä,descansar
1022,krank werden::V,sairastua,caer enfermo
1023,krank sein::V,potea,estar enfermo
1024,krank sein::V,sairastaa,estar enfermo
1025,schmerzen::V,särkeä,doler
1026,schmerzen::V,kivistää,doler
1027,husten::V,yskiä,toser
1028,genesen::V,toipua,convalecer
1029,genesen::V,toipua,restablecerse
1030,sterben::V,kuolla,morir
1031,umkommen::V,saada surmansa,perecer
1032,umkommen::V,kuolla,perecer
1033,sich bewegen::V,liikkua,moverse
1034,sich rühren::V,liikahtaa,rebullir
1035,sich erheben::V,nousta,levantarse
1036,sich setzen::V,istuutua,sentarse
1037,hinfallen::V,kaatua,caerse
1038,laufen::V,kävellä,andar
1039,schreiten::V,astua,proceder
1040,schreiten::V,astella,proceder
1041,spazierengehen::V,kävellä,pasear
1042,spazierengehen::V,kävellä,pasearse
1043,eilen::V,kiirehtiä,correr prisa
1044,sich beeilen::V,kiirehtiä,darse prisa
1045,sich beeilen::V,olla kiireissään,darse prisa
1046,sausen::V,rynnätä,correr
1047,sausen::V,viilettää,correr
1048,rennen::V,juosta,correr
1049,springen::V,hypätä,saltar
1050,klettern::V,kiivetä,trepar
1051,klettern::V,kiivetä,escalar
1052,schaukeln::V,kiikkua,bambolearse
1053,kriechen::V,ryömiä,reptar
1054,kriechen::V,ryömiä,arrastrarse
1055,schwimmen::V,uida,nadar
1056,tauchen::V,sukeltaa,bucear
1057,tauchen::V,sukeltaa,sumergirse
1058,rudern::V,soutaa,remar
1059,fahren::V,ajaa,ir
1060,fahren::V,kulkea,ir
1061,fliegen::V,lentää,volar
1062,gehen::V,käydä,ir
1063,gehen::V,käydä,andar
1064,weggehen::V,lähteä,irse
1065,weggehen::V,lähteä,marcharse
1066,weggehen::V,poistua,irse
1067,weggehen::V,poistua,marcharse
1068,abfahren::V,lähteä,salir
1069,abfahren::V,lähteä,partir
1070,anhalten::V,pysähtyä,parar
1071,anhalten::V,pysähtyä,pararse
1072,anhalten::V,seisahtua,parar
1073,anhalten::V,seisahtua,pararse
1074,hineingehen::V,mennä sisään,entrar
1075,eintreten::V,astua sisään,entrar
1076,kommen::V,tulla,venir
1077,ankommen::V,saapua,llegar
1078,zurückkommen::V,palata,volver
1079,zurückkommen::V,palata,regresar
1080,bleiben::V,jäädä,quedarse
1081,bleiben::V,viipyä,quedarse
1082,warten::V,odottaa,esperar
1083,erwarten::V,odottaa,esperar
1084,suchen::V,etsiä,buscar
1085,finden::V,löytää,hallar
1086,finden::V,löytää,encontrar
1087,versuchen::V,yrittää,intentar
1088,vorbereiten::V,valmistaa,preparar
1089,lieben::V,pitää,amar
1090,lieben::V,pitää,querer
1091,lieben::V,rakastaa,amar
1092,lieben::V,rakastaa,querer
1093,mögen::V,pitää,querer
1094,mögen::V,tykätä,querer
1095,lachen::V,nauraa,reír
1096,rühren::V,liikuttaa,conmover
1097,weinen::V,itkeä,llorar
1098,schimpfen::V,haukkua,regañar
1099,sich ärgern::V,suuttua,enfadarse
1100,sich fürchten::V,pelätä,tener miedo
1101,fürchten::V,pelätä,temer
1102,fürchten::V,pelätä,tener miedo a
1103,fliehen::V,paeta,huir
1104,flüchten::V,paeta,escaparse
1105,sehen::V,nähdä,ver
1106,anschauen::V,katsoa,mirar
1107,ansehen::V,katsoa,mirar
1108,hören::V,kuulla,oír
1109,zuhören::V,kuunnella,escuchar
1110,probieren::V,maistaa,probar
1111,probieren::V,maistaa,degustar
1112,riechen::V,haistaa,oler
1113,fühlen::V,tuntea,sentir
1114,scheinen::V,tuntua,parecer
1115,zu sehen sein::V,näkyä,poder verse
1116,vernehmen::V,kuulla,oír
1117,vernehmen::V,kuulla,percibir
1118,frieren::V,palella,tener frío
1119,tun::V,tehdä,hacer
1120,können::V,osata,poder
1121,wollen::V,tahtoa,querer
1122,anfangen::V,ruveta,iniciar
1123,anfangen::V,aloittaa,iniciar
1124,beenden::V,lopettaa,acabar
1125,beenden::V,lopettaa,terminar
1126,aufhören::V,loppua,cesar
1127,gelingen::V,onnistua,salir bien
1128,geraten::V,sujua,salir
1129,geraten::V,sujua,dar resultado
1130,geraten::V,joutua,salir
1131,geraten::V,joutua,dar resultado
1132,öffnen::V,avata,abrir
1133,öffnen::V,aukaista,abrir
1134,schließen::V,sulkea,cerrar
1135,stellen::V,panna,poner
1136,stellen::V,panna,colocar
1137,stellen::V,asettaa,poner
1138,stellen::V,asettaa,colocar
1139,setzen::V,panna,poner
1140,setzen::V,panna,colocar
1141,setzen::V,istuttaa,poner
1142,setzen::V,istuttaa,colocar
1143,legen::V,panna,poner
1144,legen::V,asettaa,poner
1145,berühren::V,koskea,tocar
1146,berühren::V,koskettaa,tocar
1147,verbinden::V,liittää,unir
1148,verbinden::V,liittää,juntar
1149,verbinden::V,yhdistää,unir
1150,verbinden::V,yhdistää,juntar
1151,bedecken::V,kattaa,tapar
1152,bedecken::V,kattaa,cubrir
1153,bedecken::V,peittää,tapar
1154,bedecken::V,peittää,cubrir
1155,aufhängen::V,ripustaa,colgar
1156,anzünden::V,sytyttää,encender
1157,aufheben::V,ylös nostaa,recoger
1158,aufheben::V,nostaa,recoger
1159,zurücklassen::V,jättää,dejar
1160,verlieren::V,kadottaa,perder
1161,fallen lassen::V,pudottaa,dejar caer
1162,machen::V,tehdä,hacer
1163,herstellen::V,tuottaa,fabricar
1164,herstellen::V,valmistaa,fabricar
1165,bauen::V,rakentaa,construir
1166,reparieren::V,korjata,reparar
1167,verbessern::V,parantaa,mejorar
1168,ändern::V,muuttaa,mudar
1169,ändern::V,muuttaa,modificar
1170,graben::V,kaivaa,cavar
1171,beugen::V,taivuttaa,doblar
1172,beugen::V,taivuttaa,inclinar
1173,biegen::V,taivuttaa,doblar
1174,drehen::V,kääntää,volver
1175,drehen::V,kääntää,hacer girar
1176,wenden::V,kääntää,volver
1177,umdrehen::V,kääntää,revolver
1178,heben::V,nostaa,levantar
1179,heben::V,kohottaa,levantar
1180,hochheben::V,nostaa,alzar
1181,ergreifen::V,tarttua,coger
1182,halten::V,pitää,tener
1183,drücken::V,painaa,apretar
1184,drücken::V,puristaa,apretar
1185,schieben::V,työntää,empujar
1186,kratzen::V,raapia,rascar
1187,lecken::V,nuolla,lamer
1188,beißen::V,purra,morder
1189,abreißen::V,repiä,arrancar
1190,abschneiden::V,leikata poikki,cortar
1191,abschneiden::V,leikata,cortar
1192,binden::V,sitoa,atar
1193,stecken::V,pistää,meter
1194,brechen::V,murtaa,romper
1195,brechen::V,murtaa,quebrar
1196,klopfen::V,koputtaa,golpear
1197,klopfen::V,kolkuttaa,golpear
1198,hauen::V,lyödä,pegar
1199,kleben::V,liimata,pegar
1200,kleben::V,liimata,encolar
1201,reiben::V,hieroa,frotar
1202,reiben::V,hangata,frotar
1203,streichen::V,sivellä,untar
1204,streichen::V,sivellä,recubrir
1205,schleifen::V,hioa,afilar
1206,schneiden::V,leikata,cortar
1207,rütteln::V,ravistaa,agitar
1208,schütteln::V,pudistaa,agitar
1209,schütteln::V,pudistaa,sacudir
1210,schwenken::V,heiluttaa,menear
1211,schütten::V,kaataa,verter
1212,füllen::V,täyttää,llenar
1213,einwickeln::V,kääriä,envolver
1214,tragen::V,kantaa,llevar
1215,schleppen::V,raahata,arrastrar
1216,ziehen::V,vetää,tirar
1217,aufbewahren::V,säilyttää,conservar
1218,werfen::V,viskata,echar
1219,werfen::V,viskata,lanzar
1220,fangen::V,napata,coger
1221,fangen::V,ottaa kiinni,coger
1222,packen::V,tarttua,agarrar
1223,verstecken::V,kätkeä,esconder
1224,verstecken::V,piilottaa,esconder
1225,teilen::V,jakaa,partir
1226,teilen::V,jakaa,dividir
1227,schicken::V,lähettää,enviar
1228,bringen::V,viedä,traer
1229,hinzufügen::V,lisätä,añadir
1230,bekommen::V,saada,obtener
1231,bekommen::V,saada,conseguir
1232,erhalten::V,saada,recibir
1233,nehmen::V,ottaa,tomar
1234,wählen::V,valita,elegir
1235,auswählen::V,valikoida,escoger
1236,auswählen::V,valikoida,seleccionar
1237,bewahren::V,säilyttää,guardar
1238,bewahren::V,säilyttää,preservar
1239,behindern::V,estää,estorbar
1240,behindern::V,estää,obstaculizar
1241,verderben::V,pilata,estropear
1242,verderben::V,turmella,estropear
1243,beschädigen::V,vioittaa,deteriorar
1244,beschädigen::V,vahingoittaa,deteriorar
1245,zerbrechen::V,rikkoa,romper
1246,zerbrechen::V,rikkoa,quebrar
1247,zerreißen::V,repiä rikki,desgarrar
1248,zerreißen::V,repiä rikki,despedazar
1249,zerreißen::V,repiä palasiksi,desgarrar
1250,zerreißen::V,repiä palasiksi,despedazar
1251,zerstören::V,hävittää,destruir
1252,zerstören::V,hävittää,destrozar
1253,verbrennen::V,polttaa,quemar
1254,geben::V,antaa,dar
1255,reichen::V,ojentaa,pasar
1256,schenken::V,lahjoittaa,regalar
1257,versprechen::V,luvata,prometer
1258,wünschen::V,toivottaa,desear
1259,loben::V,ylistää,alabar
1260,küssen::V,suudella,besar
1261,wiegen::V,tuudittaa,mecer
1262,wiegen::V,keinuttaa,mecer
1263,zudecken::V,peittää,tapar
1264,zudecken::V,peittää,cubrir
1265,wecken::V,herättää,despertar
1266,zeigen::V,näyttää,mostrar
1267,zeigen::V,osoittaa,mostrar
1268,führen::V,johdattaa,guiar
1269,führen::V,johdattaa,conducir
1270,lehren::V,opettaa,enseñar
1271,lehren::V,opettaa,instruir
1272,unterrichten::V,opettaa,enseñar
1273,aufziehen::V,kasvattaa,criar
1274,leiten::V,johtaa,guiar
1275,leiten::V,johtaa,dirigir
1276,antreiben::V,hoputtaa,impeler
1277,antreiben::V,hoputtaa,impulsar
1278,lassen::V,antaa,hacer
1279,einladen::V,kutsua,invitar
1280,vereinigen::V,yhdistää,unir
1281,besuchen::V,vierailla,visitar
1282,besuchen::V,vierailla,ir a ver
1283,treffen::V,tavata,encontrar
1284,sich versammeln::V,kokoontua,reunirse
1285,sich versammeln::V,kokoontua,congregarse
1286,spielen::V,pelata,jugar
1287,spielen::V,leikkiä,jugar
1288,singen::V,laulaa,cantar
1289,tanzen::V,tanssia,bailar
1290,sich trennen::V,erota,separarse
1291,verlassen::V,jättää,dejar
1292,verlassen::V,jättää,abandonar
1293,retten::V,pelastaa,salvar
1294,bewachen::V,vartioida,vigilar
1295,schützen::V,suojella,proteger
1296,verteidigen::V,puolustaa,defender
1297,sich schlagen::V,tapella,batirse
1298,schießen::V,ampua,tirar
1299,schießen::V,ampua,disparar
1300,siegen::V,voittaa,vencer
1301,ärgern::V,ärsyttää,enojar
1302,ärgern::V,ärsyttää,enfadar
1303,schlagen::V,lyödä,pegar
1304,schlagen::V,lyödä,golpear
1305,treten::V,potkaista,dar una patada a
1306,stechen::V,pistää,pinchar
1307,stoßen::V,sysätä,empujar
1308,stoßen::V,työntää,empujar
1309,stehlen::V,varastaa,robar
1310,stehlen::V,varastaa,hurtar
1311,stören::V,häiritä,molestar
1312,belästigen::V,häiritä,molestar
1313,belästigen::V,häiritä,importunar
1314,verbergen::V,kätkeä,ocultar
1315,verbergen::V,kätkeä,esconder
1316,täuschen::V,harhauttaa,engañar
1317,betrügen::V,pettää,engañar
1318,betrügen::V,petkuttaa,engañar
1319,töten::V,tappaa,matar
1320,wohnen::V,asua,vivir
1321,wohnen::V,asua,habitar
1322,arbeiten::V,tehdä työtä,trabajar
1323,arbeiten::V,työskennellä,trabajar
1324,sammeln::V,koota,recoger
1325,sammeln::V,koota,coleccionar
1326,sammeln::V,kerätä,recoger
1327,sammeln::V,kerätä,coleccionar
1328,pflücken::V,poimia,coger
1329,jagen::V,metsästää,cazar
1330,fischen::V,kalastaa,pescar
1331,fassen::V,pyydystää,atrapar
1332,fassen::V,pyydystää,capturar
1333,fassen::V,saalistaa,atrapar
1334,fassen::V,saalistaa,capturar
1335,hüten::V,paimentaa,guardar
1336,treiben::V,ajaa,aballar
1337,anbinden::V,kytkeä,atar
1338,füttern::V,ruokkia,echar de comer
1339,melken::V,lypsää,ordeñar
1340,hacken::V,hakata,picar
1341,hacken::V,hakata,cortar
1342,gießen::V,kastella,regar
1343,reifen::V,kypsyä,madurar
1344,zubereiten::V,valmistaa,preparar
1345,kochen::V,keittää,cocer
1346,kochen::V,keittää,guisar
1347,backen::V,leipoa,hornear
1348,backen::V,leipoa,cocer al horno
1349,braten::V,paistaa,asar
1350,braten::V,paistaa,freír
1351,umrühren::V,hämmentää,remover
1352,stricken::V,kutoa,hacer punto
1353,stricken::V,kutoa,hacer calceta
1354,stricken::V,neuloa,hacer punto
1355,stricken::V,neuloa,hacer calceta
1356,nähen::V,ommella,coser
1357,färben::V,värjätä,teñir
1358,färben::V,värjätä,colorear
1359,färben::V,värittää,teñir
1360,färben::V,värittää,colorear
1361,reinigen::V,puhdistaa,limpiar
1362,waschen::V,pestä,lavar
1363,abwischen::V,pyyhkiä,fregar
1364,abwischen::V,pyyhkiä,limpiar
1365,spülen::V,huuhtoa,aclarar
1366,spülen::V,huuhtoa,enjuagar
1367,fegen::V,pyyhkäistä,barrer
1368,fegen::V,pyyhkäistä,pasar la escoba
1369,kehren::V,lakaista,barrer
1370,baden::V,kylpeä,bañarse
1371,sich waschen::V,peseytyä,lavarse
1372,ausziehen::V,riisua,quitar
1373,ausziehen::V,riisua,quitarse
1374,anziehen::V,pukea ylleen,ponerse
1375,sich anziehen::V,pukeutua,vestirse
1376,kämmen::V,kammata,peinar
1377,schmücken::V,koristaa,adornar
1378,schmücken::V,kaunistaa,adornar
1379,sagen::V,sanoa,decir
1380,sprechen::V,puhua,hablar
1381,reden::V,keskustella,hablar
1382,reden::V,keskustella,conversar
1383,sich unterhalten::V,jutella,charlar
1384,sich unterhalten::V,jutella,conversar
1385,fragen::V,kysyä,preguntar
1386,bitten::V,pyytää,rogar
1387,erzählen::V,kertoa,contar
1388,mitteilen::V,ilmoittaa,comunicar
1389,mitteilen::V,ilmoittaa,participar
1390,nennen::V,kutsua,llamar
1391,nennen::V,kutsua,nombrar
1392,nennen::V,nimittää,llamar
1393,nennen::V,nimittää,nombrar
1394,rufen::V,kutsua,llamar
1395,prahlen::V,kerskailla,jactarse
1396,übersetzen::V,kääntää,traducir
1397,denken::V,miettiä,pensar
1398,denken::V,ajatella,pensar
1399,glauben::V,uskoa,creer
1400,bemerken::V,huomata,notar
1401,erkennen::V,tunnistaa,reconocer
1402,begreifen::V,ymmärtää,concebir
1403,verstehen::V,ymmärtää,entender
1404,verstehen::V,ymmärtää,comprender
1405,lernen::V,oppia,aprender
1406,wissen::V,tietää,saber
1407,sich erinnern an::V,muistaa,recordar
1408,sich erinnern an::V,muistaa,acordarse de
1409,vergessen::V,unohtaa,olvidar
1410,messen::V,mitata,medir
1411,zählen::V,laskea,contar
1412,rechnen::V,laskea,contar
1413,rechnen::V,laskea,calcular
1414,lesen::V,lukea,leer
1415,malen::V,maalata,pintar
1416,zeichnen::V,piirtää,dibujar
1417,zeichnen::V,piirustaa,dibujar
1418,schreiben::V,kirjoittaa,escribir
1419,besitzen::V,omistaa,poseer
1420,kaufen::V,ostaa,comprar
1421,verkaufen::V,myydä,vender
1422,bezahlen::V,maksaa,pagar
1423,zahlen::V,maksaa,pagar
1424,beherrschen::V,hallita,dominar
1425,ertragen::V,kestää,soportar
