,Concept_ID,,myv
973,streichen::V,,вадемс
974,schleifen::V,,човамс
975,schneiden::V,,керямс
976,rütteln::V,,чукамс
977,rütteln::V,,лыкавтомс
978,schütteln::V,,чукамс
979,schwenken::V,,яхолемс
980,schütten::V,,каямс
981,füllen::V,,пештямс
982,einwickeln::V,,тапарямс
983,tragen::V,,кандомс
984,schleppen::V,,ускомс
985,ziehen::V,,ускомс
986,aufbewahren::V,,ванстомс
987,werfen::V,,ёртомс
988,fangen::V,,кундамс
989,packen::V,,кундамс
990,verstecken::V,,кекшемс
991,teilen::V,,явомс
992,schicken::V,,кучомс
993,bringen::V,,кандомс
994,hinzufügen::V,,путомс
995,hinzufügen::V,,максомс
996,bekommen::V,,саемс
997,erhalten::V,,саемс
998,nehmen::V,,саемс
999,wählen::V,,кочкамс
1000,auswählen::V,,кочкамс
1001,bewahren::V,,ванстомс
1002,behindern::V,,кирдемс
1003,verderben::V,,коламс
1004,beschädigen::V,,теемс зыян
1005,zerbrechen::V,,коламс
1006,zerreißen::V,,сеземс
1007,zerstören::V,,калавтомс
1008,verbrennen::V,,пултамс
1009,geben::V,,максомс
1010,reichen::V,,максомс
1011,schenken::V,,каземс
1012,versprechen::V,,алтамс
1013,wünschen::V,,арсемс
1014,loben::V,,шнамс
1015,küssen::V,,палсемс
1016,wiegen::V,,нурсемс
1017,zudecken::V,,тавадомс
1018,zudecken::V,,вельтямс
1019,wecken::V,,стявтомс
1020,zeigen::V,,невтемс
1021,führen::V,,ветямс
1022,lehren::V,,тонавтомс
1023,unterrichten::V,,тонавтомс
1024,aufziehen::V,,трямс
1025,aufziehen::V,,кастомс
1026,leiten::V,,ветямс
1027,leiten::V,,азоркстамс
1028,antreiben::V,,ветямс
1029,lassen::V,,кармавтомс
1030,einladen::V,,тердемс
1031,vereinigen::V,,вейсэндямс
1032,vereinigen::V,,вейс путомс
1033,vereinigen::V,,вейс пурнамс
1034,besuchen::V,,варштамс
1035,treffen::V,,вастомс
1036,sich versammeln::V,,промокшномс
1037,spielen::V,,налксемс
1038,singen::V,,морамс
1039,tanzen::V,,киштемс
1040,sich trennen::V,,явомс
1041,verlassen::V,,кадомс
1042,retten::V,,идемс
1043,bewachen::V,,ванстомс
1044,schützen::V,,аштемс
1045,verteidigen::V,,ваномс
1046,sich schlagen::V,,тюремс
1047,schießen::V,,ледемс
1048,siegen::V,,изнямс
1049,ärgern::V,,кежейгавтомс
1050,schlagen::V,,токамс
1051,treten::V,,тапамс
1052,stechen::V,,пупамс
1053,stoßen::V,,тулкадемс
1054,stehlen::V,,саламс
1055,stören::V,,пирямс ки
1056,belästigen::V,,а максомс
1057,belästigen::V,,а кадомс оймамо
1058,verbergen::V,,сёпомс
1059,verbergen::V,,кекшемс
1060,täuschen::V,,манямс
1061,betrügen::V,,манчемс
1062,töten::V,,чавномс
1063,töten::V,,маштнемс
1064,wohnen::V,,эрямс
1065,arbeiten::V,,важодемс
1066,sammeln::V,,пурнамс
1067,pflücken::V,,ноцковтнемс
1068,jagen::V,,кундамс
1069,fischen::V,,калонь кундамс
1070,fassen::V,,кундамс
1071,hüten::V,,ваномс
1072,treiben::V,,панемс
1073,anbinden::V,,сюлмамс
1074,füttern::V,,андомс
1075,melken::V,,потявтомс
1076,hacken::V,,лазномс
1077,gießen::V,,валомс
1078,reifen::V,,кенеремс
1079,zubereiten::V,,анокстамс
1080,kochen::V,,пидемс
1081,backen::V,,пидемс
1082,braten::V,,пуштамс
1083,umrühren::V,,човорямс
1084,stricken::V,,кодамс
1085,nähen::V,,стамс
1086,färben::V,,артомс
1087,reinigen::V,,урядамс
1088,waschen::V,,муськемс
1089,abwischen::V,,нардамс
1090,spülen::V,,ёрвалдомс
1091,fegen::V,,тенсемс
1092,kehren::V,,тенсемс
1093,baden::V,,экшелямс
1094,sich waschen::V,,шлямс
1095,ausziehen::V,,кайсевтемс
1096,anziehen::V,,оршамс
1097,sich anziehen::V,,оршамс
1098,kämmen::V,,судрямс
1099,schmücken::V,,мазылгавтомс
1100,schmücken::V,,наряжамс
1101,sagen::V,,меремс
1102,sprechen::V,,кортамс
1103,reden::V,,кортамс
1104,sich unterhalten::V,,кортнемс
1105,fragen::V,,кевкстемс
1106,bitten::V,,вешемс
1107,erzählen::V,,ёвтнемс
1108,mitteilen::V,,ёвтамс
1109,nennen::V,,лемдемс
1110,nennen::V,,путомс лем
1111,rufen::V,,тердемс
1112,rufen::V,,серьгедемс
1113,prahlen::V,,шнамс пря
1114,übersetzen::V,,ютавтомс
1115,denken::V,,арсемс
1116,glauben::V,,кемемс
1117,bemerken::V,,неемс
1118,erkennen::V,,содамс
1119,begreifen::V,,пачкодемс
1120,verstehen::V,,чарькодемс
1121,lernen::V,,тонавтнемс
1122,wissen::V,,содамс
1123,sich erinnern an::V,,ледстямс
1124,vergessen::V,,стувтомс
1125,messen::V,,онкстнемс
1126,zählen::V,,ловомс
1127,rechnen::V,,ловомс
1128,lesen::V,,ловномс
1129,malen::V,,рисовамс
1130,zeichnen::V,,рисовамс
1131,schreiben::V,,сёрмадомс
1132,besitzen::V,,улемс
1133,besitzen::V,,улемс азорокс
1134,kaufen::V,,рамамс
1135,verkaufen::V,,миемс
1136,bezahlen::V,,пандомс
1137,zahlen::V,,пандомс
1138,beherrschen::V,,азоркстамс
1139,ertragen::V,,кирдемс
