,Concept_ID,ps,is
793,lange::ADV,ډېر وخت,lengi
794,lange::ADV,ډېره موده,lengi
795,plötzlich::ADV,ناببره,skyndilega
796,plötzlich::ADV,یوناڅاپه,skyndilega
797,sofort::ADV,فوراً,strax
798,sofort::ADV,فوراً,þegar í stað
799,sofort::ADV,سمدلاسه,strax
800,sofort::ADV,سمدلاسه,þegar í stað
801,später::ADV,وروسته,seinna
802,jetzt::ADV,اوس,nú
803,jetzt::ADV,اوس,núna
804,heute::ADV,نن,í dag
805,morgen::ADV,سبا,á morgun
806,bald::ADV,ژر,brátt
807,bald::ADV,ژر,bráðum
808,dann::ADV,پس,svo
809,dann::ADV,پس,síðan
810,dann::ADV,وروسته,svo
811,dann::ADV,وروسته,síðan
812,gestern::ADV,پرون,í gær
813,einst::ADV,پخوا,forðum
814,damals::ADV,هغه وخت,þá
815,damals::ADV,هغه وخت,á þeim tímum
816,danach::ADV,بیا,á eftir því
817,vorher::ADV,دمخه,áður
818,zuerst::ADV,لومړی,fyrst
819,einmal::ADV,یو ځل,einu sinni
820,manchmal::ADV,ګاهی ګاهی,stundum
821,oft::ADV,ډېر ځله,oft
822,immer::ADV,تل,alltaf
823,immer::ADV,تل,sífellt
824,immer::ADV,همېشه,alltaf
825,immer::ADV,همېشه,sífellt
826,niemals::ADV,هیڅکله نه,aldrei
827,hier::ADV,دلته,hér
828,hierhin::ADV,دلته,hingað
829,hierhin::ADV,دې ځای ته,hingað
830,von hier::ADV,د دې ځای نه,héðan
831,dort::ADV,هلته,þar
832,dort::ADV,هلته,þarna
833,dorthin::ADV,هلته,þangað
834,dorthin::ADV,هغه ځای ته,þangað
835,geradeaus::ADV,مخامخ,beint áfram
836,vorwärts::ADV,مخ پهٔ وړاندې,áfram
837,rückwärts::ADV,بېرته,aftur á bak
838,zurück::ADV,بېرته,aftur
839,zurück::ADV,بېرته,til baka
840,unten::ADV,لاندي,niðri
841,unten::ADV,لاندي,fyrir neðan
842,hinab::ADV,ښکته,niður
843,hinab::ADV,ښکته,niður eftir
844,oben::ADV,پورته,uppi
845,hinauf::ADV,پاس,upp
846,hinauf::ADV,پاس,upp eftir
847,überall::ADV,هره خوا,alls staðar
848,nicht::ADV,نه,ekki
849,ein wenig::ADV,یو څه,dálítið
850,kaum::ADV,ایله,varla
851,kaum::ADV,ایله,tæplega
852,sehr::ADV,ډېر,mjög
853,sehr::ADV,زيات,mjög
854,so::ADV,داسې,svo
855,so::ADV,داسې,þannig
856,so::ADV,دومره,svo
857,so::ADV,دومره,þannig
858,noch::ADV,نور,enn
859,noch::ADV,نور,ennþá
860,nur::ADV,تش,bara
861,nur::ADV,تش,aðeins
862,nur::ADV,صرف,bara
863,nur::ADV,صرف,aðeins
864,schon::ADV,دمخه,nú þegar
865,wieder::ADV,بیا,aftur
866,wieder::ADV,بیا,að nýju
867,vergebens::ADV,عبث,árangurslaust
868,vor::PRP,دمخه,fyrir
869,hinter::PRP,شاته,bak við
870,hinter::PRP,شاته,aftur fyrir
871,unter::PRP,لاندي,undir
872,durch::PRP,د مینځ نه,gegnum
873,neben::PRP,نژدې,hjá
874,neben::PRP,نژدې,við hliðina á
875,zwischen::PRP,ترمینځ,milli
876,zwischen::PRP,ترمینځ,á milli
877,wegen::PRP,د ... له لاسه,vegna
878,dies::PRN,دا,þetta
879,das::PRN,دا,það
880,alles::PRN,هرڅهٔ,allt
881,ich::PRN,زه,ég
882,du::PRN,ته,þú
883,er::PRN,دی,hann
884,wir::PRN,مونږ,við
885,ihr::PRN,تاسې,þið
886,sie::PRN,هغوی,þær
887,sie::PRN,هغوی,þeir
888,was::FPRN,څهٔ,hvað
889,wer::FPRN,چا,hver
890,wer::FPRN,څوک,hver
891,wo::FADV,چيری,hvar
892,wo::FADV,چېرته,hvar
893,wohin::FADV,چېرته,hvert
894,wie::FADV,څنګه,hvernig
895,warum::FADV,ولې,hvers vegna
896,wieviel::FNUM,څو,hve mikill
897,wieviel::FNUM,څومره,hve mikill
898,eins::NUM,یو,einn
899,zwei::NUM,دوه,tveir
900,drei::NUM,درې,þrír
901,vier::NUM,څلور,fjórir
902,fünf::NUM,پنځه,fimm
903,sechs::NUM,شپږ,sex
904,sieben::NUM,اوه,sjö
905,acht::NUM,اته,átta
906,neun::NUM,نهه,níu
907,zehn::NUM,لس,tíu
908,elf::NUM,یوولس,ellefu
909,zwölf::NUM,دولس,tólf
910,zwanzig::NUM,شل,tuttugu
911,dreißig::NUM,دېرش,þrjátíu
912,vierzig::NUM,څلوېښت,fjörutíu
913,fünfzig::NUM,پنځوس,fimmtíu
914,sechzig::NUM,شپېته,sextíu
915,siebzig::NUM,اویا,sjötíu
916,achtzig::NUM,اتیا,áttatíu
917,neunzig::NUM,نوي,níutíu
918,hundert::NUM,سل,hundrað
919,tausend::NUM,زر,þúsund
920,und::CNJ,او,og
921,oder::CNJ,ېا,eða
922,stehen::V,درېدل,standa
923,sitzen::V,کښېنستل,sitja
924,liegen::V,ملاستل,liggja
925,hängen::V,ځړېدل,hanga
926,werden::V,کېدل,verða
927,passieren::V,پېښېدل,gerast
928,beginnen::V,شروع کېدل,byrja
929,enden::V,خلاصدل,enda
930,enden::V,خلاصدل,lykta
931,enden::V,تمامېدل,enda
932,enden::V,تمامېدل,lykta
933,wechseln::V,تغییر موندل,skipta
934,aufgehen[Sonne]::V,ختل,koma upp
935,untergehen[Sonne]::V,لوېدل,ganga til viðar
936,untergehen[Sonne]::V,پرېوتل,ganga til viðar
937,scheinen[Sonne]::V,رڼا کول,skína
938,donnern::V,تنېدل,þruma
939,donnern::V,غړمبېدل,þruma
940,wehen::V,چلېدل,blása
941,strömen::V,بهېدل,streyma
942,fließen::V,بهېدل,fljóta
943,fließen::V,تویېدل,fljóta
944,sich drehen::V,ګرځېدل,snúast
945,sich drehen::V,چورلېدل,snúast
946,schwanken::V,زنګېدل,riða
947,schwanken::V,زنګېدل,rugga
948,schwingen::V,زنګېدل,sveiflast
949,fallen::V,ولېدل,falla
950,brennen::V,سوځېدل,brenna
951,rauchen::V,لوګی کول,reykja
952,regnen::V,باران اورېدل,rigna
953,gefrieren::V,کنګل نيول,frjósa
954,tauen::V,وېلې کېدل,þiðna
955,schmelzen::V,وېلې کېدل,bráðna
956,trocknen::V,وچېدل,þorna
957,sieden::V,اېشېدل,sjóða
958,faulen::V,خرابېدل,rotna
959,verfaulen::V,ورستېدل,rotna
960,reißen::V,شلېدل,rifna
961,versinken::V,ډوېېدل,sökkva
962,vergehen::V,تېرېدل,líða
963,erscheinen::V,ښکارېدل,birtast
964,verschwinden::V,ورکېدل,hverfa
965,sinken::V,ښکته کېدل,síga
966,abnehmen::V,کمېدل,lækka
967,abnehmen::V,کمېدل,minnka
968,zunehmen::V,زیاتېدل,aukast
969,steigen::V,جګېدل,stíga
970,steigen::V,پورته کېدل,stíga
971,wachsen::V,وده کول,vaxa
972,glänzen::V,ځلېدل,glóa
973,glänzen::V,ځلېدل,glampa
974,funkeln::V,پړکېدل,leiftra
975,lärmen::V,غال و غول کول,hafa hátt
976,läuten::V,زنګ وهل,hringja
977,klingeln::V,زنګ وهل,hringja
978,klirren::V,کړنګېدل,glamra
979,klirren::V,کړنګېدل,skrölta
980,brausen::V,تلاطم کول,ólga
981,rauschen::V,شڼهار کول,suða
982,klingen::V,آواز کول,hljóma
983,bellen::V,غپېدل,gelta
984,heulen::V,انګلل,væla
985,heulen::V,انګلل,ýlfra
986,blasen::V,پو کول,blása
987,pfeifen::V,شپېلک وهل,blístra
988,schreien::V,ناره کول,æpa
989,stöhnen::V,زګېروی کول,stynja
990,zittern::V,لړزېدل,titra
991,zittern::V,لړزېدل,skjálfa
992,leben::V,ژوند کول,lifa
993,geboren werden::V,زېږېدل,fæðast
994,atmen::V,ساه کښل,anda
995,atmen::V,ساه کښل,draga andann
996,atmen::V,تنفس کول,anda
997,atmen::V,تنفس کول,draga andann
998,trinken::V,څښل,drekka
999,essen::V,خوړل,borða
1000,schlucken::V,غړپول,kingja
1001,müde werden::V,ستړی کېدل,þreytast
1002,einschlafen::V,ویده کېدل,sofna
1003,schlafen::V,خوب کول,sofa
1004,aufwachen::V,ویښېدل,vakna
1005,aufstehen::V,پاڅېدل,fara á fætur
1006,sich erholen::V,استراحت کول,hvíla sig
1007,krank werden::V,رنځورېدل,veikjast
1008,krank werden::V,رنځورېدل,verða veikur
1009,krank sein::V,ناجوړېدل,vera veikur
1010,schmerzen::V,خوږېدل,kenna til
1011,schmerzen::V,درد کول,kenna til
1012,husten::V,ټوخېدل,hósta
1013,genesen::V,رغېدل,batna
1014,genesen::V,رغېدل,frískast
1015,sterben::V,مړل,deyja
1016,umkommen::V,تلفېدل,farast
1017,sich bewegen::V,چلېدل,bifast
1018,sich bewegen::V,حرکت کول,bifast
1019,sich rühren::V,ښورېدل,hreyfast
1020,sich erheben::V,درېدل,standa upp
1021,sich setzen::V,کښېنستل,setjast
1022,hinfallen::V,لوېدل,detta
1023,laufen::V,منډې وهل,labba
1024,schreiten::V,قدم ایښودل,ganga
1025,spazierengehen::V,چکر وهل,ganga sér til skemmtunar
1026,eilen::V,بېړه کول,fara hratt
1027,sich beeilen::V,عجله کول,flýta sér
1028,sausen::V,ځغستل,þjóta
1029,rennen::V,زغلېدل,hlaupa
1030,springen::V,ټوپ وهل,stökkva
1031,klettern::V,ختل,klifra
1032,schaukeln::V,زنګېدل,róla
1033,schaukeln::V,زنګېدل,rugga
1034,kriechen::V,خاپوړی وهل,skríða
1035,schwimmen::V,لامبو وهل,synda
1036,tauchen::V,غوټه وهل,kafa
1037,rudern::V,پارو وهل,róa
1038,fahren::V,تلل,aka
1039,fahren::V,تلل,fara
1040,fliegen::V,الوتل,fljúga
1041,gehen::V,تلل,fara
1042,gehen::V,تلل,ganga
1043,weggehen::V,بهر وتل,fara burt
1044,weggehen::V,بهر وتل,ganga burt
1045,abfahren::V,تلل,aka burt
1046,anhalten::V,ودرېدل,stöðva
1047,hineingehen::V,داخلېدل,ganga inn
1048,eintreten::V,ننوتل,koma inn
1049,eintreten::V,ننوتل,ganga inn
1050,kommen::V,راتلل,koma
1051,ankommen::V,رسېدل,koma til
1052,zurückkommen::V,بېرته راتلل,koma til baka
1053,bleiben::V,پاتې کېدل,haldast
1054,bleiben::V,پاتې کېدل,vera kyrr
1055,warten::V,انتظار وېستل,bíða
1056,erwarten::V,انتظار کول,búast við
1057,erwarten::V,انتظار کول,eiga von á
1058,suchen::V,لټول,leita
1059,finden::V,میندل,finna
1060,finden::V,پیدا کول,finna
1061,versuchen::V,هڅه کول,reyna
1062,vorbereiten::V,چمتوکول,undirbúa
1063,lieben::V,مینه لرل,elska
1064,mögen::V,خوښول,þykja gott
1065,mögen::V,خوښول,falla í geð
1066,mögen::V,علاقه لرل,þykja gott
1067,mögen::V,علاقه لرل,falla í geð
1068,lachen::V,خندېدل,hlæja
1069,rühren::V,اغېزه کول,snerta
1070,weinen::V,ژړل,gráta
1071,schimpfen::V,ښکنځا کول,skammast
1072,sich ärgern::V,قهر راتلل,sárna
1073,sich ärgern::V,قهر راتلل,gremjast
1074,sich fürchten::V,ډارېدل,óttast
1075,fürchten::V,ډارېدل,óttast
1076,fliehen::V,تښتېدل,flýja
1077,flüchten::V,تښتېدل,strjúka
1078,sehen::V,لیدل,sjá
1079,anschauen::V,کتل,horfa á
1080,ansehen::V,ننداره کول,líta á
1081,hören::V,اورېدل,heyra
1082,zuhören::V,غوږ نیول,hlusta
1083,probieren::V,څکه کول,smakka
1084,probieren::V,چاشنی کول,smakka
1085,riechen::V,بويول,þefa
1086,fühlen::V,حسول,finna til
1087,scheinen::V,ښکارېدل,virðast
1088,zu sehen sein::V,ښکارېدل,vera að sjá
1089,vernehmen::V,خبرېدل,heyra
1090,vernehmen::V,خبرېدل,greina
1091,frieren::V,ساړه کېتل,frjósa
1092,tun::V,کول,gera
1093,können::V,کولای شول,geta
1094,können::V,د لاسه کېدل,geta
1095,wollen::V,غوښتل,ætla
1096,wollen::V,غوښتل,vilja
1097,anfangen::V,شروع کول,hefja
1098,beenden::V,ختمول,enda
1099,beenden::V,ختمول,ljúka
1100,beenden::V,پای ته رسول,enda
1101,beenden::V,پای ته رسول,ljúka
1102,aufhören::V,بس کول,lykta
1103,gelingen::V,موفق کېدل,heppnast
1104,gelingen::V,بریالی کېدل,heppnast
1105,geraten::V,کېدل,lukkast
1106,öffnen::V,خلاصول,opna
1107,öffnen::V,پرانیستل,opna
1108,schließen::V,تړل,loka
1109,stellen::V,ایښودل,láta
1110,stellen::V,ایښودل,setja
1111,setzen::V,کښېنول,láta
1112,setzen::V,کښېنول,setja
1113,legen::V,ایښودل,láta
1114,legen::V,ایښودل,leggja
1115,berühren::V,لاس وهل,koma við
1116,verbinden::V,تړل,sameina
1117,bedecken::V,پوښول,hylja
1118,aufhängen::V,ځوړندول,hengja
1119,aufhängen::V,ځوړندول,hengja upp
1120,anzünden::V,بلول,kveikja í
1121,aufheben::V,پورته کول,taka upp
1122,aufheben::V,پورته کول,lyfta upp
1123,zurücklassen::V,پرېښودل,skilja eftir
1124,verlieren::V,ورکول,týna
1125,verlieren::V,ورکول,glata
1126,fallen lassen::V,له لاسه لوېدل,missa
1127,machen::V,کول,búa til
1128,herstellen::V,جوړول,framleiða
1129,herstellen::V,توليدول,framleiða
1130,bauen::V,جوړول,smíða
1131,bauen::V,جوړول,byggja
1132,reparieren::V,ترمیمول,gera við
1133,verbessern::V,اصلاح کول,bæta
1134,ändern::V,تغیر ورکول,breyta
1135,graben::V,کيندل,grafa
1136,beugen::V,ټیټول,beygja
1137,biegen::V,کږول,sveigja
1138,drehen::V,ګرځول,snúa
1139,wenden::V,اړول,snúa
1140,wenden::V,اړول,venda
1141,umdrehen::V,اړول,venda
1142,umdrehen::V,اړول,snúa við
1143,heben::V,جګول,hefja
1144,heben::V,پورته کول,hefja
1145,hochheben::V,جګول,lyfta upp
1146,ergreifen::V,نیول,grípa
1147,halten::V,نیول,rúma
1148,halten::V,نیول,halda
1149,drücken::V,کښېکښل,þjá
1150,drücken::V,کښېکښل,þrýsta
1151,schieben::V,پوری وهل,ýta
1152,kratzen::V,ګرول,klóra
1153,lecken::V,څټل,sleikja
1154,beißen::V,چیچل,bíta
1155,abreißen::V,شکول,rífa af
1156,abreißen::V,شکول,rífa frá
1157,abschneiden::V,پرېکول,skera af
1158,abschneiden::V,پرېکول,klippa af
1159,binden::V,تړل,binda
1160,stecken::V,ټومبل,stinga
1161,brechen::V,ماتول,brjóta
1162,klopfen::V,ټکول,berja
1163,klopfen::V,ټکول,klappa
1164,hauen::V,ټکول,berja
1165,hauen::V,ټکول,höggva
1166,kleben::V,نښلول,líma
1167,kleben::V,سرېښول,líma
1168,reiben::V,مږل,núa
1169,streichen::V,مښل,smyrja
1170,schleifen::V,تېره کول,slípa
1171,schneiden::V,غوڅول,skera
1172,schneiden::V,غوڅول,klippa
1173,schneiden::V,پرېکول,skera
1174,schneiden::V,پرېکول,klippa
1175,rütteln::V,خوڅول,skaka
1176,schütteln::V,ښورول,hrista
1177,schwenken::V,خوڅول,sveifla
1178,schütten::V,اچول,hella
1179,schütten::V,تویول,hella
1180,füllen::V,ډکول,fylla
1181,einwickeln::V,پېچل,vefja inn í
1182,einwickeln::V,نغښتل,vefja inn í
1183,tragen::V,وړل,bera
1184,schleppen::V,وړل,draga
1185,ziehen::V,کښل,toga
1186,ziehen::V,کښل,draga
1187,aufbewahren::V,ساتل,geyma
1188,werfen::V,اچول,kasta
1189,werfen::V,غورځول,kasta
1190,fangen::V,نیول,grípa
1191,fangen::V,ګیرول,grípa
1192,packen::V,نیول,þrífa í
1193,verstecken::V,پټول,fela
1194,teilen::V,وېشل,deila
1195,teilen::V,تقسیمول,deila
1196,schicken::V,لېږل,senda
1197,schicken::V,استول,senda
1198,bringen::V,راوړل,færa
1199,bringen::V,راوړل,flytja
1200,hinzufügen::V,زیاتول,bæta við
1201,bekommen::V,حاصلول,hljóta
1202,bekommen::V,حاصلول,ná
1203,erhalten::V,اخیستل,fá
1204,nehmen::V,نیول,taka
1205,nehmen::V,اخيستل,taka
1206,wählen::V,خوښول,velja
1207,auswählen::V,چنده کول,velja úr
1208,bewahren::V,ساتل,gæta
1209,bewahren::V,ساتل,vernda
1210,behindern::V,مانع کېدل,varna
1211,behindern::V,ممانعت کول,varna
1212,verderben::V,خرابېدل,spilla
1213,beschädigen::V,ورانول,skemma
1214,zerbrechen::V,ماتول,brjóta
1215,zerreißen::V,څیرې کول,rífa
1216,zerreißen::V,څیرې کول,rífa sundur
1217,zerstören::V,ړنګول,rífa niður
1218,zerstören::V,ورانول,rífa niður
1219,verbrennen::V,سوځول,brenna
1220,geben::V,ورکول,gefa
1221,reichen::V,ورکول,rétta
1222,schenken::V,بښل,gefa
1223,versprechen::V,لوز کول,lofa
1224,versprechen::V,لوز کول,heita
1225,wünschen::V,غوښتل,óska
1226,loben::V,ستایل,lofa
1227,loben::V,ستایل,hrósa
1228,loben::V,تمجید کول,lofa
1229,loben::V,تمجید کول,hrósa
1230,küssen::V,ښکلول,kyssa
1231,wiegen::V,زنګول,rugga
1232,zudecken::V,پوښول,þekja
1233,zudecken::V,پوښول,breiða yfir
1234,wecken::V,ويښول,vekja
1235,zeigen::V,ښودل,sýna
1236,führen::V,بیول,leiða
1237,lehren::V,درس ورکول,kenna
1238,lehren::V,تعلیم ورکول,kenna
1239,unterrichten::V,درس ورکول,fræða
1240,aufziehen::V,روزل,ala upp
1241,leiten::V,رهبری کول,stjórna
1242,leiten::V,لارښوونه کول,stjórna
1243,antreiben::V,چټک کول,hvetja
1244,lassen::V,اړکول,láta
1245,einladen::V,بلل,bjóða heim
1246,vereinigen::V,متحد کول,sameina
1247,vereinigen::V,یوځای کول,sameina
1248,besuchen::V,کتنه کول,heimsækja
1249,treffen::V,ليدل,hitta
1250,treffen::V,تلقی کول,hitta
1251,sich versammeln::V,راغونډېدل,safnast saman
1252,spielen::V,لوبه کول,leika sér
1253,singen::V,سندرې وېل,syngja
1254,tanzen::V,ګډېدل,dansa
1255,sich trennen::V,بېلېدل,skiljast
1256,verlassen::V,ترک کول,yfirgefa
1257,retten::V,نجات ورکول,bjarga
1258,bewachen::V,ساتل,gæta
1259,bewachen::V,ساتل,hafa vörð á
1260,bewachen::V,حفاظت کول,gæta
1261,bewachen::V,حفاظت کول,hafa vörð á
1262,schützen::V,ژغورل,vernda
1263,verteidigen::V,دفاع کول,verja
1264,sich schlagen::V,جنګېدل,slást
1265,sich schlagen::V,جنګېدل,berjast
1266,schießen::V,ویشتل,skjóta
1267,siegen::V,غالبېدل,sigra
1268,ärgern::V,خپه کول,ergja
1269,ärgern::V,خپه کول,skaprauna
1270,schlagen::V,وهل,slá
1271,schlagen::V,وهل,lemja
1272,treten::V,په لغته وهل,sparka
1273,stechen::V,ټومبل,stinga
1274,stoßen::V,ټېل وهل,hrinda
1275,stoßen::V,پوری وهل,hrinda
1276,stehlen::V,تښتول,stela
1277,stehlen::V,غلا کول,stela
1278,stören::V,ماتول,trufla
1279,belästigen::V,ځورول,ónáða
1280,belästigen::V,تکلیف ورکول,ónáða
1281,verbergen::V,پټول,leyna
1282,täuschen::V,تېرایستل,gabba
1283,täuschen::V,تېرایستل,blekkja
1284,täuschen::V,خطا ایستل,gabba
1285,täuschen::V,خطا ایستل,blekkja
1286,betrügen::V,غولول,svíkja
1287,betrügen::V,غولول,blekkja
1288,töten::V,وژل,drepa
1289,töten::V,مړ کول,drepa
1290,wohnen::V,اوسېدل,búa
1291,arbeiten::V,کار کول,vinna
1292,sammeln::V,راټولول,safna
1293,sammeln::V,راغونډول,safna
1294,pflücken::V,شکول,tína
1295,pflücken::V,شکول,reyta
1296,jagen::V,ښکار کول,veiða
1297,fischen::V,کب نيول,fiska
1298,fassen::V,نیول,veiða
1299,fassen::V,ګیرول,veiða
1300,hüten::V,پوول,gæta
1301,hüten::V,پوول,vakta
1302,treiben::V,بیول,reka
1303,anbinden::V,تړل,binda við
1304,anbinden::V,تړل,binda fast
1305,füttern::V,خوراک ورکول,fóðra
1306,melken::V,لوشل,mjólka
1307,hacken::V,پی کول,höggva
1308,gießen::V,اوبه کول,hella
1309,reifen::V,رسېدل,þroskast
1310,zubereiten::V,تیارول,elda
1311,zubereiten::V,تیارول,tilbúa
1312,kochen::V,پخول,sjóða
1313,backen::V,پخول,baka
1314,braten::V,وريتول,steikja
1315,umrühren::V,لړل,hræra í
1316,stricken::V,اوبدل,prjóna
1317,nähen::V,ګنډل,sauma
1318,färben::V,رنګول,lita
1319,reinigen::V,صافول,hreinsa
1320,waschen::V,مینځل,þvo
1321,abwischen::V,وچول,þerra
1322,spülen::V,کنګالول,skola
1323,spülen::V,کنګالول,þvo upp
1324,fegen::V,جارو کول,sópa
1325,fegen::V,جارو کول,hreinsa
1326,kehren::V,جارو کول,sópa
1327,baden::V,لمبېدل,baða sig
1328,sich waschen::V,ځان مينځل,þvo sér
1329,ausziehen::V,کښل,fara úr
1330,ausziehen::V,ایستل,fara úr
1331,anziehen::V,اغوستل,fara í
1332,sich anziehen::V,کالی اغوستل,klæðast
1333,kämmen::V,ګمنځول,greiða
1334,schmücken::V,ښکلی کول,prýða
1335,schmücken::V,ښکلی کول,skreyta
1336,sagen::V,وېل,segja
1337,sprechen::V,وېل,tala
1338,sprechen::V,غږېدل,tala
1339,reden::V,ګړېدل,ræða
1340,reden::V,خبرې کول,ræða
1341,sich unterhalten::V,خبری کول,spjalla
1342,sich unterhalten::V,خبری کول,ræðast við
1343,fragen::V,پوښتنه کول,spyrja
1344,bitten::V,غوښتل,biðja
1345,erzählen::V,کيسه کول,segja frá
1346,erzählen::V,حکايت کول,segja frá
1347,mitteilen::V,خبرول,tilkynna
1348,mitteilen::V,خبر ورکول,tilkynna
1349,nennen::V,نوم ايښودل,nefna
1350,rufen::V,بلل,kalla
1351,prahlen::V,لاپې وهل,gorta
1352,übersetzen::V,ژباړل,þýða
1353,übersetzen::V,ترجمه کول,þýða
1354,denken::V,فکر کول,hugsa
1355,glauben::V,باور کول,trúa
1356,bemerken::V,لیدل,taka eftir
1357,erkennen::V,پېژندل,þekkja
1358,begreifen::V,رسېدل,skilja
1359,begreifen::V,پوهېدل,skilja
1360,verstehen::V,پوهېدل,skilja
1361,lernen::V,زده کول,læra
1362,lernen::V,درس لوستل,læra
1363,wissen::V,پوهېدل,vita
1364,sich erinnern an::V,یادول,minnast
1365,sich erinnern an::V,په یاد راوړل,minnast
1366,vergessen::V,هېرول,gleyma
1367,messen::V,اندازه کول,mæla
1368,zählen::V,شمارل,telja
1369,rechnen::V,حسابول,reikna
1370,lesen::V,لوستل,lesa
1371,malen::V,رسمول,mála
1372,zeichnen::V,رسمول,teikna
1373,schreiben::V,لیکل,skrifa
1374,besitzen::V,لرل,hafa
1375,kaufen::V,رانیول,kaupa
1376,verkaufen::V,خرڅول,selja
1377,bezahlen::V,تأدیه کول,borga
1378,zahlen::V,کسات اخيستل,borga
1379,beherrschen::V,تسلط لرل,hafa á valdi sínu
1380,ertragen::V,زغمل,þola
1381,Barsch::N,,aborri
1382,Hecht::N,,gedda
