,Concept_ID,ta,ko
702,oder::CNJ,அல்லது,아니면
703,stehen::V,நில்,서다
704,sitzen::V,உட்கார்,앉다
705,liegen::V,படு,눕다
706,hängen::V,தொங்கச் செய்,달다
707,werden::V,ஆகு,되다
708,passieren::V,நிகழ்,지장옶다
709,beginnen::V,ஆரம்பி,시작되다
710,enden::V,முடி,큳내다
711,wechseln::V,மாற்று,병경하다
712,aufgehen[Sonne]::V,உயர எழு,뜨다
713,untergehen[Sonne]::V,பொறுத்து,지다
714,scheinen[Sonne]::V,பிரகாசி,빛나다
715,donnern::V,இடி,천둥치다
716,wehen::V,வீசு,풀다
717,strömen::V,பாயதல்,흐르다
718,fließen::V,நீரோட்டம் போக்கில் போ,흐르다
719,sich drehen::V,சுழல்,돌다
720,schwanken::V,தள்ளாடு,동요하다
721,schwingen::V,ஆடு,흔들다
722,fallen::V,விழு,떨어지다
723,brennen::V,எரி,타다
724,rauchen::V,பகை பிடி,김이나다
725,regnen::V,மழை பெய்,비가오다
726,gefrieren::V,உறைந்துவிடு,얼다
727,tauen::V,உருகு,녹다
728,schmelzen::V,உருகு,녹다
729,trocknen::V,உலர்த்து,홈치다
730,sieden::V,கொதிக்க வை,끓다
731,faulen::V,அழுகச் செய்,부패하다
732,verfaulen::V,அழுகச் செய்,썩다
733,reißen::V,திடீரென அறு,지바찢다
734,versinken::V,மூழ்கு,가라앉다
735,vergehen::V,கடந்துசெல்,지나가다
736,erscheinen::V,தோன்றச்,나타나다
737,verschwinden::V,மறைந்து போ,사라지다
738,sinken::V,பதைவுறு,가라앉다
739,abnehmen::V,குறை,떼어내다
740,zunehmen::V,உயர்த்து,증가하다
741,steigen::V,உயர எழு,상승하다
742,wachsen::V,வளர்,생기하다
743,glänzen::V,மிளிர்,뛰오나다
744,funkeln::V,பிரகாசி,불티가잍어나다
745,lärmen::V,கொம்பு,떠들다
746,läuten::V,மணியொலியிசை,울시다
747,klingeln::V,மணி அடி,초닌총을울리다
748,klirren::V,கிலுங்கு,탁탁울리다
749,brausen::V,இரைதல்,쏴쏴소리내다
750,rauschen::V,சலசலப்பு,솨솨
751,klingen::V,சிலம்புதல்,반향하다
752,bellen::V,குரை,짖다
753,heulen::V,ஊளையிடு,포효하다
754,blasen::V,ஊது,불다
755,pfeifen::V,சீழ்க்கை எழப்பு,피리를불다
756,schreien::V,கூச்சலிடு,절규하다
757,stöhnen::V,வேதனை,신음하다
758,zittern::V,நடுங்கு,저뉼하다
759,leben::V,உயிருடனிரு,살다
760,geboren werden::V,பிற,태어난
761,atmen::V,சுவாசி,숨쉬다
762,trinken::V,குடி,마시다
763,essen::V,சாப்பிடு,먹다
764,schlucken::V,முழுங்கு,들이켜다
765,müde werden::V,கையயர்தல்,
766,einschlafen::V,தூங்க,잠들다
767,schlafen::V,தூங்கு,자다
768,aufwachen::V,எழுப்பு,눈트다
769,aufstehen::V,எழுந்திரு,서다
770,sich erholen::V,இளைப்பாறு,회복하다
771,krank werden::V,விழுதல்,
772,krank sein::V,நருக்கலாயிருக்க,
773,schmerzen::V,நோவுறு,아프다
774,husten::V,இருமு,잔기침하다
775,genesen::V,குணம் அடை,낫다
776,sterben::V,மரணமடை,죽다
777,umkommen::V,நசி,못쓰게되다
778,sich bewegen::V,நகர்த்து,움직이다
779,sich rühren::V,அசை,움직이다
780,sich erheben::V,எழுந்து நில்,이러서다
781,sich setzen::V,உட்கார்,앉히다
782,hinfallen::V,விழு,넘어지다
783,laufen::V,நட,걷다
784,schreiten::V,கவடுவைத்தல்,보행하다
785,spazierengehen::V,உலவு,산보하다
786,eilen::V,விரைந்து,서둘다
787,sich beeilen::V,அவசரப்படுத்து,서둘게하다
788,sausen::V,விரைந்து செல்,서들러 떠나다
789,rennen::V,ஓடு,달리다
790,springen::V,குதி,도약하다
791,klettern::V,ஏறு,갑겨오르다
792,schaukeln::V,தள்ளாடு,흔들리게하다
793,kriechen::V,மெதுவாக நடந்து செல்,기다
794,schwimmen::V,நீந்து,헤엄치다
795,tauchen::V,மூழ்கி நீச்சலடி,잠기다
796,rudern::V,துடுப்புப் போடு,물을헤치다
797,fahren::V,ஓட்டு,가다
798,fahren::V,ஓட்டு,나르다
799,fliegen::V,பற,날다
800,gehen::V,போ,가다
801,weggehen::V,விலகிச் செல்,팔리다
802,abfahren::V,புறப்பட்டுச் செல்,출발하다
803,anhalten::V,நின்றுவிடு,멈추다
804,hineingehen::V,மறையச் செய்,(그리로)가다
805,eintreten::V,நுழை,들러가다
806,kommen::V,வா,오다
807,ankommen::V,வநது சேர்,고챀하다
808,zurückkommen::V,திரும்பி வா,보기
809,bleiben::V,இரு,체류
810,warten::V,தாமதி,기다리다
811,erwarten::V,எதிர்நோக்கு,기대하다
812,suchen::V,தேடு,찾다
813,suchen::V,தேடு,구하다
814,finden::V,கண்டுபிடி,찾아내다
815,versuchen::V,முயற்சி செய்,시험하다
816,vorbereiten::V,ஆயத்தம் செய்,재비하다
817,lieben::V,அன்பு செலுத்து,사랑하다
818,mögen::V,விரும்பு,줗아하다
819,lachen::V,சிரி,웃다
820,rühren::V,இதயத்தைத் தொடு,건드리다
821,weinen::V,அழு,울다
822,schimpfen::V,சாபமிடு,꾸짖다
823,sich ärgern::V,கோப்பபடு,화를내게 하다
824,sich fürchten::V,பயப்படு,두려원하다
825,fürchten::V,பயப்படுத்து,두려원하다
826,fliehen::V,ஓடு,도망치다
827,flüchten::V,தப்பிவிடு,도주하다
828,sehen::V,பார்,보다
829,anschauen::V,கூர்ந்து கவனி,바라보다
830,ansehen::V,கவனி,바라보다
831,hören::V,கேள்,듣다
832,zuhören::V,சுவைத்துப் பார்,듣다
833,probieren::V,ருசி,시식하다
834,riechen::V,முகர்ந்து பார்,내새를맡다
835,fühlen::V,தொட்டுணர்,느끼다
836,scheinen::V,காணப்படு,...것같다
837,zu sehen sein::V,தோன்றுதல்,보이는
838,vernehmen::V,கேள்,듣다
839,vernehmen::V,கேள்,들어서일다
840,frieren::V,குதுகுதுகு,춥다
841,tun::V,செய்,하다
842,können::V,இயல்வது,할주릴다
843,wollen::V,விரும்பு,바라다
844,anfangen::V,தொடங்கு,시작하다
845,beenden::V,முடி,다하다
846,aufhören::V,நிறுத்து,그만두다
847,gelingen::V,வெற்றி,성국하다
848,geraten::V,ஏற்படுத்து,잘되어가다
849,öffnen::V,திற,열다
850,schließen::V,மூடு,추측하다
851,stellen::V,வை,세우다
852,setzen::V,வை,놓다
853,legen::V,பரப்பி வை,눕히다
854,berühren::V,பதி,대다
855,verbinden::V,சேர்,옝열하다
856,bedecken::V,உறைபோடு,덮다
857,aufhängen::V,தொங்கவிடு,매달다
858,anzünden::V,எரியூட்டு,점화하다
859,aufheben::V,பொறுக்கி எடு,위로올리다
860,zurücklassen::V,விட்டுச் செல்,튀에남기다
861,verlieren::V,இழ,잃다
862,fallen lassen::V,அளவில் குறைவு,떨어뜨리다
863,machen::V,தயார்செய்,하다
864,herstellen::V,உற்பத்தி செய்,제조하다
865,bauen::V,கட்டு,짓다
866,reparieren::V,பழுது பார்,수셩자다
867,verbessern::V,மேம்படுத்து,정정하다
868,ändern::V,மாற்றி அமை,바꾸다
869,graben::V,குழி வெட்டு,파다
870,beugen::V,வனை,구부리다
871,biegen::V,வனை,굽히다
872,drehen::V,சுழல்,회전
873,wenden::V,குடைகவிழு,회전시키다
874,umdrehen::V,சுற்றும் முற்றும் பார்,회전시키다
875,heben::V,தூக்கு,일으아키다
876,hochheben::V,தூக்கு,틀어올리다
877,ergreifen::V,பறி,잡다
878,halten::V,பிடித்துக் கொள்,잡다
879,drücken::V,அழுத்து,누르다
880,schieben::V,தள்ளு,밀다
881,kratzen::V,கீறு,긁다
882,lecken::V,நக்கு,핥다
883,beißen::V,கடி,물다
884,abreißen::V,கிழி,
885,abschneiden::V,வெட்டி எடு,귾어내다
886,binden::V,கட்டு,매다
887,stecken::V,பதிய வை,찌르다
888,brechen::V,உடை,금
889,klopfen::V,தட்டு,치다
890,hauen::V,அடி,때리다
891,kleben::V,ஒட்டு,들러붙다
892,reiben::V,தேய்,문지르다
893,streichen::V,பரவச்செய்,쓰다듬다
894,schleifen::V,அரை,갈다
895,schneiden::V,துண்டாக்கு,베다
896,rütteln::V,மெல்ல தள்ளு,흔들다
897,schütteln::V,குலுக்கு,흔들다
898,schwenken::V,ஊஞ்சலாடு,흔들다
899,schütten::V,ஊற்று,따르다
900,füllen::V,நிரப்பு,담다
901,einwickeln::V,சுற்று,싸다
902,tragen::V,எடுத்துச் செல்,지우다
903,schleppen::V,இழுத்துச் செல்,끌다
904,ziehen::V,இழு,당기다
905,aufbewahren::V,வைத்துக் கொள்,간직하다
906,werfen::V,வீசி எறி,던지다
907,fangen::V,பிடி,밥다
908,packen::V,பிடித்துக்கொள்,쥐다
909,verstecken::V,மறை,숨기다
910,teilen::V,பாகங்களாகப் பிரி,나누다
911,schicken::V,அனுப்பு,보내다
912,bringen::V,கொண்டு வா,가겨
913,hinzufügen::V,சேர்,부가하다
914,bekommen::V,பெறு,얻다
915,erhalten::V,பெறு,지니다
916,nehmen::V,எடு,잡다
917,wählen::V,தேர்ந்தெடு,선거하다
918,auswählen::V,தேர்ல்தெடு,선출하다
919,bewahren::V,கெடாது பேணு,저장보종
920,behindern::V,தடங்கல் செய்,훼방하다
921,verderben::V,நாசமாக்கு,못쓰게 되다
922,beschädigen::V,சேதப்படுத்து,상하게하다
923,zerbrechen::V,உடை,깨뜨리다
924,zerreißen::V,கிழி,잡아쫓다
925,zerstören::V,அழி,파괴하다
926,verbrennen::V,எரியூட்டு,소실하다
927,geben::V,கொடு,주다
928,reichen::V,வழங்கு,내일다
929,schenken::V,மொயத்தல்,주다
930,versprechen::V,உறுதியளி,약속하다
931,wünschen::V,ஆசைப்படு,바라다
932,loben::V,புகழ்ச்சி கூறு,칭찬하다
933,küssen::V,முத்தமிடு,키스하다
934,wiegen::V,ஆட்டுத்தல்,어르다
935,zudecken::V,உறைபோடு,뚜꺼을하다
936,wecken::V,எழுப்பு,깨우다
937,zeigen::V,காட்டு,보이다
938,führen::V,வழிகாட்டி,가게하다
939,lehren::V,சொல்லிக் கொடு,가르치다
940,unterrichten::V,அறிவுரை கூறு,가르지다
941,aufziehen::V,வளர்,사육하다
942,leiten::V,அழைத்துச் செல்,이끌다
943,antreiben::V,தூண்டு,몰다
944,lassen::V,விடு,내버려두다
945,einladen::V,அழை,초청하다
946,vereinigen::V,ஒன்றாகச் சேர்,하나로하다
947,besuchen::V,வருகை புரி,방문하다
948,treffen::V,சந்தி,만나다
949,sich versammeln::V,தொகுப்பு,조립하다
950,spielen::V,விளையாடு,눌다
951,singen::V,பாடு,노래하다
952,tanzen::V,நடனமாடு,춤추하다
953,sich trennen::V,தனிப்படடுத்து,가르다
954,verlassen::V,கைவிடு,버림받은
955,retten::V,காப்பாற்று,구조하다
956,bewachen::V,காவல் செய்,치키다
957,schützen::V,பாதுகாப்பு செய்,보호하다
958,verteidigen::V,எதிர்த்து நில்,막다
959,sich schlagen::V,பூசலிடு,치다
960,schießen::V,சுட்டுக் கொல்,쏘다
961,siegen::V,வெற்றி பெறு,이기다
962,ärgern::V,எரிச்சலூட்டு,성을내게하다
963,schlagen::V,அடி,치다
964,treten::V,உதை,디디다
965,stechen::V,கொட்டு,찌르다
966,stoßen::V,நெருக்கு,찌르다
967,stehlen::V,திருடு,훔치다
968,stören::V,தொல்லைகொடு,움직이다
969,belästigen::V,தொல்லை கொடு,괴롭히다
970,verbergen::V,மறை,숨기다
971,täuschen::V,ஏமாற்று,속이다
972,betrügen::V,ஏமாற்று,속이다
973,töten::V,கொல்,죽이다
974,wohnen::V,தங்கியிரு,실다
975,arbeiten::V,வேலை செய்,일하다
976,sammeln::V,ஒன்றுசேர்,모으다
977,pflücken::V,கொய்து எடு,꿔다
978,jagen::V,வேட்டையாடு,사냥하다
979,fischen::V,மீன் பிடி,고기를잡다
980,fassen::V,பிடி,움켜쥐다
981,hüten::V,காவல் செய்,망보다
982,treiben::V,ஓட்டு,몰아세우다
983,anbinden::V,கட்டு,묶다
984,füttern::V,உணவளி,사료를주다
985,melken::V,பால் கற,젖을짜다
986,hacken::V,வெட்டி எடு,자르다
987,gießen::V,நீர்ப் பாய்ச்சு,물을대다
988,reifen::V,பழு,성숙하다
989,zubereiten::V,சமையல் செய்,조제하다
990,kochen::V,வேகவை,요리하다
991,backen::V,வெப்பத்தில் வாட்டு,쿱다
992,braten::V,பொரியச் செய்,굽다
993,umrühren::V,கலக்கு,교반하다
994,stricken::V,பின்னியிழை,뜨개질하다
995,nähen::V,தையல் வேலை செய்,꿰매다
996,färben::V,வண்ணம் பெறச் செய்,채색하다
997,reinigen::V,சுத்தம் செய்,청소하다
998,waschen::V,கழுவு,씻다
999,abwischen::V,துடை,닦다
1000,spülen::V,அலசு,씻다
1001,fegen::V,பெறுக்கு,소체하다
1002,kehren::V,பெறுக்கு,청소하다
1003,baden::V,குளி,감다
1004,sich waschen::V,கழுவு,모믈 씻다
1005,ausziehen::V,கழற்று,벗다
1006,anziehen::V,புனைதல்,끌어움직이다
1007,sich anziehen::V,உடுத்துதல்,
1008,kämmen::V,தலை வாரிக் கொள்,빗다
1009,schmücken::V,அழகுபடுத்து,치레하다
1010,sagen::V,சொல்,말하다
1011,sprechen::V,பேசு,말하다
1012,reden::V,பெசு,이야기하다
1013,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,
1014,fragen::V,கேள்,질문하다
1015,bitten::V,வேண்டு,원하다
1016,erzählen::V,சொல்,이야기하다
1017,mitteilen::V,சொல்,이야기하다
1018,nennen::V,பெயரிடுதல்,부르다
1019,rufen::V,கூச்சலிடு,불러내다
1020,prahlen::V,தற்பெருமை பேசு,자랑하다
1021,übersetzen::V,மொழிபெயர்ப்பு செய்,번역하다
1022,denken::V,யோசி,생각하다
1023,glauben::V,நம்பு,믿다
1024,bemerken::V,கவனி,인자하다
1025,erkennen::V,அடையாளம் கண்டுகொள்,인식하다
1026,begreifen::V,பற்றிக்கொள்,파악하다
1027,verstehen::V,புரிந்து கொள்,이해하다
1028,lernen::V,கற்றுக்கொள்,배우다
1029,wissen::V,தெரிந்திரு,알다
1030,sich erinnern an::V,நினைவு கூர்,상기하다
1031,vergessen::V,மற,잊다
1032,messen::V,அளவிடு,측정하다
1033,zählen::V,எண்ணு,세다
1034,rechnen::V,கணக்கிடு,게산하다
1035,lesen::V,படி,읽다
1036,malen::V,வண்ணச்சித்திரம்,그리다
1037,zeichnen::V,வரை,소묘하다
1038,schreiben::V,எழுது,쓰다
1039,besitzen::V,உடைமையாகக் கொண்டிரு,소유하다
1040,kaufen::V,வாங்கு,사다
1041,verkaufen::V,விற்பனை செய்,팔다
1042,bezahlen::V,இறுத்தல்,지불하다
1043,zahlen::V,பணம் செலுத்து,치르다
1044,beherrschen::V,ஆட்சிசெய்,지배하다
1045,ertragen::V,தாங்கு,참다
