,Concept_ID,,udm
956,drehen::V,,бергатыны
957,wenden::V,,берыктыны
958,umdrehen::V,,берыктыны
959,heben::V,,ӝутыны
960,hochheben::V,,ӝутъяны
961,ergreifen::V,,кутыны
962,ergreifen::V,,кырмыны
963,halten::V,,возьыны
964,drücken::V,,зӥбыны
965,drücken::V,,пачкатыны
966,schieben::V,,донганы
967,kratzen::V,,вуштыны
968,lecken::V,,нюлыны
969,beißen::V,,куртчыны
970,abreißen::V,,ишкалтыны
971,abschneiden::V,,шорыны
972,abschneiden::V,,вандыны
973,binden::V,,керттыны
974,stecken::V,,мертчытыны
975,brechen::V,,тӥяны
976,klopfen::V,,йыганы
977,klopfen::V,,шарккетыны
978,hauen::V,,жугыны
979,hauen::V,,тышканы
980,kleben::V,,лякыны
981,reiben::V,,зыраны
982,reiben::V,,вуштыны
983,streichen::V,,зыраны
984,schleifen::V,,шерыны
985,schneiden::V,,вандыны
986,rütteln::V,,зуркатыны
987,schütteln::V,,куалекъятыны
988,schwenken::V,,шонаны
989,schütten::V,,лэзьыны
990,füllen::V,,тырмытыны
991,einwickeln::V,,биньыны
992,tragen::V,,нуыны
993,schleppen::V,,кыскыны
994,ziehen::V,,кыскыны
995,aufbewahren::V,,возьыны
996,werfen::V,,куяны
997,werfen::V,,лэзяны
998,fangen::V,,кутыны
999,packen::V,,кутыны
1000,packen::V,,кырмыны
1001,verstecken::V,,ватыны
1002,teilen::V,,люкыны
1003,schicken::V,,ыстыны
1004,bringen::V,,вайыны
1005,hinzufügen::V,,ватсаны
1006,bekommen::V,,басьтыны
1007,erhalten::V,,басьтыны
1008,nehmen::V,,кутыны
1009,nehmen::V,,басьтыны
1010,wählen::V,,бырйыны
1011,auswählen::V,,бырйыны
1012,bewahren::V,,возьыны
1013,behindern::V,,могӟытыны
1014,verderben::V,,сӧрыны
1015,beschädigen::V,,урод лэсьтыны
1016,zerbrechen::V,,сӧрыны
1017,zerreißen::V,,кесяны
1018,zerstören::V,,куашкатыны
1019,verbrennen::V,,сутыны
1020,geben::V,,сётыны
1021,reichen::V,,сётыны
1022,schenken::V,,кузьманы
1023,versprechen::V,,кыл сётыны
1024,wünschen::V,,сӥзьыны
1025,loben::V,,ушъяны
1026,küssen::V,,чупаны
1027,wiegen::V,,веттаны
1028,wiegen::V,,лэйкатыны
1029,zudecken::V,,шобыртыны
1030,wecken::V,,сайкатыны
1031,zeigen::V,,возьматыны
1032,führen::V,,нуыны
1033,lehren::V,,дышетыны
1034,unterrichten::V,,дышетыны
1035,aufziehen::V,,будэтыны
1036,leiten::V,,кивалтыны
1037,antreiben::V,,дыртытыны
1038,lassen::V,,-ытыны
1039,einladen::V,,ӧтьыны
1040,vereinigen::V,,огазеяны
1041,besuchen::V,,адӟыськыны
1042,treffen::V,,пумитаны
1043,sich versammeln::V,,люкаськыны
1044,spielen::V,,шудыны
1045,singen::V,,кырӟаны
1046,tanzen::V,,эктыны
1047,sich trennen::V,,люкиськыны
1048,verlassen::V,,куштыны
1049,retten::V,,утьыны
1050,bewachen::V,,возьманы
1051,schützen::V,,утялтыны
1052,verteidigen::V,,возьманы
1053,sich schlagen::V,,жугиськыны
1054,schießen::V,,ыбылӥськны
1055,siegen::V,,вормыны
1056,ärgern::V,,вожпоттыны
1057,schlagen::V,,жуккыны
1058,treten::V,,лёганы
1059,stechen::V,,бышкалтыны
1060,stoßen::V,,донгыны
1061,stehlen::V,,вораны
1062,stehlen::V,,лушканы
1063,stören::V,,люкетыны
1064,belästigen::V,,акыльтыны
1065,belästigen::V,,вукылмыны
1066,verbergen::V,,ватыны
1067,täuschen::V,,алданы
1068,betrügen::V,,пӧяны
1069,töten::V,,виыны
1070,wohnen::V,,улыны
1071,arbeiten::V,,ужаны
1072,sammeln::V,,бичаны
1073,pflücken::V,,ишкыны
1074,jagen::V,,пӧйшураны
1075,fischen::V,,чорыганы
1076,fassen::V,,кутыны
1077,hüten::V,,возьманы
1078,treiben::V,,улляны
1079,anbinden::V,,думыны
1080,füttern::V,,сюдыны
1081,melken::V,,кыскыны
1082,hacken::V,,кораны
1083,gießen::V,,киськаны
1084,reifen::V,,вуыны
1085,reifen::V,,кисьманы
1086,zubereiten::V,,лесьтыны
1087,kochen::V,,пӧзьтыны
1088,backen::V,,пыжыны
1089,braten::V,,пыжыны
1090,umrühren::V,,сураны
1091,stricken::V,,керттыны
1092,nähen::V,,вурыны
1093,färben::V,,буяны
1094,reinigen::V,,сузяны
1095,waschen::V,,мисьтаськыны
1096,abwischen::V,,ӵушылыны
1097,spülen::V,,гылъяны
1098,fegen::V,,ӵужыны
1099,kehren::V,,ӵужыны
1100,baden::V,,пыласькыны
1101,sich waschen::V,,пыласькыны
1102,ausziehen::V,,кыльыны
1103,anziehen::V,,дӥсяны
1104,sich anziehen::V,,дӥсьяськыны
1105,kämmen::V,,сынаны
1106,schmücken::V,,чеберъяны
1107,sagen::V,,шуыны
1108,sagen::V,,вераны
1109,sprechen::V,,вераськыны
1110,reden::V,,вераськыны
1111,sich unterhalten::V,,вераськыны
1112,fragen::V,,юаны
1113,bitten::V,,курыны
1114,erzählen::V,,вераны
1115,erzählen::V,,мадьыны
1116,mitteilen::V,,ивортыны
1117,nennen::V,,шуыны
1118,rufen::V,,ӧтьыны
1119,prahlen::V,,ушъяськыны
1120,übersetzen::V,,берыктыны
1121,denken::V,,малпаны
1122,glauben::V,,оскыны
1123,bemerken::V,,адӟыны
1124,erkennen::V,,тодыны
1125,begreifen::V,,валаны
1126,verstehen::V,,валаны
1127,lernen::V,,дышетскыны
1128,wissen::V,,тодыны
1129,sich erinnern an::V,,тодэ вайыны
1130,vergessen::V,,вунэтыны
1131,messen::V,,мертаны
1132,zählen::V,,лыдъяны
1133,rechnen::V,,лыдъяны
1134,lesen::V,,лыдӟыны
1135,malen::V,,суреданы
1136,zeichnen::V,,суреданы
1137,schreiben::V,,гожъяны
1138,besitzen::V,,луыны
1139,kaufen::V,,басьтыны
1140,verkaufen::V,,вузаны
1141,bezahlen::V,,тырыны
1142,zahlen::V,,тырыны
1143,beherrschen::V,,кузёяськыны
1144,ertragen::V,,чиданы
