,Concept_ID,ja,hu
860,aufgehen[Sonne]::V,出る,kel
861,untergehen[Sonne]::V,沈む,lemegy
862,scheinen[Sonne]::V,輝く,süt
863,donnern::V,雷が鳴る,dörög
864,wehen::V,吹く,fúj
865,strömen::V,流れる,áramlik
866,fließen::V,流れる,folyik
867,sich drehen::V,回転する,forog
868,schwanken::V,揺れる,inog
869,schwanken::V,揺れる,ingadozik
870,schwingen::V,振動する,leng
871,fallen::V,落ちる,esik
872,brennen::V,燃える,ég
873,rauchen::V,煙を出す,füstöl
874,regnen::V,雨が降る,esik
875,gefrieren::V,凍る,megfagy
876,tauen::V,溶ける,olvad
877,schmelzen::V,溶ける,olvad
878,schmelzen::V,溶ける,elolvad
879,trocknen::V,乾く,szárad
880,sieden::V,沸く,forr
881,faulen::V,腐る,rothad
882,verfaulen::V,朽ちる,elrothad
883,verfaulen::V,朽ちる,megrothad
884,reißen::V,切れる,szakad
885,versinken::V,沈む,süllyed
886,versinken::V,沈む,elsüllyed
887,vergehen::V,経つ,múlik
888,vergehen::V,経つ,elmúlik
889,erscheinen::V,現れる,feltűnik
890,erscheinen::V,現れる,megjelenik
891,verschwinden::V,消える,letűnik
892,sinken::V,下がる,süllyed
893,abnehmen::V,減る,apad
894,abnehmen::V,減る,csökken
895,zunehmen::V,増える,növekszik
896,zunehmen::V,増える,gyarapszik
897,steigen::V,上がる,emelkedik
898,wachsen::V,伸びる,nő
899,wachsen::V,伸びる,terem
900,wachsen::V,伸びる,növekszik
901,glänzen::V,輝く,ragyog
902,glänzen::V,輝く,fénylik
903,funkeln::V,ぴかぴか光る,csillog
904,funkeln::V,ぴかぴか光る,tündöklik
905,lärmen::V,騒ぐ,lármázik
906,läuten::V,鳴る,cseng
907,klingeln::V,鳴る,csenget
908,klirren::V,がらんがらんと鳴る,csörömpöl
909,brausen::V,逆巻く,zúg
910,brausen::V,逆巻く,morajlik
911,rauschen::V,戦ぐ,zúg
912,klingen::V,鳴る,hangzik
913,bellen::V,吠える,ugat
914,heulen::V,きゃんきゃん鳴く,bőg
915,heulen::V,きゃんきゃん鳴く,üvölt
916,blasen::V,吹く,fúj
917,pfeifen::V,口笛を吹く,fütyül
918,schreien::V,叫ぶ,kiált
919,schreien::V,叫ぶ,kiabál
920,stöhnen::V,うめく,nyög
921,zittern::V,震える,remeg
922,zittern::V,震える,reszket
923,leben::V,生きている,él
924,geboren werden::V,生まれる,születik
925,atmen::V,呼吸する,lélegzik
926,trinken::V,飲む,iszik
927,essen::V,食べる,eszik
928,schlucken::V,飲み込む,nyel
929,müde werden::V,眠くなる,elfárad
930,müde werden::V,眠くなる,kifárad
931,einschlafen::V,寝付く,elalszik
932,schlafen::V,眠る,alszik
933,aufwachen::V,目が覚める,felébred
934,aufstehen::V,起きる,felkel
935,sich erholen::V,休養する,pihen
936,krank werden::V,病気になる,megbetegedik
937,krank werden::V,病気になる,belebetegszik
938,krank sein::V,病気である,betegeskedik
939,schmerzen::V,痛む,fáj
940,husten::V,咳をする,köhög
941,genesen::V,元気になる,meggyógyul
942,sterben::V,死ぬ,hal
943,sterben::V,亡くなる,hal
944,umkommen::V,死亡する,elpusztul
945,sich bewegen::V,移動する,mozog
946,sich rühren::V,動く,mozdul
947,sich erheben::V,立ち上がる,feláll
948,sich erheben::V,立ち上がる,felemelkedik
949,sich setzen::V,座る,ül
950,sich setzen::V,座る,leül
951,hinfallen::V,転ぶ,bukik
952,hinfallen::V,転ぶ,elesik
953,laufen::V,歩く,jár
954,schreiten::V,跨ぐ,lép
955,spazierengehen::V,散歩する,sétál
956,eilen::V,急ぐ,siet
957,sich beeilen::V,焦る,siet
958,sausen::V,疾駆する,robog
959,rennen::V,走る,fut
960,rennen::V,走る,szalad
961,springen::V,跳ぶ,ugrik
962,klettern::V,よじ登る,kúszik
963,schaukeln::V,ぶらんこに乗る,hintázik
964,kriechen::V,這う,kúszik
965,schwimmen::V,泳ぐ,úszik
966,tauchen::V,潜る,merül
967,rudern::V,漕ぐ,evez
968,fahren::V,行く,jár
969,fahren::V,行く,megy
970,fahren::V,行く,utazik
971,fahren::V,乗車する,jár
972,fahren::V,乗車する,megy
973,fahren::V,乗車する,utazik
974,fliegen::V,飛ぶ,száll
975,gehen::V,行く,megy
976,weggehen::V,立ち去る,elmegy
977,abfahren::V,出発する,indul
978,anhalten::V,止まる,megáll
979,hineingehen::V,入る,bemegy
980,eintreten::V,中に入る,belép
981,kommen::V,来る,jön
982,ankommen::V,着く,érkezik
983,ankommen::V,着く,megérkezik
984,ankommen::V,到着する,érkezik
985,ankommen::V,到着する,megérkezik
986,zurückkommen::V,帰る,visszajön
987,bleiben::V,留まる,marad
988,bleiben::V,留まる,megmarad
989,warten::V,待つ,vár
990,warten::V,待つ,várakozik
991,erwarten::V,期待する,vár
992,erwarten::V,期待する,megvár
993,suchen::V,探る,kutat
994,finden::V,見つける,talál
995,versuchen::V,試す,megpróbál
996,versuchen::V,試す,megkísérel
997,vorbereiten::V,準備する,előkészít
998,lieben::V,愛する,szeret
999,mögen::V,好きである,szeret
1000,lachen::V,笑う,nevet
1001,rühren::V,感情を動かす,mozdít
1002,weinen::V,泣く,sír
1003,schimpfen::V,叱る,szid
1004,schimpfen::V,叱る,szitkozódik
1005,sich ärgern::V,怒る,mérgelődik
1006,sich ärgern::V,怒る,bosszankodik
1007,sich ärgern::V,腹を立てる,mérgelődik
1008,sich ärgern::V,腹を立てる,bosszankodik
1009,sich fürchten::V,怖がる,fél
1010,sich fürchten::V,怖がる,retteg
1011,fürchten::V,恐れる,fél
1012,fliehen::V,逃げる,menekül
1013,flüchten::V,逃亡する,elmenekül
1014,sehen::V,見る,néz
1015,anschauen::V,眺める,megnéz
1016,ansehen::V,見る,néz
1017,ansehen::V,見る,ránéz
1018,ansehen::V,見る,megnéz
1019,hören::V,聞く,hall
1020,zuhören::V,聴く,hallgat
1021,zuhören::V,聴く,meghallgat
1022,probieren::V,食べてみる,kóstol
1023,probieren::V,食べてみる,megkóstol
1024,riechen::V,気取る,szagol
1025,fühlen::V,感じる,érez
1026,scheinen::V,ように見える,tűnik
1027,scheinen::V,ように見える,látszik
1028,zu sehen sein::V,見える,mutatkozik
1029,vernehmen::V,承る,hall
1030,frieren::V,寒気がする,fázik
1031,tun::V,する,csinál
1032,tun::V,する,cselekszik
1033,können::V,出来る,tud
1034,wollen::V,-たい,akar
1035,anfangen::V,始める,kezd
1036,beenden::V,終える,befejez
1037,aufhören::V,止める,megszűnik
1038,gelingen::V,成功する,sikerül
1039,geraten::V,当たる,kerül
1040,geraten::V,当たる,jut
1041,öffnen::V,開く,nyit
1042,öffnen::V,開く,kinyit
1043,öffnen::V,開ける,nyit
1044,öffnen::V,開ける,kinyit
1045,schließen::V,閉める,csuk
1046,schließen::V,閉める,becsuk
1047,stellen::V,置く,állít
1048,stellen::V,置く,helyez
1049,stellen::V,据える,állít
1050,stellen::V,据える,helyez
1051,setzen::V,座らせる,ültet
1052,setzen::V,座らせる,helyez
1053,legen::V,置く,tesz
1054,legen::V,置く,fektet
1055,berühren::V,触る,érint
1056,berühren::V,触れる,érint
1057,verbinden::V,結びつける,beköt
1058,verbinden::V,結びつける,összeköt
1059,bedecken::V,覆う,betakar
1060,bedecken::V,覆う,beborít
1061,aufhängen::V,掛ける,felakaszt
1062,anzünden::V,燃やす,gyújt
1063,anzünden::V,燃やす,meggyújt
1064,anzünden::V,火をつける,gyújt
1065,anzünden::V,火をつける,meggyújt
1066,aufheben::V,拾う,felemel
1067,zurücklassen::V,残す,hátrahagy
1068,verlieren::V,無くす,veszít
1069,verlieren::V,無くす,elveszít
1070,fallen lassen::V,落とす,elejt
1071,machen::V,作る,tesz
1072,machen::V,作る,csinál
1073,herstellen::V,製造する,gyárt
1074,herstellen::V,製造する,előállít
1075,bauen::V,建設する,épít
1076,reparieren::V,直す,javít
1077,reparieren::V,直す,kijavít
1078,reparieren::V,直す,megjavít
1079,reparieren::V,修理する,javít
1080,reparieren::V,修理する,kijavít
1081,reparieren::V,修理する,megjavít
1082,verbessern::V,改良する,megjavít
1083,ändern::V,変える,változtat
1084,ändern::V,変える,megváltoztat
1085,graben::V,掘る,ás
1086,beugen::V,折る,meghajt
1087,biegen::V,曲げる,hajlít
1088,drehen::V,回す,forgat
1089,wenden::V,裏返す,fordít
1090,wenden::V,裏返す,megfordít
1091,umdrehen::V,裏返す,megfordít
1092,umdrehen::V,裏返す,megforgat
1093,heben::V,挙げる,emel
1094,hochheben::V,持ち上げる,felemel
1095,ergreifen::V,取り上げる,megfog
1096,halten::V,持つ,tart
1097,drücken::V,押す,nyom
1098,drücken::V,押す,megnyom
1099,schieben::V,ずらす,tol
1100,kratzen::V,引っ掻く,vakar
1101,lecken::V,なめる,nyal
1102,beißen::V,噛む,harap
1103,abreißen::V,剝ぎ取る,letép
1104,abschneiden::V,切り取る,levág
1105,binden::V,縛る,köt
1106,binden::V,縛る,kötöz
1107,stecken::V,差し込む,dug
1108,brechen::V,破る,tör
1109,brechen::V,破る,eltör
1110,klopfen::V,とんとん叩く,kopogtat
1111,hauen::V,叩く,vág
1112,hauen::V,叩く,levág
1113,kleben::V,貼る,tapaszt
1114,kleben::V,くっ付ける,tapaszt
1115,reiben::V,擦る,dörzsöl
1116,reiben::V,擦る,súrol
1117,streichen::V,塗る,simít
1118,schleifen::V,研ぐ,fen
1119,schleifen::V,研ぐ,csiszol
1120,schleifen::V,研ぐ,köszörül
1121,schneiden::V,切る,vág
1122,schneiden::V,切る,szel
1123,schneiden::V,切る,metsz
1124,rütteln::V,揺さぶる,ráz
1125,schütteln::V,振る,ráz
1126,schütteln::V,振る,megráz
1127,schütteln::V,揺さぶる,ráz
1128,schütteln::V,揺さぶる,megráz
1129,schwenken::V,振る,lóbál
1130,schwenken::V,振る,lobogtat
1131,schütten::V,注ぐ,önt
1132,füllen::V,いっぱいにする,tölt
1133,füllen::V,いっぱいにする,megtölt
1134,einwickeln::V,包む,becsavar
1135,tragen::V,運ぶ,hord
1136,schleppen::V,引きずる,vonszol
1137,ziehen::V,引く,húz
1138,aufbewahren::V,預かる,megőriz
1139,werfen::V,投げる,dob
1140,werfen::V,投げる,hajít
1141,fangen::V,受ける,fog
1142,packen::V,掴む,megragad
1143,verstecken::V,隠す,eldug
1144,verstecken::V,隠す,elrejt
1145,teilen::V,分ける,oszt
1146,teilen::V,分ける,megoszt
1147,schicken::V,送る,küld
1148,bringen::V,持って行く,hoz
1149,bringen::V,持って行く,visz
1150,hinzufügen::V,加える,hozzáad
1151,bekommen::V,得る,kap
1152,bekommen::V,得る,megkap
1153,erhalten::V,受ける,kap
1154,erhalten::V,受ける,megkap
1155,nehmen::V,取る,vesz
1156,wählen::V,選ぶ,választ
1157,auswählen::V,選ぶ,kiválaszt
1158,bewahren::V,保存する,megtart
1159,behindern::V,妨害する,akadályoz
1160,behindern::V,妨害する,gátol
1161,verderben::V,台無しにする,elront
1162,beschädigen::V,損傷する,rongál
1163,zerbrechen::V,割る,eltör
1164,zerbrechen::V,割る,széttör
1165,zerbrechen::V,割る,kettétör
1166,zerreißen::V,引き裂く,eltép
1167,zerreißen::V,引き裂く,széttép
1168,zerstören::V,破壊する,elpusztít
1169,verbrennen::V,焼く,éget
1170,verbrennen::V,焼く,eléget
1171,geben::V,上げる,ad
1172,reichen::V,渡す,nyújt
1173,schenken::V,贈る,ajándékoz
1174,versprechen::V,約束する,ígér
1175,wünschen::V,望む,kíván
1176,loben::V,褒める,dicsér
1177,küssen::V,キスする,csókol
1178,wiegen::V,揺する,ringat
1179,zudecken::V,覆う,betakar
1180,wecken::V,起こす,kelt
1181,wecken::V,起こす,ébreszt
1182,zeigen::V,見せる,mutat
1183,führen::V,案内する,visz
1184,führen::V,案内する,vezet
1185,lehren::V,教える,tanít
1186,unterrichten::V,通知する,tanít
1187,aufziehen::V,育てる,felnevel
1188,leiten::V,導く,vezet
1189,leiten::V,導く,vezérel
1190,antreiben::V,励ます,hajt
1191,lassen::V,～させる,-tat
1192,lassen::V,～させる,-at
1193,einladen::V,誘う,meghív
1194,einladen::V,招待する,meghív
1195,vereinigen::V,一つにする,egyesít
1196,besuchen::V,訪ねる,látogat
1197,treffen::V,出会う,talál
1198,sich versammeln::V,集まる,gyülekezik
1199,sich versammeln::V,集まる,összegyűlik
1200,spielen::V,遊ぶ,játszik
1201,singen::V,歌う,énekel
1202,tanzen::V,踊る,táncol
1203,sich trennen::V,別れる,elválik
1204,verlassen::V,別れる,elhagy
1205,retten::V,救う,ment
1206,retten::V,助ける,ment
1207,bewachen::V,見張る,őriz
1208,bewachen::V,軽微する,őriz
1209,schützen::V,保護する,óv
1210,schützen::V,保護する,véd
1211,verteidigen::V,守る,véd
1212,sich schlagen::V,殴る,verekszik
1213,schießen::V,撃つ,lő
1214,siegen::V,勝つ,győz
1215,ärgern::V,怒らせる,bosszant
1216,schlagen::V,殴る,üt
1217,schlagen::V,殴る,ver
1218,treten::V,蹴る,rúg
1219,stechen::V,突く,döf
1220,stechen::V,突く,szúr
1221,stoßen::V,突く,lök
1222,stehlen::V,盗る,lop
1223,stören::V,構う,zavar
1224,belästigen::V,邪魔する,zaklat
1225,verbergen::V,隠す,rejt
1226,verbergen::V,隠す,elrejt
1227,täuschen::V,だます,megtéveszt
1228,betrügen::V,だます,csal
1229,töten::V,殺す,öl
1230,wohnen::V,住む,lakik
1231,arbeiten::V,働く,dolgozik
1232,sammeln::V,集める,szed
1233,sammeln::V,集める,gyűjt
1234,sammeln::V,収集する,szed
1235,sammeln::V,収集する,gyűjt
1236,pflücken::V,摘む,szed
1237,jagen::V,狩りをする,vadászik
1238,fischen::V,釣る,halászik
1239,fassen::V,捕る,fog
1240,hüten::V,放牧する,őriz
1241,hüten::V,放牧する,legeltet
1242,treiben::V,追う,hajt
1243,anbinden::V,繋ぐ,köt
1244,füttern::V,餌をやる,etet
1245,melken::V,搾乳する,fej
1246,hacken::V,刻む,vág
1247,gießen::V,水をやる,öntöz
1248,reifen::V,熟す,érik
1249,zubereiten::V,調理する,elkészít
1250,kochen::V,煮る,főz
1251,backen::V,焼く,süt
1252,braten::V,焼く,süt
1253,braten::V,炒める,süt
1254,umrühren::V,混ぜる,megkever
1255,stricken::V,編む,köt
1256,nähen::V,縫う,varr
1257,färben::V,染める,fest
1258,reinigen::V,掃除する,tisztít
1259,waschen::V,洗う,mos
1260,waschen::V,洗濯する,mos
1261,abwischen::V,拭く,letöröl
1262,spülen::V,洗う,mosogat
1263,spülen::V,すすぐ,mosogat
1264,fegen::V,掃除する,söpör
1265,kehren::V,掃く,söpör
1266,baden::V,入浴する,fürdik
1267,sich waschen::V,洗う,mosdik
1268,sich waschen::V,洗う,mosakszik
1269,ausziehen::V,脱ぐ,levesz
1270,anziehen::V,着る,felölt
1271,anziehen::V,着る,felvesz
1272,sich anziehen::V,着る,öltözik
1273,sich anziehen::V,着る,felöltözik
1274,kämmen::V,梳く,fésül
1275,schmücken::V,飾る,díszít
1276,sagen::V,言う,mond
1277,sprechen::V,話す,beszél
1278,reden::V,話す,beszél
1279,sich unterhalten::V,話をする,beszélget
1280,fragen::V,聞く,kérdez
1281,bitten::V,頼む,kér
1282,bitten::V,お願いする,kér
1283,erzählen::V,物語る,mesél
1284,erzählen::V,物語る,elbeszél
1285,mitteilen::V,伝える,közöl
1286,nennen::V,名づける,hív
1287,nennen::V,名づける,nevez
1288,rufen::V,呼ぶ,hív
1289,prahlen::V,自慢する,dicsekszik
1290,übersetzen::V,訳す,fordít
1291,denken::V,考える,gondol
1292,glauben::V,信じる,hisz
1293,bemerken::V,気が付く,észrevesz
1294,erkennen::V,認識する,ráismer
1295,erkennen::V,認識する,felismer
1296,begreifen::V,分かる,felfog
1297,verstehen::V,聞き取る,ért
1298,verstehen::V,聞き取る,megért
1299,lernen::V,学ぶ,tanul
1300,lernen::V,学ぶ,megtanul
1301,lernen::V,勉強する,tanul
1302,lernen::V,勉強する,megtanul
1303,wissen::V,知っている,tud
1304,sich erinnern an::V,思い出す,emlékszik
1305,vergessen::V,忘れる,felejt
1306,vergessen::V,忘れる,elfelejt
1307,messen::V,計る,mér
1308,messen::V,計る,megmér
1309,messen::V,測定する,mér
1310,messen::V,測定する,megmér
1311,zählen::V,数える,számol
1312,zählen::V,数える,megszámol
1313,rechnen::V,計算する,számít
1314,lesen::V,読む,olvas
1315,malen::V,描く,fest
1316,zeichnen::V,写生する,rajzol
1317,schreiben::V,書く,ír
1318,besitzen::V,所持する,birtokol
1319,kaufen::V,買う,vesz
1320,kaufen::V,買う,megvesz
1321,verkaufen::V,売る,elad
1322,bezahlen::V,払う,fizet
1323,bezahlen::V,払う,kifizet
1324,zahlen::V,支払う,fizet
1325,zahlen::V,支払う,megfizet
1326,beherrschen::V,支配する,ural
1327,ertragen::V,耐える,elbír
1328,ertragen::V,耐える,elvisel
