,Concept_ID,lbe,hu
756,plötzlich::ADV,цакуну,hirtelen
757,plötzlich::ADV,цакуну,egyszerre
758,sofort::ADV,мугьлат бакъа,rögtön
759,sofort::ADV,мугьлат бакъа,tüstént
760,später::ADV,махъ,későn
761,jetzt::ADV,утти,most
762,jetzt::ADV,цӏана,most
763,heute::ADV,хӏакьину,ma
764,morgen::ADV,гьуит,holnap
765,morgen::ADV,гьунттий,holnap
766,dann::ADV,яла,akkor
767,gestern::ADV,лахьхьу,tegnap
768,damals::ADV,та чӏумал,akkor
769,damals::ADV,та чӏумал,akkoriban
770,danach::ADV,яла,azután
771,vorher::ADV,хьхьнчӏ,előbb
772,vorher::ADV,хьхьичӏва,előbb
773,zuerst::ADV,бакӏрай,először
774,zuerst::ADV,цӏу бутӏуй,először
775,einmal::ADV,цал,egyszer
776,manchmal::ADV,ваксса-таксса,néha
777,manchmal::ADV,ваксса-таксса,olykor
778,oft::ADV,чӏявуну,sokszor
779,immer::ADV,мудан,mindig
780,immer::ADV,даиман,mindig
781,niemals::ADV,тачӏав,sohasem
782,hier::ADV,шикку,itt
783,hierhin::ADV,шиккун,erre
784,von hier::ADV,шичча,innen
785,dort::ADV,гикку,ott
786,dorthin::ADV,тиккун,oda
787,geradeaus::ADV,тӏайланм,egyenesen
788,vorwärts::ADV,хьхьичӏунмай,előre
789,rückwärts::ADV,махъа-хьхьичӏунмай,hátrafelé
790,zurück::ADV,махъунмай,hátra
791,zurück::ADV,махъунмай,vissza
792,unten::ADV,лув,alul
793,hinab::ADV,бакӏ-ялавай,le
794,hinab::ADV,бакӏ-ялавай,lefelé
795,hinab::ADV,бакӏъялавай,le
796,hinab::ADV,бакӏъялавай,lefelé
797,oben::ADV,ялув,fenn
798,oben::ADV,ялув,felül
799,hinauf::ADV,лавай,fel
800,hinauf::ADV,лавай,felfelé
801,überall::ADV,гьариий,mindenütt
802,überall::ADV,хьу-хьуний,mindenütt
803,überall::ADV,гьарца кӏанай,mindenütt
804,nicht::ADV,къа-,nem
805,ein wenig::ADV,чанни,egy kicsit
806,ein wenig::ADV,ца чансса,egy kicsit
807,kaum::ADV,дахьа,alig
808,sehr::ADV,оьну,nagyon
809,sehr::ADV,гужну,nagyon
810,sehr::ADV,хъинну,nagyon
811,so::ADV,укукн,úgy
812,noch::ADV,гьала,még
813,noch::ADV,уттигу,még
814,noch::ADV,цакьинва,még
815,noch::ADV,ттигу-шилагу,még
816,nur::ADV,анжагь,csak
817,nur::ADV,анжагь,csupán
818,wieder::ADV,цӏуницӏа,ismét
819,wieder::ADV,цӏуницӏа,megint
820,vergebens::ADV,аьдада,hiába
821,vergebens::ADV,нахӏакь,hiába
822,vor::PRP,хьхьичӏ,előtt
823,hinter::PRP,махъ,mögött
824,unter::PRP,лув,alatt
825,durch::PRP,-х,át
826,durch::PRP,-х,keresztül
827,neben::PRP,чӏарав,mellett
828,zwischen::PRP,дянив,között
829,wegen::PRP,цӏаний,miatt
830,wegen::PRP,цӏаний,végett
831,dies::PRN,ва,ez
832,das::PRN,та,az
833,das::PRN,кӏа,az
834,das::PRN,га,az
835,alles::PRN,щала,minden
836,ich::PRN,на,én
837,du::PRN,ина,te
838,er::PRN,му,ő
839,wir::PRN,жу,mi
840,ihr::PRN,зу,ti
841,was::FPRN,ци,mi
842,wer::FPRN,цу,ki
843,wo::FADV,чув,hol
844,wohin::FADV,чун,hova
845,wie::FADV,цукун,hogy
846,wie::FADV,цукун,hogyan
847,warum::FADV,цан,miért
848,wieviel::FNUM,циксса,hány
849,wieviel::FNUM,циксса,mennyi
850,eins::NUM,ца,egy
851,zwei::NUM,кӏива,kettő
852,drei::NUM,шамма,három
853,vier::NUM,мукьа,négy
854,vier::NUM,мукьва,négy
855,fünf::NUM,ххюва,öt
856,sechs::NUM,ряхва,hat
857,sieben::NUM,арула,hét
858,acht::NUM,мяйва,nyolc
859,neun::NUM,урчӏва,kilenc
860,zehn::NUM,ацӏва,tíz
861,elf::NUM,ацӏния цава,tizenegy
862,zwölf::NUM,ацӏиия кӏива,tizenkettő
863,zwanzig::NUM,кьува,húsz
864,dreißig::NUM,зувира,harminc
865,vierzig::NUM,мукьцӏала,negyven
866,fünfzig::NUM,ххюцӏала,ötven
867,sechzig::NUM,ряхцӏала,hatvan
868,achtzig::NUM,мяйцӏала,nyolcvan
869,neunzig::NUM,урчӏцӏала,kilencven
870,hundert::NUM,ттурш,száz
871,hundert::NUM,ттуршва,száz
872,tausend::NUM,азарва,ezer
873,und::CNJ,-гу,és
874,und::CNJ,-гу,meg
875,oder::CNJ,я,vagy
876,oder::CNJ,ягу,vagy
877,stehen::V,ацӏан,áll
878,sitzen::V,щяивкӏун икӏан,ül
879,liegen::V,утту нвхьуну икӏан,fekszik
880,hängen::V,зурчӏай тӏун,függ
881,werden::V,хьун,lesz
882,passieren::V,хьун,történik
883,beginnen::V,дайдишин,kezdődik
884,beginnen::V,дайдирхьуну дикӏан,kezdődik
885,enden::V,къуртал дан,végződik
886,enden::V,къуртал дан,befejeződik
887,wechseln::V,даххана хьун,változik
888,wechseln::V,даххана дуллан,változik
889,aufgehen[Sonne]::V,буклай бур,kel
890,untergehen[Sonne]::V,лаглай бур,lemegy
891,scheinen[Sonne]::V,битан,süt
892,scheinen[Sonne]::V,чани буллан,süt
893,donnern::V,тӏий бур,dörög
894,wehen::V,бишлай бур,fúj
895,strömen::V,экьинан,áramlik
896,fließen::V,экьинан,folyik
897,sich drehen::V,гьанан,forog
898,schwanken::V,хъюлчу тӏун,inog
899,schwanken::V,хъюлчу тӏун,ingadozik
900,schwanken::V,хӏуркку тӏун,inog
901,schwanken::V,хӏуркку тӏун,ingadozik
902,schwingen::V,хъюлчай тӏун,leng
903,schwingen::V,хъюлчу тӏун,leng
904,fallen::V,багьлан,esik
905,brennen::V,ччучлан,ég
906,rauchen::V,пуркӏу тӏун,füstöl
907,regnen::V,лачӏун,esik
908,regnen::V,лачIлай дур,esik
909,gefrieren::V,микӏ лачӏун,megfagy
910,tauen::V,баслан,olvad
911,schmelzen::V,баслан,olvad
912,schmelzen::V,баслан,elolvad
913,trocknen::V,кьакьан,szárad
914,sieden::V,щаран,forr
915,faulen::V,аьллан,rothad
916,verfaulen::V,аьллан,elrothad
917,verfaulen::V,аьллан,megrothad
918,verfaulen::V,аьян,elrothad
919,verfaulen::V,аьян,megrothad
920,reißen::V,ххя дукан,szakad
921,versinken::V,оькьлан,süllyed
922,versinken::V,оькьлан,elsüllyed
923,versinken::V,оькьан,süllyed
924,versinken::V,оькьан,elsüllyed
925,vergehen::V,лялиян,múlik
926,vergehen::V,лялиян,elmúlik
927,erscheinen::V,буккан,feltűnik
928,erscheinen::V,буккан,megjelenik
929,erscheinen::V,загьир хьун,feltűnik
930,erscheinen::V,загьир хьун,megjelenik
931,verschwinden::V,бат хьун,letűnik
932,verschwinden::V,акъа хьун,letűnik
933,sinken::V,чахь учин,süllyed
934,abnehmen::V,чан хьун,apad
935,abnehmen::V,чан хьун,csökken
936,abnehmen::V,ссуссукьу хьун,apad
937,abnehmen::V,ссуссукьу хьун,csökken
938,zunehmen::V,гьарза хьун,növekszik
939,zunehmen::V,гьарза хьун,gyarapszik
940,steigen::V,гьаз хьун,emelkedik
941,wachsen::V,ххяххан,nő
942,wachsen::V,ххяххан,terem
943,wachsen::V,ххяххан,növekszik
944,glänzen::V,цӏай буккан,ragyog
945,glänzen::V,цӏай буккан,fénylik
946,funkeln::V,цӏай-цӏай тӏун,csillog
947,funkeln::V,цӏай-цӏай тӏун,tündöklik
948,lärmen::V,чӏу буллан,lármázik
949,lärmen::V,аьлагъужа буллан,lármázik
950,läuten::V,занг ришлан,cseng
951,läuten::V,занг дуллан,cseng
952,klingeln::V,занг ришлан,csenget
953,klingeln::V,занг дуллан,csenget
954,brausen::V,никъащилан,zúg
955,brausen::V,никъащилан,morajlik
956,rauschen::V,щурщур тӏун,zúg
957,klingen::V,чӏу буклан,hangzik
958,bellen::V,хӏап тӏун,ugat
959,blasen::V,уф тӏун,fúj
960,pfeifen::V,щютӏа тӏун,fütyül
961,schreien::V,чӏу бан,kiált
962,schreien::V,чӏу бан,kiabál
963,stöhnen::V,угь-къак тӏун,nyög
964,zittern::V,зурзу чин,remeg
965,zittern::V,зурзу чин,reszket
966,zittern::V,зурзу тӏун,remeg
967,zittern::V,зурзу тӏун,reszket
968,leben::V,ялапар хъанан,él
969,geboren werden::V,ан,születik
970,atmen::V,ссихӏ ласлан,lélegzik
971,atmen::V,ссихӏ бигьлан,lélegzik
972,trinken::V,хӏачӏан,iszik
973,trinken::V,хӏачӏлан,iszik
974,essen::V,канан,eszik
975,schlucken::V,кьюлтӏа тӏун,nyel
976,müde werden::V,аьхчӏин,elfárad
977,müde werden::V,аьхчӏин,kifárad
978,einschlafen::V,шанан икӏан,elalszik
979,schlafen::V,шанан,alszik
980,aufwachen::V,чантӏ учин,felébred
981,aufstehen::V,бизан,felkel
982,sich erholen::V,бигьалаган,pihen
983,krank werden::V,къашай хьун,megbetegedik
984,krank werden::V,къашай хьун,belebetegszik
985,krank sein::V,къашай хъанан,betegeskedik
986,krank sein::V,къашавай икӏан,betegeskedik
987,schmerzen::V,цӏун,fáj
988,husten::V,хъугьу чин,köhög
989,husten::V,хъугьу тӏун,köhög
990,genesen::V,хъин хьун,meggyógyul
991,genesen::V,сагъ лаган,meggyógyul
992,sterben::V,ивчӏан,hal
993,umkommen::V,лиллан,elpusztul
994,umkommen::V,литӏлан,elpusztul
995,umkommen::V,ажал биян,elpusztul
996,umkommen::V,личӏи хьун,elpusztul
997,umkommen::V,иакьлу хьун,elpusztul
998,umkommen::V,ахир жан хъанан,elpusztul
999,umkommen::V,рухӏирачӏа икӏан,elpusztul
1000,sich bewegen::V,сукку хьун,mozog
1001,sich rühren::V,сукку хьун,mozdul
1002,sich erheben::V,бизан,feláll
1003,sich erheben::V,бизан,felemelkedik
1004,sich setzen::V,щяикӏан,ül
1005,sich setzen::V,щяикӏан,leül
1006,sich setzen::V,щябикӏан,ül
1007,sich setzen::V,щябикӏан,leül
1008,hinfallen::V,багьан,bukik
1009,hinfallen::V,багьан,elesik
1010,laufen::V,занан,jár
1011,schreiten::V,ша ласлан,lép
1012,spazierengehen::V,сайр буллан,sétál
1013,eilen::V,анавар буккан,siet
1014,sich beeilen::V,анавар буккан,siet
1015,sausen::V,никъа щилан,robog
1016,sausen::V,никъа щун,robog
1017,rennen::V,лечлан,fut
1018,rennen::V,лечлан,szalad
1019,springen::V,тӏанкӏ дан,ugrik
1020,klettern::V,лахълан,kúszik
1021,schaukeln::V,гьайжак бигьлан,hintázik
1022,kriechen::V,ххярк тӏун,kúszik
1023,schwimmen::V,гьузун,úszik
1024,tauchen::V,лултту уккан,merül
1025,rudern::V,бяхлан,evez
1026,rudern::V,батӏлан,evez
1027,rudern::V,ххялаххи дуклан,evez
1028,fahren::V,гьан,jár
1029,fahren::V,гьан,megy
1030,fahren::V,гьан,utazik
1031,fliegen::V,лехлан,száll
1032,gehen::V,нан,megy
1033,weggehen::V,ялагьан,elmegy
1034,abfahren::V,гьан,indul
1035,anhalten::V,бацӏан,megáll
1036,hineingehen::V,буххан,bemegy
1037,eintreten::V,буххан,belép
1038,kommen::V,учӏан,jön
1039,ankommen::V,биян,érkezik
1040,ankommen::V,биян,megérkezik
1041,ankommen::V,бучӏан,érkezik
1042,ankommen::V,бучӏан,megérkezik
1043,zurückkommen::V,зана хъун,visszajön
1044,zurückkommen::V,зана бикӏан,visszajön
1045,bleiben::V,личӏан,marad
1046,bleiben::V,личӏан,megmarad
1047,warten::V,ялугьлан,vár
1048,warten::V,ялугьлан,várakozik
1049,erwarten::V,ялугьлан,vár
1050,erwarten::V,ялугьлан,megvár
1051,suchen::V,луглан,kutat
1052,finden::V,лякъин,talál
1053,versuchen::V,ххал буллан,megpróbál
1054,versuchen::V,ххал буллан,megkísérel
1055,vorbereiten::V,хӏадур бан,előkészít
1056,lieben::V,эшкьи хьуиу бикӏан,szeret
1057,mögen::V,ххиран бикӏан,szeret
1058,lachen::V,хъян,nevet
1059,weinen::V,аьтӏун,sír
1060,schimpfen::V,дяъван,szid
1061,schimpfen::V,дяъван,szitkozódik
1062,schimpfen::V,ссугайи агьан,szid
1063,schimpfen::V,ссугайи агьан,szitkozódik
1064,sich ärgern::V,ссибизлан,mérgelődik
1065,sich ärgern::V,ссибизлан,bosszankodik
1066,sich fürchten::V,ингъауслан,fél
1067,sich fürchten::V,ингъауслан,retteg
1068,fürchten::V,хӏучӏ тӏун,fél
1069,fliehen::V,ака бан,menekül
1070,flüchten::V,лихъан,elmenekül
1071,sehen::V,чӏалан,néz
1072,anschauen::V,урган,megnéz
1073,ansehen::V,буруглан,néz
1074,ansehen::V,буруглан,ránéz
1075,ansehen::V,буруглан,megnéz
1076,hören::V,баллан,hall
1077,zuhören::V,вичӏи дихьлан,hallgat
1078,zuhören::V,вичӏи дихьлан,meghallgat
1079,probieren::V,тӏин ххал буллан,kóstol
1080,probieren::V,тӏин ххал буллан,megkóstol
1081,riechen::V,ссунтӏа тӏун,szagol
1082,fühlen::V,дакӏнил буслан,érez
1083,scheinen::V,ххан,tűnik
1084,scheinen::V,ххан,látszik
1085,scheinen::V,бизан,tűnik
1086,scheinen::V,бизан,látszik
1087,scheinen::V,ххан бикӏлай бикӏан,tűnik
1088,scheinen::V,ххан бикӏлай бикӏан,látszik
1089,vernehmen::V,баян,hall
1090,frieren::V,лигьулул хъанан,fázik
1091,tun::V,бан,csinál
1092,tun::V,бан,cselekszik
1093,können::V,хьун,tud
1094,anfangen::V,дайдишин,kezd
1095,beenden::V,къуртал бан,befejez
1096,aufhören::V,кьабагьан,megszűnik
1097,gelingen::V,бюхъан,sikerül
1098,öffnen::V,тӏитӏин,nyit
1099,öffnen::V,тӏитӏин,kinyit
1100,schließen::V,лакьин,csuk
1101,schließen::V,лакьин,becsuk
1102,stellen::V,дацӏан дан,állít
1103,stellen::V,дацӏан дан,helyez
1104,stellen::V,бишин,állít
1105,stellen::V,бишин,helyez
1106,setzen::V,щяитан,ültet
1107,setzen::V,щяитан,helyez
1108,legen::V,бишин,tesz
1109,legen::V,бишин,fektet
1110,berühren::V,ка щун,érint
1111,verbinden::V,бахӏин,beköt
1112,verbinden::V,бахӏин,összeköt
1113,verbinden::V,дахӏин,beköt
1114,verbinden::V,дахӏин,összeköt
1115,bedecken::V,ялтту бущин,betakar
1116,bedecken::V,ялтту бущин,beborít
1117,bedecken::V,ялтту бакьин,betakar
1118,bedecken::V,ялтту бакьин,beborít
1119,aufhängen::V,лахъан,felakaszt
1120,anzünden::V,лахъан,gyújt
1121,anzünden::V,лахъан,meggyújt
1122,aufheben::V,гьаз бан,felemel
1123,zurücklassen::V,кьаитан,hátrahagy
1124,zurücklassen::V,битан,hátrahagy
1125,verlieren::V,дакъа дан,veszít
1126,verlieren::V,дакъа дан,elveszít
1127,fallen lassen::V,рутан,elejt
1128,machen::V,дан,tesz
1129,machen::V,дан,csinál
1130,herstellen::V,яраг ишла бувиу бан,gyárt
1131,herstellen::V,яраг ишла бувиу бан,előállít
1132,bauen::V,дан,épít
1133,reparieren::V,дакьин дан,javít
1134,reparieren::V,дакьин дан,kijavít
1135,reparieren::V,дакьин дан,megjavít
1136,verbessern::V,ххуй дан,megjavít
1137,ändern::V,баххана бан,változtat
1138,ändern::V,баххана бан,megváltoztat
1139,graben::V,дуклан,ás
1140,beugen::V,лахӏан бан,meghajt
1141,beugen::V,кьус бикӏан,meghajt
1142,biegen::V,баччин,hajlít
1143,biegen::V,лахӏан бан,hajlít
1144,drehen::V,гьанан,forgat
1145,wenden::V,кӏура баен бан,fordít
1146,wenden::V,кӏура баен бан,megfordít
1147,umdrehen::V,кӏура баен бан,megfordít
1148,umdrehen::V,кӏура баен бан,megforgat
1149,heben::V,гьаз бан,emel
1150,hochheben::V,гьаз бан,felemel
1151,ergreifen::V,хъап дан,megfog
1152,ergreifen::V,хъап увиу угьан,megfog
1153,halten::V,бугьлан,tart
1154,drücken::V,кьюч бигьлан,nyom
1155,drücken::V,кьюч бигьлан,megnyom
1156,schieben::V,щун,tol
1157,lecken::V,ланцӏа тӏун,nyal
1158,beißen::V,хъапа тӏун,harap
1159,beißen::V,кьацӏа тӏун,harap
1160,abreißen::V,буцан,letép
1161,abschneiden::V,бухъан,levág
1162,abschneiden::V,кьукьин,levág
1163,binden::V,бахӏин,köt
1164,binden::V,бахӏин,kötöz
1165,binden::V,дахӏин,köt
1166,binden::V,дахӏин,kötöz
1167,brechen::V,гъагъан,tör
1168,brechen::V,гъагъан,eltör
1169,klopfen::V,кьутӏа тӏун,kopogtat
1170,hauen::V,рищун,vág
1171,hauen::V,рищун,levág
1172,kleben::V,лачӏун буллан,tapaszt
1173,reiben::V,ссуку буллан,dörzsöl
1174,reiben::V,ссуку буллан,súrol
1175,streichen::V,дугъан,simít
1176,streichen::V,аьгъу дан,simít
1177,schneiden::V,духълан,vág
1178,schneiden::V,духълан,szel
1179,schneiden::V,духълан,metsz
1180,schneiden::V,кьукьлан,vág
1181,schneiden::V,кьукьлан,szel
1182,schneiden::V,кьукьлан,metsz
1183,schütteln::V,хъюлчу буллан,ráz
1184,schütteln::V,хъюлчу буллан,megráz
1185,schwenken::V,палцӏ дуллан,lóbál
1186,schwenken::V,палцӏ дуллан,lobogtat
1187,schütten::V,рутӏин,önt
1188,füllen::V,буцӏин бан,tölt
1189,füllen::V,буцӏин бан,megtölt
1190,einwickeln::V,кай-кай бан,becsavar
1191,tragen::V,ларсун занан,hord
1192,tragen::V,ларсун ачин,hord
1193,schleppen::V,ххилан,vonszol
1194,aufbewahren::V,ядан,megőriz
1195,aufbewahren::V,ядуллан,megőriz
1196,werfen::V,личин,dob
1197,werfen::V,личин,hajít
1198,fangen::V,бугьан,fog
1199,fangen::V,бугьлан,fog
1200,verstecken::V,ладитан,eldug
1201,verstecken::V,ладитан,elrejt
1202,verstecken::V,кьюлтӏ дан,eldug
1203,verstecken::V,кьюлтӏ дан,elrejt
1204,verstecken::V,дахьлаган дан,eldug
1205,verstecken::V,дахьлаган дан,elrejt
1206,teilen::V,бачӏин,oszt
1207,teilen::V,бачӏин,megoszt
1208,teilen::V,бутӏа бан,oszt
1209,teilen::V,бутӏа бан,megoszt
1210,schicken::V,тӏайла буккан,küld
1211,bringen::V,диян дан,hoz
1212,bringen::V,диян дан,visz
1213,hinzufügen::V,ххи бан,hozzáad
1214,bekommen::V,ласун,kap
1215,bekommen::V,ласун,megkap
1216,erhalten::V,ласун,kap
1217,erhalten::V,ласун,megkap
1218,nehmen::V,ласун,vesz
1219,wählen::V,бувчӏин,választ
1220,auswählen::V,бувчӏин,kiválaszt
1221,auswählen::V,язи бугьан,kiválaszt
1222,bewahren::V,ядан,megtart
1223,behindern::V,дайщишруду дуллан,akadályoz
1224,behindern::V,дайщишруду дуллан,gátol
1225,verderben::V,зия дан,elront
1226,beschädigen::V,зарал буллан,rongál
1227,zerbrechen::V,гьагъан,eltör
1228,zerbrechen::V,гьагъан,széttör
1229,zerbrechen::V,гьагъан,kettétör
1230,zerbrechen::V,гьагъан бан,eltör
1231,zerbrechen::V,гьагъан бан,széttör
1232,zerbrechen::V,гьагъан бан,kettétör
1233,zerreißen::V,ххяхха дуккан,eltép
1234,zerreißen::V,ххяхха дуккан,széttép
1235,zerstören::V,лекьан дан,elpusztít
1236,verbrennen::V,ччуччин,éget
1237,verbrennen::V,ччуччин,eléget
1238,geben::V,дулун,ad
1239,reichen::V,дулун,nyújt
1240,schenken::V,пишкаш дан,ajándékoz
1241,schenken::V,багъишла дан,ajándékoz
1242,schenken::V,ихӏсандалун дуллун,ajándékoz
1243,versprechen::V,банна чин,ígér
1244,loben::V,цӏа дан,dicsér
1245,küssen::V,ппай тӏун,csókol
1246,wiegen::V,гьуркку тӏун,ringat
1247,wiegen::V,гьуркку буллан,ringat
1248,wiegen::V,гьуркку бан,ringat
1249,wecken::V,чантӏ учин ан,kelt
1250,wecken::V,чантӏ учин ан,ébreszt
1251,zeigen::V,ккаккан бан,mutat
1252,führen::V,буцин,visz
1253,führen::V,буцин,vezet
1254,lehren::V,лахьхьин бан,tanít
1255,lehren::V,лахьхьин буллан,tanít
1256,unterrichten::V,дарс дишаван,tanít
1257,aufziehen::V,хъуна ан,felnevel
1258,aufziehen::V,тарбия ан,felnevel
1259,leiten::V,каялувшиву дан,vezet
1260,leiten::V,каялувшиву дан,vezérel
1261,einladen::V,хъамалу оьвчин,meghív
1262,vereinigen::V,ца бан,egyesít
1263,besuchen::V,ялун уххан,látogat
1264,treffen::V,хьуна бакьин,talál
1265,sich versammeln::V,батӏин,gyülekezik
1266,sich versammeln::V,батӏин,összegyűlik
1267,spielen::V,тӏуркӏу тӏун,játszik
1268,singen::V,балай тӏун,énekel
1269,tanzen::V,къавтӏун,táncol
1270,sich trennen::V,ппив хьун,elválik
1271,verlassen::V,увккун гьан,elhagy
1272,retten::V,ххассал бан,ment
1273,bewachen::V,къарал бан,őriz
1274,schützen::V,ябан,óv
1275,schützen::V,ябан,véd
1276,verteidigen::V,буруччин,véd
1277,sich schlagen::V,биян,verekszik
1278,schießen::V,битлан,lő
1279,siegen::V,ххув хьун,győz
1280,siegen::V,ххувшаву ласун,győz
1281,ärgern::V,ссибизан уллан,bosszant
1282,schlagen::V,рищун,üt
1283,schlagen::V,рищун,ver
1284,stechen::V,кьутӏин,döf
1285,stechen::V,кьутӏин,szúr
1286,stoßen::V,щун,lök
1287,stehlen::V,дацин,lop
1288,stören::V,кьючин,zavar
1289,belästigen::V,бизар уллан,zaklat
1290,verbergen::V,лабитан,rejt
1291,verbergen::V,лабитан,elrejt
1292,verbergen::V,кӏучӏ бан,rejt
1293,verbergen::V,кӏучӏ бан,elrejt
1294,täuschen::V,хъяврин ан,megtéveszt
1295,betrügen::V,аьикьин ан,csal
1296,töten::V,ивчӏан,öl
1297,wohnen::V,оьрму бутлан,lakik
1298,arbeiten::V,зун,dolgozik
1299,sammeln::V,ттихӏин,szed
1300,sammeln::V,ттихӏин,gyűjt
1301,sammeln::V,вив дишин,szed
1302,sammeln::V,вив дишин,gyűjt
1303,pflücken::V,риттун,szed
1304,jagen::V,авли занан,vadászik
1305,fischen::V,чавахъру бугьлан,halászik
1306,fassen::V,бугьан,fog
1307,hüten::V,урттуйн бакьлан,őriz
1308,hüten::V,урттуйн бакьлан,legeltet
1309,treiben::V,дачин дуллан,hajt
1310,treiben::V,лихъан буллан,hajt
1311,anbinden::V,бахӏин,köt
1312,füttern::V,канаки буллан,etet
1313,melken::V,ттизин,fej
1314,hacken::V,мюрш буллан,vág
1315,hacken::V,мюрш бан,vág
1316,gießen::V,щин дишин,öntöz
1317,reifen::V,диян,érik
1318,zubereiten::V,хӏадур дан,elkészít
1319,zubereiten::V,хӏадур бан,elkészít
1320,kochen::V,шашан,főz
1321,kochen::V,шашан дуллан,főz
1322,backen::V,бишлан,süt
1323,backen::V,шахьлан,süt
1324,braten::V,цӏарайх дуллан,süt
1325,umrühren::V,хӏала бан,megkever
1326,stricken::V,щащлан,köt
1327,stricken::V,щащан,köt
1328,nähen::V,дуруххан,varr
1329,färben::V,ранг щун,fest
1330,reinigen::V,марцӏ бан,tisztít
1331,waschen::V,шюшин,mos
1332,abwischen::V,лишин,letöröl
1333,spülen::V,вилаган,mosogat
1334,fegen::V,башин,söpör
1335,kehren::V,бахьлан,söpör
1336,baden::V,щинавун учӏлан,fürdik
1337,sich waschen::V,диссун,mosdik
1338,sich waschen::V,диссун,mosakszik
1339,sich waschen::V,лажин диссун,mosdik
1340,sich waschen::V,лажин диссун,mosakszik
1341,sich waschen::V,лажин дислан,mosdik
1342,sich waschen::V,лажин дислан,mosakszik
1343,sich waschen::V,биссун,mosdik
1344,sich waschen::V,биссун,mosakszik
1345,sich waschen::V,чурх бислан,mosdik
1346,sich waschen::V,чурх бислан,mosakszik
1347,ausziehen::V,ликкан,levesz
1348,anziehen::V,лаххан,felölt
1349,anziehen::V,лаххан,felvesz
1350,sich anziehen::V,янна лаххан,öltözik
1351,sich anziehen::V,янна лаххан,felöltözik
1352,kämmen::V,ттарал дуккан,fésül
1353,schmücken::V,чӏюлу бан,díszít
1354,sagen::V,учин,mond
1355,sprechen::V,гъалгъа тӏун,beszél
1356,reden::V,гъалгъа тӏун,beszél
1357,sich unterhalten::V,гъалгъа тӏун,beszélget
1358,fragen::V,цӏуххин,kérdez
1359,bitten::V,тавакъю буллан,kér
1360,erzählen::V,хавар бусан,mesél
1361,erzählen::V,хавар бусан,elbeszél
1362,mitteilen::V,баян бан,közöl
1363,mitteilen::V,хавар бан,közöl
1364,nennen::V,цӏа дизан,hív
1365,nennen::V,цӏа дизан,nevez
1366,rufen::V,оьвтӏун,hív
1367,prahlen::V,цӏа дуллан,dicsekszik
1368,übersetzen::V,таржума бан,fordít
1369,denken::V,пикри буллан,gondol
1370,glauben::V,вих хьун,hisz
1371,bemerken::V,хӏисав хъун,észrevesz
1372,erkennen::V,увчӏин,ráismer
1373,erkennen::V,увчӏин,felismer
1374,begreifen::V,бувчӏин,felfog
1375,lernen::V,лахьлан,tanul
1376,lernen::V,лахьлан,megtanul
1377,lernen::V,лахьхьин,tanul
1378,lernen::V,лахьхьин,megtanul
1379,wissen::V,кӏулну бикӏан,tud
1380,wissen::V,хавар бикӏан,tud
1381,sich erinnern an::V,дакӏнин бутан,emlékszik
1382,vergessen::V,хъама битан,felejt
1383,vergessen::V,хъама битан,elfelejt
1384,messen::V,дуцин дуллан,mér
1385,messen::V,дуцин дуллан,megmér
1386,messen::V,дуцин дан,mér
1387,messen::V,дуцин дан,megmér
1388,zählen::V,дуккин,számol
1389,zählen::V,дуккин,megszámol
1390,rechnen::V,хӏисав дан,számít
1391,lesen::V,ккалан,olvas
1392,malen::V,сурат дуллан,fest
1393,zeichnen::V,сурат дуллан,rajzol
1394,schreiben::V,чичин,ír
1395,schreiben::V,чичлан,ír
1396,besitzen::V,дуну икӏан,birtokol
1397,besitzen::V,дуну дикӏан,birtokol
1398,besitzen::V,заллуну икӏан,birtokol
1399,kaufen::V,машан ласун,vesz
1400,kaufen::V,машан ласун,megvesz
1401,verkaufen::V,баххан,elad
1402,bezahlen::V,арцу дулун,fizet
1403,bezahlen::V,арцу дулун,kifizet
1404,bezahlen::V,багьа булун,fizet
1405,bezahlen::V,багьа булун,kifizet
1406,zahlen::V,арцу дулун,fizet
1407,zahlen::V,арцу дулун,megfizet
1408,zahlen::V,багьа булун,fizet
1409,zahlen::V,багьа булун,megfizet
1410,beherrschen::V,дуну икӏан,ural
1411,beherrschen::V,заллуну икӏан,ural
1412,ertragen::V,бухӏан,elbír
1413,ertragen::V,бухӏан,elvisel
1414,Leber::N,,máj
1415,Moor::N,,láp
1416,Anhöhe::N,,magaslat
1417,Bucht::N,,öböl
1418,Barsch::N,,sügér
1419,Hecht::N,,csuka
1420,Laus::N,,tetű
1421,Ruf::N,,kiáltás
1422,Platz::N,,hely
1423,Kante::N,,él
1424,Größe::N,,nagyság
1425,Menge::N,,sokaság
1426,Menge::N,,mennyiség
1427,Figur::N,,alak
1428,Tasche::N,,táska
1429,Öl::N,,olaj
1430,Schuh::N,,cipő
1431,Leine::N,,póráz
1432,König::N,,király
1433,fein::A,,vékony
1434,auf einmal::ADV,,egyszerre
1435,bald::ADV,,majd
1436,bald::ADV,,nemsokára
1437,einst::ADV,,hajdan
1438,schon::ADV,,már
1439,sie::PRN,,ők
1440,siebzig::NUM,,hetven
1441,klirren::V,,csörömpöl
1442,heulen::V,,bőg
1443,heulen::V,,üvölt
1444,rühren::V,,mozdít
1445,zu sehen sein::V,,mutatkozik
1446,wollen::V,,akar
1447,geraten::V,,kerül
