,Concept_ID,kv,bg
827,zehn::NUM,дас,десет
828,elf::NUM,дасотік,единайсет
829,elf::NUM,дасотік,единадесет
830,zwölf::NUM,даскык,дванайсет
831,zwölf::NUM,даскык,дванадесет
832,zwanzig::NUM,кыкдас,двайсет
833,zwanzig::NUM,кыкдас,двадесет
834,dreißig::NUM,куимдас,тридесет
835,vierzig::NUM,нёльдас,четиридесет
836,fünfzig::NUM,витдас,петдесет
837,sechzig::NUM,кватьдас,шестдесет
838,siebzig::NUM,сизимдас,седемдесет
839,achtzig::NUM,кыкьямысдас,осемдесет
840,neunzig::NUM,ӧкмысдас,деветдесет
841,hundert::NUM,сто,сто
842,tausend::NUM,тысяча,хиляда
843,und::CNJ,и,а
844,und::CNJ,и,та
845,und::CNJ,да,а
846,und::CNJ,да,та
847,oder::CNJ,или,или
848,stehen::V,сулавны,стоя
849,sitzen::V,пукавны,седя
850,liegen::V,куйлыны,лежа
851,hängen::V,ӧшавны,вися
852,werden::V,лоны,бъда
853,werden::V,лоны,стана
854,passieren::V,аркмыны,случа се
855,beginnen::V,петны,започна
856,enden::V,-сь,свърша
857,enden::V,бырны,свърша
858,wechseln::V,вежсьыны,променям
859,aufgehen[Sonne]::V,петавны,изгрея
860,untergehen[Sonne]::V,пуксьыны,заляза
861,scheinen[Sonne]::V,югьявны,грея
862,scheinen[Sonne]::V,югьявны,светя
863,donnern::V,гымавны,гърмя
864,wehen::V,пӧлявны,вея
865,wehen::V,пӧлявны,духам
866,strömen::V,киссьыны,тека
867,strömen::V,киссьыны,лея се
868,fließen::V,визывтны,тека
869,sich drehen::V,бергавны,въртя се
870,schwanken::V,кӧвьясьны,клатя се
871,schwingen::V,дюттясьны,трептя
872,fallen::V,усьны,падам
873,brennen::V,сотчыны,горя
874,rauchen::V,тшынасьны,димя
875,regnen::V,зэрны,вали дъжд
876,gefrieren::V,гегдыны,замръзна
877,tauen::V,сывны,топя се
878,schmelzen::V,сывны,разтопя се
879,trocknen::V,косьмыны,съхна
880,sieden::V,пизьны,вря
881,sieden::V,пизьны,кипя
882,faulen::V,нёльзьыны,гния
883,verfaulen::V,тӧрмыны,изгния
884,verfaulen::V,сiсьмыны,изгния
885,reißen::V,косясьны,напукам се
886,versinken::V,вӧйны,потъна
887,vergehen::V,мунны,минавам
888,erscheinen::V,мыччисьны,явя се
889,verschwinden::V,ӧшны,изчезна
890,sinken::V,ямны,падна
891,abnehmen::V,ямны,отслабна
892,zunehmen::V,паськавны,нарасна
893,steigen::V,лэбтiсьны,увелича се
894,steigen::V,лэбтiсьны,покачвам се
895,wachsen::V,быдмыны,раста
896,glänzen::V,свиттявны,лъщя
897,glänzen::V,свиттявны,блестя
898,funkeln::V,югйовтлыны,искря
899,funkeln::V,югйӧв-керны,искря
900,lärmen::V,чавзыны,шумя
901,läuten::V,диньгыны,звъня
902,klingeln::V,силькӧтны,звъня
903,klirren::V,жольӧтны,звънтя
904,klirren::V,жольӧтны,дрънкам
905,brausen::V,гуасьны,буча
906,rauschen::V,кышӧтны,шумя
907,klingen::V,горавны,звуча
908,bellen::V,увтны,лая
909,bellen::V,вувтны,лая
910,heulen::V,уннявны,вия
911,heulen::V,уннявны,рева
912,blasen::V,пӧлявны,духна
913,pfeifen::V,пиксыны,свиря
914,schreien::V,айзыны,крещя
915,stöhnen::V,ойзыны,стена
916,stöhnen::V,ойзыны,пъшкам
917,stöhnen::V,ружтыны,стена
918,stöhnen::V,ружтыны,пъшкам
919,zittern::V,легьявны,треперя
920,leben::V,овны,живея
921,geboren werden::V,шогмыны,родя се
922,atmen::V,лолавны,дишам
923,trinken::V,юны,пия
924,essen::V,сёйны,ям
925,schlucken::V,ньылавны,гълтам
926,müde werden::V,мыдзны,уморя се
927,einschlafen::V,ланьтны,заспя
928,schlafen::V,узьны,спя
929,aufwachen::V,саймыны,събудя се
930,aufwachen::V,пальмыны,събудя се
931,aufstehen::V,сувтны,стана
932,sich erholen::V,шоччисьлыны,отдъхвам си
933,krank werden::V,моржитны,заболея
934,krank sein::V,шогавны,боледувам
935,krank sein::V,визьӧтны,боледувам
936,schmerzen::V,висьны,боля
937,husten::V,кашляйтны,кашлям
938,genesen::V,бурдны,оздравея
939,sterben::V,кувны,умра
940,umkommen::V,вийсьыны,загина
941,sich bewegen::V,локны,движа се
942,sich bewegen::V,локны,мърдам се
943,sich bewegen::V,ветлӧтны,движа се
944,sich bewegen::V,ветлӧтны,мърдам се
945,sich rühren::V,вӧрзьӧтчыны,движа се
946,sich erheben::V,сувтны,стана
947,sich setzen::V,пуксьыны,седна
948,hinfallen::V,пӧрласьны,падна
949,laufen::V,мунны,ходя
950,schreiten::V,тальччавны,крача
951,spazierengehen::V,котрасьны,разхождам се
952,eilen::V,тэрмасьны,бързам
953,sich beeilen::V,тэрмасьны,побързам
954,sausen::V,вирдавны-котӧртны,тичам
955,springen::V,чеччавны,скачам
956,klettern::V,кышасьны,катеря се
957,schaukeln::V,чурликасьны,люлея се
958,kriechen::V,кыскасьны-мунны,лазя
959,kriechen::V,кыскасьны-мунны,пълзя
960,schwimmen::V,вартчыны,плувам
961,tauchen::V,сунгисьны ваӧ,гмуркам се
962,rudern::V,сынны,греба
963,fahren::V,мунны,пътувам
964,fliegen::V,лэбавны,летя
965,fliegen::V,лэбавны,хвърча
966,gehen::V,мунны,ида
967,gehen::V,мунны,вървя
968,weggehen::V,мунны,отида си
969,abfahren::V,иньдӧтчыны,отпътувам
970,abfahren::V,мунны,отпътувам
971,anhalten::V,сувтны,спра се
972,hineingehen::V,пырны,влизам
973,eintreten::V,пырны,вляза
974,kommen::V,локны,ида
975,kommen::V,локны,дойда
976,ankommen::V,локны,пристигна
977,zurückkommen::V,бертны,върна се
978,zurückkommen::V,панӧвтсьыны,върна се
979,bleiben::V,кольччыны,остана
980,warten::V,видзчисьны,чакам
981,erwarten::V,видзчисьны,очаквам
982,suchen::V,кошшыны,търся
983,finden::V,адззыны,намеря
984,versuchen::V,пондыны,опитам
985,versuchen::V,пондӧтны,опитам
986,vorbereiten::V,лӧсьӧтны,подготвя
987,lieben::V,милуйтны,любя
988,mögen::V,радейтны,обичам
989,lachen::V,серавны,смея се
990,rühren::V,сьӧлӧм вӧрзьӧтны,трогна
991,weinen::V,горзыны,плача
992,schimpfen::V,видчыны,ругая
993,schimpfen::V,видчыны,псувам
994,sich ärgern::V,лёкавны,ядосам се
995,sich fürchten::V,повны,боя се
996,sich fürchten::V,повны,страхувам се
997,fürchten::V,повны,боя се от
998,fürchten::V,повны,страхувам се от
999,fliehen::V,пышшыны,бягам
1000,flüchten::V,пышшыны,бягам
1001,flüchten::V,пышшыны,избягам
1002,sehen::V,адззыны,видя
1003,anschauen::V,видзӧтны,гледам
1004,ansehen::V,видзӧтны,поглеждам
1005,hören::V,кывны,чувам
1006,zuhören::V,кывзыны,слушам
1007,probieren::V,пешлыны,опитам
1008,riechen::V,дукавны,подуша
1009,fühlen::V,кывны,усещам
1010,fühlen::V,кывны,чувствувам
1011,scheinen::V,декуйтчыны,изглеждам
1012,zu sehen sein::V,тыдавны,виждам се
1013,vernehmen::V,тӧдмавны,доловя
1014,frieren::V,гегдыны,мръзна
1015,tun::V,керны,правя
1016,können::V,вермыны,мога
1017,wollen::V,мӧдны,ща
1018,wollen::V,мӧдны,искам
1019,anfangen::V,петны,започна
1020,beenden::V,ештӧтны,свърша
1021,beenden::V,ештӧтны,завърша
1022,beenden::V,керыштны,свърша
1023,beenden::V,керыштны,завърша
1024,aufhören::V,дугдыны,престана
1025,gelingen::V,шогмыны,успея
1026,gelingen::V,шогмыны,сполуча
1027,geraten::V,мыччисьны,удам се
1028,öffnen::V,осьтны,отворя
1029,schließen::V,пӧднавны,затворя
1030,stellen::V,сувтӧтны,поставя
1031,setzen::V,пуксьӧтны,туря
1032,legen::V,пуктыны,сложа
1033,legen::V,пуктыны,слагам
1034,berühren::V,вӧрзьӧтны,докосна
1035,verbinden::V,йитны,свържа
1036,bedecken::V,вевттьыны,покрия
1037,aufhängen::V,ӧшӧтны,закача
1038,anzünden::V,ӧзтыны,запаля
1039,aufheben::V,лэбтыны,вдигна
1040,aufheben::V,лэбтыны,повдигна
1041,zurücklassen::V,кольны,оставя
1042,verlieren::V,ӧштыны,загубя
1043,fallen lassen::V,уськӧтны,изпусна
1044,machen::V,керны,направя
1045,herstellen::V,вӧчны,произведа
1046,bauen::V,строитны,строя
1047,reparieren::V,вочны,поправя
1048,verbessern::V,бурсьӧтны,подобря
1049,ändern::V,вежны,променя
1050,graben::V,гарйыны,копая
1051,beugen::V,кусіньтны,прегъна
1052,biegen::V,чукыльтыштны,прегъна
1053,drehen::V,бергӧтны,въртя
1054,wenden::V,бергӧтны,обърна
1055,umdrehen::V,бергӧтны,обърна
1056,heben::V,лэбтыны,вдигам
1057,hochheben::V,лэбтыны,издигна
1058,ergreifen::V,кватитны,хвана
1059,ergreifen::V,кватитны,обхвана
1060,halten::V,видзны,държа
1061,drücken::V,личкыны,натискам
1062,drücken::V,личкыны,притискам
1063,schieben::V,тойлавны,тикам
1064,kratzen::V,шаркӧтны,одраскам
1065,lecken::V,нювны,лижа
1066,lecken::V,нювны,ближа
1067,beißen::V,йирны,хапя
1068,beißen::V,йирны,ухапя
1069,abreißen::V,орӧтны,откъсна
1070,abschneiden::V,шӧрыштны,отрежа
1071,abschneiden::V,вундыштны,отрежа
1072,binden::V,гӧрдззыны,вържа
1073,stecken::V,мӧртны,пъхна
1074,brechen::V,жугдыны,троша
1075,klopfen::V,зукӧтны,чукам
1076,hauen::V,желльыны,бия
1077,kleben::V,лякӧтны,лепя
1078,kleben::V,лякӧтны,залепя
1079,reiben::V,зыртны,трия
1080,reiben::V,зыртны,търкам
1081,streichen::V,мавтны,намажа
1082,schleifen::V,кыскыны,остря
1083,schneiden::V,вундавны,режа
1084,rütteln::V,шатлавны,разтърсвам
1085,schütteln::V,зыбӧтны,клатя
1086,schütteln::V,зыбӧтны,друсам
1087,schwenken::V,ӧвтны,размахам
1088,schwenken::V,макайтны,размахам
1089,schütten::V,кисьтны,сипя
1090,füllen::V,тыртны,напълня
1091,füllen::V,тырсьӧтны,напълня
1092,einwickeln::V,тубны,увия
1093,einwickeln::V,тубны,завия
1094,tragen::V,новйӧтны,нося
1095,schleppen::V,кыскыны,влача
1096,ziehen::V,кыскыны,тегля
1097,ziehen::V,кыскыны,дръпна
1098,aufbewahren::V,видзны,съхраня
1099,werfen::V,шентывлыны,хвърля
1100,fangen::V,кутны,ловя
1101,fangen::V,кутны,уловя
1102,packen::V,кутасьны,хвана
1103,packen::V,кватитны,хвана
1104,verstecken::V,дзебны,крия
1105,verstecken::V,дзебны,скрия
1106,teilen::V,торйӧтны,разделя
1107,schicken::V,иньдыны,изпращам
1108,bringen::V,вайны,донеса
1109,hinzufügen::V,содтыны,прибавя
1110,bekommen::V,получитны,сдобия се
1111,erhalten::V,получитны,получа
1112,nehmen::V,босьтны,взема
1113,wählen::V,бӧрйыны,избирам
1114,auswählen::V,бӧрйыны,избера
1115,bewahren::V,видзны,пазя
1116,behindern::V,падтыны,преча
1117,behindern::V,падтыны,спъвам
1118,verderben::V,изводавны,разваля
1119,beschädigen::V,паздыны,повредя
1120,zerbrechen::V,паздыны,счупя
1121,zerreißen::V,косявны,скъсам
1122,zerstören::V,паздыны,разруша
1123,verbrennen::V,сотны,изгоря
1124,geben::V,сетны,дам
1125,reichen::V,сетны,подам
1126,schenken::V,козьнавны,подаря
1127,versprechen::V,кӧсйыны,обещая
1128,wünschen::V,бурсьыны,желая
1129,loben::V,ошкыны,хваля
1130,küssen::V,окавны,целувам
1131,wiegen::V,тюттьӧтны,люлея
1132,zudecken::V,вевттьыны,покрия
1133,wecken::V,саймӧтны,събудя
1134,zeigen::V,мыччавны,покажа
1135,führen::V,нуӧтны,водя
1136,führen::V,нуӧтны,заведа
1137,lehren::V,велӧтны,уча
1138,unterrichten::V,велӧтны,преподавам
1139,aufziehen::V,быдтыны,отгледам
1140,leiten::V,юравны,ръководя
1141,leiten::V,юравны,управлявам
1142,leiten::V,веськӧтлыны,ръководя
1143,leiten::V,веськӧтлыны,управлявам
1144,antreiben::V,тэрмӧтны,подкарвам
1145,lassen::V,-ӧтыны,накарам
1146,einladen::V,корны,поканя
1147,vereinigen::V,ӧтувтны,съединя
1148,vereinigen::V,ӧтлаавны,съединя
1149,besuchen::V,пыравлыны,посетя
1150,treffen::V,пантавны,срещна
1151,sich versammeln::V,ӧксьыны,събера се
1152,spielen::V,орсны,играя
1153,singen::V,сьывны,пея
1154,tanzen::V,йӧктыны,танцувам
1155,sich trennen::V,торьясьны,разделя се
1156,verlassen::V,кольны,напусна
1157,retten::V,мынтны,спася
1158,bewachen::V,смекайтны,охранявам
1159,schützen::V,дорйыны,запазя
1160,verteidigen::V,дорйыны,защитя
1161,sich schlagen::V,тышкасьны,бия се
1162,schießen::V,лыйны,стрелям
1163,siegen::V,вермыны,победя
1164,ärgern::V,лӧгӧтны,ядосам
1165,schlagen::V,базнитны,бия
1166,schlagen::V,базнитны,ударя
1167,treten::V,чужьявны,ритам
1168,stechen::V,бытшкыны,бодна
1169,stoßen::V,тапкыны,бутна
1170,stoßen::V,тапкыны,блъсна
1171,stoßen::V,тойыштны,бутна
1172,stoßen::V,тойыштны,блъсна
1173,stehlen::V,гусявны,
1174,stören::V,костіавны,смутя
1175,belästigen::V,назыляйтны,отегча
1176,belästigen::V,назыляйтны,безпокоя
1177,verbergen::V,дзебны,скрия
1178,täuschen::V,бӧбӧтны,измамя
1179,täuschen::V,пӧрьявны,измамя
1180,betrügen::V,муклачитны,измамя
1181,töten::V,вийны,убия
1182,töten::V,вийны,умъртвя
1183,wohnen::V,овны,живея
1184,arbeiten::V,уджавны,работя
1185,sammeln::V,ӧктыны,събера
1186,pflücken::V,судзлавны,бера
1187,pflücken::V,судзлавны,откъсна
1188,jagen::V,вӧравны,ловувам
1189,fischen::V,чериавны,ловя риба
1190,fassen::V,кутны,хвана
1191,hüten::V,вердны,пазя
1192,hüten::V,йирсьӧтны,пазя
1193,treiben::V,вашӧтны,карам
1194,anbinden::V,кӧртавны,завържа
1195,füttern::V,вердны,храня
1196,melken::V,высьтыны,доя
1197,melken::V,чилькӧтны,доя
1198,hacken::V,керавны,сека
1199,gießen::V,киськавны,полея
1200,reifen::V,кисьмыны,узрея
1201,zubereiten::V,лӧсьӧтны,приготвя
1202,kochen::V,пуны,варя
1203,backen::V,пӧжавны,пека
1204,braten::V,жаритны,пържа
1205,umrühren::V,соравны,разбъркам
1206,stricken::V,домавны,плета
1207,nähen::V,вурны,шия
1208,färben::V,краситны,боядисам
1209,reinigen::V,весӧтны,почистя
1210,waschen::V,пеславны,мия
1211,waschen::V,пеславны,пера
1212,abwischen::V,чышкыны,избърша
1213,spülen::V,гывьявны,плакна
1214,fegen::V,чышкыны,измета
1215,kehren::V,чышкыны,мета
1216,baden::V,купайтчыны ,къпя се
1217,sich waschen::V,миссьыны,мия се
1218,ausziehen::V,гыжтӧтны,съблека
1219,ausziehen::V,пӧрччавны,съблека
1220,anziehen::V,пасьтавны,облека
1221,sich anziehen::V,пасьтасьны,облека се
1222,kämmen::V,сынавны,реша
1223,kämmen::V,сынавны,вчеша
1224,schmücken::V,баситны,накича
1225,sagen::V,висьтавны,кажа
1226,sprechen::V,шуны,говоря
1227,reden::V,баитны,говоря
1228,sich unterhalten::V,сёрнитны,разговарям
1229,fragen::V,юавны,запитам
1230,bitten::V,корны,моля
1231,erzählen::V,висьтавны,разкажа
1232,mitteilen::V,висьтавны,съобщя
1233,nennen::V,нимтны,нарека
1234,rufen::V,китсавны,викам
1235,rufen::V,китсавны,повикам
1236,rufen::V,корны,викам
1237,rufen::V,корны,повикам
1238,rufen::V,чукӧстны,викам
1239,rufen::V,чукӧстны,повикам
1240,prahlen::V,ошшасьны,хваля се
1241,übersetzen::V,вуджӧтны,преведа
1242,denken::V,чайтны,мисля
1243,glauben::V,веритны,вярвам
1244,bemerken::V,казявны,забележа
1245,erkennen::V,тӧдсавны,позная
1246,begreifen::V,вежӧртны,схвана
1247,verstehen::V,кывны,разбера
1248,lernen::V,велӧтчыны,уча се
1249,wissen::V,тӧдны,зная
1250,sich erinnern an::V,касьтывны,спомня си за
1251,vergessen::V,вунӧтны,забравя
1252,messen::V,меряйтны,меря
1253,zählen::V,лыддьыны,броя
1254,rechnen::V,лыддьыны,сметна
1255,lesen::V,лыддьӧтны,чета
1256,zeichnen::V,гижмавны,рисувам
1257,schreiben::V,гижны,пиша
1258,besitzen::V,лоны,имам
1259,besitzen::V,лоны,притежавам
1260,kaufen::V,небны,купя
1261,kaufen::V,небны,купувам
1262,verkaufen::V,вузавны,продам
1263,bezahlen::V,вештыны,заплатя
1264,zahlen::V,вештыны,платя
1265,ertragen::V,терпитны,понеса
1266,Insel::N,,остров
1267,Menge::N,,количество
1268,Gewalt::N,,сила
1269,Gewalt::N,,насилие
1270,Alter::N,,възраст
1271,richtig::A,,правилен
1272,wahr::A,,верен
1273,wahr::A,,истински
1274,berühmt::A,,почут
1275,berühmt::A,,известен
1276,allein::ADV,,само
1277,rennen::V,,бягам
1278,malen::V,,рисувам
1279,beherrschen::V,,владея
