,Concept_ID,hi,sv
780,Reichtum::N,धन,rikedom
781,Reichtum::N,दौलत,rikedom
782,Welt::N,विश्व,värld
783,Welt::N,दुनिया,värld
784,Land::N,देश,land
785,Land::N,मुल्क,land
786,Staat::N,राज्य,stat
787,Staat::N,राष्ट्र,stat
788,König::N,राजा,kung
789,König::N,राजा,konung
790,König::N,बादशाह,kung
791,König::N,बादशाह,konung
792,Macht::N,शासन,makt
793,Macht::N,सत्ता,makt
794,Grenze::N,सरहद,gräns
795,Krieg::N,जंग,krig
796,Krieg::N,युद्ध,krig
797,Feind::N,शत्रु,fiende
798,Feind::N,दुश्मन,fiende
799,Gewalt::N,हिंसा,våld
800,Kampf::N,लड़ाई,kamp
801,Kampf::N,लड़ाई,strid
802,Kampf::N,संघर्ष,kamp
803,Kampf::N,संघर्ष,strid
804,Bogen[Waffe]::N,कमान,båge
805,Pfeil::N,बान,pil
806,Gewehr::N,बंदूक़,gevär
807,Fehler::N,भूल,fel
808,Fehler::N,ग़लती,fel
809,Lüge::N,झूठ,lögn
810,Lüge::N,असत्य,lögn
811,Schaden::N,हानि,skada
812,Schaden::N,नुक़सान,skada
813,Unglück::N,मुसीबत,otur
814,Unglück::N,मुसीबत,olycka
815,Unglück::N,विपात्ति,otur
816,Unglück::N,विपात्ति,olycka
817,Schuld::N,दोष,skuld
818,Schuld::N,क़सूर,skuld
819,Alter::N,आयु,ålder
820,Alter::N,उम्र,ålder
821,Schluss::N,अंत,slut
822,Schluss::N,समाप्ति,slut
823,Zeit::N,काल,tid
824,Zeit::N,वक़्त,tid
825,Tag::N,दिन,dag
826,Tag::N,रोज़,dag
827,Morgen::N,सुबह,morgon
828,Mittag::N,दोपहर,middag
829,Mittag::N,मध्याह्न,middag
830,Abend::N,शाम,kväll
831,Abend::N,संध्या,kväll
832,Nacht::N,रात,natt
833,Nacht::N,रात्रि,natt
834,Woche::N,हफ़्ता,vecka
835,Monat::N,मास,månad
836,Monat::N,महीना,månad
837,Jahr::N,बरस,år
838,Jahr::N,वर्ष,år
839,Frühling::N,वसंत,vår
840,Sommer::N,गरमी,sommar
841,Sommer::N,ग्रीष्म,sommar
842,Herbst::N,शरत्,höst
843,Herbst::N,पतझड़,höst
844,Winter::N,जाड़ा,vinter
845,Winter::N,सर्दियाँ,vinter
846,Januar::N,जनवरी,januari
847,Februar::N,फ़रवरी,februari
848,März::N,मार्च,mars
849,April::N,अप्रैल,april
850,Mai::N,मई,maj
851,Juni::N,जून,juni
852,Juli::N,जुलाई,juli
853,August::N,अगस्त,augusti
854,September::N,सितंबर,september
855,Oktober::N,अक्तूबर,oktober
856,November::N,नवंबर,november
857,Dezember::N,दिसंबर,december
858,Montag::N,पीर,måndag
859,Montag::N,सोमवार,måndag
860,Dienstag::N,मंगलवार,tisdag
861,Mittwoch::N,बुधवार,onsdag
862,Donnerstag::N,गुरुवार,torsdag
863,Donnerstag::N,बृहस्पतिवार,torsdag
864,Freitag::N,शुक्रवार,fredag
865,Samstag::N,सनीचर,lördag
866,Samstag::N,शनिवार,lördag
867,Sonntag::N,इतवार,söndag
868,Sonntag::N,रविवार,söndag
869,groß::A,बड़ा,stor
870,klein::A,कम,liten
871,klein::A,छोटा,liten
872,lang::A,लंबा,lång
873,lang::A,दीर्घ,lång
874,kurz::A,लधु,kort
875,kurz::A,छोटा,kort
876,breit::A,चौड़ा,bred
877,schmal::A,तंग,smal
878,schmal::A,सँकरा,smal
879,dicht::A,सघन,tät
880,dick[Gegenstand]::A,मोटा,tjock
881,dünn::A,महीन,tunn
882,dünn::A,बारीक,tunn
883,fein::A,कोमल,fin
884,fein::A,सूक्ष्म,fin
885,fest::A,दृढ़,fast
886,fest::A,मज़बूत,fast
887,flach::A,चपटा,platt
888,glatt::A,चौरस,glatt
889,glatt::A,चिकना,glatt
890,hart::A,कठोर,hård
891,hart::A,सख़्त,hård
892,weich::A,नरम,mjuk
893,weich::A,मुलायम,mjuk
894,rund::A,गोल,rund
895,rund::A,वर्तुल,rund
896,spitz::A,नुकीला,toppig
897,spitz::A,नुकीला,spetsig
898,scharf::A,पैना,vass
899,scharf::A,पैना,skarp
900,stumpf::A,भोथरा,slö
901,schwer::A,भारी,tung
902,schwer::A,वज़नी,tung
903,schön::A,सुंदर,skön
904,schön::A,सुंदर,vacker
905,heiß::A,उष्ण,het
906,warm::A,गरम,varm
907,kalt::A,सर्द,kall
908,kühl::A,ठंडा,sval
909,kühl::A,ठंडा,kylig
910,frisch::A,तर,färsk
911,frisch::A,ताज़ा,färsk
912,feucht::A,नम,fuktig
913,feucht::A,भीगा,fuktig
914,nass::A,गीला,våt
915,trocken::A,सूखा,torr
916,trocken::A,ख़ुश्क,torr
917,voll::A,भरा,full
918,voll::A,पूरा,full
919,leer::A,ख़ाली,tom
920,offen::A,खुला,öppen
921,geschlossen::A,बंद,stängd
922,sauber::A,साफ़,ren
923,sauber::A,सुथरा,ren
924,schmutzig::A,गंदा,snuskig
925,roh::A,कच्चा,rå
926,reif::A,पक्व,mogen
927,reif::A,पक्का,mogen
928,lecker::A,मज़ेदार,läcker
929,lecker::A,स्वादिष्ट,läcker
930,süß::A,मीठा,söt
931,bitter::A,कटु,besk
932,bitter::A,कटु,bitter
933,bitter::A,कड़वा,besk
934,bitter::A,कड़वा,bitter
935,sauer::A,खट्टा,sur
936,hell::A,रोशन,ljus
937,dunkel::A,अँधेरा,mörk
938,schwarz::A,काला,svart
939,schwarz::A,स्याह,svart
940,weiß::A,सफ़ेद,vit
941,rot::A,लाल,röd
942,rot::A,सुर्ख़,röd
943,gelb::A,पीला,gul
944,gelb::A,ज़र्द,gul
945,blau::A,नीला,blå
946,blau::A,आसमानी,blå
947,grün::A,हरा,grön
948,grau::A,धूसर,grå
949,bunt::A,रंगीन,brokig
950,bunt::A,बहुरंगा,brokig
951,billig::A,सस्ता,billig
952,teuer::A,महँगा,dyr
953,wertvoll::A,क़ीमती,värdefull
954,wertvoll::A,मूल्यवान्,värdefull
955,blind::A,अंधा,blind
956,taub::A,बहरा,döv
957,kräftig::A,ताक़तवर,kraftig
958,kräftig::A,शक्तिशाली,kraftig
959,stark::A,प्रबल,stark
960,stark::A,बलवान्,stark
961,schwach::A,कमज़ोर,svag
962,fett::A,मोटा,fet
963,fett::A,मांसल,fet
964,schlank::A,पतला,slank
965,schlank::A,छरहरा,slank
966,hübsch::A,सुंदर,snygg
967,hübsch::A,सुंदर,vacker
968,hübsch::A,ख़ूबसूरत,snygg
969,hübsch::A,ख़ूबसूरत,vacker
970,böse::A,पापी,ond
971,böse::A,पापी,elak
972,böse::A,दुष्ट,ond
973,böse::A,दुष्ट,elak
974,dumm::A,मूर्ख,dum
975,dumm::A,बुद्धू,dum
976,faul::A,आलसी,lat
977,faul::A,सुस्त,lat
978,fleißig::A,मेहनती,flitig
979,fleißig::A,परिश्रमी,flitig
980,geizig::A,कृपण,snål
981,geizig::A,कृपण,girig
982,geizig::A,कंजूस,snål
983,geizig::A,कंजूस,girig
984,klug::A,समझदार,klok
985,klug::A,होशियार,klok
986,klug::A,अक़्लमंद,klok
987,geschickt::A,किशल,händig
988,geschickt::A,किशल,skicklig
989,lieb::A,प्रिय,kär
990,lieb::A,प्रिय,snäll
991,lieb::A,प्यारा,kär
992,lieb::A,प्यारा,snäll
993,lustig::A,हँसमुख,rolig
994,lustig::A,हँसमुख,lustig
995,lustig::A,ख़ुशदिल,rolig
996,lustig::A,ख़ुशदिल,lustig
997,sanft::A,नम्र,mild
998,hungrig::A,भूखा,hungrig
999,krank::A,बीमार,sjuk
1000,krank::A,अस्वस्थ,sjuk
1001,nackt::A,नग्न,naken
1002,traurig::A,उदास,ledsen
1003,traurig::A,उदास,sorgsen
1004,traurig::A,रंजीदा,ledsen
1005,traurig::A,रंजीदा,sorgsen
1006,lebendig::A,जीता,levande
1007,lebendig::A,ज़िंदा,levande
1008,gut::A,अच्छा,bra
1009,schlecht::A,बुरा,dålig
1010,schlecht::A,ख़राब,dålig
1011,richtig::A,ठीक,riktig
1012,schlimm::A,बुरा,illa
1013,schlimm::A,अप्रिय,illa
1014,wahr::A,सच,sann
1015,alt::A,पुराना,gammal
1016,neu::A,नया,ny
1017,ehemalig::A,भूतपूर्व,forn
1018,ehemalig::A,भूतपूर्व,tidigare
1019,alt[Lebewesen]::A,बूढ़ा,gammal
1020,alt[Lebewesen]::A,वृद्ध,gammal
1021,jung::A,जवान,ung
1022,arm::A,ग़रीब,fattig
1023,reich::A,धनी,rik
1024,reich::A,अमीर,rik
1025,bekannt::A,मालूम,känd
1026,berühmt::A,मशहूर,berömd
1027,berühmt::A,प्रसिद्ध,berömd
1028,fremd::A,विदेशी,främmande
1029,fremd::A,अपरिचित,främmande
1030,verschieden::A,अलग,åtskillig
1031,verschieden::A,भिन्न,åtskillig
1032,nah::A,नज़दीकी,nära
1033,fern::A,दूर,fjärran
1034,fern::A,दूरस्थ,fjärran
1035,linker::A,बायाँ,vänster
1036,rechter::A,दायाँ,höger
1037,rechter::A,दाहिना,höger
1038,anderer::A,अन्य,annan
1039,anderer::A,दूसरा,annan
1040,erster::A,पहला,första
1041,erster::A,प्रथम,första
1042,zweiter::A,दूसरा,andra
1043,zweiter::A,द्वितीय,andra
1044,dritter::A,तीसरा,tredje
1045,letzter::A,अंतिम,sist
1046,letzter::A,आख़िरी,sist
1047,allein::ADV,तनहा,allena
1048,allein::ADV,अकेले,allena
1049,auf einmal::ADV,वक़्त में,på en gång
1050,zusammen::ADV,एक साथ,tillsammans
1051,zusammen::ADV,साथ साथ,tillsammans
1052,lange::ADV,देर तक,länge
1053,plötzlich::ADV,सहसा,plötsligt
1054,plötzlich::ADV,अचानक,plötsligt
1055,sofort::ADV,तुरंत,strax
1056,sofort::ADV,तुरंत,genast
1057,später::ADV,बाद को,senare
1058,später::ADV,बाद में,senare
1059,jetzt::ADV,अब,nu
1060,jetzt::ADV,अभी,nu
1061,heute::ADV,आज,i dag
1062,morgen::ADV,कल,i morgon
1063,bald::ADV,जल्दी,snart
1064,dann::ADV,तब,då
1065,gestern::ADV,कल,i går
1066,einst::ADV,एक दिन,en gång
1067,einst::ADV,पहले कभी,en gång
1068,damals::ADV,उस समय,då
1069,damals::ADV,उस समय,den gången
1070,damals::ADV,उन दिनों,då
1071,damals::ADV,उन दिनों,den gången
1072,danach::ADV,इसके बाद,därefter
1073,danach::ADV,इसके पश्चात्,därefter
1074,vorher::ADV,पहले,före
1075,vorher::ADV,पहले,förut
1076,vorher::ADV,पेशतर,före
1077,vorher::ADV,पेशतर,förut
1078,zuerst::ADV,पहले,först
1079,einmal::ADV,एक बार,en gång
1080,einmal::ADV,एक दफ़ा,en gång
1081,manchmal::ADV,कभी कभी,ibland
1082,oft::ADV,अक्सर,ofta
1083,immer::ADV,सदा,alltid
1084,immer::ADV,हमेशा,alltid
1085,niemals::ADV,कभी नहीं,aldrig
1086,niemals::ADV,कदापि नहीं,aldrig
1087,hier::ADV,इधर,här
1088,hier::ADV,यहाँ,här
1089,hierhin::ADV,इधर को,hit
1090,hierhin::ADV,यहाँ को,hit
1091,von hier::ADV,यहाँ से,härifrån
1092,dort::ADV,उधर,där
1093,dort::ADV,वहाँ,där
1094,dorthin::ADV,उधर को,dit
1095,dorthin::ADV,वहाँ को,dit
1096,geradeaus::ADV,सीधे,rätt fram
1097,vorwärts::ADV,आगे,fram
1098,vorwärts::ADV,आगे,framåt
1099,vorwärts::ADV,आगे को,fram
1100,vorwärts::ADV,आगे को,framåt
1101,rückwärts::ADV,पीछे को,baklänges
1102,zurück::ADV,वापस,tillbaka
1103,unten::ADV,नीचे,nere
1104,unten::ADV,नीचे,nedanför
1105,hinab::ADV,नीचे को,ned
1106,hinab::ADV,नीचे को,nedåt
1107,oben::ADV,ऊपर,ovan
1108,oben::ADV,ऊपर,ovanpå
1109,hinauf::ADV,ऊपर को,upp
1110,hinauf::ADV,ऊपर को,uppåt
1111,überall::ADV,हर जगह,överallt
1112,überall::ADV,हर स्थान,överallt
1113,nicht::ADV,न,ej
1114,nicht::ADV,न,inte
1115,nicht::ADV,नहीं,ej
1116,nicht::ADV,नहीं,inte
1117,ein wenig::ADV,कुछ,litet
1118,ein wenig::ADV,ज़रा,litet
1119,ein wenig::ADV,थोड़ा,litet
1120,kaum::ADV,लगभग नहीं,knappt
1121,kaum::ADV,लगभग नहीं,knappast
1122,kaum::ADV,बराबर नहीं,knappt
1123,kaum::ADV,बराबर नहीं,knappast
1124,sehr::ADV,बहुत,mycket
1125,so::ADV,ऐसा,så
1126,noch::ADV,अभी तक,än
1127,noch::ADV,अभी तक,ännu
1128,nur::ADV,केवल,bara
1129,nur::ADV,केवल,endast
1130,nur::ADV,सिर्फ़,bara
1131,nur::ADV,सिर्फ़,endast
1132,schon::ADV,चुकना,redan
1133,wieder::ADV,फिर,åter
1134,wieder::ADV,दुबारा,åter
1135,vergebens::ADV,व्यर्थ,förgäves
1136,vor::PRP,के आगे,utanför
1137,vor::PRP,के सामने,utanför
1138,hinter::PRP,के पीछे,bakom
1139,unter::PRP,के तले,under
1140,unter::PRP,के नीचे,under
1141,durch::PRP,के पार,genom
1142,durch::PRP,के पार,igenom
1143,neben::PRP,के पास,bredvid
1144,neben::PRP,के पास,vid sidan av
1145,neben::PRP,की बग़ल में,bredvid
1146,neben::PRP,की बग़ल में,vid sidan av
1147,zwischen::PRP,के बीच,mellan
1148,wegen::PRP,के कारण,på grund av
1149,wegen::PRP,की वजह से,på grund av
1150,dies::PRN,यह,detta
1151,das::PRN,वह,det
1152,alles::PRN,सब,allt
1153,alles::PRN,सब कुछ,allt
1154,ich::PRN,मैं,jag
1155,du::PRN,तू,du
1156,er::PRN,यह,han
1157,wir::PRN,हम,vi
1158,ihr::PRN,तुम,ni
1159,sie::PRN,ये,de
1160,was::FPRN,क्या,vad
1161,wer::FPRN,कौन,vem
1162,wo::FADV,किधर,var
1163,wohin::FADV,किधर,vart
1164,wie::FADV,कैसे,hur
1165,warum::FADV,क्यों,varför
1166,wieviel::FNUM,कितना,hur mycket
1167,eins::NUM,एक,en
1168,eins::NUM,एक,ett
1169,zwei::NUM,दो,två
1170,drei::NUM,तीन,tre
1171,vier::NUM,चार,fyra
1172,fünf::NUM,पाँच,fem
1173,sechs::NUM,छह,sex
1174,sieben::NUM,सात,sju
1175,acht::NUM,आठ,åtta
1176,neun::NUM,नौ,nio
1177,zehn::NUM,दस,tio
1178,elf::NUM,ग्यारह,elva
1179,zwölf::NUM,बारह,tolv
1180,zwanzig::NUM,बीस,tjugo
1181,dreißig::NUM,तीस,trettio
1182,vierzig::NUM,चालीस,fyrtio
1183,fünfzig::NUM,पचास,femtio
1184,sechzig::NUM,साठ,sextio
1185,siebzig::NUM,सत्तर,sjuttio
1186,achtzig::NUM,अस्सी,åttio
1187,neunzig::NUM,नव्वे,nittio
1188,hundert::NUM,सौ,hundra
1189,tausend::NUM,हज़ार,tusen
1190,und::CNJ,और,och
1191,oder::CNJ,या,eller
1192,stehen::V,खड़ा होना,stå
1193,sitzen::V,बैठना,sitta
1194,liegen::V,लेटना,ligga
1195,hängen::V,लटकना,hänga
1196,werden::V,बनना,bli
1197,passieren::V,होना,ske
1198,passieren::V,होना,hända
1199,beginnen::V,आरंभ होना,börja
1200,beginnen::V,प्रारंभ होना,börja
1201,enden::V,अंत होना,ända
1202,enden::V,ख़तम होना,ända
1203,wechseln::V,बदलना,växla
1204,aufgehen[Sonne]::V,चढ़ना,gå upp
1205,aufgehen[Sonne]::V,उदित होना,gå upp
1206,untergehen[Sonne]::V,अस्त हो जाना,gå ned
1207,scheinen[Sonne]::V,रोशनी देना,skina
1208,donnern::V,गरजना,dundra
1209,wehen::V,चलना,blåsa
1210,strömen::V,बहना,forsa
1211,strömen::V,बहना,strömma
1212,strömen::V,प्रवाहित होना,forsa
1213,strömen::V,प्रवाहित होना,strömma
1214,fließen::V,बहना,flyta
1215,fließen::V,प्रवाहित होना,flyta
1216,sich drehen::V,घूमना,snurra
1217,schwanken::V,हिलना,vackla
1218,schwingen::V,हिलना,svinga
1219,fallen::V,गिरना,falla
1220,brennen::V,जलना,brinna
1221,rauchen::V,धुआँ उड़ाना,ryka
1222,regnen::V,बरसना,regna
1223,gefrieren::V,जमना,frysa
1224,tauen::V,गलना,töa
1225,tauen::V,पिघलना,töa
1226,schmelzen::V,गलना,smälta
1227,schmelzen::V,पिघलना,smälta
1228,trocknen::V,सूखना,torka
1229,sieden::V,उबलना,koka
1230,sieden::V,उबलना,sjuda
1231,faulen::V,गलना,ruttna
1232,faulen::V,सड़ना,ruttna
1233,verfaulen::V,गलना,ruttna
1234,verfaulen::V,सड़ना,ruttna
1235,reißen::V,फटना,brista
1236,versinken::V,डूबना,sjunka
1237,vergehen::V,बीतना,förgå
1238,vergehen::V,गुज़रना,förgå
1239,erscheinen::V,दिखाई देना,synas
1240,erscheinen::V,दिखाई देना,visa sig
1241,verschwinden::V,ग़ायब होना,försvinna
1242,sinken::V,घटना,sjunka
1243,sinken::V,उतरना,sjunka
1244,abnehmen::V,घटना,avta
1245,abnehmen::V,घटना,minskas
1246,zunehmen::V,बढ़ना,tilltaga
1247,steigen::V,बढ़ना,stiga
1248,wachsen::V,उगना,växa
1249,glänzen::V,चमकना,glimma
1250,funkeln::V,जगमगाना,tindra
1251,funkeln::V,जगमगाना,gnistra
1252,funkeln::V,टिमटिमाना,tindra
1253,funkeln::V,टिमटिमाना,gnistra
1254,lärmen::V,शोर मचाना,bråka
1255,lärmen::V,शोर मचाना,väsnas
1256,läuten::V,बजना,ringa
1257,klingeln::V,बजना,ringa
1258,klirren::V,झनझनाना,klirra
1259,brausen::V,साँय-साँय करना,brusa
1260,rauschen::V,सरसराना,susa
1261,klingen::V,बजना,låta
1262,klingen::V,बजना,klinga
1263,bellen::V,भौंकना,skälla
1264,heulen::V,गुर्राना,yla
1265,heulen::V,गुर्राना,tjuta
1266,blasen::V,फूँकना,blåsa
1267,pfeifen::V,सीटी देना,vissla
1268,schreien::V,चिल्लाना,skrika
1269,stöhnen::V,कराहना,stöna
1270,stöhnen::V,आहें भरना,stöna
1271,zittern::V,काँपना,darra
1272,zittern::V,काँपना,skälva
1273,leben::V,जीना,leva
1274,geboren werden::V,पैदा होना,födas
1275,atmen::V,साँस लेना,andas
1276,trinken::V,पीना,dricka
1277,essen::V,खाना,äta
1278,schlucken::V,निगलना,svälja
1279,müde werden::V,थकना,tröttna
1280,müde werden::V,उकताना,tröttna
1281,einschlafen::V,सो जाना,somna
1282,schlafen::V,सोना,sova
1283,aufwachen::V,जागना,vakna
1284,aufstehen::V,उठना,stiga upp
1285,sich erholen::V,सुस्ताना,repa sig
1286,sich erholen::V,सुस्ताना,hämta sig
1287,sich erholen::V,आराम करना,repa sig
1288,sich erholen::V,आराम करना,hämta sig
1289,krank werden::V,बीमार पड़ना,insjukna
1290,krank sein::V,बीमार होना,vara sjuk
1291,schmerzen::V,दुखना,smärta
1292,schmerzen::V,दुखना,göra ont
1293,schmerzen::V,दर्द करना,smärta
1294,schmerzen::V,दर्द करना,göra ont
1295,husten::V,खाँसना,hosta
1296,genesen::V,ठीक हो जाना,tillfriskna
1297,genesen::V,स्वस्थ हो जाना,tillfriskna
1298,sterben::V,मरना,dö
1299,umkommen::V,मरना,omkomma
1300,sich bewegen::V,चलना,röra sig
1301,sich bewegen::V,हिलना,röra sig
1302,sich rühren::V,हिलना,röra på sig
1303,sich erheben::V,उठना,resa sig
1304,sich setzen::V,बैठना,sätta sig
1305,hinfallen::V,गिरना,falla omkull
1306,laufen::V,चलना,löpa
1307,schreiten::V,क़दम जाना,skrida
1308,spazierengehen::V,सैर करना,promenera
1309,eilen::V,तेज़ी से जाना,ila
1310,eilen::V,शीघ्रता से चलना,ila
1311,sich beeilen::V,जल्दी करना,skynda sig
1312,sich beeilen::V,शीघ्रता करना,skynda sig
1313,sausen::V,बड़ी तेज़ी से चलना,susa
1314,rennen::V,भागना,löpa
1315,rennen::V,भागना,springa
1316,rennen::V,दौड़ना,löpa
1317,rennen::V,दौड़ना,springa
1318,springen::V,उछलना,hoppa
1319,klettern::V,चढ़ना,klättra
1320,schaukeln::V,झूलना,gunga
1321,kriechen::V,रेंगना,kräla
1322,schwimmen::V,तैरना,simma
1323,tauchen::V,डूबना,dyka
1324,rudern::V,खेना,ro
1325,rudern::V,चप्पू चलाना,ro
1326,fahren::V,चलना,köra
1327,fahren::V,यात्रा करना,köra
1328,fliegen::V,उड़ना,flyga
1329,gehen::V,जाना,gå
1330,weggehen::V,चला जाना,gå bort
1331,weggehen::V,बाहर जाना,gå bort
1332,abfahren::V,छूटना,resa
1333,abfahren::V,छूटना,avresa
1334,abfahren::V,रवाना होना,resa
1335,abfahren::V,रवाना होना,avresa
1336,anhalten::V,रुकना,stanna
1337,anhalten::V,खड़ा होना,stanna
1338,hineingehen::V,घुसना,gå in
1339,hineingehen::V,अंदर जाना,gå in
1340,eintreten::V,प्रवेश करना,träda in
1341,kommen::V,आना,komma
1342,ankommen::V,पहुँचना,ankomma
1343,zurückkommen::V,लौटना,återkomma
1344,zurückkommen::V,वापस आना,återkomma
1345,bleiben::V,रहना,bli
1346,bleiben::V,रहना,förbli
1347,bleiben::V,रुकना,bli
1348,bleiben::V,रुकना,förbli
1349,warten::V,इंतज़ार करना,vänta
1350,erwarten::V,प्रतीक्षा करना,vänta
1351,suchen::V,ढूँढ़ना,leta
1352,finden::V,पाना,finna
1353,finden::V,ढूँढ़ निकालना,finna
1354,versuchen::V,कोशिश करना,försöka
1355,vorbereiten::V,तैयार करना,förbereda
1356,lieben::V,प्यार करना,älska
1357,mögen::V,पसंद होना,tycka om
1358,lachen::V,हँसना,skratta
1359,rühren::V,छूना,röra
1360,weinen::V,रोना,gråta
1361,schimpfen::V,गाली देना,skälla
1362,sich ärgern::V,चिढ़ना,förargas
1363,sich ärgern::V,नाराज़ होना,förargas
1364,sich fürchten::V,डरना,vara rädd
1365,sich fürchten::V,भय खाना,vara rädd
1366,fürchten::V,डरना से,frukta
1367,fürchten::V,भय खाना से,frukta
1368,fliehen::V,भागना,fly
1369,fliehen::V,भागना,rymma
1370,flüchten::V,निकल भागना,fly
1371,sehen::V,देखना,se
1372,anschauen::V,देखना,se på
1373,anschauen::V,देखना,betrakta
1374,ansehen::V,दृष्टि डालना पर,åse
1375,hören::V,सुनना,höra
1376,zuhören::V,सुनना,höra på
1377,zuhören::V,सुनना,lyssna till
1378,probieren::V,चखना,smaka
1379,probieren::V,चखना,smaka på
1380,riechen::V,सूँघना,lukta
1381,fühlen::V,महसूस करना,känna
1382,scheinen::V,लगना,verka
1383,scheinen::V,लगना,tyckas
1384,zu sehen sein::V,दिखाई देना,synas
1385,zu sehen sein::V,दिखाई देना,kunna ses
1386,vernehmen::V,सुनना,få veta
1387,vernehmen::V,सुनना,förnimma
1388,frieren::V,ठंड लगना,frysa
1389,frieren::V,सर्दी लगना,frysa
1390,tun::V,करना,göra
1391,können::V,सकना,kunna
1392,können::V,जानना,kunna
1393,wollen::V,चाहना,vilja
1394,anfangen::V,शुरू करना,börja
1395,beenden::V,ख़त्म करना,avsluta
1396,beenden::V,समाप्त करना,avsluta
1397,aufhören::V,बंद जाना,sluta
1398,aufhören::V,बंद जाना,upphöra
1399,aufhören::V,समाप्त जाना,sluta
1400,aufhören::V,समाप्त जाना,upphöra
1401,gelingen::V,बनना,lyckas
1402,gelingen::V,अच्छा होना,lyckas
1403,geraten::V,बन पड़ना,bli
1404,öffnen::V,खोलना,öppna
1405,schließen::V,बंद करना,låsa
1406,schließen::V,बंद करना,stänga
1407,stellen::V,रखना,ställa
1408,setzen::V,रखना,sätta
1409,setzen::V,बिठाना,sätta
1410,legen::V,रखना,lägga
1411,legen::V,लिटाना,lägga
1412,berühren::V,छूना,beröra
1413,berühren::V,स्पर्श करना,beröra
1414,verbinden::V,बाँधना,förbinda
1415,bedecken::V,ढकना,täcka
1416,bedecken::V,ढकना,betäcka
1417,aufhängen::V,लटकाना,hänga
1418,aufhängen::V,लटकाना,hänga upp
1419,anzünden::V,जलाना,tända
1420,anzünden::V,जलाना,antända
1421,anzünden::V,जलाना,tända på
1422,aufheben::V,उठाना,lyfta
1423,zurücklassen::V,पीछे छोड़ना,lämna
1424,zurücklassen::V,पीछे छोड़ना,efterlämna
1425,verlieren::V,खोना,mista
1426,verlieren::V,खोना,förlora
1427,verlieren::V,गँवाना,mista
1428,verlieren::V,गँवाना,förlora
1429,fallen lassen::V,गिराना,tappa
1430,fallen lassen::V,गिराना,släppa
1431,machen::V,करना,göra
1432,machen::V,बनाना,göra
1433,herstellen::V,बनाना,tillverka
1434,herstellen::V,बनाना,framställa
1435,herstellen::V,तैयार करना,tillverka
1436,herstellen::V,तैयार करना,framställa
1437,bauen::V,बनाना,bygga
1438,bauen::V,निर्माण करना,bygga
1439,reparieren::V,मरम्मत करना,reparera
1440,verbessern::V,सुधारना,rätta
1441,verbessern::V,सुधारना,förbättra
1442,ändern::V,बदलना,ändra
1443,ändern::V,बदलना,förändra
1444,ändern::V,परीवर्तन करना,ändra
1445,ändern::V,परीवर्तन करना,förändra
1446,graben::V,खोदना,gräva
1447,beugen::V,झुकाना,böja
1448,biegen::V,झुकाना,böja
1449,biegen::V,झुकाना,kröka
1450,drehen::V,फेरना,vrida
1451,drehen::V,घुमाना,vrida
1452,wenden::V,पलटना,vända
1453,wenden::V,मोड़ना,vända
1454,umdrehen::V,घुमाना,vrida om
1455,heben::V,उठाना,häva
1456,heben::V,ऊँचा करना,häva
1457,hochheben::V,उठाना,lyfta
1458,hochheben::V,ऊपर को उठाना,lyfta
1459,ergreifen::V,पकड़ना,gripa
1460,ergreifen::V,हाथ में लेना,gripa
1461,halten::V,धरना,hålla
1462,halten::V,पकड़ना,hålla
1463,drücken::V,दबाना,trycka
1464,schieben::V,सरकाना,skjuta
1465,schieben::V,खिसकाना,skjuta
1466,kratzen::V,खुरचना,riva
1467,kratzen::V,खुरचना,skrapa
1468,kratzen::V,खुजलाना,riva
1469,kratzen::V,खुजलाना,skrapa
1470,lecken::V,चाटना,slicka
1471,beißen::V,काटना,bita
1472,abreißen::V,तोड़ना,slita_av
1473,abreißen::V,तोड़ना,riva_av
1474,abschneiden::V,काट करना,skära av
1475,binden::V,बाँधना,binda
1476,stecken::V,खोंसना,sticka
1477,brechen::V,तोड़ना,bryta
1478,brechen::V,तोड़ना,brista
1479,klopfen::V,खटखटाना,banka
1480,klopfen::V,खटखटाना,klappa
1481,hauen::V,ठोकना,hugga
1482,kleben::V,चिपकाना,klistra
1483,reiben::V,घिसना,gnida
1484,reiben::V,रगड़ना,gnida
1485,streichen::V,लगाना,smörja
1486,schleifen::V,तेज़ करना,slipa
1487,schneiden::V,कतरना,skära
1488,schneiden::V,कतरना,klippa
1489,rütteln::V,झकझोरना,skaka
1490,schütteln::V,हिलाना,rista
1491,schwenken::V,घुमाना,svänga
1492,schütten::V,उँडेलना,hälla
1493,füllen::V,भरना,fylla
1494,füllen::V,ठूसना,fylla
1495,einwickeln::V,लपेटना,slå in
1496,einwickeln::V,लपेटना,veckla in
1497,tragen::V,ढोना,bära
1498,schleppen::V,घसीटना,släpa
1499,ziehen::V,खींचना,dra
1500,aufbewahren::V,रखना,förvara
1501,aufbewahren::V,रखना,ta vara på
1502,werfen::V,फेंकना,kasta
1503,fangen::V,पकड़ना,fånga
1504,packen::V,पकड़ना,gripa
1505,packen::V,पकड़ना,gripa tag
1506,verstecken::V,छिपाना,gömma
1507,teilen::V,बाँटना,dela
1508,schicken::V,भेजना,skicka
1509,bringen::V,लाना,bringa
1510,hinzufügen::V,जोड़ना,tillägga
1511,bekommen::V,पाना,få
1512,bekommen::V,पाना,erhålla
1513,erhalten::V,पाना,få
