,Concept_ID,xal,lv
774,Rohr::N,турва,caurule
775,Haus::N,гер,керка
776,Haus::N,гер,māja
777,Heim::N,гер-бул,горт
778,Heim::N,гер-бул,mājas
779,Ofen::N,беш,пач
780,Ofen::N,беш,krāsns
781,Fußboden::N,девскр,джодж
782,Fußboden::N,девскр,grīda
783,Tisch::N,ширә,пызан
784,Tisch::N,ширә,galds
785,Stuhl::N,стул,улӧс
786,Stuhl::N,стул,krēsls
787,Wiege::N,өлгә,зыбка
788,Wiege::N,өлгә,šūpulis
789,Wiege::N,дүүҗң,зыбка
790,Wiege::N,дүүҗң,šūpulis
791,Bett::N,орн,вольпась
792,Bett::N,орн,gulta
793,Bett::N,орндг,вольпась
794,Bett::N,орндг,gulta
795,Regal::N,таг,джадж
796,Regal::N,таг,plaukts
797,Regal::N,тәвц,джадж
798,Regal::N,тәвц,plaukts
799,Kiste::N,яршг,куд
800,Kiste::N,яршг,ящик
801,Kiste::N,яршг,kaste
802,Kiste::N,яршг,šķirsts
803,Fenster::N,терз,ӧшинь
804,Fenster::N,терз,logs
805,Tür::N,үүдн,ӧдзӧс
806,Tür::N,үүдн,durvis
807,Tor::N,үүдн,дзиръя
808,Tor::N,үүдн,vārti
809,Tor::N,өргн үүдн,дзиръя
810,Tor::N,өргн үүдн,vārti
811,Tor::N,хашан үүдн,дзиръя
812,Tor::N,хашан үүдн,vārti
813,Zaun::N,хаша,потшӧс
814,Zaun::N,хаша,žogs
815,Dach::N,деевр,вевт
816,Dach::N,деевр,jumts
817,Leiter::N,шат,пос
818,Leiter::N,шат,kāpnes
819,Leiter::N,шат,redeles
820,Leiter::N,давшур,пос
821,Leiter::N,давшур,kāpnes
822,Leiter::N,давшур,redeles
823,Besen::N,сәвүр,рос
824,Besen::N,сәвүр,slota
825,Spaten::N,күрз,зыр
826,Spaten::N,күрз,lāpsta
827,Schaufel::N,совг,тэльӧб
828,Schaufel::N,совг,liekšķere
829,Gabel::N,серә,вилки
830,Gabel::N,серә,dakšiņa
831,Löffel::N,ухр,пань
832,Löffel::N,ухр,karote
833,Messer::N,утх,пурт
834,Messer::N,утх,nazis
835,Nagel::N,хадасн,тув
836,Nagel::N,хадасн,кӧрт тув
837,Nagel::N,хадасн,nagla
838,Netz::N,гөлм,тыв
839,Netz::N,гөлм,tīkls
840,Haken::N,дегә,крук
841,Haken::N,дегә,āķis
842,Haken::N,дегә,kāsis
843,Haken::N,дегә,krampis
844,Griff::N,иш,нуд
845,Griff::N,иш,kāts
846,Griff::N,иш,rokturis
847,Griff::N,бәрүл,нуд
848,Griff::N,бәрүл,kāts
849,Griff::N,бәрүл,rokturis
850,Schloss::N,оньс,томан
851,Schloss::N,оньс,aizslēgs
852,Bild::N,зург,серпас
853,Bild::N,зург,glezna
854,Figur::N,фигур,пертас
855,Figur::N,фигур,вежньӧг
856,Figur::N,фигур,figūra
857,Puppe::N,наадһа,акань
858,Puppe::N,наадһа,lelle
859,Beutel::N,мишг,мешӧк
860,Beutel::N,мишг,kule
861,Beutel::N,мишг,maisiņš
862,Bündel::N,багла,кӧртӧд
863,Bündel::N,багла,sainis
864,Bündel::N,боодһа,кӧртӧд
865,Bündel::N,боодһа,sainis
866,Tasche::N,сумк,сумка
867,Tasche::N,сумк,soma
868,Eimer::N,суулһ,ведра
869,Eimer::N,суулһ,spainis
870,Deckel::N,бүркәсн,пӧдан
871,Deckel::N,бүркәсн,тупкӧд
872,Deckel::N,бүркәсн,vāks
873,Geschirr::N,сав,дозмук
874,Geschirr::N,сав,тасьті-пань
875,Geschirr::N,сав,trauki
876,Geschirr::N,сав-сарх,дозмук
877,Geschirr::N,сав-сарх,тасьті-пань
878,Geschirr::N,сав-сарх,trauki
879,Sack::N,мишг,мешӧк
880,Sack::N,мишг,maiss
881,Tasse::N,ааһ,бекар
882,Tasse::N,ааһ,тасьті
883,Tasse::N,ааһ,tase
884,Topf::N,кастрюль,гырнич
885,Topf::N,кастрюль,pods
886,Kessel::N,хәәсн,пӧрт
887,Kessel::N,хәәсн,katls
888,Essen::N,зоогллһн,сёйӧм
889,Essen::N,зоогллһн,ēdiens
890,Nahrung::N,теҗәл,сёян
891,Nahrung::N,теҗәл,barība
892,Speise::N,хот,сёян
893,Speise::N,хот,сёянтор
894,Speise::N,хот,ēdiens
895,Fleisch::N,махн,яй
896,Fleisch::N,махн,gaļa
897,Getreide::N,хот болҗ эдлгддг цецгүдтә урһмл,нянь
898,Getreide::N,хот болҗ эдлгддг цецгүдтә урһмл,labība
899,Brei::N,хаш,рок
900,Brei::N,хаш,putra
901,Brei::N,хаш,biezenis
902,Brot::N,өдмг,нянь
903,Brot::N,өдмг,maize
904,Scheibe::N,зүсм,шӧрӧм
905,Scheibe::N,зүсм,чӧлан
906,Scheibe::N,зүсм,šķēle
907,Scheibe::N,зүсм,rieciens
908,Fett::N,өөкн,гос
909,Fett::N,өөкн,тшог
910,Fett::N,өөкн,tauki
911,Butter::N,тосн,вый
912,Butter::N,тосн,sviests
913,Öl::N,тосн,вый
914,Öl::N,тосн,eļļa
915,Salz::N,давсн,сов
916,Salz::N,давсн,sāls
917,Suppe::N,шөлн,шыд
918,Suppe::N,шөлн,zupa
919,Honig::N,бал,ма
920,Honig::N,бал,medus
921,Milch::N,үсн,йӧв
922,Milch::N,үсн,piens
923,Tee::N,цә,чай
924,Tee::N,цә,tēja
925,Leder::N,арсн,ку
926,Leder::N,арсн,āda
927,Wolle::N,утцн,вурун
928,Wolle::N,утцн,vilna
929,Wolle::N,эд,вурун
930,Wolle::N,эд,vilna
931,Stoff::N,эд,дӧра
932,Stoff::N,эд,drāna
933,Stoff::N,эд,audums
934,Nadel::N,зүн,ем
935,Nadel::N,зүн,adata
936,Faden::N,утцн,сунис
937,Faden::N,утцн,diegs
938,Faden::N,утцн,pavediens
939,Knopf::N,товч,кизь
940,Knopf::N,товч,poga
941,Knoten::N,зәңгдә,гӧрӧд
942,Knoten::N,зәңгдә,mezgls
943,Farbe::N,будг,краска
944,Farbe::N,будг,вап
945,Farbe::N,будг,krāsa
946,Kleidung::N,хувцн,паськӧм
947,Kleidung::N,хувцн,tērps
948,Kleidung::N,хувцн,drēbes
949,Kleidung::N,хувц-хунр,паськӧм
950,Kleidung::N,хувц-хунр,tērps
951,Kleidung::N,хувц-хунр,drēbes
952,Hemd::N,киилг,дӧрӧм
953,Hemd::N,киилг,krekls
954,Kragen::N,зах,воротник
955,Kragen::N,зах,apkakle
956,Ärmel::N,ханцн,сос
957,Ärmel::N,ханцн,piedurkne
958,Hose::N,шалвур,гач
959,Hose::N,шалвур,bikses
960,Gürtel::N,бүс,вӧнь
961,Gürtel::N,бүс,josta
962,Mütze::N,махла,шапка
963,Mütze::N,махла,cepure
964,Schuh::N,башмгуд,башмак
965,Schuh::N,башмгуд,ботинки
966,Schuh::N,башмгуд,kurpe
967,Stiefel::N,һосн,сапӧг
968,Stiefel::N,һосн,zābaks
969,Ring::N,билцг,кытш
970,Ring::N,билцг,gredzens
971,Band::N,лент,лента
972,Band::N,лент,вундас
973,Band::N,лент,lente
974,Kamm::N,сам,сынан
975,Kamm::N,сам,ķemme
976,Spiegel::N,толь,рӧмпӧштан
977,Spiegel::N,толь,spogulis
978,Riemen::N,бүс,тасма
979,Riemen::N,бүс,siksna
980,Schnur::N,деесн,гез
981,Schnur::N,деесн,aukla
982,Leine::N,бурнтг,юргез
983,Leine::N,бурнтг,saite
984,Leine::N,нохан көтлвр,юргез
985,Leine::N,нохан көтлвр,saite
986,Decke::N,көнҗл,эшкын
987,Decke::N,көнҗл,шебрас
988,Decke::N,көнҗл,sega
989,Kissen::N,дер,юрлӧс
990,Kissen::N,дер,spilvens
991,Tuch::N,альчур,чышъян
992,Tuch::N,альчур,vadmala
993,Handtuch::N,полотенц,ки чышкӧд
994,Handtuch::N,полотенц,кизьчышъян
995,Handtuch::N,полотенц,dvielis
996,Handtuch::N,һар-нүүрин альчур,ки чышкӧд
997,Handtuch::N,һар-нүүрин альчур,кизьчышъян
998,Handtuch::N,һар-нүүрин альчур,dvielis
999,Kraft::N,күчн,этш
1000,Kraft::N,күчн,эбӧс
1001,Kraft::N,күчн,spēks
1002,Stärke::N,чидл,ёнлун
1003,Stärke::N,чидл,чорыдлун
1004,Stärke::N,чидл,stiprums
1005,Gesundheit::N,эрүл-менд,дзоньвидзалун
1006,Gesundheit::N,эрүл-менд,veselība
1007,Krankheit::N,өвчн,висьӧм
1008,Krankheit::N,өвчн,slimība
1009,Schmerz::N,өвдлһн,висьӧм
1010,Schmerz::N,өвдлһн,sāpes
1011,Wunde::N,шав,дой
1012,Wunde::N,шав,brūce
1013,Wunde::N,шав,jēlums
1014,Fieber::N,безг,жар
1015,Fieber::N,безг,drudzis
1016,Fieber::N,безг,karstums
1017,Arznei::N,эм,лекарство
1018,Arznei::N,эм,зелля
1019,Arznei::N,эм,zāles
1020,Arznei::N,эм,medikaments
1021,Brücke::N,тагт,пос
1022,Brücke::N,тагт,tilts
1023,Brunnen::N,худг,юкмӧс
1024,Brunnen::N,худг,aka
1025,Weide::N,малын идг,пӧскӧтина
1026,Weide::N,малын идг,ganības
1027,Pfad::N,цувг,туй
1028,Pfad::N,цувг,кыснан
1029,Pfad::N,цувг,taka
1030,Weg::N,хаалһ,туй
1031,Weg::N,хаалһ,ceļš
1032,Straße::N,зам,туй
1033,Straße::N,зам,iela
1034,Dorf::N,хотн,сикт
1035,Dorf::N,хотн,ciems
1036,Stadt::N,балһсн,кар
1037,Stadt::N,балһсн,pilsēta
1038,Brief::N,бичг,письмӧ
1039,Brief::N,бичг,vēstule
1040,Buch::N,дегтр,небӧг
1041,Buch::N,дегтр,grāmata
1042,Buchstabe::N,үзг,шыпас
1043,Buchstabe::N,үзг,burts
1044,Zeitung::N,газет,газет
1045,Zeitung::N,газет,avīze
1046,Zeitung::N,газет,laikraksts
1047,Leben::N,җирһл,лов
1048,Leben::N,җирһл,олӧм
1049,Leben::N,җирһл,dzīve
1050,Tod::N,үкл,кулӧм
1051,Tod::N,үкл,nāve
1052,Tod::N,өңгрлһн,кулӧм
1053,Tod::N,өңгрлһн,nāve
1054,Grab::N,оршалһна нүкн,гу
1055,Grab::N,оршалһна нүкн,kaps
1056,Kirche::N,чонҗ,вичко
1057,Kirche::N,чонҗ,baznīca
1058,Sünde::N,нүл,мыж
1059,Sünde::N,нүл,grēks
1060,Sünde::N,килнц,мыж
1061,Sünde::N,килнц,grēks
1062,Gott::N,бурхн,ен
1063,Gott::N,бурхн,dievs
1064,Arbeiter::N,көдлмшч,уджалысь
1065,Arbeiter::N,көдлмшч,strādnieks
1066,Chef::N,толһач,юралысь
1067,Chef::N,толһач,веськӧдлысь
1068,Chef::N,толһач,šefs
1069,Chef::N,толһач,vadītajs
1070,Chef::N,толһач,priekšnieks
1071,Meister::N,урн,вӧчысь
1072,Meister::N,урн,meistars
1073,Arzt::N,эмч,врач
1074,Arzt::N,эмч,бурдӧдысь
1075,Arzt::N,эмч,ārsts
1076,Lehrer::N,багш,велӧдысь
1077,Lehrer::N,багш,skolotājs
1078,Geld::N,мөңгн,сьӧм
1079,Geld::N,мөңгн,nauda
1080,Geschäft::N,көдлмш,удж
1081,Geschäft::N,көдлмш,bizness
1082,Geschäft::N,көдлмш,darījums
1083,Laden::N,лавк,вузасянін
1084,Laden::N,лавк,bode
1085,Laden::N,лавк,veikals
1086,Preis::N,үн,дон
1087,Preis::N,үн,cena
1088,Ware::N,эд-тавр,тӧвар
1089,Ware::N,эд-тавр,prece
1090,Nutzen::N,олз,воӧм
1091,Nutzen::N,олз,выгӧда
1092,Nutzen::N,олз,labums
1093,Reichtum::N,зөөр,озырлун
1094,Reichtum::N,зөөр,bagātība
1095,Welt::N,орчлң,енкӧла
1096,Welt::N,орчлң,pasaule
1097,Welt::N,делкә,енкӧла
1098,Welt::N,делкә,pasaule
1099,Land::N,орн-нутг,му
1100,Land::N,орн-нутг,zeme
1101,Staat::N,государств,канму
1102,Staat::N,государств,государство
1103,Staat::N,государств,valsts
1104,König::N,хан,кан
1105,König::N,хан,ķēniņš
1106,König::N,хан,karalis
1107,Macht::N,йосн,каналӧм
1108,Macht::N,йосн,vara
1109,Grenze::N,меҗә,су
1110,Grenze::N,меҗә,суйӧр
1111,Grenze::N,меҗә,robeža
1112,Krieg::N,дән,ожман
1113,Krieg::N,дән,karš
1114,Feind::N,дәәсн,враг
1115,Feind::N,дәәсн,вӧрӧг
1116,Feind::N,дәәсн,ienaidnieks
1117,Gewalt::N,күч һарһлһн,мырдöналöм
1118,Gewalt::N,күч һарһлһн,vara
1119,Gewalt::N,күч һарһлһн,vardarbība
1120,Kampf::N,ноолдан,вермасьӧм
1121,Kampf::N,ноолдан,cīņa
1122,Kampf::N,бәрлдлһн,вермасьӧм
1123,Kampf::N,бәрлдлһн,cīņa
1124,Bogen[Waffe]::N,саадг,ньӧввуж
1125,Bogen[Waffe]::N,саадг,loks
1126,Pfeil::N,сумн,ньӧв
1127,Pfeil::N,сумн,bulta
1128,Gewehr::N,бу,пишшаль
1129,Gewehr::N,бу,šautene
1130,Fehler::N,алдг,сорсьӧм
1131,Fehler::N,алдг,дзугсьӧм
1132,Fehler::N,алдг,kļūda
1133,Lüge::N,худл,пӧръясьӧм
1134,Lüge::N,худл,ылӧдлӧм
1135,Lüge::N,худл,meli
1136,Schaden::N,хорлт,лёк
1137,Schaden::N,хорлт,изъян
1138,Schaden::N,хорлт,пакӧсьт
1139,Schaden::N,хорлт,bojājums
1140,Schaden::N,хорлт,kaitējums
1141,Unglück::N,гүрм,шог
1142,Unglück::N,гүрм,kļūme
1143,Unglück::N,гүрм,klizma
1144,Unglück::N,гүрм,nelaime
1145,Schuld::N,гем,мыж
1146,Schuld::N,гем,vaina
1147,Schuld::N,буру,мыж
1148,Schuld::N,буру,vaina
1149,Alter::N,насн,арлыд
1150,Alter::N,насн,vecums
1151,Schluss::N,чилгч,пом
1152,Schluss::N,чилгч,beigas
1153,Zeit::N,цаг,кад
1154,Zeit::N,цаг,laiks
1155,Tag::N,өдр,лун
1156,Tag::N,өдр,diena
1157,Morgen::N,өрүн,асыв
1158,Morgen::N,өрүн,rīts
1159,Mittag::N,үд,лун шӧр
1160,Mittag::N,үд,pusdiena
1161,Abend::N,асхн,рыт
1162,Abend::N,асхн,vakars
1163,Nacht::N,сө,вой
1164,Nacht::N,сө,nakts
1165,Woche::N,долан хонг,вежон
1166,Woche::N,долан хонг,nedēļa
1167,Monat::N,сар,тӧлысь
1168,Monat::N,сар,mēnesis
1169,Jahr::N,җил,во
1170,Jahr::N,җил,gads
1171,Frühling::N,хавр,тулыс
1172,Frühling::N,хавр,pavasaris
1173,Sommer::N,зун,гожӧм
1174,Sommer::N,зун,vasara
1175,Herbst::N,намр,ар
1176,Herbst::N,намр,rudens
1177,Winter::N,үвл,тӧв
1178,Winter::N,үвл,ziema
1179,Januar::N,январь,тӧв шӧр
1180,Januar::N,январь,janvāris
1181,Februar::N,февраль,урасьӧм
1182,Februar::N,февраль,februāris
1183,März::N,март,рака
1184,März::N,март,marts
1185,März::N,моһа сар,рака
1186,März::N,моһа сар,marts
1187,April::N,апрель,кос му
1188,April::N,апрель,aprīlis
1189,Mai::N,май,ода-кора
1190,Mai::N,май,maijs
1191,Juni::N,июнь,лӧддза-номъя
1192,Juni::N,июнь,jūnijs
1193,Juni::N,мөчн сар,лӧддза-номъя
1194,Juni::N,мөчн сар,jūnijs
1195,Juli::N,июль,сора
1196,Juli::N,июль,jūlijs
1197,August::N,август,моз
1198,August::N,август,augusts
1199,September::N,һаха сар,кӧч
1200,September::N,һаха сар,septembris
1201,Oktober::N,октябрь,йирым
1202,Oktober::N,октябрь,oktobris
1203,November::N,ноябрь,вӧльгым
1204,November::N,ноябрь,novembris
1205,November::N,үкр сар,вӧльгым
1206,November::N,үкр сар,novembris
1207,Dezember::N,бар сар,ӧшым
1208,Dezember::N,бар сар,decembris
1209,Montag::N,понедельник,выльлун
1210,Montag::N,понедельник,pirmdiena
1211,Dienstag::N,вторник,воторник
1212,Dienstag::N,вторник,otrdiena
1213,Mittwoch::N,среда,середа
1214,Mittwoch::N,среда,trešdiena
1215,Mittwoch::N,үлмҗ өдр,середа
1216,Mittwoch::N,үлмҗ өдр,trešdiena
1217,Donnerstag::N,четверг,четверг
1218,Donnerstag::N,четверг,ceturtdiena
1219,Donnerstag::N,пүрвә өдр,четверг
1220,Donnerstag::N,пүрвә өдр,ceturtdiena
1221,Freitag::N,пятниц,пекнича
1222,Freitag::N,пятниц,piektdiena
1223,Samstag::N,суббот,субӧта
1224,Samstag::N,суббот,sestdiena
1225,Sonntag::N,нарн өдр,вӧскресенньӧ
1226,Sonntag::N,нарн өдр,svētdiena
1227,Sonntag::N,воскресень,вӧскресенньӧ
1228,Sonntag::N,воскресень,svētdiena
1229,groß::A,ик,ыджыд
1230,groß::A,ик,dižs
1231,groß::A,ик,liels
1232,klein::A,бичкн,ичӧт
1233,klein::A,бичкн,mazs
1234,lang::A,ут,кузь
1235,lang::A,ут,garš
1236,kurz::A,оһтр,дженьыд
1237,kurz::A,оһтр,īss
1238,breit::A,өргн,ота
1239,breit::A,өргн,паськыд
1240,breit::A,өргн,plats
1241,schmal::A,уутьхн,оттӧм
1242,schmal::A,уутьхн,tievs
1243,dicht::A,нигт,сук
1244,dicht::A,нигт,blīvs
1245,dick[Gegenstand]::A,зузан,кыз
1246,dick[Gegenstand]::A,зузан,biezs
1247,dünn::A,нимгн,вӧсни
1248,dünn::A,нимгн,вӧсньыд
1249,dünn::A,нимгн,plāns
1250,fein::A,нәрхн,посни
1251,fein::A,нәрхн,smalks
1252,fest::A,бат,зумыд
1253,fest::A,бат,tvirts
1254,fest::A,бат,noturīgs
1255,flach::A,хавтха,плавкӧс
1256,flach::A,хавтха,тшӧтшкӧс
1257,flach::A,хавтха,lēzens
1258,flach::A,хавтха,līdzens
1259,glatt::A,тегш,вольк
1260,glatt::A,тегш,мольыд
1261,glatt::A,тегш,gluds
1262,glatt::A,тегш,slidens
1263,glatt::A,тиньгр,вольк
1264,glatt::A,тиньгр,мольыд
1265,glatt::A,тиньгр,gluds
1266,glatt::A,тиньгр,slidens
1267,hart::A,хату,зумыд
1268,hart::A,хату,ciets
1269,weich::A,җөөлн,небыд
1270,weich::A,җөөлн,mīksts
1271,weich::A,җөөлкн,небыд
1272,weich::A,җөөлкн,mīksts
1273,rund::A,төгрг,гӧгрӧс
1274,rund::A,төгрг,apaļš
1275,spitz::A,шовһр,ёсь йыла
1276,spitz::A,шовһр,smails
1277,scharf::A,хурц,ёсь
1278,scharf::A,хурц,ass
1279,stumpf::A,мука,ныж
1280,stumpf::A,мука,truls
1281,stumpf::A,мука,strups
1282,schwer::A,күнд,сьӧкыд
1283,schwer::A,күнд,smags
1284,schön::A,сәәхн,мича
1285,schön::A,сәәхн,лӧсьыд
1286,schön::A,сәәхн,daiļš
1287,schön::A,сәәхн,skaists
1288,heiß::A,халун,пӧсь
1289,heiß::A,халун,karsts
1290,warm::A,дулан,шоныд
1291,warm::A,дулан,silts
1292,kalt::A,киитн,кӧдзыд
1293,kalt::A,киитн,salts
1294,kalt::A,киитн,auksts
1295,kühl::A,серүн,юзыд
1296,kühl::A,серүн,ыркыд
1297,kühl::A,серүн,vēss
1298,kühl::A,серүн,dzestrs
1299,frisch::A,серүн,выль
1300,frisch::A,серүн,svaigs
1301,feucht::A,чиигтә,уль
1302,feucht::A,чиигтә,mitrs
1303,feucht::A,чиигтә,drēgns
1304,nass::A,чиигтә,ва
1305,nass::A,чиигтә,slapjš
1306,trocken::A,хагсу,кос
1307,trocken::A,хагсу,sauss
1308,voll::A,дүүрң,кыз
1309,voll::A,дүүрң,pilns
1310,leer::A,сул,куш
1311,leer::A,сул,тыртӧм
1312,leer::A,сул,tukšs
1313,leer::A,хоосн,куш
1314,leer::A,хоосн,тыртӧм
1315,leer::A,хоосн,tukšs
1316,offen::A,секәтә,восьса
1317,offen::A,секәтә,vaļējs
1318,offen::A,секәтә,atvērts
1319,geschlossen::A,хаалһата,пӧдса
1320,geschlossen::A,хаалһата,slēgts
1321,sauber::A,цевр,сӧстӧм
1322,sauber::A,цевр,tīrs
1323,sauber::A,цевр,spodrs
1324,schmutzig::A,киртә,няйт
1325,schmutzig::A,киртә,netīrs
1326,schmutzig::A,киртә,dubļains
1327,roh::A,түүкә,уль
1328,roh::A,түүкә,jēls
1329,reif::A,болсн,кисьмӧм
1330,reif::A,болсн,gatavs
1331,reif::A,болсн,nobriedis
1332,lecker::A,әмтәхн,чӧскыд
1333,lecker::A,әмтәхн,gards
1334,lecker::A,әмтәхн,garšīgs
1335,süß::A,әмтәхн,юмов
1336,süß::A,әмтәхн,чӧскыд
1337,süß::A,әмтәхн,salds
1338,bitter::A,һашун,курыд
1339,bitter::A,һашун,sūrs
1340,bitter::A,һашун,rūgts
1341,bitter::A,һашута,курыд
1342,bitter::A,һашута,sūrs
1343,bitter::A,һашута,rūgts
1344,sauer::A,ишклң,шома
1345,sauer::A,ишклң,skābs
1346,hell::A,герлтә,югыд
1347,hell::A,герлтә,gaišs
1348,dunkel::A,харңһу,пемыд
1349,dunkel::A,харңһу,tumšs
1350,schwarz::A,хар,сьӧд
1351,schwarz::A,хар,melns
1352,weiß::A,цаһан,еджыд
1353,weiß::A,цаһан,balts
1354,rot::A,улан,гӧрд
1355,rot::A,улан,sarkans
1356,gelb::A,шар,виж
1357,gelb::A,шар,dzeltens
1358,blau::A,көк,лӧз
1359,blau::A,көк,zils
1360,grün::A,көк,веж
1361,grün::A,көк,турунвиж
1362,grün::A,көк,zaļš
1363,grau::A,бор,руд
1364,grau::A,бор,pelēks
1365,bunt::A,алг,сера
1366,bunt::A,алг,raibs
1367,bunt::A,алг,krāsains
1368,bunt::A,эрәтә,сера
1369,bunt::A,эрәтә,raibs
1370,bunt::A,эрәтә,krāsains
1371,billig::A,кимд,донтӧг
1372,billig::A,кимд,lēts
1373,teuer::A,үнтә,дона
1374,teuer::A,үнтә,dārgs
1375,wertvoll::A,үнтә,дона
1376,wertvoll::A,үнтә,vērtīgs
1377,wertvoll::A,эрднь,дона
1378,wertvoll::A,эрднь,vērtīgs
1379,blind::A,сохр,синтӧм
1380,blind::A,сохр,akls
1381,taub::A,дүлә,пельтӧм
1382,taub::A,дүлә,kurls
1383,kräftig::A,күчтә,вынйӧра
1384,kräftig::A,күчтә,spēcīgs
1385,stark::A,чаңһ,ён
1386,stark::A,чаңһ,вына
1387,stark::A,чаңһ,stiprs
1388,schwach::A,күчн тату,жеб
1389,schwach::A,күчн тату,vājš
1390,fett::A,тарһн,госа
1391,fett::A,тарһн,brangs
1392,schlank::A,эццн,веськыд
1393,schlank::A,эццн,slaids
1394,hübsch::A,көркхн,мича
1395,hübsch::A,көркхн,лӧсьыд
1396,hübsch::A,көркхн,glīts
1397,böse::A,уурта,лёк
1398,böse::A,уурта,ļauns
1399,böse::A,уурта,negants
1400,dumm::A,тенг,йӧй
1401,dumm::A,тенг,вежӧртӧм
1402,dumm::A,тенг,stulbs
1403,dumm::A,тенг,muļķīgs
1404,faul::A,залху,дыш
1405,faul::A,залху,slinks
1406,fleißig::A,кинән,зільысь
1407,fleißig::A,кинән,čakls
1408,fleißig::A,кинән,cītīgs
1409,fleißig::A,кинмһә,зільысь
1410,fleißig::A,кинмһә,čakls
1411,fleißig::A,кинмһә,cītīgs
1412,geizig::A,ховдг,топыд
1413,geizig::A,ховдг,skops
1414,geizig::A,ховдг,sīksts
1415,klug::A,ухата,юра
1416,klug::A,ухата,вежӧра
1417,klug::A,ухата,gudrs
1418,geschickt::A,чадмг,кипода
1419,geschickt::A,чадмг,кужысь
1420,geschickt::A,чадмг,manīgs
1421,lieb::A,эңкр,муса
1422,lieb::A,эңкр,мича
1423,lieb::A,эңкр,лӧсьыд
1424,lieb::A,эңкр,mīļš
1425,lustig::A,сергмҗтә,кыпыд
1426,lustig::A,сергмҗтә,jautrs
1427,lustig::A,җирһлтә,кыпыд
1428,lustig::A,җирһлтә,jautrs
1429,sanft::A,номһн,мелі
1430,sanft::A,номһн,liegs
1431,hungrig::A,өлн,тшыг
1432,hungrig::A,өлн,izsalcis
1433,hungrig::A,харһнсн,тшыг
1434,hungrig::A,харһнсн,izsalcis
1435,krank::A,өвчтә,висьысь
1436,krank::A,өвчтә,slims
1437,krank::A,шалтгта,висьысь
1438,krank::A,шалтгта,slims
1439,nackt::A,нүцкн,пасьтӧм
1440,nackt::A,нүцкн,pliks
1441,traurig::A,һундлта,гажтӧм
1442,traurig::A,һундлта,bēdīgs
1443,traurig::A,һундлта,skumīgs
1444,lebendig::A,әмд,ловъя
1445,lebendig::A,әмд,dzīvs
1446,gut::A,сән,бур
1447,gut::A,сән,labs
1448,schlecht::A,му,лёк
1449,schlecht::A,му,омӧль
1450,schlecht::A,му,slikts
1451,richtig::A,зөвтә,инӧд
1452,richtig::A,зөвтә,riktīgs
1453,schlimm::A,җигшүртә,омӧль
1454,schlimm::A,җигшүртә,туйтӧм
1455,schlimm::A,җигшүртә,nelāgs
1456,schlimm::A,җигшүртә,nejauks
1457,wahr::A,үнн,абу ылӧг
1458,wahr::A,үнн,īsts
1459,wahr::A,үнн,patiess
1460,wahr::A,мөн,абу ылӧг
1461,wahr::A,мөн,īsts
1462,wahr::A,мөн,patiess
1463,alt::A,хуучн,важ
1464,alt::A,хуучн,sens
1465,alt::A,хуучн,vęcs
1466,neu::A,шин,выль
1467,neu::A,шин,jauns
1468,ehemalig::A,хуучн,вӧвлӧм
1469,ehemalig::A,хуучн,bijušais
1470,alt[Lebewesen]::A,көгшн,пӧрысь
1471,alt[Lebewesen]::A,көгшн,vecs
1472,jung::A,баһ,том
1473,jung::A,баһ,jauns
1474,arm::A,угатя,гӧль
1475,arm::A,угатя,nabags
1476,reich::A,байн,озыр
1477,reich::A,байн,bagāts
1478,bekannt::A,таньл,тӧдса
1479,bekannt::A,таньл,zināms
1480,bekannt::A,таньл,pazīstams
1481,bekannt::A,таньдг,тӧдса
1482,bekannt::A,таньдг,zināms
1483,bekannt::A,таньдг,pazīstams
1484,berühmt::A,туурсн,нималан
1485,berühmt::A,туурсн,кывсян
1486,berühmt::A,туурсн,slavens
1487,fremd::A,күүнә,йӧз
1488,fremd::A,күүнә,svešs
1489,verschieden::A,әдл биш,абу ӧткодь
1490,verschieden::A,әдл биш,разнӧй
1491,verschieden::A,әдл биш,dažāds
1492,verschieden::A,йилһәтә,абу ӧткодь
1493,verschieden::A,йилһәтә,разнӧй
1494,verschieden::A,йилһәтә,dažāds
1495,nah::A,өөрхн,матыс
1496,nah::A,өөрхн,tuvs
1497,fern::A,хол,ылі
1498,fern::A,хол,tāls
1499,linker::A,зүн,шуйга
1500,linker::A,зүн,kreisais
1501,rechter::A,барун,веськыд
1502,rechter::A,барун,labais
1503,anderer::A,талдан,мукӧд
1504,anderer::A,талдан,otrs
1505,erster::A,негдгч,медводдза
1506,erster::A,негдгч,pirmais
1507,zweiter::A,хойрдгч,мӧд
1508,zweiter::A,хойрдгч,otrais
1509,dritter::A,һурвдгч,коймӧд
1510,dritter::A,һурвдгч,trešais
1511,letzter::A,отхн,бӧръя
1512,letzter::A,отхн,beidzamais
1513,allein::ADV,һанцарн,ӧтка
1514,allein::ADV,һанцарн,viens pats
1515,auf einmal::ADV,нег дәкҗ,ӧтпырйӧ
1516,auf einmal::ADV,нег дәкҗ,reizē
1517,zusammen::ADV,хамдан,тшӧтш
1518,zusammen::ADV,хамдан,kopā
1519,zusammen::ADV,хамдан,vienviet
1520,lange::ADV,удан,дыр
1521,lange::ADV,удан,ilgi
1522,plötzlich::ADV,генткн,друг
1523,plötzlich::ADV,генткн,pēkšņi
