,Concept_ID,ro,kn
577,Morgen::N,dimineață,ಮುಂಜಾನೆ
578,Mittag::N,prânz,ನಡುಹಗಲು
579,Mittag::N,amiază,ನಡುಹಗಲು
580,Abend::N,seară,ಸಂಜೆ
581,Nacht::N,noapte,ರಾತ್ರಿ
582,Woche::N,săptămână,ವಾರ
583,Monat::N,lună,ತಿಂಗಳು
584,Jahr::N,an,ಸಂವತ್ಸರ
585,Frühling::N,primăvară,ವಸಂತ
586,Sommer::N,vară,ಬಿಸಿಲುಕಾಲ
587,Herbst::N,toamnă,ಶರತ್ಕಾಲ
588,Winter::N,iarnă,ಚಳಿಗಾಲ
589,Januar::N,ianuarie,ನಾಲ್ಚಳಿ
590,Februar::N,februarie,ಅಯ್ಚಳಿ
591,März::N,martie,ಮೊಬ್ಬೇಸಿಗೆ
592,April::N,aprilie,ಇಬ್ಬೇಸಿಗೆ
593,Mai::N,mai,ಮುಬ್ಬೇಸಿಗೆ
594,Juni::N,iunie,ಮೊಮ್ಮಳೆ
595,Juli::N,iulie,ಇಮ್ಮಳೆ
596,August::N,august,ಮುಮ್ಮಳೆ
597,September::N,septembrie,ನಾಲ್ಮಳೆ
598,Oktober::N,octombrie,ಮೊಚ್ಚಳಿ
599,November::N,noiembrie,ಇಚ್ಚಳಿ
600,Dezember::N,decembrie,ಮುಚ್ಚಳಿ
601,Montag::N,luni,ಸೋಮುವಾರ
602,Dienstag::N,marți,ಮಂಗಳವಾರ
603,Mittwoch::N,miercuri,ಬುಧವಾರ
604,Donnerstag::N,joi,ಗುರುವಾರ
605,Freitag::N,vineri,ಶುಕ್ರವಾರ
606,Samstag::N,sâmbătă,ಶನಿವಾರ
607,Sonntag::N,duminică,ಭಾನುವಾರ
608,groß::A,mare,ದೊಡ್ಡ
609,klein::A,mic,ಪುಟ್ಟ
610,lang::A,lung,ದೀರ್ಘ
611,kurz::A,scurt,ಚಕ್ಕ
612,breit::A,lat,ಅಗಲವಾದ
613,breit::A,larg,ಅಗಲವಾದ
614,schmal::A,strâmt,ಇಕ್ಕಟ್ಟಾದ
615,dicht::A,des,ದಟ್ಟ
616,dick[Gegenstand]::A,gros,ದಟ್ಟ
617,dünn::A,subțire,ತೆಳು
618,fein::A,fin,ಕೋಮಲ
619,fein::A,subțire,ಕೋಮಲ
620,fest::A,tare,ಘನ
621,fest::A,solid,ಘನ
622,flach::A,șes,ಚಪ್ಪಟೆ
623,flach::A,plan,ಚಪ್ಪಟೆ
624,glatt::A,lins,ನಯ
625,hart::A,dur,ಗಟ್ಟಿ
626,weich::A,moale,ಮೃದುವಾದ
627,rund::A,rotund,ವರ್ತುಳ
628,rund::A,circular,ವರ್ತುಳ
629,spitz::A,ascuțit,ಮೊನಚಾದ
630,scharf::A,tăios,ತೀಕ್ಷ್ಣ
631,scharf::A,ascuțit,ತೀಕ್ಷ್ಣ
632,stumpf::A,tocit,ಮೊಂಡು
633,schwer::A,greu,ಭಾರಿ
634,schön::A,frumos,ಸುಂದರ
635,heiß::A,cald,ಬಿಸಿ
636,heiß::A,fierbinte,ಬಿಸಿ
637,warm::A,cald,ಬಿಸಿ
638,warm::A,fierbinte,ಬಿಸಿ
639,kalt::A,rece,ತಣ್ಣನೆಯ
640,kühl::A,rece,ತಂಪಾದ
641,kühl::A,răcoros,ತಂಪಾದ
642,frisch::A,răcoros,ನಿರ್ಮಲ
643,frisch::A,proaspăt,ನಿರ್ಮಲ
644,feucht::A,umed,ಒದ್ದೆಯಾದ
645,feucht::A,jilav,ಒದ್ದೆಯಾದ
646,nass::A,ud,ಒದ್ದೆಯಾದ
647,trocken::A,sec,ಶುಷ್ಕ
648,trocken::A,uscat,ಶುಷ್ಕ
649,voll::A,plin,ತುಂಬಿದ
650,leer::A,gol,ಖಾಲಿ
651,offen::A,deschis,ಮುಚ್ಚಲ್ಲದ
652,geschlossen::A,închis,ಮುಚ್ಚಿದ
653,sauber::A,curat,ಶುದ್ಧ
654,schmutzig::A,murdar,ಅಶುದ್ಧ
655,roh::A,crud,ಹಸಿ
656,reif::A,copt,ಹಣ್ಣಾದ
657,lecker::A,gustos,ಗುಚಿಕರ
658,süß::A,dulce,ಸಿಹಿ
659,bitter::A,amar,ಕಹಿ
660,sauer::A,acru,ಹುಳಿಯಾದ
661,hell::A,clar,ಹೊಳೆಯುವ
662,hell::A,luminos,ಹೊಳೆಯುವ
663,dunkel::A,obscur,ಮಬ್ಬಾದ
664,dunkel::A,întunecos,ಮಬ್ಬಾದ
665,schwarz::A,negru,ಕಪ್ಪು
666,weiß::A,alb,ಬಿಳಿಯ
667,rot::A,roșu,ಕೆಂಪು
668,gelb::A,galben,ಹಳದಯ
669,blau::A,albastru,ನೀಲ
670,grün::A,verde,ಕಾಯಾದ
671,grau::A,gri,ಬೂದುಬಣ್ಣದ
672,grau::A,cenușiu,ಬೂದುಬಣ್ಣದ
673,bunt::A,colorat,ವರ್ಣರಂಜಿತ
674,billig::A,ieftin,ಅಗ್ಗ
675,teuer::A,scump,ದುಬಾರಿಯಾದ
676,wertvoll::A,prețios,ಅಮೂಲ್ಯ
677,blind::A,orb,ಅಂಧ
678,taub::A,surd,ಕಿವುಡಾದ
679,kräftig::A,tare,ಪ್ರಬಲ
680,kräftig::A,forte,ಪ್ರಬಲ
681,kräftig::A,robust,ಪ್ರಬಲ
682,stark::A,viguros,ಶಕ್ತಿವಂತ
683,stark::A,puternic,ಶಕ್ತಿವಂತ
684,schwach::A,slab,ದುರ್ಬಲ
685,schwach::A,debil,ದುರ್ಬಲ
686,fett::A,gras,ಕೊಬ್ಬಿದ
687,schlank::A,zvelt,ತೆಳ್ಳಗಿನ
688,hübsch::A,drăguț,ಅಂದವಾದ
689,böse::A,rău,ಕೆಟ್ಟ
690,böse::A,răutăcios,ಕೆಟ್ಟ
691,dumm::A,nerod,ಮಂದ
692,dumm::A,tâmpit,ಮಂದ
693,faul::A,leneș,ಆಲಸ
694,fleißig::A,harnic,ಕಡಗುವ
695,fleißig::A,sârguincios,ಕಡಗುವ
696,geizig::A,calic,ಜುಗ್ಗ
697,geizig::A,zgârcit,ಜುಗ್ಗ
698,klug::A,isteț,ಚತುರ
699,klug::A,deștept,ಚತುರ
700,geschickt::A,dibaci,ದಕ್ಷ
701,lieb::A,drag,ಪ್ರಿಯ
702,lieb::A,iubit,ಪ್ರಿಯ
703,lustig::A,vesel,ಖುಷಿಯಾದ
704,sanft::A,blând,ಸೌಮ್ಯ
705,sanft::A,blajin,ಸೌಮ್ಯ
706,hungrig::A,flămând,ಹಸಿದ
707,krank::A,bolnav,ಅಸ್ವಸ್ಥ
708,nackt::A,gol,ನಗ್ನ
709,traurig::A,trist,ದುಃಖಿತ
710,traurig::A,mâhnit,ದುಃಖಿತ
711,lebendig::A,viu,ಜೀವಂತ
712,gut::A,bun,ಒಳ್ಳೆಯ
713,schlecht::A,rău,ದುಷ್ಟ
714,schlecht::A,prost,ದುಷ್ಟ
715,richtig::A,drept,ಸರಿ
716,richtig::A,corect,ಸರಿ
717,schlimm::A,rău,ಅಸಹ್ಯ
718,wahr::A,adevărat,ನಿಜ
719,alt::A,uzat,ಮುದಿ
720,alt::A,vechi,ಮುದಿ
721,neu::A,nou,ಹೊಸ
722,ehemalig::A,fost,ಮಾಜೀ
723,ehemalig::A,anterior,ಮಾಜೀ
724,alt[Lebewesen]::A,bătrîn,ವೃದ್ಧ
725,jung::A,tânăr,ಎಳ
726,arm::A,sărac,ಬಡ
727,arm::A,sărman,ಬಡ
728,reich::A,avut,ಶ್ರೀಮಂತ
729,reich::A,bogat,ಶ್ರೀಮಂತ
730,bekannt::A,cunoscut,ಅಪ್ತ
731,berühmt::A,renumit,ಪ್ರಸಿದ್ಧ
732,fremd::A,străin,ಪರಕೀಯ
733,verschieden::A,diferit,ಬೇರೆ
734,verschieden::A,deosebit,ಬೇರೆ
735,nah::A,apropiat,ಹತ್ತಿರವಾದ
736,fern::A,departe,ದೂರದ
737,linker::A,stâng,ಎಡ
738,rechter::A,drept,ಬಲ
739,anderer::A,alt,ಇತರ
740,erster::A,prim,ಪ್ರಥಮ
741,zweiter::A,al doilea,ದ್ವಿತೀಯ
742,dritter::A,treilea,ಮೂರನೆಯಜಗತ್ತು
743,letzter::A,final,ಅಂತ್ಯ
744,allein::ADV,singur,ಒಬ್ಬನೇ
745,auf einmal::ADV,dintrodată,ಒಡನೆ
746,zusammen::ADV,împreună,ಒಟ್ಟಿಗೆ
747,lange::ADV,îndelung,ದೀರ್ಘ
748,lange::ADV,mult timp,ದೀರ್ಘ
749,plötzlich::ADV,deodată,ಅನಾಮತ್ತು
750,plötzlich::ADV,pe neașteptate,ಅನಾಮತ್ತು
751,sofort::ADV,imediat,ಜಾಗ್ರತೆ
752,sofort::ADV,numaidecît,ಜಾಗ್ರತೆ
753,später::ADV,mai apoi,ತರುವಾಯ
754,später::ADV,mai târziu,ತರುವಾಯ
755,jetzt::ADV,acum,ಈಗ
756,heute::ADV,azi,ಇಂದು
757,heute::ADV,astăzi,ಇಂದು
758,morgen::ADV,mâine,ನಾಳೆ
759,bald::ADV,curând,ಬೇಗ
760,dann::ADV,apoi,ಆಗ
761,gestern::ADV,ieri,ನಿನ್ನೆ
762,einst::ADV,odată,ಪೂರ್ವದಲ್ಲಿ
763,einst::ADV,odinioară,ಪೂರ್ವದಲ್ಲಿ
764,damals::ADV,atunci,ಆಗ
765,damals::ADV,pe atunci,ಆಗ
766,danach::ADV,după aceasta,ಆಮೇಲೆ
767,vorher::ADV,mai întâi,ಮುಂಚೆ
768,vorher::ADV,în prealabil,ಮುಂಚೆ
769,zuerst::ADV,întâi,ಮೊದಲಿಗೆ
770,zuerst::ADV,în primul rând,ಮೊದಲಿಗೆ
771,einmal::ADV,odată,ಒಮ್ಮೆ
772,manchmal::ADV,uneori,ಆಗಾಗ
773,manchmal::ADV,câteodată,ಆಗಾಗ
774,oft::ADV,des,ಅನೇಕಸಲ
775,oft::ADV,deseori,ಅನೇಕಸಲ
776,immer::ADV,mereu,ಯಾವಾಗಲೂ
777,immer::ADV,întotdeauna,ಯಾವಾಗಲೂ
778,niemals::ADV,niciodată,ಯಾವಾಗಲೂ ಇಲ್ಲ
779,hier::ADV,aci,ಇಲ್ಲಿ
780,hier::ADV,aici,ಇಲ್ಲಿ
781,hierhin::ADV,încoace,ಇತ್ತ
782,von hier::ADV,de aici,ಇಲ್ಲಿಂದ
783,dort::ADV,acolo,ಅಲ್ಲಿ
784,dorthin::ADV,dincolo,ಅಲ್ಲಿಗೆ
785,geradeaus::ADV,drept înainte,ಸೀದಾ
786,vorwärts::ADV,înainte,ಮುನ್ನೆಡೆವ
787,rückwärts::ADV,îndărăt,ಹಿಂದುಗಡೆಗೆ
788,zurück::ADV,înapoi,ಹಿಂದಕ್ಕೆ
789,unten::ADV,jos,ಕೆಳಗೆ
790,unten::ADV,dedesubt,ಕೆಳಗೆ
791,hinab::ADV,în jos,ಕೆಳಕ್ಕೆ
792,hinab::ADV,de vale,ಕೆಳಕ್ಕೆ
793,oben::ADV,sus,ಮೇಲೆ
794,oben::ADV,deasupra,ಮೇಲೆ
795,hinauf::ADV,în sus,ಮೇಲಕ್ಕೆ
796,überall::ADV,peste tot,ಎಲ್ಲಸ್ಥಳಗಳು
797,überall::ADV,pretutindeni,ಎಲ್ಲಸ್ಥಳಗಳು
798,nicht::ADV,nu,ಇಲ್ಲ
799,nicht::ADV,nu,ಅಲ್ಲ
800,ein wenig::ADV,puțin,ತುಸು
801,kaum::ADV,cu greu,ಕಠಿನವಾಗಿ
802,kaum::ADV,cu anevoie,ಕಠಿನವಾಗಿ
803,sehr::ADV,mult,ಬಹು
804,sehr::ADV,foarte,ಬಹು
805,so::ADV,așa,ಅಷ್ಟು
806,so::ADV,atât,ಅಷ್ಟು
807,noch::ADV,încă,ಇನ್ನು
808,nur::ADV,doar,ಕೇವಲ
809,schon::ADV,și,ಆಗಲೇ
810,schon::ADV,deja,ಆಗಲೇ
811,wieder::ADV,iar,ಪುನಃ
812,wieder::ADV,iarăși,ಪುನಃ
813,vergebens::ADV,în zadar,ನಿಷ್ಫಲವಾಗಿ
814,vor::PRP,înainte de,ಮುಂದೆ
815,hinter::PRP,după,ಹಿಂದ
816,hinter::PRP,în spatele,ಹಿಂದ
817,unter::PRP,sub,ಕೆಳ
818,durch::PRP,prin,ನೇರವಾಗಿ
819,neben::PRP,lângă,ಅಧರ ಬಲಿಕ
820,neben::PRP,alături de,ಅಧರ ಬಲಿಕ
821,zwischen::PRP,între,ನಡುವೆ
822,zwischen::PRP,dintre,ನಡುವೆ
823,wegen::PRP,pentru,ಅಧಕ್ಕಗಿ
824,dies::PRN,acesta,ಈ
825,das::PRN,asta,ಅದು
826,alles::PRN,tot,ಎಲ್ಲ
827,ich::PRN,eu,ನಾನು
828,du::PRN,tu,ನೀನು
829,er::PRN,el,ಅವನು
830,er::PRN,el,ಇವನು
831,er::PRN,dânsul,ಅವನು
832,er::PRN,dânsul,ಇವನು
833,wir::PRN,noi,ನಾವು
834,ihr::PRN,voi,ನೀವು
835,sie::PRN,ei,ಅವರು
836,sie::PRN,dânșii,ಅವರು
837,was::FPRN,ce,ಏನು
838,wer::FPRN,cine,ಯಾರಿಗೆ
839,wo::FADV,unde,ಎಲ್ಲಿ
840,wohin::FADV,încotro,ಎಲ್ಲಿಗೆ
841,wie::FADV,cum,ಹೇಗೆ
842,warum::FADV,de ce,ಏಕೆ
843,warum::FADV,pentru ce,ಏಕೆ
844,wieviel::FNUM,cât,ಎಷ್ಟು
845,eins::NUM,unu,ಒಂದು
846,zwei::NUM,doi,ಎರಡು
847,drei::NUM,trei,ಮೂರು
848,vier::NUM,patru,ನಾಲ್ಕು
849,fünf::NUM,cinci,ಅಯ್ದು
850,sechs::NUM,șase,ಆರು
851,sieben::NUM,șapte,ಏಳು
852,acht::NUM,opt,ಎಂಟು
853,neun::NUM,nouă,ಒಂಭಬತ್ತು
854,zehn::NUM,zece,ಹತ್ತು
855,elf::NUM,unsprezece,ಹನ್ನೊಂದು
856,zwölf::NUM,douăsprezece,ಹನ್ನೆರಡು
857,zwanzig::NUM,douăzeci,ಇಪ್ಪತ್ತು
858,dreißig::NUM,treizeci,ಮೂವತ್ತು
859,vierzig::NUM,patruzeci,ನಲವತ್ತು
860,fünfzig::NUM,cincizeci,ಐವತ್ತು
861,sechzig::NUM,șaizeci,ಅರುವತ್ತು
862,siebzig::NUM,șaptezeci,ಎಪ್ಪತ್ತು
863,achtzig::NUM,optzeci,ಎಂಬತ್ತು
864,neunzig::NUM,nouăzeci,ತೊಂಬತ್ತು
865,hundert::NUM,sută,ನೂರು
866,tausend::NUM,mie,ಸಾವಿರ
867,und::CNJ,și,ಮತ್ತು
868,oder::CNJ,ori,ಅಥವಾ
869,stehen::V,sta,ನಿಲ್ಲು
870,sitzen::V,ședea,ಕುಳ್ಳಿರು
871,liegen::V,zăcea,ಮಲಗಿಕೊ
872,liegen::V,fi culcat,ಮಲಗಿಕೊ
873,hängen::V,atârna,ಇಳಿಯಬಿಡು
874,werden::V,deveni,ಆಗು
875,werden::V,se face,ಆಗು
876,passieren::V,se întâmpla,ಆಗು
877,beginnen::V,începe,ಆರಂಭಿಸು
878,enden::V,se sfârși,ಕೊನೆಗಾಣು
879,enden::V,se termina,ಕೊನೆಗಾಣು
880,wechseln::V,se schimba,ಮಾರ್ಪಡಿಸು
881,aufgehen[Sonne]::V,răsări,ಮೂಡು
882,untergehen[Sonne]::V,apune,ಮುಳುಗು
883,scheinen[Sonne]::V,străluci,ಹೊಳೆ
884,donnern::V,tuna,ಗುಡುಗಾಗು
885,wehen::V,bate,ತೀಡು
886,strömen::V,curge în șiroaie,ಹರಿ
887,fließen::V,curge,ಹರಿ
888,sich drehen::V,se învârti,ಸುತ್ತು
889,schwanken::V,se clătina,ಓಲಾಡು
890,schwingen::V,vibra,ತೂಗು
891,schwingen::V,flutura,ತೂಗು
892,fallen::V,cădea,ಉದುರು
893,brennen::V,arde,ಉರಿ
894,rauchen::V,fuma,ಹೊಗೆಬಿಡು
895,regnen::V,ploua,ಸುರಿ
896,gefrieren::V,îngheța,ಹೆಪ್ಪುಗಟ್ಟು
897,tauen::V,se dezgheța,ಬೆಚ್ಚಗಾಗು
898,schmelzen::V,se topi,ಕರಗು
899,trocknen::V,se usca,ಒಣಗು
900,sieden::V,fierbe,ಕುದಿ
901,sieden::V,clocoti,ಕುದಿ
902,faulen::V,se împuți,ಕೊಳೆ
903,verfaulen::V,putrezi,ನಶಿಸು
904,reißen::V,se rupe,ಒಡೆ
905,reißen::V,se sfâșia,ಒಡೆ
906,versinken::V,se scufunda,ಮುಳುಗು
907,vergehen::V,trece,ಸಾಗು
908,vergehen::V,se scurge,ಸಾಗು
909,erscheinen::V,apărea,ತೋರು
910,verschwinden::V,dispărea,ಮಾಯವಾಗು
911,sinken::V,cădea,ಕುಸಿ
912,sinken::V,coborî,ಕುಸಿ
913,abnehmen::V,scădea,ತಗ್ಗು
914,abnehmen::V,descrește,ತಗ್ಗು
915,zunehmen::V,spori,ಬೆಳೆ
916,zunehmen::V,crește,ಬೆಳೆ
917,zunehmen::V,augmenta,ಬೆಳೆ
918,steigen::V,urca,ಉಬ್ಬು
919,wachsen::V,crește,ಬೆಳೆ
920,glänzen::V,luci,ಮಿರುಗು
921,glänzen::V,străluci,ಮಿರುಗು
922,funkeln::V,scânteia,ಮಿನುಗು
923,lärmen::V,face larmă,ಶಬ್ದ ಮಾಡಲು
924,läuten::V,suna,ಬಾರಿಸು
925,klingeln::V,suna,ಅನುರಣಿಸು
926,klirren::V,zăngăni,ಕಿಣಿಕಿಣಿಸು
927,brausen::V,vui,ಅಬ್ಬರಿಸು
928,rauschen::V,vâjâi,ಮರ್ಮರಗುಟ್ಟಿಸು
929,klingen::V,suna,ಉಸಿರು
930,bellen::V,lătra,ಬಗುಳು
931,heulen::V,urla,ಅರಚು
932,blasen::V,sufla,ಗಾಳಿ ಊದು
933,pfeifen::V,fluiera,ಸಿಳ್ಳೆಯೂದು
934,schreien::V,țipa,ಕರೆ
935,stöhnen::V,geme,ನರಳು
936,zittern::V,tremura,ನಡುಗು
937,leben::V,trăi,ಇರು
938,geboren werden::V,se naște,ಉಂಟಾಗು
939,atmen::V,respira,ಉಸಿರು
940,trinken::V,bea,ಕುಡಿ
941,essen::V,mânca,ತಿನ್ನು
942,schlucken::V,înghiți,ನುಂಗು
943,müde werden::V,se obosi,ಬಳಲು
944,einschlafen::V,adormi,ನಿದ್ಧೆಹೋಗು
945,schlafen::V,dormi,ನಿದ್ರಿಸು
946,aufwachen::V,se deștepta,ಏಳು
947,aufstehen::V,fi se scula,ಏಳು
948,sich erholen::V,se relaxa,ಸುಧಾರಿಸು
949,sich erholen::V,se destinde,ಸುಧಾರಿಸು
950,krank werden::V,se îmbolnăvi,ಬೇನೆಬೀಳು
951,krank sein::V,zăcea,ಕೆಟ್ಟ ಎಂದು
952,krank sein::V,fi bolnav,ಕೆಟ್ಟ ಎಂದು
953,schmerzen::V,durea,ಕಚ್ಚು
954,husten::V,tuși,ಕೆಮ್ಮು
955,genesen::V,se însănătoși,ಮತ್ತೆಹೊದಿಸು
956,sterben::V,muri,ಮೃತಪಡು
957,umkommen::V,pieri,ಹಾಳಾಗು
958,sich bewegen::V,se mișca,ಚಲಿಸು
959,sich rühren::V,se mișca,ಕದಲು
960,sich erheben::V,se ridica,ಏಳು
961,sich setzen::V,lua loc,ಕೂರು
962,sich setzen::V,se așeza,ಕೂರು
963,hinfallen::V,cădea jos,ಬೀಳು
964,laufen::V,merge,ನಡೆ
965,laufen::V,merge pe jos,ನಡೆ
966,schreiten::V,păși,ಮೆಲ್ಲಗೆ ನಡೆ
967,spazierengehen::V,se plimba,ವಿಹರಿಸು
968,eilen::V,fi se grăbi,ಮುನ್ನುಗ್ಗು
969,sich beeilen::V,se grăbi,ಆತುರಪಡು
970,sausen::V,țâșni,ಒಗೆ
971,rennen::V,fugi,ಓಡು
972,rennen::V,alerga,ಓಡು
973,springen::V,sări,ಜಿಗಿ
974,klettern::V,urca,ಏರು
975,klettern::V,se cățăra,ಏರು
976,schaukeln::V,legăna,ತೂಗು
977,kriechen::V,se târî,ತೆವಳು
978,schwimmen::V,înota,ಈಜು
979,tauchen::V,se scufunda,ಕೆಳಗಿಳಿ
980,rudern::V,vâsli,ಸಾಗಿಸು
981,rudern::V,lopăta,ಸಾಗಿಸು
982,fahren::V,merge,ನಡೆಸು
983,fliegen::V,zbura,ಹಾರು
984,gehen::V,merge,ಹೋಗು
985,weggehen::V,se duce,ಹೊರಡು
986,abfahren::V,pleca,ತೆರಳು
987,anhalten::V,se opri,ನಿಲ್ಲು
988,hineingehen::V,intra,ಒಳಹೊಗು
989,eintreten::V,intra,ಒಳಹೊಗು
990,kommen::V,veni,ಬರು
991,ankommen::V,sosi,ಬರು
992,ankommen::V,ajunge,ಬರು
993,zurückkommen::V,se întoarce,ಹಿಂದಿರುಗು
994,bleiben::V,rămâne,ಇರು
995,warten::V,aștepta,ಇರು
996,erwarten::V,aștepta,ನಿರೀಕ್ಷಿಸು
997,suchen::V,căuta,ಹುಡುಕು
998,finden::V,găsi,ಕಂಡುಕೊ
999,versuchen::V,încerca,ಪ್ರಯತ್ನಿಸು
1000,vorbereiten::V,pregăti,ಸಿದ್ಧವಾಗು
1001,lieben::V,iubi,ಪ್ರೀತಿಸು
1002,mögen::V,plăcea a,ಇಷ್ಟಪಡು
1003,lachen::V,râde,ನಗು
1004,rühren::V,mișca,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1005,rühren::V,înduioșa,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1006,weinen::V,plânge,ಅಳು
1007,schimpfen::V,înjura,ಗೊಣಗು
1008,sich ärgern::V,se supăra,ಗಣಗಾಡು
1009,sich fürchten::V,se teme,ನಡುಗು
1010,sich fürchten::V,fi teamă a,ನಡುಗು
1011,fürchten::V,se teme de,ಹೆದರು
1012,fliehen::V,fugi,ಓಡಿಹೋಗು
1013,flüchten::V,evada,ಪಾರಾಗು
1014,sehen::V,vedea,ಕಾಣು
1015,anschauen::V,privi,ನೋಡು
1016,ansehen::V,privi,ನಿರೀಕ್ಷಿಸು
1017,hören::V,auzi,ಕೇಳು
1018,zuhören::V,asculta,ಆಲಿಸು
1019,probieren::V,gusta,ರುಚಿ ನೋಡು
1020,riechen::V,mirosi,ಮೂಸು
1021,fühlen::V,simți,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1022,fühlen::V,resimți,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1023,scheinen::V,părea,ತೋರು
1024,zu sehen sein::V,se vedea,ಕಾಣಿಸು
1025,vernehmen::V,auzi,ಕೇಳು
1026,frieren::V,fi frig,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1027,tun::V,face,ಮಾಡು
1028,können::V,ști,ಮಾಡಬಲ್ಲ
1029,können::V,putea,ಮಾಡಬಲ್ಲ
1030,wollen::V,dori,ಬಯಸು
1031,anfangen::V,începe,ಪ್ರಾರಂಭಿಸು
1032,beenden::V,sfârși,ನಿಲ್ಲಿಸು
1033,beenden::V,termina,ನಿಲ್ಲಿಸು
1034,aufhören::V,înceta,ಮುಗಿಸು
1035,gelingen::V,reuși,ಯಶಸ್ವಿಯಾಗು
1036,gelingen::V,izbuti,ಯಶಸ್ವಿಯಾಗು
1037,geraten::V,reuși,ಉತ್ಪತ್ತಿಮಾಡು
1038,öffnen::V,deschide,ತೆರೆ
1039,schließen::V,închide,ಮುಚ್ಚು
1040,stellen::V,pune,ಇಕ್ಕು
1041,stellen::V,așeza,ಇಕ್ಕು
1042,setzen::V,pune,ಇಡು
1043,setzen::V,așeza,ಇಡು
1044,legen::V,pune,ಇಡು
1045,berühren::V,atinge,ತಾಕು
1046,verbinden::V,lega,ಕೂಡಿಸು
1047,bedecken::V,acoperi,ಮುಚ್ಚು
1048,aufhängen::V,atârna,ತೂಗುಹಾಕು
1049,aufhängen::V,spânzura,ತೂಗುಹಾಕು
1050,anzünden::V,aprinde,ಹತ್ತಿಸು
1051,aufheben::V,ridica,ಆಯಿ
1052,aufheben::V,lua de jos,ಆಯಿ
1053,zurücklassen::V,lăsa,ಬಿಡು
1054,zurücklassen::V,lăsa în urmă,ಬಿಡು
1055,verlieren::V,pierde,ಕಳೆ
1056,fallen lassen::V,scăpa,ಬೀಳಿಸು
1057,fallen lassen::V,arunca,ಬೀಳಿಸು
1058,machen::V,face,ಮಾಡು
1059,herstellen::V,fabrica,ತಯಾರಿಸು
1060,herstellen::V,confecționa,ತಯಾರಿಸು
1061,bauen::V,clădi,ಕಟ್ಟು
1062,bauen::V,construi,ಕಟ್ಟು
1063,reparieren::V,repara,ಸರಿಪಡಿಸು
1064,verbessern::V,ameliora,ತಿದ್ದು
1065,verbessern::V,îmbunătăți,ತಿದ್ದು
1066,ändern::V,schimba,ಬದಲಾಯಿಸು
1067,ändern::V,modifica,ಬದಲಾಯಿಸು
1068,graben::V,săpa,ಅಗೆ
1069,beugen::V,curba,ಬಗ್ಗಿಸು
1070,biegen::V,îndoi,ಬಗ್ಗಿಸು
1071,biegen::V,încovoia,ಬಗ್ಗಿಸು
1072,drehen::V,învârti,ತಿರುಗು
1073,wenden::V,întoarce,ತಿರುಗು
1074,umdrehen::V,învârti,ತಿರುಗಿಸು
1075,umdrehen::V,întoarce,ತಿರುಗಿಸು
1076,heben::V,ridica,ಎತ್ತು
1077,hochheben::V,ridica,ಎತ್ತು
1078,ergreifen::V,lua,ಆಕ್ರಮಿಸು
1079,ergreifen::V,apuca,ಆಕ್ರಮಿಸು
1080,halten::V,ține,ಹಿಡಿ
1081,drücken::V,apăsa,ಒತ್ತು
1082,drücken::V,strânge,ಒತ್ತು
1083,schieben::V,împinge,ನೂಕು
1084,kratzen::V,zgâria,ತರಚಿಕೊಳ್ಳು
1085,lecken::V,linge,ನೆಕ್ಕು
1086,beißen::V,mușca,ಕಚ್ಚು
1087,abreißen::V,rupe,ಹರಿ
1088,abreißen::V,smulge,ಹರಿ
1089,abschneiden::V,scurta,ಕತ್ತರಿಸು
1090,binden::V,lega,ಕಟ್ಟು
1091,stecken::V,pune,ಸಿಕ್ಕಿಸು
1092,brechen::V,rupe,ಮುರಿ
1093,brechen::V,frânge,ಮುರಿ
1094,klopfen::V,ciocăni,ತಟ್ಟು
1095,hauen::V,lovi,ಹೊಡೆ
1096,kleben::V,lipi,ಅಂಟಿಸು
1097,reiben::V,freca,ಉಜ್ಜು
1098,reiben::V,fricționa,ಉಜ್ಜು
1099,streichen::V,unge,ಹರಡು
1100,schleifen::V,ascuți,ಮಸೆ
1101,schneiden::V,tăia,ಕತ್ತರಿಸು
1102,rütteln::V,zgâlțâi,ಕುಲುಕಿಸು
1103,schütteln::V,scutura,ಅಲುಗಿಸು
1104,schwenken::V,agita,ತೂಗಾಡು
1105,schütten::V,vărsa,ಎರೆ
1106,füllen::V,umple,ತುಂಬಿಸು
1107,einwickeln::V,înveli,ಹೊದಿಸು
1108,einwickeln::V,înfășura,ಹೊದಿಸು
1109,tragen::V,căra,ಹೊರು
1110,schleppen::V,târî,ಜಗ್ಗು
1111,ziehen::V,trage,ಎಳೆ
1112,aufbewahren::V,păstra,ಇಟ್ಟುಕೊ
1113,aufbewahren::V,conserva,ಇಟ್ಟುಕೊ
1114,werfen::V,arunca,ಎಸೆ
1115,fangen::V,prinde,ಹಿಡಿ
1116,packen::V,apuca,ಸೆಳೆ
1117,verstecken::V,ascunde,ಮುಚ್ಚಿಡು
1118,teilen::V,împărți,ವಿಭಜಿಸು
1119,schicken::V,trimite,ಕಳುಹಿಸು
1120,bringen::V,aduce,ತರು
