,Concept_ID,kl,sv
761,dorthin::ADV,ikuuna,dit
762,geradeaus::ADV,narlumut,rätt fram
763,vorwärts::ADV,pilangavoc,fram
764,vorwärts::ADV,pilangavoc,framåt
765,rückwärts::ADV,kingumut,baklänges
766,rückwärts::ADV,tunumut or tunummut,baklänges
767,zurück::ADV,kingumut,tillbaka
768,zurück::ADV,tunumut or tunummut,tillbaka
769,unten::ADV,kana,nere
770,unten::ADV,kana,nedanför
771,hinab::ADV,qiviu,ned
772,hinab::ADV,qiviu,nedåt
773,überall::ADV,tamaginni,överallt
774,überall::ADV,tamani tamaani,överallt
775,kaum::ADV,qaqutigorsuaq,knappt
776,kaum::ADV,qaqutigorsuaq,knappast
777,sehr::ADV,assut,mycket
778,noch::ADV,qeratavoq,än
779,noch::ADV,qeratavoq,ännu
780,schon::ADV,taava-una,redan
781,wieder::ADV,kingumut,åter
782,vergebens::ADV,angiluk,förgäves
783,dies::PRN,manna,detta
784,dies::PRN,matuma,detta
785,das::PRN,ua,det
786,ich::PRN,uanga,jag
787,du::PRN,illit,du
788,er::PRN,una,han
789,wir::PRN,uagut,vi
790,ihr::PRN,ilissi,ni
791,sie::PRN,uku,de
792,was::FPRN,aat?,vad
793,wer::FPRN,kikkut,vem
794,wo::FADV,sumi,var
795,wohin::FADV,sumut,vart
796,wie::FADV,qanoq,hur
797,warum::FADV,sooq,varför
798,wieviel::FNUM,qassit,hur mycket
799,wieviel::FNUM,qanoq atsigisumik?,hur mycket
800,eins::NUM,ataaseq,en
801,eins::NUM,ataaseq,ett
802,zwei::NUM,marluk,två
803,drei::NUM,pingasut,tre
804,vier::NUM,sisamat,fyra
805,vier::NUM,qajuusat,fyra
806,fünf::NUM,tallimat,fem
807,sechs::NUM,arfineq,sex
808,sechs::NUM,arfinillit,sex
809,sieben::NUM,arfineq-marluk,sju
810,acht::NUM,arfineq pingasut,åtta
811,neun::NUM,qulingiluat,nio
812,neun::NUM,arfineq sisamat,nio
813,zehn::NUM,qulit,tio
814,elf::NUM,aqqaneq,elva
815,zwölf::NUM,aqqaneq-marluk,tolv
816,zwanzig::NUM,tyve,tjugo
817,dreißig::NUM,tredive,trettio
818,dreißig::NUM,pingasunik qulillit,trettio
819,vierzig::NUM,fyrre,fyrtio
820,fünfzig::NUM,halvtreds,femtio
821,fünfzig::NUM,tallimanik qulillit,femtio
822,sechzig::NUM,tres,sextio
823,siebzig::NUM,halvfjerds,sjuttio
824,achtzig::NUM,firs,åttio
825,neunzig::NUM,halvfems,nittio
826,hundert::NUM,et hundrede,hundra
827,tausend::NUM,et tusinde,tusen
828,und::CNJ,aamma,och
829,oder::CNJ,imalluunnit,eller
830,stehen::V,sikingavoq,stå
831,sitzen::V,ingippoq,sitta
832,liegen::V,nalavoq,ligga
833,liegen::V,aqupivoq,ligga
834,hängen::V,nivinngarpaa,hänga
835,werden::V,pinngorpoq,bli
836,passieren::V,pivoq,ske
837,passieren::V,pivoq,hända
838,beginnen::V,aallarnerpaa,börja
839,enden::V,naggaserpaa,ända
840,wechseln::V,immikkut ilivoq,växla
841,untergehen[Sonne]::V,ilioqqaasoq,gå ned
842,scheinen[Sonne]::V,qinnorpoq,skina
843,scheinen[Sonne]::V,qinngorpoq,skina
844,donnern::V,kalleq,dundra
845,wehen::V,timmivoq,blåsa
846,sich drehen::V,ipippaa,snurra
847,schwanken::V,aalavoq,vackla
848,schwingen::V,issakajaat or issakatsiaarut,svinga
849,fallen::V,quasivaa,falla
850,brennen::V,seerpoq,brinna
851,brennen::V,uuppaa,brinna
852,rauchen::V,pujoorpoq,ryka
853,regnen::V,siallerpoq,regna
854,gefrieren::V,qiulerpoq,frysa
855,tauen::V,aappoq,töa
856,schmelzen::V,aappoq,smälta
857,schmelzen::V,aatsippaa,smälta
858,trocknen::V,panerserpaa,torka
859,sieden::V,qalappoq,koka
860,sieden::V,qalappoq,sjuda
861,reißen::V,qulli,brista
862,reißen::V,alittorpaa,brista
863,reißen::V,kimillanneq,brista
864,versinken::V,kivivaa,sjunka
865,versinken::V,apparpoq,sjunka
866,vergehen::V,qaangerpaa,förgå
867,vergehen::V,sarsuppoq,förgå
868,erscheinen::V,takutippoq,synas
869,erscheinen::V,takutippoq,visa sig
870,sinken::V,kivivaa,sjunka
871,sinken::V,apparpoq,sjunka
872,abnehmen::V,ikillipput,avta
873,abnehmen::V,ikillipput,minskas
874,zunehmen::V,allisippaa,tilltaga
875,steigen::V,allisippaa,stiga
876,wachsen::V,allivoq,växa
877,glänzen::V,qinngorpoq,glimma
878,glänzen::V,qinnorpoq,glimma
879,funkeln::V,uisorilavoq,tindra
880,funkeln::V,uisorilavoq,gnistra
881,läuten::V,avilualaarpoq,ringa
882,klingeln::V,aviluarpoq,ringa
883,klingeln::V,aviluarpaluppoq,ringa
884,brausen::V,ittuk,brusa
885,brausen::V,ittuppoq,brusa
886,brausen::V,ittuppaluppoq,brusa
887,bellen::V,qiluppoq,skälla
888,heulen::V,maarpoq,yla
889,heulen::V,maarpoq,tjuta
890,heulen::V,maalavoq,yla
891,heulen::V,maalavoq,tjuta
892,heulen::V,miaggoorpoq,yla
893,heulen::V,miaggoorpoq,tjuta
894,blasen::V,aporneq,blåsa
895,pfeifen::V,siggartartitsivoq,vissla
896,pfeifen::V,siorsulavoq,vissla
897,schreien::V,suaarpoq,skrika
898,stöhnen::V,nipiliorpoq,stöna
899,stöhnen::V,nipilliorpoq,stöna
900,zittern::V,qarsulivik,darra
901,zittern::V,qarsulivik,skälva
902,leben::V,inuuvoq,leva
903,geboren werden::V,inuuvoq,födas
904,geboren werden::V,inunngorpoq,födas
905,atmen::V,anersaarpoq,andas
906,trinken::V,imerpoq,dricka
907,essen::V,tamorpoq,äta
908,schlucken::V,tuluarnaq,svälja
909,einschlafen::V,sinippoq,somna
910,schlafen::V,sinik,sova
911,aufwachen::V,iterpoq,vakna
912,aufwachen::V,eqqumavoq,vakna
913,aufstehen::V,makippoq,stiga upp
914,sich erholen::V,qasuerserpoq,repa sig
915,sich erholen::V,qasuerserpoq,hämta sig
916,schmerzen::V,anneraa,smärta
917,schmerzen::V,anneraa,göra ont
918,schmerzen::V,annernarpoq,smärta
919,schmerzen::V,annernarpoq,göra ont
920,husten::V,quersorpoq,hosta
921,genesen::V,ajunngissivoq,tillfriskna
922,genesen::V,ilisimmarpoq,tillfriskna
923,genesen::V,ilorrippoq,tillfriskna
924,sterben::V,toquvoq,dö
925,sich bewegen::V,ingerlavoq,röra sig
926,sich setzen::V,ingippoq,sätta sig
927,laufen::V,arpappoq,löpa
928,schreiten::V,ingerlavoq,skrida
929,spazierengehen::V,utertakajaarpoq,promenera
930,spazierengehen::V,utertakattajaarpoq,promenera
931,eilen::V,qaa qaa,ila
932,eilen::V,qiilasaarpoq,ila
933,eilen::V,ingerlasaarpaa,ila
934,sich beeilen::V,tuaviorpoq,skynda sig
935,sausen::V,uiguut,susa
936,rennen::V,igivoq,löpa
937,rennen::V,igivoq,springa
938,springen::V,upernassaq,hoppa
939,klettern::V,pilaakkeerpoq,klättra
940,schaukeln::V,aalavoq,gunga
941,schwimmen::V,naluppoq,simma
942,tauchen::V,allorpoq,dyka
943,rudern::V,ipuppaa,ro
944,fahren::V,qimusserpoq,köra
945,fliegen::V,timmivoq,flyga
946,weggehen::V,piiarpoq,gå bort
947,anhalten::V,unitsippaa,stanna
948,hineingehen::V,timaappaa,gå in
949,eintreten::V,allattorpaa,träda in
950,kommen::V,qaa-,komma
951,kommen::V,pivaa,komma
952,ankommen::V,tikippoq,ankomma
953,zurückkommen::V,angerlarpoq,återkomma
954,bleiben::V,uninngavoq,bli
955,bleiben::V,uninngavoq,förbli
956,warten::V,paavoq,vänta
957,warten::V,utaqqivoq,vänta
958,suchen::V,nivivaa,leta
959,finden::V,nanivaa,finna
960,versuchen::V,uuppaa,försöka
961,versuchen::V,ussersarpaa,försöka
962,vorbereiten::V,piareersarpaa,förbereda
963,lieben::V,asavaa,älska
964,mögen::V,akaaraa,tycka om
965,rühren::V,qeerlerpaa,röra
966,weinen::V,qiavoq,gråta
967,schimpfen::V,qatimaarpoq,skälla
968,sich ärgern::V,ugguutigaa,förargas
969,sich fürchten::V,eqqanaarpoq,vara rädd
970,fürchten::V,ersigaa,frukta
971,fliehen::V,qimaavoq,fly
972,fliehen::V,qimaavoq,rymma
973,flüchten::V,allikarfigaa,fly
974,sehen::V,isigaa,se
975,ansehen::V,alaatsinaappaa,åse
976,hören::V,tusarpaa,höra
977,zuhören::V,naalappoq,höra på
978,zuhören::V,naalappoq,lyssna till
979,riechen::V,tipippoq,lukta
980,fühlen::V,misigaa,känna
981,scheinen::V,takutippoq,verka
982,scheinen::V,takutippoq,tyckas
983,frieren::V,qiiavoq,frysa
984,tun::V,iliorpoq,göra
985,wollen::V,piumavaa,vilja
986,anfangen::V,pilerpoq,börja
987,beenden::V,naggaserpaa,avsluta
988,aufhören::V,naammatsippaa,sluta
989,aufhören::V,naammatsippaa,upphöra
990,öffnen::V,ammarpaa,öppna
991,schließen::V,matuaa,låsa
992,schließen::V,matuaa,stänga
993,stellen::V,ilivaa,ställa
994,stellen::V,iliorarpai,ställa
995,stellen::V,ilioqqarpai,ställa
996,setzen::V,iliorarpai,sätta
997,setzen::V,ilioqqarpai,sätta
998,legen::V,ilivaa,lägga
999,berühren::V,attorpaa,beröra
1000,verbinden::V,taperserpaa,förbinda
1001,bedecken::V,iikkerpaa,täcka
1002,bedecken::V,iikkerpaa,betäcka
1003,bedecken::V,iikkersorpaa,täcka
1004,bedecken::V,iikkersorpaa,betäcka
1005,aufhängen::V,inivaa,hänga
1006,aufhängen::V,inivaa,hänga upp
1007,aufhängen::V,iniorarpai,hänga
1008,aufhängen::V,iniorarpai,hänga upp
1009,anzünden::V,saggaavoq,tända
1010,anzünden::V,saggaavoq,antända
1011,anzünden::V,saggaavoq,tända på
1012,aufheben::V,allisippaa,lyfta
1013,zurücklassen::V,aallarpoq,lämna
1014,zurücklassen::V,aallarpoq,efterlämna
1015,verlieren::V,annaavaa,mista
1016,verlieren::V,annaavaa,förlora
1017,fallen lassen::V,nakkaavaa,tappa
1018,fallen lassen::V,nakkaavaa,släppa
1019,machen::V,iliorpoq,göra
1020,herstellen::V,anillatsippaa,tillverka
1021,herstellen::V,anillatsippaa,framställa
1022,bauen::V,marrarterpaa,bygga
1023,reparieren::V,iluarsaappaa,reparera
1024,verbessern::V,naqqippaa,rätta
1025,verbessern::V,naqqippaa,förbättra
1026,graben::V,assappaa,gräva
1027,beugen::V,qappappoq,böja
1028,biegen::V,qappappoq,böja
1029,biegen::V,qappappoq,kröka
1030,wenden::V,assappaa,vända
1031,wenden::V,assakarpoq,vända
1032,umdrehen::V,assakartippaa,vrida om
1033,heben::V,kivippaa,häva
1034,hochheben::V,kissumiarpaa,lyfta
1035,ergreifen::V,isaappaa,gripa
1036,ergreifen::V,isaguppaa,gripa
1037,halten::V,minarpaa,hålla
1038,drücken::V,naqittaat,trycka
1039,kratzen::V,qitsuppaa,riva
1040,kratzen::V,qitsuppaa,skrapa
1041,lecken::V,aluppaa,slicka
1042,beißen::V,kiivaa,bita
1043,abreißen::V,aqqarpaa,slita_av
1044,abreißen::V,aqqarpaa,riva_av
1045,abreißen::V,isaterpaa,slita_av
1046,abreißen::V,isaterpaa,riva_av
1047,abschneiden::V,kipivaa,skära av
1048,binden::V,kakkersarpaa,binda
1049,stecken::V,kussunneq,sticka
1050,brechen::V,nallorpaa,bryta
1051,brechen::V,nallorpaa,brista
1052,klopfen::V,pattappaa,banka
1053,klopfen::V,pattappaa,klappa
1054,hauen::V,aqivaa,hugga
1055,kleben::V,qaappoq,klistra
1056,reiben::V,tagiarpaa,gnida
1057,reiben::V,tangiarpaa,gnida
1058,streichen::V,erlerpoq,smörja
1059,schleifen::V,sequppaa,slipa
1060,schneiden::V,uullivoq,skära
1061,schneiden::V,uullivoq,klippa
1062,schütteln::V,aalavoq,rista
1063,schwenken::V,issarpoq,svänga
1064,füllen::V,immerpaa,fylla
1065,einwickeln::V,immoqquserpaa,slå in
1066,einwickeln::V,immoqquserpaa,veckla in
1067,tragen::V,maqippaa,bära
1068,tragen::V,assartorpoq,bära
1069,schleppen::V,assartorpoq,släpa
1070,ziehen::V,kalippaa,dra
1071,ziehen::V,kalissarpoq,dra
1072,aufbewahren::V,toqqorpaa,förvara
1073,aufbewahren::V,toqqorpaa,ta vara på
1074,werfen::V,kuivaa,kasta
1075,fangen::V,anguaa,fånga
1076,verstecken::V,anngigaa,gömma
1077,teilen::V,agguut,dela
1078,teilen::V,agguusersorpaa,dela
1079,schicken::V,nassiuppaa,skicka
1080,bringen::V,aggiuppaa,bringa
1081,bringen::V,nassataraa,bringa
1082,bekommen::V,tiguaa,få
1083,bekommen::V,tiguaa,erhålla
1084,erhalten::V,tiguaa,få
1085,erhalten::V,tiguaa,erhålla
1086,nehmen::V,pivoq,ta
1087,nehmen::V,pivoq,taga
1088,nehmen::V,tiguaa,ta
1089,nehmen::V,tiguaa,taga
1090,bewahren::V,sukkunik simerserpaa,bevara
1091,verderben::V,asiutippaa,förstöra
1092,verderben::V,piuneerunnerit,förstöra
1093,zerbrechen::V,ukuvoq,bryta isär
1094,zerbrechen::V,ukuvoq,bryta sönder
1095,zerreißen::V,tisavaa,riva sönder
1096,zerreißen::V,tisavaa,slita sönder
1097,zerreißen::V,alittorpaa,riva sönder
1098,zerreißen::V,alittorpaa,slita sönder
1099,zerstören::V,aserorpaa,förstöra
1100,verbrennen::V,seerpoq,bränna
1101,verbrennen::V,seerpoq,bränna upp
1102,geben::V,pivoq,ge
1103,versprechen::V,neriorsorpaa,lova
1104,wünschen::V,kissaat,önska
1105,loben::V,nersorpaa,lova
1106,loben::V,nersorpaa,beröma
1107,loben::V,nersornaat,lova
1108,loben::V,nersornaat,beröma
1109,küssen::V,kunippaa,pussa
1110,küssen::V,kunissorpaa,pussa
1111,zudecken::V,majorpaa,täcka
1112,wecken::V,itersarpaa,väcka
1113,zeigen::V,tikkuuppaa,visa
1114,führen::V,tasissiuppaa,föra
1115,führen::V,ilitsersorpaa,föra
1116,führen::V,tasissersuuppaa,föra
1117,lehren::V,ilinniartippaa,lära
1118,unterrichten::V,ajoqerpaa,undervisa
1119,unterrichten::V,ajoqersorpaa,undervisa
1120,unterrichten::V,ilinniartitsivoq,undervisa
1121,aufziehen::V,inororsarpaa,uppfostra
1122,leiten::V,iluatsippaa,leda
1123,antreiben::V,ikusimmippaa,driva på
1124,einladen::V,qaaqquaa,bjuda
1125,einladen::V,qaaqquaa,inbjuda
1126,einladen::V,qaasarpaa,bjuda
1127,einladen::V,qaasarpaa,inbjuda
1128,vereinigen::V,taperserpaa,förena
1129,besuchen::V,tikeraarpaa,besöka
1130,treffen::V,aporappaa,möta
1131,treffen::V,aporappaa,träffa
1132,sich versammeln::V,majorpoq,församla sig
1133,spielen::V,pinnguarpoq,leka
1134,spielen::V,pinnguarpoq,spela
1135,singen::V,erinarsorpoq,sjunga
1136,tanzen::V,qitippoq,dansa
1137,sich trennen::V,immikkoortippaa,skiljas
1138,retten::V,annaappaa,rädda
1139,schützen::V,eriagaa,skydda
1140,schützen::V,eriagaa,beskydda
1141,schützen::V,pineqartaalivaa,skydda
1142,schützen::V,pineqartaalivaa,beskydda
1143,schießen::V,aallaavaa,skjuta
1144,schießen::V,piseriuppaa,skjuta
1145,ärgern::V,ninngassarpaa,förarga
1146,ärgern::V,ninngassaarpaa,förarga
1147,schlagen::V,unatarpaa,slå
1148,treten::V,tukerpoq,sparka
1149,stechen::V,iguppaa,sticka
1150,stechen::V,qasilippoq,sticka
1151,stoßen::V,ikuserpaa,stöta
1152,stoßen::V,ikusimmippaa,stöta
1153,stehlen::V,tillippaa,stjäla
1154,stören::V,akornuserpaa,störa
1155,verbergen::V,anngigaa,dölja
1156,betrügen::V,peqquserluttuliorfigaa,bedra
1157,töten::V,maappaa,döda
1158,töten::V,toquppaa,döda
1159,wohnen::V,najugaqarpoq,bo
1160,arbeiten::V,sulivoq,arbeta
1161,sammeln::V,katersorpai,samla
1162,jagen::V,piniarpoq,jaga
1163,fischen::V,aalisarpoq,fiska
1164,anbinden::V,qilerut,binda fast
1165,anbinden::V,qilersorpaa,binda fast
1166,anbinden::V,ungerlatserpaa,binda fast
1167,füttern::V,nerlerpaa,fodra
1168,gießen::V,imerterpaa,hälla
1169,gießen::V,imerterpaa,vattna
1170,kochen::V,igavoq,koka
1171,braten::V,siappaa,steka
1172,umrühren::V,qeerlerpaa,röra om
1173,färben::V,misuppaa,färga
1174,reinigen::V,sanniarpaa,rensa
1175,reinigen::V,sanniarpaa,rengöra
1176,waschen::V,asappaa,tvätta
1177,abwischen::V,saligarpaa,torka av
1178,abwischen::V,saligartorpaa,torka av
1179,fegen::V,sanngiarpaa,feja
1180,baden::V,uffarpoq,bada
1181,sich waschen::V,uffarpoq,tvätta sig
1182,ausziehen::V,annoraajarpaa,ta av
1183,anziehen::V,ativaa,ta på
1184,anziehen::V,atitippaa,ta på
1185,sich anziehen::V,atisalersorpoq,klä på sig
1186,sagen::V,oqarpoq,säga
1187,sprechen::V,oqaluttarpoq,tala
1188,reden::V,oqaluppoq,tala
1189,reden::V,oqaluppoq,prata
1190,fragen::V,aperaa,fråga
1191,fragen::V,aperaa,spörja
1192,bitten::V,aperaa,be
1193,bitten::V,qinnuigaa,be
1194,erzählen::V,oqaluttuaraa,berätta
1195,mitteilen::V,oqalualaarpoq,meddela
1196,rufen::V,qaaqquaa,ropa
1197,prahlen::V,oqqartuvoq,pråla
1198,prahlen::V,oqqartuvoq,skryta
1199,prahlen::V,oqallortuvoq,pråla
1200,prahlen::V,oqallortuvoq,skryta
1201,übersetzen::V,ikaarpoq,tolka
1202,übersetzen::V,ikaarpoq,översätta
1203,übersetzen::V,nutserpaa,tolka
1204,übersetzen::V,nutserpaa,översätta
1205,denken::V,isumaqarpoq,tänka
1206,glauben::V,upperaa,tro
1207,glauben::V,isumaqarpoq,tro
1208,erkennen::V,ilisaraa,känna igen
1209,verstehen::V,paasivaa,förstå
1210,lernen::V,ilinniarpoq,lära sig
1211,wissen::V,nalunngilaa,veta
1212,sich erinnern an::V,eqqaavaa,minnas
1213,sich erinnern an::V,eqqaavaa,komma ihåg
1214,vergessen::V,puiorpaa,glömma
1215,messen::V,ussersarpaa,mäta
1216,zählen::V,kisitsivoq,räkna
1217,rechnen::V,kisitsivoq,räkna
1218,lesen::V,atuarpoq,läsa
1219,malen::V,qalipappaa,måla
1220,schreiben::V,allappoq,skriva
1221,kaufen::V,pisiaraa,köpa
1222,verkaufen::V,akigaa,sälja
1223,bezahlen::V,akilerpaa,betala
1224,beherrschen::V,inappaa,behärska
1225,ertragen::V,ernertaaraa,tåla
1226,ertragen::V,ernertaaraa,uthärda
1227,Nase::N,,näsa
1228,Schnurrbart::N,,mustasch
1229,Fuß::N,,fot
1230,Schlaf::N,,sömn
1231,Strömung::N,,strömning
1232,Moor::N,,myr
1233,Moor::N,,mosse
1234,Wald::N,,skog
1235,Anhöhe::N,,höjd
1236,Anhöhe::N,,backe
1237,Gipfel::N,,topp
1238,Quelle::N,,källa
1239,Festland::N,,fastland
1240,Kiefer[Baum]::N,,tall
1241,Pferd::N,,häst
1242,Elch::N,,älg
1243,Schwarm::N,,svärm
1244,Ente::N,,anka
1245,Barsch::N,,abborre
1246,Hecht::N,,gädda
1247,Wurm::N,,mask
1248,Heu::N,,hö
1249,Kummer::N,,sorg
1250,Gespräch::N,,samtal
1251,Spiel::N,,lek
1252,Spiel::N,,spel
1253,Gesellschaft::N,,sällskap
1254,Angelegenheit::N,,ärende
1255,Angelegenheit::N,,angelägenhet
1256,Anzahl::N,,antal
1257,Strich::N,,streck
1258,Gegenstand::N,,föremål
1259,Höhe::N,,höjd
1260,Lagerfeuer::N,,lägereld
1261,Gang::N,,gång
1262,Heim::N,,hem
1263,Beutel::N,,påse
1264,Eimer::N,,hink
1265,Eimer::N,,ämbar
1266,Sack::N,,säck
1267,Brei::N,,gröt
1268,Leder::N,,läder
1269,Gott::N,,gud
1270,Reichtum::N,,rikedom
1271,Staat::N,,stat
1272,Gewalt::N,,våld
1273,Bogen[Waffe]::N,,båge
1274,Lüge::N,,lögn
1275,Schaden::N,,skada
1276,April::N,,april
1277,frisch::A,,färsk
1278,lecker::A,,läcker
1279,sauer::A,,sur
1280,bunt::A,,brokig
1281,teuer::A,,dyr
1282,geschickt::A,,händig
1283,geschickt::A,,skicklig
1284,nackt::A,,naken
1285,ehemalig::A,,forn
1286,ehemalig::A,,tidigare
1287,bekannt::A,,känd
1288,anderer::A,,annan
1289,zuerst::ADV,,först
1290,niemals::ADV,,aldrig
1291,von hier::ADV,,härifrån
1292,dort::ADV,,där
1293,oben::ADV,,ovan
1294,oben::ADV,,ovanpå
1295,hinauf::ADV,,upp
1296,hinauf::ADV,,uppåt
1297,nicht::ADV,,ej
1298,nicht::ADV,,inte
1299,ein wenig::ADV,,litet
1300,so::ADV,,så
1301,nur::ADV,,bara
1302,nur::ADV,,endast
1303,vor::PRP,,utanför
1304,hinter::PRP,,bakom
1305,unter::PRP,,under
1306,durch::PRP,,genom
1307,durch::PRP,,igenom
1308,neben::PRP,,bredvid
1309,neben::PRP,,vid sidan av
1310,zwischen::PRP,,mellan
1311,wegen::PRP,,på grund av
1312,alles::PRN,,allt
1313,aufgehen[Sonne]::V,,gå upp
1314,strömen::V,,forsa
1315,strömen::V,,strömma
1316,fließen::V,,flyta
1317,faulen::V,,ruttna
1318,verfaulen::V,,ruttna
1319,verschwinden::V,,försvinna
1320,lärmen::V,,bråka
1321,lärmen::V,,väsnas
1322,klirren::V,,klirra
1323,rauschen::V,,susa
1324,klingen::V,,låta
1325,klingen::V,,klinga
1326,müde werden::V,,tröttna
1327,krank werden::V,,insjukna
1328,krank sein::V,,vara sjuk
1329,umkommen::V,,omkomma
1330,sich rühren::V,,röra på sig
1331,sich erheben::V,,resa sig
1332,hinfallen::V,,falla omkull
1333,kriechen::V,,kräla
1334,gehen::V,,gå
1335,abfahren::V,,resa
1336,abfahren::V,,avresa
1337,erwarten::V,,vänta
1338,lachen::V,,skratta
1339,anschauen::V,,se på
1340,anschauen::V,,betrakta
1341,probieren::V,,smaka
1342,probieren::V,,smaka på
1343,zu sehen sein::V,,synas
1344,zu sehen sein::V,,kunna ses
1345,vernehmen::V,,få veta
1346,vernehmen::V,,förnimma
1347,können::V,,kunna
1348,gelingen::V,,lyckas
1349,geraten::V,,bli
1350,ändern::V,,ändra
1351,ändern::V,,förändra
1352,drehen::V,,vrida
1353,schieben::V,,skjuta
1354,rütteln::V,,skaka
1355,schütten::V,,hälla
1356,packen::V,,gripa
1357,packen::V,,gripa tag
1358,hinzufügen::V,,tillägga
1359,wählen::V,,välja
1360,auswählen::V,,utvälja
1361,behindern::V,,hindra
1362,behindern::V,,förhindra
1363,beschädigen::V,,skada
1364,reichen::V,,räcka
1365,schenken::V,,skänka
1366,wiegen::V,,vagga
1367,lassen::V,,få att
1368,verlassen::V,,lämna
1369,verlassen::V,,överge
1370,bewachen::V,,bevaka
1371,verteidigen::V,,försvara
1372,sich schlagen::V,,slåss
1373,siegen::V,,segra
1374,belästigen::V,,genera
1375,belästigen::V,,besvära
1376,täuschen::V,,vilseleda
1377,pflücken::V,,plocka
1378,fassen::V,,fånga
1379,hüten::V,,vakta
1380,treiben::V,,driva
1381,melken::V,,mjölka
1382,hacken::V,,hacka
1383,reifen::V,,mogna
1384,zubereiten::V,,tillaga
1385,zubereiten::V,,tillreda
1386,backen::V,,baka
1387,stricken::V,,sticka
1388,nähen::V,,sy
1389,spülen::V,,spola
1390,spülen::V,,skölja
1391,kehren::V,,sopa
1392,kämmen::V,,kamma
1393,schmücken::V,,pynta
1394,schmücken::V,,smycka
1395,sich unterhalten::V,,prata
1396,nennen::V,,kalla
1397,bemerken::V,,uppmärksamma
1398,bemerken::V,,lägga märke till
1399,begreifen::V,,begripa
1400,zeichnen::V,,teckna
1401,besitzen::V,,äga
1402,besitzen::V,,besitta
1403,zahlen::V,,betala
