,Concept_ID,uz,hi
752,Woche::N,hafta,हफ़्ता
753,Monat::N,oy,मास
754,Monat::N,oy,महीना
755,Jahr::N,yil,बरस
756,Jahr::N,yil,वर्ष
757,Frühling::N,bahor,वसंत
758,Sommer::N,yoz,गरमी
759,Sommer::N,yoz,ग्रीष्म
760,Herbst::N,kuz,शरत्
761,Herbst::N,kuz,पतझड़
762,Herbst::N,xazon,शरत्
763,Herbst::N,xazon,पतझड़
764,Winter::N,qish,जाड़ा
765,Winter::N,qish,सर्दियाँ
766,Januar::N,yanvar',जनवरी
767,Februar::N,fevral',फ़रवरी
768,März::N,mart,मार्च
769,April::N,aprel',अप्रैल
770,Mai::N,may,मई
771,Juni::N,iyun',जून
772,Juli::N,iyul',जुलाई
773,August::N,avgust,अगस्त
774,September::N,sentyabr',सितंबर
775,Oktober::N,oktyabr',अक्तूबर
776,November::N,noyabr',नवंबर
777,Dezember::N,dekabr',दिसंबर
778,Montag::N,dushanba,पीर
779,Montag::N,dushanba,सोमवार
780,Dienstag::N,seshanba,मंगलवार
781,Mittwoch::N,chorshanba,बुधवार
782,Donnerstag::N,payshanba,गुरुवार
783,Donnerstag::N,payshanba,बृहस्पतिवार
784,Freitag::N,juma,शुक्रवार
785,Samstag::N,shanba,सनीचर
786,Samstag::N,shanba,शनिवार
787,Sonntag::N,yakshanba,इतवार
788,Sonntag::N,yakshanba,रविवार
789,groß::A,buyuk,बड़ा
790,klein::A,kichik,कम
791,klein::A,kichik,छोटा
792,lang::A,uzun,लंबा
793,lang::A,uzun,दीर्घ
794,kurz::A,qisqa,लधु
795,kurz::A,qisqa,छोटा
796,breit::A,keng,चौड़ा
797,schmal::A,änsiz,तंग
798,schmal::A,änsiz,सँकरा
799,dicht::A,quyuq,सघन
800,dick[Gegenstand]::A,qalin,मोटा
801,dünn::A,ingichka,महीन
802,dünn::A,ingichka,बारीक
803,fein::A,mayin,कोमल
804,fein::A,mayin,सूक्ष्म
805,fest::A,qattiq,दृढ़
806,fest::A,qattiq,मज़बूत
807,flach::A,yalpoq,चपटा
808,glatt::A,tekis,चौरस
809,glatt::A,tekis,चिकना
810,hart::A,qattiq,कठोर
811,hart::A,qattiq,सख़्त
812,weich::A,yumshoq,नरम
813,weich::A,yumshoq,मुलायम
814,rund::A,yumaloq,गोल
815,rund::A,yumaloq,वर्तुल
816,spitz::A,uchli,नुकीला
817,scharf::A,keskir,पैना
818,stumpf::A,to'mtoq,भोथरा
819,schwer::A,salmoqli,भारी
820,schwer::A,salmoqli,वज़नी
821,schön::A,go'zal,सुंदर
822,heiß::A,qiziq,उष्ण
823,warm::A,issiq,गरम
824,kalt::A,sovuq,सर्द
825,kühl::A,salqin,ठंडा
826,frisch::A,toza,तर
827,frisch::A,toza,ताज़ा
828,feucht::A,namli,नम
829,feucht::A,namli,भीगा
830,nass::A,nam,गीला
831,trocken::A,quruq,सूखा
832,trocken::A,quruq,ख़ुश्क
833,voll::A,to'la,भरा
834,voll::A,to'la,पूरा
835,leer::A,puch,ख़ाली
836,offen::A,ochiq,खुला
837,geschlossen::A,berk,बंद
838,sauber::A,ozoda,साफ़
839,sauber::A,ozoda,सुथरा
840,schmutzig::A,kir,गंदा
841,roh::A,xom,कच्चा
842,reif::A,pishiq,पक्व
843,reif::A,pishiq,पक्का
844,lecker::A,shirin,मज़ेदार
845,lecker::A,shirin,स्वादिष्ट
846,süß::A,shirin,मीठा
847,bitter::A,achchiq,कटु
848,bitter::A,achchiq,कड़वा
849,sauer::A,achchiq,खट्टा
850,hell::A,yorug',रोशन
851,dunkel::A,qorong'i,अँधेरा
852,schwarz::A,qora,काला
853,schwarz::A,qora,स्याह
854,weiß::A,oq,सफ़ेद
855,rot::A,qizil,लाल
856,rot::A,qizil,सुर्ख़
857,gelb::A,sariq,पीला
858,gelb::A,sariq,ज़र्द
859,blau::A,zangori,नीला
860,blau::A,zangori,आसमानी
861,grün::A,yashil,हरा
862,grau::A,bo'z,धूसर
863,bunt::A,ola,रंगीन
864,bunt::A,ola,बहुरंगा
865,billig::A,arzon,सस्ता
866,teuer::A,qimmat,महँगा
867,wertvoll::A,qimmat,क़ीमती
868,wertvoll::A,qimmat,मूल्यवान्
869,blind::A,ko'r,अंधा
870,taub::A,garang,बहरा
871,kräftig::A,kuchli,ताक़तवर
872,kräftig::A,kuchli,शक्तिशाली
873,stark::A,quvvatli,प्रबल
874,stark::A,quvvatli,बलवान्
875,schwach::A,kuchsiz,कमज़ोर
876,fett::A,semiz,मोटा
877,fett::A,semiz,मांसल
878,schlank::A,ingichka,पतला
879,schlank::A,ingichka,छरहरा
880,hübsch::A,ko'rkam,सुंदर
881,hübsch::A,ko'rkam,ख़ूबसूरत
882,böse::A,yovuz,पापी
883,böse::A,yovuz,दुष्ट
884,dumm::A,aqlsiz,मूर्ख
885,dumm::A,aqlsiz,बुद्धू
886,faul::A,ärinchak,आलसी
887,faul::A,ärinchak,सुस्त
888,fleißig::A,ishchan,मेहनती
889,fleißig::A,ishchan,परिश्रमी
890,geizig::A,qurumsoq,कृपण
891,geizig::A,qurumsoq,कंजूस
892,klug::A,oqil,समझदार
893,klug::A,oqil,होशियार
894,klug::A,oqil,अक़्लमंद
895,geschickt::A,äpchil,किशल
896,lieb::A,aziz,प्रिय
897,lieb::A,aziz,प्यारा
898,lustig::A,chaqchaq,हँसमुख
899,lustig::A,chaqchaq,ख़ुशदिल
900,sanft::A,asta,नम्र
901,hungrig::A,och,भूखा
902,krank::A,kasal,बीमार
903,krank::A,kasal,अस्वस्थ
904,nackt::A,yalang,नग्न
905,traurig::A,xafa,उदास
906,traurig::A,xafa,रंजीदा
907,lebendig::A,hayotiy,जीता
908,lebendig::A,hayotiy,ज़िंदा
909,gut::A,soz,अच्छा
910,schlecht::A,yomon,बुरा
911,schlecht::A,yomon,ख़राब
912,richtig::A,rost,ठीक
913,schlimm::A,yovuz,बुरा
914,schlimm::A,yovuz,अप्रिय
915,wahr::A,haqiqiy,सच
916,alt::A,äski,पुराना
917,neu::A,yangi,नया
918,ehemalig::A,sobiq,भूतपूर्व
919,alt[Lebewesen]::A,qari,बूढ़ा
920,alt[Lebewesen]::A,qari,वृद्ध
921,jung::A,navqiron,जवान
922,arm::A,abgor,ग़रीब
923,reich::A,boy,धनी
924,reich::A,boy,अमीर
925,bekannt::A,ma'lum,मालूम
926,berühmt::A,mashhur,मशहूर
927,berühmt::A,mashhur,प्रसिद्ध
928,fremd::A,yot,विदेशी
929,fremd::A,yot,अपरिचित
930,verschieden::A,turli,अलग
931,verschieden::A,turli,भिन्न
932,nah::A,yaqindagi,नज़दीकी
933,fern::A,uzoq,दूर
934,fern::A,uzoq,दूरस्थ
935,linker::A,so'l,बायाँ
936,rechter::A,o'ng,दायाँ
937,rechter::A,o'ng,दाहिना
938,anderer::A,boshqa,अन्य
939,anderer::A,boshqa,दूसरा
940,erster::A,birinchi,पहला
941,erster::A,birinchi,प्रथम
942,zweiter::A,ikkinchi,दूसरा
943,zweiter::A,ikkinchi,द्वितीय
944,dritter::A,uchinchi,तीसरा
945,letzter::A,oxirgi,अंतिम
946,letzter::A,oxirgi,आख़िरी
947,allein::ADV,o'zicha,तनहा
948,allein::ADV,o'zicha,अकेले
949,auf einmal::ADV,varakay,वक़्त में
950,zusammen::ADV,barobar,एक साथ
951,zusammen::ADV,barobar,साथ साथ
952,lange::ADV,uzoq,देर तक
953,plötzlich::ADV,qo'qqisdan,सहसा
954,plötzlich::ADV,qo'qqisdan,अचानक
955,sofort::ADV,darrov,तुरंत
956,später::ADV,so'ngra,बाद को
957,später::ADV,so'ngra,बाद में
958,jetzt::ADV,hozirgina,अब
959,jetzt::ADV,hozirgina,अभी
960,heute::ADV,bugun,आज
961,morgen::ADV,ärta,कल
962,bald::ADV,toz,जल्दी
963,dann::ADV,keyin,तब
964,gestern::ADV,kecha,कल
965,einst::ADV,avvallari,एक दिन
966,einst::ADV,avvallari,पहले कभी
967,damals::ADV,ugal,उस समय
968,damals::ADV,ugal,उन दिनों
969,danach::ADV,so'ngra,इसके बाद
970,danach::ADV,so'ngra,इसके पश्चात्
971,vorher::ADV,avval,पहले
972,vorher::ADV,avval,पेशतर
973,zuerst::ADV,avval,पहले
974,einmal::ADV,bir marta,एक बार
975,einmal::ADV,bir marta,एक दफ़ा
976,manchmal::ADV,onda-sonda,कभी कभी
977,oft::ADV,tez-tez,अक्सर
978,immer::ADV,har vaqt,सदा
979,immer::ADV,har vaqt,हमेशा
980,niemals::ADV,hargiz,कभी नहीं
981,niemals::ADV,hargiz,कदापि नहीं
982,hier::ADV,shu erda,इधर
983,hier::ADV,shu erda,यहाँ
984,hierhin::ADV,beri,इधर को
985,hierhin::ADV,beri,यहाँ को
986,von hier::ADV,shu erdan,यहाँ से
987,dort::ADV,ana,उधर
988,dort::ADV,ana,वहाँ
989,dorthin::ADV,u yerga,उधर को
990,dorthin::ADV,u yerga,वहाँ को
991,geradeaus::ADV,to'g'ri,सीधे
992,vorwärts::ADV,ilgari,आगे
993,vorwärts::ADV,ilgari,आगे को
994,rückwärts::ADV,qoloq,पीछे को
995,zurück::ADV,orqada,वापस
996,unten::ADV,pastda,नीचे
997,hinab::ADV,tubanga,नीचे को
998,oben::ADV,ustida,ऊपर
999,hinauf::ADV,yuqorida,ऊपर को
1000,überall::ADV,har erda,हर जगह
1001,überall::ADV,har erda,हर स्थान
1002,nicht::ADV,ämas,न
1003,nicht::ADV,ämas,नहीं
1004,ein wenig::ADV,biroz,कुछ
1005,ein wenig::ADV,biroz,ज़रा
1006,ein wenig::ADV,biroz,थोड़ा
1007,kaum::ADV,arang,लगभग नहीं
1008,kaum::ADV,arang,बराबर नहीं
1009,sehr::ADV,ancha,बहुत
1010,so::ADV,shunday,ऐसा
1011,noch::ADV,hali,अभी तक
1012,nur::ADV,yolg'iz,केवल
1013,nur::ADV,yolg'iz,सिर्फ़
1014,schon::ADV,endi,चुकना
1015,wieder::ADV,yana,फिर
1016,wieder::ADV,yana,दुबारा
1017,vergebens::ADV,bekorga,व्यर्थ
1018,vor::PRP,burun,के आगे
1019,vor::PRP,burun,के सामने
1020,hinter::PRP,ketida,के पीछे
1021,unter::PRP,ostida,के तले
1022,unter::PRP,ostida,के नीचे
1023,durch::PRP,bo'ylab,के पार
1024,neben::PRP,yonida,के पास
1025,neben::PRP,yonida,की बग़ल में
1026,zwischen::PRP,orada,के बीच
1027,wegen::PRP,sababli,के कारण
1028,wegen::PRP,sababli,की वजह से
1029,dies::PRN,o'sha,यह
1030,das::PRN,narigi,वह
1031,alles::PRN,har nima,सब
1032,alles::PRN,har nima,सब कुछ
1033,ich::PRN,men,मैं
1034,du::PRN,sen,तू
1035,er::PRN,u,यह
1036,wir::PRN,biz,हम
1037,ihr::PRN,siz,तुम
1038,sie::PRN,ular,ये
1039,was::FPRN,nima,क्या
1040,wer::FPRN,kim,कौन
1041,wo::FADV,qaerda,किधर
1042,wohin::FADV,qayerga,किधर
1043,wie::FADV,qanday,कैसे
1044,warum::FADV,nega,क्यों
1045,wieviel::FNUM,qancha,कितना
1046,eins::NUM,bir,एक
1047,zwei::NUM,ikki,दो
1048,drei::NUM,uch,तीन
1049,vier::NUM,to'rt,चार
1050,fünf::NUM,besh,पाँच
1051,sechs::NUM,olti,छह
1052,sieben::NUM,etti,सात
1053,acht::NUM,sakkiz,आठ
1054,neun::NUM,to'qqiz,नौ
1055,zehn::NUM,o'n,दस
1056,elf::NUM,o'n bir,ग्यारह
1057,zwölf::NUM,o'n ikki,बारह
1058,zwanzig::NUM,yigirma,बीस
1059,dreißig::NUM,o'ttiz,तीस
1060,vierzig::NUM,qirq,चालीस
1061,fünfzig::NUM,ällik,पचास
1062,sechzig::NUM,oltmish,साठ
1063,siebzig::NUM,etmish,सत्तर
1064,achtzig::NUM,sakson,अस्सी
1065,neunzig::NUM,to'qson,नव्वे
1066,hundert::NUM,yuz,सौ
1067,tausend::NUM,ming,हज़ार
1068,und::CNJ,va,और
1069,oder::CNJ,yo,या
1070,stehen::V,turmoq,खड़ा होना
1071,sitzen::V,o'tirmoq,बैठना
1072,liegen::V,yotmoq,लेटना
1073,hängen::V,osilmoq,लटकना
1074,werden::V,bo'lmoq,बनना
1075,passieren::V,bo'lib o'tmoq,होना
1076,beginnen::V,boshlanmoq,आरंभ होना
1077,beginnen::V,boshlanmoq,प्रारंभ होना
1078,enden::V,bitmoq,अंत होना
1079,enden::V,bitmoq,ख़तम होना
1080,wechseln::V,o'zgarmoq,बदलना
1081,aufgehen[Sonne]::V,chiqmoq,चढ़ना
1082,aufgehen[Sonne]::V,chiqmoq,उदित होना
1083,untergehen[Sonne]::V,botmoq,अस्त हो जाना
1084,scheinen[Sonne]::V,yaraqlamoq,रोशनी देना
1085,donnern::V,gulduramoq,गरजना
1086,wehen::V,elpimoq,चलना
1087,strömen::V,oqmoq,बहना
1088,strömen::V,oqmoq,प्रवाहित होना
1089,fließen::V,oqmoq,बहना
1090,fließen::V,oqmoq,प्रवाहित होना
1091,sich drehen::V,aylanmoq,घूमना
1092,schwanken::V,qoqilmoq,हिलना
1093,schwingen::V,lopillamoq,हिलना
1094,fallen::V,tushmoq,गिरना
1095,brennen::V,yonmoq,जलना
1096,rauchen::V,tutamoq,धुआँ उड़ाना
1097,regnen::V,yomg'ir yog'moq,बरसना
1098,gefrieren::V,muzlamoq,जमना
1099,tauen::V,ärimoq,गलना
1100,tauen::V,ärimoq,पिघलना
1101,schmelzen::V,ärimoq,गलना
1102,schmelzen::V,ärimoq,पिघलना
1103,trocknen::V,qurimoq,सूखना
1104,sieden::V,qaynamoq,उबलना
1105,faulen::V,chirimoq,गलना
1106,faulen::V,chirimoq,सड़ना
1107,verfaulen::V,chirimoq,गलना
1108,verfaulen::V,chirimoq,सड़ना
1109,reißen::V,qayt qilmoq,फटना
1110,versinken::V,g'arq bo'lmoq,डूबना
1111,vergehen::V,o'tmoq,बीतना
1112,vergehen::V,o'tmoq,गुज़रना
1113,erscheinen::V,zuhur ätmoq,दिखाई देना
1114,verschwinden::V,yo'qolmoq,ग़ायब होना
1115,sinken::V,pasaymoq,घटना
1116,sinken::V,pasaymoq,उतरना
1117,abnehmen::V,kamaymoq,घटना
1118,zunehmen::V,urchimoq,बढ़ना
1119,steigen::V,oshmoq,बढ़ना
1120,wachsen::V,o'smoq,उगना
1121,glänzen::V,porlamoq,चमकना
1122,funkeln::V,yalt ätmoq,जगमगाना
1123,funkeln::V,yalt ätmoq,टिमटिमाना
1124,lärmen::V,taraq ätmoq,शोर मचाना
1125,läuten::V,jiringlamoq,बजना
1126,klingeln::V,jiringlamoq,बजना
1127,klirren::V,sharaqlamoq,झनझनाना
1128,brausen::V,vag'illamoq,साँय-साँय करना
1129,rauschen::V,shitirlamoq,सरसराना
1130,klingen::V,yangramoq,बजना
1131,bellen::V,hurmoq,भौंकना
1132,heulen::V,uvlamoq,गुर्राना
1133,blasen::V,puflamoq,फूँकना
1134,pfeifen::V,xushtak chalmoq ,सीटी देना
1135,schreien::V,qiyqirmoq,चिल्लाना
1136,stöhnen::V,nola qilmoq,कराहना
1137,stöhnen::V,nola qilmoq,आहें भरना
1138,zittern::V,titramoq,काँपना
1139,leben::V,yashamoq,जीना
1140,geboren werden::V,tug'ilmoq,पैदा होना
1141,atmen::V,nafas chiqarmoq,साँस लेना
1142,trinken::V,ichmoq,पीना
1143,essen::V,emoq,खाना
1144,schlucken::V,yutmoq,निगलना
1145,müde werden::V,horimoq,थकना
1146,müde werden::V,horimoq,उकताना
1147,einschlafen::V,uxlab qolmoq,सो जाना
1148,schlafen::V,uxlamoq,सोना
1149,aufwachen::V,uyg'onmoq,जागना
1150,aufstehen::V,qo'pmoq,उठना
1151,sich erholen::V,dam olmoq,सुस्ताना
1152,sich erholen::V,dam olmoq,आराम करना
1153,krank werden::V,kasallanmoq,बीमार पड़ना
1154,krank sein::V,betob yotmoq,बीमार होना
1155,schmerzen::V,og'rimoq,दुखना
1156,schmerzen::V,og'rimoq,दर्द करना
1157,husten::V,yo'talmoq,खाँसना
1158,genesen::V,tuzalmoq,ठीक हो जाना
1159,genesen::V,tuzalmoq,स्वस्थ हो जाना
1160,sterben::V,o'lmoq,मरना
1161,umkommen::V,halok bo'lmoq,मरना
1162,sich bewegen::V,harakat qilmoq,चलना
1163,sich bewegen::V,harakat qilmoq,हिलना
1164,sich rühren::V,qimirlamoq,हिलना
1165,sich erheben::V,qo'pmoq,उठना
1166,sich setzen::V,o'tirmoq,बैठना
1167,hinfallen::V,yiqilmoq,गिरना
1168,laufen::V,yurmoq,चलना
1169,schreiten::V,yurmoq,क़दम जाना
1170,spazierengehen::V,sayr ätmoq,सैर करना
1171,eilen::V,tezlamoq,तेज़ी से जाना
1172,eilen::V,tezlamoq,शीघ्रता से चलना
1173,sich beeilen::V,shoshmoq,जल्दी करना
1174,sich beeilen::V,shoshmoq,शीघ्रता करना
1175,sausen::V,chopqillamoq,बड़ी तेज़ी से चलना
1176,rennen::V,yugurmoq,भागना
1177,rennen::V,yugurmoq,दौड़ना
1178,springen::V,sakramoq,उछलना
1179,klettern::V,yuqorilamoq,चढ़ना
1180,schaukeln::V,irg'amoq,झूलना
1181,kriechen::V,ämaklamoq,रेंगना
1182,schwimmen::V,suzmoq,तैरना
1183,tauchen::V,chu'mmoq,डूबना
1184,rudern::V,eshkak eshmoq,खेना
1185,rudern::V,eshkak eshmoq,चप्पू चलाना
1186,fahren::V,haydamoq,चलना
1187,fahren::V,haydamoq,यात्रा करना
1188,fliegen::V,uchmoq,उड़ना
1189,gehen::V,bormoq,जाना
1190,weggehen::V,ketoq,चला जाना
1191,weggehen::V,ketoq,बाहर जाना
1192,abfahren::V,jo'namoq,छूटना
1193,abfahren::V,jo'namoq,रवाना होना
1194,anhalten::V,to'xtamoq,रुकना
1195,anhalten::V,to'xtamoq,खड़ा होना
1196,hineingehen::V,kirmoq,घुसना
1197,hineingehen::V,kirmoq,अंदर जाना
1198,eintreten::V,kirmoq,प्रवेश करना
1199,kommen::V,kelmoq,आना
1200,ankommen::V,etib kelmoq,पहुँचना
1201,zurückkommen::V,qaytib kelmoq,लौटना
1202,zurückkommen::V,qaytib kelmoq,वापस आना
1203,bleiben::V,qolmoq,रहना
1204,bleiben::V,qolmoq,रुकना
1205,warten::V,poylamoq,इंतज़ार करना
1206,erwarten::V,kutmoq,प्रतीक्षा करना
1207,suchen::V,izlamoq,ढूँढ़ना
1208,finden::V,topmoq,पाना
1209,finden::V,topmoq,ढूँढ़ निकालना
1210,versuchen::V,chalishmoq,कोशिश करना
1211,vorbereiten::V,hozirlamoq,तैयार करना
1212,lieben::V,sevmoq,प्यार करना
1213,mögen::V,ardoqlamoq,पसंद होना
1214,lachen::V,kulmoq,हँसना
1215,rühren::V,ta'sirlantirmoq,छूना
1216,weinen::V,yig'lamoq,रोना
1217,schimpfen::V,koyinmoq,गाली देना
1218,sich ärgern::V,g'azab qilmoq,चिढ़ना
1219,sich ärgern::V,g'azab qilmoq,नाराज़ होना
1220,sich fürchten::V,hurkmoq,डरना
1221,sich fürchten::V,hurkmoq,भय खाना
1222,fürchten::V,qo'rqmoq,डरना से
1223,fürchten::V,qo'rqmoq,भय खाना से
1224,fliehen::V,qochmoq,भागना
1225,flüchten::V,qochmoq,निकल भागना
1226,sehen::V,ko'rmoq,देखना
1227,anschauen::V,razm solmoq,देखना
1228,ansehen::V,razm qilmoq,दृष्टि डालना पर
1229,hören::V,äshitmoq,सुनना
1230,zuhören::V,tinglamoq,सुनना
1231,probieren::V,tatib ko'rmoq,चखना
1232,riechen::V,iskamoq,सूँघना
1233,fühlen::V,sezmoq,महसूस करना
1234,scheinen::V,tuyilmoq,लगना
1235,zu sehen sein::V,ko'rinmoq,दिखाई देना
1236,vernehmen::V,äshitmoq,सुनना
1237,frieren::V,sovuq qotmoq,ठंड लगना
1238,frieren::V,sovuq qotmoq,सर्दी लगना
1239,tun::V,ätmoq,करना
1240,können::V,-a olmoq,सकना
1241,können::V,-a olmoq,जानना
1242,können::V,-y olmoq,सकना
1243,können::V,-y olmoq,जानना
1244,wollen::V,istamoq,चाहना
1245,anfangen::V,boshlamoq,शुरू करना
1246,beenden::V,bitirmoq,ख़त्म करना
1247,beenden::V,bitirmoq,समाप्त करना
1248,aufhören::V,tinmoq,बंद जाना
1249,aufhören::V,tinmoq,समाप्त जाना
1250,gelingen::V,muvaffaqiyat qozonmoq,बनना
1251,gelingen::V,muvaffaqiyat qozonmoq,अच्छा होना
1252,geraten::V,bo'lmoq,बन पड़ना
1253,öffnen::V,ochmoq,खोलना
1254,schließen::V,yopmoq,बंद करना
1255,stellen::V,qo'ymoq,रखना
1256,setzen::V,o'tqazmoq,रखना
1257,setzen::V,o'tqazmoq,बिठाना
1258,legen::V,yotqizmoq,रखना
1259,legen::V,yotqizmoq,लिटाना
1260,berühren::V,tegmoq,छूना
1261,berühren::V,tegmoq,स्पर्श करना
1262,verbinden::V,ulamoq,बाँधना
1263,bedecken::V,bekitmoq,ढकना
1264,aufhängen::V,ildirmoq,लटकाना
1265,anzünden::V,yondirmoq,जलाना
1266,aufheben::V,ko'tarmoq,उठाना
1267,zurücklassen::V,ayrilmoq,पीछे छोड़ना
1268,verlieren::V,yo'qotmoq,खोना
1269,verlieren::V,yo'qotmoq,गँवाना
1270,fallen lassen::V,tushirmoq,गिराना
1271,machen::V,qilmoq,करना
1272,machen::V,qilmoq,बनाना
1273,herstellen::V,chiqarmoq,बनाना
1274,herstellen::V,chiqarmoq,तैयार करना
1275,bauen::V,solmoq,बनाना
1276,bauen::V,solmoq,निर्माण करना
1277,reparieren::V,tuzatmoq,मरम्मत करना
1278,verbessern::V,isloh qilmoq,सुधारना
1279,ändern::V,o'zgartirmoq,बदलना
1280,ändern::V,o'zgartirmoq,परीवर्तन करना
1281,graben::V,qazimoq,खोदना
1282,beugen::V,bukmoq,झुकाना
1283,biegen::V,bukmoq,झुकाना
1284,drehen::V,aylantirmoq,फेरना
1285,drehen::V,aylantirmoq,घुमाना
1286,wenden::V,burmoq,पलटना
1287,wenden::V,burmoq,मोड़ना
1288,umdrehen::V,ag'darmoq,घुमाना
1289,heben::V,yuksaltirmoq,उठाना
1290,heben::V,yuksaltirmoq,ऊँचा करना
1291,hochheben::V,ko'tarmoq,उठाना
1292,hochheben::V,ko'tarmoq,ऊपर को उठाना
1293,ergreifen::V,tutamlamoq,पकड़ना
1294,ergreifen::V,tutamlamoq,हाथ में लेना
1295,halten::V,tutmoq,धरना
1296,halten::V,tutmoq,पकड़ना
1297,drücken::V,bosmoq,दबाना
1298,schieben::V,surmoq,सरकाना
1299,schieben::V,surmoq,खिसकाना
1300,kratzen::V,qashimoq,खुरचना
1301,kratzen::V,qashimoq,खुजलाना
1302,lecken::V,mijimoq,चाटना
1303,beißen::V,tishlamoq,काटना
1304,abreißen::V,emirmoq,तोड़ना
1305,abschneiden::V,cho'rt kesmoq,काट करना
1306,binden::V,bog'lamoq,बाँधना
1307,stecken::V,suqmoq,खोंसना
1308,brechen::V,sindirmoq,तोड़ना
1309,klopfen::V,dukurlamoq,खटखटाना
1310,hauen::V,urmoq,ठोकना
1311,kleben::V,yopishtirmoq,चिपकाना
1312,reiben::V,surkamoq,घिसना
1313,reiben::V,surkamoq,रगड़ना
1314,streichen::V,surkamoq,लगाना
1315,schleifen::V,qayramoq,तेज़ करना
1316,schneiden::V,kesmoq,कतरना
1317,rütteln::V,chayqamoq,झकझोरना
1318,schütteln::V,chayqamoq,हिलाना
1319,schwenken::V,chayqatmoq,घुमाना
1320,schütten::V,quymoq,उँडेलना
1321,füllen::V,to'ldirmoq,भरना
1322,füllen::V,to'ldirmoq,ठूसना
1323,einwickeln::V,chulg'amoq,लपेटना
1324,tragen::V,tashimoq,ढोना
1325,schleppen::V,sudramoq,घसीटना
1326,ziehen::V,tortmoq,खींचना
1327,aufbewahren::V,tutmoq,रखना
1328,werfen::V,tashlamoq,फेंकना
1329,fangen::V,tutmoq,पकड़ना
1330,packen::V,opqochmoq,पकड़ना
1331,verstecken::V,yashirmoq,छिपाना
1332,teilen::V,bo'lmoq,बाँटना
1333,schicken::V,yubormoq,भेजना
1334,bringen::V,keltirmoq,लाना
1335,hinzufügen::V,tirkamoq,जोड़ना
1336,bekommen::V,olmoq,पाना
1337,erhalten::V,olmoq,पाना
1338,erhalten::V,olmoq,मिलना
1339,nehmen::V,olmoq,लेना
1340,wählen::V,saylamoq,चुनना
1341,auswählen::V,saylamoq,चुनना
1342,bewahren::V,saqlamoq,बनाए रखना
1343,behindern::V,xalal bermoq,रोकना
1344,verderben::V,xazon qilmoq,ख़राब करना
1345,beschädigen::V,buzmoq,नुक़सान पहुँचाना
1346,zerbrechen::V,sindirmoq,तोड़ना
1347,zerreißen::V,yirtmoq,तोड़ना
1348,zerstören::V,vayron qilmoq,नष्ट करना
1349,zerstören::V,vayron qilmoq,बरबाद करना
1350,verbrennen::V,kuydirmoq,जलाना
1351,geben::V,bermoq,देना
1352,reichen::V,bermoq,थमाना
1353,schenken::V,sovg'a qilmoq,भेंट देना
1354,versprechen::V,va'da bermoq,वादा करना
1355,wünschen::V,orziqmoq,कामना करना
1356,loben::V,maqtamoq,तारीफ़ करना
1357,küssen::V,o'pmoq,चूमना
1358,wiegen::V,tebratmoq,झुलाना
1359,zudecken::V,yopmoq,ढकना
1360,wecken::V,uyg'otmoq,जगाना
1361,zeigen::V,ko'rsatmoq,दिखाना
1362,führen::V,boshlik bo'lmoq,रास्ता दिखाना
1363,lehren::V,o'rgatmoq,पढ़ाना
1364,unterrichten::V,dars bermoq,सिखाना
1365,aufziehen::V,o'stirmoq,पालना
1366,leiten::V,boshqarmoq,संचालन करना
1367,antreiben::V,shoshiltirmoq,हड़बड़ाना
1368,lassen::V,ruxsat bermoq,-आना
1369,lassen::V,ruxsat bermoq,कराना
1370,einladen::V,taklif kilmoq,बुलाना
1371,vereinigen::V,qo'shmoq,मिलाना
1372,vereinigen::V,qo'shmoq,संयुक्त करना
1373,besuchen::V,mehmonga bormoq,मिलना से
1374,besuchen::V,mehmonga bormoq,मिलने जाना से
1375,treffen::V,duchor bo'lmoq,मिलना
1376,sich versammeln::V,to'planmoq,इकट्ठा होना
1377,spielen::V,o'ynamoq,खेलना
1378,singen::V,yalla qilmoq,गाना
1379,tanzen::V,raqs qilmoq,नाचना
1380,sich trennen::V,yakkalanmoq,अलग होना
1381,verlassen::V,qoldirmoq,छोड़ना
1382,retten::V,qutqazmoq,बचाना
1383,bewachen::V,qo'rimoq,आँख रखना पर
1384,schützen::V,yoniga olmoq,रक्षा करना
1385,verteidigen::V,yoqlamoq,रक्षा करना
1386,sich schlagen::V,yoqalashmoq,हाथापाई करना
1387,schießen::V,otmoq,गोली मारना
1388,siegen::V,engmoq,जीतना
1389,siegen::V,engmoq,विजय पाना
1390,ärgern::V,jahl chiqarmoq,चिढ़ाना
1391,schlagen::V,urmoq,मारना
1392,treten::V,tepmoq,ठोकर मारना
1393,stechen::V,qadamoq,भेदना
1394,stechen::V,qadamoq,भोंकना
1395,stoßen::V,turtmoq,धक्का देना
1396,stoßen::V,turtmoq,झटका देना
1397,stehlen::V,o'g'rilamoq,चोरी करना
1398,stören::V,tebratmoq,बुरा लगना
1399,belästigen::V,g'ashini keltirmoq,तंग करना
1400,verbergen::V,berkitmoq,लुकाना
1401,täuschen::V,aldamoq,धोखा देना
1402,betrügen::V,tirriq qilmoq,धोखा देना
1403,töten::V,o'ldirmoq,मारना
1404,töten::V,o'ldirmoq,मार डालना
1405,wohnen::V,istiqomat qilmoq,रहना
1406,arbeiten::V,ishlamoq,काम करना
1407,sammeln::V,yig'moq,जमा करना
1408,pflücken::V,termoq,चुनना
1409,pflücken::V,termoq,तोड़ना
