,Concept_ID,is,hy
757,jetzt::ADV,nú,այժմ
758,jetzt::ADV,núna,այժմ
759,heute::ADV,í dag,այսօր
760,morgen::ADV,á morgun,վաղը
761,bald::ADV,brátt,շուտով
762,bald::ADV,bráðum,շուտով
763,dann::ADV,svo,ապա
764,dann::ADV,svo,հետո
765,dann::ADV,síðan,ապա
766,dann::ADV,síðan,հետո
767,gestern::ADV,í gær,երեկ
768,einst::ADV,forðum,հին ատեն
769,damals::ADV,þá,ատէնին
770,damals::ADV,á þeim tímum,ատէնին
771,danach::ADV,á eftir því,ապա
772,danach::ADV,á eftir því,այն ժամանակ
773,vorher::ADV,áður,առաջ
774,zuerst::ADV,fyrst,նախ
775,einmal::ADV,einu sinni,մի անգամ
776,manchmal::ADV,stundum,երբեմն
777,oft::ADV,oft,հաճախ
778,immer::ADV,alltaf,միշտ
779,immer::ADV,sífellt,միշտ
780,niemals::ADV,aldrei,երբեք
781,hier::ADV,hér,այստեղ
782,hierhin::ADV,hingað,այստեղ
783,von hier::ADV,héðan,այդտեղից
784,dort::ADV,þar,այնտեղ
785,dort::ADV,þarna,այնտեղ
786,dorthin::ADV,þangað,այնտեղ
787,geradeaus::ADV,beint áfram,ուղիղ
788,vorwärts::ADV,áfram,առաջ
789,rückwärts::ADV,aftur á bak,դեպի ետ
790,zurück::ADV,aftur,ետ
791,zurück::ADV,til baka,ետ
792,unten::ADV,niðri,ներքեւում
793,unten::ADV,fyrir neðan,ներքեւում
794,hinab::ADV,niður,ներքեւ
795,hinab::ADV,niður eftir,ներքեւ
796,oben::ADV,uppi,վերեւում
797,hinauf::ADV,upp,վերեւ
798,hinauf::ADV,upp eftir,վերեւ
799,überall::ADV,alls staðar,ամենուր
800,nicht::ADV,ekki,չէ
801,ein wenig::ADV,dálítið,մի քիչ
802,kaum::ADV,varla,հազիվ
803,kaum::ADV,tæplega,հազիվ
804,sehr::ADV,mjög,շատ
805,so::ADV,svo,այդպես
806,so::ADV,þannig,այդպես
807,noch::ADV,enn,դեռ
808,noch::ADV,ennþá,դեռ
809,nur::ADV,bara,միայն
810,nur::ADV,aðeins,միայն
811,schon::ADV,nú þegar,արդեն
812,wieder::ADV,aftur,նորից
813,wieder::ADV,aftur,դարձյալ
814,wieder::ADV,að nýju,նորից
815,wieder::ADV,að nýju,դարձյալ
816,vergebens::ADV,árangurslaust,իզուր
817,vor::PRP,fyrir,դիմացը
818,hinter::PRP,bak við,ետեւը
819,hinter::PRP,aftur fyrir,ետեւը
820,unter::PRP,undir,տակ
821,durch::PRP,gegnum,միջով
822,neben::PRP,hjá,քովը
823,neben::PRP,við hliðina á,քովը
824,zwischen::PRP,milli,միջեւ
825,zwischen::PRP,á milli,միջեւ
826,wegen::PRP,vegna,պատճառով
827,wegen::PRP,vegna,շնորհից
828,dies::PRN,þetta,սա
829,dies::PRN,þetta,այս
830,das::PRN,það,դա
831,das::PRN,það,այդ
832,alles::PRN,allt,ամեն ինչ
833,ich::PRN,ég,ես
834,du::PRN,þú,դու
835,er::PRN,hann,նա
836,wir::PRN,við,մենք
837,ihr::PRN,þið,դուք
838,sie::PRN,þær,նրանք
839,sie::PRN,þeir,նրանք
840,was::FPRN,hvað,ինչ
841,wer::FPRN,hver,ով
842,wo::FADV,hvar,ուր
843,wo::FADV,hvar,որտեղ
844,wohin::FADV,hvert,դեպի ուր
845,wie::FADV,hvernig,ինչպես
846,warum::FADV,hvers vegna,ինչու
847,wieviel::FNUM,hve mikill,որչափ
848,eins::NUM,einn,մեկ
849,zwei::NUM,tveir,երկու
850,drei::NUM,þrír,երեք
851,vier::NUM,fjórir,չորս
852,fünf::NUM,fimm,հինգ
853,sechs::NUM,sex,վեց
854,sieben::NUM,sjö,յոթ
855,acht::NUM,átta,ութ
856,neun::NUM,níu,ինը
857,zehn::NUM,tíu,տասը
858,elf::NUM,ellefu,տասնմեկ
859,zwölf::NUM,tólf,տասներկու
860,zwanzig::NUM,tuttugu,քսան
861,dreißig::NUM,þrjátíu,երեսուն
862,vierzig::NUM,fjörutíu,քառասուն
863,fünfzig::NUM,fimmtíu,հիսուն
864,sechzig::NUM,sextíu,վաթսուն
865,siebzig::NUM,sjötíu,յոթանասուն
866,achtzig::NUM,áttatíu,ութսուն
867,neunzig::NUM,níutíu,իննսուն
868,hundert::NUM,hundrað,հարյուր
869,tausend::NUM,þúsund,հազար
870,und::CNJ,og,ու
871,oder::CNJ,eða,կամ
872,stehen::V,standa,կանգնել
873,sitzen::V,sitja,նստել
874,liegen::V,liggja,ստել
875,hängen::V,hanga,կախվել
876,werden::V,verða,դառնալ
877,passieren::V,gerast,պատահել
878,beginnen::V,byrja,սկսվել
879,enden::V,enda,վերջանալ
880,enden::V,lykta,վերջանալ
881,wechseln::V,skipta,փոխվել
882,aufgehen[Sonne]::V,koma upp,բարձրանալ
883,aufgehen[Sonne]::V,koma upp,ելնել 
884,untergehen[Sonne]::V,ganga til viðar,մտնել
885,scheinen[Sonne]::V,skína,շողալ
886,scheinen[Sonne]::V,skína,փայլել
887,donnern::V,þruma,որոտալ
888,wehen::V,blása,փչել
889,strömen::V,streyma,հոսել
890,fließen::V,fljóta,հոսել
891,sich drehen::V,snúast,պտտվել
892,schwanken::V,riða,տատանվել
893,schwanken::V,rugga,տատանվել
894,schwingen::V,sveiflast,ճոճվել
895,fallen::V,falla,ընկնել
896,brennen::V,brenna,այրվել
897,rauchen::V,reykja,ծխել
898,regnen::V,rigna,անձրեւ գալ
899,gefrieren::V,frjósa,սառչել
900,tauen::V,þiðna,լկիլ
901,schmelzen::V,bráðna,հալիլ
902,trocknen::V,þorna,չորանալ
903,sieden::V,sjóða,եռալ
904,faulen::V,rotna,փտել
905,verfaulen::V,rotna,նեխել
906,reißen::V,rifna,պատռվել
907,reißen::V,rifna,ճղվել
908,versinken::V,sökkva,սուզվել
909,vergehen::V,líða,անցնել 
910,erscheinen::V,birtast,հայտնվել
911,erscheinen::V,birtast,երեւալ
912,verschwinden::V,hverfa,անհետանալ
913,sinken::V,síga,ընկնել
914,abnehmen::V,lækka,փոքրանալ
915,abnehmen::V,minnka,փոքրանալ
916,zunehmen::V,aukast,մեծանալ
917,steigen::V,stíga,բարձրանալ
918,wachsen::V,vaxa,աճել
919,glänzen::V,glóa,նշուլել
920,glänzen::V,glóa,փայլիլ
921,glänzen::V,glampa,նշուլել
922,glänzen::V,glampa,փայլիլ
923,funkeln::V,leiftra,փայլատակել
924,lärmen::V,hafa hátt,աղմուկ հանել
925,läuten::V,hringja,զնգալ
926,klingeln::V,hringja,զնգալ
927,klirren::V,glamra,զնգզնգալ
928,klirren::V,skrölta,զնգզնգալ
929,brausen::V,ólga,մոլեգնել
930,rauschen::V,suða,սոսափել
931,klingen::V,hljóma,հնչել
932,bellen::V,gelta,հաչել
933,heulen::V,væla,ոռնալ 
934,heulen::V,ýlfra,ոռնալ 
935,blasen::V,blása,փչել 
936,pfeifen::V,blístra,սուլել
937,schreien::V,æpa,գոռալ 
938,stöhnen::V,stynja,տնքալ
939,zittern::V,titra,դողալ
940,zittern::V,skjálfa,դողալ
941,leben::V,lifa,ապրել
942,geboren werden::V,fæðast,ծնվել
943,atmen::V,anda,շնչել
944,atmen::V,draga andann,շնչել
945,trinken::V,drekka,խմել
946,essen::V,borða,ուտել
947,schlucken::V,kingja,կլանել
948,schlucken::V,kingja,կուլ տալ
949,müde werden::V,þreytast,հոգնել
950,einschlafen::V,sofna,քուն մտնել
951,schlafen::V,sofa,քնել
952,aufwachen::V,vakna,արթննալ
953,aufstehen::V,fara á fætur,ելլել
954,sich erholen::V,hvíla sig,հանգստանալ
955,krank werden::V,veikjast,հիւանդանալ
956,krank werden::V,verða veikur,հիւանդանալ
957,krank sein::V,vera veikur,հիվանդ լինել
958,schmerzen::V,kenna til,ցավել
959,husten::V,hósta,հազալ
960,genesen::V,batna,ապաքինվել
961,genesen::V,frískast,ապաքինվել
962,sterben::V,deyja,մեռնել
963,sterben::V,deyja,վախճանվել
964,umkommen::V,farast,կործանվել
965,sich bewegen::V,bifast,ընթանալ
966,sich rühren::V,hreyfast,շարժվել
967,sich erheben::V,standa upp,կանգնել
968,sich erheben::V,standa upp,վեր կենալ
969,sich setzen::V,setjast,նստել
970,hinfallen::V,detta,ընկնել
971,laufen::V,labba,քայլել
972,schreiten::V,ganga,ճեմել
973,spazierengehen::V,ganga sér til skemmtunar,շրջագայել
974,eilen::V,fara hratt,շտապել
975,sich beeilen::V,flýta sér,շտապել 
976,sausen::V,þjóta,սլանալ
977,rennen::V,hlaupa,վազել
978,springen::V,stökkva,ցատկել
979,klettern::V,klifra,մագլցել
980,schaukeln::V,róla,ճոճվել
981,schaukeln::V,róla,օրորվել
982,schaukeln::V,rugga,ճոճվել
983,schaukeln::V,rugga,օրորվել
984,kriechen::V,skríða,սողալ
985,schwimmen::V,synda,լողալ
986,tauchen::V,kafa,սուզվել
987,rudern::V,róa,թիավարել
988,fahren::V,aka,ընթանալ
989,fahren::V,fara,ընթանալ
990,fliegen::V,fljúga,թռչել
991,gehen::V,fara,գնալ
992,gehen::V,ganga,գնալ
993,weggehen::V,fara burt,հեռանալ
994,weggehen::V,ganga burt,հեռանալ
995,abfahren::V,aka burt,ճանապարհվել
996,anhalten::V,stöðva,կանգնել
997,hineingehen::V,ganga inn,մտնել
998,eintreten::V,koma inn,մտնել
999,eintreten::V,ganga inn,մտնել
1000,kommen::V,koma,գալ
1001,ankommen::V,koma til,ժամանել
1002,zurückkommen::V,koma til baka,վերադառնալ
1003,bleiben::V,haldast,մնալ
1004,bleiben::V,vera kyrr,մնալ
1005,warten::V,bíða,սպասել
1006,erwarten::V,búast við,սպասել
1007,erwarten::V,eiga von á,սպասել
1008,suchen::V,leita,որոնել
1009,finden::V,finna,գտնել
1010,versuchen::V,reyna,փորձել
1011,vorbereiten::V,undirbúa,պատրաստել
1012,lieben::V,elska,սիրել
1013,mögen::V,þykja gott,հավանել
1014,mögen::V,þykja gott,սիրել
1015,mögen::V,falla í geð,հավանել
1016,mögen::V,falla í geð,սիրել
1017,lachen::V,hlæja,ծիծաղել
1018,rühren::V,snerta,հուզել
1019,weinen::V,gráta,լալ
1020,schimpfen::V,skammast,տրտնջալ
1021,schimpfen::V,skammast,քրթմնջել
1022,sich ärgern::V,sárna,զայրանալ
1023,sich ärgern::V,gremjast,զայրանալ
1024,sich fürchten::V,óttast,վախնալ
1025,fürchten::V,óttast,վախենալ
1026,fliehen::V,flýja,փախչել
1027,flüchten::V,strjúka,փախչել
1028,sehen::V,sjá,տեսնել
1029,anschauen::V,horfa á,դիտել
1030,ansehen::V,líta á,նայել
1031,hören::V,heyra,լսել
1032,zuhören::V,hlusta,ունկնդրել
1033,probieren::V,smakka,համը տեսել
1034,riechen::V,þefa,հոտ առնել
1035,fühlen::V,finna til,զգալ
1036,scheinen::V,virðast,երեւալ
1037,zu sehen sein::V,vera að sjá,երեւալ
1038,vernehmen::V,heyra,իմանալ 
1039,vernehmen::V,greina,իմանալ 
1040,frieren::V,frjósa,մրսել
1041,tun::V,gera,անել
1042,können::V,geta,կարողանալ
1043,wollen::V,ætla,ուզել
1044,wollen::V,ætla,ցանկանալ
1045,wollen::V,vilja,ուզել
1046,wollen::V,vilja,ցանկանալ
1047,anfangen::V,hefja,սկսել
1048,beenden::V,enda,վերջացնել
1049,beenden::V,ljúka,վերջացնել
1050,aufhören::V,lykta,դադարել
1051,gelingen::V,heppnast,հաջողվել
1052,gelingen::V,heppnast,գլուխ գալ
1053,geraten::V,lukkast,ստացվել
1054,öffnen::V,opna,բաց անել
1055,schließen::V,loka,փակել 
1056,stellen::V,láta,դնել
1057,stellen::V,setja,դնել
1058,setzen::V,láta,նստեցնել
1059,setzen::V,setja,նստեցնել
1060,legen::V,láta,դնել
1061,legen::V,leggja,դնել
1062,berühren::V,koma við,դիպչել
1063,berühren::V,koma við,շոշափել
1064,verbinden::V,sameina,շաղկապել
1065,bedecken::V,hylja,ծածկել
1066,aufhängen::V,hengja,կախել
1067,aufhängen::V,hengja upp,կախել
1068,anzünden::V,kveikja í,վառել
1069,aufheben::V,taka upp,վերցնել
1070,aufheben::V,lyfta upp,վերցնել
1071,zurücklassen::V,skilja eftir,թողնել
1072,verlieren::V,týna,կորցնել
1073,verlieren::V,glata,կորցնել
1074,fallen lassen::V,missa,գցել
1075,machen::V,búa til,անել
1076,herstellen::V,framleiða,արտադրել
1077,bauen::V,smíða,կառուցել
1078,bauen::V,byggja,կառուցել
1079,reparieren::V,gera við,նորոգել
1080,verbessern::V,bæta,բարելավել
1081,ändern::V,breyta,փոխել
1082,graben::V,grafa,փորել
1083,beugen::V,beygja,ծռել
1084,biegen::V,sveigja,թեքել
1085,drehen::V,snúa,ոլորել
1086,wenden::V,snúa,պտտել
1087,wenden::V,venda,պտտել
1088,umdrehen::V,venda,շրջել
1089,umdrehen::V,snúa við,շրջել
1090,heben::V,hefja,բարձրացնել
1091,hochheben::V,lyfta upp,բարձրացնել
1092,ergreifen::V,grípa,վարակվել
1093,halten::V,rúma,բռնել
1094,halten::V,halda,բռնել
1095,drücken::V,þjá,ճնշել
1096,drücken::V,þrýsta,ճնշել
1097,schieben::V,ýta,հրել
1098,kratzen::V,klóra,քերել
1099,lecken::V,sleikja,լիզել
1100,beißen::V,bíta,կծել
1101,abreißen::V,rífa af,պոկել
1102,abreißen::V,rífa frá,պոկել
1103,abschneiden::V,skera af,կտրել 
1104,abschneiden::V,klippa af,կտրել 
1105,binden::V,binda,կապել
1106,stecken::V,stinga,խրել
1107,brechen::V,brjóta,կոտրել 
1108,klopfen::V,berja,թակել
1109,klopfen::V,klappa,թակել
1110,hauen::V,berja,ծեծել
1111,hauen::V,höggva,ծեծել
1112,kleben::V,líma,կպցնել
1113,reiben::V,núa,շփել
1114,streichen::V,smyrja,վրան քսել
1115,schleifen::V,slípa,սրել 
1116,schneiden::V,skera,կտրել
1117,schneiden::V,klippa,կտրել
1118,rütteln::V,skaka,ցնցել
1119,schütteln::V,hrista,թափահարել
1120,schwenken::V,sveifla,ճոճել
1121,schütten::V,hella,լցնել
1122,füllen::V,fylla,լիքը լցնել
1123,einwickeln::V,vefja inn í,փաթաթել
1124,tragen::V,bera,կրել
1125,tragen::V,bera,տանել
1126,schleppen::V,draga,քաշել
1127,ziehen::V,toga,ձգել
1128,ziehen::V,toga,քաշել
1129,ziehen::V,draga,ձգել
1130,ziehen::V,draga,քաշել
1131,aufbewahren::V,geyma,պահել 
1132,werfen::V,kasta,նետել
1133,fangen::V,grípa,
1134,packen::V,þrífa í,հափշտակել
1135,verstecken::V,fela,ծածկել
1136,teilen::V,deila,բաժանել
1137,schicken::V,senda,ուղարկել
1138,bringen::V,færa,բերել
1139,bringen::V,flytja,բերել
1140,hinzufügen::V,bæta við,ավելացնել
1141,bekommen::V,hljóta,հայթայթել
1142,bekommen::V,ná,հայթայթել
1143,erhalten::V,fá,ստանալ
1144,nehmen::V,taka,վերցնել
1145,wählen::V,velja,ընտրել
1146,auswählen::V,velja úr,գերադասել
1147,bewahren::V,gæta,պահպանել
1148,bewahren::V,vernda,պահպանել
1149,behindern::V,varna,խոչընդոտել
1150,verderben::V,spilla,փչացնել
1151,beschädigen::V,skemma,վնասել
1152,zerbrechen::V,brjóta,ջարդել
1153,zerbrechen::V,brjóta,կոտրել
1154,zerreißen::V,rífa,պատռել
1155,zerreißen::V,rífa sundur,պատռել
1156,zerstören::V,rífa niður,քանդել
1157,verbrennen::V,brenna,այրել
1158,geben::V,gefa,տալ
1159,reichen::V,rétta,հանձնել
1160,schenken::V,gefa,նվիրել
1161,versprechen::V,lofa,խոստանալ
1162,versprechen::V,heita,խոստանալ
1163,wünschen::V,óska,մաղթել
1164,loben::V,lofa,գովել
1165,loben::V,hrósa,գովել
1166,küssen::V,kyssa,համբուրել
1167,wiegen::V,rugga,օրորել
1168,zudecken::V,þekja,վրան գցել
1169,zudecken::V,breiða yfir,վրան գցել
1170,wecken::V,vekja,զարթնեցնել
1171,zeigen::V,sýna,ցույց տալ
1172,führen::V,leiða,ուղեկցել
1173,lehren::V,kenna,սովորեցնել
1174,unterrichten::V,fræða,ավանդել
1175,aufziehen::V,ala upp,դաստիարակել
1176,leiten::V,stjórna,ղեկավարել
1177,leiten::V,stjórna,կառավարել
1178,antreiben::V,hvetja,շտապեցնել
1179,lassen::V,láta,ստիպել
1180,einladen::V,bjóða heim,հրավիրել
1181,vereinigen::V,sameina,միացնել
1182,besuchen::V,heimsækja,այցելել
1183,treffen::V,hitta,հանդիպել
1184,sich versammeln::V,safnast saman,հավաքվել
1185,spielen::V,leika sér,խաղալ
1186,singen::V,syngja,երգել
1187,tanzen::V,dansa,պարել
1188,sich trennen::V,skiljast,ցրվել
1189,verlassen::V,yfirgefa,լքել
1190,retten::V,bjarga,փրկել
1191,bewachen::V,gæta,պահել
1192,bewachen::V,hafa vörð á,պահել
1193,schützen::V,vernda,պաշտպանել
1194,verteidigen::V,verja,պաշտպանել
1195,sich schlagen::V,slást,կռվել
1196,sich schlagen::V,berjast,կռվել
1197,schießen::V,skjóta,կրակել
1198,siegen::V,sigra,հաղթել
1199,ärgern::V,ergja,ձանձրացնել
1200,ärgern::V,skaprauna,ձանձրացնել
1201,schlagen::V,slá,խփել
1202,schlagen::V,lemja,խփել
1203,treten::V,sparka,քացի տալ
1204,stechen::V,stinga,խայթել
1205,stoßen::V,hrinda,մղել
1206,stehlen::V,stela,գողանալ
1207,stören::V,trufla,խանգարել
1208,belästigen::V,ónáða,անհանգստացնել
1209,verbergen::V,leyna,թաքցնել
1210,täuschen::V,gabba,խաբել
1211,täuschen::V,blekkja,խաբել
1212,betrügen::V,svíkja,խաբել
1213,betrügen::V,blekkja,խաբել
1214,töten::V,drepa,սպանել 
1215,wohnen::V,búa,բնակվել
1216,arbeiten::V,vinna,աշխատել
1217,sammeln::V,safna,հավաքել
1218,pflücken::V,tína,քաղել
1219,pflücken::V,reyta,քաղել
1220,jagen::V,veiða,որս անել
1221,fischen::V,fiska,ձուկ բռնել
1222,fassen::V,veiða,բռնել
1223,hüten::V,gæta,արածեցնել
1224,hüten::V,vakta,արածեցնել
1225,treiben::V,reka,հովուել
1226,anbinden::V,binda við,չուանել
1227,anbinden::V,binda fast,չուանել
1228,füttern::V,fóðra,կերակրել
1229,melken::V,mjólka,կթել
1230,hacken::V,höggva,կոտորել
1231,gießen::V,hella,ջրել
1232,reifen::V,þroskast,հասունանալ 
1233,zubereiten::V,elda,պատրաստել
1234,zubereiten::V,tilbúa,պատրաստել
1235,kochen::V,sjóða,եփել
1236,backen::V,baka,թխել
1237,braten::V,steikja,տապակել
1238,umrühren::V,hræra í,խառնել
1239,stricken::V,prjóna,գործել
1240,nähen::V,sauma,կարել
1241,färben::V,lita,ներկել
1242,reinigen::V,hreinsa,մաքրել
1243,waschen::V,þvo,լվանալ
1244,abwischen::V,þerra,սրբել
1245,spülen::V,skola,ողողել
1246,spülen::V,skola,պարզաջրել
1247,spülen::V,þvo upp,ողողել
1248,spülen::V,þvo upp,պարզաջրել
1249,fegen::V,sópa,ավլել
1250,fegen::V,hreinsa,ավլել
1251,kehren::V,sópa,ավլել
1252,baden::V,baða sig,լողանալ
1253,sich waschen::V,þvo sér,լվացվել
1254,ausziehen::V,fara úr,հանել
1255,anziehen::V,fara í,հագնել
1256,sich anziehen::V,klæðast,հագնվել
1257,kämmen::V,greiða,սանրել
1258,schmücken::V,prýða,զարդարել
1259,schmücken::V,skreyta,զարդարել
1260,sagen::V,segja,ասել
1261,sprechen::V,tala,խոսել
1262,reden::V,ræða,զրուցել
1263,sich unterhalten::V,spjalla,խոսակցել
1264,sich unterhalten::V,ræðast við,խոսակցել
1265,fragen::V,spyrja,հարցնել
1266,bitten::V,biðja,խնդրել
1267,erzählen::V,segja frá,պատմել
1268,mitteilen::V,tilkynna,հաղորդել
1269,nennen::V,nefna,անվանել
1270,rufen::V,kalla,կանչել
1271,prahlen::V,gorta,պարծենալ
1272,übersetzen::V,þýða,թարգմանել
1273,denken::V,hugsa,մտածել
1274,glauben::V,trúa,հավատալ
1275,bemerken::V,taka eftir,նկատել
1276,erkennen::V,þekkja,ճանաչել
1277,begreifen::V,skilja,հասկանալ
1278,verstehen::V,skilja,ըմբռնել
1279,lernen::V,læra,սովորել
1280,wissen::V,vita,իմանալ
1281,sich erinnern an::V,minnast,հիշել
1282,sich erinnern an::V,minnast,մտաբերել
1283,vergessen::V,gleyma,մոռանալ
1284,messen::V,mæla,չափել
1285,zählen::V,telja,թվել
1286,zählen::V,telja,հաշվել
1287,rechnen::V,reikna,հաշվել
1288,rechnen::V,reikna,հաշվարկել
1289,lesen::V,lesa,կարդալ
1290,malen::V,mála,նկարել
1291,zeichnen::V,teikna,գծել
1292,schreiben::V,skrifa,գրել
1293,besitzen::V,hafa,ունենալ
1294,besitzen::V,hafa,տեր լինել
1295,kaufen::V,kaupa,գնել
1296,verkaufen::V,selja,վաճառել
1297,bezahlen::V,borga,վճարել
1298,zahlen::V,borga,վճարել
1299,beherrschen::V,hafa á valdi sínu,ղեկավարել
1300,ertragen::V,þola,դիմանալ
