,Concept_ID,kk,se
4595,blau::A,көк,plaave
4596,blau::A,көк,alek
4597,blau::A,көк,lahtte
4598,blau::A,көк,alit
4599,blau::A,көк,čuov'jâd
4600,blau::A,көк,ââ´liǩ
4601,blau::A,көк,алехь
4602,grün::A,жасыл,kruana
4603,grün::A,жасыл,kroenes
4604,grün::A,жасыл,ruodná
4605,grün::A,жасыл,ruoná
4606,grün::A,жасыл,ruonas
4607,grün::A,жасыл,ruánáá
4608,grün::A,жасыл,ruânn
4609,grün::A,жасыл,ruõnâs
4610,grün::A,жасыл,руэнн
4611,grau::A,бозамық,kraevies
4612,grau::A,бозамық,rávuk
4613,grau::A,бозамық,rávvat
4614,grau::A,бозамық,ránis
4615,grau::A,бозамық,räänis
4616,grau::A,бозамық,rää´nes
4617,grau::A,бозамық,кӯввесь
4618,bunt::A,алабажак,girjak
4619,bunt::A,алабажак,girjái
4620,bunt::A,алабажак,máŋggaivnat
4621,bunt::A,алабажак,ivdnái
4622,bunt::A,алабажак,kirjáá
4623,bunt::A,алабажак,ǩe´rjj
4624,bunt::A,алабажак,ǩeârjaž
4625,bunt::A,алабажак,кыррьй
4626,billig::A,арзан,aelpies
4627,billig::A,арзан,liehties
4628,billig::A,арзан,álbbe
4629,billig::A,арзан,hálbi
4630,billig::A,арзан,hälbi
4631,billig::A,арзан,hä´lbb
4632,billig::A,арзан,вӯгас
4633,billig::A,арзан,вӯгкесь
4634,teuer::A,бағалы,dovres
4635,teuer::A,бағалы,divras
4636,teuer::A,бағалы,divrras
4637,teuer::A,бағалы,tiivrâs
4638,teuer::A,бағалы,kaallâš
4639,teuer::A,бағалы,ко̄а̄ллэш
4640,wertvoll::A,құнды,aarvoes
4641,wertvoll::A,құнды,árvulasj
4642,wertvoll::A,құнды,árvvolaš
4643,wertvoll::A,құнды,tiivrâs
4644,wertvoll::A,құнды,kaallâš
4645,wertvoll::A,құнды,а̄ррвъесь
4646,wertvoll::A,құнды,ко̄а̄ллшэсь
4647,wertvoll::A,қымбат,aarvoes
4648,wertvoll::A,қымбат,árvulasj
4649,wertvoll::A,қымбат,árvvolaš
4650,wertvoll::A,қымбат,tiivrâs
4651,wertvoll::A,қымбат,kaallâš
4652,wertvoll::A,қымбат,а̄ррвъесь
4653,wertvoll::A,қымбат,ко̄а̄ллшэсь
4654,blind::A,көзсіз,tjelmehts
4655,blind::A,көзсіз,tjalmedibme
4656,blind::A,көзсіз,čalmmeheapme
4657,blind::A,көзсіз,čuovggaheapme
4658,blind::A,көзсіз,šoohâd
4659,blind::A,көзсіз,ča'lmettem
4660,blind::A,көзсіз,čââ´lmte´m
4661,blind::A,көзсіз,чальмхем
4662,blind::A,көр,tjelmehts
4663,blind::A,көр,tjalmedibme
4664,blind::A,көр,čalmmeheapme
4665,blind::A,көр,čuovggaheapme
4666,blind::A,көр,šoohâd
4667,blind::A,көр,ča'lmettem
4668,blind::A,көр,čââ´lmte´m
4669,blind::A,көр,чальмхем
4670,blind::A,көр_соқыр,tjelmehts
4671,blind::A,көр_соқыр,tjalmedibme
4672,blind::A,көр_соқыр,čalmmeheapme
4673,blind::A,көр_соқыр,čuovggaheapme
4674,blind::A,көр_соқыр,šoohâd
4675,blind::A,көр_соқыр,ča'lmettem
4676,blind::A,көр_соқыр,čââ´lmte´m
4677,blind::A,көр_соқыр,чальмхем
4678,taub::A,керең,bieljehts
4679,taub::A,керең,bieljedibme
4680,taub::A,керең,bealjeheapmi
4681,taub::A,керең,pel'jittem
4682,taub::A,керең,pee´lljte´m
4683,taub::A,керең,пе̄лльйхем
4684,taub::A,керең,кулхэмесь
4685,taub::A,керең,кулнаххьтэм
4686,taub::A,саңырау,bieljehts
4687,taub::A,саңырау,bieljedibme
4688,taub::A,саңырау,bealjeheapmi
4689,taub::A,саңырау,pel'jittem
4690,taub::A,саңырау,pee´lljte´m
4691,taub::A,саңырау,пе̄лльйхем
4692,taub::A,саңырау,кулхэмесь
4693,taub::A,саңырау,кулнаххьтэм
4694,kräftig::A,қуатты,veaksehks
4695,kräftig::A,қуатты,gievrra
4696,kräftig::A,қуатты,gievra
4697,kräftig::A,қуатты,viek'sâ
4698,kräftig::A,қуатты,viõhss
4699,kräftig::A,қуатты,вӣгкъесь
4700,kräftig::A,қуатты,тоаввсамусс
4701,kräftig::A,қарымды,veaksehks
4702,kräftig::A,қарымды,gievrra
4703,kräftig::A,қарымды,gievra
4704,kräftig::A,қарымды,viek'sâ
4705,kräftig::A,қарымды,viõhss
4706,kräftig::A,қарымды,вӣгкъесь
4707,kräftig::A,қарымды,тоаввсамусс
4708,stark::A,білекті,raavtehtje
4709,stark::A,білекті,nanos
4710,stark::A,білекті,gievrra
4711,stark::A,білекті,kievra
4712,stark::A,білекті,nanus
4713,stark::A,білекті,viek'sâ
4714,stark::A,білекті,raavâs
4715,stark::A,білекті,роавас
4716,schwach::A,әлсіз,dåsmoes
4717,schwach::A,әлсіз,fámodibme
4718,schwach::A,әлсіз,fámoheapme
4719,schwach::A,әлсіз,njuoras
4720,schwach::A,әлсіз,hiäju
4721,schwach::A,әлсіз,njuorâs
4722,schwach::A,әлсіз,rââ´šš
4723,schwach::A,әлсіз,njuõrâs
4724,schwach::A,әлсіз,рашшь
4725,schwach::A,әлсіз,ражесь
4726,schwach::A,әлсіз,са̄мхэм
4727,schwach::A,күшсіз,dåsmoes
4728,schwach::A,күшсіз,fámodibme
4729,schwach::A,күшсіз,fámoheapme
4730,schwach::A,күшсіз,njuoras
4731,schwach::A,күшсіз,hiäju
4732,schwach::A,күшсіз,njuorâs
4733,schwach::A,күшсіз,rââ´šš
4734,schwach::A,күшсіз,njuõrâs
4735,schwach::A,күшсіз,рашшь
4736,schwach::A,күшсіз,ражесь
4737,schwach::A,күшсіз,са̄мхэм
4738,schwach::A,қайратсыз,dåsmoes
4739,schwach::A,қайратсыз,fámodibme
4740,schwach::A,қайратсыз,fámoheapme
4741,schwach::A,қайратсыз,njuoras
4742,schwach::A,қайратсыз,hiäju
4743,schwach::A,қайратсыз,njuorâs
4744,schwach::A,қайратсыз,rââ´šš
4745,schwach::A,қайратсыз,njuõrâs
4746,schwach::A,қайратсыз,рашшь
4747,schwach::A,қайратсыз,ражесь
4748,schwach::A,қайратсыз,са̄мхэм
4749,fett::A,семіз,buajtehks
4750,fett::A,семіз,buojdák
4751,fett::A,семіз,buoidi
4752,fett::A,семіз,puáidáh
4753,fett::A,семіз,pueidaǥ
4754,fett::A,семіз,пуййт
4755,schlank::A,ашаң,siegkies
4756,schlank::A,ашаң,bievrek
4757,schlank::A,ашаң,njuorro
4758,schlank::A,ашаң,seaggi
4759,schlank::A,ашаң,šoođbâs
4760,schlank::A,ашаң,seä´ǧ'ǧ
4761,schlank::A,ашаң,се̄ӈькесь
4762,hübsch::A,ажарлы,faavroes
4763,hübsch::A,ажарлы,fávrro
4764,hübsch::A,ажарлы,fávru
4765,hübsch::A,ажарлы,muččâd
4766,hübsch::A,ажарлы,mooččâd
4767,hübsch::A,ажарлы,мо̄джесь
4768,hübsch::A,шырайлы,faavroes
4769,hübsch::A,шырайлы,fávrro
4770,hübsch::A,шырайлы,fávru
4771,hübsch::A,шырайлы,muččâd
4772,hübsch::A,шырайлы,mooččâd
4773,hübsch::A,шырайлы,мо̄джесь
4774,böse::A,өш,vesties
4775,böse::A,өш,bahá
4776,böse::A,өш,bahá
4777,böse::A,өш,paa
4778,böse::A,өш,ilbâd
4779,böse::A,өш,paas
4780,böse::A,өш,ilbbâd
4781,böse::A,өш,поасс
4782,böse::A,өш,кэ̄рряй
4783,böse::A,сұм,vesties
4784,böse::A,сұм,bahá
4785,böse::A,сұм,bahá
4786,böse::A,сұм,paa
4787,böse::A,сұм,ilbâd
4788,böse::A,сұм,paas
4789,böse::A,сұм,ilbbâd
4790,böse::A,сұм,поасс
4791,böse::A,сұм,кэ̄рряй
4792,böse::A,жауыз,vesties
4793,böse::A,жауыз,bahá
4794,böse::A,жауыз,bahá
4795,böse::A,жауыз,paa
4796,böse::A,жауыз,ilbâd
4797,böse::A,жауыз,paas
4798,böse::A,жауыз,ilbbâd
4799,böse::A,жауыз,поасс
4800,böse::A,жауыз,кэ̄рряй
4801,dumm::A,көкми,gåffoeh
4802,dumm::A,көкми,jalla
4803,dumm::A,көкми,doavki
4804,dumm::A,көкми,tuhme
4805,dumm::A,көкми,tu´hmm
4806,dumm::A,көкми,о̄менэш
4807,dumm::A,көкми,то̄ӆӆкхем
4808,dumm::A,ақымақ,gåffoeh
4809,dumm::A,ақымақ,jalla
4810,dumm::A,ақымақ,doavki
4811,dumm::A,ақымақ,tuhme
4812,dumm::A,ақымақ,tu´hmm
4813,dumm::A,ақымақ,о̄менэш
4814,dumm::A,ақымақ,то̄ӆӆкхем
4815,dumm::A,миы жоқ,gåffoeh
4816,dumm::A,миы жоқ,jalla
4817,dumm::A,миы жоқ,doavki
4818,dumm::A,миы жоқ,tuhme
4819,dumm::A,миы жоқ,tu´hmm
4820,dumm::A,миы жоқ,о̄менэш
4821,dumm::A,миы жоқ,то̄ӆӆкхем
4822,faul::A,жалқау,aeblehts
4823,faul::A,жалқау,lájkke
4824,faul::A,жалқау,láiki
4825,faul::A,жалқау,läški
4826,faul::A,жалқау,lä´šǩǩ
4827,faul::A,жалқау,ла̄шькесь
4828,faul::A,еріншек,aeblehts
4829,faul::A,еріншек,lájkke
4830,faul::A,еріншек,láiki
4831,faul::A,еріншек,läški
4832,faul::A,еріншек,lä´šǩǩ
4833,faul::A,еріншек,ла̄шькесь
4834,fleißig::A,ұқыпты,rudtjege
4835,fleißig::A,ұқыпты,vïssjeles
4836,fleißig::A,ұқыпты,vissjal
4837,fleißig::A,ұқыпты,viššal
4838,fleißig::A,ұқыпты,doaimmalaš
4839,fleißig::A,ұқыпты,viššâl
4840,fleißig::A,ұқыпты,re´ttev
4841,geizig::A,сараң,saejkies
4842,geizig::A,сараң,hánes
4843,geizig::A,сараң,gáhcci
4844,geizig::A,сараң,gárži
4845,geizig::A,сараң,käcci
4846,geizig::A,сараң,häänis
4847,geizig::A,сараң,kä´cc
4848,geizig::A,сараң,сыннҍ
4849,geizig::A,сараң,скухьпесь
4850,klug::A,жетік,vihtehks
4851,klug::A,жетік,vijses
4852,klug::A,жетік,jiermmá
4853,klug::A,жетік,fihtolaš
4854,klug::A,жетік,jiä'rmálâš
4855,klug::A,жетік,hitrai
4856,klug::A,жетік,то̄ӆӆкэш
4857,klug::A,жетік,вӣллвэсь
4858,klug::A,ақылды,vihtehks
4859,klug::A,ақылды,vijses
4860,klug::A,ақылды,jiermmá
4861,klug::A,ақылды,fihtolaš
4862,klug::A,ақылды,jiä'rmálâš
4863,klug::A,ақылды,hitrai
4864,klug::A,ақылды,то̄ӆӆкэш
4865,klug::A,ақылды,вӣллвэсь
4866,geschickt::A,шебер,tjiehpies
4867,geschickt::A,шебер,tjiehppe
4868,geschickt::A,шебер,čeahppi
4869,geschickt::A,шебер,čeppi
4870,geschickt::A,шебер,čeä´p'p
4871,geschickt::A,шебер,чепесь
4872,lieb::A,абзал,boerehks
4873,lieb::A,абзал,lådje
4874,lieb::A,абзал,gieres
4875,lieb::A,абзал,ráhkis
4876,lieb::A,абзал,láđis
4877,lieb::A,абзал,räähis
4878,lieb::A,абзал,pue´rr
4879,lieb::A,абзал,rää´ǩǩes
4880,lieb::A,абзал,мӣлса
4881,lieb::A,айналайын,boerehks
4882,lieb::A,айналайын,lådje
4883,lieb::A,айналайын,gieres
4884,lieb::A,айналайын,ráhkis
4885,lieb::A,айналайын,láđis
4886,lieb::A,айналайын,räähis
4887,lieb::A,айналайын,pue´rr
4888,lieb::A,айналайын,rää´ǩǩes
4889,lieb::A,айналайын,мӣлса
4890,lustig::A,көңілді,lustes
4891,lustig::A,көңілді,suohtas
4892,lustig::A,көңілді,hávski
4893,lustig::A,көңілді,hitruu
4894,lustig::A,көңілді,iilooš
4895,lustig::A,көңілді,hää´sǩ
4896,lustig::A,көңілді,viä´s'sel
4897,lustig::A,көңілді,руэняс
4898,sanft::A,жуас,lïemkeds
4899,sanft::A,жуас,lines
4900,sanft::A,жуас,lágŋet
4901,sanft::A,жуас,linis
4902,sanft::A,жуас,láđis
4903,sanft::A,жуас,liägus
4904,sanft::A,жуас,pivvâl
4905,sanft::A,жуас,heä´nn
4906,sanft::A,жуас,э̄йвсесь
4907,hungrig::A,аш,nælggomin
4908,hungrig::A,аш,nealggas
4909,hungrig::A,аш,neälǥlaž
4910,hungrig::A,аш,не̄лльк
4911,krank::A,кеселді,skïemtje
4912,krank::A,кеселді,skibás
4913,krank::A,кеселді,buohcci
4914,krank::A,кеселді,pyec'cee
4915,krank::A,кеселді,puõcci
4916,krank::A,кеселді,panntiõrvas
4917,krank::A,кеселді,кэ̄бп
4918,nackt::A,жалаңаш,båadtsoeh
4919,nackt::A,жалаңаш,rihtso
4920,nackt::A,жалаңаш,álás
4921,nackt::A,жалаңаш,pie'tittem
4922,nackt::A,жалаңаш,piät'táá
4923,nackt::A,жалаңаш,päälljas
4924,nackt::A,жалаңаш,пефта
4925,nackt::A,жалаңаш,па̄льяс
4926,traurig::A,қапа,håjnoes
4927,traurig::A,қапа,suohtas
4928,traurig::A,қапа,hådje
4929,traurig::A,қапа,ahkit
4930,traurig::A,қапа,ahheev
4931,traurig::A,қапа,â´ǩǩed
4932,traurig::A,қапа,чуэввесь
4933,lebendig::A,тірі,jielije
4934,lebendig::A,тірі,viesso
4935,lebendig::A,тірі,ealli
4936,lebendig::A,тірі,eeleev
4937,lebendig::A,тірі,jie´lli
4938,lebendig::A,тірі,е̄лльгденҍ
4939,lebendig::A,жанды,jielije
4940,lebendig::A,жанды,viesso
4941,lebendig::A,жанды,ealli
4942,lebendig::A,жанды,eeleev
4943,lebendig::A,жанды,jie´lli
4944,lebendig::A,жанды,е̄лльгденҍ
4945,gut::A,жақсы,buerie
4946,gut::A,жақсы,buorre
4947,gut::A,жақсы,buorre
4948,gut::A,жақсы,pyeṛi
4949,gut::A,жақсы,šiõǥǥ
4950,gut::A,жақсы,pue´rr
4951,gut::A,жақсы,шувв
4952,gut::A,жақсы,пуррь
4953,schlecht::A,жаман,nåake
4954,schlecht::A,жаман,skraape
4955,schlecht::A,жаман,mådtan
4956,schlecht::A,жаман,nievrre
4957,schlecht::A,жаман,headju
4958,schlecht::A,жаман,heittot
4959,schlecht::A,жаман,hyeṇi
4960,schlecht::A,жаман,niev'ri
4961,schlecht::A,жаман,hue´nn
4962,schlecht::A,жаман,нюэссь
4963,schlecht::A,жаман,ню̄э̄зесь
4964,richtig::A,дұрыс,rïekte
4965,richtig::A,дұрыс,duolla
4966,richtig::A,дұрыс,rievtes
4967,richtig::A,дұрыс,riekta
4968,richtig::A,дұрыс,vuoi'gâ
4969,richtig::A,дұрыс,vuõiǥâs
4970,richtig::A,дұрыс,вӯййк
4971,richtig::A,дұрыс,вӯйкэсс
4972,schlimm::A,жаман,nåake
4973,schlimm::A,жаман,bahá
4974,schlimm::A,жаман,vearrái
4975,schlimm::A,жаман,niev'ri
4976,schlimm::A,жаман,neu´rr
4977,schlimm::A,жаман,ню̄э̄зесь
4978,wahr::A,нағыз,saetnies
4979,wahr::A,нағыз,sádnes
4980,wahr::A,нағыз,duohta
4981,wahr::A,нағыз,tuotâ
4982,wahr::A,нағыз,tuõtt
4983,wahr::A,нағыз,вӯйкас
4984,alt::A,ескі,båeries
4985,alt::A,ескі,oames
4986,alt::A,ескі,boaris
4987,alt::A,ескі,uámis
4988,alt::A,ескі,vuä´mes
4989,alt::A,ескі,вуэммь
4990,neu::A,жаңа,orre
4991,neu::A,жаңа,ådås
4992,neu::A,жаңа,ođas
4993,neu::A,жаңа,uuđâs
4994,neu::A,жаңа,oođâs
4995,neu::A,жаңа,о̄дт
4996,ehemalig::A,өткен,evtebe
4997,ehemalig::A,өткен,åvdep
4998,ehemalig::A,өткен,dološ
4999,ehemalig::A,өткен,oovdiš
5000,ehemalig::A,өткен,tuâl'jõž
5001,ehemalig::A,өткен,туллъя
5002,ehemalig::A,өткен,э̄ввтлэсь
5003,ehemalig::A,бұрынғы,evtebe
5004,ehemalig::A,бұрынғы,åvdep
5005,ehemalig::A,бұрынғы,dološ
5006,ehemalig::A,бұрынғы,oovdiš
5007,ehemalig::A,бұрынғы,tuâl'jõž
5008,ehemalig::A,бұрынғы,туллъя
5009,ehemalig::A,бұрынғы,э̄ввтлэсь
5010,alt[Lebewesen]::A,кексе,voeres
5011,alt[Lebewesen]::A,кексе,vuoras
5012,alt[Lebewesen]::A,кексе,boares
5013,alt[Lebewesen]::A,кексе,vuoras
5014,alt[Lebewesen]::A,кексе,puáris
5015,alt[Lebewesen]::A,кексе,puä´res
5016,alt[Lebewesen]::A,кексе,пуэресь
5017,jung::A,науша,noere
5018,jung::A,науша,nuorra
5019,jung::A,науша,nuorra
5020,jung::A,науша,nuoṛâ
5021,jung::A,науша,nuõrr
5022,jung::A,науша,нӯрр
5023,arm::A,кедей,giefies
5024,arm::A,кедей,hædjo
5025,arm::A,кедей,geafi
5026,arm::A,кедей,kevhi
5027,arm::A,кедей,ǩeeu´h
5028,arm::A,кедей,ва̄йваш
5029,arm::A,дәулетсіз,giefies
5030,arm::A,дәулетсіз,hædjo
5031,arm::A,дәулетсіз,geafi
5032,arm::A,дәулетсіз,kevhi
5033,arm::A,дәулетсіз,ǩeeu´h
5034,arm::A,дәулетсіз,ва̄йваш
5035,reich::A,малды,ræjhkoes
5036,reich::A,малды,boanndá
5037,reich::A,малды,rikkis
5038,reich::A,малды,riges
5039,reich::A,малды,ree´ǧǧes
5040,reich::A,малды,ва̄птэк
5041,bekannt::A,таныс,åehpies
5042,bekannt::A,таныс,oahpes
5043,bekannt::A,таныс,dieđus
5044,bekannt::A,таныс,uápis
5045,bekannt::A,таныс,tuubdâs
5046,bekannt::A,таныс,toobdâs
5047,bekannt::A,таныс,томтас
5048,bekannt::A,көзтаныс,åehpies
5049,bekannt::A,көзтаныс,oahpes
5050,bekannt::A,көзтаныс,dieđus
5051,bekannt::A,көзтаныс,uápis
5052,bekannt::A,көзтаныс,tuubdâs
5053,bekannt::A,көзтаныс,toobdâs
5054,bekannt::A,көзтаныс,томтас
5055,berühmt::A,атақты,byögke
5056,berühmt::A,атақты,mihtos
5057,berühmt::A,атақты,beakkán
5058,berühmt::A,атақты,beakkálmas
5059,berühmt::A,атақты,mááinuh
5060,berühmt::A,атақты,peeggâlm
5061,berühmt::A,атақты,snäätnai
5062,berühmt::A,атақты,куллъей
5063,fremd::A,бөтен,ammes
5064,fremd::A,бөтен,amás
5065,fremd::A,бөтен,vieres
5066,fremd::A,бөтен,amas
5067,fremd::A,бөтен,vie'res
5068,fremd::A,бөтен,puigâ
5069,fremd::A,бөтен,vee´res
5070,fremd::A,бөтен,е̄ххк
5071,fremd::A,бөтен,вӣресь
5072,verschieden::A,түрлі,ovmese
5073,verschieden::A,түрлі,moattelágásj
5074,verschieden::A,түрлі,iesjgeŋgalágásj
5075,verschieden::A,түрлі,eará
5076,verschieden::A,түрлі,eresláván
5077,verschieden::A,түрлі,jee´res
5078,verschieden::A,түрлі,jee´resnallšem
5079,verschieden::A,түрлі,югке
5080,verschieden::A,түрлі,югкеналшэм
5081,nah::A,жуық,gietskies
5082,nah::A,жуық,lahka
5083,nah::A,жуық,lagas
5084,nah::A,жуық,a'ldemuš
5085,nah::A,жуық,âlddlõs
5086,nah::A,жуық,альтэсь
5087,nah::A,етене,gietskies
5088,nah::A,етене,lahka
5089,nah::A,етене,lagas
5090,nah::A,етене,a'ldemuš
5091,nah::A,етене,âlddlõs
5092,nah::A,етене,альтэсь
5093,fern::A,алыс,gahkese
5094,fern::A,алыс,guhkken
5095,fern::A,алыс,gáiddus
5096,fern::A,алыс,kuhás
5097,fern::A,алыс,ku´ǩes
5098,fern::A,алыс,туммплэсь
5099,fern::A,алыстағы,gahkese
5100,fern::A,алыстағы,guhkken
5101,fern::A,алыстағы,gáiddus
5102,fern::A,алыстағы,kuhás
5103,fern::A,алыстағы,ku´ǩes
5104,fern::A,алыстағы,туммплэсь
5105,linker::A,сол,gårroeh
5106,linker::A,сол,gåro
5107,linker::A,сол,gurut
5108,linker::A,сол,čižet
5109,linker::A,сол,či´ǯǯ
5110,linker::A,сол,чинч
5111,linker::A,солшыл,gårroeh
5112,linker::A,солшыл,gåro
5113,linker::A,солшыл,gurut
5114,linker::A,солшыл,čižet
5115,linker::A,солшыл,či´ǯǯ
5116,linker::A,солшыл,чинч
5117,rechter::A,оң,åelkies
5118,rechter::A,оң,oalges
5119,rechter::A,оң,olgeš
5120,rechter::A,оң,uál'gis
5121,rechter::A,оң,vuõiǥâs
5122,rechter::A,оң,вуэлькесь
5123,anderer::A,өзге,jeatjebe
5124,anderer::A,өзге,nubbe
5125,anderer::A,өзге,eará
5126,anderer::A,өзге,nubbi
5127,anderer::A,өзге,nubbe
5128,anderer::A,өзге,nu´bb
5129,anderer::A,өзге,jee´res
5130,anderer::A,өзге,мудта
5131,anderer::A,өзге,е̄ресь
5132,anderer::A,былайғы,jeatjebe
5133,anderer::A,былайғы,nubbe
5134,anderer::A,былайғы,eará
5135,anderer::A,былайғы,nubbi
5136,anderer::A,былайғы,nubbe
5137,anderer::A,былайғы,nu´bb
5138,anderer::A,былайғы,jee´res
5139,anderer::A,былайғы,мудта
5140,anderer::A,былайғы,е̄ресь
5141,erster::A,алғашқы,voestes
5142,erster::A,алғашқы,vuostasj
5143,erster::A,алғашқы,vuosttaš
5144,erster::A,алғашқы,vuos'muš
5145,erster::A,алғашқы,vuõs's
5146,erster::A,алғашқы,õõu´dmõs
5147,erster::A,алғашқы,авьтмусс
5148,zweiter::A,екінші,mubpie
5149,zweiter::A,екінші,nubbe
5150,zweiter::A,екінші,nubbi
5151,zweiter::A,екінші,nubbe
5152,zweiter::A,екінші,nu´bb
5153,zweiter::A,екінші,ныммьп
5154,dritter::A,үшінші,gåalmede
5155,dritter::A,үшінші,goalmát
5156,dritter::A,үшінші,goalmmát
5157,dritter::A,үшінші,kuálmád
5158,dritter::A,үшінші,kuälmad
5159,dritter::A,үшінші,кӯа̄ллмант
5160,letzter::A,артқы,minngemes
5161,letzter::A,артқы,maŋemus
5162,letzter::A,артқы,maŋimus
5163,letzter::A,артқы,majemuš
5164,letzter::A,артқы,mââi´mõs
5165,letzter::A,артқы,маӈьмусс
5166,letzter::A,кейінгі,minngemes
5167,letzter::A,кейінгі,maŋemus
5168,letzter::A,кейінгі,maŋimus
5169,letzter::A,кейінгі,majemuš
5170,letzter::A,кейінгі,mââi´mõs
5171,letzter::A,кейінгі,маӈьмусс
5172,allein::ADV,серіксіз,oktegh
5173,allein::ADV,серіксіз,oktegimse
5174,allein::ADV,серіксіз,oktebisnie
5175,allein::ADV,серіксіз,aktu
5176,allein::ADV,серіксіз,okto
5177,allein::ADV,серіксіз,ohtuu
5178,allein::ADV,серіксіз,õhttu
5179,allein::ADV,серіксіз,о̄ххтэ
5180,auf einmal::ADV,бірден,avtatrajes
5181,auf einmal::ADV,бірден,hávális
5182,auf einmal::ADV,бірден,hávil
5183,auf einmal::ADV,бірден,tove
5184,auf einmal::ADV,бірден,аххтан
5185,zusammen::ADV,бірлесіп,ektine
5186,zusammen::ADV,бірлесіп,ektesne
5187,zusammen::ADV,бірлесіп,tjåenghkesne
5188,zusammen::ADV,бірлесіп,siegen
5189,zusammen::ADV,бірлесіп,oktan
5190,zusammen::ADV,бірлесіп,ovttas
5191,zusammen::ADV,бірлесіп,čoahkis
5192,zusammen::ADV,бірлесіп,oovtâst
5193,zusammen::ADV,бірлесіп,õõutsââ´jest
5194,zusammen::ADV,бірлесіп,аххтан
5195,zusammen::ADV,бірлесіп,эфтэсьт
5196,lange::ADV,ұзақ,guhkiem
5197,lange::ADV,ұзақ,guhkev
5198,lange::ADV,ұзақ,mælggadav
5199,lange::ADV,ұзақ,guhká
5200,lange::ADV,ұзақ,kuhe
5201,lange::ADV,ұзақ,kuhháá
5202,lange::ADV,ұзақ,kuu´ǩǩ
5203,lange::ADV,ұзақ,кугкь
5204,plötzlich::ADV,кенет,faahketji
5205,plötzlich::ADV,кенет,hæhkkat
5206,plötzlich::ADV,кенет,fáhkkestaga
5207,plötzlich::ADV,кенет,fakkist
5208,plötzlich::ADV,кенет,kruu´ta
5209,plötzlich::ADV,кенет,а̄йнханна
5210,sofort::ADV,әне-міне дегенше,dallegh
5211,sofort::ADV,әне-міне дегенше,dalá
5212,sofort::ADV,әне-міне дегенше,dalánagi
5213,sofort::ADV,әне-міне дегенше,dakkavide
5214,sofort::ADV,әне-міне дегенше,dakkaviđe
5215,sofort::ADV,әне-міне дегенше,tállán
5216,sofort::ADV,әне-міне дегенше,naraaz
5217,sofort::ADV,әне-міне дегенше,атть
5218,später::ADV,артынан,mænngan 
5219,später::ADV,артынан,maŋŋebut
5220,später::ADV,артынан,maŋŋel
5221,später::ADV,артынан,maŋ̣eláá
5222,später::ADV,артынан,mâ´ŋŋlakast
5223,später::ADV,артынан,маӈӈа
5224,jetzt::ADV,енді,daelie
5225,jetzt::ADV,енді,dal
5226,jetzt::ADV,енді,dal
5227,jetzt::ADV,енді,tääl
5228,jetzt::ADV,енді,ââ´n
5229,jetzt::ADV,енді,атть
5230,jetzt::ADV,қазір,daelie
5231,jetzt::ADV,қазір,dal
5232,jetzt::ADV,қазір,dal
5233,jetzt::ADV,қазір,tääl
5234,jetzt::ADV,қазір,ââ´n
5235,jetzt::ADV,қазір,атть
5236,heute::ADV,бүгін,daenbien
5237,heute::ADV,бүгін,uddni
5238,heute::ADV,бүгін,odne
5239,heute::ADV,бүгін,onne
5240,heute::ADV,бүгін,tä´bbe
5241,heute::ADV,бүгін,та̄ррьм
5242,morgen::ADV,ертең,jirreden
5243,morgen::ADV,ертең,idet
5244,morgen::ADV,ертең,ihttin
5245,morgen::ADV,ертең,itten
5246,morgen::ADV,ертең,jâđđa
5247,morgen::ADV,ертең,янта
5248,bald::ADV,тез,varke
5249,bald::ADV,тез,ruvva
5250,bald::ADV,тез,farga
5251,bald::ADV,тез,vorgâ
5252,bald::ADV,тез,sõrgg
5253,bald::ADV,тез,вэхтэнне
5254,dann::ADV,онан соң,die
5255,dann::ADV,онан соң,dalloj
5256,dann::ADV,онан соң,de
5257,dann::ADV,онан соң,te
5258,dann::ADV,онан соң,de
5259,dann::ADV,онан соң,teä
5260,dann::ADV,онан соң,â´tte
5261,dann::ADV,онан соң,те
5262,dann::ADV,сонан соң,die
5263,dann::ADV,сонан соң,dalloj
5264,dann::ADV,сонан соң,de
5265,dann::ADV,сонан соң,te
5266,dann::ADV,сонан соң,de
5267,dann::ADV,сонан соң,teä
5268,dann::ADV,сонан соң,â´tte
5269,dann::ADV,сонан соң,те
5270,gestern::ADV,кеше,jååktan
5271,gestern::ADV,кеше,iektu
5272,gestern::ADV,кеше,ikte
5273,gestern::ADV,кеше,jieh't
5274,gestern::ADV,кеше,jåhtta
5275,gestern::ADV,кеше,яххта
5276,einst::ADV,бірде,dejpeli
5277,einst::ADV,бірде,åvdebut
5278,einst::ADV,бірде,áigi
5279,einst::ADV,бірде,dolin
5280,einst::ADV,бірде,tovle
5281,einst::ADV,бірде,tuu´l
5282,einst::ADV,бірде,э̄ххьтэшьт
5283,einst::ADV,бір кезде,dejpeli
5284,einst::ADV,бір кезде,åvdebut
5285,einst::ADV,бір кезде,áigi
5286,einst::ADV,бір кезде,dolin
5287,einst::ADV,бір кезде,tovle
5288,einst::ADV,бір кезде,tuu´l
5289,einst::ADV,бір кезде,э̄ххьтэшьт
5290,damals::ADV,анада,aejkien
5291,damals::ADV,анада,dalloj
5292,damals::ADV,анада,dalle
5293,damals::ADV,анада,talle
5294,damals::ADV,анада,te´l
