,Concept_ID,eu,hr
833,schwarz::A,beltz,crn
834,weiß::A,zuri,bio
835,weiß::A,zuri,bijel
836,rot::A,gorri,crven
837,gelb::A,hori,žut
838,blau::A,urdin,plav
839,blau::A,urdin,modar
840,grün::A,berde,zelen
841,grün::A,musker,zelen
842,grau::A,urdin,siv
843,grau::A,urdinabar,siv
844,bunt::A,koloretsu,šaren
845,billig::A,merke,jeftin
846,teuer::A,garesti,skup
847,wertvoll::A,baliotsu,vrijedan
848,wertvoll::A,baliotsu,dragocjen
849,blind::A,itsu,slijep
850,taub::A,gor,gluh
851,kräftig::A,kementsu,snažan
852,stark::A,bizkor,jak
853,stark::A,bizkor,snažan
854,stark::A,indartsu,jak
855,stark::A,indartsu,snažan
856,schwach::A,ahul,slab
857,schwach::A,indargabe,slab
858,fett::A,gizen,pretio
859,schlank::A,lerden,vitak
860,hübsch::A,polit,zgodan
861,böse::A,tzar,zao
862,böse::A,tzar,opak
863,böse::A,gaizto,zao
864,böse::A,gaizto,opak
865,dumm::A,lelo,glup
866,dumm::A,pello,glup
867,faul::A,nagi,lijen
868,faul::A,alfer,lijen
869,fleißig::A,maratz,radin
870,fleißig::A,maratz,marljiv
871,fleißig::A,lanzale,radin
872,fleißig::A,lanzale,marljiv
873,geizig::A,zeken,škrt
874,geizig::A,zikoitz,škrt
875,klug::A,zuhur,razborit
876,geschickt::A,trebe,vješt
877,geschickt::A,antzetsu,vješt
878,lieb::A,maite,drag
879,lieb::A,laztan,drag
880,lustig::A,alaitsu,veseo
881,sanft::A,eme,blag
882,sanft::A,ezti,blag
883,hungrig::A,gose,gladan
884,krank::A,eri,bolestan
885,krank::A,gaixo,bolestan
886,nackt::A,biluzi,nag
887,traurig::A,itun,tužan
888,traurig::A,itun,žalostan
889,traurig::A,betilun,tužan
890,traurig::A,betilun,žalostan
891,lebendig::A,bizirik,živ
892,gut::A,on,dobar
893,schlecht::A,txar,loš
894,schlecht::A,txar,rđav
895,richtig::A,zuzen,tačan
896,richtig::A,zuzen,ispravan
897,schlimm::A,larri,zao
898,schlimm::A,larri,zločest
899,wahr::A,egiazko,istinit
900,alt::A,zahar,star
901,neu::A,berri,nov
902,ehemalig::A,lehengo,bivši
903,alt[Lebewesen]::A,adindun,star
904,jung::A,gazte,mlad
905,arm::A,txiro,ubog
906,arm::A,txiro,siromašan
907,arm::A,behartsu,ubog
908,arm::A,behartsu,siromašan
909,reich::A,dirudun,bogat
910,bekannt::A,ezagun,poznat
911,berühmt::A,entzun,čuven
912,berühmt::A,entzun,slavan
913,berühmt::A,ospetsu,čuven
914,berühmt::A,ospetsu,slavan
915,fremd::A,arrotz,tuđ
916,fremd::A,arrotz,stran
917,verschieden::A,ezberdin,razan
918,verschieden::A,ezberdin,različan
919,verschieden::A,desberdin,razan
920,verschieden::A,desberdin,različan
921,nah::A,hurre,blizak
922,nah::A,hurbil,blizak
923,fern::A,urrun,dalek
924,fern::A,urrun,daljnji
925,linker::A,ezker,lijevi
926,rechter::A,eskuin,desni
927,anderer::A,beste,drugi
928,anderer::A,beste,drugačiji
929,erster::A,lehen,prvi
930,erster::A,aurren,prvi
931,zweiter::A,bigarren,drugi
932,dritter::A,hirugarren,treći
933,letzter::A,azken,zadnji
934,letzter::A,hondar,zadnji
935,allein::ADV,bakarrik,sam
936,auf einmal::ADV,batera,istodobno
937,zusammen::ADV,elkarrekin,skupa
938,zusammen::ADV,elkarrekin,zajedno
939,lange::ADV,luzaro,dugo
940,plötzlich::ADV,bat-batean,naglo
941,plötzlich::ADV,bat-batean,iznenada
942,sofort::ADV,berehala,odmah
943,später::ADV,gero,kasnije
944,jetzt::ADV,orain,sad
945,jetzt::ADV,orain,sada
946,heute::ADV,gaur,danas
947,morgen::ADV,bihar,sutra
948,bald::ADV,aurki,skoro
949,bald::ADV,aurki,doskora
950,bald::ADV,laster,skoro
951,bald::ADV,laster,doskora
952,dann::ADV,ondoren,zatim
953,gestern::ADV,atzo,juče
954,gestern::ADV,atzo,jučer
955,einst::ADV,antzina,negda
956,einst::ADV,antzina,nekada
957,damals::ADV,orduan,tada
958,damals::ADV,orduan,onda
959,danach::ADV,gerora,poslije
960,danach::ADV,gerora,nakon toga
961,danach::ADV,ondoren,poslije
962,danach::ADV,ondoren,nakon toga
963,vorher::ADV,lehenago,prije
964,vorher::ADV,lehenago,prije toga
965,zuerst::ADV,aurrena,prvo
966,zuerst::ADV,aurrena,najprije
967,zuerst::ADV,lehenbizi,prvo
968,zuerst::ADV,lehenbizi,najprije
969,einmal::ADV,behin,jednom
970,einmal::ADV,behin,jedanput
971,einmal::ADV,aldi bat,jednom
972,einmal::ADV,aldi bat,jedanput
973,manchmal::ADV,batzuetan,katkad
974,manchmal::ADV,batzuetan,katkada
975,manchmal::ADV,zenbaitetan,katkad
976,manchmal::ADV,zenbaitetan,katkada
977,oft::ADV,maiz,često
978,oft::ADV,askotan,često
979,immer::ADV,beti,vazda
980,immer::ADV,beti,uvijek
981,niemals::ADV,inoiz ez,nikad
982,niemals::ADV,inoiz ez,nikada
983,niemals::ADV,sekula ez,nikad
984,niemals::ADV,sekula ez,nikada
985,hier::ADV,hemen,tu
986,hier::ADV,hemen,ovdje
987,hierhin::ADV,hona,amo
988,hierhin::ADV,hona,ovamo
989,von hier::ADV,hemendik,odavde
990,von hier::ADV,honetatik,odavde
991,dort::ADV,han,ondje
992,dorthin::ADV,hara,onamo
993,geradeaus::ADV,artez,ravno
994,vorwärts::ADV,aurrera,naprijed
995,rückwärts::ADV,atzera,natrag
996,rückwärts::ADV,atzerantz,natrag
997,zurück::ADV,atzera,nazad
998,zurück::ADV,atzera,natrag
999,unten::ADV,behean,dolje
1000,hinab::ADV,behera,nizbrdo
1001,hinab::ADV,beherantz,nizbrdo
1002,oben::ADV,goian,gore
1003,hinauf::ADV,gora,uzbrdo
1004,hinauf::ADV,gorantz,uzbrdo
1005,überall::ADV,edonon,svuda
1006,überall::ADV,edonon,svagdje
1007,nicht::ADV,ez,ne
1008,ein wenig::ADV,apur bat,malo
1009,ein wenig::ADV,pixka bat,malo
1010,kaum::ADV,ozta,tek
1011,kaum::ADV,ozta,jedva
1012,kaum::ADV,nekez,tek
1013,kaum::ADV,nekez,jedva
1014,sehr::ADV,oso,jako
1015,sehr::ADV,oso,veoma
1016,so::ADV,hala,tako
1017,so::ADV,hala,ovako
1018,so::ADV,honela,tako
1019,so::ADV,honela,ovako
1020,noch::ADV,oraindik,još
1021,nur::ADV,bakarrik,samo
1022,schon::ADV,ja,već
1023,schon::ADV,jada,već
1024,wieder::ADV,berriro,opet
1025,wieder::ADV,berriro,ponovo
1026,vergebens::ADV,alferrik,uzalud
1027,vergebens::ADV,alferrik,zabadava
1028,vor::PRP,aurrean,pred
1029,vor::PRP,aurrean,ispred
1030,hinter::PRP,ostean,za
1031,hinter::PRP,ostean,iza
1032,hinter::PRP,gibelean,za
1033,hinter::PRP,gibelean,iza
1034,unter::PRP,pean,pod
1035,unter::PRP,pean,ispod
1036,unter::PRP,azpian,pod
1037,unter::PRP,azpian,ispod
1038,durch::PRP,zehar,po
1039,durch::PRP,zehar,kroz
1040,neben::PRP,ondoan,kraj
1041,neben::PRP,ondoan,pored
1042,neben::PRP,ondoan,pokraj
1043,neben::PRP,aldamenean,kraj
1044,neben::PRP,aldamenean,pored
1045,neben::PRP,aldamenean,pokraj
1046,zwischen::PRP,artean,među
1047,zwischen::PRP,artean,između
1048,wegen::PRP,-gatik,radi
1049,wegen::PRP,-gatik,zbog
1050,dies::PRN,hau,ovo
1051,das::PRN,hura,to
1052,das::PRN,hura,ono
1053,alles::PRN,dena,sve
1054,ich::PRN,ni,ja
1055,du::PRN,zu,ti
1056,er::PRN,bera,on
1057,wir::PRN,gu,mi
1058,ihr::PRN,zuek,vi
1059,sie::PRN,berak,oni
1060,was::FPRN,zer,što
1061,wer::FPRN,nor,tko
1062,wo::FADV,non,gdje
1063,wohin::FADV,nora,kuda
1064,wohin::FADV,nora,kamo
1065,wie::FADV,nola,kako
1066,wie::FADV,zelan,kako
1067,warum::FADV,zeren,zašto
1068,warum::FADV,zergatik,zašto
1069,wieviel::FNUM,zenbat,koliko
1070,eins::NUM,bat,jedan
1071,zwei::NUM,bi,dva
1072,zwei::NUM,biga,dva
1073,drei::NUM,hiru,tri
1074,vier::NUM,lau,četiri
1075,fünf::NUM,bost,pet
1076,sechs::NUM,sei,šest
1077,sieben::NUM,zazpi,sedam
1078,acht::NUM,zortzi,osam
1079,neun::NUM,bederatzi,devet
1080,zehn::NUM,hamar,deset
1081,elf::NUM,hamaika,jedanaest
1082,zwölf::NUM,hamabi,dvanaest
1083,zwanzig::NUM,hogei,dvadeset
1084,dreißig::NUM,hogeita hamar,trideset
1085,vierzig::NUM,berrogei,četrdeset
1086,fünfzig::NUM,berrogeita hamar,pedeset
1087,sechzig::NUM,hirurogei,šezdeset
1088,siebzig::NUM,hirurogeita hamar,sedamdeset
1089,achtzig::NUM,laurogei,osamdeset
1090,neunzig::NUM,laurogeita hamar,devetdeset
1091,hundert::NUM,ehun,sto
1092,tausend::NUM,mila,tisuća
1093,und::CNJ,eta,i
1094,und::CNJ,eta,te
1095,oder::CNJ,edo,ili
1096,stehen::V,zutik egon,stajati
1097,sitzen::V,eserita egon,sjediti
1098,liegen::V,etzan,ležati
1099,hängen::V,eskegita egon,visiti
1100,hängen::V,zintzilik egon,visiti
1101,werden::V,bihurtu,postati
1102,werden::V,bihurtu,činiti se
1103,werden::V,bilakatu,postati
1104,werden::V,bilakatu,činiti se
1105,passieren::V,pasatu,desiti se
1106,passieren::V,pasatu,dogoditi se
1107,passieren::V,gertatu,desiti se
1108,passieren::V,gertatu,dogoditi se
1109,beginnen::V,hasi,početi
1110,enden::V,bukatu,prestati
1111,enden::V,bukatu,svršiti se
1112,wechseln::V,aldatu,mijenjati se
1113,aufgehen[Sonne]::V,ilki,izići
1114,aufgehen[Sonne]::V,sortu,izići
1115,untergehen[Sonne]::V,sartu,zaći
1116,scheinen[Sonne]::V,eguzkia egon,sijati
1117,donnern::V,trumoia jo,grmjeti
1118,wehen::V,haizea ibili,duhati
1119,strömen::V,zorrotadaka isuri,strujati
1120,fließen::V,isuri,teći
1121,sich drehen::V,biratu,obrtati se
1122,sich drehen::V,biratu,vrtjeti se
1123,schwanken::V,zabuka ibili,teturati
1124,schwanken::V,zabuka ibili,kolebati se
1125,schwingen::V,kulunkatu,njihati
1126,schwingen::V,kulunkatu,titrati
1127,fallen::V,erori,padati
1128,brennen::V,sutan egon,gorjeti
1129,rauchen::V,kea bota,dimiti se
1130,regnen::V,euria ari izan,kišiti
1131,regnen::V,euria ari izan,daždjeti
1132,gefrieren::V,izoztu,smrznuti se
1133,gefrieren::V,hormatu,smrznuti se
1134,tauen::V,gesaldu,kopnjeti
1135,tauen::V,gesaldu,kraviti se
1136,schmelzen::V,urtu,topiti se
1137,trocknen::V,idortu,sušiti se
1138,trocknen::V,lehortu,sušiti se
1139,sieden::V,irakin,kipjeti
1140,sieden::V,irakin,ključati
1141,faulen::V,hirotu,gnjiti
1142,faulen::V,usteldu,gnjiti
1143,verfaulen::V,hirotu,sagnjiti
1144,verfaulen::V,usteldu,sagnjiti
1145,reißen::V,eten,otrgnuti se
1146,reißen::V,tarrat egin,otrgnuti se
1147,versinken::V,urperatu,tonuti
1148,versinken::V,urperatu,propasti
1149,vergehen::V,iragan,prolaziti
1150,erscheinen::V,agertu,pojaviti se
1151,verschwinden::V,desagertu,nestati
1152,verschwinden::V,desagertu,izgubiti se
1153,sinken::V,beheititu,trgnuti
1154,sinken::V,beheititu,spustiti se
1155,abnehmen::V,gutxitu,opasti
1156,abnehmen::V,beheratu,opasti
1157,zunehmen::V,gora egin,povećati se
1158,steigen::V,igo,uzići
1159,steigen::V,igo,nadoći
1160,wachsen::V,hazi,rasti
1161,glänzen::V,distiratu,blistati
1162,glänzen::V,distiratu,sjati se
1163,funkeln::V,izarniatu,svjetlucati
1164,lärmen::V,zarata atera,bučati
1165,lärmen::V,zarata atera,galamiti
1166,läuten::V,jo,zvoniti
1167,läuten::V,hots egin,zvoniti
1168,klingeln::V,txirrina jo,zvoniti
1169,klirren::V,tintin egin,zvečati
1170,brausen::V,marru egin,hujati
1171,rauschen::V,fir-fir egin,šumiti
1172,rauschen::V,fir-fir egin,šuškati
1173,klingen::V,soinu egin,zvučati
1174,bellen::V,zaunkatu,lajati
1175,heulen::V,ulu egin,zavijati
1176,heulen::V,uhuri egin,zavijati
1177,blasen::V,ufa egin,puhati
1178,blasen::V,putz egin,puhati
1179,pfeifen::V,txistu egin,fućkati
1180,schreien::V,oihu egin,vikati
1181,schreien::V,oihu egin,kričati
1182,schreien::V,garrasi egin,vikati
1183,schreien::V,garrasi egin,kričati
1184,stöhnen::V,intziri egin,stenjati
1185,zittern::V,ikara egin,drhtati
1186,zittern::V,ikara egin,trepetati
1187,zittern::V,dar-dar egin,drhtati
1188,zittern::V,dar-dar egin,trepetati
1189,leben::V,bizi izan,živjeti
1190,geboren werden::V,jaio,roditi se
1191,atmen::V,hats egin,disati
1192,atmen::V,arnasa egin,disati
1193,trinken::V,edan,piti
1194,essen::V,jan,jesti
1195,schlucken::V,irentsi,gutati
1196,müde werden::V,unatu,umoriti se
1197,müde werden::V,nekatu,umoriti se
1198,einschlafen::V,lokartu,usnuti
1199,einschlafen::V,lokartu,zaspati
1200,schlafen::V,lo egin,spati
1201,aufwachen::V,esnatu,probuditi se
1202,aufwachen::V,atzarri,probuditi se
1203,aufstehen::V,jaiki,ustati
1204,sich erholen::V,atseden egin,odmoriti se
1205,krank werden::V,gaixotu,oboljeti se
1206,krank werden::V,gaixotu,razboljeti se
1207,krank sein::V,eri izan,bolovati
1208,krank sein::V,gaixo izan,bolovati
1209,schmerzen::V,min egin,boljeti
1210,husten::V,eztul egin,kašljati
1211,genesen::V,osatu,ozdraviti
1212,genesen::V,osatu,oporaviti se
1213,sterben::V,hil,umrijeti
1214,sterben::V,zendu,umrijeti
1215,umkommen::V,istripuz hil,skapati
1216,sich bewegen::V,higitu,gibati se
1217,sich bewegen::V,higitu,kretati se
1218,sich rühren::V,zirkin egin,maknuti se
1219,sich erheben::V,zutitu,dići se
1220,sich erheben::V,altxatu,dići se
1221,sich setzen::V,eseri,sjesti
1222,sich setzen::V,jesarri,sjesti
1223,hinfallen::V,erori,pasti
1224,laufen::V,ibili,hodati
1225,schreiten::V,oinkatu,stupati
1226,spazierengehen::V,paseatu,šetati se
1227,spazierengehen::V,ostera bat egin,šetati se
1228,eilen::V,lasterkatu,hitati
1229,sich beeilen::V,lehiatu,požuriti se
1230,sausen::V,ziztu bizian joan,juriti
1231,rennen::V,lasterka egin,trčati
1232,springen::V,jauzi egin,skakati
1233,klettern::V,igo,popeti se
1234,klettern::V,igo,penjati se
1235,schaukeln::V,zabu egin,ljuljati se
1236,schaukeln::V,zanbulu egin,ljuljati se
1237,kriechen::V,narras egin,puzati
1238,kriechen::V,narras egin,gmizati
1239,schwimmen::V,igerikatu,plivati
1240,schwimmen::V,igeri egin,plivati
1241,tauchen::V,murgildu,roniti
1242,tauchen::V,murgildu,gnjuriti
1243,tauchen::V,pulunpatu,roniti
1244,tauchen::V,pulunpatu,gnjuriti
1245,rudern::V,bogatu,veslati
1246,rudern::V,arraun egin,veslati
1247,fahren::V,joan,voziti se
1248,fliegen::V,hegaldatu,letjeti
1249,fliegen::V,hegaldatu,lijetati
1250,fliegen::V,hegan egin,letjeti
1251,fliegen::V,hegan egin,lijetati
1252,gehen::V,joan,ići
1253,weggehen::V,alde egin,otići
1254,abfahren::V,abiatu,krenuti
1255,abfahren::V,abiatu,otputovati
1256,anhalten::V,geratu,stati
1257,anhalten::V,geratu,zaustaviti
1258,anhalten::V,gelditu,stati
1259,anhalten::V,gelditu,zaustaviti
1260,hineingehen::V,sartu,ulaziti
1261,eintreten::V,sartu,ući
1262,kommen::V,etorri,doći
1263,ankommen::V,heldu,stići
1264,ankommen::V,iritsi,stići
1265,zurückkommen::V,itzuli,vratiti se
1266,zurückkommen::V,itzuli,povratiti se
1267,bleiben::V,gelditu,ostati
1268,warten::V,itxaron,čekati
1269,warten::V,zain egon,čekati
1270,erwarten::V,iguriki,očekivati
1271,suchen::V,bilatu,tražiti
1272,finden::V,idoro,naći
1273,finden::V,aurkitu,naći
1274,versuchen::V,saiatu,pokušati
1275,versuchen::V,ahalegindu,pokušati
1276,vorbereiten::V,gertatu,spremiti
1277,vorbereiten::V,gertatu,pripremiti
1278,lieben::V,maitatu,voljeti
1279,lieben::V,maite izan,voljeti
1280,mögen::V,laket izan,voljeti
1281,mögen::V,atsegin izan,voljeti
1282,lachen::V,irri egin,smijati se
1283,lachen::V,barre egin,smijati se
1284,rühren::V,hunkitu,taknuti
1285,weinen::V,negar egin,plakati
1286,schimpfen::V,erneguka ari izan,psovati
1287,sich ärgern::V,ernegatu,ljutiti se
1288,sich ärgern::V,haserretu,ljutiti se
1289,sich fürchten::V,beldur izan,bojati se
1290,fürchten::V,beldur izan,bojati se
1291,fliehen::V,ihes egin,pobjeći
1292,flüchten::V,ihes egin,utjeći
1293,sehen::V,ikusi,vidjeti
1294,anschauen::V,begietsi,ogledati
1295,ansehen::V,begiratu,gledati
1296,hören::V,aditu,čuti
1297,zuhören::V,entzun,slušati
1298,probieren::V,dastatu,probati
1299,riechen::V,usnatu,osjećati miris
1300,riechen::V,usaindu,osjećati miris
1301,fühlen::V,sentitu,osjećati
1302,scheinen::V,iruditu,činiti se
1303,scheinen::V,begitandu,činiti se
1304,zu sehen sein::V,azaldu,biti vidljiv
1305,vernehmen::V,aditu,saznati
1306,frieren::V,hotz izan,zima je
1307,tun::V,egin,raditi
1308,können::V,ahal izan,moći
1309,wollen::V,nahi izan,htjeti
1310,anfangen::V,hasi,početi
1311,beenden::V,bukatu,svršiti
1312,beenden::V,bukatu,dovršiti
1313,aufhören::V,utzi,prestati
1314,gelingen::V,lortu,uspjeti
1315,geraten::V,heldu,desiti se
1316,öffnen::V,ireki,otvoriti
1317,öffnen::V,zabaldu,otvoriti
1318,schließen::V,itxi,zatvoriti
1319,stellen::V,ipini,metnuti
1320,stellen::V,ipini,postaviti
1321,setzen::V,jesarri,posaditi
1322,legen::V,jarri,polagati
1323,berühren::V,ukitu,doticati
1324,berühren::V,ukitu,dodirivati
1325,verbinden::V,uztartu,spojiti
1326,verbinden::V,uztartu,zavezati
1327,bedecken::V,estali,pokriti
1328,aufhängen::V,eseki,objesiti
1329,aufhängen::V,eskegi,objesiti
1330,anzünden::V,piztu,upaliti
1331,anzünden::V,piztu,zapaliti
1332,aufheben::V,jaso,podići
1333,aufheben::V,jaso,podignuti
1334,zurücklassen::V,atzean utzi,ostaviti
1335,zurücklassen::V,atzean utzi,pustiti natrag
1336,verlieren::V,galdu,izgubiti
1337,fallen lassen::V,erortzen utzi,ispustiti
1338,machen::V,egin,uraditi
1339,machen::V,egin,načiniti
1340,machen::V,egin,napraviti
1341,herstellen::V,ekoiztu,proizvesti
1342,bauen::V,eraiki,graditi
1343,reparieren::V,konpondu,popraviti
1344,verbessern::V,hobetu,poboljšati
1345,ändern::V,mudatu,promijeniti
1346,graben::V,aitzurtu,kopati
1347,graben::V,aitzurtu,kopkati
1348,beugen::V,makurtu,saviti
1349,biegen::V,malgutu,saviti
1350,biegen::V,malgutu,sagnuti
1351,biegen::V,makolatu,saviti
1352,biegen::V,makolatu,sagnuti
1353,drehen::V,jiratu,vrtjeti
1354,wenden::V,bihurtu,obrnuti
1355,umdrehen::V,biratu,okrenuti
1356,umdrehen::V,biratu,prevŕnuti
1357,umdrehen::V,alderantzikatu,okrenuti
1358,umdrehen::V,alderantzikatu,prevŕnuti
1359,heben::V,jaso,dizati
1360,heben::V,goratu,dizati
1361,hochheben::V,goratu,dignuti
1362,hochheben::V,altxatu,dignuti
1363,ergreifen::V,oratu,uhvatiti
1364,ergreifen::V,oratu,prihvatiti
1365,halten::V,eutsi,držati
1366,drücken::V,sakatu,pritiskivati
1367,schieben::V,bultzatu,gurati
1368,kratzen::V,hatz egin,česati
1369,kratzen::V,hatz egin,grepsti
1370,kratzen::V,hazka egin,česati
1371,kratzen::V,hazka egin,grepsti
1372,lecken::V,miaztu,lizati
1373,lecken::V,lamikatu,lizati
1374,beißen::V,hozka egin,ujesti
1375,beißen::V,hozka egin,gristi
1376,beißen::V,ausiki egin,ujesti
1377,beißen::V,ausiki egin,gristi
1378,abreißen::V,kendu,otkinuti
1379,abschneiden::V,moztu,odrezati
1380,abschneiden::V,pikatu,odrezati
1381,binden::V,lotu,vezati
1382,binden::V,estekatu,vezati
1383,stecken::V,sartu,turiti
1384,brechen::V,apurtu,slomiti
1385,klopfen::V,jo,lupati
1386,klopfen::V,jo,kucati
1387,hauen::V,jo,tući
1388,hauen::V,jo,udarati
1389,kleben::V,itsatsi,lijepiti
1390,reiben::V,igurtzi,trti
1391,streichen::V,igurtzi,namazati
1392,schleifen::V,zorroztu,brusiti
1393,schneiden::V,moztu,rezati
1394,rütteln::V,astindu,drmati
1395,rütteln::V,inarrosi,drmati
1396,schütteln::V,astindu,tresti
1397,schütteln::V,inarrosi,tresti
1398,schwenken::V,zabukatu,mahati
1399,schütten::V,isuri,sipati
1400,schütten::V,isuri,lijevati
1401,füllen::V,bete,napuniti
1402,einwickeln::V,bildu,umotati
1403,einwickeln::V,bildu,zamotati
1404,tragen::V,eroan,nositi
1405,tragen::V,eraman,nositi
1406,schleppen::V,narrastu,tegliti
1407,schleppen::V,herrestatu,tegliti
1408,ziehen::V,tira egin,vući
1409,aufbewahren::V,gorde,čuvati
1410,werfen::V,jaurti,bacati
1411,werfen::V,aurtiki,bacati
1412,fangen::V,atzeman,loviti
1413,fangen::V,atzeman,hvatati
1414,packen::V,heldu,ščepati
1415,packen::V,heldu,zgrabiti
1416,verstecken::V,ostendu,sakriti
1417,verstecken::V,ezkutatu,sakriti
1418,teilen::V,zatitu,podijeliti
1419,schicken::V,bidali,slati
1420,bringen::V,ekarri,donijeti
1421,hinzufügen::V,eratxiki,dodati
1422,hinzufügen::V,eratxiki,pridati
1423,hinzufügen::V,gaineratu,dodati
1424,hinzufügen::V,gaineratu,pridati
1425,bekommen::V,jaso,dobiti
1426,erhalten::V,jaso,primiti
1427,nehmen::V,hartu,uzeti
1428,wählen::V,hautatu,izabrati
1429,wählen::V,aukeratu,izabrati
1430,auswählen::V,hautatu,odabrati
1431,auswählen::V,aukeratu,odabrati
1432,bewahren::V,begiratu,sačuvati
1433,behindern::V,oztopatu,smetati
1434,verderben::V,hondatu,pokvariti
1435,beschädigen::V,akastu,oštetiti
1436,zerbrechen::V,apurtu,razbiti
1437,zerbrechen::V,apurtu,prelomiti
1438,zerreißen::V,zarratatu,poderati
1439,zerreißen::V,zarratatu,rastrgnuti
1440,zerstören::V,suntsitu,razoriti
1441,zerstören::V,suntsitu,razrušiti
1442,verbrennen::V,erre,spaliti
1443,verbrennen::V,erre,sagorjeti
1444,verbrennen::V,kiskali,spaliti
1445,verbrennen::V,kiskali,sagorjeti
1446,geben::V,eman,dati
1447,reichen::V,luzatu,pružiti
1448,reichen::V,helarazi,pružiti
1449,schenken::V,oparitu,darivati
1450,versprechen::V,agindu,obećati
1451,wünschen::V,opatu,željeti
1452,wünschen::V,opetsi,željeti
1453,loben::V,laudatu,hvaliti
1454,loben::V,goraipatu,hvaliti
1455,küssen::V,musu eman,ljubiti
1456,wiegen::V,kulunkatu,njihati
1457,wiegen::V,kulunkatu,ljuljati
1458,zudecken::V,estali,pokriti
1459,wecken::V,esnatu,probuditi
1460,wecken::V,iratzartu,probuditi
1461,zeigen::V,erakutsi,pokazati
1462,führen::V,gidatu,voditi
1463,lehren::V,irakatsi,učiti
1464,unterrichten::V,eskolak eman,poučiti
1465,aufziehen::V,hazi,uzgajati
1466,leiten::V,arteztu,upravljati
1467,antreiben::V,bulkatu,natjeravati
1468,lassen::V,-arazi,dati
1469,einladen::V,gonbidatu,pozvati
1470,vereinigen::V,batu,ujediniti
1471,vereinigen::V,bateratu,ujediniti
1472,besuchen::V,ikustatu,posjetiti
1473,treffen::V,topatu,sresti
1474,sich versammeln::V,bildu,okupiti se
1475,spielen::V,jolastu,igrati se
1476,singen::V,abestu,pjevati
1477,singen::V,kantatu,pjevati
1478,tanzen::V,dantzatu,plesati
1479,tanzen::V,dantzan egin,plesati
1480,sich trennen::V,banandu,razići se
1481,verlassen::V,utzietsi,ostaviti
1482,verlassen::V,utzietsi,napustiti
1483,retten::V,salbatu,spasiti
1484,retten::V,gaizkatu,spasiti
1485,bewachen::V,jagon,čuvati
1486,bewachen::V,jagon,stražariti
1487,bewachen::V,zaindu,čuvati
1488,bewachen::V,zaindu,stražariti
1489,schützen::V,babestu,čuvati
1490,schützen::V,gerizatu,čuvati
1491,verteidigen::V,aldeztu,obraniti
1492,sich schlagen::V,elkar jo,biti se
1493,sich schlagen::V,elkar jo,udariti se
1494,sich schlagen::V,elkar borrokatu,biti se
1495,sich schlagen::V,elkar borrokatu,udariti se
1496,schießen::V,tiro egin,pucati
1497,schießen::V,tiro egin,strijeljati
1498,siegen::V,irabazi,pobijediti
1499,ärgern::V,ernegatu,ljutiti
1500,ärgern::V,haserretu,ljutiti
1501,schlagen::V,jo,biti
1502,schlagen::V,jo,udariti
1503,schlagen::V,erauntsi,biti
1504,schlagen::V,erauntsi,udariti
1505,treten::V,zapaldu,šutnuti
1506,treten::V,ostiaktu,šutnuti
1507,stechen::V,sastatu,ubosti
1508,stoßen::V,bultzatu,gurnuti
1509,stehlen::V,ostu,ukrasti
1510,stehlen::V,lapurtu,ukrasti
1511,stören::V,galarazi,smetati
1512,belästigen::V,gohaindu,smetati
1513,belästigen::V,gohaindu,dosaditi
1514,belästigen::V,alamena eman,smetati
1515,belästigen::V,alamena eman,dosaditi
1516,verbergen::V,ezkutatu,skriti
1517,täuschen::V,tronpatu,obmanuti
1518,täuschen::V,engainatu,obmanuti
1519,betrügen::V,iruzurtu,prevarati
1520,töten::V,hil,ubiti
1521,töten::V,heriotza eman,ubiti
1522,wohnen::V,bizi izan,stanovati
1523,arbeiten::V,lan egin,raditi
1524,arbeiten::V,behar egin,raditi
1525,sammeln::V,bildu,sabrati
1526,sammeln::V,bildumatu,sabrati
1527,pflücken::V,batu,ubrati
1528,pflücken::V,bildu,ubrati
1529,jagen::V,ehizatu,loviti
1530,fischen::V,arrantzatu,ribati
1531,fischen::V,arrantzatu,loviti ribu
1532,fischen::V,arrantza egin,ribati
1533,fischen::V,arrantza egin,loviti ribu
1534,fassen::V,harrapatu,uloviti
1535,hüten::V,begiratu,pasti
1536,treiben::V,bultza egin,goniti
1537,anbinden::V,estekatu,privezati
1538,füttern::V,bazkatu,hraniti
1539,melken::V,jetzi,musti
1540,hacken::V,xehatu,sjeckati
1541,gießen::V,isuri,politi
1542,reifen::V,heldu,sazreti
1543,reifen::V,zoritu,sazreti
1544,zubereiten::V,prestatu,prigotoviti
1545,kochen::V,egosi,kuhati
1546,backen::V,labean egin,peći
1547,braten::V,erregosi,peći
1548,braten::V,erregosi,pržiti
1549,umrühren::V,eragin,promiješati
1550,stricken::V,trikotatu,plesti
1551,stricken::V,puntu egin,plesti
1552,nähen::V,josi,šiti
1553,färben::V,tindatu,obojiti
1554,reinigen::V,ikuzi,očistiti
1555,reinigen::V,ikuzi,počistiti
1556,reinigen::V,garbitu,očistiti
1557,reinigen::V,garbitu,počistiti
1558,waschen::V,xahutu,prati
1559,waschen::V,garbitu,prati
1560,abwischen::V,xukatu,otrti
1561,spülen::V,irakutzi,isprati
1562,spülen::V,irakutzi,oplakati
1563,fegen::V,erraztatu,mesti
1564,fegen::V,erraztatu,pomesti
1565,kehren::V,isastu,mesti
