,Concept_ID,hi,xal
738,Geschäft::N,सौदा,көдлмш
739,Geschäft::N,व्यापार,көдлмш
740,Laden::N,दुकान,лавк
741,Preis::N,दाम,үн
742,Preis::N,मूल्य,үн
743,Ware::N,माल,эд-тавр
744,Ware::N,पण्य,эд-тавр
745,Nutzen::N,लाभ,олз
746,Nutzen::N,फ़ायदा,олз
747,Reichtum::N,धन,зөөр
748,Reichtum::N,दौलत,зөөр
749,Welt::N,विश्व,орчлң
750,Welt::N,विश्व,делкә
751,Welt::N,दुनिया,орчлң
752,Welt::N,दुनिया,делкә
753,Land::N,देश,орн-нутг
754,Land::N,मुल्क,орн-нутг
755,Staat::N,राज्य,государств
756,Staat::N,राष्ट्र,государств
757,König::N,राजा,хан
758,König::N,बादशाह,хан
759,Macht::N,शासन,йосн
760,Macht::N,सत्ता,йосн
761,Grenze::N,सरहद,меҗә
762,Krieg::N,जंग,дән
763,Krieg::N,युद्ध,дән
764,Feind::N,शत्रु,дәәсн
765,Feind::N,दुश्मन,дәәсн
766,Gewalt::N,हिंसा,күч һарһлһн
767,Kampf::N,लड़ाई,ноолдан
768,Kampf::N,लड़ाई,бәрлдлһн
769,Kampf::N,संघर्ष,ноолдан
770,Kampf::N,संघर्ष,бәрлдлһн
771,Bogen[Waffe]::N,कमान,саадг
772,Pfeil::N,बान,сумн
773,Gewehr::N,बंदूक़,бу
774,Fehler::N,भूल,алдг
775,Fehler::N,ग़लती,алдг
776,Lüge::N,झूठ,худл
777,Lüge::N,असत्य,худл
778,Schaden::N,हानि,хорлт
779,Schaden::N,नुक़सान,хорлт
780,Unglück::N,मुसीबत,гүрм
781,Unglück::N,विपात्ति,гүрм
782,Schuld::N,दोष,гем
783,Schuld::N,दोष,буру
784,Schuld::N,क़सूर,гем
785,Schuld::N,क़सूर,буру
786,Alter::N,आयु,насн
787,Alter::N,उम्र,насн
788,Schluss::N,अंत,чилгч
789,Schluss::N,समाप्ति,чилгч
790,Zeit::N,काल,цаг
791,Zeit::N,वक़्त,цаг
792,Tag::N,दिन,өдр
793,Tag::N,रोज़,өдр
794,Morgen::N,सुबह,өрүн
795,Mittag::N,दोपहर,үд
796,Mittag::N,मध्याह्न,үд
797,Abend::N,शाम,асхн
798,Abend::N,संध्या,асхн
799,Nacht::N,रात,сө
800,Nacht::N,रात्रि,сө
801,Woche::N,हफ़्ता,долан хонг
802,Monat::N,मास,сар
803,Monat::N,महीना,сар
804,Jahr::N,बरस,җил
805,Jahr::N,वर्ष,җил
806,Frühling::N,वसंत,хавр
807,Sommer::N,गरमी,зун
808,Sommer::N,ग्रीष्म,зун
809,Herbst::N,शरत्,намр
810,Herbst::N,पतझड़,намр
811,Winter::N,जाड़ा,үвл
812,Winter::N,सर्दियाँ,үвл
813,Januar::N,जनवरी,январь
814,Februar::N,फ़रवरी,февраль
815,März::N,मार्च,март
816,März::N,मार्च,моһа сар
817,April::N,अप्रैल,апрель
818,Mai::N,मई,май
819,Juni::N,जून,июнь
820,Juni::N,जून,мөчн сар
821,Juli::N,जुलाई,июль
822,August::N,अगस्त,август
823,September::N,सितंबर,һаха сар
824,Oktober::N,अक्तूबर,октябрь
825,November::N,नवंबर,ноябрь
826,November::N,नवंबर,үкр сар
827,Dezember::N,दिसंबर,бар сар
828,Montag::N,पीर,понедельник
829,Montag::N,सोमवार,понедельник
830,Dienstag::N,मंगलवार,вторник
831,Mittwoch::N,बुधवार,среда
832,Mittwoch::N,बुधवार,үлмҗ өдр
833,Donnerstag::N,गुरुवार,четверг
834,Donnerstag::N,गुरुवार,пүрвә өдр
835,Donnerstag::N,बृहस्पतिवार,четверг
836,Donnerstag::N,बृहस्पतिवार,пүрвә өдр
837,Freitag::N,शुक्रवार,пятниц
838,Samstag::N,सनीचर,суббот
839,Samstag::N,शनिवार,суббот
840,Sonntag::N,इतवार,нарн өдр
841,Sonntag::N,इतवार,воскресень
842,Sonntag::N,रविवार,нарн өдр
843,Sonntag::N,रविवार,воскресень
844,groß::A,बड़ा,ик
845,klein::A,कम,бичкн
846,klein::A,छोटा,бичкн
847,lang::A,लंबा,ут
848,lang::A,दीर्घ,ут
849,kurz::A,लधु,оһтр
850,kurz::A,छोटा,оһтр
851,breit::A,चौड़ा,өргн
852,schmal::A,तंग,уутьхн
853,schmal::A,सँकरा,уутьхн
854,dicht::A,सघन,нигт
855,dick[Gegenstand]::A,मोटा,зузан
856,dünn::A,महीन,нимгн
857,dünn::A,बारीक,нимгн
858,fein::A,कोमल,нәрхн
859,fein::A,सूक्ष्म,нәрхн
860,fest::A,दृढ़,бат
861,fest::A,मज़बूत,бат
862,flach::A,चपटा,хавтха
863,glatt::A,चौरस,тегш
864,glatt::A,चौरस,тиньгр
865,glatt::A,चिकना,тегш
866,glatt::A,चिकना,тиньгр
867,hart::A,कठोर,хату
868,hart::A,सख़्त,хату
869,weich::A,नरम,җөөлн
870,weich::A,नरम,җөөлкн
871,weich::A,मुलायम,җөөлн
872,weich::A,मुलायम,җөөлкн
873,rund::A,गोल,төгрг
874,rund::A,वर्तुल,төгрг
875,spitz::A,नुकीला,шовһр
876,scharf::A,पैना,хурц
877,stumpf::A,भोथरा,мука
878,schwer::A,भारी,күнд
879,schwer::A,वज़नी,күнд
880,schön::A,सुंदर,сәәхн
881,heiß::A,उष्ण,халун
882,warm::A,गरम,дулан
883,kalt::A,सर्द,киитн
884,kühl::A,ठंडा,серүн
885,frisch::A,तर,серүн
886,frisch::A,ताज़ा,серүн
887,feucht::A,नम,чиигтә
888,feucht::A,भीगा,чиигтә
889,nass::A,गीला,чиигтә
890,trocken::A,सूखा,хагсу
891,trocken::A,ख़ुश्क,хагсу
892,voll::A,भरा,дүүрң
893,voll::A,पूरा,дүүрң
894,leer::A,ख़ाली,сул
895,leer::A,ख़ाली,хоосн
896,offen::A,खुला,секәтә
897,geschlossen::A,बंद,хаалһата
898,sauber::A,साफ़,цевр
899,sauber::A,सुथरा,цевр
900,schmutzig::A,गंदा,киртә
901,roh::A,कच्चा,түүкә
902,reif::A,पक्व,болсн
903,reif::A,पक्का,болсн
904,lecker::A,मज़ेदार,әмтәхн
905,lecker::A,स्वादिष्ट,әмтәхн
906,süß::A,मीठा,әмтәхн
907,bitter::A,कटु,һашун
908,bitter::A,कटु,һашута
909,bitter::A,कड़वा,һашун
910,bitter::A,कड़वा,һашута
911,sauer::A,खट्टा,ишклң
912,hell::A,रोशन,герлтә
913,dunkel::A,अँधेरा,харңһу
914,schwarz::A,काला,хар
915,schwarz::A,स्याह,хар
916,weiß::A,सफ़ेद,цаһан
917,rot::A,लाल,улан
918,rot::A,सुर्ख़,улан
919,gelb::A,पीला,шар
920,gelb::A,ज़र्द,шар
921,blau::A,नीला,көк
922,blau::A,आसमानी,көк
923,grün::A,हरा,көк
924,grau::A,धूसर,бор
925,bunt::A,रंगीन,алг
926,bunt::A,रंगीन,эрәтә
927,bunt::A,बहुरंगा,алг
928,bunt::A,बहुरंगा,эрәтә
929,billig::A,सस्ता,кимд
930,teuer::A,महँगा,үнтә
931,wertvoll::A,क़ीमती,үнтә
932,wertvoll::A,क़ीमती,эрднь
933,wertvoll::A,मूल्यवान्,үнтә
934,wertvoll::A,मूल्यवान्,эрднь
935,blind::A,अंधा,сохр
936,taub::A,बहरा,дүлә
937,kräftig::A,ताक़तवर,күчтә
938,kräftig::A,शक्तिशाली,күчтә
939,stark::A,प्रबल,чаңһ
940,stark::A,बलवान्,чаңһ
941,schwach::A,कमज़ोर,күчн тату
942,fett::A,मोटा,тарһн
943,fett::A,मांसल,тарһн
944,schlank::A,पतला,эццн
945,schlank::A,छरहरा,эццн
946,hübsch::A,सुंदर,көркхн
947,hübsch::A,ख़ूबसूरत,көркхн
948,böse::A,पापी,уурта
949,böse::A,दुष्ट,уурта
950,dumm::A,मूर्ख,тенг
951,dumm::A,बुद्धू,тенг
952,faul::A,आलसी,залху
953,faul::A,सुस्त,залху
954,fleißig::A,मेहनती,кинән
955,fleißig::A,मेहनती,кинмһә
956,fleißig::A,परिश्रमी,кинән
957,fleißig::A,परिश्रमी,кинмһә
958,geizig::A,कृपण,ховдг
959,geizig::A,कंजूस,ховдг
960,klug::A,समझदार,ухата
961,klug::A,होशियार,ухата
962,klug::A,अक़्लमंद,ухата
963,geschickt::A,किशल,чадмг
964,lieb::A,प्रिय,эңкр
965,lieb::A,प्यारा,эңкр
966,lustig::A,हँसमुख,сергмҗтә
967,lustig::A,हँसमुख,җирһлтә
968,lustig::A,ख़ुशदिल,сергмҗтә
969,lustig::A,ख़ुशदिल,җирһлтә
970,sanft::A,नम्र,номһн
971,hungrig::A,भूखा,өлн
972,hungrig::A,भूखा,харһнсн
973,krank::A,बीमार,өвчтә
974,krank::A,बीमार,шалтгта
975,krank::A,अस्वस्थ,өвчтә
976,krank::A,अस्वस्थ,шалтгта
977,nackt::A,नग्न,нүцкн
978,traurig::A,उदास,һундлта
979,traurig::A,रंजीदा,һундлта
980,lebendig::A,जीता,әмд
981,lebendig::A,ज़िंदा,әмд
982,gut::A,अच्छा,сән
983,schlecht::A,बुरा,му
984,schlecht::A,ख़राब,му
985,richtig::A,ठीक,зөвтә
986,schlimm::A,बुरा,җигшүртә
987,schlimm::A,अप्रिय,җигшүртә
988,wahr::A,सच,үнн
989,wahr::A,सच,мөн
990,alt::A,पुराना,хуучн
991,neu::A,नया,шин
992,ehemalig::A,भूतपूर्व,хуучн
993,alt[Lebewesen]::A,बूढ़ा,көгшн
994,alt[Lebewesen]::A,वृद्ध,көгшн
995,jung::A,जवान,баһ
996,arm::A,ग़रीब,угатя
997,reich::A,धनी,байн
998,reich::A,अमीर,байн
999,bekannt::A,मालूम,таньл
1000,bekannt::A,मालूम,таньдг
1001,berühmt::A,मशहूर,туурсн
1002,berühmt::A,प्रसिद्ध,туурсн
1003,fremd::A,विदेशी,күүнә
1004,fremd::A,अपरिचित,күүнә
1005,verschieden::A,अलग,әдл биш
1006,verschieden::A,अलग,йилһәтә
1007,verschieden::A,भिन्न,әдл биш
1008,verschieden::A,भिन्न,йилһәтә
1009,nah::A,नज़दीकी,өөрхн
1010,fern::A,दूर,хол
1011,fern::A,दूरस्थ,хол
1012,linker::A,बायाँ,зүн
1013,rechter::A,दायाँ,барун
1014,rechter::A,दाहिना,барун
1015,anderer::A,अन्य,талдан
1016,anderer::A,दूसरा,талдан
1017,erster::A,पहला,негдгч
1018,erster::A,प्रथम,негдгч
1019,zweiter::A,दूसरा,хойрдгч
1020,zweiter::A,द्वितीय,хойрдгч
1021,dritter::A,तीसरा,һурвдгч
1022,letzter::A,अंतिम,отхн
1023,letzter::A,आख़िरी,отхн
1024,allein::ADV,तनहा,һанцарн
1025,allein::ADV,अकेले,һанцарн
1026,auf einmal::ADV,वक़्त में,нег дәкҗ
1027,zusammen::ADV,एक साथ,хамдан
1028,zusammen::ADV,साथ साथ,хамдан
1029,lange::ADV,देर तक,удан
1030,plötzlich::ADV,सहसा,генткн
1031,plötzlich::ADV,अचानक,генткн
1032,sofort::ADV,तुरंत,дарунь
1033,später::ADV,बाद को,сүүлд
1034,später::ADV,बाद में,сүүлд
1035,jetzt::ADV,अब,ода
1036,jetzt::ADV,अभी,ода
1037,heute::ADV,आज,эндр
1038,morgen::ADV,कल,маңһдур
1039,bald::ADV,जल्दी,дарунь
1040,dann::ADV,तब,дәкәд
1041,gestern::ADV,कल,өцклдүр
1042,einst::ADV,एक दिन,нег саамд
1043,einst::ADV,पहले कभी,нег саамд
1044,damals::ADV,उस समय,тиигхд
1045,damals::ADV,उन दिनों,тиигхд
1046,danach::ADV,इसके बाद,тегәд
1047,danach::ADV,इसके पश्चात्,тегәд
1048,vorher::ADV,पहले,урд
1049,vorher::ADV,पेशतर,урд
1050,zuerst::ADV,पहले,түрүләд
1051,einmal::ADV,एक बार,нег дәкҗ
1052,einmal::ADV,एक दफ़ा,нег дәкҗ
1053,manchmal::ADV,कभी कभी,зәрмдән
1054,oft::ADV,अक्सर,хара биш
1055,oft::ADV,अक्सर,хатяр биш
1056,oft::ADV,अक्सर,дару-дарунь
1057,immer::ADV,सदा,оньдинд
1058,immer::ADV,हमेशा,оньдинд
1059,niemals::ADV,कभी नहीं,кезә чмгн биш
1060,niemals::ADV,कदापि नहीं,кезә чмгн биш
1061,hier::ADV,इधर,энд
1062,hier::ADV,इधर,энүнд
1063,hier::ADV,यहाँ,энд
1064,hier::ADV,यहाँ,энүнд
1065,hierhin::ADV,इधर को,нааран
1066,hierhin::ADV,यहाँ को,нааран
1067,von hier::ADV,यहाँ से,эндәс
1068,dort::ADV,उधर,тенд
1069,dort::ADV,वहाँ,тенд
1070,dorthin::ADV,उधर को,тиигән
1071,dorthin::ADV,वहाँ को,тиигән
1072,geradeaus::ADV,सीधे,шуд
1073,vorwärts::ADV,आगे,уралан
1074,vorwärts::ADV,आगे को,уралан
1075,rückwärts::ADV,पीछे को,гедргән
1076,zurück::ADV,वापस,хәрү
1077,unten::ADV,नीचे,дор
1078,hinab::ADV,नीचे को,дор
1079,hinab::ADV,नीचे को,доракшан
1080,oben::ADV,ऊपर,деер
1081,hinauf::ADV,ऊपर को,өөдән
1082,hinauf::ADV,ऊपर को,деер
1083,überall::ADV,हर जगह,альд болв чигн
1084,überall::ADV,हर स्थान,альд болв чигн
1085,nicht::ADV,न,эс
1086,nicht::ADV,न,биш
1087,nicht::ADV,न,бичә
1088,nicht::ADV,नहीं,эс
1089,nicht::ADV,नहीं,биш
1090,nicht::ADV,नहीं,бичә
1091,ein wenig::ADV,कुछ,баахн
1092,ein wenig::ADV,कुछ,баахнар
1093,ein wenig::ADV,ज़रा,баахн
1094,ein wenig::ADV,ज़रा,баахнар
1095,ein wenig::ADV,थोड़ा,баахн
1096,ein wenig::ADV,थोड़ा,баахнар
1097,kaum::ADV,लगभग नहीं,әрә
1098,kaum::ADV,बराबर नहीं,әрә
1099,sehr::ADV,बहुत,йир
1100,so::ADV,ऐसा,иигҗ
1101,noch::ADV,अभी तक,ода чигн
1102,nur::ADV,केवल,һанцхн
1103,nur::ADV,सिर्फ़,һанцхн
1104,schon::ADV,चुकना,одх
1105,wieder::ADV,फिर,бас
1106,wieder::ADV,दुबारा,бас
1107,vergebens::ADV,व्यर्थ,киидән
1108,vor::PRP,के आगे,урд
1109,vor::PRP,के सामने,урд
1110,hinter::PRP,के पीछे,ца
1111,unter::PRP,के तले,дор
1112,unter::PRP,के नीचे,дор
1113,durch::PRP,के पार,ивт
1114,durch::PRP,के पार,дундаһур
1115,neben::PRP,के पास,хаҗуд
1116,neben::PRP,की बग़ल में,хаҗуд
1117,zwischen::PRP,के बीच,хоорнд
1118,wegen::PRP,के कारण,көлтә
1119,wegen::PRP,के कारण,деерәс
1120,wegen::PRP,की वजह से,көлтә
1121,wegen::PRP,की वजह से,деерәс
1122,dies::PRN,यह,эн
1123,das::PRN,वह,тер
1124,alles::PRN,सब,цуһар
1125,alles::PRN,सब कुछ,цуһар
1126,ich::PRN,मैं,би
1127,du::PRN,तू,чи
1128,er::PRN,यह,тер
1129,wir::PRN,हम,мадн
1130,ihr::PRN,तुम,та
1131,sie::PRN,ये,тедн
1132,was::FPRN,क्या,юн
1133,wer::FPRN,कौन,кен
1134,wo::FADV,किधर,хама
1135,wohin::FADV,किधर,хамаран
1136,wie::FADV,कैसे,яһҗ
1137,wie::FADV,कैसे,яһад
1138,warum::FADV,क्यों,юңгад
1139,wieviel::FNUM,कितना,кедү
1140,eins::NUM,एक,негн
1141,zwei::NUM,दो,хойр
1142,drei::NUM,तीन,һурвн
1143,vier::NUM,चार,дөрвн
1144,fünf::NUM,पाँच,тавн
1145,sechs::NUM,छह,зурһан
1146,sieben::NUM,सात,долан
1147,acht::NUM,आठ,нәәмн
1148,neun::NUM,नौ,йисн
1149,zehn::NUM,दस,арвн
1150,elf::NUM,ग्यारह,арвн негн
1151,zwölf::NUM,बारह,арвн хойр
1152,zwanzig::NUM,बीस,хөрн
1153,dreißig::NUM,तीस,һучн
1154,vierzig::NUM,चालीस,дөчн
1155,fünfzig::NUM,पचास,тәвн
1156,sechzig::NUM,साठ,җирн
1157,siebzig::NUM,सत्तर,далн
1158,achtzig::NUM,अस्सी,найн
1159,neunzig::NUM,नव्वे,йирн
1160,hundert::NUM,सौ,зун
1161,tausend::NUM,हज़ार,миңһн
1162,und::CNJ,और,болн
1163,oder::CNJ,या,эс гиҗ
1164,oder::CNJ,या,эс гихлә
1165,stehen::V,खड़ा होना,зогсх
1166,sitzen::V,बैठना,суух
1167,liegen::V,लेटना,кевтх
1168,hängen::V,लटकना,өлгәтә бәәх
1169,werden::V,बनना,болх
1170,passieren::V,होना,болх
1171,beginnen::V,आरंभ होना,эклх
1172,beginnen::V,प्रारंभ होना,эклх
1173,enden::V,अंत होना,төгсх
1174,enden::V,ख़तम होना,төгсх
1175,wechseln::V,बदलना,хүврх
1176,aufgehen[Sonne]::V,चढ़ना,һарх
1177,aufgehen[Sonne]::V,उदित होना,һарх
1178,untergehen[Sonne]::V,अस्त हो जाना,орх
1179,untergehen[Sonne]::V,अस्त हो जाना,сүүрлх
1180,scheinen[Sonne]::V,रोशनी देना,герлтх
1181,donnern::V,गरजना,күрҗңнх
1182,wehen::V,चलना,сальклх
1183,strömen::V,बहना,һооҗх
1184,strömen::V,प्रवाहित होना,һооҗх
1185,fließen::V,बहना,урсх
1186,fließen::V,प्रवाहित होना,урсх
1187,sich drehen::V,घूमना,эргх
1188,schwanken::V,हिलना,дәәвлх
1189,schwingen::V,हिलना,нәәхлх
1190,fallen::V,गिरना,унх
1191,fallen::V,गिरना,киисх
1192,brennen::V,जलना,шатх
1193,rauchen::V,धुआँ उड़ाना,ута һарһх
1194,regnen::V,बरसना,орх
1195,gefrieren::V,जमना,мөстх
1196,tauen::V,गलना,хәәлх
1197,tauen::V,पिघलना,хәәлх
1198,schmelzen::V,गलना,хәәлх
1199,schmelzen::V,गलना,хәәлгдх
1200,schmelzen::V,पिघलना,хәәлх
1201,schmelzen::V,पिघलना,хәәлгдх
1202,trocknen::V,सूखना,эврх
1203,sieden::V,उबलना,буслх
1204,faulen::V,गलना,үмкәрх
1205,faulen::V,सड़ना,үмкәрх
1206,verfaulen::V,गलना,илҗрх
1207,verfaulen::V,सड़ना,илҗрх
1208,reißen::V,फटना,тасрх
1209,versinken::V,डूबना,чивх
1210,vergehen::V,बीतना,болх
1211,vergehen::V,गुज़रना,болх
1212,erscheinen::V,दिखाई देना,һарх
1213,verschwinden::V,ग़ायब होना,уга болх
1214,sinken::V,घटना,татгдх
1215,sinken::V,उतरना,татгдх
1216,abnehmen::V,घटना,хасгдх
1217,zunehmen::V,बढ़ना,өсх
1218,steigen::V,बढ़ना,немх
1219,wachsen::V,उगना,өсх
1220,wachsen::V,उगना,урһх
1221,glänzen::V,चमकना,гилвкх
1222,funkeln::V,जगमगाना,цәклх
1223,funkeln::V,टिमटिमाना,цәклх
1224,lärmen::V,शोर मचाना,шууглдх
1225,läuten::V,बजना,хоңх
1226,klingeln::V,बजना,җиңнулх
1227,klirren::V,झनझनाना,җиңнх
1228,brausen::V,साँय-साँय करना,догшрхх
1229,rauschen::V,सरसराना,сарҗңнх
1230,klingen::V,बजना,ә һарх
1231,bellen::V,भौंकना,хуцх
1232,heulen::V,गुर्राना,уульх
1233,blasen::V,फूँकना,үләх
1234,pfeifen::V,सीटी देना,ишкрх
1235,schreien::V,चिल्लाना,хәәкрх
1236,stöhnen::V,कराहना,түңшх
1237,stöhnen::V,आहें भरना,түңшх
1238,zittern::V,काँपना,дагҗннх
1239,leben::V,जीना,бәәх
1240,geboren werden::V,पैदा होना,төрх
1241,atmen::V,साँस लेना,әмсхлх
1242,trinken::V,पीना,уух
1243,essen::V,खाना,идх
1244,schlucken::V,निगलना,зальгх
1245,müde werden::V,थकना,көшх
1246,müde werden::V,उकताना,көшх
1247,einschlafen::V,सो जाना,унтх
1248,schlafen::V,सोना,нөөрсх
1249,aufwachen::V,जागना,серх
1250,aufstehen::V,उठना,босх
1251,sich erholen::V,सुस्ताना,амрх
1252,sich erholen::V,आराम करना,амрх
1253,krank werden::V,बीमार पड़ना,гемтх
1254,krank sein::V,बीमार होना,шалтглх
1255,schmerzen::V,दुखना,өвдх
1256,schmerzen::V,दर्द करना,өвдх
1257,husten::V,खाँसना,ханях
1258,genesen::V,ठीक हो जाना,эдгх
1259,genesen::V,स्वस्थ हो जाना,эдгх
1260,sterben::V,मरना,үкх
1261,sterben::V,मरना,өңгрх
1262,umkommen::V,मरना,үкх
1263,sich bewegen::V,चलना,көдлх
1264,sich bewegen::V,चलना,көндрх
1265,sich bewegen::V,हिलना,көдлх
1266,sich bewegen::V,हिलना,көндрх
1267,sich rühren::V,हिलना,көндрх
1268,sich erheben::V,उठना,босх
1269,sich setzen::V,बैठना,суух
1270,hinfallen::V,गिरना,унх
1271,hinfallen::V,गिरना,киисх
1272,laufen::V,चलना,йовх
1273,schreiten::V,क़दम जाना,алхх
1274,spazierengehen::V,सैर करना,сергҗ йовх
1275,eilen::V,तेज़ी से जाना,шулудх
1276,eilen::V,शीघ्रता से चलना,шулудх
1277,sich beeilen::V,जल्दी करना,адһх
1278,sich beeilen::V,जल्दी करना,шамдх
1279,sich beeilen::V,शीघ्रता करना,адһх
1280,sich beeilen::V,शीघ्रता करना,шамдх
1281,sausen::V,बड़ी तेज़ी से चलना,хурдлх
1282,sausen::V,बड़ी तेज़ी से चलना,йир_хурдар_гүүх
1283,sausen::V,बड़ी तेज़ी से चलना,йир_хурдар_йовх
1284,rennen::V,भागना,гүүх
1285,rennen::V,दौड़ना,гүүх
1286,springen::V,उछलना,һәрәдх
1287,klettern::V,चढ़ना,давшх
1288,schaukeln::V,झूलना,дүүдңндх
1289,kriechen::V,रेंगना,мөлкх
1290,schwimmen::V,तैरना,усчх
1291,tauchen::V,डूबना,булхх
1292,rudern::V,खेना,хәәвдх
1293,rudern::V,चप्पू चलाना,хәәвдх
1294,fahren::V,चलना,йовх
1295,fahren::V,यात्रा करना,йовх
1296,fliegen::V,उड़ना,нисх
1297,gehen::V,जाना,йовх
1298,weggehen::V,चला जाना,йовх
1299,weggehen::V,चला जाना,одх
1300,weggehen::V,चला जाना,һарх
1301,weggehen::V,चला जाना,мөрлх
1302,weggehen::V,बाहर जाना,йовх
1303,weggehen::V,बाहर जाना,одх
1304,weggehen::V,बाहर जाना,һарх
1305,weggehen::V,बाहर जाना,мөрлх
1306,abfahren::V,छूटना,мордх
1307,abfahren::V,रवाना होना,мордх
1308,anhalten::V,रुकना,зогсх
1309,anhalten::V,खड़ा होना,зогсх
1310,hineingehen::V,घुसना,орх
1311,hineingehen::V,अंदर जाना,орх
1312,eintreten::V,प्रवेश करना,орх
1313,kommen::V,आना,ирх
1314,ankommen::V,पहुँचना,ирх
1315,zurückkommen::V,लौटना,орх
1316,zurückkommen::V,वापस आना,орх
1317,bleiben::V,रहना,бәәх
1318,bleiben::V,रुकना,бәәх
1319,warten::V,इंतज़ार करना,күләх
1320,erwarten::V,प्रतीक्षा करना,күләх
1321,suchen::V,ढूँढ़ना,хәәх
1322,finden::V,पाना,олх
1323,finden::V,ढूँढ़ निकालना,олх
1324,versuchen::V,कोशिश करना,седх
1325,vorbereiten::V,तैयार करना,белдх
1326,lieben::V,प्यार करना,дурлх
1327,mögen::V,पसंद होना,таассгдх
1328,lachen::V,हँसना,инәх
1329,rühren::V,छूना,уйрах
1330,weinen::V,रोना,уульх
1331,schimpfen::V,गाली देना,харах
1332,sich ärgern::V,चिढ़ना,уурлх
1333,sich ärgern::V,नाराज़ होना,уурлх
1334,sich fürchten::V,डरना,әәх
1335,sich fürchten::V,भय खाना,әәх
1336,fürchten::V,डरना से,әәх
1337,fürchten::V,डरना से,сүрдх
1338,fürchten::V,भय खाना से,әәх
1339,fürchten::V,भय खाना से,сүрдх
1340,fliehen::V,भागना,зулх
1341,flüchten::V,निकल भागना,орһх
1342,flüchten::V,निकल भागना,зулх
1343,sehen::V,देखना,үзх
1344,anschauen::V,देखना,харх
1345,ansehen::V,दृष्टि डालना पर,хәләх
1346,ansehen::V,दृष्टि डालना पर,үзх
1347,hören::V,सुनना,соңсх
1348,zuhören::V,सुनना,соңсх
1349,probieren::V,चखना,амсх
1350,riechen::V,सूँघना,үнрчлх
1351,fühlen::V,महसूस करना,медх
1352,scheinen::V,लगना,болҗ медгдх
1353,scheinen::V,लगना,миниһәр болхла
1354,scheinen::V,लगना,болад бәәх
1355,zu sehen sein::V,दिखाई देना,үзгдх
1356,vernehmen::V,सुनना,соңсх
1357,frieren::V,ठंड लगना,даарх
1358,frieren::V,सर्दी लगना,даарх
1359,tun::V,करना,кех
1360,können::V,सकना,чадх
1361,können::V,जानना,чадх
1362,wollen::V,चाहना,дурлх
1363,anfangen::V,शुरू करना,эклх
1364,beenden::V,ख़त्म करना,дуусх
1365,beenden::V,समाप्त करना,дуусх
1366,aufhören::V,बंद जाना,уурх
1367,aufhören::V,समाप्त जाना,уурх
1368,gelingen::V,बनना,бүтх
1369,gelingen::V,बनना,күцәх
1370,gelingen::V,अच्छा होना,бүтх
1371,gelingen::V,अच्छा होना,күцәх
1372,geraten::V,बन पड़ना,болх
1373,öffnen::V,खोलना,секх
1374,schließen::V,बंद करना,хаах
1375,stellen::V,रखना,тәвх
1376,setzen::V,रखना,суулһх
1377,setzen::V,बिठाना,суулһх
1378,legen::V,रखना,тәвх
1379,legen::V,लिटाना,тәвх
1380,berühren::V,छूना,көндәх
1381,berühren::V,स्पर्श करना,көндәх
1382,verbinden::V,बाँधना,боох
1383,bedecken::V,ढकना,хучх
1384,bedecken::V,ढकना,бүркх
1385,aufhängen::V,लटकाना,өлгх
1386,anzünden::V,जलाना,асах
1387,anzünden::V,जलाना,шатах
1388,aufheben::V,उठाना,өөдән өргх
1389,zurücklassen::V,पीछे छोड़ना,үлдәх
1390,verlieren::V,खोना,геех
1391,verlieren::V,गँवाना,геех
1392,fallen lassen::V,गिराना,алдх
1393,machen::V,करना,кех
1394,machen::V,बनाना,кех
1395,herstellen::V,बनाना,кех
1396,herstellen::V,तैयार करना,кех
1397,bauen::V,बनाना,тосхх
1398,bauen::V,निर्माण करना,тосхх
1399,reparieren::V,मरम्मत करना,ясх
1400,verbessern::V,सुधारना,сәәрүлх
1401,ändern::V,बदलना,хүврәх
1402,ändern::V,परीवर्तन करना,хүврәх
1403,graben::V,खोदना,малтх
1404,beugen::V,झुकाना,нуһлх
1405,biegen::V,झुकाना,матилһх
1406,drehen::V,फेरना,эргүлх
1407,drehen::V,घुमाना,эргүлх
1408,wenden::V,पलटना,көмрх
1409,wenden::V,पलटना,эргүлх
1410,wenden::V,मोड़ना,көмрх
1411,wenden::V,मोड़ना,эргүлх
1412,umdrehen::V,घुमाना,эргүлх
1413,heben::V,उठाना,өргх
1414,heben::V,उठाना,деер өргх
1415,heben::V,ऊँचा करना,өргх
1416,heben::V,ऊँचा करना,деер өргх
1417,hochheben::V,उठाना,өргх
1418,hochheben::V,ऊपर को उठाना,өргх
1419,ergreifen::V,पकड़ना,бәрх
1420,ergreifen::V,हाथ में लेना,бәрх
1421,halten::V,धरना,бәрх
1422,halten::V,पकड़ना,бәрх
1423,drücken::V,दबाना,шахх
1424,schieben::V,सरकाना,түлкх
1425,schieben::V,खिसकाना,түлкх
1426,kratzen::V,खुरचना,мааҗх
1427,kratzen::V,खुजलाना,мааҗх
1428,lecken::V,चाटना,долах
1429,beißen::V,काटना,хазх
1430,abreißen::V,तोड़ना,таслх
1431,abschneiden::V,काट करना,тәәрх
1432,binden::V,बाँधना,боох
1433,stecken::V,खोंसना,шаах
1434,stecken::V,खोंसना,хатхх
1435,brechen::V,तोड़ना,хамхлх
1436,klopfen::V,खटखटाना,цокх
