,Concept_ID,kn,cv
538,Sommer::N,ಬಿಸಿಲುಕಾಲ,ҫу
539,Sommer::N,ಬಿಸಿಲುಕಾಲ,ҫулла
540,Herbst::N,ಶರತ್ಕಾಲ,кӗр
541,Herbst::N,ಶರತ್ಕಾಲ,кӗркунне
542,Winter::N,ಚಳಿಗಾಲ,хӗл
543,Winter::N,ಚಳಿಗಾಲ,хӗлле
544,Januar::N,ನಾಲ್ಚಳಿ,январь
545,Februar::N,ಅಯ್ಚಳಿ,февраль
546,Februar::N,ಅಯ್ಚಳಿ,кӗҫӗн кӑрлач
547,März::N,ಮೊಬ್ಬೇಸಿಗೆ,март
548,März::N,ಮೊಬ್ಬೇಸಿಗೆ,пуш уйӑхӗ
549,April::N,ಇಬ್ಬೇಸಿಗೆ,апрель
550,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,май
551,Juni::N,ಮೊಮ್ಮಳೆ,июнь
552,Juli::N,ಇಮ್ಮಳೆ,июль
553,August::N,ಮುಮ್ಮಳೆ,август
554,September::N,ನಾಲ್ಮಳೆ,сентябрь
555,September::N,ನಾಲ್ಮಳೆ,авӑн уйӑхӗ
556,Oktober::N,ಮೊಚ್ಚಳಿ,октябрь
557,November::N,ಇಚ್ಚಳಿ,ноябрь
558,Dezember::N,ಮುಚ್ಚಳಿ,раштав
559,Dezember::N,ಮುಚ್ಚಳಿ,декабрь
560,Montag::N,ಸೋಮುವಾರ,тунти кун
561,Dienstag::N,ಮಂಗಳವಾರ,ытлари кун
562,Mittwoch::N,ಬುಧವಾರ,юн кун
563,Donnerstag::N,ಗುರುವಾರ,кӗҫнерни кун
564,Freitag::N,ಶುಕ್ರವಾರ,эрне кун
565,Samstag::N,ಶನಿವಾರ,шӑмат кун
566,Sonntag::N,ಭಾನುವಾರ,вырсарни кун
567,groß::A,ದೊಡ್ಡ,пысӑк
568,klein::A,ಪುಟ್ಟ,пӗчӗк
569,lang::A,ದೀರ್ಘ,вӑрӑм
570,kurz::A,ಚಕ್ಕ,кӗске
571,breit::A,ಅಗಲವಾದ,сарлака
572,schmal::A,ಇಕ್ಕಟ್ಟಾದ,ансӑр
573,dicht::A,ದಟ್ಟ,йӑвӑ
574,dick[Gegenstand]::A,ದಟ್ಟ,хулӑн
575,dünn::A,ತೆಳು,ҫинҫе
576,dünn::A,ತೆಳು,ҫӳхе
577,fein::A,ಕೋಮಲ,тарай
578,fein::A,ಕೋಮಲ,вӗлтӗрти
579,fest::A,ಘನ,тӗреклӗ
580,flach::A,ಚಪ್ಪಟೆ,лаптак
581,glatt::A,ನಯ,такӑр
582,hart::A,ಗಟ್ಟಿ,хытӑ
583,weich::A,ಮೃದುವಾದ,ҫемҫе
584,rund::A,ವರ್ತುಳ,ҫавра
585,spitz::A,ಮೊನಚಾದ,шӗвӗр
586,scharf::A,ತೀಕ್ಷ್ಣ,ҫивӗч
587,stumpf::A,ಮೊಂಡು,мӑка
588,stumpf::A,ಮೊಂಡು,пуклак
589,stumpf::A,ಮೊಂಡು,тӗрӗнчӗк
590,stumpf::A,ಮೊಂಡು,ӑнкарусӑр
591,schwer::A,ಭಾರಿ,йывӑр
592,schön::A,ಸುಂದರ,илемлӗ
593,heiß::A,ಬಿಸಿ,вӗри
594,warm::A,ಬಿಸಿ,ӑшӑ
595,kalt::A,ತಣ್ಣನೆಯ,сивӗ
596,kühl::A,ತಂಪಾದ,уҫӑ
597,frisch::A,ನಿರ್ಮಲ,уҫӑ
598,feucht::A,ಒದ್ದೆಯಾದ,йӗпе
599,nass::A,ಒದ್ದೆಯಾದ,нӳрӗ
600,trocken::A,ಶುಷ್ಕ,типӗ
601,voll::A,ತುಂಬಿದ,тулли
602,leer::A,ಖಾಲಿ,пушӑ
603,offen::A,ಮುಚ್ಚಲ್ಲದ,уҫӑ
604,geschlossen::A,ಮುಚ್ಚಿದ,хупӑ
605,sauber::A,ಶುದ್ಧ,таса
606,schmutzig::A,ಅಶುದ್ಧ,пылчӑклӑ
607,schmutzig::A,ಅಶುದ್ಧ,вараланчӑк
608,roh::A,ಹಸಿ,чӗрӗ
609,reif::A,ಹಣ್ಣಾದ,пулнӑ
610,reif::A,ಹಣ್ಣಾದ,пиҫӗхнӗ
611,reif::A,ಹಣ್ಣಾದ,аталаннӑ
612,reif::A,ಹಣ್ಣಾದ,пиҫсе ҫитнӗ
613,lecker::A,ಗುಚಿಕರ,тутлӑ
614,lecker::A,ಗುಚಿಕರ,техӗмлӗ
615,süß::A,ಸಿಹಿ,пылак
616,bitter::A,ಕಹಿ,йӳҫӗ
617,sauer::A,ಹುಳಿಯಾದ,йӳҫӗ
618,sauer::A,ಹುಳಿಯಾದ,йӳҫек
619,sauer::A,ಹುಳಿಯಾದ,кӑвасак
620,hell::A,ಹೊಳೆಯುವ,ҫутӑ
621,dunkel::A,ಮಬ್ಬಾದ,тӗттӗм
622,schwarz::A,ಕಪ್ಪು,хура
623,weiß::A,ಬಿಳಿಯ,шурӑ
624,rot::A,ಕೆಂಪು,хӗрлӗ
625,gelb::A,ಹಳದಯ,сарӑ
626,blau::A,ನೀಲ,кӑвак
627,grün::A,ಕಾಯಾದ,симӗс
628,grün::A,ಕಾಯಾದ,пиҫмен
629,grün::A,ಕಾಯಾದ,ӑс пухман
630,grau::A,ಬೂದುಬಣ್ಣದ,кӑвак
631,bunt::A,ವರ್ಣರಂಜಿತ,чӑпар
632,billig::A,ಅಗ್ಗ,йӳнӗ
633,teuer::A,ದುಬಾರಿಯಾದ,хаклӑ
634,wertvoll::A,ಅಮೂಲ್ಯ,паха
635,blind::A,ಅಂಧ,суккӑр
636,taub::A,ಕಿವುಡಾದ,хӑлхасӑр
637,kräftig::A,ಪ್ರಬಲ,хӑватлӑ
638,stark::A,ಶಕ್ತಿವಂತ,вирлӗ
639,schwach::A,ದುರ್ಬಲ,халсӑр
640,fett::A,ಕೊಬ್ಬಿದ,самӑр
641,fett::A,ಕೊಬ್ಬಿದ,мӑнтӑр
642,schlank::A,ತೆಳ್ಳಗಿನ,йӑрӑс
643,schlank::A,ತೆಳ್ಳಗಿನ,яштака
644,hübsch::A,ಅಂದವಾದ,хитре
645,böse::A,ಕೆಟ್ಟ,усал
646,dumm::A,ಮಂದ,ухмах
647,faul::A,ಆಲಸ,наян
648,faul::A,ಆಲಸ,юлхав
649,faul::A,ಆಲಸ,ӳркенчӗк
650,fleißig::A,ಕಡಗುವ,хастар
651,geizig::A,ಜುಗ್ಗ,хытӑ
652,klug::A,ಚತುರ,ӑслӑ
653,geschickt::A,ದಕ್ಷ,ӑста
654,lieb::A,ಪ್ರಿಯ,савнӑ
655,lustig::A,ಖುಷಿಯಾದ,хаваслӑ
656,sanft::A,ಸೌಮ್ಯ,ачаш
657,hungrig::A,ಹಸಿದ,выҫӑ
658,krank::A,ಅಸ್ವಸ್ಥ,чирлӗ
659,nackt::A,ನಗ್ನ,ҫара
660,traurig::A,ದುಃಖಿತ,салхуллӑ
661,lebendig::A,ಜೀವಂತ,чӗрӗ
662,gut::A,ಒಳ್ಳೆಯ,аван
663,gut::A,ಒಳ್ಳೆಯ,лайӑх
664,schlecht::A,ದುಷ್ಟ,япӑх
665,schlecht::A,ದುಷ್ಟ,начар
666,richtig::A,ಸರಿ,тӗрӗс
667,schlimm::A,ಅಸಹ್ಯ,йӗрӗнчӗк
668,wahr::A,ನಿಜ,чӑн
669,alt::A,ಮುದಿ,кивӗ
670,neu::A,ಹೊಸ,ҫӗнӗ
671,ehemalig::A,ಮಾಜೀ,пулнӑ
672,alt[Lebewesen]::A,ವೃದ್ಧ,ватӑ
673,jung::A,ಎಳ,яш
674,jung::A,ಎಳ,ҫамрӑк
675,arm::A,ಬಡ,чухӑн
676,reich::A,ಶ್ರೀಮಂತ,пуян
677,bekannt::A,ಅಪ್ತ,пӗлӗш
678,berühmt::A,ಪ್ರಸಿದ್ಧ,чаплӑ
679,fremd::A,ಪರಕೀಯ,ют
680,verschieden::A,ಬೇರೆ,расна
681,nah::A,ಹತ್ತಿರವಾದ,ҫывӑх
682,nah::A,ಹತ್ತಿರವಾದ,ҫывӑхри
683,fern::A,ದೂರದ,инҫе
684,fern::A,ದೂರದ,аякри
685,linker::A,ಎಡ,сулахай
686,rechter::A,ಬಲ,сылтӑм
687,anderer::A,ಇತರ,урӑх
688,erster::A,ಪ್ರಥಮ,пӗрремӗш
689,zweiter::A,ದ್ವಿತೀಯ,иккӗмӗш
690,dritter::A,ಮೂರನೆಯಜಗತ್ತು,виҫҫӗмӗш
691,letzter::A,ಅಂತ್ಯ,юлашки
692,allein::ADV,ಒಬ್ಬನೇ,пӗччен
693,auf einmal::ADV,ಒಡನೆ,кӗмӗрккен
694,zusammen::ADV,ಒಟ್ಟಿಗೆ,пӗрле
695,lange::ADV,ದೀರ್ಘ,вӑрах
696,plötzlich::ADV,ಅನಾಮತ್ತು,сасартӑк
697,sofort::ADV,ಜಾಗ್ರತೆ,тӳрех
698,später::ADV,ತರುವಾಯ,кайран
699,jetzt::ADV,ಈಗ,халь
700,jetzt::ADV,ಈಗ,халӗ
701,heute::ADV,ಇಂದು,паян
702,morgen::ADV,ನಾಳೆ,ыран
703,bald::ADV,ಬೇಗ,халех
704,bald::ADV,ಬೇಗ,кӗҫех
705,dann::ADV,ಆಗ,унтан
706,gestern::ADV,ನಿನ್ನೆ,ӗнер
707,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,пӗррехинче
708,damals::ADV,ಆಗ,ун чухне
709,damals::ADV,ಆಗ,апла пулсан
710,danach::ADV,ಆಮೇಲೆ,унтан
711,vorher::ADV,ಮುಂಚೆ,малтан
712,zuerst::ADV,ಮೊದಲಿಗೆ,пирвай
713,einmal::ADV,ಒಮ್ಮೆ,пӗррехинче
714,manchmal::ADV,ಆಗಾಗ,хӑш чухне
715,oft::ADV,ಅನೇಕಸಲ,тӑтӑш
716,immer::ADV,ಯಾವಾಗಲೂ,ялан
717,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,нихӑҫан та
718,hier::ADV,ಇಲ್ಲಿ,кунта
719,hierhin::ADV,ಇತ್ತ,кунта
720,von hier::ADV,ಇಲ್ಲಿಂದ,кунтан
721,dort::ADV,ಅಲ್ಲಿ,унта
722,dort::ADV,ಅಲ್ಲಿ,ҫавӑнта
723,dorthin::ADV,ಅಲ್ಲಿಗೆ,унта
724,dorthin::ADV,ಅಲ್ಲಿಗೆ,ҫавӑнта
725,geradeaus::ADV,ಸೀದಾ,тикӗс
726,vorwärts::ADV,ಮುನ್ನೆಡೆವ,малалла
727,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,хыҫала
728,zurück::ADV,ಹಿಂದಕ್ಕೆ,каялла
729,unten::ADV,ಕೆಳಗೆ,аялта
730,hinab::ADV,ಕೆಳಕ್ಕೆ,аялта
