,Concept_ID,lbe,tr
750,lustig::A,тяхъасса,neşeli
751,sanft::A,иминсса,nazik
752,hungrig::A,ккашилсса,aç
753,krank::A,къашавайсса,hasta
754,krank::A,къашавайсса,rahatsız
755,nackt::A,кӏачӏасса,çıplak
756,traurig::A,пашмансса,kederli
757,traurig::A,пашмансса,üzüntülü
758,lebendig::A,уттавасса,canlı
759,gut::A,ххуйсса,iyi
760,schlecht::A,оьккисса,kötü
761,richtig::A,саргъунсса,doğru
762,schlimm::A,оьккисса,kötü
763,wahr::A,хӏакьсса,doğru
764,wahr::A,хӏакьсса,gerçek
765,alt::A,кугьнасса,eski
766,neu::A,цӏусса,yeni
767,ehemalig::A,хъхъичӏвасса,önceki
768,alt[Lebewesen]::A,агьилсса,yaşlı
769,jung::A,чӏавасса,genç
770,jung::A,жагьилсса,genç
771,arm::A,мискинсса,fakir
772,reich::A,авадансса,zengin
773,bekannt::A,дусъсса,bilinen
774,berühmt::A,машгьурсса,ünlü
775,berühmt::A,машгьурсса,meşhur
776,fremd::A,чил,yabancı
777,verschieden::A,личӏи-личӏисса,ayrı
778,verschieden::A,личӏи-личӏисса,farklı
779,nah::A,гъансса,yakın
780,nah::A,гъансса,bitişik
781,fern::A,архсса,uzak
782,linker::A,кияхсса,sol
783,linker::A,кюччахсса,sol
784,rechter::A,урчӏахсса,sağ
785,anderer::A,цамур,diğer
786,erster::A,цалчинмур,ilk
787,erster::A,цалчинмур,birinci
788,erster::A,цалчиннсса,ilk
789,erster::A,цалчиннсса,birinci
790,zweiter::A,кӏилчиимур,ikinci
791,dritter::A,шамулчинмур,üçüncü
792,letzter::A,махъва-махъмур,son
793,letzter::A,махъва-махъмур,sonuncu
794,allein::ADV,ялгъузну,yalnız
795,allein::ADV,ялгъузну,tek başına
796,zusammen::ADV,цачӏу,beraber
797,zusammen::ADV,цачӏу,birlikte
798,zusammen::ADV,архӏал,beraber
799,zusammen::ADV,архӏал,birlikte
800,lange::ADV,батӏи къабуклай,çok
801,lange::ADV,батӏи къабуклай,uzun
802,lange::ADV,хъунмасса хӏаллай,çok
803,lange::ADV,хъунмасса хӏаллай,uzun
804,plötzlich::ADV,цакуну,ansızın
805,plötzlich::ADV,цакуну,birdenbire
806,sofort::ADV,мугьлат бакъа,hemen
807,sofort::ADV,мугьлат бакъа,derhal
808,später::ADV,махъ,daha sonra
809,jetzt::ADV,утти,şimdi
810,jetzt::ADV,цӏана,şimdi
811,heute::ADV,хӏакьину,bugün
812,morgen::ADV,гьуит,yarın
813,morgen::ADV,гьунттий,yarın
814,dann::ADV,яла,sonra
815,gestern::ADV,лахьхьу,dün
816,damals::ADV,та чӏумал,o zamanlar
817,danach::ADV,яла,sonradan
818,danach::ADV,яла,ondan sonra
819,vorher::ADV,хьхьнчӏ,önce
820,vorher::ADV,хьхьнчӏ,önceden
821,vorher::ADV,хьхьичӏва,önce
822,vorher::ADV,хьхьичӏва,önceden
823,zuerst::ADV,бакӏрай,ilk önce
824,zuerst::ADV,цӏу бутӏуй,ilk önce
825,einmal::ADV,цал,bir defa
826,manchmal::ADV,ваксса-таксса,bazan
827,oft::ADV,чӏявуну,sık sık
828,oft::ADV,чӏявуну,çok defa
829,immer::ADV,мудан,daima
830,immer::ADV,мудан,her zaman
831,immer::ADV,даиман,daima
832,immer::ADV,даиман,her zaman
833,niemals::ADV,тачӏав,asla değil
834,niemals::ADV,тачӏав,hiçbir zaman
835,hier::ADV,шикку,burada
836,hierhin::ADV,шиккун,buraya
837,von hier::ADV,шичча,buradan
838,dort::ADV,гикку,orada
839,dort::ADV,гикку,şurada
840,dorthin::ADV,тиккун,oraya
841,dorthin::ADV,тиккун,şuraya
842,geradeaus::ADV,тӏайланм,doğru
843,vorwärts::ADV,хьхьичӏунмай,ileri
844,rückwärts::ADV,махъа-хьхьичӏунмай,geri
845,zurück::ADV,махъунмай,geriye
846,unten::ADV,лув,aşağıda
847,hinab::ADV,бакӏ-ялавай,aşağıya
848,hinab::ADV,бакӏъялавай,aşağıya
849,oben::ADV,ялув,yukarıda
850,hinauf::ADV,лавай,yukarı
851,hinauf::ADV,лавай,yukarıya
852,überall::ADV,гьариий,her yerde
853,überall::ADV,хьу-хьуний,her yerde
854,überall::ADV,гьарца кӏанай,her yerde
855,nicht::ADV,къа-,-mi-
856,nicht::ADV,къа-,değil
857,ein wenig::ADV,чанни,biraz
858,ein wenig::ADV,ца чансса,biraz
859,kaum::ADV,дахьа,dar
860,kaum::ADV,дахьа,hemen hemen değil
861,sehr::ADV,оьну,pek
862,sehr::ADV,оьну,gayet
863,sehr::ADV,гужну,pek
864,sehr::ADV,гужну,gayet
865,sehr::ADV,хъинну,pek
866,sehr::ADV,хъинну,gayet
867,so::ADV,укукн,öyle
868,so::ADV,укукн,böyle
869,noch::ADV,гьала,hâlâ
870,noch::ADV,гьала,henüz
871,noch::ADV,уттигу,hâlâ
872,noch::ADV,уттигу,henüz
873,noch::ADV,цакьинва,hâlâ
874,noch::ADV,цакьинва,henüz
875,noch::ADV,ттигу-шилагу,hâlâ
876,noch::ADV,ттигу-шилагу,henüz
877,nur::ADV,анжагь,ancak
878,nur::ADV,анжагь,yalnız
879,wieder::ADV,цӏуницӏа,tekrar
880,wieder::ADV,цӏуницӏа,yeniden
881,vergebens::ADV,аьдада,boşuna
882,vergebens::ADV,нахӏакь,boşuna
883,vor::PRP,хьхьичӏ,önünde
884,hinter::PRP,махъ,arkasında
885,unter::PRP,лув,altında
886,durch::PRP,-х,sayesinde
887,durch::PRP,-х,ortasından
888,neben::PRP,чӏарав,yanında
889,zwischen::PRP,дянив,arasında
890,wegen::PRP,цӏаний,dolayı
891,dies::PRN,ва,bu
892,das::PRN,та,o
893,das::PRN,та,şu
894,das::PRN,кӏа,o
895,das::PRN,кӏа,şu
896,das::PRN,га,o
897,das::PRN,га,şu
898,alles::PRN,щала,hepsi
899,alles::PRN,щала,her şey
900,ich::PRN,на,ben
901,du::PRN,ина,sen
902,er::PRN,му,o
903,wir::PRN,жу,biz
904,ihr::PRN,зу,siz
905,was::FPRN,ци,ne
906,wer::FPRN,цу,kim
907,wo::FADV,чув,nerede
908,wohin::FADV,чун,nereye
909,wie::FADV,цукун,nasıl
910,warum::FADV,цан,neden
911,wieviel::FNUM,циксса,kaç
912,wieviel::FNUM,циксса,ne kadar
913,eins::NUM,ца,bir
914,zwei::NUM,кӏива,iki
915,drei::NUM,шамма,üç
916,vier::NUM,мукьа,dört
917,vier::NUM,мукьва,dört
918,fünf::NUM,ххюва,beş
919,sechs::NUM,ряхва,altı
920,sieben::NUM,арула,yedi
921,acht::NUM,мяйва,sekiz
922,neun::NUM,урчӏва,dokuz
923,zehn::NUM,ацӏва,on
924,elf::NUM,ацӏния цава,on bir
925,zwölf::NUM,ацӏиия кӏива,on iki
926,zwanzig::NUM,кьува,yirmi
927,dreißig::NUM,зувира,otuz
928,vierzig::NUM,мукьцӏала,kırk
929,fünfzig::NUM,ххюцӏала,elli
930,sechzig::NUM,ряхцӏала,altmış
931,achtzig::NUM,мяйцӏала,seksen
932,neunzig::NUM,урчӏцӏала,doksan
933,hundert::NUM,ттурш,yüz
934,hundert::NUM,ттуршва,yüz
935,tausend::NUM,азарва,bin
936,und::CNJ,-гу,ve
937,und::CNJ,-гу,ile
938,oder::CNJ,я,ya
939,oder::CNJ,я,yahut
940,oder::CNJ,ягу,ya
941,oder::CNJ,ягу,yahut
942,stehen::V,ацӏан,durmak
943,sitzen::V,щяивкӏун икӏан,oturmak
944,liegen::V,утту нвхьуну икӏан,yatmak
945,hängen::V,зурчӏай тӏун,asılı olmak
946,werden::V,хьун,olmak
947,werden::V,хьун,olunmak
948,passieren::V,хьун,olmak
949,beginnen::V,дайдишин,başlamak
950,beginnen::V,дайдирхьуну дикӏан,başlamak
951,enden::V,къуртал дан,bitmek
952,enden::V,къуртал дан,sona ermek
953,wechseln::V,даххана хьун,değişmek
954,wechseln::V,даххана дуллан,değişmek
955,aufgehen[Sonne]::V,буклай бур,doğmak
956,untergehen[Sonne]::V,лаглай бур,batmak
957,scheinen[Sonne]::V,битан,parlamak
958,scheinen[Sonne]::V,чани буллан,parlamak
959,donnern::V,тӏий бур,gök gürlemek
960,wehen::V,бишлай бур,esmek
961,strömen::V,экьинан,akmak
962,fließen::V,экьинан,akmak
963,sich drehen::V,гьанан,dönmek
964,schwanken::V,хъюлчу тӏун,sallanmak
965,schwanken::V,хӏуркку тӏун,sallanmak
966,schwingen::V,хъюлчай тӏун,titremek
967,schwingen::V,хъюлчу тӏун,titremek
968,fallen::V,багьлан,düşmek
969,brennen::V,ччучлан,yanmak
970,rauchen::V,пуркӏу тӏун,tütmek
971,regnen::V,лачӏун,yağmak
972,regnen::V,лачIлай дур,yağmak
973,gefrieren::V,микӏ лачӏун,donmak
974,tauen::V,баслан,erimek
975,schmelzen::V,баслан,erimek
976,trocknen::V,кьакьан,kurumak
977,sieden::V,щаран,kaynamak
978,faulen::V,аьллан,çürümek
979,verfaulen::V,аьллан,çürümek
980,verfaulen::V,аьян,çürümek
981,reißen::V,ххя дукан,yırtılmak
982,versinken::V,оькьлан,batmak
983,versinken::V,оькьан,batmak
984,vergehen::V,лялиян,geçmek
985,erscheinen::V,буккан,görünmek
986,erscheinen::V,загьир хьун,görünmek
987,verschwinden::V,бат хьун,kaybolmak
988,verschwinden::V,акъа хьун,kaybolmak
989,sinken::V,чахь учин,inmek
990,abnehmen::V,чан хьун,azalmak
991,abnehmen::V,ссуссукьу хьун,azalmak
992,zunehmen::V,гьарза хьун,artmak
993,zunehmen::V,гьарза хьун,çoğalmak
994,steigen::V,гьаз хьун,artmak
995,steigen::V,гьаз хьун,yükselmek
996,wachsen::V,ххяххан,büyümek
997,wachsen::V,ххяххан,gelişmek
998,glänzen::V,цӏай буккан,parlamak
999,funkeln::V,цӏай-цӏай тӏун,parıldamak
1000,lärmen::V,чӏу буллан,gürültü yapmak
1001,lärmen::V,аьлагъужа буллан,gürültü yapmak
1002,läuten::V,занг ришлан,çalmak
1003,läuten::V,занг дуллан,çalmak
1004,klingeln::V,занг ришлан,zil çalmak
1005,klingeln::V,занг дуллан,zil çalmak
1006,brausen::V,никъащилан,köpürmek
1007,brausen::V,никъащилан,kükremek
1008,rauschen::V,щурщур тӏун,fışırdamak
1009,klingen::V,чӏу буклан,tınlamak
1010,bellen::V,хӏап тӏун,havlamak
1011,blasen::V,уф тӏун,üflemek
1012,pfeifen::V,щютӏа тӏун,düdük çalmak
1013,schreien::V,чӏу бан,bağırmak
1014,schreien::V,чӏу бан,haykırmak
1015,stöhnen::V,угь-къак тӏун,inlemek
1016,zittern::V,зурзу чин,titremek
1017,zittern::V,зурзу тӏун,titremek
1018,leben::V,ялапар хъанан,yaşamak
1019,leben::V,ялапар хъанан,hayatta olmak
1020,geboren werden::V,ан,doğmak
1021,atmen::V,ссихӏ ласлан,solunmak
1022,atmen::V,ссихӏ ласлан,nefes almak
1023,atmen::V,ссихӏ бигьлан,solunmak
1024,atmen::V,ссихӏ бигьлан,nefes almak
1025,trinken::V,хӏачӏан,içmek
1026,trinken::V,хӏачӏлан,içmek
1027,essen::V,канан,yemek
1028,schlucken::V,кьюлтӏа тӏун,yutmak
1029,müde werden::V,аьхчӏин,yorulmak
1030,einschlafen::V,шанан икӏан,uykuya dalmak
1031,schlafen::V,шанан,uyumak
1032,aufwachen::V,чантӏ учин,uyanmak
1033,aufstehen::V,бизан,kalkmak
1034,aufstehen::V,бизан,yataktan kalkmak
1035,sich erholen::V,бигьалаган,dinlenmek
1036,krank werden::V,къашай хьун,hastalanmak
1037,krank sein::V,къашай хъанан,hasta olmak
1038,krank sein::V,къашавай икӏан,hasta olmak
1039,schmerzen::V,цӏун,ağrımak
1040,husten::V,хъугьу чин,öksürmek
1041,husten::V,хъугьу тӏун,öksürmek
1042,genesen::V,хъин хьун,şifa bulmak
1043,genesen::V,сагъ лаган,şifa bulmak
1044,sterben::V,ивчӏан,ölmek
1045,sterben::V,ивчӏан,vefat etmek
1046,umkommen::V,лиллан,ölmek
1047,umkommen::V,литӏлан,ölmek
1048,umkommen::V,ажал биян,ölmek
1049,umkommen::V,личӏи хьун,ölmek
1050,umkommen::V,иакьлу хьун,ölmek
1051,umkommen::V,ахир жан хъанан,ölmek
1052,umkommen::V,рухӏирачӏа икӏан,ölmek
1053,sich bewegen::V,сукку хьун,hareket etmek
1054,sich rühren::V,сукку хьун,kımıldanmak
1055,sich erheben::V,бизан,kalkmak
1056,sich erheben::V,бизан,ayağa kalkmak
1057,sich setzen::V,щяикӏан,oturmak
1058,sich setzen::V,щябикӏан,oturmak
1059,hinfallen::V,багьан,yere düşmek
1060,laufen::V,занан,yürümek
1061,schreiten::V,ша ласлан,yürümek
1062,schreiten::V,ша ласлан,adım atmak
1063,spazierengehen::V,сайр буллан,gezmek
1064,spazierengehen::V,сайр буллан,dolaşmak
1065,eilen::V,анавар буккан,seğirtmek
1066,sich beeilen::V,анавар буккан,acele etmek
1067,sausen::V,никъа щилан,hızla gitmek
1068,sausen::V,никъа щун,hızla gitmek
1069,rennen::V,лечлан,koşmak
1070,springen::V,тӏанкӏ дан,atlamak
1071,springen::V,тӏанкӏ дан,sıçramak
1072,klettern::V,лахълан,tırmanmak
1073,schaukeln::V,гьайжак бигьлан,sallanmak
1074,kriechen::V,ххярк тӏун,sürünmek
1075,schwimmen::V,гьузун,yüzmek
1076,tauchen::V,лултту уккан,dalmak
1077,rudern::V,бяхлан,kürek çekmek
1078,rudern::V,батӏлан,kürek çekmek
1079,rudern::V,ххялаххи дуклан,kürek çekmek
1080,fahren::V,гьан,gitmek
1081,fliegen::V,лехлан,uçmak
1082,gehen::V,нан,gitmek
1083,weggehen::V,ялагьан,gitmek
1084,abfahren::V,гьан,kalkmak
1085,anhalten::V,бацӏан,durmak
1086,hineingehen::V,буххан,içeri girmek
1087,eintreten::V,буххан,girmek
1088,kommen::V,учӏан,gelmek
1089,ankommen::V,биян,varmak
1090,ankommen::V,бучӏан,varmak
1091,zurückkommen::V,зана хъун,dönmek
1092,zurückkommen::V,зана бикӏан,dönmek
1093,bleiben::V,личӏан,kalmak
1094,warten::V,ялугьлан,beklemek
1095,erwarten::V,ялугьлан,beklemek
1096,suchen::V,луглан,aramak
1097,finden::V,лякъин,bulmak
1098,versuchen::V,ххал буллан,denemek
1099,vorbereiten::V,хӏадур бан,hazırlamak
1100,lieben::V,эшкьи хьуиу бикӏан,sevmek
1101,mögen::V,ххиран бикӏан,beğenmek
1102,lachen::V,хъян,gülmek
1103,weinen::V,аьтӏун,ağlamak
1104,schimpfen::V,дяъван,küfretmek
1105,schimpfen::V,ссугайи агьан,küfretmek
1106,sich ärgern::V,ссибизлан,kızmak
1107,sich fürchten::V,ингъауслан,korkmak
1108,fürchten::V,хӏучӏ тӏун,korkmak
1109,fliehen::V,ака бан,kaçmak
1110,flüchten::V,лихъан,kaçmak
1111,sehen::V,чӏалан,görmek
1112,anschauen::V,урган,seyretmek
1113,ansehen::V,буруглан,bakmak
1114,hören::V,баллан,duymak
1115,hören::V,баллан,işitmek
1116,zuhören::V,вичӏи дихьлан,dinlemek
1117,probieren::V,тӏин ххал буллан,denemek
1118,probieren::V,тӏин ххал буллан,tadına bakmak
1119,riechen::V,ссунтӏа тӏун,kokusunu almak
1120,fühlen::V,дакӏнил буслан,duymak
1121,fühlen::V,дакӏнил буслан,hissetmek
1122,scheinen::V,ххан,görünmek
1123,scheinen::V,бизан,görünmek
1124,scheinen::V,ххан бикӏлай бикӏан,görünmek
1125,vernehmen::V,баян,haber almak
1126,frieren::V,лигьулул хъанан,üşümek
1127,tun::V,бан,etmek
1128,tun::V,бан,yapmak
1129,können::V,хьун,bilmek
1130,anfangen::V,дайдишин,başlamak
1131,beenden::V,къуртал бан,bitirmek
1132,aufhören::V,кьабагьан,bitmek
1133,gelingen::V,бюхъан,başarmak
1134,öffnen::V,тӏитӏин,açmak
1135,schließen::V,лакьин,kapamak
1136,stellen::V,дацӏан дан,koymak
1137,stellen::V,бишин,koymak
1138,setzen::V,щяитан,koymak
1139,setzen::V,щяитан,oturtmak
1140,legen::V,бишин,koymak
1141,legen::V,бишин,yatırmak
1142,berühren::V,ка щун,dokunmak
1143,verbinden::V,бахӏин,bağlamak
1144,verbinden::V,бахӏин,birleştirmek
1145,verbinden::V,дахӏин,bağlamak
1146,verbinden::V,дахӏин,birleştirmek
1147,bedecken::V,ялтту бущин,örtmek
1148,bedecken::V,ялтту бущин,kaplamak
1149,bedecken::V,ялтту бакьин,örtmek
1150,bedecken::V,ялтту бакьин,kaplamak
1151,aufhängen::V,лахъан,asmak
1152,anzünden::V,лахъан,yakmak
1153,anzünden::V,лахъан,ateşlemek
1154,aufheben::V,гьаз бан,kaldırmak
1155,zurücklassen::V,кьаитан,geride bırakmak
1156,zurücklassen::V,битан,geride bırakmak
1157,verlieren::V,дакъа дан,yitirmek
1158,verlieren::V,дакъа дан,kaybetmek
1159,fallen lassen::V,рутан,düşürmek
1160,machen::V,дан,yapmak
1161,herstellen::V,яраг ишла бувиу бан,yapmak
1162,herstellen::V,яраг ишла бувиу бан,imal etmek
1163,bauen::V,дан,kurmak
1164,bauen::V,дан,inşa etmek
1165,reparieren::V,дакьин дан,onarmak
1166,reparieren::V,дакьин дан,tamir etmek
1167,verbessern::V,ххуй дан,düzeltmek
1168,ändern::V,баххана бан,değiştirmek
1169,graben::V,дуклан,kazmak
1170,beugen::V,лахӏан бан,eğmek
1171,beugen::V,кьус бикӏан,eğmek
1172,biegen::V,баччин,bükmek
1173,biegen::V,лахӏан бан,bükmek
1174,drehen::V,гьанан,çevirmek
1175,drehen::V,гьанан,döndürmek
1176,wenden::V,кӏура баен бан,çevirmek
1177,umdrehen::V,кӏура баен бан,çevirmek
1178,heben::V,гьаз бан,kaldırmak
1179,hochheben::V,гьаз бан,yukarı kaldırmak
1180,ergreifen::V,хъап дан,tutmak
1181,ergreifen::V,хъап дан,yakalamak
1182,ergreifen::V,хъап увиу угьан,tutmak
1183,ergreifen::V,хъап увиу угьан,yakalamak
1184,halten::V,бугьлан,tutmak
1185,drücken::V,кьюч бигьлан,sıkmak
1186,schieben::V,щун,itmek
1187,schieben::V,щун,sürmek
1188,lecken::V,ланцӏа тӏун,yalamak
1189,beißen::V,хъапа тӏун,ısırmak
1190,beißen::V,кьацӏа тӏун,ısırmak
1191,abreißen::V,буцан,koparmak
1192,abschneiden::V,бухъан,keserek ayırmak
1193,abschneiden::V,кьукьин,keserek ayırmak
1194,binden::V,бахӏин,bağlamak
1195,binden::V,дахӏин,bağlamak
1196,brechen::V,гъагъан,kırmak
1197,klopfen::V,кьутӏа тӏун,çalmak
1198,hauen::V,рищун,vurmak
1199,kleben::V,лачӏун буллан,yapıştırmak
1200,reiben::V,ссуку буллан,ovmak
1201,reiben::V,ссуку буллан,sürtmek
1202,streichen::V,дугъан,sürmek
1203,streichen::V,аьгъу дан,sürmek
1204,schneiden::V,духълан,kesmek
1205,schneiden::V,кьукьлан,kesmek
1206,schütteln::V,хъюлчу буллан,sarsmak
1207,schütteln::V,хъюлчу буллан,çalkamak
1208,schwenken::V,палцӏ дуллан,sallamak
1209,schütten::V,рутӏин,dökmek
1210,schütten::V,рутӏин,akıtmak
1211,füllen::V,буцӏин бан,doldurmak
1212,einwickeln::V,кай-кай бан,sarmak
1213,tragen::V,ларсун занан,taşımak
1214,tragen::V,ларсун ачин,taşımak
1215,schleppen::V,ххилан,sürüklemek
1216,aufbewahren::V,ядан,saklamak
1217,aufbewahren::V,ядуллан,saklamak
1218,werfen::V,личин,atmak
1219,fangen::V,бугьан,tutmak
1220,fangen::V,бугьан,yakalamak
1221,fangen::V,бугьлан,tutmak
1222,fangen::V,бугьлан,yakalamak
1223,verstecken::V,ладитан,saklamak
1224,verstecken::V,кьюлтӏ дан,saklamak
1225,verstecken::V,дахьлаган дан,saklamak
1226,teilen::V,бачӏин,bölmek
1227,teilen::V,бачӏин,ayırmak
1228,teilen::V,бутӏа бан,bölmek
1229,teilen::V,бутӏа бан,ayırmak
1230,schicken::V,тӏайла буккан,yollamak
1231,schicken::V,тӏайла буккан,göndermek
1232,bringen::V,диян дан,getirmek
1233,hinzufügen::V,ххи бан,katmak
1234,hinzufügen::V,ххи бан,eklemek
1235,bekommen::V,ласун,almak
1236,bekommen::V,ласун,eline geçmek
1237,erhalten::V,ласун,almak
1238,nehmen::V,ласун,almak
1239,wählen::V,бувчӏин,seçmek
1240,auswählen::V,бувчӏин,seçmek
1241,auswählen::V,бувчӏин,ayırmak
1242,auswählen::V,язи бугьан,seçmek
1243,auswählen::V,язи бугьан,ayırmak
1244,bewahren::V,ядан,korumak
1245,behindern::V,дайщишруду дуллан,engellemek
1246,verderben::V,зия дан,bozmak
1247,beschädigen::V,зарал буллан,zedelemek
1248,beschädigen::V,зарал буллан,ziyan vermek
1249,zerbrechen::V,гьагъан,kırmak
1250,zerbrechen::V,гьагъан бан,kırmak
1251,zerreißen::V,ххяхха дуккан,yırtmak
1252,zerstören::V,лекьан дан,yıkmak
1253,zerstören::V,лекьан дан,tahrip etmek
1254,verbrennen::V,ччуччин,yakmak
1255,geben::V,дулун,vermek
1256,reichen::V,дулун,uzatmak
1257,schenken::V,пишкаш дан,hediye etmek
1258,schenken::V,багъишла дан,hediye etmek
1259,schenken::V,ихӏсандалун дуллун,hediye etmek
1260,versprechen::V,банна чин,vaat etmek
1261,loben::V,цӏа дан,övmek
1262,küssen::V,ппай тӏун,öpmek
1263,wiegen::V,гьуркку тӏун,sallamak
1264,wiegen::V,гьуркку буллан,sallamak
1265,wiegen::V,гьуркку бан,sallamak
1266,wecken::V,чантӏ учин ан,uyandırmak
1267,zeigen::V,ккаккан бан,göstermek
1268,führen::V,буцин,gezdirmek
1269,führen::V,буцин,yol göstermek
1270,lehren::V,лахьхьин бан,okutmak
1271,lehren::V,лахьхьин бан,öğretmek
1272,lehren::V,лахьхьин буллан,okutmak
1273,lehren::V,лахьхьин буллан,öğretmek
1274,unterrichten::V,дарс дишаван,öğretmek
1275,aufziehen::V,хъуна ан,yetiştirmek
1276,aufziehen::V,тарбия ан,yetiştirmek
1277,leiten::V,каялувшиву дан,yönetmek
1278,leiten::V,каялувшиву дан,idare etmek
1279,einladen::V,хъамалу оьвчин,davet etmek
1280,vereinigen::V,ца бан,birleştirmek
1281,besuchen::V,ялун уххан,uğramak
1282,besuchen::V,ялун уххан,ziyaret etmek
1283,besuchen::V,ялун уххан,görmeye gitmek
1284,treffen::V,хьуна бакьин,rastlamak
1285,treffen::V,хьуна бакьин,isabet etmek
1286,sich versammeln::V,батӏин,toplanmak
1287,spielen::V,тӏуркӏу тӏун,oynamak
1288,singen::V,балай тӏун,söylemek
1289,singen::V,балай тӏун,şarkı söylemek
1290,tanzen::V,къавтӏун,oynamak
1291,tanzen::V,къавтӏун,dans etmek
1292,sich trennen::V,ппив хьун,ayrılmak
1293,verlassen::V,увккун гьан,bırakmak
1294,verlassen::V,увккун гьан,terk etmek
1295,retten::V,ххассал бан,kurtarmak
1296,bewachen::V,къарал бан,gözetmek
1297,schützen::V,ябан,korumak
1298,verteidigen::V,буруччин,savunmak
1299,sich schlagen::V,биян,dövüşmek
1300,schießen::V,битлан,ateş etmek
1301,siegen::V,ххув хьун,yenmek
1302,siegen::V,ххувшаву ласун,yenmek
1303,ärgern::V,ссибизан уллан,kızdırmak
1304,schlagen::V,рищун,dövmek
1305,stechen::V,кьутӏин,sokmak
1306,stechen::V,кьутӏин,batırmak
1307,stoßen::V,щун,itmek
1308,stehlen::V,дацин,çalmak
1309,stören::V,кьючин,bozmak
1310,stören::V,кьючин,etkilemek
1311,belästigen::V,бизар уллан,rahatsız etmek
1312,verbergen::V,лабитан,saklamak
1313,verbergen::V,кӏучӏ бан,saklamak
1314,täuschen::V,хъяврин ан,aldatmak
1315,betrügen::V,аьикьин ан,aldatmak
1316,betrügen::V,аьикьин ан,dolandırmak
1317,töten::V,ивчӏан,öldürmek
1318,wohnen::V,оьрму бутлан,oturmak
1319,arbeiten::V,зун,çalışmak
1320,sammeln::V,ттихӏин,toplamak
1321,sammeln::V,вив дишин,toplamak
1322,pflücken::V,риттун,koparmak
1323,jagen::V,авли занан,avlanmak
1324,fischen::V,чавахъру бугьлан,balık tutmak
1325,fassen::V,бугьан,tutmak
1326,fassen::V,бугьан,yakalamak
1327,hüten::V,урттуйн бакьлан,otlatmak
1328,treiben::V,дачин дуллан,gütmek
1329,treiben::V,лихъан буллан,gütmek
1330,anbinden::V,бахӏин,bağlamak
1331,füttern::V,канаки буллан,beslemek
1332,melken::V,ттизин,sağmak
1333,hacken::V,мюрш буллан,yarmak
1334,hacken::V,мюрш бан,yarmak
1335,gießen::V,щин дишин,sulamak
1336,reifen::V,диян,olgunlaşmak
1337,zubereiten::V,хӏадур дан,hazırlamak
1338,zubereiten::V,хӏадур бан,hazırlamak
1339,kochen::V,шашан,pişirmek
1340,kochen::V,шашан,kaynatmak
1341,kochen::V,шашан дуллан,pişirmek
1342,kochen::V,шашан дуллан,kaynatmak
1343,backen::V,бишлан,pişirmek
1344,backen::V,бишлан,fırında pişirmek
1345,backen::V,шахьлан,pişirmek
1346,backen::V,шахьлан,fırında pişirmek
1347,braten::V,цӏарайх дуллан,kızartmak
1348,umrühren::V,хӏала бан,karıştırmak
1349,stricken::V,щащлан,örmek
1350,stricken::V,щащан,örmek
1351,nähen::V,дуруххан,dikmek
1352,färben::V,ранг щун,boyamak
1353,reinigen::V,марцӏ бан,temizlemek
1354,waschen::V,шюшин,yıkamak
1355,abwischen::V,лишин,silmek
1356,spülen::V,вилаган,çalkamak
1357,fegen::V,башин,süpürmek
1358,kehren::V,бахьлан,süpürmek
1359,baden::V,щинавун учӏлан,yıkanmak
1360,baden::V,щинавун учӏлан,banyo yapmak
1361,sich waschen::V,диссун,yıkanmak
1362,sich waschen::V,лажин диссун,yıkanmak
1363,sich waschen::V,лажин дислан,yıkanmak
1364,sich waschen::V,биссун,yıkanmak
1365,sich waschen::V,чурх бислан,yıkanmak
1366,ausziehen::V,ликкан,çıkarmak
1367,anziehen::V,лаххан,giymek
1368,sich anziehen::V,янна лаххан,giyinmek
1369,kämmen::V,ттарал дуккан,taramak
1370,schmücken::V,чӏюлу бан,süslemek
1371,sagen::V,учин,demek
1372,sagen::V,учин,söylemek
1373,sprechen::V,гъалгъа тӏун,konuşmak
1374,reden::V,гъалгъа тӏун,konuşmak
1375,sich unterhalten::V,гъалгъа тӏун,sohbet etmek
1376,fragen::V,цӏуххин,sormak
1377,bitten::V,тавакъю буллан,dilemek
1378,bitten::V,тавакъю буллан,rica etmek
1379,erzählen::V,хавар бусан,bahsetmek
1380,erzählen::V,хавар бусан,hikâye etmek
1381,mitteilen::V,баян бан,bildirmek
1382,mitteilen::V,хавар бан,bildirmek
1383,nennen::V,цӏа дизан,adlandırmak
1384,rufen::V,оьвтӏун,çağırmak
1385,prahlen::V,цӏа дуллан,övünmek
1386,übersetzen::V,таржума бан,çevirmek
1387,übersetzen::V,таржума бан,tercüme etmek
1388,denken::V,пикри буллан,düşünmek
1389,glauben::V,вих хьун,inanmak
1390,glauben::V,вих хьун,zannetmek
1391,bemerken::V,хӏисав хъун,farkına varmak
1392,erkennen::V,увчӏин,tanımak
1393,begreifen::V,бувчӏин,anlamak
1394,begreifen::V,бувчӏин,kavramak
1395,lernen::V,лахьлан,öğrenmek
1396,lernen::V,лахьхьин,öğrenmek
1397,wissen::V,кӏулну бикӏан,bilmek
1398,wissen::V,хавар бикӏан,bilmek
1399,sich erinnern an::V,дакӏнин бутан,hatırlamak
1400,vergessen::V,хъама битан,unutmak
1401,messen::V,дуцин дуллан,ölçmek
1402,messen::V,дуцин дан,ölçmek
