,Concept_ID,av,fi
748,sofort::ADV,гьебсагӏат,heti
749,jetzt::ADV,гьанже,nyt
750,heute::ADV,жакъа,tänään
751,morgen::ADV,метер,huomenna
752,bald::ADV,гьабсагӏаталъ,pian
753,dann::ADV,цинги,sitten
754,gestern::ADV,сон,eilen
755,einst::ADV,цин,aikanaan
756,damals::ADV,гьебмехалъ,silloin
757,damals::ADV,гьебмехалъ,siihen aikaan
758,damals::ADV,гьебмехалда,silloin
759,damals::ADV,гьебмехалда,siihen aikaan
760,danach::ADV,цинги,sen jälkeen
761,danach::ADV,хадуса,sen jälkeen
762,vorher::ADV,цебе,ennen
763,zuerst::ADV,тӏоцебе,ensin
764,zuerst::ADV,тӏоцебе,ensiksi
765,einmal::ADV,цинцӏул,kerran
766,einmal::ADV,цихӏин,kerran
767,einmal::ADV,цоцӏул,kerran
768,manchmal::ADV,олоцӏул,joskus
769,oft::ADV,гӏемерго,usein
770,immer::ADV,кидаго,aina
771,niemals::ADV,киданиги,ei koskaan
772,hier::ADV,аниб,tässä
773,hier::ADV,аниб,täällä
774,hierhin::ADV,анибехун,tähän
775,von hier::ADV,гьаниса,tästä
776,von hier::ADV,гьаниса,täältä
777,dort::ADV,гьениб,siinä
778,dort::ADV,гьениб,siellä
779,dorthin::ADV,гьадаба,sinne
780,dorthin::ADV,гьадаба,tuonne
781,geradeaus::ADV,битӏутӏа,suoraan
782,vorwärts::ADV,цебехун,eteenpäin
783,rückwärts::ADV,нахъ-нахъ,taaksepäin
784,zurück::ADV,нахъе,takaisin
785,unten::ADV,ахакь,alhaalla
786,unten::ADV,гъоркь,alhaalla
787,hinab::ADV,эхебе,alas
788,oben::ADV,тӏад,ylhäällä
789,oben::ADV,тӏадехун,ylhäällä
790,hinauf::ADV,эхеде,ylös
791,überall::ADV,кибго,kaikkialla
792,ein wenig::ADV,дагьабго,vähän
793,kaum::ADV,хӏалалъ,tuskin
794,sehr::ADV,кутакалда,kovin
795,sehr::ADV,кутакалда,oikein
796,so::ADV,гьедин,näin
797,noch::ADV,жеги,vielä
798,nur::ADV,гӏӣцӏго,vain
799,nur::ADV,гӏӣцӏго,ainoastaan
800,wieder::ADV,на́хъеги,taas
801,wieder::ADV,на́хъеги,jälleen
802,vergebens::ADV,чӏалгӏаде,turhaan
803,vor::PRP,цебе,edessä
804,hinter::PRP,хадуса,takana
805,unter::PRP,ахакь,alla
806,unter::PRP,гъоркь,alla
807,neben::PRP,аскӏо,vieressä
808,zwischen::PRP,гьоркьоб,välillä
809,wegen::PRP,гьелда,takia
810,wegen::PRP,гьелда,vuoksi
811,dies::PRN,гьаб,tämä
812,dies::PRN,гьеб,tämä
813,das::PRN,доб,se
814,ich::PRN,дун,minä
815,du::PRN,дуца,sinä
816,er::PRN,доб,hän
817,wir::PRN,ниж,me
818,ihr::PRN,нуж,te
819,sie::PRN,дол,he
820,sie::PRN,эл,he
821,was::FPRN,щиб,mikä
822,wer::FPRN,щиб,ken
823,wer::FPRN,щиб,kuka
824,wo::FADV,киб,missä
825,wo::FADV,кибехун,missä
826,wohin::FADV,кибехун,mihin
827,wie::FADV,кин,miten
828,wie::FADV,кин,kuinka
829,warum::FADV,щай,miksi
830,wieviel::FNUM,кигӏан,paljonko
831,wieviel::FNUM,кигӏан,kuinka paljon
832,eins::NUM,цо,yksi
833,zwei::NUM,кӏиго,kaksi
834,drei::NUM,лъабго,kolme
835,vier::NUM,ункъо,neljä
836,fünf::NUM,щуго,viisi
837,sechs::NUM,анлъго,kuusi
838,sieben::NUM,анкьго,seitsemän
839,acht::NUM,микьго,kahdeksan
840,neun::NUM,ичӏго,yhdeksän
841,zehn::NUM,анцӏго,kymmenen
842,elf::NUM,анцӏила цо,yksitoista
843,zwölf::NUM,кӏиго-анцӏила,kaksitoista
844,zwanzig::NUM,къого,kaksikymmentä
845,dreißig::NUM,лъеберго,kolmekymmentä
846,vierzig::NUM,кӏикъого,neljäkymmentä
847,fünfzig::NUM,кӏикъо́ялда анцӏго,viisikymmentä
848,sechzig::NUM,лъабкъого,kuusikymmentä
849,siebzig::NUM,лъабкъо́ялда анцӏго,seitsemänkymmentä
850,achtzig::NUM,ункъого,kahdeksankymmentä
851,neunzig::NUM,ункъоялда а́нцӏила,yhdeksänkymmentä
852,hundert::NUM,нусго,sata
853,tausend::NUM,азарго,tuhat
854,und::CNJ,ва,ja
855,und::CNJ,-ги,ja
856,oder::CNJ,ялъуни,tai
857,stehen::V,бахъунчӏезе,seisoa
858,sitzen::V,гӏодов чӏезе,istua
859,liegen::V,бегизе,maata
860,hängen::V,базе,riippua
861,werden::V,бахъине,tulla
862,werden::V,бахъине,joutua
863,passieren::V,лъугьине,sattua
864,passieren::V,лъугьине,tapahtua
865,passieren::V,лъугьа-бахъине,sattua
866,passieren::V,лъугьа-бахъине,tapahtua
867,beginnen::V,байбихьизе,alkaa
868,enden::V,лъугӏизе,loppua
869,enden::V,лъугӏизе,päättyä
870,wechseln::V,хиса-басизе,vaihtua
871,wechseln::V,хиса-басизе,vaihdella
872,wechseln::V,хисизе,vaihtua
873,wechseln::V,хисизе,vaihdella
874,aufgehen[Sonne]::V,баккизе,nousta
875,untergehen[Sonne]::V,щинкӏизе,laskea
876,scheinen[Sonne]::V,къалъ-къалъизе,paistaa
877,donnern::V,гъугъазе,jyristä
878,wehen::V,пуйзе,tuulla
879,wehen::V,пуйзе,puhaltaa
880,strömen::V,чвахизе,virrata
881,fließen::V,чвахизе,valua
882,fließen::V,чвахизе,juosta
883,sich drehen::V,сверизе,pyöriä
884,schwanken::V,хьвагӏезе,horjua
885,schwanken::V,багъа-бачаризе,horjua
886,schwingen::V,щвартӏезе,heilua
887,schwingen::V,щвартӏезе,värähdellä
888,fallen::V,бортизе,pudota
889,fallen::V,бортизе,langeta
890,brennen::V,рекӏине,palaa
891,rauchen::V,кӏкӏуй буризе,savuta
892,regnen::V,базе,sataa
893,gefrieren::V,гӏу́низе,jäätyä
894,tauen::V,биаризе,sulaa
895,schmelzen::V,биине,sulaa
896,trocknen::V,бакъвазе,kuivua
897,sieden::V,гьалдезе,kiehua
898,faulen::V,махӏцине,mädätä
899,verfaulen::V,туризе,mädätä
900,verfaulen::V,туризе,mädäntyä
901,reißen::V,бихъизе,revetä
902,versinken::V,гъанкъизе,upota
903,versinken::V,гъанкъизе,vajota
904,vergehen::V,базе,kulua
905,vergehen::V,бахъизе,kulua
906,vergehen::V,ине,kulua
907,erscheinen::V,баккизе,ilmestyä
908,verschwinden::V,къине,kadota
909,verschwinden::V,билизе,kadota
910,sinken::V,гӏодо́бе ккезе,vajota
911,abnehmen::V,тӏаса камизе,vähetä
912,zunehmen::V,гӏемерлъизе,kasvaa
913,zunehmen::V,гӏемерлъизе,lisääntyä
914,steigen::V,бахине,nousta
915,wachsen::V,кӏодолъизе,kasvaa
916,glänzen::V,цӏвакизе,kiiltää
917,funkeln::V,паркъезе,kipinöidä
918,lärmen::V,хъудизе,meluta
919,lärmen::V,чӏиргъдизе,meluta
920,läuten::V,кьабизе,soida
921,klingeln::V,кьабизе,soida
922,klirren::V,зваргъизе,kalista
923,brausen::V,гьалаглъизе,kohista
924,rauschen::V,шуршудизе,kohista
925,klingen::V,бахъине,soida
926,bellen::V,гъанчдезе,haukkua
927,heulen::V,рурудизе,ulvoa
928,blasen::V,гьохьизе,puhaltaa
929,pfeifen::V,гьещтӏезе,viheltää
930,schreien::V,ахӏизе,kirkua
931,schreien::V,ахӏдезе,kirkua
932,stöhnen::V,зигардизе,voihkia
933,zittern::V,дарран,vapista
934,zittern::V,гьаргьадизе,vapista
935,leben::V,бетӏербахъизе,elää
936,geboren werden::V,лъугьине,syntyä
937,atmen::V,хӏухьел биччазе,hengittää
938,trinken::V,гьекъезе,juoda
939,essen::V,квине,syödä
940,essen::V,кваназе,syödä
941,schlucken::V,кӏкӏвине,niellä
942,schlucken::V,къулчӏизе,niellä
943,müde werden::V,сваказе,uupua
944,einschlafen::V,кьижизе,uinahtaa
945,einschlafen::V,гъапуллъизе,uinahtaa
946,schlafen::V,кьижизе,maata
947,schlafen::V,кьижизе,nukkua
948,aufwachen::V,бигьине,herätä
949,aufstehen::V,бахъине,nousta
950,aufstehen::V,бахъине,nousta ylös
951,aufstehen::V,тӏадебахъине,nousta
952,aufstehen::V,тӏадебахъине,nousta ylös
953,sich erholen::V,хьи бахъизе,levätä
954,sich erholen::V,хӏалхьи гьабизе,levätä
955,krank werden::V,унтизе,sairastua
956,krank sein::V,унтизе,potea
957,krank sein::V,унтизе,sairastaa
958,schmerzen::V,унтизе,särkeä
959,schmerzen::V,унтизе,kivistää
960,husten::V,хъегӏизе,yskiä
961,genesen::V,лъилъизе,toipua
962,sterben::V,хвезе,kuolla
963,umkommen::V,гьалаглъизе,saada surmansa
964,umkommen::V,гьалаглъизе,kuolla
965,sich bewegen::V,багъаризе,liikkua
966,sich bewegen::V,багъаргъизе,liikkua
967,sich rühren::V,багъаризе,liikahtaa
968,sich erheben::V,тӏадебахъине,nousta
969,sich erheben::V,бахъине,nousta
970,sich setzen::V,гӏодов чӏезе,istuutua
971,hinfallen::V,щапизе,kaatua
972,laufen::V,хьвадизе,kävellä
973,schreiten::V,чӏезе,astua
974,schreiten::V,чӏезе,astella
975,spazierengehen::V,тира-сверизе,kävellä
976,eilen::V,ракӏхӏалакине,kiirehtiä
977,eilen::V,дуризе,kiirehtiä
978,sich beeilen::V,дуризе,kiirehtiä
979,sich beeilen::V,дуризе,olla kiireissään
980,sich beeilen::V,гӏедегӏизе,kiirehtiä
981,sich beeilen::V,гӏедегӏизе,olla kiireissään
982,sausen::V,тӏуризе,rynnätä
983,sausen::V,тӏуризе,viilettää
984,rennen::V,бекеризе,juosta
985,springen::V,кӏанцӏизе,hypätä
986,klettern::V,хархадизе,kiivetä
987,schaukeln::V,гьерщезе,kiikkua
988,kriechen::V,хъурщизе,ryömiä
989,schwimmen::V,лъедезе,uida
990,tauchen::V,букъардизе,sukeltaa
991,rudern::V,хазе,soutaa
992,fahren::V,ине,ajaa
993,fahren::V,ине,kulkea
994,fliegen::V,боржине,lentää
995,gehen::V,ине,käydä
996,weggehen::V,ине,lähteä
997,weggehen::V,ине,poistua
998,abfahren::V,къокъине,lähteä
999,anhalten::V,чӏезе,pysähtyä
1000,anhalten::V,чӏезе,seisahtua
1001,anhalten::V,тархъизе,pysähtyä
1002,anhalten::V,тархъизе,seisahtua
1003,anhalten::V,лъалхъизе,pysähtyä
1004,anhalten::V,лъалхъизе,seisahtua
1005,hineingehen::V,тӏаделъугьине,mennä sisään
1006,eintreten::V,лъугьине,astua sisään
1007,kommen::V,бачӏине,tulla
1008,ankommen::V,щвезе,saapua
1009,ankommen::V,тӏадебачӏине,saapua
1010,zurückkommen::V,тадбуссине,palata
1011,zurückkommen::V,тӏадбуссине,palata
1012,bleiben::V,чӏезе,jäädä
1013,bleiben::V,чӏезе,viipyä
1014,bleiben::V,хутӏизе,jäädä
1015,bleiben::V,хутӏизе,viipyä
1016,warten::V,чӏезе,odottaa
1017,erwarten::V,балагьизе,odottaa
1018,suchen::V,балагьизе,etsiä
1019,finden::V,батизе,löytää
1020,versuchen::V,хӏалбихьизе,yrittää
1021,vorbereiten::V,хӏадурлъизабизе,valmistaa
1022,lieben::V,балай бегьизе,pitää
1023,lieben::V,балай бегьизе,rakastaa
1024,mögen::V,бокьизе,pitää
1025,mögen::V,бокьизе,tykätä
1026,lachen::V,белъизе,nauraa
1027,weinen::V,гӏодизе,itkeä
1028,schimpfen::V,гъанчдезе,haukkua
1029,sich ärgern::V,вагъизе,suuttua
1030,sich ärgern::V,ццида́хине,suuttua
1031,sich fürchten::V,хӏинкъизе,pelätä
1032,fürchten::V,беркъазе,pelätä
1033,fürchten::V,хӏинкъа-къазе,pelätä
1034,fliehen::V,лъутизе,paeta
1035,flüchten::V,лъутизе,paeta
1036,sehen::V,бихьизе,nähdä
1037,anschauen::V,бертӏамизе,katsoa
1038,anschauen::V,балагьизе,katsoa
1039,ansehen::V,бала-гъалагьизе,katsoa
1040,hören::V,рагӏизе,kuulla
1041,zuhören::V,гӏенеккизе,kuunnella
1042,probieren::V,кӏалдиб хъва́зе,maistaa
1043,probieren::V,чӏамизе,maistaa
1044,riechen::V,су́нтӏизе,haistaa
1045,fühlen::V,чӏвазе,tuntea
1046,zu sehen sein::V,бихьизе,näkyä
1047,vernehmen::V,рагӏизе,kuulla
1048,frieren::V,цӏорозе,palella
1049,tun::V,гьабизе,tehdä
1050,können::V,кӏвезе,osata
1051,können::V,лъазе,osata
1052,wollen::V,бокьизе,tahtoa
1053,anfangen::V,байбихьизе,ruveta
1054,anfangen::V,байбихьизе,aloittaa
1055,beenden::V,тӏубазабизе,lopettaa
1056,beenden::V,лъугӏизабизе,lopettaa
1057,aufhören::V,бахъизе,loppua
1058,gelingen::V,бахъизе,onnistua
1059,geraten::V,бахъизе,sujua
1060,geraten::V,бахъизе,joutua
1061,öffnen::V,рагьизе,avata
1062,öffnen::V,рагьизе,aukaista
1063,schließen::V,къазе,sulkea
1064,stellen::V,чӏвазе,panna
1065,stellen::V,чӏвазе,asettaa
1066,setzen::V,рекӏинабизе,panna
1067,setzen::V,рекӏинабизе,istuttaa
1068,setzen::V,гӏодор чӏезаризе,panna
1069,setzen::V,гӏодор чӏезаризе,istuttaa
1070,legen::V,лъезе,panna
1071,legen::V,лъезе,asettaa
1072,berühren::V,хъвазе,koskea
1073,berühren::V,хъвазе,koskettaa
1074,verbinden::V,хьухьине,liittää
1075,verbinden::V,хьухьине,yhdistää
1076,verbinden::V,бухьине,liittää
1077,verbinden::V,бухьине,yhdistää
1078,bedecken::V,кквезе,kattaa
1079,bedecken::V,кквезе,peittää
1080,aufhängen::V,базе,ripustaa
1081,anzünden::V,бакизе,sytyttää
1082,anzünden::V,рекӏинабизе,sytyttää
1083,zurücklassen::V,тезе,jättää
1084,verlieren::V,билизабизе,kadottaa
1085,fallen lassen::V,бортизабизе,pudottaa
1086,machen::V,гьабизе,tehdä
1087,herstellen::V,гьабизе,tuottaa
1088,herstellen::V,гьабизе,valmistaa
1089,herstellen::V,хӏадурлъизабизе,tuottaa
1090,herstellen::V,хӏадурлъизабизе,valmistaa
1091,bauen::V,базе,rakentaa
1092,bauen::V,гьабизе,rakentaa
1093,reparieren::V,къачӏазе,korjata
1094,verbessern::V,лъикӏлъизабизе,parantaa
1095,ändern::V,хисизабизе,muuttaa
1096,graben::V,бухъизе,kaivaa
1097,beugen::V,хьетӏизабизе,taivuttaa
1098,biegen::V,гьетӏизабизе,taivuttaa
1099,drehen::V,тиризабизе,kääntää
1100,drehen::V,свердизабизе,kääntää
1101,wenden::V,бегизе,kääntää
1102,umdrehen::V,бегизе,kääntää
1103,umdrehen::V,бега-битӏизе,kääntää
1104,heben::V,борхизе,nostaa
1105,heben::V,борхизе,kohottaa
1106,hochheben::V,борхалъизабизе,nostaa
1107,hochheben::V,борхизе,nostaa
1108,ergreifen::V,кквезе,tarttua
1109,halten::V,кквезе,pitää
1110,drücken::V,къазе,painaa
1111,drücken::V,къазе,puristaa
1112,drücken::V,къанцӏу́зе,painaa
1113,drücken::V,къанцӏу́зе,puristaa
1114,drücken::V,къвал ба́зе,painaa
1115,drücken::V,къвал ба́зе,puristaa
1116,schieben::V,хъилдизе,työntää
1117,kratzen::V,хачазе,raapia
1118,lecken::V,чӏикӏизе,nuolla
1119,beißen::V,хӏанчӏизе,purra
1120,beißen::V,хӏанчӏизабизе,purra
1121,abreißen::V,тӏезе,repiä
1122,abreißen::V,тӏезабизе,repiä
1123,abschneiden::V,къотӏизе,leikata poikki
1124,abschneiden::V,къотӏизе,leikata
1125,binden::V,бухьине,sitoa
1126,stecken::V,къазабизе,pistää
1127,brechen::V,бекизе,murtaa
1128,klopfen::V,дванкезе,koputtaa
1129,klopfen::V,дванкезе,kolkuttaa
1130,hauen::V,базе,lyödä
1131,kleben::V,бацӏцӏине,liimata
1132,reiben::V,хачазе,hieroa
1133,reiben::V,хачазе,hangata
1134,streichen::V,бахине,sivellä
1135,streichen::V,жужазе,sivellä
1136,schleifen::V,лъухьизе,hioa
1137,schneiden::V,къотӏизе,leikata
1138,rütteln::V,багъа-бачаризабизе,ravistaa
1139,schütteln::V,кӏобокӏизе,pudistaa
1140,schwenken::V,гьесадизе,heiluttaa
1141,schwenken::V,хьвагӏезабизе,heiluttaa
1142,schütten::V,тӏезе,kaataa
1143,füllen::V,цӏезабизе,täyttää
1144,einwickeln::V,жемизе,kääriä
1145,tragen::V,баччизе,kantaa
1146,schleppen::V,бехъерхъизе,raahata
1147,ziehen::V,цӏазе,vetää
1148,aufbewahren::V,цӏунизе,säilyttää
1149,werfen::V,рехизе,viskata
1150,fangen::V,кквезе,napata
1151,fangen::V,кквезе,ottaa kiinni
1152,packen::V,кквезе,tarttua
1153,verstecken::V,бахчизе,kätkeä
1154,verstecken::V,бахчизе,piilottaa
1155,teilen::V,бикьизе,jakaa
1156,schicken::V,битӏизе,lähettää
1157,bringen::V,баччизе,viedä
1158,hinzufügen::V,жубазе,lisätä
1159,bekommen::V,щвезе,saada
1160,erhalten::V,щвезе,saada
1161,erhalten::V,босизе,saada
1162,nehmen::V,босизе,ottaa
1163,wählen::V,бищизе,valita
1164,auswählen::V,тӏасабищизе,valikoida
1165,bewahren::V,цӏунизе,säilyttää
1166,behindern::V,квекӏен гьабизе,estää
1167,verderben::V,хвезабизе,pilata
1168,verderben::V,хвезабизе,turmella
1169,beschädigen::V,галгъазабизе,vioittaa
1170,beschädigen::V,галгъазабизе,vahingoittaa
1171,zerbrechen::V,щущазабизе,rikkoa
1172,zerreißen::V,бихъизе,repiä rikki
1173,zerreißen::V,бихъизе,repiä palasiksi
1174,zerstören::V,биххизабизе,hävittää
1175,verbrennen::V,бухӏизе,polttaa
1176,geben::V,кьезе,antaa
1177,reichen::V,кьезе,ojentaa
1178,schenken::V,кьезе,lahjoittaa
1179,versprechen::V,назру гьабизе,luvata
1180,wünschen::V,бокьизе,toivottaa
1181,loben::V,беццизе,ylistää
1182,loben::V,бецца-бекъизе,ylistää
1183,küssen::V,баизе,suudella
1184,wiegen::V,чӏучӏадизабизе,tuudittaa
1185,wiegen::V,чӏучӏадизабизе,keinuttaa
1186,zudecken::V,тӏадбигъине,peittää
1187,wecken::V,бигьинабизе,herättää
1188,zeigen::V,бихьизабизе,näyttää
1189,zeigen::V,бихьизабизе,osoittaa
1190,führen::V,бачине,johdattaa
1191,lehren::V,малъизе,opettaa
1192,lehren::V,цӏализабизе,opettaa
1193,unterrichten::V,цӏализабизе,opettaa
1194,aufziehen::V,гӏезабизе,kasvattaa
1195,leiten::V,нухмалъи гьабизе,johtaa
1196,antreiben::V,гӏедегӏизабизе,hoputtaa
1197,einladen::V,ахӏизе,kutsua
1198,einladen::V,тӏадеахӏизе,kutsua
1199,vereinigen::V,цолъизабизе,yhdistää
1200,besuchen::V,баккизе,vierailla
1201,besuchen::V,хьвадизе,vierailla
1202,treffen::V,дандчӏвазе,tavata
1203,sich versammeln::V,данделъизе,kokoontua
1204,sich versammeln::V,бакӏаризе,kokoontua
1205,spielen::V,басандизе,pelata
1206,spielen::V,басандизе,leikkiä
1207,singen::V,ахӏизе,laulaa
1208,tanzen::V,кьурдизе,tanssia
1209,sich trennen::V,батӏалъизе,erota
1210,verlassen::V,тезе,jättää
1211,verlassen::V,рехунтезе,jättää
1212,retten::V,хвасар гьабизе,pelastaa
1213,retten::V,хвасарлъизабизе,pelastaa
1214,bewachen::V,цӏунизе,vartioida
1215,schützen::V,цӏунизе,suojella
1216,verteidigen::V,цӏунизе,puolustaa
1217,sich schlagen::V,багъизе,tapella
1218,schießen::V,речӏчӏизе,ampua
1219,siegen::V,бергьине,voittaa
1220,ärgern::V,вагъизавизе,ärsyttää
1221,schlagen::V,кьабизе,lyödä
1222,treten::V,мал тункизе,potkaista
1223,stechen::V,къазабизе,pistää
1224,stoßen::V,тункизе,sysätä
1225,stoßen::V,тункизе,työntää
1226,stoßen::V,хъилдизе,sysätä
1227,stoßen::V,хъилдизе,työntää
1228,stehlen::V,щинкӏизабизе,varastaa
1229,stören::V,квекӏен гьабизе,häiritä
1230,stören::V,татубахъи гьабизе,häiritä
1231,belästigen::V,рахӏатхвезабизе,häiritä
1232,verbergen::V,бахчизе,kätkeä
1233,verbergen::V,балъго тезе,kätkeä
1234,täuschen::V,божуда рекӏкӏ гьабизе,harhauttaa
1235,täuschen::V,гуккизе,harhauttaa
1236,betrügen::V,хӏилла гьабизе,pettää
1237,betrügen::V,хӏилла гьабизе,petkuttaa
1238,betrügen::V,сандирахълъи гьабизе,pettää
1239,betrügen::V,сандирахълъи гьабизе,petkuttaa
1240,töten::V,чӏвазе,tappaa
1241,wohnen::V,яшав гьабизе,asua
1242,arbeiten::V,хӏалтӏизе,tehdä työtä
1243,arbeiten::V,хӏалтӏизе,työskennellä
1244,sammeln::V,бакӏаризе,koota
1245,sammeln::V,бакӏаризе,kerätä
1246,pflücken::V,бетӏизе,poimia
1247,jagen::V,чан гьабизе,metsästää
1248,fischen::V,ччугӏа кквезе,kalastaa
1249,fassen::V,кквезе,pyydystää
1250,fassen::V,кквезе,saalistaa
1251,hüten::V,кваназабизе,paimentaa
1252,treiben::V,гъезе,ajaa
1253,anbinden::V,бухьине,kytkeä
1254,füttern::V,кваназабизе,ruokkia
1255,melken::V,бечӏчӏизе,lypsää
1256,hacken::V,чӏвазе,hakata
1257,gießen::V,лъалъазе,kastella
1258,reifen::V,барщизе,kypsyä
1259,zubereiten::V,бежа-белъине,valmistaa
1260,kochen::V,белъине,keittää
1261,backen::V,базе,leipoa
1262,braten::V,бежизе,paistaa
1263,umrühren::V,багъаризе,hämmentää
1264,stricken::V,хьухьине,kutoa
1265,stricken::V,хьухьине,neuloa
1266,nähen::V,букъизе,ommella
1267,färben::V,кьер гьабизе,värjätä
1268,färben::V,кьер гьабизе,värittää
1269,reinigen::V,бацӏцӏине,puhdistaa
1270,waschen::V,чуризе,pestä
1271,abwischen::V,бацӏцӏине,pyyhkiä
1272,spülen::V,хулизе,huuhtoa
1273,fegen::V,лъухьизе,pyyhkäistä
1274,kehren::V,лъухьизе,lakaista
1275,baden::V,чордезе,kylpeä
1276,ausziehen::V,бахъизе,riisua
1277,anziehen::V,ретӏине,pukea ylleen
1278,sich anziehen::V,ретӏине,pukeutua
1279,kämmen::V,хазе,kammata
1280,schmücken::V,чӏухӏизабизе,koristaa
1281,schmücken::V,чӏухӏизабизе,kaunistaa
1282,sagen::V,бицине,sanoa
1283,sprechen::V,бицине,puhua
1284,reden::V,гаргадизе,keskustella
1285,sich unterhalten::V,гаргадизе,jutella
1286,fragen::V,цӏехезе,kysyä
1287,fragen::V,гьикъизе,kysyä
1288,bitten::V,гьаризе,pyytää
1289,erzählen::V,бицине,kertoa
1290,mitteilen::V,лъазабизе,ilmoittaa
1291,nennen::V,цӏар лъезе,kutsua
1292,nennen::V,цӏар лъезе,nimittää
1293,rufen::V,ахӏизе,kutsua
1294,prahlen::V,беццаризе,kerskailla
1295,übersetzen::V,буссинабизе,kääntää
1296,denken::V,ургъизе,miettiä
1297,denken::V,ургъизе,ajatella
1298,glauben::V,божизе,uskoa
1299,bemerken::V,берречӏчӏизе,huomata
1300,erkennen::V,лъазе,tunnistaa
1301,erkennen::V,батӏаго бахъизе,tunnistaa
1302,begreifen::V,бичӏчӏизе,ymmärtää
1303,lernen::V,цӏализе,oppia
1304,wissen::V,лъазе,tietää
1305,sich erinnern an::V,ракӏалде щвезе,muistaa
1306,vergessen::V,кӏочене,unohtaa
1307,messen::V,борцине,mitata
1308,zählen::V,рикӏкӏине,laskea
1309,rechnen::V,рикӏкӏине,laskea
1310,lesen::V,цӏализе,lukea
1311,malen::V,бахъизе,maalata
1312,zeichnen::V,бахъизе,piirtää
1313,zeichnen::V,бахъизе,piirustaa
1314,schreiben::V,хъвазе,kirjoittaa
1315,besitzen::V,щвезе,omistaa
1316,besitzen::V,бу́кӏине,omistaa
1317,kaufen::V,босизе,ostaa
1318,verkaufen::V,бичизе,myydä
1319,bezahlen::V,кьезе,maksaa
1320,zahlen::V,кьезе,maksaa
1321,ertragen::V,баччизе,kestää
1322,Auge::N,,silmä
1323,Sehne::N,,jänne
1324,Funke::N,,kipinä
1325,Moor::N,,räme
1326,Elch::N,,hirvi
1327,Beere::N,,marja
1328,Gedächtnis::N,,muisti
1329,Ton::N,,sävel
1330,Winkel::N,,kulma
1331,Menge::N,,määrä
1332,Stütze::N,,noja
1333,Figur::N,,kuvio
1334,Schuh::N,,kenkä
1335,Schnur::N,,naru
1336,Schnur::N,,nuora
1337,Leine::N,,talutushihna
1338,Geschäft::N,,liike
1339,voll::A,,täysi
1340,lange::ADV,,kauan
1341,lange::ADV,,pitkään
1342,später::ADV,,myöhemmin
1343,nicht::ADV,,ei
1344,schon::ADV,,jo
1345,durch::PRP,,läpi
1346,durch::PRP,,kautta
1347,alles::PRN,,kaikki
1348,rühren::V,,liikuttaa
1349,scheinen::V,,tuntua
1350,aufheben::V,,ylös nostaa
1351,aufheben::V,,nostaa
1352,lassen::V,,antaa
1353,sich waschen::V,,peseytyä
1354,verstehen::V,,ymmärtää
1355,beherrschen::V,,hallita
