,Concept_ID,vep,bg
854,ich::PRN,minä,аз
855,du::PRN,sinä,ти
856,er::PRN,hän,той
857,wir::PRN,mö,ние
858,ihr::PRN,tö,вие
859,sie::PRN,hö,те
860,was::FPRN,mi,що
861,was::FPRN,mi,какво
862,wer::FPRN,ken,кой
863,wo::FADV,kus,къде
864,wohin::FADV,kuna,накъде
865,wohin::FADV,kuna,накъдето
866,wie::FADV,kut,как
867,wie::FADV,mit',как
868,warum::FADV,mikš,защо
869,wieviel::FNUM,äjak,колко
870,wieviel::FNUM,kuverz',колко
871,eins::NUM,üks',един
872,zwei::NUM,kaks',два
873,drei::NUM,koume,три
874,vier::NUM,nel'l',четири
875,fünf::NUM,viž,пет
876,sechs::NUM,kuz',шест
877,sieben::NUM,seičeme,седем
878,acht::NUM,kahesa,осем
879,neun::NUM,ühesa,девет
880,zehn::NUM,kümne,десет
881,elf::NUM,üks'toštkümne,единайсет
882,elf::NUM,üks'toštkümne,единадесет
883,zwölf::NUM,kaks'toštkümne,дванайсет
884,zwölf::NUM,kaks'toštkümne,дванадесет
885,zwanzig::NUM,kaks'kümne,двайсет
886,zwanzig::NUM,kaks'kümne,двадесет
887,dreißig::NUM,koumekümne,тридесет
888,vierzig::NUM,nel'l'kümne,четиридесет
889,fünfzig::NUM,vižkümne,петдесет
890,sechzig::NUM,kuz'kümne,шестдесет
891,siebzig::NUM,seičemekümne,седемдесет
892,achtzig::NUM,kahesakümne,осемдесет
893,neunzig::NUM,ühesakümne,деветдесет
894,hundert::NUM,sada,сто
895,tausend::NUM,tuha,хиляда
896,und::CNJ,i,а
897,und::CNJ,i,та
898,und::CNJ,da,а
899,und::CNJ,da,та
900,oder::CNJ,vai,или
901,stehen::V,seišta,стоя
902,sitzen::V,ištta,седя
903,liegen::V,venuda,лежа
904,hängen::V,ripta,вися
905,werden::V,lindä,бъда
906,werden::V,lindä,стана
907,werden::V,tehtas,бъда
908,werden::V,tehtas,стана
909,passieren::V,ozaitas,случа се
910,beginnen::V,augotadas,започна
911,enden::V,loptas,свърша
912,wechseln::V,vajehtadas,променям
913,aufgehen[Sonne]::V,nousta,изгрея
914,untergehen[Sonne]::V,lasktas,заляза
915,scheinen[Sonne]::V,paštta,грея
916,scheinen[Sonne]::V,paštta,светя
917,donnern::V,juraita,гърмя
918,wehen::V,dölta,вея
919,wehen::V,dölta,духам
920,wehen::V,puhuda,вея
921,wehen::V,puhuda,духам
922,strömen::V,valadas,тека
923,strömen::V,valadas,лея се
924,fließen::V,valuda,тека
925,sich drehen::V,punotas,въртя се
926,schwanken::V,čibuda,клатя се
927,schwingen::V,čibuda,трептя
928,fallen::V,langeta,падам
929,brennen::V,pallada,горя
930,rauchen::V,savustada,димя
931,regnen::V,vihmda,вали дъжд
932,gefrieren::V,jäduda,замръзна
933,gefrieren::V,kül'mdä,замръзна
934,tauen::V,sulada,топя се
935,schmelzen::V,sulada,разтопя се
936,trocknen::V,kuida,съхна
937,trocknen::V,kuivehtuda,съхна
938,sieden::V,kehuda,вря
939,sieden::V,kehuda,кипя
940,faulen::V,hapata,гния
941,faulen::V,traudäs,гния
942,verfaulen::V,hapata,изгния
943,reißen::V,rebita,напукам се
944,versinken::V,upota,потъна
945,vergehen::V,mända,минавам
946,erscheinen::V,ozutadas,явя се
947,verschwinden::V,hajeta,изчезна
948,sinken::V,väheta,падна
949,sinken::V,lasktas,падна
950,abnehmen::V,peneta,отслабна
951,zunehmen::V,ližaduda,нарасна
952,steigen::V,nousta,увелича се
953,steigen::V,nousta,покачвам се
954,wachsen::V,kazda,раста
955,glänzen::V,loštta,лъщя
956,glänzen::V,loštta,блестя
957,funkeln::V,hoštta,искря
958,lärmen::V,robaita,шумя
959,läuten::V,judaita,звъня
960,klingeln::V,kelotada,звъня
961,klirren::V,biraita,звънтя
962,klirren::V,biraita,дрънкам
963,brausen::V,bruncta,буча
964,rauschen::V,šobaita,шумя
965,klingen::V,heläita,звуча
966,bellen::V,nutta,лая
967,heulen::V,ulaita,вия
968,heulen::V,ulaita,рева
969,blasen::V,puhuda,духна
970,pfeifen::V,pistta,свиря
971,pfeifen::V,vihelta,свиря
972,schreien::V,kirkta,крещя
973,schreien::V,kidastada,крещя
974,stöhnen::V,ohkta,стена
975,stöhnen::V,ohkta,пъшкам
976,stöhnen::V,voivotada,стена
977,stöhnen::V,voivotada,пъшкам
978,zittern::V,säraita,треперя
979,leben::V,eläda,живея
980,geboren werden::V,sünduda,родя се
981,atmen::V,henktä,дишам
982,trinken::V,joda,пия
983,essen::V,söda,ям
984,schlucken::V,lainata,гълтам
985,müde werden::V,väzuda,уморя се
986,müde werden::V,šuštuda,уморя се
987,einschlafen::V,uinota,заспя
988,schlafen::V,magata,спя
989,schlafen::V,nukkuda,спя
990,aufwachen::V,heraštuda,събудя се
991,aufstehen::V,nousta,стана
992,sich erholen::V,lebaitas,отдъхвам си
993,krank werden::V,läžegata,заболея
994,krank sein::V,läžuda,боледувам
995,schmerzen::V,kibištada,боля
996,husten::V,rügda,кашлям
997,genesen::V,tervehtuda,оздравея
998,sterben::V,kolda,умра
999,umkommen::V,kolda,загина
1000,sich bewegen::V,likkuda,движа се
1001,sich bewegen::V,likkuda,мърдам се
1002,sich rühren::V,likahtada,движа се
1003,sich rühren::V,kubahtada,движа се
1004,sich erheben::V,nousta,стана
1005,sich setzen::V,išttas,седна
1006,hinfallen::V,langeta,падна
1007,laufen::V,kävuda,ходя
1008,schreiten::V,astta,крача
1009,schreiten::V,haškta,крача
1010,spazierengehen::V,kävelta,разхождам се
1011,eilen::V,kiruhtada,бързам
1012,sich beeilen::V,kiruhtada,побързам
1013,sausen::V,fun'urta,тичам
1014,rennen::V,joksta,бягам
1015,springen::V,hüptä,скачам
1016,klettern::V,libuda,катеря се
1017,schaukeln::V,čibuda,люлея се
1018,kriechen::V,ličtas,лазя
1019,kriechen::V,ličtas,пълзя
1020,schwimmen::V,ujuda,плувам
1021,tauchen::V,čukautas,гмуркам се
1022,rudern::V,souta,греба
1023,fahren::V,ajada,пътувам
1024,fahren::V,ajelda,пътувам
1025,fliegen::V,leta,летя
1026,fliegen::V,leta,хвърча
1027,gehen::V,mända,ида
1028,gehen::V,mända,вървя
1029,gehen::V,kävuda,ида
1030,gehen::V,kävuda,вървя
1031,weggehen::V,päzda,отида си
1032,weggehen::V,lähtta,отида си
1033,abfahren::V,tönduda,отпътувам
1034,anhalten::V,seižutadas,спра се
1035,hineingehen::V,mända südäimehe,влизам
1036,eintreten::V,tulda,вляза
1037,kommen::V,tulda,ида
1038,kommen::V,tulda,дойда
1039,ankommen::V,tulda,пристигна
1040,zurückkommen::V,pörtas,върна се
1041,bleiben::V,jäda,остана
1042,warten::V,varastada,чакам
1043,erwarten::V,varastada,очаквам
1044,suchen::V,ectä,търся
1045,finden::V,löuta,намеря
1046,versuchen::V,ladida,опитам
1047,versuchen::V,rohkaita,опитам
1048,vorbereiten::V,vaumita,подготвя
1049,lieben::V,armastada,любя
1050,mögen::V,navedida,обичам
1051,lachen::V,nagrda,смея се
1052,rühren::V,likutada,трогна
1053,weinen::V,itkta,плача
1054,schimpfen::V,laidas,ругая
1055,schimpfen::V,laidas,псувам
1056,schimpfen::V,pačatada,ругая
1057,schimpfen::V,pačatada,псувам
1058,sich ärgern::V,rändüda,ядосам се
1059,sich fürchten::V,varaita,боя се
1060,sich fürchten::V,varaita,страхувам се
1061,fürchten::V,varaita,боя се от
1062,fürchten::V,varaita,страхувам се от
1063,fliehen::V,pageta,бягам
1064,flüchten::V,pageta,бягам
1065,flüchten::V,pageta,избягам
1066,flüchten::V,joksta,бягам
1067,flüchten::V,joksta,избягам
1068,sehen::V,nähta,видя
1069,anschauen::V,kacta,гледам
1070,ansehen::V,kacta,поглеждам
1071,hören::V,kulda,чувам
1072,zuhören::V,kundeltas,слушам
1073,probieren::V,mujada,опитам
1074,riechen::V,rižada,подуша
1075,fühlen::V,mujada,усещам
1076,fühlen::V,mujada,чувствувам
1077,scheinen::V,näguda,изглеждам
1078,zu sehen sein::V,näguda,виждам се
1079,vernehmen::V,kulištada,доловя
1080,frieren::V,kül'mdä,мръзна
1081,tun::V,tehta,правя
1082,können::V,voida,мога
1083,können::V,mahtta,мога
1084,wollen::V,himoita,ща
1085,wollen::V,himoita,искам
1086,wollen::V,tahtoida,ща
1087,wollen::V,tahtoida,искам
1088,anfangen::V,zavottä,започна
1089,anfangen::V,augotada,започна
1090,beenden::V,loptä,свърша
1091,beenden::V,loptä,завърша
1092,aufhören::V,loptas,престана
1093,gelingen::V,lähtta,успея
1094,gelingen::V,lähtta,сполуча
1095,gelingen::V,tehtas,успея
1096,gelingen::V,tehtas,сполуча
1097,geraten::V,tulda,удам се
1098,öffnen::V,avaita,отворя
1099,schließen::V,saubata,затворя
1100,stellen::V,panda,поставя
1101,stellen::V,seižutada,поставя
1102,setzen::V,ištutada,туря
1103,legen::V,panda,сложа
1104,legen::V,panda,слагам
1105,berühren::V,koskta,докосна
1106,berühren::V,käziduda,докосна
1107,verbinden::V,ühtenzoitta,свържа
1108,bedecken::V,katta,покрия
1109,bedecken::V,peitta,покрия
1110,aufhängen::V,riputada,закача
1111,anzünden::V,sütutada,запаля
1112,aufheben::V,leta,вдигна
1113,aufheben::V,leta,повдигна
1114,zurücklassen::V,jätta,оставя
1115,verlieren::V,kadotada,загубя
1116,fallen lassen::V,kirbotada,изпусна
1117,machen::V,säta,направя
1118,machen::V,tehta,направя
1119,herstellen::V,tehta,произведа
1120,bauen::V,leta,строя
1121,bauen::V,sauda,строя
1122,reparieren::V,koheta,поправя
1123,verbessern::V,paremboita,подобря
1124,ändern::V,vajehtada,променя
1125,graben::V,kaida,копая
1126,graben::V,čongoida,копая
1127,beugen::V,koverta,прегъна
1128,biegen::V,painda,прегъна
1129,drehen::V,punotada,въртя
1130,wenden::V,käta,обърна
1131,wenden::V,kärauta,обърна
1132,umdrehen::V,käta,обърна
1133,heben::V,leta,вдигам
1134,hochheben::V,libutada,издигна
1135,ergreifen::V,tabata,хвана
1136,ergreifen::V,tabata,обхвана
1137,halten::V,pidada,държа
1138,drücken::V,painda,натискам
1139,drücken::V,painda,притискам
1140,schieben::V,žigutada,тикам
1141,kratzen::V,künstä,одраскам
1142,lecken::V,nolda,лижа
1143,lecken::V,nolda,ближа
1144,beißen::V,purda,хапя
1145,beißen::V,purda,ухапя
1146,beißen::V,hambastada,хапя
1147,beißen::V,hambastada,ухапя
1148,abreißen::V,ratketa,откъсна
1149,abschneiden::V,čapata,отрежа
1150,abschneiden::V,leikata,отрежа
1151,binden::V,sidoda,вържа
1152,stecken::V,čokaita,пъхна
1153,brechen::V,katkaita,троша
1154,klopfen::V,kolkotada,чукам
1155,hauen::V,löda,бия
1156,kleben::V,klejata,лепя
1157,kleben::V,klejata,залепя
1158,reiben::V,hosta,трия
1159,reiben::V,hosta,търкам
1160,reiben::V,törkita,трия
1161,reiben::V,törkita,търкам
1162,reiben::V,jorotada,трия
1163,reiben::V,jorotada,търкам
1164,streichen::V,voita,намажа
1165,schleifen::V,hijoida,остря
1166,schleifen::V,teravzoitta,остря
1167,schneiden::V,leikata,режа
1168,rütteln::V,heilutada,разтърсвам
1169,schütteln::V,pudištada,клатя
1170,schütteln::V,pudištada,друсам
1171,schwenken::V,maihutada,размахам
1172,schütten::V,valada,сипя
1173,füllen::V,täutta,напълня
1174,einwickeln::V,kärdä,увия
1175,einwickeln::V,kärdä,завия
1176,tragen::V,kantta,нося
1177,tragen::V,kandišta,нося
1178,schleppen::V,vedätada,влача
1179,ziehen::V,vedada,тегля
1180,ziehen::V,vedada,дръпна
1181,aufbewahren::V,kaita,съхраня
1182,werfen::V,čuta,хвърля
1183,werfen::V,tactä,хвърля
1184,fangen::V,püta,ловя
1185,fangen::V,püta,уловя
1186,packen::V,tabata,хвана
1187,verstecken::V,peitta,крия
1188,verstecken::V,peitta,скрия
1189,teilen::V,jagada,разделя
1190,schicken::V,oigeta,изпращам
1191,bringen::V,veda,донеса
1192,hinzufügen::V,ližata,прибавя
1193,bekommen::V,sada,сдобия се
1194,erhalten::V,sada,получа
1195,nehmen::V,otta,взема
1196,wählen::V,valita,избирам
1197,auswählen::V,valita,избера
1198,bewahren::V,kaita,пазя
1199,behindern::V,telustada,преча
1200,behindern::V,telustada,спъвам
1201,verderben::V,travida,разваля
1202,beschädigen::V,satatada,повредя
1203,zerbrechen::V,mureta,счупя
1204,zerreißen::V,rebitada,скъсам
1205,zerstören::V,mureta,разруша
1206,verbrennen::V,poltta,изгоря
1207,geben::V,antta,дам
1208,reichen::V,antta,подам
1209,schenken::V,lahjoita,подаря
1210,versprechen::V,toivotada,обещая
1211,wünschen::V,toivotada,желая
1212,loben::V,kitta,хваля
1213,küssen::V,tervehtada,целувам
1214,wiegen::V,likutada,люлея
1215,zudecken::V,katta,покрия
1216,wecken::V,noustatada,събудя
1217,zeigen::V,ozutada,покажа
1218,führen::V,astutada,водя
1219,führen::V,astutada,заведа
1220,lehren::V,opeta,уча
1221,unterrichten::V,opeta,преподавам
1222,aufziehen::V,kazvatada,отгледам
1223,leiten::V,ohjata,ръководя
1224,leiten::V,ohjata,управлявам
1225,antreiben::V,rigehtoitta,подкарвам
1226,lassen::V,käskta,накарам
1227,einladen::V,kucta,поканя
1228,vereinigen::V,ühtenzoitta,съединя
1229,besuchen::V,rižada,посетя
1230,treffen::V,vastata,срещна
1231,sich versammeln::V,kägeta,събера се
1232,sich versammeln::V,sätas,събера се
1233,spielen::V,väta,играя
1234,singen::V,pajatada,пея
1235,tanzen::V,kargaita,танцувам
1236,sich trennen::V,erigata,разделя се
1237,verlassen::V,jätta,напусна
1238,retten::V,päzutada,спася
1239,bewachen::V,varjoita,охранявам
1240,schützen::V,kaita,запазя
1241,verteidigen::V,kaita,защитя
1242,sich schlagen::V,torata,бия се
1243,schießen::V,ampta,стрелям
1244,siegen::V,vägestada,победя
1245,ärgern::V,verdutada,ядосам
1246,ärgern::V,rändütada,ядосам
1247,schlagen::V,löda,бия
1248,schlagen::V,löda,ударя
1249,schlagen::V,iškta,бия
1250,schlagen::V,iškta,ударя
1251,treten::V,peksta,ритам
1252,treten::V,topsta,ритам
1253,stechen::V,pystiä,бодна
1254,stoßen::V,iškta,бутна
1255,stoßen::V,iškta,блъсна
1256,stoßen::V,pudištada,бутна
1257,stoßen::V,pudištada,блъсна
1258,stehlen::V,vargastada,
1259,stören::V,keskustada,смутя
1260,belästigen::V,tartuteldas,отегча
1261,belästigen::V,tartuteldas,безпокоя
1262,verbergen::V,katelda,скрия
1263,täuschen::V,manitada,измамя
1264,betrügen::V,manitada,измамя
1265,töten::V,rikta,убия
1266,töten::V,rikta,умъртвя
1267,töten::V,surmita,убия
1268,töten::V,surmita,умъртвя
1269,wohnen::V,eläda,живея
1270,arbeiten::V,rata,работя
1271,sammeln::V,kogota,събера
1272,pflücken::V,poimda,бера
1273,pflücken::V,poimda,откъсна
1274,jagen::V,mecata,ловувам
1275,fischen::V,kalatada,ловя риба
1276,fassen::V,tabata,хвана
1277,hüten::V,paimeta,пазя
1278,treiben::V,ajada,карам
1279,anbinden::V,küttestada,завържа
1280,anbinden::V,sidoda,завържа
1281,füttern::V,sötta,храня
1282,melken::V,lüpsta,доя
1283,hacken::V,sauda,сека
1284,gießen::V,valada,полея
1285,reifen::V,küpseta,узрея
1286,zubereiten::V,vaumištada,приготвя
1287,kochen::V,keitta,варя
1288,backen::V,paštta,пека
1289,braten::V,žarda,пържа
1290,umrühren::V,segoitada,разбъркам
1291,stricken::V,kudoda,плета
1292,nähen::V,ombelta,шия
1293,färben::V,mujutada,боядисам
1294,reinigen::V,puhtastada,почистя
1295,waschen::V,pesta,мия
1296,waschen::V,pesta,пера
1297,abwischen::V,pühktä,избърша
1298,spülen::V,huhtoida,плакна
1299,fegen::V,pühkta,измета
1300,kehren::V,uhoita,мета
1301,baden::V,kül'ptäs,къпя се
1302,sich waschen::V,pestas,мия се
1303,ausziehen::V,riičta,съблека
1304,ausziehen::V,rušta,съблека
1305,anziehen::V,panda päle,облека
1306,anziehen::V,panda kädehe,облека
1307,anziehen::V,panda jaugha,облека
1308,sich anziehen::V,sobdas,облека се
1309,kämmen::V,harjata,реша
1310,kämmen::V,harjata,вчеша
1311,schmücken::V,čomitada,накича
1312,sagen::V,sanuda,кажа
1313,sprechen::V,pagišta,говоря
1314,reden::V,pagišta,говоря
1315,sich unterhalten::V,lodaita,разговарям
1316,fragen::V,küzuda,запитам
1317,bitten::V,pakita,моля
1318,erzählen::V,sanuda,разкажа
1319,erzählen::V,starinoita,разкажа
1320,mitteilen::V,tedotada,съобщя
1321,nennen::V,nimitada,нарека
1322,rufen::V,kucta,викам
1323,rufen::V,kucta,повикам
1324,prahlen::V,kittäs,хваля се
1325,übersetzen::V,käta,преведа
1326,denken::V,meletada,мисля
1327,glauben::V,uskta,вярвам
1328,bemerken::V,homaita,забележа
1329,erkennen::V,tundištada,позная
1330,begreifen::V,tabata,схвана
1331,verstehen::V,el'geta,разбера
1332,verstehen::V,toimetada,разбера
1333,lernen::V,opetas,уча се
1334,wissen::V,teta,зная
1335,sich erinnern an::V,johtutada,спомня си за
1336,vergessen::V,unohtada,забравя
1337,messen::V,märita,меря
1338,zählen::V,lugeda,броя
1339,rechnen::V,lugeda,сметна
1340,lesen::V,lugeda,чета
1341,malen::V,pirta,рисувам
1342,zeichnen::V,pirta,рисувам
1343,schreiben::V,kirjutada,пиша
1344,besitzen::V,omištada,имам
1345,besitzen::V,omištada,притежавам
1346,kaufen::V,ostta,купя
1347,kaufen::V,ostta,купувам
1348,verkaufen::V,möda,продам
1349,bezahlen::V,maksta,заплатя
1350,zahlen::V,maksta,платя
1351,beherrschen::V,valdoita,владея
1352,ertragen::V,tirpta,понеса
