,Concept_ID,,bn
832,schließen::V,,বন্ধ করা
833,stellen::V,,স্থাপন করা
834,setzen::V,,স্থাপন করা
835,legen::V,,স্থাপন করা
836,berühren::V,,স্পর্শ করা
837,verbinden::V,,সংযুক্ত করা
838,bedecken::V,,ঢাকা
839,aufhängen::V,,ঝুলানো
840,anzünden::V,,জ্বালান
841,aufheben::V,,কুড়াইয়া তোলা
842,zurücklassen::V,,পরিত্যাগ করা
843,verlieren::V,,হারান
844,fallen lassen::V,,ফেলা
845,machen::V,,গঠন করা
846,herstellen::V,,সৃষ্টি করা
847,bauen::V,,নির্মাণ করা
848,reparieren::V,,মেরামত করা
849,verbessern::V,,উন্নতিলাভ করা
850,ändern::V,,পরিবর্তিত করা
851,graben::V,,খনন করা
852,beugen::V,,নোয়া
853,biegen::V,,নোয়া
854,drehen::V,,ঘোরান
855,wenden::V,,উলটাইয়া দেত্তয়া
856,umdrehen::V,,উলটানো
857,heben::V,,উত্তোলন করা
858,hochheben::V,,উঁচু করা
859,ergreifen::V,,দখল করা
860,halten::V,,ধরা
861,drücken::V,,টেপা
862,schieben::V,,ঠেলা
863,kratzen::V,,চাঁচা
864,lecken::V,,চাটা
865,beißen::V,,দংশন করা
866,abreißen::V,,বিচ্ছিন্ন করা
867,abschneiden::V,,বিচ্ছিন্ন করা
868,binden::V,,বন্ধন করা
869,stecken::V,,বিদ্ধ করা
870,brechen::V,,ভাঙা
871,klopfen::V,,আঘাত করা
872,hauen::V,,আঘাত করা
873,kleben::V,,সাঁটা
874,reiben::V,,ঘষা
875,streichen::V,,ছড়াইয়া
876,schleifen::V,,ধার দেওয়া
877,schneiden::V,,কাটা
878,rütteln::V,,নাড়ান
879,schütteln::V,,নড়া
880,schwenken::V,,দোলা
881,schütten::V,,বর্ষণ করা
882,füllen::V,,পরিপূর্ণ করা
883,einwickeln::V,,মুড়া
884,tragen::V,,বহন করা
885,schleppen::V,,টানা
886,ziehen::V,,টানা
887,aufbewahren::V,,রাখা
888,werfen::V,,ছুড়া
889,fangen::V,,লোফা
890,packen::V,,ধরা
891,verstecken::V,,গোপন করা
892,teilen::V,,বিভক্ত করা
893,schicken::V,,প্রেরণ করা
894,bringen::V,,আনা
895,hinzufügen::V,,একত্র করা
896,bekommen::V,,পাওয়া
897,erhalten::V,,পাওয়া
898,nehmen::V,,নেওয়া
899,wählen::V,,বাছা
900,auswählen::V,,বাছা
901,bewahren::V,,বাঁচাইয়া রাখা
902,behindern::V,,বাধা দেওয়া
903,verderben::V,,নষ্ট করা
904,beschädigen::V,,ক্ষতি করা
905,zerbrechen::V,,ভাঙ্গিয়া যাওয়া
906,zerreißen::V,,ছিঁড়া
907,zerstören::V,,বিনাশ করা
908,verbrennen::V,,দহন করা
909,geben::V,,দেওয়া
910,reichen::V,,দেওয়া
911,schenken::V,,উপহার দেত্তয়া
912,versprechen::V,,প্রতিশ্রুতি দেওয়া
913,wünschen::V,,আকাঙ্ক্ষা করা
914,loben::V,,প্রশংসা করা
915,küssen::V,,চুম্বন করা
916,wiegen::V,,দুলানো
917,zudecken::V,,ঢাকা
918,wecken::V,,জাগানো
919,zeigen::V,,দেখানো
920,führen::V,,পথ দেখানো
921,lehren::V,,শেখানো
922,unterrichten::V,,শিক্ষা দেওয়া
923,aufziehen::V,,পালন করা
924,leiten::V,,পরিচালনা করা
925,antreiben::V,,চালনা করা
926,lassen::V,,অনুমতি দেওয়া
927,einladen::V,,নিমন্ত্রণ করা
928,vereinigen::V,,এক করা
929,besuchen::V,,দেখিতে যাওয়া
930,treffen::V,,সন্মুখীন হওয়া
931,sich versammeln::V,,জড়ো হওয়া
932,spielen::V,,খেলা
933,singen::V,,গাওয়া
934,tanzen::V,,নাচা
935,sich trennen::V,,পৃথক করা
936,verlassen::V,,পরিত্যাগ করা
937,retten::V,,উদ্ধার করা
938,bewachen::V,,পাহারা দেওয়া
939,schützen::V,,রক্ষা করা
940,verteidigen::V,,রক্ষা করা
941,sich schlagen::V,,লড়াই করা
942,schießen::V,,তীরবেগে ছোটা
943,siegen::V,,জেতা
944,ärgern::V,,বিরক্ত করা
945,schlagen::V,,আঘাত করা
946,treten::V,,লাথি মারা
947,stechen::V,,দংশন করা
948,stoßen::V,,ঠেলা
949,stehlen::V,,অপহরণ করা
950,stören::V,,ঘাঁটান
951,belästigen::V,,বিরক্ত করা
952,verbergen::V,,গোপন করা
953,täuschen::V,,প্রবঞ্চনা করা
954,betrügen::V,,প্রতারণা করা
955,töten::V,,হত্যা করা
956,wohnen::V,,বাস করা
957,arbeiten::V,,কাজ করা
958,sammeln::V,,সংগ্রহ করা
959,pflücken::V,,চয়ন করা
960,jagen::V,,শিকার করা
961,fischen::V,,মাছ ধরা
962,fassen::V,,ধরা
963,hüten::V,,যুথভুক্ত করা
964,treiben::V,,চালনা করা
965,anbinden::V,,বন্ধন করা
966,füttern::V,,ভোজন করানো
967,melken::V,,দুগ্ধ দোহন করা
968,hacken::V,,কাটা
969,gießen::V,,বর্ষণ করা
970,reifen::V,,পাকা
971,zubereiten::V,,রন্ধন করা
972,kochen::V,,রন্ধন করা
973,backen::V,,সেকা
974,braten::V,,ভাজা
975,umrühren::V,,নড়ানো
976,stricken::V,,বোনা
977,nähen::V,,সেলাই করা
978,färben::V,,রঞ্জিত করা
979,reinigen::V,,পরিষ্কার করা
980,waschen::V,,পরিষ্কার করা
981,abwischen::V,,মুছা
982,spülen::V,,পরিষ্কার করা
983,fegen::V,,ঝাঁট দেওয়া
984,kehren::V,,ঝাঁট দেওয়া
985,baden::V,,অবগাহন করা
986,sich waschen::V,,ধোয়া
987,ausziehen::V,,খুলা
988,anziehen::V,,গায়ে দেত্তয়া
989,sich anziehen::V,,পোশাক পরা
990,kämmen::V,,আঁচড়ানো
991,schmücken::V,,সাজান করা
992,sagen::V,,উচ্চারণ করা
993,sprechen::V,,বলা
994,reden::V,,আলাপ করা
995,sich unterhalten::V,,আড্ডা দেওয়া
996,fragen::V,,জিজ্ঞাসা করা
997,bitten::V,,প্রার্থনা করা
998,erzählen::V,,বর্ণনা করা
999,mitteilen::V,,বলা
1000,nennen::V,,নাম দেওয়া
1001,rufen::V,,আমন্ত্রণ করা
1002,prahlen::V,,বড়াই করা
1003,übersetzen::V,,ভাষাস্তরিত করা
1004,denken::V,,ভাবা
1005,glauben::V,,বিশ্বাস করা
1006,bemerken::V,,লক্ষ্য করা
1007,erkennen::V,,চিনিতে পারা
1008,begreifen::V,,উপলব্ধি করা
1009,verstehen::V,,উপলব্ধি করা
1010,lernen::V,,শেখা
1011,wissen::V,,জানা
1012,sich erinnern an::V,,মনে করা
1013,vergessen::V,,বিস্মৃত হওয়া
1014,messen::V,,মাপা
1015,zählen::V,,গণনা করা
1016,rechnen::V,,হিসাব করা
1017,lesen::V,,পাঠ করা
1018,malen::V,,আঁকা
1019,zeichnen::V,,ছকা
1020,schreiben::V,,লেখা
1021,besitzen::V,,অধিকার করা
1022,kaufen::V,,ক্রয় করা
1023,verkaufen::V,,বেচা
1024,bezahlen::V,,প্রদান করা
1025,zahlen::V,,প্রদান করা
1026,beherrschen::V,,শাসন করা
1027,ertragen::V,,বহন করা
